GeographyCode,QS106NI0001,QS106NI0002,QS106NI0003
95NN16,40,22,18
95NN17,38,18,20
95NN18,43,20,23
95NN19,64,24,40
95NN20,49,18,31
95NN21,69,34,35
95NN22,36,17,19
95NN23,54,28,26
95OO01,44,17,27
95OO02,60,32,28
95OO03,23,11,12
95OO04,43,19,24
95OO05,21,11,10
95OO06,45,17,28
95OO07,45,18,27
95OO08,56,22,34
95OO09,33,10,23
95OO10,46,21,25
95OO11,26,15,11
95OO12,47,18,29
95OO13,31,15,16
95OO14,35,10,25
95OO15,23,14,9
95OO16,30,14,16
95OO17,33,15,18
95OO18,63,36,27
95OO19,42,14,28
95OO20,30,21,9
95OO21,30,15,15
95OO22,51,23,28
95PP01,63,28,35
95PP02,77,25,52
95PP03,56,28,28
95PP04,73,32,41
95PP05,56,24,32
95PP06,85,50,35
95PP07,72,33,39
95PP08,53,24,29
95PP09,19,10,9
95PP10,57,26,31
95PP11,51,25,26
95PP12,47,25,22
95PP13,38,12,26
95PP14,55,27,28
95PP15,66,26,40
95PP16,54,24,30
95PP17,42,14,28
95PP18,64,22,42
95PP19,51,24,27
95PP20,47,21,26
95PP21,34,7,27
95PP22,48,20,28
95PP23,52,20,32
95QQ01,11,3,8
95QQ02,27,13,14
95QQ03,4,2,2
95QQ04,12,8,4
95QQ05,50,24,26
95QQ06,24,8,16
95QQ07,23,13,10
95QQ08,12,4,8
95QQ09,13,4,9
95QQ10,27,10,17
95QQ11,23,8,15
95QQ12,22,13,9
95QQ13,32,16,16
95QQ14,59,29,30
95QQ15,12,5,7
95RR01,59,24,35
95RR02,21,10,11
95RR03,11,6,5
95RR04,29,12,17
95RR05,37,17,20
95RR06,31,10,21
95RR07,40,17,23
95RR08,19,9,10
95RR09,36,21,15
95RR10,1,1,0
95RR11,28,11,17
95RR12,22,11,11
95RR13,20,12,8
95RR14,23,13,10
95RR15,38,16,22
95SS01,82,35,47
95SS02,76,24,52
95SS03,68,33,35
95SS04,44,19,25
95SS05,32,16,16
95SS06,24,13,11
95SS07,50,21,29
95SS08,78,32,46
95SS09,70,30,40
95SS10,52,24,28
95SS11,61,22,39
95SS12,43,22,21
95SS13,8,4,4
95SS14,34,19,15
95SS15,79,47,32
95SS16,23,12,11
95SS17,24,8,16
95SS18,24,8,16
95SS19,13,4,9
95SS20,28,11,17
95SS21,36,15,21
95SS22,34,18,16
95SS23,49,19,30
95SS24,79,41,38
95SS25,3,1,2
95SS26,21,10,11
95SS27,10,3,7
95SS28,3,2,1
95SS29,3,2,1
95SS30,87,36,51
95TT01,38,11,27
95TT02,31,12,19
95TT03,26,13,13
95TT04,39,19,20
95TT05,44,17,27
95TT06,56,21,35
95TT07,58,27,31
95TT08,45,21,24
95TT09,52,27,25
95TT10,27,14,13
95TT11,47,28,19
95TT12,28,15,13
95TT13,38,22,16
95TT14,32,16,16
95TT15,20,12,8
95TT16,35,17,18
95UU01,16,6,10
95UU02,14,9,5
95UU03,28,19,9
95UU04,10,6,4
95UU05,13,5,8
95UU06,37,10,27
95UU07,5,1,4
95UU08,26,12,14
95UU09,31,10,21
95UU10,23,11,12
95UU11,35,8,27
95UU12,9,4,5
95UU13,5,4,1
95UU14,18,10,8
95UU15,7,2,5
95VV01,64,28,36
95VV02,6,2,4
95VV03,20,9,11
95VV04,55,22,33
95VV05,97,40,57
95VV06,44,21,23
95VV07,79,43,36
95VV08,36,10,26
95VV09,44,17,27
95VV10,25,11,14
95VV11,80,33,47
95VV12,29,14,15
95VV13,63,26,37
95VV14,58,33,25
95VV15,46,20,26
95VV16,58,27,31
95VV17,75,30,45
95VV18,32,14,18
95VV19,35,17,18
95VV20,60,24,36
95VV21,62,21,41
95VV22,30,10,20
95VV23,67,29,38
95VV24,64,30,34
95VV25,59,23,36
95VV26,48,20,28
95VV27,28,10,18
95VV28,39,13,26
95VV29,49,28,21
95VV30,49,18,31
95WW01,21,10,11
95WW02,36,16,20
95WW03,18,11,7
95WW04,5,4,1
95WW05,22,10,12
95WW06,46,20,26
95WW07,48,31,17
95WW08,22,12,10
95WW09,12,6,6
95WW10,14,8,6
95WW11,31,14,17
95WW12,8,3,5
95WW13,35,16,19
95WW14,6,2,4
95WW15,37,19,18
95WW16,17,9,8
95WW17,7,2,5
95WW18,14,5,9
95WW19,99,43,56
95WW20,83,33,50
95WW21,10,6,4
95WW22,17,9,8
95WW23,48,15,33
95WW24,11,5,6
95WW25,1,0,1
95XX01,85,36,49
95XX02,64,29,35
95XX03,52,26,26
95XX04,52,24,28
95XX05,25,12,13
95XX06,37,22,15
95XX07,50,26,24
95XX08,37,19,18
95XX09,34,19,15
95XX10,37,14,23
95XX11,48,15,33
95XX12,78,40,38
95XX13,47,26,21
95XX14,55,28,27
95XX15,13,6,7
95XX16,37,13,24
95XX17,32,17,15
95XX18,37,15,22
95XX19,41,19,22
95XX20,20,15,5
95XX21,62,35,27
95XX22,19,8,11
95XX23,11,4,7
95XX24,34,18,16
95XX25,6,3,3
95YY01,54,22,32
95YY02,52,25,27
95YY03,69,42,27
95YY04,56,29,27
95YY05,37,24,13
95YY06,44,19,25
95YY07,67,38,29
95YY08,30,12,18
95YY09,34,18,16
95YY10,51,25,26
95YY11,34,14,20
95YY12,81,35,46
95YY13,48,24,24
95YY14,61,25,36
95YY15,15,9,6
95YY16,38,17,21
95YY17,54,16,38
95YY18,47,18,29
95YY19,14,10,4
95YY20,52,23,29
95YY21,47,20,27
95ZZ01,45,20,25
95ZZ02,23,9,14
95ZZ03,30,13,17
95ZZ04,35,15,20
95ZZ05,45,12,33
95ZZ06,20,10,10
95ZZ07,39,21,18
95ZZ08,32,12,20
95ZZ09,13,7,6
95ZZ10,60,23,37
95ZZ11,42,16,26
95ZZ12,30,13,17
95ZZ13,30,19,11
95ZZ14,54,29,25
95ZZ15,41,23,18
95ZZ16,42,20,22
