GeographyCode,QS110NI0001,QS110NI0002,QS110NI0003,QS110NI0004,QS110NI0005,QS110NI0006,QS110NI0007,QS110NI0008,QS110NI0009,QS110NI0010,QS110NI0011,QS110NI0012,QS110NI0013,QS110NI0014,QS110NI0015,QS110NI0016,QS110NI0017,QS110NI0018,QS110NI0019,QS110NI0020,QS110NI0021,QS110NI0022,QS110NI0023,QS110NI0024,QS110NI0025,QS110NI0026,QS110NI0027
95JJ06,2432,386,120,266,1771,66,1032,150,202,489,191,0,196,66,33,91,6,477,180,171,126,275,52,95,0,14,114
95JJ07,2596,316,117,199,2072,82,944,190,175,378,201,0,246,70,64,92,20,800,254,358,188,208,58,60,0,4,86
95JJ08,3097,285,124,161,2371,195,1727,278,316,749,384,2,141,44,37,57,3,306,65,155,86,441,51,64,201,14,111
95JJ09,1986,240,138,102,1576,201,1124,272,158,424,270,0,92,48,19,18,7,159,27,46,86,170,56,29,0,16,69
95JJ10,2795,284,153,131,2270,138,1651,186,223,876,366,0,171,44,58,58,11,310,95,111,104,241,62,74,0,23,82
95JJ11,3764,418,173,245,3036,334,1911,402,286,930,293,2,267,90,75,91,11,522,137,247,138,310,71,105,4,13,117
95JJ12,2709,237,106,131,2218,156,1583,210,252,784,337,0,143,64,27,43,9,336,111,130,95,254,46,78,2,8,120
95JJ13,3895,297,92,205,3301,200,2386,396,430,1087,473,0,259,82,63,96,18,456,122,216,118,297,121,54,2,0,120
95JJ14,2325,171,82,89,1933,148,1440,258,154,653,375,0,111,26,44,35,6,234,60,87,87,221,61,74,0,4,82
95JJ15,1762,227,102,125,1321,210,771,210,117,269,175,0,110,52,26,29,3,230,56,87,87,214,38,69,0,4,103
95JJ16,1755,436,197,239,1111,118,628,174,118,206,130,2,120,62,30,25,3,243,75,75,93,208,32,13,39,20,104
95JJ17,2443,161,88,73,1961,108,1624,212,199,863,350,0,42,22,9,8,3,187,26,55,106,321,80,137,0,17,87
95JJ18,1937,464,182,282,1251,152,742,166,100,306,170,2,148,76,34,34,4,207,78,67,62,222,42,52,6,2,120
95JJ19,2896,300,157,143,1729,272,1133,238,178,468,249,3,129,60,37,29,3,192,47,70,75,867,53,45,618,2,149
95JJ20,4092,388,141,247,3495,266,2403,430,459,1070,444,0,288,124,69,68,27,538,163,198,177,209,44,65,0,8,92
95JJ21,2292,289,126,163,1619,108,944,216,192,320,216,3,185,52,25,98,10,379,108,142,129,384,33,50,87,17,197
95JJ22,2767,244,132,112,2315,236,1689,380,259,764,286,0,144,50,30,54,10,246,77,84,85,208,68,58,2,16,64
95KK01,2578,172,72,100,2178,82,1736,164,270,891,411,0,78,20,18,32,8,282,68,110,104,228,69,68,0,13,78
95KK02,2000,164,85,79,1659,90,1275,168,242,575,290,0,86,44,19,19,4,208,38,88,82,177,38,51,0,20,68
95KK03,2344,130,67,63,1987,50,1690,116,228,969,377,0,76,30,12,26,8,171,40,40,91,227,54,68,0,11,94
95KK04,2787,188,61,127,2317,76,1500,176,283,739,302,2,214,46,74,85,9,525,143,241,141,282,85,61,0,4,132
95KK05,2587,153,77,76,2176,60,1739,122,310,846,461,0,61,16,9,22,14,316,72,124,120,258,67,101,0,2,88
95KK06,1885,199,74,125,1527,120,974,156,189,350,279,0,160,40,44,62,14,273,85,88,100,159,63,50,0,0,46
95KK07,2045,139,68,71,1745,100,1440,160,180,696,404,0,52,12,6,31,3,153,20,40,93,161,30,55,0,10,66
95KK08,2612,215,77,138,2182,148,1532,250,219,809,254,0,167,64,68,32,3,335,99,127,109,215,51,87,0,2,75
95KK09,2154,330,146,184,1518,126,891,166,144,353,228,0,156,78,34,44,0,345,122,120,103,306,63,102,0,2,139
95KK10,2181,147,83,64,1859,96,1522,134,261,822,305,0,66,20,0,43,3,175,36,68,71,175,53,57,0,0,65
95KK11,2373,303,127,176,1861,104,1172,204,248,468,252,0,173,36,51,75,11,412,131,167,114,209,44,53,5,6,101
95KK12,2309,189,72,117,1892,62,1482,128,303,738,313,0,87,30,7,44,6,261,51,105,105,228,51,77,0,27,73
95KK13,1769,143,66,77,1448,134,1064,136,195,455,278,0,77,16,18,40,3,173,43,54,76,178,51,50,0,13,64
95KK14,2041,161,69,92,1734,94,1257,134,187,559,377,0,78,20,13,37,8,305,86,110,109,146,39,48,0,6,53
95KK15,2918,166,64,102,2437,80,2005,176,341,1069,419,0,78,28,12,38,0,274,67,79,128,315,72,161,0,10,72
95KK16,2128,224,104,120,1636,102,1121,116,189,478,338,0,95,40,12,32,11,318,88,101,129,268,43,57,6,12,150
95LL01,4931,253,105,148,4347,196,3427,282,587,1800,758,0,287,86,52,126,23,437,103,155,179,331,92,116,0,24,99
95LL02,3023,516,180,336,2120,128,1308,234,289,550,235,6,270,116,99,49,6,408,168,116,124,387,53,101,0,7,226
95LL03,2436,403,167,236,1845,134,1007,182,204,462,159,0,220,88,48,78,6,484,178,199,107,188,57,32,0,4,95
95LL04,2938,243,121,122,2359,116,1456,192,273,645,346,0,229,76,70,77,6,558,156,197,205,336,124,96,0,16,100
95LL05,4081,297,118,179,3507,196,2802,426,483,1329,564,2,145,50,45,36,14,362,86,169,107,277,72,119,0,6,80
95LL06,3328,401,173,228,2668,242,1645,342,322,578,403,0,252,80,73,84,15,529,184,222,123,259,54,86,5,18,96
95LL07,2131,400,184,216,1473,168,623,94,129,258,142,0,194,44,60,75,15,488,177,169,142,258,37,51,0,21,149
95LL08,3300,430,124,306,2355,64,1136,108,246,506,276,0,332,112,98,108,14,823,257,343,223,515,132,159,0,13,211
95LL09,3013,605,253,352,2053,116,1093,150,206,421,316,0,179,46,48,76,9,665,237,249,179,355,86,86,0,32,151
95LL10,5475,264,101,163,4694,192,3707,326,626,1891,864,0,227,90,39,86,12,568,129,259,180,517,137,169,0,37,174
95LL11,3966,253,90,163,3509,186,2726,452,493,1275,506,0,228,78,67,77,6,369,109,148,112,204,69,72,0,16,47
95LL12,4212,302,75,227,3443,86,1871,200,365,966,340,0,427,118,87,206,16,1059,339,484,236,467,105,169,0,16,177
95LL13,2745,309,84,225,2145,102,1248,214,245,542,247,8,281,64,68,130,19,506,185,208,113,291,71,108,0,10,102
95LL14,2651,229,108,121,2090,138,1230,172,233,416,409,0,134,26,21,62,25,588,156,251,181,332,109,123,0,7,93
95LL15,2986,457,216,241,2316,238,1490,326,263,611,290,0,194,100,44,38,12,394,112,135,147,213,40,43,0,0,130
95LL16,6045,493,158,335,5052,302,3531,608,802,1614,507,0,555,198,177,164,16,664,192,270,202,500,155,120,0,5,220
95LL17,2529,338,169,169,1991,242,1228,272,227,439,290,0,165,52,55,42,16,356,98,127,131,200,82,47,0,4,67
95LL18,3331,290,146,144,2869,336,1936,384,318,783,451,0,189,72,57,51,9,408,113,155,140,172,27,51,0,14,80
95LL19,5148,391,160,231,4453,288,3337,530,629,1632,546,9,313,122,88,96,7,506,147,181,178,304,56,100,3,12,133
95LL20,2401,256,97,159,1914,124,1201,202,220,493,286,0,217,48,76,84,9,372,103,168,101,231,85,48,0,7,91
95LL21,3983,550,264,286,3011,210,1891,290,369,947,285,4,291,116,85,84,6,615,193,242,180,422,68,114,0,33,207
95LL22,3728,373,100,273,3013,124,1770,228,294,826,422,0,365,126,110,109,20,754,224,381,149,342,83,115,0,14,130
95LL23,2157,355,159,196,1604,138,884,152,165,318,249,2,211,46,54,102,9,369,137,110,122,198,49,62,0,4,83
95LL24,3743,251,101,150,3132,160,2380,300,415,1133,532,0,201,78,45,64,14,391,97,160,134,360,96,65,0,27,172
95LL25,4536,385,148,237,3922,292,2877,498,531,1332,516,2,359,136,94,116,13,392,124,146,122,229,63,58,0,2,106
95LL26,3696,484,122,362,2888,154,1947,246,353,859,489,2,263,96,77,61,29,522,186,181,155,324,73,82,0,6,163
95MM01,4775,476,124,352,3815,212,2414,444,473,989,508,12,287,124,61,93,9,890,314,371,205,484,118,132,5,0,229
95MM02,3192,245,126,119,2467,178,1890,230,332,704,624,0,80,26,18,27,9,319,62,77,180,480,151,136,2,23,168
95MM03,3508,238,96,142,3012,116,2339,178,428,1181,552,0,197,52,36,105,4,360,68,133,159,258,47,104,0,12,95
95MM04,2151,302,126,176,1510,96,860,112,155,257,336,4,88,32,19,21,16,462,97,158,207,339,126,104,0,17,92
95MM05,2473,426,146,280,1652,56,709,90,178,261,180,0,79,28,13,35,3,808,194,413,201,395,90,140,5,6,154
95MM06,2552,246,80,166,1847,78,933,96,169,345,323,0,99,16,38,38,7,737,245,294,198,459,159,203,0,6,91
95MM07,2578,460,194,266,1927,154,1030,208,197,374,251,0,119,48,24,40,7,624,216,251,157,191,48,25,0,30,88
95MM08,2942,429,196,233,2230,184,1413,188,273,527,425,0,123,52,34,34,3,510,188,195,127,283,86,88,0,8,101
95MM09,3562,267,99,168,2847,114,2126,236,308,1147,435,0,118,34,31,40,13,489,120,214,155,448,100,153,0,17,178
95MM10,2750,240,55,185,2123,32,951,104,155,426,266,0,117,34,28,47,8,1023,285,559,179,387,82,155,0,12,138
95MM11,2277,217,61,156,1579,74,632,54,131,197,250,0,68,18,13,33,4,805,234,365,206,481,108,234,3,5,131
95MM12,5858,381,64,317,4654,82,2506,202,486,1272,546,0,242,54,68,108,12,1824,510,984,330,823,230,373,3,23,194
95MM13,8872,567,156,411,7325,226,4621,440,826,2596,759,0,378,94,89,176,19,2100,664,1110,326,980,261,449,0,23,247
95MM14,2444,517,203,314,1618,134,781,124,112,391,154,2,173,52,48,67,6,528,185,181,162,309,50,73,0,32,154
95MM15,4329,353,140,213,3677,192,2682,344,467,1384,487,0,218,56,42,114,6,585,164,244,177,299,99,78,0,15,107
95MM16,5678,468,114,354,4635,180,3073,420,608,1602,443,2,447,170,98,173,6,933,330,409,194,575,145,252,0,16,162
95MM17,3749,314,89,225,2962,122,2014,216,453,760,585,4,150,52,48,34,16,672,221,232,219,473,135,162,4,5,167
95MM18,5116,359,93,266,4269,138,3111,326,532,1665,588,4,251,92,36,113,10,765,230,333,202,488,136,164,6,5,177
95MM19,3044,389,96,293,2342,132,1550,260,241,611,438,5,253,122,61,63,7,402,141,138,123,313,70,75,0,4,164
95MM20,3358,480,240,240,2647,278,1587,280,290,598,419,0,221,84,66,38,33,561,168,218,175,231,57,54,0,28,92
95MM21,3381,267,101,166,2848,181,2002,318,378,801,505,2,136,42,39,48,7,527,153,213,161,266,56,87,0,5,118
95MM22,2472,275,153,122,1865,226,1203,146,250,348,459,0,100,40,13,38,9,336,85,110,141,332,108,117,0,13,94
95MM23,2476,379,98,281,1444,72,713,110,120,238,245,6,169,98,32,36,3,484,133,177,174,653,130,123,38,19,343
95MM24,2503,187,73,114,1842,104,875,76,140,339,320,4,75,20,26,26,3,784,213,363,208,474,116,226,0,4,128
95MM25,6354,454,91,363,4996,72,2411,202,424,1191,594,0,285,60,64,151,10,2228,663,1235,330,904,250,401,2,16,235
95MM26,3129,196,56,140,2451,82,1647,198,387,567,495,5,97,32,25,34,6,620,188,273,159,482,144,163,3,12,160
95MM27,3217,808,168,640,1566,116,802,122,126,310,244,3,153,102,33,15,3,492,164,148,180,843,112,78,123,20,510
95MM28,2269,525,132,393,1345,54,672,70,153,253,196,2,114,38,40,29,7,503,168,187,148,399,68,95,7,11,218
95MM29,3408,550,121,429,2347,94,1195,156,186,675,178,4,283,86,80,103,14,771,250,295,226,511,114,84,0,13,300
95MM30,2083,351,148,203,1298,78,655,80,117,242,216,2,81,22,18,38,3,482,152,186,144,434,107,115,6,24,182
95NN01,3134,339,117,222,2507,166,1628,210,272,710,436,4,205,58,41,95,11,504,138,204,162,288,62,100,0,14,112
95NN02,2211,194,88,106,1862,154,1237,162,217,488,370,0,103,42,33,22,6,368,88,144,136,155,43,56,0,9,47
95NN03,2800,325,148,177,2246,171,1548,258,255,705,330,0,183,62,55,56,10,344,89,140,115,229,81,47,0,4,97
95NN04,2861,363,115,248,2128,78,986,114,208,458,206,2,219,82,61,66,10,843,258,393,192,370,76,114,3,24,153
95NN05,2472,371,126,245,1904,140,1119,196,197,503,223,0,231,76,75,71,9,414,151,164,99,197,63,56,0,15,63
95NN06,3450,325,123,202,2808,114,2002,190,310,1070,432,0,118,46,36,30,6,574,124,304,146,317,76,112,0,20,109
95NN07,3228,354,141,213,2579,82,1555,208,288,685,374,2,241,52,80,98,11,699,214,317,168,295,56,116,0,6,117
95NN08,3269,253,116,137,2732,178,1986,280,387,871,448,4,192,70,56,58,8,372,93,140,139,284,45,74,0,18,147
95NN09,2982,222,108,114,2522,168,1919,296,329,861,433,2,149,48,32,60,9,284,60,101,123,238,50,79,2,27,80
95NN10,3111,406,208,198,2468,238,1693,308,246,800,339,0,137,56,24,54,3,400,111,161,128,237,46,56,0,13,122
95NN11,3876,227,111,116,3316,124,2494,292,401,1247,554,0,251,84,74,79,14,447,140,150,157,333,72,133,0,22,106
95NN12,2851,330,114,216,2290,156,1537,252,223,762,300,0,191,72,27,89,3,406,128,157,121,231,73,38,0,9,111
95NN13,3012,197,117,80,2560,168,2031,316,294,997,424,0,126,42,31,35,18,235,47,62,126,255,61,109,0,10,75
95NN14,3342,291,116,175,2753,144,1868,262,316,954,336,0,231,48,68,100,15,510,107,253,150,298,86,88,0,8,116
95NN15,2944,393,169,224,2278,166,1299,244,281,523,251,6,348,100,78,141,29,459,125,191,143,273,82,92,0,11,88
95NN16,3238,201,112,89,2724,210,2082,306,382,972,422,2,115,54,19,35,7,315,50,125,140,313,67,157,0,16,73
95NN17,2252,299,119,180,1726,134,994,162,135,404,293,0,159,46,26,75,12,439,140,209,90,227,71,48,0,11,97
95NN18,2618,295,110,185,2058,160,1352,194,241,584,333,0,122,40,27,55,0,424,80,191,153,265,69,54,0,11,131
95NN19,3381,331,158,173,2870,234,2037,346,451,869,371,0,219,100,50,54,15,380,105,113,162,180,29,58,0,12,81
95NN20,2980,248,127,121,2409,142,1886,264,292,920,410,0,97,36,26,26,9,284,81,78,125,323,84,77,0,17,145
95NN21,2680,404,202,202,1995,212,1266,220,214,584,248,2,151,48,36,50,17,364,109,128,127,281,91,74,0,19,97
95NN22,2685,249,120,129,2178,166,1597,192,259,756,390,2,129,58,36,35,0,284,62,97,125,258,70,80,0,17,91
95NN23,3337,271,92,179,2773,144,2181,236,364,1046,535,2,88,34,31,17,6,358,108,124,126,293,86,107,0,17,83
95OO01,2546,167,84,83,2139,90,1742,172,244,981,345,0,74,20,14,37,3,233,51,85,97,240,58,81,0,6,95
95OO02,2166,149,75,74,1799,70,1491,162,249,703,377,0,48,30,9,9,0,190,44,21,125,218,52,61,2,3,100
95OO03,2621,206,105,101,2180,112,1646,170,270,852,354,0,116,46,39,28,3,306,77,108,121,235,64,81,0,8,82
95OO04,2507,216,111,105,2087,104,1604,150,331,816,307,0,81,26,15,31,9,298,65,133,100,204,14,76,0,7,107
95OO05,2688,285,71,214,1826,70,966,140,205,428,193,0,225,64,73,78,10,565,145,263,157,577,164,134,0,8,271
95OO06,2860,178,71,107,2395,112,1912,192,367,887,466,0,102,30,35,34,3,269,62,104,103,287,50,85,0,17,135
95OO07,2510,202,97,105,2086,96,1680,170,292,765,453,0,87,28,24,29,6,223,55,71,97,222,36,98,0,19,69
95OO08,2674,179,94,85,2266,112,1862,168,279,937,478,0,79,28,15,21,15,213,61,74,78,229,53,81,0,15,80
95OO09,2223,181,89,92,1808,76,1422,128,245,712,337,0,74,18,21,27,8,236,53,69,114,234,33,104,2,17,78
95OO10,3460,238,85,153,2869,98,2013,188,350,959,516,0,150,40,36,74,0,608,162,278,168,353,96,123,0,17,117
95OO11,2485,288,81,207,1834,54,1149,148,198,561,242,0,115,34,34,34,13,516,177,206,133,363,101,139,0,8,115
95OO12,2788,216,79,137,2301,82,1580,200,257,747,376,0,127,46,33,45,3,512,129,281,102,271,65,60,0,26,120
95OO13,2667,231,100,131,1823,110,1225,202,241,549,233,0,176,40,82,47,7,312,106,131,75,613,156,128,0,12,317
95OO14,2588,182,90,92,2125,120,1693,190,256,927,320,0,101,34,15,49,3,211,48,73,90,281,30,153,0,9,89
95OO15,2353,231,90,141,1675,86,1011,98,181,507,225,0,123,34,31,46,12,455,137,190,128,447,120,168,6,14,139
95OO16,2114,249,126,123,1718,112,1207,178,192,539,298,0,147,68,24,43,12,252,72,59,121,147,15,33,0,2,97
95OO17,2724,204,83,121,2298,142,1777,274,317,831,355,0,118,40,30,45,3,261,61,89,111,222,29,100,0,15,78
95OO18,2891,306,115,191,2004,136,1341,164,255,641,281,0,190,64,68,58,0,337,100,121,116,581,192,113,2,17,257
95OO19,2989,246,99,147,2417,100,1875,174,337,1078,286,0,136,64,36,25,11,306,87,103,116,326,85,108,0,11,122
95OO20,2155,254,115,139,1691,144,1185,186,195,584,220,0,137,50,30,54,3,225,59,76,90,210,88,43,0,10,69
95OO21,2351,279,112,167,1643,120,1054,138,213,508,195,0,156,42,45,60,9,313,75,129,109,429,83,131,0,9,206
95OO22,3102,169,56,113,2647,72,2058,158,336,1087,477,0,90,28,14,40,8,427,80,158,189,286,65,117,0,19,85
95PP01,2586,243,102,141,2110,126,1623,226,285,835,277,0,124,36,18,60,10,237,44,82,111,233,72,75,4,11,71
95PP02,2541,274,139,135,1934,138,1535,198,207,738,392,0,78,30,23,25,0,183,39,59,85,333,63,134,0,27,109
95PP03,2512,303,130,173,1961,108,1481,178,313,639,351,0,94,38,32,24,0,278,78,85,115,248,54,72,0,7,115
95PP04,3171,230,110,120,2609,118,2023,230,292,1051,450,0,191,50,42,93,6,277,61,65,151,332,76,87,0,10,159
95PP05,2329,192,100,92,1887,110,1487,178,221,737,351,0,74,28,10,30,6,216,41,58,117,250,39,67,0,15,129
95PP06,3793,463,152,311,2984,135,1932,322,333,882,395,0,306,118,84,91,13,611,197,252,162,346,104,75,3,14,150
95PP07,2728,250,111,139,2265,96,1801,240,256,903,402,0,115,50,21,44,0,253,59,86,108,213,60,47,0,19,87
95PP08,2678,244,123,121,2070,78,1646,188,254,771,433,0,127,54,33,36,4,219,41,62,116,364,38,124,0,20,182
95PP09,1607,303,118,185,1081,72,487,84,90,160,153,0,136,44,37,52,3,386,104,128,154,223,45,46,3,2,127
95PP10,2387,150,74,76,1965,128,1546,176,295,728,347,0,100,24,22,51,3,191,29,53,109,272,30,102,0,15,125
95PP11,2553,305,115,190,1921,146,1051,214,143,455,239,0,221,62,36,106,17,503,137,221,145,327,68,99,9,8,143
95PP12,2602,199,93,106,2131,92,1739,226,242,859,412,0,94,20,39,30,5,206,31,69,106,272,55,94,0,35,88
95PP13,2585,364,163,201,2043,116,1343,166,194,675,308,0,214,78,45,83,8,370,120,127,123,178,45,52,0,14,67
95PP14,3601,373,168,205,2895,170,2195,328,360,1081,426,0,170,76,46,39,9,360,83,143,134,333,90,117,0,26,100
95PP15,3182,236,97,139,2591,132,1993,254,292,1121,326,0,174,48,27,90,9,292,77,119,96,355,74,125,6,12,138
95PP16,1877,167,80,87,1498,142,1146,218,193,481,254,0,73,38,9,26,0,137,25,51,61,212,33,108,9,7,55
95PP17,2486,338,142,196,1907,118,1196,194,247,479,276,0,178,70,64,33,11,415,89,182,144,241,60,63,0,6,112
95PP18,3117,232,108,124,2536,122,1896,252,337,893,414,2,188,78,41,48,21,328,55,112,161,349,70,162,0,22,95
95PP19,2502,256,86,170,2011,106,1432,146,233,742,311,0,119,36,46,30,7,354,99,118,137,235,69,57,0,10,99
95PP20,3103,526,188,338,2235,108,1392,246,229,593,324,0,270,146,46,69,9,465,162,168,135,342,64,81,3,17,177
95PP21,2167,200,95,105,1757,72,1330,138,212,628,352,0,79,38,9,27,5,276,60,94,122,210,24,49,0,18,119
95PP22,2442,309,132,177,1927,154,1268,234,198,546,290,0,159,62,35,47,15,346,81,136,129,206,40,35,3,20,108
95PP23,2515,199,90,109,2054,98,1599,216,269,759,355,0,84,32,18,28,6,273,47,97,129,262,59,54,5,18,126
95QQ01,1483,263,106,157,1090,120,498,134,116,126,122,0,129,48,36,39,6,343,83,136,124,130,25,38,0,7,60
95QQ02,2582,223,77,146,2135,152,1496,332,261,626,277,6,219,86,58,75,0,262,69,111,82,224,40,105,2,2,75
95QQ03,1096,168,65,103,853,82,342,90,45,118,89,0,109,32,45,23,9,320,109,123,88,75,32,10,0,6,27
95QQ04,1635,190,68,122,1298,107,691,178,135,230,148,2,116,34,21,42,19,382,122,164,96,147,45,40,0,3,59
95QQ05,2872,250,121,129,2477,266,1862,362,361,738,401,2,137,40,26,61,10,210,56,76,78,145,43,42,0,5,55
95QQ06,2005,195,86,109,1604,96,1038,142,187,473,236,0,98,30,22,38,8,372,99,147,126,206,54,67,0,11,74
95QQ07,1775,433,188,245,1174,134,659,172,121,187,179,2,111,56,30,22,3,268,95,80,93,168,35,36,0,15,82
95QQ08,1455,280,123,157,1091,122,541,98,89,176,178,0,121,50,22,43,6,307,76,106,125,84,14,21,0,2,47
95QQ09,1846,285,170,115,1404,206,890,186,169,258,277,0,70,32,19,16,3,238,64,79,95,157,40,37,0,17,63
95QQ10,1851,171,80,91,1485,86,1154,200,218,533,203,0,68,22,15,28,3,177,57,47,73,195,23,83,0,12,77
95QQ11,2027,186,92,94,1669,118,1263,214,186,578,285,0,92,36,22,34,0,196,66,45,85,172,48,60,0,10,54
95QQ12,1697,258,97,161,1327,126,783,166,190,239,188,0,139,50,32,39,18,279,88,95,96,112,25,41,0,6,40
95QQ13,2568,234,110,124,2122,180,1453,340,285,495,333,0,170,76,46,45,3,319,97,138,84,212,46,78,0,4,84
95QQ14,5430,412,92,320,4709,206,3216,530,697,1429,560,0,511,206,127,152,26,776,259,337,180,309,57,127,0,12,113
95QQ15,1592,294,128,166,1204,110,705,148,101,242,214,0,112,46,34,25,7,277,123,58,96,94,19,8,0,7,60
95RR01,4367,242,83,159,3842,174,2771,354,499,1439,479,4,295,76,77,127,15,598,198,268,132,283,87,92,0,6,98
95RR02,1751,141,54,87,1417,100,955,132,220,363,240,0,129,28,44,42,15,233,64,91,78,193,47,56,0,2,88
95RR03,1422,227,62,165,1010,50,480,80,98,156,146,0,120,24,25,62,9,360,97,127,136,185,54,64,0,2,65
95RR04,2022,192,78,114,1690,72,1150,108,214,500,328,0,107,34,19,51,3,361,137,108,116,140,20,54,0,4,62
95RR05,2469,225,91,134,2097,102,1257,218,254,480,305,4,246,64,47,119,16,488,150,210,128,147,52,16,0,2,77
95RR06,2206,138,66,72,1809,81,1417,120,216,733,348,0,55,14,15,23,3,256,40,98,118,259,66,100,0,4,89
95RR07,2449,150,54,96,2069,120,1560,228,263,687,382,0,140,46,41,47,6,249,77,90,82,230,60,89,0,8,73
95RR08,2106,119,48,71,1795,98,1405,154,251,667,333,0,78,32,9,33,4,214,41,62,111,192,42,33,0,11,106
95RR09,3671,344,79,265,2935,68,1886,226,369,858,433,0,371,198,81,84,8,610,206,256,148,392,108,139,0,6,139
95RR10,1338,188,71,117,1038,72,515,94,84,197,140,0,106,34,21,48,3,345,120,133,92,112,33,24,0,8,47
95RR11,1803,141,62,79,1468,72,1143,136,190,490,327,0,75,16,12,37,10,178,37,57,84,194,43,47,0,19,85
95RR12,1452,153,76,77,1156,136,782,220,120,196,246,0,70,30,19,18,3,168,43,59,66,143,39,42,0,6,56
95RR13,1367,281,137,144,972,124,592,116,73,239,164,0,94,24,16,47,7,162,42,29,91,114,30,9,0,13,62
95RR14,1969,119,53,66,1586,62,1226,154,190,581,301,0,96,22,25,46,3,202,50,83,69,264,72,97,0,17,78
95RR15,2458,151,72,79,2102,56,1568,134,268,839,327,0,110,34,25,44,7,368,89,155,124,205,54,58,0,6,87
95SS01,4750,293,120,173,4069,242,3191,500,668,1386,637,2,269,118,74,68,9,365,91,128,146,388,99,156,0,9,124
95SS02,4218,276,150,126,3725,310,2734,430,490,1242,572,0,237,64,63,91,19,444,154,198,92,217,63,89,0,13,52
95SS03,3370,182,91,91,2888,332,2318,372,371,1038,537,0,87,42,15,27,3,151,39,36,76,300,71,117,0,13,99
95SS04,7552,751,197,554,6168,220,4167,674,884,1957,652,6,753,312,198,207,36,1022,305,474,243,633,131,196,42,9,255
95SS05,3375,394,164,230,2731,298,1787,426,360,597,404,8,239,120,45,65,9,399,109,137,153,250,71,62,0,15,102
95SS06,5899,299,58,241,4801,40,1658,160,324,720,454,0,431,64,95,242,30,2672,762,1565,345,799,229,380,0,11,179
95SS07,9344,812,239,573,7563,234,4434,520,929,2425,560,2,838,306,191,312,29,2055,516,1232,307,969,233,396,3,16,321
95SS08,4658,282,133,149,4113,322,3092,504,532,1469,587,2,266,88,83,63,32,431,104,165,162,263,40,96,0,19,108
95SS09,3364,336,133,203,2741,290,2060,422,294,925,419,0,163,82,39,39,3,228,61,68,99,287,62,82,0,20,123
95SS10,4335,424,141,283,3556,168,2615,290,575,1174,576,4,230,124,56,44,6,539,171,222,146,355,83,123,15,10,124
95SS11,5697,315,133,182,4751,206,3649,432,581,1970,666,2,285,98,57,120,10,609,158,292,159,631,166,245,0,13,207
95SS12,3054,352,191,161,2477,310,1726,294,319,698,415,5,153,76,33,38,6,283,88,120,75,225,44,62,0,12,107
95SS13,2904,520,196,324,2121,158,1192,224,286,405,277,2,312,136,57,93,26,457,123,204,130,263,50,67,0,8,138
95SS14,2905,405,178,227,2256,218,1335,282,241,553,259,2,298,90,57,139,12,403,151,135,117,244,43,107,4,6,84
95SS15,3718,400,208,192,3127,364,2385,450,479,943,513,0,141,84,27,18,12,237,48,83,106,191,41,52,0,22,76
95SS16,3114,300,83,217,2454,72,1533,172,266,577,518,0,152,50,52,42,8,697,202,295,200,360,104,140,0,8,108
95SS17,4224,495,161,334,3369,194,2163,430,496,833,404,4,371,174,59,129,9,637,193,240,204,360,102,94,0,13,151
95SS18,2941,517,247,270,2165,194,1166,210,228,487,241,0,234,82,48,87,17,571,206,206,159,259,48,79,0,20,112
95SS19,2737,436,153,283,2083,168,1196,256,232,468,240,0,222,90,40,76,16,497,156,183,158,218,55,61,7,2,93
95SS20,2605,284,176,108,2170,338,1444,318,225,488,413,0,107,44,0,42,21,281,49,88,144,151,26,43,0,23,59
95SS21,4714,253,89,164,4140,264,3261,516,608,1629,508,2,289,146,74,56,13,324,60,105,159,321,91,70,2,10,148
95SS22,3245,255,147,108,2815,278,2070,410,458,862,340,2,172,58,39,75,0,293,88,92,113,175,50,57,2,7,59
95SS23,3813,394,141,253,3156,278,2296,462,384,1014,436,2,262,118,59,70,15,318,96,112,110,263,83,62,0,5,113
95SS24,5074,431,151,280,4344,302,3271,504,603,1594,570,4,342,136,75,115,16,425,124,131,170,299,41,109,0,18,131
95SS25,2589,374,143,231,1992,100,802,134,138,357,173,2,236,48,68,109,11,852,297,398,157,223,37,77,0,2,107
95SS26,3781,224,61,163,3072,80,1460,216,299,484,461,2,218,52,66,76,24,1312,369,706,237,485,149,207,4,0,125
95SS27,2471,509,218,291,1755,176,1067,236,209,389,233,0,159,58,36,62,3,353,97,145,111,207,52,27,0,20,108
95SS28,2557,341,149,192,1948,120,1115,166,232,452,265,2,209,54,69,65,21,502,155,176,171,268,63,80,0,15,110
95SS29,2647,277,84,193,1911,100,698,106,92,308,192,0,176,26,51,92,7,937,298,437,202,459,84,191,0,11,173
95SS30,2870,253,145,108,2459,333,1825,342,329,837,317,0,97,46,28,17,6,204,64,53,87,158,48,50,0,21,39
95TT01,2748,157,84,73,2252,96,1846,118,274,1025,429,2,79,30,28,18,3,229,36,61,132,339,72,132,0,18,117
95TT02,2685,153,73,80,2237,92,1777,140,281,945,411,0,75,18,52,5,0,293,83,109,101,295,99,63,0,19,114
95TT03,3293,265,110,155,2733,120,1991,254,328,1013,396,2,220,98,42,66,14,400,98,162,140,295,67,89,0,8,131
95TT04,2984,256,101,155,2501,78,1963,200,247,1106,410,0,143,54,46,40,3,317,68,114,135,227,62,68,0,21,76
