GeographyCode,QS207NI0001,QS207NI0002,QS207NI0003,QS207NI0004,QS207NI0005,QS207NI0006,QS207NI0007,QS207NI0008,QS207NI0009,QS207NI0010,QS207NI0011,QS207NI0012,QS207NI0013,QS207NI0014,QS207NI0015,QS207NI0016,QS207NI0017,QS207NI0018,QS207NI0019,QS207NI0020,QS207NI0021
95XX19,2675,2605,2498,176,46,2269,7,0,62,0,3,42,35,7,29,16,16,2,1,6,0
95XX20,3434,3263,3144,724,101,2295,24,0,32,0,4,83,76,7,55,60,25,0,1,30,0
95XX21,2846,2807,2697,212,51,2428,6,0,79,0,7,24,21,3,9,8,12,0,1,9,0
95XX22,2215,2140,2086,91,35,1952,8,0,15,0,0,39,39,0,6,54,8,0,1,6,0
95XX23,3155,2999,2889,138,33,2711,7,0,22,1,3,84,79,5,23,115,10,1,0,7,0
95XX24,2705,2649,2580,132,22,2420,6,0,37,0,2,30,27,3,15,26,14,0,0,1,0
95XX25,2469,2429,2353,109,26,2210,8,0,27,0,0,49,46,3,9,13,8,0,1,9,0
95YY01,2508,2485,2378,57,12,2307,2,0,55,0,0,52,50,2,1,12,9,0,0,1,0
95YY02,2283,2245,2088,75,14,1994,5,0,82,0,2,73,68,5,1,27,9,0,1,0,0
95YY03,3177,3150,3027,103,18,2904,2,0,82,0,5,36,36,0,1,8,12,0,1,5,0
95YY04,3489,3441,3114,135,28,2949,2,0,81,0,4,242,238,4,11,19,15,0,2,1,0
95YY05,1675,1645,1480,54,11,1408,7,0,58,0,1,106,106,0,5,18,4,0,2,1,0
95YY06,2394,2380,2274,69,22,2183,0,0,59,0,1,46,46,0,1,5,8,0,0,0,0
95YY07,2916,2867,2757,71,12,2673,1,0,60,0,0,50,49,1,1,0,46,0,0,2,0
95YY08,2231,2213,2152,39,17,2096,0,0,41,0,0,20,20,0,0,3,7,1,3,4,0
95YY09,2315,2253,2061,91,20,1945,5,0,48,0,0,144,144,0,9,38,12,0,1,2,0
95YY10,2142,2131,2094,57,11,2025,0,1,34,0,0,3,3,0,1,3,2,0,0,5,0
95YY11,2046,2030,1919,60,22,1835,2,0,46,1,2,62,60,2,4,1,11,0,0,0,0
95YY12,2836,2814,2663,102,15,2544,2,0,62,0,0,89,86,3,3,6,8,0,1,4,0
95YY13,2833,2807,2648,96,15,2533,4,0,50,0,1,108,106,2,2,13,7,0,0,4,0
95YY14,3096,3054,2891,102,30,2754,4,1,80,0,1,82,80,2,3,12,22,0,2,3,0
95YY15,2033,1997,1789,79,23,1686,0,1,50,1,1,156,156,0,2,17,14,1,0,2,0
95YY16,2392,2368,2294,47,16,2230,1,0,53,0,2,19,19,0,1,1,19,0,1,2,0
95YY17,2350,2311,2262,59,13,2186,4,0,37,0,1,11,11,0,1,3,34,0,0,1,0
95YY18,2374,2343,2259,51,7,2201,0,0,53,0,0,31,31,0,4,5,20,0,2,0,0
95YY19,1496,1473,1272,39,11,1221,1,0,45,0,0,156,150,6,2,15,5,0,0,1,0
95YY20,2330,2310,2236,42,7,2186,1,0,61,0,0,13,13,0,1,7,12,0,0,0,0
95YY21,2440,2420,2349,60,13,2274,2,0,58,0,9,4,4,0,1,5,13,0,0,1,0
95ZZ01,2760,2734,2590,60,31,2498,1,0,138,0,2,4,4,0,1,19,5,0,0,1,0
95ZZ02,1827,1821,1678,38,27,1613,0,0,134,0,2,7,7,0,1,2,3,0,0,0,0
95ZZ03,2109,2080,1860,74,41,1743,2,0,144,0,4,72,71,1,0,21,7,0,0,1,0
95ZZ04,2670,2647,2559,68,27,2463,1,0,79,0,0,9,9,0,2,16,2,0,0,3,0
95ZZ05,2187,2184,2118,38,15,2064,1,0,62,0,0,4,4,0,0,2,0,0,0,1,0
95ZZ06,1714,1699,1588,36,15,1536,1,0,106,0,0,5,5,0,0,8,7,0,0,0,0
95ZZ07,2807,2793,2592,78,34,2479,1,0,192,0,0,9,8,1,3,5,5,0,0,1,0
95ZZ08,2593,2584,2366,79,31,2256,0,0,199,0,3,16,15,1,1,3,5,0,0,0,0
95ZZ09,2269,2260,2161,56,17,2086,2,0,61,0,0,38,38,0,2,0,4,0,0,3,0
95ZZ10,3179,3159,2873,99,54,2715,5,0,243,0,2,41,41,0,1,8,11,0,0,0,0
95ZZ11,2223,2214,2149,48,24,2076,1,0,61,0,0,4,4,0,0,4,4,0,0,1,0
95ZZ12,2190,2178,2068,72,28,1965,2,1,100,1,1,8,8,0,0,3,6,0,0,3,0
95ZZ13,2533,2518,2399,75,22,2300,2,0,104,0,2,13,13,0,3,6,6,0,0,0,0
95ZZ14,3232,3210,2810,108,31,2665,6,0,247,1,1,151,151,0,4,5,11,2,0,0,0
95ZZ15,2288,2279,2197,31,22,2138,6,0,74,0,0,8,8,0,1,4,3,0,0,1,0
95ZZ16,3262,3227,2980,108,25,2845,2,0,227,0,4,16,16,0,7,5,14,0,3,6,0
