GeographyCode,QS406NI0001,QS406NI0002,QS406NI0003,QS406NI0004,QS406NI0005,QS406NI0006,QS406NI0007,QS406NI0008,QS406NI0009,QS406NI0010
95XX19,1106,2,32,78,94,197,200,166,134,203
95XX20,1363,3,17,97,314,473,314,82,42,21
95XX21,1176,0,17,63,149,139,152,157,164,335
95XX22,1010,3,21,35,139,327,295,117,39,34
95XX23,1451,2,27,124,389,507,295,85,16,6
95XX24,1184,2,10,44,108,329,360,174,89,68
95XX25,1096,1,17,101,152,401,299,87,22,16
95YY01,861,0,3,22,77,162,146,134,139,178
95YY02,883,1,19,39,107,289,164,94,74,96
95YY03,991,0,2,25,36,127,173,174,204,250
95YY04,1270,3,14,55,100,361,313,168,142,114
95YY05,745,0,18,28,86,292,125,61,63,72
95YY06,858,1,13,34,114,202,158,138,104,94
95YY07,912,2,6,11,61,179,182,138,136,197
95YY08,789,3,7,28,77,206,193,97,78,100
95YY09,1014,8,51,77,101,233,221,135,97,91
95YY10,705,0,3,8,25,96,115,136,135,187
95YY11,820,7,11,35,149,211,146,91,79,91
95YY12,932,0,12,38,73,168,152,167,143,179
95YY13,1118,2,12,67,100,475,234,93,76,59
95YY14,1147,2,10,40,70,349,288,175,92,121
95YY15,889,5,29,92,88,401,125,80,47,22
95YY16,798,0,5,18,50,141,171,155,115,143
95YY17,746,1,10,36,45,141,191,132,86,104
95YY18,746,1,9,33,70,140,138,131,93,131
95YY19,707,10,47,67,73,237,140,65,48,20
95YY20,721,2,11,20,65,140,131,114,105,133
95YY21,791,1,6,19,70,161,161,116,125,132
95ZZ01,994,2,6,33,60,290,254,114,93,142
95ZZ02,751,0,8,33,106,410,153,18,11,12
95ZZ03,884,14,12,79,110,353,154,61,49,52
95ZZ04,911,1,9,33,58,211,203,121,122,153
95ZZ05,769,4,10,24,76,201,179,98,77,100
95ZZ06,786,5,24,90,134,359,110,38,10,16
95ZZ07,1010,2,9,42,69,300,268,144,82,94
95ZZ08,934,1,14,29,100,259,199,142,110,80
95ZZ09,881,3,10,45,109,325,161,87,62,79
95ZZ10,1262,3,35,70,139,362,262,170,119,102
95ZZ11,745,1,8,16,71,145,146,143,95,120
95ZZ12,868,1,11,31,170,319,152,81,55,48
95ZZ13,879,1,7,21,88,220,166,124,126,126
95ZZ14,1111,0,13,43,74,436,307,137,63,38
95ZZ15,804,1,6,13,57,208,169,108,110,132
95ZZ16,1228,4,31,73,71,448,295,144,96,66
