GeographyCode,QS109NI0001,QS109NI0002,QS109NI0003,QS109NI0004,QS109NI0005,QS109NI0006,QS109NI0007,QS109NI0008,QS109NI0009,QS109NI0010,QS109NI0011,QS109NI0012,QS109NI0013,QS109NI0014,QS109NI0015,QS109NI0016,QS109NI0017
95OO17,978,164,29,44,91,408,61,87,260,155,31,110,14,251,83,166,2
95OO18,1099,231,44,56,131,449,97,115,237,159,50,87,22,260,115,142,3
95OO19,1046,192,34,51,107,478,77,87,314,154,36,93,25,222,99,116,7
95OO20,854,136,21,33,82,338,65,86,187,134,53,71,10,246,115,129,2
95OO21,904,145,30,36,79,362,84,72,206,162,53,90,19,235,112,121,2
95OO22,956,135,25,29,81,452,58,83,311,164,30,105,29,205,56,148,1
95PP01,950,109,21,30,58,414,65,90,259,189,55,105,29,238,102,134,2
95PP02,933,90,20,25,45,348,58,76,214,196,57,119,20,299,139,154,6
95PP03,971,139,34,39,66,372,83,75,214,188,56,100,32,272,130,140,2
95PP04,1081,118,21,31,66,477,55,100,322,202,44,139,19,284,110,167,7
95PP05,822,92,18,26,48,315,38,76,201,170,36,111,23,245,100,144,1
95PP06,1554,297,58,76,163,705,180,171,354,256,73,155,28,296,152,141,3
95PP07,987,111,17,29,65,440,82,103,255,186,40,126,20,250,111,133,6
95PP08,960,144,26,45,73,356,50,85,221,203,45,136,22,257,123,128,6
95PP09,757,135,29,31,75,274,100,69,105,115,56,50,9,233,118,114,1
95PP10,798,96,17,26,53,328,32,84,212,148,27,101,20,226,74,147,5
95PP11,1040,163,37,41,85,421,90,102,229,184,63,106,15,272,115,152,5
95PP12,891,104,22,25,57,357,46,77,234,193,38,128,27,237,93,141,3
95PP13,1060,199,46,42,111,397,80,103,214,182,75,94,13,282,163,112,7
95PP14,1347,196,47,51,98,535,90,118,327,250,68,152,30,366,168,195,3
95PP15,1089,144,27,35,82,514,71,106,337,196,41,129,26,235,97,135,3
95PP16,705,62,11,24,27,273,42,64,167,152,34,104,14,218,80,132,6
95PP17,1028,182,38,41,103,400,100,106,194,184,58,108,18,262,142,118,2
95PP18,1093,156,20,65,71,475,65,108,302,185,39,117,29,277,108,166,3
95PP19,933,151,38,32,81,360,67,66,227,194,65,99,30,228,86,137,5
95PP20,1379,269,86,79,104,538,160,130,248,240,92,131,17,332,188,139,5
95PP21,783,95,17,23,55,310,51,77,182,140,37,82,21,238,95,141,2
95PP22,1010,126,33,34,59,388,78,105,205,209,66,124,19,287,132,153,2
95PP23,898,121,29,28,64,380,52,93,235,163,28,117,18,234,90,140,4
95QQ01,707,126,39,25,62,232,71,60,101,120,47,68,5,229,106,121,2
95QQ02,996,149,36,51,62,429,69,105,255,207,41,144,22,211,77,132,2
95QQ03,507,111,26,15,70,186,52,53,81,67,25,38,4,143,65,76,2
95QQ04,692,114,18,18,78,289,70,82,137,121,34,80,7,168,68,97,3
95QQ05,1127,65,9,12,44,497,69,138,290,234,51,160,23,331,121,206,4
95QQ06,754,98,14,14,70,318,61,71,186,136,34,87,15,202,86,113,3
95QQ07,919,114,38,30,46,332,136,81,115,157,71,76,10,316,188,127,1
95QQ08,698,92,35,12,45,244,76,67,101,102,46,50,6,260,123,135,2
95QQ09,838,68,12,16,40,261,57,67,137,156,46,102,8,353,170,182,1
95QQ10,688,72,19,9,44,300,43,78,179,131,29,86,16,185,80,104,1
95QQ11,776,71,16,21,34,343,47,89,207,145,31,102,12,217,92,121,4
95QQ12,758,108,36,20,52,288,75,70,143,144,50,83,11,218,97,119,2
95QQ13,1031,112,20,29,63,444,62,139,243,212,42,153,17,263,110,147,6
95QQ14,2045,470,99,125,246,967,153,234,580,305,68,202,35,303,92,208,3
95QQ15,761,121,38,19,64,269,82,80,107,137,46,84,7,234,128,106,0
95RR01,1502,260,28,61,171,790,93,169,528,198,38,139,21,254,83,167,4
95RR02,647,85,10,17,58,271,54,58,159,124,23,85,16,167,54,109,4
95RR03,617,121,41,19,61,253,87,50,116,114,37,67,10,129,62,67,0
95RR04,752,137,31,22,84,300,63,64,173,127,20,87,20,188,78,106,4
95RR05,966,165,24,28,113,426,64,125,237,174,46,113,15,201,91,109,1
95RR06,708,113,18,24,71,303,35,72,196,125,19,89,17,167,66,95,6
95RR07,859,120,25,20,75,400,46,110,244,149,25,106,18,190,54,135,1
95RR08,713,72,13,16,43,338,38,86,214,128,20,95,13,175,48,124,3
95RR09,1381,414,104,123,187,594,108,143,343,185,53,114,18,188,79,101,8
95RR10,582,109,18,17,74,223,59,57,107,99,40,53,6,151,71,79,1
95RR11,652,51,5,9,37,286,40,74,172,137,34,94,9,178,62,109,7
95RR12,606,51,13,10,28,214,32,81,101,143,32,103,8,198,76,118,4
95RR13,657,84,29,19,36,208,69,55,84,113,46,64,3,252,137,115,0
95RR14,654,94,18,19,57,314,33,86,195,96,15,66,15,150,53,93,4
95RR15,802,151,15,25,111,348,41,76,231,131,23,90,18,172,72,92,8
95SS01,1681,186,25,64,97,820,98,197,525,315,50,226,39,360,120,237,3
95SS02,1530,177,28,31,118,667,57,147,463,297,41,224,32,389,150,239,0
95SS03,1189,62,12,18,32,495,42,113,340,252,37,185,30,380,91,286,3
95SS04,2935,780,200,243,337,1342,255,305,782,404,99,262,43,409,197,210,2
95SS05,1441,225,54,82,89,527,106,157,264,261,70,164,27,428,164,261,3
95SS06,1935,550,32,39,479,930,142,179,609,283,67,156,60,172,58,103,11
95SS07,3406,969,192,225,552,1621,271,314,1036,337,110,189,38,479,239,230,10
95SS08,1670,163,18,50,95,779,84,194,501,314,47,234,33,414,133,276,5
95SS09,1334,134,38,53,43,552,118,126,308,262,47,186,29,386,133,250,3
95SS10,1607,292,80,96,116,771,142,173,456,241,61,146,34,303,141,159,3
95SS11,1863,258,34,70,154,939,93,197,649,300,55,204,41,366,133,225,8
95SS12,1251,110,29,25,56,476,82,115,279,249,50,179,20,416,191,223,2
95SS13,1336,311,86,90,135,491,151,133,207,187,87,96,4,347,196,146,5
95SS14,1246,212,47,39,126,466,116,120,230,199,64,120,15,369,178,186,5
95SS15,1516,99,21,39,39,608,111,140,357,292,60,202,30,517,208,308,1
95SS16,1152,193,41,29,123,500,112,111,277,259,64,172,23,200,83,108,9
95SS17,1749,436,106,130,200,696,153,185,358,250,75,159,16,367,161,198,8
95SS18,1342,261,83,43,135,457,115,112,230,191,72,102,17,433,247,181,5
95SS19,1236,245,63,65,117,506,154,136,216,189,66,110,13,296,153,136,7
95SS20,1096,70,16,18,36,350,58,107,185,234,34,186,14,442,176,263,3
95SS21,1656,251,28,103,120,796,84,205,507,278,52,193,33,331,89,237,5
95SS22,1254,239,13,72,154,452,62,111,279,193,33,145,15,370,147,221,2
95SS23,1532,200,49,61,90,705,144,183,378,248,60,170,18,379,141,237,1
95SS24,1914,254,64,71,119,909,144,208,557,342,72,234,36,409,151,255,3
95SS25,1117,291,64,21,206,425,107,109,209,141,60,68,13,260,143,110,7
95SS26,1314,348,34,41,273,504,74,119,311,276,55,176,45,186,61,112,13
95SS27,1194,206,66,59,81,426,150,96,180,182,75,92,15,380,218,159,3
95SS28,1071,214,49,44,121,397,90,97,210,154,53,87,14,306,149,152,5
95SS29,1031,248,39,31,178,377,90,72,215,182,64,95,23,224,84,131,9
95SS30,1125,86,7,24,55,433,62,91,280,212,39,156,17,394,145,245,4
95TT01,838,104,7,33,64,379,42,72,265,143,24,96,23,212,84,122,6
95TT02,857,150,18,32,100,364,35,74,255,143,27,92,24,200,73,123,4
95TT03,1175,216,20,71,125,526,89,139,298,186,46,120,20,247,110,132,5
95TT04,1018,178,33,44,101,435,81,78,276,169,41,110,18,236,101,132,3
95TT05,1129,212,41,54,117,496,88,111,297,178,59,101,18,243,114,126,3
95TT06,886,123,14,37,72,386,53,83,250,151,20,112,19,226,98,124,4
95TT07,874,89,11,20,58,413,40,111,262,157,19,122,16,215,82,130,3
95TT08,851,75,7,25,43,426,45,98,283,139,15,97,27,211,71,135,5
95TT09,874,83,10,15,58,373,23,75,275,171,28,124,19,247,80,161,6
95TT10,1056,252,28,74,150,405,63,111,231,167,41,107,19,232,103,123,6
95TT11,945,121,11,41,69,425,35,74,316,174,20,131,23,225,78,139,8
95TT12,898,115,16,24,75,379,58,73,248,141,33,83,25,263,91,163,9
95TT13,1107,206,41,47,118,503,91,134,278,171,49,106,16,227,110,113,4
95TT14,830,131,25,37,69,340,64,88,188,145,36,92,17,214,85,127,2
95TT15,833,112,18,16,78,370,42,88,240,121,31,73,17,230,87,141,2
95TT16,866,120,15,30,75,359,45,61,253,163,31,105,27,224,78,139,7
95UU01,384,50,9,7,34,170,24,39,107,77,15,56,6,87,35,51,1
95UU02,439,47,8,7,32,171,35,50,86,69,20,44,5,152,61,88,3
95UU03,381,39,14,11,14,101,37,21,43,91,28,56,7,150,83,65,2
95UU04,350,56,19,4,33,120,40,32,48,65,29,33,3,109,57,47,5
95UU05,373,51,7,8,36,145,19,38,88,57,14,36,7,120,51,67,2
95UU06,569,73,18,11,44,211,37,55,119,119,38,64,17,166,66,100,0
95UU07,307,17,0,5,12,125,20,39,66,66,18,46,2,99,35,63,1
95UU08,461,50,10,6,34,147,33,37,77,114,31,70,13,150,67,78,5
95UU09,594,62,13,12,37,279,43,56,180,114,31,75,8,139,54,84,1
95UU10,420,32,10,5,17,171,26,40,105,88,27,48,13,129,51,76,2
95UU11,355,29,4,6,19,141,23,35,83,65,16,44,5,120,47,72,1
95UU12,564,95,14,19,62,234,59,47,128,87,36,43,8,148,87,60,1
95UU13,333,25,8,7,10,136,32,26,78,69,13,47,9,103,47,55,1
95UU14,718,122,36,17,69,300,73,69,158,130,48,69,13,166,75,90,1
95UU15,360,50,10,12,28,145,30,37,78,69,23,41,5,96,36,57,3
95VV01,1171,160,28,33,99,494,86,139,269,195,30,134,31,322,153,164,5
95VV02,985,170,37,35,98,368,113,76,179,152,72,72,8,295,171,120,4
95VV03,996,173,29,41,103,400,81,95,224,157,42,90,25,266,137,125,4
95VV04,1052,139,15,36,88,439,55,82,302,194,34,129,31,280,110,164,6
95VV05,1364,193,18,59,116,668,52,102,514,257,44,168,45,246,81,162,3
95VV06,1153,188,16,44,128,519,78,101,340,201,48,121,32,245,113,128,4
95VV07,1657,259,56,71,132,782,176,144,462,275,87,160,28,341,153,185,3
95VV08,1006,160,31,19,110,426,67,74,285,187,37,126,24,233,98,120,15
95VV09,967,156,29,33,94,421,82,110,229,170,50,96,24,220,91,128,1
95VV10,1186,248,36,66,146,544,98,146,300,156,53,83,20,238,93,133,12
95VV11,1484,216,33,54,129,741,97,153,491,248,56,155,37,279,95,180,4
95VV12,1164,233,28,65,140,507,105,116,286,182,40,121,21,242,110,128,4
95VV13,1054,111,15,27,69,512,43,93,376,194,33,136,25,237,80,153,4
95VV14,1287,273,54,84,135,497,107,121,269,217,58,135,24,300,141,154,5
95VV15,1140,230,36,53,141,507,90,123,294,171,47,108,16,232,115,110,7
95VV16,1043,113,21,30,62,492,68,90,334,188,38,129,21,250,91,157,2
95VV17,1410,237,25,54,158,656,83,108,465,226,46,147,33,291,116,160,15
95VV18,1402,248,51,58,139,548,99,139,310,229,65,141,23,377,186,190,1
95VV19,1172,238,50,55,133,419,78,90,251,205,62,126,17,310,143,165,2
95VV20,925,105,9,31,65,406,41,83,282,174,33,109,32,240,83,156,1
95VV21,1253,197,24,51,122,604,67,108,429,205,35,143,27,247,90,147,10
95VV22,956,159,20,31,108,389,58,71,260,174,37,112,25,234,112,113,9
95VV23,1123,128,20,34,74,445,87,120,238,215,47,133,35,335,166,162,7
95VV24,1258,167,41,54,72,482,119,101,262,219,74,124,21,390,206,183,1
95VV25,1227,177,26,31,120,566,69,99,398,202,45,129,28,282,121,148,13
95VV26,1172,215,24,46,145,535,85,106,344,181,36,119,26,241,92,142,7
95VV27,912,172,41,43,88,333,103,90,140,164,32,117,15,243,116,123,4
95VV28,1343,261,50,65,146,567,122,140,305,220,67,137,16,295,155,135,5
95VV29,1071,148,17,30,101,492,49,98,345,187,40,117,30,244,88,150,6
95VV30,1098,185,32,62,91,441,77,119,245,197,60,113,24,275,103,167,5
95WW01,1257,225,49,62,114,457,130,138,189,193,63,111,19,382,215,165,2
95WW02,1533,262,49,58,155,649,109,152,388,228,58,152,18,394,197,193,4
95WW03,1583,343,74,100,169,612,156,141,315,236,71,148,17,392,212,175,5
95WW04,1098,203,27,60,116,431,48,102,281,199,51,133,15,265,74,187,4
95WW05,1157,149,36,27,86,428,91,117,220,233,63,153,17,347,164,182,1
95WW06,1198,145,35,39,71,503,77,131,295,238,30,173,35,312,102,205,5
95WW07,1602,199,39,51,109,707,97,182,428,296,43,227,26,400,158,238,4
95WW08,1037,130,19,30,81,378,45,101,232,176,34,133,9,353,134,216,3
95WW09,1111,156,30,26,100,320,61,94,165,217,46,157,14,418,176,239,3
95WW10,1176,199,36,49,114,485,73,133,279,166,33,113,20,326,149,175,2
95WW11,1106,123,14,33,76,495,63,118,314,208,35,156,17,280,91,186,3
95WW12,1100,231,40,54,137,421,134,120,167,156,64,85,7,292,157,134,1
95WW13,1433,204,37,65,102,653,95,159,399,258,53,186,19,318,133,184,1
95WW14,1043,241,54,44,143,383,115,97,171,141,54,78,9,278,177,98,3
95WW15,1229,194,38,49,107,525,66,131,328,219,43,157,19,291,106,182,3
95WW16,1260,257,50,78,129,483,100,135,248,162,48,102,12,358,187,167,4
95WW17,991,151,43,29,79,340,73,101,166,171,42,122,7,329,150,177,2
95WW18,1000,143,38,30,75,343,98,69,176,135,40,85,10,379,173,203,3
95WW19,2204,166,26,51,89,1131,95,248,788,406,64,304,38,501,189,301,11
95WW20,2974,714,145,230,339,1508,192,385,931,412,60,308,44,340,116,224,0
95WW21,1481,363,83,78,202,643,174,149,320,194,80,106,8,281,148,129,4
95WW22,1228,229,47,48,134,518,98,147,273,202,49,139,14,279,136,138,5
95WW23,1455,229,45,96,88,572,139,130,303,244,64,151,29,410,191,214,5
95WW24,1578,362,78,92,192,602,200,135,267,224,105,100,19,390,201,184,5
95WW25,1137,182,63,31,88,384,167,89,128,197,104,86,7,374,241,131,2
95XX01,1849,201,29,37,135,1021,104,298,619,355,49,267,39,272,89,180,3
95XX02,1066,71,19,19,33,420,58,104,258,228,49,155,24,347,177,169,1
95XX03,1057,91,15,19,57,387,49,92,246,274,50,200,24,305,90,214,1
95XX04,1402,170,44,39,87,649,75,184,390,306,73,212,21,277,114,161,2
95XX05,1238,161,49,54,58,377,94,95,188,246,75,155,16,454,218,232,4
95XX06,1598,337,79,70,188,653,125,176,352,260,101,142,17,348,190,151,7
95XX07,1278,85,22,22,41,402,72,97,233,269,57,192,20,522,268,253,1
95XX08,1173,73,15,21,37,374,73,101,200,209,41,148,20,517,266,247,4
95XX09,1255,115,30,32,53,408,82,113,213,236,63,156,17,496,279,216,1
95XX10,1842,402,90,85,227,943,161,223,559,242,70,152,20,255,103,149,3
95XX11,2621,812,232,233,347,1089,234,256,599,366,102,242,22,354,165,183,6
95XX12,1002,45,13,22,10,358,59,86,213,239,42,164,33,360,124,235,1
95XX13,1176,71,12,29,30,367,54,88,225,258,52,183,23,480,179,298,3
95XX14,955,54,11,19,24,325,42,79,204,224,42,153,29,352,127,222,3
95XX15,1192,240,89,53,98,433,155,116,162,204,92,104,8,315,145,168,2
95XX16,1392,86,20,27,39,401,87,123,191,318,81,223,14,587,232,352,3
95XX17,1425,282,97,114,71,614,232,154,228,234,98,115,21,295,156,137,2
95XX18,1348,211,54,90,67,484,149,113,222,239,96,118,25,414,254,158,2
95XX19,1106,72,33,16,23,452,93,101,258,234,70,143,21,348,144,204,0
95XX20,1363,342,71,84,187,526,170,109,247,172,71,89,12,323,168,148,7
95XX21,1176,70,23,21,26,374,70,68,236,242,48,173,21,490,198,291,1
95XX22,1010,166,59,43,64,363,103,96,164,194,47,138,9,287,119,166,2
95XX23,1451,394,120,129,145,564,185,143,236,201,81,106,14,292,150,140,2
95XX24,1184,103,15,30,58,402,67,118,217,240,53,167,20,439,194,242,3
95XX25,1096,202,60,39,103,426,118,112,196,158,60,86,12,310,168,139,3
95YY01,861,103,12,30,61,381,49,78,254,155,36,106,13,222,98,120,4
95YY02,883,147,38,35,74,335,81,71,183,175,54,99,22,226,102,121,3
95YY03,991,117,18,20,79,452,51,77,324,193,35,130,28,229,83,141,5
95YY04,1270,274,54,68,152,542,102,121,319,215,48,131,36,239,91,143,5
95YY05,745,89,26,36,27,263,77,66,120,144,46,95,3,249,132,116,1
95YY06,858,133,34,24,75,340,52,78,210,172,59,86,27,213,89,118,6
95YY07,912,110,12,20,78,413,36,83,294,171,44,98,29,218,77,139,2
95YY08,789,95,22,23,50,379,67,85,227,117,42,59,16,198,84,110,4
95YY09,1014,163,52,49,62,384,113,99,172,183,54,111,18,284,144,139,1
95YY10,705,26,4,8,14,324,33,73,218,133,17,101,15,222,70,147,5
95YY11,820,121,32,29,60,314,82,77,155,159,50,83,26,226,109,115,2
95YY12,932,148,29,43,76,426,55,88,283,151,28,83,40,207,91,112,4
95YY13,1118,212,44,46,122,475,107,102,266,217,73,127,17,214,91,121,2
95YY14,1147,242,52,65,125,565,119,123,323,174,51,110,13,166,83,80,3
95YY15,889,220,53,35,132,356,117,69,170,124,66,52,6,189,118,70,1
95YY16,798,91,9,19,63,333,34,76,223,164,39,104,21,210,82,124,4
95YY17,746,97,10,28,59,320,40,57,223,149,33,93,23,180,60,116,4
95YY18,746,91,18,20,53,351,47,61,243,126,34,73,19,178,69,107,2
95YY19,707,121,24,39,58,226,80,65,81,138,62,53,23,222,134,86,2
95YY20,721,83,14,18,51,288,31,61,196,153,28,99,26,197,76,118,3
95YY21,791,110,26,18,66,337,50,62,225,132,27,83,22,212,77,129,6
95ZZ01,994,145,32,27,86,432,50,108,274,167,41,101,25,250,98,148,4
95ZZ02,751,130,28,14,88,310,67,68,175,128,33,84,11,183,66,117,0
95ZZ03,884,126,25,31,70,337,112,58,167,149,54,78,17,272,141,130,1
95ZZ04,911,111,19,35,57,398,61,82,255,151,33,101,17,251,96,154,1
95ZZ05,769,87,16,12,59,334,53,78,203,144,39,87,18,204,102,101,1
95ZZ06,786,146,43,8,95,280,91,64,125,131,63,59,9,229,121,102,6
95ZZ07,1010,175,36,30,109,451,82,93,276,156,40,100,16,228,89,136,3
95ZZ08,934,130,26,33,71,373,76,61,236,181,58,106,17,250,110,130,10
95ZZ09,881,141,30,29,82,343,68,72,203,156,44,101,11,241,110,128,3
95ZZ10,1262,235,68,42,125,567,132,108,327,186,72,91,23,274,126,145,3
95ZZ11,745,74,15,11,48,322,47,65,210,118,29,68,21,231,92,136,3
95ZZ12,868,147,39,24,84,360,84,81,195,142,39,94,9,219,80,138,1
95ZZ13,879,116,15,34,67,398,65,86,247,156,27,107,22,209,75,131,3
95ZZ14,1111,195,32,35,128,535,83,128,324,190,39,126,25,191,61,127,3
95ZZ15,804,82,12,17,53,332,56,66,210,161,27,111,23,229,70,157,2
95ZZ16,1228,241,63,37,141,517,93,91,333,205,69,123,13,265,118,146,1
