GeographyCode,QS601NI0001,QS601NI0002,QS601NI0003,QS601NI0004,QS601NI0005,QS601NI0006,QS601NI0007,QS601NI0008,QS601NI0009,QS601NI0010,QS601NI0011,QS601NI0012,QS601NI0013,QS601NI0014,QS601NI0015,QS601NI0016
95OO21,1729,1103,204,625,1,41,23,52,91,66,626,229,106,81,140,70
95OO22,2247,1482,276,717,2,68,52,165,115,87,765,188,215,110,184,68
95PP01,1850,1298,246,710,5,62,35,123,52,65,552,253,107,67,88,37
95PP02,1809,1184,216,566,7,53,56,166,78,42,625,222,123,104,105,71
95PP03,1847,1185,219,545,4,72,46,144,112,43,662,239,131,101,102,89
95PP04,2258,1570,323,766,10,81,54,213,65,58,688,261,134,111,108,74
95PP05,1685,1183,220,560,5,73,48,165,65,47,502,199,95,74,86,48
95PP06,2803,1974,409,1149,3,72,33,112,123,73,829,288,160,114,189,78
95PP07,1988,1380,255,691,6,76,55,171,75,51,608,224,112,102,100,70
95PP08,1933,1388,239,769,1,57,37,160,90,35,545,188,109,94,89,65
95PP09,1199,713,160,367,3,11,12,27,102,31,486,165,55,55,150,61
95PP10,1733,1134,190,582,6,57,31,132,93,43,599,231,133,87,85,63
95PP11,1904,1171,266,601,9,48,35,60,102,50,733,268,115,93,179,78
95PP12,1841,1280,253,627,7,52,35,162,85,59,561,212,125,78,88,58
95PP13,1811,1147,195,646,6,48,25,73,114,40,664,246,97,95,144,82
95PP14,2616,1742,344,850,8,83,56,206,124,71,874,368,139,124,172,71
95PP15,2237,1617,328,855,15,75,60,151,70,63,620,244,154,87,89,46
95PP16,1414,936,167,494,8,50,36,95,47,39,478,260,86,43,56,33
95PP17,1863,1137,204,618,4,49,25,55,127,55,726,230,103,123,174,96
95PP18,2286,1614,283,836,13,78,42,213,92,57,672,239,160,105,106,62
95PP19,1792,1093,230,513,6,41,33,120,107,43,699,200,124,117,162,96
95PP20,2346,1573,304,890,13,65,39,88,115,59,773,330,114,105,146,78
95PP21,1583,1071,191,510,5,47,48,139,94,37,512,176,93,107,82,54
95PP22,1793,1186,273,638,4,50,28,73,79,41,607,282,91,74,99,61
95PP23,1874,1276,227,607,8,79,49,175,82,49,598,233,103,80,115,67
95QQ01,1093,623,129,355,1,20,15,15,69,19,470,232,46,50,108,34
95QQ02,1938,1406,269,782,8,64,45,112,53,73,532,290,88,54,74,26
95QQ03,788,466,125,262,0,2,6,12,53,6,322,133,31,41,72,45
95QQ04,1208,786,186,434,1,15,14,23,84,29,422,176,61,63,91,31
95QQ05,2128,1469,270,861,8,59,52,81,64,74,659,386,91,63,75,44
95QQ06,1467,929,180,475,6,41,26,89,74,38,538,223,84,77,114,40
95QQ07,1362,831,177,441,3,24,19,45,79,43,531,264,52,43,129,43
95QQ08,1070,611,143,361,2,0,5,23,52,25,459,222,52,45,117,23
95QQ09,1363,819,160,476,2,29,24,37,53,38,544,317,65,36,95,31
95QQ10,1326,939,181,468,7,41,17,149,41,35,387,181,70,55,58,23
95QQ11,1481,1055,209,564,2,48,35,109,45,43,426,216,73,43,64,30
95QQ12,1321,877,163,511,2,35,16,35,74,41,444,223,56,39,100,26
95QQ13,1949,1346,238,751,8,60,49,121,66,53,603,330,88,72,81,32
95QQ14,3892,3044,541,1856,25,107,75,198,123,119,848,345,174,125,144,60
95QQ15,1179,761,163,447,4,16,15,29,57,30,418,213,42,43,74,46
95RR01,3078,2153,421,1145,9,91,46,160,182,99,925,289,224,153,183,76
95RR02,1321,810,149,387,2,38,23,68,97,46,511,199,85,62,112,53
95RR03,1089,539,134,227,0,11,9,22,115,21,550,120,90,73,168,99
95RR04,1467,839,156,370,4,27,14,105,130,33,628,161,142,106,138,81
95RR05,1830,1072,229,554,3,16,28,56,131,55,758,239,139,115,184,81
95RR06,1603,997,177,420,2,60,27,147,121,43,606,166,127,99,131,83
95RR07,1828,1181,234,584,10,52,39,116,104,42,647,241,147,78,122,59
95RR08,1545,1010,185,478,10,59,31,127,83,37,535,179,95,78,121,62
95RR09,2708,1871,303,1056,9,60,29,128,200,86,837,222,162,138,221,94
95RR10,982,487,105,211,1,4,7,19,123,17,495,154,65,67,133,76
95RR11,1823,904,178,450,3,48,39,93,67,26,919,209,91,53,170,396
95RR12,1151,646,133,351,2,17,19,39,64,21,505,254,74,48,92,37
95RR13,1042,555,117,282,6,18,10,22,89,11,487,201,59,38,145,44
95RR14,1427,890,156,426,3,44,21,117,85,38,537,170,110,89,103,65
95RR15,1716,1113,214,490,2,53,28,179,107,40,603,144,156,129,110,64
95SS01,3821,2621,470,1516,23,140,85,211,79,97,1200,413,182,123,166,316
95SS02,3066,2134,462,1224,12,65,56,101,77,137,932,502,196,103,91,40
95SS03,2505,1743,343,799,18,154,68,222,43,96,762,451,148,71,62,30
95SS04,5541,4173,819,2572,14,107,81,187,197,196,1368,473,276,181,352,86
95SS05,2538,1803,341,1075,9,59,47,98,103,71,735,402,102,75,100,56
95SS06,3942,1960,531,727,7,30,41,77,364,183,1982,199,435,436,676,236
95SS07,6303,4571,1037,2545,27,94,125,200,298,245,1732,469,400,297,423,143
95SS08,3363,2389,466,1281,15,119,76,240,101,91,974,462,208,130,110,64
95SS09,2454,1744,307,914,9,163,81,149,54,67,710,384,152,93,48,33
95SS10,3257,2402,431,1423,14,77,52,101,122,182,855,327,266,96,123,43
95SS11,3978,3035,578,1657,13,117,85,254,142,189,943,379,211,131,155,67
95SS12,2225,1489,308,872,10,39,33,74,80,73,736,414,140,81,71,30
95SS13,2158,1454,290,885,4,12,24,58,129,52,704,270,106,92,162,74
95SS14,2118,1337,287,769,10,32,24,74,94,47,781,357,109,98,155,62
95SS15,2725,1852,345,974,15,146,83,141,74,74,873,504,164,92,74,39
95SS16,2397,1411,304,730,5,24,22,55,154,117,986,291,182,113,321,79
95SS17,3189,2202,438,1366,8,45,38,113,115,79,987,433,143,132,205,74
95SS18,2062,1319,283,774,2,22,27,44,105,62,743,305,99,96,182,61
95SS19,2025,1450,288,853,3,30,37,72,114,53,575,250,95,84,107,39
95SS20,1978,1240,289,720,9,22,36,66,40,58,738,492,94,56,61,35
95SS21,3417,2614,480,1511,12,130,85,198,76,122,803,385,142,110,118,48
95SS22,2331,1589,326,982,5,29,20,73,73,81,742,388,114,122,71,47
95SS23,2818,2011,344,1192,18,108,46,131,99,73,807,437,124,94,107,45
95SS24,3633,2702,509,1624,6,90,68,198,100,107,931,460,175,129,106,61
95SS25,1773,1050,269,528,3,4,26,27,142,51,723,234,107,130,195,57
95SS26,2720,1654,463,741,11,15,41,54,201,128,1066,269,191,186,327,93
95SS27,1851,1199,266,695,3,10,28,43,84,70,652,298,119,70,125,40
95SS28,1827,1185,274,700,4,11,22,40,72,62,642,257,76,88,154,67
95SS29,1837,945,240,410,2,15,13,45,156,64,892,237,146,139,291,79
95SS30,2519,1783,315,1164,8,55,37,67,40,97,736,457,106,71,63,39
95TT01,1920,1363,246,681,8,74,48,163,76,67,557,191,153,78,76,59
95TT02,1876,1245,221,644,4,70,33,145,78,50,631,182,159,110,114,66
95TT03,2347,1614,275,927,7,61,46,125,109,64,733,240,143,106,167,77
95TT04,2059,1368,229,729,3,55,36,175,93,48,691,193,146,114,158,80
95TT05,2220,1454,283,767,5,68,30,96,128,77,766,240,168,125,166,67
95TT06,1917,1300,179,724,10,58,46,163,72,48,617,226,126,79,126,60
95TT07,1959,1400,253,726,8,83,47,146,70,67,559,200,151,70,88,50
95TT08,1981,1398,264,686,1,65,55,199,62,66,583,173,160,101,112,37
95TT09,2081,1435,257,749,11,56,43,187,84,48,646,213,166,102,102,63
95TT10,2104,1336,228,734,8,47,27,98,141,53,768,227,146,115,183,97
95TT11,2246,1518,260,777,11,97,37,221,68,47,728,233,183,122,131,59
95TT12,1824,1233,240,664,5,60,28,138,59,39,591,209,120,82,110,70
95TT13,2142,1412,287,795,3,34,10,84,131,68,730,226,148,101,179,76
95TT14,1627,1053,216,595,3,29,16,63,74,57,574,223,95,77,125,54
95TT15,1695,1104,185,583,4,45,30,144,71,42,591,210,126,99,112,44
95TT16,1961,1272,211,654,6,58,32,173,81,57,689,233,174,105,111,66
95UU01,806,520,108,229,4,28,12,72,52,15,286,101,44,47,60,34
95UU02,735,469,109,210,1,19,18,45,52,15,266,138,21,32,52,23
95UU03,615,372,66,159,4,26,17,51,36,13,243,142,31,15,38,17
95UU04,535,300,57,144,0,10,10,23,52,4,235,97,28,29,47,34
95UU05,693,464,89,213,0,23,15,72,35,17,229,94,42,30,47,16
95UU06,1094,672,137,339,7,32,20,52,61,24,422,190,99,47,63,23
95UU07,612,420,68,179,7,19,22,89,20,16,192,90,23,32,35,12
95UU08,899,573,92,305,7,26,17,55,56,15,326,145,47,39,61,34
95UU09,1191,783,155,358,1,45,23,92,77,32,408,161,91,53,72,31
95UU10,874,565,107,271,3,22,18,78,38,28,309,131,59,44,56,19
95UU11,720,498,91,199,1,18,18,107,38,26,222,92,54,26,27,23
95UU12,941,577,135,267,2,18,15,51,68,21,364,137,58,46,85,38
95UU13,676,424,80,166,1,19,30,86,28,14,252,100,42,28,57,25
95UU14,1285,761,160,354,4,19,21,73,116,14,524,192,93,73,129,37
95UU15,699,439,78,193,2,14,18,74,48,12,260,90,41,35,65,29
95VV01,2313,1557,308,734,6,73,50,211,119,56,756,301,108,123,157,67
95VV02,1570,862,184,459,0,15,14,30,118,42,708,207,76,99,241,85
95VV03,1790,1063,232,509,5,37,23,67,126,64,727,224,89,123,212,79
95VV04,2183,1515,278,686,11,99,33,244,107,57,668,228,131,127,128,54
95VV05,3072,2174,410,1060,19,131,78,209,150,117,898,281,226,169,137,85
95VV06,2422,1600,289,744,9,74,53,144,181,106,822,238,151,140,181,112
95VV07,3161,2043,408,1025,4,93,51,139,212,111,1118,347,226,167,268,110
95VV08,2119,1293,278,521,11,57,42,142,201,41,826,197,179,168,197,85
95VV09,1962,1173,234,494,5,40,30,95,207,68,789,199,127,120,235,108
95VV10,2297,1399,314,709,8,27,17,43,203,78,898,221,153,151,273,100
95VV11,3169,2245,436,1202,7,79,75,164,147,135,924,304,213,154,166,87
95VV12,2258,1446,311,749,15,43,27,79,138,84,812,245,128,145,211,83
95VV13,2402,1690,334,786,5,86,67,228,94,90,712,231,153,142,145,41
95VV14,2496,1664,289,933,9,71,36,95,148,83,832,292,127,121,206,86
95VV15,2298,1435,292,775,5,20,24,67,162,90,863,219,167,127,268,82
95VV16,2274,1487,308,718,8,79,59,115,123,77,787,234,170,126,159,98
95VV17,2985,1994,426,905,19,87,61,174,196,126,991,281,210,186,229,85
95VV18,2648,1746,349,899,10,103,35,167,129,54,902,314,157,138,216,77
95VV19,2107,1313,256,638,5,53,21,150,137,53,794,273,114,147,179,81
95VV20,2105,1400,259,612,6,99,42,242,86,54,705,213,120,120,160,92
95VV21,2772,1983,388,927,20,113,67,246,120,102,789,209,172,163,172,73
95VV22,1954,1294,273,565,4,47,55,177,119,54,660,168,131,117,162,82
95VV23,2100,1304,230,640,16,73,53,137,108,47,796,268,158,120,159,91
95VV24,2230,1360,256,660,10,88,46,113,135,52,870,334,140,119,218,59
95VV25,2540,1592,309,761,12,81,56,130,176,67,948,266,190,178,207,107
95VV26,2480,1663,330,752,10,111,58,199,135,68,817,213,177,152,191,84
95VV27,1727,1077,226,569,7,23,21,30,155,46,650,239,70,89,185,67
95VV28,2590,1722,344,934,9,59,24,78,176,98,868,324,140,138,205,61
95VV29,2285,1632,321,750,9,80,56,221,113,82,653,214,135,112,132,60
95VV30,2251,1481,296,819,3,56,36,72,94,105,770,288,124,100,180,78
95WW01,1976,1345,261,814,3,17,22,54,112,62,631,292,106,80,117,36
95WW02,2728,1842,405,1094,3,32,27,71,111,99,886,383,136,131,177,59
95WW03,2606,1899,349,1210,12,34,40,75,110,69,707,328,97,88,146,48
95WW04,2130,1443,275,914,4,10,24,44,90,82,687,365,88,85,104,45
95WW05,2052,1424,299,854,5,31,25,68,68,74,628,331,87,59,114,37
95WW06,2322,1682,309,967,13,94,52,155,34,58,640,341,123,77,69,30
95WW07,3042,2246,449,1337,13,91,57,130,68,101,796,407,154,93,103,39
95WW08,1880,1257,282,756,7,18,23,66,51,54,623,364,96,55,72,36
95WW09,1855,1094,214,639,4,15,25,42,88,67,761,434,71,84,122,50
95WW10,2080,1411,303,844,4,10,25,64,92,69,669,299,96,86,148,40
95WW11,2255,1617,317,935,6,51,36,83,63,126,638,322,147,57,84,28
95WW12,1687,1056,263,559,5,14,10,41,124,40,631,237,58,88,197,51
95WW13,2710,2024,391,1209,16,77,51,155,63,62,686,353,133,78,82,40
95WW14,1578,957,238,524,2,5,15,27,108,38,621,184,72,109,198,58
95WW15,2401,1732,398,1001,4,30,30,81,80,108,669,329,125,73,111,31
95WW16,2084,1476,319,872,4,11,20,60,95,95,608,274,94,69,135,36
95WW17,1702,1090,268,621,4,21,22,50,58,46,612,346,66,54,106,40
95WW18,1573,1039,213,640,5,17,18,48,56,42,534,302,65,52,75,40
95WW19,4467,3260,653,1949,15,111,87,137,111,197,1207,591,316,114,121,65
95WW20,6084,4857,880,3043,22,160,109,231,151,261,1227,472,342,147,186,80
95WW21,2506,1713,389,988,5,22,27,62,149,71,793,287,135,97,204,70
95WW22,2222,1470,347,845,3,21,27,52,99,76,752,309,114,93,179,57
95WW23,3853,2428,329,1061,6,57,53,73,84,765,1425,363,814,94,100,54
95WW24,2480,1599,336,903,1,20,23,45,181,90,881,324,111,119,232,95
95WW25,1518,898,176,527,3,15,25,23,100,29,620,278,52,73,184,33
95XX01,3966,2998,633,1723,11,70,99,156,109,197,968,487,223,111,110,37
95XX02,1848,1291,246,650,11,76,78,120,55,55,557,335,109,51,31,31
95XX03,2072,1385,305,777,6,40,47,71,61,78,687,439,102,67,59,20
95XX04,2731,1991,422,1188,5,27,45,99,97,108,740,399,132,77,88,44
95XX05,1949,1226,273,665,6,33,42,66,81,60,723,440,75,58,117,33
95XX06,2734,1907,461,1055,4,35,49,76,133,94,827,383,130,106,152,56
95XX07,2013,1296,286,701,6,28,70,78,70,57,717,472,95,59,61,30
95XX08,1876,1235,284,700,4,35,38,63,50,61,641,432,94,36,48,31
95XX09,1901,1243,244,724,11,32,45,78,62,47,658,433,76,51,65,33
95XX10,3437,2567,579,1472,12,50,63,118,150,123,870,343,166,144,166,51
95XX11,4600,3388,694,2027,7,81,79,178,199,123,1212,425,193,179,321,94
95XX12,1927,1136,193,527,13,110,48,121,52,72,791,419,141,81,68,82
95XX13,1970,1215,231,643,18,81,60,117,37,28,755,523,83,82,40,27
95XX14,1792,1166,199,605,14,109,58,89,36,56,626,385,102,80,23,36
95XX15,1859,1180,241,668,3,11,29,58,117,53,679,327,58,68,179,47
95XX16,2296,1368,291,736,8,61,58,105,61,48,928,669,69,74,80,36
95XX17,2383,1690,275,975,3,39,58,102,166,72,693,315,104,69,132,73
95XX18,2239,1603,259,1018,9,55,45,87,67,63,636,294,112,86,109,35
95XX19,1935,1260,240,654,9,74,64,110,58,51,675,382,105,76,77,35
95XX20,2448,1767,317,1161,5,19,41,52,119,53,681,220,85,137,152,87
95XX21,2007,1169,230,580,14,90,60,85,47,63,838,506,121,57,113,41
95XX22,1711,1175,261,707,0,12,31,49,60,55,536,326,63,35,85,27
95XX23,2390,1765,337,1108,1,14,40,87,121,57,625,258,107,63,146,51
95XX24,2010,1298,321,738,8,25,27,76,54,49,712,477,81,60,69,25
95XX25,1754,1150,255,609,4,21,17,64,126,54,604,259,83,89,130,43
95YY01,1730,1147,192,570,7,81,30,157,66,44,583,199,137,67,126,54
95YY02,1648,971,179,557,0,23,18,56,81,57,677,225,110,88,203,51
95YY03,2206,1508,222,747,13,113,68,213,72,60,698,223,138,107,157,73
95YY04,2509,1637,337,930,7,47,32,87,131,66,872,299,145,110,247,71
95YY05,1210,730,149,393,9,47,18,39,58,17,480,225,62,42,116,35
95YY06,1696,1058,189,499,13,47,36,131,89,54,638,188,117,78,181,74
95YY07,2047,1285,219,628,3,58,38,161,107,71,762,222,179,89,189,83
95YY08,1604,1049,177,505,4,58,34,133,105,33,555,180,105,76,135,59
95YY09,1779,1078,217,622,0,32,32,53,81,41,701,291,111,62,176,61
95YY10,1587,1109,183,563,12,79,29,139,59,45,478,196,120,42,78,42
95YY11,1508,915,175,441,6,53,21,87,95,37,593,184,92,80,153,84
95YY12,1932,1330,222,702,7,93,47,144,64,51,602,197,149,85,114,57
95YY13,2106,1239,257,693,1,23,34,78,112,41,867,296,135,122,226,88
95YY14,2251,1516,273,815,9,62,34,107,121,95,735,197,162,120,181,75
95YY15,1439,797,196,384,2,16,21,34,115,29,642,176,90,108,198,70
95YY16,1711,1179,207,568,6,72,45,171,60,50,532,179,123,74,102,54
95YY17,1648,1132,188,503,13,63,27,199,92,47,516,140,113,77,123,63
95YY18,1641,1082,172,491,7,59,34,165,92,62,559,145,141,84,117,72
95YY19,1086,671,133,362,3,15,18,52,57,31,415,149,49,54,120,43
95YY20,1692,1065,180,505,5,70,37,148,79,41,627,159,161,84,151,72
95YY21,1693,1195,173,615,8,69,43,168,72,47,498,171,109,69,96,53
95ZZ01,1999,1277,231,655,8,57,32,119,121,54,722,259,128,104,157,74
95ZZ02,1315,670,178,293,1,8,14,17,123,36,645,162,105,105,205,68
95ZZ03,1533,784,158,357,4,43,8,67,122,25,749,239,115,110,226,59
95ZZ04,1911,1260,257,567,10,79,32,161,106,48,651,214,124,103,152,58
95ZZ05,1559,970,170,477,3,44,28,134,89,25,589,170,121,100,132,66
95ZZ06,1231,560,140,201,3,7,4,26,159,20,671,200,80,81,204,106
95ZZ07,2038,1248,244,583,4,54,36,103,164,60,790,239,141,134,190,86
95ZZ08,1878,1062,206,457,3,47,46,135,139,29,816,212,161,134,229,80
95ZZ09,1605,961,192,446,7,46,16,89,131,34,644,204,93,105,179,63
95ZZ10,2300,1420,297,672,4,57,30,91,189,80,880,302,139,116,227,96
95ZZ11,1566,1032,178,476,2,45,45,163,75,48,534,174,108,76,116,60
95ZZ12,1590,906,164,463,4,30,22,73,114,36,684,224,85,96,207,72
95ZZ13,1826,1196,219,606,3,68,28,143,77,52,630,191,104,99,157,79
95ZZ14,2314,1455,296,781,8,28,40,60,153,89,859,267,156,124,237,75
95ZZ15,1669,1021,166,456,7,66,30,153,99,44,648,231,104,87,168,58
95ZZ16,2276,1401,318,693,4,30,30,73,169,84,875,292,117,142,242,82
