GeographyCode,QS111NI0001,QS111NI0002,QS111NI0003,QS111NI0004,QS111NI0005,QS111NI0006,QS111NI0007,QS111NI0008,QS111NI0009,QS111NI0010,QS111NI0011,QS111NI0012,QS111NI0013,QS111NI0014,QS111NI0015,QS111NI0016,QS111NI0017,QS111NI0018,QS111NI0019,QS111NI0020,QS111NI0021,QS111NI0022,QS111NI0023,QS111NI0024,QS111NI0025,QS111NI0026,QS111NI0027
95UU07,307,73,35,38,210,30,142,41,19,40,42,1,13,4,3,4,2,24,9,2,13,24,1,3,0,5,15
95UU08,461,141,67,74,293,38,186,36,33,53,64,0,9,3,2,2,2,60,17,10,33,27,8,4,0,0,15
95UU09,594,141,54,87,413,30,288,70,34,119,65,0,18,9,3,5,1,77,23,23,31,40,7,12,1,3,17
95UU10,420,114,51,63,271,33,183,33,31,69,50,1,9,3,3,3,0,45,10,9,26,35,4,8,0,7,16
95UU11,355,90,47,43,237,29,162,38,19,64,41,0,12,9,3,0,0,34,6,6,22,28,2,8,1,2,15
95UU12,564,196,87,109,328,26,173,45,32,65,31,0,29,7,11,10,1,100,38,30,32,40,7,6,0,2,25
95UU13,333,100,47,53,197,18,137,32,18,48,39,0,12,6,4,2,0,30,9,4,17,36,7,6,0,5,18
95UU14,718,232,75,157,443,48,216,62,38,79,37,0,37,15,13,8,1,142,46,40,56,43,10,7,0,5,21
95UU15,360,99,36,63,240,20,157,48,21,52,36,1,22,9,3,10,0,40,11,6,23,21,8,3,0,3,7
95VV01,1171,297,153,144,808,87,543,142,93,181,127,0,41,15,9,13,4,137,43,34,60,66,15,16,0,6,29
95VV02,985,393,171,222,503,52,210,50,39,64,57,0,57,22,18,14,3,184,74,46,64,89,20,14,0,4,51
95VV03,996,289,137,152,620,57,318,64,54,124,76,0,58,29,15,13,1,187,68,46,73,87,23,13,0,7,44
95VV04,1052,214,110,104,765,80,554,119,86,230,119,0,39,16,8,13,2,92,30,23,39,73,21,16,0,10,26
95VV05,1364,195,81,114,1066,56,803,124,113,413,153,0,58,27,7,19,5,149,45,42,62,103,14,25,1,10,53
95VV06,1153,255,113,142,801,50,526,79,91,233,123,0,42,22,7,12,1,183,61,59,63,97,19,22,1,7,48
95VV07,1657,472,153,319,1096,98,653,134,118,256,145,2,77,40,16,20,1,266,95,90,81,89,18,12,0,6,53
95VV08,1006,233,98,135,692,29,447,84,63,183,117,0,24,10,4,8,2,192,78,48,66,81,26,24,0,3,28
95VV09,967,252,91,161,620,49,324,69,47,112,96,0,41,19,13,6,3,206,75,51,80,95,17,27,0,2,49
95VV10,1186,280,93,187,764,68,327,59,78,114,76,0,78,37,15,22,4,291,125,81,85,142,22,21,3,0,96
95VV11,1484,281,95,186,1107,90,727,136,149,299,143,1,70,34,20,13,3,219,63,68,88,96,28,21,0,5,42
95VV12,1164,283,110,173,771,62,419,91,83,141,104,0,75,31,18,22,4,215,82,63,70,110,16,26,0,5,63
95VV13,1054,171,80,91,800,49,639,100,97,291,151,1,27,16,6,3,2,84,17,23,44,83,17,20,0,7,39
95VV14,1287,360,141,219,779,61,467,97,95,148,127,1,70,40,14,13,3,180,61,42,77,148,38,22,0,1,87
95VV15,1140,288,115,173,732,38,420,77,88,145,110,1,42,15,9,14,4,231,99,64,68,120,27,12,1,3,77
95VV16,1043,218,91,127,736,58,491,90,89,190,122,0,20,9,6,5,0,167,40,47,80,89,22,20,0,7,40
95VV17,1410,270,116,154,1020,68,651,117,117,283,134,0,61,18,15,21,7,240,98,64,78,120,28,45,0,8,39
95VV18,1402,401,186,215,898,82,549,132,94,179,144,1,84,38,22,20,4,182,65,47,70,103,24,22,0,9,48
95VV19,1172,333,143,190,768,91,421,105,65,148,103,2,62,26,20,14,2,192,73,53,66,71,10,20,0,5,36
95VV20,925,166,83,83,667,60,478,83,78,195,122,0,44,19,15,8,2,85,26,15,44,92,19,24,0,5,44
95VV21,1253,216,90,126,939,53,706,115,115,334,142,0,42,26,5,9,2,138,39,39,60,98,24,23,0,5,46
95VV22,956,227,112,115,664,30,441,85,74,184,98,0,43,14,16,10,3,150,50,48,52,65,10,10,0,5,40
95VV23,1123,320,166,154,705,69,424,110,69,129,116,0,53,23,8,21,1,159,59,38,62,98,13,17,0,10,58
95VV24,1258,440,206,234,732,82,456,119,76,151,110,1,47,26,13,6,2,146,41,39,66,86,18,11,1,6,50
95VV25,1227,261,121,140,880,55,592,93,74,289,136,0,48,23,10,14,1,185,68,54,63,86,26,24,1,7,28
95VV26,1172,237,92,145,852,52,578,92,101,257,128,0,62,30,8,19,5,160,54,46,60,83,15,22,0,6,40
95VV27,912,292,116,176,525,40,292,83,44,66,99,0,46,20,13,8,5,147,48,31,68,95,26,11,0,9,49
95VV28,1343,394,155,239,826,53,484,122,91,165,106,1,74,38,21,12,3,214,80,48,86,123,31,23,0,7,62
95VV29,1071,194,88,106,806,51,586,109,85,269,123,1,44,19,14,8,3,124,44,25,55,71,17,20,0,9,25
95VV30,1098,272,103,169,718,96,448,111,99,135,103,0,56,26,12,16,2,118,38,25,55,108,23,17,1,3,64
95WW01,1257,457,215,242,720,95,371,131,63,99,78,1,73,46,16,9,2,180,68,47,65,80,15,7,4,7,47
95WW02,1533,413,197,216,1063,110,601,174,121,200,106,0,102,54,23,19,6,250,94,81,75,57,11,16,0,2,28
95WW03,1583,513,212,301,982,97,547,159,111,161,116,2,120,72,30,14,4,216,95,57,64,88,24,13,0,4,47
95WW04,1098,200,74,126,852,93,513,168,104,147,94,1,85,40,19,22,4,160,53,52,55,46,9,9,0,0,28
95WW05,1157,354,164,190,743,97,446,128,77,119,122,0,55,29,11,11,4,145,41,41,63,60,11,13,0,4,32
95WW06,1198,244,102,142,892,105,637,206,116,193,122,0,50,26,13,9,2,100,23,22,55,62,16,14,0,4,28
95WW07,1602,337,158,179,1196,150,813,242,156,262,153,0,66,35,14,13,4,167,52,46,69,69,11,13,0,5,40
95WW08,1037,232,134,98,770,128,448,148,82,122,96,1,58,25,13,18,2,135,47,30,58,35,8,5,0,6,16
95WW09,1111,313,176,137,760,170,390,137,54,94,105,0,48,25,9,11,3,152,51,48,53,38,8,7,0,6,17
95WW10,1176,291,149,142,834,89,476,131,95,144,106,1,76,36,12,24,4,192,61,59,72,51,14,6,0,7,24
95WW11,1106,203,91,112,848,114,525,121,94,161,149,0,61,28,17,14,2,148,48,46,54,55,16,14,0,4,21
95WW12,1100,395,157,238,639,80,225,73,44,52,56,0,68,37,17,10,4,266,91,72,103,66,12,14,0,3,37
95WW13,1433,318,133,185,1040,96,721,217,151,232,121,1,86,50,25,10,1,136,50,32,54,75,8,13,0,5,49
95WW14,1043,400,177,223,586,54,220,70,37,54,59,0,63,28,19,12,4,249,111,68,70,57,14,11,0,0,32
95WW15,1229,253,106,147,916,105,545,138,114,161,132,0,66,37,12,13,4,200,59,70,71,60,13,15,0,1,31
95WW16,1260,385,187,198,804,95,387,116,72,103,96,0,98,57,26,12,3,224,93,63,68,71,15,9,1,2,44
95WW17,991,308,150,158,638,103,348,133,54,74,87,0,57,33,9,12,3,130,50,38,42,45,9,8,0,5,23
95WW18,1000,349,173,176,606,123,312,89,65,88,70,0,53,25,11,14,3,118,45,23,50,45,13,5,0,7,20
95WW19,2204,374,189,185,1746,201,1277,334,259,490,194,1,89,49,17,22,1,178,50,55,73,84,19,14,4,3,44
95WW20,2974,513,116,397,2290,131,1569,431,337,566,235,1,237,147,46,33,11,352,134,123,95,171,34,41,0,13,83
95WW21,1481,485,148,337,910,70,457,141,82,156,78,1,115,57,30,25,3,267,90,120,57,86,16,15,2,4,49
95WW22,1228,330,136,194,850,74,448,142,92,107,107,4,89,49,16,18,6,235,89,81,65,48,13,10,2,3,20
95WW23,1455,439,191,248,921,135,552,178,101,172,101,0,81,47,17,15,2,153,59,44,50,95,11,6,15,2,61
95WW24,1578,584,201,383,898,90,326,107,56,84,79,1,131,73,29,25,4,350,160,106,84,96,12,11,2,4,67
95WW25,1137,575,241,334,514,86,211,86,44,44,37,1,55,36,8,7,4,161,73,36,52,48,7,6,1,4,30
95XX01,1849,271,89,182,1511,108,1098,295,224,367,212,1,118,63,24,24,7,186,63,58,65,67,22,14,0,3,28
95XX02,1066,303,177,126,731,110,481,160,85,160,76,2,50,32,7,8,3,88,18,22,48,32,7,9,0,2,14
95XX03,1057,204,90,114,807,130,557,201,81,156,119,0,44,20,9,14,1,76,29,16,31,46,12,11,0,5,18
95XX04,1402,306,114,192,1049,101,712,237,122,205,148,0,78,38,23,11,6,158,60,54,44,47,16,9,0,0,22
95XX05,1238,436,218,218,742,161,370,139,63,82,86,0,67,43,12,5,7,144,53,31,60,60,11,9,0,2,38
95XX06,1598,495,190,305,1030,85,571,186,129,160,96,0,114,56,20,33,5,260,91,97,72,73,19,15,0,3,36
95XX07,1278,419,268,151,816,168,494,191,73,129,101,0,56,25,14,16,1,98,25,25,48,43,9,4,0,5,25
95XX08,1173,395,266,129,732,158,449,168,74,119,88,2,44,22,12,7,3,79,23,16,40,46,7,3,0,7,29
95XX09,1255,454,279,175,744,150,419,155,61,111,92,3,65,34,19,11,1,107,29,34,44,57,12,7,0,6,32
95XX10,1842,424,103,321,1324,88,761,198,156,299,108,0,156,73,33,47,3,319,123,109,87,94,21,21,0,2,50
95XX11,2621,733,165,568,1767,99,974,358,199,301,116,0,292,165,67,51,9,402,186,126,90,121,22,22,0,4,73
95XX12,1002,238,124,114,728,154,468,172,68,127,101,3,51,31,9,10,1,52,17,16,19,36,7,3,1,6,19
95XX13,1176,297,179,118,836,200,537,208,83,153,93,0,37,29,3,5,0,62,11,13,38,43,11,2,0,8,22
95XX14,955,222,127,95,696,148,462,149,74,139,100,0,38,27,2,8,1,48,12,10,26,37,8,7,0,4,18
95XX15,1192,481,145,336,649,89,318,116,49,79,74,0,66,41,14,8,3,176,57,47,72,62,9,7,0,2,44
95XX16,1392,420,232,188,927,230,550,262,70,115,103,1,57,39,7,6,5,89,13,14,62,45,11,11,0,2,21
95XX17,1425,583,156,427,706,68,366,131,78,98,59,2,122,85,19,14,4,148,47,30,71,136,21,15,1,0,99
95XX18,1348,553,254,299,707,83,391,137,62,125,67,2,90,66,14,8,2,141,56,25,60,88,15,11,0,3,59
95XX19,1106,340,144,196,729,128,484,155,73,158,98,1,41,26,7,8,0,75,21,19,35,37,10,6,0,5,16
95XX20,1363,480,168,312,822,70,477,133,116,168,60,4,72,37,19,12,4,199,65,52,82,61,12,9,0,8,32
95XX21,1176,339,198,141,792,213,460,167,62,157,74,0,44,28,9,5,2,75,24,16,35,45,6,5,1,7,26
95XX22,1010,328,119,209,637,108,364,148,61,79,76,1,67,32,16,12,7,97,34,22,41,45,10,5,1,2,27
95XX23,1451,536,150,386,828,78,434,148,108,111,67,0,138,84,31,14,9,178,81,35,62,87,9,8,0,3,67
95XX24,1184,329,194,135,819,155,505,188,93,108,116,0,49,29,12,6,2,110,29,31,50,36,14,5,0,2,15
95XX25,1096,406,168,238,632,63,289,92,52,81,64,1,90,32,25,28,5,189,54,55,80,58,11,8,0,7,32
95YY01,861,195,98,97,619,53,432,98,47,186,101,0,41,14,8,16,3,93,29,23,41,47,7,16,0,6,18
95YY02,883,275,102,173,558,49,333,93,69,105,66,0,27,16,4,5,2,149,50,31,68,50,6,12,0,2,30
95YY03,991,187,83,104,740,50,577,101,87,263,126,0,32,17,5,8,2,81,20,21,40,64,12,20,0,8,24
95YY04,1270,295,91,204,881,71,545,130,102,210,103,0,71,34,23,12,2,194,73,57,64,94,17,18,0,5,54
95YY05,745,281,132,149,413,63,228,68,28,67,65,0,45,33,4,6,2,77,24,14,39,51,4,4,0,7,36
95YY06,858,234,89,145,567,38,373,76,65,140,92,0,30,10,12,7,1,126,45,25,56,57,9,15,0,5,28
95YY07,912,169,77,92,679,48,518,73,84,241,120,0,24,9,6,9,0,89,21,18,50,64,11,13,0,8,32
95YY08,789,215,84,131,522,33,380,62,67,159,92,1,21,13,6,2,0,87,29,13,45,52,16,5,0,5,26
95YY09,1014,363,144,219,584,87,341,105,55,88,93,0,44,22,12,6,4,112,43,31,38,67,13,5,0,0,49
95YY10,705,124,70,54,544,76,401,94,62,156,89,0,11,5,1,3,2,56,6,12,38,37,7,5,0,5,20
95YY11,820,273,109,164,501,42,309,72,54,108,75,0,39,21,7,8,3,111,32,20,59,46,7,7,0,4,28
95YY12,932,203,91,112,662,44,484,110,85,211,78,0,45,25,10,9,1,89,29,26,34,67,15,18,0,4,30
95YY13,1118,315,91,224,728,61,407,96,67,151,93,0,57,26,14,15,2,203,79,59,65,75,11,11,0,3,50
95YY14,1147,305,83,222,777,32,478,100,80,189,109,0,67,35,12,14,6,200,76,68,56,65,11,14,0,5,35
95YY15,889,354,118,236,481,34,213,43,43,85,42,1,55,23,12,15,5,178,74,56,48,54,9,15,0,1,29
95YY16,798,164,82,82,585,44,443,82,73,181,107,0,18,9,1,7,1,80,23,14,43,49,3,9,0,9,28
95YY17,746,143,60,83,548,35,385,58,60,167,100,0,23,9,5,9,0,105,21,23,61,55,10,14,0,1,30
95YY18,746,168,69,99,533,33,395,55,57,192,91,0,28,11,7,8,2,77,15,21,41,45,6,11,0,7,21
95YY19,707,300,134,166,356,39,179,50,37,52,40,1,48,35,10,3,0,89,31,18,40,51,8,5,1,2,35
95YY20,721,149,76,73,530,40,421,61,72,165,123,0,10,3,2,4,1,59,10,5,44,42,8,10,0,4,20
95YY21,791,180,77,103,564,45,428,66,76,181,105,1,24,11,6,7,0,66,15,20,31,47,6,8,0,9,24
95ZZ01,994,221,98,123,702,63,461,103,86,168,104,0,47,26,12,6,3,131,46,32,53,71,23,16,0,5,27
95ZZ02,751,194,66,128,501,50,199,53,45,37,64,0,29,12,11,4,2,223,77,76,70,56,11,13,0,4,28
95ZZ03,884,332,141,191,486,57,254,58,46,76,74,0,38,19,7,12,0,137,52,36,49,66,17,9,0,6,34
95ZZ04,911,209,96,113,625,49,428,78,60,169,121,0,28,15,6,5,2,120,35,29,56,77,13,13,0,7,44
95ZZ05,769,210,102,108,500,35,358,62,59,133,104,0,22,7,6,7,2,85,25,25,35,59,13,13,0,9,24
95ZZ06,786,318,121,197,389,31,139,37,21,37,44,0,17,3,5,8,1,202,79,54,69,79,18,13,0,5,43
95ZZ07,1010,247,89,158,697,59,426,75,75,168,108,0,51,22,13,13,3,161,64,46,51,66,8,17,1,3,37
95ZZ08,934,270,110,160,581,44,382,81,61,143,97,0,24,7,9,5,3,131,49,37,45,83,11,19,0,12,41
95ZZ09,881,252,110,142,555,44,327,79,45,118,85,0,29,9,6,9,5,155,54,41,60,74,10,16,0,7,41
95ZZ10,1262,398,126,272,780,65,455,95,95,174,91,0,55,21,12,18,4,205,86,65,54,84,12,16,1,10,45
95ZZ11,745,183,92,91,500,48,358,58,62,156,82,0,20,13,2,5,0,74,12,13,49,62,15,17,0,11,19
95ZZ12,868,242,80,162,570,66,317,75,48,108,86,0,51,24,14,9,4,136,54,32,50,56,11,13,0,5,27
95ZZ13,879,182,75,107,615,49,420,105,65,150,100,1,38,18,7,13,0,107,40,23,44,82,23,18,0,6,35
95ZZ14,1111,215,61,154,821,54,506,123,87,172,124,0,40,20,11,7,2,221,86,73,62,75,19,25,0,5,26
95ZZ15,804,165,70,95,591,57,403,94,58,146,105,0,33,16,4,10,3,98,27,28,43,48,9,6,0,4,29
95ZZ16,1228,343,118,225,797,60,454,87,94,175,98,0,58,28,15,12,3,225,60,88,77,88,25,19,0,4,40
