GeographyCode,QS604NI0001,QS604NI0002,QS604NI0003,QS604NI0004,QS604NI0005,QS604NI0006,QS604NI0007,QS604NI0008,QS604NI0009,QS604NI0010,QS604NI0011,QS604NI0012,QS604NI0013,QS604NI0014,QS604NI0015,QS604NI0016,QS604NI0017,QS604NI0018,QS604NI0019,QS604NI0020,QS604NI0021,QS604NI0022,QS604NI0023,QS604NI0024,QS604NI0025,QS604NI0026,QS604NI0027,QS604NI0028
95TT08,1323,94,10,148,30,9,4,9,46,24,26,4,7,250,204,46,54,16,25,8,56,22,64,119,155,41,0,0
95TT09,1343,67,8,153,11,5,15,4,43,25,50,5,6,295,174,41,38,18,32,12,53,22,63,135,178,42,1,0
95TT10,1187,14,6,174,33,9,18,8,52,20,34,3,5,208,186,25,75,24,22,14,42,21,69,106,137,54,2,0
95TT11,1446,71,7,149,16,9,5,5,55,31,28,11,13,333,176,43,63,20,34,18,43,29,78,146,164,46,0,2
95TT12,1166,76,7,184,26,17,4,11,65,17,44,3,4,188,179,20,50,17,24,11,29,27,58,115,139,34,0,1
95TT13,1268,15,5,177,34,3,9,13,50,32,36,7,8,161,196,46,71,23,45,8,46,37,84,106,177,54,2,0
95TT14,968,14,1,93,12,6,4,4,29,20,18,1,17,124,166,33,44,15,27,11,41,41,72,99,132,35,2,0
95TT15,1027,67,7,159,40,19,3,14,46,22,15,6,2,160,142,43,35,10,23,2,25,32,61,81,138,33,1,0
95TT16,1186,68,3,125,36,3,3,7,27,23,26,5,7,217,214,59,41,14,20,18,47,26,58,101,135,28,0,0
95UU01,466,25,2,34,9,2,0,3,4,8,8,1,6,80,61,27,26,3,11,5,9,17,18,46,71,24,0,0
95UU02,415,29,0,40,17,0,0,3,5,10,5,0,0,31,67,9,51,4,14,5,16,18,24,32,53,22,0,0
95UU03,336,7,0,14,2,1,0,2,1,3,5,0,2,40,49,20,25,8,9,4,18,8,12,55,43,22,0,0
95UU04,248,14,0,24,11,1,1,2,7,1,1,0,1,18,44,9,27,6,6,5,8,11,9,26,26,14,0,0
95UU05,422,50,0,35,13,1,1,3,6,6,5,0,1,39,67,15,28,4,12,1,15,15,18,51,63,8,0,0
95UU06,607,11,0,34,8,0,0,4,8,7,7,3,10,51,100,27,41,8,13,10,23,11,42,93,101,29,0,0
95UU07,395,69,0,35,13,1,2,3,7,6,3,0,1,31,60,13,19,4,4,5,17,17,26,35,42,16,0,1
95UU08,516,9,5,37,10,0,0,6,9,8,4,2,2,72,76,32,28,12,15,6,19,16,36,51,73,25,0,0
95UU09,702,36,1,47,7,2,3,9,5,14,7,5,5,107,91,33,46,11,16,12,18,17,49,63,110,35,0,0
95UU10,525,43,1,54,9,1,0,8,11,17,8,1,4,87,56,18,20,11,13,7,15,10,35,56,76,17,0,1
95UU11,458,61,1,13,3,1,0,1,2,2,4,2,4,73,54,23,21,10,7,5,18,8,21,48,71,18,0,0
95UU12,502,7,4,33,16,0,0,2,4,6,5,2,4,64,77,21,32,11,5,6,15,24,23,61,92,21,0,0
95UU13,394,46,2,25,11,0,0,2,7,2,3,1,2,51,51,7,28,8,3,3,16,14,15,56,53,12,0,1
95UU14,645,9,1,27,13,0,2,3,4,0,5,5,9,76,88,36,45,7,12,3,25,22,39,87,118,35,1,0
95UU15,390,41,0,39,12,1,0,3,7,9,7,4,3,56,45,23,17,5,4,2,18,11,14,31,56,21,0,0
95VV01,1423,48,3,197,26,7,4,13,47,76,24,4,6,274,216,51,64,21,44,8,41,33,66,114,170,62,0,1
95VV02,734,5,0,110,19,3,0,45,12,18,13,1,16,53,174,34,48,15,16,2,21,35,32,58,83,31,0,0
95VV03,924,14,1,111,16,5,5,32,6,27,20,3,15,85,231,39,34,11,21,4,30,34,33,96,120,40,2,0
95VV04,1400,79,9,202,32,8,8,10,36,83,25,1,4,319,182,58,50,9,27,10,44,36,47,128,147,46,2,0
95VV05,2006,29,4,181,35,6,14,24,17,53,32,4,29,331,321,81,92,34,43,16,141,43,84,228,278,62,4,1
95VV06,1395,35,5,115,16,3,6,37,12,18,23,2,22,216,263,65,64,24,33,11,56,36,73,157,159,53,5,1
95VV07,1813,11,3,184,24,10,40,23,15,30,42,6,18,180,354,90,106,40,54,13,82,62,71,222,240,74,3,0
95VV08,1083,59,2,78,17,3,4,8,10,16,20,2,12,155,203,60,38,21,24,7,43,18,55,131,125,50,0,0
95VV09,944,21,1,79,18,1,1,20,8,11,20,3,10,147,187,34,43,13,20,5,37,28,37,121,113,45,0,0
95VV10,1168,5,0,185,43,7,5,74,13,25,18,3,21,88,269,54,84,20,14,4,42,69,47,80,135,48,0,0
95VV11,2074,23,4,189,39,9,10,49,20,29,33,3,23,196,428,89,104,52,46,18,132,56,130,264,243,72,1,1
95VV12,1297,14,1,155,27,2,2,76,12,18,18,0,20,121,297,53,82,21,26,9,50,45,58,121,167,57,0,0
95VV13,1586,99,4,119,24,3,6,23,18,18,27,6,15,199,307,65,52,35,36,14,78,41,89,155,200,71,0,1
95VV14,1496,13,4,167,40,1,6,56,13,20,31,4,44,109,293,57,77,39,42,14,79,63,63,178,183,65,1,1
95VV15,1252,5,0,154,22,0,4,80,15,14,19,4,16,103,265,53,74,18,18,3,62,45,75,128,169,60,0,0
95VV16,1357,32,2,139,51,6,4,17,12,28,21,8,20,155,277,77,80,18,40,12,61,35,60,130,155,55,1,0
95VV17,1769,34,5,173,24,11,6,24,34,21,53,7,22,235,339,79,86,31,37,15,86,50,82,184,233,71,0,0
95VV18,1613,101,8,347,101,6,4,12,63,131,30,0,10,224,249,55,95,15,28,9,52,48,39,126,136,70,1,0
95VV19,1167,50,2,215,50,6,2,14,29,88,26,3,8,190,174,59,68,8,20,6,39,31,35,99,120,40,0,0
95VV20,1306,99,11,142,28,6,0,14,38,35,21,1,10,304,180,49,55,15,18,9,51,27,52,116,123,40,4,0
95VV21,1851,108,9,139,16,6,11,23,21,31,31,10,15,298,370,74,73,29,47,14,85,39,77,168,210,83,3,0
95VV22,1164,91,10,128,22,3,13,21,23,27,19,1,17,166,177,65,44,17,20,6,37,27,41,126,139,51,1,0
95VV23,1189,17,1,92,16,7,4,16,15,16,18,4,12,152,178,57,59,21,30,12,81,29,58,138,173,73,1,1
95VV24,1218,11,3,115,20,2,19,16,10,16,32,8,12,137,226,53,81,23,42,6,79,46,54,113,151,53,5,0
95VV25,1411,37,8,112,14,2,2,29,17,20,28,4,11,215,243,64,65,15,35,9,70,43,68,175,175,60,2,0
95VV26,1516,86,16,102,12,7,5,14,25,20,19,2,25,277,266,50,69,18,34,4,82,30,69,131,191,62,1,1
95VV27,915,4,1,153,50,3,1,33,21,23,22,0,13,71,206,32,62,16,19,10,32,45,44,77,101,29,0,0
95VV28,1528,8,5,182,45,4,8,64,18,20,23,4,23,137,336,49,89,35,54,14,70,62,70,137,189,63,0,1
95VV29,1501,123,2,140,30,0,10,32,17,26,25,7,10,166,286,80,46,20,44,8,60,32,69,127,215,65,1,0
95VV30,1363,11,1,128,16,4,5,48,14,24,17,4,21,95,288,47,69,27,42,13,52,57,94,188,178,47,0,1
95WW01,1222,3,3,118,5,3,0,13,11,63,23,10,5,63,218,80,56,40,52,17,49,52,82,101,226,45,2,0
95WW02,1714,6,9,154,26,4,0,21,23,58,22,11,12,107,336,111,86,47,82,20,65,70,150,170,197,81,0,0
95WW03,1780,7,4,198,27,3,1,31,27,78,31,13,13,124,369,107,75,41,71,25,73,91,141,144,199,85,0,0
95WW04,1328,0,2,135,9,6,6,17,13,60,24,7,10,95,279,98,55,37,76,11,50,61,94,96,152,70,0,0
95WW05,1345,3,2,135,20,6,9,19,11,45,25,6,11,80,263,80,74,53,61,11,48,47,116,121,174,59,0,1
95WW06,1638,72,2,182,32,4,2,26,25,65,28,16,10,123,287,78,53,39,66,18,84,68,132,165,166,76,1,0
95WW07,2162,26,7,170,19,4,3,21,27,65,31,17,16,146,407,143,91,55,84,22,96,79,175,225,293,109,1,0
95WW08,1197,1,1,104,11,3,4,15,9,52,10,9,12,88,268,75,45,37,47,11,38,40,101,92,169,56,3,0
95WW09,985,2,4,88,8,1,2,11,12,38,16,4,6,60,222,70,42,33,48,9,35,42,74,82,123,41,0,0
95WW10,1307,1,2,146,8,2,9,18,22,59,28,7,14,93,247,95,53,43,40,7,42,60,92,103,193,69,0,0
95WW11,1535,2,1,90,9,3,0,7,11,41,19,7,13,93,297,98,84,53,94,24,81,43,170,140,190,55,0,0
95WW12,923,1,2,103,3,1,4,13,17,53,12,2,13,63,238,72,39,23,24,5,31,59,43,49,104,52,0,0
95WW13,1956,42,7,181,20,1,8,31,28,61,32,16,3,139,335,126,95,48,95,15,90,92,167,191,232,79,1,2
95WW14,837,1,1,92,6,5,5,10,8,35,23,2,7,56,218,49,36,18,19,10,19,68,48,49,99,45,0,0
95WW15,1633,1,1,110,9,4,0,9,13,48,27,15,15,87,308,102,68,50,77,20,70,77,178,150,241,62,1,0
95WW16,1353,2,1,126,6,2,6,19,14,54,25,9,14,67,284,93,67,44,46,17,45,67,109,113,183,65,0,1
95WW17,1023,2,4,81,12,3,2,8,11,29,16,5,3,69,243,61,44,29,50,11,41,63,72,71,107,65,0,2
95WW18,971,1,2,78,7,4,2,11,11,25,18,7,8,60,193,69,43,33,50,6,41,38,95,83,124,40,0,0
95WW19,3122,2,2,238,18,4,2,17,32,107,58,26,19,144,502,120,104,136,167,38,181,107,313,450,444,126,2,1
95WW20,4661,20,3,390,47,13,3,57,40,145,85,28,34,247,835,284,175,196,303,54,218,209,437,415,610,200,2,1
95WW21,1548,1,1,145,15,2,4,15,16,69,24,6,25,89,338,101,88,51,59,6,56,91,125,97,196,73,0,0
95WW22,1366,4,3,153,16,3,3,17,18,71,25,5,13,75,323,95,57,39,56,11,47,64,101,103,163,53,1,0
95WW23,2163,1,1,139,14,4,0,15,14,58,34,11,8,64,573,55,156,99,76,29,119,77,144,276,222,113,0,0
95WW24,1406,1,1,120,17,3,2,8,8,59,23,5,6,77,338,84,95,38,48,9,55,73,104,109,173,70,0,0
95WW25,794,0,0,88,6,5,6,5,13,38,15,5,4,38,192,66,29,24,31,6,13,53,53,60,100,32,0,0
95XX01,2839,4,2,206,10,5,2,22,22,94,51,18,12,162,525,79,100,81,155,41,139,167,383,236,389,137,1,2
95XX02,1222,3,0,48,8,1,1,8,5,18,7,4,4,65,169,23,49,54,49,37,133,51,121,156,184,70,2,0
95XX03,1310,4,1,78,6,8,1,10,10,30,13,7,4,76,207,43,76,39,60,11,59,55,182,149,215,43,0,1
95XX04,1878,1,0,157,14,8,7,19,17,68,24,9,8,98,365,74,76,62,74,22,92,102,248,147,265,78,0,0
95XX05,1139,6,1,80,7,8,2,10,7,28,18,7,7,52,211,43,75,42,40,13,49,74,139,99,144,57,0,0
95XX06,1754,3,0,128,16,12,1,17,8,40,34,8,13,90,321,48,107,55,85,8,69,127,207,119,257,109,0,0
95XX07,1208,2,0,61,10,2,0,10,4,27,8,7,7,53,167,38,44,58,61,23,71,60,169,124,189,70,2,2
95XX08,1175,3,1,62,1,3,0,5,15,19,19,4,4,52,159,52,50,41,49,20,72,58,186,134,163,64,1,0
95XX09,1165,0,0,82,3,6,1,7,8,41,16,3,8,58,175,34,59,42,50,16,57,65,160,124,174,56,2,0
95XX10,2376,10,2,217,12,13,5,31,24,86,46,6,19,111,428,109,123,70,105,27,90,179,280,176,326,98,0,0
95XX11,3148,17,2,218,26,10,4,27,17,87,47,15,12,173,540,128,145,103,165,31,153,198,418,244,432,149,2,3
95XX12,1075,16,1,93,8,6,2,5,16,25,31,5,2,67,142,29,47,60,47,17,121,46,93,101,131,55,1,1
95XX13,1175,3,0,70,6,2,0,6,5,22,29,10,2,54,154,31,63,65,69,27,130,46,103,118,174,53,1,2
95XX14,1128,1,0,68,10,3,1,8,11,21,14,4,7,57,139,21,62,49,57,35,123,41,114,132,162,55,1,0
95XX15,1051,1,0,81,4,7,0,9,5,36,20,7,5,66,234,47,48,22,42,8,44,61,104,65,169,42,5,0
95XX16,1300,13,2,79,8,5,1,11,5,30,19,9,12,64,231,47,51,47,59,19,92,65,147,147,154,62,0,0
95XX17,1504,4,0,90,10,15,1,19,7,19,19,3,5,64,226,52,135,62,62,23,92,96,143,137,209,98,3,0
95XX18,1529,2,0,53,4,3,2,12,8,13,11,10,5,72,211,53,108,66,71,26,112,167,157,144,189,81,2,0
95XX19,1194,3,1,77,7,4,2,8,10,28,18,7,3,53,153,36,63,61,67,27,139,42,118,130,154,59,0,1
95XX20,1641,3,0,78,4,4,0,2,19,32,17,3,7,50,213,55,99,34,45,12,63,229,403,77,192,73,4,1
95XX21,1111,0,0,49,5,3,3,2,7,15,14,7,5,46,150,11,50,44,53,27,116,50,135,150,149,68,1,0
95XX22,1107,3,1,92,8,6,4,23,10,23,18,4,7,50,229,60,66,21,35,14,41,52,128,68,176,60,0,0
95XX23,1633,5,1,129,15,5,3,15,8,41,42,8,6,77,318,58,97,42,65,25,81,97,166,96,268,94,0,0
95XX24,1236,2,2,67,3,5,4,5,7,26,17,7,6,49,209,46,40,57,61,12,49,73,193,117,168,76,1,1
95XX25,1018,2,0,89,7,12,5,12,7,30,16,4,7,63,209,40,64,49,39,4,42,62,102,53,153,35,1,0
95YY01,1074,86,5,89,27,2,7,1,22,11,19,6,7,132,152,44,40,15,17,13,43,35,63,107,183,36,1,0
95YY02,874,13,2,74,26,1,0,6,15,15,11,8,8,73,169,36,40,9,21,5,44,34,64,99,136,38,0,1
95YY03,1424,123,11,114,26,4,4,1,29,25,25,8,7,209,214,38,47,28,26,12,55,39,90,167,191,44,1,0
95YY04,1494,19,8,157,60,6,2,7,34,27,21,8,7,132,274,60,99,25,32,11,50,46,93,166,218,88,1,0
95YY05,671,10,6,78,22,2,3,3,13,12,23,3,1,39,108,19,46,9,7,8,34,23,45,83,128,23,0,1
95YY06,959,59,1,86,28,5,4,6,14,14,15,4,7,148,159,28,44,8,21,10,43,19,54,95,138,34,1,0
95YY07,1156,64,8,97,21,0,5,3,32,17,19,3,7,182,186,24,43,19,23,11,49,32,60,146,173,29,0,0
95YY08,939,70,10,66,18,5,2,4,13,10,14,6,14,175,132,19,41,17,13,4,46,19,37,91,148,31,0,0
95YY09,993,18,3,105,36,1,1,5,24,21,17,9,5,65,163,28,66,22,24,13,34,45,100,82,170,40,0,1
95YY10,1048,107,3,104,32,3,5,1,26,18,19,8,5,92,171,26,49,15,31,5,48,30,84,110,121,38,1,0
95YY11,811,43,5,78,23,4,2,1,20,14,14,7,3,103,133,34,25,14,11,10,36,26,45,67,138,33,0,0
95YY12,1256,102,6,126,37,5,3,7,27,26,21,6,4,118,201,42,43,21,45,8,56,32,80,125,196,45,0,0
95YY13,1117,12,11,126,43,2,2,10,21,24,24,0,7,107,220,50,66,16,33,11,44,27,51,132,165,39,0,0
95YY14,1375,19,2,123,40,4,3,5,25,24,22,7,9,127,245,54,75,14,34,10,49,48,76,166,242,73,1,1
95YY15,676,13,6,74,18,0,1,5,15,18,17,2,3,48,128,19,64,10,4,5,25,32,29,53,132,28,1,0
95YY16,1111,98,14,103,29,2,2,3,24,20,23,6,3,141,159,45,41,10,26,6,46,14,73,116,165,45,0,0
95YY17,1031,83,4,86,13,5,7,2,24,17,18,5,10,231,154,28,32,10,10,2,40,26,40,80,151,37,2,0
95YY18,975,96,14,111,14,3,4,4,41,28,17,5,2,137,149,19,27,12,19,9,35,19,47,109,122,42,1,0
95YY19,606,9,2,90,28,1,1,2,23,21,14,3,1,60,111,18,43,14,10,6,24,19,35,54,73,32,0,2
95YY20,976,89,18,59,11,2,2,2,19,10,13,11,11,176,129,23,27,7,17,5,40,17,43,109,151,42,2,0
95YY21,1110,106,6,93,25,6,9,2,20,14,17,9,4,181,173,30,27,19,34,12,43,20,78,99,137,38,0,1
95ZZ01,1142,73,6,127,44,17,3,8,15,21,19,8,9,136,198,36,55,22,36,11,37,35,66,107,127,52,0,1
95ZZ02,532,7,2,33,7,4,0,3,5,10,4,0,2,63,129,14,44,5,22,3,11,23,39,46,68,21,0,0
95ZZ03,659,25,4,51,11,7,0,0,22,6,5,4,3,113,124,16,36,7,13,3,23,28,31,52,97,29,0,0
95ZZ04,1146,124,8,106,18,11,0,0,39,17,21,1,9,160,195,43,39,9,25,8,28,48,70,85,154,34,0,0
95ZZ05,872,61,11,74,20,6,3,7,14,4,20,3,4,169,121,18,21,8,15,7,38,19,46,90,133,34,0,0
95ZZ06,398,6,0,28,2,14,0,1,2,3,6,0,1,42,98,16,36,4,12,3,12,17,26,34,40,23,0,0
95ZZ07,1069,63,2,115,18,30,1,12,17,16,21,6,1,139,190,38,39,19,37,6,28,30,58,134,126,38,0,0
95ZZ08,917,108,3,70,11,7,1,1,22,12,16,0,4,153,112,32,32,10,31,10,28,20,49,71,136,44,0,4
95ZZ09,826,53,3,80,15,12,0,2,19,15,17,2,2,80,157,33,31,11,23,17,30,28,50,83,96,45,2,0
95ZZ10,1202,20,2,82,17,14,0,7,12,15,17,5,9,91,256,28,71,44,35,11,39,26,95,146,157,81,2,2
95ZZ11,948,118,9,85,19,9,2,5,15,19,16,3,6,152,113,27,35,13,19,5,37,29,60,84,112,40,0,1
95ZZ12,786,16,1,77,16,18,1,6,6,14,16,6,1,85,160,20,31,17,25,4,34,35,63,74,97,40,0,0
95ZZ13,1107,110,6,103,20,14,1,13,11,30,14,8,13,118,181,42,30,18,33,5,30,41,88,89,155,37,0,0
95ZZ14,1276,11,4,141,45,31,1,13,9,14,28,6,6,113,230,46,65,40,47,12,29,42,115,156,150,62,1,0
95ZZ15,916,122,2,82,24,8,4,3,20,10,13,8,3,106,167,33,22,13,23,5,28,23,62,88,91,38,0,0
95ZZ16,1204,9,1,105,23,27,0,12,9,17,17,6,3,100,259,31,74,33,57,7,46,30,104,119,159,61,0,0
