GeographyCode,QS214NI0001,QS214NI0002,QS214NI0003,QS214NI0004,QS214NI0005,QS214NI0006,QS214NI0007,QS214NI0008,QS214NI0009,QS214NI0010
95WW18,2147,49,24,4,0,3,4,53,7,2003
95WW19,6005,96,15,7,2,13,1,65,4,5802
95WW20,7849,286,123,31,2,44,11,301,27,7024
95WW21,3366,33,7,1,0,3,1,26,4,3291
95WW22,2871,22,3,3,0,2,1,12,1,2827
95WW23,4771,169,53,13,10,17,12,200,26,4271
95WW24,3333,106,58,7,0,11,3,111,7,3030
95WW25,2007,19,2,1,0,4,1,21,0,1959
95XX01,5103,44,15,4,1,2,2,24,5,5006
95XX02,2580,30,8,3,0,4,0,17,4,2514
95XX03,2626,25,4,5,0,1,0,16,0,2575
95XX04,3562,33,7,1,0,3,2,18,4,3494
95XX05,2552,32,14,7,0,5,2,25,5,2462
95XX06,3580,36,6,3,0,4,0,16,5,3510
95XX07,2761,31,6,5,0,1,1,21,1,2695
95XX08,2533,52,18,2,1,13,3,47,8,2389
95XX09,2728,30,0,1,0,2,1,30,1,2663
95XX10,4652,55,7,3,0,1,1,15,2,4568
95XX11,5896,65,10,5,1,8,2,29,9,5767
95XX12,2492,47,17,13,2,2,1,18,5,2387
95XX13,2689,44,12,4,0,2,1,18,3,2605
95XX14,2413,45,16,6,2,7,2,38,5,2292
95XX15,2367,48,5,3,1,3,0,10,2,2295
95XX16,2939,33,4,1,2,3,0,22,3,2871
95XX17,2900,53,14,3,2,3,2,46,8,2769
95XX18,2917,75,16,12,1,5,2,62,7,2737
95XX19,2605,59,14,11,1,5,0,38,8,2469
95XX20,3255,130,12,10,0,4,1,34,3,3061
95XX21,2778,36,13,5,1,5,2,39,4,2673
95XX22,2136,27,7,1,0,6,0,18,0,2077
95XX23,3001,56,10,6,0,8,1,30,2,2888
95XX24,2632,31,8,4,0,3,2,18,7,2559
95XX25,2371,40,6,2,0,3,0,19,1,2300
95YY01,2389,135,39,11,0,12,9,75,7,2101
95YY02,2213,112,26,8,1,23,6,74,12,1951
95YY03,3003,214,50,16,4,28,4,136,15,2536
95YY04,3316,214,50,17,2,16,6,151,22,2838
95YY05,1634,78,21,12,1,8,5,87,19,1403
95YY06,2282,179,49,10,2,11,8,112,17,1894
95YY07,2774,285,107,12,0,25,7,216,19,2103
95YY08,2136,126,41,11,0,7,3,77,15,1856
95YY09,2249,47,18,4,0,9,3,24,5,2139
95YY10,2090,93,33,8,0,12,5,59,11,1869
95YY11,1971,133,27,16,1,10,7,79,12,1686
95YY12,2711,171,50,11,2,12,6,135,21,2303
95YY13,2692,186,67,19,1,15,7,129,17,2251
95YY14,2966,236,76,19,3,17,9,179,21,2406
95YY15,1898,105,37,9,2,9,3,104,10,1619
95YY16,2304,127,51,4,4,13,7,131,14,1953
95YY17,2243,229,59,12,1,11,15,152,29,1735
95YY18,2256,171,57,13,4,10,16,162,21,1802
95YY19,1438,89,36,5,3,6,3,57,6,1233
95YY20,2238,285,100,16,5,25,11,270,28,1498
95YY21,2317,130,57,11,0,11,4,142,11,1951
95ZZ01,2660,105,38,11,2,14,7,111,11,2361
95ZZ02,1762,101,30,4,3,8,7,119,10,1480
95ZZ03,2027,120,36,9,3,6,5,74,5,1769
95ZZ04,2563,53,21,3,4,5,1,56,5,2415
95ZZ05,2100,88,25,7,1,5,7,67,6,1894
95ZZ06,1649,106,27,9,3,11,5,90,11,1387
95ZZ07,2670,151,62,18,1,9,11,144,25,2249
95ZZ08,2475,175,50,12,9,23,3,115,17,2071
95ZZ09,2185,87,28,14,1,15,2,74,9,1955
95ZZ10,3030,193,53,16,4,28,8,215,29,2484
95ZZ11,2136,153,51,6,3,15,6,105,21,1776
95ZZ12,2103,70,24,10,0,8,7,83,4,1897
95ZZ13,2417,38,27,3,1,5,6,44,5,2288
95ZZ14,3106,221,87,18,2,10,14,205,32,2517
95ZZ15,2201,85,46,6,0,11,1,67,10,1975
95ZZ16,3125,196,68,15,0,15,9,209,21,2592
