GeographyCode,LC6502NI0001,LC6502NI0002,LC6502NI0003,LC6502NI0004,LC6502NI0005,LC6502NI0006,LC6502NI0007,LC6502NI0008,LC6502NI0009,LC6502NI0010,LC6502NI0011,LC6502NI0012,LC6502NI0013,LC6502NI0014,LC6502NI0015,LC6502NI0016,LC6502NI0017,LC6502NI0018,LC6502NI0019,LC6502NI0020,LC6502NI0021,LC6502NI0022,LC6502NI0023,LC6502NI0024,LC6502NI0025,LC6502NI0026,LC6502NI0027,LC6502NI0028,LC6502NI0029,LC6502NI0030,LC6502NI0031,LC6502NI0032,LC6502NI0033,LC6502NI0034,LC6502NI0035
N00004062,367,40,35,70,54,139,29,162,5,11,21,8,114,3,88,14,12,19,14,17,12,65,13,7,17,11,3,14,52,8,5,13,21,5,0
N00004063,641,85,72,124,108,197,55,225,10,9,35,25,137,9,165,19,25,40,34,33,14,171,41,25,26,29,18,32,80,15,13,23,20,9,0
N00004064,462,47,49,78,80,173,35,179,5,6,21,18,121,8,121,15,17,23,24,35,7,99,15,15,22,21,10,16,63,12,11,12,17,7,4
N00004065,158,78,26,20,14,13,7,16,4,0,3,3,5,1,27,11,9,2,2,3,0,80,45,10,10,8,2,5,35,18,7,5,1,3,1
N00004066,199,77,28,29,26,19,20,33,7,5,4,5,8,4,44,11,5,12,9,3,4,98,52,16,7,7,6,10,24,7,2,6,5,2,2
N00004067,171,66,39,30,16,11,9,22,4,4,8,4,1,1,26,6,7,4,4,5,0,90,36,22,14,5,5,8,33,20,6,4,3,0,0
N00004068,216,85,37,39,18,19,18,28,5,2,6,2,12,1,38,11,5,12,5,2,3,120,57,22,17,6,4,14,30,12,8,4,5,1,0
N00004069,184,79,36,23,20,13,13,18,2,3,4,3,5,1,27,6,4,4,9,2,2,105,54,26,9,6,2,8,34,17,3,6,2,4,2
N00004070,172,70,30,24,13,12,23,18,2,2,3,2,7,2,30,11,5,4,5,1,4,105,47,21,13,5,4,15,19,10,2,4,1,0,2
N00004071,193,71,38,40,14,20,10,29,4,4,7,1,12,1,32,7,7,7,4,6,1,95,43,19,18,6,2,7,37,17,8,8,3,0,1
N00004072,223,84,41,33,19,31,15,29,2,1,4,0,22,0,33,9,7,7,6,3,1,130,59,24,18,10,5,14,31,14,9,4,3,1,0
N00004073,761,115,133,125,111,207,70,224,11,17,26,20,144,6,194,20,39,41,42,33,19,242,62,55,29,29,22,45,101,22,22,29,20,8,0
N00004074,229,45,26,28,37,60,33,63,4,4,5,15,31,4,51,5,6,9,8,16,7,93,28,12,9,11,11,22,22,8,4,5,3,2,0
N00004075,349,48,47,77,63,84,30,128,10,9,19,19,63,8,80,6,17,29,12,7,9,88,22,16,15,16,6,13,53,10,5,14,16,8,0
N00004076,232,50,28,44,52,37,21,53,4,4,8,10,23,4,48,5,5,10,18,8,2,98,33,14,17,15,4,15,33,8,5,9,9,2,0
N00004077,266,58,41,56,47,40,24,54,1,11,12,5,19,6,73,15,11,15,20,9,3,117,35,18,24,16,10,14,22,7,1,5,6,2,1
N00004078,218,63,43,28,26,35,23,39,2,1,6,6,19,5,49,11,10,8,8,9,3,110,43,28,13,8,6,12,20,7,4,1,4,1,3
N00004079,216,64,29,45,27,27,24,51,6,3,11,4,19,8,53,5,11,17,8,4,8,86,39,11,11,13,4,8,26,14,4,6,2,0,0
N00004080,218,96,35,27,29,15,16,30,5,3,3,8,8,3,25,8,3,5,3,4,2,110,59,18,14,9,2,8,53,24,11,5,9,1,3
N00004081,226,68,40,34,33,34,17,45,8,5,8,5,18,1,55,11,10,10,9,11,4,102,41,19,13,12,5,12,24,8,6,3,7,0,0
N00004082,271,81,45,53,23,42,27,44,4,3,3,8,20,6,54,9,9,8,6,14,8,135,54,25,31,7,6,12,38,14,8,11,2,2,1
N00004083,226,96,47,31,19,16,17,23,4,5,5,1,8,0,44,12,12,8,6,2,4,111,55,22,14,6,1,13,48,25,8,4,6,5,0
N00004084,211,22,16,27,25,110,11,109,4,2,2,8,91,2,46,8,7,13,4,8,6,34,8,5,7,5,6,3,22,2,2,5,8,5,0
N00004085,656,134,57,74,93,255,43,236,13,8,12,17,181,5,98,24,9,20,10,28,7,193,73,25,22,23,23,27,129,24,15,20,43,23,4
N00004086,183,74,38,16,24,17,14,29,2,3,3,9,10,2,25,6,5,3,5,2,4,101,51,25,5,10,3,7,28,15,5,5,0,2,1
N00004087,606,78,49,86,162,192,39,179,7,9,14,15,127,7,93,14,15,14,14,28,8,114,38,14,21,14,14,13,220,19,11,37,119,23,11
N00004088,264,16,19,41,29,143,16,150,3,2,19,12,110,4,50,1,7,13,7,17,5,40,10,5,5,4,11,5,24,2,5,4,6,5,2
N00004089,203,15,14,25,36,109,4,110,2,5,5,10,87,1,42,4,5,4,13,14,2,24,6,3,6,4,4,1,27,3,1,10,9,4,0
N00004090,891,23,26,111,416,228,87,166,0,3,9,12,137,5,69,10,8,13,11,17,10,37,4,4,6,6,10,7,619,9,11,83,387,64,65
N00004091,839,32,34,97,362,262,52,138,2,4,10,9,112,1,47,9,6,11,3,16,2,35,15,4,5,6,2,3,619,6,20,71,344,132,46
N00004092,192,32,24,39,26,51,20,61,3,5,9,7,34,3,49,6,7,12,13,8,3,59,15,11,11,3,5,14,23,8,1,7,3,4,0
N00004093,272,63,29,40,39,74,27,87,6,2,10,14,51,4,58,7,9,14,8,14,6,101,40,16,13,12,6,14,26,10,2,3,5,3,3
N00004094,402,124,69,63,45,73,28,82,10,3,7,12,47,3,74,12,19,12,13,14,4,171,74,37,25,12,7,16,75,28,10,19,8,5,5
N00004095,220,111,22,27,16,17,27,24,2,2,3,2,9,6,29,11,4,4,2,5,3,120,72,10,13,8,3,14,47,26,6,7,4,0,4
N00004096,183,76,32,27,18,16,14,18,1,2,3,3,9,0,17,4,5,1,3,3,1,105,50,17,17,6,2,13,43,21,8,6,6,2,0
N00004097,349,119,63,65,33,45,24,46,4,2,9,4,26,1,52,8,14,10,9,7,4,158,68,30,26,8,10,16,93,39,17,20,12,2,3
N00004098,207,92,38,28,23,15,11,18,1,2,3,3,8,1,27,8,5,5,6,1,2,120,60,24,14,9,6,7,42,23,7,6,5,0,1
N00004099,422,88,62,72,52,104,44,126,3,14,19,12,73,5,85,10,14,14,19,16,12,163,56,27,31,16,11,22,48,19,7,8,5,4,5
N00004100,233,102,44,32,26,19,10,30,7,3,5,5,9,1,44,12,7,10,8,6,1,108,60,23,8,9,2,6,51,23,11,9,4,2,2
N00004101,152,62,14,21,11,32,12,40,3,5,4,3,24,1,21,7,1,8,1,3,1,63,42,3,5,0,4,9,28,10,5,4,7,1,1
N00004102,232,69,48,43,29,28,15,47,2,6,11,11,16,1,41,5,10,9,10,6,1,110,49,21,18,6,4,12,34,13,11,5,2,2,1
N00004103,143,64,31,14,9,11,14,16,1,4,0,2,7,2,24,7,8,2,3,1,3,85,44,18,10,3,1,9,18,12,1,2,1,2,0
N00004104,132,35,19,29,13,26,10,26,1,3,3,2,16,1,33,5,6,9,1,6,6,53,23,8,8,8,3,3,20,6,2,9,2,1,0
N00004105,170,93,15,20,11,13,18,17,2,1,5,1,6,2,30,10,2,8,5,3,2,97,64,9,5,3,3,13,26,17,3,2,2,1,1
N00004106,180,71,34,24,23,16,12,28,3,4,6,6,6,3,31,8,6,4,5,7,1,98,51,18,10,9,2,8,23,9,6,4,3,1,0
N00004107,149,47,11,25,15,40,11,40,5,3,5,5,22,0,33,7,5,6,4,4,7,60,30,2,9,5,10,4,16,5,1,5,1,4,0
N00004108,186,77,35,25,18,16,15,27,3,8,4,2,10,0,28,5,9,6,2,5,1,96,49,14,9,12,1,11,35,20,4,6,2,0,3
N00004109,174,57,31,31,17,25,13,37,2,7,5,4,17,2,42,10,14,7,5,4,2,72,36,9,11,4,4,8,23,9,1,8,4,0,1
N00004110,235,34,23,47,40,61,30,73,1,3,12,12,40,5,53,4,6,13,9,15,6,90,27,14,16,12,4,17,19,2,0,6,7,2,2
N00004111,295,22,44,57,47,108,17,132,3,12,12,14,87,4,85,3,20,25,15,13,9,45,13,9,10,3,7,3,33,3,3,10,15,1,1
N00004112,331,22,30,73,49,136,21,145,3,5,21,14,97,5,87,4,12,17,18,25,11,61,10,8,19,10,10,4,38,5,5,16,7,4,1
N00004113,501,53,51,98,72,185,42,216,6,18,26,25,132,9,143,16,18,34,20,36,19,88,22,9,18,13,12,14,54,9,6,20,14,5,0
N00004114,222,28,26,38,50,61,19,74,4,6,8,12,41,3,59,6,6,11,20,12,4,71,16,9,13,15,8,10,18,2,5,6,3,0,2
N00004115,292,29,54,58,51,76,24,87,1,11,11,10,53,1,75,4,13,18,18,14,8,89,19,22,11,16,7,14,41,5,8,18,7,2,1
N00004116,502,34,68,114,82,173,31,190,6,10,27,21,120,6,147,9,22,43,22,34,17,88,9,25,16,16,14,8,77,10,11,28,23,5,0
N00004117,366,16,46,68,71,145,20,160,2,10,14,20,109,5,90,4,19,25,19,17,6,59,5,7,15,15,9,8,57,5,10,14,17,10,1
N00004118,236,48,29,36,39,64,20,81,5,5,9,8,48,6,63,12,7,11,15,14,4,64,24,8,12,9,1,10,28,7,9,4,7,1,0
N00004119,238,35,32,41,34,70,26,81,3,12,6,12,44,4,66,4,4,21,10,19,8,72,24,13,10,7,5,13,19,4,3,4,5,2,1
N00004120,170,29,27,35,24,45,10,50,2,5,12,4,26,1,46,9,8,5,9,12,3,47,10,9,11,6,5,6,27,8,5,7,5,2,0
N00004121,285,24,44,64,54,75,24,104,3,10,21,11,53,6,54,4,8,10,14,16,2,86,13,17,16,19,6,15,41,4,9,17,10,0,1
N00004122,293,30,36,64,52,81,30,109,5,13,12,16,56,7,74,4,10,20,15,15,10,63,15,8,16,7,5,12,47,6,5,16,14,5,1
N00004123,261,27,21,35,39,127,12,128,3,5,9,12,95,4,58,7,12,13,8,15,3,39,10,2,3,10,9,5,36,7,2,10,9,8,0
N00004124,219,19,19,42,30,100,9,91,6,2,11,7,64,1,70,4,6,16,18,21,5,35,4,8,7,3,10,3,23,5,3,8,2,5,0
N00004125,260,24,28,41,39,110,18,117,4,5,7,11,82,8,66,9,11,18,12,11,5,50,7,9,11,5,13,5,27,4,3,5,11,4,0
N00004126,197,11,15,37,32,90,12,89,4,2,9,8,63,3,49,1,4,8,12,19,5,31,2,5,7,6,7,4,28,4,4,13,6,1,0
N00004127,221,6,21,37,37,111,9,131,1,10,11,15,91,3,48,1,7,13,11,13,3,19,1,3,5,4,3,3,23,3,1,8,7,4,0
N00004128,260,14,15,26,32,159,14,154,2,1,7,8,132,4,56,7,6,7,11,19,6,22,1,4,3,7,4,3,28,4,4,9,6,4,1
N00004129,220,17,16,23,38,113,13,123,6,0,8,12,94,3,46,2,11,6,7,14,6,26,8,3,1,7,4,3,25,1,2,8,12,1,1
N00004130,210,14,14,28,28,117,9,121,2,5,8,9,92,5,42,5,5,6,14,10,2,29,4,4,7,3,9,2,18,3,0,7,2,6,0
N00004131,204,31,24,35,24,71,19,88,5,3,13,7,52,8,51,5,9,9,10,14,4,50,14,12,9,4,4,7,15,7,0,4,3,1,0
N00004132,236,25,25,42,43,83,18,105,1,4,16,13,66,5,60,9,6,13,16,9,7,47,12,12,5,6,8,4,24,3,3,8,8,0,2
N00004133,230,24,30,50,42,57,27,61,1,3,10,6,37,4,64,4,8,17,17,11,7,76,13,11,15,14,9,14,29,6,8,8,5,0,2
N00004134,257,35,28,62,35,76,21,104,5,7,17,6,65,4,62,10,5,18,13,6,10,68,17,9,17,13,5,7,23,3,7,10,3,0,0
N00004135,258,24,31,46,46,82,29,89,4,6,11,7,55,6,61,4,9,14,12,15,7,79,10,13,14,19,11,12,29,6,3,7,8,1,4
N00004136,323,43,25,56,47,134,18,133,5,6,9,15,96,2,86,11,9,22,13,22,9,68,24,8,12,9,10,5,36,3,2,13,10,6,2
N00004137,302,44,36,52,35,118,17,132,9,7,9,15,87,5,86,15,17,19,11,17,7,45,10,9,10,2,10,4,39,10,3,14,7,4,1
N00004138,262,34,29,55,37,80,27,76,2,8,6,6,49,5,64,7,7,17,13,16,4,96,21,13,21,12,12,17,26,4,1,11,6,3,1
N00004139,526,52,67,113,85,157,52,184,7,19,21,20,109,8,167,18,23,49,26,30,21,130,23,18,32,25,11,21,45,4,7,11,14,7,2
N00004140,312,24,34,63,47,125,19,146,2,6,22,15,96,5,65,5,9,20,11,14,6,71,14,13,13,10,13,8,30,3,6,8,11,2,0
N00004141,220,33,31,54,22,59,21,71,2,7,11,8,39,4,63,11,9,19,6,12,6,60,16,10,14,4,5,11,26,4,5,10,4,3,0
N00004142,238,42,32,49,37,61,17,84,3,6,8,16,46,5,58,15,8,11,12,7,5,67,15,16,17,5,7,7,29,9,2,13,4,1,0
N00004143,261,41,39,53,36,65,27,87,7,8,9,15,44,4,64,10,14,12,8,12,8,75,16,13,16,9,7,14,35,8,4,16,4,2,1
N00004144,423,66,66,88,70,102,31,111,2,7,15,20,64,3,97,15,14,25,22,15,6,156,32,36,31,19,17,21,59,17,9,17,9,6,1
N00004145,228,33,28,54,36,56,21,68,1,5,11,14,34,3,56,7,10,15,4,11,9,73,19,8,18,15,5,8,31,6,5,10,3,6,1
N00004146,266,34,34,59,41,76,22,88,2,8,16,8,50,4,66,8,7,20,13,11,7,78,14,15,16,10,12,11,34,10,4,7,10,3,0
N00004147,257,37,45,44,47,62,22,77,4,8,11,9,41,4,56,6,13,8,13,10,6,93,18,23,13,18,10,11,31,9,1,12,7,1,1
N00004148,145,75,20,11,6,17,16,16,1,5,0,0,8,2,32,12,6,4,1,6,3,49,26,6,5,2,2,8,48,36,3,2,3,1,3
N00004149,207,35,11,44,31,57,29,70,3,3,9,9,39,7,64,14,3,16,10,13,8,54,13,4,13,7,3,14,19,5,1,6,5,2,0
N00004150,357,66,44,47,47,118,35,121,8,7,11,15,74,6,96,13,15,15,16,28,9,109,34,18,16,11,10,20,31,11,4,5,5,6,0
N00004151,210,35,26,43,22,65,19,65,3,5,7,3,45,2,64,10,11,16,9,9,9,64,19,8,14,7,9,7,17,3,2,6,3,2,1
N00004152,161,30,28,31,23,35,14,47,3,1,9,10,22,2,43,7,6,10,6,7,7,50,16,15,5,5,4,5,21,4,6,7,2,2,0
N00004153,281,47,45,53,32,82,22,103,10,5,17,10,58,3,69,13,16,15,7,10,8,76,14,19,14,7,11,11,33,10,5,7,8,3,0
N00004154,205,28,24,31,36,58,28,81,5,6,13,10,40,7,47,5,6,5,10,9,12,54,12,10,10,7,6,9,23,6,2,3,9,3,0
N00004155,220,56,35,30,28,47,24,66,8,5,6,11,34,2,42,6,10,8,3,8,7,80,29,15,9,10,4,13,32,13,5,7,4,1,2
N00004156,163,52,32,30,9,24,16,23,1,2,4,3,12,1,35,6,7,10,2,5,5,79,35,18,10,3,4,9,26,10,5,6,1,3,1
N00004157,363,57,61,62,58,92,33,101,4,7,10,17,57,6,88,11,19,15,14,23,6,124,27,28,26,14,11,18,50,15,7,11,13,1,3
N00004158,327,44,41,52,49,108,33,125,3,10,12,16,75,9,79,9,10,17,12,20,11,90,25,15,16,11,10,13,33,7,6,7,10,3,0
N00004159,82,16,13,19,11,17,6,22,2,3,3,2,12,0,17,3,3,5,1,4,1,29,8,3,6,7,1,4,14,3,4,5,1,0,1
N00004160,146,48,30,20,8,22,18,23,3,3,4,1,11,1,22,2,9,5,2,3,1,84,33,17,10,4,4,16,17,10,1,1,1,4,0
N00004161,185,58,34,37,22,19,15,32,5,2,6,6,10,3,37,3,8,9,9,5,3,81,32,15,16,5,4,9,35,18,9,6,2,0,0
N00004162,137,54,29,19,14,15,6,20,2,2,3,4,8,1,18,3,4,6,3,1,1,72,35,13,9,7,4,4,27,14,10,1,0,2,0
N00004163,287,40,27,59,52,92,17,111,3,7,13,13,70,5,68,12,7,21,12,14,2,73,19,12,11,18,5,8,35,6,1,14,9,3,2
N00004164,308,43,49,59,34,103,20,104,1,8,18,9,63,5,81,6,19,18,13,21,4,81,24,16,13,6,11,11,42,12,6,10,6,8,0
N00004165,288,41,42,50,60,70,25,83,4,7,9,19,42,2,83,9,10,16,19,23,6,94,20,20,17,18,4,15,28,8,5,8,4,1,2
N00004166,203,37,31,35,26,54,20,56,2,4,13,4,32,1,51,8,9,7,8,11,8,69,21,10,11,12,6,9,27,6,8,4,2,5,2
N00004167,266,76,48,45,36,49,12,58,5,4,9,9,29,2,56,11,11,9,10,13,2,111,43,26,17,12,5,8,41,17,7,10,5,2,0
N00004168,142,59,18,26,13,15,11,28,2,0,8,7,8,3,14,5,0,5,0,2,2,77,38,13,10,5,5,6,23,14,5,3,1,0,0
N00004169,250,39,31,52,37,67,24,80,4,6,11,8,45,6,73,6,11,19,18,13,6,59,19,10,11,6,3,10,38,10,4,11,5,6,2
N00004170,222,22,20,56,41,73,10,97,3,1,19,16,57,1,60,9,6,18,12,10,5,46,8,9,10,9,6,4,19,2,4,9,4,0,0
N00004171,236,21,12,50,37,94,22,110,4,3,14,11,71,7,67,9,6,21,8,14,9,38,6,2,10,9,5,6,21,2,1,5,9,4,0
N00004172,176,25,20,30,26,55,20,73,4,3,10,7,43,6,40,6,4,6,7,8,9,48,12,9,9,9,4,5,15,3,4,5,3,0,0
N00004173,203,29,22,28,32,79,13,77,1,2,7,7,58,2,45,5,9,8,11,8,4,65,18,11,10,11,9,6,16,5,0,3,3,4,1
N00004174,188,20,21,25,17,99,6,98,1,6,9,5,75,2,48,9,6,9,6,15,3,26,6,7,3,3,6,1,16,4,2,4,3,3,0
N00004175,209,15,23,26,44,90,11,91,4,7,5,8,65,2,57,3,7,8,18,15,6,36,4,6,7,9,7,3,25,4,3,6,9,3,0
N00004176,224,29,20,35,27,100,13,107,1,4,8,12,81,1,59,5,6,16,7,14,11,38,19,6,6,3,3,1,20,4,4,5,5,2,0
N00004177,92,13,14,16,13,31,5,44,0,6,6,4,27,1,17,3,4,3,5,1,1,23,9,2,4,2,3,3,8,1,2,3,2,0,0
N00004178,213,17,26,45,34,78,13,79,1,8,12,4,50,4,65,4,12,10,14,19,6,39,9,4,13,6,4,3,30,3,2,10,10,5,0
N00004179,240,27,28,49,31,80,25,85,3,1,15,10,50,6,73,10,9,12,10,21,11,51,10,11,10,4,8,8,31,4,7,12,7,1,0
N00004180,211,19,16,30,39,97,10,103,5,2,10,13,71,2,60,4,6,12,13,19,6,32,7,6,4,8,5,2,16,3,2,4,5,2,0
N00004181,200,25,18,36,33,82,6,90,3,7,9,10,61,0,47,7,2,14,8,14,2,35,5,6,9,6,5,4,28,10,3,4,9,2,0
N00004182,255,38,19,43,33,108,14,116,5,6,12,11,80,2,54,9,2,15,8,14,6,59,19,10,6,9,9,6,26,5,1,10,5,5,0
N00004183,71,33,7,8,2,11,10,16,4,1,2,0,6,3,14,6,2,1,2,2,1,37,20,3,5,0,3,6,4,3,1,0,0,0,0
N00004184,166,23,19,21,30,57,16,63,1,4,4,11,39,4,45,8,3,6,12,10,6,39,11,9,6,3,4,6,19,3,3,5,4,4,0
N00004185,523,97,64,72,61,188,41,199,7,10,20,20,132,10,129,21,21,20,23,33,11,142,54,26,19,10,16,17,53,15,7,13,8,7,3
N00004186,210,28,21,40,30,78,13,66,3,2,8,8,44,1,66,6,10,14,11,18,7,50,16,7,6,7,9,5,28,3,2,12,4,7,0
N00004187,223,42,24,31,18,89,19,92,5,6,10,5,61,5,59,8,8,10,7,21,5,58,26,6,7,4,6,9,14,3,4,4,2,1,0
N00004188,216,27,36,30,26,82,15,80,1,4,8,7,57,3,58,11,14,7,8,13,5,52,10,16,6,6,7,7,26,5,2,9,5,5,0
N00004189,143,35,24,17,15,37,15,48,3,4,6,5,29,1,43,13,11,5,6,5,3,46,19,5,5,3,3,11,6,0,4,1,1,0,0
N00004190,293,59,29,52,47,71,35,75,4,1,11,9,44,6,81,12,10,19,15,14,11,112,39,14,17,16,9,17,25,4,4,5,7,4,1
N00004191,435,47,49,70,64,179,26,183,7,5,22,19,125,5,113,10,16,22,22,34,9,99,21,20,15,15,17,11,40,9,8,11,8,3,1
N00004192,220,54,30,23,34,54,25,59,5,3,7,10,32,2,56,9,8,7,9,13,10,80,30,14,6,10,8,12,25,10,5,3,5,1,1
N00004193,187,20,17,30,24,86,10,96,4,7,3,11,69,2,46,7,6,10,8,13,2,30,6,3,9,2,4,6,15,3,1,8,3,0,0
N00004194,184,28,13,31,28,66,18,84,3,5,7,7,58,4,47,13,3,10,10,5,6,32,9,2,4,8,3,6,21,3,3,10,3,0,2
N00004195,202,72,40,30,22,25,13,31,1,5,4,8,12,1,30,9,4,3,4,9,1,111,46,24,20,7,3,11,30,16,7,3,3,1,0
N00004196,688,74,69,118,126,244,57,274,3,16,35,42,169,9,182,18,24,38,41,43,18,173,39,23,28,29,26,28,59,14,6,17,14,6,2
N00004197,160,49,36,26,20,14,15,21,7,2,5,3,4,0,35,5,10,8,4,5,3,80,28,19,8,9,5,11,24,9,5,5,4,0,1
N00004198,168,59,33,29,16,20,11,19,0,4,4,2,8,1,20,4,4,3,4,4,1,100,43,17,16,8,7,9,29,12,8,6,2,1,0
N00004199,568,71,80,99,97,171,50,166,5,18,14,21,99,9,148,21,20,25,33,33,16,188,33,30,44,25,32,24,66,12,12,16,18,7,1
N00004200,260,33,40,45,40,87,15,112,3,6,10,14,70,9,80,9,19,19,17,12,4,44,16,11,8,3,4,2,24,5,4,8,6,1,0
N00004201,248,24,30,53,39,81,21,94,3,3,17,10,59,2,62,7,13,14,14,11,3,56,12,8,9,8,4,15,36,2,6,13,7,7,1
N00004202,259,45,42,47,40,62,23,74,4,6,10,9,41,4,67,8,12,14,13,13,7,97,28,20,17,12,8,12,21,5,4,6,6,0,0
N00004203,243,54,34,49,37,44,25,55,6,3,5,11,25,5,57,4,7,19,9,10,8,104,32,23,18,13,6,12,27,12,1,7,4,3,0
N00004204,249,52,46,49,41,39,22,45,4,3,7,7,21,3,61,8,11,9,15,10,8,116,34,25,27,13,7,10,27,6,7,6,6,1,1
N00004205,212,47,28,42,41,29,25,34,3,2,3,7,16,3,48,6,7,11,9,5,10,106,29,17,23,18,7,12,24,9,2,5,7,1,0
N00004206,180,53,29,35,29,19,15,17,1,1,2,4,6,3,31,4,4,8,6,6,3,92,32,16,17,12,6,9,40,16,8,8,7,1,0
N00004207,238,47,34,37,31,69,20,88,4,5,8,8,59,4,54,4,9,14,14,8,5,63,28,14,6,5,1,9,33,11,6,9,4,1,2
N00004208,344,76,63,59,53,64,29,66,3,7,8,11,37,0,79,14,14,18,16,13,4,159,46,34,24,22,11,22,40,13,8,9,4,3,3
N00004209,482,67,62,80,78,150,45,173,4,16,25,23,100,5,137,16,21,26,26,29,19,114,28,17,18,17,15,19,58,19,8,11,12,6,2
N00004210,232,66,29,38,31,49,19,52,3,4,7,2,33,3,46,7,7,10,11,6,5,107,42,15,17,15,8,10,27,14,3,4,3,2,1
N00004211,532,50,67,94,92,198,31,207,4,11,26,35,123,8,158,11,19,35,30,51,12,134,26,31,23,22,21,11,33,9,6,10,5,3,0
N00004212,1412,136,160,242,236,539,99,556,15,35,57,62,378,9,411,30,63,86,87,104,41,324,62,49,60,65,42,46,121,29,13,39,22,15,3
N00004213,229,83,32,42,28,29,15,27,0,1,4,6,14,2,39,7,4,10,6,9,3,124,60,21,18,12,4,9,39,16,6,10,4,2,1
N00004214,211,64,36,50,29,19,13,15,1,1,3,3,6,1,35,2,5,9,9,6,4,125,50,21,29,13,5,7,36,11,9,9,4,2,1
N00004215,226,40,38,50,27,54,17,56,0,6,14,4,30,2,52,8,7,14,3,14,6,90,26,20,14,14,8,8,28,6,5,8,6,2,1
N00004216,315,89,48,60,39,56,23,48,3,2,7,4,28,4,69,11,8,20,11,12,7,153,57,28,26,18,13,11,45,18,10,7,6,3,1
N00004217,179,56,37,27,19,31,9,31,2,5,3,3,18,0,29,9,5,4,4,6,1,93,35,22,14,9,6,7,26,10,5,6,3,1,1
N00004218,200,62,33,42,29,18,16,31,2,2,3,9,13,2,28,3,5,9,7,2,2,99,32,19,22,12,2,12,42,25,7,8,1,1,0
N00004219,247,9,16,38,35,136,13,135,2,2,10,10,105,6,57,1,8,10,10,23,5,20,3,3,7,2,3,2,35,3,3,11,13,5,0
N00004220,225,38,26,36,26,88,11,104,6,8,5,12,69,4,42,7,6,9,5,11,4,42,14,10,9,3,3,3,37,11,2,13,6,5,0
N00004221,261,30,17,41,35,122,16,129,3,3,11,8,99,5,68,14,7,13,13,14,7,27,9,3,5,2,6,2,37,4,4,12,12,3,2
N00004222,253,30,19,39,42,104,19,119,5,5,10,17,75,7,65,9,9,12,9,17,9,36,12,2,6,5,8,3,33,4,3,11,11,4,0
N00004223,186,34,29,33,20,58,12,63,2,4,10,7,39,1,59,11,12,11,5,13,7,48,18,9,9,4,5,3,16,3,4,3,4,1,1
N00004224,216,18,18,34,24,116,6,121,2,3,14,9,91,2,50,7,9,9,7,15,3,14,3,3,1,4,3,0,31,6,3,10,4,7,1
N00004225,205,25,11,38,34,84,13,92,6,4,6,7,64,5,55,5,4,16,13,13,4,30,11,2,4,7,4,2,28,3,1,12,7,3,2
N00004226,334,61,24,42,39,144,24,153,1,5,21,12,108,6,41,6,5,7,5,16,2,52,9,9,9,6,13,6,88,45,5,5,16,7,10
N00004227,205,14,17,28,22,113,11,109,1,5,8,8,84,3,61,8,9,11,9,20,4,24,4,1,7,3,5,4,11,1,2,2,2,4,0
N00004228,504,54,39,71,57,240,43,252,7,8,23,24,177,13,139,22,16,28,18,42,13,81,18,14,11,8,14,16,32,7,1,9,7,7,1
N00004229,237,23,21,40,27,117,9,120,1,7,8,11,93,0,62,7,9,12,12,18,4,36,9,3,12,1,6,5,19,6,2,8,3,0,0
N00004230,213,22,19,36,32,95,9,117,4,5,14,12,78,4,57,7,8,13,12,15,2,20,7,3,3,2,2,3,19,4,3,6,6,0,0
N00004231,214,14,14,31,22,127,6,135,2,6,12,5,108,2,55,7,5,12,11,17,3,11,1,3,1,3,2,1,13,4,0,6,3,0,0
N00004232,180,24,14,32,25,75,10,90,8,5,14,7,54,2,51,10,5,9,10,13,4,25,5,3,6,4,3,4,14,1,1,3,4,5,0
N00004233,227,24,12,36,30,114,11,125,4,5,16,11,87,2,54,8,3,11,9,16,7,38,8,3,7,8,10,2,10,4,1,2,2,1,0
N00004234,190,32,11,25,22,85,15,94,8,1,14,5,64,2,55,11,7,5,8,15,9,22,8,1,4,3,4,2,19,5,2,2,6,2,2
N00004235,223,16,20,36,19,112,20,118,1,5,10,9,91,2,60,8,6,14,5,15,12,24,5,6,3,2,2,6,21,2,3,9,3,4,0
N00004236,215,17,11,39,23,115,10,123,6,3,9,7,96,2,48,3,5,13,9,15,3,16,3,1,3,1,4,4,28,5,2,14,6,0,1
N00004237,197,14,13,28,26,111,5,116,1,3,13,6,91,2,44,8,5,8,8,13,2,19,4,3,2,5,4,1,18,1,2,5,7,3,0
N00004238,254,26,29,37,30,128,4,139,1,8,11,16,103,0,56,11,10,13,4,16,2,24,4,5,3,4,6,2,35,10,6,10,6,3,0
N00004239,209,18,14,26,27,113,11,125,1,9,12,12,88,3,40,8,2,4,6,17,3,27,8,2,4,1,7,5,17,1,1,6,8,1,0
N00004240,223,22,17,38,23,113,10,103,2,2,8,5,86,0,60,7,9,19,10,11,4,39,10,5,4,1,13,6,21,3,1,7,7,3,0
N00004241,212,26,19,25,33,92,17,100,3,1,8,14,68,6,51,7,11,7,4,15,7,42,12,5,6,7,8,4,19,4,2,4,8,1,0
N00004242,259,24,18,38,26,149,4,142,4,4,14,11,108,1,60,10,9,10,5,25,1,24,1,3,4,5,9,2,33,9,2,10,5,7,0
N00004243,197,61,39,34,27,21,15,29,4,5,4,2,10,4,31,4,4,8,8,5,2,102,37,21,18,14,4,8,35,16,9,4,3,2,1
