GeographyCode,LC4404NI0001,LC4404NI0002,LC4404NI0003,LC4404NI0004,LC4404NI0005,LC4404NI0006,LC4404NI0007,LC4404NI0008,LC4404NI0009,LC4404NI0010,LC4404NI0011,LC4404NI0012,LC4404NI0013,LC4404NI0014,LC4404NI0015,LC4404NI0016,LC4404NI0017,LC4404NI0018,LC4404NI0019,LC4404NI0020,LC4404NI0021,LC4404NI0022,LC4404NI0023,LC4404NI0024,LC4404NI0025,LC4404NI0026,LC4404NI0027,LC4404NI0028,LC4404NI0029,LC4404NI0030,LC4404NI0031,LC4404NI0032,LC4404NI0033,LC4404NI0034,LC4404NI0035,LC4404NI0036,LC4404NI0037,LC4404NI0038,LC4404NI0039,LC4404NI0040,LC4404NI0041,LC4404NI0042,LC4404NI0043,LC4404NI0044,LC4404NI0045,LC4404NI0046,LC4404NI0047,LC4404NI0048,LC4404NI0049,LC4404NI0050,LC4404NI0051,LC4404NI0052,LC4404NI0053,LC4404NI0054,LC4404NI0055,LC4404NI0056,LC4404NI0057,LC4404NI0058,LC4404NI0059,LC4404NI0060
N00002802,143,142,1,91,91,0,50,49,1,2,2,0,0,0,0,133,132,1,81,81,0,50,49,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0
N00002803,174,163,11,116,109,7,53,49,4,4,4,0,1,1,0,121,121,0,85,85,0,34,34,0,2,2,0,0,0,0,4,3,1,1,0,1,3,3,0,0,0,0,0,0,0,49,39,10,30,24,6,16,12,4,2,2,0,1,1,0
N00002804,153,147,6,104,101,3,46,43,3,2,2,0,1,1,0,73,72,1,48,48,0,25,24,1,0,0,0,0,0,0,32,31,1,22,21,1,8,8,0,1,1,0,1,1,0,48,44,4,34,32,2,13,11,2,1,1,0,0,0,0
N00002805,161,143,18,121,104,17,33,32,1,7,7,0,0,0,0,95,93,2,71,69,2,21,21,0,3,3,0,0,0,0,34,23,11,30,19,11,3,3,0,1,1,0,0,0,0,32,27,5,20,16,4,9,8,1,3,3,0,0,0,0
N00002806,157,151,6,102,100,2,50,48,2,3,2,1,2,1,1,141,137,4,92,91,1,45,44,1,2,1,1,2,1,1,9,8,1,3,3,0,5,4,1,1,1,0,0,0,0,7,6,1,7,6,1,0,0,0,0,0,0,0,0,0
N00002807,126,123,3,81,81,0,43,40,3,2,2,0,0,0,0,114,112,2,74,74,0,39,37,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,7,7,0,4,3,1,1,1,0,0,0,0
N00002808,166,166,0,108,108,0,55,55,0,3,3,0,0,0,0,144,144,0,92,92,0,50,50,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,21,21,0,16,16,0,5,5,0,0,0,0,0,0,0
N00002809,155,151,4,101,98,3,52,51,1,2,2,0,0,0,0,134,131,3,85,83,2,47,46,1,2,2,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,19,19,0,14,14,0,5,5,0,0,0,0,0,0,0
N00002810,129,124,5,87,85,2,40,38,2,1,1,0,1,0,1,69,69,0,41,41,0,28,28,0,0,0,0,0,0,0,28,26,2,23,22,1,5,4,1,0,0,0,0,0,0,32,29,3,23,22,1,7,6,1,1,1,0,1,0,1
N00002811,132,125,7,91,84,7,39,39,0,2,2,0,0,0,0,87,87,0,64,64,0,23,23,0,0,0,0,0,0,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,40,33,7,22,15,7,16,16,0,2,2,0,0,0,0
N00002812,135,132,3,83,82,1,49,47,2,2,2,0,1,1,0,116,113,3,72,71,1,42,40,2,2,2,0,0,0,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,16,16,0,9,9,0,6,6,0,0,0,0,1,1,0
N00002813,160,157,3,105,103,2,52,52,0,1,1,0,2,1,1,99,99,0,66,66,0,32,32,0,1,1,0,0,0,0,25,23,2,17,15,2,8,8,0,0,0,0,0,0,0,36,35,1,22,22,0,12,12,0,0,0,0,2,1,1
N00002814,168,166,2,93,92,1,65,64,1,6,6,0,4,4,0,75,75,0,56,56,0,18,18,0,1,1,0,0,0,0,50,49,1,21,20,1,26,26,0,1,1,0,2,2,0,43,42,1,16,16,0,21,20,1,4,4,0,2,2,0
N00002815,133,125,8,79,75,4,45,42,3,8,7,1,1,1,0,25,25,0,20,20,0,5,5,0,0,0,0,0,0,0,81,75,6,50,47,3,26,23,3,5,5,0,0,0,0,27,25,2,9,8,1,14,14,0,3,2,1,1,1,0
N00002816,151,138,13,103,96,7,38,34,4,7,7,0,3,1,2,93,92,1,73,73,0,17,17,0,1,1,0,2,1,1,20,19,1,11,10,1,8,8,0,1,1,0,0,0,0,38,27,11,19,13,6,13,9,4,5,5,0,1,0,1
N00002817,213,187,26,110,93,17,99,92,7,2,1,1,2,1,1,95,91,4,62,59,3,31,31,0,1,1,0,1,0,1,45,39,6,19,13,6,25,25,0,0,0,0,1,1,0,73,57,16,29,21,8,43,36,7,1,0,1,0,0,0
N00002818,190,146,44,116,87,29,68,55,13,5,3,2,1,1,0,60,55,5,42,38,4,17,16,1,0,0,0,1,1,0,58,33,25,46,25,21,12,8,4,0,0,0,0,0,0,72,58,14,28,24,4,39,31,8,5,3,2,0,0,0
N00002819,166,156,10,89,85,4,71,65,6,3,3,0,3,3,0,63,63,0,40,40,0,22,22,0,1,1,0,0,0,0,57,50,7,33,29,4,23,20,3,0,0,0,1,1,0,46,43,3,16,16,0,26,23,3,2,2,0,2,2,0
N00002820,187,185,2,117,116,1,67,66,1,3,3,0,0,0,0,160,160,0,104,104,0,54,54,0,2,2,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,25,23,2,12,11,1,12,11,1,1,1,0,0,0,0
N00002821,148,148,0,100,100,0,47,47,0,1,1,0,0,0,0,129,129,0,87,87,0,41,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,13,13,0,6,6,0,0,0,0,0,0,0
N00002822,136,136,0,82,82,0,49,49,0,5,5,0,0,0,0,95,95,0,56,56,0,35,35,0,4,4,0,0,0,0,7,7,0,3,3,0,4,4,0,0,0,0,0,0,0,34,34,0,23,23,0,10,10,0,1,1,0,0,0,0
N00002823,137,132,5,90,88,2,41,39,2,5,4,1,1,1,0,93,92,1,66,65,1,25,25,0,2,2,0,0,0,0,14,13,1,8,8,0,5,4,1,1,1,0,0,0,0,30,27,3,16,15,1,11,10,1,2,1,1,1,1,0
N00002824,129,127,2,81,80,1,47,46,1,1,1,0,0,0,0,96,96,0,60,60,0,35,35,0,1,1,0,0,0,0,25,24,1,15,14,1,10,10,0,0,0,0,0,0,0,8,7,1,6,6,0,2,1,1,0,0,0,0,0,0
N00002825,204,199,5,129,129,0,69,66,3,5,4,1,1,0,1,162,162,0,105,105,0,56,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,37,5,24,24,0,13,10,3,4,3,1,1,0,1
N00002826,141,140,1,102,101,1,37,37,0,2,2,0,0,0,0,121,120,1,89,88,1,31,31,0,1,1,0,0,0,0,6,6,0,3,3,0,2,2,0,1,1,0,0,0,0,14,14,0,10,10,0,4,4,0,0,0,0,0,0,0
N00002827,140,140,0,108,108,0,30,30,0,2,2,0,0,0,0,109,109,0,87,87,0,22,22,0,0,0,0,0,0,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,25,25,0,15,15,0,8,8,0,2,2,0,0,0,0
N00002828,144,141,3,100,99,1,40,38,2,4,4,0,0,0,0,64,64,0,41,41,0,22,22,0,1,1,0,0,0,0,38,36,2,27,26,1,8,7,1,3,3,0,0,0,0,42,41,1,32,32,0,10,9,1,0,0,0,0,0,0
N00002829,144,143,1,88,88,0,50,49,1,6,6,0,0,0,0,117,117,0,69,69,0,43,43,0,5,5,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,25,24,1,18,18,0,6,5,1,1,1,0,0,0,0
N00002830,136,136,0,81,81,0,50,50,0,5,5,0,0,0,0,116,116,0,67,67,0,44,44,0,5,5,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,18,18,0,13,13,0,5,5,0,0,0,0,0,0,0
N00002831,149,149,0,95,95,0,50,50,0,3,3,0,1,1,0,135,135,0,87,87,0,45,45,0,3,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,13,13,0,8,8,0,4,4,0,0,0,0,1,1,0
N00002832,132,131,1,83,82,1,46,46,0,3,3,0,0,0,0,118,118,0,74,74,0,41,41,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,1,9,8,1,5,5,0,0,0,0,0,0,0
N00002833,146,146,0,104,104,0,41,41,0,1,1,0,0,0,0,122,122,0,84,84,0,37,37,0,1,1,0,0,0,0,11,11,0,9,9,0,2,2,0,0,0,0,0,0,0,13,13,0,11,11,0,2,2,0,0,0,0,0,0,0
N00002834,170,168,2,112,111,1,56,55,1,1,1,0,1,1,0,150,149,1,99,98,1,50,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,1,13,13,0,6,5,1,1,1,0,0,0,0
N00002835,156,153,3,89,86,3,61,61,0,5,5,0,1,1,0,128,125,3,78,75,3,46,46,0,4,4,0,0,0,0,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,25,25,0,10,10,0,13,13,0,1,1,0,1,1,0
N00002836,149,146,3,98,95,3,49,49,0,2,2,0,0,0,0,123,121,2,81,79,2,41,41,0,1,1,0,0,0,0,5,4,1,4,3,1,1,1,0,0,0,0,0,0,0,21,21,0,13,13,0,7,7,0,1,1,0,0,0,0
N00002837,134,133,1,96,96,0,37,36,1,1,1,0,0,0,0,93,92,1,62,62,0,30,29,1,1,1,0,0,0,0,8,8,0,7,7,0,1,1,0,0,0,0,0,0,0,33,33,0,27,27,0,6,6,0,0,0,0,0,0,0
N00002838,149,146,3,101,98,3,43,43,0,5,5,0,0,0,0,130,128,2,88,86,2,38,38,0,4,4,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,18,17,1,13,12,1,4,4,0,1,1,0,0,0,0
N00002839,127,126,1,88,88,0,33,32,1,5,5,0,1,1,0,98,98,0,70,70,0,24,24,0,3,3,0,1,1,0,5,5,0,3,3,0,2,2,0,0,0,0,0,0,0,24,23,1,15,15,0,7,6,1,2,2,0,0,0,0
N00002840,468,445,23,297,276,21,159,158,1,9,8,1,3,3,0,338,331,7,203,198,5,128,127,1,6,5,1,1,1,0,48,37,11,39,28,11,8,8,0,0,0,0,1,1,0,82,77,5,55,50,5,23,23,0,3,3,0,1,1,0
N00002841,160,156,4,100,98,2,57,56,1,2,2,0,1,0,1,125,125,0,79,79,0,44,44,0,2,2,0,0,0,0,8,5,3,2,1,1,5,4,1,0,0,0,1,0,1,27,26,1,19,18,1,8,8,0,0,0,0,0,0,0
N00002842,206,201,5,106,106,0,94,90,4,5,4,1,1,1,0,132,131,1,73,73,0,57,56,1,1,1,0,1,1,0,22,20,2,11,11,0,10,9,1,1,0,1,0,0,0,52,50,2,22,22,0,27,25,2,3,3,0,0,0,0
N00002843,123,121,2,64,64,0,57,55,2,1,1,0,1,1,0,89,89,0,44,44,0,43,43,0,1,1,0,1,1,0,6,6,0,2,2,0,4,4,0,0,0,0,0,0,0,28,26,2,18,18,0,10,8,2,0,0,0,0,0,0
N00002844,126,120,6,66,62,4,53,51,2,7,7,0,0,0,0,52,52,0,26,26,0,21,21,0,5,5,0,0,0,0,53,48,5,30,27,3,22,20,2,1,1,0,0,0,0,21,20,1,10,9,1,10,10,0,1,1,0,0,0,0
N00002845,143,133,10,102,94,8,38,36,2,3,3,0,0,0,0,68,68,0,43,43,0,24,24,0,1,1,0,0,0,0,42,35,7,31,25,6,10,9,1,1,1,0,0,0,0,33,30,3,28,26,2,4,3,1,1,1,0,0,0,0
N00002846,197,193,4,105,103,2,86,84,2,4,4,0,2,2,0,118,118,0,62,62,0,53,53,0,3,3,0,0,0,0,10,9,1,7,6,1,3,3,0,0,0,0,0,0,0,69,66,3,36,35,1,30,28,2,1,1,0,2,2,0
N00002847,208,205,3,136,135,1,67,65,2,5,5,0,0,0,0,164,164,0,107,107,0,53,53,0,4,4,0,0,0,0,5,4,1,4,4,0,1,0,1,0,0,0,0,0,0,39,37,2,25,24,1,13,12,1,1,1,0,0,0,0
N00002848,444,438,6,262,258,4,172,171,1,8,8,0,2,1,1,275,274,1,154,153,1,115,115,0,6,6,0,0,0,0,76,74,2,44,44,0,29,28,1,2,2,0,1,0,1,93,90,3,64,61,3,28,28,0,0,0,0,1,1,0
N00002849,98,63,35,66,37,29,30,26,4,1,0,1,1,0,1,17,17,0,12,12,0,5,5,0,0,0,0,0,0,0,58,35,23,41,19,22,16,16,0,0,0,0,1,0,1,23,11,12,13,6,7,9,5,4,1,0,1,0,0,0
N00002850,130,122,8,89,82,7,37,36,1,4,4,0,0,0,0,57,57,0,34,34,0,20,20,0,3,3,0,0,0,0,40,39,1,32,32,0,7,6,1,1,1,0,0,0,0,33,26,7,23,16,7,10,10,0,0,0,0,0,0,0
N00002851,154,133,21,94,76,18,54,51,3,5,5,0,1,1,0,77,76,1,39,39,0,33,32,1,4,4,0,1,1,0,33,21,12,21,11,10,11,9,2,1,1,0,0,0,0,44,36,8,34,26,8,10,10,0,0,0,0,0,0,0
N00002852,130,126,4,93,91,2,36,34,2,1,1,0,0,0,0,79,77,2,56,54,2,22,22,0,1,1,0,0,0,0,9,9,0,7,7,0,2,2,0,0,0,0,0,0,0,42,40,2,30,30,0,12,10,2,0,0,0,0,0,0
N00002853,354,346,8,212,208,4,130,126,4,9,9,0,3,3,0,197,196,1,132,131,1,61,61,0,3,3,0,1,1,0,40,36,4,18,15,3,21,20,1,0,0,0,1,1,0,117,114,3,62,62,0,48,45,3,6,6,0,1,1,0
N00002854,160,159,1,98,98,0,60,60,0,2,1,1,0,0,0,113,112,1,72,72,0,40,40,0,1,0,1,0,0,0,24,24,0,12,12,0,11,11,0,1,1,0,0,0,0,23,23,0,14,14,0,9,9,0,0,0,0,0,0,0
N00002855,169,167,2,125,123,2,42,42,0,2,2,0,0,0,0,134,134,0,104,104,0,30,30,0,0,0,0,0,0,0,12,10,2,10,8,2,2,2,0,0,0,0,0,0,0,23,23,0,11,11,0,10,10,0,2,2,0,0,0,0
N00002856,132,130,2,97,96,1,33,32,1,2,2,0,0,0,0,99,99,0,72,72,0,25,25,0,2,2,0,0,0,0,15,13,2,11,10,1,4,3,1,0,0,0,0,0,0,18,18,0,14,14,0,4,4,0,0,0,0,0,0,0
N00002857,184,184,0,120,120,0,61,61,0,2,2,0,1,1,0,138,138,0,92,92,0,45,45,0,0,0,0,1,1,0,18,18,0,9,9,0,8,8,0,1,1,0,0,0,0,28,28,0,19,19,0,8,8,0,1,1,0,0,0,0
N00002858,145,128,17,76,68,8,52,46,6,12,10,2,5,4,1,72,62,10,53,45,8,18,16,2,1,1,0,0,0,0,8,8,0,5,5,0,2,2,0,1,1,0,0,0,0,65,58,7,18,18,0,32,28,4,10,8,2,5,4,1
N00002859,206,202,4,144,143,1,56,53,3,2,2,0,4,4,0,137,136,1,112,111,1,24,24,0,0,0,0,1,1,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,67,64,3,30,30,0,32,29,3,2,2,0,3,3,0
N00002860,138,130,8,91,84,7,39,39,0,6,5,1,2,2,0,75,74,1,59,58,1,16,16,0,0,0,0,0,0,0,27,23,4,17,13,4,9,9,0,1,1,0,0,0,0,36,33,3,15,13,2,14,14,0,5,4,1,2,2,0
N00002861,135,131,4,84,83,1,42,41,1,6,5,1,3,2,1,83,83,0,60,60,0,22,22,0,0,0,0,1,1,0,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,48,44,4,22,21,1,18,17,1,6,5,1,2,1,1
N00002862,109,108,1,70,70,0,36,35,1,2,2,0,1,1,0,60,60,0,42,42,0,16,16,0,1,1,0,1,1,0,34,34,0,20,20,0,13,13,0,1,1,0,0,0,0,15,14,1,8,8,0,7,6,1,0,0,0,0,0,0
N00002863,121,119,2,78,76,2,40,40,0,3,3,0,0,0,0,98,97,1,66,65,1,32,32,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,21,20,1,11,10,1,7,7,0,3,3,0,0,0,0
N00002864,122,122,0,80,80,0,35,35,0,4,4,0,3,3,0,86,86,0,64,64,0,21,21,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,35,35,0,16,16,0,14,14,0,3,3,0,2,2,0
N00002865,189,188,1,120,120,0,64,64,0,3,2,1,2,2,0,169,168,1,107,107,0,57,57,0,3,2,1,2,2,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,18,18,0,13,13,0,5,5,0,0,0,0,0,0,0
N00002866,166,162,4,119,117,2,43,41,2,3,3,0,1,1,0,140,137,3,101,100,1,35,33,2,3,3,0,1,1,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,24,23,1,17,16,1,7,7,0,0,0,0,0,0,0
N00002867,195,195,0,135,135,0,56,56,0,4,4,0,0,0,0,155,155,0,104,104,0,47,47,0,4,4,0,0,0,0,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,34,34,0,27,27,0,7,7,0,0,0,0,0,0,0
N00002868,172,170,2,112,110,2,54,54,0,5,5,0,1,1,0,101,101,0,57,57,0,39,39,0,4,4,0,1,1,0,39,39,0,33,33,0,5,5,0,1,1,0,0,0,0,32,30,2,22,20,2,10,10,0,0,0,0,0,0,0
N00002869,144,144,0,95,95,0,45,45,0,2,2,0,2,2,0,107,107,0,74,74,0,30,30,0,2,2,0,1,1,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,34,34,0,19,19,0,14,14,0,0,0,0,1,1,0
N00002870,205,202,3,137,135,2,63,62,1,4,4,0,1,1,0,151,151,0,113,113,0,34,34,0,3,3,0,1,1,0,18,18,0,7,7,0,11,11,0,0,0,0,0,0,0,36,33,3,17,15,2,18,17,1,1,1,0,0,0,0
N00002871,282,261,21,134,121,13,138,132,6,7,5,2,3,3,0,124,123,1,77,76,1,46,46,0,1,1,0,0,0,0,56,45,11,21,13,8,34,31,3,1,1,0,0,0,0,102,93,9,36,32,4,58,55,3,5,3,2,3,3,0
N00002872,133,130,3,86,85,1,43,42,1,4,3,1,0,0,0,63,63,0,43,43,0,19,19,0,1,1,0,0,0,0,22,22,0,16,16,0,6,6,0,0,0,0,0,0,0,48,45,3,27,26,1,18,17,1,3,2,1,0,0,0
N00002873,126,111,15,88,78,10,37,32,5,0,0,0,1,1,0,72,69,3,54,52,2,17,16,1,0,0,0,1,1,0,20,13,7,14,8,6,6,5,1,0,0,0,0,0,0,34,29,5,20,18,2,14,11,3,0,0,0,0,0,0
N00002874,124,106,18,79,65,14,40,36,4,3,3,0,2,2,0,47,45,2,33,31,2,11,11,0,2,2,0,1,1,0,46,32,14,28,16,12,18,16,2,0,0,0,0,0,0,31,29,2,18,18,0,11,9,2,1,1,0,1,1,0
N00002875,420,396,24,312,289,23,101,100,1,6,6,0,1,1,0,289,289,0,215,215,0,71,71,0,3,3,0,0,0,0,38,21,17,30,14,16,7,6,1,0,0,0,1,1,0,93,86,7,67,60,7,23,23,0,3,3,0,0,0,0
N00002876,197,192,5,148,146,2,47,44,3,2,2,0,0,0,0,144,144,0,107,107,0,36,36,0,1,1,0,0,0,0,13,8,5,8,6,2,5,2,3,0,0,0,0,0,0,40,40,0,33,33,0,6,6,0,1,1,0,0,0,0
N00002877,131,122,9,86,83,3,42,38,4,2,1,1,1,0,1,56,54,2,35,33,2,20,20,0,1,1,0,0,0,0,52,48,4,37,36,1,14,12,2,1,0,1,0,0,0,23,20,3,14,14,0,8,6,2,0,0,0,1,0,1
N00002878,105,98,7,81,77,4,23,20,3,1,1,0,0,0,0,53,53,0,43,43,0,9,9,0,1,1,0,0,0,0,18,17,1,12,11,1,6,6,0,0,0,0,0,0,0,34,28,6,26,23,3,8,5,3,0,0,0,0,0,0
N00002879,154,150,4,112,108,4,38,38,0,3,3,0,1,1,0,136,133,3,100,97,3,33,33,0,3,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,17,16,1,12,11,1,4,4,0,0,0,0,1,1,0
N00002880,151,147,4,112,110,2,36,34,2,2,2,0,1,1,0,136,132,4,100,98,2,33,31,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,12,12,0,3,3,0,0,0,0,0,0,0
N00002881,206,203,3,155,152,3,51,51,0,0,0,0,0,0,0,161,160,1,120,119,1,41,41,0,0,0,0,0,0,0,11,11,0,10,10,0,1,1,0,0,0,0,0,0,0,34,32,2,25,23,2,9,9,0,0,0,0,0,0,0
N00002882,134,134,0,88,88,0,42,42,0,4,4,0,0,0,0,104,104,0,62,62,0,38,38,0,4,4,0,0,0,0,15,15,0,15,15,0,0,0,0,0,0,0,0,0,0,15,15,0,11,11,0,4,4,0,0,0,0,0,0,0
N00002883,178,177,1,122,122,0,54,53,1,2,2,0,0,0,0,129,128,1,89,89,0,38,37,1,2,2,0,0,0,0,14,14,0,10,10,0,4,4,0,0,0,0,0,0,0,35,35,0,23,23,0,12,12,0,0,0,0,0,0,0
N00002884,155,155,0,100,100,0,52,52,0,3,3,0,0,0,0,129,129,0,81,81,0,45,45,0,3,3,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,24,24,0,19,19,0,5,5,0,0,0,0,0,0,0
N00002885,302,221,81,213,152,61,78,60,18,6,5,1,5,4,1,138,130,8,104,97,7,30,29,1,3,3,0,1,1,0,90,37,53,72,28,44,15,6,9,1,1,0,2,2,0,74,54,20,37,27,10,33,25,8,2,1,1,2,1,1
N00002886,268,250,18,147,140,7,93,86,7,19,16,3,9,8,1,151,149,2,116,114,2,31,31,0,3,3,0,1,1,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,115,100,15,29,25,4,62,55,7,16,13,3,8,7,1
N00002887,247,242,5,173,173,0,64,62,2,7,6,1,3,1,2,156,156,0,119,119,0,33,33,0,4,4,0,0,0,0,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,85,80,5,50,50,0,29,27,2,3,2,1,3,1,2
N00002888,140,139,1,100,99,1,39,39,0,1,1,0,0,0,0,122,122,0,88,88,0,33,33,0,1,1,0,0,0,0,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,15,15,0,10,10,0,5,5,0,0,0,0,0,0,0
N00002889,142,124,18,112,95,17,29,28,1,0,0,0,1,1,0,60,60,0,45,45,0,15,15,0,0,0,0,0,0,0,51,35,16,48,32,16,3,3,0,0,0,0,0,0,0,31,29,2,19,18,1,11,10,1,0,0,0,1,1,0
N00002890,137,132,5,92,90,2,44,42,2,1,0,1,0,0,0,119,115,4,84,82,2,34,33,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,17,16,1,8,8,0,9,8,1,0,0,0,0,0,0
N00002891,204,201,3,130,127,3,69,69,0,4,4,0,1,1,0,153,152,1,104,103,1,48,48,0,1,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,49,47,2,24,22,2,21,21,0,3,3,0,1,1,0
N00002892,154,152,2,98,97,1,52,51,1,3,3,0,1,1,0,118,118,0,78,78,0,37,37,0,2,2,0,1,1,0,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,33,31,2,19,18,1,13,12,1,1,1,0,0,0,0
N00002893,114,103,11,66,61,5,44,39,5,2,2,0,2,1,1,61,61,0,34,34,0,24,24,0,2,2,0,1,1,0,20,19,1,16,16,0,4,3,1,0,0,0,0,0,0,33,23,10,16,11,5,16,12,4,0,0,0,1,0,1
N00002894,147,142,5,105,101,4,37,36,1,5,5,0,0,0,0,100,100,0,77,77,0,22,22,0,1,1,0,0,0,0,17,15,2,10,8,2,6,6,0,1,1,0,0,0,0,30,27,3,18,16,2,9,8,1,3,3,0,0,0,0
N00002895,170,155,15,115,106,9,52,47,5,3,2,1,0,0,0,115,114,1,77,77,0,36,36,0,2,1,1,0,0,0,12,10,2,9,7,2,3,3,0,0,0,0,0,0,0,43,31,12,29,22,7,13,8,5,1,1,0,0,0,0
N00002896,120,118,2,93,91,2,26,26,0,1,1,0,0,0,0,109,108,1,83,82,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,10,9,1,0,0,0,1,1,0,0,0,0
N00002897,323,315,8,209,205,4,110,107,3,2,1,1,2,2,0,245,245,0,169,169,0,76,76,0,0,0,0,0,0,0,11,11,0,7,7,0,4,4,0,0,0,0,0,0,0,67,59,8,33,29,4,30,27,3,2,1,1,2,2,0
N00002898,134,128,6,112,110,2,17,13,4,2,2,0,3,3,0,97,97,0,89,89,0,6,6,0,1,1,0,1,1,0,8,8,0,7,7,0,1,1,0,0,0,0,0,0,0,29,23,6,16,14,2,10,6,4,1,1,0,2,2,0
N00002899,132,132,0,100,100,0,28,28,0,4,4,0,0,0,0,80,80,0,61,61,0,18,18,0,1,1,0,0,0,0,20,20,0,15,15,0,4,4,0,1,1,0,0,0,0,32,32,0,24,24,0,6,6,0,2,2,0,0,0,0
N00002900,139,135,4,101,97,4,37,37,0,0,0,0,1,1,0,85,85,0,61,61,0,24,24,0,0,0,0,0,0,0,29,26,3,23,20,3,5,5,0,0,0,0,1,1,0,25,24,1,17,16,1,8,8,0,0,0,0,0,0,0
N00002901,126,121,5,102,97,5,22,22,0,2,2,0,0,0,0,88,88,0,72,72,0,15,15,0,1,1,0,0,0,0,20,15,5,17,12,5,3,3,0,0,0,0,0,0,0,18,18,0,13,13,0,4,4,0,1,1,0,0,0,0
N00002902,149,137,12,110,101,9,35,33,2,3,3,0,1,0,1,84,80,4,66,62,4,18,18,0,0,0,0,0,0,0,17,14,3,15,12,3,2,2,0,0,0,0,0,0,0,48,43,5,29,27,2,15,13,2,3,3,0,1,0,1
N00002903,320,193,127,200,124,76,98,56,42,19,12,7,3,1,2,106,99,7,78,73,5,22,21,1,6,5,1,0,0,0,102,48,54,72,33,39,27,12,15,3,3,0,0,0,0,112,46,66,50,18,32,49,23,26,10,4,6,3,1,2
N00002904,138,134,4,88,87,1,44,42,2,3,3,0,3,2,1,90,90,0,60,60,0,28,28,0,1,1,0,1,1,0,11,10,1,6,6,0,5,4,1,0,0,0,0,0,0,37,34,3,22,21,1,11,10,1,2,2,0,2,1,1
N00002905,153,151,2,102,101,1,49,48,1,1,1,0,1,1,0,111,111,0,75,75,0,36,36,0,0,0,0,0,0,0,14,13,1,11,10,1,1,1,0,1,1,0,1,1,0,28,27,1,16,16,0,12,11,1,0,0,0,0,0,0
N00002906,144,142,2,91,91,0,49,48,1,4,3,1,0,0,0,117,117,0,79,79,0,36,36,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,26,24,2,12,12,0,12,11,1,2,1,1,0,0,0
N00002907,186,185,1,104,103,1,77,77,0,5,5,0,0,0,0,163,163,0,87,87,0,73,73,0,3,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,22,21,1,17,16,1,3,3,0,2,2,0,0,0,0
N00002908,164,161,3,85,85,0,71,68,3,6,6,0,2,2,0,116,115,1,58,58,0,52,51,1,4,4,0,2,2,0,14,14,0,7,7,0,6,6,0,1,1,0,0,0,0,34,32,2,20,20,0,13,11,2,1,1,0,0,0,0
