GeographyCode,LC1103NI0001,LC1103NI0002,LC1103NI0003,LC1103NI0004,LC1103NI0005,LC1103NI0006,LC1103NI0007,LC1103NI0008,LC1103NI0009,LC1103NI0010,LC1103NI0011,LC1103NI0012,LC1103NI0013,LC1103NI0014,LC1103NI0015,LC1103NI0016,LC1103NI0017,LC1103NI0018,LC1103NI0019,LC1103NI0020,LC1103NI0021,LC1103NI0022,LC1103NI0023,LC1103NI0024,LC1103NI0025,LC1103NI0026,LC1103NI0027,LC1103NI0028,LC1103NI0029,LC1103NI0030,LC1103NI0031,LC1103NI0032,LC1103NI0033,LC1103NI0034,LC1103NI0035,LC1103NI0036
N00002585,108,31,77,54,25,29,54,6,48,43,10,33,18,8,10,25,2,23,43,15,28,22,11,11,21,4,17,22,6,16,14,6,8,8,0,8
N00002586,126,39,87,45,22,23,81,17,64,63,12,51,22,9,13,41,3,38,48,21,27,19,12,7,29,9,20,15,6,9,4,1,3,11,5,6
N00002587,288,79,209,107,58,49,181,21,160,156,33,123,50,24,26,106,9,97,99,32,67,41,23,18,58,9,49,33,14,19,16,11,5,17,3,14
N00002588,110,23,87,43,19,24,67,4,63,68,6,62,19,4,15,49,2,47,34,12,22,18,10,8,16,2,14,8,5,3,6,5,1,2,0,2
N00002589,106,39,67,49,30,19,57,9,48,51,12,39,18,7,11,33,5,28,39,17,22,23,16,7,16,1,15,16,10,6,8,7,1,8,3,5
N00002590,528,150,378,218,114,104,310,36,274,318,73,245,117,55,62,201,18,183,173,64,109,81,49,32,92,15,77,37,13,24,20,10,10,17,3,14
N00002591,396,170,226,175,122,53,221,48,173,210,68,142,81,50,31,129,18,111,155,87,68,80,63,17,75,24,51,31,15,16,14,9,5,17,6,11
N00002592,149,102,47,89,77,12,60,25,35,46,27,19,25,19,6,21,8,13,91,69,22,57,52,5,34,17,17,12,6,6,7,6,1,5,0,5
N00002593,137,40,97,88,31,57,49,9,40,49,13,36,29,9,20,20,4,16,53,23,30,38,18,20,15,5,10,35,4,31,21,4,17,14,0,14
N00002594,127,25,102,59,17,42,68,8,60,68,8,60,21,2,19,47,6,41,44,13,31,29,11,18,15,2,13,15,4,11,9,4,5,6,0,6
N00002595,139,51,88,51,32,19,88,19,69,56,16,40,20,10,10,36,6,30,70,28,42,28,19,9,42,9,33,13,7,6,3,3,0,10,4,6
N00002596,120,80,40,73,61,12,47,19,28,25,12,13,13,8,5,12,4,8,72,54,18,46,40,6,26,14,12,23,14,9,14,13,1,9,1,8
N00002597,107,60,47,61,43,18,46,17,29,42,18,24,17,10,7,25,8,17,57,39,18,40,30,10,17,9,8,8,3,5,4,3,1,4,0,4
N00002598,104,25,79,52,19,33,52,6,46,45,10,35,18,6,12,27,4,23,47,14,33,27,12,15,20,2,18,12,1,11,7,1,6,5,0,5
N00002599,127,81,46,71,60,11,56,21,35,32,16,16,17,12,5,15,4,11,72,53,19,43,39,4,29,14,15,23,12,11,11,9,2,12,3,9
N00002600,101,71,30,55,48,7,46,23,23,22,15,7,11,9,2,11,6,5,56,43,13,31,28,3,25,15,10,23,13,10,13,11,2,10,2,8
N00002601,124,76,48,77,62,15,47,14,33,34,14,20,18,12,6,16,2,14,66,45,21,41,35,6,25,10,15,24,17,7,18,15,3,6,2,4
N00002602,107,69,38,64,52,12,43,17,26,21,9,12,13,8,5,8,1,7,62,49,13,36,34,2,26,15,11,24,11,13,15,10,5,9,1,8
N00002603,443,67,376,298,52,246,145,15,130,223,16,207,156,11,145,67,5,62,137,32,105,100,27,73,37,5,32,83,19,64,42,14,28,41,5,36
N00002604,138,20,118,89,17,72,49,3,46,77,8,69,46,6,40,31,2,29,39,6,33,32,5,27,7,1,6,22,6,16,11,6,5,11,0,11
N00002605,162,21,141,112,16,96,50,5,45,94,12,82,65,10,55,29,2,27,54,5,49,40,4,36,14,1,13,14,4,10,7,2,5,7,2,5
N00002606,195,28,167,115,24,91,80,4,76,85,11,74,51,10,41,34,1,33,60,10,50,35,8,27,25,2,23,50,7,43,29,6,23,21,1,20
N00002607,107,12,95,56,8,48,51,4,47,37,3,34,11,2,9,26,1,25,55,5,50,37,3,34,18,2,16,15,4,11,8,3,5,7,1,6
N00002608,137,26,111,92,25,67,45,1,44,62,5,57,40,5,35,22,0,22,50,11,39,37,10,27,13,1,12,25,10,15,15,10,5,10,0,10
N00002609,123,82,41,74,61,13,49,21,28,15,8,7,8,5,3,7,3,4,55,42,13,32,27,5,23,15,8,53,32,21,34,29,5,19,3,16
N00002610,122,25,97,71,19,52,51,6,45,63,6,57,40,5,35,23,1,22,42,13,29,20,9,11,22,4,18,17,6,11,11,5,6,6,1,5
N00002611,64,19,45,32,12,20,32,7,25,27,3,24,16,2,14,11,1,10,20,10,10,11,7,4,9,3,6,17,6,11,5,3,2,12,3,9
N00002612,123,32,91,69,19,50,54,13,41,73,16,57,43,11,32,30,5,25,33,10,23,19,6,13,14,4,10,17,6,11,7,2,5,10,4,6
N00002613,391,61,330,243,40,203,148,21,127,180,22,158,121,16,105,59,6,53,122,24,98,75,15,60,47,9,38,89,15,74,47,9,38,42,6,36
N00002614,153,35,118,89,25,64,64,10,54,65,5,60,38,4,34,27,1,26,57,20,37,36,13,23,21,7,14,31,10,21,15,8,7,16,2,14
N00002615,112,39,73,53,27,26,59,12,47,36,9,27,15,7,8,21,2,19,59,24,35,27,15,12,32,9,23,17,6,11,11,5,6,6,1,5
N00002616,169,29,140,91,20,71,78,9,69,72,9,63,35,7,28,37,2,35,75,14,61,47,11,36,28,3,25,22,6,16,9,2,7,13,4,9
N00002617,164,53,111,88,34,54,76,19,57,65,14,51,37,11,26,28,3,25,66,30,36,37,18,19,29,12,17,33,9,24,14,5,9,19,4,15
N00002618,106,25,81,54,15,39,52,10,42,30,7,23,15,3,12,15,4,11,52,12,40,26,6,20,26,6,20,24,6,18,13,6,7,11,0,11
N00002619,311,66,245,187,47,140,124,19,105,176,27,149,104,18,86,72,9,63,94,25,69,59,19,40,35,6,29,41,14,27,24,10,14,17,4,13
N00002620,241,51,190,99,31,68,142,20,122,142,33,109,56,20,36,86,13,73,53,13,40,23,10,13,30,3,27,46,5,41,20,1,19,26,4,22
N00002621,119,27,92,64,22,42,55,5,50,42,10,32,22,8,14,20,2,18,40,8,32,25,7,18,15,1,14,37,9,28,17,7,10,20,2,18
N00002622,145,35,110,78,28,50,67,7,60,71,12,59,39,9,30,32,3,29,54,15,39,26,11,15,28,4,24,20,8,12,13,8,5,7,0,7
N00002623,115,48,67,61,37,24,54,11,43,29,5,24,16,4,12,13,1,12,50,28,22,28,22,6,22,6,16,36,15,21,17,11,6,19,4,15
N00002624,127,27,100,66,16,50,61,11,50,67,9,58,36,5,31,31,4,27,39,11,28,24,9,15,15,2,13,21,7,14,6,2,4,15,5,10
N00002625,138,38,100,62,26,36,76,12,64,69,17,52,30,11,19,39,6,33,44,9,35,19,6,13,25,3,22,25,12,13,13,9,4,12,3,9
N00002626,294,128,166,169,99,70,125,29,96,185,84,101,102,63,39,83,21,62,91,37,54,56,29,27,35,8,27,18,7,11,11,7,4,7,0,7
N00002627,150,32,118,73,24,49,77,8,69,28,6,22,11,3,8,17,3,14,64,17,47,38,15,23,26,2,24,58,9,49,24,6,18,34,3,31
N00002628,398,135,263,224,102,122,174,33,141,119,34,85,65,21,44,54,13,41,162,65,97,108,53,55,54,12,42,117,36,81,51,28,23,66,8,58
N00002629,122,23,99,42,13,29,80,10,70,34,2,32,9,2,7,25,0,25,46,14,32,19,5,14,27,9,18,42,7,35,14,6,8,28,1,27
N00002630,108,22,86,46,18,28,62,4,58,41,3,38,9,2,7,32,1,31,49,14,35,30,13,17,19,1,18,18,5,13,7,3,4,11,2,9
N00002631,125,38,87,58,27,31,67,11,56,50,11,39,24,8,16,26,3,23,47,14,33,22,10,12,25,4,21,28,13,15,12,9,3,16,4,12
N00002632,148,64,84,67,38,29,81,26,55,73,25,48,26,15,11,47,10,37,43,22,21,23,13,10,20,9,11,32,17,15,18,10,8,14,7,7
N00002633,177,57,120,85,41,44,92,16,76,76,16,60,38,12,26,38,4,34,72,31,41,34,20,14,38,11,27,29,10,19,13,9,4,16,1,15
N00002634,122,82,40,82,65,17,40,17,23,11,8,3,9,7,2,2,1,1,59,41,18,39,32,7,20,9,11,52,33,19,34,26,8,18,7,11
N00002635,137,56,81,63,31,32,74,25,49,40,14,26,18,10,8,22,4,18,56,29,27,25,15,10,31,14,17,41,13,28,20,6,14,21,7,14
N00002636,138,78,60,72,54,18,66,24,42,44,22,22,20,14,6,24,8,16,58,37,21,33,24,9,25,13,12,36,19,17,19,16,3,17,3,14
N00002637,170,102,68,107,75,32,63,27,36,60,38,22,39,30,9,21,8,13,68,44,24,44,32,12,24,12,12,42,20,22,24,13,11,18,7,11
N00002638,165,100,65,106,74,32,59,26,33,67,43,24,45,34,11,22,9,13,60,36,24,36,23,13,24,13,11,38,21,17,25,17,8,13,4,9
N00002639,144,47,97,87,36,51,57,11,46,52,18,34,30,15,15,22,3,19,57,16,41,38,12,26,19,4,15,35,13,22,19,9,10,16,4,12
N00002640,133,77,56,72,55,17,61,22,39,21,8,13,12,7,5,9,1,8,58,41,17,34,27,7,24,14,10,54,28,26,26,21,5,28,7,21
N00002641,132,69,63,67,50,17,65,19,46,61,32,29,38,28,10,23,4,19,61,31,30,25,19,6,36,12,24,10,6,4,4,3,1,6,3,3
N00002642,172,108,64,96,77,19,76,31,45,37,27,10,20,18,2,17,9,8,76,52,24,45,37,8,31,15,16,59,29,30,31,22,9,28,7,21
N00002643,131,99,32,78,68,10,53,31,22,23,15,8,15,11,4,8,4,4,75,64,11,44,41,3,31,23,8,33,20,13,19,16,3,14,4,10
N00002644,134,51,83,56,34,22,78,17,61,44,12,32,19,10,9,25,2,23,47,17,30,19,10,9,28,7,21,43,22,21,18,14,4,25,8,17
N00002645,134,52,82,66,33,33,68,19,49,50,15,35,29,12,17,21,3,18,44,18,26,17,8,9,27,10,17,40,19,21,20,13,7,20,6,14
N00002646,173,63,110,89,49,40,84,14,70,52,21,31,33,19,14,19,2,17,61,29,32,37,20,17,24,9,15,60,13,47,19,10,9,41,3,38
N00002647,299,153,146,177,128,49,122,25,97,98,48,50,58,38,20,40,10,30,125,77,48,77,65,12,48,12,36,76,28,48,42,25,17,34,3,31
N00002648,94,42,52,56,32,24,38,10,28,33,9,24,19,6,13,14,3,11,33,19,14,23,15,8,10,4,6,28,14,14,14,11,3,14,3,11
N00002649,145,100,45,100,81,19,45,19,26,52,35,17,37,30,7,15,5,10,51,37,14,34,27,7,17,10,7,42,28,14,29,24,5,13,4,9
N00002650,124,48,76,65,37,28,59,11,48,47,14,33,26,10,16,21,4,17,52,26,26,29,19,10,23,7,16,25,8,17,10,8,2,15,0,15
N00002651,167,121,46,111,98,13,56,23,33,60,46,14,45,38,7,15,8,7,59,44,15,38,35,3,21,9,12,48,31,17,28,25,3,20,6,14
N00002652,131,48,83,54,29,25,77,19,58,57,15,42,22,11,11,35,4,31,47,21,26,22,11,11,25,10,15,27,12,15,10,7,3,17,5,12
N00002653,184,63,121,97,52,45,87,11,76,95,36,59,57,32,25,38,4,34,41,14,27,21,11,10,20,3,17,48,13,35,19,9,10,29,4,25
N00002654,109,40,69,52,32,20,57,8,49,45,12,33,23,8,15,22,4,18,25,14,11,14,11,3,11,3,8,39,14,25,15,13,2,24,1,23
N00002655,155,27,128,91,20,71,64,7,57,60,7,53,35,6,29,25,1,24,50,10,40,36,9,27,14,1,13,45,10,35,20,5,15,25,5,20
N00002656,261,99,162,123,70,53,138,29,109,157,60,97,74,44,30,83,16,67,79,27,52,34,17,17,45,10,35,25,12,13,15,9,6,10,3,7
N00002657,146,47,99,71,30,41,75,17,58,53,13,40,25,9,16,28,4,24,57,23,34,32,13,19,25,10,15,36,11,25,14,8,6,22,3,19
N00002658,169,39,130,81,33,48,88,6,82,103,21,82,39,15,24,64,6,58,44,14,30,30,14,16,14,0,14,22,4,18,12,4,8,10,0,10
N00002659,151,27,124,65,23,42,86,4,82,95,17,78,35,13,22,60,4,56,39,8,31,25,8,17,14,0,14,17,2,15,5,2,3,12,0,12
N00002660,164,81,83,97,66,31,67,15,52,55,27,28,33,19,14,22,8,14,54,28,26,30,23,7,24,5,19,55,26,29,34,24,10,21,2,19
N00002661,232,71,161,109,47,62,123,24,99,112,29,83,53,21,32,59,8,51,75,22,53,37,13,24,38,9,29,45,20,25,19,13,6,26,7,19
N00002662,185,45,140,91,32,59,94,13,81,88,20,68,51,17,34,37,3,34,55,14,41,24,11,13,31,3,28,42,11,31,16,4,12,26,7,19
N00002663,127,72,55,67,49,18,60,23,37,65,33,32,35,23,12,30,10,20,47,31,16,25,21,4,22,10,12,15,8,7,7,5,2,8,3,5
N00002664,144,33,111,74,21,53,70,12,58,59,11,48,28,8,20,31,3,28,45,11,34,24,6,18,21,5,16,40,11,29,22,7,15,18,4,14
N00002665,114,68,46,74,56,18,40,12,28,39,21,18,24,17,7,15,4,11,47,32,15,30,26,4,17,6,11,28,15,13,20,13,7,8,2,6
N00002666,109,60,49,65,45,20,44,15,29,34,18,16,21,14,7,13,4,9,44,27,17,28,21,7,16,6,10,31,15,16,16,10,6,15,5,10
N00002667,334,122,212,184,81,103,150,41,109,118,34,84,62,19,43,56,15,41,116,59,57,72,41,31,44,18,26,100,29,71,50,21,29,50,8,42
N00002668,116,62,54,70,52,18,46,10,36,44,20,24,25,18,7,19,2,17,50,32,18,36,27,9,14,5,9,22,10,12,9,7,2,13,3,10
N00002669,187,103,84,115,77,38,72,26,46,79,37,42,44,27,17,35,10,25,66,45,21,42,34,8,24,11,13,42,21,21,29,16,13,13,5,8
N00002670,600,343,257,354,257,97,246,86,160,289,154,135,168,120,48,121,34,87,220,145,75,134,104,30,86,41,45,91,44,47,52,33,19,39,11,28
N00002671,466,243,223,255,170,85,211,73,138,213,91,122,111,66,45,102,25,77,196,123,73,113,84,29,83,39,44,57,29,28,31,20,11,26,9,17
N00002672,129,33,96,54,24,30,75,9,66,72,14,58,28,10,18,44,4,40,44,12,32,21,9,12,23,3,20,13,7,6,5,5,0,8,2,6
N00002673,536,184,352,247,123,124,289,61,228,199,64,135,90,42,48,109,22,87,174,84,90,95,58,37,79,26,53,163,36,127,62,23,39,101,13,88
N00002674,115,43,72,60,33,27,55,10,45,55,12,43,22,8,14,33,4,29,39,19,20,28,17,11,11,2,9,21,12,9,10,8,2,11,4,7
N00002675,131,94,37,96,80,16,35,14,21,23,17,6,19,15,4,4,2,2,76,64,12,59,53,6,17,11,6,32,13,19,18,12,6,14,1,13
N00002676,283,142,141,161,99,62,122,43,79,87,37,50,59,31,28,28,6,22,133,72,61,71,46,25,62,26,36,63,33,30,31,22,9,32,11,21
N00002677,152,97,55,97,77,20,55,20,35,27,18,9,20,17,3,7,1,6,74,52,22,49,38,11,25,14,11,51,27,24,28,22,6,23,5,18
N00002678,139,71,68,90,58,32,49,13,36,50,19,31,28,14,14,22,5,17,59,37,22,47,33,14,12,4,8,30,15,15,15,11,4,15,4,11
N00002679,199,96,103,107,70,37,92,26,66,91,47,44,53,34,19,38,13,25,62,31,31,32,22,10,30,9,21,46,18,28,22,14,8,24,4,20
N00002680,138,99,39,95,81,14,43,18,25,27,20,7,19,16,3,8,4,4,72,57,15,53,48,5,19,9,10,39,22,17,23,17,6,16,5,11
N00002681,154,102,52,92,74,18,62,28,34,44,30,14,27,22,5,17,8,9,68,48,20,45,36,9,23,12,11,42,24,18,20,16,4,22,8,14
N00002682,160,102,58,101,82,19,59,20,39,73,43,30,49,37,12,24,6,18,64,44,20,39,33,6,25,11,14,23,15,8,13,12,1,10,3,7
N00002683,136,97,39,94,73,21,42,24,18,26,22,4,17,14,3,9,8,1,70,54,16,53,44,9,17,10,7,40,21,19,24,15,9,16,6,10
N00002684,165,109,56,119,88,31,46,21,25,61,39,22,44,29,15,17,10,7,63,50,13,48,41,7,15,9,6,41,20,21,27,18,9,14,2,12
N00002685,126,86,40,83,69,14,43,17,26,26,14,12,18,11,7,8,3,5,77,62,15,53,49,4,24,13,11,23,10,13,12,9,3,11,1,10
N00002686,130,85,45,91,70,21,39,15,24,23,17,6,18,15,3,5,2,3,66,46,20,50,39,11,16,7,9,41,22,19,23,16,7,18,6,12
N00002687,120,69,51,73,52,21,47,17,30,40,19,21,24,14,10,16,5,11,44,33,11,29,24,5,15,9,6,36,17,19,20,14,6,16,3,13
N00002688,129,78,51,83,64,19,46,14,32,22,15,7,14,9,5,8,6,2,64,49,15,44,42,2,20,7,13,43,14,29,25,13,12,18,1,17
N00002689,126,56,70,71,45,26,55,11,44,41,20,21,23,17,6,18,3,15,48,23,25,29,19,10,19,4,15,37,13,24,19,9,10,18,4,14
N00002690,97,41,56,63,35,28,34,6,28,33,10,23,20,8,12,13,2,11,33,16,17,21,13,8,12,3,9,31,15,16,22,14,8,9,1,8
N00002691,125,70,55,71,52,19,54,18,36,36,21,15,19,14,5,17,7,10,54,32,22,35,25,10,19,7,12,35,17,18,17,13,4,18,4,14
N00002692,133,63,70,79,49,30,54,14,40,27,12,15,13,8,5,14,4,10,60,31,29,42,25,17,18,6,12,46,20,26,24,16,8,22,4,18
N00002693,190,48,142,89,29,60,101,19,82,32,6,26,12,2,10,20,4,16,39,10,29,24,9,15,15,1,14,119,32,87,53,18,35,66,14,52
N00002694,124,81,43,80,59,21,44,22,22,30,14,16,21,11,10,9,3,6,61,47,14,41,34,7,20,13,7,33,20,13,18,14,4,15,6,9
N00002695,145,91,54,82,67,15,63,24,39,64,39,25,35,30,5,29,9,20,66,44,22,39,32,7,27,12,15,15,8,7,8,5,3,7,3,4
N00002696,129,71,58,78,55,23,51,16,35,36,18,18,22,16,6,14,2,12,51,31,20,32,22,10,19,9,10,42,22,20,24,17,7,18,5,13
N00002697,139,72,67,85,56,29,54,16,38,39,20,19,23,13,10,16,7,9,65,37,28,45,30,15,20,7,13,35,15,20,17,13,4,18,2,16
N00002698,208,121,87,126,89,37,82,32,50,68,30,38,42,20,22,26,10,16,85,57,28,56,45,11,29,12,17,55,34,21,28,24,4,27,10,17
N00002699,136,62,74,83,49,34,53,13,40,44,13,31,28,11,17,16,2,14,49,32,17,31,22,9,18,10,8,43,17,26,24,16,8,19,1,18
N00002700,191,97,94,104,68,36,87,29,58,104,50,54,52,33,19,52,17,35,69,38,31,41,28,13,28,10,18,18,9,9,11,7,4,7,2,5
N00002701,174,111,63,113,86,27,61,25,36,71,43,28,49,36,13,22,7,15,64,46,18,40,32,8,24,14,10,39,22,17,24,18,6,15,4,11
N00002702,136,68,68,72,49,23,64,19,45,50,22,28,24,14,10,26,8,18,51,35,16,31,24,7,20,11,9,35,11,24,17,11,6,18,0,18
N00002703,189,136,53,137,109,28,52,27,25,71,47,24,49,39,10,22,8,14,80,66,14,60,51,9,20,15,5,38,23,15,28,19,9,10,4,6
N00002704,173,114,59,107,85,22,66,29,37,45,35,10,27,23,4,18,12,6,87,69,18,62,55,7,25,14,11,41,10,31,18,7,11,23,3,20
N00002705,150,90,60,93,68,25,57,22,35,60,33,27,37,26,11,23,7,16,63,45,18,41,33,8,22,12,10,27,12,15,15,9,6,12,3,9
N00002706,148,96,52,91,73,18,57,23,34,43,29,14,28,23,5,15,6,9,59,40,19,41,30,11,18,10,8,46,27,19,22,20,2,24,7,17
N00002707,192,122,70,127,100,27,65,22,43,84,55,29,54,43,11,30,12,18,73,50,23,55,45,10,18,5,13,35,17,18,18,12,6,17,5,12
N00002708,118,43,75,59,28,31,59,15,44,45,14,31,21,9,12,24,5,19,40,16,24,24,11,13,16,5,11,33,13,20,14,8,6,19,5,14
N00002709,185,97,88,112,72,40,73,25,48,61,31,30,39,23,16,22,8,14,71,41,30,40,26,14,31,15,16,53,25,28,33,23,10,20,2,18
N00002710,177,66,111,93,48,45,84,18,66,90,32,58,45,22,23,45,10,35,54,22,32,31,16,15,23,6,17,33,12,21,17,10,7,16,2,14
N00002711,327,147,180,185,108,77,142,39,103,128,47,81,59,30,29,69,17,52,104,52,52,71,39,32,33,13,20,95,48,47,55,39,16,40,9,31
N00002712,129,77,52,86,57,29,43,20,23,39,23,16,20,13,7,19,10,9,58,39,19,43,30,13,15,9,6,32,15,17,23,14,9,9,1,8
N00002713,143,93,50,95,72,23,48,21,27,62,41,21,36,28,8,26,13,13,50,36,14,36,29,7,14,7,7,31,16,15,23,15,8,8,1,7
N00002714,155,104,51,99,80,19,56,24,32,41,32,9,33,29,4,8,3,5,85,63,22,53,44,9,32,19,13,29,9,20,13,7,6,16,2,14
N00002715,150,112,38,110,89,21,40,23,17,30,25,5,21,18,3,9,7,2,74,57,17,56,45,11,18,12,6,46,30,16,33,26,7,13,4,9
N00002716,136,80,56,68,53,15,68,27,41,43,25,18,22,15,7,21,10,11,44,35,9,26,24,2,18,11,7,49,20,29,20,14,6,29,6,23
N00002717,181,127,54,121,94,27,60,33,27,64,52,12,43,35,8,21,17,4,68,53,15,48,38,10,20,15,5,49,22,27,30,21,9,19,1,18
N00002718,173,116,57,115,95,20,58,21,37,58,37,21,43,34,9,15,3,12,64,50,14,41,37,4,23,13,10,51,29,22,31,24,7,20,5,15
N00002719,126,85,41,82,65,17,44,20,24,26,21,5,19,16,3,7,5,2,61,43,18,40,32,8,21,11,10,39,21,18,23,17,6,16,4,12
N00002720,128,63,65,69,43,26,59,20,39,43,18,25,18,10,8,25,8,17,62,38,24,39,28,11,23,10,13,23,7,16,12,5,7,11,2,9
N00002721,126,70,56,77,51,26,49,19,30,27,16,11,16,11,5,11,5,6,56,33,23,37,24,13,19,9,10,43,21,22,24,16,8,19,5,14
N00002722,137,85,52,84,59,25,53,26,27,38,26,12,24,19,5,14,7,7,63,40,23,38,24,14,25,16,9,36,19,17,22,16,6,14,3,11
N00002723,154,74,80,79,54,25,75,20,55,67,27,40,37,22,15,30,5,25,53,28,25,27,19,8,26,9,17,34,19,15,15,13,2,19,6,13
N00002724,107,35,72,55,25,30,52,10,42,33,8,25,16,6,10,17,2,15,42,18,24,26,14,12,16,4,12,32,9,23,13,5,8,19,4,15
N00002725,139,92,47,87,70,17,52,22,30,53,35,18,38,30,8,15,5,10,48,38,10,34,29,5,14,9,5,38,19,19,15,11,4,23,8,15
N00002726,414,217,197,255,169,86,159,48,111,220,120,100,131,99,32,89,21,68,124,74,50,83,53,30,41,21,20,70,23,47,41,17,24,29,6,23
N00002727,129,89,40,80,65,15,49,24,25,26,11,15,16,9,7,10,2,8,66,50,16,45,38,7,21,12,9,37,28,9,19,18,1,18,10,8
N00002728,411,188,223,227,145,82,184,43,141,168,72,96,97,57,40,71,15,56,145,78,67,83,59,24,62,19,43,98,38,60,47,29,18,51,9,42
N00002729,122,41,81,71,30,41,51,11,40,60,11,49,33,8,25,27,3,24,33,20,13,20,15,5,13,5,8,29,10,19,18,7,11,11,3,8
N00002730,125,47,78,64,37,27,61,10,51,43,10,33,22,9,13,21,1,20,42,18,24,24,15,9,18,3,15,40,19,21,18,13,5,22,6,16
N00002731,126,44,82,59,28,31,67,16,51,49,14,35,22,11,11,27,3,24,39,17,22,20,9,11,19,8,11,38,13,25,17,8,9,21,5,16
N00002732,121,46,75,71,31,40,50,15,35,43,18,25,24,12,12,19,6,13,53,19,34,34,13,21,19,6,13,25,9,16,13,6,7,12,3,9
N00002733,196,62,134,106,43,63,90,19,71,65,18,47,43,14,29,22,4,18,62,26,36,33,15,18,29,11,18,69,18,51,30,14,16,39,4,35
N00002734,156,96,60,101,77,24,55,19,36,62,35,27,36,27,9,26,8,18,64,45,19,44,35,9,20,10,10,30,16,14,21,15,6,9,1,8
N00002735,137,102,35,101,84,17,36,18,18,34,24,10,23,19,4,11,5,6,62,51,11,52,42,10,10,9,1,41,27,14,26,23,3,15,4,11
N00002736,126,95,31,90,75,15,36,20,16,23,15,8,19,13,6,4,2,2,58,50,8,42,39,3,16,11,5,45,30,15,29,23,6,16,7,9
N00002737,128,80,48,89,63,26,39,17,22,18,14,4,14,12,2,4,2,2,57,43,14,42,32,10,15,11,4,53,23,30,33,19,14,20,4,16
N00002738,148,99,49,102,76,26,46,23,23,30,28,2,23,22,1,7,6,1,77,51,26,53,37,16,24,14,10,41,20,21,26,17,9,15,3,12
N00002739,138,99,39,100,79,21,38,20,18,36,23,13,25,16,9,11,7,4,67,56,11,56,51,5,11,5,6,35,20,15,19,12,7,16,8,8
N00002740,136,81,55,86,65,21,50,16,34,46,29,17,28,22,6,18,7,11,49,34,15,36,29,7,13,5,8,41,18,23,22,14,8,19,4,15
N00002741,159,96,63,97,76,21,62,20,42,62,36,26,39,29,10,23,7,16,60,43,17,41,34,7,19,9,10,37,17,20,17,13,4,20,4,16
N00002742,148,62,86,81,45,36,67,17,50,55,14,41,30,10,20,25,4,21,63,36,27,38,26,12,25,10,15,30,12,18,13,9,4,17,3,14
N00002743,159,75,84,77,52,25,82,23,59,41,10,31,17,8,9,24,2,22,66,38,28,39,28,11,27,10,17,52,27,25,21,16,5,31,11,20
N00002744,121,33,88,60,24,36,61,9,52,47,8,39,25,7,18,22,1,21,57,22,35,27,15,12,30,7,23,17,3,14,8,2,6,9,1,8
N00002745,136,46,90,60,32,28,76,14,62,39,2,37,13,1,12,26,1,25,67,30,37,36,21,15,31,9,22,30,14,16,11,10,1,19,4,15
N00002746,115,51,64,60,40,20,55,11,44,43,15,28,21,12,9,22,3,19,43,23,20,26,18,8,17,5,12,29,13,16,13,10,3,16,3,13
N00002747,121,61,60,67,48,19,54,13,41,25,12,13,18,10,8,7,2,5,32,25,7,21,20,1,11,5,6,64,24,40,28,18,10,36,6,30
N00002748,128,66,62,73,50,23,55,16,39,54,21,33,29,17,12,25,4,21,52,32,20,34,27,7,18,5,13,22,13,9,10,6,4,12,7,5
N00002749,138,53,85,83,43,40,55,10,45,63,15,48,36,13,23,27,2,25,53,27,26,33,21,12,20,6,14,22,11,11,14,9,5,8,2,6
N00002750,119,37,82,54,25,29,65,12,53,47,8,39,20,5,15,27,3,24,42,19,23,23,12,11,19,7,12,30,10,20,11,8,3,19,2,17
N00002751,154,33,121,86,25,61,68,8,60,70,15,55,44,13,31,26,2,24,54,13,41,30,7,23,24,6,18,30,5,25,12,5,7,18,0,18
N00002752,123,63,60,71,51,20,52,12,40,12,4,8,7,4,3,5,0,5,55,34,21,36,23,13,19,11,8,56,25,31,28,24,4,28,1,27
N00002753,181,116,65,113,89,24,68,27,41,56,31,25,35,24,11,21,7,14,81,63,18,55,49,6,26,14,12,44,22,22,23,16,7,21,6,15
N00002754,140,85,55,86,65,21,54,20,34,43,17,26,27,14,13,16,3,13,65,49,16,43,39,4,22,10,12,32,19,13,16,12,4,16,7,9
N00002755,168,112,56,96,79,17,72,33,39,35,19,16,24,18,6,11,1,10,88,67,21,53,46,7,35,21,14,45,26,19,19,15,4,26,11,15
N00002756,131,86,45,73,65,8,58,21,37,22,15,7,14,11,3,8,4,4,56,41,15,29,27,2,27,14,13,53,30,23,30,27,3,23,3,20
N00002757,203,85,118,104,62,42,99,23,76,76,32,44,47,26,21,29,6,23,72,38,34,38,24,14,34,14,20,55,15,40,19,12,7,36,3,33
N00002758,115,35,80,56,25,31,59,10,49,40,9,31,20,8,12,20,1,19,36,17,19,16,10,6,20,7,13,39,9,30,20,7,13,19,2,17
N00002759,125,65,60,83,55,28,42,10,32,45,25,20,32,21,11,13,4,9,52,29,23,37,26,11,15,3,12,28,11,17,14,8,6,14,3,11
N00002760,112,69,43,69,57,12,43,12,31,34,24,10,20,17,3,14,7,7,58,35,23,38,30,8,20,5,15,20,10,10,11,10,1,9,0,9
N00002761,380,210,170,236,166,70,144,44,100,145,62,83,82,45,37,63,17,46,155,105,50,105,84,21,50,21,29,80,43,37,49,37,12,31,6,25
