GeographyCode,LC2301NI0001,LC2301NI0002,LC2301NI0003,LC2301NI0004,LC2301NI0005,LC2301NI0006,LC2301NI0007,LC2301NI0008,LC2301NI0009,LC2301NI0010,LC2301NI0011,LC2301NI0012,LC2301NI0013,LC2301NI0014,LC2301NI0015,LC2301NI0016,LC2301NI0017,LC2301NI0018,LC2301NI0019,LC2301NI0020,LC2301NI0021,LC2301NI0022,LC2301NI0023,LC2301NI0024,LC2301NI0025,LC2301NI0026,LC2301NI0027,LC2301NI0028,LC2301NI0029,LC2301NI0030,LC2301NI0031,LC2301NI0032
N00002521,1352,1015,155,78,48,29,182,66,727,542,83,36,29,18,102,40,410,313,43,30,8,5,54,15,215,160,29,12,11,6,26,11
N00002522,299,220,29,17,11,1,50,12,139,110,14,7,7,0,15,5,82,54,7,4,2,1,21,4,78,56,8,6,2,0,14,3
N00002523,340,254,54,33,20,1,32,11,150,126,12,6,5,1,12,1,86,58,14,8,6,0,14,8,104,70,28,19,9,0,6,2
N00002524,416,306,41,22,13,6,69,14,204,151,18,9,6,3,35,6,128,90,14,5,7,2,24,4,84,65,9,8,0,1,10,4
N00002525,1801,866,639,351,213,75,296,161,1026,534,311,166,102,43,181,100,494,210,217,122,70,25,67,36,281,122,111,63,41,7,48,25
N00002526,1103,617,281,150,94,37,205,121,668,406,153,83,44,26,109,65,279,137,82,48,29,5,60,41,156,74,46,19,21,6,36,15
N00002527,434,226,153,79,56,18,55,40,280,146,97,56,29,12,37,24,111,55,44,18,22,4,12,11,43,25,12,5,5,2,6,5
N00002528,300,278,0,0,0,0,22,3,197,181,0,0,0,0,16,2,78,72,0,0,0,0,6,1,25,25,0,0,0,0,0,0
N00002529,416,381,5,1,1,3,30,18,241,219,3,0,1,2,19,12,110,104,2,1,0,1,4,3,65,58,0,0,0,0,7,3
N00002530,400,360,3,2,1,0,37,14,261,240,1,1,0,0,20,6,114,99,1,1,0,0,14,6,25,21,1,0,1,0,3,2
N00002531,487,430,15,6,6,3,42,10,248,216,8,5,2,1,24,7,154,137,5,0,4,1,12,2,85,77,2,1,0,1,6,1
N00002532,359,315,9,1,4,4,35,5,169,137,5,1,3,1,27,3,122,116,3,0,0,3,3,0,68,62,1,0,1,0,5,2
N00002533,910,711,65,27,25,13,134,46,403,319,20,9,4,7,64,18,258,205,25,10,14,1,28,14,249,187,20,8,7,5,42,14
N00002534,433,316,47,20,22,5,70,22,181,127,18,3,13,2,36,9,123,95,6,2,2,2,22,5,129,94,23,15,7,1,12,8
N00002535,444,399,8,0,1,7,37,20,218,199,5,0,1,4,14,3,152,135,2,0,0,2,15,12,74,65,1,0,0,1,8,5
N00002536,607,48,475,256,175,44,84,50,331,22,267,143,96,28,42,29,186,18,141,73,56,12,27,17,90,8,67,40,23,4,15,4
N00002537,1634,1241,265,173,49,43,128,47,819,626,131,82,27,22,62,29,477,354,84,58,11,15,39,11,338,261,50,33,11,6,27,7
N00002538,705,484,155,95,54,6,66,24,413,316,67,40,26,1,30,7,194,113,58,33,21,4,23,12,98,55,30,22,7,1,13,5
N00002539,265,219,10,8,0,2,36,10,71,61,1,0,0,1,9,1,99,77,4,4,0,0,18,7,95,81,5,4,0,1,9,2
N00002540,1969,1201,548,233,245,70,220,124,1159,697,350,141,149,60,112,65,574,337,153,74,74,5,84,52,236,167,45,18,22,5,24,7
N00002541,1232,301,779,410,294,75,152,79,513,134,305,140,131,34,74,36,428,98,277,153,98,26,53,34,291,69,197,117,65,15,25,9
N00002542,326,117,157,74,61,22,52,23,158,70,60,27,23,10,28,12,120,32,75,36,28,11,13,7,48,15,22,11,10,1,11,4
N00002543,265,110,120,65,42,13,35,11,112,54,40,20,16,4,18,3,101,42,51,30,15,6,8,4,52,14,29,15,11,3,9,4
N00002544,645,188,342,176,118,48,115,63,313,104,150,73,52,25,59,28,226,63,135,72,47,16,28,18,106,21,57,31,19,7,28,17
N00002545,321,137,117,59,38,20,67,31,156,72,53,25,17,11,31,14,120,48,48,26,17,5,24,13,45,17,16,8,4,4,12,4
N00002546,255,110,97,43,40,14,48,29,109,48,37,15,15,7,24,17,91,47,30,12,15,3,14,8,55,15,30,16,10,4,10,4
N00002547,1040,163,744,388,281,75,133,77,445,88,310,148,129,33,47,34,347,41,251,134,90,27,55,30,248,34,183,106,62,15,31,13
N00002548,574,125,340,138,163,39,109,55,193,50,106,66,34,6,37,21,158,35,86,30,46,10,37,17,223,40,148,42,83,23,35,17
N00002549,238,49,162,84,65,13,27,10,91,29,58,31,21,6,4,2,76,8,53,26,20,7,15,6,71,12,51,27,24,0,8,2
N00002550,269,64,166,68,68,30,39,22,102,29,51,23,20,8,22,12,91,19,61,27,22,12,11,7,76,16,54,18,26,10,6,3
N00002551,346,34,236,133,83,20,76,29,136,10,92,50,31,11,34,15,107,14,70,38,28,4,23,9,103,10,74,45,24,5,19,5
N00002552,279,18,218,132,71,15,43,26,121,10,93,58,28,7,18,6,95,7,72,46,24,2,16,13,63,1,53,28,19,6,9,7
N00002553,248,29,180,82,73,25,39,20,82,11,65,32,24,9,6,2,95,13,59,23,28,8,23,12,71,5,56,27,21,8,10,6
N00002554,372,110,214,111,71,32,48,29,177,63,79,43,19,17,35,20,129,29,89,45,33,11,11,7,66,18,46,23,19,4,2,2
N00002555,355,14,314,154,128,32,27,5,170,9,144,75,51,18,17,3,106,3,97,43,45,9,6,2,79,2,73,36,32,5,4,0
N00002556,320,15,272,129,122,21,33,9,155,9,127,57,63,7,19,5,108,5,92,48,37,7,11,4,57,1,53,24,22,7,3,0
N00002557,346,31,288,106,166,16,27,10,187,14,164,53,101,10,9,1,100,14,75,25,47,3,11,8,59,3,49,28,18,3,7,1
N00002558,307,27,250,86,119,45,30,17,132,14,104,38,46,20,14,9,100,8,82,21,46,15,10,6,75,5,64,27,27,10,6,2
N00002559,316,28,249,98,128,23,39,14,135,6,111,42,59,10,18,6,79,7,61,21,33,7,11,7,102,15,77,35,36,6,10,1
N00002560,471,227,162,72,74,16,82,39,264,141,84,39,37,8,39,23,142,58,50,21,22,7,34,12,65,28,28,12,15,1,9,4
N00002561,314,243,48,20,12,16,23,15,154,124,20,4,6,10,10,8,94,67,18,9,5,4,9,6,66,52,10,7,1,2,4,1
N00002562,347,250,38,19,10,9,59,34,204,153,22,11,5,6,29,22,99,70,9,3,4,2,20,6,44,27,7,5,1,1,10,6
N00002563,364,290,23,2,12,9,51,25,192,165,4,0,1,3,23,12,117,86,12,2,5,5,19,7,55,39,7,0,6,1,9,6
N00002564,266,17,207,84,101,22,42,19,118,5,87,39,41,7,26,12,84,4,70,21,40,9,10,6,64,8,50,24,20,6,6,1
N00002565,288,221,5,4,1,0,62,13,134,98,2,2,0,0,34,8,80,69,0,0,0,0,11,3,74,54,3,2,1,0,17,2
N00002566,303,267,0,0,0,0,36,10,131,113,0,0,0,0,18,5,101,86,0,0,0,0,15,4,71,68,0,0,0,0,3,1
N00002567,339,290,5,1,3,1,44,11,166,143,3,0,3,0,20,5,115,101,1,1,0,0,13,3,58,46,1,0,0,1,11,3
N00002568,309,264,17,4,9,4,28,8,136,113,5,0,2,3,18,6,112,95,10,4,5,1,7,2,61,56,2,0,2,0,3,0
N00002569,306,272,5,1,4,0,29,20,131,118,1,0,1,0,12,6,110,94,1,0,1,0,15,13,65,60,3,1,2,0,2,1
N00002570,263,227,9,2,7,0,27,17,94,82,3,1,2,0,9,9,82,67,2,1,1,0,13,5,87,78,4,0,4,0,5,3
N00002571,338,285,8,4,1,3,45,17,170,141,2,1,1,0,27,12,95,80,5,3,0,2,10,4,73,64,1,0,0,1,8,1
N00002572,346,293,10,2,1,7,43,15,162,135,5,1,1,3,22,10,120,99,3,1,0,2,18,5,64,59,2,0,0,2,3,0
N00002573,294,217,22,12,9,1,55,14,113,83,4,2,2,0,26,6,82,65,4,3,1,0,13,4,99,69,14,7,6,1,16,4
N00002574,298,218,11,0,0,11,69,15,140,97,9,0,0,9,34,8,72,55,2,0,0,2,15,3,86,66,0,0,0,0,20,4
N00002575,309,269,3,0,3,0,37,3,137,113,2,0,2,0,22,2,77,72,0,0,0,0,5,1,95,84,1,0,1,0,10,0
N00002576,785,579,21,3,7,11,185,90,375,260,13,0,4,9,102,50,215,164,4,2,1,1,47,23,195,155,4,1,2,1,36,17
N00002577,536,373,47,20,14,13,116,55,237,170,25,10,8,7,42,23,165,104,18,8,6,4,43,23,134,99,4,2,0,2,31,9
N00002578,299,225,7,1,2,4,67,6,173,132,4,0,1,3,37,4,72,57,0,0,0,0,15,1,54,36,3,1,1,1,15,1
N00002579,402,353,3,3,0,0,46,12,182,156,0,0,0,0,26,8,110,102,1,1,0,0,7,1,110,95,2,2,0,0,13,3
N00002580,306,285,1,1,0,0,20,7,131,123,1,1,0,0,7,2,110,101,0,0,0,0,9,3,65,61,0,0,0,0,4,2
N00002581,330,313,0,0,0,0,17,8,138,130,0,0,0,0,8,4,95,88,0,0,0,0,7,3,97,95,0,0,0,0,2,1
N00002582,1465,1324,24,12,9,3,117,21,634,572,11,6,3,2,51,5,431,384,5,1,4,0,42,8,400,368,8,5,2,1,24,8
N00002583,327,299,1,0,1,0,27,2,176,162,1,0,1,0,13,0,85,75,0,0,0,0,10,0,66,62,0,0,0,0,4,2
N00002584,350,313,1,0,1,0,36,2,160,145,0,0,0,0,15,0,105,92,0,0,0,0,13,1,85,76,1,0,1,0,8,1
N00002585,262,215,8,0,5,3,39,1,92,72,2,0,1,1,18,0,83,67,6,0,4,2,10,0,87,76,0,0,0,0,11,1
N00002586,350,302,0,0,0,0,48,13,165,143,0,0,0,0,22,6,95,83,0,0,0,0,12,2,90,76,0,0,0,0,14,5
N00002587,836,697,13,3,7,3,126,14,422,344,5,2,3,0,73,1,247,212,4,1,2,1,31,8,167,141,4,0,2,2,22,5
N00002588,305,265,0,0,0,0,40,1,149,126,0,0,0,0,23,0,93,81,0,0,0,0,12,0,63,58,0,0,0,0,5,1
N00002589,317,280,3,0,0,3,34,5,138,121,1,0,0,1,16,0,103,92,1,0,0,1,10,2,76,67,1,0,0,1,8,3
N00002590,1559,1373,38,22,9,7,148,30,891,789,20,12,4,4,82,12,378,327,12,5,4,3,39,11,290,257,6,5,1,0,27,7
N00002591,1265,1013,24,6,10,8,228,24,752,594,12,1,7,4,146,14,335,273,6,2,2,2,56,8,178,146,6,3,1,2,26,2
N00002592,492,445,2,2,0,0,45,10,292,266,0,0,0,0,26,4,148,134,2,2,0,0,12,5,52,45,0,0,0,0,7,1
N00002593,300,255,5,0,1,4,40,7,145,126,0,0,0,0,19,4,81,63,4,0,1,3,14,1,74,66,1,0,0,1,7,2
N00002594,367,325,5,0,5,0,37,7,165,148,0,0,0,0,17,1,117,101,4,0,4,0,12,4,85,76,1,0,1,0,8,2
N00002595,399,354,3,3,0,0,42,12,179,162,2,2,0,0,15,3,116,100,1,1,0,0,15,8,104,92,0,0,0,0,12,1
N00002596,377,354,0,0,0,0,23,9,199,186,0,0,0,0,13,2,96,93,0,0,0,0,3,3,82,75,0,0,0,0,7,4
N00002597,339,299,6,1,3,2,34,9,185,159,5,1,2,2,21,3,89,78,1,0,1,0,10,5,65,62,0,0,0,0,3,1
N00002598,263,236,5,1,4,0,22,5,106,96,0,0,0,0,10,3,82,71,3,0,3,0,8,1,75,69,2,1,1,0,4,1
N00002599,395,350,11,1,8,2,34,11,170,150,1,0,1,0,19,7,139,124,4,1,2,1,11,2,86,76,6,0,5,1,4,2
N00002600,288,263,1,0,0,1,24,14,142,127,1,0,0,1,14,7,77,73,0,0,0,0,4,4,69,63,0,0,0,0,6,3
N00002601,364,336,5,2,1,2,23,5,181,170,2,0,1,1,9,2,109,103,2,1,0,1,4,2,74,63,1,1,0,0,10,1
N00002602,339,304,3,2,1,0,32,18,179,159,0,0,0,0,20,10,102,93,3,2,1,0,6,5,58,52,0,0,0,0,6,3
N00002603,853,532,43,15,14,14,278,73,301,166,18,3,7,8,117,26,288,182,11,8,2,1,95,34,264,184,14,4,5,5,66,13
N00002604,328,196,32,12,12,8,100,24,148,95,11,2,6,3,42,13,115,56,16,9,3,4,43,10,65,45,5,1,3,1,15,1
N00002605,258,164,13,1,7,5,81,21,80,44,6,0,3,3,30,4,92,60,6,0,4,2,26,11,86,60,1,1,0,0,25,6
N00002606,388,309,20,8,10,2,59,11,131,95,8,0,6,2,28,2,102,77,9,5,4,0,16,5,155,137,3,3,0,0,15,4
N00002607,175,150,1,0,1,0,24,4,69,58,0,0,0,0,11,3,36,31,0,0,0,0,5,0,70,61,1,0,1,0,8,1
N00002608,251,161,21,3,6,12,69,25,118,76,12,1,2,9,30,13,78,50,6,2,1,3,22,6,55,35,3,0,3,0,17,6
N00002609,844,537,108,47,23,38,199,140,391,239,50,21,9,20,102,67,332,221,43,18,10,15,68,50,121,77,15,8,4,3,29,23
N00002610,292,219,18,9,2,7,55,33,122,93,6,4,0,2,23,9,99,72,7,2,0,5,20,18,71,54,5,3,2,0,12,6
N00002611,135,90,17,1,4,12,28,9,50,30,5,0,1,4,15,3,48,32,7,1,0,6,9,4,37,28,5,0,3,2,4,2
N00002612,309,184,9,5,1,3,116,35,134,83,2,1,0,1,49,15,124,70,5,3,1,1,49,15,51,31,2,1,0,1,18,5
N00002613,678,241,260,95,132,33,177,65,241,69,104,38,50,16,68,28,208,76,76,36,33,7,56,21,229,96,80,21,49,10,53,16
N00002614,359,293,6,2,4,0,60,12,144,118,2,1,1,0,24,4,98,78,1,1,0,0,19,6,117,97,3,0,3,0,17,2
N00002615,289,244,6,2,2,2,39,11,112,95,3,0,1,2,14,6,103,83,2,1,1,0,18,4,74,66,1,1,0,0,7,1
N00002616,342,239,4,2,1,1,99,15,140,90,3,1,1,1,47,9,99,80,0,0,0,0,19,3,103,69,1,1,0,0,33,3
N00002617,462,393,15,6,7,2,54,14,190,167,4,1,2,1,19,6,136,113,3,2,0,1,20,6,136,113,8,3,5,0,15,2
N00002618,221,181,1,0,0,1,39,4,88,72,1,0,0,1,15,1,53,42,0,0,0,0,11,2,80,67,0,0,0,0,13,1
N00002619,599,413,58,16,23,19,128,47,231,170,21,3,9,9,40,12,214,142,18,3,8,7,54,22,154,101,19,10,6,3,34,13
N00002620,547,299,148,60,63,25,100,40,283,169,61,13,32,16,53,18,160,90,43,21,17,5,27,14,104,40,44,26,14,4,20,8
N00002621,216,3,173,76,82,15,40,12,65,1,50,19,30,1,14,4,81,1,65,30,26,9,15,5,70,1,58,27,26,5,11,3
N00002622,314,219,34,16,12,6,61,28,158,122,18,7,6,5,18,8,100,56,11,7,3,1,33,17,56,41,5,2,3,0,10,3
N00002623,260,10,226,122,92,12,24,10,92,1,81,38,39,4,10,3,103,6,86,41,39,6,11,6,65,3,59,43,14,2,3,1
N00002624,251,187,15,6,5,4,49,18,118,84,7,3,3,1,27,7,65,45,6,3,2,1,14,8,68,58,2,0,0,2,8,3
N00002625,332,281,7,3,3,1,44,12,138,118,3,1,1,1,17,7,109,90,2,1,1,0,17,2,85,73,2,1,1,0,10,3
N00002626,891,724,28,15,7,6,139,48,535,434,17,9,6,2,84,28,241,196,7,3,0,4,38,19,115,94,4,3,1,0,17,1
N00002627,302,251,2,0,1,1,49,5,102,79,0,0,0,0,23,2,63,51,1,0,1,0,11,2,137,121,1,0,0,1,15,1
N00002628,922,750,23,7,7,9,149,62,366,289,10,4,3,3,67,33,273,217,6,3,2,1,50,22,283,244,7,0,2,5,32,7
N00002629,242,233,1,0,0,1,8,0,95,94,0,0,0,0,1,0,58,54,0,0,0,0,4,0,89,85,1,0,0,1,3,0
N00002630,297,271,0,0,0,0,26,3,126,117,0,0,0,0,9,1,85,76,0,0,0,0,9,0,86,78,0,0,0,0,8,2
N00002631,320,277,2,1,1,0,41,9,134,116,2,1,1,0,16,5,89,76,0,0,0,0,13,3,97,85,0,0,0,0,12,1
N00002632,414,346,14,5,9,0,54,17,189,161,6,1,5,0,22,7,130,110,4,1,3,0,16,5,95,75,4,3,1,0,16,5
N00002633,426,328,32,13,11,8,66,20,200,153,11,5,4,2,36,10,117,94,9,3,6,0,14,4,109,81,12,5,1,6,16,6
N00002634,311,214,47,18,20,9,50,22,137,100,23,12,8,3,14,5,119,80,13,3,6,4,26,16,55,34,11,3,6,2,10,1
N00002635,341,297,15,8,2,5,29,9,126,112,4,3,0,1,10,2,103,90,5,2,2,1,8,3,112,95,6,3,0,3,11,4
N00002636,393,339,22,10,10,2,32,15,180,157,5,1,4,0,18,10,125,109,6,5,1,0,10,3,88,73,11,4,5,2,4,2
N00002637,499,372,68,17,45,6,59,28,258,191,41,8,28,5,26,14,142,111,14,5,8,1,17,9,99,70,13,4,9,0,16,5
N00002638,485,382,42,10,23,9,61,25,238,190,22,4,11,7,26,8,161,127,13,4,7,2,21,10,86,65,7,2,5,0,14,7
N00002639,309,251,9,2,6,1,49,20,117,100,2,0,2,0,15,6,105,82,1,1,0,0,22,9,87,69,6,1,4,1,12,5
N00002640,343,299,10,5,3,2,34,18,148,130,3,2,1,0,15,7,120,102,5,3,1,1,13,10,75,67,2,0,1,1,6,1
N00002641,361,295,32,10,12,10,34,25,197,172,4,0,2,2,21,15,117,91,19,8,5,6,7,5,47,32,9,2,5,2,6,5
N00002642,468,407,31,14,13,4,30,14,238,208,16,7,7,2,14,9,163,140,11,5,5,1,12,4,67,59,4,2,1,1,4,1
N00002643,392,340,15,3,12,0,37,16,210,186,7,1,6,0,17,3,122,103,6,2,4,0,13,10,60,51,2,0,2,0,7,3
N00002644,330,271,20,5,12,3,39,11,123,95,7,1,3,3,21,4,112,97,7,2,5,0,8,2,95,79,6,2,4,0,10,5
N00002645,317,248,19,11,3,5,50,20,142,107,6,3,1,2,29,10,107,87,9,6,0,3,11,4,68,54,4,2,2,0,10,6
N00002646,351,51,199,92,37,70,101,74,150,28,79,32,12,35,43,31,111,18,60,32,12,16,33,26,90,5,60,28,13,19,25,17
N00002647,766,206,413,193,110,110,147,100,403,121,197,85,47,65,85,59,237,53,139,64,46,29,45,31,126,32,77,44,17,16,17,10
N00002648,202,63,92,41,24,27,47,28,73,30,20,12,1,7,23,12,80,17,49,21,11,17,14,11,49,16,23,8,12,3,10,5
N00002649,496,52,375,175,82,118,69,48,201,20,149,63,30,56,32,27,173,18,127,64,25,38,28,17,122,14,99,48,27,24,9,4
N00002650,305,6,249,79,100,70,50,18,130,2,104,35,40,29,24,8,105,3,85,24,41,20,17,8,70,1,60,20,19,21,9,2
N00002651,479,50,359,154,78,127,70,50,252,17,209,94,41,74,26,18,155,23,104,40,26,38,28,22,72,10,46,20,11,15,16,10
N00002652,297,20,211,83,86,42,66,45,110,8,77,27,39,11,25,19,99,8,66,31,20,15,25,17,88,4,68,25,27,16,16,9
N00002653,444,322,43,24,10,9,79,18,187,144,13,12,1,0,30,6,135,90,16,8,2,6,29,8,122,88,14,4,7,3,20,4
N00002654,337,214,23,12,4,7,100,22,117,79,6,1,2,3,32,12,96,67,6,4,0,2,23,5,124,68,11,7,2,2,45,5
N00002655,280,220,13,3,4,6,47,22,107,90,4,1,2,1,13,6,63,50,3,1,0,2,10,7,110,80,6,1,2,3,24,9
N00002656,717,541,32,18,7,7,144,43,377,285,18,11,4,3,74,24,187,136,12,6,3,3,39,12,153,120,2,1,0,1,31,7
N00002657,370,314,15,5,7,3,41,12,151,126,4,0,3,1,21,9,128,112,3,1,1,1,13,3,91,76,8,4,3,1,7,0
N00002658,429,322,13,4,4,5,94,18,199,150,5,1,2,2,44,12,143,109,3,1,1,1,31,4,87,63,5,2,1,2,19,2
N00002659,357,278,3,1,1,1,76,22,136,108,0,0,0,0,28,6,132,102,2,1,0,1,28,11,89,68,1,0,1,0,20,5
N00002660,427,136,214,102,53,59,77,48,208,68,95,45,25,25,45,26,144,42,76,32,19,25,26,20,75,26,43,25,9,9,6,2
N00002661,490,300,95,49,35,11,95,33,210,134,32,15,12,5,44,12,150,94,27,13,12,2,29,10,130,72,36,21,11,4,22,11
N00002662,402,170,168,67,57,44,64,33,212,89,88,30,28,30,35,16,120,55,48,20,16,12,17,13,70,26,32,17,13,2,12,4
N00002663,340,151,108,56,34,18,81,56,172,79,51,28,15,8,42,33,116,48,41,19,15,7,27,15,52,24,16,9,4,3,12,8
N00002664,298,219,43,24,9,10,36,14,116,92,10,6,2,2,14,8,98,65,19,8,7,4,14,5,84,62,14,10,0,4,8,1
N00002665,277,127,109,44,37,28,41,36,122,67,39,17,13,9,16,16,100,44,36,15,11,10,20,17,55,16,34,12,13,9,5,3
N00002666,263,102,114,55,43,16,47,32,133,44,63,34,22,7,26,20,93,42,33,12,16,5,18,10,37,16,18,9,5,4,3,2
N00002667,778,658,30,8,18,4,90,32,319,271,10,2,7,1,38,15,255,222,10,2,7,1,23,7,204,165,10,4,4,2,29,10
N00002668,317,274,6,0,1,5,37,16,158,134,4,0,1,3,20,11,95,82,2,0,0,2,11,2,64,58,0,0,0,0,6,3
N00002669,530,407,69,28,25,16,54,21,289,222,36,13,12,11,31,15,168,131,22,10,8,4,15,5,73,54,11,5,5,1,8,1
N00002670,1917,1558,171,69,71,31,188,83,981,828,64,27,22,15,89,47,562,453,59,24,26,9,50,14,374,277,48,18,23,7,49,22
N00002671,1354,1213,48,14,21,13,93,45,675,618,19,5,8,6,38,17,449,394,19,7,9,3,36,20,230,201,10,2,4,4,19,8
N00002672,333,279,7,0,2,5,47,11,141,119,4,0,2,2,18,3,105,86,1,0,0,1,18,6,87,74,2,0,0,2,11,2
N00002673,1282,1014,106,25,62,19,162,57,553,465,29,2,23,4,59,25,391,291,40,12,20,8,60,26,338,258,37,11,19,7,43,6
N00002674,289,255,6,3,2,1,28,7,126,114,1,1,0,0,11,3,100,83,2,0,1,1,15,4,63,58,3,2,1,0,2,0
N00002675,385,126,182,104,48,30,77,52,193,60,83,51,21,11,50,36,139,49,70,36,19,15,20,14,53,17,29,17,8,4,7,2
N00002676,708,400,186,124,36,26,122,64,298,172,71,54,9,8,55,28,265,151,68,38,21,9,46,23,145,77,47,32,6,9,21,13
N00002677,408,146,183,92,70,21,79,59,193,76,72,36,24,12,45,40,134,53,59,32,22,5,22,15,81,17,52,24,24,4,12,4
N00002678,368,218,79,28,19,32,71,38,195,110,40,7,8,25,45,22,111,65,29,16,6,7,17,10,62,43,10,5,5,0,9,6
N00002679,534,344,112,60,35,17,78,39,266,175,47,23,18,6,44,17,150,94,34,18,8,8,22,14,118,75,31,19,9,3,12,8
N00002680,430,229,122,48,58,16,79,54,248,143,54,17,29,8,51,39,125,62,41,20,15,6,22,12,57,24,27,11,14,2,6,3
N00002681,436,173,199,76,89,34,64,53,259,125,94,29,44,21,40,35,110,28,66,30,26,10,16,12,67,20,39,17,19,3,8,6
N00002682,457,286,119,66,23,30,52,29,256,175,61,24,17,20,20,9,141,78,39,29,5,5,24,15,60,33,19,13,1,5,8,5
N00002683,395,108,220,163,40,17,67,47,213,67,107,77,21,9,39,25,123,31,71,51,14,6,21,18,59,10,42,35,5,2,7,4
N00002684,458,170,203,138,33,32,85,56,255,121,86,55,12,19,48,30,134,30,76,54,14,8,28,17,69,19,41,29,7,5,9,9
N00002685,385,28,287,203,45,39,70,57,233,15,173,126,25,22,45,38,114,10,85,56,17,12,19,14,38,3,29,21,3,5,6,5
N00002686,337,10,252,137,64,51,75,56,152,7,109,52,33,24,36,28,122,2,96,57,21,18,24,17,63,1,47,28,10,9,15,11
N00002687,306,69,164,113,36,15,73,59,153,36,72,51,16,5,45,37,105,19,65,44,13,8,21,16,48,14,27,18,7,2,7,6
N00002688,375,43,272,183,58,31,60,44,164,13,114,74,29,11,37,25,131,16,98,71,15,12,17,14,80,14,60,38,14,8,6,5
N00002689,308,161,103,68,30,5,44,17,143,77,45,30,13,2,21,7,87,49,23,12,10,1,15,6,78,35,35,26,7,2,8,4
N00002690,249,139,76,19,37,20,34,23,103,57,27,6,10,11,19,14,74,45,22,8,10,4,7,5,72,37,27,5,17,5,8,4
N00002691,325,199,82,40,18,24,44,21,177,120,38,23,10,5,19,13,92,55,23,10,3,10,14,7,56,24,21,7,5,9,11,1
N00002692,276,159,53,21,21,11,64,44,108,56,13,4,6,3,39,25,98,56,23,9,9,5,19,14,70,47,17,8,6,3,6,5
N00002693,338,161,112,39,40,33,65,30,99,49,25,6,7,12,25,18,95,42,31,16,12,3,22,7,144,70,56,17,21,18,18,5
N00002694,319,172,98,43,28,27,49,42,152,90,41,19,9,13,21,19,110,57,34,17,10,7,19,17,57,25,23,7,9,7,9,6
N00002695,467,336,68,31,19,18,63,43,282,208,38,18,16,4,36,24,127,84,24,12,3,9,19,14,58,44,6,1,0,5,8,5
N00002696,316,170,95,40,28,27,51,38,138,87,27,10,13,4,24,22,97,50,34,13,8,13,13,11,81,33,34,17,7,10,14,5
N00002697,367,226,77,37,34,6,64,48,178,114,32,14,16,2,32,30,126,77,27,14,11,2,22,14,63,35,18,9,7,2,10,4
N00002698,536,330,102,49,27,26,104,58,302,196,50,22,13,15,56,34,169,99,34,16,10,8,36,20,65,35,18,11,4,3,12,4
N00002699,351,311,9,5,2,2,31,8,125,113,1,1,0,0,11,4,106,93,7,4,1,2,6,2,120,105,1,0,1,0,14,2
N00002700,529,416,52,25,10,17,61,39,249,202,17,7,2,8,30,21,179,145,18,9,5,4,16,6,101,69,17,9,3,5,15,12
N00002701,533,393,54,5,29,20,86,45,281,215,23,2,13,8,43,20,189,135,22,1,15,6,32,18,63,43,9,2,1,6,11,7
N00002702,371,308,26,7,9,10,37,17,162,139,9,2,4,3,14,6,125,99,11,4,4,3,15,10,84,70,6,1,1,4,8,1
N00002703,614,475,66,43,15,8,73,54,326,258,29,15,12,2,39,29,206,153,28,21,1,6,25,19,82,64,9,7,2,0,9,6
N00002704,558,417,64,30,22,12,77,53,315,240,31,18,7,6,44,31,174,127,22,9,9,4,25,17,69,50,11,3,6,2,8,5
N00002705,483,396,30,19,5,6,57,25,263,214,18,13,2,3,31,14,165,133,9,4,3,2,23,9,55,49,3,2,0,1,3,2
N00002706,437,239,140,79,40,21,58,42,224,117,78,48,20,10,29,22,137,80,39,18,15,6,18,13,76,42,23,13,5,5,11,7
N00002707,564,333,172,88,61,23,59,43,324,212,87,41,30,16,25,19,162,80,57,32,21,4,25,18,78,41,28,15,10,3,9,6
N00002708,264,225,18,8,7,3,21,6,82,69,9,3,5,1,4,3,109,97,5,4,1,0,7,3,73,59,4,1,1,2,10,0
N00002709,468,239,132,66,35,31,97,78,212,114,52,23,15,14,46,36,190,100,50,25,18,7,40,36,66,25,30,18,2,10,11,6
N00002710,418,274,95,41,37,17,49,33,191,134,34,11,15,8,23,17,135,83,39,22,13,4,13,9,92,57,22,8,9,5,13,7
N00002711,764,342,274,109,117,48,148,113,347,143,136,63,42,31,68,53,258,118,85,30,44,11,55,41,159,81,53,16,31,6,25,19
N00002712,373,204,135,78,43,14,34,9,203,112,75,39,29,7,16,4,119,63,40,25,10,5,16,4,51,29,20,14,4,2,2,1
N00002713,424,295,80,41,29,10,49,31,230,164,40,22,14,4,26,18,121,84,26,14,10,2,11,9,73,47,14,5,5,4,12,4
N00002714,490,43,335,200,69,66,112,75,259,25,175,96,41,38,59,43,143,6,101,63,19,19,36,24,88,12,59,41,9,9,17,8
N00002715,424,172,186,111,32,43,66,45,220,79,112,71,17,24,29,21,145,64,51,26,12,13,30,20,59,29,23,14,3,6,7,4
N00002716,348,33,246,111,78,57,69,51,182,23,125,64,33,28,34,29,105,7,75,24,28,23,23,12,61,3,46,23,17,6,12,10
N00002717,566,396,112,52,42,18,58,45,283,205,57,27,17,13,21,15,184,123,35,17,14,4,26,20,99,68,20,8,11,1,11,10
N00002718,473,122,267,99,82,86,84,68,230,56,132,48,40,44,42,35,167,46,94,32,33,29,27,27,76,20,41,19,9,13,15,6
