GeographyCode,LC2405NI0001,LC2405NI0002,LC2405NI0003,LC2405NI0004,LC2405NI0005,LC2405NI0006,LC2405NI0007,LC2405NI0008,LC2405NI0009,LC2405NI0010,LC2405NI0011,LC2405NI0012,LC2405NI0013,LC2405NI0014,LC2405NI0015,LC2405NI0016,LC2405NI0017,LC2405NI0018,LC2405NI0019,LC2405NI0020,LC2405NI0021,LC2405NI0022,LC2405NI0023,LC2405NI0024
N00001311,120,105,11,4,31,27,3,1,28,23,4,1,24,23,0,1,37,32,4,1,2.72,2.73,2.64,2.50
N00001312,244,196,33,15,66,53,9,4,58,46,9,3,50,41,6,3,70,56,9,5,2.68,2.66,2.79,2.67
N00001313,195,90,89,16,76,22,49,5,58,28,28,2,29,21,5,3,32,19,7,6,2.14,2.49,1.70,2.63
N00001314,142,74,61,7,32,20,10,2,34,15,15,4,33,19,14,0,43,20,22,1,2.82,2.72,3.03,2.14
N00001315,114,9,100,5,38,6,32,0,40,2,35,3,20,1,17,2,16,0,16,0,2.16,1.44,2.21,2.40
N00001316,194,20,161,13,106,9,88,9,49,4,42,3,18,2,16,0,21,5,15,1,1.81,2.25,1.79,1.46
N00001317,115,6,107,2,36,3,32,1,38,2,36,0,17,0,16,1,24,1,23,0,2.32,2.17,2.34,2.00
N00001318,133,9,115,9,50,3,46,1,37,0,33,4,28,6,20,2,18,0,16,2,2.16,2.33,2.10,2.67
N00001319,118,44,66,8,43,11,26,6,28,7,19,2,17,9,8,0,30,17,13,0,2.42,3.00,2.17,1.25
N00001320,101,18,81,2,25,4,21,0,36,6,29,1,17,3,14,0,23,5,17,1,2.50,2.67,2.46,3.00
N00001321,108,71,34,3,29,11,17,1,31,18,12,1,21,19,2,0,27,23,3,1,2.54,2.92,1.74,2.67
N00001322,133,15,106,12,46,4,40,2,50,7,38,5,25,4,17,4,12,0,11,1,2.06,2.00,2.02,2.50
N00001323,121,20,93,8,44,6,34,4,32,5,27,0,22,3,16,3,23,6,16,1,2.29,2.65,2.23,2.13
N00001324,113,20,90,3,43,6,35,2,34,5,28,1,20,5,15,0,16,4,12,0,2.15,2.45,2.11,1.33
N00001325,491,329,133,29,124,74,42,8,176,111,56,9,70,50,13,7,121,94,22,5,2.56,2.72,2.22,2.31
N00001326,125,62,56,7,16,8,7,1,50,17,31,2,18,6,11,1,41,31,7,3,2.88,3.32,2.38,3.00
N00001327,121,67,49,5,27,6,20,1,42,23,17,2,17,11,6,0,35,27,6,2,2.71,3.22,2.00,2.80
N00001328,378,199,145,34,106,46,50,10,116,52,54,10,53,28,16,9,103,73,25,5,2.62,2.95,2.21,2.44
N00001329,116,73,37,6,36,20,15,1,33,21,8,4,25,18,6,1,22,14,8,0,2.42,2.52,2.30,2.00
N00001330,124,77,39,8,30,17,10,3,42,24,16,2,21,12,7,2,31,24,6,1,2.60,2.82,2.26,2.13
N00001331,116,52,56,8,41,17,20,4,34,15,16,3,19,9,9,1,22,11,11,0,2.29,2.31,2.38,1.63
N00001332,103,56,35,12,44,21,21,2,41,27,7,7,14,6,6,2,4,2,1,1,1.81,1.80,1.69,2.17
N00001333,131,67,53,11,36,20,12,4,40,20,18,2,18,6,9,3,37,21,14,2,2.57,2.57,2.62,2.36
N00001334,140,67,58,15,58,24,26,8,35,22,10,3,14,6,7,1,33,15,15,3,2.24,2.28,2.26,1.93
N00001335,121,66,33,22,66,33,22,11,42,26,8,8,8,4,3,1,5,3,0,2,1.60,1.65,1.42,1.73
N00001336,108,60,40,8,20,9,11,0,34,12,16,6,16,12,4,0,38,27,9,2,2.91,3.22,2.48,2.75
N00001337,121,59,50,12,37,18,16,3,38,19,15,4,18,8,9,1,28,14,10,4,2.50,2.51,2.38,2.92
N00001338,125,19,95,11,35,5,28,2,39,2,36,1,25,4,18,3,26,8,13,5,2.42,2.95,2.24,3.09
N00001339,147,16,124,7,48,5,42,1,42,2,39,1,20,2,16,2,37,7,27,3,2.44,3.13,2.32,3.00
N00001340,378,66,290,22,169,24,138,7,103,14,83,6,51,12,36,3,55,16,33,6,2.06,2.36,1.96,2.45
N00001341,110,106,4,0,13,12,1,0,30,29,1,0,28,27,1,0,39,38,1,0,2.99,3.01,2.50,0
N00001342,126,112,13,1,16,13,3,0,34,30,4,0,26,25,1,0,50,44,5,1,3.08,3.08,3.00,4.00
N00001343,104,95,6,3,21,18,2,1,30,27,3,0,15,13,1,1,38,37,0,1,2.82,2.88,1.83,2.67
N00001344,117,105,9,3,25,19,6,0,30,27,1,2,24,23,1,0,38,36,1,1,2.82,2.91,1.78,2.67
N00001345,96,90,4,2,15,14,1,0,42,41,1,0,15,14,0,1,24,21,2,1,2.60,2.58,2.75,3.50
N00001346,341,160,164,17,104,51,47,6,110,44,63,3,70,34,30,6,57,31,24,2,2.32,2.34,2.29,2.29
N00001347,208,157,40,11,58,39,16,3,68,49,14,5,47,38,7,2,35,31,3,1,2.37,2.48,2.00,2.09
N00001348,128,92,31,5,40,28,11,1,37,25,10,2,23,18,4,1,28,21,6,1,2.38,2.40,2.29,2.40
N00001349,119,92,20,7,51,40,9,2,37,28,6,3,13,10,3,0,18,14,2,2,2.08,2.08,2.05,2.29
N00001350,413,379,28,6,170,162,6,2,125,114,10,1,54,51,3,0,64,52,9,3,2.10,2.04,2.61,3.83
N00001351,173,156,15,2,64,57,6,1,52,47,5,0,24,24,0,0,33,28,4,1,2.25,2.26,2.13,2.50
N00001352,137,103,24,10,41,30,9,2,50,38,8,4,27,22,2,3,19,13,5,1,2.21,2.22,2.13,2.30
N00001353,144,121,18,5,56,51,3,2,37,29,8,0,20,18,0,2,31,23,7,1,2.27,2.18,2.83,2.40
N00001354,397,374,18,5,204,192,8,4,95,94,1,0,56,50,5,1,42,38,4,0,1.90,1.89,2.39,1.40
N00001355,124,108,13,3,42,36,6,0,36,30,5,1,27,25,1,1,19,17,1,1,2.31,2.36,1.77,3.00
N00001356,112,106,4,2,30,29,0,1,30,29,1,0,28,25,2,1,24,23,1,0,2.50,2.49,3.00,2.00
N00001357,98,94,3,1,61,59,2,0,25,24,0,1,7,6,1,0,5,5,0,0,1.58,1.57,1.67,2.00
N00001358,163,147,8,8,72,65,5,2,41,38,1,2,30,27,1,2,20,17,1,2,2.11,2.05,2.13,3.13
N00001359,120,108,10,2,34,29,5,0,36,33,2,1,23,22,1,0,27,24,2,1,2.45,2.46,2.20,3.00
N00001360,116,98,11,7,35,30,3,2,35,30,2,3,23,19,3,1,23,19,3,1,2.38,2.37,2.55,2.29
N00001361,113,104,7,2,32,29,3,0,35,34,1,0,15,14,1,0,31,27,2,2,2.61,2.58,2.43,5.00
N00001362,134,121,12,1,56,48,7,1,37,36,1,0,17,15,2,0,24,22,2,0,2.19,2.21,2.00,1.00
N00001363,119,9,99,11,43,2,36,5,38,4,32,2,17,1,14,2,21,2,17,2,2.21,2.33,2.21,2.09
N00001364,251,46,180,25,88,10,72,6,88,16,57,15,33,9,22,2,42,11,29,2,2.15,2.52,2.07,2.00
N00001365,174,34,129,11,62,8,50,4,52,13,36,3,30,8,21,1,30,5,22,3,2.22,2.35,2.18,2.36
N00001366,119,16,95,8,50,4,45,1,28,5,21,2,22,6,12,4,19,1,17,1,2.12,2.31,2.02,2.88
N00001367,164,20,126,18,64,7,53,4,49,9,33,7,28,3,20,5,23,1,20,2,2.15,1.95,2.17,2.28
N00001368,126,7,110,9,33,3,28,2,49,0,46,3,20,2,15,3,24,2,21,1,2.34,2.43,2.33,2.44
N00001369,165,16,136,13,48,4,38,6,61,4,53,4,35,4,28,3,21,4,17,0,2.21,2.50,2.22,1.77
N00001370,187,15,160,12,86,4,79,3,52,6,43,3,24,3,19,2,25,2,19,4,1.97,2.20,1.90,2.67
N00001371,111,12,92,7,20,4,14,2,25,2,21,2,28,4,23,1,38,2,34,2,2.82,2.33,2.91,2.43
N00001372,247,16,211,20,80,4,66,10,69,4,60,5,44,3,40,1,54,5,45,4,2.36,2.69,2.37,2.00
N00001373,114,12,96,6,29,2,27,0,26,2,23,1,34,3,27,4,25,5,19,1,2.57,3.08,2.46,3.33
N00001374,112,8,98,6,24,0,24,0,36,3,32,1,20,1,15,4,32,4,27,1,2.65,3.38,2.57,3.00
N00001375,165,9,151,5,74,1,72,1,48,4,42,2,15,0,14,1,28,4,23,1,2.05,3.00,1.98,2.40
N00001376,96,11,73,12,42,6,29,7,27,3,22,2,16,1,14,1,11,1,8,2,1.99,1.73,2.05,1.83
N00001377,115,7,104,4,33,1,32,0,38,1,35,2,17,3,14,0,27,2,23,2,2.40,3.29,2.31,3.25
N00001378,106,10,90,6,25,1,23,1,38,5,31,2,23,1,21,1,20,3,15,2,2.43,2.80,2.38,2.67
N00001379,110,10,94,6,39,3,34,2,30,2,27,1,24,3,19,2,17,2,14,1,2.24,2.90,2.16,2.33
N00001380,133,81,37,15,35,21,8,6,46,22,20,4,19,16,3,0,33,22,6,5,2.49,2.59,2.32,2.33
N00001381,182,94,72,16,64,30,29,5,60,33,23,4,30,17,10,3,28,14,10,4,2.16,2.21,2.01,2.56
N00001382,115,53,55,7,21,7,13,1,40,14,24,2,15,11,2,2,39,21,16,2,2.75,3.02,2.49,2.71
N00001383,100,42,55,3,21,8,13,0,30,9,19,2,17,4,12,1,32,21,11,0,2.85,3.36,2.49,2.33
N00001384,117,28,77,12,28,9,19,0,42,8,29,5,17,3,11,3,30,8,18,4,2.45,2.46,2.36,3.00
N00001385,132,79,46,7,23,14,5,4,42,23,19,0,33,19,13,1,34,23,9,2,2.72,2.84,2.61,2.14
N00001386,262,75,151,36,112,22,74,16,81,31,39,11,38,11,22,5,31,11,16,4,2.03,2.31,1.88,2.08
N00001387,130,41,66,23,49,11,34,4,44,20,16,8,26,6,10,10,11,4,6,1,2.02,2.12,1.85,2.35
N00001388,115,10,98,7,48,1,45,2,38,5,30,3,15,3,12,0,14,1,11,2,2.00,2.40,1.93,2.43
N00001389,98,32,52,14,40,11,24,5,37,12,20,5,12,4,5,3,9,5,3,1,1.92,2.13,1.77,2.00
N00001390,107,32,71,4,22,2,20,0,35,12,21,2,16,5,11,0,34,13,19,2,2.68,3.13,2.46,3.00
N00001391,107,29,68,10,24,3,19,2,27,6,16,5,24,9,14,1,32,11,19,2,2.67,3.03,2.57,2.30
N00001392,132,49,73,10,49,14,31,4,54,23,28,3,17,8,9,0,12,4,5,3,1.99,2.04,1.86,2.70
N00001393,142,76,53,13,60,31,26,3,50,26,17,7,19,11,6,2,13,8,4,1,1.89,1.95,1.77,2.08
N00001394,122,41,66,15,36,10,22,4,42,13,22,7,23,7,13,3,21,11,9,1,2.33,2.68,2.17,2.07
N00001395,123,24,85,14,42,9,29,4,42,5,32,5,17,3,11,3,22,7,13,2,2.25,2.42,2.21,2.21
N00001396,320,141,138,41,131,52,67,12,122,63,41,18,44,16,21,7,23,10,9,4,1.90,1.91,1.80,2.15
N00001397,119,23,85,11,72,11,55,6,37,10,22,5,7,1,6,0,3,1,2,0,1.54,1.65,1.52,1.45
N00001398,131,43,74,14,54,22,28,4,51,16,31,4,13,5,7,1,13,0,8,5,1.91,1.60,1.96,2.57
N00001399,363,206,134,23,112,48,59,5,116,58,48,10,63,45,17,1,72,55,10,7,2.34,2.64,1.85,2.48
N00001400,137,61,65,11,42,17,24,1,47,18,27,2,15,5,7,3,33,21,7,5,2.41,2.64,2.02,3.45
N00001401,442,177,211,54,195,77,103,15,141,65,59,17,60,18,30,12,46,17,19,10,1.93,1.88,1.85,2.39
N00001402,292,177,90,25,105,60,37,8,87,54,28,5,47,29,13,5,53,34,12,7,2.23,2.29,2.02,2.56
N00001403,135,92,28,15,28,20,8,0,39,28,5,6,34,20,8,6,34,24,7,3,2.68,2.66,2.57,3.00
N00001404,295,189,86,20,145,88,50,7,75,48,19,8,29,22,7,0,46,31,10,5,2.02,2.12,1.77,2.20
N00001405,114,28,79,7,47,11,33,3,37,9,24,4,15,3,12,0,15,5,10,0,2.06,2.18,2.06,1.57
N00001406,112,32,73,7,49,14,35,0,36,7,26,3,16,5,8,3,11,6,4,1,1.93,2.16,1.74,2.86
N00001407,121,87,20,14,45,35,6,4,52,36,8,8,9,7,0,2,15,9,6,0,1.97,1.89,2.40,1.86
N00001408,211,123,72,16,80,45,25,10,64,34,28,2,30,18,10,2,37,26,9,2,2.21,2.33,2.10,1.88
N00001409,111,76,26,9,27,20,5,2,35,23,11,1,16,11,4,1,33,22,6,5,2.63,2.62,2.46,3.22
N00001410,125,85,40,0,44,26,18,0,35,21,14,0,19,15,4,0,27,23,4,0,2.35,2.58,1.88,0
N00001411,123,85,32,6,37,21,14,2,41,28,11,2,26,22,3,1,19,14,4,1,2.28,2.40,1.97,2.17
N00001412,102,51,45,6,72,32,37,3,15,8,5,2,5,4,0,1,10,7,3,0,1.59,1.80,1.33,1.67
N00001413,120,72,42,6,42,23,18,1,38,24,12,2,17,8,7,2,23,17,5,1,2.31,2.43,2.07,2.50
N00001414,112,77,30,5,29,23,6,0,35,21,12,2,19,9,8,2,29,24,4,1,2.48,2.52,2.33,2.80
N00001415,115,108,5,2,40,36,3,1,27,25,2,0,26,26,0,0,22,21,0,1,2.39,2.44,1.40,2.50
N00001416,472,254,80,138,192,115,39,38,150,95,17,38,84,22,19,43,46,22,5,19,2.01,1.85,1.91,2.35
N00001417,148,18,122,8,84,9,71,4,31,3,27,1,14,1,10,3,19,5,14,0,1.87,2.28,1.81,1.88
N00001418,321,216,56,49,142,95,22,25,93,67,15,11,41,23,10,8,45,31,9,5,2.04,2.03,2.21,1.86
N00001419,116,75,28,13,50,32,11,7,28,15,11,2,19,13,3,3,19,15,3,1,2.14,2.27,1.93,1.85
N00001420,132,15,99,18,65,5,57,3,38,6,27,5,18,2,12,4,11,2,3,6,1.84,2.27,1.61,2.78
N00001421,708,223,373,112,325,95,187,43,247,92,108,47,71,24,32,15,65,12,46,7,1.88,1.83,1.90,1.91
N00001422,115,17,82,16,69,11,51,7,29,4,19,6,4,1,3,0,13,1,9,3,1.74,1.53,1.70,2.19
N00001423,209,154,24,31,108,73,13,22,38,26,4,8,27,25,2,0,36,30,5,1,2.12,2.28,2.13,1.35
N00001424,114,13,84,17,49,5,38,6,34,2,26,6,21,5,12,4,10,1,8,1,1.96,2.15,1.89,2.12
N00001425,124,4,106,14,47,1,42,4,39,2,33,4,22,0,20,2,16,1,11,4,2.15,2.25,2.08,2.64
N00001426,118,3,107,8,58,0,55,3,29,1,25,3,20,0,19,1,11,2,8,1,1.94,3.33,1.89,2.13
N00001427,123,4,111,8,56,0,52,4,27,0,27,0,25,3,21,1,15,1,11,3,2.04,3.50,1.95,2.63
N00001428,128,5,118,5,53,0,51,2,32,1,30,1,23,1,20,2,20,3,17,0,2.18,3.80,2.12,2.00
N00001429,544,122,327,95,260,64,163,33,156,32,91,33,70,9,44,17,58,17,29,12,1.91,1.88,1.85,2.18
N00001430,129,9,112,8,69,4,61,4,27,2,22,3,13,1,12,0,20,2,17,1,2.03,2.56,2.00,1.88
N00001431,136,3,125,8,46,1,44,1,34,0,32,2,24,1,19,4,32,1,30,1,2.40,2.67,2.38,2.63
N00001432,138,3,130,5,51,0,50,1,48,1,44,3,28,1,26,1,11,1,10,0,2.04,4.00,1.99,2.00
N00001433,136,3,121,12,64,1,60,3,39,0,35,4,23,1,20,2,10,1,6,3,1.87,2.67,1.79,2.50
N00001434,134,6,126,2,53,1,50,2,30,1,29,0,26,2,24,0,25,2,23,0,2.25,3.00,2.24,1.00
N00001435,128,3,119,6,62,0,61,1,40,3,34,3,14,0,13,1,12,0,11,1,1.82,2.00,1.79,2.33
N00001436,130,24,99,7,41,3,36,2,44,9,33,2,24,4,18,2,21,8,12,1,2.32,3.04,2.14,2.29
N00001437,96,7,83,6,46,1,44,1,21,2,17,2,15,3,11,1,14,1,11,2,2.09,2.57,1.99,3.00
N00001438,139,6,125,8,68,2,62,4,29,1,26,2,19,1,18,0,23,2,19,2,2.09,2.50,2.00,3.25
N00001439,163,19,129,15,94,10,76,8,43,4,36,3,16,2,11,3,10,3,6,1,1.66,2.00,1.59,1.80
N00001440,141,2,134,5,70,1,68,1,46,0,46,0,14,0,12,2,11,1,8,2,1.78,3.00,1.70,3.40
N00001441,135,8,122,5,63,1,61,1,33,3,30,0,15,3,9,3,24,1,22,1,2.09,2.88,2.01,2.80
N00001442,115,2,104,9,36,1,31,4,36,0,35,1,25,1,23,1,18,0,15,3,2.26,2.00,2.26,2.33
N00001443,115,9,98,8,75,8,60,7,20,0,19,1,13,1,12,0,7,0,7,0,1.61,1.22,1.68,1.13
N00001444,155,2,145,8,87,0,84,3,40,0,38,2,17,1,15,1,11,1,8,2,1.73,4.50,1.66,2.38
N00001445,152,10,135,7,41,2,35,4,55,3,51,1,19,2,16,1,37,3,33,1,2.44,2.70,2.45,1.86
N00001446,132,7,119,6,35,1,32,2,52,3,48,1,21,0,20,1,24,3,19,2,2.30,2.86,2.26,2.50
N00001447,124,8,108,8,28,0,26,2,59,6,50,3,18,2,16,0,19,0,16,3,2.26,2.25,2.23,2.63
N00001448,133,11,116,6,23,0,22,1,52,3,46,3,25,4,21,0,33,4,27,2,2.63,3.09,2.58,2.83
N00001449,130,20,104,6,33,4,27,2,39,4,34,1,29,7,21,1,29,5,22,2,2.48,2.85,2.41,2.50
N00001450,118,8,103,7,33,1,30,2,50,3,47,0,12,2,9,1,23,2,17,4,2.23,2.63,2.15,3.00
N00001451,114,13,95,6,52,2,48,2,28,2,25,1,13,2,10,1,21,7,12,2,2.18,3.54,1.92,3.33
N00001452,124,21,98,5,31,9,22,0,40,2,37,1,17,3,12,2,36,7,27,2,2.61,2.57,2.58,3.40
N00001453,134,12,120,2,23,1,21,1,50,2,47,1,18,2,16,0,43,7,36,0,2.78,3.58,2.72,1.50
N00001454,117,6,103,8,15,0,15,0,48,3,42,3,21,3,15,3,33,0,31,2,2.73,2.50,2.70,3.25
N00001455,107,16,82,9,34,3,29,2,28,3,23,2,19,4,13,2,26,6,17,3,2.44,2.94,2.26,3.22
N00001456,141,18,111,12,48,6,36,6,35,4,30,1,27,2,22,3,31,6,23,2,2.37,2.56,2.37,2.08
N00001457,125,13,105,7,38,2,34,2,37,4,31,2,12,3,9,0,38,4,31,3,2.54,3.00,2.49,2.57
N00001458,130,26,94,10,49,5,39,5,41,10,29,2,12,2,8,2,28,9,18,1,2.22,2.65,2.13,1.90
N00001459,129,18,102,9,36,1,33,2,41,0,36,5,20,6,12,2,32,11,21,0,2.47,3.72,2.28,2.00
N00001460,263,50,183,30,86,7,69,10,92,16,65,11,33,10,17,6,52,17,32,3,2.28,3.00,2.11,2.10
N00001461,127,53,61,13,40,15,22,3,34,10,20,4,22,8,12,2,31,20,7,4,2.50,2.89,2.11,2.69
N00001462,137,53,71,13,33,12,20,1,45,10,32,3,25,11,11,3,34,20,8,6,2.61,3.06,2.14,3.31
N00001463,138,61,68,9,31,12,16,3,45,14,30,1,17,8,8,1,45,27,14,4,2.79,3.18,2.40,3.11
N00001464,128,54,58,16,24,6,15,3,48,20,24,4,22,8,8,6,34,20,11,3,2.70,3.07,2.38,2.56
N00001465,159,73,72,14,35,16,18,1,60,17,36,7,21,14,5,2,43,26,13,4,2.65,2.96,2.26,3.07
N00001466,105,49,44,12,40,21,15,4,21,9,10,2,14,8,3,3,30,11,16,3,2.43,2.29,2.55,2.58
N00001467,104,50,41,13,32,16,15,1,33,16,14,3,8,3,2,3,31,15,10,6,2.51,2.50,2.29,3.23
N00001468,111,47,47,17,32,12,17,3,28,14,9,5,26,12,10,4,25,9,11,5,2.55,2.49,2.49,2.88
N00001469,114,51,47,16,46,21,21,4,35,16,15,4,14,7,3,4,19,7,8,4,2.16,2.06,2.11,2.63
N00001470,134,62,47,25,43,20,13,10,28,13,11,4,24,10,10,4,39,19,13,7,2.60,2.60,2.66,2.48
N00001471,143,69,55,19,26,12,10,4,26,10,9,7,15,7,7,1,76,40,29,7,3.45,3.59,3.44,2.95
N00001472,238,123,95,20,50,23,22,5,79,42,32,5,45,24,18,3,64,34,23,7,2.66,2.74,2.53,2.80
N00001473,209,95,77,37,75,25,32,18,84,43,30,11,30,16,8,6,20,11,7,2,2.04,2.20,1.96,1.78
N00001474,113,58,48,7,20,8,11,1,39,19,18,2,15,7,6,2,39,24,13,2,2.88,3.19,2.52,2.86
N00001475,141,57,69,15,48,19,24,5,48,21,25,2,24,9,10,5,21,8,10,3,2.14,2.14,2.09,2.40
N00001476,128,61,58,9,49,25,24,0,36,16,20,0,22,10,10,2,21,10,4,7,2.16,2.11,1.90,4.22
N00001477,113,42,63,8,31,15,15,1,42,9,31,2,16,7,8,1,24,11,9,4,2.40,2.57,2.19,3.13
N00001478,132,56,60,16,49,19,27,3,32,14,15,3,23,9,10,4,28,14,8,6,2.28,2.41,1.98,2.94
N00001479,132,60,58,14,37,11,22,4,36,16,17,3,20,6,11,3,39,27,8,4,2.61,3.08,2.14,2.50
N00001480,240,16,203,21,135,12,112,11,61,2,55,4,22,1,17,4,22,1,19,2,1.75,1.44,1.76,1.95
N00001481,105,4,94,7,33,0,31,2,39,1,34,4,19,1,17,1,14,2,12,0,2.18,4.00,2.13,1.86
N00001482,139,9,113,17,44,3,37,4,53,4,43,6,17,1,12,4,25,1,21,3,2.21,2.00,2.19,2.47
N00001483,124,19,91,14,49,10,36,3,43,2,35,6,17,2,13,2,15,5,7,3,2.05,2.21,1.95,2.50
N00001484,112,13,86,13,51,4,41,6,35,3,26,6,16,4,11,1,10,2,8,0,1.90,2.38,1.87,1.62
N00001485,130,15,102,13,59,4,48,7,39,4,34,1,22,3,14,5,10,4,6,0,1.91,2.60,1.81,1.85
N00001486,127,10,104,13,30,5,23,2,47,3,41,3,14,2,10,2,36,0,30,6,2.54,1.70,2.56,3.08
N00001487,138,9,117,12,44,3,38,3,49,5,41,3,27,1,23,3,18,0,15,3,2.16,1.78,2.15,2.50
N00001488,117,7,96,14,31,2,25,4,46,2,36,8,15,1,14,0,25,2,21,2,2.37,2.71,2.39,2.07
N00001489,121,7,104,10,21,0,21,0,54,5,47,2,23,0,20,3,23,2,16,5,2.42,2.57,2.31,3.50
N00001490,101,9,84,8,39,4,34,1,38,2,30,6,17,1,15,1,7,2,5,0,1.94,2.33,1.89,2.00
N00001491,140,8,125,7,77,1,74,2,35,3,31,1,13,1,9,3,15,3,11,1,1.79,2.75,1.69,2.43
N00001492,115,7,98,10,41,3,36,2,48,2,41,5,17,1,13,3,9,1,8,0,1.97,2.00,1.95,2.10
N00001493,121,13,98,10,45,3,36,6,38,5,31,2,18,2,15,1,20,3,16,1,2.15,2.38,2.15,1.80
N00001494,96,8,83,5,40,2,36,2,32,1,30,1,11,2,7,2,13,3,10,0,2.06,3.25,1.95,2.00
N00001495,134,10,99,25,49,4,37,8,47,2,35,10,19,2,14,3,19,2,13,4,2.15,2.70,2.10,2.12
N00001496,150,19,108,23,70,7,55,8,54,6,37,11,19,4,11,4,7,2,5,0,1.77,2.11,1.70,1.83
N00001497,106,10,87,9,31,1,30,0,42,5,32,5,14,0,13,1,19,4,12,3,2.23,2.70,2.10,2.89
N00001498,198,32,125,41,59,2,46,11,67,14,42,11,42,12,22,8,30,4,15,11,2.32,2.69,2.12,2.66
N00001499,144,23,104,17,52,5,40,7,36,7,25,4,28,6,20,2,28,5,19,4,2.33,2.57,2.30,2.18
N00001500,147,26,97,24,101,16,70,15,34,7,21,6,7,3,2,2,5,0,4,1,1.46,1.50,1.42,1.54
N00001501,274,22,219,33,136,4,113,19,86,13,67,6,33,4,24,5,19,1,15,3,1.81,2.09,1.79,1.82
N00001502,196,22,154,20,75,4,64,7,65,7,51,7,34,8,24,2,22,3,15,4,2.09,2.45,1.99,2.40
N00001503,113,7,95,11,53,1,48,4,40,5,30,5,10,0,10,0,10,1,7,2,1.81,2.14,1.75,2.09
N00001504,106,6,90,10,31,1,26,4,29,3,24,2,19,1,15,3,27,1,25,1,2.57,2.33,2.63,2.10
N00001505,212,52,131,29,77,9,63,5,58,16,30,12,43,17,20,6,34,10,18,6,2.23,2.56,2.01,2.66
N00001506,128,17,102,9,63,4,54,5,35,4,30,1,18,6,9,3,12,3,9,0,1.87,2.53,1.76,1.78
N00001507,115,2,104,9,48,1,46,1,30,0,27,3,16,0,12,4,21,1,19,1,2.21,2.50,2.17,2.56
N00001508,207,32,138,37,71,7,54,10,65,10,43,12,37,10,19,8,34,5,22,7,2.25,2.59,2.14,2.38
N00001509,201,19,163,19,90,2,76,12,71,10,58,3,21,4,15,2,19,3,14,2,1.92,2.68,1.85,1.74
N00001510,122,18,84,20,59,8,39,12,42,7,29,6,12,2,10,0,9,1,6,2,1.76,1.78,1.80,1.60
N00001511,281,38,221,22,120,8,103,9,81,10,63,8,32,6,25,1,48,14,30,4,2.27,3.29,2.10,2.27
N00001512,137,33,82,22,55,10,38,7,38,11,22,5,26,6,14,6,18,6,8,4,2.15,2.48,1.93,2.45
N00001513,124,20,87,17,61,9,44,8,34,6,25,3,20,4,11,5,9,1,7,1,1.90,1.95,1.89,1.94
N00001514,109,18,79,12,35,4,28,3,34,6,26,2,20,2,12,6,20,6,13,1,2.28,2.67,2.18,2.42
N00001515,131,62,65,4,32,14,17,1,52,22,29,1,19,8,10,1,28,18,9,1,2.50,2.76,2.20,3.25
N00001516,127,32,90,5,39,8,29,2,57,7,47,3,12,4,8,0,19,13,6,0,2.17,2.97,1.91,1.60
N00001517,153,74,68,11,33,11,19,3,72,32,34,6,23,15,8,0,25,16,7,2,2.35,2.59,2.09,2.27
N00001518,174,101,59,14,37,22,12,3,74,45,24,5,26,15,11,0,37,19,12,6,2.51,2.44,2.49,3.07
N00001519,134,21,109,4,45,6,37,2,38,7,31,0,36,3,32,1,15,5,9,1,2.22,2.38,2.18,2.50
N00001520,114,4,100,10,46,1,40,5,21,1,19,1,26,2,22,2,21,0,19,2,2.32,2.25,2.34,2.20
N00001521,106,8,91,7,30,1,28,1,37,2,32,3,17,2,14,1,22,3,17,2,2.35,3.25,2.25,2.57
N00001522,115,18,91,6,36,4,28,4,28,4,22,2,28,6,22,0,23,4,19,0,2.42,2.61,2.45,1.33
N00001523,106,9,87,10,51,4,43,4,24,0,23,1,15,3,8,4,16,2,13,1,1.99,2.44,1.92,2.20
N00001524,111,7,96,8,36,2,33,1,37,2,32,3,21,2,18,1,17,1,13,3,2.28,2.43,2.23,2.75
N00001525,100,8,84,8,28,1,25,2,31,1,29,1,19,4,13,2,22,2,17,3,2.39,2.88,2.31,2.75
N00001526,112,10,94,8,50,7,40,3,36,2,29,5,13,0,13,0,13,1,12,0,1.96,1.50,2.03,1.63
N00001527,115,39,67,9,48,18,29,1,30,4,24,2,17,6,9,2,20,11,5,4,2.11,2.31,1.88,3.00
N00001528,123,60,49,14,59,31,21,7,32,12,19,1,14,7,4,3,18,10,5,3,1.98,2.02,1.90,2.14
N00001529,134,33,88,13,58,15,41,2,35,6,24,5,23,6,12,5,18,6,11,1,2.13,2.27,2.03,2.46
N00001530,165,74,76,15,49,23,25,1,60,23,31,6,20,8,9,3,36,20,11,5,2.34,2.46,2.13,2.80
N00001531,112,105,5,2,22,20,0,2,24,24,0,0,31,30,1,0,35,31,4,0,2.86,2.85,3.80,1.00
N00001532,148,138,6,4,24,20,2,2,34,32,2,0,41,38,1,2,49,48,1,0,2.94,2.99,2.50,2.00
N00001533,271,255,14,2,90,81,7,2,82,82,0,0,46,44,2,0,53,48,5,0,2.35,2.35,2.57,1.00
N00001534,132,127,3,2,40,40,0,0,35,34,1,0,29,27,0,2,28,26,2,0,2.43,2.38,4.33,3.00
N00001535,148,130,15,3,29,23,5,1,56,53,3,0,29,26,2,1,34,28,5,1,2.60,2.59,2.47,3.67
