GeographyCode,LC6109NI0001,LC6109NI0002,LC6109NI0003,LC6109NI0004,LC6109NI0005,LC6109NI0006,LC6109NI0007,LC6109NI0008,LC6109NI0009,LC6109NI0010,LC6109NI0011,LC6109NI0012,LC6109NI0013,LC6109NI0014,LC6109NI0015,LC6109NI0016,LC6109NI0017,LC6109NI0018
N00000834,131,43,88,21,7,14,25,10,15,28,7,21,31,10,21,26,9,17
N00000835,101,38,63,19,13,6,23,8,15,11,2,9,32,10,22,16,5,11
N00000836,124,42,82,21,9,12,27,9,18,31,10,21,28,7,21,17,7,10
N00000837,128,46,82,28,11,17,29,13,16,30,6,24,22,9,13,19,7,12
N00000838,108,45,63,23,9,14,17,2,15,24,8,16,30,17,13,14,9,5
N00000839,144,41,103,17,11,6,35,11,24,32,7,25,33,9,24,27,3,24
N00000840,112,40,72,22,11,11,27,4,23,9,5,4,30,10,20,24,10,14
N00000841,61,33,28,8,7,1,26,13,13,11,8,3,7,1,6,9,4,5
N00000842,127,63,64,36,25,11,27,7,20,36,15,21,18,9,9,10,7,3
N00000843,78,28,50,14,7,7,27,9,18,20,6,14,13,4,9,4,2,2
N00000844,84,26,58,19,9,10,27,8,19,16,5,11,16,3,13,6,1,5
N00000845,62,23,39,10,2,8,16,9,7,15,4,11,14,4,10,7,4,3
N00000846,81,36,45,16,6,10,21,8,13,28,16,12,9,4,5,7,2,5
N00000847,213,114,99,52,34,18,67,35,32,45,27,18,32,13,19,17,5,12
N00000848,59,28,31,12,5,7,23,13,10,11,4,7,6,3,3,7,3,4
N00000849,112,48,64,19,11,8,32,10,22,27,10,17,20,9,11,14,8,6
N00000850,82,45,37,15,12,3,20,12,8,22,8,14,20,9,11,5,4,1
N00000851,70,31,39,14,8,6,22,11,11,17,8,9,11,2,9,6,2,4
N00000852,270,124,146,60,32,28,91,44,47,63,28,35,33,12,21,23,8,15
N00000853,76,42,34,20,14,6,16,5,11,18,9,9,16,12,4,6,2,4
N00000854,200,97,103,56,26,30,48,27,21,39,16,23,45,23,22,12,5,7
N00000855,96,16,80,7,3,4,24,1,23,33,6,27,15,2,13,17,4,13
N00000856,92,21,71,3,1,2,24,5,19,29,4,25,17,5,12,19,6,13
N00000857,190,41,149,16,5,11,45,6,39,49,10,39,37,10,27,43,10,33
N00000858,122,20,102,10,3,7,47,8,39,37,2,35,13,3,10,15,4,11
N00000859,167,34,133,7,3,4,52,8,44,59,11,48,26,5,21,23,7,16
N00000860,201,57,144,14,9,5,31,5,26,56,14,42,68,17,51,32,12,20
N00000861,143,29,114,7,2,5,31,1,30,43,11,32,36,11,25,26,4,22
N00000862,471,140,331,57,36,21,97,18,79,115,25,90,129,35,94,73,26,47
N00000863,133,47,86,12,8,4,25,4,21,43,16,27,30,10,20,23,9,14
N00000864,162,46,116,12,10,2,32,3,29,39,9,30,54,16,38,25,8,17
N00000865,184,52,132,24,11,13,29,9,20,56,14,42,55,13,42,20,5,15
N00000866,209,47,162,28,11,17,88,16,72,49,12,37,35,7,28,9,1,8
N00000867,176,35,141,20,8,12,74,12,62,47,9,38,26,4,22,9,2,7
N00000868,173,51,122,16,7,9,33,6,27,55,15,40,50,14,36,19,9,10
N00000869,73,19,54,7,4,3,16,3,13,25,7,18,13,1,12,12,4,8
N00000870,226,54,172,28,16,12,64,12,52,64,9,55,43,7,36,27,10,17
N00000871,152,46,106,18,11,7,19,3,16,43,6,37,44,15,29,28,11,17
N00000872,107,24,83,12,8,4,37,9,28,24,2,22,18,3,15,16,2,14
N00000873,118,55,63,33,17,16,37,18,19,17,7,10,24,11,13,7,2,5
N00000874,214,58,156,39,16,23,87,15,72,41,7,34,32,16,16,15,4,11
N00000875,87,41,46,19,8,11,23,10,13,18,12,6,17,7,10,10,4,6
N00000876,38,17,21,7,5,2,13,6,7,9,3,6,3,0,3,6,3,3
N00000877,111,37,74,22,13,9,23,5,18,31,8,23,23,3,20,12,8,4
N00000878,69,30,39,11,4,7,26,12,14,9,4,5,14,6,8,9,4,5
N00000879,301,130,171,61,38,23,92,31,61,66,29,37,59,23,36,23,9,14
N00000880,84,32,52,18,8,10,21,6,15,16,6,10,18,8,10,11,4,7
N00000881,100,28,72,17,6,11,41,9,32,22,7,15,14,4,10,6,2,4
N00000882,76,26,50,10,5,5,26,10,16,17,7,10,18,3,15,5,1,4
N00000883,91,26,65,13,4,9,32,6,26,16,7,9,19,5,14,11,4,7
N00000884,81,30,51,10,8,2,19,4,15,16,5,11,25,10,15,11,3,8
N00000885,259,58,201,49,20,29,93,19,74,56,8,48,39,4,35,22,7,15
N00000886,154,29,125,23,9,14,61,9,52,46,6,40,16,1,15,8,4,4
N00000887,159,38,121,13,8,5,53,8,45,39,6,33,33,6,27,21,10,11
N00000888,188,28,160,15,5,10,82,8,74,60,7,53,23,4,19,8,4,4
N00000889,152,39,113,13,11,2,47,10,37,38,7,31,34,3,31,20,8,12
N00000890,192,40,152,13,6,7,72,13,59,53,8,45,34,8,26,20,5,15
N00000891,210,55,155,32,16,16,75,16,59,46,12,34,42,8,34,15,3,12
N00000892,195,51,144,26,12,14,67,10,57,34,6,28,40,13,27,28,10,18
N00000893,195,39,156,14,7,7,95,12,83,43,9,34,26,7,19,17,4,13
N00000894,163,35,128,7,1,6,65,10,55,49,10,39,31,8,23,11,6,5
N00000895,145,35,110,12,5,7,67,10,57,33,10,23,24,8,16,9,2,7
N00000896,174,32,142,19,8,11,86,13,73,41,9,32,17,1,16,11,1,10
N00000897,201,39,162,25,8,17,79,11,68,48,9,39,33,6,27,16,5,11
N00000898,196,38,158,41,19,22,73,9,64,49,4,45,26,5,21,7,1,6
N00000899,171,48,123,30,12,18,85,24,61,30,5,25,13,1,12,13,6,7
N00000900,86,26,60,12,6,6,25,9,16,23,6,17,19,5,14,7,0,7
N00000901,196,54,142,38,18,20,94,23,71,33,5,28,17,3,14,14,5,9
N00000902,204,46,158,32,16,16,96,16,80,46,6,40,22,5,17,8,3,5
N00000903,80,35,45,6,0,6,26,16,10,25,6,19,18,10,8,5,3,2
N00000904,251,60,191,34,11,23,138,27,111,38,6,32,25,8,17,16,8,8
N00000905,169,32,137,20,6,14,93,18,75,25,1,24,22,4,18,9,3,6
N00000906,126,46,80,22,12,10,26,7,19,28,6,22,28,6,22,22,15,7
N00000907,123,45,78,19,11,8,30,9,21,37,12,25,25,12,13,12,1,11
N00000908,126,51,75,22,12,10,30,11,19,25,11,14,25,8,17,24,9,15
N00000909,81,22,59,10,4,6,17,1,16,13,6,7,21,5,16,20,6,14
N00000910,113,39,74,19,9,10,43,17,26,23,5,18,20,6,14,8,2,6
N00000911,75,21,54,13,5,8,15,4,11,20,6,14,19,4,15,8,2,6
N00000912,87,35,52,23,13,10,17,4,13,12,4,8,28,10,18,7,4,3
N00000913,124,37,87,27,9,18,27,9,18,15,4,11,38,9,29,17,6,11
N00000914,129,42,87,21,9,12,29,9,20,31,10,21,31,7,24,17,7,10
N00000915,108,34,74,17,9,8,31,6,25,16,5,11,26,10,16,18,4,14
N00000916,108,20,88,12,3,9,41,7,34,23,4,19,19,4,15,13,2,11
N00000917,96,31,65,11,5,6,28,7,21,19,10,9,25,4,21,13,5,8
N00000918,133,35,98,13,7,6,37,5,32,38,13,25,30,6,24,15,4,11
N00000919,104,40,64,12,9,3,32,12,20,31,12,19,20,5,15,9,2,7
N00000920,61,14,47,11,4,7,15,2,13,12,4,8,19,4,15,4,0,4
N00000921,371,116,255,52,31,21,65,12,53,129,38,91,94,31,63,31,4,27
N00000922,127,45,82,13,10,3,25,6,19,33,11,22,36,11,25,20,7,13
N00000923,125,30,95,22,9,13,42,11,31,25,3,22,28,6,22,8,1,7
N00000924,96,26,70,10,6,4,27,8,19,21,7,14,24,3,21,14,2,12
N00000925,124,40,84,32,13,19,22,3,19,27,9,18,28,10,18,15,5,10
N00000926,109,41,68,21,13,8,36,9,27,24,7,17,15,5,10,13,7,6
N00000927,219,58,161,18,13,5,63,12,51,84,21,63,36,8,28,18,4,14
N00000928,168,52,116,27,16,11,44,9,35,26,6,20,47,11,36,24,10,14
N00000929,142,52,90,31,13,18,42,15,27,29,12,17,25,7,18,15,5,10
N00000930,110,37,73,11,6,5,40,13,27,28,9,19,16,3,13,15,6,9
N00000931,139,64,75,25,12,13,46,23,23,43,22,21,16,4,12,9,3,6
N00000932,116,42,74,14,7,7,28,11,17,52,14,38,14,7,7,8,3,5
N00000933,103,32,71,16,8,8,34,7,27,22,8,14,20,6,14,11,3,8
N00000934,128,51,77,19,12,7,28,4,24,30,13,17,31,12,19,20,10,10
N00000935,92,38,54,24,14,10,27,11,16,17,6,11,20,7,13,4,0,4
N00000936,180,79,101,42,24,18,39,18,21,37,15,22,44,15,29,18,7,11
N00000937,163,64,99,22,12,10,39,8,31,46,20,26,39,18,21,17,6,11
N00000938,155,74,81,34,24,10,25,11,14,44,20,24,42,15,27,10,4,6
N00000939,72,34,38,17,9,8,13,7,6,24,11,13,12,4,8,6,3,3
N00000940,78,36,42,11,8,3,27,10,17,23,10,13,12,7,5,5,1,4
N00000941,153,30,123,14,6,8,29,4,25,40,7,33,34,4,30,36,9,27
N00000942,139,49,90,18,12,6,32,6,26,34,13,21,38,12,26,17,6,11
N00000943,116,51,65,9,6,3,19,6,13,35,14,21,34,17,17,19,8,11
N00000944,73,27,46,19,12,7,16,4,12,14,6,8,16,5,11,8,0,8
N00000945,119,29,90,15,6,9,22,3,19,29,7,22,33,7,26,20,6,14
N00000946,136,47,89,19,9,10,33,12,21,38,11,27,29,7,22,17,8,9
N00000947,87,35,52,9,6,3,23,9,14,25,8,17,21,7,14,9,5,4
N00000948,119,44,75,11,6,5,44,13,31,34,12,22,20,7,13,10,6,4
N00000949,114,37,77,18,10,8,35,8,27,29,9,20,23,7,16,9,3,6
N00000950,124,47,77,20,12,8,44,15,29,30,10,20,21,7,14,9,3,6
N00000951,88,26,62,9,3,6,20,5,15,22,8,14,26,7,19,11,3,8
N00000952,163,50,113,17,9,8,60,18,42,46,12,34,33,10,23,7,1,6
N00000953,115,35,80,17,10,7,44,9,35,27,9,18,18,4,14,9,3,6
N00000954,84,48,36,22,20,2,26,13,13,11,7,4,15,8,7,10,0,10
N00000955,198,49,149,15,11,4,66,7,59,44,11,33,42,12,30,31,8,23
N00000956,257,67,190,29,11,18,102,18,84,65,18,47,43,12,31,18,8,10
N00000957,257,71,186,22,12,10,28,6,22,82,17,65,85,24,61,40,12,28
N00000958,132,40,92,19,11,8,23,3,20,33,8,25,32,8,24,25,10,15
N00000959,193,60,133,17,13,4,23,2,21,60,16,44,60,22,38,33,7,26
N00000960,239,57,182,17,8,9,62,9,53,70,20,50,58,13,45,32,7,25
N00000961,152,38,114,16,9,7,33,5,28,39,9,30,31,7,24,33,8,25
N00000962,166,52,114,21,15,6,47,7,40,49,15,34,30,7,23,19,8,11
N00000963,117,28,89,16,5,11,19,1,18,32,10,22,24,4,20,26,8,18
N00000964,151,41,110,19,13,6,39,5,34,32,7,25,33,9,24,28,7,21
N00000965,147,44,103,24,9,15,26,4,22,41,10,31,41,15,26,15,6,9
N00000966,168,41,127,12,8,4,38,5,33,43,9,34,41,6,35,34,13,21
N00000967,199,53,146,31,17,14,49,6,43,34,6,28,55,14,41,30,10,20
N00000968,149,44,105,8,5,3,33,9,24,42,12,30,39,6,33,27,12,15
N00000969,87,18,69,2,1,1,31,5,26,18,3,15,15,4,11,21,5,16
N00000970,245,51,194,24,13,11,99,13,86,71,13,58,35,8,27,16,4,12
N00000971,104,30,74,17,9,8,26,5,21,17,7,10,28,8,20,16,1,15
N00000972,122,43,79,19,10,9,39,10,29,25,8,17,26,9,17,13,6,7
N00000973,161,45,116,19,14,5,52,15,37,39,9,30,35,5,30,16,2,14
N00000974,103,40,63,22,13,9,26,6,20,23,8,15,21,9,12,11,4,7
N00000975,93,40,53,9,7,2,36,10,26,16,7,9,24,13,11,8,3,5
N00000976,60,12,48,5,1,4,21,4,17,17,5,12,11,2,9,6,0,6
N00000977,122,45,77,19,16,3,40,9,31,33,9,24,19,8,11,11,3,8
N00000978,110,37,73,25,15,10,49,13,36,17,5,12,12,1,11,7,3,4
N00000979,119,30,89,20,11,9,42,7,35,20,4,16,23,4,19,14,4,10
N00000980,120,33,87,37,17,20,42,7,35,20,3,17,14,4,10,7,2,5
N00000981,102,30,72,13,4,9,43,14,29,26,5,21,11,6,5,9,1,8
N00000982,148,40,108,36,13,23,52,8,44,34,13,21,17,4,13,9,2,7
N00000983,133,39,94,18,7,11,45,11,34,31,5,26,26,8,18,13,8,5
N00000984,198,55,143,76,34,42,69,8,61,30,6,24,13,3,10,10,4,6
N00000985,73,21,52,11,5,6,22,5,17,13,6,7,14,4,10,13,1,12
N00000986,109,28,81,22,8,14,47,12,35,15,3,12,17,3,14,8,2,6
N00000987,161,52,109,32,14,18,56,11,45,45,13,32,21,9,12,7,5,2
N00000988,76,20,56,17,7,10,27,2,25,8,1,7,12,4,8,12,6,6
N00000989,95,36,59,25,12,13,28,8,20,9,4,5,21,10,11,12,2,10
N00000990,125,42,83,24,13,11,48,15,33,24,5,19,19,6,13,10,3,7
N00000991,76,25,51,14,6,8,32,9,23,14,3,11,9,3,6,7,4,3
N00000992,242,50,192,29,13,16,106,14,92,63,11,52,26,7,19,18,5,13
N00000993,106,31,75,15,10,5,37,9,28,27,4,23,17,5,12,10,3,7
N00000994,434,102,332,56,23,33,203,36,167,92,23,69,44,12,32,39,8,31
N00000995,91,24,67,11,3,8,24,5,19,22,5,17,18,4,14,16,7,9
N00000996,178,39,139,16,9,7,29,2,27,52,11,41,54,12,42,27,5,22
N00000997,141,35,106,21,11,10,21,4,17,36,12,24,42,3,39,21,5,16
N00000998,158,45,113,12,8,4,42,9,33,48,12,36,36,10,26,20,6,14
N00000999,111,23,88,14,4,10,44,5,39,12,4,8,24,6,18,17,4,13
N00001000,140,37,103,16,7,9,26,4,22,34,3,31,43,14,29,21,9,12
N00001001,160,37,123,14,4,10,68,14,54,41,10,31,23,3,20,14,6,8
N00001002,416,102,314,60,20,40,165,27,138,93,20,73,66,22,44,32,13,19
N00001003,122,33,89,14,8,6,41,5,36,32,10,22,26,7,19,9,3,6
N00001004,157,27,130,15,4,11,77,12,65,39,5,34,21,5,16,5,1,4
N00001005,122,28,94,12,6,6,46,6,40,30,8,22,24,5,19,10,3,7
N00001006,268,165,103,168,142,26,54,11,43,31,9,22,11,2,9,4,1,3
N00001007,342,172,170,166,123,43,97,25,72,43,13,30,18,6,12,18,5,13
N00001008,129,72,57,78,61,17,32,5,27,9,5,4,3,0,3,7,1,6
N00001009,111,38,73,32,18,14,51,12,39,10,3,7,10,2,8,8,3,5
N00001010,172,115,57,128,104,24,22,5,17,13,4,9,2,0,2,7,2,5
N00001011,192,137,55,137,129,8,33,4,29,14,3,11,7,1,6,1,0,1
N00001012,201,105,96,100,90,10,60,8,52,21,3,18,11,2,9,9,2,7
N00001013,144,77,67,74,65,9,40,5,35,20,2,18,7,2,5,3,3,0
N00001014,126,79,47,86,67,19,23,8,15,8,2,6,6,1,5,3,1,2
N00001015,195,112,83,131,98,33,40,12,28,12,0,12,6,2,4,6,0,6
N00001016,176,84,92,88,65,23,64,12,52,8,0,8,8,5,3,8,2,6
N00001017,177,102,75,107,91,16,34,6,28,16,1,15,14,2,12,6,2,4
N00001018,180,65,115,63,44,19,45,6,39,21,2,19,24,7,17,27,6,21
N00001019,107,70,37,77,66,11,14,1,13,11,1,10,4,2,2,1,0,1
N00001020,82,45,37,34,24,10,27,11,16,10,4,6,7,3,4,4,3,1
N00001021,142,97,45,99,83,16,23,8,15,15,3,12,4,2,2,1,1,0
N00001022,306,137,169,134,100,34,72,17,55,54,10,44,35,5,30,11,5,6
N00001023,142,74,68,85,64,21,39,4,35,14,5,9,2,1,1,2,0,2
N00001024,227,88,139,121,71,50,82,11,71,13,0,13,9,5,4,2,1,1
N00001025,151,97,54,106,85,21,32,8,24,9,1,8,3,2,1,1,1,0
N00001026,134,66,68,67,51,16,43,8,35,16,5,11,4,1,3,4,1,3
N00001027,230,71,159,54,27,27,104,22,82,50,15,35,18,5,13,4,2,2
N00001028,77,31,46,14,8,6,26,7,19,18,8,10,9,5,4,10,3,7
N00001029,203,85,118,55,33,22,62,22,40,53,18,35,20,7,13,13,5,8
N00001030,176,62,114,67,38,29,51,11,40,24,3,21,24,8,16,10,2,8
N00001031,171,72,99,61,36,25,58,16,42,23,9,14,22,10,12,7,1,6
N00001032,69,21,48,4,3,1,20,5,15,15,4,11,19,5,14,11,4,7
N00001033,53,8,45,8,1,7,10,0,10,11,3,8,18,0,18,6,4,2
N00001034,170,52,118,17,10,7,40,15,25,39,7,32,45,12,33,29,8,21
N00001035,86,37,49,12,6,6,30,13,17,9,5,4,22,10,12,13,3,10
N00001036,151,44,107,23,11,12,32,8,24,32,9,23,42,9,33,22,7,15
N00001037,158,35,123,11,8,3,28,4,24,39,5,34,45,13,32,35,5,30
N00001038,370,96,274,40,27,13,74,10,64,102,22,80,92,20,72,62,17,45
N00001039,172,57,115,16,13,3,26,4,22,53,18,35,39,11,28,38,11,27
N00001040,102,41,61,15,6,9,28,9,19,22,11,11,21,10,11,16,5,11
N00001041,66,15,51,8,4,4,23,2,21,12,2,10,14,4,10,9,3,6
N00001042,287,80,207,34,16,18,68,17,51,61,20,41,82,15,67,42,12,30
N00001043,60,25,35,8,4,4,17,4,13,14,7,7,11,5,6,10,5,5
N00001044,143,41,102,11,2,9,46,14,32,33,8,25,30,11,19,23,6,17
N00001045,136,37,99,16,9,7,24,4,20,34,9,25,37,9,28,25,6,19
N00001046,146,37,109,26,12,14,25,2,23,26,8,18,40,8,32,29,7,22
N00001047,153,48,105,13,6,7,24,6,18,40,13,27,46,13,33,30,10,20
N00001048,159,56,103,22,16,6,26,5,21,33,12,21,40,11,29,38,12,26
N00001049,163,49,114,22,12,10,37,8,29,50,16,34,35,8,27,19,5,14
N00001050,162,55,107,13,9,4,26,7,19,44,14,30,43,15,28,36,10,26
N00001051,191,55,136,24,10,14,25,5,20,32,4,28,63,17,46,47,19,28
N00001052,83,25,58,10,3,7,24,7,17,20,7,13,19,5,14,10,3,7
N00001053,160,50,110,19,11,8,23,5,18,23,6,17,44,11,33,51,17,34
N00001054,174,52,122,21,15,6,18,3,15,32,10,22,56,12,44,47,12,35
N00001055,165,44,121,18,11,7,19,6,13,43,9,34,60,10,50,25,8,17
N00001056,192,58,134,26,12,14,33,5,28,35,15,20,81,24,57,17,2,15
N00001057,172,44,128,24,11,13,43,6,37,30,7,23,51,14,37,24,6,18
N00001058,170,51,119,14,9,5,26,7,19,35,9,26,46,10,36,49,16,33
N00001059,154,46,108,25,15,10,21,3,18,30,6,24,54,17,37,24,5,19
N00001060,124,36,88,15,8,7,21,3,18,30,10,20,41,9,32,17,6,11
N00001061,119,28,91,10,4,6,14,0,14,34,6,28,33,6,27,28,12,16
N00001062,138,36,102,8,5,3,22,4,18,48,10,38,47,14,33,13,3,10
N00001063,139,37,102,17,9,8,19,2,17,25,6,19,49,9,40,29,11,18
N00001064,293,68,225,23,12,11,47,3,44,96,19,77,78,19,59,49,15,34
N00001065,162,50,112,13,8,5,15,4,11,47,15,32,55,12,43,32,11,21
N00001066,147,36,111,15,8,7,19,5,14,46,6,40,43,11,32,24,6,18
N00001067,137,38,99,11,4,7,19,3,16,29,6,23,43,12,31,35,13,22
N00001068,170,29,141,25,8,17,55,2,53,36,10,26,33,2,31,21,7,14
N00001069,181,50,131,12,6,6,35,8,27,60,20,40,56,10,46,18,6,12
N00001070,269,75,194,20,10,10,43,6,37,85,27,58,77,23,54,44,9,35
N00001071,172,26,146,12,5,7,55,6,49,53,7,46,37,4,33,15,4,11
N00001072,129,43,86,10,7,3,17,2,15,41,12,29,43,11,32,18,11,7
N00001073,115,35,80,24,8,16,32,10,22,28,11,17,21,5,16,10,1,9
N00001074,95,31,64,6,4,2,11,0,11,22,7,15,29,9,20,27,11,16
N00001075,140,26,114,14,6,8,47,5,42,41,12,29,24,1,23,14,2,12
N00001076,103,27,76,17,6,11,20,7,13,33,9,24,17,1,16,16,4,12
N00001077,91,26,65,13,6,7,29,6,23,10,2,8,23,7,16,16,5,11
N00001078,154,29,125,11,3,8,46,3,43,50,11,39,26,7,19,21,5,16
N00001079,321,82,239,44,23,21,114,25,89,74,15,59,53,12,41,36,7,29
N00001080,146,43,103,17,6,11,43,11,32,35,9,26,31,12,19,20,5,15
N00001081,171,44,127,31,17,14,42,7,35,48,12,36,35,7,28,15,1,14
N00001082,206,84,122,29,16,13,51,21,30,50,22,28,41,11,30,35,14,21
N00001083,196,64,132,25,15,10,28,5,23,66,17,49,51,17,34,26,10,16
N00001084,171,50,121,27,17,10,44,6,38,35,9,26,41,15,26,24,3,21
N00001085,493,152,341,77,37,40,123,32,91,114,31,83,112,29,83,67,23,44
N00001086,184,46,138,24,7,17,33,10,23,47,8,39,47,15,32,33,6,27
N00001087,154,39,115,18,8,10,42,9,33,35,7,28,38,11,27,21,4,17
N00001088,159,51,108,21,16,5,31,5,26,46,12,34,37,11,26,24,7,17
N00001089,119,37,82,25,11,14,30,9,21,15,4,11,37,7,30,12,6,6
N00001090,84,22,62,13,7,6,25,4,21,14,5,9,21,4,17,11,2,9
N00001091,172,55,117,23,18,5,33,7,26,28,6,22,62,19,43,26,5,21
N00001092,153,51,102,28,16,12,40,10,30,27,9,18,40,13,27,18,3,15
N00001093,135,67,68,25,17,8,45,24,21,32,12,20,12,4,8,21,10,11
N00001094,73,29,44,8,5,3,22,11,11,24,8,16,13,2,11,6,3,3
N00001095,150,49,101,22,11,11,56,15,41,33,8,25,32,12,20,7,3,4
N00001096,200,68,132,48,30,18,27,3,24,33,12,21,65,17,48,27,6,21
N00001097,145,53,92,34,20,14,26,9,17,27,11,16,35,7,28,23,6,17
N00001098,117,44,73,12,8,4,16,4,12,34,12,22,29,12,17,26,8,18
N00001099,132,29,103,16,8,8,28,5,23,36,9,27,33,3,30,19,4,15
N00001100,132,43,89,22,9,13,26,6,20,23,8,15,41,15,26,20,5,15
N00001101,147,44,103,17,6,11,60,17,43,31,7,24,25,10,15,14,4,10
N00001102,157,59,98,23,12,11,35,12,23,36,16,20,43,13,30,20,6,14
N00001103,56,23,33,6,3,3,20,9,11,9,2,7,13,7,6,8,2,6
N00001104,107,32,75,7,4,3,30,8,22,32,13,19,25,2,23,13,5,8
N00001105,105,35,70,14,7,7,28,7,21,35,14,21,19,5,14,9,2,7
N00001106,78,24,54,17,7,10,20,5,15,16,5,11,18,6,12,7,1,6
N00001107,95,35,60,17,9,8,33,10,23,19,8,11,17,6,11,9,2,7
N00001108,75,24,51,11,5,6,23,9,14,19,5,14,15,2,13,7,3,4
N00001109,106,47,59,35,22,13,25,12,13,16,5,11,19,5,14,11,3,8
N00001110,104,48,56,20,13,7,40,16,24,12,5,7,20,9,11,12,5,7
N00001111,212,85,127,34,16,18,60,25,35,50,20,30,46,20,26,22,4,18
N00001112,84,33,51,12,10,2,22,6,16,31,11,20,14,4,10,5,2,3
N00001113,466,153,313,84,35,49,193,60,133,85,25,60,71,20,51,33,13,20
N00001114,130,39,91,30,15,15,43,7,36,19,6,13,29,8,21,9,3,6
N00001115,90,28,62,20,9,11,20,1,19,12,4,8,28,8,20,10,6,4
N00001116,171,63,108,28,17,11,57,15,42,48,18,30,24,6,18,14,7,7
N00001117,185,67,118,37,13,24,32,10,22,38,19,19,46,14,32,32,11,21
N00001118,72,27,45,15,8,7,15,4,11,15,6,9,16,6,10,11,3,8
N00001119,38,12,26,7,6,1,7,2,5,7,2,5,7,1,6,10,1,9
N00001120,54,22,32,12,6,6,11,6,5,15,2,13,8,4,4,8,4,4
N00001121,43,17,26,8,4,4,15,6,9,6,2,4,10,4,6,4,1,3
N00001122,31,10,21,6,0,6,9,2,7,3,1,2,5,2,3,8,5,3
N00001123,45,19,26,4,2,2,12,5,7,8,3,5,13,5,8,8,4,4
N00001124,194,69,125,47,20,27,59,21,38,38,14,24,36,12,24,14,2,12
N00001125,123,45,78,27,14,13,37,12,25,27,5,22,27,12,15,5,2,3
N00001126,73,31,42,12,5,7,24,11,13,21,8,13,14,6,8,2,1,1
N00001127,142,61,81,32,19,13,35,15,20,35,13,22,26,9,17,14,5,9
N00001128,53,25,28,11,4,7,19,10,9,7,2,5,7,5,2,9,4,5
N00001129,144,54,90,28,16,12,55,18,37,27,9,18,20,6,14,14,5,9
N00001130,57,19,38,14,6,8,20,6,14,11,4,7,9,3,6,3,0,3
N00001131,572,116,456,129,46,83,263,33,230,121,22,99,38,9,29,21,6,15
N00001132,66,36,30,24,17,7,12,6,6,17,5,12,8,6,2,5,2,3
N00001133,236,89,147,39,17,22,95,36,59,41,15,26,40,13,27,21,8,13
N00001134,106,28,78,9,4,5,44,8,36,30,9,21,15,5,10,8,2,6
N00001135,62,23,39,15,8,7,15,3,12,13,5,8,12,7,5,7,0,7
N00001136,72,21,51,11,5,6,16,6,10,15,4,11,13,2,11,17,4,13
N00001137,64,33,31,13,9,4,19,10,9,13,6,7,16,8,8,3,0,3
N00001138,37,15,22,8,4,4,11,3,8,6,2,4,9,4,5,3,2,1
N00001139,253,77,176,36,19,17,94,19,75,67,22,45,35,8,27,21,9,12
N00001140,103,38,65,19,8,11,21,5,16,26,10,16,26,10,16,11,5,6
N00001141,55,26,29,3,3,0,17,4,13,13,8,5,15,7,8,7,4,3
N00001142,62,25,37,8,5,3,18,5,13,14,4,10,8,4,4,14,7,7
N00001143,29,14,15,3,1,2,10,3,7,3,2,1,7,5,2,6,3,3
N00001144,61,27,34,7,4,3,21,8,13,11,4,7,9,5,4,13,6,7
N00001145,64,33,31,7,5,2,24,13,11,9,5,4,16,7,9,8,3,5
N00001146,76,30,46,15,9,6,19,7,12,20,8,12,12,3,9,10,3,7
N00001147,70,27,43,15,7,8,20,6,14,15,6,9,11,5,6,9,3,6
N00001148,64,32,32,12,8,4,23,10,13,19,10,9,5,3,2,5,1,4
N00001149,108,52,56,32,21,11,31,8,23,24,12,12,9,3,6,12,8,4
N00001150,71,35,36,24,13,11,22,10,12,8,3,5,12,7,5,5,2,3
N00001151,108,50,58,28,20,8,26,9,17,18,8,10,30,11,19,6,2,4
N00001152,77,37,40,15,9,6,19,9,10,15,9,6,16,7,9,12,3,9
N00001153,100,47,53,18,11,7,31,16,15,20,5,15,16,8,8,15,7,8
N00001154,72,36,36,8,4,4,22,17,5,20,6,14,14,7,7,8,2,6
N00001155,325,55,270,50,20,30,156,16,140,73,11,62,32,5,27,14,3,11
N00001156,336,133,203,77,42,35,88,31,57,80,25,55,66,27,39,25,8,17
N00001157,127,41,86,28,18,10,25,6,19,25,6,19,33,5,28,16,6,10
N00001158,118,35,83,14,8,6,30,8,22,27,4,23,30,12,18,17,3,14
N00001159,163,54,109,15,9,6,37,10,27,43,10,33,45,16,29,23,9,14
N00001160,117,45,72,25,14,11,32,7,25,29,13,16,24,8,16,7,3,4
N00001161,116,43,73,25,18,7,32,5,27,25,7,18,28,12,16,6,1,5
N00001162,80,27,53,9,3,6,18,4,14,18,8,10,22,6,16,13,6,7
N00001163,57,22,35,9,4,5,13,6,7,9,1,8,13,5,8,13,6,7
N00001164,162,66,96,29,20,9,35,16,19,28,9,19,50,15,35,20,6,14
N00001165,138,51,87,26,19,7,33,11,22,23,5,18,42,12,30,14,4,10
N00001166,238,72,166,40,20,20,64,16,48,53,17,36,55,15,40,26,4,22
N00001167,137,47,90,18,12,6,19,4,15,30,7,23,36,14,22,34,10,24
N00001168,98,48,50,17,13,4,31,16,15,19,5,14,27,11,16,4,3,1
N00001169,135,48,87,25,18,7,35,8,27,23,6,17,40,13,27,12,3,9
N00001170,129,49,80,16,10,6,23,9,14,34,10,24,31,8,23,25,12,13
