GeographyCode,LC1105NI0001,LC1105NI0002,LC1105NI0003,LC1105NI0004,LC1105NI0005,LC1105NI0006,LC1105NI0007,LC1105NI0008,LC1105NI0009,LC1105NI0010,LC1105NI0011,LC1105NI0012,LC1105NI0013,LC1105NI0014,LC1105NI0015,LC1105NI0016,LC1105NI0017,LC1105NI0018,LC1105NI0019,LC1105NI0020,LC1105NI0021,LC1105NI0022,LC1105NI0023,LC1105NI0024,LC1105NI0025,LC1105NI0026,LC1105NI0027,LC1105NI0028,LC1105NI0029,LC1105NI0030,LC1105NI0031,LC1105NI0032,LC1105NI0033,LC1105NI0034,LC1105NI0035,LC1105NI0036
N00002191,101,36,65,47,26,21,54,10,44,37,15,22,20,10,10,17,5,12,31,15,16,17,11,6,14,4,10,33,6,27,10,5,5,23,1,22
N00002192,196,117,79,119,97,22,77,20,57,95,59,36,56,46,10,39,13,26,59,36,23,38,31,7,21,5,16,42,22,20,25,20,5,17,2,15
N00002193,115,43,72,63,34,29,52,9,43,47,20,27,30,17,13,17,3,14,33,14,19,20,12,8,13,2,11,35,9,26,13,5,8,22,4,18
N00002194,120,34,86,63,26,37,57,8,49,50,16,34,32,13,19,18,3,15,37,13,24,21,8,13,16,5,11,33,5,28,10,5,5,23,0,23
N00002195,127,64,63,86,57,29,41,7,34,54,29,25,37,25,12,17,4,13,44,23,21,35,21,14,9,2,7,29,12,17,14,11,3,15,1,14
N00002196,204,134,70,121,97,24,83,37,46,81,57,24,38,33,5,43,24,19,79,59,20,61,52,9,18,7,11,44,18,26,22,12,10,22,6,16
N00002197,212,150,62,122,108,14,90,42,48,119,86,33,70,64,6,49,22,27,68,47,21,40,34,6,28,13,15,25,17,8,12,10,2,13,7,6
N00002198,118,51,67,61,43,18,57,8,49,30,15,15,18,12,6,12,3,9,41,21,20,25,19,6,16,2,14,47,15,32,18,12,6,29,3,26
N00002199,122,54,68,54,38,16,68,16,52,47,16,31,17,13,4,30,3,27,49,28,21,29,21,8,20,7,13,26,10,16,8,4,4,18,6,12
N00002200,161,67,94,77,53,24,84,14,70,58,21,37,24,17,7,34,4,30,57,32,25,33,25,8,24,7,17,46,14,32,20,11,9,26,3,23
N00002201,120,35,85,56,25,31,64,10,54,22,10,12,8,7,1,14,3,11,53,17,36,31,13,18,22,4,18,45,8,37,17,5,12,28,3,25
N00002202,153,83,70,78,61,17,75,22,53,42,26,16,25,21,4,17,5,12,62,38,24,29,24,5,33,14,19,49,19,30,24,16,8,25,3,22
N00002203,421,285,136,266,215,51,155,70,85,126,84,42,81,61,20,45,23,22,203,158,45,135,119,16,68,39,29,92,43,49,50,35,15,42,8,34
N00002204,156,111,45,104,88,16,52,23,29,38,26,12,26,21,5,12,5,7,70,56,14,45,41,4,25,15,10,48,29,19,33,26,7,15,3,12
N00002205,249,194,55,175,158,17,74,36,38,129,104,25,88,80,8,41,24,17,94,76,18,71,65,6,23,11,12,26,14,12,16,13,3,10,1,9
N00002206,129,84,45,83,65,18,46,19,27,49,30,19,27,19,8,22,11,11,52,40,12,39,33,6,13,7,6,28,14,14,17,13,4,11,1,10
N00002207,118,69,49,61,47,14,57,22,35,31,17,14,11,7,4,20,10,10,59,36,23,32,26,6,27,10,17,28,16,12,18,14,4,10,2,8
N00002208,123,68,55,82,56,26,41,12,29,30,19,11,20,15,5,10,4,6,52,31,21,41,27,14,11,4,7,41,18,23,21,14,7,20,4,16
N00002209,122,85,37,75,68,7,47,17,30,43,36,7,28,28,0,15,8,7,61,37,24,34,28,6,27,9,18,18,12,6,13,12,1,5,0,5
N00002210,136,104,32,96,83,13,40,21,19,36,31,5,27,26,1,9,5,4,68,53,15,49,42,7,19,11,8,32,20,12,20,15,5,12,5,7
N00002211,131,47,84,70,28,42,61,19,42,51,18,33,28,10,18,23,8,15,47,16,31,24,9,15,23,7,16,33,13,20,18,9,9,15,4,11
N00002212,107,59,48,59,48,11,48,11,37,44,24,20,27,20,7,17,4,13,35,23,12,21,19,2,14,4,10,28,12,16,11,9,2,17,3,14
N00002213,278,175,103,166,138,28,112,37,75,134,75,59,70,52,18,64,23,41,90,68,22,62,57,5,28,11,17,54,32,22,34,29,5,20,3,17
N00002214,138,94,44,80,67,13,58,27,31,37,24,13,21,16,5,16,8,8,58,43,15,38,32,6,20,11,9,43,27,16,21,19,2,22,8,14
N00002215,120,64,56,75,51,24,45,13,32,37,17,20,23,14,9,14,3,11,39,24,15,26,18,8,13,6,7,44,23,21,26,19,7,18,4,14
N00002216,124,62,62,66,44,22,58,18,40,37,17,20,20,13,7,17,4,13,46,27,19,26,19,7,20,8,12,41,18,23,20,12,8,21,6,15
N00002217,111,59,52,61,41,20,50,18,32,22,12,10,10,7,3,12,5,7,42,28,14,27,22,5,15,6,9,47,19,28,24,12,12,23,7,16
N00002218,109,57,52,60,41,19,49,16,33,35,23,12,23,17,6,12,6,6,33,14,19,21,12,9,12,2,10,41,20,21,16,12,4,25,8,17
N00002219,114,40,74,60,27,33,54,13,41,29,9,20,14,4,10,15,5,10,44,17,27,24,12,12,20,5,15,41,14,27,22,11,11,19,3,16
N00002220,176,98,78,94,74,20,82,24,58,88,52,36,48,38,10,40,14,26,60,34,26,33,26,7,27,8,19,28,12,16,13,10,3,15,2,13
N00002221,197,86,111,94,63,31,103,23,80,61,23,38,32,19,13,29,4,25,52,27,25,25,18,7,27,9,18,84,36,48,37,26,11,47,10,37
N00002222,120,38,82,63,28,35,57,10,47,50,17,33,27,13,14,23,4,19,42,12,30,21,9,12,21,3,18,28,9,19,15,6,9,13,3,10
N00002223,71,25,46,37,18,19,34,7,27,27,13,14,16,9,7,11,4,7,25,7,18,11,4,7,14,3,11,19,5,14,10,5,5,9,0,9
N00002224,89,32,57,42,21,21,47,11,36,41,20,21,20,14,6,21,6,15,29,9,20,15,5,10,14,4,10,19,3,16,7,2,5,12,1,11
N00002225,193,50,143,113,43,70,80,7,73,55,15,40,43,13,30,12,2,10,62,20,42,39,17,22,23,3,20,76,15,61,31,13,18,45,2,43
N00002226,99,39,60,51,32,19,48,7,41,40,19,21,24,18,6,16,1,15,24,10,14,13,8,5,11,2,9,35,10,25,14,6,8,21,4,17
N00002227,112,44,68,53,35,18,59,9,50,34,13,21,19,12,7,15,1,14,27,9,18,10,8,2,17,1,16,51,22,29,24,15,9,27,7,20
N00002228,120,46,74,62,37,25,58,9,49,53,21,32,30,19,11,23,2,21,23,9,14,14,6,8,9,3,6,44,16,28,18,12,6,26,4,22
N00002229,340,184,156,193,133,60,147,51,96,143,74,69,72,55,17,71,19,52,143,93,50,85,66,19,58,27,31,54,17,37,36,12,24,18,5,13
N00002230,120,37,83,61,27,34,59,10,49,48,20,28,25,16,9,23,4,19,45,12,33,26,7,19,19,5,14,27,5,22,10,4,6,17,1,16
N00002231,145,36,109,60,27,33,85,9,76,67,21,46,28,17,11,39,4,35,52,12,40,22,8,14,30,4,26,26,3,23,10,2,8,16,1,15
N00002232,324,136,188,200,108,92,124,28,96,160,73,87,103,55,48,57,18,39,116,42,74,75,34,41,41,8,33,48,21,27,22,19,3,26,2,24
N00002233,140,37,103,77,30,47,63,7,56,62,19,43,33,15,18,29,4,25,54,14,40,31,11,20,23,3,20,24,4,20,13,4,9,11,0,11
N00002234,120,32,88,58,25,33,62,7,55,48,16,32,26,12,14,22,4,18,55,15,40,29,12,17,26,3,23,17,1,16,3,1,2,14,0,14
N00002235,137,42,95,68,30,38,69,12,57,54,17,37,25,12,13,29,5,24,55,17,38,31,12,19,24,5,19,28,8,20,12,6,6,16,2,14
N00002236,328,76,252,163,57,106,165,19,146,113,28,85,67,20,47,46,8,38,104,28,76,55,22,33,49,6,43,111,20,91,41,15,26,70,5,65
N00002237,123,55,68,62,43,19,61,12,49,67,30,37,31,24,7,36,6,30,39,20,19,24,16,8,15,4,11,17,5,12,7,3,4,10,2,8
N00002238,98,29,69,39,21,18,59,8,51,59,18,41,20,13,7,39,5,34,31,9,22,17,6,11,14,3,11,8,2,6,2,2,0,6,0,6
N00002239,108,42,66,63,29,34,45,13,32,25,7,18,11,5,6,14,2,12,59,30,29,38,19,19,21,11,10,24,5,19,14,5,9,10,0,10
N00002240,145,49,96,74,39,35,71,10,61,67,23,44,26,17,9,41,6,35,48,17,31,36,17,19,12,0,12,30,9,21,12,5,7,18,4,14
N00002241,116,37,79,59,23,36,57,14,43,57,21,36,32,16,16,25,5,20,40,13,27,16,5,11,24,8,16,19,3,16,11,2,9,8,1,7
N00002242,113,41,72,54,26,28,59,15,44,25,8,17,12,5,7,13,3,10,50,20,30,27,14,13,23,6,17,38,13,25,15,7,8,23,6,17
N00002243,122,40,82,63,29,34,59,11,48,33,14,19,21,12,9,12,2,10,42,22,20,26,14,12,16,8,8,47,4,43,16,3,13,31,1,30
N00002244,114,57,57,56,39,17,58,18,40,28,19,9,18,16,2,10,3,7,42,24,18,22,13,9,20,11,9,44,14,30,16,10,6,28,4,24
N00002245,128,30,98,59,20,39,69,10,59,11,3,8,7,2,5,4,1,3,50,6,44,24,4,20,26,2,24,67,21,46,28,14,14,39,7,32
N00002246,150,111,39,83,75,8,67,36,31,43,35,8,27,26,1,16,9,7,68,54,14,33,31,2,35,23,12,39,22,17,23,18,5,16,4,12
N00002247,146,103,43,90,78,12,56,25,31,53,36,17,35,29,6,18,7,11,71,52,19,42,38,4,29,14,15,22,15,7,13,11,2,9,4,5
N00002248,248,168,80,144,119,25,104,49,55,120,84,36,74,65,9,46,19,27,95,68,27,55,45,10,40,23,17,33,16,17,15,9,6,18,7,11
N00002249,179,138,41,121,110,11,58,28,30,74,58,16,50,47,3,24,11,13,80,69,11,58,55,3,22,14,8,25,11,14,13,8,5,12,3,9
N00002250,115,78,37,75,61,14,40,17,23,39,25,14,25,20,5,14,5,9,56,40,16,41,33,8,15,7,8,20,13,7,9,8,1,11,5,6
N00002251,136,83,53,84,67,17,52,16,36,51,27,24,25,20,5,26,7,19,63,43,20,45,38,7,18,5,13,22,13,9,14,9,5,8,4,4
N00002252,264,199,65,186,156,30,78,43,35,95,79,16,75,67,8,20,12,8,105,88,17,75,65,10,30,23,7,64,32,32,36,24,12,28,8,20
N00002253,129,87,42,89,72,17,40,15,25,36,29,7,24,22,2,12,7,5,64,45,19,47,39,8,17,6,11,29,13,16,18,11,7,11,2,9
N00002254,197,108,89,112,70,42,85,38,47,102,48,54,53,30,23,49,18,31,70,47,23,45,31,14,25,16,9,25,13,12,14,9,5,11,4,7
N00002255,177,124,53,111,96,15,66,28,38,76,58,18,49,46,3,27,12,15,69,52,17,47,40,7,22,12,10,32,14,18,15,10,5,17,4,13
N00002256,166,134,32,123,106,17,43,28,15,49,44,5,36,33,3,13,11,2,70,61,9,54,49,5,16,12,4,47,29,18,33,24,9,14,5,9
N00002257,140,80,60,80,65,15,60,15,45,53,38,15,35,32,3,18,6,12,45,25,20,27,21,6,18,4,14,42,17,25,18,12,6,24,5,19
N00002258,126,87,39,77,61,16,49,26,23,40,29,11,23,17,6,17,12,5,58,43,15,40,33,7,18,10,8,28,15,13,14,11,3,14,4,10
N00002259,153,79,74,86,61,25,67,18,49,81,45,36,42,31,11,39,14,25,43,20,23,26,18,8,17,2,15,29,14,15,18,12,6,11,2,9
N00002260,299,203,96,184,151,33,115,52,63,178,124,54,112,93,19,66,31,35,82,58,24,53,42,11,29,16,13,39,21,18,19,16,3,20,5,15
N00002261,225,183,42,167,152,15,58,31,27,104,82,22,71,64,7,33,18,15,91,79,12,72,69,3,19,10,9,30,22,8,24,19,5,6,3,3
N00002262,156,105,51,107,82,25,49,23,26,46,33,13,31,25,6,15,8,7,76,53,23,55,40,15,21,13,8,34,19,15,21,17,4,13,2,11
N00002263,159,130,29,115,100,15,44,30,14,62,55,7,50,45,5,12,10,2,64,55,9,47,42,5,17,13,4,33,20,13,18,13,5,15,7,8
N00002264,257,136,121,152,106,46,105,30,75,149,82,67,90,65,25,59,17,42,80,43,37,46,31,15,34,12,22,28,11,17,16,10,6,12,1,11
N00002265,216,125,91,117,95,22,99,30,69,141,82,59,75,62,13,66,20,46,55,34,21,32,27,5,23,7,16,20,9,11,10,6,4,10,3,7
N00002266,108,46,62,55,31,24,53,15,38,38,21,17,16,13,3,22,8,14,48,18,30,30,13,17,18,5,13,22,7,15,9,5,4,13,2,11
N00002267,172,79,93,94,53,41,78,26,52,105,49,56,55,32,23,50,17,33,50,23,27,27,16,11,23,7,16,17,7,10,12,5,7,5,2,3
N00002268,290,143,147,140,103,37,150,40,110,184,92,92,92,69,23,92,23,69,76,40,36,37,26,11,39,14,25,30,11,19,11,8,3,19,3,16
N00002269,117,54,63,65,42,23,52,12,40,52,26,26,26,22,4,26,4,22,34,15,19,19,10,9,15,5,10,31,13,18,20,10,10,11,3,8
N00002270,120,56,64,54,38,16,66,18,48,56,28,28,23,20,3,33,8,25,49,23,26,24,14,10,25,9,16,15,5,10,7,4,3,8,1,7
N00002271,113,44,69,55,30,25,58,14,44,54,16,38,23,12,11,31,4,27,41,22,19,22,15,7,19,7,12,18,6,12,10,3,7,8,3,5
N00002272,99,44,55,42,27,15,57,17,40,40,17,23,17,12,5,23,5,18,48,23,25,20,12,8,28,11,17,11,4,7,5,3,2,6,1,5
N00002273,214,140,74,124,103,21,90,37,53,119,87,32,70,62,8,49,25,24,75,45,30,47,35,12,28,10,18,20,8,12,7,6,1,13,2,11
N00002274,98,36,62,56,31,25,42,5,37,49,18,31,24,14,10,25,4,21,34,14,20,25,14,11,9,0,9,15,4,11,7,3,4,8,1,7
N00002275,103,44,59,51,30,21,52,14,38,41,16,25,19,11,8,22,5,17,38,18,20,21,13,8,17,5,12,24,10,14,11,6,5,13,4,9
N00002276,124,76,48,66,51,15,58,25,33,39,22,17,14,10,4,25,12,13,53,32,21,31,23,8,22,9,13,32,22,10,21,18,3,11,4,7
N00002277,194,96,98,106,71,35,88,25,63,108,56,52,62,43,19,46,13,33,55,25,30,30,17,13,25,8,17,31,15,16,14,11,3,17,4,13
N00002278,137,58,79,65,40,25,72,18,54,60,24,36,29,17,12,31,7,24,46,21,25,24,14,10,22,7,15,31,13,18,12,9,3,19,4,15
N00002279,111,34,77,67,23,44,44,11,33,51,13,38,34,9,25,17,4,13,34,8,26,19,6,13,15,2,13,26,13,13,14,8,6,12,5,7
N00002280,116,63,53,72,45,27,44,18,26,44,22,22,28,16,12,16,6,10,43,27,16,29,19,10,14,8,6,29,14,15,15,10,5,14,4,10
N00002281,127,62,65,66,49,17,61,13,48,49,22,27,21,16,5,28,6,22,55,30,25,32,24,8,23,6,17,23,10,13,13,9,4,10,1,9
N00002282,114,35,79,61,30,31,53,5,48,27,7,20,9,5,4,18,2,16,49,20,29,32,18,14,17,2,15,38,8,30,20,7,13,18,1,17
N00002283,106,51,55,54,33,21,52,18,34,26,8,18,13,8,5,13,0,13,54,33,21,32,21,11,22,12,10,26,10,16,9,4,5,17,6,11
N00002284,128,50,78,66,34,32,62,16,46,34,11,23,18,8,10,16,3,13,54,29,25,30,19,11,24,10,14,40,10,30,18,7,11,22,3,19
N00002285,128,93,35,85,75,10,43,18,25,48,31,17,26,24,2,22,7,15,55,45,10,42,36,6,13,9,4,25,17,8,17,15,2,8,2,6
N00002286,127,79,48,65,57,8,62,22,40,32,16,16,9,7,2,23,9,14,64,49,15,44,41,3,20,8,12,31,14,17,12,9,3,19,5,14
N00002287,122,65,57,71,51,20,51,14,37,25,11,14,10,8,2,15,3,12,46,28,18,30,24,6,16,4,12,51,26,25,31,19,12,20,7,13
N00002288,118,49,69,60,34,26,58,15,43,33,12,21,10,8,2,23,4,19,48,23,25,30,17,13,18,6,12,37,14,23,20,9,11,17,5,12
N00002289,107,44,63,58,34,24,49,10,39,37,15,22,25,14,11,12,1,11,36,14,22,16,8,8,20,6,14,34,15,19,17,12,5,17,3,14
N00002290,238,97,141,107,72,35,131,25,106,35,19,16,20,11,9,15,8,7,83,46,37,50,38,12,33,8,25,120,32,88,37,23,14,83,9,74
N00002291,227,88,139,134,68,66,93,20,73,93,35,58,56,28,28,37,7,30,77,34,43,48,24,24,29,10,19,57,19,38,30,16,14,27,3,24
N00002292,118,73,45,81,65,16,37,8,29,38,28,10,27,24,3,11,4,7,42,26,16,30,23,7,12,3,9,38,19,19,24,18,6,14,1,13
N00002293,113,52,61,60,41,19,53,11,42,36,16,20,22,14,8,14,2,12,43,22,21,22,15,7,21,7,14,34,14,20,16,12,4,18,2,16
N00002294,123,79,44,78,62,16,45,17,28,25,13,12,17,11,6,8,2,6,55,44,11,36,32,4,19,12,7,43,22,21,25,19,6,18,3,15
N00002295,137,85,52,83,61,22,54,24,30,51,34,17,34,25,9,17,9,8,58,38,20,38,27,11,20,11,9,28,13,15,11,9,2,17,4,13
N00002296,143,75,68,79,54,25,64,21,43,64,34,30,35,24,11,29,10,19,53,29,24,31,21,10,22,8,14,26,12,14,13,9,4,13,3,10
N00002297,124,88,36,79,67,12,45,21,24,17,14,3,11,10,1,6,4,2,67,48,19,45,35,10,22,13,9,40,26,14,23,22,1,17,4,13
N00002298,137,52,85,54,35,19,83,17,66,29,15,14,15,12,3,14,3,11,49,19,30,21,9,12,28,10,18,59,18,41,18,14,4,41,4,37
N00002299,149,94,55,94,74,20,55,20,35,56,38,18,36,29,7,20,9,11,45,28,17,31,22,9,14,6,8,48,28,20,27,23,4,21,5,16
N00002300,318,214,104,192,164,28,126,50,76,170,114,56,98,84,14,72,30,42,93,71,22,64,59,5,29,12,17,55,29,26,30,21,9,25,8,17
N00002301,242,166,76,152,132,20,90,34,56,90,62,28,54,48,6,36,14,22,86,61,25,57,49,8,29,12,17,66,43,23,41,35,6,25,8,17
N00002302,221,172,49,155,141,14,66,31,35,73,53,20,55,47,8,18,6,12,100,83,17,66,64,2,34,19,15,48,36,12,34,30,4,14,6,8
N00002303,158,105,53,96,79,17,62,26,36,86,62,24,51,46,5,35,16,19,51,32,19,33,25,8,18,7,11,21,11,10,12,8,4,9,3,6
N00002304,88,46,42,51,33,18,37,13,24,39,26,13,25,20,5,14,6,8,33,12,21,18,9,9,15,3,12,16,8,8,8,4,4,8,4,4
N00002305,311,201,110,191,151,40,120,50,70,192,128,64,121,95,26,71,33,38,94,57,37,55,41,14,39,16,23,25,16,9,15,15,0,10,1,9
N00002306,524,323,201,308,233,75,216,90,126,333,220,113,210,162,48,123,58,65,148,84,64,76,58,18,72,26,46,43,19,24,22,13,9,21,6,15
N00002307,134,91,43,89,78,11,45,13,32,30,19,11,15,14,1,15,5,10,73,56,17,54,49,5,19,7,12,31,16,15,20,15,5,11,1,10
N00002308,124,84,40,83,70,13,41,14,27,37,22,15,25,19,6,12,3,9,56,45,11,40,37,3,16,8,8,31,17,14,18,14,4,13,3,10
N00002309,101,45,56,59,37,22,42,8,34,42,21,21,28,16,12,14,5,9,39,17,22,22,15,7,17,2,15,20,7,13,9,6,3,11,1,10
N00002310,103,43,60,52,33,19,51,10,41,39,15,24,22,14,8,17,1,16,26,12,14,14,9,5,12,3,9,38,16,22,16,10,6,22,6,16
N00002311,119,72,47,60,44,16,59,28,31,50,28,22,22,12,10,28,16,12,35,23,12,19,16,3,16,7,9,34,21,13,19,16,3,15,5,10
N00002312,137,60,77,78,47,31,59,13,46,50,24,26,27,18,9,23,6,17,44,20,24,29,16,13,15,4,11,43,16,27,22,13,9,21,3,18
N00002313,140,80,60,72,58,14,68,22,46,27,14,13,11,7,4,16,7,9,63,40,23,39,33,6,24,7,17,50,26,24,22,18,4,28,8,20
N00002314,121,69,52,67,52,15,54,17,37,33,21,12,20,14,6,13,7,6,34,24,10,22,19,3,12,5,7,54,24,30,25,19,6,29,5,24
N00002315,145,84,61,73,60,13,72,24,48,47,27,20,22,18,4,25,9,16,40,29,11,26,24,2,14,5,9,58,28,30,25,18,7,33,10,23
N00002316,116,59,57,57,38,19,59,21,38,28,16,12,15,8,7,13,8,5,40,23,17,21,16,5,19,7,12,48,20,28,21,14,7,27,6,21
N00002317,118,80,38,75,65,10,43,15,28,32,23,9,22,20,2,10,3,7,44,31,13,32,25,7,12,6,6,42,26,16,21,20,1,21,6,15
N00002318,169,92,77,93,74,19,76,18,58,50,28,22,26,21,5,24,7,17,50,28,22,31,23,8,19,5,14,69,36,33,36,30,6,33,6,27
N00002319,260,174,86,155,132,23,105,42,63,107,77,30,74,62,12,33,15,18,81,54,27,45,37,8,36,17,19,72,43,29,36,33,3,36,10,26
N00002320,131,66,65,68,48,20,63,18,45,42,18,24,20,13,7,22,5,17,48,30,18,29,22,7,19,8,11,41,18,23,19,13,6,22,5,17
N00002321,117,75,42,71,59,12,46,16,30,36,23,13,24,18,6,12,5,7,35,29,6,23,23,0,12,6,6,46,23,23,24,18,6,22,5,17
N00002322,125,82,43,77,60,17,48,22,26,33,22,11,24,19,5,9,3,6,48,36,12,30,25,5,18,11,7,44,24,20,23,16,7,21,8,13
N00002323,132,91,41,76,65,11,56,26,30,37,27,10,21,18,3,16,9,7,52,39,13,32,28,4,20,11,9,43,25,18,23,19,4,20,6,14
N00002324,106,76,30,70,59,11,36,17,19,38,35,3,29,27,2,9,8,1,41,29,12,30,24,6,11,5,6,27,12,15,11,8,3,16,4,12
N00002325,173,116,57,115,95,20,58,21,37,59,37,22,44,35,9,15,2,13,72,53,19,46,39,7,26,14,12,42,26,16,25,21,4,17,5,12
N00002326,130,75,55,76,57,19,54,18,36,34,21,13,20,15,5,14,6,8,53,33,20,32,23,9,21,10,11,43,21,22,24,19,5,19,2,17
N00002327,460,329,131,301,257,44,159,72,87,209,166,43,146,130,16,63,36,27,155,109,46,94,80,14,61,29,32,96,54,42,61,47,14,35,7,28
N00002328,130,92,38,78,67,11,52,25,27,50,35,15,30,26,4,20,9,11,59,47,12,35,33,2,24,14,10,21,10,11,13,8,5,8,2,6
N00002329,135,70,65,79,53,26,56,17,39,43,27,16,30,21,9,13,6,7,41,23,18,27,17,10,14,6,8,51,20,31,22,15,7,29,5,24
N00002330,215,163,52,143,128,15,72,35,37,103,85,18,71,67,4,32,18,14,79,58,21,50,43,7,29,15,14,33,20,13,22,18,4,11,2,9
N00002331,199,132,67,125,106,19,74,26,48,80,48,32,47,37,10,33,11,22,83,64,19,57,51,6,26,13,13,36,20,16,21,18,3,15,2,13
N00002332,159,76,83,88,58,30,71,18,53,75,43,32,40,30,10,35,13,22,46,21,25,30,17,13,16,4,12,38,12,26,18,11,7,20,1,19
N00002333,149,98,51,90,75,15,59,23,36,55,40,15,36,28,8,19,12,7,60,40,20,35,31,4,25,9,16,34,18,16,19,16,3,15,2,13
N00002334,125,85,40,74,66,8,51,19,32,45,29,16,26,22,4,19,7,12,52,40,12,32,30,2,20,10,10,28,16,12,16,14,2,12,2,10
N00002335,202,142,60,145,118,27,57,24,33,68,50,18,48,41,7,20,9,11,87,63,24,66,52,14,21,11,10,47,29,18,31,25,6,16,4,12
N00002336,132,70,62,79,53,26,53,17,36,49,27,22,34,21,13,15,6,9,40,23,17,26,20,6,14,3,11,43,20,23,19,12,7,24,8,16
N00002337,139,61,78,75,46,29,64,15,49,62,26,36,33,22,11,29,4,25,46,22,24,25,13,12,21,9,12,31,13,18,17,11,6,14,2,12
N00002338,109,56,53,65,44,21,44,12,32,37,21,16,24,19,5,13,2,11,32,18,14,18,12,6,14,6,8,40,17,23,23,13,10,17,4,13
N00002339,116,71,45,65,55,10,51,16,35,34,23,11,21,18,3,13,5,8,55,40,15,32,29,3,23,11,12,27,8,19,12,8,4,15,0,15
N00002340,114,70,44,70,51,19,44,19,25,40,25,15,26,18,8,14,7,7,37,24,13,22,18,4,15,6,9,37,21,16,22,15,7,15,6,9
N00002341,100,56,44,60,47,13,40,9,31,44,26,18,28,23,5,16,3,13,29,16,13,19,13,6,10,3,7,27,14,13,13,11,2,14,3,11
N00002342,115,55,60,68,42,26,47,13,34,43,16,27,25,11,14,18,5,13,45,27,18,30,21,9,15,6,9,27,12,15,13,10,3,14,2,12
N00002343,117,73,44,77,61,16,40,12,28,78,45,33,50,39,11,28,6,22,37,26,11,26,21,5,11,5,6,2,2,0,1,1,0,1,1,0
N00002344,182,56,126,89,34,55,93,22,71,89,34,55,44,21,23,45,13,32,55,15,40,34,9,25,21,6,15,38,7,31,11,4,7,27,3,24
N00002345,153,48,105,76,36,40,77,12,65,55,27,28,34,23,11,21,4,17,32,6,26,21,5,16,11,1,10,66,15,51,21,8,13,45,7,38
N00002346,114,42,72,61,30,31,53,12,41,44,18,26,23,13,10,21,5,16,44,19,25,26,12,14,18,7,11,26,5,21,12,5,7,14,0,14
N00002347,280,155,125,152,119,33,128,36,92,110,63,47,63,51,12,47,12,35,92,60,32,50,39,11,42,21,21,78,32,46,39,29,10,39,3,36
N00002348,169,61,108,79,38,41,90,23,67,68,33,35,41,22,19,27,11,16,39,13,26,18,7,11,21,6,15,62,15,47,20,9,11,42,6,36
N00002349,113,51,62,61,36,25,52,15,37,42,18,24,22,13,9,20,5,15,34,18,16,20,12,8,14,6,8,37,15,22,19,11,8,18,4,14
N00002350,96,42,54,45,36,9,51,6,45,16,6,10,8,5,3,8,1,7,29,19,10,17,16,1,12,3,9,51,17,34,20,15,5,31,2,29
N00002351,418,283,135,257,221,36,161,62,99,267,182,85,160,137,23,107,45,62,116,81,35,80,69,11,36,12,24,35,20,15,17,15,2,18,5,13
N00002352,137,49,88,70,31,39,67,18,49,25,10,15,17,8,9,8,2,6,35,20,15,18,14,4,17,6,11,77,19,58,35,9,26,42,10,32
N00002353,647,372,275,350,277,73,297,95,202,385,215,170,194,159,35,191,56,135,176,114,62,109,84,25,67,30,37,86,43,43,47,34,13,39,9,30
N00002354,151,79,72,100,64,36,51,15,36,62,33,29,42,26,16,20,7,13,53,28,25,36,23,13,17,5,12,36,18,18,22,15,7,14,3,11
N00002355,112,47,65,63,34,29,49,13,36,48,16,32,25,12,13,23,4,19,47,21,26,25,13,12,22,8,14,17,10,7,13,9,4,4,1,3
N00002356,140,93,47,81,60,21,59,33,26,62,37,25,31,23,8,31,14,17,66,49,17,45,34,11,21,15,6,12,7,5,5,3,2,7,4,3
N00002357,146,51,95,101,44,57,45,7,38,66,25,41,51,21,30,15,4,11,49,16,33,34,15,19,15,1,14,31,10,21,16,8,8,15,2,13
N00002358,110,35,75,55,27,28,55,8,47,46,14,32,20,8,12,26,6,20,34,12,22,17,11,6,17,1,16,30,9,21,18,8,10,12,1,11
N00002359,118,40,78,74,29,45,44,11,33,43,11,32,25,7,18,18,4,14,40,13,27,28,9,19,12,4,8,35,16,19,21,13,8,14,3,11
N00002360,115,59,56,73,48,25,42,11,31,34,17,17,21,13,8,13,4,9,33,20,13,27,17,10,6,3,3,48,22,26,25,18,7,23,4,19
N00002361,116,55,61,54,35,19,62,20,42,47,23,24,25,18,7,22,5,17,37,20,17,14,10,4,23,10,13,32,12,20,15,7,8,17,5,12
N00002362,113,44,69,55,32,23,58,12,46,38,22,16,22,16,6,16,6,10,47,17,30,26,12,14,21,5,16,28,5,23,7,4,3,21,1,20
N00002363,108,43,65,53,34,19,55,9,46,38,17,21,22,14,8,16,3,13,32,16,16,17,12,5,15,4,11,38,10,28,14,8,6,24,2,22
N00002364,118,28,90,59,19,40,59,9,50,45,12,33,23,9,14,22,3,19,41,10,31,23,6,17,18,4,14,32,6,26,13,4,9,19,2,17
N00002365,121,57,64,72,46,26,49,11,38,55,26,29,27,20,7,28,6,22,40,21,19,28,16,12,12,5,7,26,10,16,17,10,7,9,0,9
N00002366,118,55,63,76,43,33,42,12,30,40,21,19,27,17,10,13,4,9,45,24,21,28,18,10,17,6,11,33,10,23,21,8,13,12,2,10
N00002367,164,92,72,94,69,25,70,23,47,55,37,18,39,30,9,16,7,9,52,34,18,33,26,7,19,8,11,57,21,36,22,13,9,35,8,27
