personId,name,kind,sourceAsserted,keyedBy,candidacies,firstYear,lastYear,span,largest_gap,bodies,parties,severity,reasons
105187+104855,Ann Marie Fitzgerald,UNDER-MERGE,,id/id,2,2014,2019,5,5,,Sinn Féin,4,"same name, careers 2014-2014 then 2019-2019, gap 5y"
119432+110860,Tom Healy,UNDER-MERGE,,name/src,2,2019,2024,5,5,,Independent / Sinn Féin,4,"same name, careers 2019-2019 then 2024-2024, gap 5y"
119359+121865,Dr Lucille Ryan O'Shea,UNDER-MERGE,,name/src,2,1999,2004,5,5,,Green,4,"same name, careers 1999-1999 then 2004-2004, gap 5y"
119387+120954,Linda O'Shea Farren,UNDER-MERGE,,name/src,2,2014,2019,5,5,,Fine Gael,4,"same name, careers 2014-2014 then 2019-2019, gap 5y"
122146+119389,Louise Minihan,UNDER-MERGE,,src/name,2,2009,2014,5,5,,Sinn Féin / Éirígí,4,"same name, careers 2009-2009 then 2014-2014, gap 5y"
119390+119587,Marcin Czechowicz,UNDER-MERGE,,name/src,2,2014,2019,5,5,,Independent,4,"same name, careers 2014-2014 then 2019-2019, gap 5y"
119427+119557,Seán Tyrrell,UNDER-MERGE,,name/src,2,2014,2019,5,5,,Fine Gael / Independent,4,"same name, careers 2014-2014 then 2019-2019, gap 5y"
122434+119435,Wayne Tobin,UNDER-MERGE,,src/name,2,2009,2014,5,5,,Independent,4,"same name, careers 2009-2009 then 2014-2014, gap 5y"
123156+123157,Arthur John Moore,UNDER-MERGE,,id/id,2,1895,1900,5,5,,Irish National League / Irish Parliamentary,4,"same name, careers 1895-1895 then 1900-1900, gap 5y"
123178+123177,Charles John Engledow,UNDER-MERGE,,id/id,2,1895,1900,5,5,,Healyite Nationalist / Irish National Federation,4,"same name, careers 1895-1895 then 1900-1900, gap 5y"
123193+123194,Daniel MacAleese,UNDER-MERGE,,id/id,2,1895,1900,5,5,,Irish National Federation / Irish Parliamentary,4,"same name, careers 1895-1895 then 1900-1900, gap 5y"
123211+123209,Edward Charles Thompson,UNDER-MERGE,,id/id,2,1895,1900,5,5,,Independent Nationalist / Liberal Unionist,4,"same name, careers 1895-1895 then 1900-1900, gap 5y"
123288+123287,James Gibney,UNDER-MERGE,,id/id,2,1895,1900,5,5,,Healyite Nationalist / Irish National Federation,4,"same name, careers 1895-1895 then 1900-1900, gap 5y"
123319+123318,Jeremiah Blake,UNDER-MERGE,,id/id,2,1895,1900,5,5,,Healyite Nationalist / Irish National League,4,"same name, careers 1895-1895 then 1900-1900, gap 5y"
123323+123324,John Atkinson,UNDER-MERGE,,id/id,2,1895,1900,5,5,,Irish Unionist / Irish Unionist Alliance,4,"same name, careers 1895-1895 then 1900-1900, gap 5y"
123335+123336,John Eustace Jameson,UNDER-MERGE,,id/id,2,1895,1900,5,5,,Irish National Federation / Irish Parliamentary,4,"same name, careers 1895-1895 then 1900-1900, gap 5y"
104786+1199,James Stronge,UNDER-MERGE,,id/id,2,1969,1973,4,4,,UUP,4,"same name, careers 1969-1969 then 1973-1973, gap 4y"
9350+108487,Ivan Cooper,UNDER-MERGE,,id/id,5,1973,1977,4,2,,SDLP,4,"same name, careers 1973-1975 then 1977-1977, gap 2y"
9619+106260,Robert James Mitchell,UNDER-MERGE,,id/id,2,1969,1973,4,4,,UUP,4,"same name, careers 1969-1969 then 1973-1973, gap 4y"
112903+20432,Paddy Kennedy,UNDER-MERGE,,id/id,2,1969,1973,4,4,,Republican Labour,4,"same name, careers 1969-1969 then 1973-1973, gap 4y"
26372+115544,James O'Reilly,UNDER-MERGE,,id/id,2,1969,1973,4,4,,Independent Nationalist / Nationalist Party,4,"same name, careers 1969-1969 then 1973-1973, gap 4y"
26719+104772,Mickey Coogan,UNDER-MERGE,,id/id,3,2010,2014,4,3,,Independent / Sinn Féin,4,"same name, careers 2010-2011 then 2014-2014, gap 3y"
28437+105118,Philip Randle,UNDER-MERGE,,id/id,2,2019,2023,4,4,,Green,4,"same name, careers 2019-2019 then 2023-2023, gap 4y"
33545+112846,Martin Kelly,UNDER-MERGE,,id/id,3,2015,2019,4,3,,Aontú / CISTA,4,"same name, careers 2015-2016 then 2019-2019, gap 3y"
111144+100343,Seán Hayes,UNDER-MERGE,,src/name,3,1918,1922,4,1,,Pro-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1918-1921 then 1922-1922, gap 1y"
105429+40503,Martyn Todd,UNDER-MERGE,,id/id,2,2015,2019,4,4,,Alliance / Independent,4,"same name, careers 2015-2015 then 2019-2019, gap 4y"
43879+105556,Basil McIvor,UNDER-MERGE,,id/id,2,1969,1973,4,4,,UUP,4,"same name, careers 1969-1969 then 1973-1973, gap 4y"
57620+106002,John Stevenson,UNDER-MERGE,,id/id,2,2010,2014,4,4,,Independent / PUP,4,"same name, careers 2010-2010 then 2014-2014, gap 4y"
105799+108164,Jack Hassard,UNDER-MERGE,,id/id,2,1973,1977,4,4,,Independent / Independent Unionist,4,"same name, careers 1973-1973 then 1977-1977, gap 4y"
65292+105861,Tom Gormley,UNDER-MERGE,,id/id,2,1969,1973,4,4,,Alliance / Nationalist Party,4,"same name, careers 1969-1969 then 1973-1973, gap 4y"
102372+108035,Martin Gregg,UNDER-MERGE,,id/id,3,2007,2011,4,0,,Green / Green / Ecology / Independent Other,4,"same name, careers 2007-2011 then 2011-2011, gap 0y"
75337+105988,Walter Scott,UNDER-MERGE,,id/id,2,1969,1973,4,4,,UUP,4,"same name, careers 1969-1969 then 1973-1973, gap 4y"
104987+117444,Sheelagh Murnaghan,UNDER-MERGE,,id/id,2,1969,1973,4,4,,Ulster Liberal,4,"same name, careers 1969-1969 then 1973-1973, gap 4y"
106294+84765,Richard Moore,UNDER-MERGE,,id/id,2,1966,1970,4,4,,Ulster Liberal,4,"same name, careers 1966-1966 then 1970-1970, gap 4y"
112114+112541,Joseph Brennan,UNDER-MERGE,,name/src,2,1957,1961,4,4,,Fine Gael / Labour Party (Ireland),4,"same name, careers 1957-1957 then 1961-1961, gap 4y"
112165+100325,Patrick McKenna,UNDER-MERGE,,src/name,3,1923,1927,4,0,,Farmers / Farmers' Party (Ireland) / Independent,4,"same name, careers 1923-1927 then 1927-1927, gap 0y"
111169+101219,Michael Smyth,UNDER-MERGE,,src/name,3,1923,1927,4,0,,Irish Labour / Labour Party (Ireland),4,"same name, careers 1923-1927 then 1927-1927, gap 0y"
101817+112942,Cathal Brugha,UNDER-MERGE,,src/name,3,1918,1922,4,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1918-1921 then 1922-1922, gap 1y"
101886+112985,George Wolfe,UNDER-MERGE,,src/name,3,1923,1927,4,0,,Cumann na nGaedheal,4,"same name, careers 1923-1927 then 1927-1927, gap 0y"
113174+101896,Hugh Garahan,UNDER-MERGE,,src/name,3,1923,1927,4,0,,Farmers / Farmers' Party (Ireland),4,"same name, careers 1923-1927 then 1927-1927, gap 0y"
101910+112996,James Gilligan,UNDER-MERGE,,src/name,3,1923,1927,4,0,,Cumann na nGaedheal / Farmers,4,"same name, careers 1923-1927 then 1927-1927, gap 0y"
112162+101953,John O'Neill,UNDER-MERGE,,src/name,3,1923,1927,4,3,,Cumann na nGaedheal / Farmers / Protectionist,4,"same name, careers 1923-1924 then 1927-1927, gap 3y"
101963+113018,Joseph MacDonagh,UNDER-MERGE,,src/name,3,1918,1922,4,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1918-1921 then 1922-1922, gap 1y"
101974+113025,Laurence Ginnell,UNDER-MERGE,,src/name,3,1918,1922,4,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1918-1921 then 1922-1922, gap 1y"
102081+113074,Philip Shanahan,UNDER-MERGE,,src/name,3,1918,1922,4,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1918-1921 then 1922-1922, gap 1y"
102084+113075,Professor Arthur Conway,UNDER-MERGE,,src/name,3,1918,1922,4,4,,Independent / Nationalist Party,4,"same name, careers 1918-1918 then 1922-1922, gap 4y"
102104+113089,Seán Etchingham,UNDER-MERGE,,src/name,3,1918,1922,4,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1918-1921 then 1922-1922, gap 1y"
102137+113100,Thomas Hunter,UNDER-MERGE,,src/name,3,1918,1922,4,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1918-1921 then 1922-1922, gap 1y"
113166+103101,Barney Mellows,UNDER-MERGE,,src/name,2,1923,1927,4,4,,Republican / Sinn Féin,4,"same name, careers 1923-1923 then 1927-1927, gap 4y"
113147+103381,John Donohoe,UNDER-MERGE,,src/name,2,2020,2024,4,4,,Independent,4,"same name, careers 2020-2020 then 2024-2024, gap 4y"
123725+103526,Michael O’Mullane,UNDER-MERGE,,src/name,2,1923,1927,4,4,,Independent / Republican,4,"same name, careers 1923-1923 then 1927-1927, gap 4y"
103838+104092,John Henry Collins,UNDER-MERGE,,id/id,2,1925,1929,4,4,,Nationalist Party,4,"same name, careers 1925-1925 then 1929-1929, gap 4y"
103994+103855,Philip James Woods,UNDER-MERGE,,id/id,2,1925,1929,4,4,,Independent Unionist,4,"same name, careers 1925-1925 then 1929-1929, gap 4y"
122918+123171,Charles Craig,UNDER-MERGE,,id/id,3,1906,1910,4,0,,Irish Unionist / Irish Unionist Alliance,4,"same name, careers 1906-1910 then 1910-1910, gap 0y"
105838+103897,Billy McMullen,UNDER-MERGE,,id/id,2,1925,1929,4,4,,NI Labour,4,"same name, careers 1925-1925 then 1929-1929, gap 4y"
116540+103900,Albert McElroy,UNDER-MERGE,,id/id,2,1958,1962,4,4,,Ulster Liberal,4,"same name, careers 1958-1958 then 1962-1962, gap 4y"
103962+103988,L. T. O'Kane,UNDER-MERGE,,id/id,2,1965,1969,4,4,,Independent / New Ireland Movement,4,"same name, careers 1965-1965 then 1969-1969, gap 4y"
115175+105847,Harry Midgley,UNDER-MERGE,,id/id,2,1941,1945,4,4,,Commonwealth Labour Party / NI Labour,4,"same name, careers 1941-1941 then 1945-1945, gap 4y"
104042+106124,Sam Napier,UNDER-MERGE,,id/id,2,1949,1953,4,4,,NI Labour,4,"same name, careers 1949-1949 then 1953-1953, gap 4y"
106222+104142,Martin McBirney,UNDER-MERGE,,id/id,2,1965,1969,4,4,,NI Labour,4,"same name, careers 1965-1965 then 1969-1969, gap 4y"
104263+105763,James Woods Gyle,UNDER-MERGE,,id/id,2,1925,1929,4,4,,Independent Unionist,4,"same name, careers 1925-1925 then 1929-1929, gap 4y"
117414+104434,Robert Harcourt,UNDER-MERGE,,id/id,3,1949,1953,4,1,,UUP,4,"same name, careers 1949-1949 then 1950-1953, gap 1y"
104543+106075,William Magill,UNDER-MERGE,,id/id,2,1925,1929,4,4,,Town Tenants Association / Town Tenants' Association,4,"same name, careers 1925-1925 then 1929-1929, gap 4y"
105460+104618,Sam Kyle,UNDER-MERGE,,id/id,2,1925,1929,4,4,,NI Labour,4,"same name, careers 1925-1925 then 1929-1929, gap 4y"
105083+109434,Ireland,UNDER-MERGE,,id/name,2,2019,2023,4,4,,Alliance,4,"same name, careers 2019-2019 then 2023-2023, gap 4y"
105692+105923,James Morrow,UNDER-MERGE,,id/id,3,1945,1949,4,0,,NI Labour,4,"same name, careers 1945-1945 then 1945-1949, gap 0y"
112853+112875,Éamon de Valera,UNDER-MERGE,,id/id,2,1921,1925,4,4,,Republican / Sinn Féin,4,"same name, careers 1921-1921 then 1925-1925, gap 4y"
123498+123497,Thomas Russell,UNDER-MERGE,,id/id,2,1906,1910,4,4,,Liberal / Russellite Unionist,4,"same name, careers 1906-1906 then 1910-1910, gap 4y"
123189+122926,Daniel Desmond Sheehan,UNDER-MERGE,,id/id,3,1906,1910,4,4,,All-for-Ireland / Irish Parliamentary,4,"same name, careers 1906-1906 then 1910-1910, gap 4y"
122961+123265,Hugh T. Barrie,UNDER-MERGE,,id/id,3,1906,1910,4,0,,Irish Unionist / Irish Unionist Alliance,4,"same name, careers 1906-1910 then 1910-1910, gap 0y"
123315+123314,James Wood,UNDER-MERGE,,id/id,2,1906,1910,4,4,,Liberal / Russellite Unionist,4,"same name, careers 1906-1906 then 1910-1910, gap 4y"
123354+123352,John McKean,UNDER-MERGE,,id/id,2,1906,1910,4,4,,Ind. Nationalist / Irish Parliamentary,4,"same name, careers 1906-1906 then 1910-1910, gap 4y"
123469+123468,Samuel Robert Keightley,UNDER-MERGE,,id/id,2,1906,1910,4,4,,Liberal / Russellite Unionist,4,"same name, careers 1906-1906 then 1910-1910, gap 4y"
105191+4639,Richie McPhillips,UNDER-MERGE,,id/id,3,2014,2017,3,2,,SDLP,4,"same name, careers 2014-2014 then 2016-2017, gap 2y"
7460+105981,Nuala Toman,UNDER-MERGE,,id/id,2,2014,2017,3,3,,Sinn Féin,4,"same name, careers 2014-2014 then 2017-2017, gap 3y"
106266+9668,Colin McCusker,UNDER-MERGE,,id/id,2,2011,2014,3,3,,UUP,4,"same name, careers 2011-2011 then 2014-2014, gap 3y"
19080+105000,Ellen Murray,UNDER-MERGE,,id/id,3,2016,2019,3,2,,Green,4,"same name, careers 2016-2017 then 2019-2019, gap 2y"
19991+119945,Michael Watters,UNDER-MERGE,,id/src,2,2016,2019,3,3,,Fianna Fáil / Green,4,"same name, careers 2016-2016 then 2019-2019, gap 3y"
26988+104719,Frank Shivers,UNDER-MERGE,,id/id,4,2016,2019,3,2,,Conservative,4,"same name, careers 2016-2017 then 2019-2019, gap 2y"
105170+32904,Conor Quinn,UNDER-MERGE,,id/id,2,2011,2014,3,3,,Green / SDLP,4,"same name, careers 2011-2011 then 2014-2014, gap 3y"
37687+105327,Karl Bennett,UNDER-MERGE,,id/id,2,2019,2022,3,3,,Independent / PUP,4,"same name, careers 2019-2019 then 2022-2022, gap 3y"
105383+39107,Billy Walker,UNDER-MERGE,,id/id,2,2011,2014,3,3,,DUP,4,"same name, careers 2011-2011 then 2014-2014, gap 3y"
40156+105418,Sinéad McLaughlin,UNDER-MERGE,,id/id,2,2019,2022,3,3,,SDLP,4,"same name, careers 2019-2019 then 2022-2022, gap 3y"
47137+105608,Nick Mathison,UNDER-MERGE,,id/id,2,2019,2022,3,3,,Alliance,4,"same name, careers 2019-2019 then 2022-2022, gap 3y"
55469+105726,Stephen McCarthy,UNDER-MERGE,,id/id,2,2019,2022,3,3,,UUP,4,"same name, careers 2019-2019 then 2022-2022, gap 3y"
104778+56488,Susan-Anne White,UNDER-MERGE,,id/id,4,2014,2017,3,1,,Independent / Independent Other,4,"same name, careers 2014-2014 then 2015-2017, gap 1y"
104919+57494,David McMaster,UNDER-MERGE,,id/id,3,2014,2017,3,2,,Independent / Independent Other,4,"same name, careers 2014-2014 then 2016-2017, gap 2y"
106115+60882,Charlie Chittick,UNDER-MERGE,,id/id,2,2014,2017,3,3,,DUP / TUV,4,"same name, careers 2014-2014 then 2017-2017, gap 3y"
107700+64430,Kevin McNally,UNDER-MERGE,,id/id,2,2011,2014,3,3,,Workers Party / Workers' Party,4,"same name, careers 2011-2011 then 2014-2014, gap 3y"
105904+68475,Maria Lourenço,UNDER-MERGE,,id/id,2,2016,2019,3,3,,Independent / Northern Ireland Labour Representation Committee,4,"same name, careers 2016-2016 then 2019-2019, gap 3y"
70802+105933,David Brooks,UNDER-MERGE,,id/id,2,2019,2022,3,3,,DUP,4,"same name, careers 2019-2019 then 2022-2022, gap 3y"
79426+104924,Sheelagh Murnaghan,UNDER-MERGE,,id/id,3,1959,1962,3,2,,Ulster Liberal,4,"same name, careers 1959-1959 then 1961-1962, gap 2y"
103946+104987,Sheelagh Murnaghan,UNDER-MERGE,,id/id,2,1966,1969,3,3,,Ulster Liberal,4,"same name, careers 1966-1966 then 1969-1969, gap 3y"
79633+106019,Corey French,UNDER-MERGE,,id/id,3,2016,2019,3,2,,Independent / Independent Other,4,"same name, careers 2016-2017 then 2019-2019, gap 2y"
106060+80293,Naomi Bailie,UNDER-MERGE,,id/id,2,2011,2014,3,3,,Sinn Féin,4,"same name, careers 2011-2011 then 2014-2014, gap 3y"
93611+104157,Conor Campbell,UNDER-MERGE,,id/id,4,2016,2019,3,2,,Workers' Party,4,"same name, careers 2016-2017 then 2019-2019, gap 2y"
94835+106246,Paul Veronica,UNDER-MERGE,,id/id,2,2019,2022,3,3,,Green,4,"same name, careers 2019-2019 then 2022-2022, gap 3y"
104982+100003,Gavin Malone,UNDER-MERGE,,id/id,2,2019,2022,3,3,,Independent,4,"same name, careers 2019-2019 then 2022-2022, gap 3y"
113324+113014,John McDermott,UNDER-MERGE,,src/name,2,2011,2014,3,3,,Independent / Non-party,4,"same name, careers 2011-2011 then 2014-2014, gap 3y"
102663+119531,Noel Maguire,UNDER-MERGE,,id/src,3,2011,2014,3,0,,Non party/An Chomhdhail Phobail | People's Convention / Sinn Féin,4,"same name, careers 2011-2014 then 2014-2014, gap 0y"
113314+103321,Ivan Connaughton,UNDER-MERGE,,src/name,2,2011,2014,3,3,,Fianna Fáil,4,"same name, careers 2011-2011 then 2014-2014, gap 3y"
112639+104096,Joseph Connolly,UNDER-MERGE,,src/id,2,1918,1921,3,3,,Sinn Féin,4,"same name, careers 1918-1918 then 1921-1921, gap 3y"
113381+112821,Samuel McGuffin,UNDER-MERGE,,src/id,2,1918,1921,3,3,,Labour Unionist / UUP,4,"same name, careers 1918-1918 then 1921-1921, gap 3y"
113382+104563,Michael Carolan,UNDER-MERGE,,src/id,2,1918,1921,3,3,,Independent / Sinn Féin,4,"same name, careers 1918-1918 then 1921-1921, gap 3y"
113115+104567,Sean O'Mahony,UNDER-MERGE,,src/id,2,1918,1921,3,3,,Sinn Féin,4,"same name, careers 1918-1918 then 1921-1921, gap 3y"
104917+105613,Robert Porter,UNDER-MERGE,,id/id,2,1966,1969,3,3,,UUP,4,"same name, careers 1966-1966 then 1969-1969, gap 3y"
113373+105144,Archibald Savage,UNDER-MERGE,,src/id,2,1918,1921,3,3,,Sinn Féin,4,"same name, careers 1918-1918 then 1921-1921, gap 3y"
117718+105604,Thomas Teevan,UNDER-MERGE,,src/id,3,1948,1951,3,2,,Fianna Fáil / UUP,4,"same name, careers 1948-1948 then 1950-1951, gap 2y"
113380+105751,Dermot Barnes,UNDER-MERGE,,src/id,2,1918,1921,3,3,,Sinn Féin,4,"same name, careers 1918-1918 then 1921-1921, gap 3y"
113126+106015,William Coote,UNDER-MERGE,,src/id,2,1918,1921,3,3,,UUP / Unionist,4,"same name, careers 1918-1918 then 1921-1921, gap 3y"
120947+108658,Ann Crowley,UNDER-MERGE,,src/name,2,1999,2002,3,3,,Green,4,"same name, careers 1999-1999 then 2002-2002, gap 3y"
110234+119404,Noel Bennett,UNDER-MERGE,,src/name,2,2011,2014,3,3,,Independent,4,"same name, careers 2011-2011 then 2014-2014, gap 3y"
119434+110890,Tony Smith,UNDER-MERGE,,name/src,2,1999,2002,3,3,,Comhar Criostai / Christian Solidarity,4,"same name, careers 1999-1999 then 2002-2002, gap 3y"
123206+123207,Edmund Haviland-Burke,UNDER-MERGE,,id/id,2,1892,1895,3,3,,Irish National League / Parnellite Nationalist,4,"same name, careers 1892-1892 then 1895-1895, gap 3y"
123210+123211,Edward Charles Thompson,UNDER-MERGE,,id/id,2,1892,1895,3,3,,Irish Unionist Alliance / Liberal Unionist,4,"same name, careers 1892-1892 then 1895-1895, gap 3y"
123363+123364,John Sweetman,UNDER-MERGE,,id/id,2,1892,1895,3,3,,Irish National Federation / Irish National League,4,"same name, careers 1892-1892 then 1895-1895, gap 3y"
547+105715,Duncan Morrow,UNDER-MERGE,,id/id,2,2014,2016,2,2,,Alliance,4,"same name, careers 2014-2014 then 2016-2016, gap 2y"
2092+104426,Ricky Bamford,UNDER-MERGE,,id/id,3,2017,2019,2,2,,Green,4,"same name, careers 2017-2017 then 2019-2019, gap 2y"
106010+104809,James Simpson,UNDER-MERGE,,id/id,2,2014,2016,2,2,,Conservative,4,"same name, careers 2014-2014 then 2016-2016, gap 2y"
104003+2811,Fra Hughes,UNDER-MERGE,,id/id,3,2014,2016,2,1,,Independent / Independent Nationalist,4,"same name, careers 2014-2014 then 2015-2016, gap 1y"
105110+3075,Stephen Crosby,UNDER-MERGE,,id/id,2,2014,2016,2,2,,UKIP,4,"same name, careers 2014-2014 then 2016-2016, gap 2y"
16964+105264,Pádraigín Mervyn,UNDER-MERGE,,id/id,2,2017,2019,2,2,,PBP,4,"same name, careers 2017-2017 then 2019-2019, gap 2y"
17371+105243,Gavan Reynolds,UNDER-MERGE,,id/id,3,2017,2019,2,2,,Independent,4,"same name, careers 2017-2017 then 2019-2019, gap 2y"
105249+35472,Ivanka Antova,UNDER-MERGE,,id/id,2,2017,2019,2,2,,PBP,4,"same name, careers 2017-2017 then 2019-2019, gap 2y"
105177+105657,Frazer McCammond,UNDER-MERGE,,id/id,2,2014,2016,2,2,,Democracy First / Independent,4,"same name, careers 2014-2014 then 2016-2016, gap 2y"
107128+105854,Jason Docherty,UNDER-MERGE,,id/id,2,2001,2003,2,2,,Conservative,4,"same name, careers 2001-2001 then 2003-2003, gap 2y"
65993+105873,Stephen McFarland,UNDER-MERGE,,id/id,2,2014,2016,2,2,,Alliance,4,"same name, careers 2014-2014 then 2016-2016, gap 2y"
75374+105989,Gareth Martin,UNDER-MERGE,,id/id,2,2014,2016,2,2,,UUP,4,"same name, careers 2014-2014 then 2016-2016, gap 2y"
82202+117699,Carol Gallagher,UNDER-MERGE,,id/src,3,2022,2024,2,1,,PBP / Solidarity-PBP,4,"same name, careers 2022-2023 then 2024-2024, gap 1y"
82766+112897,John Doherty,UNDER-MERGE,,id/id,2,2017,2019,2,2,,Alliance,4,"same name, careers 2017-2017 then 2019-2019, gap 2y"
106107+84748,Kieran Maxwell,UNDER-MERGE,,id/id,2,2017,2019,2,2,,Sinn Féin,4,"same name, careers 2017-2017 then 2019-2019, gap 2y"
116621+117702,James Baird,UNDER-MERGE,,id/src,2,1921,1923,2,2,,Belfast Labour / Irish Labour,4,"same name, careers 1921-1921 then 1923-1923, gap 2y"
121958+107218,John Walsh,UNDER-MERGE,,src/id,2,1991,1993,2,2,,Fine Gael / Sinn Féin,4,"same name, careers 1991-1991 then 1993-1993, gap 2y"
112984+101885,George Nicolls,UNDER-MERGE,,name/src,3,1921,1923,2,1,,Cumann na nGaedheal / Pro-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1923, gap 1y"
119353+103170,Cormac McKay,UNDER-MERGE,,name/src,3,2014,2016,2,2,,Direct Democracy Ireland,4,"same name, careers 2014-2014 then 2016-2016, gap 2y"
103306+113127,Gerry O'Boyle,UNDER-MERGE,,name/src,2,2014,2016,2,2,,Independent / Non-party,4,"same name, careers 2014-2014 then 2016-2016, gap 2y"
103497+113125,Maura Hopkins,UNDER-MERGE,,name/src,3,2014,2016,2,0,,Fine Gael,4,"same name, careers 2014-2014 then 2014-2016, gap 0y"
104083+103994,Philip James Woods,UNDER-MERGE,,id/id,3,1923,1925,2,0,,Independent Unionist,4,"same name, careers 1923-1925 then 1925-1925, gap 0y"
103900+104199,Albert McElroy,UNDER-MERGE,,id/id,2,1962,1964,2,2,,Ulster Liberal,4,"same name, careers 1962-1962 then 1964-1964, gap 2y"
117341+114077,Harry Midgley,UNDER-MERGE,,id/id,2,1921,1923,2,2,,Belfast Labour / Ind Lab,4,"same name, careers 1921-1921 then 1923-1923, gap 2y"
117487+117065,George Forrest,UNDER-MERGE,,id/id,2,1956,1958,2,2,,Independent Unionist / UUP,4,"same name, careers 1956-1956 then 1958-1958, gap 2y"
112889+113189,George Henderson,UNDER-MERGE,,id/src,2,1925,1927,2,2,,Independent / Unbought Tenants,4,"same name, careers 1925-1925 then 1927-1927, gap 2y"
113189+104313,George Henderson,UNDER-MERGE,,src/id,2,1927,1929,2,2,,Independent / Ulster Liberal,4,"same name, careers 1927-1927 then 1929-1929, gap 2y"
104877+105650,Judith Rosenfield,UNDER-MERGE,,id/id,2,1962,1964,2,2,,Ulster Liberal,4,"same name, careers 1962-1962 then 1964-1964, gap 2y"
105723+113193,Thomas Larkin,UNDER-MERGE,,id/src,2,1925,1927,2,2,,Irish Labour / Republican,4,"same name, careers 1925-1925 then 1927-1927, gap 2y"
122052+112074,James Kelly,UNDER-MERGE,,src/id,2,1999,2001,2,2,,Sinn Féin / Socialist Workers,4,"same name, careers 1999-1999 then 2001-2001, gap 2y"
104361+109206,Eoin MacNeill,UNDER-MERGE,,id/name,2,1921,1922,1,1,,Pro-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1922, gap 1y"
27185+117029,Phelim O'Neill,UNDER-MERGE,,id/id,2,1969,1970,1,1,,Independent Other / UUP,4,"same name, careers 1969-1969 then 1970-1970, gap 1y"
112884+122060,John Barry,UNDER-MERGE,,id/src,2,2003,2004,1,1,,Fine Gael / Green,4,"same name, careers 2003-2003 then 2004-2004, gap 1y"
123541+123540,William Johnston,UNDER-MERGE,,id/id,2,1885,1886,1,1,,Conservative / Ind. Conservative,4,"same name, careers 1885-1885 then 1886-1886, gap 1y"
113339+113086,Seamus Doyle,UNDER-MERGE,,src/name,2,1921,1922,1,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1922, gap 1y"
123223+123224,Ernest Hamilton,UNDER-MERGE,,id/id,2,1885,1886,1,1,,Conservative / Irish Unionist Alliance,4,"same name, careers 1885-1885 then 1886-1886, gap 1y"
101095+112632,Daniel McCarthy,UNDER-MERGE,,name/src,2,1922,1923,1,1,,Cumann na nGaedheal / Pro-Treaty Sinn Féin,4,"same name, careers 1922-1922 then 1923-1923, gap 1y"
112177+112115,Margaret Pearse,UNDER-MERGE,,src/name,2,1921,1922,1,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1922, gap 1y"
113337+103228,Eamon Dee,UNDER-MERGE,,src/name,2,1921,1922,1,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1922, gap 1y"
113334+103251,Eoin O'Duffy,UNDER-MERGE,,src/name,2,1921,1922,1,1,,Pro-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1922, gap 1y"
103270+113173,Francis McGuinness,UNDER-MERGE,,name/src,2,1922,1923,1,1,,Cumann na nGaedheal / Pro-Treaty Sinn Féin,4,"same name, careers 1922-1922 then 1923-1923, gap 1y"
103426+113332,Joseph Whelehan,UNDER-MERGE,,name/src,2,1921,1922,1,1,,Pro-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1922, gap 1y"
113333+103429,Justin McKenna,UNDER-MERGE,,src/name,2,1921,1922,1,1,,Pro-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1922, gap 1y"
113364+103652,Robert Childers,UNDER-MERGE,,src/name,2,1921,1922,1,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1922, gap 1y"
113338+103674,Seamus Robinson,UNDER-MERGE,,src/name,2,1921,1922,1,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1922, gap 1y"
113331+103688,Seán Hales,UNDER-MERGE,,src/name,2,1921,1922,1,1,,Pro-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1922, gap 1y"
113359+103694,Seán MacSwiney,UNDER-MERGE,,src/name,2,1921,1922,1,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1922, gap 1y"
113311+103697,Seán Nolan,UNDER-MERGE,,src/name,2,1921,1922,1,1,,Anti-Treaty Sinn Féin / Sinn Féin,4,"same name, careers 1921-1921 then 1922-1922, gap 1y"
