GeographyCode,KS701NI0001,KS701NI0002,KS701NI0003,KS701NI0004,KS701NI0005,KS701NI0006,KS701NI0007,KS701NI0008,KS701NI0009,KS701NI0010,KS701NI0011,KS701NI0012,KS701NI0013,KS701NI0014,KS701NI0015,KS701NI0016,KS701NI0017,KS701NI0018,KS701NI0019,KS701NI0020,KS701NI0021,KS701NI0022,KS701NI0023,KS701NI0024,KS701NI0025,KS701NI0026,KS701NI0027,KS701NI0028,KS701NI0029
N00002348,124,13,8,4,1,63,8,14,5,1,7,0,112,9,12,3,10.48,6.45,3.23,0.81,50.81,6.45,11.29,4.03,0.81,5.65,0,8.04,25.00
N00002349,103,7,0,3,3,70,5,7,1,1,6,0,97,1,6,2,6.80,0,2.91,2.91,67.96,4.85,6.80,0.97,0.97,5.83,0,1.03,33.33
N00002350,62,1,3,2,2,36,4,9,1,0,4,0,56,4,6,1,1.61,4.84,3.23,3.23,58.06,6.45,14.52,1.61,0,6.45,0,7.14,16.67
N00002351,586,30,27,6,4,351,41,78,4,4,40,1,552,29,34,4,5.12,4.61,1.02,0.68,59.90,7.00,13.31,0.68,0.68,6.83,0.17,5.25,11.76
N00002352,74,15,3,0,0,37,3,4,1,2,9,0,58,3,16,0,20.27,4.05,0,0,50.00,4.05,5.41,1.35,2.70,12.16,0,5.17,0
N00002353,769,67,25,29,3,411,63,94,18,9,46,4,702,41,67,13,8.71,3.25,3.77,0.39,53.45,8.19,12.22,2.34,1.17,5.98,0.52,5.84,19.40
N00002354,146,13,6,8,0,70,12,19,3,4,11,0,138,11,8,3,8.90,4.11,5.48,0,47.95,8.22,13.01,2.05,2.74,7.53,0,7.97,37.50
N00002355,110,7,1,4,0,37,19,10,5,8,18,1,84,4,26,1,6.36,0.91,3.64,0,33.64,17.27,9.09,4.55,7.27,16.36,0.91,4.76,3.85
N00002356,186,16,2,5,1,103,16,18,9,3,12,1,181,6,5,1,8.60,1.08,2.69,0.54,55.38,8.60,9.68,4.84,1.61,6.45,0.54,3.31,20.00
N00002357,122,12,4,4,1,59,11,16,3,3,9,0,104,6,18,2,9.84,3.28,3.28,0.82,48.36,9.02,13.11,2.46,2.46,7.38,0,5.77,11.11
N00002358,70,6,3,6,1,31,9,4,1,1,8,0,55,7,15,2,8.57,4.29,8.57,1.43,44.29,12.86,5.71,1.43,1.43,11.43,0,12.73,13.33
N00002359,81,8,1,6,1,28,15,6,1,1,13,1,52,1,29,6,9.88,1.23,7.41,1.23,34.57,18.52,7.41,1.23,1.23,16.05,1.23,1.92,20.69
N00002360,88,6,3,1,0,56,5,5,0,0,12,0,80,3,8,1,6.82,3.41,1.14,0,63.64,5.68,5.68,0,0,13.64,0,3.75,12.50
N00002361,81,5,0,3,0,45,5,8,0,3,10,2,71,2,10,1,6.17,0,3.70,0,55.56,6.17,9.88,0,3.70,12.35,2.47,2.82,10.00
N00002362,80,7,3,3,2,23,10,8,1,3,17,3,51,5,29,1,8.75,3.75,3.75,2.50,28.75,12.50,10.00,1.25,3.75,21.25,3.75,9.80,3.45
N00002363,78,5,1,1,0,37,7,12,4,0,10,1,62,1,16,1,6.41,1.28,1.28,0,47.44,8.97,15.38,5.13,0,12.82,1.28,1.61,6.25
N00002364,84,8,0,9,0,34,5,6,1,4,16,1,59,4,25,5,9.52,0,10.71,0,40.48,5.95,7.14,1.19,4.76,19.05,1.19,6.78,20.00
N00002365,101,4,3,5,2,48,6,13,4,1,15,0,82,5,19,3,3.96,2.97,4.95,1.98,47.52,5.94,12.87,3.96,0.99,14.85,0,6.10,15.79
N00002366,99,6,2,3,2,36,13,10,5,3,18,1,74,4,25,1,6.06,2.02,3.03,2.02,36.36,13.13,10.10,5.05,3.03,18.18,1.01,5.41,4.00
N00002367,181,14,4,5,1,109,17,16,1,0,12,2,172,8,9,1,7.73,2.21,2.76,0.55,60.22,9.39,8.84,0.55,0,6.63,1.10,4.65,11.11
N00002368,206,27,6,2,0,136,7,23,0,0,1,4,206,8,0,0,13.11,2.91,0.97,0,66.02,3.40,11.17,0,0,0.49,1.94,3.88,0
N00002369,391,55,13,5,2,243,20,34,3,1,14,1,377,16,14,2,14.07,3.32,1.28,0.51,62.15,5.12,8.70,0.77,0.26,3.58,0.26,4.24,14.29
N00002370,192,51,4,1,1,117,0,12,1,0,3,2,190,4,2,1,26.56,2.08,0.52,0.52,60.94,0,6.25,0.52,0,1.56,1.04,2.11,50.00
N00002371,227,40,3,2,1,141,3,29,3,1,1,3,223,4,4,1,17.62,1.32,0.88,0.44,62.11,1.32,12.78,1.32,0.44,0.44,1.32,1.79,25.00
N00002372,290,35,3,5,0,200,11,27,0,0,5,4,287,7,3,1,12.07,1.03,1.72,0,68.97,3.79,9.31,0,0,1.72,1.38,2.44,33.33
N00002373,178,19,1,8,2,100,6,32,0,2,7,1,169,6,9,3,10.67,0.56,4.49,1.12,56.18,3.37,17.98,0,1.12,3.93,0.56,3.55,33.33
N00002374,127,14,0,3,1,79,9,16,0,0,4,1,118,3,9,0,11.02,0,2.36,0.79,62.20,7.09,12.60,0,0,3.15,0.79,2.54,0
N00002375,180,36,3,2,0,115,8,10,1,0,4,1,178,5,1,0,20.00,1.67,1.11,0,63.89,4.44,5.56,0.56,0,2.22,0.56,2.81,0
N00002376,208,39,2,1,1,135,3,21,1,1,2,2,206,3,2,0,18.75,0.96,0.48,0.48,64.90,1.44,10.10,0.48,0.48,0.96,0.96,1.46,0
N00002377,199,16,7,5,1,134,7,25,0,1,2,1,192,11,7,1,8.04,3.52,2.51,0.50,67.34,3.52,12.56,0,0.50,1.01,0.50,5.73,14.29
N00002378,400,27,10,4,0,301,13,36,1,1,5,2,394,12,6,2,6.75,2.50,1.00,0,75.25,3.25,9.00,0.25,0.25,1.25,0.50,3.05,33.33
N00002379,313,29,15,4,2,222,12,22,1,1,3,2,311,19,2,0,9.27,4.79,1.28,0.64,70.93,3.83,7.03,0.32,0.32,0.96,0.64,6.11,0
N00002380,124,17,2,0,0,87,6,9,0,1,2,0,122,2,2,0,13.71,1.61,0,0,70.16,4.84,7.26,0,0.81,1.61,0,1.64,0
N00002381,180,15,6,5,0,119,6,22,1,2,4,0,179,11,1,0,8.33,3.33,2.78,0,66.11,3.33,12.22,0.56,1.11,2.22,0,6.15,0
N00002382,239,17,8,2,0,172,7,29,0,0,3,1,237,9,2,1,7.11,3.35,0.84,0,71.97,2.93,12.13,0,0,1.26,0.42,3.80,50.00
N00002383,216,12,8,3,0,161,5,23,0,0,3,1,214,10,2,1,5.56,3.70,1.39,0,74.54,2.31,10.65,0,0,1.39,0.46,4.67,50.00
N00002384,196,12,4,4,0,146,5,20,2,0,3,0,194,8,2,0,6.12,2.04,2.04,0,74.49,2.55,10.20,1.02,0,1.53,0,4.12,0
N00002385,137,6,1,2,0,106,3,9,2,2,4,2,136,3,1,0,4.38,0.73,1.46,0,77.37,2.19,6.57,1.46,1.46,2.92,1.46,2.21,0
N00002386,97,14,5,6,1,35,11,4,2,3,15,1,63,6,34,5,14.43,5.15,6.19,1.03,36.08,11.34,4.12,2.06,3.09,15.46,1.03,9.52,14.71
N00002387,165,10,12,8,0,52,22,10,7,4,39,1,109,11,55,9,6.06,7.27,4.85,0,31.52,13.33,6.06,4.24,2.42,23.64,0.61,10.09,16.36
N00002388,72,3,6,2,1,33,9,5,5,1,6,1,49,6,23,2,4.17,8.33,2.78,1.39,45.83,12.50,6.94,6.94,1.39,8.33,1.39,12.24,8.70
N00002389,113,12,10,5,0,36,11,12,3,2,22,0,81,9,32,6,10.62,8.85,4.42,0,31.86,9.73,10.62,2.65,1.77,19.47,0,11.11,18.75
N00002390,111,10,10,5,0,46,9,10,4,5,12,0,86,11,25,4,9.01,9.01,4.50,0,41.44,8.11,9.01,3.60,4.50,10.81,0,12.79,16.00
N00002391,166,19,14,4,2,90,4,16,3,3,8,3,164,18,2,0,11.45,8.43,2.41,1.20,54.22,2.41,9.64,1.81,1.81,4.82,1.81,10.98,0
N00002392,168,17,8,2,0,92,8,24,2,1,14,0,167,10,1,0,10.12,4.76,1.19,0,54.76,4.76,14.29,1.19,0.60,8.33,0,5.99,0
N00002393,296,8,19,8,0,184,15,42,3,3,14,0,292,27,4,0,2.70,6.42,2.70,0,62.16,5.07,14.19,1.01,1.01,4.73,0,9.25,0
N00002394,160,15,14,6,0,73,10,15,0,1,24,2,138,12,22,8,9.38,8.75,3.75,0,45.63,6.25,9.38,0,0.63,15.00,1.25,8.70,36.36
N00002395,192,18,12,4,1,102,16,20,2,3,11,3,188,15,4,1,9.38,6.25,2.08,0.52,53.13,8.33,10.42,1.04,1.56,5.73,1.56,7.98,25.00
N00002396,84,11,0,11,0,34,8,5,6,0,9,0,65,6,19,5,13.10,0,13.10,0,40.48,9.52,5.95,7.14,0,10.71,0,9.23,26.32
N00002397,82,8,0,9,0,44,8,8,0,0,4,1,66,4,16,5,9.76,0,10.98,0,53.66,9.76,9.76,0,0,4.88,1.22,6.06,31.25
N00002398,112,7,0,7,0,52,10,20,4,2,10,0,90,2,22,5,6.25,0,6.25,0,46.43,8.93,17.86,3.57,1.79,8.93,0,2.22,22.73
N00002399,88,11,0,14,0,43,7,4,2,0,7,0,64,8,24,6,12.50,0,15.91,0,48.86,7.95,4.55,2.27,0,7.95,0,12.50,25.00
N00002400,67,2,0,6,0,41,6,4,3,0,5,0,65,6,2,0,2.99,0,8.96,0,61.19,8.96,5.97,4.48,0,7.46,0,9.23,0
N00002401,707,65,0,26,1,403,36,85,19,5,67,0,669,21,30,5,9.19,0,3.68,0.14,57.00,5.09,12.02,2.69,0.71,9.48,0,3.14,16.67
N00002402,96,9,2,3,0,64,4,3,1,0,7,3,96,5,0,0,9.38,2.08,3.13,0,66.67,4.17,3.13,1.04,0,7.29,3.13,5.21,0
N00002403,171,15,1,7,0,109,8,19,5,1,6,0,168,7,3,1,8.77,0.58,4.09,0,63.74,4.68,11.11,2.92,0.58,3.51,0,4.17,33.33
N00002404,400,26,0,6,4,254,42,39,4,1,19,5,381,4,19,2,6.50,0,1.50,1.00,63.50,10.50,9.75,1.00,0.25,4.75,1.25,1.05,10.53
N00002405,141,15,0,3,0,90,8,18,3,0,4,0,135,3,6,0,10.64,0,2.13,0,63.83,5.67,12.77,2.13,0,2.84,0,2.22,0
N00002406,119,10,1,4,0,64,6,18,5,0,10,1,114,4,5,1,8.40,0.84,3.36,0,53.78,5.04,15.13,4.20,0,8.40,0.84,3.51,20.00
N00002407,108,10,2,3,0,65,8,6,5,1,8,0,105,5,3,0,9.26,1.85,2.78,0,60.19,7.41,5.56,4.63,0.93,7.41,0,4.76,0
N00002408,147,19,1,5,0,91,6,17,1,0,7,0,142,4,5,2,12.93,0.68,3.40,0,61.90,4.08,11.56,0.68,0,4.76,0,2.82,40.00
N00002409,109,8,2,8,0,67,4,12,2,0,6,0,94,5,15,5,7.34,1.83,7.34,0,61.47,3.67,11.01,1.83,0,5.50,0,5.32,33.33
N00002410,101,10,0,4,0,59,6,8,7,0,7,0,85,2,16,2,9.90,0,3.96,0,58.42,5.94,7.92,6.93,0,6.93,0,2.35,12.50
N00002411,151,12,0,0,0,106,9,18,2,2,1,1,151,0,0,0,7.95,0,0,0,70.20,5.96,11.92,1.32,1.32,0.66,0.66,0,0
N00002412,179,11,0,5,1,130,5,19,1,0,7,0,174,5,5,0,6.15,0,2.79,0.56,72.63,2.79,10.61,0.56,0,3.91,0,2.87,0
N00002413,177,13,3,5,0,109,8,27,7,1,3,1,176,7,1,1,7.34,1.69,2.82,0,61.58,4.52,15.25,3.95,0.56,1.69,0.56,3.98,100.00
N00002414,128,11,1,1,0,94,6,9,1,0,3,2,127,2,1,0,8.59,0.78,0.78,0,73.44,4.69,7.03,0.78,0,2.34,1.56,1.57,0
N00002415,106,16,0,3,0,59,10,10,3,0,5,0,103,3,3,0,15.09,0,2.83,0,55.66,9.43,9.43,2.83,0,4.72,0,2.91,0
N00002416,185,15,0,3,1,123,5,29,2,2,2,3,178,3,7,0,8.11,0,1.62,0.54,66.49,2.70,15.68,1.08,1.08,1.08,1.62,1.69,0
N00002417,144,33,0,1,0,74,9,22,4,0,0,1,139,1,5,0,22.92,0,0.69,0,51.39,6.25,15.28,2.78,0,0,0.69,0.72,0
N00002418,220,32,0,2,0,139,8,32,2,0,5,0,212,2,8,0,14.55,0,0.91,0,63.18,3.64,14.55,0.91,0,2.27,0,0.94,0
N00002419,283,28,0,9,2,195,11,33,0,0,4,1,272,8,11,1,9.89,0,3.18,0.71,68.90,3.89,11.66,0,0,1.41,0.35,2.94,9.09
N00002420,205,25,0,4,0,127,17,23,1,0,7,1,199,4,6,0,12.20,0,1.95,0,61.95,8.29,11.22,0.49,0,3.41,0.49,2.01,0
N00002421,165,17,0,10,0,103,10,22,1,0,1,1,162,10,3,0,10.30,0,6.06,0,62.42,6.06,13.33,0.61,0,0.61,0.61,6.17,0
N00002422,201,36,0,4,0,117,7,35,0,0,0,2,196,2,5,2,17.91,0,1.99,0,58.21,3.48,17.41,0,0,0,1.00,1.02,40.00
N00002423,41,8,0,3,0,14,5,2,3,1,5,0,31,1,10,2,19.51,0,7.32,0,34.15,12.20,4.88,7.32,2.44,12.20,0,3.23,20.00
N00002424,113,10,0,2,0,53,10,17,2,0,18,1,91,1,22,1,8.85,0,1.77,0,46.90,8.85,15.04,1.77,0,15.93,0.88,1.10,4.55
N00002425,109,9,0,6,0,50,6,11,5,0,22,0,93,6,16,0,8.26,0,5.50,0,45.87,5.50,10.09,4.59,0,20.18,0,6.45,0
N00002426,123,10,1,7,0,59,1,13,5,0,27,0,108,4,15,4,8.13,0.81,5.69,0,47.97,0.81,10.57,4.07,0,21.95,0,3.70,26.67
N00002427,96,10,1,4,0,39,8,9,8,1,16,0,78,4,18,1,10.42,1.04,4.17,0,40.63,8.33,9.38,8.33,1.04,16.67,0,5.13,5.56
N00002428,93,12,1,4,0,37,8,5,4,0,21,1,68,1,25,4,12.90,1.08,4.30,0,39.78,8.60,5.38,4.30,0,22.58,1.08,1.47,16.00
N00002429,80,4,2,3,0,28,8,7,4,1,23,0,66,4,14,1,5.00,2.50,3.75,0,35.00,10.00,8.75,5.00,1.25,28.75,0,6.06,7.14
N00002430,77,10,0,2,0,28,7,7,2,2,19,0,60,2,17,0,12.99,0,2.60,0,36.36,9.09,9.09,2.60,2.60,24.68,0,3.33,0
N00002431,198,20,1,6,0,82,9,16,15,1,47,1,131,4,67,3,10.10,0.51,3.03,0,41.41,4.55,8.08,7.58,0.51,23.74,0.51,3.05,4.48
N00002432,53,9,0,1,0,16,0,1,5,1,20,0,38,1,15,0,16.98,0,1.89,0,30.19,0,1.89,9.43,1.89,37.74,0,2.63,0
N00002433,126,3,0,6,0,51,12,20,4,1,29,0,108,4,18,2,2.38,0,4.76,0,40.48,9.52,15.87,3.17,0.79,23.02,0,3.70,11.11
N00002434,50,15,0,1,0,19,1,4,5,0,5,0,32,1,18,0,30.00,0,2.00,0,38.00,2.00,8.00,10.00,0,10.00,0,3.13,0
N00002435,57,7,0,2,0,17,2,8,5,1,15,0,43,2,14,0,12.28,0,3.51,0,29.82,3.51,14.04,8.77,1.75,26.32,0,4.65,0
N00002436,121,12,0,5,0,56,12,11,5,0,20,0,97,5,24,0,9.92,0,4.13,0,46.28,9.92,9.09,4.13,0,16.53,0,5.15,0
N00002437,122,8,1,7,0,66,6,12,3,3,14,2,112,6,10,2,6.56,0.82,5.74,0,54.10,4.92,9.84,2.46,2.46,11.48,1.64,5.36,20.00
N00002438,134,10,1,12,1,47,17,18,7,0,19,2,113,11,21,2,7.46,0.75,8.96,0.75,35.07,12.69,13.43,5.22,0,14.18,1.49,9.73,9.52
N00002439,81,8,1,2,1,36,6,9,5,0,13,0,67,2,14,1,9.88,1.23,2.47,1.23,44.44,7.41,11.11,6.17,0,16.05,0,2.99,7.14
N00002440,87,8,1,8,0,34,6,5,8,2,15,0,67,5,20,4,9.20,1.15,9.20,0,39.08,6.90,5.75,9.20,2.30,17.24,0,7.46,20.00
N00002441,60,5,0,3,1,19,4,6,5,0,17,0,48,3,12,0,8.33,0,5.00,1.67,31.67,6.67,10.00,8.33,0,28.33,0,6.25,0
N00002442,67,6,1,2,0,35,1,10,6,0,6,0,57,3,10,0,8.96,1.49,2.99,0,52.24,1.49,14.93,8.96,0,8.96,0,5.26,0
N00002443,115,14,0,8,0,55,7,7,3,1,20,0,100,6,15,2,12.17,0,6.96,0,47.83,6.09,6.09,2.61,0.87,17.39,0,6.00,13.33
N00002444,311,31,2,22,1,177,22,26,6,0,21,3,275,14,36,10,9.97,0.64,7.07,0.32,56.91,7.07,8.36,1.93,0,6.75,0.96,5.09,27.78
N00002445,110,12,1,6,0,70,6,9,0,0,6,0,107,6,3,1,10.91,0.91,5.45,0,63.64,5.45,8.18,0,0,5.45,0,5.61,33.33
N00002446,84,8,0,10,0,41,7,7,1,0,8,2,61,2,23,8,9.52,0,11.90,0,48.81,8.33,8.33,1.19,0,9.52,2.38,3.28,34.78
N00002447,86,5,0,9,0,40,11,7,0,1,13,0,55,1,31,8,5.81,0,10.47,0,46.51,12.79,8.14,0,1.16,15.12,0,1.82,25.81
N00002448,107,12,0,7,0,41,11,13,6,0,17,0,76,3,31,4,11.21,0,6.54,0,38.32,10.28,12.15,5.61,0,15.89,0,3.95,12.90
N00002449,102,9,0,2,0,68,8,7,1,1,4,2,88,0,14,2,8.82,0,1.96,0,66.67,7.84,6.86,0.98,0.98,3.92,1.96,0,14.29
N00002450,112,18,1,7,0,54,8,10,4,1,9,0,99,4,13,4,16.07,0.89,6.25,0,48.21,7.14,8.93,3.57,0.89,8.04,0,4.04,30.77
N00002451,146,17,1,11,1,58,9,9,9,0,31,0,94,6,52,6,11.64,0.68,7.53,0.68,39.73,6.16,6.16,6.16,0,21.23,0,6.38,11.54
N00002452,102,12,0,3,2,46,7,10,3,0,17,2,91,3,11,0,11.76,0,2.94,1.96,45.10,6.86,9.80,2.94,0,16.67,1.96,3.30,0
N00002453,119,15,1,2,0,70,7,10,0,0,14,0,113,2,6,1,12.61,0.84,1.68,0,58.82,5.88,8.40,0,0,11.76,0,1.77,16.67
N00002454,86,13,1,3,0,40,3,7,1,0,18,0,80,4,6,0,15.12,1.16,3.49,0,46.51,3.49,8.14,1.16,0,20.93,0,5.00,0
N00002455,190,14,1,7,0,118,8,24,3,0,14,1,189,7,1,1,7.37,0.53,3.68,0,62.11,4.21,12.63,1.58,0,7.37,0.53,3.70,100.00
N00002456,174,10,0,5,0,113,10,21,6,1,8,0,167,2,7,3,5.75,0,2.87,0,64.94,5.75,12.07,3.45,0.57,4.60,0,1.20,42.86
N00002457,247,10,0,7,0,163,18,33,4,0,10,2,239,6,8,1,4.05,0,2.83,0,65.99,7.29,13.36,1.62,0,4.05,0.81,2.51,12.50
N00002458,93,7,0,4,1,48,9,8,0,0,15,1,82,3,11,1,7.53,0,4.30,1.08,51.61,9.68,8.60,0,0,16.13,1.08,3.66,9.09
N00002459,318,42,1,8,0,182,20,42,3,0,15,5,299,7,19,2,13.21,0.31,2.52,0,57.23,6.29,13.21,0.94,0,4.72,1.57,2.34,10.53
N00002460,178,10,1,3,0,120,8,21,0,0,13,2,172,4,6,0,5.62,0.56,1.69,0,67.42,4.49,11.80,0,0,7.30,1.12,2.33,0
N00002461,210,32,0,4,2,136,7,17,4,0,7,1,204,4,6,0,15.24,0,1.90,0.95,64.76,3.33,8.10,1.90,0,3.33,0.48,1.96,0
N00002462,195,32,0,4,0,122,9,21,2,0,2,3,195,4,0,0,16.41,0,2.05,0,62.56,4.62,10.77,1.03,0,1.03,1.54,2.05,0
N00002463,159,25,1,4,1,101,4,21,0,0,0,2,159,5,0,0,15.72,0.63,2.52,0.63,63.52,2.52,13.21,0,0,0,1.26,3.14,0
N00002464,168,25,1,5,0,103,6,24,1,0,1,2,165,5,3,1,14.88,0.60,2.98,0,61.31,3.57,14.29,0.60,0,0.60,1.19,3.03,33.33
N00002465,122,3,0,2,0,54,12,10,18,0,23,0,81,2,41,0,2.46,0,1.64,0,44.26,9.84,8.20,14.75,0,18.85,0,2.47,0
N00002466,62,7,0,4,0,20,1,7,10,0,12,1,46,3,16,1,11.29,0,6.45,0,32.26,1.61,11.29,16.13,0,19.35,1.61,6.52,6.25
N00002467,64,3,1,5,0,26,8,3,9,0,8,1,53,4,11,2,4.69,1.56,7.81,0,40.63,12.50,4.69,14.06,0,12.50,1.56,7.55,18.18
N00002468,105,8,1,3,0,51,11,9,7,1,13,1,81,4,24,0,7.62,0.95,2.86,0,48.57,10.48,8.57,6.67,0.95,12.38,0.95,4.94,0
N00002469,179,11,1,8,0,77,18,20,21,1,22,0,138,8,41,1,6.15,0.56,4.47,0,43.02,10.06,11.17,11.73,0.56,12.29,0,5.80,2.44
N00002470,104,13,0,4,0,42,10,9,6,0,19,1,76,2,28,2,12.50,0,3.85,0,40.38,9.62,8.65,5.77,0,18.27,0.96,2.63,7.14
N00002471,63,8,0,7,0,26,4,2,6,1,9,0,44,5,19,2,12.70,0,11.11,0,41.27,6.35,3.17,9.52,1.59,14.29,0,11.36,10.53
N00002472,105,9,2,11,0,39,6,12,11,1,14,0,71,6,34,7,8.57,1.90,10.48,0,37.14,5.71,11.43,10.48,0.95,13.33,0,8.45,20.59
N00002473,70,11,0,8,0,21,4,7,7,0,12,0,47,3,23,5,15.71,0,11.43,0,30.00,5.71,10.00,10.00,0,17.14,0,6.38,21.74
N00002474,91,7,1,1,0,40,3,11,12,1,14,1,73,0,18,2,7.69,1.10,1.10,0,43.96,3.30,12.09,13.19,1.10,15.38,1.10,0,11.11
N00002475,89,8,1,3,0,33,6,8,11,1,18,0,66,1,23,3,8.99,1.12,3.37,0,37.08,6.74,8.99,12.36,1.12,20.22,0,1.52,13.04
N00002476,98,12,0,3,1,43,10,9,7,2,10,1,70,2,28,1,12.24,0,3.06,1.02,43.88,10.20,9.18,7.14,2.04,10.20,1.02,2.86,3.57
N00002477,94,15,0,5,2,39,8,10,9,1,5,0,80,2,14,3,15.96,0,5.32,2.13,41.49,8.51,10.64,9.57,1.06,5.32,0,2.50,21.43
N00002478,132,18,0,8,0,51,6,21,18,2,8,0,107,3,25,5,13.64,0,6.06,0,38.64,4.55,15.91,13.64,1.52,6.06,0,2.80,20.00
N00002479,228,21,1,4,1,149,11,21,5,1,14,0,223,4,5,1,9.21,0.44,1.75,0.44,65.35,4.82,9.21,2.19,0.44,6.14,0,1.79,20.00
N00002480,268,42,1,4,0,165,13,28,9,0,5,1,259,5,9,0,15.67,0.37,1.49,0,61.57,4.85,10.45,3.36,0,1.87,0.37,1.93,0
N00002481,59,8,0,8,0,23,1,6,3,0,10,0,38,3,21,5,13.56,0,13.56,0,38.98,1.69,10.17,5.08,0,16.95,0,7.89,23.81
N00002482,68,6,0,10,0,26,7,5,4,0,10,0,47,4,21,6,8.82,0,14.71,0,38.24,10.29,7.35,5.88,0,14.71,0,8.51,28.57
N00002483,75,4,0,9,0,26,6,7,8,0,15,0,47,2,28,7,5.33,0,12.00,0,34.67,8.00,9.33,10.67,0,20.00,0,4.26,25.00
N00002484,63,7,0,3,0,34,5,2,4,1,6,1,44,0,19,3,11.11,0,4.76,0,53.97,7.94,3.17,6.35,1.59,9.52,1.59,0,15.79
N00002485,63,4,0,3,0,28,7,5,13,0,3,0,38,2,25,1,6.35,0,4.76,0,44.44,11.11,7.94,20.63,0,4.76,0,5.26,4.00
N00002486,112,11,2,4,0,63,9,11,9,1,2,0,92,5,20,1,9.82,1.79,3.57,0,56.25,8.04,9.82,8.04,0.89,1.79,0,5.43,5.00
N00002487,193,12,1,8,1,109,12,22,14,1,13,0,184,7,9,2,6.22,0.52,4.15,0.52,56.48,6.22,11.40,7.25,0.52,6.74,0,3.80,22.22
N00002488,446,39,0,13,1,255,21,50,25,3,37,2,402,8,44,5,8.74,0,2.91,0.22,57.17,4.71,11.21,5.61,0.67,8.30,0.45,1.99,11.36
N00002489,349,31,4,15,2,225,15,36,7,0,11,3,344,18,5,1,8.88,1.15,4.30,0.57,64.47,4.30,10.32,2.01,0,3.15,0.86,5.23,20.00
N00002490,145,16,0,10,0,93,7,7,4,1,5,2,138,9,7,1,11.03,0,6.90,0,64.14,4.83,4.83,2.76,0.69,3.45,1.38,6.52,14.29
N00002491,66,8,0,9,0,22,8,6,6,0,7,0,38,0,28,9,12.12,0,13.64,0,33.33,12.12,9.09,9.09,0,10.61,0,0,32.14
N00002492,69,2,0,4,0,30,4,9,4,0,16,0,39,1,30,3,2.90,0,5.80,0,43.48,5.80,13.04,5.80,0,23.19,0,2.56,10.00
N00002493,84,7,0,5,0,30,12,5,10,0,14,1,62,3,22,2,8.33,0,5.95,0,35.71,14.29,5.95,11.90,0,16.67,1.19,4.84,9.09
N00002494,55,5,0,9,0,18,5,6,8,0,4,0,37,5,18,4,9.09,0,16.36,0,32.73,9.09,10.91,14.55,0,7.27,0,13.51,22.22
N00002495,206,24,1,19,0,102,12,22,12,0,14,0,178,14,28,6,11.65,0.49,9.22,0,49.51,5.83,10.68,5.83,0,6.80,0,7.87,21.43
N00002496,107,14,0,12,1,48,11,9,4,0,8,0,88,7,19,5,13.08,0,11.21,0.93,44.86,10.28,8.41,3.74,0,7.48,0,7.95,26.32
N00002497,151,12,1,12,2,78,6,10,13,2,15,0,123,9,28,4,7.95,0.66,7.95,1.32,51.66,3.97,6.62,8.61,1.32,9.93,0,7.32,14.29
N00002498,345,24,4,25,1,187,20,43,18,4,18,1,299,16,46,13,6.96,1.16,7.25,0.29,54.20,5.80,12.46,5.22,1.16,5.22,0.29,5.35,28.26
N00002499,225,14,0,6,0,157,17,24,3,1,3,0,218,4,7,2,6.22,0,2.67,0,69.78,7.56,10.67,1.33,0.44,1.33,0,1.83,28.57
N00002500,216,19,0,7,1,136,16,21,5,1,10,0,203,7,13,0,8.80,0,3.24,0.46,62.96,7.41,9.72,2.31,0.46,4.63,0,3.45,0
N00002501,767,53,8,22,1,506,43,100,11,4,17,2,750,26,17,4,6.91,1.04,2.87,0.13,65.97,5.61,13.04,1.43,0.52,2.22,0.26,3.47,23.53
N00002502,236,13,6,15,1,156,12,22,8,0,3,0,236,21,0,0,5.51,2.54,6.36,0.42,66.10,5.08,9.32,3.39,0,1.27,0,8.90,0
N00002503,97,6,0,1,0,68,3,14,2,1,0,2,97,1,0,0,6.19,0,1.03,0,70.10,3.09,14.43,2.06,1.03,0,2.06,1.03,0
N00002504,59,5,0,4,0,32,3,3,3,0,9,0,48,2,11,2,8.47,0,6.78,0,54.24,5.08,5.08,5.08,0,15.25,0,4.17,18.18
N00002505,108,9,0,4,0,44,5,12,5,1,28,0,86,2,22,2,8.33,0,3.70,0,40.74,4.63,11.11,4.63,0.93,25.93,0,2.33,9.09
N00002506,99,9,1,7,1,41,7,10,2,1,19,1,77,4,22,4,9.09,1.01,7.07,1.01,41.41,7.07,10.10,2.02,1.01,19.19,1.01,5.19,18.18
N00002507,91,3,0,6,0,43,8,9,5,1,16,0,65,2,26,4,3.30,0,6.59,0,47.25,8.79,9.89,5.49,1.10,17.58,0,3.08,15.38
N00002508,59,3,1,6,0,23,5,8,0,0,13,0,38,2,21,5,5.08,1.69,10.17,0,38.98,8.47,13.56,0,0,22.03,0,5.26,23.81
N00002509,67,3,0,5,0,28,5,7,1,0,18,0,48,2,19,3,4.48,0,7.46,0,41.79,7.46,10.45,1.49,0,26.87,0,4.17,15.79
N00002510,178,15,1,7,1,87,16,20,8,2,20,1,139,6,38,2,8.43,0.56,3.93,0.56,48.88,8.99,11.24,4.49,1.12,11.24,0.56,4.32,5.26
N00002511,39,7,2,1,0,11,1,2,5,0,10,0,19,0,20,3,17.95,5.13,2.56,0,28.21,2.56,5.13,12.82,0,25.64,0,0,15.00
