GeographyCode,KS103NI0001,KS103NI0002,KS103NI0003,KS103NI0004,KS103NI0005,KS103NI0006,KS103NI0007,KS103NI0008,KS103NI0009,KS103NI0010,KS103NI0011,KS103NI0012,KS103NI0013
N00002384,301,79,190,0,7,15,10,26.25,63.12,0,2.33,4.98,3.32
N00002385,224,52,142,2,3,10,15,23.21,63.39,0.89,1.34,4.46,6.70
N00002386,214,87,92,0,14,14,7,40.65,42.99,0,6.54,6.54,3.27
N00002387,404,184,118,1,31,44,26,45.54,29.21,0.25,7.67,10.89,6.44
N00002388,163,77,45,0,17,15,9,47.24,27.61,0,10.43,9.20,5.52
N00002389,270,129,92,0,17,18,14,47.78,34.07,0,6.30,6.67,5.19
N00002390,243,127,80,0,13,17,6,52.26,32.92,0,5.35,7.00,2.47
N00002391,328,100,185,0,10,11,22,30.49,56.40,0,3.05,3.35,6.71
N00002392,298,103,169,0,3,5,18,34.56,56.71,0,1.01,1.68,6.04
N00002393,466,139,279,0,15,15,18,29.83,59.87,0,3.22,3.22,3.86
N00002394,294,142,99,2,23,19,9,48.30,33.67,0.68,7.82,6.46,3.06
N00002395,295,109,154,0,13,10,9,36.95,52.20,0,4.41,3.39,3.05
N00002396,238,97,81,1,17,21,21,40.76,34.03,0.42,7.14,8.82,8.82
N00002397,261,116,88,2,26,20,9,44.44,33.72,0.77,9.96,7.66,3.45
N00002398,282,127,95,0,20,22,18,45.04,33.69,0,7.09,7.80,6.38
N00002399,205,95,68,0,16,18,8,46.34,33.17,0,7.80,8.78,3.90
N00002400,196,61,93,0,4,11,27,31.12,47.45,0,2.04,5.61,13.78
N00002401,1107,444,496,10,60,56,41,40.11,44.81,0.90,5.42,5.06,3.70
N00002402,206,53,128,0,3,5,17,25.73,62.14,0,1.46,2.43,8.25
N00002403,348,107,188,0,21,19,13,30.75,54.02,0,6.03,5.46,3.74
N00002404,688,218,387,1,20,33,29,31.69,56.25,0.15,2.91,4.80,4.22
N00002405,266,89,148,0,6,12,11,33.46,55.64,0,2.26,4.51,4.14
N00002406,268,86,155,0,8,4,15,32.09,57.84,0,2.99,1.49,5.60
N00002407,235,85,121,0,5,8,16,36.17,51.49,0,2.13,3.40,6.81
N00002408,340,100,169,0,8,14,49,29.41,49.71,0,2.35,4.12,14.41
N00002409,270,115,97,0,16,10,32,42.59,35.93,0,5.93,3.70,11.85
N00002410,252,103,97,0,11,16,25,40.87,38.49,0,4.37,6.35,9.92
N00002411,274,83,174,0,2,1,14,30.29,63.50,0,0.73,0.36,5.11
N00002412,296,102,177,0,5,2,10,34.46,59.80,0,1.69,0.68,3.38
N00002413,318,116,174,0,10,10,8,36.48,54.72,0,3.14,3.14,2.52
N00002414,245,73,149,0,4,8,11,29.80,60.82,0,1.63,3.27,4.49
N00002415,240,86,117,0,12,11,14,35.83,48.75,0,5.00,4.58,5.83
N00002416,367,111,209,0,17,12,18,30.25,56.95,0,4.63,3.27,4.90
N00002417,273,103,139,0,12,4,15,37.73,50.92,0,4.40,1.47,5.49
N00002418,401,151,213,1,8,8,20,37.66,53.12,0.25,2.00,2.00,4.99
N00002419,485,187,252,0,18,7,21,38.56,51.96,0,3.71,1.44,4.33
N00002420,383,132,208,0,16,4,23,34.46,54.31,0,4.18,1.04,6.01
N00002421,320,111,171,0,7,6,25,34.69,53.44,0,2.19,1.88,7.81
N00002422,388,119,231,1,8,7,22,30.67,59.54,0.26,2.06,1.80,5.67
N00002423,188,72,52,0,13,21,30,38.30,27.66,0,6.91,11.17,15.96
N00002424,278,115,124,2,9,10,18,41.37,44.60,0.72,3.24,3.60,6.47
N00002425,246,106,92,0,16,14,18,43.09,37.40,0,6.50,5.69,7.32
N00002426,288,116,117,1,14,14,26,40.28,40.63,0.35,4.86,4.86,9.03
N00002427,298,144,100,0,17,17,20,48.32,33.56,0,5.70,5.70,6.71
N00002428,257,104,89,2,24,19,19,40.47,34.63,0.78,9.34,7.39,7.39
N00002429,267,111,94,0,17,17,28,41.57,35.21,0,6.37,6.37,10.49
N00002430,246,120,63,0,25,21,17,48.78,25.61,0,10.16,8.54,6.91
N00002431,766,375,203,1,81,50,56,48.96,26.50,0.13,10.57,6.53,7.31
N00002432,215,120,38,0,17,17,23,55.81,17.67,0,7.91,7.91,10.70
N00002433,312,168,91,0,19,13,21,53.85,29.17,0,6.09,4.17,6.73
N00002434,172,97,32,0,21,8,14,56.40,18.60,0,12.21,4.65,8.14
N00002435,244,102,73,0,26,15,28,41.80,29.92,0,10.66,6.15,11.48
N00002436,313,145,103,0,26,18,21,46.33,32.91,0,8.31,5.75,6.71
N00002437,213,72,108,0,13,13,7,33.80,50.70,0,6.10,6.10,3.29
N00002438,289,117,119,0,19,12,22,40.48,41.18,0,6.57,4.15,7.61
N00002439,256,117,82,0,21,15,21,45.70,32.03,0,8.20,5.86,8.20
N00002440,240,106,93,0,20,9,12,44.17,38.75,0,8.33,3.75,5.00
N00002441,187,80,58,0,19,15,15,42.78,31.02,0,10.16,8.02,8.02
N00002442,251,112,78,0,19,22,20,44.62,31.08,0,7.57,8.76,7.97
N00002443,266,130,84,0,19,14,19,48.87,31.58,0,7.14,5.26,7.14
N00002444,654,238,273,2,31,59,51,36.39,41.74,0.31,4.74,9.02,7.80
N00002445,267,70,145,2,5,10,35,26.22,54.31,0.75,1.87,3.75,13.11
N00002446,208,95,55,0,6,33,19,45.67,26.44,0,2.88,15.87,9.13
N00002447,250,110,72,0,15,25,28,44.00,28.80,0,6.00,10.00,11.20
N00002448,257,106,82,0,12,27,30,41.25,31.91,0,4.67,10.51,11.67
N00002449,231,84,106,0,10,18,13,36.36,45.89,0,4.33,7.79,5.63
N00002450,238,76,113,0,7,19,23,31.93,47.48,0,2.94,7.98,9.66
N00002451,483,249,111,0,42,48,33,51.55,22.98,0,8.70,9.94,6.83
N00002452,250,91,110,0,11,18,20,36.40,44.00,0,4.40,7.20,8.00
N00002453,300,108,133,0,17,18,24,36.00,44.33,0,5.67,6.00,8.00
N00002454,330,117,121,0,11,30,51,35.45,36.67,0,3.33,9.09,15.45
N00002455,312,105,183,0,5,8,11,33.65,58.65,0,1.60,2.56,3.53
N00002456,316,92,187,0,6,16,15,29.11,59.18,0,1.90,5.06,4.75
N00002457,417,131,227,0,14,21,24,31.41,54.44,0,3.36,5.04,5.76
N00002458,247,102,85,0,17,15,28,41.30,34.41,0,6.88,6.07,11.34
N00002459,613,203,325,0,25,24,36,33.12,53.02,0,4.08,3.92,5.87
N00002460,316,95,176,0,17,14,14,30.06,55.70,0,5.38,4.43,4.43
N00002461,423,136,243,0,15,14,15,32.15,57.45,0,3.55,3.31,3.55
N00002462,396,129,220,0,10,12,25,32.58,55.56,0,2.53,3.03,6.31
N00002463,342,135,163,0,7,11,26,39.47,47.66,0,2.05,3.22,7.60
N00002464,326,113,174,0,8,10,21,34.66,53.37,0,2.45,3.07,6.44
N00002465,561,328,124,0,66,26,17,58.47,22.10,0,11.76,4.63,3.03
N00002466,228,119,54,0,22,16,17,52.19,23.68,0,9.65,7.02,7.46
N00002467,232,118,66,0,24,11,13,50.86,28.45,0,10.34,4.74,5.60
N00002468,239,104,91,1,24,14,5,43.51,38.08,0.42,10.04,5.86,2.09
N00002469,463,211,163,3,39,21,26,45.57,35.21,0.65,8.42,4.54,5.62
N00002470,303,156,82,0,21,20,24,51.49,27.06,0,6.93,6.60,7.92
N00002471,254,122,82,0,21,12,17,48.03,32.28,0,8.27,4.72,6.69
N00002472,330,179,74,0,28,24,25,54.24,22.42,0,8.48,7.27,7.58
N00002473,264,138,71,0,32,14,9,52.27,26.89,0,12.12,5.30,3.41
N00002474,272,134,66,0,27,20,25,49.26,24.26,0,9.93,7.35,9.19
N00002475,307,136,94,0,23,29,25,44.30,30.62,0,7.49,9.45,8.14
N00002476,309,137,102,0,30,8,32,44.34,33.01,0,9.71,2.59,10.36
N00002477,234,97,105,0,10,8,14,41.45,44.87,0,4.27,3.42,5.98
N00002478,366,187,93,0,37,39,10,51.09,25.41,0,10.11,10.66,2.73
N00002479,379,152,208,1,8,5,5,40.11,54.88,0.26,2.11,1.32,1.32
N00002480,508,186,259,0,20,19,24,36.61,50.98,0,3.94,3.74,4.72
N00002481,223,124,44,0,19,22,14,55.61,19.73,0,8.52,9.87,6.28
N00002482,216,96,63,0,28,20,9,44.44,29.17,0,12.96,9.26,4.17
N00002483,243,144,53,0,12,27,7,59.26,21.81,0,4.94,11.11,2.88
N00002484,235,119,54,0,28,17,17,50.64,22.98,0,11.91,7.23,7.23
N00002485,213,117,48,0,20,17,11,54.93,22.54,0,9.39,7.98,5.16
N00002486,315,154,94,0,27,25,15,48.89,29.84,0,8.57,7.94,4.76
N00002487,341,128,173,0,20,9,11,37.54,50.73,0,5.87,2.64,3.23
N00002488,900,453,346,0,46,41,14,50.33,38.44,0,5.11,4.56,1.56
N00002489,635,208,368,0,16,25,18,32.76,57.95,0,2.52,3.94,2.83
N00002490,290,95,166,0,10,8,11,32.76,57.24,0,3.45,2.76,3.79
N00002491,254,129,70,0,26,21,8,50.79,27.56,0,10.24,8.27,3.15
N00002492,206,95,62,0,27,15,7,46.12,30.10,0,13.11,7.28,3.40
N00002493,248,102,90,0,16,23,17,41.13,36.29,0,6.45,9.27,6.85
N00002494,198,112,42,0,24,8,12,56.57,21.21,0,12.12,4.04,6.06
N00002495,427,187,163,0,38,24,15,43.79,38.17,0,8.90,5.62,3.51
N00002496,276,127,93,0,23,20,13,46.01,33.70,0,8.33,7.25,4.71
N00002497,402,198,125,0,34,31,14,49.25,31.09,0,8.46,7.71,3.48
N00002498,835,357,322,0,67,51,38,42.75,38.56,0,8.02,6.11,4.55
N00002499,500,132,293,0,24,23,28,26.40,58.60,0,4.80,4.60,5.60
N00002500,393,161,193,0,15,15,9,40.97,49.11,0,3.82,3.82,2.29
N00002501,1172,377,700,0,39,34,22,32.17,59.73,0,3.33,2.90,1.88
N00002502,384,117,217,0,14,17,19,30.47,56.51,0,3.65,4.43,4.95
N00002503,263,77,136,0,2,6,42,29.28,51.71,0,0.76,2.28,15.97
N00002504,232,78,68,0,15,18,53,33.62,29.31,0,6.47,7.76,22.84
N00002505,215,94,71,0,17,20,13,43.72,33.02,0,7.91,9.30,6.05
N00002506,234,112,79,0,8,20,15,47.86,33.76,0,3.42,8.55,6.41
N00002507,226,109,70,0,10,24,13,48.23,30.97,0,4.42,10.62,5.75
N00002508,161,89,32,2,9,15,14,55.28,19.88,1.24,5.59,9.32,8.70
N00002509,215,104,35,0,16,23,37,48.37,16.28,0,7.44,10.70,17.21
N00002510,414,191,146,0,15,24,38,46.14,35.27,0,3.62,5.80,9.18
N00002511,137,88,10,0,12,17,10,64.23,7.30,0,8.76,12.41,7.30
N00002512,581,184,279,0,23,35,60,31.67,48.02,0,3.96,6.02,10.33
N00002513,268,78,168,0,3,7,12,29.10,62.69,0,1.12,2.61,4.48
N00002514,324,97,195,0,8,15,9,29.94,60.19,0,2.47,4.63,2.78
N00002515,268,82,143,0,4,9,30,30.60,53.36,0,1.49,3.36,11.19
N00002516,300,82,187,1,10,9,11,27.33,62.33,0.33,3.33,3.00,3.67
N00002517,255,72,138,0,11,11,23,28.24,54.12,0,4.31,4.31,9.02
N00002518,517,209,239,0,24,27,18,40.43,46.23,0,4.64,5.22,3.48
N00002519,249,90,108,0,19,22,10,36.14,43.37,0,7.63,8.84,4.02
N00002520,596,170,359,0,24,25,18,28.52,60.23,0,4.03,4.19,3.02
N00002521,951,388,412,0,56,60,35,40.80,43.32,0,5.89,6.31,3.68
N00002522,226,111,59,0,17,23,16,49.12,26.11,0,7.52,10.18,7.08
N00002523,263,80,130,0,11,14,28,30.42,49.43,0,4.18,5.32,10.65
N00002524,308,152,105,0,21,19,11,49.35,34.09,0,6.82,6.17,3.57
N00002525,1316,455,702,2,54,69,34,34.57,53.34,0.15,4.10,5.24,2.58
N00002526,813,246,442,1,33,60,31,30.26,54.37,0.12,4.06,7.38,3.81
N00002527,332,91,211,0,5,12,13,27.41,63.55,0,1.51,3.61,3.92
N00002528,239,92,125,0,6,10,6,38.49,52.30,0,2.51,4.18,2.51
N00002529,343,136,167,0,15,13,12,39.65,48.69,0,4.37,3.79,3.50
N00002530,285,110,145,0,15,9,6,38.60,50.88,0,5.26,3.16,2.11
N00002531,402,149,212,0,16,16,9,37.06,52.74,0,3.98,3.98,2.24
N00002532,294,100,157,2,16,6,13,34.01,53.40,0.68,5.44,2.04,4.42
N00002533,717,311,225,2,55,71,53,43.38,31.38,0.28,7.67,9.90,7.39
N00002534,355,170,110,0,25,26,24,47.89,30.99,0,7.04,7.32,6.76
N00002535,394,141,221,0,9,11,12,35.79,56.09,0,2.28,2.79,3.05
N00002536,450,163,243,0,13,15,16,36.22,54.00,0,2.89,3.33,3.56
N00002537,1261,476,635,0,42,40,68,37.75,50.36,0,3.33,3.17,5.39
N00002538,532,176,303,2,17,21,13,33.08,56.95,0.38,3.20,3.95,2.44
N00002539,218,100,63,0,15,29,11,45.87,28.90,0,6.88,13.30,5.05
N00002540,1389,528,729,0,61,45,26,38.01,52.48,0,4.39,3.24,1.87
N00002541,1070,341,563,0,33,55,78,31.87,52.62,0,3.08,5.14,7.29
N00002542,267,100,138,0,5,14,10,37.45,51.69,0,1.87,5.24,3.75
N00002543,213,104,72,0,12,17,8,48.83,33.80,0,5.63,7.98,3.76
N00002544,499,197,232,2,19,30,19,39.48,46.49,0.40,3.81,6.01,3.81
N00002545,228,104,97,2,7,13,5,45.61,42.54,0.88,3.07,5.70,2.19
N00002546,201,97,64,0,16,17,7,48.26,31.84,0,7.96,8.46,3.48
N00002547,828,249,441,0,28,53,57,30.07,53.26,0,3.38,6.40,6.88
N00002548,485,173,181,0,25,54,52,35.67,37.32,0,5.15,11.13,10.72
N00002549,197,44,106,0,8,11,28,22.34,53.81,0,4.06,5.58,14.21
N00002550,233,68,120,0,10,18,17,29.18,51.50,0,4.29,7.73,7.30
N00002551,281,99,123,0,15,22,22,35.23,43.77,0,5.34,7.83,7.83
N00002552,225,91,80,0,14,18,22,40.44,35.56,0,6.22,8.00,9.78
N00002553,214,66,101,0,3,17,27,30.84,47.20,0,1.40,7.94,12.62
N00002554,291,96,156,0,3,23,13,32.99,53.61,0,1.03,7.90,4.47
N00002555,286,88,161,0,8,17,12,30.77,56.29,0,2.80,5.94,4.20
N00002556,242,99,104,0,10,13,16,40.91,42.98,0,4.13,5.37,6.61
N00002557,275,92,147,0,5,21,10,33.45,53.45,0,1.82,7.64,3.64
N00002558,242,78,126,0,8,9,21,32.23,52.07,0,3.31,3.72,8.68
N00002559,230,80,89,0,12,17,32,34.78,38.70,0,5.22,7.39,13.91
N00002560,369,108,230,0,9,12,10,29.27,62.33,0,2.44,3.25,2.71
N00002561,268,81,159,0,8,6,14,30.22,59.33,0,2.99,2.24,5.22
N00002562,282,103,140,2,11,7,19,36.52,49.65,0.71,3.90,2.48,6.74
N00002563,297,108,148,0,12,10,19,36.36,49.83,0,4.04,3.37,6.40
N00002564,221,65,121,0,6,11,18,29.41,54.75,0,2.71,4.98,8.14
N00002565,239,111,84,0,14,11,19,46.44,35.15,0,5.86,4.60,7.95
N00002566,260,76,143,0,4,7,30,29.23,55.00,0,1.54,2.69,11.54
N00002567,261,103,116,0,17,10,15,39.46,44.44,0,6.51,3.83,5.75
N00002568,260,96,118,2,9,10,25,36.92,45.38,0.77,3.46,3.85,9.62
N00002569,269,75,156,0,5,17,16,27.88,57.99,0,1.86,6.32,5.95
N00002570,224,66,98,0,10,6,44,29.46,43.75,0,4.46,2.68,19.64
N00002571,308,111,149,1,10,13,24,36.04,48.38,0.32,3.25,4.22,7.79
N00002572,296,103,160,0,9,5,19,34.80,54.05,0,3.04,1.69,6.42
N00002573,248,113,83,2,8,16,26,45.56,33.47,0.81,3.23,6.45,10.48
N00002574,250,118,85,0,13,16,18,47.20,34.00,0,5.20,6.40,7.20
N00002575,250,124,71,0,21,16,18,49.60,28.40,0,8.40,6.40,7.20
N00002576,678,367,192,1,46,40,32,54.13,28.32,0.15,6.78,5.90,4.72
N00002577,471,269,116,2,25,30,29,57.11,24.63,0.42,5.31,6.37,6.16
N00002578,246,152,51,0,15,17,11,61.79,20.73,0,6.10,6.91,4.47
N00002579,306,150,105,0,14,18,19,49.02,34.31,0,4.58,5.88,6.21
N00002580,251,95,114,0,5,13,24,37.85,45.42,0,1.99,5.18,9.56
N00002581,285,93,149,2,10,10,21,32.63,52.28,0.70,3.51,3.51,7.37
N00002582,1086,515,324,1,96,78,72,47.42,29.83,0.09,8.84,7.18,6.63
N00002583,218,123,52,0,24,12,7,56.42,23.85,0,11.01,5.50,3.21
N00002584,256,139,70,0,21,13,13,54.30,27.34,0,8.20,5.08,5.08
N00002585,198,91,62,0,18,14,13,45.96,31.31,0,9.09,7.07,6.57
N00002586,253,117,80,0,26,17,13,46.25,31.62,0,10.28,6.72,5.14
N00002587,553,279,162,0,53,31,28,50.45,29.29,0,9.58,5.61,5.06
N00002588,205,113,53,0,21,13,5,55.12,25.85,0,10.24,6.34,2.44
N00002589,232,106,79,0,22,18,7,45.69,34.05,0,9.48,7.76,3.02
N00002590,1043,540,313,0,92,74,24,51.77,30.01,0,8.82,7.09,2.30
N00002591,835,363,342,0,59,48,23,43.47,40.96,0,7.07,5.75,2.75
N00002592,369,131,205,0,12,12,9,35.50,55.56,0,3.25,3.25,2.44
N00002593,243,108,80,0,9,25,21,44.44,32.92,0,3.70,10.29,8.64
N00002594,256,135,54,0,32,22,13,52.73,21.09,0,12.50,8.59,5.08
N00002595,303,136,103,0,26,21,17,44.88,33.99,0,8.58,6.93,5.61
N00002596,327,128,164,0,8,16,11,39.14,50.15,0,2.45,4.89,3.36
N00002597,257,111,119,0,15,11,1,43.19,46.30,0,5.84,4.28,0.39
N00002598,198,89,49,4,20,24,12,44.95,24.75,2.02,10.10,12.12,6.06
N00002599,327,120,169,2,15,12,9,36.70,51.68,0.61,4.59,3.67,2.75
N00002600,245,80,141,0,8,5,11,32.65,57.55,0,3.27,2.04,4.49
N00002601,302,113,157,0,9,10,13,37.42,51.99,0,2.98,3.31,4.30
N00002602,288,124,141,0,6,3,14,43.06,48.96,0,2.08,1.04,4.86
N00002603,775,482,141,0,52,55,45,62.19,18.19,0,6.71,7.10,5.81
N00002604,300,223,41,0,13,10,13,74.33,13.67,0,4.33,3.33,4.33
N00002605,228,133,41,0,13,34,7,58.33,17.98,0,5.70,14.91,3.07
N00002606,327,180,59,0,29,31,28,55.05,18.04,0,8.87,9.48,8.56
N00002607,147,72,27,0,25,12,11,48.98,18.37,0,17.01,8.16,7.48
N00002608,230,123,56,0,18,18,15,53.48,24.35,0,7.83,7.83,6.52
N00002609,821,589,173,0,14,10,35,71.74,21.07,0,1.71,1.22,4.26
N00002610,254,159,52,0,19,14,10,62.60,20.47,0,7.48,5.51,3.94
N00002611,120,62,36,0,5,9,8,51.67,30.00,0,4.17,7.50,6.67
N00002612,253,153,60,2,13,15,10,60.47,23.72,0.79,5.14,5.93,3.95
N00002613,592,315,120,3,41,68,45,53.21,20.27,0.51,6.93,11.49,7.60
N00002614,307,162,78,0,27,23,17,52.77,25.41,0,8.79,7.49,5.54
N00002615,241,118,78,2,23,9,11,48.96,32.37,0.83,9.54,3.73,4.56
N00002616,276,146,58,0,28,32,12,52.90,21.01,0,10.14,11.59,4.35
N00002617,380,170,109,0,20,22,59,44.74,28.68,0,5.26,5.79,15.53
N00002618,181,87,49,0,12,14,19,48.07,27.07,0,6.63,7.73,10.50
N00002619,523,298,132,0,40,35,18,56.98,25.24,0,7.65,6.69,3.44
N00002620,404,202,101,3,25,41,32,50.00,25.00,0.74,6.19,10.15,7.92
N00002621,182,70,57,0,8,22,25,38.46,31.32,0,4.40,12.09,13.74
N00002622,245,130,67,2,15,20,11,53.06,27.35,0.82,6.12,8.16,4.49
N00002623,223,76,94,0,8,21,24,34.08,42.15,0,3.59,9.42,10.76
N00002624,211,111,62,0,18,9,11,52.61,29.38,0,8.53,4.27,5.21
N00002625,257,128,72,0,17,28,12,49.81,28.02,0,6.61,10.89,4.67
N00002626,609,265,253,0,38,34,19,43.51,41.54,0,6.24,5.58,3.12
N00002627,260,111,67,0,23,21,38,42.69,25.77,0,8.85,8.08,14.62
N00002628,791,358,270,3,54,47,59,45.26,34.13,0.38,6.83,5.94,7.46
N00002629,194,106,45,1,14,7,21,54.64,23.20,0.52,7.22,3.61,10.82
N00002630,212,117,46,0,19,17,13,55.19,21.70,0,8.96,8.02,6.13
N00002631,262,133,75,0,31,9,14,50.76,28.63,0,11.83,3.44,5.34
N00002632,299,124,124,0,19,19,13,41.47,41.47,0,6.35,6.35,4.35
N00002633,350,158,115,0,11,30,36,45.14,32.86,0,3.14,8.57,10.29
N00002634,273,81,159,1,6,10,16,29.67,58.24,0.37,2.20,3.66,5.86
N00002635,275,99,109,0,14,22,31,36.00,39.64,0,5.09,8.00,11.27
N00002636,324,127,161,0,9,10,17,39.20,49.69,0,2.78,3.09,5.25
N00002637,389,139,208,0,11,10,21,35.73,53.47,0,2.83,2.57,5.40
N00002638,359,120,202,0,11,15,11,33.43,56.27,0,3.06,4.18,3.06
N00002639,236,83,88,2,20,24,19,35.17,37.29,0.85,8.47,10.17,8.05
N00002640,299,97,157,0,10,8,27,32.44,52.51,0,3.34,2.68,9.03
N00002641,270,94,136,0,9,21,10,34.81,50.37,0,3.33,7.78,3.70
N00002642,377,105,217,0,13,9,33,27.85,57.56,0,3.45,2.39,8.75
N00002643,326,100,200,0,4,5,17,30.67,61.35,0,1.23,1.53,5.21
N00002644,266,111,100,0,17,14,24,41.73,37.59,0,6.39,5.26,9.02
N00002645,246,93,103,0,15,19,16,37.80,41.87,0,6.10,7.72,6.50
N00002646,293,95,126,0,7,29,36,32.42,43.00,0,2.39,9.90,12.29
N00002647,597,184,305,0,19,39,50,30.82,51.09,0,3.18,6.53,8.38
N00002648,174,60,83,0,5,13,13,34.48,47.70,0,2.87,7.47,7.47
N00002649,421,142,208,0,8,16,47,33.73,49.41,0,1.90,3.80,11.16
N00002650,243,94,92,0,15,22,20,38.68,37.86,0,6.17,9.05,8.23
N00002651,351,71,245,0,4,14,17,20.23,69.80,0,1.14,3.99,4.84
N00002652,231,91,96,0,11,18,15,39.39,41.56,0,4.76,7.79,6.49
N00002653,341,151,127,0,12,21,30,44.28,37.24,0,3.52,6.16,8.80
N00002654,274,144,85,0,7,12,26,52.55,31.02,0,2.55,4.38,9.49
N00002655,253,137,53,0,23,22,18,54.15,20.95,0,9.09,8.70,7.11
N00002656,485,206,199,0,32,29,19,42.47,41.03,0,6.60,5.98,3.92
N00002657,285,138,93,0,15,17,22,48.42,32.63,0,5.26,5.96,7.72
N00002658,304,158,78,2,22,29,15,51.97,25.66,0.66,7.24,9.54,4.93
N00002659,242,129,56,0,19,23,15,53.31,23.14,0,7.85,9.50,6.20
N00002660,343,105,163,0,7,24,44,30.61,47.52,0,2.04,7.00,12.83
N00002661,383,161,144,0,13,40,25,42.04,37.60,0,3.39,10.44,6.53
N00002662,299,143,88,0,15,31,22,47.83,29.43,0,5.02,10.37,7.36
N00002663,250,79,142,0,6,18,5,31.60,56.80,0,2.40,7.20,2.00
N00002664,245,110,67,0,11,39,18,44.90,27.35,0,4.49,15.92,7.35
N00002665,227,61,135,0,7,9,15,26.87,59.47,0,3.08,3.96,6.61
N00002666,212,63,120,0,3,16,10,29.72,56.60,0,1.42,7.55,4.72
N00002667,639,272,243,0,29,33,62,42.57,38.03,0,4.54,5.16,9.70
N00002668,231,84,120,0,5,11,11,36.36,51.95,0,2.16,4.76,4.76
N00002669,391,145,208,0,8,11,19,37.08,53.20,0,2.05,2.81,4.86
N00002670,1392,500,697,2,51,58,84,35.92,50.07,0.14,3.66,4.17,6.03
N00002671,1021,374,492,2,57,65,31,36.63,48.19,0.20,5.58,6.37,3.04
N00002672,233,129,66,0,12,15,11,55.36,28.33,0,5.15,6.44,4.72
N00002673,1021,432,367,0,53,65,104,42.31,35.95,0,5.19,6.37,10.19
N00002674,223,106,86,0,7,13,11,47.53,38.57,0,3.14,5.83,4.93
N00002675,311,94,188,0,3,8,18,30.23,60.45,0,0.96,2.57,5.79
N00002676,584,221,281,0,26,28,28,37.84,48.12,0,4.45,4.79,4.79
N00002677,342,103,192,2,9,18,18,30.12,56.14,0.58,2.63,5.26,5.26
N00002678,296,116,138,0,12,14,16,39.19,46.62,0,4.05,4.73,5.41
N00002679,399,145,192,0,23,17,22,36.34,48.12,0,5.76,4.26,5.51
N00002680,343,112,201,0,7,6,17,32.65,58.60,0,2.04,1.75,4.96
N00002681,337,81,210,3,12,11,20,24.04,62.31,0.89,3.56,3.26,5.93
N00002682,341,102,206,0,11,11,11,29.91,60.41,0,3.23,3.23,3.23
N00002683,315,93,196,0,5,6,15,29.52,62.22,0,1.59,1.90,4.76
N00002684,364,101,221,0,9,16,17,27.75,60.71,0,2.47,4.40,4.67
N00002685,301,101,169,0,9,7,15,33.55,56.15,0,2.99,2.33,4.98
N00002686,280,71,172,2,5,12,18,25.36,61.43,0.71,1.79,4.29,6.43
N00002687,240,77,138,0,5,9,11,32.08,57.50,0,2.08,3.75,4.58
N00002688,323,100,159,0,9,14,41,30.96,49.23,0,2.79,4.33,12.69
N00002689,240,82,111,0,9,17,21,34.17,46.25,0,3.75,7.08,8.75
N00002690,215,78,83,0,4,16,34,36.28,38.60,0,1.86,7.44,15.81
N00002691,257,74,142,0,10,15,16,28.79,55.25,0,3.89,5.84,6.23
N00002692,238,70,123,2,9,8,26,29.41,51.68,0.84,3.78,3.36,10.92
N00002693,316,102,95,0,19,25,75,32.28,30.06,0,6.01,7.91,23.73
N00002694,268,78,162,0,7,10,11,29.10,60.45,0,2.61,3.73,4.10
N00002695,318,99,182,0,20,11,6,31.13,57.23,0,6.29,3.46,1.89
N00002696,260,77,139,1,8,17,18,29.62,53.46,0.38,3.08,6.54,6.92
N00002697,283,97,143,1,8,19,15,34.28,50.53,0.35,2.83,6.71,5.30
N00002698,419,135,236,1,12,20,15,32.22,56.32,0.24,2.86,4.77,3.58
N00002699,283,119,122,0,8,14,20,42.05,43.11,0,2.83,4.95,7.07
N00002700,401,154,195,0,19,24,9,38.40,48.63,0,4.74,5.99,2.24
N00002701,402,141,222,0,12,11,16,35.07,55.22,0,2.99,2.74,3.98
N00002702,291,103,136,0,14,15,23,35.40,46.74,0,4.81,5.15,7.90
N00002703,461,146,280,0,12,10,13,31.67,60.74,0,2.60,2.17,2.82
N00002704,419,142,233,0,10,7,27,33.89,55.61,0,2.39,1.67,6.44
N00002705,351,129,185,0,13,9,15,36.75,52.71,0,3.70,2.56,4.27
N00002706,343,109,197,0,5,14,18,31.78,57.43,0,1.46,4.08,5.25
N00002707,423,133,245,0,9,19,17,31.44,57.92,0,2.13,4.49,4.02
N00002708,214,88,87,0,13,11,15,41.12,40.65,0,6.07,5.14,7.01
N00002709,362,124,190,0,9,17,22,34.25,52.49,0,2.49,4.70,6.08
N00002710,325,126,131,0,19,30,19,38.77,40.31,0,5.85,9.23,5.85
N00002711,595,209,286,1,29,36,34,35.13,48.07,0.17,4.87,6.05,5.71
N00002712,285,91,154,0,8,11,21,31.93,54.04,0,2.81,3.86,7.37
N00002713,308,85,188,0,11,6,18,27.60,61.04,0,3.57,1.95,5.84
N00002714,406,117,213,0,8,22,46,28.82,52.46,0,1.97,5.42,11.33
N00002715,330,76,225,0,3,10,16,23.03,68.18,0,0.91,3.03,4.85
N00002716,277,71,162,0,11,10,23,25.63,58.48,0,3.97,3.61,8.30
N00002717,428,134,253,0,9,12,20,31.31,59.11,0,2.10,2.80,4.67
N00002718,368,91,234,0,4,15,24,24.73,63.59,0,1.09,4.08,6.52
