GeographyCode,KS106NI0001,KS106NI0002,KS106NI0003,KS106NI0004,KS106NI0005,KS106NI0006,KS106NI0007,KS106NI0008,KS106NI0009,KS106NI0010,KS106NI0011,KS106NI0012,KS106NI0013
N00001113,600,96,214,210,109,90,221,16.00,35.67,35.00,18.17,15.00,36.83
N00001114,134,15,41,42,20,11,40,11.19,30.60,31.34,14.93,8.21,29.85
N00001115,108,7,45,23,10,9,47,6.48,41.67,21.30,9.26,8.33,43.52
N00001116,228,22,94,63,21,27,105,9.65,41.23,27.63,9.21,11.84,46.05
N00001117,367,46,199,90,33,38,198,12.53,54.22,24.52,8.99,10.35,53.95
N00001118,121,15,59,37,18,18,55,12.40,48.76,30.58,14.88,14.88,45.45
N00001119,98,9,61,18,7,9,65,9.18,62.24,18.37,7.14,9.18,66.33
N00001120,122,12,75,27,11,8,67,9.84,61.48,22.13,9.02,6.56,54.92
N00001121,124,19,73,34,20,7,75,15.32,58.87,27.42,16.13,5.65,60.48
N00001122,124,3,96,6,2,3,79,2.42,77.42,4.84,1.61,2.42,63.71
N00001123,105,8,68,16,4,10,65,7.62,64.76,15.24,3.81,9.52,61.90
N00001124,245,40,85,100,41,30,86,16.33,34.69,40.82,16.73,12.24,35.10
N00001125,169,37,59,73,34,29,57,21.89,34.91,43.20,20.12,17.16,33.73
N00001126,115,21,47,45,24,18,47,18.26,40.87,39.13,20.87,15.65,40.87
N00001127,315,49,169,89,33,42,166,15.56,53.65,28.25,10.48,13.33,52.70
N00001128,129,14,72,30,12,14,69,10.85,55.81,23.26,9.30,10.85,53.49
N00001129,205,30,77,68,32,35,79,14.63,37.56,33.17,15.61,17.07,38.54
N00001130,88,10,41,28,10,12,33,11.36,46.59,31.82,11.36,13.64,37.50
N00001131,510,35,119,87,47,24,130,6.86,23.33,17.06,9.22,4.71,25.49
N00001132,125,12,63,30,13,11,68,9.60,50.40,24.00,10.40,8.80,54.40
N00001133,316,35,121,93,47,33,117,11.08,38.29,29.43,14.87,10.44,37.03
N00001134,109,5,41,25,15,8,38,4.59,37.61,22.94,13.76,7.34,34.86
N00001135,94,14,42,28,8,10,38,14.89,44.68,29.79,8.51,10.64,40.43
N00001136,151,13,80,28,16,7,83,8.61,52.98,18.54,10.60,4.64,54.97
N00001137,135,22,63,46,16,21,59,16.30,46.67,34.07,11.85,15.56,43.70
N00001138,114,11,72,21,14,9,63,9.65,63.16,18.42,12.28,7.89,55.26
N00001139,210,13,48,87,42,23,48,6.19,22.86,41.43,20.00,10.95,22.86
N00001140,137,24,46,47,16,21,50,17.52,33.58,34.31,11.68,15.33,36.50
N00001141,92,10,41,32,16,9,35,10.87,44.57,34.78,17.39,9.78,38.04
N00001142,109,10,56,22,10,8,53,9.17,51.38,20.18,9.17,7.34,48.62
N00001143,60,11,28,19,8,7,25,18.33,46.67,31.67,13.33,11.67,41.67
N00001144,109,15,51,37,17,11,51,13.76,46.79,33.94,15.60,10.09,46.79
N00001145,137,22,76,35,19,14,84,16.06,55.47,25.55,13.87,10.22,61.31
N00001146,133,16,65,37,12,23,74,12.03,48.87,27.82,9.02,17.29,55.64
N00001147,127,10,67,29,7,13,58,7.87,52.76,22.83,5.51,10.24,45.67
N00001148,112,16,58,36,12,9,64,14.29,51.79,32.14,10.71,8.04,57.14
N00001149,130,28,36,59,16,30,52,21.54,27.69,45.38,12.31,23.08,40.00
N00001150,123,37,41,60,26,27,43,30.08,33.33,48.78,21.14,21.95,34.96
N00001151,154,27,57,55,27,21,71,17.53,37.01,35.71,17.53,13.64,46.10
N00001152,148,41,55,70,30,36,55,27.70,37.16,47.30,20.27,24.32,37.16
N00001153,136,18,54,40,17,21,70,13.24,39.71,29.41,12.50,15.44,51.47
N00001154,114,19,46,46,17,20,52,16.67,40.35,40.35,14.91,17.54,45.61
N00001155,324,10,102,60,38,8,96,3.09,31.48,18.52,11.73,2.47,29.63
N00001156,624,89,309,175,73,86,318,14.26,49.52,28.04,11.70,13.78,50.96
N00001157,113,7,36,31,16,8,53,6.19,31.86,27.43,14.16,7.08,46.90
N00001158,112,1,49,24,8,7,47,0.89,43.75,21.43,7.14,6.25,41.96
N00001159,136,5,39,56,22,16,38,3.68,28.68,41.18,16.18,11.76,27.94
N00001160,171,21,79,48,22,21,77,12.28,46.20,28.07,12.87,12.28,45.03
N00001161,117,6,39,32,15,4,38,5.13,33.33,27.35,12.82,3.42,32.48
N00001162,84,2,34,18,1,6,29,2.38,40.48,21.43,1.19,7.14,34.52
N00001163,185,2,142,14,5,6,138,1.08,76.76,7.57,2.70,3.24,74.59
N00001164,120,9,30,51,21,11,34,7.50,25.00,42.50,17.50,9.17,28.33
N00001165,129,4,48,45,13,16,53,3.10,37.21,34.88,10.08,12.40,41.09
N00001166,255,22,90,74,25,29,98,8.63,35.29,29.02,9.80,11.37,38.43
N00001167,125,2,48,37,10,15,54,1.60,38.40,29.60,8.00,12.00,43.20
N00001168,126,20,48,48,15,23,61,15.87,38.10,38.10,11.90,18.25,48.41
N00001169,119,7,38,41,20,19,55,5.88,31.93,34.45,16.81,15.97,46.22
N00001170,128,11,34,47,17,16,52,8.59,26.56,36.72,13.28,12.50,40.63
N00001171,179,11,77,48,15,12,79,6.15,43.02,26.82,8.38,6.70,44.13
N00001172,109,3,34,34,11,11,30,2.75,31.19,31.19,10.09,10.09,27.52
N00001173,109,3,30,36,11,12,35,2.75,27.52,33.03,10.09,11.01,32.11
N00001174,117,3,30,45,17,4,29,2.56,25.64,38.46,14.53,3.42,24.79
N00001175,113,2,30,34,14,6,20,1.77,26.55,30.09,12.39,5.31,17.70
N00001176,111,2,41,16,7,1,41,1.80,36.94,14.41,6.31,0.90,36.94
N00001177,116,1,34,31,13,5,32,0.86,29.31,26.72,11.21,4.31,27.59
N00001178,146,0,47,48,12,9,42,0,32.19,32.88,8.22,6.16,28.77
N00001179,112,2,25,45,10,10,26,1.79,22.32,40.18,8.93,8.93,23.21
N00001180,97,5,55,15,4,4,44,5.15,56.70,15.46,4.12,4.12,45.36
N00001181,112,4,51,29,8,6,51,3.57,45.54,25.89,7.14,5.36,45.54
N00001182,112,1,24,41,9,7,30,0.89,21.43,36.61,8.04,6.25,26.79
N00001183,202,0,61,41,15,6,68,0,30.20,20.30,7.43,2.97,33.66
N00001184,112,3,32,32,12,13,41,2.68,28.57,28.57,10.71,11.61,36.61
N00001185,130,2,55,18,9,2,52,1.54,42.31,13.85,6.92,1.54,40.00
N00001186,110,2,39,35,22,4,30,1.82,35.45,31.82,20.00,3.64,27.27
N00001187,122,0,27,35,22,3,14,0,22.13,28.69,18.03,2.46,11.48
N00001188,356,6,177,59,26,9,146,1.69,49.72,16.57,7.30,2.53,41.01
N00001189,116,3,30,41,13,10,32,2.59,25.86,35.34,11.21,8.62,27.59
N00001190,140,9,45,37,19,7,44,6.43,32.14,26.43,13.57,5.00,31.43
N00001191,120,5,43,30,9,7,49,4.17,35.83,25.00,7.50,5.83,40.83
N00001192,118,10,33,28,10,6,47,8.47,27.97,23.73,8.47,5.08,39.83
N00001193,117,9,36,28,11,4,39,7.69,30.77,23.93,9.40,3.42,33.33
N00001194,116,5,37,33,11,5,45,4.31,31.90,28.45,9.48,4.31,38.79
N00001195,95,4,37,19,11,4,31,4.21,38.95,20.00,11.58,4.21,32.63
N00001196,146,7,52,40,13,13,57,4.79,35.62,27.40,8.90,8.90,39.04
N00001197,129,14,37,36,25,10,42,10.85,28.68,27.91,19.38,7.75,32.56
N00001198,140,3,29,56,27,10,29,2.14,20.71,40.00,19.29,7.14,20.71
N00001199,101,7,36,20,9,5,33,6.93,35.64,19.80,8.91,4.95,32.67
N00001200,139,1,33,55,26,13,32,0.72,23.74,39.57,18.71,9.35,23.02
N00001201,112,0,27,36,12,7,25,0,24.11,32.14,10.71,6.25,22.32
N00001202,116,28,35,55,30,25,36,24.14,30.17,47.41,25.86,21.55,31.03
N00001203,120,10,46,40,16,8,40,8.33,38.33,33.33,13.33,6.67,33.33
N00001204,393,19,157,110,33,41,186,4.83,39.95,27.99,8.40,10.43,47.33
N00001205,239,12,113,68,28,23,118,5.02,47.28,28.45,11.72,9.62,49.37
N00001206,102,9,41,32,10,16,43,8.82,40.20,31.37,9.80,15.69,42.16
N00001207,125,4,30,52,10,18,45,3.20,24.00,41.60,8.00,14.40,36.00
N00001208,121,5,40,42,15,18,53,4.13,33.06,34.71,12.40,14.88,43.80
N00001209,114,6,43,36,11,13,46,5.26,37.72,31.58,9.65,11.40,40.35
N00001210,126,8,38,43,14,21,53,6.35,30.16,34.13,11.11,16.67,42.06
N00001211,128,8,49,43,15,13,54,6.25,38.28,33.59,11.72,10.16,42.19
N00001212,127,8,50,42,14,12,58,6.30,39.37,33.07,11.02,9.45,45.67
N00001213,130,16,48,39,17,14,55,12.31,36.92,30.00,13.08,10.77,42.31
N00001214,116,15,41,46,22,18,43,12.93,35.34,39.66,18.97,15.52,37.07
N00001215,104,10,36,37,20,15,41,9.62,34.62,35.58,19.23,14.42,39.42
N00001216,133,12,16,75,29,24,25,9.02,12.03,56.39,21.80,18.05,18.80
N00001217,160,15,60,45,30,20,55,9.38,37.50,28.13,18.75,12.50,34.38
N00001218,104,7,24,37,16,13,39,6.73,23.08,35.58,15.38,12.50,37.50
N00001219,136,20,59,48,20,16,59,14.71,43.38,35.29,14.71,11.76,43.38
N00001220,110,15,48,35,19,12,41,13.64,43.64,31.82,17.27,10.91,37.27
N00001221,124,19,54,40,19,14,47,15.32,43.55,32.26,15.32,11.29,37.90
N00001222,88,14,25,34,11,13,27,15.91,28.41,38.64,12.50,14.77,30.68
N00001223,126,9,49,41,15,18,60,7.14,38.89,32.54,11.90,14.29,47.62
N00001224,124,10,38,33,11,8,48,8.06,30.65,26.61,8.87,6.45,38.71
N00001225,127,19,59,37,18,14,58,14.96,46.46,29.13,14.17,11.02,45.67
N00001226,116,14,31,33,12,10,36,12.07,26.72,28.45,10.34,8.62,31.03
N00001227,110,14,41,35,13,14,53,12.73,37.27,31.82,11.82,12.73,48.18
N00001228,89,13,44,22,11,9,42,14.61,49.44,24.72,12.36,10.11,47.19
N00001229,119,6,56,29,15,13,61,5.04,47.06,24.37,12.61,10.92,51.26
N00001230,121,5,43,39,14,13,48,4.13,35.54,32.23,11.57,10.74,39.67
N00001231,130,10,48,43,18,21,59,7.69,36.92,33.08,13.85,16.15,45.38
N00001232,99,6,7,62,19,22,21,6.06,7.07,62.63,19.19,22.22,21.21
N00001233,122,10,6,87,27,31,15,8.20,4.92,71.31,22.13,25.41,12.30
N00001234,136,7,28,55,25,16,33,5.15,20.59,40.44,18.38,11.76,24.26
N00001235,353,40,112,157,58,53,121,11.33,31.73,44.48,16.43,15.01,34.28
N00001236,131,23,26,75,25,30,32,17.56,19.85,57.25,19.08,22.90,24.43
N00001237,123,12,53,30,12,12,62,9.76,43.09,24.39,9.76,9.76,50.41
N00001238,110,10,39,33,12,15,48,9.09,35.45,30.00,10.91,13.64,43.64
N00001239,117,5,43,26,9,13,55,4.27,36.75,22.22,7.69,11.11,47.01
N00001240,500,41,179,158,65,47,199,8.20,35.80,31.60,13.00,9.40,39.80
N00001241,133,16,49,48,17,26,60,12.03,36.84,36.09,12.78,19.55,45.11
N00001242,122,15,50,50,24,22,54,12.30,40.98,40.98,19.67,18.03,44.26
N00001243,123,15,50,32,7,16,51,12.20,40.65,26.02,5.69,13.01,41.46
N00001244,133,11,61,38,17,18,61,8.27,45.86,28.57,12.78,13.53,45.86
N00001245,135,17,50,55,27,27,53,12.59,37.04,40.74,20.00,20.00,39.26
N00001246,261,10,64,90,47,25,68,3.83,24.52,34.48,18.01,9.58,26.05
N00001247,115,11,56,32,10,10,60,9.57,48.70,27.83,8.70,8.70,52.17
N00001248,146,7,26,67,34,12,31,4.79,17.81,45.89,23.29,8.22,21.23
N00001249,152,3,48,53,10,14,58,1.97,31.58,34.87,6.58,9.21,38.16
N00001250,165,12,20,89,40,23,32,7.27,12.12,53.94,24.24,13.94,19.39
N00001251,122,13,39,52,19,23,44,10.66,31.97,42.62,15.57,18.85,36.07
N00001252,131,11,40,44,19,11,49,8.40,30.53,33.59,14.50,8.40,37.40
N00001253,115,8,50,27,9,10,60,6.96,43.48,23.48,7.83,8.70,52.17
N00001254,113,4,36,41,17,16,40,3.54,31.86,36.28,15.04,14.16,35.40
N00001255,123,9,46,28,10,12,57,7.32,37.40,22.76,8.13,9.76,46.34
N00001256,108,2,41,30,11,15,40,1.85,37.96,27.78,10.19,13.89,37.04
N00001257,110,17,37,38,13,16,43,15.45,33.64,34.55,11.82,14.55,39.09
N00001258,118,12,45,39,19,10,43,10.17,38.14,33.05,16.10,8.47,36.44
N00001259,129,16,52,46,19,15,46,12.40,40.31,35.66,14.73,11.63,35.66
N00001260,136,29,34,70,30,26,27,21.32,25.00,51.47,22.06,19.12,19.85
N00001261,116,16,39,37,11,14,43,13.79,33.62,31.90,9.48,12.07,37.07
N00001262,165,9,52,51,28,15,62,5.45,31.52,30.91,16.97,9.09,37.58
N00001263,138,3,44,31,13,14,43,2.17,31.88,22.46,9.42,10.14,31.16
N00001264,88,9,22,36,24,9,17,10.23,25.00,40.91,27.27,10.23,19.32
N00001265,461,44,125,125,67,38,133,9.54,27.11,27.11,14.53,8.24,28.85
N00001266,90,13,42,37,11,15,42,14.44,46.67,41.11,12.22,16.67,46.67
N00001267,152,25,68,54,17,26,66,16.45,44.74,35.53,11.18,17.11,43.42
N00001268,154,12,87,34,10,10,86,7.79,56.49,22.08,6.49,6.49,55.84
N00001269,271,8,81,63,36,10,63,2.95,29.89,23.25,13.28,3.69,23.25
N00001270,154,7,61,29,20,3,63,4.55,39.61,18.83,12.99,1.95,40.91
N00001271,696,53,163,219,112,56,166,7.61,23.42,31.47,16.09,8.05,23.85
N00001272,118,9,37,23,9,3,31,7.63,31.36,19.49,7.63,2.54,26.27
N00001273,108,6,27,24,12,8,34,5.56,25.00,22.22,11.11,7.41,31.48
N00001274,122,8,58,26,10,7,52,6.56,47.54,21.31,8.20,5.74,42.62
N00001275,107,7,46,25,11,13,49,6.54,42.99,23.36,10.28,12.15,45.79
N00001276,91,5,35,34,15,15,33,5.49,38.46,37.36,16.48,16.48,36.26
N00001277,108,1,30,34,14,7,23,0.93,27.78,31.48,12.96,6.48,21.30
N00001278,120,1,36,36,17,3,28,0.83,30.00,30.00,14.17,2.50,23.33
N00001279,98,2,42,18,6,4,42,2.04,42.86,18.37,6.12,4.08,42.86
N00001280,117,4,64,20,8,6,62,3.42,54.70,17.09,6.84,5.13,52.99
N00001281,132,4,48,43,18,11,43,3.03,36.36,32.58,13.64,8.33,32.58
N00001282,148,2,51,36,12,9,34,1.35,34.46,24.32,8.11,6.08,22.97
N00001283,129,1,35,47,19,7,28,0.78,27.13,36.43,14.73,5.43,21.71
N00001284,147,4,30,50,16,10,39,2.72,20.41,34.01,10.88,6.80,26.53
N00001285,139,0,38,39,22,7,43,0,27.34,28.06,15.83,5.04,30.94
N00001286,141,1,51,41,17,8,52,0.71,36.17,29.08,12.06,5.67,36.88
N00001287,124,4,42,30,11,10,42,3.23,33.87,24.19,8.87,8.06,33.87
N00001288,117,3,39,34,9,10,40,2.56,33.33,29.06,7.69,8.55,34.19
N00001289,120,1,33,33,12,9,27,0.83,27.50,27.50,10.00,7.50,22.50
N00001290,123,3,33,37,13,4,37,2.44,26.83,30.08,10.57,3.25,30.08
N00001291,118,11,26,52,22,12,35,9.32,22.03,44.07,18.64,10.17,29.66
N00001292,300,18,28,157,65,49,42,6.00,9.33,52.33,21.67,16.33,14.00
N00001293,128,2,31,42,14,15,44,1.56,24.22,32.81,10.94,11.72,34.38
N00001294,128,7,46,36,12,18,45,5.47,35.94,28.13,9.38,14.06,35.16
N00001295,119,5,28,35,10,7,47,4.20,23.53,29.41,8.40,5.88,39.50
N00001296,122,14,51,37,11,13,55,11.48,41.80,30.33,9.02,10.66,45.08
N00001297,130,5,36,51,8,22,47,3.85,27.69,39.23,6.15,16.92,36.15
N00001298,162,28,42,75,37,22,51,17.28,25.93,46.30,22.84,13.58,31.48
N00001299,135,11,58,41,16,15,63,8.15,42.96,30.37,11.85,11.11,46.67
N00001300,119,5,49,28,5,10,46,4.20,41.18,23.53,4.20,8.40,38.66
N00001301,132,4,50,37,11,12,58,3.03,37.88,28.03,8.33,9.09,43.94
N00001302,257,80,61,164,48,74,63,31.13,23.74,63.81,18.68,28.79,24.51
N00001303,133,14,56,42,18,21,70,10.53,42.11,31.58,13.53,15.79,52.63
N00001304,125,8,50,37,10,16,50,6.40,40.00,29.60,8.00,12.80,40.00
N00001305,119,6,47,41,12,15,48,5.04,39.50,34.45,10.08,12.61,40.34
N00001306,106,12,42,30,15,15,44,11.32,39.62,28.30,14.15,14.15,41.51
N00001307,130,27,47,50,21,20,51,20.77,36.15,38.46,16.15,15.38,39.23
N00001308,210,16,77,67,26,18,79,7.62,36.67,31.90,12.38,8.57,37.62
N00001309,153,18,63,61,29,20,57,11.76,41.18,39.87,18.95,13.07,37.25
N00001310,335,52,60,179,79,52,71,15.52,17.91,53.43,23.58,15.52,21.19
N00001311,120,33,35,67,33,27,29,27.50,29.17,55.83,27.50,22.50,24.17
N00001312,244,47,66,125,56,41,69,19.26,27.05,51.23,22.95,16.80,28.28
N00001313,195,14,58,57,38,15,55,7.18,29.74,29.23,19.49,7.69,28.21
N00001314,142,17,45,64,28,24,44,11.97,31.69,45.07,19.72,16.90,30.99
N00001315,114,7,46,29,11,8,50,6.14,40.35,25.44,9.65,7.02,43.86
N00001316,194,15,116,39,19,10,92,7.73,59.79,20.10,9.79,5.15,47.42
N00001317,115,4,45,29,13,11,51,3.48,39.13,25.22,11.30,9.57,44.35
N00001318,133,7,47,40,22,12,42,5.26,35.34,30.08,16.54,9.02,31.58
N00001319,118,8,37,35,9,8,38,6.78,31.36,29.66,7.63,6.78,32.20
N00001320,101,3,32,31,13,7,41,2.97,31.68,30.69,12.87,6.93,40.59
N00001321,108,4,43,35,5,7,45,3.70,39.81,32.41,4.63,6.48,41.67
N00001322,133,20,52,42,22,8,48,15.04,39.10,31.58,16.54,6.02,36.09
N00001323,121,4,48,26,11,5,49,3.31,39.67,21.49,9.09,4.13,40.50
N00001324,113,6,46,26,14,6,48,5.31,40.71,23.01,12.39,5.31,42.48
N00001325,491,9,109,134,37,27,86,1.83,22.20,27.29,7.54,5.50,17.52
N00001326,125,3,35,35,8,3,24,2.40,28.00,28.00,6.40,2.40,19.20
N00001327,121,1,49,31,7,6,35,0.83,40.50,25.62,5.79,4.96,28.93
N00001328,378,5,103,120,28,13,69,1.32,27.25,31.75,7.41,3.44,18.25
N00001329,116,0,37,31,11,3,31,0,31.90,26.72,9.48,2.59,26.72
N00001330,124,1,31,32,9,5,34,0.81,25.00,25.81,7.26,4.03,27.42
N00001331,116,3,28,29,6,4,25,2.59,24.14,25.00,5.17,3.45,21.55
N00001332,103,2,19,14,6,2,11,1.94,18.45,13.59,5.83,1.94,10.68
N00001333,131,1,30,40,16,3,30,0.76,22.90,30.53,12.21,2.29,22.90
N00001334,140,3,55,37,11,7,26,2.14,39.29,26.43,7.86,5.00,18.57
N00001335,121,2,20,7,4,3,20,1.65,16.53,5.79,3.31,2.48,16.53
N00001336,108,1,25,46,14,9,20,0.93,23.15,42.59,12.96,8.33,18.52
N00001337,121,2,29,34,13,6,27,1.65,23.97,28.10,10.74,4.96,22.31
N00001338,125,6,42,41,17,11,42,4.80,33.60,32.80,13.60,8.80,33.60
N00001339,147,9,49,53,23,18,47,6.12,33.33,36.05,15.65,12.24,31.97
N00001340,378,18,155,99,38,24,144,4.76,41.01,26.19,10.05,6.35,38.10
N00001341,110,5,19,46,12,13,37,4.55,17.27,41.82,10.91,11.82,33.64
N00001342,126,4,33,50,11,18,34,3.17,26.19,39.68,8.73,14.29,26.98
N00001343,104,3,22,34,5,6,30,2.88,21.15,32.69,4.81,5.77,28.85
N00001344,117,1,33,35,8,8,35,0.85,28.21,29.91,6.84,6.84,29.91
N00001345,96,2,33,24,6,9,34,2.08,34.38,25.00,6.25,9.38,35.42
N00001346,341,3,79,95,35,15,83,0.88,23.17,27.86,10.26,4.40,24.34
N00001347,208,5,33,58,26,9,38,2.40,15.87,27.88,12.50,4.33,18.27
N00001348,128,4,26,43,19,7,29,3.13,20.31,33.59,14.84,5.47,22.66
N00001349,119,2,36,26,13,6,33,1.68,30.25,21.85,10.92,5.04,27.73
N00001350,413,57,208,120,43,60,196,13.80,50.36,29.06,10.41,14.53,47.46
N00001351,173,21,81,57,20,25,73,12.14,46.82,32.95,11.56,14.45,42.20
N00001352,137,6,45,25,10,9,59,4.38,32.85,18.25,7.30,6.57,43.07
N00001353,144,21,74,46,23,24,75,14.58,51.39,31.94,15.97,16.67,52.08
N00001354,397,42,229,91,36,46,223,10.58,57.68,22.92,9.07,11.59,56.17
N00001355,124,16,47,38,16,15,61,12.90,37.90,30.65,12.90,12.10,49.19
N00001356,112,20,46,43,14,20,54,17.86,41.07,38.39,12.50,17.86,48.21
N00001357,98,13,53,21,13,8,50,13.27,54.08,21.43,13.27,8.16,51.02
N00001358,163,20,66,50,25,15,68,12.27,40.49,30.67,15.34,9.20,41.72
N00001359,120,16,31,55,25,15,40,13.33,25.83,45.83,20.83,12.50,33.33
N00001360,116,22,39,50,26,19,40,18.97,33.62,43.10,22.41,16.38,34.48
N00001361,113,19,43,51,19,23,40,16.81,38.05,45.13,16.81,20.35,35.40
N00001362,134,14,63,35,13,24,76,10.45,47.01,26.12,9.70,17.91,56.72
N00001363,119,6,31,35,14,8,34,5.04,26.05,29.41,11.76,6.72,28.57
N00001364,251,4,64,63,27,12,72,1.59,25.50,25.10,10.76,4.78,28.69
N00001365,174,1,33,47,29,11,41,0.57,18.97,27.01,16.67,6.32,23.56
N00001366,119,2,31,32,16,4,34,1.68,26.05,26.89,13.45,3.36,28.57
N00001367,164,8,58,38,14,13,66,4.88,35.37,23.17,8.54,7.93,40.24
N00001368,126,1,39,31,15,8,40,0.79,30.95,24.60,11.90,6.35,31.75
N00001369,165,3,42,43,22,8,50,1.82,25.45,26.06,13.33,4.85,30.30
N00001370,187,2,89,38,15,11,91,1.07,47.59,20.32,8.02,5.88,48.66
N00001371,111,1,25,49,20,5,26,0.90,22.52,44.14,18.02,4.50,23.42
N00001372,247,2,66,77,35,17,72,0.81,26.72,31.17,14.17,6.88,29.15
N00001373,114,2,26,39,18,10,34,1.75,22.81,34.21,15.79,8.77,29.82
N00001374,112,1,34,40,12,7,30,0.89,30.36,35.71,10.71,6.25,26.79
N00001375,165,6,71,39,9,8,70,3.64,43.03,23.64,5.45,4.85,42.42
N00001376,96,4,26,24,10,5,30,4.17,27.08,25.00,10.42,5.21,31.25
N00001377,115,0,43,30,13,11,38,0,37.39,26.09,11.30,9.57,33.04
N00001378,106,3,21,33,21,5,23,2.83,19.81,31.13,19.81,4.72,21.70
N00001379,110,2,24,28,11,10,34,1.82,21.82,25.45,10.00,9.09,30.91
N00001380,133,2,19,36,14,2,22,1.50,14.29,27.07,10.53,1.50,16.54
N00001381,182,7,19,39,19,10,19,3.85,10.44,21.43,10.44,5.49,10.44
N00001382,115,1,29,41,15,11,29,0.87,25.22,35.65,13.04,9.57,25.22
N00001383,100,1,27,38,9,2,25,1.00,27.00,38.00,9.00,2.00,25.00
N00001384,117,2,28,37,11,6,25,1.71,23.93,31.62,9.40,5.13,21.37
N00001385,132,4,26,49,13,12,28,3.03,19.70,37.12,9.85,9.09,21.21
N00001386,262,14,64,50,29,12,54,5.34,24.43,19.08,11.07,4.58,20.61
N00001387,130,4,23,27,15,3,25,3.08,17.69,20.77,11.54,2.31,19.23
N00001388,115,5,49,22,7,4,52,4.35,42.61,19.13,6.09,3.48,45.22
N00001389,98,6,20,19,10,4,23,6.12,20.41,19.39,10.20,4.08,23.47
N00001390,107,1,21,40,16,6,28,0.93,19.63,37.38,14.95,5.61,26.17
N00001391,107,1,22,37,15,7,18,0.93,20.56,34.58,14.02,6.54,16.82
N00001392,132,9,29,21,6,12,36,6.82,21.97,15.91,4.55,9.09,27.27
N00001393,142,3,19,18,9,2,19,2.11,13.38,12.68,6.34,1.41,13.38
N00001394,122,5,25,36,20,10,24,4.10,20.49,29.51,16.39,8.20,19.67
N00001395,123,1,33,37,18,4,33,0.81,26.83,30.08,14.63,3.25,26.83
N00001396,320,5,35,31,15,7,38,1.56,10.94,9.69,4.69,2.19,11.88
N00001397,119,1,52,8,3,1,44,0.84,43.70,6.72,2.52,0.84,36.97
N00001398,131,5,29,24,13,5,30,3.82,22.14,18.32,9.92,3.82,22.90
N00001399,363,6,98,97,42,16,89,1.65,27.00,26.72,11.57,4.41,24.52
N00001400,137,0,45,37,18,2,41,0,32.85,27.01,13.14,1.46,29.93
N00001401,442,16,101,85,38,20,95,3.62,22.85,19.23,8.60,4.52,21.49
N00001402,292,2,49,57,28,6,59,0.68,16.78,19.52,9.59,2.05,20.21
N00001403,135,6,17,40,14,13,23,4.44,12.59,29.63,10.37,9.63,17.04
N00001404,295,5,85,47,15,9,79,1.69,28.81,15.93,5.08,3.05,26.78
N00001405,114,5,43,26,12,7,45,4.39,37.72,22.81,10.53,6.14,39.47
N00001406,112,7,30,29,14,9,37,6.25,26.79,25.89,12.50,8.04,33.04
N00001407,121,7,27,23,6,9,26,5.79,22.31,19.01,4.96,7.44,21.49
N00001408,211,3,37,51,23,11,26,1.42,17.54,24.17,10.90,5.21,12.32
N00001409,111,2,25,43,19,6,23,1.80,22.52,38.74,17.12,5.41,20.72
N00001410,125,3,35,33,16,7,25,2.40,28.00,26.40,12.80,5.60,20.00
N00001411,123,1,21,35,13,6,23,0.81,17.07,28.46,10.57,4.88,18.70
N00001412,102,0,57,11,2,3,56,0,55.88,10.78,1.96,2.94,54.90
N00001413,120,0,37,37,15,3,30,0,30.83,30.83,12.50,2.50,25.00
N00001414,112,0,30,39,20,8,29,0,26.79,34.82,17.86,7.14,25.89
N00001415,115,19,46,44,15,18,52,16.52,40.00,38.26,13.04,15.65,45.22
N00001416,472,15,108,95,62,20,108,3.18,22.88,20.13,13.14,4.24,22.88
N00001417,148,15,93,33,14,14,86,10.14,62.84,22.30,9.46,9.46,58.11
N00001418,321,30,99,69,26,35,88,9.35,30.84,21.50,8.10,10.90,27.41
N00001419,116,14,42,25,13,11,33,12.07,36.21,21.55,11.21,9.48,28.45
N00001420,132,12,63,30,11,10,60,9.09,47.73,22.73,8.33,7.58,45.45
N00001421,708,26,210,77,40,30,213,3.67,29.66,10.88,5.65,4.24,30.08
N00001422,115,5,69,19,4,7,62,4.35,60.00,16.52,3.48,6.09,53.91
N00001423,209,26,121,51,20,31,105,12.44,57.89,24.40,9.57,14.83,50.24
N00001424,114,12,47,30,16,8,51,10.53,41.23,26.32,14.04,7.02,44.74
N00001425,124,18,50,39,18,16,59,14.52,40.32,31.45,14.52,12.90,47.58
N00001426,118,17,62,36,17,11,58,14.41,52.54,30.51,14.41,9.32,49.15
N00001427,123,17,61,37,13,16,54,13.82,49.59,30.08,10.57,13.01,43.90
N00001428,128,9,54,25,8,9,53,7.03,42.19,19.53,6.25,7.03,41.41
N00001429,544,30,206,77,49,14,178,5.51,37.87,14.15,9.01,2.57,32.72
N00001430,129,16,66,34,9,19,61,12.40,51.16,26.36,6.98,14.73,47.29
N00001431,136,13,55,51,14,21,60,9.56,40.44,37.50,10.29,15.44,44.12
N00001432,138,25,59,52,21,19,59,18.12,42.75,37.68,15.22,13.77,42.75
N00001433,136,16,55,47,19,13,58,11.76,40.44,34.56,13.97,9.56,42.65
N00001434,134,19,60,44,17,19,62,14.18,44.78,32.84,12.69,14.18,46.27
N00001435,128,18,70,34,9,12,66,14.06,54.69,26.56,7.03,9.38,51.56
