GeographyCode,KS402NI0001,KS402NI0002,KS402NI0003,KS402NI0004,KS402NI0005,KS402NI0006,KS402NI0007,KS402NI0008,KS402NI0009,KS402NI0010,KS402NI0011,KS402NI0012,KS402NI0013,KS402NI0014,KS402NI0015,KS402NI0016,KS402NI0017
N00000937,174,66,66,1,14,3,21,2,1,37.93,37.93,0.57,8.05,1.72,12.07,1.15,0.57
N00000938,116,10,53,9,9,18,12,3,2,8.62,45.69,7.76,7.76,15.52,10.34,2.59,1.72
N00000939,90,27,22,0,8,4,27,2,0,30.00,24.44,0,8.89,4.44,30.00,2.22,0
N00000940,122,26,41,0,13,0,38,2,2,21.31,33.61,0,10.66,0,31.15,1.64,1.64
N00000941,131,60,53,1,5,0,6,5,1,45.80,40.46,0.76,3.82,0,4.58,3.82,0.76
N00000942,122,51,58,0,2,0,9,0,2,41.80,47.54,0,1.64,0,7.38,0,1.64
N00000943,105,31,54,0,5,0,10,3,2,29.52,51.43,0,4.76,0,9.52,2.86,1.90
N00000944,91,17,22,0,38,2,9,0,3,18.68,24.18,0,41.76,2.20,9.89,0,3.30
N00000945,105,51,44,1,1,0,6,2,0,48.57,41.90,0.95,0.95,0,5.71,1.90,0
N00000946,207,31,52,2,71,3,37,0,11,14.98,25.12,0.97,34.30,1.45,17.87,0,5.31
N00000947,117,26,43,2,18,13,11,4,0,22.22,36.75,1.71,15.38,11.11,9.40,3.42,0
N00000948,108,28,46,3,2,2,21,5,1,25.93,42.59,2.78,1.85,1.85,19.44,4.63,0.93
N00000949,134,32,40,1,26,18,11,2,4,23.88,29.85,0.75,19.40,13.43,8.21,1.49,2.99
N00000950,138,27,32,1,16,19,34,6,3,19.57,23.19,0.72,11.59,13.77,24.64,4.35,2.17
N00000951,106,37,43,0,10,0,15,1,0,34.91,40.57,0,9.43,0,14.15,0.94,0
N00000952,176,12,62,4,61,2,27,0,8,6.82,35.23,2.27,34.66,1.14,15.34,0,4.55
N00000953,117,26,54,2,12,1,20,1,1,22.22,46.15,1.71,10.26,0.85,17.09,0.85,0.85
N00000954,121,10,13,0,88,1,6,1,2,8.26,10.74,0,72.73,0.83,4.96,0.83,1.65
N00000955,158,58,71,1,0,1,27,0,0,36.71,44.94,0.63,0,0.63,17.09,0,0
N00000956,215,33,90,7,4,12,62,5,2,15.35,41.86,3.26,1.86,5.58,28.84,2.33,0.93
N00000957,192,73,103,0,0,1,11,3,1,38.02,53.65,0,0,0.52,5.73,1.56,0.52
N00000958,132,51,46,1,0,11,20,1,2,38.64,34.85,0.76,0,8.33,15.15,0.76,1.52
N00000959,204,93,74,1,1,15,15,2,3,45.59,36.27,0.49,0.49,7.35,7.35,0.98,1.47
N00000960,192,74,82,2,0,2,29,1,2,38.54,42.71,1.04,0,1.04,15.10,0.52,1.04
N00000961,124,64,47,0,0,0,7,2,4,51.61,37.90,0,0,0,5.65,1.61,3.23
N00000962,159,14,50,3,80,0,10,0,2,8.81,31.45,1.89,50.31,0,6.29,0,1.26
N00000963,115,63,41,1,3,0,4,0,3,54.78,35.65,0.87,2.61,0,3.48,0,2.61
N00000964,129,70,49,0,1,0,6,1,2,54.26,37.98,0,0.78,0,4.65,0.78,1.55
N00000965,120,45,47,1,11,1,13,1,1,37.50,39.17,0.83,9.17,0.83,10.83,0.83,0.83
N00000966,148,71,59,0,0,1,14,0,3,47.97,39.86,0,0,0.68,9.46,0,2.03
N00000967,137,46,73,1,4,0,12,0,1,33.58,53.28,0.73,2.92,0,8.76,0,0.73
N00000968,103,27,59,0,2,2,13,0,0,26.21,57.28,0,1.94,1.94,12.62,0,0
N00000969,92,20,26,0,20,1,19,1,5,21.74,28.26,0,21.74,1.09,20.65,1.09,5.43
N00000970,243,27,68,0,49,29,60,3,7,11.11,27.98,0,20.16,11.93,24.69,1.23,2.88
N00000971,120,20,31,3,50,3,9,1,3,16.67,25.83,2.50,41.67,2.50,7.50,0.83,2.50
N00000972,129,13,28,2,71,2,6,2,5,10.08,21.71,1.55,55.04,1.55,4.65,1.55,3.88
N00000973,145,18,54,1,18,33,18,1,2,12.41,37.24,0.69,12.41,22.76,12.41,0.69,1.38
N00000974,120,10,24,0,60,16,5,0,5,8.33,20.00,0,50.00,13.33,4.17,0,4.17
N00000975,125,18,25,1,51,0,25,0,5,14.40,20.00,0.80,40.80,0,20.00,0,4.00
N00000976,74,6,12,0,48,2,4,0,2,8.11,16.22,0,64.86,2.70,5.41,0,2.70
N00000977,145,27,37,0,51,1,19,7,3,18.62,25.52,0,35.17,0.69,13.10,4.83,2.07
N00000978,134,19,19,1,36,1,51,4,3,14.18,14.18,0.75,26.87,0.75,38.06,2.99,2.24
N00000979,126,29,21,1,38,0,29,3,5,23.02,16.67,0.79,30.16,0,23.02,2.38,3.97
N00000980,128,31,18,1,5,0,69,3,1,24.22,14.06,0.78,3.91,0,53.91,2.34,0.78
N00000981,108,25,27,0,4,0,47,3,2,23.15,25.00,0,3.70,0,43.52,2.78,1.85
N00000982,126,28,17,0,12,0,64,2,3,22.22,13.49,0,9.52,0,50.79,1.59,2.38
N00000983,162,37,27,0,31,11,46,3,7,22.84,16.67,0,19.14,6.79,28.40,1.85,4.32
N00000984,160,31,20,0,19,1,77,9,3,19.38,12.50,0,11.88,0.63,48.13,5.63,1.88
N00000985,126,3,23,0,46,28,17,3,6,2.38,18.25,0,36.51,22.22,13.49,2.38,4.76
N00000986,112,16,10,0,44,8,33,1,0,14.29,8.93,0,39.29,7.14,29.46,0.89,0
N00000987,152,31,15,1,23,24,42,11,5,20.39,9.87,0.66,15.13,15.79,27.63,7.24,3.29
N00000988,74,7,9,2,34,0,19,0,3,9.46,12.16,2.70,45.95,0,25.68,0,4.05
N00000989,124,15,16,0,58,3,21,1,10,12.10,12.90,0,46.77,2.42,16.94,0.81,8.06
N00000990,141,19,22,0,43,0,51,2,4,13.48,15.60,0,30.50,0,36.17,1.42,2.84
N00000991,141,22,9,0,8,49,47,4,2,15.60,6.38,0,5.67,34.75,33.33,2.84,1.42
N00000992,265,53,82,5,8,29,78,4,6,20.00,30.94,1.89,3.02,10.94,29.43,1.51,2.26
N00000993,111,24,20,2,12,17,34,1,1,21.62,18.02,1.80,10.81,15.32,30.63,0.90,0.90
N00000994,470,62,107,7,74,86,121,5,8,13.19,22.77,1.49,15.74,18.30,25.74,1.06,1.70
N00000995,97,30,36,0,1,0,25,3,2,30.93,37.11,0,1.03,0,25.77,3.09,2.06
N00000996,123,44,57,3,2,2,13,1,1,35.77,46.34,2.44,1.63,1.63,10.57,0.81,0.81
N00000997,103,42,37,1,0,0,21,0,2,40.78,35.92,0.97,0,0,20.39,0,1.94
N00000998,127,45,57,0,1,2,20,1,1,35.43,44.88,0,0.79,1.57,15.75,0.79,0.79
N00000999,122,25,38,0,11,9,34,1,4,20.49,31.15,0,9.02,7.38,27.87,0.82,3.28
N00001000,129,61,64,0,1,0,3,0,0,47.29,49.61,0,0.78,0,2.33,0,0
N00001001,139,34,44,2,3,2,52,0,2,24.46,31.65,1.44,2.16,1.44,37.41,0,1.44
N00001002,431,99,132,3,19,16,149,6,7,22.97,30.63,0.70,4.41,3.71,34.57,1.39,1.62
N00001003,113,24,45,2,3,0,39,0,0,21.24,39.82,1.77,2.65,0,34.51,0,0
N00001004,143,37,49,3,2,0,50,1,1,25.87,34.27,2.10,1.40,0,34.97,0.70,0.70
N00001005,172,13,31,2,9,53,53,3,8,7.56,18.02,1.16,5.23,30.81,30.81,1.74,4.65
N00001006,148,10,8,1,4,4,113,3,5,6.76,5.41,0.68,2.70,2.70,76.35,2.03,3.38
N00001007,242,19,28,0,23,8,153,11,0,7.85,11.57,0,9.50,3.31,63.22,4.55,0
N00001008,85,8,8,1,1,1,63,2,1,9.41,9.41,1.18,1.18,1.18,74.12,2.35,1.18
N00001009,83,5,4,0,0,1,69,3,1,6.02,4.82,0,0,1.20,83.13,3.61,1.20
N00001010,124,17,5,1,3,5,87,5,1,13.71,4.03,0.81,2.42,4.03,70.16,4.03,0.81
N00001011,126,7,3,0,4,19,82,11,0,5.56,2.38,0,3.17,15.08,65.08,8.73,0
N00001012,128,12,13,0,10,11,68,13,1,9.38,10.16,0,7.81,8.59,53.13,10.16,0.78
N00001013,98,5,9,0,11,4,57,10,2,5.10,9.18,0,11.22,4.08,58.16,10.20,2.04
N00001014,107,8,5,0,4,3,84,3,0,7.48,4.67,0,3.74,2.80,78.50,2.80,0
N00001015,144,20,11,0,6,2,98,6,1,13.89,7.64,0,4.17,1.39,68.06,4.17,0.69
N00001016,100,10,8,2,4,1,70,2,3,10.00,8.00,2.00,4.00,1.00,70.00,2.00,3.00
N00001017,118,9,9,1,9,3,83,3,1,7.63,7.63,0.85,7.63,2.54,70.34,2.54,0.85
N00001018,115,31,26,3,2,3,46,3,1,26.96,22.61,2.61,1.74,2.61,40.00,2.61,0.87
N00001019,76,1,7,0,3,12,49,3,1,1.32,9.21,0,3.95,15.79,64.47,3.95,1.32
N00001020,94,6,2,2,8,23,50,3,0,6.38,2.13,2.13,8.51,24.47,53.19,3.19,0
N00001021,83,4,4,1,2,3,68,1,0,4.82,4.82,1.20,2.41,3.61,81.93,1.20,0
N00001022,272,6,13,1,3,93,146,6,4,2.21,4.78,0.37,1.10,34.19,53.68,2.21,1.47
N00001023,94,1,1,2,2,1,85,2,0,1.06,1.06,2.13,2.13,1.06,90.43,2.13,0
N00001024,149,5,2,1,2,3,133,2,1,3.36,1.34,0.67,1.34,2.01,89.26,1.34,0.67
N00001025,101,0,2,2,3,2,91,1,0,0,1.98,1.98,2.97,1.98,90.10,0.99,0
N00001026,103,2,3,1,3,6,87,1,0,1.94,2.91,0.97,2.91,5.83,84.47,0.97,0
N00001027,158,11,24,1,39,13,63,3,4,6.96,15.19,0.63,24.68,8.23,39.87,1.90,2.53
N00001028,118,10,22,0,52,25,5,0,4,8.47,18.64,0,44.07,21.19,4.24,0,3.39
N00001029,241,17,19,3,42,103,44,8,5,7.05,7.88,1.24,17.43,42.74,18.26,3.32,2.07
N00001030,177,19,27,0,39,31,56,3,2,10.73,15.25,0,22.03,17.51,31.64,1.69,1.13
N00001031,145,31,23,1,39,7,39,3,2,21.38,15.86,0.69,26.90,4.83,26.90,2.07,1.38
N00001032,106,23,33,0,32,1,11,1,5,21.70,31.13,0,30.19,0.94,10.38,0.94,4.72
N00001033,110,2,1,0,93,1,2,1,10,1.82,0.91,0,84.55,0.91,1.82,0.91,9.09
N00001034,143,53,68,1,4,1,12,3,1,37.06,47.55,0.70,2.80,0.70,8.39,2.10,0.70
N00001035,112,7,20,0,65,2,15,1,2,6.25,17.86,0,58.04,1.79,13.39,0.89,1.79
N00001036,193,28,43,1,44,27,39,2,9,14.51,22.28,0.52,22.80,13.99,20.21,1.04,4.66
N00001037,136,69,55,0,1,2,8,0,1,50.74,40.44,0,0.74,1.47,5.88,0,0.74
N00001038,271,89,143,0,26,0,8,1,4,32.84,52.77,0,9.59,0,2.95,0.37,1.48
N00001039,141,59,59,0,2,0,18,0,3,41.84,41.84,0,1.42,0,12.77,0,2.13
N00001040,117,27,36,2,30,0,10,1,11,23.08,30.77,1.71,25.64,0,8.55,0.85,9.40
N00001041,108,24,21,0,53,0,2,0,8,22.22,19.44,0,49.07,0,1.85,0,7.41
N00001042,295,76,102,1,74,1,23,3,15,25.76,34.58,0.34,25.08,0.34,7.80,1.02,5.08
N00001043,116,20,26,0,59,0,4,1,6,17.24,22.41,0,50.86,0,3.45,0.86,5.17
N00001044,152,37,53,3,26,0,27,1,5,24.34,34.87,1.97,17.11,0,17.76,0.66,3.29
N00001045,116,44,46,0,11,0,8,3,4,37.93,39.66,0,9.48,0,6.90,2.59,3.45
N00001046,113,54,50,0,2,0,5,1,1,47.79,44.25,0,1.77,0,4.42,0.88,0.88
N00001047,127,59,61,0,1,1,1,1,3,46.46,48.03,0,0.79,0.79,0.79,0.79,2.36
N00001048,128,58,56,0,0,0,8,2,4,45.31,43.75,0,0,0,6.25,1.56,3.13
N00001049,125,58,55,0,1,0,8,1,2,46.40,44.00,0,0.80,0,6.40,0.80,1.60
N00001050,125,55,59,0,2,1,4,0,4,44.00,47.20,0,1.60,0.80,3.20,0,3.20
N00001051,117,49,58,0,1,1,5,1,2,41.88,49.57,0,0.85,0.85,4.27,0.85,1.71
N00001052,100,17,33,0,21,7,17,3,2,17.00,33.00,0,21.00,7.00,17.00,3.00,2.00
N00001053,125,72,44,0,2,0,1,2,4,57.60,35.20,0,1.60,0,0.80,1.60,3.20
N00001054,120,56,55,0,1,0,5,0,3,46.67,45.83,0,0.83,0,4.17,0,2.50
N00001055,120,54,58,0,1,2,4,1,0,45.00,48.33,0,0.83,1.67,3.33,0.83,0
N00001056,127,40,70,3,1,0,10,0,3,31.50,55.12,2.36,0.79,0,7.87,0,2.36
N00001057,129,52,65,3,2,0,6,1,0,40.31,50.39,2.33,1.55,0,4.65,0.78,0
N00001058,134,67,56,0,1,0,8,1,1,50.00,41.79,0,0.75,0,5.97,0.75,0.75
N00001059,121,54,59,0,2,0,6,0,0,44.63,48.76,0,1.65,0,4.96,0,0
N00001060,106,52,43,0,3,1,5,1,1,49.06,40.57,0,2.83,0.94,4.72,0.94,0.94
N00001061,102,53,39,0,0,2,8,0,0,51.96,38.24,0,0,1.96,7.84,0,0
N00001062,113,36,50,0,13,0,13,0,1,31.86,44.25,0,11.50,0,11.50,0,0.88
N00001063,123,67,46,0,1,0,5,0,4,54.47,37.40,0,0.81,0,4.07,0,3.25
N00001064,272,123,122,0,1,3,17,3,3,45.22,44.85,0,0.37,1.10,6.25,1.10,1.10
N00001065,126,58,56,0,0,0,11,0,1,46.03,44.44,0,0,0,8.73,0,0.79
N00001066,121,45,57,1,5,0,10,2,1,37.19,47.11,0.83,4.13,0,8.26,1.65,0.83
N00001067,133,71,41,0,0,11,6,2,2,53.38,30.83,0,0,8.27,4.51,1.50,1.50
N00001068,154,54,56,0,1,4,37,2,0,35.06,36.36,0,0.65,2.60,24.03,1.30,0
N00001069,133,46,71,0,1,0,14,0,1,34.59,53.38,0,0.75,0,10.53,0,0.75
N00001070,212,81,110,1,1,3,12,1,3,38.21,51.89,0.47,0.47,1.42,5.66,0.47,1.42
N00001071,137,40,55,1,5,3,31,2,0,29.20,40.15,0.73,3.65,2.19,22.63,1.46,0
N00001072,143,76,51,2,1,3,7,1,2,53.15,35.66,1.40,0.70,2.10,4.90,0.70,1.40
N00001073,127,17,38,1,50,1,14,0,6,13.39,29.92,0.79,39.37,0.79,11.02,0,4.72
N00001074,109,74,24,0,3,1,4,1,2,67.89,22.02,0,2.75,0.92,3.67,0.92,1.83
N00001075,131,25,49,2,31,0,18,2,4,19.08,37.40,1.53,23.66,0,13.74,1.53,3.05
N00001076,139,48,36,2,38,2,6,1,6,34.53,25.90,1.44,27.34,1.44,4.32,0.72,4.32
N00001077,131,27,15,0,75,0,6,1,7,20.61,11.45,0,57.25,0,4.58,0.76,5.34
N00001078,138,50,58,0,1,0,23,5,1,36.23,42.03,0,0.72,0,16.67,3.62,0.72
N00001079,369,56,100,9,36,37,123,5,3,15.18,27.10,2.44,9.76,10.03,33.33,1.36,0.81
N00001080,149,45,60,0,3,6,29,4,2,30.20,40.27,0,2.01,4.03,19.46,2.68,1.34
N00001081,168,50,54,4,24,3,24,7,2,29.76,32.14,2.38,14.29,1.79,14.29,4.17,1.19
N00001082,180,47,45,1,12,7,62,1,5,26.11,25.00,0.56,6.67,3.89,34.44,0.56,2.78
N00001083,162,49,74,0,3,22,12,0,2,30.25,45.68,0,1.85,13.58,7.41,0,1.23
N00001084,177,45,45,3,1,36,37,5,5,25.42,25.42,1.69,0.56,20.34,20.90,2.82,2.82
N00001085,438,103,161,1,20,72,70,6,5,23.52,36.76,0.23,4.57,16.44,15.98,1.37,1.14
N00001086,131,53,58,0,2,1,15,2,0,40.46,44.27,0,1.53,0.76,11.45,1.53,0
N00001087,107,31,47,2,6,4,12,3,2,28.97,43.93,1.87,5.61,3.74,11.21,2.80,1.87
N00001088,107,48,45,1,1,0,12,0,0,44.86,42.06,0.93,0.93,0,11.21,0,0
N00001089,136,29,34,0,55,4,8,0,6,21.32,25.00,0,40.44,2.94,5.88,0,4.41
N00001090,106,21,21,0,46,3,7,0,8,19.81,19.81,0,43.40,2.83,6.60,0,7.55
N00001091,130,49,72,0,3,0,3,1,2,37.69,55.38,0,2.31,0,2.31,0.77,1.54
N00001092,146,36,52,3,11,19,22,2,1,24.66,35.62,2.05,7.53,13.01,15.07,1.37,0.68
N00001093,232,15,31,2,45,104,21,4,10,6.47,13.36,0.86,19.40,44.83,9.05,1.72,4.31
N00001094,117,26,31,0,15,6,38,1,0,22.22,26.50,0,12.82,5.13,32.48,0.85,0
N00001095,145,38,50,0,3,8,35,5,6,26.21,34.48,0,2.07,5.52,24.14,3.45,4.14
N00001096,128,46,76,1,2,1,2,0,0,35.94,59.38,0.78,1.56,0.78,1.56,0,0
N00001097,121,44,51,0,11,1,12,2,0,36.36,42.15,0,9.09,0.83,9.92,1.65,0
N00001098,135,49,41,2,4,26,10,1,2,36.30,30.37,1.48,2.96,19.26,7.41,0.74,1.48
N00001099,125,38,58,2,1,0,24,1,1,30.40,46.40,1.60,0.80,0,19.20,0.80,0.80
N00001100,114,51,57,0,1,1,3,0,1,44.74,50.00,0,0.88,0.88,2.63,0,0.88
N00001101,120,33,62,1,11,0,12,0,1,27.50,51.67,0.83,9.17,0,10.00,0,0.83
N00001102,265,37,36,0,115,33,30,6,8,13.96,13.58,0,43.40,12.45,11.32,2.26,3.02
N00001103,100,11,22,1,14,11,32,6,3,11.00,22.00,1.00,14.00,11.00,32.00,6.00,3.00
N00001104,130,41,50,0,26,0,10,0,3,31.54,38.46,0,20.00,0,7.69,0,2.31
N00001105,129,16,43,0,30,15,20,2,3,12.40,33.33,0,23.26,11.63,15.50,1.55,2.33
N00001106,129,24,29,0,38,0,35,2,1,18.60,22.48,0,29.46,0,27.13,1.55,0.78
N00001107,142,30,43,2,36,8,17,4,2,21.13,30.28,1.41,25.35,5.63,11.97,2.82,1.41
N00001108,104,24,37,1,7,1,29,0,5,23.08,35.58,0.96,6.73,0.96,27.88,0,4.81
N00001109,145,12,38,0,63,10,12,1,9,8.28,26.21,0,43.45,6.90,8.28,0.69,6.21
N00001110,146,30,34,1,26,23,29,0,3,20.55,23.29,0.68,17.81,15.75,19.86,0,2.05
N00001111,277,30,73,1,28,104,27,4,10,10.83,26.35,0.36,10.11,37.55,9.75,1.44,3.61
N00001112,130,32,30,0,15,14,33,1,5,24.62,23.08,0,11.54,10.77,25.38,0.77,3.85
N00001113,600,43,123,1,184,106,120,5,18,7.17,20.50,0.17,30.67,17.67,20.00,0.83,3.00
N00001114,134,32,34,2,10,2,52,0,2,23.88,25.37,1.49,7.46,1.49,38.81,0,1.49
N00001115,108,43,24,0,7,6,25,2,1,39.81,22.22,0,6.48,5.56,23.15,1.85,0.93
N00001116,228,38,43,1,53,43,36,5,9,16.67,18.86,0.44,23.25,18.86,15.79,2.19,3.95
N00001117,367,39,59,0,176,30,23,4,36,10.63,16.08,0,47.96,8.17,6.27,1.09,9.81
N00001118,121,32,23,0,18,17,26,1,4,26.45,19.01,0,14.88,14.05,21.49,0.83,3.31
N00001119,98,11,4,0,64,1,5,0,13,11.22,4.08,0,65.31,1.02,5.10,0,13.27
N00001120,122,15,13,0,66,8,9,0,11,12.30,10.66,0,54.10,6.56,7.38,0,9.02
N00001121,124,13,11,0,66,14,11,1,8,10.48,8.87,0,53.23,11.29,8.87,0.81,6.45
N00001122,124,18,10,0,8,51,21,3,13,14.52,8.06,0,6.45,41.13,16.94,2.42,10.48
N00001123,105,5,17,0,70,3,1,2,7,4.76,16.19,0,66.67,2.86,0.95,1.90,6.67
N00001124,245,21,63,6,58,55,31,2,9,8.57,25.71,2.45,23.67,22.45,12.65,0.82,3.67
N00001125,169,13,31,5,19,53,36,4,8,7.69,18.34,2.96,11.24,31.36,21.30,2.37,4.73
N00001126,115,3,7,0,82,10,4,2,7,2.61,6.09,0,71.30,8.70,3.48,1.74,6.09
N00001127,315,10,14,3,91,160,16,6,15,3.17,4.44,0.95,28.89,50.79,5.08,1.90,4.76
N00001128,129,10,12,2,73,20,5,0,7,7.75,9.30,1.55,56.59,15.50,3.88,0,5.43
N00001129,205,13,28,2,40,99,9,3,11,6.34,13.66,0.98,19.51,48.29,4.39,1.46,5.37
N00001130,88,7,9,0,59,1,12,0,0,7.95,10.23,0,67.05,1.14,13.64,0,0
N00001131,510,22,40,2,70,134,219,11,12,4.31,7.84,0.39,13.73,26.27,42.94,2.16,2.35
N00001132,125,12,9,0,82,3,8,0,11,9.60,7.20,0,65.60,2.40,6.40,0,8.80
N00001133,316,28,68,2,25,123,52,7,11,8.86,21.52,0.63,7.91,38.92,16.46,2.22,3.48
N00001134,109,33,37,0,3,3,30,0,3,30.28,33.94,0,2.75,2.75,27.52,0,2.75
N00001135,94,8,7,0,13,52,9,0,5,8.51,7.45,0,13.83,55.32,9.57,0,5.32
N00001136,151,25,10,0,44,30,35,3,4,16.56,6.62,0,29.14,19.87,23.18,1.99,2.65
N00001137,135,3,9,0,100,2,9,1,11,2.22,6.67,0,74.07,1.48,6.67,0.74,8.15
N00001138,114,1,3,0,94,1,4,0,11,0.88,2.63,0,82.46,0.88,3.51,0,9.65
N00001139,210,32,97,5,34,2,33,1,6,15.24,46.19,2.38,16.19,0.95,15.71,0.48,2.86
N00001140,137,12,22,1,83,2,16,1,0,8.76,16.06,0.73,60.58,1.46,11.68,0.73,0
N00001141,92,27,17,1,26,0,20,0,1,29.35,18.48,1.09,28.26,0,21.74,0,1.09
N00001142,109,19,13,0,51,9,11,1,5,17.43,11.93,0,46.79,8.26,10.09,0.92,4.59
N00001143,60,1,7,0,23,18,6,1,4,1.67,11.67,0,38.33,30.00,10.00,1.67,6.67
N00001144,109,9,9,0,73,2,6,1,9,8.26,8.26,0,66.97,1.83,5.50,0.92,8.26
N00001145,137,16,23,0,74,10,6,2,6,11.68,16.79,0,54.01,7.30,4.38,1.46,4.38
N00001146,133,11,24,1,75,2,6,0,14,8.27,18.05,0.75,56.39,1.50,4.51,0,10.53
N00001147,127,26,25,2,43,1,28,0,2,20.47,19.69,1.57,33.86,0.79,22.05,0,1.57
N00001148,112,9,17,0,72,4,4,0,6,8.04,15.18,0,64.29,3.57,3.57,0,5.36
N00001149,130,8,21,0,91,3,4,0,3,6.15,16.15,0,70.00,2.31,3.08,0,2.31
N00001150,123,4,17,1,64,28,9,0,0,3.25,13.82,0.81,52.03,22.76,7.32,0,0
N00001151,154,15,35,2,87,3,9,1,2,9.74,22.73,1.30,56.49,1.95,5.84,0.65,1.30
N00001152,148,12,36,0,79,12,3,1,5,8.11,24.32,0,53.38,8.11,2.03,0.68,3.38
N00001153,136,14,33,0,69,4,7,0,9,10.29,24.26,0,50.74,2.94,5.15,0,6.62
N00001154,114,12,27,0,57,6,7,1,4,10.53,23.68,0,50.00,5.26,6.14,0.88,3.51
N00001155,324,35,42,2,42,46,142,2,13,10.80,12.96,0.62,12.96,14.20,43.83,0.62,4.01
N00001156,624,60,120,4,292,94,19,5,30,9.62,19.23,0.64,46.79,15.06,3.04,0.80,4.81
N00001157,113,50,42,1,1,0,14,1,4,44.25,37.17,0.88,0.88,0,12.39,0.88,3.54
N00001158,112,57,43,0,0,2,5,3,2,50.89,38.39,0,0,1.79,4.46,2.68,1.79
N00001159,136,47,65,0,2,6,12,1,3,34.56,47.79,0,1.47,4.41,8.82,0.74,2.21
N00001160,171,33,43,0,28,37,21,3,6,19.30,25.15,0,16.37,21.64,12.28,1.75,3.51
N00001161,117,23,43,1,7,3,28,8,4,19.66,36.75,0.85,5.98,2.56,23.93,6.84,3.42
N00001162,84,34,31,0,1,0,15,1,2,40.48,36.90,0,1.19,0,17.86,1.19,2.38
N00001163,185,24,19,1,19,102,8,2,10,12.97,10.27,0.54,10.27,55.14,4.32,1.08,5.41
N00001164,120,29,69,2,1,1,15,2,1,24.17,57.50,1.67,0.83,0.83,12.50,1.67,0.83
N00001165,129,57,56,2,3,2,7,0,2,44.19,43.41,1.55,2.33,1.55,5.43,0,1.55
N00001166,255,85,115,1,16,2,31,2,3,33.33,45.10,0.39,6.27,0.78,12.16,0.78,1.18
N00001167,125,60,57,1,0,1,4,1,1,48.00,45.60,0.80,0,0.80,3.20,0.80,0.80
N00001168,126,11,49,0,58,2,4,0,2,8.73,38.89,0,46.03,1.59,3.17,0,1.59
N00001169,119,41,58,2,2,1,11,3,1,34.45,48.74,1.68,1.68,0.84,9.24,2.52,0.84
N00001170,128,36,65,2,16,1,3,1,4,28.13,50.78,1.56,12.50,0.78,2.34,0.78,3.13
N00001171,179,44,61,3,13,37,14,3,4,24.58,34.08,1.68,7.26,20.67,7.82,1.68,2.23
N00001172,109,42,58,3,0,0,4,0,2,38.53,53.21,2.75,0,0,3.67,0,1.83
N00001173,109,51,45,0,0,0,12,1,0,46.79,41.28,0,0,0,11.01,0.92,0
N00001174,117,54,56,0,2,0,3,1,1,46.15,47.86,0,1.71,0,2.56,0.85,0.85
N00001175,113,57,45,1,0,1,7,2,0,50.44,39.82,0.88,0,0.88,6.19,1.77,0
N00001176,111,62,43,0,2,0,2,1,1,55.86,38.74,0,1.80,0,1.80,0.90,0.90
N00001177,116,54,49,0,1,0,9,2,1,46.55,42.24,0,0.86,0,7.76,1.72,0.86
N00001178,146,67,68,2,0,0,6,2,1,45.89,46.58,1.37,0,0,4.11,1.37,0.68
N00001179,112,47,54,0,2,1,4,1,3,41.96,48.21,0,1.79,0.89,3.57,0.89,2.68
N00001180,97,26,20,1,22,0,21,1,6,26.80,20.62,1.03,22.68,0,21.65,1.03,6.19
N00001181,112,43,33,0,24,1,7,1,3,38.39,29.46,0,21.43,0.89,6.25,0.89,2.68
N00001182,112,51,58,0,0,0,1,1,1,45.54,51.79,0,0,0,0.89,0.89,0.89
N00001183,202,71,73,2,10,7,32,2,5,35.15,36.14,0.99,4.95,3.47,15.84,0.99,2.48
N00001184,112,56,44,1,1,1,9,0,0,50.00,39.29,0.89,0.89,0.89,8.04,0,0
N00001185,130,79,30,1,1,5,9,3,2,60.77,23.08,0.77,0.77,3.85,6.92,2.31,1.54
N00001186,110,55,41,1,0,1,12,0,0,50.00,37.27,0.91,0,0.91,10.91,0,0
N00001187,122,53,50,1,1,1,14,1,1,43.44,40.98,0.82,0.82,0.82,11.48,0.82,0.82
N00001188,356,150,102,3,38,30,22,5,6,42.13,28.65,0.84,10.67,8.43,6.18,1.40,1.69
N00001189,116,52,56,0,1,0,5,0,2,44.83,48.28,0,0.86,0,4.31,0,1.72
N00001190,140,42,63,0,1,1,30,2,1,30.00,45.00,0,0.71,0.71,21.43,1.43,0.71
N00001191,120,49,37,2,3,2,22,1,4,40.83,30.83,1.67,2.50,1.67,18.33,0.83,3.33
N00001192,118,45,47,2,2,0,20,1,1,38.14,39.83,1.69,1.69,0,16.95,0.85,0.85
N00001193,117,36,30,0,3,0,45,3,0,30.77,25.64,0,2.56,0,38.46,2.56,0
N00001194,116,57,42,0,0,0,15,1,1,49.14,36.21,0,0,0,12.93,0.86,0.86
N00001195,95,17,15,0,21,5,31,3,3,17.89,15.79,0,22.11,5.26,32.63,3.16,3.16
N00001196,146,71,57,0,1,0,13,2,2,48.63,39.04,0,0.68,0,8.90,1.37,1.37
N00001197,129,31,30,1,6,1,53,5,2,24.03,23.26,0.78,4.65,0.78,41.09,3.88,1.55
N00001198,140,51,71,0,1,2,13,1,1,36.43,50.71,0,0.71,1.43,9.29,0.71,0.71
N00001199,101,35,20,0,6,1,36,2,1,34.65,19.80,0,5.94,0.99,35.64,1.98,0.99
