GeographyCode,KS104NI0001,KS104NI0002,KS104NI0003,KS104NI0004,KS104NI0005,KS104NI0006,KS104NI0007,KS104NI0008,KS104NI0009,KS104NI0010,KS104NI0011,KS104NI0012,KS104NI0013,KS104NI0014,KS104NI0015
N00001056,284,140,26,86,3,10,9,10,49.30,9.15,30.28,1.06,3.52,3.17,3.52
N00001057,265,140,18,75,3,6,10,13,52.83,6.79,28.30,1.13,2.26,3.77,4.91
N00001058,287,170,10,74,3,8,4,18,59.23,3.48,25.78,1.05,2.79,1.39,6.27
N00001059,259,128,12,82,2,8,7,20,49.42,4.63,31.66,0.77,3.09,2.70,7.72
N00001060,209,110,6,57,1,5,8,22,52.63,2.87,27.27,0.48,2.39,3.83,10.53
N00001061,211,152,6,32,3,5,5,8,72.04,2.84,15.17,1.42,2.37,2.37,3.79
N00001062,220,130,10,51,4,3,6,16,59.09,4.55,23.18,1.82,1.36,2.73,7.27
N00001063,262,176,4,49,1,2,6,24,67.18,1.53,18.70,0.38,0.76,2.29,9.16
N00001064,504,288,26,114,3,10,14,49,57.14,5.16,22.62,0.60,1.98,2.78,9.72
N00001065,259,176,14,47,2,2,3,15,67.95,5.41,18.15,0.77,0.77,1.16,5.79
N00001066,233,102,24,63,4,7,15,18,43.78,10.30,27.04,1.72,3.00,6.44,7.73
N00001067,241,138,6,54,4,1,14,24,57.26,2.49,22.41,1.66,0.41,5.81,9.96
N00001068,255,100,24,85,4,7,18,17,39.22,9.41,33.33,1.57,2.75,7.06,6.67
N00001069,253,146,24,55,0,6,8,14,57.71,9.49,21.74,0,2.37,3.16,5.53
N00001070,400,250,24,73,5,8,12,28,62.50,6.00,18.25,1.25,2.00,3.00,7.00
N00001071,247,102,40,68,1,3,18,15,41.30,16.19,27.53,0.40,1.21,7.29,6.07
N00001072,260,148,10,52,0,6,10,34,56.92,3.85,20.00,0,2.31,3.85,13.08
N00001073,235,72,24,89,2,8,26,14,30.64,10.21,37.87,0.85,3.40,11.06,5.96
N00001074,208,132,10,37,2,1,0,26,63.46,4.81,17.79,0.96,0.48,0,12.50
N00001075,233,104,16,66,1,4,20,22,44.64,6.87,28.33,0.43,1.72,8.58,9.44
N00001076,230,94,18,64,1,6,21,26,40.87,7.83,27.83,0.43,2.61,9.13,11.30
N00001077,203,50,16,58,7,9,31,32,24.63,7.88,28.57,3.45,4.43,15.27,15.76
N00001078,217,82,22,61,2,13,22,15,37.79,10.14,28.11,0.92,5.99,10.14,6.91
N00001079,628,138,62,302,10,42,46,28,21.97,9.87,48.09,1.59,6.69,7.32,4.46
N00001080,260,86,26,96,2,15,13,22,33.08,10.00,36.92,0.77,5.77,5.00,8.46
N00001081,323,130,20,113,8,23,9,20,40.25,6.19,34.98,2.48,7.12,2.79,6.19
N00001082,351,104,31,155,6,20,19,16,29.63,8.83,44.16,1.71,5.70,5.41,4.56
N00001083,342,162,14,122,5,11,10,18,47.37,4.09,35.67,1.46,3.22,2.92,5.26
N00001084,319,102,14,150,2,17,16,18,31.97,4.39,47.02,0.63,5.33,5.02,5.64
N00001085,870,244,70,377,10,48,55,66,28.05,8.05,43.33,1.15,5.52,6.32,7.59
N00001086,279,158,18,76,0,8,8,11,56.63,6.45,27.24,0,2.87,2.87,3.94
N00001087,223,102,16,81,2,8,5,9,45.74,7.17,36.32,0.90,3.59,2.24,4.04
N00001088,241,132,10,70,2,8,5,14,54.77,4.15,29.05,0.83,3.32,2.07,5.81
N00001089,246,78,20,98,4,12,17,17,31.71,8.13,39.84,1.63,4.88,6.91,6.91
N00001090,177,54,8,58,2,14,17,24,30.51,4.52,32.77,1.13,7.91,9.60,13.56
N00001091,318,154,6,118,4,11,5,20,48.43,1.89,37.11,1.26,3.46,1.57,6.29
N00001092,305,102,20,129,2,18,14,20,33.44,6.56,42.30,0.66,5.90,4.59,6.56
N00001093,384,84,20,202,4,29,21,24,21.88,5.21,52.60,1.04,7.55,5.47,6.25
N00001094,178,48,14,72,1,19,11,13,26.97,7.87,40.45,0.56,10.67,6.18,7.30
N00001095,265,98,16,109,2,15,12,13,36.98,6.04,41.13,0.75,5.66,4.53,4.91
N00001096,332,166,8,120,3,11,10,14,50.00,2.41,36.14,0.90,3.31,3.01,4.22
N00001097,267,102,10,100,3,14,14,24,38.20,3.75,37.45,1.12,5.24,5.24,8.99
N00001098,248,116,8,71,1,12,7,33,46.77,3.23,28.63,0.40,4.84,2.82,13.31
N00001099,232,92,26,82,1,8,9,14,39.66,11.21,35.34,0.43,3.45,3.88,6.03
N00001100,249,118,8,84,4,11,9,15,47.39,3.21,33.73,1.61,4.42,3.61,6.02
N00001101,232,108,24,70,3,12,4,11,46.55,10.34,30.17,1.29,5.17,1.72,4.74
N00001102,428,110,18,156,8,38,46,52,25.70,4.21,36.45,1.87,8.88,10.75,12.15
N00001103,150,42,14,67,1,9,12,5,28.00,9.33,44.67,0.67,6.00,8.00,3.33
N00001104,241,88,14,88,4,11,11,25,36.51,5.81,36.51,1.66,4.56,4.56,10.37
N00001105,219,82,10,72,2,19,18,16,37.44,4.57,32.88,0.91,8.68,8.22,7.31
N00001106,214,36,12,117,1,19,13,16,16.82,5.61,54.67,0.47,8.88,6.07,7.48
N00001107,239,62,6,114,4,20,19,14,25.94,2.51,47.70,1.67,8.37,7.95,5.86
N00001108,160,32,16,69,2,14,11,16,20.00,10.00,43.13,1.25,8.75,6.88,10.00
N00001109,281,48,20,149,2,25,13,24,17.08,7.12,53.02,0.71,8.90,4.63,8.54
N00001110,251,58,18,114,5,19,22,15,23.11,7.17,45.42,1.99,7.57,8.76,5.98
N00001111,527,124,40,229,7,44,34,49,23.53,7.59,43.45,1.33,8.35,6.45,9.30
N00001112,233,54,6,115,0,27,15,16,23.18,2.58,49.36,0,11.59,6.44,6.87
N00001113,1074,184,84,541,18,104,78,65,17.13,7.82,50.37,1.68,9.68,7.26,6.05
N00001114,266,50,16,146,9,18,7,20,18.80,6.02,54.89,3.38,6.77,2.63,7.52
N00001115,191,52,12,82,2,19,9,15,27.23,6.28,42.93,1.05,9.95,4.71,7.85
N00001116,405,78,32,200,6,24,40,25,19.26,7.90,49.38,1.48,5.93,9.88,6.17
N00001117,612,182,22,216,12,42,60,78,29.74,3.59,35.29,1.96,6.86,9.80,12.75
N00001118,188,50,16,72,1,15,13,21,26.60,8.51,38.30,0.53,7.98,6.91,11.17
N00001119,149,38,4,50,0,17,11,29,25.50,2.68,33.56,0,11.41,7.38,19.46
N00001120,179,42,18,61,0,10,20,28,23.46,10.06,34.08,0,5.59,11.17,15.64
N00001121,188,50,14,69,0,15,19,21,26.60,7.45,36.70,0,7.98,10.11,11.17
N00001122,162,38,2,67,1,4,26,24,23.46,1.23,41.36,0.62,2.47,16.05,14.81
N00001123,159,46,10,40,3,15,12,33,28.93,6.29,25.16,1.89,9.43,7.55,20.75
N00001124,420,122,40,161,3,38,25,31,29.05,9.52,38.33,0.71,9.05,5.95,7.38
N00001125,289,80,26,115,3,19,20,26,27.68,9.00,39.79,1.04,6.57,6.92,9.00
N00001126,174,46,16,74,1,16,10,11,26.44,9.20,42.53,0.57,9.20,5.75,6.32
N00001127,500,114,26,228,3,35,46,48,22.80,5.20,45.60,0.60,7.00,9.20,9.60
N00001128,209,44,14,91,1,20,18,21,21.05,6.70,43.54,0.48,9.57,8.61,10.05
N00001129,332,84,24,135,3,26,25,35,25.30,7.23,40.66,0.90,7.83,7.53,10.54
N00001130,141,22,18,62,4,11,16,8,15.60,12.77,43.97,2.84,7.80,11.35,5.67
N00001131,855,104,132,485,22,45,45,22,12.16,15.44,56.73,2.57,5.26,5.26,2.57
N00001132,209,42,18,81,7,19,19,23,20.10,8.61,38.76,3.35,9.09,9.09,11.00
N00001133,496,148,40,199,8,35,33,33,29.84,8.06,40.12,1.61,7.06,6.65,6.65
N00001134,183,60,22,64,1,4,11,21,32.79,12.02,34.97,0.55,2.19,6.01,11.48
N00001135,160,38,10,66,2,11,20,13,23.75,6.25,41.25,1.25,6.88,12.50,8.13
N00001136,222,70,20,72,1,11,18,30,31.53,9.01,32.43,0.45,4.95,8.11,13.51
N00001137,219,42,26,88,2,14,21,26,19.18,11.87,40.18,0.91,6.39,9.59,11.87
N00001138,166,40,8,69,2,6,12,29,24.10,4.82,41.57,1.20,3.61,7.23,17.47
N00001139,405,160,48,131,6,20,18,22,39.51,11.85,32.35,1.48,4.94,4.44,5.43
N00001140,250,62,20,100,4,20,25,19,24.80,8.00,40.00,1.60,8.00,10.00,7.60
N00001141,139,48,10,46,1,9,12,13,34.53,7.19,33.09,0.72,6.47,8.63,9.35
N00001142,162,46,4,66,4,8,11,23,28.40,2.47,40.74,2.47,4.94,6.79,14.20
N00001143,106,28,16,35,0,8,10,9,26.42,15.09,33.02,0,7.55,9.43,8.49
N00001144,170,36,6,77,2,6,25,18,21.18,3.53,45.29,1.18,3.53,14.71,10.59
N00001145,245,46,10,117,2,31,10,29,18.78,4.08,47.76,0.82,12.65,4.08,11.84
N00001146,238,52,12,117,4,15,11,27,21.85,5.04,49.16,1.68,6.30,4.62,11.34
N00001147,219,44,4,112,2,17,19,21,20.09,1.83,51.14,0.91,7.76,8.68,9.59
N00001148,204,46,6,99,1,26,10,16,22.55,2.94,48.53,0.49,12.75,4.90,7.84
N00001149,291,62,10,164,1,22,15,17,21.31,3.44,56.36,0.34,7.56,5.15,5.84
N00001150,241,18,10,155,0,30,7,21,7.47,4.15,64.32,0,12.45,2.90,8.71
N00001151,294,68,20,140,3,22,22,19,23.13,6.80,47.62,1.02,7.48,7.48,6.46
N00001152,273,48,15,152,5,18,16,19,17.58,5.49,55.68,1.83,6.59,5.86,6.96
N00001153,253,54,18,113,9,21,20,18,21.34,7.11,44.66,3.56,8.30,7.91,7.11
N00001154,210,32,10,113,2,16,13,24,15.24,4.76,53.81,0.95,7.62,6.19,11.43
N00001155,521,126,80,220,17,23,36,19,24.18,15.36,42.23,3.26,4.41,6.91,3.65
N00001156,1059,144,48,560,5,118,86,98,13.60,4.53,52.88,0.47,11.14,8.12,9.25
N00001157,239,94,10,86,6,15,6,22,39.33,4.18,35.98,2.51,6.28,2.51,9.21
N00001158,221,104,2,74,4,9,5,23,47.06,0.90,33.48,1.81,4.07,2.26,10.41
N00001159,289,114,4,120,9,18,10,14,39.45,1.38,41.52,3.11,6.23,3.46,4.84
N00001160,288,72,16,125,4,25,15,31,25.00,5.56,43.40,1.39,8.68,5.21,10.76
N00001161,206,42,18,94,9,20,8,15,20.39,8.74,45.63,4.37,9.71,3.88,7.28
N00001162,150,56,10,53,3,7,10,11,37.33,6.67,35.33,2.00,4.67,6.67,7.33
N00001163,276,86,8,79,3,20,15,65,31.16,2.90,28.62,1.09,7.25,5.43,23.55
N00001164,263,98,14,109,4,14,12,12,37.26,5.32,41.44,1.52,5.32,4.56,4.56
N00001165,266,112,14,94,1,6,8,31,42.11,5.26,35.34,0.38,2.26,3.01,11.65
N00001166,489,206,12,176,3,23,23,46,42.13,2.45,35.99,0.61,4.70,4.70,9.41
N00001167,285,122,8,102,11,6,10,26,42.81,2.81,35.79,3.86,2.11,3.51,9.12
N00001168,273,64,6,125,8,34,17,19,23.44,2.20,45.79,2.93,12.45,6.23,6.96
N00001169,259,104,10,101,2,15,9,18,40.15,3.86,39.00,0.77,5.79,3.47,6.95
N00001170,264,124,10,88,0,18,10,14,46.97,3.79,33.33,0,6.82,3.79,5.30
N00001171,334,118,18,119,2,24,18,35,35.33,5.39,35.63,0.60,7.19,5.39,10.48
N00001172,245,98,12,98,3,7,10,17,40.00,4.90,40.00,1.22,2.86,4.08,6.94
N00001173,212,122,6,49,3,10,5,17,57.55,2.83,23.11,1.42,4.72,2.36,8.02
N00001174,261,182,0,61,2,2,4,10,69.73,0,23.37,0.77,0.77,1.53,3.83
N00001175,251,160,10,66,1,3,5,6,63.75,3.98,26.29,0.40,1.20,1.99,2.39
N00001176,215,124,16,44,4,1,10,16,57.67,7.44,20.47,1.86,0.47,4.65,7.44
N00001177,221,122,14,55,1,3,8,18,55.20,6.33,24.89,0.45,1.36,3.62,8.14
N00001178,323,174,16,104,1,4,5,19,53.87,4.95,32.20,0.31,1.24,1.55,5.88
N00001179,264,166,12,69,3,3,1,10,62.88,4.55,26.14,1.14,1.14,0.38,3.79
N00001180,140,28,10,66,3,4,8,21,20.00,7.14,47.14,2.14,2.86,5.71,15.00
N00001181,201,94,8,57,2,9,5,26,46.77,3.98,28.36,1.00,4.48,2.49,12.94
N00001182,285,172,6,89,1,2,3,12,60.35,2.11,31.23,0.35,0.70,1.05,4.21
N00001183,384,156,28,134,7,13,14,32,40.63,7.29,34.90,1.82,3.39,3.65,8.33
N00001184,238,124,8,71,0,6,5,24,52.10,3.36,29.83,0,2.52,2.10,10.08
N00001185,240,120,24,53,2,5,10,26,50.00,10.00,22.08,0.83,2.08,4.17,10.83
N00001186,216,116,14,50,4,9,8,15,53.70,6.48,23.15,1.85,4.17,3.70,6.94
N00001187,259,144,12,76,1,2,8,16,55.60,4.63,29.34,0.39,0.77,3.09,6.18
N00001188,599,228,30,201,6,12,27,95,38.06,5.01,33.56,1.00,2.00,4.51,15.86
N00001189,248,120,18,74,6,6,9,15,48.39,7.26,29.84,2.42,2.42,3.63,6.05
N00001190,237,98,20,81,1,9,13,15,41.35,8.44,34.18,0.42,3.80,5.49,6.33
N00001191,202,84,16,64,0,9,11,18,41.58,7.92,31.68,0,4.46,5.45,8.91
N00001192,209,88,26,59,2,6,16,12,42.11,12.44,28.23,0.96,2.87,7.66,5.74
N00001193,189,64,26,63,1,13,11,11,33.86,13.76,33.33,0.53,6.88,5.82,5.82
N00001194,230,104,8,75,0,13,14,16,45.22,3.48,32.61,0,5.65,6.09,6.96
N00001195,148,44,26,57,0,7,6,8,29.73,17.57,38.51,0,4.73,4.05,5.41
N00001196,301,142,22,88,4,6,15,24,47.18,7.31,29.24,1.33,1.99,4.98,7.97
N00001197,208,64,26,74,3,11,14,16,30.77,12.50,35.58,1.44,5.29,6.73,7.69
N00001198,301,164,20,84,5,10,3,15,54.49,6.64,27.91,1.66,3.32,1.00,4.98
N00001199,170,66,14,57,2,7,8,16,38.82,8.24,33.53,1.18,4.12,4.71,9.41
N00001200,270,140,18,74,1,6,11,20,51.85,6.67,27.41,0.37,2.22,4.07,7.41
N00001201,247,136,12,69,2,2,9,17,55.06,4.86,27.94,0.81,0.81,3.64,6.88
N00001202,204,52,14,95,2,16,10,15,25.49,6.86,46.57,0.98,7.84,4.90,7.35
N00001203,229,88,2,87,4,13,13,22,38.43,0.87,37.99,1.75,5.68,5.68,9.61
N00001204,814,300,44,291,9,35,38,97,36.86,5.41,35.75,1.11,4.30,4.67,11.92
N00001205,455,160,18,165,9,21,33,49,35.16,3.96,36.26,1.98,4.62,7.25,10.77
N00001206,182,44,12,80,6,14,14,12,24.18,6.59,43.96,3.30,7.69,7.69,6.59
N00001207,334,152,10,133,3,13,9,14,45.51,2.99,39.82,0.90,3.89,2.69,4.19
N00001208,278,84,14,121,6,16,15,22,30.22,5.04,43.53,2.16,5.76,5.40,7.91
N00001209,212,68,6,91,1,15,11,20,32.08,2.83,42.92,0.47,7.08,5.19,9.43
N00001210,274,90,6,121,3,9,16,29,32.85,2.19,44.16,1.09,3.28,5.84,10.58
N00001211,229,60,2,103,5,15,17,27,26.20,0.87,44.98,2.18,6.55,7.42,11.79
N00001212,250,72,10,94,5,20,15,34,28.80,4.00,37.60,2.00,8.00,6.00,13.60
N00001213,237,48,4,117,1,24,20,23,20.25,1.69,49.37,0.42,10.13,8.44,9.70
N00001214,221,52,12,97,2,11,21,26,23.53,5.43,43.89,0.90,4.98,9.50,11.76
N00001215,219,70,8,92,4,10,10,25,31.96,3.65,42.01,1.83,4.57,4.57,11.42
N00001216,305,118,10,137,2,17,11,10,38.69,3.28,44.92,0.66,5.57,3.61,3.28
N00001217,272,106,32,81,1,20,13,19,38.97,11.76,29.78,0.37,7.35,4.78,6.99
N00001218,226,120,16,64,2,6,5,13,53.10,7.08,28.32,0.88,2.65,2.21,5.75
N00001219,231,62,16,99,3,17,15,19,26.84,6.93,42.86,1.30,7.36,6.49,8.23
N00001220,177,50,12,69,0,19,14,13,28.25,6.78,38.98,0,10.73,7.91,7.34
N00001221,204,52,6,104,1,19,17,5,25.49,2.94,50.98,0.49,9.31,8.33,2.45
N00001222,169,50,4,73,3,16,14,9,29.59,2.37,43.20,1.78,9.47,8.28,5.33
N00001223,234,92,0,79,2,19,20,22,39.32,0,33.76,0.85,8.12,8.55,9.40
N00001224,219,90,12,74,0,14,15,14,41.10,5.48,33.79,0,6.39,6.85,6.39
N00001225,201,58,10,76,1,10,19,27,28.86,4.98,37.81,0.50,4.98,9.45,13.43
N00001226,195,64,20,67,1,11,14,18,32.82,10.26,34.36,0.51,5.64,7.18,9.23
N00001227,195,60,6,76,2,16,8,27,30.77,3.08,38.97,1.03,8.21,4.10,13.85
N00001228,142,44,10,40,1,16,15,16,30.99,7.04,28.17,0.70,11.27,10.56,11.27
N00001229,205,76,8,53,5,16,14,33,37.07,3.90,25.85,2.44,7.80,6.83,16.10
N00001230,246,106,16,76,1,10,15,22,43.09,6.50,30.89,0.41,4.07,6.10,8.94
N00001231,285,98,10,117,4,18,15,23,34.39,3.51,41.05,1.40,6.32,5.26,8.07
N00001232,274,138,2,109,0,11,6,8,50.36,0.73,39.78,0,4.01,2.19,2.92
N00001233,272,108,20,105,0,24,9,6,39.71,7.35,38.60,0,8.82,3.31,2.21
N00001234,271,76,18,122,0,19,21,15,28.04,6.64,45.02,0,7.01,7.75,5.54
N00001235,708,200,42,309,5,77,38,37,28.25,5.93,43.64,0.71,10.88,5.37,5.23
N00001236,262,90,16,108,0,26,9,13,34.35,6.11,41.22,0,9.92,3.44,4.96
N00001237,237,64,4,102,10,19,12,26,27.00,1.69,43.04,4.22,8.02,5.06,10.97
N00001238,244,98,8,96,3,15,10,14,40.16,3.28,39.34,1.23,6.15,4.10,5.74
N00001239,274,134,4,94,1,6,10,25,48.91,1.46,34.31,0.36,2.19,3.65,9.12
N00001240,895,222,48,397,10,83,81,54,24.80,5.36,44.36,1.12,9.27,9.05,6.03
N00001241,279,72,8,123,7,21,22,26,25.81,2.87,44.09,2.51,7.53,7.89,9.32
N00001242,253,102,16,83,5,15,13,19,40.32,6.32,32.81,1.98,5.93,5.14,7.51
N00001243,230,62,10,98,6,20,17,17,26.96,4.35,42.61,2.61,8.70,7.39,7.39
N00001244,231,52,14,93,4,22,23,23,22.51,6.06,40.26,1.73,9.52,9.96,9.96
N00001245,250,72,10,110,1,18,19,20,28.80,4.00,44.00,0.40,7.20,7.60,8.00
N00001246,472,220,48,134,4,16,23,27,46.61,10.17,28.39,0.85,3.39,4.87,5.72
N00001247,198,66,10,71,2,13,12,24,33.33,5.05,35.86,1.01,6.57,6.06,12.12
N00001248,322,190,18,81,1,11,6,15,59.01,5.59,25.16,0.31,3.42,1.86,4.66
N00001249,328,196,10,81,3,4,11,23,59.76,3.05,24.70,0.91,1.22,3.35,7.01
N00001250,331,192,20,88,2,11,11,7,58.01,6.04,26.59,0.60,3.32,3.32,2.11
N00001251,237,98,16,81,1,14,19,8,41.35,6.75,34.18,0.42,5.91,8.02,3.38
N00001252,252,94,17,93,6,9,16,17,37.30,6.75,36.90,2.38,3.57,6.35,6.75
N00001253,193,64,12,72,2,12,12,19,33.16,6.22,37.31,1.04,6.22,6.22,9.84
N00001254,253,140,12,74,1,2,9,15,55.34,4.74,29.25,0.40,0.79,3.56,5.93
N00001255,223,112,16,50,1,6,14,24,50.22,7.17,22.42,0.45,2.69,6.28,10.76
N00001256,219,128,12,50,0,2,4,23,58.45,5.48,22.83,0,0.91,1.83,10.50
N00001257,177,58,14,64,3,13,16,9,32.77,7.91,36.16,1.69,7.34,9.04,5.08
N00001258,197,52,26,68,2,17,18,14,26.40,13.20,34.52,1.02,8.63,9.14,7.11
N00001259,208,62,10,75,5,16,21,19,29.81,4.81,36.06,2.40,7.69,10.10,9.13
N00001260,259,58,20,127,6,24,14,10,22.39,7.72,49.03,2.32,9.27,5.41,3.86
N00001261,205,56,14,88,0,19,14,14,27.32,6.83,42.93,0,9.27,6.83,6.83
N00001262,303,114,28,107,2,17,18,17,37.62,9.24,35.31,0.66,5.61,5.94,5.61
N00001263,248,104,24,73,0,8,21,18,41.94,9.68,29.44,0,3.23,8.47,7.26
N00001264,140,36,16,62,0,11,10,5,25.71,11.43,44.29,0,7.86,7.14,3.57
N00001265,742,192,104,278,17,45,55,51,25.88,14.02,37.47,2.29,6.06,7.41,6.87
N00001266,132,38,4,48,0,14,17,11,28.79,3.03,36.36,0,10.61,12.88,8.33
N00001267,245,78,16,79,4,15,29,24,31.84,6.53,32.24,1.63,6.12,11.84,9.80
N00001268,247,50,28,97,1,16,25,30,20.24,11.34,39.27,0.40,6.48,10.12,12.15
N00001269,440,132,52,174,8,16,31,27,30.00,11.82,39.55,1.82,3.64,7.05,6.14
N00001270,242,92,36,70,1,8,15,20,38.02,14.88,28.93,0.41,3.31,6.20,8.26
N00001271,1176,352,176,431,11,54,84,68,29.93,14.97,36.65,0.94,4.59,7.14,5.78
N00001272,184,64,8,74,1,5,17,15,34.78,4.35,40.22,0.54,2.72,9.24,8.15
N00001273,186,50,18,72,5,12,19,10,26.88,9.68,38.71,2.69,6.45,10.22,5.38
N00001274,204,70,16,64,4,5,17,28,34.31,7.84,31.37,1.96,2.45,8.33,13.73
N00001275,178,70,10,49,1,7,12,29,39.33,5.62,27.53,0.56,3.93,6.74,16.29
N00001276,164,58,10,50,3,12,14,17,35.37,6.10,30.49,1.83,7.32,8.54,10.37
N00001277,215,142,8,45,0,3,6,11,66.05,3.72,20.93,0,1.40,2.79,5.12
N00001278,234,140,18,54,0,5,3,14,59.83,7.69,23.08,0,2.14,1.28,5.98
N00001279,142,36,6,49,1,14,23,13,25.35,4.23,34.51,0.70,9.86,16.20,9.15
N00001280,178,50,26,47,1,11,17,26,28.09,14.61,26.40,0.56,6.18,9.55,14.61
N00001281,266,152,16,61,2,5,4,26,57.14,6.02,22.93,0.75,1.88,1.50,9.77
N00001282,265,134,24,65,1,5,18,18,50.57,9.06,24.53,0.38,1.89,6.79,6.79
N00001283,254,160,10,49,1,7,11,16,62.99,3.94,19.29,0.39,2.76,4.33,6.30
N00001284,290,160,16,75,5,7,15,12,55.17,5.52,25.86,1.72,2.41,5.17,4.14
N00001285,272,172,18,51,3,7,5,16,63.24,6.62,18.75,1.10,2.57,1.84,5.88
N00001286,283,156,16,63,5,3,10,30,55.12,5.65,22.26,1.77,1.06,3.53,10.60
N00001287,241,146,16,50,2,6,2,19,60.58,6.64,20.75,0.83,2.49,0.83,7.88
N00001288,249,136,14,67,1,4,11,16,54.62,5.62,26.91,0.40,1.61,4.42,6.43
N00001289,242,134,10,67,1,7,7,16,55.37,4.13,27.69,0.41,2.89,2.89,6.61
N00001290,270,168,12,62,0,4,10,14,62.22,4.44,22.96,0,1.48,3.70,5.19
N00001291,263,126,10,93,4,10,5,15,47.91,3.80,35.36,1.52,3.80,1.90,5.70
N00001292,633,266,54,227,9,41,20,16,42.02,8.53,35.86,1.42,6.48,3.16,2.53
N00001293,306,176,0,99,3,7,5,16,57.52,0,32.35,0.98,2.29,1.63,5.23
N00001294,286,156,6,87,2,7,8,20,54.55,2.10,30.42,0.70,2.45,2.80,6.99
N00001295,272,130,10,95,0,11,9,17,47.79,3.68,34.93,0,4.04,3.31,6.25
N00001296,222,76,12,89,0,13,15,17,34.23,5.41,40.09,0,5.86,6.76,7.66
N00001297,313,138,16,113,3,12,10,21,44.09,5.11,36.10,0.96,3.83,3.19,6.71
N00001298,279,72,38,112,6,18,15,18,25.81,13.62,40.14,2.15,6.45,5.38,6.45
N00001299,262,106,12,83,4,12,14,31,40.46,4.58,31.68,1.53,4.58,5.34,11.83
N00001300,250,128,6,73,1,8,9,25,51.20,2.40,29.20,0.40,3.20,3.60,10.00
N00001301,326,162,14,109,1,9,9,22,49.69,4.29,33.44,0.31,2.76,2.76,6.75
N00001302,481,84,16,271,9,48,29,24,17.46,3.33,56.34,1.87,9.98,6.03,4.99
N00001303,272,82,10,113,0,25,18,24,30.15,3.68,41.54,0,9.19,6.62,8.82
N00001304,266,130,14,85,0,9,9,19,48.87,5.26,31.95,0,3.38,3.38,7.14
N00001305,267,134,2,84,5,10,7,25,50.19,0.75,31.46,1.87,3.75,2.62,9.36
N00001306,172,40,10,84,1,10,16,11,23.26,5.81,48.84,0.58,5.81,9.30,6.40
N00001307,245,60,18,119,2,16,23,7,24.49,7.35,48.57,0.82,6.53,9.39,2.86
N00001308,385,192,30,92,2,23,18,28,49.87,7.79,23.90,0.52,5.97,4.68,7.27
N00001309,270,82,20,105,0,19,24,20,30.37,7.41,38.89,0,7.04,8.89,7.41
N00001310,683,276,52,254,9,49,21,22,40.41,7.61,37.19,1.32,7.17,3.07,3.22
N00001311,201,52,14,92,2,21,11,9,25.87,6.97,45.77,1.00,10.45,5.47,4.48
N00001312,441,132,32,190,3,39,27,18,29.93,7.26,43.08,0.68,8.84,6.12,4.08
N00001313,328,100,44,123,3,23,17,18,30.49,13.41,37.50,0.91,7.01,5.18,5.49
N00001314,287,120,24,100,4,14,10,15,41.81,8.36,34.84,1.39,4.88,3.48,5.23
N00001315,208,92,14,63,1,12,9,17,44.23,6.73,30.29,0.48,5.77,4.33,8.17
N00001316,283,74,28,101,1,14,31,34,26.15,9.89,35.69,0.35,4.95,10.95,12.01
N00001317,233,120,14,65,1,6,8,19,51.50,6.01,27.90,0.43,2.58,3.43,8.15
N00001318,239,92,20,76,1,14,12,24,38.49,8.37,31.80,0.42,5.86,5.02,10.04
N00001319,239,108,8,88,1,8,7,19,45.19,3.35,36.82,0.42,3.35,2.93,7.95
N00001320,216,116,4,60,3,7,8,18,53.70,1.85,27.78,1.39,3.24,3.70,8.33
N00001321,228,96,4,83,1,12,13,19,42.11,1.75,36.40,0.44,5.26,5.70,8.33
N00001322,212,72,22,73,4,15,14,12,33.96,10.38,34.43,1.89,7.08,6.60,5.66
N00001323,239,112,12,82,0,1,14,18,46.86,5.02,34.31,0,0.42,5.86,7.53
N00001324,205,100,0,66,3,7,6,23,48.78,0,32.20,1.46,3.41,2.93,11.22
N00001325,1034,524,64,336,12,20,24,54,50.68,6.19,32.50,1.16,1.93,2.32,5.22
N00001326,293,208,2,61,8,3,1,10,70.99,0.68,20.82,2.73,1.02,0.34,3.41
N00001327,262,160,4,66,1,1,5,25,61.07,1.53,25.19,0.38,0.38,1.91,9.54
N00001328,786,430,26,246,11,15,18,40,54.71,3.31,31.30,1.40,1.91,2.29,5.09
N00001329,243,122,4,79,6,1,10,21,50.21,1.65,32.51,2.47,0.41,4.12,8.64
N00001330,265,162,2,71,4,3,6,17,61.13,0.75,26.79,1.51,1.13,2.26,6.42
N00001331,220,104,10,79,1,6,5,15,47.27,4.55,35.91,0.45,2.73,2.27,6.82
N00001332,170,24,38,88,3,3,9,5,14.12,22.35,51.76,1.76,1.76,5.29,2.94
N00001333,264,132,16,93,3,1,6,13,50.00,6.06,35.23,1.14,0.38,2.27,4.92
N00001334,256,124,10,78,4,6,8,26,48.44,3.91,30.47,1.56,2.34,3.13,10.16
N00001335,185,22,38,110,0,1,9,5,11.89,20.54,59.46,0,0.54,4.86,2.70
N00001336,224,150,2,48,2,3,4,15,66.96,0.89,21.43,0.89,1.34,1.79,6.70
N00001337,243,106,20,86,3,5,9,14,43.62,8.23,35.39,1.23,2.06,3.70,5.76
N00001338,247,114,18,79,0,8,8,20,46.15,7.29,31.98,0,3.24,3.24,8.10
N00001339,271,106,20,89,3,12,15,26,39.11,7.38,32.84,1.11,4.43,5.54,9.59
