GeographyCode,KS204NI0001,KS204NI0002,KS204NI0003,KS204NI0004,KS204NI0005,KS204NI0006,KS204NI0007,KS204NI0008,KS204NI0009,KS204NI0010,KS204NI0011,KS204NI0012,KS204NI0013,KS204NI0014,KS204NI0015,KS204NI0016,KS204NI0017
N00000700,262,242,8,3,0,0,0,8,1,92.37,3.05,1.15,0,0,0,3.05,0.38
N00000701,235,224,10,1,0,0,0,0,0,95.32,4.26,0.43,0,0,0,0,0
N00000702,771,692,34,10,1,6,1,13,14,89.75,4.41,1.30,0.13,0.78,0.13,1.69,1.82
N00000703,342,322,10,6,0,3,1,0,0,94.15,2.92,1.75,0,0.88,0.29,0,0
N00000704,656,593,39,7,1,8,3,0,5,90.40,5.95,1.07,0.15,1.22,0.46,0,0.76
N00000705,680,626,31,5,1,9,1,1,6,92.06,4.56,0.74,0.15,1.32,0.15,0.15,0.88
N00000706,437,411,20,2,0,1,0,0,3,94.05,4.58,0.46,0,0.23,0,0,0.69
N00000707,360,338,13,3,2,2,1,1,0,93.89,3.61,0.83,0.56,0.56,0.28,0.28,0
N00000708,466,443,12,1,0,3,2,0,5,95.06,2.58,0.21,0,0.64,0.43,0,1.07
N00000709,465,437,16,5,1,1,4,0,1,93.98,3.44,1.08,0.22,0.22,0.86,0,0.22
N00000710,345,320,10,5,0,4,1,0,5,92.75,2.90,1.45,0,1.16,0.29,0,1.45
N00000711,522,488,23,3,2,1,3,1,1,93.49,4.41,0.57,0.38,0.19,0.57,0.19,0.19
N00000712,385,347,16,10,0,5,0,3,4,90.13,4.16,2.60,0,1.30,0,0.78,1.04
N00000713,421,397,15,2,0,3,1,1,2,94.30,3.56,0.48,0,0.71,0.24,0.24,0.48
N00000714,453,431,15,3,0,3,0,0,1,95.14,3.31,0.66,0,0.66,0,0,0.22
N00000715,656,581,38,3,0,9,3,7,15,88.57,5.79,0.46,0,1.37,0.46,1.07,2.29
N00000716,897,800,42,9,0,17,2,6,21,89.19,4.68,1.00,0,1.90,0.22,0.67,2.34
N00000717,576,522,21,5,1,9,2,4,12,90.63,3.65,0.87,0.17,1.56,0.35,0.69,2.08
N00000718,1923,1667,88,13,6,40,11,53,45,86.69,4.58,0.68,0.31,2.08,0.57,2.76,2.34
N00000719,260,235,15,1,0,4,1,0,4,90.38,5.77,0.38,0,1.54,0.38,0,1.54
N00000720,484,438,20,5,0,9,2,2,8,90.50,4.13,1.03,0,1.86,0.41,0.41,1.65
N00000721,460,444,3,2,0,5,3,2,1,96.52,0.65,0.43,0,1.09,0.65,0.43,0.22
N00000722,495,477,10,1,0,0,0,5,2,96.36,2.02,0.20,0,0,0,1.01,0.40
N00000723,445,425,3,4,1,8,0,1,3,95.51,0.67,0.90,0.22,1.80,0,0.22,0.67
N00000724,495,461,11,1,0,7,1,10,4,93.13,2.22,0.20,0,1.41,0.20,2.02,0.81
N00000725,477,438,17,9,0,3,1,2,7,91.82,3.56,1.89,0,0.63,0.21,0.42,1.47
N00000726,445,415,8,1,0,3,2,15,1,93.26,1.80,0.22,0,0.67,0.45,3.37,0.22
N00000727,274,251,11,3,1,2,0,4,2,91.61,4.01,1.09,0.36,0.73,0,1.46,0.73
N00000728,495,445,24,2,1,2,4,11,6,89.90,4.85,0.40,0.20,0.40,0.81,2.22,1.21
N00000729,355,325,13,4,0,1,2,0,10,91.55,3.66,1.13,0,0.28,0.56,0,2.82
N00000730,305,278,9,3,0,7,3,4,1,91.15,2.95,0.98,0,2.30,0.98,1.31,0.33
N00000731,267,255,3,2,0,1,0,5,1,95.51,1.12,0.75,0,0.37,0,1.87,0.37
N00000732,569,510,23,2,2,4,2,16,10,89.63,4.04,0.35,0.35,0.70,0.35,2.81,1.76
N00000733,325,280,25,3,1,8,0,3,5,86.15,7.69,0.92,0.31,2.46,0,0.92,1.54
N00000734,416,376,15,2,2,6,4,7,4,90.38,3.61,0.48,0.48,1.44,0.96,1.68,0.96
N00000735,422,395,11,2,3,5,0,0,6,93.60,2.61,0.47,0.71,1.18,0,0,1.42
N00000736,382,361,12,2,0,2,1,0,4,94.50,3.14,0.52,0,0.52,0.26,0,1.05
N00000737,382,363,9,4,0,1,0,5,0,95.03,2.36,1.05,0,0.26,0,1.31,0
N00000738,432,406,6,3,0,13,0,0,4,93.98,1.39,0.69,0,3.01,0,0,0.93
N00000739,444,430,6,3,0,3,1,0,1,96.85,1.35,0.68,0,0.68,0.23,0,0.23
N00000740,567,523,23,3,2,9,0,0,7,92.24,4.06,0.53,0.35,1.59,0,0,1.23
N00000741,345,317,11,2,2,6,1,0,6,91.88,3.19,0.58,0.58,1.74,0.29,0,1.74
N00000742,286,249,11,2,0,2,2,11,9,87.06,3.85,0.70,0,0.70,0.70,3.85,3.15
N00000743,270,240,11,1,0,4,0,5,9,88.89,4.07,0.37,0,1.48,0,1.85,3.33
N00000744,283,258,6,1,0,5,0,9,4,91.17,2.12,0.35,0,1.77,0,3.18,1.41
N00000745,470,415,19,4,0,6,2,19,5,88.30,4.04,0.85,0,1.28,0.43,4.04,1.06
N00000746,508,458,13,5,2,5,3,16,6,90.16,2.56,0.98,0.39,0.98,0.59,3.15,1.18
N00000747,401,357,18,6,0,8,3,6,3,89.03,4.49,1.50,0,2.00,0.75,1.50,0.75
N00000748,454,419,6,4,2,5,3,10,5,92.29,1.32,0.88,0.44,1.10,0.66,2.20,1.10
N00000749,387,358,13,6,0,1,2,6,1,92.51,3.36,1.55,0,0.26,0.52,1.55,0.26
N00000750,319,278,8,10,2,8,1,8,4,87.15,2.51,3.13,0.63,2.51,0.31,2.51,1.25
N00000751,464,412,6,6,1,7,4,23,5,88.79,1.29,1.29,0.22,1.51,0.86,4.96,1.08
N00000752,412,366,15,5,1,1,1,8,15,88.83,3.64,1.21,0.24,0.24,0.24,1.94,3.64
N00000753,436,412,11,2,0,1,2,0,8,94.50,2.52,0.46,0,0.23,0.46,0,1.83
N00000754,436,385,25,4,1,6,3,6,6,88.30,5.73,0.92,0.23,1.38,0.69,1.38,1.38
N00000755,391,360,19,0,1,5,3,0,3,92.07,4.86,0,0.26,1.28,0.77,0,0.77
N00000756,366,335,13,5,0,6,0,1,6,91.53,3.55,1.37,0,1.64,0,0.27,1.64
N00000757,451,411,20,3,2,4,2,1,8,91.13,4.43,0.67,0.44,0.89,0.44,0.22,1.77
N00000758,471,436,13,4,0,7,2,3,6,92.57,2.76,0.85,0,1.49,0.42,0.64,1.27
N00000759,304,273,16,0,0,6,2,3,4,89.80,5.26,0,0,1.97,0.66,0.99,1.32
N00000760,250,230,9,3,0,3,0,4,1,92.00,3.60,1.20,0,1.20,0,1.60,0.40
N00000761,421,372,11,2,1,10,1,3,21,88.36,2.61,0.48,0.24,2.38,0.24,0.71,4.99
N00000762,222,199,8,1,0,5,0,6,3,89.64,3.60,0.45,0,2.25,0,2.70,1.35
N00000763,410,368,22,2,0,6,3,6,3,89.76,5.37,0.49,0,1.46,0.73,1.46,0.73
N00000764,278,258,8,1,2,4,2,3,0,92.81,2.88,0.36,0.72,1.44,0.72,1.08,0
N00000765,413,373,17,2,0,8,5,0,8,90.31,4.12,0.48,0,1.94,1.21,0,1.94
N00000766,776,703,27,8,1,15,9,8,5,90.59,3.48,1.03,0.13,1.93,1.16,1.03,0.64
N00000767,312,287,10,1,1,2,3,0,8,91.99,3.21,0.32,0.32,0.64,0.96,0,2.56
N00000768,276,257,17,2,0,0,0,0,0,93.12,6.16,0.72,0,0,0,0,0
N00000769,393,353,17,5,1,6,1,2,8,89.82,4.33,1.27,0.25,1.53,0.25,0.51,2.04
N00000770,374,348,12,2,0,6,0,0,6,93.05,3.21,0.53,0,1.60,0,0,1.60
N00000771,233,215,5,2,1,3,0,4,3,92.27,2.15,0.86,0.43,1.29,0,1.72,1.29
N00000772,456,428,20,1,0,0,0,2,5,93.86,4.39,0.22,0,0,0,0.44,1.10
N00000773,420,380,13,4,0,6,4,9,4,90.48,3.10,0.95,0,1.43,0.95,2.14,0.95
N00000774,1023,920,36,14,0,23,4,13,13,89.93,3.52,1.37,0,2.25,0.39,1.27,1.27
N00000775,296,269,15,3,1,4,2,0,2,90.88,5.07,1.01,0.34,1.35,0.68,0,0.68
N00000776,327,295,12,3,1,3,1,8,4,90.21,3.67,0.92,0.31,0.92,0.31,2.45,1.22
N00000777,912,858,24,3,0,6,6,1,14,94.08,2.63,0.33,0,0.66,0.66,0.11,1.54
N00000778,432,419,7,0,0,2,2,0,2,96.99,1.62,0,0,0.46,0.46,0,0.46
N00000779,564,535,8,3,0,5,1,1,11,94.86,1.42,0.53,0,0.89,0.18,0.18,1.95
N00000780,531,489,24,2,0,3,1,2,10,92.09,4.52,0.38,0,0.56,0.19,0.38,1.88
N00000781,508,457,29,3,1,5,5,3,5,89.96,5.71,0.59,0.20,0.98,0.98,0.59,0.98
N00000782,526,502,17,1,1,1,1,0,3,95.44,3.23,0.19,0.19,0.19,0.19,0,0.57
N00000783,565,539,9,2,1,8,2,1,3,95.40,1.59,0.35,0.18,1.42,0.35,0.18,0.53
N00000784,437,414,10,2,3,3,2,0,3,94.74,2.29,0.46,0.69,0.69,0.46,0,0.69
N00000785,332,315,6,3,0,3,1,3,1,94.88,1.81,0.90,0,0.90,0.30,0.90,0.30
N00000786,384,357,17,3,1,1,0,0,5,92.97,4.43,0.78,0.26,0.26,0,0,1.30
N00000787,437,393,24,2,0,6,1,3,8,89.93,5.49,0.46,0,1.37,0.23,0.69,1.83
N00000788,427,398,7,8,0,4,1,0,9,93.21,1.64,1.87,0,0.94,0.23,0,2.11
N00000789,997,933,26,9,1,17,0,5,6,93.58,2.61,0.90,0.10,1.71,0,0.50,0.60
N00000790,530,495,21,1,1,6,1,0,5,93.40,3.96,0.19,0.19,1.13,0.19,0,0.94
N00000791,347,318,9,4,1,8,0,0,7,91.64,2.59,1.15,0.29,2.31,0,0,2.02
N00000792,399,362,18,3,1,3,3,0,9,90.73,4.51,0.75,0.25,0.75,0.75,0,2.26
N00000793,451,424,14,2,0,3,2,0,6,94.01,3.10,0.44,0,0.67,0.44,0,1.33
N00000794,467,434,10,3,0,10,2,4,4,92.93,2.14,0.64,0,2.14,0.43,0.86,0.86
N00000795,539,504,17,5,0,4,2,0,7,93.51,3.15,0.93,0,0.74,0.37,0,1.30
N00000796,351,322,11,3,0,11,0,0,4,91.74,3.13,0.85,0,3.13,0,0,1.14
N00000797,349,312,13,1,0,8,1,10,4,89.40,3.72,0.29,0,2.29,0.29,2.87,1.15
N00000798,527,495,12,3,0,9,4,1,3,93.93,2.28,0.57,0,1.71,0.76,0.19,0.57
N00000799,475,450,18,1,0,1,2,0,3,94.74,3.79,0.21,0,0.21,0.42,0,0.63
N00000800,428,401,13,3,0,6,0,0,5,93.69,3.04,0.70,0,1.40,0,0,1.17
N00000801,529,493,12,7,2,10,0,0,5,93.19,2.27,1.32,0.38,1.89,0,0,0.95
N00000802,272,251,8,5,1,3,3,1,0,92.28,2.94,1.84,0.37,1.10,1.10,0.37,0
N00000803,398,374,7,3,1,5,3,4,1,93.97,1.76,0.75,0.25,1.26,0.75,1.01,0.25
N00000804,422,406,9,1,0,3,0,1,2,96.21,2.13,0.24,0,0.71,0,0.24,0.47
N00000805,383,371,6,1,0,3,0,0,2,96.87,1.57,0.26,0,0.78,0,0,0.52
N00000806,341,313,9,3,1,6,1,6,2,91.79,2.64,0.88,0.29,1.76,0.29,1.76,0.59
N00000807,521,466,21,4,0,9,5,14,2,89.44,4.03,0.77,0,1.73,0.96,2.69,0.38
N00000808,243,217,3,2,1,3,0,10,7,89.30,1.23,0.82,0.41,1.23,0,4.12,2.88
N00000809,557,503,19,7,0,5,1,17,5,90.31,3.41,1.26,0,0.90,0.18,3.05,0.90
N00000810,434,403,13,4,1,7,0,3,3,92.86,3.00,0.92,0.23,1.61,0,0.69,0.69
N00000811,345,308,9,1,0,0,1,21,5,89.28,2.61,0.29,0,0,0.29,6.09,1.45
N00000812,299,283,3,0,1,1,0,6,5,94.65,1.00,0,0.33,0.33,0,2.01,1.67
N00000813,491,456,15,2,2,4,0,5,7,92.87,3.05,0.41,0.41,0.81,0,1.02,1.43
N00000814,258,242,5,3,1,3,0,2,2,93.80,1.94,1.16,0.39,1.16,0,0.78,0.78
N00000815,487,419,37,5,0,11,4,1,10,86.04,7.60,1.03,0,2.26,0.82,0.21,2.05
N00000816,558,520,15,9,1,8,1,1,3,93.19,2.69,1.61,0.18,1.43,0.18,0.18,0.54
N00000817,256,235,8,6,1,3,0,0,3,91.80,3.13,2.34,0.39,1.17,0,0,1.17
N00000818,324,298,11,5,4,3,2,0,1,91.98,3.40,1.54,1.23,0.93,0.62,0,0.31
N00000819,253,224,7,3,1,6,2,6,4,88.54,2.77,1.19,0.40,2.37,0.79,2.37,1.58
N00000820,375,336,17,3,0,3,0,13,3,89.60,4.53,0.80,0,0.80,0,3.47,0.80
N00000821,269,245,11,0,0,5,0,3,5,91.08,4.09,0,0,1.86,0,1.12,1.86
N00000822,209,187,12,1,0,4,0,4,1,89.47,5.74,0.48,0,1.91,0,1.91,0.48
N00000823,365,332,15,1,0,5,1,0,11,90.96,4.11,0.27,0,1.37,0.27,0,3.01
N00000824,253,219,15,5,0,2,0,9,3,86.56,5.93,1.98,0,0.79,0,3.56,1.19
N00000825,367,354,6,0,0,2,0,0,5,96.46,1.63,0,0,0.54,0,0,1.36
N00000826,302,293,1,2,1,4,1,0,0,97.02,0.33,0.66,0.33,1.32,0.33,0,0
N00000827,298,285,2,1,0,7,1,0,2,95.64,0.67,0.34,0,2.35,0.34,0,0.67
N00000828,231,227,0,0,0,3,0,0,1,98.27,0,0,0,1.30,0,0,0.43
N00000829,310,303,0,1,0,4,1,0,1,97.74,0,0.32,0,1.29,0.32,0,0.32
N00000830,260,248,4,1,0,6,1,0,0,95.38,1.54,0.38,0,2.31,0.38,0,0
N00000831,306,293,5,0,0,3,0,3,2,95.75,1.63,0,0,0.98,0,0.98,0.65
N00000832,273,261,3,0,0,4,2,0,3,95.60,1.10,0,0,1.47,0.73,0,1.10
N00000833,253,232,2,5,0,3,0,1,10,91.70,0.79,1.98,0,1.19,0,0.40,3.95
N00000834,390,353,8,2,1,17,0,1,8,90.51,2.05,0.51,0.26,4.36,0,0.26,2.05
N00000835,301,288,1,0,0,8,0,1,3,95.68,0.33,0,0,2.66,0,0.33,1.00
N00000836,347,338,2,0,0,4,0,2,1,97.41,0.58,0,0,1.15,0,0.58,0.29
N00000837,351,328,7,0,0,11,1,1,3,93.45,1.99,0,0,3.13,0.28,0.28,0.85
N00000838,283,265,9,0,1,5,1,0,2,93.64,3.18,0,0.35,1.77,0.35,0,0.71
N00000839,363,340,6,2,0,11,0,1,3,93.66,1.65,0.55,0,3.03,0,0.28,0.83
N00000840,272,257,1,1,0,10,1,0,2,94.49,0.37,0.37,0,3.68,0.37,0,0.74
N00000841,295,284,4,2,1,1,0,1,2,96.27,1.36,0.68,0.34,0.34,0,0.34,0.68
N00000842,556,534,12,0,0,2,0,0,8,96.04,2.16,0,0,0.36,0,0,1.44
N00000843,233,222,5,1,0,2,0,0,3,95.28,2.15,0.43,0,0.86,0,0,1.29
N00000844,213,203,4,1,0,4,0,0,1,95.31,1.88,0.47,0,1.88,0,0,0.47
N00000845,202,195,3,0,0,3,0,0,1,96.53,1.49,0,0,1.49,0,0,0.50
N00000846,246,235,3,2,0,3,0,0,3,95.53,1.22,0.81,0,1.22,0,0,1.22
N00000847,958,912,13,3,0,10,3,5,12,95.20,1.36,0.31,0,1.04,0.31,0.52,1.25
N00000848,240,234,2,1,0,2,1,0,0,97.50,0.83,0.42,0,0.83,0.42,0,0
N00000849,307,293,4,2,0,1,0,0,7,95.44,1.30,0.65,0,0.33,0,0,2.28
N00000850,270,262,2,3,0,1,1,0,1,97.04,0.74,1.11,0,0.37,0.37,0,0.37
N00000851,243,234,7,0,0,0,1,0,1,96.30,2.88,0,0,0,0.41,0,0.41
N00000852,1179,1127,15,1,1,20,2,2,11,95.59,1.27,0.08,0.08,1.70,0.17,0.17,0.93
N00000853,282,264,9,2,1,6,0,0,0,93.62,3.19,0.71,0.35,2.13,0,0,0
N00000854,763,718,18,4,0,7,3,9,4,94.10,2.36,0.52,0,0.92,0.39,1.18,0.52
N00000855,169,135,10,4,0,3,2,0,15,79.88,5.92,2.37,0,1.78,1.18,0,8.88
N00000856,182,146,14,3,1,5,3,0,10,80.22,7.69,1.65,0.55,2.75,1.65,0,5.49
N00000857,386,346,13,4,0,7,1,2,13,89.64,3.37,1.04,0,1.81,0.26,0.52,3.37
N00000858,239,194,16,0,0,5,4,3,17,81.17,6.69,0,0,2.09,1.67,1.26,7.11
N00000859,287,232,6,5,0,6,2,7,29,80.84,2.09,1.74,0,2.09,0.70,2.44,10.10
N00000860,437,384,20,9,1,6,3,2,12,87.87,4.58,2.06,0.23,1.37,0.69,0.46,2.75
N00000861,303,263,13,5,3,5,4,0,10,86.80,4.29,1.65,0.99,1.65,1.32,0,3.30
N00000862,876,718,53,13,2,16,10,10,54,81.96,6.05,1.48,0.23,1.83,1.14,1.14,6.16
N00000863,294,262,9,1,0,10,2,1,9,89.12,3.06,0.34,0,3.40,0.68,0.34,3.06
N00000864,305,259,7,4,1,10,5,1,18,84.92,2.30,1.31,0.33,3.28,1.64,0.33,5.90
N00000865,358,316,16,4,0,6,0,1,15,88.27,4.47,1.12,0,1.68,0,0.28,4.19
N00000866,342,269,19,2,0,5,4,12,31,78.65,5.56,0.58,0,1.46,1.17,3.51,9.06
N00000867,288,231,16,2,1,5,7,4,22,80.21,5.56,0.69,0.35,1.74,2.43,1.39,7.64
N00000868,297,253,17,6,2,10,0,0,9,85.19,5.72,2.02,0.67,3.37,0,0,3.03
N00000869,186,152,8,1,1,1,1,12,10,81.72,4.30,0.54,0.54,0.54,0.54,6.45,5.38
N00000870,394,353,11,2,0,4,0,3,21,89.59,2.79,0.51,0,1.02,0,0.76,5.33
N00000871,340,306,15,1,0,5,3,0,10,90.00,4.41,0.29,0,1.47,0.88,0,2.94
N00000872,256,217,11,2,0,2,6,9,9,84.77,4.30,0.78,0,0.78,2.34,3.52,3.52
N00000873,322,308,2,0,0,8,0,3,1,95.65,0.62,0,0,2.48,0,0.93,0.31
N00000874,533,417,15,3,4,20,11,4,59,78.24,2.81,0.56,0.75,3.75,2.06,0.75,11.07
N00000875,284,263,4,1,0,10,0,3,3,92.61,1.41,0.35,0,3.52,0,1.06,1.06
N00000876,212,206,2,0,0,3,0,0,1,97.17,0.94,0,0,1.42,0,0,0.47
N00000877,357,332,12,4,1,1,1,0,6,93.00,3.36,1.12,0.28,0.28,0.28,0,1.68
N00000878,234,218,8,2,0,0,1,4,1,93.16,3.42,0.85,0,0,0.43,1.71,0.43
N00000879,1015,974,11,3,1,8,1,9,8,95.96,1.08,0.30,0.10,0.79,0.10,0.89,0.79
N00000880,315,302,2,1,0,7,1,1,1,95.87,0.63,0.32,0,2.22,0.32,0.32,0.32
N00000881,296,260,5,8,0,2,2,16,3,87.84,1.69,2.70,0,0.68,0.68,5.41,1.01
N00000882,253,229,5,1,0,0,1,9,8,90.51,1.98,0.40,0,0,0.40,3.56,3.16
N00000883,264,247,4,1,0,5,0,2,5,93.56,1.52,0.38,0,1.89,0,0.76,1.89
N00000884,205,181,6,1,0,0,5,2,10,88.29,2.93,0.49,0,0,2.44,0.98,4.88
N00000885,618,482,17,15,0,4,13,58,29,77.99,2.75,2.43,0,0.65,2.10,9.39,4.69
N00000886,253,185,9,1,1,12,1,12,32,73.12,3.56,0.40,0.40,4.74,0.40,4.74,12.65
N00000887,308,258,10,1,2,9,0,21,7,83.77,3.25,0.32,0.65,2.92,0,6.82,2.27
N00000888,308,234,13,4,0,12,2,14,29,75.97,4.22,1.30,0,3.90,0.65,4.55,9.42
N00000889,259,198,7,0,1,19,2,3,29,76.45,2.70,0,0.39,7.34,0.77,1.16,11.20
N00000890,339,274,11,2,1,17,3,13,18,80.83,3.24,0.59,0.29,5.01,0.88,3.83,5.31
N00000891,346,260,20,7,0,14,3,13,29,75.14,5.78,2.02,0,4.05,0.87,3.76,8.38
N00000892,318,245,11,2,0,8,5,33,14,77.04,3.46,0.63,0,2.52,1.57,10.38,4.40
N00000893,284,189,22,3,1,9,1,37,22,66.55,7.75,1.06,0.35,3.17,0.35,13.03,7.75
N00000894,263,188,17,3,0,11,6,20,18,71.48,6.46,1.14,0,4.18,2.28,7.60,6.84
N00000895,272,186,13,3,0,7,2,30,31,68.38,4.78,1.10,0,2.57,0.74,11.03,11.40
N00000896,265,190,7,1,0,18,4,18,27,71.70,2.64,0.38,0,6.79,1.51,6.79,10.19
N00000897,300,219,15,6,1,18,7,7,27,73.00,5.00,2.00,0.33,6.00,2.33,2.33,9.00
N00000898,307,241,17,2,0,22,4,3,18,78.50,5.54,0.65,0,7.17,1.30,0.98,5.86
N00000899,306,215,14,2,0,17,7,26,25,70.26,4.58,0.65,0,5.56,2.29,8.50,8.17
N00000900,216,169,10,3,0,3,2,3,26,78.24,4.63,1.39,0,1.39,0.93,1.39,12.04
N00000901,313,237,17,1,0,16,12,16,14,75.72,5.43,0.32,0,5.11,3.83,5.11,4.47
N00000902,294,215,13,2,0,18,9,9,28,73.13,4.42,0.68,0,6.12,3.06,3.06,9.52
N00000903,206,105,12,2,1,1,6,9,70,50.97,5.83,0.97,0.49,0.49,2.91,4.37,33.98
N00000904,446,328,31,9,2,18,5,19,34,73.54,6.95,2.02,0.45,4.04,1.12,4.26,7.62
N00000905,325,252,11,2,0,9,6,23,22,77.54,3.38,0.62,0,2.77,1.85,7.08,6.77
N00000906,263,247,7,1,1,0,0,1,6,93.92,2.66,0.38,0.38,0,0,0.38,2.28
N00000907,332,312,6,2,1,1,0,0,10,93.98,1.81,0.60,0.30,0.30,0,0,3.01
N00000908,329,308,9,2,0,0,3,2,5,93.62,2.74,0.61,0,0,0.91,0.61,1.52
N00000909,246,235,5,2,0,3,0,0,1,95.53,2.03,0.81,0,1.22,0,0,0.41
N00000910,273,242,7,4,2,0,2,11,5,88.64,2.56,1.47,0.73,0,0.73,4.03,1.83
N00000911,239,224,7,4,0,0,1,0,3,93.72,2.93,1.67,0,0,0.42,0,1.26
N00000912,243,213,5,6,1,0,2,6,10,87.65,2.06,2.47,0.41,0,0.82,2.47,4.12
N00000913,321,307,1,0,1,2,1,5,4,95.64,0.31,0,0.31,0.62,0.31,1.56,1.25
N00000914,294,269,4,3,0,4,4,2,8,91.50,1.36,1.02,0,1.36,1.36,0.68,2.72
N00000915,214,199,2,0,0,2,1,4,6,92.99,0.93,0,0,0.93,0.47,1.87,2.80
N00000916,234,219,8,0,0,1,0,0,6,93.59,3.42,0,0,0.43,0,0,2.56
N00000917,226,214,4,0,0,5,1,1,1,94.69,1.77,0,0,2.21,0.44,0.44,0.44
N00000918,261,234,10,2,0,1,1,10,3,89.66,3.83,0.77,0,0.38,0.38,3.83,1.15
N00000919,229,206,6,0,0,1,1,3,12,89.96,2.62,0,0,0.44,0.44,1.31,5.24
N00000920,148,139,5,0,0,0,0,0,4,93.92,3.38,0,0,0,0,0,2.70
N00000921,713,667,15,3,1,2,1,5,19,93.55,2.10,0.42,0.14,0.28,0.14,0.70,2.66
N00000922,292,266,5,1,3,1,3,0,13,91.10,1.71,0.34,1.03,0.34,1.03,0,4.45
N00000923,257,229,11,4,1,1,1,7,3,89.11,4.28,1.56,0.39,0.39,0.39,2.72,1.17
N00000924,224,198,7,6,0,2,3,5,3,88.39,3.13,2.68,0,0.89,1.34,2.23,1.34
N00000925,288,271,5,2,0,1,0,0,9,94.10,1.74,0.69,0,0.35,0,0,3.13
N00000926,284,258,5,0,0,10,0,2,9,90.85,1.76,0,0,3.52,0,0.70,3.17
N00000927,421,283,4,0,0,5,0,3,126,67.22,0.95,0,0,1.19,0,0.71,29.93
N00000928,356,324,5,5,0,7,0,2,13,91.01,1.40,1.40,0,1.97,0,0.56,3.65
N00000929,437,403,5,0,0,7,0,7,15,92.22,1.14,0,0,1.60,0,1.60,3.43
N00000930,364,337,5,1,0,9,1,5,6,92.58,1.37,0.27,0,2.47,0.27,1.37,1.65
N00000931,682,642,11,1,1,8,0,4,15,94.13,1.61,0.15,0.15,1.17,0,0.59,2.20
N00000932,419,358,5,0,1,21,0,2,32,85.44,1.19,0,0.24,5.01,0,0.48,7.64
N00000933,288,257,4,2,0,8,0,2,15,89.24,1.39,0.69,0,2.78,0,0.69,5.21
N00000934,282,257,5,0,1,4,0,1,14,91.13,1.77,0,0.35,1.42,0,0.35,4.96
N00000935,251,230,1,0,0,3,1,5,11,91.63,0.40,0,0,1.20,0.40,1.99,4.38
N00000936,473,460,7,1,0,5,0,0,0,97.25,1.48,0.21,0,1.06,0,0,0
N00000937,433,409,6,3,0,5,1,6,3,94.46,1.39,0.69,0,1.15,0.23,1.39,0.69
N00000938,345,323,6,1,0,5,4,3,3,93.62,1.74,0.29,0,1.45,1.16,0.87,0.87
N00000939,198,178,2,0,0,2,0,9,7,89.90,1.01,0,0,1.01,0,4.55,3.54
N00000940,252,237,2,1,0,6,2,1,3,94.05,0.79,0.40,0,2.38,0.79,0.40,1.19
N00000941,343,318,10,3,0,5,0,3,4,92.71,2.92,0.87,0,1.46,0,0.87,1.17
N00000942,280,261,9,1,0,6,0,0,3,93.21,3.21,0.36,0,2.14,0,0,1.07
N00000943,272,254,6,0,0,5,2,0,5,93.38,2.21,0,0,1.84,0.74,0,1.84
N00000944,245,226,3,0,0,5,1,0,10,92.24,1.22,0,0,2.04,0.41,0,4.08
N00000945,254,232,8,1,0,7,0,4,2,91.34,3.15,0.39,0,2.76,0,1.57,0.79
N00000946,386,320,19,8,2,8,1,18,10,82.90,4.92,2.07,0.52,2.07,0.26,4.66,2.59
N00000947,248,230,4,2,1,3,0,6,2,92.74,1.61,0.81,0.40,1.21,0,2.42,0.81
N00000948,225,199,8,3,0,5,0,7,3,88.44,3.56,1.33,0,2.22,0,3.11,1.33
N00000949,314,291,6,3,0,3,0,6,5,92.68,1.91,0.96,0,0.96,0,1.91,1.59
N00000950,317,271,5,4,0,1,2,28,6,85.49,1.58,1.26,0,0.32,0.63,8.83,1.89
N00000951,240,216,7,1,0,6,0,4,6,90.00,2.92,0.42,0,2.50,0,1.67,2.50
N00000952,391,313,20,5,3,3,3,25,19,80.05,5.12,1.28,0.77,0.77,0.77,6.39,4.86
N00000953,238,213,5,0,0,5,1,10,4,89.50,2.10,0,0,2.10,0.42,4.20,1.68
N00000954,275,244,10,3,0,1,0,13,4,88.73,3.64,1.09,0,0.36,0,4.73,1.45
N00000955,394,343,18,7,1,9,4,5,7,87.06,4.57,1.78,0.25,2.28,1.02,1.27,1.78
N00000956,488,440,11,1,2,7,2,14,11,90.16,2.25,0.20,0.41,1.43,0.41,2.87,2.25
N00000957,555,500,23,7,3,7,3,1,11,90.09,4.14,1.26,0.54,1.26,0.54,0.18,1.98
N00000958,294,270,7,1,1,2,0,1,12,91.84,2.38,0.34,0.34,0.68,0,0.34,4.08
N00000959,476,438,18,5,1,3,3,0,8,92.02,3.78,1.05,0.21,0.63,0.63,0,1.68
N00000960,515,464,20,4,0,10,0,2,15,90.10,3.88,0.78,0,1.94,0,0.39,2.91
N00000961,311,286,8,4,0,3,4,1,5,91.96,2.57,1.29,0,0.96,1.29,0.32,1.61
N00000962,338,296,16,4,1,5,0,6,10,87.57,4.73,1.18,0.30,1.48,0,1.78,2.96
N00000963,252,214,7,3,2,5,2,8,11,84.92,2.78,1.19,0.79,1.98,0.79,3.17,4.37
N00000964,297,276,8,1,0,0,2,0,10,92.93,2.69,0.34,0,0,0.67,0,3.37
N00000965,300,279,11,2,0,5,1,0,2,93.00,3.67,0.67,0,1.67,0.33,0,0.67
