GeographyCode,KS601NI0001,KS601NI0002,KS601NI0003,KS601NI0004,KS601NI0005,KS601NI0006,KS601NI0007,KS601NI0008,KS601NI0009,KS601NI0010,KS601NI0011,KS601NI0012,KS601NI0013,KS601NI0014,KS601NI0015,KS601NI0016,KS601NI0017,KS601NI0018,KS601NI0019,KS601NI0020,KS601NI0021,KS601NI0022,KS601NI0023,KS601NI0024,KS601NI0025,KS601NI0026,KS601NI0027,KS601NI0028,KS601NI0029,KS601NI0030,KS601NI0031
N00000848,163,26,31,2,12,0,31,7,16,26,12,16,5,1,5,4,15.95,19.02,1.23,7.36,0,19.02,4.29,9.82,15.95,7.36,9.82,41.67,8.33,41.67,33.33
N00000849,236,39,62,5,24,7,23,9,16,41,10,26,6,2,2,12,16.53,26.27,2.12,10.17,2.97,9.75,3.81,6.78,17.37,4.24,11.02,25.00,8.33,8.33,50.00
N00000850,193,38,33,7,23,7,22,10,14,28,11,17,7,3,6,13,19.69,17.10,3.63,11.92,3.63,11.40,5.18,7.25,14.51,5.70,8.81,30.43,13.04,26.09,56.52
N00000851,174,26,35,4,19,8,25,5,18,26,8,8,5,3,4,12,14.94,20.11,2.30,10.92,4.60,14.37,2.87,10.34,14.94,4.60,4.60,26.32,15.79,21.05,63.16
N00000852,811,104,139,10,90,25,93,58,71,164,57,67,34,9,31,35,12.82,17.14,1.23,11.10,3.08,11.47,7.15,8.75,20.22,7.03,8.26,37.78,10.00,34.44,38.89
N00000853,209,32,28,8,20,11,24,21,15,43,7,19,8,1,12,6,15.31,13.40,3.83,9.57,5.26,11.48,10.05,7.18,20.57,3.35,9.09,40.00,5.00,60.00,30.00
N00000854,533,85,93,9,43,23,45,48,48,114,25,46,14,8,9,23,15.95,17.45,1.69,8.07,4.32,8.44,9.01,9.01,21.39,4.69,8.63,32.56,18.60,20.93,53.49
N00000855,135,13,77,4,7,2,17,4,3,4,4,27,0,0,0,6,9.63,57.04,2.96,5.19,1.48,12.59,2.96,2.22,2.96,2.96,20.00,0,0,0,85.71
N00000856,132,16,64,11,3,1,22,5,3,5,2,34,0,2,0,3,12.12,48.48,8.33,2.27,0.76,16.67,3.79,2.27,3.79,1.52,25.76,0,66.67,0,100.00
N00000857,275,28,117,39,4,6,42,17,12,7,3,69,0,1,0,2,10.18,42.55,14.18,1.45,2.18,15.27,6.18,4.36,2.55,1.09,25.09,0,25.00,0,50.00
N00000858,179,17,96,8,6,1,19,4,9,16,3,39,1,0,1,3,9.50,53.63,4.47,3.35,0.56,10.61,2.23,5.03,8.94,1.68,21.79,16.67,0,16.67,50.00
N00000859,213,27,119,21,4,0,26,5,4,4,3,42,0,3,0,2,12.68,55.87,9.86,1.88,0,12.21,2.35,1.88,1.88,1.41,19.72,0,75.00,0,50.00
N00000860,287,45,120,30,6,8,42,17,7,11,1,78,2,2,0,3,15.68,41.81,10.45,2.09,2.79,14.63,5.92,2.44,3.83,0.35,27.18,33.33,33.33,0,50.00
N00000861,210,24,103,15,7,2,37,17,3,2,0,70,3,1,1,2,11.43,49.05,7.14,3.33,0.95,17.62,8.10,1.43,0.95,0,33.33,42.86,14.29,14.29,28.57
N00000862,664,96,275,78,13,29,94,35,15,21,8,159,6,1,3,3,14.46,41.42,11.75,1.96,4.37,14.16,5.27,2.26,3.16,1.20,23.95,46.15,7.69,23.08,23.08
N00000863,210,31,74,21,0,8,62,6,1,5,2,59,0,0,0,0,14.76,35.24,10.00,0,3.81,29.52,2.86,0.48,2.38,0.95,28.10,0,0,0,0
N00000864,231,31,92,29,4,13,29,23,8,2,0,66,2,1,2,1,13.42,39.83,12.55,1.73,5.63,12.55,9.96,3.46,0.87,0,28.57,50.00,25.00,50.00,25.00
N00000865,259,40,115,23,11,9,22,17,9,11,2,69,5,2,3,4,15.44,44.40,8.88,4.25,3.47,8.49,6.56,3.47,4.25,0.77,26.64,45.45,18.18,27.27,36.36
N00000866,277,37,146,18,11,8,17,6,8,17,9,49,2,2,0,5,13.36,52.71,6.50,3.97,2.89,6.14,2.17,2.89,6.14,3.25,17.69,18.18,18.18,0,45.45
N00000867,218,28,130,15,5,4,12,5,6,7,6,46,3,0,2,0,12.84,59.63,6.88,2.29,1.83,5.50,2.29,2.75,3.21,2.75,21.10,60.00,0,40.00,0
N00000868,229,35,104,25,10,9,21,7,7,6,5,54,3,2,2,1,15.28,45.41,10.92,4.37,3.93,9.17,3.06,3.06,2.62,2.18,23.58,30.00,20.00,20.00,10.00
N00000869,143,10,49,8,9,7,17,10,4,22,7,14,3,1,1,3,6.99,34.27,5.59,6.29,4.90,11.89,6.99,2.80,15.38,4.90,9.79,33.33,11.11,11.11,33.33
N00000870,319,44,149,24,7,9,28,16,4,37,1,72,0,3,0,5,13.79,46.71,7.52,2.19,2.82,8.78,5.02,1.25,11.60,0.31,22.57,0,42.86,0,71.43
N00000871,239,33,90,22,11,7,49,12,7,8,0,51,2,4,2,6,13.81,37.66,9.21,4.60,2.93,20.50,5.02,2.93,3.35,0,21.34,18.18,36.36,18.18,54.55
N00000872,189,21,75,8,6,3,48,5,2,12,9,36,1,2,0,2,11.11,39.68,4.23,3.17,1.59,25.40,2.65,1.06,6.35,4.76,19.05,16.67,33.33,0,33.33
N00000873,250,42,57,8,24,13,15,20,22,37,12,28,8,5,5,8,16.80,22.80,3.20,9.60,5.20,6.00,8.00,8.80,14.80,4.80,11.20,33.33,20.83,20.83,33.33
N00000874,410,52,142,14,36,8,48,15,25,50,20,52,8,7,5,20,12.68,34.63,3.41,8.78,1.95,11.71,3.66,6.10,12.20,4.88,12.68,22.22,19.44,13.89,55.56
N00000875,194,34,43,4,19,7,18,12,21,32,4,23,2,5,5,11,17.53,22.16,2.06,9.79,3.61,9.28,6.19,10.82,16.49,2.06,11.86,10.53,26.32,26.32,57.89
N00000876,134,16,18,1,8,3,25,3,8,38,14,6,2,0,2,5,11.94,13.43,0.75,5.97,2.24,18.66,2.24,5.97,28.36,10.45,4.48,25.00,0,25.00,62.50
N00000877,258,30,71,2,27,14,24,20,20,37,13,20,5,3,7,10,11.63,27.52,0.78,10.47,5.43,9.30,7.75,7.75,14.34,5.04,7.75,18.52,11.11,25.93,37.04
N00000878,172,23,36,7,9,4,29,7,14,36,7,16,6,2,3,4,13.37,20.93,4.07,5.23,2.33,16.86,4.07,8.14,20.93,4.07,9.30,66.67,22.22,33.33,44.44
N00000879,696,107,161,15,52,27,73,55,60,102,44,60,14,10,15,22,15.37,23.13,2.16,7.47,3.88,10.49,7.90,8.62,14.66,6.32,8.62,26.92,19.23,28.85,42.31
N00000880,221,30,45,7,21,4,30,18,23,36,7,23,6,3,3,7,13.57,20.36,3.17,9.50,1.81,13.57,8.14,10.41,16.29,3.17,10.41,28.57,14.29,14.29,33.33
N00000881,221,25,69,2,15,4,29,12,12,46,7,18,4,2,2,8,11.31,31.22,0.90,6.79,1.81,13.12,5.43,5.43,20.81,3.17,8.14,26.67,13.33,13.33,53.33
N00000882,184,24,44,6,16,3,30,7,15,30,9,12,4,4,6,6,13.04,23.91,3.26,8.70,1.63,16.30,3.80,8.15,16.30,4.89,6.52,25.00,25.00,37.50,37.50
N00000883,200,23,65,1,15,2,31,8,7,40,8,19,3,3,2,10,11.50,32.50,0.50,7.50,1.00,15.50,4.00,3.50,20.00,4.00,9.50,20.00,20.00,13.33,66.67
N00000884,168,25,48,7,16,2,24,2,1,36,7,9,4,3,0,10,14.88,28.57,4.17,9.52,1.19,14.29,1.19,0.60,21.43,4.17,5.36,25.00,18.75,0,62.50
N00000885,476,45,192,12,32,14,39,16,47,56,23,48,12,3,6,18,9.45,40.34,2.52,6.72,2.94,8.19,3.36,9.87,11.76,4.83,10.08,37.50,9.38,18.75,56.25
N00000886,199,19,117,11,10,7,13,3,9,5,5,35,1,3,0,7,9.55,58.79,5.53,5.03,3.52,6.53,1.51,4.52,2.51,2.51,17.59,10.00,30.00,0,70.00
N00000887,220,26,111,15,6,8,24,7,2,9,12,40,2,1,2,3,11.82,50.45,6.82,2.73,3.64,10.91,3.18,0.91,4.09,5.45,18.18,33.33,16.67,33.33,50.00
N00000888,250,20,153,11,9,6,13,3,6,22,7,51,1,2,1,5,8.00,61.20,4.40,3.60,2.40,5.20,1.20,2.40,8.80,2.80,20.40,11.11,22.22,11.11,55.56
N00000889,191,23,91,30,5,8,11,12,4,5,2,46,2,0,1,1,12.04,47.64,15.71,2.62,4.19,5.76,6.28,2.09,2.62,1.05,24.08,40.00,0,20.00,20.00
N00000890,255,31,136,20,10,6,17,9,8,9,9,64,5,0,1,3,12.16,53.33,7.84,3.92,2.35,6.67,3.53,3.14,3.53,3.53,25.10,50.00,0,10.00,30.00
N00000891,299,35,137,26,22,12,26,5,5,21,10,58,1,3,4,13,11.71,45.82,8.70,7.36,4.01,8.70,1.67,1.67,7.02,3.34,19.40,4.55,13.64,18.18,59.09
N00000892,260,38,130,16,6,16,25,13,8,6,2,44,3,2,0,3,14.62,50.00,6.15,2.31,6.15,9.62,5.00,3.08,2.31,0.77,16.92,50.00,33.33,0,50.00
N00000893,244,26,137,19,7,13,13,13,4,6,6,50,1,1,0,1,10.66,56.15,7.79,2.87,5.33,5.33,5.33,1.64,2.46,2.46,20.49,14.29,14.29,0,14.29
N00000894,220,29,112,19,14,4,16,10,4,6,6,44,4,2,6,2,13.18,50.91,8.64,6.36,1.82,7.27,4.55,1.82,2.73,2.73,20.00,28.57,14.29,42.86,14.29
N00000895,195,26,102,13,8,6,6,12,4,8,10,39,2,3,2,3,13.33,52.31,6.67,4.10,3.08,3.08,6.15,2.05,4.10,5.13,20.00,25.00,37.50,25.00,37.50
N00000896,219,26,134,9,9,5,11,6,2,9,8,53,1,0,1,4,11.87,61.19,4.11,4.11,2.28,5.02,2.74,0.91,4.11,3.65,24.20,11.11,0,11.11,44.44
N00000897,261,24,148,17,15,17,10,14,3,7,6,72,7,0,2,6,9.20,56.70,6.51,5.75,6.51,3.83,5.36,1.15,2.68,2.30,27.59,46.67,0,13.33,40.00
N00000898,252,17,134,23,19,24,9,5,5,8,8,47,7,3,2,7,6.75,53.17,9.13,7.54,9.52,3.57,1.98,1.98,3.17,3.17,18.65,36.84,15.79,10.53,36.84
N00000899,251,36,115,11,11,13,18,8,8,26,5,53,4,1,4,4,14.34,45.82,4.38,4.38,5.18,7.17,3.19,3.19,10.36,1.99,21.12,36.36,9.09,36.36,36.36
N00000900,166,22,53,5,19,8,18,10,7,18,6,27,2,3,1,11,13.25,31.93,3.01,11.45,4.82,10.84,6.02,4.22,10.84,3.61,16.27,10.53,15.79,5.26,57.89
N00000901,275,33,131,17,16,18,13,22,4,13,8,77,4,2,4,5,12.00,47.64,6.18,5.82,6.55,4.73,8.00,1.45,4.73,2.91,28.00,25.00,12.50,25.00,31.25
N00000902,257,28,147,9,11,21,15,9,0,12,5,56,4,1,0,5,10.89,57.20,3.50,4.28,8.17,5.84,3.50,0,4.67,1.95,21.79,36.36,9.09,0,45.45
N00000903,149,32,37,10,9,3,8,11,15,14,10,26,1,2,1,6,21.48,24.83,6.71,6.04,2.01,5.37,7.38,10.07,9.40,6.71,17.45,11.11,22.22,11.11,66.67
N00000904,370,45,178,21,33,11,12,22,12,22,14,64,7,7,3,13,12.16,48.11,5.68,8.92,2.97,3.24,5.95,3.24,5.95,3.78,17.30,21.21,21.21,9.09,39.39
N00000905,260,26,123,16,30,5,15,9,11,13,12,45,5,9,5,19,10.00,47.31,6.15,11.54,1.92,5.77,3.46,4.23,5.00,4.62,17.31,16.67,30.00,16.67,63.33
N00000906,203,35,73,11,7,7,49,4,6,6,5,21,2,2,0,4,17.24,35.96,5.42,3.45,3.45,24.14,1.97,2.96,2.96,2.46,10.34,28.57,28.57,0,57.14
N00000907,227,31,71,14,23,7,14,11,13,32,11,19,9,0,6,11,13.66,31.28,6.17,10.13,3.08,6.17,4.85,5.73,14.10,4.85,8.37,39.13,0,26.09,47.83
N00000908,236,43,74,3,15,7,25,10,17,31,11,21,5,1,2,10,18.22,31.36,1.27,6.36,2.97,10.59,4.24,7.20,13.14,4.66,8.90,33.33,6.67,13.33,66.67
N00000909,176,20,54,3,10,4,24,8,4,40,9,14,4,1,2,5,11.36,30.68,1.70,5.68,2.27,13.64,4.55,2.27,22.73,5.11,7.95,40.00,10.00,20.00,50.00
N00000910,206,34,71,3,18,7,21,9,7,27,9,17,10,2,6,5,16.50,34.47,1.46,8.74,3.40,10.19,4.37,3.40,13.11,4.37,8.25,55.56,11.11,33.33,27.78
N00000911,163,18,52,2,13,3,24,14,14,18,5,11,7,3,7,5,11.04,31.90,1.23,7.98,1.84,14.72,8.59,8.59,11.04,3.07,6.75,53.85,23.08,53.85,38.46
N00000912,171,28,48,3,18,10,16,11,11,15,11,15,6,0,9,6,16.37,28.07,1.75,10.53,5.85,9.36,6.43,6.43,8.77,6.43,8.77,33.33,0,50.00,33.33
N00000913,241,35,80,5,17,8,28,18,16,25,9,21,5,3,7,5,14.52,33.20,2.07,7.05,3.32,11.62,7.47,6.64,10.37,3.73,8.71,29.41,17.65,41.18,29.41
N00000914,223,35,81,3,7,16,25,16,14,20,6,28,1,1,1,3,15.70,36.32,1.35,3.14,7.17,11.21,7.17,6.28,8.97,2.69,12.56,14.29,14.29,14.29,42.86
N00000915,173,27,68,8,16,5,15,7,5,15,7,18,3,0,1,8,15.61,39.31,4.62,9.25,2.89,8.67,4.05,2.89,8.67,4.05,10.40,18.75,0,6.25,50.00
N00000916,171,18,79,8,11,3,23,1,7,17,4,17,8,1,2,2,10.53,46.20,4.68,6.43,1.75,13.45,0.58,4.09,9.94,2.34,9.94,72.73,9.09,18.18,18.18
N00000917,162,25,62,5,12,4,22,5,5,17,5,28,1,3,1,6,15.43,38.27,3.09,7.41,2.47,13.58,3.09,3.09,10.49,3.09,17.28,8.33,25.00,8.33,50.00
N00000918,194,30,89,10,8,4,22,13,4,11,3,15,3,1,1,4,15.46,45.88,5.15,4.12,2.06,11.34,6.70,2.06,5.67,1.55,7.73,37.50,12.50,12.50,50.00
N00000919,164,29,60,8,6,8,24,8,6,12,3,25,2,1,1,3,17.68,36.59,4.88,3.66,4.88,14.63,4.88,3.66,7.32,1.83,15.24,33.33,16.67,16.67,50.00
N00000920,103,12,43,5,9,1,14,0,3,8,8,8,1,5,0,5,11.65,41.75,4.85,8.74,0.97,13.59,0,2.91,7.77,7.77,7.77,11.11,55.56,0,55.56
N00000921,492,87,220,43,11,27,13,46,13,27,5,69,2,1,0,8,17.68,44.72,8.74,2.24,5.49,2.64,9.35,2.64,5.49,1.02,14.02,18.18,9.09,0,72.73
N00000922,207,36,75,11,8,5,34,13,7,14,4,42,4,2,0,5,17.39,36.23,5.31,3.86,2.42,16.43,6.28,3.38,6.76,1.93,20.29,50.00,25.00,0,62.50
N00000923,193,24,90,6,6,5,24,7,9,16,6,23,2,0,1,2,12.44,46.63,3.11,3.11,2.59,12.44,3.63,4.66,8.29,3.11,11.92,33.33,0,16.67,33.33
N00000924,161,22,58,9,11,9,22,12,4,12,2,23,3,3,0,7,13.66,36.02,5.59,6.83,5.59,13.66,7.45,2.48,7.45,1.24,14.29,27.27,27.27,0,63.64
N00000925,215,31,83,1,7,9,20,17,16,26,5,27,1,4,1,1,14.42,38.60,0.47,3.26,4.19,9.30,7.91,7.44,12.09,2.33,12.56,14.29,57.14,14.29,14.29
N00000926,214,33,64,5,10,11,30,13,17,23,8,18,7,0,2,5,15.42,29.91,2.34,4.67,5.14,14.02,6.07,7.94,10.75,3.74,8.41,70.00,0,20.00,50.00
N00000927,310,50,157,6,12,8,24,9,7,27,10,38,2,0,5,2,16.13,50.65,1.94,3.87,2.58,7.74,2.90,2.26,8.71,3.23,12.26,16.67,0,41.67,16.67
N00000928,269,36,100,19,21,14,37,14,11,13,4,47,5,7,6,9,13.38,37.17,7.06,7.81,5.20,13.75,5.20,4.09,4.83,1.49,17.47,23.81,33.33,28.57,42.86
N00000929,324,43,83,6,30,17,32,19,13,60,21,35,12,1,12,8,13.27,25.62,1.85,9.26,5.25,9.88,5.86,4.01,18.52,6.48,10.80,40.00,3.33,40.00,26.67
N00000930,257,32,71,2,19,8,33,13,23,43,13,26,6,2,7,6,12.45,27.63,0.78,7.39,3.11,12.84,5.06,8.95,16.73,5.06,10.12,31.58,10.53,36.84,31.58
N00000931,406,56,67,5,31,23,41,36,52,76,19,32,20,2,9,11,13.79,16.50,1.23,7.64,5.67,10.10,8.87,12.81,18.72,4.68,7.88,64.52,6.45,29.03,35.48
N00000932,282,35,67,9,19,7,33,9,31,53,19,24,5,3,5,8,12.41,23.76,3.19,6.74,2.48,11.70,3.19,10.99,18.79,6.74,8.51,26.32,15.79,26.32,42.11
N00000933,213,26,66,5,22,7,21,9,18,25,14,21,5,1,5,10,12.21,30.99,2.35,10.33,3.29,9.86,4.23,8.45,11.74,6.57,9.86,22.73,4.55,22.73,45.45
N00000934,213,41,73,8,16,8,16,12,12,19,8,17,7,3,5,6,19.25,34.27,3.76,7.51,3.76,7.51,5.63,5.63,8.92,3.76,7.98,43.75,18.75,31.25,37.50
N00000935,191,31,51,2,17,9,18,12,12,22,17,22,5,1,2,9,16.23,26.70,1.05,8.90,4.71,9.42,6.28,6.28,11.52,8.90,11.52,29.41,5.88,11.76,52.94
N00000936,372,64,90,10,25,20,37,19,23,69,15,29,8,5,4,9,17.20,24.19,2.69,6.72,5.38,9.95,5.11,6.18,18.55,4.03,7.80,32.00,20.00,16.00,36.00
N00000937,334,54,95,7,17,13,56,27,12,43,10,25,3,3,0,7,16.17,28.44,2.10,5.09,3.89,16.77,8.08,3.59,12.87,2.99,7.49,17.65,17.65,0,41.18
N00000938,264,57,70,12,8,21,14,28,12,27,15,9,2,1,1,6,21.59,26.52,4.55,3.03,7.95,5.30,10.61,4.55,10.23,5.68,3.41,25.00,12.50,12.50,75.00
N00000939,138,26,36,1,10,9,12,7,12,13,12,14,4,0,4,3,18.84,26.09,0.72,7.25,6.52,8.70,5.07,8.70,9.42,8.70,10.14,40.00,0,40.00,30.00
N00000940,181,25,41,7,10,7,18,9,15,38,11,13,0,1,1,6,13.81,22.65,3.87,5.52,3.87,9.94,4.97,8.29,20.99,6.08,7.18,0,10.00,10.00,60.00
N00000941,238,20,102,25,3,6,48,18,9,4,3,45,0,1,0,1,8.40,42.86,10.50,1.26,2.52,20.17,7.56,3.78,1.68,1.26,18.91,0,33.33,0,33.33
N00000942,200,36,79,16,6,9,36,7,3,8,0,36,3,0,2,3,18.00,39.50,8.00,3.00,4.50,18.00,3.50,1.50,4.00,0,18.00,50.00,0,33.33,50.00
N00000943,183,36,60,17,5,3,31,11,6,7,7,24,2,2,1,1,19.67,32.79,9.29,2.73,1.64,16.94,6.01,3.28,3.83,3.83,13.11,40.00,40.00,20.00,20.00
N00000944,175,20,44,2,23,8,19,20,12,21,6,18,5,5,5,11,11.43,25.14,1.14,13.14,4.57,10.86,11.43,6.86,12.00,3.43,10.29,21.74,21.74,21.74,47.83
N00000945,200,23,75,17,6,5,45,10,7,9,3,33,1,0,0,2,11.50,37.50,8.50,3.00,2.50,22.50,5.00,3.50,4.50,1.50,16.50,16.67,0,0,33.33
N00000946,289,45,81,10,40,0,40,12,13,34,14,23,16,2,11,14,15.57,28.03,3.46,13.84,0,13.84,4.15,4.50,11.76,4.84,7.96,40.00,5.00,27.50,35.00
N00000947,183,29,52,4,20,4,20,14,14,20,6,22,10,4,4,10,15.85,28.42,2.19,10.93,2.19,10.93,7.65,7.65,10.93,3.28,12.02,50.00,20.00,20.00,50.00
N00000948,171,38,64,15,12,3,10,10,5,6,8,16,1,3,3,5,22.22,37.43,8.77,7.02,1.75,5.85,5.85,2.92,3.51,4.68,9.36,8.33,25.00,25.00,41.67
N00000949,226,31,68,10,24,6,32,8,10,32,5,21,9,6,9,9,13.72,30.09,4.42,10.62,2.65,14.16,3.54,4.42,14.16,2.21,9.29,37.50,25.00,37.50,37.50
N00000950,218,38,71,12,12,3,21,14,17,20,10,29,3,0,3,1,17.43,32.57,5.50,5.50,1.38,9.63,6.42,7.80,9.17,4.59,13.30,25.00,0,25.00,8.33
N00000951,167,25,52,10,9,2,24,14,8,16,7,17,2,1,1,6,14.97,31.14,5.99,5.39,1.20,14.37,8.38,4.79,9.58,4.19,10.18,22.22,11.11,11.11,66.67
N00000952,280,41,103,12,15,12,22,15,17,33,10,34,3,1,4,7,14.64,36.79,4.29,5.36,4.29,7.86,5.36,6.07,11.79,3.57,12.14,20.00,6.67,26.67,46.67
N00000953,169,31,73,7,8,4,17,5,9,7,8,18,2,1,0,5,18.34,43.20,4.14,4.73,2.37,10.06,2.96,5.33,4.14,4.73,10.65,25.00,12.50,0,62.50
N00000954,189,33,29,11,14,12,26,14,17,26,7,31,3,3,1,8,17.46,15.34,5.82,7.41,6.35,13.76,7.41,8.99,13.76,3.70,16.40,21.43,21.43,7.14,57.14
N00000955,302,38,130,22,15,13,39,16,8,13,8,47,3,3,2,5,12.58,43.05,7.28,4.97,4.30,12.91,5.30,2.65,4.30,2.65,15.56,20.00,20.00,13.33,33.33
N00000956,358,53,174,22,23,12,27,13,11,16,7,44,3,1,6,9,14.80,48.60,6.15,6.42,3.35,7.54,3.63,3.07,4.47,1.96,12.29,13.04,4.35,26.09,39.13
N00000957,366,57,144,49,10,7,50,24,14,6,5,96,3,3,2,3,15.57,39.34,13.39,2.73,1.91,13.66,6.56,3.83,1.64,1.37,26.23,30.00,30.00,20.00,30.00
N00000958,216,27,79,19,4,8,55,8,6,6,4,44,2,1,0,2,12.50,36.57,8.80,1.85,3.70,25.46,3.70,2.78,2.78,1.85,20.37,50.00,25.00,0,50.00
N00000959,315,43,119,18,8,13,75,18,10,5,6,87,1,4,0,2,13.65,37.78,5.71,2.54,4.13,23.81,5.71,3.17,1.59,1.90,27.62,12.50,50.00,0,25.00
N00000960,351,44,152,35,12,9,45,31,10,7,6,87,4,2,0,7,12.54,43.30,9.97,3.42,2.56,12.82,8.83,2.85,1.99,1.71,24.79,33.33,16.67,0,58.33
N00000961,215,26,94,25,1,8,37,12,4,5,3,59,0,0,0,0,12.09,43.72,11.63,0.47,3.72,17.21,5.58,1.86,2.33,1.40,27.44,0,0,0,0
N00000962,259,40,109,9,12,11,15,15,9,36,3,37,3,2,1,6,15.44,42.08,3.47,4.63,4.25,5.79,5.79,3.47,13.90,1.16,14.29,25.00,16.67,8.33,50.00
N00000963,196,23,84,4,3,7,46,10,6,9,4,34,1,1,1,1,11.73,42.86,2.04,1.53,3.57,23.47,5.10,3.06,4.59,2.04,17.35,33.33,33.33,33.33,33.33
N00000964,232,31,103,11,2,8,46,10,5,10,6,43,0,1,0,2,13.36,44.40,4.74,0.86,3.45,19.83,4.31,2.16,4.31,2.59,18.53,0,50.00,0,100.00
N00000965,229,30,95,13,10,11,35,10,8,13,4,29,5,1,5,3,13.10,41.48,5.68,4.37,4.80,15.28,4.37,3.49,5.68,1.75,12.66,50.00,10.00,50.00,30.00
N00000966,259,28,116,21,10,3,52,13,5,7,4,48,2,2,1,5,10.81,44.79,8.11,3.86,1.16,20.08,5.02,1.93,2.70,1.54,18.53,20.00,20.00,10.00,50.00
N00000967,283,34,132,20,8,17,30,14,9,16,3,39,4,0,2,1,12.01,46.64,7.07,2.83,6.01,10.60,4.95,3.18,5.65,1.06,13.78,50.00,0,25.00,12.50
N00000968,186,33,95,18,7,3,13,7,6,3,1,23,2,0,2,4,17.74,51.08,9.68,3.76,1.61,6.99,3.76,3.23,1.61,0.54,12.37,28.57,0,28.57,57.14
N00000969,136,17,63,6,4,1,22,9,4,10,0,18,1,1,0,2,12.50,46.32,4.41,2.94,0.74,16.18,6.62,2.94,7.35,0,13.24,25.00,25.00,0,50.00
N00000970,375,40,177,24,17,4,48,6,12,37,10,49,6,1,2,9,10.67,47.20,6.40,4.53,1.07,12.80,1.60,3.20,9.87,2.67,13.07,35.29,5.88,11.76,52.94
N00000971,176,25,73,1,7,6,18,6,17,19,4,24,1,2,0,6,14.20,41.48,0.57,3.98,3.41,10.23,3.41,9.66,10.80,2.27,13.64,14.29,28.57,0,85.71
N00000972,228,38,73,6,19,5,23,6,15,33,10,28,4,4,4,9,16.67,32.02,2.63,8.33,2.19,10.09,2.63,6.58,14.47,4.39,12.28,21.05,21.05,21.05,47.37
N00000973,236,36,101,19,17,5,16,10,12,14,6,45,7,2,3,8,15.25,42.80,8.05,7.20,2.12,6.78,4.24,5.08,5.93,2.54,19.07,41.18,11.76,17.65,47.06
N00000974,205,33,57,7,14,7,31,5,12,30,9,17,2,7,2,10,16.10,27.80,3.41,6.83,3.41,15.12,2.44,5.85,14.63,4.39,8.29,14.29,50.00,14.29,71.43
N00000975,190,33,50,7,18,3,19,10,15,28,7,24,6,3,5,8,17.37,26.32,3.68,9.47,1.58,10.00,5.26,7.89,14.74,3.68,12.63,33.33,16.67,27.78,44.44
N00000976,114,12,46,1,14,1,13,1,4,14,8,9,3,2,2,8,10.53,40.35,0.88,12.28,0.88,11.40,0.88,3.51,12.28,7.02,7.89,21.43,14.29,14.29,57.14
N00000977,202,35,71,6,8,10,26,12,13,15,6,17,1,2,0,3,17.33,35.15,2.97,3.96,4.95,12.87,5.94,6.44,7.43,2.97,8.42,12.50,25.00,0,37.50
N00000978,191,27,71,2,24,10,18,6,6,18,9,22,5,1,0,15,14.14,37.17,1.05,12.57,5.24,9.42,3.14,3.14,9.42,4.71,11.52,20.83,4.17,0,62.50
N00000979,183,18,84,5,10,12,18,9,8,17,2,26,2,2,0,6,9.84,45.90,2.73,5.46,6.56,9.84,4.92,4.37,9.29,1.09,14.21,20.00,20.00,0,60.00
N00000980,203,18,81,4,18,17,25,11,3,16,10,35,3,3,1,10,8.87,39.90,1.97,8.87,8.37,12.32,5.42,1.48,7.88,4.93,17.24,16.67,16.67,5.56,55.56
N00000981,166,22,65,6,13,9,19,8,6,14,4,16,3,5,1,6,13.25,39.16,3.61,7.83,5.42,11.45,4.82,3.61,8.43,2.41,9.64,23.08,38.46,7.69,46.15
N00000982,211,30,103,6,15,10,16,8,5,11,7,32,0,2,0,6,14.22,48.82,2.84,7.11,4.74,7.58,3.79,2.37,5.21,3.32,15.17,0,13.33,0,40.00
N00000983,241,31,89,2,22,13,25,9,14,29,7,27,2,4,3,5,12.86,36.93,0.83,9.13,5.39,10.37,3.73,5.81,12.03,2.90,11.20,9.09,18.18,13.64,22.73
N00000984,297,35,124,12,14,29,14,38,11,13,7,63,2,1,0,7,11.78,41.75,4.04,4.71,9.76,4.71,12.79,3.70,4.38,2.36,21.21,14.29,7.14,0,50.00
N00000985,178,18,50,1,17,4,19,12,16,35,6,18,6,4,7,5,10.11,28.09,0.56,9.55,2.25,10.67,6.74,8.99,19.66,3.37,10.11,35.29,23.53,41.18,29.41
N00000986,178,22,71,7,22,9,12,6,6,20,3,20,4,4,2,10,12.36,39.89,3.93,12.36,5.06,6.74,3.37,3.37,11.24,1.69,11.24,18.18,18.18,9.09,45.45
N00000987,271,35,106,6,11,19,18,33,11,26,6,58,5,1,3,3,12.92,39.11,2.21,4.06,7.01,6.64,12.18,4.06,9.59,2.21,21.40,45.45,9.09,27.27,27.27
N00000988,126,13,54,3,15,7,13,10,3,5,3,21,3,2,1,6,10.32,42.86,2.38,11.90,5.56,10.32,7.94,2.38,3.97,2.38,16.67,20.00,13.33,6.67,40.00
N00000989,199,33,56,3,14,4,24,10,10,36,9,23,6,1,6,4,16.58,28.14,1.51,7.04,2.01,12.06,5.03,5.03,18.09,4.52,11.56,42.86,7.14,42.86,28.57
N00000990,221,29,78,7,27,18,13,9,15,22,3,38,11,5,3,12,13.12,35.29,3.17,12.22,8.14,5.88,4.07,6.79,9.95,1.36,17.19,40.74,18.52,11.11,44.44
