GeographyCode,KS608NI0001,KS608NI0002,KS608NI0003,KS608NI0004,KS608NI0005,KS608NI0006,KS608NI0007,KS608NI0008,KS608NI0009,KS608NI0010,KS608NI0011,KS608NI0012,KS608NI0013,KS608NI0014,KS608NI0015,KS608NI0016,KS608NI0017,KS608NI0018,KS608NI0019
N00001104,107,7,18,4,19,13,10,9,11,16,6.54,16.82,3.74,17.76,12.15,9.35,8.41,10.28,14.95
N00001105,105,8,14,15,22,7,10,8,5,16,7.62,13.33,14.29,20.95,6.67,9.52,7.62,4.76,15.24
N00001106,78,4,10,9,6,6,10,7,7,19,5.13,12.82,11.54,7.69,7.69,12.82,8.97,8.97,24.36
N00001107,95,2,9,11,24,8,11,11,3,16,2.11,9.47,11.58,25.26,8.42,11.58,11.58,3.16,16.84
N00001108,75,6,6,4,15,4,10,7,9,14,8.00,8.00,5.33,20.00,5.33,13.33,9.33,12.00,18.67
N00001109,106,3,11,12,9,11,16,19,5,20,2.83,10.38,11.32,8.49,10.38,15.09,17.92,4.72,18.87
N00001110,104,2,7,7,14,9,13,22,9,21,1.92,6.73,6.73,13.46,8.65,12.50,21.15,8.65,20.19
N00001111,212,11,17,18,39,20,25,25,12,45,5.19,8.02,8.49,18.40,9.43,11.79,11.79,5.66,21.23
N00001112,84,3,7,3,22,6,10,11,7,15,3.57,8.33,3.57,26.19,7.14,11.90,13.10,8.33,17.86
N00001113,466,16,54,33,109,39,47,55,24,89,3.43,11.59,7.08,23.39,8.37,10.09,11.80,5.15,19.10
N00001114,130,7,26,5,15,15,9,15,8,30,5.38,20.00,3.85,11.54,11.54,6.92,11.54,6.15,23.08
N00001115,90,2,13,6,14,8,11,6,7,23,2.22,14.44,6.67,15.56,8.89,12.22,6.67,7.78,25.56
N00001116,171,9,26,7,36,18,15,27,4,29,5.26,15.20,4.09,21.05,10.53,8.77,15.79,2.34,16.96
N00001117,185,15,8,6,22,24,25,24,22,39,8.11,4.32,3.24,11.89,12.97,13.51,12.97,11.89,21.08
N00001118,72,2,6,5,6,7,14,6,8,18,2.78,8.33,6.94,8.33,9.72,19.44,8.33,11.11,25.00
N00001119,38,0,2,1,1,6,6,6,3,13,0,5.26,2.63,2.63,15.79,15.79,15.79,7.89,34.21
N00001120,54,1,2,2,7,6,6,13,4,13,1.85,3.70,3.70,12.96,11.11,11.11,24.07,7.41,24.07
N00001121,43,3,2,6,7,2,9,3,6,5,6.98,4.65,13.95,16.28,4.65,20.93,6.98,13.95,11.63
N00001122,31,1,2,1,6,2,4,2,3,10,3.23,6.45,3.23,19.35,6.45,12.90,6.45,9.68,32.26
N00001123,45,3,2,3,4,7,9,5,3,9,6.67,4.44,6.67,8.89,15.56,20.00,11.11,6.67,20.00
N00001124,194,13,11,12,26,19,36,26,12,39,6.70,5.67,6.19,13.40,9.79,18.56,13.40,6.19,20.10
N00001125,123,6,7,8,9,13,13,28,12,27,4.88,5.69,6.50,7.32,10.57,10.57,22.76,9.76,21.95
N00001126,73,2,1,4,10,5,13,10,8,20,2.74,1.37,5.48,13.70,6.85,17.81,13.70,10.96,27.40
N00001127,142,3,5,13,18,15,16,27,10,35,2.11,3.52,9.15,12.68,10.56,11.27,19.01,7.04,24.65
N00001128,53,1,3,4,4,5,7,10,4,15,1.89,5.66,7.55,7.55,9.43,13.21,18.87,7.55,28.30
N00001129,144,3,9,16,24,18,20,17,9,28,2.08,6.25,11.11,16.67,12.50,13.89,11.81,6.25,19.44
N00001130,57,3,2,2,4,6,8,5,4,23,5.26,3.51,3.51,7.02,10.53,14.04,8.77,7.02,40.35
N00001131,572,50,148,72,79,30,43,66,18,66,8.74,25.87,12.59,13.81,5.24,7.52,11.54,3.15,11.54
N00001132,66,2,4,3,9,9,6,11,5,17,3.03,6.06,4.55,13.64,13.64,9.09,16.67,7.58,25.76
N00001133,236,10,20,31,23,20,26,48,14,44,4.24,8.47,13.14,9.75,8.47,11.02,20.34,5.93,18.64
N00001134,106,11,19,12,10,9,5,17,7,16,10.38,17.92,11.32,9.43,8.49,4.72,16.04,6.60,15.09
N00001135,62,2,7,2,11,10,7,7,3,13,3.23,11.29,3.23,17.74,16.13,11.29,11.29,4.84,20.97
N00001136,72,4,5,6,10,8,5,6,11,17,5.56,6.94,8.33,13.89,11.11,6.94,8.33,15.28,23.61
N00001137,64,2,7,6,4,5,8,7,5,20,3.13,10.94,9.38,6.25,7.81,12.50,10.94,7.81,31.25
N00001138,37,2,2,2,3,5,4,3,4,12,5.41,5.41,5.41,8.11,13.51,10.81,8.11,10.81,32.43
N00001139,253,12,48,23,46,25,21,27,20,31,4.74,18.97,9.09,18.18,9.88,8.30,10.67,7.91,12.25
N00001140,103,2,9,7,16,14,16,13,11,15,1.94,8.74,6.80,15.53,13.59,15.53,12.62,10.68,14.56
N00001141,55,0,5,4,9,8,5,7,5,12,0,9.09,7.27,16.36,14.55,9.09,12.73,9.09,21.82
N00001142,62,1,4,7,4,3,10,9,4,20,1.61,6.45,11.29,6.45,4.84,16.13,14.52,6.45,32.26
N00001143,29,3,2,6,3,1,4,2,1,7,10.34,6.90,20.69,10.34,3.45,13.79,6.90,3.45,24.14
N00001144,61,4,6,3,7,3,16,4,3,15,6.56,9.84,4.92,11.48,4.92,26.23,6.56,4.92,24.59
N00001145,64,2,3,4,7,6,9,10,3,20,3.13,4.69,6.25,10.94,9.38,14.06,15.63,4.69,31.25
N00001146,76,6,4,2,11,6,13,9,10,15,7.89,5.26,2.63,14.47,7.89,17.11,11.84,13.16,19.74
N00001147,70,5,7,4,4,7,11,14,3,15,7.14,10.00,5.71,5.71,10.00,15.71,20.00,4.29,21.43
N00001148,64,0,1,4,11,7,8,9,1,23,0,1.56,6.25,17.19,10.94,12.50,14.06,1.56,35.94
N00001149,108,2,10,9,14,12,11,17,5,28,1.85,9.26,8.33,12.96,11.11,10.19,15.74,4.63,25.93
N00001150,71,1,2,4,12,6,4,17,2,23,1.41,2.82,5.63,16.90,8.45,5.63,23.94,2.82,32.39
N00001151,108,3,4,9,19,7,9,22,5,30,2.78,3.70,8.33,17.59,6.48,8.33,20.37,4.63,27.78
N00001152,77,4,4,2,19,4,11,8,6,19,5.19,5.19,2.60,24.68,5.19,14.29,10.39,7.79,24.68
N00001153,100,5,6,4,19,10,11,17,5,23,5.00,6.00,4.00,19.00,10.00,11.00,17.00,5.00,23.00
N00001154,72,1,5,2,14,6,9,15,2,18,1.39,6.94,2.78,19.44,8.33,12.50,20.83,2.78,25.00
N00001155,325,27,88,33,47,30,24,33,11,32,8.31,27.08,10.15,14.46,9.23,7.38,10.15,3.38,9.85
N00001156,336,18,23,20,53,34,38,43,21,86,5.36,6.85,5.95,15.77,10.12,11.31,12.80,6.25,25.60
N00001157,127,8,32,17,13,8,8,25,6,10,6.30,25.20,13.39,10.24,6.30,6.30,19.69,4.72,7.87
N00001158,118,12,19,14,19,15,9,13,9,8,10.17,16.10,11.86,16.10,12.71,7.63,11.02,7.63,6.78
N00001159,163,13,30,16,29,18,19,21,10,7,7.98,18.40,9.82,17.79,11.04,11.66,12.88,6.13,4.29
N00001160,117,4,14,9,23,10,17,17,3,20,3.42,11.97,7.69,19.66,8.55,14.53,14.53,2.56,17.09
N00001161,116,3,19,13,19,11,12,19,5,15,2.59,16.38,11.21,16.38,9.48,10.34,16.38,4.31,12.93
N00001162,80,9,15,8,20,3,7,9,2,7,11.25,18.75,10.00,25.00,3.75,8.75,11.25,2.50,8.75
N00001163,57,4,12,4,11,3,8,7,4,4,7.02,21.05,7.02,19.30,5.26,14.04,12.28,7.02,7.02
N00001164,162,9,19,21,26,17,11,31,8,20,5.56,11.73,12.96,16.05,10.49,6.79,19.14,4.94,12.35
N00001165,138,7,15,11,31,13,12,20,8,21,5.07,10.87,7.97,22.46,9.42,8.70,14.49,5.80,15.22
N00001166,238,14,27,12,50,21,24,33,25,32,5.88,11.34,5.04,21.01,8.82,10.08,13.87,10.50,13.45
N00001167,137,10,21,9,31,11,19,15,6,15,7.30,15.33,6.57,22.63,8.03,13.87,10.95,4.38,10.95
N00001168,98,0,13,9,7,10,17,18,10,14,0,13.27,9.18,7.14,10.20,17.35,18.37,10.20,14.29
N00001169,135,4,19,15,27,20,16,13,8,13,2.96,14.07,11.11,20.00,14.81,11.85,9.63,5.93,9.63
N00001170,129,6,12,10,22,18,18,16,13,14,4.65,9.30,7.75,17.05,13.95,13.95,12.40,10.08,10.85
N00001171,143,9,23,10,23,17,12,22,8,19,6.29,16.08,6.99,16.08,11.89,8.39,15.38,5.59,13.29
N00001172,140,9,22,13,22,16,9,24,6,19,6.43,15.71,9.29,15.71,11.43,6.43,17.14,4.29,13.57
N00001173,126,11,24,6,19,10,12,19,5,20,8.73,19.05,4.76,15.08,7.94,9.52,15.08,3.97,15.87
N00001174,154,23,71,21,13,6,4,9,4,3,14.94,46.10,13.64,8.44,3.90,2.60,5.84,2.60,1.95
N00001175,150,20,51,23,16,7,8,18,1,6,13.33,34.00,15.33,10.67,4.67,5.33,12.00,0.67,4.00
N00001176,118,11,16,9,18,10,11,24,8,11,9.32,13.56,7.63,15.25,8.47,9.32,20.34,6.78,9.32
N00001177,145,8,31,16,18,17,10,20,10,15,5.52,21.38,11.03,12.41,11.72,6.90,13.79,6.90,10.34
N00001178,181,13,63,22,24,13,11,18,6,11,7.18,34.81,12.15,13.26,7.18,6.08,9.94,3.31,6.08
N00001179,169,25,60,20,23,9,14,12,1,5,14.79,35.50,11.83,13.61,5.33,8.28,7.10,0.59,2.96
N00001180,57,1,15,9,13,3,4,7,2,3,1.75,26.32,15.79,22.81,5.26,7.02,12.28,3.51,5.26
N00001181,96,7,23,10,18,8,7,11,5,7,7.29,23.96,10.42,18.75,8.33,7.29,11.46,5.21,7.29
N00001182,185,20,69,22,21,3,16,25,4,5,10.81,37.30,11.89,11.35,1.62,8.65,13.51,2.16,2.70
N00001183,245,26,79,23,33,20,23,15,7,19,10.61,32.24,9.39,13.47,8.16,9.39,6.12,2.86,7.76
N00001184,140,14,30,11,23,8,10,19,10,15,10.00,21.43,7.86,16.43,5.71,7.14,13.57,7.14,10.71
N00001185,128,6,22,8,23,11,14,20,11,13,4.69,17.19,6.25,17.97,8.59,10.94,15.63,8.59,10.16
N00001186,122,8,27,14,21,11,11,13,8,9,6.56,22.13,11.48,17.21,9.02,9.02,10.66,6.56,7.38
N00001187,166,18,70,17,20,9,7,14,3,8,10.84,42.17,10.24,12.05,5.42,4.22,8.43,1.81,4.82
N00001188,268,24,72,42,41,18,27,19,6,19,8.96,26.87,15.67,15.30,6.72,10.07,7.09,2.24,7.09
N00001189,158,11,32,16,24,17,16,18,5,19,6.96,20.25,10.13,15.19,10.76,10.13,11.39,3.16,12.03
N00001190,140,11,24,5,25,15,13,22,3,22,7.86,17.14,3.57,17.86,10.71,9.29,15.71,2.14,15.71
N00001191,107,6,10,11,14,11,13,16,9,17,5.61,9.35,10.28,13.08,10.28,12.15,14.95,8.41,15.89
N00001192,119,8,21,10,9,16,15,13,7,20,6.72,17.65,8.40,7.56,13.45,12.61,10.92,5.88,16.81
N00001193,101,8,7,1,18,11,7,16,8,25,7.92,6.93,0.99,17.82,10.89,6.93,15.84,7.92,24.75
N00001194,129,10,8,7,13,16,9,32,11,23,7.75,6.20,5.43,10.08,12.40,6.98,24.81,8.53,17.83
N00001195,82,9,17,4,16,6,11,5,7,7,10.98,20.73,4.88,19.51,7.32,13.41,6.10,8.54,8.54
N00001196,163,11,11,8,31,22,13,27,17,23,6.75,6.75,4.91,19.02,13.50,7.98,16.56,10.43,14.11
N00001197,121,4,19,8,15,6,19,17,10,23,3.31,15.70,6.61,12.40,4.96,15.70,14.05,8.26,19.01
N00001198,211,23,64,18,37,20,13,16,11,9,10.90,30.33,8.53,17.54,9.48,6.16,7.58,5.21,4.27
N00001199,89,10,11,8,15,9,8,9,7,12,11.24,12.36,8.99,16.85,10.11,8.99,10.11,7.87,13.48
N00001200,181,19,82,14,21,12,11,11,6,5,10.50,45.30,7.73,11.60,6.63,6.08,6.08,3.31,2.76
N00001201,159,21,54,15,31,9,7,8,2,12,13.21,33.96,9.43,19.50,5.66,4.40,5.03,1.26,7.55
N00001202,84,6,12,8,8,5,16,7,5,17,7.14,14.29,9.52,9.52,5.95,19.05,8.33,5.95,20.24
N00001203,116,9,15,12,21,10,10,20,3,16,7.76,12.93,10.34,18.10,8.62,8.62,17.24,2.59,13.79
N00001204,387,28,55,29,90,39,39,46,17,44,7.24,14.21,7.49,23.26,10.08,10.08,11.89,4.39,11.37
N00001205,203,8,24,15,40,21,27,27,16,25,3.94,11.82,7.39,19.70,10.34,13.30,13.30,7.88,12.32
N00001206,84,1,8,11,15,8,8,9,8,16,1.19,9.52,13.10,17.86,9.52,9.52,10.71,9.52,19.05
N00001207,196,6,25,14,42,32,24,19,13,21,3.06,12.76,7.14,21.43,16.33,12.24,9.69,6.63,10.71
N00001208,136,9,25,7,29,11,17,14,8,16,6.62,18.38,5.15,21.32,8.09,12.50,10.29,5.88,11.76
N00001209,105,2,4,8,21,6,16,19,8,21,1.90,3.81,7.62,20.00,5.71,15.24,18.10,7.62,20.00
N00001210,142,3,13,12,27,13,12,24,11,27,2.11,9.15,8.45,19.01,9.15,8.45,16.90,7.75,19.01
N00001211,116,3,17,7,25,8,15,17,6,18,2.59,14.66,6.03,21.55,6.90,12.93,14.66,5.17,15.52
N00001212,130,9,7,11,18,14,18,27,8,18,6.92,5.38,8.46,13.85,10.77,13.85,20.77,6.15,13.85
N00001213,102,4,6,7,19,13,12,25,2,14,3.92,5.88,6.86,18.63,12.75,11.76,24.51,1.96,13.73
N00001214,98,5,8,3,22,9,9,22,2,18,5.10,8.16,3.06,22.45,9.18,9.18,22.45,2.04,18.37
N00001215,101,7,7,11,20,8,7,17,7,17,6.93,6.93,10.89,19.80,7.92,6.93,16.83,6.93,16.83
N00001216,202,10,14,22,46,22,22,35,9,22,4.95,6.93,10.89,22.77,10.89,10.89,17.33,4.46,10.89
N00001217,130,5,9,9,21,18,14,16,9,29,3.85,6.92,6.92,16.15,13.85,10.77,12.31,6.92,22.31
N00001218,128,9,11,14,16,13,20,15,10,20,7.03,8.59,10.94,12.50,10.16,15.63,11.72,7.81,15.63
N00001219,87,4,6,6,6,9,22,7,8,19,4.60,6.90,6.90,6.90,10.34,25.29,8.05,9.20,21.84
N00001220,69,3,4,3,5,7,11,16,5,15,4.35,5.80,4.35,7.25,10.14,15.94,23.19,7.25,21.74
N00001221,74,5,8,3,6,4,19,5,9,15,6.76,10.81,4.05,8.11,5.41,25.68,6.76,12.16,20.27
N00001222,83,2,2,6,9,8,21,8,7,20,2.41,2.41,7.23,10.84,9.64,25.30,9.64,8.43,24.10
N00001223,100,3,3,6,11,8,14,16,9,30,3.00,3.00,6.00,11.00,8.00,14.00,16.00,9.00,30.00
N00001224,106,5,6,10,16,13,10,16,7,23,4.72,5.66,9.43,15.09,12.26,9.43,15.09,6.60,21.70
N00001225,66,1,7,5,12,6,9,6,5,15,1.52,10.61,7.58,18.18,9.09,13.64,9.09,7.58,22.73
N00001226,110,2,2,8,15,18,14,15,15,21,1.82,1.82,7.27,13.64,16.36,12.73,13.64,13.64,19.09
N00001227,77,8,4,3,10,9,11,11,4,17,10.39,5.19,3.90,12.99,11.69,14.29,14.29,5.19,22.08
N00001228,47,2,2,3,7,3,10,6,3,11,4.26,4.26,6.38,14.89,6.38,21.28,12.77,6.38,23.40
N00001229,89,5,6,6,16,6,9,18,10,13,5.62,6.74,6.74,17.98,6.74,10.11,20.22,11.24,14.61
N00001230,126,4,12,11,33,11,9,16,13,17,3.17,9.52,8.73,26.19,8.73,7.14,12.70,10.32,13.49
N00001231,141,8,18,16,22,12,13,18,10,24,5.67,12.77,11.35,15.60,8.51,9.22,12.77,7.09,17.02
N00001232,184,13,31,20,24,23,11,27,15,20,7.07,16.85,10.87,13.04,12.50,5.98,14.67,8.15,10.87
N00001233,196,10,26,22,33,22,19,26,18,20,5.10,13.27,11.22,16.84,11.22,9.69,13.27,9.18,10.20
N00001234,168,12,29,16,40,14,16,19,9,13,7.14,17.26,9.52,23.81,8.33,9.52,11.31,5.36,7.74
N00001235,352,13,25,31,74,38,44,50,31,46,3.69,7.10,8.81,21.02,10.80,12.50,14.20,8.81,13.07
N00001236,138,10,15,15,21,16,16,22,8,15,7.25,10.87,10.87,15.22,11.59,11.59,15.94,5.80,10.87
N00001237,85,6,6,7,15,8,12,12,7,12,7.06,7.06,8.24,17.65,9.41,14.12,14.12,8.24,14.12
N00001238,109,6,12,10,19,13,12,15,3,19,5.50,11.01,9.17,17.43,11.93,11.01,13.76,2.75,17.43
N00001239,132,6,25,10,21,17,12,17,9,15,4.55,18.94,7.58,15.91,12.88,9.09,12.88,6.82,11.36
N00001240,414,16,40,30,81,38,52,48,47,62,3.86,9.66,7.25,19.57,9.18,12.56,11.59,11.35,14.98
N00001241,101,4,11,4,23,11,12,14,4,18,3.96,10.89,3.96,22.77,10.89,11.88,13.86,3.96,17.82
N00001242,101,9,9,6,20,12,10,14,9,12,8.91,8.91,5.94,19.80,11.88,9.90,13.86,8.91,11.88
N00001243,91,2,10,3,16,6,13,18,5,18,2.20,10.99,3.30,17.58,6.59,14.29,19.78,5.49,19.78
N00001244,100,7,9,10,13,12,13,12,5,19,7.00,9.00,10.00,13.00,12.00,13.00,12.00,5.00,19.00
N00001245,104,4,13,8,21,6,14,11,11,16,3.85,12.50,7.69,20.19,5.77,13.46,10.58,10.58,15.38
N00001246,311,20,28,34,65,37,20,42,26,39,6.43,9.00,10.93,20.90,11.90,6.43,13.50,8.36,12.54
N00001247,78,3,1,4,13,10,15,12,6,14,3.85,1.28,5.13,16.67,12.82,19.23,15.38,7.69,17.95
N00001248,223,18,21,30,28,21,25,33,22,25,8.07,9.42,13.45,12.56,9.42,11.21,14.80,9.87,11.21
N00001249,192,16,21,23,31,20,19,23,18,21,8.33,10.94,11.98,16.15,10.42,9.90,11.98,9.38,10.94
N00001250,232,18,20,23,48,31,27,29,13,23,7.76,8.62,9.91,20.69,13.36,11.64,12.50,5.60,9.91
N00001251,122,6,15,7,13,11,17,15,18,20,4.92,12.30,5.74,10.66,9.02,13.93,12.30,14.75,16.39
N00001252,140,12,18,13,26,18,12,10,12,19,8.57,12.86,9.29,18.57,12.86,8.57,7.14,8.57,13.57
N00001253,89,3,14,4,13,8,9,13,6,19,3.37,15.73,4.49,14.61,8.99,10.11,14.61,6.74,21.35
N00001254,139,9,14,14,22,25,10,12,15,18,6.47,10.07,10.07,15.83,17.99,7.19,8.63,10.79,12.95
N00001255,100,5,6,8,17,15,9,12,12,16,5.00,6.00,8.00,17.00,15.00,9.00,12.00,12.00,16.00
N00001256,108,6,13,16,24,9,11,6,14,9,5.56,12.04,14.81,22.22,8.33,10.19,5.56,12.96,8.33
N00001257,81,7,3,7,8,8,14,8,7,19,8.64,3.70,8.64,9.88,9.88,17.28,9.88,8.64,23.46
N00001258,98,5,5,5,11,9,15,10,11,27,5.10,5.10,5.10,11.22,9.18,15.31,10.20,11.22,27.55
N00001259,82,1,5,4,3,8,11,18,12,20,1.22,6.10,4.88,3.66,9.76,13.41,21.95,14.63,24.39
N00001260,119,8,4,8,18,9,24,5,8,35,6.72,3.36,6.72,15.13,7.56,20.17,4.20,6.72,29.41
N00001261,93,4,1,4,11,13,9,5,15,31,4.30,1.08,4.30,11.83,13.98,9.68,5.38,16.13,33.33
N00001262,162,9,14,12,29,22,26,26,6,18,5.56,8.64,7.41,17.90,13.58,16.05,16.05,3.70,11.11
N00001263,147,10,20,20,24,23,13,11,10,16,6.80,13.61,13.61,16.33,15.65,8.84,7.48,6.80,10.88
N00001264,82,5,13,11,15,7,6,9,3,13,6.10,15.85,13.41,18.29,8.54,7.32,10.98,3.66,15.85
N00001265,422,31,138,57,52,26,36,35,14,33,7.35,32.70,13.51,12.32,6.16,8.53,8.29,3.32,7.82
N00001266,46,2,2,2,8,4,7,7,7,7,4.35,4.35,4.35,17.39,8.70,15.22,15.22,15.22,15.22
N00001267,81,8,3,6,12,7,7,10,9,19,9.88,3.70,7.41,14.81,8.64,8.64,12.35,11.11,23.46
N00001268,76,2,3,3,10,7,10,8,9,24,2.63,3.95,3.95,13.16,9.21,13.16,10.53,11.84,31.58
N00001269,285,17,43,32,50,28,29,31,18,37,5.96,15.09,11.23,17.54,9.82,10.18,10.88,6.32,12.98
N00001270,127,4,16,10,29,8,14,14,6,26,3.15,12.60,7.87,22.83,6.30,11.02,11.02,4.72,20.47
N00001271,767,44,166,93,121,61,50,84,39,109,5.74,21.64,12.13,15.78,7.95,6.52,10.95,5.08,14.21
N00001272,105,8,18,7,15,9,8,11,5,24,7.62,17.14,6.67,14.29,8.57,7.62,10.48,4.76,22.86
N00001273,124,7,15,12,21,12,19,17,4,17,5.65,12.10,9.68,16.94,9.68,15.32,13.71,3.23,13.71
N00001274,88,6,6,4,14,17,4,18,6,13,6.82,6.82,4.55,15.91,19.32,4.55,20.45,6.82,14.77
N00001275,89,4,3,6,17,14,11,10,10,14,4.49,3.37,6.74,19.10,15.73,12.36,11.24,11.24,15.73
N00001276,78,6,6,7,13,3,11,13,5,14,7.69,7.69,8.97,16.67,3.85,14.10,16.67,6.41,17.95
N00001277,138,13,44,18,24,10,9,6,5,9,9.42,31.88,13.04,17.39,7.25,6.52,4.35,3.62,6.52
N00001278,148,20,42,15,18,12,12,11,10,8,13.51,28.38,10.14,12.16,8.11,8.11,7.43,6.76,5.41
N00001279,71,5,2,7,6,9,8,9,11,14,7.04,2.82,9.86,8.45,12.68,11.27,12.68,15.49,19.72
N00001280,74,6,3,12,10,9,8,9,3,14,8.11,4.05,16.22,13.51,12.16,10.81,12.16,4.05,18.92
N00001281,153,18,60,22,17,11,4,10,1,10,11.76,39.22,14.38,11.11,7.19,2.61,6.54,0.65,6.54
N00001282,153,24,52,16,25,5,9,9,7,6,15.69,33.99,10.46,16.34,3.27,5.88,5.88,4.58,3.92
N00001283,171,22,53,27,24,7,15,9,4,10,12.87,30.99,15.79,14.04,4.09,8.77,5.26,2.34,5.85
N00001284,197,23,50,22,33,13,16,16,9,15,11.68,25.38,11.17,16.75,6.60,8.12,8.12,4.57,7.61
N00001285,172,20,30,33,31,15,11,12,7,13,11.63,17.44,19.19,18.02,8.72,6.40,6.98,4.07,7.56
N00001286,170,10,21,9,35,23,19,19,11,23,5.88,12.35,5.29,20.59,13.53,11.18,11.18,6.47,13.53
N00001287,136,15,23,20,28,10,9,11,9,11,11.03,16.91,14.71,20.59,7.35,6.62,8.09,6.62,8.09
N00001288,148,10,21,15,27,20,19,18,5,13,6.76,14.19,10.14,18.24,13.51,12.84,12.16,3.38,8.78
N00001289,159,13,24,17,28,22,8,22,9,16,8.18,15.09,10.69,17.61,13.84,5.03,13.84,5.66,10.06
N00001290,156,11,27,14,28,21,12,15,10,18,7.05,17.31,8.97,17.95,13.46,7.69,9.62,6.41,11.54
N00001291,161,9,23,16,36,18,13,23,13,10,5.59,14.29,9.94,22.36,11.18,8.07,14.29,8.07,6.21
N00001292,457,41,116,44,93,34,39,32,25,33,8.97,25.38,9.63,20.35,7.44,8.53,7.00,5.47,7.22
N00001293,190,11,28,18,45,14,13,30,14,17,5.79,14.74,9.47,23.68,7.37,6.84,15.79,7.37,8.95
N00001294,125,8,19,15,31,4,15,14,11,8,6.40,15.20,12.00,24.80,3.20,12.00,11.20,8.80,6.40
N00001295,154,7,13,14,31,17,23,22,10,17,4.55,8.44,9.09,20.13,11.04,14.94,14.29,6.49,11.04
N00001296,93,8,10,8,6,16,10,16,8,11,8.60,10.75,8.60,6.45,17.20,10.75,17.20,8.60,11.83
N00001297,172,8,25,14,27,19,9,32,14,24,4.65,14.53,8.14,15.70,11.05,5.23,18.60,8.14,13.95
N00001298,130,8,12,12,12,15,22,18,7,24,6.15,9.23,9.23,9.23,11.54,16.92,13.85,5.38,18.46
N00001299,118,1,16,5,15,18,19,7,15,22,0.85,13.56,4.24,12.71,15.25,16.10,5.93,12.71,18.64
N00001300,126,3,24,14,22,21,7,19,9,7,2.38,19.05,11.11,17.46,16.67,5.56,15.08,7.14,5.56
N00001301,158,8,28,15,25,15,20,20,14,13,5.06,17.72,9.49,15.82,9.49,12.66,12.66,8.86,8.23
N00001302,181,8,12,10,23,18,33,34,11,32,4.42,6.63,5.52,12.71,9.94,18.23,18.78,6.08,17.68
N00001303,100,4,7,14,11,9,16,20,4,15,4.00,7.00,14.00,11.00,9.00,16.00,20.00,4.00,15.00
N00001304,114,3,17,6,19,15,14,18,15,7,2.63,14.91,5.26,16.67,13.16,12.28,15.79,13.16,6.14
N00001305,126,3,19,8,29,18,10,17,7,15,2.38,15.08,6.35,23.02,14.29,7.94,13.49,5.56,11.90
N00001306,69,5,6,6,15,5,6,11,5,10,7.25,8.70,8.70,21.74,7.25,8.70,15.94,7.25,14.49
N00001307,102,7,5,8,17,13,14,15,4,19,6.86,4.90,7.84,16.67,12.75,13.73,14.71,3.92,18.63
N00001308,197,17,24,19,32,14,27,22,19,23,8.63,12.18,9.64,16.24,7.11,13.71,11.17,9.64,11.68
N00001309,124,4,11,14,21,8,15,21,10,20,3.23,8.87,11.29,16.94,6.45,12.10,16.94,8.06,16.13
N00001310,408,19,65,26,58,40,49,59,28,64,4.66,15.93,6.37,14.22,9.80,12.01,14.46,6.86,15.69
N00001311,69,1,3,4,7,9,14,10,7,14,1.45,4.35,5.80,10.14,13.04,20.29,14.49,10.14,20.29
N00001312,208,8,25,19,27,20,24,28,16,41,3.85,12.02,9.13,12.98,9.62,11.54,13.46,7.69,19.71
N00001313,201,14,46,14,28,12,24,17,21,25,6.97,22.89,6.97,13.93,5.97,11.94,8.46,10.45,12.44
N00001314,145,10,26,10,16,12,24,18,11,18,6.90,17.93,6.90,11.03,8.28,16.55,12.41,7.59,12.41
N00001315,101,3,14,4,12,10,19,13,11,15,2.97,13.86,3.96,11.88,9.90,18.81,12.87,10.89,14.85
N00001316,79,3,10,5,8,9,14,12,4,14,3.80,12.66,6.33,10.13,11.39,17.72,15.19,5.06,17.72
N00001317,128,2,8,8,14,13,21,21,16,25,1.56,6.25,6.25,10.94,10.16,16.41,16.41,12.50,19.53
N00001318,137,3,19,14,16,18,12,21,14,20,2.19,13.87,10.22,11.68,13.14,8.76,15.33,10.22,14.60
N00001319,132,8,18,10,30,12,15,12,4,23,6.06,13.64,7.58,22.73,9.09,11.36,9.09,3.03,17.42
N00001320,122,8,9,16,24,12,17,11,11,14,6.56,7.38,13.11,19.67,9.84,13.93,9.02,9.02,11.48
N00001321,106,9,12,7,21,17,6,22,5,7,8.49,11.32,6.60,19.81,16.04,5.66,20.75,4.72,6.60
N00001322,95,6,12,11,18,7,10,15,6,10,6.32,12.63,11.58,18.95,7.37,10.53,15.79,6.32,10.53
N00001323,122,8,13,11,18,13,11,17,16,15,6.56,10.66,9.02,14.75,10.66,9.02,13.93,13.11,12.30
N00001324,100,7,21,5,14,10,13,10,6,14,7.00,21.00,5.00,14.00,10.00,13.00,10.00,6.00,14.00
N00001325,657,91,323,80,59,15,19,31,4,35,13.85,49.16,12.18,8.98,2.28,2.89,4.72,0.61,5.33
N00001326,160,25,82,16,13,3,3,13,0,5,15.63,51.25,10.00,8.13,1.88,1.88,8.13,0,3.13
N00001327,123,20,61,17,13,3,2,4,1,2,16.26,49.59,13.82,10.57,2.44,1.63,3.25,0.81,1.63
N00001328,457,70,221,56,39,10,11,26,6,18,15.32,48.36,12.25,8.53,2.19,2.41,5.69,1.31,3.94
N00001329,134,13,55,20,13,4,7,13,2,7,9.70,41.04,14.93,9.70,2.99,5.22,9.70,1.49,5.22
N00001330,153,21,69,23,12,7,2,7,4,8,13.73,45.10,15.03,7.84,4.58,1.31,4.58,2.61,5.23
