GeographyCode,KS613NI0001,KS613NI0002,KS613NI0003,KS613NI0004,KS613NI0005,KS613NI0006,KS613NI0007,KS613NI0008,KS613NI0009,KS613NI0010,KS613NI0011,KS613NI0012,KS613NI0013,KS613NI0014,KS613NI0015,KS613NI0016,KS613NI0017,KS613NI0018,KS613NI0019,KS613NI0020,KS613NI0021,KS613NI0022,KS613NI0023
N00002592,184,4,12,44,44,6,7,27,11,2,2,25,2.17,6.52,23.91,23.91,3.26,3.80,14.67,5.98,1.09,1.09,13.59
N00002593,100,1,1,22,19,3,3,24,5,7,1,14,1.00,1.00,22.00,19.00,3.00,3.00,24.00,5.00,7.00,1.00,14.00
N00002594,123,0,1,12,15,2,7,26,22,19,6,13,0,0.81,9.76,12.20,1.63,5.69,21.14,17.89,15.45,4.88,10.57
N00002595,166,0,5,19,17,0,6,38,31,26,7,17,0,3.01,11.45,10.24,0,3.61,22.89,18.67,15.66,4.22,10.24
N00002596,162,1,3,41,35,1,7,27,26,5,3,13,0.62,1.85,25.31,21.60,0.62,4.32,16.67,16.05,3.09,1.85,8.02
N00002597,133,1,4,23,22,7,6,15,19,7,6,23,0.75,3.01,17.29,16.54,5.26,4.51,11.28,14.29,5.26,4.51,17.29
N00002598,108,0,0,9,11,3,8,20,23,15,4,15,0,0,8.33,10.19,2.78,7.41,18.52,21.30,13.89,3.70,13.89
N00002599,168,2,8,38,28,2,7,31,18,8,7,19,1.19,4.76,22.62,16.67,1.19,4.17,18.45,10.71,4.76,4.17,11.31
N00002600,122,1,5,17,24,6,3,19,17,4,1,25,0.82,4.10,13.93,19.67,4.92,2.46,15.57,13.93,3.28,0.82,20.49
N00002601,144,2,2,34,26,13,5,25,14,7,2,14,1.39,1.39,23.61,18.06,9.03,3.47,17.36,9.72,4.86,1.39,9.72
N00002602,138,1,6,36,22,3,5,27,9,9,3,17,0.72,4.35,26.09,15.94,2.17,3.62,19.57,6.52,6.52,2.17,12.32
N00002603,294,0,6,31,33,14,9,43,43,34,10,71,0,2.04,10.54,11.22,4.76,3.06,14.63,14.63,11.56,3.40,24.15
N00002604,132,1,6,20,15,5,3,9,6,12,4,51,0.76,4.55,15.15,11.36,3.79,2.27,6.82,4.55,9.09,3.03,38.64
N00002605,80,0,4,8,12,1,3,15,11,13,1,12,0,5.00,10.00,15.00,1.25,3.75,18.75,13.75,16.25,1.25,15.00
N00002606,125,0,1,11,15,3,6,21,23,21,6,18,0,0.80,8.80,12.00,2.40,4.80,16.80,18.40,16.80,4.80,14.40
N00002607,67,0,0,6,12,2,5,10,13,8,2,9,0,0,8.96,17.91,2.99,7.46,14.93,19.40,11.94,2.99,13.43
N00002608,87,0,8,21,14,1,5,9,7,1,2,19,0,9.20,24.14,16.09,1.15,5.75,10.34,8.05,1.15,2.30,21.84
N00002609,450,2,8,52,27,5,2,15,14,4,2,319,0.44,1.78,11.56,6.00,1.11,0.44,3.33,3.11,0.89,0.44,70.89
N00002610,104,1,3,12,13,2,5,25,14,5,2,22,0.96,2.88,11.54,12.50,1.92,4.81,24.04,13.46,4.81,1.92,21.15
N00002611,53,0,1,13,5,2,0,19,4,2,2,5,0,1.89,24.53,9.43,3.77,0,35.85,7.55,3.77,3.77,9.43
N00002612,98,1,4,16,20,2,1,12,9,9,5,19,1.02,4.08,16.33,20.41,2.04,1.02,12.24,9.18,9.18,5.10,19.39
N00002613,218,0,3,27,33,4,7,43,45,21,11,24,0,1.38,12.39,15.14,1.83,3.21,19.72,20.64,9.63,5.05,11.01
N00002614,124,0,4,14,18,2,3,31,16,17,7,12,0,3.23,11.29,14.52,1.61,2.42,25.00,12.90,13.71,5.65,9.68
N00002615,124,0,3,16,17,0,4,29,25,8,4,18,0,2.42,12.90,13.71,0,3.23,23.39,20.16,6.45,3.23,14.52
N00002616,123,0,2,16,11,1,2,29,22,16,6,18,0,1.63,13.01,8.94,0.81,1.63,23.58,17.89,13.01,4.88,14.63
N00002617,151,1,5,26,21,3,7,33,25,14,5,11,0.66,3.31,17.22,13.91,1.99,4.64,21.85,16.56,9.27,3.31,7.28
N00002618,72,0,1,9,5,0,4,20,13,11,2,7,0,1.39,12.50,6.94,0,5.56,27.78,18.06,15.28,2.78,9.72
N00002619,206,0,5,38,25,15,11,42,29,19,5,17,0,2.43,18.45,12.14,7.28,5.34,20.39,14.08,9.22,2.43,8.25
N00002620,211,1,5,48,25,6,7,52,22,21,11,13,0.47,2.37,22.75,11.85,2.84,3.32,24.64,10.43,9.95,5.21,6.16
N00002621,78,0,0,11,17,2,2,23,12,5,3,3,0,0,14.10,21.79,2.56,2.56,29.49,15.38,6.41,3.85,3.85
N00002622,119,2,6,18,20,4,3,26,15,11,1,13,1.68,5.04,15.13,16.81,3.36,2.52,21.85,12.61,9.24,0.84,10.92
N00002623,105,2,0,17,13,2,6,30,23,6,0,6,1.90,0,16.19,12.38,1.90,5.71,28.57,21.90,5.71,0,5.71
N00002624,99,1,2,24,15,1,4,8,15,12,6,11,1.01,2.02,24.24,15.15,1.01,4.04,8.08,15.15,12.12,6.06,11.11
N00002625,128,2,1,14,9,4,8,22,34,13,8,13,1.56,0.78,10.94,7.03,3.13,6.25,17.19,26.56,10.16,6.25,10.16
N00002626,305,4,22,61,35,12,11,56,36,19,7,42,1.31,7.21,20.00,11.48,3.93,3.61,18.36,11.80,6.23,2.30,13.77
N00002627,104,1,1,9,12,2,3,29,21,17,4,5,0.96,0.96,8.65,11.54,1.92,2.88,27.88,20.19,16.35,3.85,4.81
N00002628,337,1,9,48,46,15,10,63,51,40,11,43,0.30,2.67,14.24,13.65,4.45,2.97,18.69,15.13,11.87,3.26,12.76
N00002629,94,0,0,10,9,2,5,17,23,17,4,7,0,0,10.64,9.57,2.13,5.32,18.09,24.47,18.09,4.26,7.45
N00002630,102,1,3,7,5,2,6,24,15,16,10,13,0.98,2.94,6.86,4.90,1.96,5.88,23.53,14.71,15.69,9.80,12.75
N00002631,120,1,1,15,7,7,7,27,26,14,1,14,0.83,0.83,12.50,5.83,5.83,5.83,22.50,21.67,11.67,0.83,11.67
N00002632,151,2,2,18,20,7,7,50,14,15,2,14,1.32,1.32,11.92,13.25,4.64,4.64,33.11,9.27,9.93,1.32,9.27
N00002633,162,1,8,35,29,9,6,39,12,9,2,12,0.62,4.94,21.60,17.90,5.56,3.70,24.07,7.41,5.56,1.23,7.41
N00002634,112,1,4,44,14,9,3,19,4,3,1,10,0.89,3.57,39.29,12.50,8.04,2.68,16.96,3.57,2.68,0.89,8.93
N00002635,128,1,1,19,14,2,8,38,24,8,3,10,0.78,0.78,14.84,10.94,1.56,6.25,29.69,18.75,6.25,2.34,7.81
N00002636,148,1,1,27,32,6,2,25,18,16,3,17,0.68,0.68,18.24,21.62,4.05,1.35,16.89,12.16,10.81,2.03,11.49
N00002637,170,1,6,56,32,10,4,34,9,6,1,11,0.59,3.53,32.94,18.82,5.88,2.35,20.00,5.29,3.53,0.59,6.47
N00002638,155,1,6,42,30,14,7,28,10,4,3,10,0.65,3.87,27.10,19.35,9.03,4.52,18.06,6.45,2.58,1.94,6.45
N00002639,101,3,1,22,17,4,2,24,13,10,1,4,2.97,0.99,21.78,16.83,3.96,1.98,23.76,12.87,9.90,0.99,3.96
N00002640,143,2,4,51,32,7,1,20,11,3,0,12,1.40,2.80,35.66,22.38,4.90,0.70,13.99,7.69,2.10,0,8.39
N00002641,148,2,4,47,33,6,6,22,10,2,2,14,1.35,2.70,31.76,22.30,4.05,4.05,14.86,6.76,1.35,1.35,9.46
N00002642,173,1,10,70,32,6,1,27,4,4,1,17,0.58,5.78,40.46,18.50,3.47,0.58,15.61,2.31,2.31,0.58,9.83
N00002643,157,2,10,60,33,6,3,17,8,2,1,15,1.27,6.37,38.22,21.02,3.82,1.91,10.83,5.10,1.27,0.64,9.55
N00002644,126,2,1,17,14,2,5,30,20,21,2,12,1.59,0.79,13.49,11.11,1.59,3.97,23.81,15.87,16.67,1.59,9.52
N00002645,121,1,4,32,21,5,9,16,17,5,3,8,0.83,3.31,26.45,17.36,4.13,7.44,13.22,14.05,4.13,2.48,6.61
N00002646,127,2,4,20,23,8,6,31,18,5,1,9,1.57,3.15,15.75,18.11,6.30,4.72,24.41,14.17,3.94,0.79,7.09
N00002647,293,4,6,65,56,22,18,59,35,5,2,21,1.37,2.05,22.18,19.11,7.51,6.14,20.14,11.95,1.71,0.68,7.17
N00002648,75,0,1,19,18,3,0,16,4,4,3,7,0,1.33,25.33,24.00,4.00,0,21.33,5.33,5.33,4.00,9.33
N00002649,169,1,5,33,28,9,5,37,13,23,1,14,0.59,2.96,19.53,16.57,5.33,2.96,21.89,7.69,13.61,0.59,8.28
N00002650,116,1,0,11,14,4,9,39,22,4,3,9,0.86,0,9.48,12.07,3.45,7.76,33.62,18.97,3.45,2.59,7.76
N00002651,171,3,6,51,45,6,5,35,7,3,1,9,1.75,3.51,29.82,26.32,3.51,2.92,20.47,4.09,1.75,0.58,5.26
N00002652,121,1,0,14,13,6,8,40,20,6,3,10,0.83,0,11.57,10.74,4.96,6.61,33.06,16.53,4.96,2.48,8.26
N00002653,161,1,4,43,31,7,5,34,16,4,5,11,0.62,2.48,26.71,19.25,4.35,3.11,21.12,9.94,2.48,3.11,6.83
N00002654,110,1,2,25,17,3,8,23,9,12,4,6,0.91,1.82,22.73,15.45,2.73,7.27,20.91,8.18,10.91,3.64,5.45
N00002655,92,1,0,14,13,3,2,21,19,7,4,8,1.09,0,15.22,14.13,3.26,2.17,22.83,20.65,7.61,4.35,8.70
N00002656,262,1,10,53,40,13,10,58,32,21,5,19,0.38,3.82,20.23,15.27,4.96,3.82,22.14,12.21,8.02,1.91,7.25
N00002657,128,2,1,21,17,5,7,33,21,7,1,13,1.56,0.78,16.41,13.28,3.91,5.47,25.78,16.41,5.47,0.78,10.16
N00002658,162,1,6,20,24,1,7,41,23,14,5,20,0.62,3.70,12.35,14.81,0.62,4.32,25.31,14.20,8.64,3.09,12.35
N00002659,130,0,3,15,18,0,5,26,22,20,4,17,0,2.31,11.54,13.85,0,3.85,20.00,16.92,15.38,3.08,13.08
N00002660,145,0,8,34,30,10,10,33,9,1,2,8,0,5.52,23.45,20.69,6.90,6.90,22.76,6.21,0.69,1.38,5.52
N00002661,200,2,2,18,39,7,10,54,31,20,2,15,1.00,1.00,9.00,19.50,3.50,5.00,27.00,15.50,10.00,1.00,7.50
N00002662,140,4,4,31,27,5,9,30,14,7,2,7,2.86,2.86,22.14,19.29,3.57,6.43,21.43,10.00,5.00,1.43,5.00
N00002663,128,0,3,30,25,6,6,29,12,5,2,10,0,2.34,23.44,19.53,4.69,4.69,22.66,9.38,3.91,1.56,7.81
N00002664,110,0,3,12,24,4,1,32,17,6,3,8,0,2.73,10.91,21.82,3.64,0.91,29.09,15.45,5.45,2.73,7.27
N00002665,109,1,5,21,20,5,4,29,17,1,1,5,0.92,4.59,19.27,18.35,4.59,3.67,26.61,15.60,0.92,0.92,4.59
N00002666,103,1,4,21,26,7,2,21,9,4,0,8,0.97,3.88,20.39,25.24,6.80,1.94,20.39,8.74,3.88,0,7.77
N00002667,287,3,6,40,35,14,15,67,51,26,8,22,1.05,2.09,13.94,12.20,4.88,5.23,23.34,17.77,9.06,2.79,7.67
N00002668,107,0,2,28,14,5,3,26,15,2,1,11,0,1.87,26.17,13.08,4.67,2.80,24.30,14.02,1.87,0.93,10.28
N00002669,193,6,4,47,49,12,9,22,23,5,1,15,3.11,2.07,24.35,25.39,6.22,4.66,11.40,11.92,2.59,0.52,7.77
N00002670,633,5,26,133,102,35,25,130,67,34,8,68,0.79,4.11,21.01,16.11,5.53,3.95,20.54,10.58,5.37,1.26,10.74
N00002671,530,3,11,128,110,17,19,104,43,24,6,65,0.57,2.08,24.15,20.75,3.21,3.58,19.62,8.11,4.53,1.13,12.26
N00002672,123,0,0,19,8,5,4,34,15,19,3,16,0,0,15.45,6.50,4.07,3.25,27.64,12.20,15.45,2.44,13.01
N00002673,463,1,8,107,81,15,24,87,53,37,3,47,0.22,1.73,23.11,17.49,3.24,5.18,18.79,11.45,7.99,0.65,10.15
N00002674,110,0,1,19,8,2,5,27,25,13,1,9,0,0.91,17.27,7.27,1.82,4.55,24.55,22.73,11.82,0.91,8.18
N00002675,140,1,6,37,30,5,3,29,8,5,1,15,0.71,4.29,26.43,21.43,3.57,2.14,20.71,5.71,3.57,0.71,10.71
N00002676,272,1,12,50,50,23,12,53,30,12,2,27,0.37,4.41,18.38,18.38,8.46,4.41,19.49,11.03,4.41,0.74,9.93
N00002677,157,1,6,35,33,18,5,26,12,4,2,15,0.64,3.82,22.29,21.02,11.46,3.18,16.56,7.64,2.55,1.27,9.55
N00002678,138,1,3,37,21,9,7,27,10,7,1,15,0.72,2.17,26.81,15.22,6.52,5.07,19.57,7.25,5.07,0.72,10.87
N00002679,197,0,6,49,35,6,12,30,24,12,3,20,0,3.05,24.87,17.77,3.05,6.09,15.23,12.18,6.09,1.52,10.15
N00002680,158,3,14,44,22,12,2,27,8,3,2,21,1.90,8.86,27.85,13.92,7.59,1.27,17.09,5.06,1.90,1.27,13.29
N00002681,150,4,8,51,25,18,3,13,9,6,2,11,2.67,5.33,34.00,16.67,12.00,2.00,8.67,6.00,4.00,1.33,7.33
N00002682,177,3,11,50,39,5,4,28,8,3,0,26,1.69,6.21,28.25,22.03,2.82,2.26,15.82,4.52,1.69,0,14.69
N00002683,140,2,8,35,32,13,5,19,9,2,0,15,1.43,5.71,25.00,22.86,9.29,3.57,13.57,6.43,1.43,0,10.71
N00002684,156,5,16,56,25,6,5,19,8,3,1,12,3.21,10.26,35.90,16.03,3.85,3.21,12.18,5.13,1.92,0.64,7.69
N00002685,142,2,8,35,41,17,2,15,3,0,1,18,1.41,5.63,24.65,28.87,11.97,1.41,10.56,2.11,0,0.70,12.68
N00002686,117,2,7,44,18,10,3,18,7,2,0,6,1.71,5.98,37.61,15.38,8.55,2.56,15.38,5.98,1.71,0,5.13
N00002687,109,2,4,24,19,11,3,21,12,2,5,6,1.83,3.67,22.02,17.43,10.09,2.75,19.27,11.01,1.83,4.59,5.50
N00002688,135,3,8,31,28,16,3,19,9,2,1,15,2.22,5.93,22.96,20.74,11.85,2.22,14.07,6.67,1.48,0.74,11.11
N00002689,110,0,0,12,19,5,8,20,28,6,2,10,0,0,10.91,17.27,4.55,7.27,18.18,25.45,5.45,1.82,9.09
N00002690,89,1,7,15,11,8,4,12,11,11,1,8,1.12,7.87,16.85,12.36,8.99,4.49,13.48,12.36,12.36,1.12,8.99
N00002691,128,2,5,36,17,9,3,30,6,5,0,15,1.56,3.91,28.13,13.28,7.03,2.34,23.44,4.69,3.91,0,11.72
N00002692,107,1,8,34,9,7,7,18,6,5,3,9,0.93,7.48,31.78,8.41,6.54,6.54,16.82,5.61,4.67,2.80,8.41
N00002693,109,1,2,28,11,3,10,17,9,15,3,10,0.92,1.83,25.69,10.09,2.75,9.17,15.60,8.26,13.76,2.75,9.17
N00002694,109,1,4,39,26,0,6,15,9,1,0,8,0.92,3.67,35.78,23.85,0,5.50,13.76,8.26,0.92,0,7.34
N00002695,159,2,7,50,30,8,9,19,11,0,4,19,1.26,4.40,31.45,18.87,5.03,5.66,11.95,6.92,0,2.52,11.95
N00002696,114,1,8,29,21,3,7,20,6,3,2,14,0.88,7.02,25.44,18.42,2.63,6.14,17.54,5.26,2.63,1.75,12.28
N00002697,135,2,11,40,19,5,6,22,6,7,4,13,1.48,8.15,29.63,14.07,3.70,4.44,16.30,4.44,5.19,2.96,9.63
N00002698,202,1,12,69,33,9,15,28,8,6,2,19,0.50,5.94,34.16,16.34,4.46,7.43,13.86,3.96,2.97,0.99,9.41
N00002699,130,1,0,20,21,5,8,33,22,6,1,13,0.77,0,15.38,16.15,3.85,6.15,25.38,16.92,4.62,0.77,10.00
N00002700,211,1,8,43,46,12,10,43,14,8,4,22,0.47,3.79,20.38,21.80,5.69,4.74,20.38,6.64,3.79,1.90,10.43
N00002701,185,2,5,39,31,19,9,35,15,6,3,21,1.08,2.70,21.08,16.76,10.27,4.86,18.92,8.11,3.24,1.62,11.35
N00002702,137,2,1,36,21,7,8,24,13,11,0,14,1.46,0.73,26.28,15.33,5.11,5.84,17.52,9.49,8.03,0,10.22
N00002703,214,2,15,56,37,11,7,40,20,3,0,23,0.93,7.01,26.17,17.29,5.14,3.27,18.69,9.35,1.40,0,10.75
N00002704,190,5,6,64,37,13,6,22,7,5,2,23,2.63,3.16,33.68,19.47,6.84,3.16,11.58,3.68,2.63,1.05,12.11
N00002705,164,2,8,33,36,7,4,29,10,5,1,29,1.22,4.88,20.12,21.95,4.27,2.44,17.68,6.10,3.05,0.61,17.68
N00002706,172,2,7,50,28,12,4,28,17,7,3,14,1.16,4.07,29.07,16.28,6.98,2.33,16.28,9.88,4.07,1.74,8.14
N00002707,213,3,4,75,40,11,9,32,10,3,3,23,1.41,1.88,35.21,18.78,5.16,4.23,15.02,4.69,1.41,1.41,10.80
N00002708,89,1,0,16,9,4,5,17,20,8,0,9,1.12,0,17.98,10.11,4.49,5.62,19.10,22.47,8.99,0,10.11
N00002709,182,1,10,56,28,14,9,32,12,3,2,15,0.55,5.49,30.77,15.38,7.69,4.95,17.58,6.59,1.65,1.10,8.24
N00002710,164,0,1,33,32,4,10,37,24,11,2,10,0,0.61,20.12,19.51,2.44,6.10,22.56,14.63,6.71,1.22,6.10
N00002711,266,2,15,72,37,14,14,56,19,16,4,17,0.75,5.64,27.07,13.91,5.26,5.26,21.05,7.14,6.02,1.50,6.39
N00002712,127,1,8,21,22,12,8,17,16,5,5,12,0.79,6.30,16.54,17.32,9.45,6.30,13.39,12.60,3.94,3.94,9.45
N00002713,146,1,6,40,32,4,5,27,18,8,0,5,0.68,4.11,27.40,21.92,2.74,3.42,18.49,12.33,5.48,0,3.42
N00002714,179,2,19,41,29,25,3,22,10,4,2,22,1.12,10.61,22.91,16.20,13.97,1.68,12.29,5.59,2.23,1.12,12.29
N00002715,148,6,8,36,20,14,10,27,10,2,0,15,4.05,5.41,24.32,13.51,9.46,6.76,18.24,6.76,1.35,0,10.14
N00002716,131,3,11,31,26,9,6,21,6,7,0,11,2.29,8.40,23.66,19.85,6.87,4.58,16.03,4.58,5.34,0,8.40
N00002717,195,1,12,48,30,11,13,39,11,9,1,20,0.51,6.15,24.62,15.38,5.64,6.67,20.00,5.64,4.62,0.51,10.26
N00002718,170,3,9,43,40,7,6,32,10,1,0,19,1.76,5.29,25.29,23.53,4.12,3.53,18.82,5.88,0.59,0,11.18
N00002719,122,1,11,37,24,11,2,11,9,5,0,11,0.82,9.02,30.33,19.67,9.02,1.64,9.02,7.38,4.10,0,9.02
N00002720,119,0,1,24,24,7,4,23,12,11,1,12,0,0.84,20.17,20.17,5.88,3.36,19.33,10.08,9.24,0.84,10.08
N00002721,129,1,7,39,15,9,4,28,9,4,1,12,0.78,5.43,30.23,11.63,6.98,3.10,21.71,6.98,3.10,0.78,9.30
N00002722,149,3,12,43,27,12,3,18,8,3,1,19,2.01,8.05,28.86,18.12,8.05,2.01,12.08,5.37,2.01,0.67,12.75
N00002723,148,0,5,35,21,7,2,31,15,12,3,17,0,3.38,23.65,14.19,4.73,1.35,20.95,10.14,8.11,2.03,11.49
N00002724,98,1,3,15,21,4,5,21,11,4,1,12,1.02,3.06,15.31,21.43,4.08,5.10,21.43,11.22,4.08,1.02,12.24
N00002725,143,3,4,35,35,8,5,28,10,3,0,12,2.10,2.80,24.48,24.48,5.59,3.50,19.58,6.99,2.10,0,8.39
N00002726,389,5,12,82,63,13,11,95,35,32,7,34,1.29,3.08,21.08,16.20,3.34,2.83,24.42,9.00,8.23,1.80,8.74
N00002727,155,3,2,26,38,12,8,25,9,5,1,26,1.94,1.29,16.77,24.52,7.74,5.16,16.13,5.81,3.23,0.65,16.77
N00002728,380,4,20,81,90,17,9,69,38,13,7,32,1.05,5.26,21.32,23.68,4.47,2.37,18.16,10.00,3.42,1.84,8.42
N00002729,101,3,1,8,12,2,8,30,20,7,1,9,2.97,0.99,7.92,11.88,1.98,7.92,29.70,19.80,6.93,0.99,8.91
N00002730,106,1,1,16,21,5,4,20,23,3,5,7,0.94,0.94,15.09,19.81,4.72,3.77,18.87,21.70,2.83,4.72,6.60
N00002731,103,0,0,12,21,5,4,32,11,5,1,12,0,0,11.65,20.39,4.85,3.88,31.07,10.68,4.85,0.97,11.65
N00002732,104,0,3,11,19,6,7,24,17,9,1,7,0,2.88,10.58,18.27,5.77,6.73,23.08,16.35,8.65,0.96,6.73
N00002733,140,3,6,33,37,11,5,24,11,3,2,5,2.14,4.29,23.57,26.43,7.86,3.57,17.14,7.86,2.14,1.43,3.57
N00002734,155,3,11,52,32,11,3,18,5,5,0,15,1.94,7.10,33.55,20.65,7.10,1.94,11.61,3.23,3.23,0,9.68
N00002735,143,1,10,32,34,20,2,12,7,4,2,19,0.70,6.99,22.38,23.78,13.99,1.40,8.39,4.90,2.80,1.40,13.29
N00002736,126,1,4,30,22,19,4,21,8,4,1,12,0.79,3.17,23.81,17.46,15.08,3.17,16.67,6.35,3.17,0.79,9.52
N00002737,126,1,7,29,32,13,5,17,7,2,0,13,0.79,5.56,23.02,25.40,10.32,3.97,13.49,5.56,1.59,0,10.32
N00002738,161,1,14,45,33,9,3,24,12,2,1,17,0.62,8.70,27.95,20.50,5.59,1.86,14.91,7.45,1.24,0.62,10.56
N00002739,140,5,7,38,30,16,6,12,4,2,1,19,3.57,5.00,27.14,21.43,11.43,4.29,8.57,2.86,1.43,0.71,13.57
N00002740,139,1,4,34,25,10,6,31,13,4,2,9,0.72,2.88,24.46,17.99,7.19,4.32,22.30,9.35,2.88,1.44,6.47
N00002741,172,2,12,52,32,12,6,28,6,6,0,16,1.16,6.98,30.23,18.60,6.98,3.49,16.28,3.49,3.49,0,9.30
N00002742,144,1,2,21,25,6,7,35,15,14,3,15,0.69,1.39,14.58,17.36,4.17,4.86,24.31,10.42,9.72,2.08,10.42
N00002743,134,1,2,30,17,11,7,30,12,9,3,12,0.75,1.49,22.39,12.69,8.21,5.22,22.39,8.96,6.72,2.24,8.96
N00002744,100,0,0,9,11,3,8,38,12,12,1,6,0,0,9.00,11.00,3.00,8.00,38.00,12.00,12.00,1.00,6.00
N00002745,130,0,0,9,12,5,9,35,23,12,8,17,0,0,6.92,9.23,3.85,6.92,26.92,17.69,9.23,6.15,13.08
N00002746,124,0,1,25,27,6,8,23,13,6,4,11,0,0.81,20.16,21.77,4.84,6.45,18.55,10.48,4.84,3.23,8.87
N00002747,88,0,4,23,15,5,6,20,9,1,0,5,0,4.55,26.14,17.05,5.68,6.82,22.73,10.23,1.14,0,5.68
N00002748,125,1,8,27,21,11,8,25,8,6,3,7,0.80,6.40,21.60,16.80,8.80,6.40,20.00,6.40,4.80,2.40,5.60
N00002749,123,1,6,27,15,5,10,22,14,9,3,11,0.81,4.88,21.95,12.20,4.07,8.13,17.89,11.38,7.32,2.44,8.94
N00002750,91,2,4,15,17,1,1,24,13,10,2,2,2.20,4.40,16.48,18.68,1.10,1.10,26.37,14.29,10.99,2.20,2.20
N00002751,107,0,1,18,18,1,6,22,20,8,4,9,0,0.93,16.82,16.82,0.93,5.61,20.56,18.69,7.48,3.74,8.41
N00002752,116,2,5,33,22,5,3,22,10,5,1,8,1.72,4.31,28.45,18.97,4.31,2.59,18.97,8.62,4.31,0.86,6.90
N00002753,193,3,17,62,27,9,4,26,12,3,4,26,1.55,8.81,32.12,13.99,4.66,2.07,13.47,6.22,1.55,2.07,13.47
N00002754,161,3,7,50,35,4,3,25,8,3,0,23,1.86,4.35,31.06,21.74,2.48,1.86,15.53,4.97,1.86,0,14.29
N00002755,193,5,13,53,33,15,3,25,5,22,0,19,2.59,6.74,27.46,17.10,7.77,1.55,12.95,2.59,11.40,0,9.84
N00002756,128,3,7,36,33,7,2,23,4,2,0,11,2.34,5.47,28.13,25.78,5.47,1.56,17.97,3.13,1.56,0,8.59
N00002757,171,2,9,50,33,8,8,32,14,0,2,13,1.17,5.26,29.24,19.30,4.68,4.68,18.71,8.19,0,1.17,7.60
N00002758,98,0,2,26,23,3,9,19,5,5,1,5,0,2.04,26.53,23.47,3.06,9.18,19.39,5.10,5.10,1.02,5.10
N00002759,120,0,5,30,24,3,9,20,12,1,3,13,0,4.17,25.00,20.00,2.50,7.50,16.67,10.00,0.83,2.50,10.83
N00002760,125,1,10,41,21,5,5,15,7,1,2,17,0.80,8.00,32.80,16.80,4.00,4.00,12.00,5.60,0.80,1.60,13.60
N00002761,386,6,29,123,83,22,14,42,15,5,7,40,1.55,7.51,31.87,21.50,5.70,3.63,10.88,3.89,1.30,1.81,10.36
N00002762,135,1,13,47,26,9,5,8,5,1,3,17,0.74,9.63,34.81,19.26,6.67,3.70,5.93,3.70,0.74,2.22,12.59
N00002763,131,0,9,44,27,7,2,14,10,6,0,12,0,6.87,33.59,20.61,5.34,1.53,10.69,7.63,4.58,0,9.16
N00002764,161,2,7,47,31,12,4,19,19,3,3,14,1.24,4.35,29.19,19.25,7.45,2.48,11.80,11.80,1.86,1.86,8.70
N00002765,135,1,3,32,31,8,8,21,7,8,0,16,0.74,2.22,23.70,22.96,5.93,5.93,15.56,5.19,5.93,0,11.85
N00002766,162,2,8,51,30,9,7,27,13,4,0,11,1.23,4.94,31.48,18.52,5.56,4.32,16.67,8.02,2.47,0,6.79
N00002767,134,1,7,34,26,12,4,19,11,5,1,14,0.75,5.22,25.37,19.40,8.96,2.99,14.18,8.21,3.73,0.75,10.45
N00002768,131,1,2,27,28,10,7,30,12,11,0,3,0.76,1.53,20.61,21.37,7.63,5.34,22.90,9.16,8.40,0,2.29
N00002769,165,2,9,51,34,14,3,20,10,8,0,14,1.21,5.45,30.91,20.61,8.48,1.82,12.12,6.06,4.85,0,8.48
N00002770,163,2,7,51,31,10,4,25,9,5,1,18,1.23,4.29,31.29,19.02,6.13,2.45,15.34,5.52,3.07,0.61,11.04
N00002771,111,0,0,16,12,2,11,29,17,10,2,12,0,0,14.41,10.81,1.80,9.91,26.13,15.32,9.01,1.80,10.81
N00002772,102,0,5,26,21,12,5,12,5,4,1,11,0,4.90,25.49,20.59,11.76,4.90,11.76,4.90,3.92,0.98,10.78
N00002773,66,0,0,15,8,2,4,13,13,5,2,4,0,0,22.73,12.12,3.03,6.06,19.70,19.70,7.58,3.03,6.06
N00002774,242,9,14,76,38,22,7,29,12,5,2,28,3.72,5.79,31.40,15.70,9.09,2.89,11.98,4.96,2.07,0.83,11.57
N00002775,174,2,8,46,32,18,4,30,7,9,0,18,1.15,4.60,26.44,18.39,10.34,2.30,17.24,4.02,5.17,0,10.34
N00002776,107,0,2,36,19,8,4,17,9,4,0,8,0,1.87,33.64,17.76,7.48,3.74,15.89,8.41,3.74,0,7.48
N00002777,87,2,1,8,5,5,7,22,11,12,4,10,2.30,1.15,9.20,5.75,5.75,8.05,25.29,12.64,13.79,4.60,11.49
N00002778,95,1,3,20,11,8,8,17,10,9,5,3,1.05,3.16,21.05,11.58,8.42,8.42,17.89,10.53,9.47,5.26,3.16
N00002779,167,1,8,48,34,11,9,23,11,5,3,14,0.60,4.79,28.74,20.36,6.59,5.39,13.77,6.59,2.99,1.80,8.38
N00002780,118,2,5,37,16,6,8,18,14,3,0,9,1.69,4.24,31.36,13.56,5.08,6.78,15.25,11.86,2.54,0,7.63
N00002781,156,2,14,51,26,13,5,18,6,6,2,13,1.28,8.97,32.69,16.67,8.33,3.21,11.54,3.85,3.85,1.28,8.33
N00002782,177,4,11,53,33,11,9,16,10,6,1,23,2.26,6.21,29.94,18.64,6.21,5.08,9.04,5.65,3.39,0.56,12.99
