GeographyCode,KS107NI0001,KS107NI0002,KS107NI0003,KS107NI0004,KS107NI0005,KS107NI0006,KS107NI0007,KS107NI0008,KS107NI0009,KS107NI0010,KS107NI0011,KS107NI0012,KS107NI0013,KS107NI0014,KS107NI0015,KS107NI0016,KS107NI0017,KS107NI0018,KS107NI0019,KS107NI0020,KS107NI0021
N00003239,6,1,2,3,2,0,1,1,4,1,1,2,16.67,33.33,50.00,0,50.00,50.00,25.00,25.00,50.00
N00003240,2,0,1,1,0,0,0,0,2,0,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00
N00003241,5,2,1,2,3,1,1,1,2,1,0,1,40.00,20.00,40.00,33.33,33.33,33.33,50.00,0,50.00
N00003242,1,0,0,1,0,0,0,0,1,0,0,1,0,0,100.00,0,0,0,0,0,100.00
N00003243,4,1,1,2,1,1,0,0,3,0,1,2,25.00,25.00,50.00,100.00,0,0,0,33.33,66.67
N00003244,2,1,1,0,1,0,1,0,1,1,0,0,50.00,50.00,0,0,100.00,0,100.00,0,0
N00003245,2,0,1,1,1,0,0,1,1,0,1,0,0,50.00,50.00,0,0,100.00,0,100.00,0
N00003246,22,6,10,6,5,1,3,1,17,5,7,5,27.27,45.45,27.27,20.00,60.00,20.00,29.41,41.18,29.41
N00003247,20,10,5,5,1,0,0,1,19,10,5,4,50.00,25.00,25.00,0,0,100.00,52.63,26.32,21.05
N00003248,8,5,3,0,0,0,0,0,8,5,3,0,62.50,37.50,0,0,0,0,62.50,37.50,0
N00003249,11,5,3,3,0,0,0,0,11,5,3,3,45.45,27.27,27.27,0,0,0,45.45,27.27,27.27
N00003250,3,1,1,1,0,0,0,0,3,1,1,1,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00003251,9,3,5,1,1,0,1,0,8,3,4,1,33.33,55.56,11.11,0,100.00,0,37.50,50.00,12.50
N00003252,44,16,5,23,3,0,2,1,41,16,3,22,36.36,11.36,52.27,0,66.67,33.33,39.02,7.32,53.66
N00003253,9,7,0,2,0,0,0,0,9,7,0,2,77.78,0,22.22,0,0,0,77.78,0,22.22
N00003254,5,0,2,3,0,0,0,0,5,0,2,3,0,40.00,60.00,0,0,0,0,40.00,60.00
N00003255,24,13,4,7,1,0,1,0,23,13,3,7,54.17,16.67,29.17,0,100.00,0,56.52,13.04,30.43
N00003256,6,2,2,2,0,0,0,0,6,2,2,2,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00003257,6,3,2,1,1,0,1,0,5,3,1,1,50.00,33.33,16.67,0,100.00,0,60.00,20.00,20.00
N00003258,9,3,5,1,3,1,2,0,6,2,3,1,33.33,55.56,11.11,33.33,66.67,0,33.33,50.00,16.67
N00003259,3,2,1,0,0,0,0,0,3,2,1,0,66.67,33.33,0,0,0,0,66.67,33.33,0
N00003260,3,3,0,0,0,0,0,0,3,3,0,0,100.00,0,0,0,0,0,100.00,0,0
N00003261,5,3,2,0,1,0,1,0,4,3,1,0,60.00,40.00,0,0,100.00,0,75.00,25.00,0
N00003262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00003263,1,1,0,0,0,0,0,0,1,1,0,0,100.00,0,0,0,0,0,100.00,0,0
N00003264,5,3,1,1,0,0,0,0,5,3,1,1,60.00,20.00,20.00,0,0,0,60.00,20.00,20.00
N00003265,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00003266,3,1,2,0,2,1,1,0,1,0,1,0,33.33,66.67,0,50.00,50.00,0,0,100.00,0
N00003267,4,3,1,0,1,0,1,0,3,3,0,0,75.00,25.00,0,0,100.00,0,100.00,0,0
N00003268,4,0,2,2,2,0,2,0,2,0,0,2,0,50.00,50.00,0,100.00,0,0,0,100.00
N00003269,4,1,1,2,2,0,1,1,2,1,0,1,25.00,25.00,50.00,0,50.00,50.00,50.00,0,50.00
N00003270,2,0,0,2,0,0,0,0,2,0,0,2,0,0,100.00,0,0,0,0,0,100.00
N00003271,61,19,9,33,4,0,2,2,57,19,7,31,31.15,14.75,54.10,0,50.00,50.00,33.33,12.28,54.39
N00003272,36,14,9,13,2,0,1,1,34,14,8,12,38.89,25.00,36.11,0,50.00,50.00,41.18,23.53,35.29
N00003273,23,9,11,3,2,0,2,0,21,9,9,3,39.13,47.83,13.04,0,100.00,0,42.86,42.86,14.29
N00003274,7,2,2,3,1,0,0,1,6,2,2,2,28.57,28.57,42.86,0,0,100.00,33.33,33.33,33.33
N00003275,13,6,3,4,2,0,2,0,11,6,1,4,46.15,23.08,30.77,0,100.00,0,54.55,9.09,36.36
N00003276,18,2,14,2,2,0,2,0,16,2,12,2,11.11,77.78,11.11,0,100.00,0,12.50,75.00,12.50
N00003277,11,4,4,3,1,0,1,0,10,4,3,3,36.36,36.36,27.27,0,100.00,0,40.00,30.00,30.00
N00003278,12,7,1,4,1,1,0,0,11,6,1,4,58.33,8.33,33.33,100.00,0,0,54.55,9.09,36.36
N00003279,19,9,6,4,4,1,1,2,15,8,5,2,47.37,31.58,21.05,25.00,25.00,50.00,53.33,33.33,13.33
N00003280,11,3,2,6,1,0,0,1,10,3,2,5,27.27,18.18,54.55,0,0,100.00,30.00,20.00,50.00
N00003281,2,1,1,0,1,0,1,0,1,1,0,0,50.00,50.00,0,0,100.00,0,100.00,0,0
N00003282,60,18,24,18,8,1,5,2,52,17,19,16,30.00,40.00,30.00,12.50,62.50,25.00,32.69,36.54,30.77
N00003283,5,2,0,3,0,0,0,0,5,2,0,3,40.00,0,60.00,0,0,0,40.00,0,60.00
N00003284,16,7,4,5,1,0,0,1,15,7,4,4,43.75,25.00,31.25,0,0,100.00,46.67,26.67,26.67
N00003285,9,3,3,3,0,0,0,0,9,3,3,3,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00003286,7,2,1,4,0,0,0,0,7,2,1,4,28.57,14.29,57.14,0,0,0,28.57,14.29,57.14
N00003287,4,2,1,1,0,0,0,0,4,2,1,1,50.00,25.00,25.00,0,0,0,50.00,25.00,25.00
N00003288,6,0,3,3,1,0,1,0,5,0,2,3,0,50.00,50.00,0,100.00,0,0,40.00,60.00
N00003289,4,3,1,0,0,0,0,0,4,3,1,0,75.00,25.00,0,0,0,0,75.00,25.00,0
N00003290,17,7,3,7,2,0,0,2,15,7,3,5,41.18,17.65,41.18,0,0,100.00,46.67,20.00,33.33
N00003291,8,1,3,4,1,0,0,1,7,1,3,3,12.50,37.50,50.00,0,0,100.00,14.29,42.86,42.86
N00003292,6,0,4,2,1,0,1,0,5,0,3,2,0,66.67,33.33,0,100.00,0,0,60.00,40.00
N00003293,9,0,2,7,2,0,2,0,7,0,0,7,0,22.22,77.78,0,100.00,0,0,0,100.00
N00003294,32,7,2,23,2,0,1,1,30,7,1,22,21.88,6.25,71.88,0,50.00,50.00,23.33,3.33,73.33
N00003295,108,38,10,60,9,0,2,7,99,38,8,53,35.19,9.26,55.56,0,22.22,77.78,38.38,8.08,53.54
N00003296,62,8,6,48,1,0,1,0,61,8,5,48,12.90,9.68,77.42,0,100.00,0,13.11,8.20,78.69
N00003297,56,10,6,40,3,0,1,2,53,10,5,38,17.86,10.71,71.43,0,33.33,66.67,18.87,9.43,71.70
N00003298,91,13,8,70,3,0,2,1,88,13,6,69,14.29,8.79,76.92,0,66.67,33.33,14.77,6.82,78.41
N00003299,105,28,8,69,2,0,0,2,103,28,8,67,26.67,7.62,65.71,0,0,100.00,27.18,7.77,65.05
N00003300,32,5,2,25,2,1,1,0,30,4,1,25,15.63,6.25,78.13,50.00,50.00,0,13.33,3.33,83.33
N00003301,11,2,1,8,1,0,0,1,10,2,1,7,18.18,9.09,72.73,0,0,100.00,20.00,10.00,70.00
N00003302,55,18,4,33,5,2,1,2,50,16,3,31,32.73,7.27,60.00,40.00,20.00,40.00,32.00,6.00,62.00
N00003303,52,13,5,34,4,0,2,2,48,13,3,32,25.00,9.62,65.38,0,50.00,50.00,27.08,6.25,66.67
N00003304,33,14,5,14,2,0,0,2,31,14,5,12,42.42,15.15,42.42,0,0,100.00,45.16,16.13,38.71
N00003305,68,10,7,51,4,0,1,3,64,10,6,48,14.71,10.29,75.00,0,25.00,75.00,15.63,9.38,75.00
N00003306,56,27,10,19,4,0,3,1,52,27,7,18,48.21,17.86,33.93,0,75.00,25.00,51.92,13.46,34.62
N00003307,17,9,5,3,0,0,0,0,17,9,5,3,52.94,29.41,17.65,0,0,0,52.94,29.41,17.65
N00003308,283,122,55,106,15,0,8,7,268,122,47,99,43.11,19.43,37.46,0,53.33,46.67,45.52,17.54,36.94
N00003309,17,8,3,6,1,0,0,1,16,8,3,5,47.06,17.65,35.29,0,0,100.00,50.00,18.75,31.25
N00003310,15,7,2,6,1,0,1,0,14,7,1,6,46.67,13.33,40.00,0,100.00,0,50.00,7.14,42.86
N00003311,84,44,16,24,5,0,4,1,79,44,12,23,52.38,19.05,28.57,0,80.00,20.00,55.70,15.19,29.11
N00003312,25,10,9,6,1,0,1,0,24,10,8,6,40.00,36.00,24.00,0,100.00,0,41.67,33.33,25.00
N00003313,42,15,14,13,3,1,1,1,39,14,13,12,35.71,33.33,30.95,33.33,33.33,33.33,35.90,33.33,30.77
N00003314,18,5,11,2,1,0,1,0,17,5,10,2,27.78,61.11,11.11,0,100.00,0,29.41,58.82,11.76
N00003315,5,3,2,0,0,0,0,0,5,3,2,0,60.00,40.00,0,0,0,0,60.00,40.00,0
N00003316,13,4,3,6,4,1,2,1,9,3,1,5,30.77,23.08,46.15,25.00,50.00,25.00,33.33,11.11,55.56
N00003317,6,0,3,3,0,0,0,0,6,0,3,3,0,50.00,50.00,0,0,0,0,50.00,50.00
N00003318,12,3,7,2,1,0,1,0,11,3,6,2,25.00,58.33,16.67,0,100.00,0,27.27,54.55,18.18
N00003319,5,0,4,1,0,0,0,0,5,0,4,1,0,80.00,20.00,0,0,0,0,80.00,20.00
N00003320,10,2,2,6,2,0,1,1,8,2,1,5,20.00,20.00,60.00,0,50.00,50.00,25.00,12.50,62.50
N00003321,5,3,1,1,0,0,0,0,5,3,1,1,60.00,20.00,20.00,0,0,0,60.00,20.00,20.00
N00003322,5,1,3,1,2,0,2,0,3,1,1,1,20.00,60.00,20.00,0,100.00,0,33.33,33.33,33.33
N00003323,6,1,3,2,2,0,2,0,4,1,1,2,16.67,50.00,33.33,0,100.00,0,25.00,25.00,50.00
N00003324,10,2,3,5,1,0,0,1,9,2,3,4,20.00,30.00,50.00,0,0,100.00,22.22,33.33,44.44
N00003325,8,4,3,1,2,0,2,0,6,4,1,1,50.00,37.50,12.50,0,100.00,0,66.67,16.67,16.67
N00003326,25,15,4,6,0,0,0,0,25,15,4,6,60.00,16.00,24.00,0,0,0,60.00,16.00,24.00
N00003327,6,2,4,0,3,1,2,0,3,1,2,0,33.33,66.67,0,33.33,66.67,0,33.33,66.67,0
N00003328,4,0,2,2,0,0,0,0,4,0,2,2,0,50.00,50.00,0,0,0,0,50.00,50.00
N00003329,3,1,2,0,1,0,1,0,2,1,1,0,33.33,66.67,0,0,100.00,0,50.00,50.00,0
N00003330,1,0,1,0,1,0,1,0,0,0,0,0,0,100.00,0,0,100.00,0,0,0,0
N00003331,7,3,3,1,0,0,0,0,7,3,3,1,42.86,42.86,14.29,0,0,0,42.86,42.86,14.29
N00003332,4,1,2,1,2,0,2,0,2,1,0,1,25.00,50.00,25.00,0,100.00,0,50.00,0,50.00
N00003333,3,1,1,1,0,0,0,0,3,1,1,1,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00003334,2,0,1,1,0,0,0,0,2,0,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00
N00003335,10,5,2,3,1,0,1,0,9,5,1,3,50.00,20.00,30.00,0,100.00,0,55.56,11.11,33.33
N00003336,5,2,3,0,1,0,1,0,4,2,2,0,40.00,60.00,0,0,100.00,0,50.00,50.00,0
N00003337,17,8,5,4,1,0,1,0,16,8,4,4,47.06,29.41,23.53,0,100.00,0,50.00,25.00,25.00
N00003338,12,3,5,4,1,0,1,0,11,3,4,4,25.00,41.67,33.33,0,100.00,0,27.27,36.36,36.36
N00003339,10,3,2,5,0,0,0,0,10,3,2,5,30.00,20.00,50.00,0,0,0,30.00,20.00,50.00
N00003340,10,2,4,4,0,0,0,0,10,2,4,4,20.00,40.00,40.00,0,0,0,20.00,40.00,40.00
N00003341,9,3,2,4,1,0,1,0,8,3,1,4,33.33,22.22,44.44,0,100.00,0,37.50,12.50,50.00
N00003342,11,3,5,3,2,0,2,0,9,3,3,3,27.27,45.45,27.27,0,100.00,0,33.33,33.33,33.33
N00003343,28,11,5,12,1,0,0,1,27,11,5,11,39.29,17.86,42.86,0,0,100.00,40.74,18.52,40.74
N00003344,7,1,3,3,0,0,0,0,7,1,3,3,14.29,42.86,42.86,0,0,0,14.29,42.86,42.86
N00003345,9,3,4,2,0,0,0,0,9,3,4,2,33.33,44.44,22.22,0,0,0,33.33,44.44,22.22
N00003346,8,1,6,1,2,0,2,0,6,1,4,1,12.50,75.00,12.50,0,100.00,0,16.67,66.67,16.67
N00003347,8,2,6,0,0,0,0,0,8,2,6,0,25.00,75.00,0,0,0,0,25.00,75.00,0
N00003348,8,6,1,1,0,0,0,0,8,6,1,1,75.00,12.50,12.50,0,0,0,75.00,12.50,12.50
N00003349,45,18,9,18,1,0,1,0,44,18,8,18,40.00,20.00,40.00,0,100.00,0,40.91,18.18,40.91
N00003350,5,3,2,0,1,1,0,0,4,2,2,0,60.00,40.00,0,100.00,0,0,50.00,50.00,0
N00003351,14,6,6,2,2,0,2,0,12,6,4,2,42.86,42.86,14.29,0,100.00,0,50.00,33.33,16.67
N00003352,24,7,7,10,2,1,1,0,22,6,6,10,29.17,29.17,41.67,50.00,50.00,0,27.27,27.27,45.45
N00003353,13,7,2,4,1,0,0,1,12,7,2,3,53.85,15.38,30.77,0,0,100.00,58.33,16.67,25.00
N00003354,12,3,5,4,3,0,2,1,9,3,3,3,25.00,41.67,33.33,0,66.67,33.33,33.33,33.33,33.33
N00003355,6,2,2,2,0,0,0,0,6,2,2,2,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00003356,17,6,8,3,1,0,1,0,16,6,7,3,35.29,47.06,17.65,0,100.00,0,37.50,43.75,18.75
N00003357,2,0,0,2,1,0,0,1,1,0,0,1,0,0,100.00,0,0,100.00,0,0,100.00
N00003358,4,1,3,0,2,0,2,0,2,1,1,0,25.00,75.00,0,0,100.00,0,50.00,50.00,0
N00003359,6,2,2,2,1,0,1,0,5,2,1,2,33.33,33.33,33.33,0,100.00,0,40.00,20.00,40.00
N00003360,11,4,2,5,2,0,1,1,9,4,1,4,36.36,18.18,45.45,0,50.00,50.00,44.44,11.11,44.44
N00003361,7,4,1,2,0,0,0,0,7,4,1,2,57.14,14.29,28.57,0,0,0,57.14,14.29,28.57
N00003362,4,0,3,1,0,0,0,0,4,0,3,1,0,75.00,25.00,0,0,0,0,75.00,25.00
N00003363,22,12,7,3,2,0,2,0,20,12,5,3,54.55,31.82,13.64,0,100.00,0,60.00,25.00,15.00
N00003364,7,1,4,2,2,0,2,0,5,1,2,2,14.29,57.14,28.57,0,100.00,0,20.00,40.00,40.00
N00003365,4,1,2,1,0,0,0,0,4,1,2,1,25.00,50.00,25.00,0,0,0,25.00,50.00,25.00
N00003366,7,1,3,3,0,0,0,0,7,1,3,3,14.29,42.86,42.86,0,0,0,14.29,42.86,42.86
N00003367,10,3,6,1,2,0,2,0,8,3,4,1,30.00,60.00,10.00,0,100.00,0,37.50,50.00,12.50
N00003368,14,4,2,8,2,2,0,0,12,2,2,8,28.57,14.29,57.14,100.00,0,0,16.67,16.67,66.67
N00003369,9,4,3,2,1,0,1,0,8,4,2,2,44.44,33.33,22.22,0,100.00,0,50.00,25.00,25.00
N00003370,7,2,1,4,0,0,0,0,7,2,1,4,28.57,14.29,57.14,0,0,0,28.57,14.29,57.14
N00003371,8,2,2,4,0,0,0,0,8,2,2,4,25.00,25.00,50.00,0,0,0,25.00,25.00,50.00
N00003372,23,6,3,14,1,0,0,1,22,6,3,13,26.09,13.04,60.87,0,0,100.00,27.27,13.64,59.09
N00003373,19,5,4,10,5,0,2,3,14,5,2,7,26.32,21.05,52.63,0,40.00,60.00,35.71,14.29,50.00
N00003374,6,2,1,3,0,0,0,0,6,2,1,3,33.33,16.67,50.00,0,0,0,33.33,16.67,50.00
N00003375,10,2,3,5,1,0,1,0,9,2,2,5,20.00,30.00,50.00,0,100.00,0,22.22,22.22,55.56
N00003376,10,5,1,4,0,0,0,0,10,5,1,4,50.00,10.00,40.00,0,0,0,50.00,10.00,40.00
N00003377,8,2,2,4,1,0,1,0,7,2,1,4,25.00,25.00,50.00,0,100.00,0,28.57,14.29,57.14
N00003378,7,3,3,1,0,0,0,0,7,3,3,1,42.86,42.86,14.29,0,0,0,42.86,42.86,14.29
N00003379,11,6,0,5,1,0,0,1,10,6,0,4,54.55,0,45.45,0,0,100.00,60.00,0,40.00
N00003380,18,7,6,5,0,0,0,0,18,7,6,5,38.89,33.33,27.78,0,0,0,38.89,33.33,27.78
N00003381,27,9,3,15,1,0,1,0,26,9,2,15,33.33,11.11,55.56,0,100.00,0,34.62,7.69,57.69
N00003382,5,1,4,0,1,0,1,0,4,1,3,0,20.00,80.00,0,0,100.00,0,25.00,75.00,0
N00003383,11,4,1,6,1,0,1,0,10,4,0,6,36.36,9.09,54.55,0,100.00,0,40.00,0,60.00
N00003384,3,1,2,0,1,0,1,0,2,1,1,0,33.33,66.67,0,0,100.00,0,50.00,50.00,0
N00003385,1,0,1,0,1,0,1,0,0,0,0,0,0,100.00,0,0,100.00,0,0,0,0
N00003386,20,5,6,9,4,0,4,0,16,5,2,9,25.00,30.00,45.00,0,100.00,0,31.25,12.50,56.25
N00003387,3,2,0,1,0,0,0,0,3,2,0,1,66.67,0,33.33,0,0,0,66.67,0,33.33
N00003388,2,1,0,1,0,0,0,0,2,1,0,1,50.00,0,50.00,0,0,0,50.00,0,50.00
N00003389,7,3,4,0,0,0,0,0,7,3,4,0,42.86,57.14,0,0,0,0,42.86,57.14,0
N00003390,9,4,3,2,2,0,2,0,7,4,1,2,44.44,33.33,22.22,0,100.00,0,57.14,14.29,28.57
N00003391,7,2,0,5,1,1,0,0,6,1,0,5,28.57,0,71.43,100.00,0,0,16.67,0,83.33
N00003392,1,0,0,1,0,0,0,0,1,0,0,1,0,0,100.00,0,0,0,0,0,100.00
N00003393,3,3,0,0,0,0,0,0,3,3,0,0,100.00,0,0,0,0,0,100.00,0,0
N00003394,6,2,3,1,3,0,3,0,3,2,0,1,33.33,50.00,16.67,0,100.00,0,66.67,0,33.33
N00003395,3,1,0,2,1,1,0,0,2,0,0,2,33.33,0,66.67,100.00,0,0,0,0,100.00
N00003396,3,1,0,2,1,0,0,1,2,1,0,1,33.33,0,66.67,0,0,100.00,50.00,0,50.00
N00003397,10,1,3,6,0,0,0,0,10,1,3,6,10.00,30.00,60.00,0,0,0,10.00,30.00,60.00
N00003398,14,4,5,5,2,0,2,0,12,4,3,5,28.57,35.71,35.71,0,100.00,0,33.33,25.00,41.67
N00003399,13,5,2,6,0,0,0,0,13,5,2,6,38.46,15.38,46.15,0,0,0,38.46,15.38,46.15
N00003400,8,2,3,3,1,0,1,0,7,2,2,3,25.00,37.50,37.50,0,100.00,0,28.57,28.57,42.86
N00003401,5,2,2,1,0,0,0,0,5,2,2,1,40.00,40.00,20.00,0,0,0,40.00,40.00,20.00
N00003402,25,8,2,15,1,0,0,1,24,8,2,14,32.00,8.00,60.00,0,0,100.00,33.33,8.33,58.33
N00003403,32,8,1,23,6,0,1,5,26,8,0,18,25.00,3.13,71.88,0,16.67,83.33,30.77,0,69.23
N00003404,24,6,3,15,2,0,0,2,22,6,3,13,25.00,12.50,62.50,0,0,100.00,27.27,13.64,59.09
N00003405,30,10,4,16,5,1,2,2,25,9,2,14,33.33,13.33,53.33,20.00,40.00,40.00,36.00,8.00,56.00
N00003406,25,13,3,9,1,0,0,1,24,13,3,8,52.00,12.00,36.00,0,0,100.00,54.17,12.50,33.33
N00003407,6,2,2,2,1,0,1,0,5,2,1,2,33.33,33.33,33.33,0,100.00,0,40.00,20.00,40.00
N00003408,21,6,4,11,3,0,2,1,18,6,2,10,28.57,19.05,52.38,0,66.67,33.33,33.33,11.11,55.56
N00003409,9,3,4,2,1,0,1,0,8,3,3,2,33.33,44.44,22.22,0,100.00,0,37.50,37.50,25.00
N00003410,15,9,2,4,1,0,0,1,14,9,2,3,60.00,13.33,26.67,0,0,100.00,64.29,14.29,21.43
N00003411,11,5,3,3,2,0,1,1,9,5,2,2,45.45,27.27,27.27,0,50.00,50.00,55.56,22.22,22.22
N00003412,13,5,3,5,0,0,0,0,13,5,3,5,38.46,23.08,38.46,0,0,0,38.46,23.08,38.46
N00003413,19,7,8,4,2,0,1,1,17,7,7,3,36.84,42.11,21.05,0,50.00,50.00,41.18,41.18,17.65
N00003414,5,0,2,3,1,0,1,0,4,0,1,3,0,40.00,60.00,0,100.00,0,0,25.00,75.00
N00003415,13,5,5,3,0,0,0,0,13,5,5,3,38.46,38.46,23.08,0,0,0,38.46,38.46,23.08
N00003416,15,11,1,3,1,0,1,0,14,11,0,3,73.33,6.67,20.00,0,100.00,0,78.57,0,21.43
N00003417,13,4,3,6,0,0,0,0,13,4,3,6,30.77,23.08,46.15,0,0,0,30.77,23.08,46.15
N00003418,20,9,2,9,0,0,0,0,20,9,2,9,45.00,10.00,45.00,0,0,0,45.00,10.00,45.00
N00003419,5,2,1,2,0,0,0,0,5,2,1,2,40.00,20.00,40.00,0,0,0,40.00,20.00,40.00
N00003420,29,14,6,9,3,0,2,1,26,14,4,8,48.28,20.69,31.03,0,66.67,33.33,53.85,15.38,30.77
N00003421,21,7,4,10,0,0,0,0,21,7,4,10,33.33,19.05,47.62,0,0,0,33.33,19.05,47.62
N00003422,15,4,6,5,2,0,2,0,13,4,4,5,26.67,40.00,33.33,0,100.00,0,30.77,30.77,38.46
N00003423,21,7,7,7,1,0,0,1,20,7,7,6,33.33,33.33,33.33,0,0,100.00,35.00,35.00,30.00
N00003424,13,4,5,4,1,1,0,0,12,3,5,4,30.77,38.46,30.77,100.00,0,0,25.00,41.67,33.33
N00003425,11,2,5,4,3,0,1,2,8,2,4,2,18.18,45.45,36.36,0,33.33,66.67,25.00,50.00,25.00
N00003426,19,4,10,5,2,0,2,0,17,4,8,5,21.05,52.63,26.32,0,100.00,0,23.53,47.06,29.41
N00003427,13,3,8,2,1,0,1,0,12,3,7,2,23.08,61.54,15.38,0,100.00,0,25.00,58.33,16.67
N00003428,8,3,5,0,3,0,3,0,5,3,2,0,37.50,62.50,0,0,100.00,0,60.00,40.00,0
N00003429,15,3,2,10,0,0,0,0,15,3,2,10,20.00,13.33,66.67,0,0,0,20.00,13.33,66.67
N00003430,20,6,4,10,0,0,0,0,20,6,4,10,30.00,20.00,50.00,0,0,0,30.00,20.00,50.00
N00003431,21,5,6,10,0,0,0,0,21,5,6,10,23.81,28.57,47.62,0,0,0,23.81,28.57,47.62
N00003432,8,2,3,3,1,0,1,0,7,2,2,3,25.00,37.50,37.50,0,100.00,0,28.57,28.57,42.86
N00003433,16,6,4,6,0,0,0,0,16,6,4,6,37.50,25.00,37.50,0,0,0,37.50,25.00,37.50
N00003434,9,3,3,3,0,0,0,0,9,3,3,3,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00003435,2,1,1,0,0,0,0,0,2,1,1,0,50.00,50.00,0,0,0,0,50.00,50.00,0
N00003436,7,3,3,1,1,1,0,0,6,2,3,1,42.86,42.86,14.29,100.00,0,0,33.33,50.00,16.67
N00003437,4,3,0,1,0,0,0,0,4,3,0,1,75.00,0,25.00,0,0,0,75.00,0,25.00
N00003438,10,5,4,1,1,0,1,0,9,5,3,1,50.00,40.00,10.00,0,100.00,0,55.56,33.33,11.11
N00003439,1,0,1,0,0,0,0,0,1,0,1,0,0,100.00,0,0,0,0,0,100.00,0
N00003440,5,0,2,3,0,0,0,0,5,0,2,3,0,40.00,60.00,0,0,0,0,40.00,60.00
N00003441,6,2,3,1,2,0,2,0,4,2,1,1,33.33,50.00,16.67,0,100.00,0,50.00,25.00,25.00
N00003442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00003443,13,4,6,3,2,0,1,1,11,4,5,2,30.77,46.15,23.08,0,50.00,50.00,36.36,45.45,18.18
N00003444,2,2,0,0,0,0,0,0,2,2,0,0,100.00,0,0,0,0,0,100.00,0,0
N00003445,6,3,3,0,0,0,0,0,6,3,3,0,50.00,50.00,0,0,0,0,50.00,50.00,0
N00003446,5,2,2,1,0,0,0,0,5,2,2,1,40.00,40.00,20.00,0,0,0,40.00,40.00,20.00
N00003447,5,1,2,2,1,0,0,1,4,1,2,1,20.00,40.00,40.00,0,0,100.00,25.00,50.00,25.00
N00003448,4,2,2,0,0,0,0,0,4,2,2,0,50.00,50.00,0,0,0,0,50.00,50.00,0
N00003449,1,0,0,1,0,0,0,0,1,0,0,1,0,0,100.00,0,0,0,0,0,100.00
N00003450,3,1,1,1,0,0,0,0,3,1,1,1,33.33,33.33,33.33,0,0,0,33.33,33.33,33.33
N00003451,12,6,4,2,0,0,0,0,12,6,4,2,50.00,33.33,16.67,0,0,0,50.00,33.33,16.67
N00003452,5,1,3,1,1,0,1,0,4,1,2,1,20.00,60.00,20.00,0,100.00,0,25.00,50.00,25.00
N00003453,6,1,4,1,2,0,2,0,4,1,2,1,16.67,66.67,16.67,0,100.00,0,25.00,50.00,25.00
N00003454,3,0,3,0,0,0,0,0,3,0,3,0,0,100.00,0,0,0,0,0,100.00,0
N00003455,6,2,2,2,2,0,1,1,4,2,1,1,33.33,33.33,33.33,0,50.00,50.00,50.00,25.00,25.00
N00003456,5,2,2,1,0,0,0,0,5,2,2,1,40.00,40.00,20.00,0,0,0,40.00,40.00,20.00
N00003457,14,8,2,4,1,0,0,1,13,8,2,3,57.14,14.29,28.57,0,0,100.00,61.54,15.38,23.08
N00003458,6,0,5,1,1,0,1,0,5,0,4,1,0,83.33,16.67,0,100.00,0,0,80.00,20.00
N00003459,3,0,1,2,0,0,0,0,3,0,1,2,0,33.33,66.67,0,0,0,0,33.33,66.67
N00003460,15,8,4,3,1,0,1,0,14,8,3,3,53.33,26.67,20.00,0,100.00,0,57.14,21.43,21.43
N00003461,3,2,1,0,0,0,0,0,3,2,1,0,66.67,33.33,0,0,0,0,66.67,33.33,0
N00003462,5,1,2,2,1,0,0,1,4,1,2,1,20.00,40.00,40.00,0,0,100.00,25.00,50.00,25.00
N00003463,3,3,0,0,0,0,0,0,3,3,0,0,100.00,0,0,0,0,0,100.00,0,0
N00003464,9,5,4,0,2,0,2,0,7,5,2,0,55.56,44.44,0,0,100.00,0,71.43,28.57,0
N00003465,7,2,3,2,0,0,0,0,7,2,3,2,28.57,42.86,28.57,0,0,0,28.57,42.86,28.57
N00003466,3,1,1,1,1,0,0,1,2,1,1,0,33.33,33.33,33.33,0,0,100.00,50.00,50.00,0
N00003467,5,1,2,2,0,0,0,0,5,1,2,2,20.00,40.00,40.00,0,0,0,20.00,40.00,40.00
N00003468,4,1,2,1,0,0,0,0,4,1,2,1,25.00,50.00,25.00,0,0,0,25.00,50.00,25.00
N00003469,8,4,0,4,2,1,0,1,6,3,0,3,50.00,0,50.00,50.00,0,50.00,50.00,0,50.00
N00003470,5,1,4,0,1,0,1,0,4,1,3,0,20.00,80.00,0,0,100.00,0,25.00,75.00,0
N00003471,12,3,4,5,2,1,0,1,10,2,4,4,25.00,33.33,41.67,50.00,0,50.00,20.00,40.00,40.00
N00003472,11,3,6,2,2,0,2,0,9,3,4,2,27.27,54.55,18.18,0,100.00,0,33.33,44.44,22.22
