GeographyCode,KS209NI0001,KS209NI0002,KS209NI0003,KS209NI0004,KS209NI0005,KS209NI0006,KS209NI0007,KS209NI0008,KS209NI0009,KS209NI0010,KS209NI0011,KS209NI0012,KS209NI0013,KS209NI0014,KS209NI0015
N00000904,431,15,8,1,16,6,46,385,3.48,1.86,0.23,3.71,1.39,10.67,89.33
N00000905,310,15,4,4,15,3,41,269,4.84,1.29,1.29,4.84,0.97,13.23,86.77
N00000906,253,1,1,0,0,0,2,251,0.40,0.40,0,0,0,0.79,99.21
N00000907,308,1,0,0,1,1,3,305,0.32,0,0,0.32,0.32,0.97,99.03
N00000908,311,1,0,1,1,0,3,308,0.32,0,0.32,0.32,0,0.96,99.04
N00000909,244,2,1,1,0,0,4,240,0.82,0.41,0.41,0,0,1.64,98.36
N00000910,260,7,5,2,2,3,19,241,2.69,1.92,0.77,0.77,1.15,7.31,92.69
N00000911,227,6,2,0,0,0,8,219,2.64,0.88,0,0,0,3.52,96.48
N00000912,227,2,0,0,2,0,4,223,0.88,0,0,0.88,0,1.76,98.24
N00000913,306,6,1,1,1,2,11,295,1.96,0.33,0.33,0.33,0.65,3.59,96.41
N00000914,286,7,1,0,10,1,19,267,2.45,0.35,0,3.50,0.35,6.64,93.36
N00000915,205,2,1,1,1,1,6,199,0.98,0.49,0.49,0.49,0.49,2.93,97.07
N00000916,222,6,0,0,1,1,8,214,2.70,0,0,0.45,0.45,3.60,96.40
N00000917,221,6,0,0,8,0,14,207,2.71,0,0,3.62,0,6.33,93.67
N00000918,250,3,2,1,3,0,9,241,1.20,0.80,0.40,1.20,0,3.60,96.40
N00000919,224,2,0,0,1,0,3,221,0.89,0,0,0.45,0,1.34,98.66
N00000920,145,1,0,0,0,0,1,144,0.69,0,0,0,0,0.69,99.31
N00000921,685,1,3,1,3,1,9,676,0.15,0.44,0.15,0.44,0.15,1.31,98.69
N00000922,278,12,2,1,10,0,25,253,4.32,0.72,0.36,3.60,0,8.99,91.01
N00000923,240,2,1,0,2,1,6,234,0.83,0.42,0,0.83,0.42,2.50,97.50
N00000924,218,0,1,0,2,1,4,214,0,0.46,0,0.92,0.46,1.83,98.17
N00000925,281,5,0,1,1,0,7,274,1.78,0,0.36,0.36,0,2.49,97.51
N00000926,271,13,7,0,17,4,41,230,4.80,2.58,0,6.27,1.48,15.13,84.87
N00000927,405,21,10,3,22,6,62,343,5.19,2.47,0.74,5.43,1.48,15.31,84.69
N00000928,345,40,21,2,34,6,103,242,11.59,6.09,0.58,9.86,1.74,29.86,70.14
N00000929,418,32,16,6,38,7,99,319,7.66,3.83,1.44,9.09,1.67,23.68,76.32
N00000930,337,28,23,5,24,3,83,254,8.31,6.82,1.48,7.12,0.89,24.63,75.37
N00000931,650,46,9,6,66,17,144,506,7.08,1.38,0.92,10.15,2.62,22.15,77.85
N00000932,385,26,10,4,23,8,71,314,6.75,2.60,1.04,5.97,2.08,18.44,81.56
N00000933,270,17,10,1,32,4,64,206,6.30,3.70,0.37,11.85,1.48,23.70,76.30
N00000934,268,27,22,3,37,5,94,174,10.07,8.21,1.12,13.81,1.87,35.07,64.93
N00000935,232,18,8,1,14,2,43,189,7.76,3.45,0.43,6.03,0.86,18.53,81.47
N00000936,463,48,22,8,52,11,141,322,10.37,4.75,1.73,11.23,2.38,30.45,69.55
N00000937,419,34,14,2,46,6,102,317,8.11,3.34,0.48,10.98,1.43,24.34,75.66
N00000938,336,22,19,4,46,14,105,231,6.55,5.65,1.19,13.69,4.17,31.25,68.75
N00000939,191,9,12,2,20,6,49,142,4.71,6.28,1.05,10.47,3.14,25.65,74.35
N00000940,233,24,15,4,37,5,85,148,10.30,6.44,1.72,15.88,2.15,36.48,63.52
N00000941,324,16,6,2,20,5,49,275,4.94,1.85,0.62,6.17,1.54,15.12,84.88
N00000942,269,27,6,1,24,8,66,203,10.04,2.23,0.37,8.92,2.97,24.54,75.46
N00000943,254,27,10,1,12,2,52,202,10.63,3.94,0.39,4.72,0.79,20.47,79.53
N00000944,234,11,14,3,13,3,44,190,4.70,5.98,1.28,5.56,1.28,18.80,81.20
N00000945,251,18,7,0,11,3,39,212,7.17,2.79,0,4.38,1.20,15.54,84.46
N00000946,361,8,2,0,4,3,17,344,2.22,0.55,0,1.11,0.83,4.71,95.29
N00000947,240,18,13,5,10,3,49,191,7.50,5.42,2.08,4.17,1.25,20.42,79.58
N00000948,212,6,8,6,28,2,50,162,2.83,3.77,2.83,13.21,0.94,23.58,76.42
N00000949,302,19,7,2,14,7,49,253,6.29,2.32,0.66,4.64,2.32,16.23,83.77
N00000950,291,4,5,5,8,2,24,267,1.37,1.72,1.72,2.75,0.69,8.25,91.75
N00000951,235,5,4,1,17,0,27,208,2.13,1.70,0.43,7.23,0,11.49,88.51
N00000952,364,4,2,1,3,1,11,353,1.10,0.55,0.27,0.82,0.27,3.02,96.98
N00000953,215,15,13,4,9,4,45,170,6.98,6.05,1.86,4.19,1.86,20.93,79.07
N00000954,262,5,0,1,3,2,11,251,1.91,0,0.38,1.15,0.76,4.20,95.80
N00000955,383,22,10,3,35,6,76,307,5.74,2.61,0.78,9.14,1.57,19.84,80.16
N00000956,458,37,13,3,27,5,85,373,8.08,2.84,0.66,5.90,1.09,18.56,81.44
N00000957,523,5,0,0,9,2,16,507,0.96,0,0,1.72,0.38,3.06,96.94
N00000958,285,1,1,0,0,2,4,281,0.35,0.35,0,0,0.70,1.40,98.60
N00000959,463,4,0,0,2,2,8,455,0.86,0,0,0.43,0.43,1.73,98.27
N00000960,493,4,1,0,5,5,15,478,0.81,0.20,0,1.01,1.01,3.04,96.96
N00000961,300,2,0,0,5,2,9,291,0.67,0,0,1.67,0.67,3.00,97.00
N00000962,324,9,1,1,3,0,14,310,2.78,0.31,0.31,0.93,0,4.32,95.68
N00000963,247,1,1,0,4,0,6,241,0.40,0.40,0,1.62,0,2.43,97.57
N00000964,290,3,1,0,4,0,8,282,1.03,0.34,0,1.38,0,2.76,97.24
N00000965,289,2,1,0,0,1,4,285,0.69,0.35,0,0,0.35,1.38,98.62
N00000966,314,4,0,0,1,1,6,308,1.27,0,0,0.32,0.32,1.91,98.09
N00000967,369,8,1,1,3,1,14,355,2.17,0.27,0.27,0.81,0.27,3.79,96.21
N00000968,246,1,1,0,0,0,2,244,0.41,0.41,0,0,0,0.81,99.19
N00000969,178,3,0,0,1,0,4,174,1.69,0,0,0.56,0,2.25,97.75
N00000970,459,8,3,1,4,2,18,441,1.74,0.65,0.22,0.87,0.44,3.92,96.08
N00000971,247,1,0,0,0,0,1,246,0.40,0,0,0,0,0.40,99.60
N00000972,298,5,0,0,0,1,6,292,1.68,0,0,0,0.34,2.01,97.99
N00000973,314,4,0,0,4,0,8,306,1.27,0,0,1.27,0,2.55,97.45
N00000974,265,0,0,0,3,0,3,262,0,0,0,1.13,0,1.13,98.87
N00000975,254,7,0,0,3,1,11,243,2.76,0,0,1.18,0.39,4.33,95.67
N00000976,138,1,1,0,1,0,3,135,0.72,0.72,0,0.72,0,2.17,97.83
N00000977,278,3,2,1,2,1,9,269,1.08,0.72,0.36,0.72,0.36,3.24,96.76
N00000978,227,0,0,0,4,0,4,223,0,0,0,1.76,0,1.76,98.24
N00000979,209,1,2,0,2,1,6,203,0.48,0.96,0,0.96,0.48,2.87,97.13
N00000980,220,7,4,1,5,2,19,201,3.18,1.82,0.45,2.27,0.91,8.64,91.36
N00000981,201,5,0,1,4,0,10,191,2.49,0,0.50,1.99,0,4.98,95.02
N00000982,246,4,0,3,2,1,10,236,1.63,0,1.22,0.81,0.41,4.07,95.93
N00000983,318,2,3,1,2,0,8,310,0.63,0.94,0.31,0.63,0,2.52,97.48
N00000984,325,10,2,0,7,1,20,305,3.08,0.62,0,2.15,0.31,6.15,93.85
N00000985,228,1,0,0,0,0,1,227,0.44,0,0,0,0,0.44,99.56
N00000986,203,6,0,0,2,1,9,194,2.96,0,0,0.99,0.49,4.43,95.57
N00000987,353,4,3,0,4,1,12,341,1.13,0.85,0,1.13,0.28,3.40,96.60
N00000988,142,0,1,0,1,0,2,140,0,0.70,0,0.70,0,1.41,98.59
N00000989,252,4,0,0,2,1,7,245,1.59,0,0,0.79,0.40,2.78,97.22
N00000990,263,1,1,0,3,1,6,257,0.38,0.38,0,1.14,0.38,2.28,97.72
N00000991,256,2,1,0,0,2,5,251,0.78,0.39,0,0,0.78,1.95,98.05
N00000992,440,6,1,1,7,1,16,424,1.36,0.23,0.23,1.59,0.23,3.64,96.36
N00000993,226,4,1,1,0,4,10,216,1.77,0.44,0.44,0,1.77,4.42,95.58
N00000994,886,19,9,3,10,2,43,843,2.14,1.02,0.34,1.13,0.23,4.85,95.15
N00000995,192,2,0,0,0,1,3,189,1.04,0,0,0,0.52,1.56,98.44
N00000996,371,1,0,0,4,2,7,364,0.27,0,0,1.08,0.54,1.89,98.11
N00000997,264,2,0,3,3,0,8,256,0.76,0,1.14,1.14,0,3.03,96.97
N00000998,287,4,0,0,7,1,12,275,1.39,0,0,2.44,0.35,4.18,95.82
N00000999,219,3,0,0,1,0,4,215,1.37,0,0,0.46,0,1.83,98.17
N00001000,297,3,0,0,9,1,13,284,1.01,0,0,3.03,0.34,4.38,95.62
N00001001,280,7,2,0,10,2,21,259,2.50,0.71,0,3.57,0.71,7.50,92.50
N00001002,760,17,5,2,21,4,49,711,2.24,0.66,0.26,2.76,0.53,6.45,93.55
N00001003,208,5,1,1,5,1,13,195,2.40,0.48,0.48,2.40,0.48,6.25,93.75
N00001004,290,6,2,0,1,5,14,276,2.07,0.69,0,0.34,1.72,4.83,95.17
N00001005,248,2,1,0,1,2,6,242,0.81,0.40,0,0.40,0.81,2.42,97.58
N00001006,521,33,1,10,39,13,96,425,6.33,0.19,1.92,7.49,2.50,18.43,81.57
N00001007,586,46,11,3,43,14,117,469,7.85,1.88,0.51,7.34,2.39,19.97,80.03
N00001008,243,26,4,1,17,5,53,190,10.70,1.65,0.41,7.00,2.06,21.81,78.19
N00001009,186,12,1,3,16,2,34,152,6.45,0.54,1.61,8.60,1.08,18.28,81.72
N00001010,329,43,8,4,49,13,117,212,13.07,2.43,1.22,14.89,3.95,35.56,64.44
N00001011,359,29,10,6,50,10,105,254,8.08,2.79,1.67,13.93,2.79,29.25,70.75
N00001012,351,30,11,1,37,9,88,263,8.55,3.13,0.28,10.54,2.56,25.07,74.93
N00001013,238,23,6,1,21,2,53,185,9.66,2.52,0.42,8.82,0.84,22.27,77.73
N00001014,238,23,3,1,26,3,56,182,9.66,1.26,0.42,10.92,1.26,23.53,76.47
N00001015,412,26,5,0,27,5,63,349,6.31,1.21,0,6.55,1.21,15.29,84.71
N00001016,262,23,7,2,26,6,64,198,8.78,2.67,0.76,9.92,2.29,24.43,75.57
N00001017,316,26,17,0,53,8,104,212,8.23,5.38,0,16.77,2.53,32.91,67.09
N00001018,283,20,1,1,20,5,47,236,7.07,0.35,0.35,7.07,1.77,16.61,83.39
N00001019,201,18,5,4,33,1,61,140,8.96,2.49,1.99,16.42,0.50,30.35,69.65
N00001020,164,11,4,2,17,4,38,126,6.71,2.44,1.22,10.37,2.44,23.17,76.83
N00001021,233,7,2,1,22,7,39,194,3.00,0.86,0.43,9.44,3.00,16.74,83.26
N00001022,600,33,9,3,32,15,92,508,5.50,1.50,0.50,5.33,2.50,15.33,84.67
N00001023,216,25,5,3,35,6,74,142,11.57,2.31,1.39,16.20,2.78,34.26,65.74
N00001024,343,25,7,2,44,11,89,254,7.29,2.04,0.58,12.83,3.21,25.95,74.05
N00001025,289,26,5,1,56,8,96,193,9.00,1.73,0.35,19.38,2.77,33.22,66.78
N00001026,232,15,7,1,14,1,38,194,6.47,3.02,0.43,6.03,0.43,16.38,83.62
N00001027,378,26,13,0,29,14,82,296,6.88,3.44,0,7.67,3.70,21.69,78.31
N00001028,250,15,9,3,23,2,52,198,6.00,3.60,1.20,9.20,0.80,20.80,79.20
N00001029,644,36,29,5,77,12,159,485,5.59,4.50,0.78,11.96,1.86,24.69,75.31
N00001030,501,18,15,4,27,18,82,419,3.59,2.99,0.80,5.39,3.59,16.37,83.63
N00001031,360,29,17,4,38,12,100,260,8.06,4.72,1.11,10.56,3.33,27.78,72.22
N00001032,179,3,0,0,1,0,4,175,1.68,0,0,0.56,0,2.23,97.77
N00001033,127,3,1,0,3,3,10,117,2.36,0.79,0,2.36,2.36,7.87,92.13
N00001034,326,17,5,2,11,0,35,291,5.21,1.53,0.61,3.37,0,10.74,89.26
N00001035,267,1,0,0,2,0,3,264,0.37,0,0,0.75,0,1.12,98.88
N00001036,377,8,5,1,7,4,25,352,2.12,1.33,0.27,1.86,1.06,6.63,93.37
N00001037,360,29,8,2,35,7,81,279,8.06,2.22,0.56,9.72,1.94,22.50,77.50
N00001038,692,63,28,6,59,13,169,523,9.10,4.05,0.87,8.53,1.88,24.42,75.58
N00001039,375,33,10,0,22,4,69,306,8.80,2.67,0,5.87,1.07,18.40,81.60
N00001040,255,2,0,2,2,2,8,247,0.78,0,0.78,0.78,0.78,3.14,96.86
N00001041,185,0,1,0,3,2,6,179,0,0.54,0,1.62,1.08,3.24,96.76
N00001042,631,32,7,0,31,7,77,554,5.07,1.11,0,4.91,1.11,12.20,87.80
N00001043,197,2,1,0,1,0,4,193,1.02,0.51,0,0.51,0,2.03,97.97
N00001044,288,5,2,1,2,1,11,277,1.74,0.69,0.35,0.69,0.35,3.82,96.18
N00001045,268,1,1,0,3,3,8,260,0.37,0.37,0,1.12,1.12,2.99,97.01
N00001046,294,19,9,1,24,6,59,235,6.46,3.06,0.34,8.16,2.04,20.07,79.93
N00001047,302,15,3,1,18,1,38,264,4.97,0.99,0.33,5.96,0.33,12.58,87.42
N00001048,321,22,2,0,16,8,48,273,6.85,0.62,0,4.98,2.49,14.95,85.05
N00001049,320,7,2,1,2,0,12,308,2.19,0.63,0.31,0.63,0,3.75,96.25
N00001050,327,16,11,1,19,6,53,274,4.89,3.36,0.31,5.81,1.83,16.21,83.79
N00001051,359,33,6,2,40,9,90,269,9.19,1.67,0.56,11.14,2.51,25.07,74.93
N00001052,172,14,2,0,10,3,29,143,8.14,1.16,0,5.81,1.74,16.86,83.14
N00001053,346,20,9,5,24,6,64,282,5.78,2.60,1.45,6.94,1.73,18.50,81.50
N00001054,326,26,5,4,32,7,74,252,7.98,1.53,1.23,9.82,2.15,22.70,77.30
N00001055,340,30,20,1,38,7,96,244,8.82,5.88,0.29,11.18,2.06,28.24,71.76
N00001056,338,15,4,1,21,1,42,296,4.44,1.18,0.30,6.21,0.30,12.43,87.57
N00001057,315,5,2,2,8,3,20,295,1.59,0.63,0.63,2.54,0.95,6.35,93.65
N00001058,339,27,14,1,27,8,77,262,7.96,4.13,0.29,7.96,2.36,22.71,77.29
N00001059,307,28,8,1,23,8,68,239,9.12,2.61,0.33,7.49,2.61,22.15,77.85
N00001060,247,3,0,0,5,1,9,238,1.21,0,0,2.02,0.40,3.64,96.36
N00001061,334,2,5,1,4,0,12,322,0.60,1.50,0.30,1.20,0,3.59,96.41
N00001062,341,4,0,0,10,2,16,325,1.17,0,0,2.93,0.59,4.69,95.31
N00001063,299,5,2,0,1,0,8,291,1.67,0.67,0,0.33,0,2.68,97.32
N00001064,611,11,6,2,11,1,31,580,1.80,0.98,0.33,1.80,0.16,5.07,94.93
N00001065,313,9,1,4,3,2,19,294,2.88,0.32,1.28,0.96,0.64,6.07,93.93
N00001066,267,5,1,0,2,1,9,258,1.87,0.37,0,0.75,0.37,3.37,96.63
N00001067,268,3,0,0,1,2,6,262,1.12,0,0,0.37,0.75,2.24,97.76
N00001068,326,6,3,0,2,1,12,314,1.84,0.92,0,0.61,0.31,3.68,96.32
N00001069,309,5,0,0,2,2,9,300,1.62,0,0,0.65,0.65,2.91,97.09
N00001070,497,8,2,0,4,2,16,481,1.61,0.40,0,0.80,0.40,3.22,96.78
N00001071,298,9,0,0,2,3,14,284,3.02,0,0,0.67,1.01,4.70,95.30
N00001072,311,1,1,0,2,0,4,307,0.32,0.32,0,0.64,0,1.29,98.71
N00001073,275,1,0,1,1,3,6,269,0.36,0,0.36,0.36,1.09,2.18,97.82
N00001074,237,1,0,0,1,0,2,235,0.42,0,0,0.42,0,0.84,99.16
N00001075,296,6,0,0,2,0,8,288,2.03,0,0,0.68,0,2.70,97.30
N00001076,263,2,0,1,1,1,5,258,0.76,0,0.38,0.38,0.38,1.90,98.10
N00001077,222,2,2,0,0,7,11,211,0.90,0.90,0,0,3.15,4.95,95.05
N00001078,248,2,1,1,3,0,7,241,0.81,0.40,0.40,1.21,0,2.82,97.18
N00001079,787,63,31,8,63,16,181,606,8.01,3.94,1.02,8.01,2.03,23.00,77.00
N00001080,309,23,20,2,29,8,82,227,7.44,6.47,0.65,9.39,2.59,26.54,73.46
N00001081,391,26,10,3,33,9,81,310,6.65,2.56,0.77,8.44,2.30,20.72,79.28
N00001082,412,37,19,6,36,17,115,297,8.98,4.61,1.46,8.74,4.13,27.91,72.09
N00001083,418,28,14,5,47,11,105,313,6.70,3.35,1.20,11.24,2.63,25.12,74.88
N00001084,429,38,21,1,31,11,102,327,8.86,4.90,0.23,7.23,2.56,23.78,76.22
N00001085,1045,89,29,7,94,34,253,792,8.52,2.78,0.67,9.00,3.25,24.21,75.79
N00001086,322,32,7,2,20,13,74,248,9.94,2.17,0.62,6.21,4.04,22.98,77.02
N00001087,295,14,9,0,26,7,56,239,4.75,3.05,0,8.81,2.37,18.98,81.02
N00001088,290,38,14,1,23,3,79,211,13.10,4.83,0.34,7.93,1.03,27.24,72.76
N00001089,300,16,8,5,20,3,52,248,5.33,2.67,1.67,6.67,1.00,17.33,82.67
N00001090,212,2,2,0,5,0,9,203,0.94,0.94,0,2.36,0,4.25,95.75
N00001091,374,28,17,7,41,8,101,273,7.49,4.55,1.87,10.96,2.14,27.01,72.99
N00001092,383,30,16,6,44,9,105,278,7.83,4.18,1.57,11.49,2.35,27.42,72.58
N00001093,583,49,33,5,49,12,148,435,8.40,5.66,0.86,8.40,2.06,25.39,74.61
N00001094,222,14,6,1,14,8,43,179,6.31,2.70,0.45,6.31,3.60,19.37,80.63
N00001095,351,20,12,1,42,6,81,270,5.70,3.42,0.28,11.97,1.71,23.08,76.92
N00001096,389,33,14,5,52,7,111,278,8.48,3.60,1.29,13.37,1.80,28.53,71.47
N00001097,310,29,10,2,39,1,81,229,9.35,3.23,0.65,12.58,0.32,26.13,73.87
N00001098,299,20,11,0,32,7,70,229,6.69,3.68,0,10.70,2.34,23.41,76.59
N00001099,270,17,3,0,13,3,36,234,6.30,1.11,0,4.81,1.11,13.33,86.67
N00001100,285,22,11,0,13,9,55,230,7.72,3.86,0,4.56,3.16,19.30,80.70
N00001101,292,19,4,0,19,4,46,246,6.51,1.37,0,6.51,1.37,15.75,84.25
N00001102,542,5,4,1,7,2,19,523,0.92,0.74,0.18,1.29,0.37,3.51,96.49
N00001103,203,12,5,1,10,5,33,170,5.91,2.46,0.49,4.93,2.46,16.26,83.74
N00001104,291,12,5,0,14,2,33,258,4.12,1.72,0,4.81,0.69,11.34,88.66
N00001105,291,20,5,1,7,2,35,256,6.87,1.72,0.34,2.41,0.69,12.03,87.97
N00001106,266,24,2,4,19,8,57,209,9.02,0.75,1.50,7.14,3.01,21.43,78.57
N00001107,293,22,15,2,26,2,67,226,7.51,5.12,0.68,8.87,0.68,22.87,77.13
N00001108,196,17,7,0,18,2,44,152,8.67,3.57,0,9.18,1.02,22.45,77.55
N00001109,378,31,21,2,43,4,101,277,8.20,5.56,0.53,11.38,1.06,26.72,73.28
N00001110,326,16,16,3,26,8,69,257,4.91,4.91,0.92,7.98,2.45,21.17,78.83
N00001111,661,63,20,2,54,14,153,508,9.53,3.03,0.30,8.17,2.12,23.15,76.85
N00001112,299,17,12,1,26,9,65,234,5.69,4.01,0.33,8.70,3.01,21.74,78.26
N00001113,1304,97,44,10,137,25,313,991,7.44,3.37,0.77,10.51,1.92,24.00,76.00
N00001114,300,23,14,5,26,4,72,228,7.67,4.67,1.67,8.67,1.33,24.00,76.00
N00001115,216,11,4,1,14,4,34,182,5.09,1.85,0.46,6.48,1.85,15.74,84.26
N00001116,481,39,22,6,40,7,114,367,8.11,4.57,1.25,8.32,1.46,23.70,76.30
N00001117,703,10,2,0,6,0,18,685,1.42,0.28,0,0.85,0,2.56,97.44
N00001118,291,5,0,0,9,5,19,272,1.72,0,0,3.09,1.72,6.53,93.47
N00001119,168,0,0,0,0,0,0,168,0,0,0,0,0,0,100.00
N00001120,206,8,1,1,1,0,11,195,3.88,0.49,0.49,0.49,0,5.34,94.66
N00001121,227,9,0,0,0,0,9,218,3.96,0,0,0,0,3.96,96.04
N00001122,175,1,0,0,5,1,7,168,0.57,0,0,2.86,0.57,4.00,96.00
N00001123,182,2,0,1,3,1,7,175,1.10,0,0.55,1.65,0.55,3.85,96.15
N00001124,535,7,0,0,3,0,10,525,1.31,0,0,0.56,0,1.87,98.13
N00001125,386,2,1,0,4,0,7,379,0.52,0.26,0,1.04,0,1.81,98.19
N00001126,228,6,0,1,2,0,9,219,2.63,0,0.44,0.88,0,3.95,96.05
N00001127,614,19,5,1,16,5,46,568,3.09,0.81,0.16,2.61,0.81,7.49,92.51
N00001128,243,4,1,0,1,0,6,237,1.65,0.41,0,0.41,0,2.47,97.53
N00001129,428,8,4,0,9,7,28,400,1.87,0.93,0,2.10,1.64,6.54,93.46
N00001130,171,2,2,0,1,0,5,166,1.17,1.17,0,0.58,0,2.92,97.08
N00001131,1036,62,18,7,45,23,155,881,5.98,1.74,0.68,4.34,2.22,14.96,85.04
N00001132,239,3,2,0,5,1,11,228,1.26,0.84,0,2.09,0.42,4.60,95.40
N00001133,598,6,1,0,8,0,15,583,1.00,0.17,0,1.34,0,2.51,97.49
N00001134,201,4,1,0,6,1,12,189,1.99,0.50,0,2.99,0.50,5.97,94.03
N00001135,183,5,0,0,6,0,11,172,2.73,0,0,3.28,0,6.01,93.99
N00001136,250,6,1,0,3,1,11,239,2.40,0.40,0,1.20,0.40,4.40,95.60
N00001137,279,5,1,0,5,1,12,267,1.79,0.36,0,1.79,0.36,4.30,95.70
N00001138,184,5,1,0,5,0,11,173,2.72,0.54,0,2.72,0,5.98,94.02
N00001139,509,24,14,4,31,1,74,435,4.72,2.75,0.79,6.09,0.20,14.54,85.46
N00001140,296,7,0,0,10,0,17,279,2.36,0,0,3.38,0,5.74,94.26
N00001141,175,3,0,0,1,0,4,171,1.71,0,0,0.57,0,2.29,97.71
N00001142,181,1,0,3,3,0,7,174,0.55,0,1.66,1.66,0,3.87,96.13
N00001143,138,2,0,1,0,0,3,135,1.45,0,0.72,0,0,2.17,97.83
N00001144,219,1,2,1,4,2,10,209,0.46,0.91,0.46,1.83,0.91,4.57,95.43
N00001145,307,19,5,0,18,2,44,263,6.19,1.63,0,5.86,0.65,14.33,85.67
N00001146,280,17,6,1,19,4,47,233,6.07,2.14,0.36,6.79,1.43,16.79,83.21
N00001147,250,18,11,2,25,1,57,193,7.20,4.40,0.80,10.00,0.40,22.80,77.20
N00001148,251,18,6,0,22,4,50,201,7.17,2.39,0,8.76,1.59,19.92,80.08
N00001149,363,21,8,3,24,5,61,302,5.79,2.20,0.83,6.61,1.38,16.80,83.20
N00001150,312,12,5,2,11,7,37,275,3.85,1.60,0.64,3.53,2.24,11.86,88.14
N00001151,370,31,9,4,28,9,81,289,8.38,2.43,1.08,7.57,2.43,21.89,78.11
N00001152,386,23,23,1,15,2,64,322,5.96,5.96,0.26,3.89,0.52,16.58,83.42
N00001153,302,18,8,3,7,2,38,264,5.96,2.65,0.99,2.32,0.66,12.58,87.42
N00001154,283,13,9,0,14,6,42,241,4.59,3.18,0,4.95,2.12,14.84,85.16
N00001155,602,47,15,2,30,4,98,504,7.81,2.49,0.33,4.98,0.66,16.28,83.72
N00001156,1247,87,39,11,92,20,249,998,6.98,3.13,0.88,7.38,1.60,19.97,80.03
N00001157,265,26,17,2,53,7,105,160,9.81,6.42,0.75,20.00,2.64,39.62,60.38
N00001158,259,29,11,5,35,4,84,175,11.20,4.25,1.93,13.51,1.54,32.43,67.57
N00001159,348,30,39,1,64,9,143,205,8.62,11.21,0.29,18.39,2.59,41.09,58.91
N00001160,340,23,10,3,25,4,65,275,6.76,2.94,0.88,7.35,1.18,19.12,80.88
N00001161,233,18,18,1,27,8,72,161,7.73,7.73,0.43,11.59,3.43,30.90,69.10
N00001162,169,15,8,1,28,2,54,115,8.88,4.73,0.59,16.57,1.18,31.95,68.05
N00001163,333,14,18,1,25,4,62,271,4.20,5.41,0.30,7.51,1.20,18.62,81.38
N00001164,323,41,10,1,30,5,87,236,12.69,3.10,0.31,9.29,1.55,26.93,73.07
N00001165,311,43,10,2,31,7,93,218,13.83,3.22,0.64,9.97,2.25,29.90,70.10
N00001166,573,63,25,4,59,8,159,414,10.99,4.36,0.70,10.30,1.40,27.75,72.25
N00001167,334,35,18,4,40,8,105,229,10.48,5.39,1.20,11.98,2.40,31.44,68.56
N00001168,339,32,17,1,21,6,77,262,9.44,5.01,0.29,6.19,1.77,22.71,77.29
N00001169,309,29,12,1,36,7,85,224,9.39,3.88,0.32,11.65,2.27,27.51,72.49
N00001170,318,49,19,1,35,6,110,208,15.41,5.97,0.31,11.01,1.89,34.59,65.41
N00001171,394,44,20,5,40,7,116,278,11.17,5.08,1.27,10.15,1.78,29.44,70.56
N00001172,299,33,19,4,31,7,94,205,11.04,6.35,1.34,10.37,2.34,31.44,68.56
N00001173,254,6,3,0,2,1,12,242,2.36,1.18,0,0.79,0.39,4.72,95.28
N00001174,326,13,4,3,25,6,51,275,3.99,1.23,0.92,7.67,1.84,15.64,84.36
N00001175,297,24,8,4,7,6,49,248,8.08,2.69,1.35,2.36,2.02,16.50,83.50
N00001176,236,2,0,0,4,0,6,230,0.85,0,0,1.69,0,2.54,97.46
N00001177,253,3,0,0,4,1,8,245,1.19,0,0,1.58,0.40,3.16,96.84
N00001178,398,28,13,5,50,4,100,298,7.04,3.27,1.26,12.56,1.01,25.13,74.87
N00001179,338,35,9,1,28,4,77,261,10.36,2.66,0.30,8.28,1.18,22.78,77.22
N00001180,153,8,3,1,7,1,20,133,5.23,1.96,0.65,4.58,0.65,13.07,86.93
N00001181,288,11,3,0,14,0,28,260,3.82,1.04,0,4.86,0,9.72,90.28
N00001182,346,41,15,4,40,4,104,242,11.85,4.34,1.16,11.56,1.16,30.06,69.94
N00001183,434,16,5,2,19,3,45,389,3.69,1.15,0.46,4.38,0.69,10.37,89.63
N00001184,272,9,1,2,4,1,17,255,3.31,0.37,0.74,1.47,0.37,6.25,93.75
N00001185,262,6,0,0,5,0,11,251,2.29,0,0,1.91,0,4.20,95.80
N00001186,252,7,3,0,7,1,18,234,2.78,1.19,0,2.78,0.40,7.14,92.86
N00001187,304,12,6,7,26,0,51,253,3.95,1.97,2.30,8.55,0,16.78,83.22
N00001188,791,54,27,8,54,17,160,631,6.83,3.41,1.01,6.83,2.15,20.23,79.77
N00001189,297,14,3,2,8,2,29,268,4.71,1.01,0.67,2.69,0.67,9.76,90.24
N00001190,261,3,2,0,2,0,7,254,1.15,0.77,0,0.77,0,2.68,97.32
N00001191,237,5,0,0,2,0,7,230,2.11,0,0,0.84,0,2.95,97.05
N00001192,248,3,0,0,2,0,5,243,1.21,0,0,0.81,0,2.02,97.98
N00001193,228,6,3,0,5,5,19,209,2.63,1.32,0,2.19,2.19,8.33,91.67
N00001194,260,0,1,1,1,0,3,257,0,0.38,0.38,0.38,0,1.15,98.85
N00001195,175,3,2,1,5,7,18,157,1.71,1.14,0.57,2.86,4.00,10.29,89.71
N00001196,341,2,1,0,2,0,5,336,0.59,0.29,0,0.59,0,1.47,98.53
