GeographyCode,KS602NI0001,KS602NI0002,KS602NI0003,KS602NI0004,KS602NI0005,KS602NI0006,KS602NI0007,KS602NI0008,KS602NI0009,KS602NI0010,KS602NI0011,KS602NI0012,KS602NI0013,KS602NI0014,KS602NI0015,KS602NI0016,KS602NI0017,KS602NI0018,KS602NI0019,KS602NI0020,KS602NI0021,KS602NI0022,KS602NI0023,KS602NI0024,KS602NI0025,KS602NI0026,KS602NI0027,KS602NI0028,KS602NI0029,KS602NI0030,KS602NI0031
N00001168,120,10,24,4,20,5,7,8,8,28,6,14,8,2,8,6,8.33,20.00,3.33,16.67,4.17,5.83,6.67,6.67,23.33,5.00,11.67,40.00,10.00,40.00,30.00
N00001169,109,10,42,15,7,6,8,7,2,8,4,18,4,1,2,3,9.17,38.53,13.76,6.42,5.50,7.34,6.42,1.83,7.34,3.67,16.51,57.14,14.29,28.57,42.86
N00001170,121,7,36,14,7,5,18,4,5,18,7,11,2,0,0,3,5.79,29.75,11.57,5.79,4.13,14.88,3.31,4.13,14.88,5.79,9.09,28.57,0,0,42.86
N00001171,119,11,45,8,10,2,23,6,1,10,3,12,3,0,3,2,9.24,37.82,6.72,8.40,1.68,19.33,5.04,0.84,8.40,2.52,10.08,30.00,0,30.00,20.00
N00001172,104,8,48,6,9,3,9,6,3,9,3,16,2,1,2,3,7.69,46.15,5.77,8.65,2.88,8.65,5.77,2.88,8.65,2.88,15.38,22.22,11.11,22.22,33.33
N00001173,83,4,46,2,4,3,16,3,0,3,2,14,1,1,0,2,4.82,55.42,2.41,4.82,3.61,19.28,3.61,0,3.61,2.41,16.87,25.00,25.00,0,50.00
N00001174,112,9,46,24,4,1,14,12,1,0,1,24,0,1,0,0,8.04,41.07,21.43,3.57,0.89,12.50,10.71,0.89,0,0.89,21.43,0,25.00,0,0
N00001175,106,4,49,14,3,6,25,4,0,1,0,23,1,2,0,2,3.77,46.23,13.21,2.83,5.66,23.58,3.77,0,0.94,0,21.70,33.33,66.67,0,66.67
N00001176,87,7,40,10,4,0,25,1,0,0,0,12,0,1,0,3,8.05,45.98,11.49,4.60,0,28.74,1.15,0,0,0,13.79,0,25.00,0,75.00
N00001177,104,6,52,12,5,3,14,5,0,5,2,12,0,2,0,3,5.77,50.00,11.54,4.81,2.88,13.46,4.81,0,4.81,1.92,11.54,0,40.00,0,60.00
N00001178,138,9,52,19,6,10,26,11,0,2,3,29,0,0,0,2,6.52,37.68,13.77,4.35,7.25,18.84,7.97,0,1.45,2.17,21.01,0,0,0,33.33
N00001179,118,5,59,16,4,7,10,12,1,4,0,22,0,1,0,3,4.24,50.00,13.56,3.39,5.93,8.47,10.17,0.85,3.39,0,18.64,0,25.00,0,75.00
N00001180,52,1,23,6,2,1,4,6,0,8,1,9,0,0,0,0,1.92,44.23,11.54,3.85,1.92,7.69,11.54,0,15.38,1.92,17.31,0,0,0,0
N00001181,69,5,27,5,3,10,8,3,1,5,2,17,0,2,0,0,7.25,39.13,7.25,4.35,14.49,11.59,4.35,1.45,7.25,2.90,24.64,0,66.67,0,0
N00001182,139,11,64,17,4,7,24,12,0,0,0,38,2,1,1,3,7.91,46.04,12.23,2.88,5.04,17.27,8.63,0,0,0,27.34,50.00,25.00,25.00,75.00
N00001183,164,8,89,22,7,4,16,4,0,10,4,35,0,3,0,4,4.88,54.27,13.41,4.27,2.44,9.76,2.44,0,6.10,2.44,21.34,0,42.86,0,57.14
N00001184,100,8,49,8,2,7,13,7,1,3,2,18,0,2,0,2,8.00,49.00,8.00,2.00,7.00,13.00,7.00,1.00,3.00,2.00,18.00,0,100.00,0,100.00
N00001185,93,7,45,10,1,1,25,1,0,3,0,10,0,0,0,0,7.53,48.39,10.75,1.08,1.08,26.88,1.08,0,3.23,0,10.75,0,0,0,0
N00001186,93,3,50,7,5,2,17,4,0,4,1,12,2,0,0,3,3.23,53.76,7.53,5.38,2.15,18.28,4.30,0,4.30,1.08,12.90,40.00,0,0,60.00
N00001187,115,3,59,20,6,2,13,8,2,1,1,28,4,1,1,1,2.61,51.30,17.39,5.22,1.74,11.30,6.96,1.74,0.87,0.87,24.35,66.67,16.67,16.67,16.67
N00001188,226,11,75,25,12,9,39,17,3,29,6,49,3,3,1,4,4.87,33.19,11.06,5.31,3.98,17.26,7.52,1.33,12.83,2.65,21.68,25.00,25.00,8.33,33.33
N00001189,101,8,45,14,4,4,10,10,2,1,3,15,0,2,0,2,7.92,44.55,13.86,3.96,3.96,9.90,9.90,1.98,0.99,2.97,14.85,0,50.00,0,50.00
N00001190,100,7,50,5,8,5,9,5,0,8,3,8,1,1,0,3,7.00,50.00,5.00,8.00,5.00,9.00,5.00,0,8.00,3.00,8.00,12.50,12.50,0,37.50
N00001191,81,5,38,7,5,4,11,1,1,9,0,15,1,0,1,3,6.17,46.91,8.64,6.17,4.94,13.58,1.23,1.23,11.11,0,18.52,20.00,0,20.00,60.00
N00001192,83,6,37,8,6,3,9,3,2,7,2,8,2,3,0,2,7.23,44.58,9.64,7.23,3.61,10.84,3.61,2.41,8.43,2.41,9.64,33.33,50.00,0,33.33
N00001193,85,10,38,3,4,4,9,2,4,7,4,10,0,0,0,3,11.76,44.71,3.53,4.71,4.71,10.59,2.35,4.71,8.24,4.71,11.76,0,0,0,75.00
N00001194,102,11,43,3,3,7,20,4,0,10,1,15,0,1,0,0,10.78,42.16,2.94,2.94,6.86,19.61,3.92,0,9.80,0.98,14.71,0,33.33,0,0
N00001195,73,7,27,2,12,1,9,3,1,9,2,8,2,2,1,4,9.59,36.99,2.74,16.44,1.37,12.33,4.11,1.37,12.33,2.74,10.96,16.67,16.67,8.33,33.33
N00001196,128,9,58,18,7,1,16,5,0,7,7,11,3,1,2,3,7.03,45.31,14.06,5.47,0.78,12.50,3.91,0,5.47,5.47,8.59,42.86,14.29,28.57,42.86
N00001197,87,10,44,9,2,1,11,0,0,7,3,9,1,0,1,1,11.49,50.57,10.34,2.30,1.15,12.64,0,0,8.05,3.45,10.34,50.00,0,50.00,50.00
N00001198,149,7,81,21,5,3,19,4,0,9,0,27,1,1,0,0,4.70,54.36,14.09,3.36,2.01,12.75,2.68,0,6.04,0,18.12,20.00,20.00,0,0
N00001199,74,4,36,5,8,5,14,1,0,1,0,4,3,0,2,2,5.41,48.65,6.76,10.81,6.76,18.92,1.35,0,1.35,0,5.41,37.50,0,25.00,25.00
N00001200,129,3,65,18,6,9,10,8,2,6,2,29,3,2,0,1,2.33,50.39,13.95,4.65,6.98,7.75,6.20,1.55,4.65,1.55,22.48,50.00,33.33,0,16.67
N00001201,97,5,48,19,4,0,10,7,0,2,2,22,0,1,0,2,5.15,49.48,19.59,4.12,0,10.31,7.22,0,2.06,2.06,22.68,0,25.00,0,50.00
N00001202,100,8,16,9,12,5,6,14,5,15,10,11,5,3,5,4,8.00,16.00,9.00,12.00,5.00,6.00,14.00,5.00,15.00,10.00,11.00,41.67,25.00,41.67,33.33
N00001203,111,10,39,4,9,5,17,7,1,14,5,12,3,0,1,6,9.01,35.14,3.60,8.11,4.50,15.32,6.31,0.90,12.61,4.50,10.81,33.33,0,11.11,66.67
N00001204,353,11,156,19,26,18,47,25,6,38,7,39,8,8,3,16,3.12,44.19,5.38,7.37,5.10,13.31,7.08,1.70,10.76,1.98,11.05,30.77,30.77,11.54,61.54
N00001205,194,14,69,9,11,10,25,17,8,30,1,25,1,1,1,3,7.22,35.57,4.64,5.67,5.15,12.89,8.76,4.12,15.46,0.52,12.89,9.09,9.09,9.09,27.27
N00001206,83,9,30,3,6,5,4,7,1,14,4,6,2,0,2,3,10.84,36.14,3.61,7.23,6.02,4.82,8.43,1.20,16.87,4.82,7.23,33.33,0,33.33,50.00
N00001207,149,15,61,14,3,13,13,12,2,10,6,17,2,0,0,1,10.07,40.94,9.40,2.01,8.72,8.72,8.05,1.34,6.71,4.03,11.41,66.67,0,0,33.33
N00001208,134,10,42,10,11,8,15,13,3,17,5,21,4,4,2,5,7.46,31.34,7.46,8.21,5.97,11.19,9.70,2.24,12.69,3.73,15.67,36.36,36.36,18.18,45.45
N00001209,93,13,29,2,9,3,10,8,3,12,4,11,1,4,4,4,13.98,31.18,2.15,9.68,3.23,10.75,8.60,3.23,12.90,4.30,11.83,11.11,44.44,44.44,44.44
N00001210,114,7,45,8,13,6,2,7,4,16,6,7,3,7,4,3,6.14,39.47,7.02,11.40,5.26,1.75,6.14,3.51,14.04,5.26,6.14,23.08,53.85,30.77,23.08
N00001211,97,8,29,9,7,7,8,6,3,14,6,17,3,1,0,1,8.25,29.90,9.28,7.22,7.22,8.25,6.19,3.09,14.43,6.19,17.53,42.86,14.29,0,14.29
N00001212,99,10,35,8,6,4,11,9,0,15,1,5,4,2,0,5,10.10,35.35,8.08,6.06,4.04,11.11,9.09,0,15.15,1.01,5.05,66.67,33.33,0,83.33
N00001213,100,10,29,5,19,6,8,5,1,13,4,10,5,1,2,9,10.00,29.00,5.00,19.00,6.00,8.00,5.00,1.00,13.00,4.00,10.00,26.32,5.26,10.53,47.37
N00001214,103,9,35,3,10,10,11,9,2,10,4,20,2,1,0,4,8.74,33.98,2.91,9.71,9.71,10.68,8.74,1.94,9.71,3.88,19.42,20.00,10.00,0,40.00
N00001215,89,6,31,12,8,1,12,9,2,7,1,15,4,1,2,2,6.74,34.83,13.48,8.99,1.12,13.48,10.11,2.25,7.87,1.12,16.85,50.00,12.50,25.00,25.00
N00001216,142,9,59,16,12,13,3,11,3,11,5,22,4,2,2,4,6.34,41.55,11.27,8.45,9.15,2.11,7.75,2.11,7.75,3.52,15.49,33.33,16.67,16.67,33.33
N00001217,121,8,44,5,17,5,17,1,3,18,3,10,5,1,4,7,6.61,36.36,4.13,14.05,4.13,14.05,0.83,2.48,14.88,2.48,8.26,29.41,5.88,23.53,41.18
N00001218,107,4,57,10,5,1,15,3,0,10,2,11,2,1,3,2,3.74,53.27,9.35,4.67,0.93,14.02,2.80,0,9.35,1.87,10.28,40.00,20.00,60.00,40.00
N00001219,103,8,25,5,15,2,14,9,0,17,8,10,2,1,3,7,7.77,24.27,4.85,14.56,1.94,13.59,8.74,0,16.50,7.77,9.71,13.33,6.67,20.00,46.67
N00001220,68,4,26,3,8,2,9,2,0,12,2,8,3,0,3,5,5.88,38.24,4.41,11.76,2.94,13.24,2.94,0,17.65,2.94,11.76,37.50,0,37.50,62.50
N00001221,100,5,28,6,17,2,12,7,3,16,4,9,3,1,7,6,5.00,28.00,6.00,17.00,2.00,12.00,7.00,3.00,16.00,4.00,9.00,17.65,5.88,41.18,35.29
N00001222,74,5,25,1,11,4,8,8,1,7,4,7,2,2,3,6,6.76,33.78,1.35,14.86,5.41,10.81,10.81,1.35,9.46,5.41,9.46,18.18,18.18,27.27,54.55
N00001223,93,9,29,3,6,1,16,8,2,15,4,8,2,1,2,0,9.68,31.18,3.23,6.45,1.08,17.20,8.60,2.15,16.13,4.30,8.60,33.33,16.67,33.33,0
N00001224,100,6,54,1,10,1,13,2,0,8,5,10,3,0,2,6,6.00,54.00,1.00,10.00,1.00,13.00,2.00,0,8.00,5.00,10.00,30.00,0,20.00,60.00
N00001225,71,3,21,2,5,2,18,4,1,9,6,7,1,2,1,2,4.23,29.58,2.82,7.04,2.82,25.35,5.63,1.41,12.68,8.45,9.86,20.00,40.00,20.00,40.00
N00001226,91,6,46,6,8,2,11,5,2,2,3,5,2,1,3,0,6.59,50.55,6.59,8.79,2.20,12.09,5.49,2.20,2.20,3.30,5.49,25.00,12.50,37.50,0
N00001227,76,5,22,6,9,6,12,1,1,10,4,4,2,2,1,5,6.58,28.95,7.89,11.84,7.89,15.79,1.32,1.32,13.16,5.26,5.26,22.22,22.22,11.11,55.56
N00001228,56,2,23,1,9,1,7,1,5,5,2,7,1,3,2,6,3.57,41.07,1.79,16.07,1.79,12.50,1.79,8.93,8.93,3.57,12.50,11.11,33.33,22.22,66.67
N00001229,85,5,32,8,7,2,15,2,1,11,2,11,3,2,0,4,5.88,37.65,9.41,8.24,2.35,17.65,2.35,1.18,12.94,2.35,12.94,42.86,28.57,0,57.14
N00001230,92,4,39,7,5,3,19,8,1,5,1,8,2,2,1,2,4.35,42.39,7.61,5.43,3.26,20.65,8.70,1.09,5.43,1.09,8.70,40.00,40.00,20.00,40.00
N00001231,140,11,46,12,12,8,19,11,3,13,5,15,5,3,3,5,7.86,32.86,8.57,8.57,5.71,13.57,7.86,2.14,9.29,3.57,10.71,41.67,25.00,25.00,41.67
N00001232,135,11,60,17,9,10,4,14,1,9,0,23,7,0,3,3,8.15,44.44,12.59,6.67,7.41,2.96,10.37,0.74,6.67,0,17.04,77.78,0,33.33,33.33
N00001233,123,4,59,19,13,9,1,12,4,1,1,15,5,3,1,7,3.25,47.97,15.45,10.57,7.32,0.81,9.76,3.25,0.81,0.81,12.20,38.46,23.08,7.69,53.85
N00001234,124,11,52,9,16,4,2,11,4,10,5,17,2,3,2,7,8.87,41.94,7.26,12.90,3.23,1.61,8.87,3.23,8.06,4.03,13.71,12.50,18.75,12.50,43.75
N00001235,312,10,115,21,41,11,27,24,9,44,10,27,15,3,12,16,3.21,36.86,6.73,13.14,3.53,8.65,7.69,2.88,14.10,3.21,8.65,36.59,7.32,29.27,39.02
N00001236,118,7,46,9,11,4,7,15,0,14,5,11,4,2,3,3,5.93,38.98,7.63,9.32,3.39,5.93,12.71,0,11.86,4.24,9.32,36.36,18.18,27.27,27.27
N00001237,102,4,25,10,6,3,18,5,7,21,3,9,0,2,2,1,3.92,24.51,9.80,5.88,2.94,17.65,4.90,6.86,20.59,2.94,8.82,0,33.33,33.33,16.67
N00001238,116,6,38,7,14,2,18,8,2,19,2,12,9,2,2,5,5.17,32.76,6.03,12.07,1.72,15.52,6.90,1.72,16.38,1.72,10.34,64.29,14.29,14.29,35.71
N00001239,121,6,45,13,8,9,21,5,1,10,3,16,4,2,2,5,4.96,37.19,10.74,6.61,7.44,17.36,4.13,0.83,8.26,2.48,13.22,50.00,25.00,25.00,62.50
N00001240,486,34,158,18,81,19,33,20,8,89,26,45,17,15,11,45,7.00,32.51,3.70,16.67,3.91,6.79,4.12,1.65,18.31,5.35,9.26,20.99,18.52,13.58,55.56
N00001241,113,7,30,4,15,4,20,11,2,16,4,9,7,1,3,7,6.19,26.55,3.54,13.27,3.54,17.70,9.73,1.77,14.16,3.54,7.96,46.67,6.67,20.00,46.67
N00001242,123,10,26,11,11,5,20,9,4,24,3,12,6,2,3,5,8.13,21.14,8.94,8.94,4.07,16.26,7.32,3.25,19.51,2.44,9.76,54.55,18.18,27.27,45.45
N00001243,99,5,34,5,8,2,12,6,2,17,8,11,2,1,4,1,5.05,34.34,5.05,8.08,2.02,12.12,6.06,2.02,17.17,8.08,11.11,25.00,12.50,50.00,12.50
N00001244,112,6,34,10,9,7,11,7,4,20,4,9,1,2,1,5,5.36,30.36,8.93,8.04,6.25,9.82,6.25,3.57,17.86,3.57,8.04,11.11,22.22,11.11,55.56
N00001245,103,6,38,4,13,2,6,5,6,19,4,9,7,1,3,3,5.83,36.89,3.88,12.62,1.94,5.83,4.85,5.83,18.45,3.88,8.74,53.85,7.69,23.08,23.08
N00001246,224,7,133,21,11,4,17,7,4,19,1,24,4,1,0,6,3.13,59.38,9.38,4.91,1.79,7.59,3.13,1.79,8.48,0.45,10.71,36.36,9.09,0,54.55
N00001247,75,2,30,4,4,0,9,4,3,15,4,2,1,2,1,2,2.67,40.00,5.33,5.33,0,12.00,5.33,4.00,20.00,5.33,2.67,25.00,50.00,25.00,50.00
N00001248,160,6,91,15,5,7,14,10,2,9,1,21,2,0,1,1,3.75,56.88,9.38,3.13,4.38,8.75,6.25,1.25,5.63,0.63,13.13,40.00,0,20.00,20.00
N00001249,149,10,79,16,5,4,18,9,2,2,4,15,1,3,0,3,6.71,53.02,10.74,3.36,2.68,12.08,6.04,1.34,1.34,2.68,10.07,20.00,60.00,0,60.00
N00001250,149,7,79,19,6,6,8,6,4,9,5,11,2,1,1,4,4.70,53.02,12.75,4.03,4.03,5.37,4.03,2.68,6.04,3.36,7.38,33.33,16.67,16.67,66.67
N00001251,102,7,46,5,9,2,13,5,3,10,2,8,4,0,2,3,6.86,45.10,4.90,8.82,1.96,12.75,4.90,2.94,9.80,1.96,7.84,44.44,0,22.22,33.33
N00001252,124,4,60,12,10,3,8,6,3,11,7,19,3,0,3,4,3.23,48.39,9.68,8.06,2.42,6.45,4.84,2.42,8.87,5.65,15.32,30.00,0,30.00,40.00
N00001253,78,4,29,6,1,1,14,6,1,13,3,5,0,1,0,0,5.13,37.18,7.69,1.28,1.28,17.95,7.69,1.28,16.67,3.85,6.41,0,100.00,0,0
N00001254,110,2,57,12,5,4,12,10,0,6,2,15,2,1,1,2,1.82,51.82,10.91,4.55,3.64,10.91,9.09,0,5.45,1.82,13.64,40.00,20.00,20.00,40.00
N00001255,87,3,31,8,14,0,16,1,2,9,3,4,4,5,2,6,3.45,35.63,9.20,16.09,0,18.39,1.15,2.30,10.34,3.45,4.60,28.57,35.71,14.29,42.86
N00001256,91,2,40,7,5,3,18,5,0,6,5,10,0,1,0,3,2.20,43.96,7.69,5.49,3.30,19.78,5.49,0,6.59,5.49,10.99,0,20.00,0,60.00
N00001257,72,2,28,0,8,4,10,0,3,11,6,6,2,2,3,3,2.78,38.89,0,11.11,5.56,13.89,0,4.17,15.28,8.33,8.33,25.00,25.00,37.50,37.50
N00001258,85,3,30,4,14,1,6,2,1,14,10,1,3,3,2,6,3.53,35.29,4.71,16.47,1.18,7.06,2.35,1.18,16.47,11.76,1.18,21.43,21.43,14.29,42.86
N00001259,85,10,25,0,6,3,13,5,7,12,4,5,2,1,2,3,11.76,29.41,0,7.06,3.53,15.29,5.88,8.24,14.12,4.71,5.88,33.33,16.67,33.33,50.00
N00001260,112,8,39,3,14,9,13,9,1,10,6,9,4,2,3,9,7.14,34.82,2.68,12.50,8.04,11.61,8.04,0.89,8.93,5.36,8.04,28.57,14.29,21.43,64.29
N00001261,89,8,43,1,11,1,12,4,1,5,3,3,5,0,4,6,8.99,48.31,1.12,12.36,1.12,13.48,4.49,1.12,5.62,3.37,3.37,45.45,0,36.36,54.55
N00001262,123,7,58,7,11,0,12,2,2,20,4,12,3,2,4,5,5.69,47.15,5.69,8.94,0,9.76,1.63,1.63,16.26,3.25,9.76,27.27,18.18,36.36,45.45
N00001263,117,3,58,8,12,2,16,3,2,12,1,12,4,2,2,6,2.56,49.57,6.84,10.26,1.71,13.68,2.56,1.71,10.26,0.85,10.26,33.33,16.67,16.67,50.00
N00001264,54,7,24,3,7,0,1,2,1,4,5,8,2,2,2,4,12.96,44.44,5.56,12.96,0,1.85,3.70,1.85,7.41,9.26,14.81,28.57,28.57,28.57,57.14
N00001265,365,12,216,18,23,1,29,18,9,29,10,36,8,3,9,6,3.29,59.18,4.93,6.30,0.27,7.95,4.93,2.47,7.95,2.74,9.86,34.78,13.04,39.13,26.09
N00001266,60,3,15,2,8,0,7,6,0,17,2,3,1,3,1,4,5.00,25.00,3.33,13.33,0,11.67,10.00,0,28.33,3.33,5.00,12.50,37.50,12.50,50.00
N00001267,90,6,25,2,12,2,11,8,3,18,3,6,3,2,2,8,6.67,27.78,2.22,13.33,2.22,12.22,8.89,3.33,20.00,3.33,6.67,25.00,16.67,16.67,66.67
N00001268,101,9,23,5,14,1,19,4,3,15,8,12,4,0,6,4,8.91,22.77,4.95,13.86,0.99,18.81,3.96,2.97,14.85,7.92,11.88,28.57,0,42.86,28.57
N00001269,182,6,112,7,20,7,17,6,1,5,1,29,4,2,5,8,3.30,61.54,3.85,10.99,3.85,9.34,3.30,0.55,2.75,0.55,15.93,20.00,10.00,25.00,40.00
N00001270,107,8,54,2,5,1,15,1,0,17,4,10,0,1,0,3,7.48,50.47,1.87,4.67,0.93,14.02,0.93,0,15.89,3.74,9.35,0,20.00,0,60.00
N00001271,536,22,315,34,34,16,32,21,5,44,13,81,7,4,3,9,4.10,58.77,6.34,6.34,2.99,5.97,3.92,0.93,8.21,2.43,15.11,20.59,11.76,8.82,26.47
N00001272,79,3,47,7,2,1,11,4,0,3,1,8,2,0,0,0,3.80,59.49,8.86,2.53,1.27,13.92,5.06,0,3.80,1.27,10.13,100.00,0,0,0
N00001273,84,7,43,5,10,4,9,0,0,6,0,13,2,1,1,3,8.33,51.19,5.95,11.90,4.76,10.71,0,0,7.14,0,15.48,20.00,10.00,10.00,30.00
N00001274,72,3,33,4,9,1,11,4,1,6,0,7,5,1,2,5,4.17,45.83,5.56,12.50,1.39,15.28,5.56,1.39,8.33,0,9.72,55.56,11.11,22.22,55.56
N00001275,73,6,41,4,4,0,11,2,0,4,1,9,1,0,1,0,8.22,56.16,5.48,5.48,0,15.07,2.74,0,5.48,1.37,12.33,25.00,0,25.00,0
N00001276,63,4,22,10,7,0,6,5,0,6,3,8,2,4,1,3,6.35,34.92,15.87,11.11,0,9.52,7.94,0,9.52,4.76,12.70,28.57,57.14,14.29,42.86
N00001277,90,4,56,13,2,0,10,5,0,0,0,22,1,0,1,1,4.44,62.22,14.44,2.22,0,11.11,5.56,0,0,0,24.44,50.00,0,50.00,50.00
N00001278,110,3,61,14,6,4,11,4,1,3,3,20,2,1,1,4,2.73,55.45,12.73,5.45,3.64,10.00,3.64,0.91,2.73,2.73,18.18,33.33,16.67,16.67,66.67
N00001279,66,4,28,4,5,6,4,0,0,13,2,5,3,0,0,4,6.06,42.42,6.06,7.58,9.09,6.06,0,0,19.70,3.03,7.58,60.00,0,0,80.00
N00001280,71,4,29,5,3,2,14,3,1,9,1,4,0,1,0,1,5.63,40.85,7.04,4.23,2.82,19.72,4.23,1.41,12.68,1.41,5.63,0,33.33,0,33.33
N00001281,104,4,60,14,1,2,12,10,1,0,0,33,0,1,0,1,3.85,57.69,13.46,0.96,1.92,11.54,9.62,0.96,0,0,31.73,0,100.00,0,100.00
N00001282,107,2,48,19,9,4,18,4,0,2,1,29,0,5,0,5,1.87,44.86,17.76,8.41,3.74,16.82,3.74,0,1.87,0.93,27.10,0,55.56,0,55.56
N00001283,108,6,60,16,3,0,16,6,0,1,0,26,3,0,1,1,5.56,55.56,14.81,2.78,0,14.81,5.56,0,0.93,0,24.07,100.00,0,33.33,33.33
N00001284,132,3,78,15,7,4,12,8,0,4,1,23,4,1,0,3,2.27,59.09,11.36,5.30,3.03,9.09,6.06,0,3.03,0.76,17.42,57.14,14.29,0,42.86
N00001285,117,9,57,19,6,1,17,2,0,3,3,17,1,3,1,2,7.69,48.72,16.24,5.13,0.85,14.53,1.71,0,2.56,2.56,14.53,16.67,50.00,16.67,33.33
N00001286,115,8,63,7,0,4,17,6,0,6,4,15,0,0,0,0,6.96,54.78,6.09,0,3.48,14.78,5.22,0,5.22,3.48,13.04,0,0,0,0
N00001287,103,3,57,8,4,5,13,5,4,4,0,13,2,0,0,1,2.91,55.34,7.77,3.88,4.85,12.62,4.85,3.88,3.88,0,12.62,50.00,0,0,25.00
N00001288,97,3,58,6,0,3,16,5,2,2,2,15,0,0,0,0,3.09,59.79,6.19,0,3.09,16.49,5.15,2.06,2.06,2.06,15.46,0,0,0,0
N00001289,105,7,60,12,2,3,13,6,0,2,0,16,1,1,0,0,6.67,57.14,11.43,1.90,2.86,12.38,5.71,0,1.90,0,15.24,50.00,50.00,0,0
N00001290,120,7,60,7,6,5,24,5,0,5,1,16,2,1,0,2,5.83,50.00,5.83,5.00,4.17,20.00,4.17,0,4.17,0.83,13.33,33.33,16.67,0,33.33
N00001291,107,6,49,9,8,4,14,4,2,9,2,15,4,0,1,4,5.61,45.79,8.41,7.48,3.74,13.08,3.74,1.87,8.41,1.87,14.02,50.00,0,12.50,50.00
N00001292,284,18,140,39,14,19,13,18,4,14,5,44,3,1,2,5,6.34,49.30,13.73,4.93,6.69,4.58,6.34,1.41,4.93,1.76,15.49,21.43,7.14,14.29,35.71
N00001293,124,3,58,20,5,9,13,7,2,6,1,17,1,4,0,2,2.42,46.77,16.13,4.03,7.26,10.48,5.65,1.61,4.84,0.81,13.71,20.00,80.00,0,40.00
N00001294,127,4,43,12,7,8,33,10,0,6,4,13,3,3,1,3,3.15,33.86,9.45,5.51,6.30,25.98,7.87,0,4.72,3.15,10.24,42.86,42.86,14.29,42.86
N00001295,130,4,63,4,7,5,25,11,2,8,1,19,3,2,2,4,3.08,48.46,3.08,5.38,3.85,19.23,8.46,1.54,6.15,0.77,14.62,42.86,28.57,28.57,57.14
N00001296,101,8,32,4,8,3,16,5,6,17,2,7,2,1,2,6,7.92,31.68,3.96,7.92,2.97,15.84,4.95,5.94,16.83,1.98,6.93,25.00,12.50,25.00,75.00
N00001297,144,10,58,11,7,5,24,13,2,7,7,17,2,1,1,2,6.94,40.28,7.64,4.86,3.47,16.67,9.03,1.39,4.86,4.86,11.81,28.57,14.29,14.29,28.57
N00001298,133,7,46,7,15,7,12,6,7,18,8,14,3,2,4,6,5.26,34.59,5.26,11.28,5.26,9.02,4.51,5.26,13.53,6.02,10.53,20.00,13.33,26.67,40.00
N00001299,109,5,46,10,13,4,13,6,0,10,2,14,6,0,4,3,4.59,42.20,9.17,11.93,3.67,11.93,5.50,0,9.17,1.83,12.84,46.15,0,30.77,23.08
N00001300,108,7,45,13,7,4,21,5,3,3,0,14,2,1,0,3,6.48,41.67,12.04,6.48,3.70,19.44,4.63,2.78,2.78,0,12.96,28.57,14.29,0,42.86
N00001301,149,8,58,10,12,13,29,6,1,8,4,19,5,1,4,3,5.37,38.93,6.71,8.05,8.72,19.46,4.03,0.67,5.37,2.68,12.75,41.67,8.33,33.33,25.00
N00001302,190,7,35,13,36,13,15,30,1,29,11,23,15,1,10,14,3.68,18.42,6.84,18.95,6.84,7.89,15.79,0.53,15.26,5.79,12.11,41.67,2.78,27.78,38.89
N00001303,125,9,32,4,16,3,15,7,8,27,4,11,2,4,5,7,7.20,25.60,3.20,12.80,2.40,12.00,5.60,6.40,21.60,3.20,8.80,12.50,25.00,31.25,43.75
N00001304,104,5,36,15,8,0,22,9,0,4,5,13,3,3,1,5,4.81,34.62,14.42,7.69,0,21.15,8.65,0,3.85,4.81,12.50,37.50,37.50,12.50,62.50
N00001305,109,10,44,8,5,3,14,8,3,8,6,11,3,1,3,0,9.17,40.37,7.34,4.59,2.75,12.84,7.34,2.75,7.34,5.50,10.09,60.00,20.00,60.00,0
N00001306,92,6,33,0,12,1,5,0,2,22,11,8,2,4,0,9,6.52,35.87,0,13.04,1.09,5.43,0,2.17,23.91,11.96,8.70,16.67,33.33,0,75.00
N00001307,117,10,30,7,12,6,6,5,3,24,14,10,4,2,5,6,8.55,25.64,5.98,10.26,5.13,5.13,4.27,2.56,20.51,11.97,8.55,33.33,16.67,41.67,50.00
N00001308,167,5,78,16,13,4,27,5,3,12,4,19,3,0,3,4,2.99,46.71,9.58,7.78,2.40,16.17,2.99,1.80,7.19,2.40,11.38,23.08,0,23.08,30.77
N00001309,117,8,34,9,16,3,8,10,7,19,3,8,4,0,4,8,6.84,29.06,7.69,13.68,2.56,6.84,8.55,5.98,16.24,2.56,6.84,25.00,0,25.00,50.00
N00001310,312,21,135,27,32,14,19,22,9,25,8,36,10,3,4,19,6.73,43.27,8.65,10.26,4.49,6.09,7.05,2.88,8.01,2.56,11.54,31.25,9.38,12.50,59.38
N00001311,71,3,18,4,4,1,3,11,4,20,3,5,2,0,1,1,4.23,25.35,5.63,5.63,1.41,4.23,15.49,5.63,28.17,4.23,7.04,50.00,0,25.00,25.00
N00001312,174,11,64,12,16,6,9,17,5,27,7,16,4,2,3,8,6.32,36.78,6.90,9.20,3.45,5.17,9.77,2.87,15.52,4.02,9.20,25.00,12.50,18.75,50.00
