GeographyCode,KS609NI0001,KS609NI0002,KS609NI0003,KS609NI0004,KS609NI0005,KS609NI0006,KS609NI0007,KS609NI0008,KS609NI0009,KS609NI0010,KS609NI0011,KS609NI0012,KS609NI0013,KS609NI0014,KS609NI0015,KS609NI0016,KS609NI0017,KS609NI0018,KS609NI0019
N00001934,54,5,10,6,5,6,1,0,15,6,9.26,18.52,11.11,9.26,11.11,1.85,0,27.78,11.11
N00001935,89,6,40,10,9,10,1,7,2,4,6.74,44.94,11.24,10.11,11.24,1.12,7.87,2.25,4.49
N00001936,71,8,19,8,7,11,1,3,6,8,11.27,26.76,11.27,9.86,15.49,1.41,4.23,8.45,11.27
N00001937,62,3,26,5,8,7,1,6,2,4,4.84,41.94,8.06,12.90,11.29,1.61,9.68,3.23,6.45
N00001938,67,4,8,1,3,17,1,5,13,15,5.97,11.94,1.49,4.48,25.37,1.49,7.46,19.40,22.39
N00001939,57,7,11,5,6,8,2,6,5,7,12.28,19.30,8.77,10.53,14.04,3.51,10.53,8.77,12.28
N00001940,92,7,30,8,10,10,6,7,6,8,7.61,32.61,8.70,10.87,10.87,6.52,7.61,6.52,8.70
N00001941,71,8,11,13,7,6,3,8,8,7,11.27,15.49,18.31,9.86,8.45,4.23,11.27,11.27,9.86
N00001942,129,17,23,12,8,40,2,3,11,13,13.18,17.83,9.30,6.20,31.01,1.55,2.33,8.53,10.08
N00001943,106,8,11,5,6,42,3,4,18,9,7.55,10.38,4.72,5.66,39.62,2.83,3.77,16.98,8.49
N00001944,86,6,16,6,7,23,2,6,12,8,6.98,18.60,6.98,8.14,26.74,2.33,6.98,13.95,9.30
N00001945,132,10,13,11,4,43,12,3,18,18,7.58,9.85,8.33,3.03,32.58,9.09,2.27,13.64,13.64
N00001946,103,8,5,7,4,47,2,1,15,14,7.77,4.85,6.80,3.88,45.63,1.94,0.97,14.56,13.59
N00001947,98,9,11,7,8,30,2,6,12,13,9.18,11.22,7.14,8.16,30.61,2.04,6.12,12.24,13.27
N00001948,38,3,4,1,4,11,1,6,5,3,7.89,10.53,2.63,10.53,28.95,2.63,15.79,13.16,7.89
N00001949,158,18,39,29,14,25,6,7,7,13,11.39,24.68,18.35,8.86,15.82,3.80,4.43,4.43,8.23
N00001950,33,3,2,4,2,10,0,3,4,5,9.09,6.06,12.12,6.06,30.30,0,9.09,12.12,15.15
N00001951,66,8,18,10,6,10,0,3,4,7,12.12,27.27,15.15,9.09,15.15,0,4.55,6.06,10.61
N00001952,59,4,12,6,7,13,0,3,4,10,6.78,20.34,10.17,11.86,22.03,0,5.08,6.78,16.95
N00001953,30,2,1,2,2,6,4,0,7,6,6.67,3.33,6.67,6.67,20.00,13.33,0,23.33,20.00
N00001954,58,10,22,8,3,4,0,3,4,4,17.24,37.93,13.79,5.17,6.90,0,5.17,6.90,6.90
N00001955,66,9,19,5,7,12,3,8,2,1,13.64,28.79,7.58,10.61,18.18,4.55,12.12,3.03,1.52
N00001956,25,0,0,2,2,6,1,2,4,8,0,0,8.00,8.00,24.00,4.00,8.00,16.00,32.00
N00001957,72,7,6,5,4,15,2,8,18,7,9.72,8.33,6.94,5.56,20.83,2.78,11.11,25.00,9.72
N00001958,52,1,1,3,2,14,3,3,14,11,1.92,1.92,5.77,3.85,26.92,5.77,5.77,26.92,21.15
N00001959,49,2,2,3,6,7,2,3,12,12,4.08,4.08,6.12,12.24,14.29,4.08,6.12,24.49,24.49
N00001960,54,3,2,2,3,11,2,7,9,15,5.56,3.70,3.70,5.56,20.37,3.70,12.96,16.67,27.78
N00001961,98,9,5,9,8,25,5,5,14,18,9.18,5.10,9.18,8.16,25.51,5.10,5.10,14.29,18.37
N00001962,56,6,1,7,4,10,2,5,13,8,10.71,1.79,12.50,7.14,17.86,3.57,8.93,23.21,14.29
N00001963,23,2,1,3,2,2,3,2,3,5,8.70,4.35,13.04,8.70,8.70,13.04,8.70,13.04,21.74
N00001964,40,0,1,1,2,9,2,5,9,11,0,2.50,2.50,5.00,22.50,5.00,12.50,22.50,27.50
N00001965,65,7,11,7,8,16,2,4,5,5,10.77,16.92,10.77,12.31,24.62,3.08,6.15,7.69,7.69
N00001966,104,13,14,8,8,29,0,6,15,11,12.50,13.46,7.69,7.69,27.88,0,5.77,14.42,10.58
N00001967,128,11,12,12,12,42,1,12,17,9,8.59,9.38,9.38,9.38,32.81,0.78,9.38,13.28,7.03
N00001968,48,1,3,2,0,20,2,6,6,8,2.08,6.25,4.17,0,41.67,4.17,12.50,12.50,16.67
N00001969,126,20,21,15,21,23,2,7,9,8,15.87,16.67,11.90,16.67,18.25,1.59,5.56,7.14,6.35
N00001970,52,4,2,5,2,17,4,6,4,8,7.69,3.85,9.62,3.85,32.69,7.69,11.54,7.69,15.38
N00001971,100,8,13,11,9,32,3,4,14,6,8.00,13.00,11.00,9.00,32.00,3.00,4.00,14.00,6.00
N00001972,66,10,15,6,6,6,0,7,11,5,15.15,22.73,9.09,9.09,9.09,0,10.61,16.67,7.58
N00001973,56,3,6,5,3,7,2,6,12,12,5.36,10.71,8.93,5.36,12.50,3.57,10.71,21.43,21.43
N00001974,51,2,3,1,2,13,4,6,11,9,3.92,5.88,1.96,3.92,25.49,7.84,11.76,21.57,17.65
N00001975,59,3,8,0,3,21,0,5,9,10,5.08,13.56,0,5.08,35.59,0,8.47,15.25,16.95
N00001976,90,5,10,6,3,28,0,12,11,15,5.56,11.11,6.67,3.33,31.11,0,13.33,12.22,16.67
N00001977,60,3,7,3,7,7,2,6,15,10,5.00,11.67,5.00,11.67,11.67,3.33,10.00,25.00,16.67
N00001978,60,1,4,3,4,13,4,6,15,10,1.67,6.67,5.00,6.67,21.67,6.67,10.00,25.00,16.67
N00001979,47,4,0,5,3,15,1,6,4,9,8.51,0,10.64,6.38,31.91,2.13,12.77,8.51,19.15
N00001980,55,0,1,3,1,18,1,8,9,14,0,1.82,5.45,1.82,32.73,1.82,14.55,16.36,25.45
N00001981,36,2,3,2,1,6,0,0,10,12,5.56,8.33,5.56,2.78,16.67,0,0,27.78,33.33
N00001982,173,16,15,15,16,47,2,8,32,22,9.25,8.67,8.67,9.25,27.17,1.16,4.62,18.50,12.72
N00001983,49,2,0,3,1,14,2,2,9,16,4.08,0,6.12,2.04,28.57,4.08,4.08,18.37,32.65
N00001984,73,6,10,9,0,14,3,8,8,15,8.22,13.70,12.33,0,19.18,4.11,10.96,10.96,20.55
N00001985,44,2,1,0,0,9,1,10,9,12,4.55,2.27,0,0,20.45,2.27,22.73,20.45,27.27
N00001986,84,5,1,5,5,20,4,7,21,16,5.95,1.19,5.95,5.95,23.81,4.76,8.33,25.00,19.05
N00001987,79,6,7,4,9,17,5,4,15,12,7.59,8.86,5.06,11.39,21.52,6.33,5.06,18.99,15.19
N00001988,64,3,0,2,3,13,4,9,17,13,4.69,0,3.13,4.69,20.31,6.25,14.06,26.56,20.31
N00001989,76,12,8,6,6,18,3,7,10,6,15.79,10.53,7.89,7.89,23.68,3.95,9.21,13.16,7.89
N00001990,38,2,0,2,0,8,0,4,6,16,5.26,0,5.26,0,21.05,0,10.53,15.79,42.11
N00001991,46,0,1,2,3,13,6,7,8,6,0,2.17,4.35,6.52,28.26,13.04,15.22,17.39,13.04
N00001992,46,3,0,4,3,14,0,3,12,7,6.52,0,8.70,6.52,30.43,0,6.52,26.09,15.22
N00001993,43,3,1,3,2,2,2,7,15,8,6.98,2.33,6.98,4.65,4.65,4.65,16.28,34.88,18.60
N00001994,88,9,9,6,5,30,1,6,7,15,10.23,10.23,6.82,5.68,34.09,1.14,6.82,7.95,17.05
N00001995,80,5,8,8,7,31,5,3,8,5,6.25,10.00,10.00,8.75,38.75,6.25,3.75,10.00,6.25
N00001996,82,9,7,6,5,22,0,3,15,15,10.98,8.54,7.32,6.10,26.83,0,3.66,18.29,18.29
N00001997,96,12,18,9,4,31,1,2,13,6,12.50,18.75,9.38,4.17,32.29,1.04,2.08,13.54,6.25
N00001998,57,6,10,2,8,14,4,3,2,8,10.53,17.54,3.51,14.04,24.56,7.02,5.26,3.51,14.04
N00001999,281,27,56,44,20,34,8,40,18,34,9.61,19.93,15.66,7.12,12.10,2.85,14.23,6.41,12.10
N00002000,72,14,19,11,5,9,2,7,3,2,19.44,26.39,15.28,6.94,12.50,2.78,9.72,4.17,2.78
N00002001,106,9,18,7,4,42,1,5,11,9,8.49,16.98,6.60,3.77,39.62,0.94,4.72,10.38,8.49
N00002002,78,8,5,5,3,38,1,5,7,6,10.26,6.41,6.41,3.85,48.72,1.28,6.41,8.97,7.69
N00002003,66,13,13,3,2,15,0,3,9,8,19.70,19.70,4.55,3.03,22.73,0,4.55,13.64,12.12
N00002004,100,7,10,5,6,36,2,8,15,11,7.00,10.00,5.00,6.00,36.00,2.00,8.00,15.00,11.00
N00002005,33,3,6,5,3,9,1,2,4,0,9.09,18.18,15.15,9.09,27.27,3.03,6.06,12.12,0
N00002006,49,9,8,5,1,14,1,1,4,6,18.37,16.33,10.20,2.04,28.57,2.04,2.04,8.16,12.24
N00002007,55,10,7,7,5,8,2,3,5,8,18.18,12.73,12.73,9.09,14.55,3.64,5.45,9.09,14.55
N00002008,144,11,14,13,4,48,2,8,29,15,7.64,9.72,9.03,2.78,33.33,1.39,5.56,20.14,10.42
N00002009,57,6,9,2,7,16,0,3,3,11,10.53,15.79,3.51,12.28,28.07,0,5.26,5.26,19.30
N00002010,118,14,15,6,6,41,1,4,19,12,11.86,12.71,5.08,5.08,34.75,0.85,3.39,16.10,10.17
N00002011,148,15,21,6,3,63,2,6,24,8,10.14,14.19,4.05,2.03,42.57,1.35,4.05,16.22,5.41
N00002012,127,6,14,4,9,63,3,2,14,12,4.72,11.02,3.15,7.09,49.61,2.36,1.57,11.02,9.45
N00002013,69,2,3,3,1,34,3,2,10,11,2.90,4.35,4.35,1.45,49.28,4.35,2.90,14.49,15.94
N00002014,207,34,46,22,23,33,2,16,15,16,16.43,22.22,10.63,11.11,15.94,0.97,7.73,7.25,7.73
N00002015,59,6,10,4,8,15,2,2,1,11,10.17,16.95,6.78,13.56,25.42,3.39,3.39,1.69,18.64
N00002016,36,2,3,2,2,6,3,6,4,8,5.56,8.33,5.56,5.56,16.67,8.33,16.67,11.11,22.22
N00002017,58,7,11,10,6,3,3,6,6,6,12.07,18.97,17.24,10.34,5.17,5.17,10.34,10.34,10.34
N00002018,311,39,62,38,23,64,12,22,24,27,12.54,19.94,12.22,7.40,20.58,3.86,7.07,7.72,8.68
N00002019,47,6,10,3,3,8,0,6,8,3,12.77,21.28,6.38,6.38,17.02,0,12.77,17.02,6.38
N00002020,60,6,13,10,6,15,2,0,6,2,10.00,21.67,16.67,10.00,25.00,3.33,0,10.00,3.33
N00002021,112,15,17,5,2,40,0,6,20,7,13.39,15.18,4.46,1.79,35.71,0,5.36,17.86,6.25
N00002022,96,12,10,3,7,37,3,4,13,7,12.50,10.42,3.13,7.29,38.54,3.13,4.17,13.54,7.29
N00002023,125,19,18,12,5,51,3,3,6,8,15.20,14.40,9.60,4.00,40.80,2.40,2.40,4.80,6.40
N00002024,117,13,11,5,5,48,0,7,18,10,11.11,9.40,4.27,4.27,41.03,0,5.98,15.38,8.55
N00002025,43,7,3,2,2,15,2,0,8,4,16.28,6.98,4.65,4.65,34.88,4.65,0,18.60,9.30
N00002026,75,3,5,2,1,35,0,3,18,8,4.00,6.67,2.67,1.33,46.67,0,4.00,24.00,10.67
N00002027,57,6,6,2,2,23,1,3,8,6,10.53,10.53,3.51,3.51,40.35,1.75,5.26,14.04,10.53
N00002028,326,51,52,40,34,50,9,29,38,23,15.64,15.95,12.27,10.43,15.34,2.76,8.90,11.66,7.06
N00002029,147,7,28,18,18,24,3,14,22,13,4.76,19.05,12.24,12.24,16.33,2.04,9.52,14.97,8.84
N00002030,64,2,4,2,2,17,4,1,17,15,3.13,6.25,3.13,3.13,26.56,6.25,1.56,26.56,23.44
N00002031,82,9,11,14,11,9,2,13,8,5,10.98,13.41,17.07,13.41,10.98,2.44,15.85,9.76,6.10
N00002032,137,26,30,20,13,16,0,9,16,7,18.98,21.90,14.60,9.49,11.68,0,6.57,11.68,5.11
N00002033,64,7,9,3,9,10,2,5,12,7,10.94,14.06,4.69,14.06,15.63,3.13,7.81,18.75,10.94
N00002034,90,10,22,9,8,12,2,7,10,10,11.11,24.44,10.00,8.89,13.33,2.22,7.78,11.11,11.11
N00002035,83,7,17,9,8,13,4,9,8,8,8.43,20.48,10.84,9.64,15.66,4.82,10.84,9.64,9.64
N00002036,72,8,7,9,3,26,1,4,5,9,11.11,9.72,12.50,4.17,36.11,1.39,5.56,6.94,12.50
N00002037,154,18,22,12,19,51,1,5,12,14,11.69,14.29,7.79,12.34,33.12,0.65,3.25,7.79,9.09
N00002038,99,8,13,7,11,24,1,12,13,10,8.08,13.13,7.07,11.11,24.24,1.01,12.12,13.13,10.10
N00002039,60,2,4,3,2,12,3,6,13,15,3.33,6.67,5.00,3.33,20.00,5.00,10.00,21.67,25.00
N00002040,93,5,7,9,5,42,1,2,11,11,5.38,7.53,9.68,5.38,45.16,1.08,2.15,11.83,11.83
N00002041,91,8,10,4,9,40,0,4,5,11,8.79,10.99,4.40,9.89,43.96,0,4.40,5.49,12.09
N00002042,63,10,22,7,7,3,2,1,7,4,15.87,34.92,11.11,11.11,4.76,3.17,1.59,11.11,6.35
N00002043,92,12,21,8,8,18,0,1,6,18,13.04,22.83,8.70,8.70,19.57,0,1.09,6.52,19.57
N00002044,118,21,21,14,12,15,3,12,7,13,17.80,17.80,11.86,10.17,12.71,2.54,10.17,5.93,11.02
N00002045,76,9,12,3,10,15,5,6,11,5,11.84,15.79,3.95,13.16,19.74,6.58,7.89,14.47,6.58
N00002046,58,8,13,8,3,5,1,7,8,5,13.79,22.41,13.79,5.17,8.62,1.72,12.07,13.79,8.62
N00002047,39,6,8,3,3,2,2,5,4,6,15.38,20.51,7.69,7.69,5.13,5.13,12.82,10.26,15.38
N00002048,37,4,7,3,0,5,3,2,5,8,10.81,18.92,8.11,0,13.51,8.11,5.41,13.51,21.62
N00002049,57,8,9,7,4,15,3,4,5,2,14.04,15.79,12.28,7.02,26.32,5.26,7.02,8.77,3.51
N00002050,38,3,3,4,0,11,3,5,4,5,7.89,7.89,10.53,0,28.95,7.89,13.16,10.53,13.16
N00002051,100,14,19,7,8,17,4,9,3,19,14.00,19.00,7.00,8.00,17.00,4.00,9.00,3.00,19.00
N00002052,68,5,13,8,5,6,3,3,7,18,7.35,19.12,11.76,7.35,8.82,4.41,4.41,10.29,26.47
N00002053,37,3,5,1,4,8,2,2,2,10,8.11,13.51,2.70,10.81,21.62,5.41,5.41,5.41,27.03
N00002054,121,9,14,6,7,57,4,6,10,8,7.44,11.57,4.96,5.79,47.11,3.31,4.96,8.26,6.61
N00002055,116,9,13,9,3,44,3,5,17,13,7.76,11.21,7.76,2.59,37.93,2.59,4.31,14.66,11.21
N00002056,128,11,14,13,15,50,3,3,11,8,8.59,10.94,10.16,11.72,39.06,2.34,2.34,8.59,6.25
N00002057,109,11,9,7,5,49,4,3,12,9,10.09,8.26,6.42,4.59,44.95,3.67,2.75,11.01,8.26
N00002058,150,8,14,13,3,82,2,4,11,13,5.33,9.33,8.67,2.00,54.67,1.33,2.67,7.33,8.67
N00002059,37,5,5,1,2,8,1,1,5,9,13.51,13.51,2.70,5.41,21.62,2.70,2.70,13.51,24.32
N00002060,200,28,27,21,16,37,3,19,24,25,14.00,13.50,10.50,8.00,18.50,1.50,9.50,12.00,12.50
N00002061,165,23,38,17,18,30,2,8,12,17,13.94,23.03,10.30,10.91,18.18,1.21,4.85,7.27,10.30
N00002062,46,7,6,5,5,9,3,0,6,5,15.22,13.04,10.87,10.87,19.57,6.52,0,13.04,10.87
N00002063,72,17,13,3,4,12,1,10,4,8,23.61,18.06,4.17,5.56,16.67,1.39,13.89,5.56,11.11
N00002064,144,13,37,16,16,15,5,17,11,14,9.03,25.69,11.11,11.11,10.42,3.47,11.81,7.64,9.72
N00002065,76,14,22,10,4,12,0,4,5,5,18.42,28.95,13.16,5.26,15.79,0,5.26,6.58,6.58
N00002066,74,10,21,12,8,9,1,3,7,3,13.51,28.38,16.22,10.81,12.16,1.35,4.05,9.46,4.05
N00002067,232,18,40,23,19,24,10,54,11,33,7.76,17.24,9.91,8.19,10.34,4.31,23.28,4.74,14.22
N00002068,52,3,19,5,5,7,1,6,3,3,5.77,36.54,9.62,9.62,13.46,1.92,11.54,5.77,5.77
N00002069,97,8,17,10,9,16,4,9,8,16,8.25,17.53,10.31,9.28,16.49,4.12,9.28,8.25,16.49
N00002070,293,33,43,36,56,54,11,13,21,26,11.26,14.68,12.29,19.11,18.43,3.75,4.44,7.17,8.87
N00002071,66,16,15,13,4,8,0,0,3,7,24.24,22.73,19.70,6.06,12.12,0,0,4.55,10.61
N00002072,69,5,5,8,7,11,3,5,11,14,7.25,7.25,11.59,10.14,15.94,4.35,7.25,15.94,20.29
N00002073,48,4,2,3,6,5,2,3,11,12,8.33,4.17,6.25,12.50,10.42,4.17,6.25,22.92,25.00
N00002074,199,23,23,21,25,35,5,14,26,27,11.56,11.56,10.55,12.56,17.59,2.51,7.04,13.07,13.57
N00002075,96,9,10,9,14,16,3,5,18,12,9.38,10.42,9.38,14.58,16.67,3.13,5.21,18.75,12.50
N00002076,39,2,1,1,1,12,2,9,8,3,5.13,2.56,2.56,2.56,30.77,5.13,23.08,20.51,7.69
N00002077,55,3,7,3,4,12,3,6,8,9,5.45,12.73,5.45,7.27,21.82,5.45,10.91,14.55,16.36
N00002078,44,1,1,1,5,13,2,3,13,5,2.27,2.27,2.27,11.36,29.55,4.55,6.82,29.55,11.36
N00002079,135,10,28,23,10,21,4,5,14,20,7.41,20.74,17.04,7.41,15.56,2.96,3.70,10.37,14.81
N00002080,56,5,3,3,3,6,0,3,18,15,8.93,5.36,5.36,5.36,10.71,0,5.36,32.14,26.79
N00002081,51,2,4,5,3,8,1,5,9,14,3.92,7.84,9.80,5.88,15.69,1.96,9.80,17.65,27.45
N00002082,232,17,25,18,11,26,4,40,32,59,7.33,10.78,7.76,4.74,11.21,1.72,17.24,13.79,25.43
N00002083,67,8,12,9,13,12,1,5,5,2,11.94,17.91,13.43,19.40,17.91,1.49,7.46,7.46,2.99
N00002084,105,14,18,16,5,10,3,3,18,18,13.33,17.14,15.24,4.76,9.52,2.86,2.86,17.14,17.14
N00002085,145,26,27,16,16,19,7,18,8,8,17.93,18.62,11.03,11.03,13.10,4.83,12.41,5.52,5.52
N00002086,109,18,22,17,7,15,3,10,8,9,16.51,20.18,15.60,6.42,13.76,2.75,9.17,7.34,8.26
N00002087,50,4,2,4,6,11,2,6,11,4,8.00,4.00,8.00,12.00,22.00,4.00,12.00,22.00,8.00
N00002088,57,8,7,6,10,9,2,4,6,5,14.04,12.28,10.53,17.54,15.79,3.51,7.02,10.53,8.77
N00002089,84,9,23,13,13,9,2,3,5,7,10.71,27.38,15.48,15.48,10.71,2.38,3.57,5.95,8.33
N00002090,101,8,8,8,1,36,1,6,20,13,7.92,7.92,7.92,0.99,35.64,0.99,5.94,19.80,12.87
N00002091,207,13,14,11,4,109,3,3,31,19,6.28,6.76,5.31,1.93,52.66,1.45,1.45,14.98,9.18
N00002092,96,10,8,5,5,41,3,2,14,8,10.42,8.33,5.21,5.21,42.71,3.13,2.08,14.58,8.33
N00002093,138,9,11,10,8,65,4,9,13,9,6.52,7.97,7.25,5.80,47.10,2.90,6.52,9.42,6.52
N00002094,167,14,19,10,7,63,2,7,30,15,8.38,11.38,5.99,4.19,37.72,1.20,4.19,17.96,8.98
N00002095,115,11,6,10,10,43,0,5,16,14,9.57,5.22,8.70,8.70,37.39,0,4.35,13.91,12.17
N00002096,114,15,11,10,1,49,0,2,19,7,13.16,9.65,8.77,0.88,42.98,0,1.75,16.67,6.14
N00002097,99,8,9,5,6,40,4,9,11,7,8.08,9.09,5.05,6.06,40.40,4.04,9.09,11.11,7.07
N00002098,86,2,5,1,1,44,1,8,18,6,2.33,5.81,1.16,1.16,51.16,1.16,9.30,20.93,6.98
N00002099,106,7,11,3,1,53,1,2,18,10,6.60,10.38,2.83,0.94,50.00,0.94,1.89,16.98,9.43
N00002100,103,11,7,4,1,45,0,2,23,10,10.68,6.80,3.88,0.97,43.69,0,1.94,22.33,9.71
N00002101,148,10,13,8,4,58,0,9,23,23,6.76,8.78,5.41,2.70,39.19,0,6.08,15.54,15.54
N00002102,86,6,3,1,1,44,1,2,19,9,6.98,3.49,1.16,1.16,51.16,1.16,2.33,22.09,10.47
N00002103,176,16,22,14,8,60,2,11,27,16,9.09,12.50,7.95,4.55,34.09,1.14,6.25,15.34,9.09
N00002104,53,2,1,5,5,16,2,4,10,8,3.77,1.89,9.43,9.43,30.19,3.77,7.55,18.87,15.09
N00002105,96,10,7,6,6,31,0,13,12,11,10.42,7.29,6.25,6.25,32.29,0,13.54,12.50,11.46
N00002106,83,9,5,4,3,28,1,3,19,11,10.84,6.02,4.82,3.61,33.73,1.20,3.61,22.89,13.25
N00002107,139,15,18,14,10,31,4,12,19,16,10.79,12.95,10.07,7.19,22.30,2.88,8.63,13.67,11.51
N00002108,63,6,5,4,2,16,1,4,12,13,9.52,7.94,6.35,3.17,25.40,1.59,6.35,19.05,20.63
N00002109,132,10,20,9,1,61,0,4,18,9,7.58,15.15,6.82,0.76,46.21,0,3.03,13.64,6.82
N00002110,111,13,9,4,5,47,3,2,15,13,11.71,8.11,3.60,4.50,42.34,2.70,1.80,13.51,11.71
N00002111,127,9,17,5,5,50,5,3,21,12,7.09,13.39,3.94,3.94,39.37,3.94,2.36,16.54,9.45
N00002112,109,9,7,4,7,54,2,4,15,7,8.26,6.42,3.67,6.42,49.54,1.83,3.67,13.76,6.42
N00002113,137,6,14,9,3,71,3,4,15,12,4.38,10.22,6.57,2.19,51.82,2.19,2.92,10.95,8.76
N00002114,74,8,4,3,3,28,0,8,11,9,10.81,5.41,4.05,4.05,37.84,0,10.81,14.86,12.16
N00002115,54,4,4,8,1,14,1,0,13,9,7.41,7.41,14.81,1.85,25.93,1.85,0,24.07,16.67
N00002116,54,1,2,5,1,14,2,2,18,9,1.85,3.70,9.26,1.85,25.93,3.70,3.70,33.33,16.67
N00002117,73,12,5,11,2,13,3,10,5,12,16.44,6.85,15.07,2.74,17.81,4.11,13.70,6.85,16.44
N00002118,100,7,7,4,2,25,3,12,27,13,7.00,7.00,4.00,2.00,25.00,3.00,12.00,27.00,13.00
N00002119,51,5,5,3,5,12,2,2,8,9,9.80,9.80,5.88,9.80,23.53,3.92,3.92,15.69,17.65
N00002120,64,4,3,2,4,23,4,4,13,7,6.25,4.69,3.13,6.25,35.94,6.25,6.25,20.31,10.94
N00002121,118,14,11,3,6,43,3,3,24,11,11.86,9.32,2.54,5.08,36.44,2.54,2.54,20.34,9.32
N00002122,145,8,13,9,2,61,1,6,30,15,5.52,8.97,6.21,1.38,42.07,0.69,4.14,20.69,10.34
N00002123,128,11,14,7,1,45,2,5,30,13,8.59,10.94,5.47,0.78,35.16,1.56,3.91,23.44,10.16
N00002124,97,12,9,2,2,39,2,6,16,9,12.37,9.28,2.06,2.06,40.21,2.06,6.19,16.49,9.28
N00002125,332,40,33,30,5,126,3,12,56,27,12.05,9.94,9.04,1.51,37.95,0.90,3.61,16.87,8.13
N00002126,108,11,12,8,5,30,4,6,22,10,10.19,11.11,7.41,4.63,27.78,3.70,5.56,20.37,9.26
N00002127,190,18,19,14,8,62,5,6,43,15,9.47,10.00,7.37,4.21,32.63,2.63,3.16,22.63,7.89
N00002128,198,16,16,12,14,54,3,12,39,32,8.08,8.08,6.06,7.07,27.27,1.52,6.06,19.70,16.16
N00002129,222,22,20,17,11,53,8,13,47,31,9.91,9.01,7.66,4.95,23.87,3.60,5.86,21.17,13.96
N00002130,111,10,11,6,2,34,4,8,26,10,9.01,9.91,5.41,1.80,30.63,3.60,7.21,23.42,9.01
N00002131,120,15,18,4,2,45,2,7,14,13,12.50,15.00,3.33,1.67,37.50,1.67,5.83,11.67,10.83
N00002132,101,6,7,6,3,48,1,2,16,12,5.94,6.93,5.94,2.97,47.52,0.99,1.98,15.84,11.88
N00002133,149,13,20,8,7,64,2,6,18,11,8.72,13.42,5.37,4.70,42.95,1.34,4.03,12.08,7.38
N00002134,96,7,13,5,1,31,2,8,22,7,7.29,13.54,5.21,1.04,32.29,2.08,8.33,22.92,7.29
N00002135,134,6,12,7,4,67,3,1,23,11,4.48,8.96,5.22,2.99,50.00,2.24,0.75,17.16,8.21
N00002136,69,3,8,5,6,15,0,4,18,10,4.35,11.59,7.25,8.70,21.74,0,5.80,26.09,14.49
N00002137,61,0,3,5,1,17,1,7,12,15,0,4.92,8.20,1.64,27.87,1.64,11.48,19.67,24.59
N00002138,66,11,5,4,4,19,0,4,11,8,16.67,7.58,6.06,6.06,28.79,0,6.06,16.67,12.12
N00002139,173,21,15,14,13,48,1,6,34,21,12.14,8.67,8.09,7.51,27.75,0.58,3.47,19.65,12.14
N00002140,63,12,12,5,2,11,3,6,6,6,19.05,19.05,7.94,3.17,17.46,4.76,9.52,9.52,9.52
N00002141,44,1,3,1,5,12,1,4,7,10,2.27,6.82,2.27,11.36,27.27,2.27,9.09,15.91,22.73
N00002142,37,0,0,2,1,13,0,4,5,12,0,0,5.41,2.70,35.14,0,10.81,13.51,32.43
N00002143,105,4,6,4,0,47,0,8,23,13,3.81,5.71,3.81,0,44.76,0,7.62,21.90,12.38
N00002144,138,12,12,8,6,57,0,6,24,13,8.70,8.70,5.80,4.35,41.30,0,4.35,17.39,9.42
N00002145,110,6,9,8,3,53,0,1,17,13,5.45,8.18,7.27,2.73,48.18,0,0.91,15.45,11.82
N00002146,97,8,11,11,2,41,0,6,11,7,8.25,11.34,11.34,2.06,42.27,0,6.19,11.34,7.22
N00002147,80,2,6,8,5,32,2,3,12,10,2.50,7.50,10.00,6.25,40.00,2.50,3.75,15.00,12.50
N00002148,118,11,12,7,3,51,1,5,21,7,9.32,10.17,5.93,2.54,43.22,0.85,4.24,17.80,5.93
N00002149,111,18,7,6,4,41,2,7,19,7,16.22,6.31,5.41,3.60,36.94,1.80,6.31,17.12,6.31
N00002150,80,10,8,8,5,22,0,7,13,7,12.50,10.00,10.00,6.25,27.50,0,8.75,16.25,8.75
N00002151,70,9,7,4,0,23,0,1,16,10,12.86,10.00,5.71,0,32.86,0,1.43,22.86,14.29
N00002152,75,6,1,6,2,19,2,10,13,16,8.00,1.33,8.00,2.67,25.33,2.67,13.33,17.33,21.33
N00002153,124,7,14,10,2,53,1,5,17,15,5.65,11.29,8.06,1.61,42.74,0.81,4.03,13.71,12.10
N00002154,91,7,6,4,6,39,0,1,14,14,7.69,6.59,4.40,6.59,42.86,0,1.10,15.38,15.38
N00002155,100,6,9,4,4,48,3,3,14,9,6.00,9.00,4.00,4.00,48.00,3.00,3.00,14.00,9.00
N00002156,80,6,10,6,3,22,2,5,18,8,7.50,12.50,7.50,3.75,27.50,2.50,6.25,22.50,10.00
N00002157,41,3,2,4,1,12,2,0,9,8,7.32,4.88,9.76,2.44,29.27,4.88,0,21.95,19.51
N00002158,110,11,8,3,1,54,2,4,19,8,10.00,7.27,2.73,0.91,49.09,1.82,3.64,17.27,7.27
N00002159,137,12,13,6,3,58,3,7,24,11,8.76,9.49,4.38,2.19,42.34,2.19,5.11,17.52,8.03
N00002160,90,12,9,7,4,36,1,5,12,4,13.33,10.00,7.78,4.44,40.00,1.11,5.56,13.33,4.44
N00002161,111,10,12,9,4,50,1,1,14,10,9.01,10.81,8.11,3.60,45.05,0.90,0.90,12.61,9.01
N00002162,121,5,13,6,7,45,0,9,25,11,4.13,10.74,4.96,5.79,37.19,0,7.44,20.66,9.09
