GeographyCode,KS212NI0001,KS212NI0002,KS212NI0003,KS212NI0004,KS212NI0005,KS212NI0006,KS212NI0007,KS212NI0008,KS212NI0009
N00002208,334,159,129,37,9,47.60,38.62,11.08,2.69
N00002209,361,185,134,17,25,51.25,37.12,4.71,6.93
N00002210,417,115,280,5,17,27.58,67.15,1.20,4.08
N00002211,247,17,210,1,19,6.88,85.02,0.40,7.69
N00002212,259,23,205,0,31,8.88,79.15,0,11.97
N00002213,790,147,560,18,65,18.61,70.89,2.28,8.23
N00002214,358,35,313,0,10,9.78,87.43,0,2.79
N00002215,271,45,219,0,7,16.61,80.81,0,2.58
N00002216,269,17,232,1,19,6.32,86.25,0.37,7.06
N00002217,235,19,204,0,12,8.09,86.81,0,5.11
N00002218,235,30,196,1,8,12.77,83.40,0.43,3.40
N00002219,224,8,204,4,8,3.57,91.07,1.79,3.57
N00002220,484,86,359,5,34,17.77,74.17,1.03,7.02
N00002221,448,45,377,1,25,10.04,84.15,0.22,5.58
N00002222,282,77,186,0,19,27.30,65.96,0,6.74
N00002223,138,19,100,7,12,13.77,72.46,5.07,8.70
N00002224,198,72,97,1,28,36.36,48.99,0.51,14.14
N00002225,331,25,271,9,26,7.55,81.87,2.72,7.85
N00002226,225,23,179,2,21,10.22,79.56,0.89,9.33
N00002227,249,23,203,2,21,9.24,81.53,0.80,8.43
N00002228,260,16,207,3,34,6.15,79.62,1.15,13.08
N00002229,1012,890,67,6,49,87.94,6.62,0.59,4.84
N00002230,289,260,8,4,17,89.97,2.77,1.38,5.88
N00002231,348,295,22,7,24,84.77,6.32,2.01,6.90
N00002232,799,508,242,3,46,63.58,30.29,0.38,5.76
N00002233,312,221,60,1,30,70.83,19.23,0.32,9.62
N00002234,246,184,33,0,29,74.80,13.41,0,11.79
N00002235,314,286,15,0,13,91.08,4.78,0,4.14
N00002236,611,469,113,10,19,76.76,18.49,1.64,3.11
N00002237,340,307,10,2,21,90.29,2.94,0.59,6.18
N00002238,274,238,23,0,13,86.86,8.39,0,4.74
N00002239,242,226,7,1,8,93.39,2.89,0.41,3.31
N00002240,329,301,21,1,6,91.49,6.38,0.30,1.82
N00002241,323,191,111,4,17,59.13,34.37,1.24,5.26
N00002242,276,259,13,0,4,93.84,4.71,0,1.45
N00002243,242,193,39,3,7,79.75,16.12,1.24,2.89
N00002244,299,292,6,0,1,97.66,2.01,0,0.33
N00002245,214,167,42,1,4,78.04,19.63,0.47,1.87
N00002246,467,454,8,1,4,97.22,1.71,0.21,0.86
N00002247,471,440,20,1,10,93.42,4.25,0.21,2.12
N00002248,778,730,36,0,12,93.83,4.63,0,1.54
N00002249,613,576,28,0,9,93.96,4.57,0,1.47
N00002250,351,346,5,0,0,98.58,1.42,0,0
N00002251,394,359,29,0,6,91.12,7.36,0,1.52
N00002252,895,696,188,3,8,77.77,21.01,0.34,0.89
N00002253,418,389,29,0,0,93.06,6.94,0,0
N00002254,545,451,68,7,19,82.75,12.48,1.28,3.49
N00002255,543,392,145,1,5,72.19,26.70,0.18,0.92
N00002256,499,131,328,1,39,26.25,65.73,0.20,7.82
N00002257,342,18,283,6,35,5.26,82.75,1.75,10.23
N00002258,344,14,305,0,25,4.07,88.66,0,7.27
N00002259,353,17,302,2,32,4.82,85.55,0.57,9.07
N00002260,797,60,675,12,50,7.53,84.69,1.51,6.27
N00002261,723,39,642,1,41,5.39,88.80,0.14,5.67
N00002262,444,54,368,10,12,12.16,82.88,2.25,2.70
N00002263,487,37,419,6,25,7.60,86.04,1.23,5.13
N00002264,732,607,83,11,31,82.92,11.34,1.50,4.23
N00002265,618,518,76,6,18,83.82,12.30,0.97,2.91
N00002266,290,239,33,1,17,82.41,11.38,0.34,5.86
N00002267,486,374,53,5,54,76.95,10.91,1.03,11.11
N00002268,803,679,64,17,43,84.56,7.97,2.12,5.35
N00002269,326,303,10,2,11,92.94,3.07,0.61,3.37
N00002270,352,322,20,1,9,91.48,5.68,0.28,2.56
N00002271,333,317,4,2,10,95.20,1.20,0.60,3.00
N00002272,272,249,12,4,7,91.54,4.41,1.47,2.57
N00002273,597,356,168,18,55,59.63,28.14,3.02,9.21
N00002274,251,132,91,9,19,52.59,36.25,3.59,7.57
N00002275,254,141,98,3,12,55.51,38.58,1.18,4.72
N00002276,299,198,71,5,25,66.22,23.75,1.67,8.36
N00002277,515,317,140,9,49,61.55,27.18,1.75,9.51
N00002278,336,226,74,2,34,67.26,22.02,0.60,10.12
N00002279,205,145,51,0,9,70.73,24.88,0,4.39
N00002280,288,159,105,1,23,55.21,36.46,0.35,7.99
N00002281,420,380,28,10,2,90.48,6.67,2.38,0.48
N00002282,276,254,17,1,4,92.03,6.16,0.36,1.45
N00002283,277,262,5,4,6,94.58,1.81,1.44,2.17
N00002284,297,280,14,0,3,94.28,4.71,0,1.01
N00002285,420,406,10,0,4,96.67,2.38,0,0.95
N00002286,359,358,0,0,1,99.72,0,0,0.28
N00002287,308,294,12,0,2,95.45,3.90,0,0.65
N00002288,294,273,18,0,3,92.86,6.12,0,1.02
N00002289,242,20,201,1,20,8.26,83.06,0.41,8.26
N00002290,456,30,387,5,34,6.58,84.87,1.10,7.46
N00002291,442,73,317,12,40,16.52,71.72,2.71,9.05
N00002292,309,18,259,9,23,5.83,83.82,2.91,7.44
N00002293,231,17,198,6,10,7.36,85.71,2.60,4.33
N00002294,292,11,266,2,13,3.77,91.10,0.68,4.45
N00002295,334,27,290,0,17,8.08,86.83,0,5.09
N00002296,407,55,326,3,23,13.51,80.10,0.74,5.65
N00002297,335,17,294,7,17,5.07,87.76,2.09,5.07
N00002298,277,25,234,4,14,9.03,84.48,1.44,5.05
N00002299,372,31,306,8,27,8.33,82.26,2.15,7.26
N00002300,813,139,626,10,38,17.10,77.00,1.23,4.67
N00002301,671,133,475,6,57,19.82,70.79,0.89,8.49
N00002302,658,72,533,10,43,10.94,81.00,1.52,6.53
N00002303,447,203,212,8,24,45.41,47.43,1.79,5.37
N00002304,218,45,140,4,29,20.64,64.22,1.83,13.30
N00002305,790,175,544,3,68,22.15,68.86,0.38,8.61
N00002306,1483,538,743,16,186,36.28,50.10,1.08,12.54
N00002307,378,96,254,4,24,25.40,67.20,1.06,6.35
N00002308,329,21,283,2,23,6.38,86.02,0.61,6.99
N00002309,224,24,183,0,17,10.71,81.70,0,7.59
N00002310,218,17,181,2,18,7.80,83.03,0.92,8.26
N00002311,285,38,226,2,19,13.33,79.30,0.70,6.67
N00002312,309,32,254,8,15,10.36,82.20,2.59,4.85
N00002313,302,23,257,3,19,7.62,85.10,0.99,6.29
N00002314,274,24,222,0,28,8.76,81.02,0,10.22
N00002315,344,33,293,5,13,9.59,85.17,1.45,3.78
N00002316,254,26,202,2,24,10.24,79.53,0.79,9.45
N00002317,304,17,275,1,11,5.59,90.46,0.33,3.62
N00002318,383,25,338,3,17,6.53,88.25,0.78,4.44
N00002319,698,31,596,12,59,4.44,85.39,1.72,8.45
N00002320,299,16,240,7,36,5.35,80.27,2.34,12.04
N00002321,290,11,258,5,16,3.79,88.97,1.72,5.52
N00002322,302,28,255,1,18,9.27,84.44,0.33,5.96
N00002323,331,20,295,0,16,6.04,89.12,0,4.83
N00002324,291,23,252,1,15,7.90,86.60,0.34,5.15
N00002325,453,37,387,3,26,8.17,85.43,0.66,5.74
N00002326,307,14,276,5,12,4.56,89.90,1.63,3.91
N00002327,1297,91,1107,20,79,7.02,85.35,1.54,6.09
N00002328,363,29,310,8,16,7.99,85.40,2.20,4.41
N00002329,316,14,278,1,23,4.43,87.97,0.32,7.28
N00002330,619,244,337,4,34,39.42,54.44,0.65,5.49
N00002331,606,342,230,3,31,56.44,37.95,0.50,5.12
N00002332,360,90,239,3,28,25.00,66.39,0.83,7.78
N00002333,395,155,216,1,23,39.24,54.68,0.25,5.82
N00002334,345,133,197,0,15,38.55,57.10,0,4.35
N00002335,540,127,391,6,16,23.52,72.41,1.11,2.96
N00002336,322,22,270,5,25,6.83,83.85,1.55,7.76
N00002337,355,319,32,1,3,89.86,9.01,0.28,0.85
N00002338,263,10,237,2,14,3.80,90.11,0.76,5.32
N00002339,296,50,222,6,18,16.89,75.00,2.03,6.08
N00002340,295,16,251,2,26,5.42,85.08,0.68,8.81
N00002341,236,25,207,0,4,10.59,87.71,0,1.69
N00002342,284,239,39,0,6,84.15,13.73,0,2.11
N00002343,350,317,24,2,7,90.57,6.86,0.57,2.00
N00002344,378,322,31,3,22,85.19,8.20,0.79,5.82
N00002345,300,133,152,2,13,44.33,50.67,0.67,4.33
N00002346,235,65,146,3,21,27.66,62.13,1.28,8.94
N00002347,678,96,509,10,63,14.16,75.07,1.47,9.29
N00002348,338,43,266,2,27,12.72,78.70,0.59,7.99
N00002349,250,13,199,9,29,5.20,79.60,3.60,11.60
N00002350,180,8,161,1,10,4.44,89.44,0.56,5.56
N00002351,1332,1225,86,0,21,91.97,6.46,0,1.58
N00002352,292,251,29,0,12,85.96,9.93,0,4.11
N00002353,1824,1636,108,19,61,89.69,5.92,1.04,3.34
N00002354,378,340,28,1,9,89.95,7.41,0.26,2.38
N00002355,278,257,18,0,3,92.45,6.47,0,1.08
N00002356,409,378,19,0,12,92.42,4.65,0,2.93
N00002357,348,313,27,0,8,89.94,7.76,0,2.30
N00002358,236,217,11,0,8,91.95,4.66,0,3.39
N00002359,255,241,10,0,4,94.51,3.92,0,1.57
N00002360,234,32,185,0,17,13.68,79.06,0,7.26
N00002361,295,32,246,2,15,10.85,83.39,0.68,5.08
N00002362,242,23,203,0,16,9.50,83.88,0,6.61
N00002363,231,27,182,0,22,11.69,78.79,0,9.52
N00002364,212,20,167,2,23,9.43,78.77,0.94,10.85
N00002365,287,23,245,0,19,8.01,85.37,0,6.62
N00002366,272,35,218,3,16,12.87,80.15,1.10,5.88
N00002367,384,110,238,4,32,28.65,61.98,1.04,8.33
N00002368,437,133,287,1,16,30.43,65.68,0.23,3.66
N00002369,740,158,539,7,36,21.35,72.84,0.95,4.86
N00002370,387,90,284,1,12,23.26,73.39,0.26,3.10
N00002371,463,204,238,0,21,44.06,51.40,0,4.54
N00002372,613,108,487,2,16,17.62,79.45,0.33,2.61
N00002373,436,268,158,0,10,61.47,36.24,0,2.29
N00002374,300,119,164,1,16,39.67,54.67,0.33,5.33
N00002375,393,207,177,0,9,52.67,45.04,0,2.29
N00002376,436,41,368,1,26,9.40,84.40,0.23,5.96
N00002377,433,46,334,8,45,10.62,77.14,1.85,10.39
N00002378,749,73,637,10,29,9.75,85.05,1.34,3.87
N00002379,667,79,522,11,55,11.84,78.26,1.65,8.25
N00002380,298,15,275,0,8,5.03,92.28,0,2.68
N00002381,386,36,330,4,16,9.33,85.49,1.04,4.15
N00002382,458,47,387,1,23,10.26,84.50,0.22,5.02
N00002383,454,8,416,13,17,1.76,91.63,2.86,3.74
N00002384,377,20,331,4,22,5.31,87.80,1.06,5.84
N00002385,278,32,223,4,19,11.51,80.22,1.44,6.83
N00002386,265,240,19,0,6,90.57,7.17,0,2.26
N00002387,451,403,36,1,11,89.36,7.98,0.22,2.44
N00002388,199,168,18,4,9,84.42,9.05,2.01,4.52
N00002389,311,276,21,9,5,88.75,6.75,2.89,1.61
N00002390,293,253,30,2,8,86.35,10.24,0.68,2.73
N00002391,402,379,20,0,3,94.28,4.98,0,0.75
N00002392,349,335,11,0,3,95.99,3.15,0,0.86
N00002393,653,622,19,10,2,95.25,2.91,1.53,0.31
N00002394,363,333,19,0,11,91.74,5.23,0,3.03
N00002395,412,403,7,1,1,97.82,1.70,0.24,0.24
N00002396,288,36,244,0,8,12.50,84.72,0,2.78
N00002397,333,284,38,9,2,85.29,11.41,2.70,0.60
N00002398,366,37,319,3,7,10.11,87.16,0.82,1.91
N00002399,266,223,32,1,10,83.83,12.03,0.38,3.76
N00002400,218,67,145,2,4,30.73,66.51,0.92,1.83
N00002401,1544,1061,396,34,53,68.72,25.65,2.20,3.43
N00002402,233,78,148,0,7,33.48,63.52,0,3.00
N00002403,400,57,327,5,11,14.25,81.75,1.25,2.75
N00002404,882,68,768,13,33,7.71,87.07,1.47,3.74
N00002405,332,58,261,2,11,17.47,78.61,0.60,3.31
N00002406,304,274,22,6,2,90.13,7.24,1.97,0.66
N00002407,263,258,5,0,0,98.10,1.90,0,0
N00002408,388,344,33,3,8,88.66,8.51,0.77,2.06
N00002409,319,289,25,1,4,90.60,7.84,0.31,1.25
N00002410,285,260,23,0,2,91.23,8.07,0,0.70
N00002411,339,318,11,8,2,93.81,3.24,2.36,0.59
N00002412,388,362,14,5,7,93.30,3.61,1.29,1.80
N00002413,403,384,16,0,3,95.29,3.97,0,0.74
N00002414,279,262,14,0,3,93.91,5.02,0,1.08
N00002415,276,258,16,1,1,93.48,5.80,0.36,0.36
N00002416,515,314,184,3,14,60.97,35.73,0.58,2.72
N00002417,355,310,40,4,1,87.32,11.27,1.13,0.28
N00002418,570,529,29,0,12,92.81,5.09,0,2.11
N00002419,652,317,315,3,17,48.62,48.31,0.46,2.61
N00002420,507,483,15,0,9,95.27,2.96,0,1.78
N00002421,427,343,74,5,5,80.33,17.33,1.17,1.17
N00002422,482,120,346,2,14,24.90,71.78,0.41,2.90
N00002423,209,199,6,0,4,95.22,2.87,0,1.91
N00002424,328,315,6,1,6,96.04,1.83,0.30,1.83
N00002425,296,279,11,1,5,94.26,3.72,0.34,1.69
N00002426,338,319,8,0,11,94.38,2.37,0,3.25
N00002427,351,342,8,1,0,97.44,2.28,0.28,0
N00002428,325,311,9,0,5,95.69,2.77,0,1.54
N00002429,304,297,7,0,0,97.70,2.30,0,0
N00002430,318,303,11,0,4,95.28,3.46,0,1.26
N00002431,999,935,54,2,8,93.59,5.41,0.20,0.80
N00002432,258,244,13,0,1,94.57,5.04,0,0.39
N00002433,377,358,12,0,7,94.96,3.18,0,1.86
N00002434,266,260,4,0,2,97.74,1.50,0,0.75
N00002435,277,259,17,0,1,93.50,6.14,0,0.36
N00002436,417,390,17,1,9,93.53,4.08,0.24,2.16
N00002437,291,281,6,0,4,96.56,2.06,0,1.37
N00002438,354,324,27,3,0,91.53,7.63,0.85,0
N00002439,314,301,8,2,3,95.86,2.55,0.64,0.96
N00002440,306,288,14,2,2,94.12,4.58,0.65,0.65
N00002441,236,221,14,1,0,93.64,5.93,0.42,0
N00002442,337,311,25,0,1,92.28,7.42,0,0.30
N00002443,348,327,17,3,1,93.97,4.89,0.86,0.29
N00002444,812,152,629,5,26,18.72,77.46,0.62,3.20
N00002445,307,120,170,10,7,39.09,55.37,3.26,2.28
N00002446,254,25,215,1,13,9.84,84.65,0.39,5.12
N00002447,326,40,276,1,9,12.27,84.66,0.31,2.76
N00002448,326,29,281,0,16,8.90,86.20,0,4.91
N00002449,289,52,219,4,14,17.99,75.78,1.38,4.84
N00002450,287,55,222,1,9,19.16,77.35,0.35,3.14
N00002451,620,581,31,1,7,93.71,5.00,0.16,1.13
N00002452,307,232,68,0,7,75.57,22.15,0,2.28
N00002453,364,284,76,1,3,78.02,20.88,0.27,0.82
N00002454,354,203,144,2,5,57.34,40.68,0.56,1.41
N00002455,383,253,123,1,6,66.06,32.11,0.26,1.57
N00002456,381,296,78,4,3,77.69,20.47,1.05,0.79
N00002457,538,94,427,1,16,17.47,79.37,0.19,2.97
N00002458,299,202,82,2,13,67.56,27.42,0.67,4.35
N00002459,830,583,228,1,18,70.24,27.47,0.12,2.17
N00002460,459,378,78,0,3,82.35,16.99,0,0.65
N00002461,596,502,89,1,4,84.23,14.93,0.17,0.67
N00002462,536,427,104,1,4,79.66,19.40,0.19,0.75
N00002463,431,309,109,2,11,71.69,25.29,0.46,2.55
N00002464,411,181,219,6,5,44.04,53.28,1.46,1.22
N00002465,850,829,19,0,2,97.53,2.24,0,0.24
N00002466,302,291,11,0,0,96.36,3.64,0,0
N00002467,304,289,13,0,2,95.07,4.28,0,0.66
N00002468,280,269,7,0,4,96.07,2.50,0,1.43
N00002469,620,587,21,2,10,94.68,3.39,0.32,1.61
N00002470,394,373,19,0,2,94.67,4.82,0,0.51
N00002471,322,313,7,0,2,97.20,2.17,0,0.62
N00002472,478,473,4,0,1,98.95,0.84,0,0.21
N00002473,331,321,6,1,3,96.98,1.81,0.30,0.91
N00002474,373,362,9,0,2,97.05,2.41,0,0.54
N00002475,386,370,16,0,0,95.85,4.15,0,0
N00002476,387,376,8,0,3,97.16,2.07,0,0.78
N00002477,312,253,58,0,1,81.09,18.59,0,0.32
N00002478,570,526,35,0,9,92.28,6.14,0,1.58
N00002479,481,456,23,1,1,94.80,4.78,0.21,0.21
N00002480,659,498,147,2,12,75.57,22.31,0.30,1.82
N00002481,330,325,5,0,0,98.48,1.52,0,0
N00002482,314,297,9,1,7,94.59,2.87,0.32,2.23
N00002483,332,317,13,0,2,95.48,3.92,0,0.60
N00002484,322,310,8,1,3,96.27,2.48,0.31,0.93
N00002485,285,278,5,0,2,97.54,1.75,0,0.70
N00002486,446,415,22,1,8,93.05,4.93,0.22,1.79
N00002487,462,433,21,1,7,93.72,4.55,0.22,1.52
N00002488,1345,1285,37,10,13,95.54,2.75,0.74,0.97
N00002489,818,753,54,1,10,92.05,6.60,0.12,1.22
N00002490,387,317,67,1,2,81.91,17.31,0.26,0.52
N00002491,339,312,19,1,7,92.04,5.60,0.29,2.06
N00002492,309,295,14,0,0,95.47,4.53,0,0
N00002493,319,310,7,0,2,97.18,2.19,0,0.63
N00002494,269,262,6,0,1,97.40,2.23,0,0.37
N00002495,594,575,10,4,5,96.80,1.68,0.67,0.84
N00002496,360,351,7,1,1,97.50,1.94,0.28,0.28
N00002497,615,572,40,0,3,93.01,6.50,0,0.49
N00002498,1256,1169,68,2,17,93.07,5.41,0.16,1.35
N00002499,694,668,23,0,3,96.25,3.31,0,0.43
N00002500,603,584,7,7,5,96.85,1.16,1.16,0.83
N00002501,1778,1661,76,13,28,93.42,4.27,0.73,1.57
N00002502,531,456,66,2,7,85.88,12.43,0.38,1.32
N00002503,294,176,110,2,6,59.86,37.41,0.68,2.04
N00002504,285,111,162,6,6,38.95,56.84,2.11,2.11
N00002505,254,43,196,10,5,16.93,77.17,3.94,1.97
N00002506,287,68,203,0,16,23.69,70.73,0,5.57
N00002507,304,54,237,6,7,17.76,77.96,1.97,2.30
N00002508,181,103,66,5,7,56.91,36.46,2.76,3.87
N00002509,243,107,130,4,2,44.03,53.50,1.65,0.82
N00002510,555,410,115,17,13,73.87,20.72,3.06,2.34
N00002511,166,122,36,4,4,73.49,21.69,2.41,2.41
N00002512,694,388,279,3,24,55.91,40.20,0.43,3.46
N00002513,321,108,207,1,5,33.64,64.49,0.31,1.56
N00002514,423,176,234,1,12,41.61,55.32,0.24,2.84
N00002515,315,166,140,1,8,52.70,44.44,0.32,2.54
N00002516,371,191,170,1,9,51.48,45.82,0.27,2.43
N00002517,346,188,146,2,10,54.34,42.20,0.58,2.89
N00002518,715,387,290,3,35,54.13,40.56,0.42,4.90
N00002519,336,213,108,6,9,63.39,32.14,1.79,2.68
N00002520,880,481,365,2,32,54.66,41.48,0.23,3.64
N00002521,1352,1105,192,18,37,81.73,14.20,1.33,2.74
N00002522,299,249,39,2,9,83.28,13.04,0.67,3.01
N00002523,340,269,66,1,4,79.12,19.41,0.29,1.18
N00002524,416,346,59,2,9,83.17,14.18,0.48,2.16
N00002525,1801,956,708,50,87,53.08,39.31,2.78,4.83
N00002526,1103,667,339,29,68,60.47,30.73,2.63,6.17
N00002527,434,237,179,4,14,54.61,41.24,0.92,3.23
N00002528,300,292,5,1,2,97.33,1.67,0.33,0.67
N00002529,416,405,7,0,4,97.36,1.68,0,0.96
N00002530,400,386,9,0,5,96.50,2.25,0,1.25
N00002531,487,463,20,0,4,95.07,4.11,0,0.82
N00002532,359,337,19,3,0,93.87,5.29,0.84,0
N00002533,910,793,94,4,19,87.14,10.33,0.44,2.09
N00002534,433,359,62,6,6,82.91,14.32,1.39,1.39
N00002535,444,421,18,0,5,94.82,4.05,0,1.13
N00002536,607,63,512,2,30,10.38,84.35,0.33,4.94
N00002537,1634,1301,298,5,30,79.62,18.24,0.31,1.84
N00002538,705,523,168,6,8,74.18,23.83,0.85,1.13
N00002539,265,237,22,1,5,89.43,8.30,0.38,1.89
N00002540,1969,1279,600,20,70,64.96,30.47,1.02,3.56
N00002541,1232,345,829,22,36,28.00,67.29,1.79,2.92
N00002542,326,136,174,7,9,41.72,53.37,2.15,2.76
N00002543,265,121,135,5,4,45.66,50.94,1.89,1.51
N00002544,645,218,376,20,31,33.80,58.29,3.10,4.81
N00002545,321,165,135,2,19,51.40,42.06,0.62,5.92
N00002546,255,127,115,1,12,49.80,45.10,0.39,4.71
N00002547,1040,190,797,9,44,18.27,76.63,0.87,4.23
N00002548,574,160,379,3,32,27.87,66.03,0.52,5.57
N00002549,238,60,171,2,5,25.21,71.85,0.84,2.10
N00002550,269,71,189,4,5,26.39,70.26,1.49,1.86
N00002551,346,68,266,0,12,19.65,76.88,0,3.47
N00002552,279,26,233,7,13,9.32,83.51,2.51,4.66
N00002553,248,33,203,4,8,13.31,81.85,1.61,3.23
N00002554,372,123,228,2,19,33.06,61.29,0.54,5.11
N00002555,355,19,334,0,2,5.35,94.08,0,0.56
N00002556,320,31,283,0,6,9.69,88.44,0,1.88
N00002557,346,42,298,1,5,12.14,86.13,0.29,1.45
N00002558,307,31,264,0,12,10.10,85.99,0,3.91
N00002559,316,41,267,1,7,12.97,84.49,0.32,2.22
N00002560,471,254,185,8,24,53.93,39.28,1.70,5.10
N00002561,314,256,54,3,1,81.53,17.20,0.96,0.32
N00002562,347,273,59,2,13,78.67,17.00,0.58,3.75
N00002563,364,314,35,9,6,86.26,9.62,2.47,1.65
N00002564,266,30,221,1,14,11.28,83.08,0.38,5.26
N00002565,288,268,15,2,3,93.06,5.21,0.69,1.04
N00002566,303,288,11,1,3,95.05,3.63,0.33,0.99
N00002567,339,325,10,2,2,95.87,2.95,0.59,0.59
N00002568,309,286,17,4,2,92.56,5.50,1.29,0.65
N00002569,306,292,7,1,6,95.42,2.29,0.33,1.96
N00002570,263,242,13,0,8,92.02,4.94,0,3.04
N00002571,338,317,14,1,6,93.79,4.14,0.30,1.78
N00002572,346,322,15,1,8,93.06,4.34,0.29,2.31
N00002573,294,251,28,10,5,85.37,9.52,3.40,1.70
N00002574,298,265,24,4,5,88.93,8.05,1.34,1.68
N00002575,309,299,10,0,0,96.76,3.24,0,0
N00002576,785,668,60,16,41,85.10,7.64,2.04,5.22
N00002577,536,442,67,3,24,82.46,12.50,0.56,4.48
N00002578,299,277,17,2,3,92.64,5.69,0.67,1.00
N00002579,402,392,5,0,5,97.51,1.24,0,1.24
N00002580,306,303,1,0,2,99.02,0.33,0,0.65
N00002581,330,329,1,0,0,99.70,0.30,0,0
N00002582,1465,1424,31,4,6,97.20,2.12,0.27,0.41
N00002583,327,313,14,0,0,95.72,4.28,0,0
N00002584,350,343,5,1,1,98.00,1.43,0.29,0.29
N00002585,262,247,15,0,0,94.27,5.73,0,0
N00002586,350,336,10,0,4,96.00,2.86,0,1.14
N00002587,836,795,35,1,5,95.10,4.19,0.12,0.60
N00002588,305,296,7,1,1,97.05,2.30,0.33,0.33
N00002589,317,309,5,2,1,97.48,1.58,0.63,0.32
N00002590,1559,1489,53,3,14,95.51,3.40,0.19,0.90
N00002591,1265,1196,40,16,13,94.55,3.16,1.26,1.03
N00002592,492,478,8,3,3,97.15,1.63,0.61,0.61
N00002593,300,287,6,6,1,95.67,2.00,2.00,0.33
N00002594,367,358,6,0,3,97.55,1.63,0,0.82
N00002595,399,379,12,0,8,94.99,3.01,0,2.01
N00002596,377,371,4,0,2,98.41,1.06,0,0.53
N00002597,339,328,8,2,1,96.76,2.36,0.59,0.29
N00002598,263,255,7,0,1,96.96,2.66,0,0.38
N00002599,395,381,11,2,1,96.46,2.78,0.51,0.25
N00002600,288,280,5,0,3,97.22,1.74,0,1.04
N00002601,364,353,5,3,3,96.98,1.37,0.82,0.82
N00002602,339,329,4,0,6,97.05,1.18,0,1.77
N00002603,853,729,71,29,24,85.46,8.32,3.40,2.81
N00002604,328,256,46,9,17,78.05,14.02,2.74,5.18
N00002605,258,213,20,17,8,82.56,7.75,6.59,3.10
N00002606,388,343,33,6,6,88.40,8.51,1.55,1.55
N00002607,175,172,3,0,0,98.29,1.71,0,0
N00002608,251,198,35,4,14,78.88,13.94,1.59,5.58
N00002609,844,619,149,30,46,73.34,17.65,3.55,5.45
N00002610,292,246,28,0,18,84.25,9.59,0,6.16
N00002611,135,112,19,1,3,82.96,14.07,0.74,2.22
N00002612,309,251,30,7,21,81.23,9.71,2.27,6.80
N00002613,678,345,293,9,31,50.88,43.22,1.33,4.57
N00002614,359,343,8,3,5,95.54,2.23,0.84,1.39
N00002615,289,264,18,2,5,91.35,6.23,0.69,1.73
N00002616,342,307,23,1,11,89.77,6.73,0.29,3.22
N00002617,462,438,16,0,8,94.81,3.46,0,1.73
N00002618,221,211,6,0,4,95.48,2.71,0,1.81
N00002619,599,491,80,7,21,81.97,13.36,1.17,3.51
N00002620,547,360,160,6,21,65.81,29.25,1.10,3.84
N00002621,216,15,188,5,8,6.94,87.04,2.31,3.70
N00002622,314,259,45,0,10,82.48,14.33,0,3.18
N00002623,260,20,235,0,5,7.69,90.38,0,1.92
N00002624,251,229,18,0,4,91.24,7.17,0,1.59
N00002625,332,311,8,7,6,93.67,2.41,2.11,1.81
N00002626,891,817,47,11,16,91.69,5.27,1.23,1.80
N00002627,302,290,4,5,3,96.03,1.32,1.66,0.99
N00002628,922,838,53,8,23,90.89,5.75,0.87,2.49
N00002629,242,239,3,0,0,98.76,1.24,0,0
N00002630,297,294,2,0,1,98.99,0.67,0,0.34
N00002631,320,305,9,0,6,95.31,2.81,0,1.88
N00002632,414,381,22,1,10,92.03,5.31,0.24,2.42
N00002633,426,360,53,1,12,84.51,12.44,0.23,2.82
N00002634,311,240,56,1,14,77.17,18.01,0.32,4.50
N00002635,341,315,17,3,6,92.38,4.99,0.88,1.76
N00002636,393,356,31,0,6,90.59,7.89,0,1.53
N00002637,499,395,89,2,13,79.16,17.84,0.40,2.61
N00002638,485,416,59,1,9,85.77,12.16,0.21,1.86
N00002639,309,276,24,2,7,89.32,7.77,0.65,2.27
N00002640,343,312,20,1,10,90.96,5.83,0.29,2.92
N00002641,361,306,36,0,19,84.76,9.97,0,5.26
N00002642,468,418,42,1,7,89.32,8.97,0.21,1.50
N00002643,392,356,29,3,4,90.82,7.40,0.77,1.02
N00002644,330,292,31,1,6,88.48,9.39,0.30,1.82
N00002645,317,268,32,3,14,84.54,10.09,0.95,4.42
N00002646,351,65,234,4,48,18.52,66.67,1.14,13.68
N00002647,766,220,480,10,56,28.72,62.66,1.31,7.31
N00002648,202,83,106,0,13,41.09,52.48,0,6.44
N00002649,496,59,410,0,27,11.90,82.66,0,5.44
N00002650,305,27,264,1,13,8.85,86.56,0.33,4.26
N00002651,479,59,388,3,29,12.32,81.00,0.63,6.05
N00002652,297,31,234,0,32,10.44,78.79,0,10.77
N00002653,444,366,64,3,11,82.43,14.41,0.68,2.48
N00002654,337,262,60,1,14,77.74,17.80,0.30,4.15
N00002655,280,251,22,0,7,89.64,7.86,0,2.50
N00002656,717,625,58,8,26,87.17,8.09,1.12,3.63
N00002657,370,336,22,1,11,90.81,5.95,0.27,2.97
N00002658,429,383,35,1,10,89.28,8.16,0.23,2.33
N00002659,357,334,8,5,10,93.56,2.24,1.40,2.80
N00002660,427,146,243,5,33,34.19,56.91,1.17,7.73
N00002661,490,341,124,4,21,69.59,25.31,0.82,4.29
N00002662,402,186,192,4,20,46.27,47.76,1.00,4.98
N00002663,340,169,133,2,36,49.71,39.12,0.59,10.59
N00002664,298,237,55,0,6,79.53,18.46,0,2.01
