GeographyCode,KS208NI0001,KS208NI0002,KS208NI0003,KS208NI0004,KS208NI0005,KS208NI0006,KS208NI0007,KS208NI0008,KS208NI0009
N00002254,197,180,4,0,13,91.37,2.03,0,6.60
N00002255,177,176,1,0,0,99.44,0.56,0,0
N00002256,166,161,4,0,1,96.99,2.41,0,0.60
N00002257,140,139,0,1,0,99.29,0,0.71,0
N00002258,126,123,2,0,1,97.62,1.59,0,0.79
N00002259,153,149,1,0,3,97.39,0.65,0,1.96
N00002260,299,294,3,0,2,98.33,1.00,0,0.67
N00002261,225,224,0,1,0,99.56,0,0.44,0
N00002262,156,150,2,0,4,96.15,1.28,0,2.56
N00002263,159,156,1,0,2,98.11,0.63,0,1.26
N00002264,257,242,5,2,8,94.16,1.95,0.78,3.11
N00002265,216,195,3,5,13,90.28,1.39,2.31,6.02
N00002266,108,103,0,0,5,95.37,0,0,4.63
N00002267,172,147,7,2,16,85.47,4.07,1.16,9.30
N00002268,290,275,2,3,10,94.83,0.69,1.03,3.45
N00002269,117,113,1,1,2,96.58,0.85,0.85,1.71
N00002270,120,110,3,0,7,91.67,2.50,0,5.83
N00002271,113,107,0,1,5,94.69,0,0.88,4.42
N00002272,99,88,3,1,7,88.89,3.03,1.01,7.07
N00002273,214,170,14,4,26,79.44,6.54,1.87,12.15
N00002274,98,73,6,1,18,74.49,6.12,1.02,18.37
N00002275,103,91,3,1,8,88.35,2.91,0.97,7.77
N00002276,124,108,3,0,13,87.10,2.42,0,10.48
N00002277,194,173,7,1,13,89.18,3.61,0.52,6.70
N00002278,137,131,3,0,3,95.62,2.19,0,2.19
N00002279,111,106,2,1,2,95.50,1.80,0.90,1.80
N00002280,116,107,1,0,8,92.24,0.86,0,6.90
N00002281,127,123,3,0,1,96.85,2.36,0,0.79
N00002282,114,110,3,1,0,96.49,2.63,0.88,0
N00002283,106,100,4,0,2,94.34,3.77,0,1.89
N00002284,128,128,0,0,0,100.00,0,0,0
N00002285,128,128,0,0,0,100.00,0,0,0
N00002286,127,127,0,0,0,100.00,0,0,0
N00002287,122,121,0,0,1,99.18,0,0,0.82
N00002288,118,117,0,0,1,99.15,0,0,0.85
N00002289,107,100,0,1,6,93.46,0,0.93,5.61
N00002290,238,224,5,1,8,94.12,2.10,0.42,3.36
N00002291,227,203,5,4,15,89.43,2.20,1.76,6.61
N00002292,118,113,1,0,4,95.76,0.85,0,3.39
N00002293,113,103,0,0,10,91.15,0,0,8.85
N00002294,123,120,1,0,2,97.56,0.81,0,1.63
N00002295,137,127,3,1,6,92.70,2.19,0.73,4.38
N00002296,143,129,4,1,9,90.21,2.80,0.70,6.29
N00002297,124,120,2,0,2,96.77,1.61,0,1.61
N00002298,137,129,3,2,3,94.16,2.19,1.46,2.19
N00002299,149,145,1,0,3,97.32,0.67,0,2.01
N00002300,318,295,6,3,14,92.77,1.89,0.94,4.40
N00002301,242,223,2,4,13,92.15,0.83,1.65,5.37
N00002302,221,215,2,0,4,97.29,0.90,0,1.81
N00002303,158,129,4,4,21,81.65,2.53,2.53,13.29
N00002304,88,71,3,1,13,80.68,3.41,1.14,14.77
N00002305,311,276,10,5,20,88.75,3.22,1.61,6.43
N00002306,524,404,17,8,95,77.10,3.24,1.53,18.13
N00002307,134,129,4,0,1,96.27,2.99,0,0.75
N00002308,124,117,2,1,4,94.35,1.61,0.81,3.23
N00002309,101,93,1,1,6,92.08,0.99,0.99,5.94
N00002310,103,93,4,0,6,90.29,3.88,0,5.83
N00002311,119,104,4,1,10,87.39,3.36,0.84,8.40
N00002312,137,129,0,6,2,94.16,0,4.38,1.46
N00002313,140,136,2,0,2,97.14,1.43,0,1.43
N00002314,121,111,1,0,9,91.74,0.83,0,7.44
N00002315,145,137,1,1,6,94.48,0.69,0.69,4.14
N00002316,116,108,2,0,6,93.10,1.72,0,5.17
N00002317,118,115,0,0,3,97.46,0,0,2.54
N00002318,169,161,4,1,3,95.27,2.37,0.59,1.78
N00002319,260,256,1,1,2,98.46,0.38,0.38,0.77
N00002320,131,125,2,0,4,95.42,1.53,0,3.05
N00002321,117,114,1,0,2,97.44,0.85,0,1.71
N00002322,125,119,0,0,6,95.20,0,0,4.80
N00002323,132,131,0,1,0,99.24,0,0.76,0
N00002324,106,101,1,0,4,95.28,0.94,0,3.77
N00002325,173,168,0,2,3,97.11,0,1.16,1.73
N00002326,130,130,0,0,0,100.00,0,0,0
N00002327,460,444,8,0,8,96.52,1.74,0,1.74
N00002328,130,126,1,0,3,96.92,0.77,0,2.31
N00002329,135,127,3,0,5,94.07,2.22,0,3.70
N00002330,215,208,2,0,5,96.74,0.93,0,2.33
N00002331,199,188,3,0,8,94.47,1.51,0,4.02
N00002332,159,156,1,1,1,98.11,0.63,0.63,0.63
N00002333,149,145,0,1,3,97.32,0,0.67,2.01
N00002334,125,122,1,0,2,97.60,0.80,0,1.60
N00002335,202,199,1,1,1,98.51,0.50,0.50,0.50
N00002336,132,127,1,1,3,96.21,0.76,0.76,2.27
N00002337,139,132,3,0,4,94.96,2.16,0,2.88
N00002338,109,109,0,0,0,100.00,0,0,0
N00002339,116,111,3,0,2,95.69,2.59,0,1.72
N00002340,114,110,0,0,4,96.49,0,0,3.51
N00002341,100,96,0,0,4,96.00,0,0,4.00
N00002342,115,113,0,0,2,98.26,0,0,1.74
N00002343,117,106,1,0,10,90.60,0.85,0,8.55
N00002344,182,153,7,0,22,84.07,3.85,0,12.09
N00002345,153,133,3,1,16,86.93,1.96,0.65,10.46
N00002346,114,101,1,0,12,88.60,0.88,0,10.53
N00002347,280,260,3,2,15,92.86,1.07,0.71,5.36
N00002348,169,159,5,0,5,94.08,2.96,0,2.96
N00002349,113,110,2,0,1,97.35,1.77,0,0.88
N00002350,96,95,0,0,1,98.96,0,0,1.04
N00002351,418,399,5,0,14,95.45,1.20,0,3.35
N00002352,137,132,1,0,4,96.35,0.73,0,2.92
N00002353,647,607,13,1,26,93.82,2.01,0.15,4.02
N00002354,151,146,2,1,2,96.69,1.32,0.66,1.32
N00002355,112,106,0,0,6,94.64,0,0,5.36
N00002356,140,135,1,0,4,96.43,0.71,0,2.86
N00002357,146,139,0,1,6,95.21,0,0.68,4.11
N00002358,110,105,1,0,4,95.45,0.91,0,3.64
N00002359,118,114,1,0,3,96.61,0.85,0,2.54
N00002360,115,111,1,1,2,96.52,0.87,0.87,1.74
N00002361,116,106,1,2,7,91.38,0.86,1.72,6.03
N00002362,113,107,2,0,4,94.69,1.77,0,3.54
N00002363,108,99,4,1,4,91.67,3.70,0.93,3.70
N00002364,118,110,2,1,5,93.22,1.69,0.85,4.24
N00002365,121,116,0,2,3,95.87,0,1.65,2.48
N00002366,118,106,1,1,10,89.83,0.85,0.85,8.47
N00002367,164,144,2,0,18,87.80,1.22,0,10.98
N00002368,141,139,2,0,0,98.58,1.42,0,0
N00002369,289,265,3,2,19,91.70,1.04,0.69,6.57
N00002370,128,127,1,0,0,99.22,0.78,0,0
N00002371,146,142,4,0,0,97.26,2.74,0,0
N00002372,211,204,4,0,3,96.68,1.90,0,1.42
N00002373,139,135,1,1,2,97.12,0.72,0.72,1.44
N00002374,126,120,1,0,5,95.24,0.79,0,3.97
N00002375,132,129,1,0,2,97.73,0.76,0,1.52
N00002376,148,146,2,0,0,98.65,1.35,0,0
N00002377,169,168,0,0,1,99.41,0,0,0.59
N00002378,306,298,3,0,5,97.39,0.98,0,1.63
N00002379,251,243,1,1,6,96.81,0.40,0.40,2.39
N00002380,133,132,1,0,0,99.25,0.75,0,0
N00002381,149,146,2,0,1,97.99,1.34,0,0.67
N00002382,181,177,2,0,2,97.79,1.10,0,1.10
N00002383,150,150,0,0,0,100.00,0,0,0
N00002384,144,143,1,0,0,99.31,0.69,0,0
N00002385,108,106,0,1,1,98.15,0,0.93,0.93
N00002386,127,124,1,0,2,97.64,0.79,0,1.57
N00002387,266,249,1,0,16,93.61,0.38,0,6.02
N00002388,92,82,0,0,10,89.13,0,0,10.87
N00002389,134,119,6,0,9,88.81,4.48,0,6.72
N00002390,142,124,2,0,16,87.32,1.41,0,11.27
N00002391,136,135,0,1,0,99.26,0,0.74,0
N00002392,116,114,1,1,0,98.28,0.86,0.86,0
N00002393,197,190,3,0,4,96.45,1.52,0,2.03
N00002394,154,144,2,0,8,93.51,1.30,0,5.19
N00002395,126,125,0,0,1,99.21,0,0,0.79
N00002396,132,131,1,0,0,99.24,0.76,0,0
N00002397,147,145,0,1,1,98.64,0,0.68,0.68
N00002398,137,136,1,0,0,99.27,0.73,0,0
N00002399,117,113,2,1,1,96.58,1.71,0.85,0.85
N00002400,70,70,0,0,0,100.00,0,0,0
N00002401,555,520,15,6,14,93.69,2.70,1.08,2.52
N00002402,96,95,0,0,1,98.96,0,0,1.04
N00002403,176,174,1,0,1,98.86,0.57,0,0.57
N00002404,339,331,4,1,3,97.64,1.18,0.29,0.88
N00002405,128,124,2,0,2,96.88,1.56,0,1.56
N00002406,109,106,3,0,0,97.25,2.75,0,0
N00002407,112,110,1,0,1,98.21,0.89,0,0.89
N00002408,129,128,1,0,0,99.22,0.78,0,0
N00002409,131,131,0,0,0,100.00,0,0,0
N00002410,117,116,1,0,0,99.15,0.85,0,0
N00002411,107,102,5,0,0,95.33,4.67,0,0
N00002412,110,106,3,0,1,96.36,2.73,0,0.91
N00002413,123,120,1,0,2,97.56,0.81,0,1.63
N00002414,103,103,0,0,0,100.00,0,0,0
N00002415,103,103,0,0,0,100.00,0,0,0
N00002416,180,175,4,0,1,97.22,2.22,0,0.56
N00002417,120,118,0,0,2,98.33,0,0,1.67
N00002418,169,166,2,0,1,98.22,1.18,0,0.59
N00002419,230,230,0,0,0,100.00,0,0,0
N00002420,163,161,2,0,0,98.77,1.23,0,0
N00002421,131,130,0,0,1,99.24,0,0,0.76
N00002422,162,160,2,0,0,98.77,1.23,0,0
N00002423,115,114,0,0,1,99.13,0,0,0.87
N00002424,129,128,1,0,0,99.22,0.78,0,0
N00002425,127,124,2,0,1,97.64,1.57,0,0.79
N00002426,132,128,1,0,3,96.97,0.76,0,2.27
N00002427,127,127,0,0,0,100.00,0,0,0
N00002428,125,123,1,0,1,98.40,0.80,0,0.80
N00002429,135,134,1,0,0,99.26,0.74,0,0
N00002430,131,128,3,0,0,97.71,2.29,0,0
N00002431,423,419,1,0,3,99.05,0.24,0,0.71
N00002432,119,118,1,0,0,99.16,0.84,0,0
N00002433,135,132,3,0,0,97.78,2.22,0,0
N00002434,102,101,1,0,0,99.02,0.98,0,0
N00002435,152,151,0,0,1,99.34,0,0,0.66
N00002436,154,152,1,0,1,98.70,0.65,0,0.65
N00002437,88,86,1,0,1,97.73,1.14,0,1.14
N00002438,127,124,1,1,1,97.64,0.79,0.79,0.79
N00002439,120,120,0,0,0,100.00,0,0,0
N00002440,110,110,0,0,0,100.00,0,0,0
N00002441,112,112,0,0,0,100.00,0,0,0
N00002442,110,109,0,0,1,99.09,0,0,0.91
N00002443,128,126,2,0,0,98.44,1.56,0,0
N00002444,372,364,5,0,3,97.85,1.34,0,0.81
N00002445,147,143,2,0,2,97.28,1.36,0,1.36
N00002446,133,132,0,0,1,99.25,0,0,0.75
N00002447,153,152,0,0,1,99.35,0,0,0.65
N00002448,131,129,1,0,1,98.47,0.76,0,0.76
N00002449,134,134,0,0,0,100.00,0,0,0
N00002450,131,130,0,0,1,99.24,0,0,0.76
N00002451,284,283,1,0,0,99.65,0.35,0,0
N00002452,121,120,0,0,1,99.17,0,0,0.83
N00002453,157,154,3,0,0,98.09,1.91,0,0
N00002454,200,198,1,1,0,99.00,0.50,0.50,0
N00002455,128,124,1,2,1,96.88,0.78,1.56,0.78
N00002456,146,144,0,0,2,98.63,0,0,1.37
N00002457,202,200,1,0,1,99.01,0.50,0,0.50
N00002458,134,131,2,0,1,97.76,1.49,0,0.75
N00002459,296,293,1,0,2,98.99,0.34,0,0.68
N00002460,154,154,0,0,0,100.00,0,0,0
N00002461,180,180,0,0,0,100.00,0,0,0
N00002462,178,176,2,0,0,98.88,1.12,0,0
N00002463,136,136,0,0,0,100.00,0,0,0
N00002464,142,142,0,0,0,100.00,0,0,0
N00002465,270,268,0,1,1,99.26,0,0.37,0.37
N00002466,110,109,1,0,0,99.09,0.91,0,0
N00002467,115,115,0,0,0,100.00,0,0,0
N00002468,116,116,0,0,0,100.00,0,0,0
N00002469,232,230,1,1,0,99.14,0.43,0.43,0
N00002470,144,141,2,0,1,97.92,1.39,0,0.69
N00002471,118,117,1,0,0,99.15,0.85,0,0
N00002472,167,164,1,0,2,98.20,0.60,0,1.20
N00002473,125,124,1,0,0,99.20,0.80,0,0
N00002474,135,132,2,1,0,97.78,1.48,0.74,0
N00002475,164,159,2,0,3,96.95,1.22,0,1.83
N00002476,146,145,0,0,1,99.32,0,0,0.68
N00002477,115,115,0,0,0,100.00,0,0,0
N00002478,191,187,2,0,2,97.91,1.05,0,1.05
N00002479,140,137,2,1,0,97.86,1.43,0.71,0
N00002480,216,213,2,1,0,98.61,0.93,0.46,0
N00002481,127,126,0,0,1,99.21,0,0,0.79
N00002482,118,117,1,0,0,99.15,0.85,0,0
N00002483,125,124,0,1,0,99.20,0,0.80,0
N00002484,129,126,2,0,1,97.67,1.55,0,0.78
N00002485,103,103,0,0,0,100.00,0,0,0
N00002486,153,151,1,0,1,98.69,0.65,0,0.65
N00002487,142,139,2,0,1,97.89,1.41,0,0.70
N00002488,417,413,3,1,0,99.04,0.72,0.24,0
N00002489,263,257,3,0,3,97.72,1.14,0,1.14
N00002490,138,136,2,0,0,98.55,1.45,0,0
N00002491,138,136,0,1,1,98.55,0,0.72,0.72
N00002492,114,111,2,0,1,97.37,1.75,0,0.88
N00002493,136,136,0,0,0,100.00,0,0,0
N00002494,105,105,0,0,0,100.00,0,0,0
N00002495,208,205,0,1,2,98.56,0,0.48,0.96
N00002496,121,119,0,0,2,98.35,0,0,1.65
N00002497,222,220,1,0,1,99.10,0.45,0,0.45
N00002498,431,426,4,0,1,98.84,0.93,0,0.23
N00002499,239,237,1,0,1,99.16,0.42,0,0.42
N00002500,179,175,2,0,2,97.77,1.12,0,1.12
N00002501,523,513,8,0,2,98.09,1.53,0,0.38
N00002502,173,171,1,0,1,98.84,0.58,0,0.58
N00002503,106,103,2,0,1,97.17,1.89,0,0.94
N00002504,136,131,1,0,4,96.32,0.74,0,2.94
N00002505,129,124,1,1,3,96.12,0.78,0.78,2.33
N00002506,128,123,1,1,3,96.09,0.78,0.78,2.34
N00002507,114,109,3,0,2,95.61,2.63,0,1.75
N00002508,102,92,2,0,8,90.20,1.96,0,7.84
N00002509,151,145,1,0,5,96.03,0.66,0,3.31
N00002510,216,184,4,8,20,85.19,1.85,3.70,9.26
N00002511,94,92,1,0,1,97.87,1.06,0,1.06
N00002512,311,302,2,0,7,97.11,0.64,0,2.25
N00002513,116,113,2,0,1,97.41,1.72,0,0.86
N00002514,122,121,1,0,0,99.18,0.82,0,0
N00002515,107,105,1,0,1,98.13,0.93,0,0.93
N00002516,125,124,1,0,0,99.20,0.80,0,0
N00002517,133,131,2,0,0,98.50,1.50,0,0
N00002518,251,244,3,0,4,97.21,1.20,0,1.59
N00002519,131,128,1,0,2,97.71,0.76,0,1.53
N00002520,274,272,0,0,2,99.27,0,0,0.73
N00002521,505,469,8,2,26,92.87,1.58,0.40,5.15
N00002522,122,116,1,1,4,95.08,0.82,0.82,3.28
N00002523,123,121,0,0,2,98.37,0,0,1.63
N00002524,163,153,3,1,6,93.87,1.84,0.61,3.68
N00002525,634,602,13,4,15,94.95,2.05,0.63,2.37
N00002526,381,367,5,1,8,96.33,1.31,0.26,2.10
N00002527,151,147,3,0,1,97.35,1.99,0,0.66
N00002528,95,95,0,0,0,100.00,0,0,0
N00002529,124,124,0,0,0,100.00,0,0,0
N00002530,120,118,1,0,1,98.33,0.83,0,0.83
N00002531,152,149,3,0,0,98.03,1.97,0,0
N00002532,119,115,3,0,1,96.64,2.52,0,0.84
N00002533,408,399,7,1,1,97.79,1.72,0.25,0.25
N00002534,191,189,0,0,2,98.95,0,0,1.05
N00002535,138,137,1,0,0,99.28,0.72,0,0
N00002536,209,205,2,0,2,98.09,0.96,0,0.96
N00002537,575,567,6,0,2,98.61,1.04,0,0.35
N00002538,238,231,2,2,3,97.06,0.84,0.84,1.26
N00002539,115,115,0,0,0,100.00,0,0,0
N00002540,629,615,7,0,7,97.77,1.11,0,1.11
N00002541,522,514,3,0,5,98.47,0.57,0,0.96
N00002542,112,108,1,0,3,96.43,0.89,0,2.68
N00002543,115,107,1,1,6,93.04,0.87,0.87,5.22
N00002544,279,265,3,1,10,94.98,1.08,0.36,3.58
N00002545,127,121,1,0,5,95.28,0.79,0,3.94
N00002546,114,109,3,0,2,95.61,2.63,0,1.75
N00002547,437,431,2,0,4,98.63,0.46,0,0.92
N00002548,279,275,1,1,2,98.57,0.36,0.36,0.72
N00002549,114,112,0,1,1,98.25,0,0.88,0.88
N00002550,117,113,0,0,4,96.58,0,0,3.42
N00002551,146,143,2,0,1,97.95,1.37,0,0.68
N00002552,117,110,3,0,4,94.02,2.56,0,3.42
N00002553,125,120,4,0,1,96.00,3.20,0,0.80
N00002554,134,129,1,1,3,96.27,0.75,0.75,2.24
N00002555,128,128,0,0,0,100.00,0,0,0
N00002556,122,122,0,0,0,100.00,0,0,0
N00002557,130,127,0,0,3,97.69,0,0,2.31
N00002558,115,114,0,0,1,99.13,0,0,0.87
N00002559,116,116,0,0,0,100.00,0,0,0
N00002560,152,147,2,1,2,96.71,1.32,0.66,1.32
N00002561,120,119,1,0,0,99.17,0.83,0,0
N00002562,128,127,0,0,1,99.22,0,0,0.78
N00002563,131,129,2,0,0,98.47,1.53,0,0
N00002564,112,112,0,0,0,100.00,0,0,0
N00002565,116,113,1,0,2,97.41,0.86,0,1.72
N00002566,122,122,0,0,0,100.00,0,0,0
N00002567,120,114,4,0,2,95.00,3.33,0,1.67
N00002568,119,118,1,0,0,99.16,0.84,0,0
N00002569,121,119,1,0,1,98.35,0.83,0,0.83
N00002570,120,120,0,0,0,100.00,0,0,0
N00002571,126,124,2,0,0,98.41,1.59,0,0
N00002572,129,128,0,0,1,99.22,0,0,0.78
N00002573,136,130,2,0,4,95.59,1.47,0,2.94
N00002574,122,117,2,1,2,95.90,1.64,0.82,1.64
N00002575,126,125,1,0,0,99.21,0.79,0,0
N00002576,320,291,12,0,17,90.94,3.75,0,5.31
N00002577,241,233,4,1,3,96.68,1.66,0.41,1.24
N00002578,129,128,1,0,0,99.22,0.78,0,0
N00002579,131,131,0,0,0,100.00,0,0,0
N00002580,113,111,1,0,1,98.23,0.88,0,0.88
N00002581,129,126,2,0,1,97.67,1.55,0,0.78
N00002582,519,515,2,0,2,99.23,0.39,0,0.39
N00002583,113,110,1,0,2,97.35,0.88,0,1.77
N00002584,127,125,1,0,1,98.43,0.79,0,0.79
N00002585,108,108,0,0,0,100.00,0,0,0
N00002586,126,125,1,0,0,99.21,0.79,0,0
N00002587,288,285,2,0,1,98.96,0.69,0,0.35
N00002588,110,110,0,0,0,100.00,0,0,0
N00002589,106,105,1,0,0,99.06,0.94,0,0
N00002590,528,520,5,1,2,98.48,0.95,0.19,0.38
N00002591,396,386,5,3,2,97.47,1.26,0.76,0.51
N00002592,149,146,0,0,3,97.99,0,0,2.01
N00002593,137,134,0,0,3,97.81,0,0,2.19
N00002594,127,126,1,0,0,99.21,0.79,0,0
N00002595,139,137,2,0,0,98.56,1.44,0,0
N00002596,120,119,0,0,1,99.17,0,0,0.83
N00002597,107,104,2,0,1,97.20,1.87,0,0.93
N00002598,104,103,1,0,0,99.04,0.96,0,0
N00002599,127,125,2,0,0,98.43,1.57,0,0
N00002600,101,98,2,0,1,97.03,1.98,0,0.99
N00002601,124,120,3,0,1,96.77,2.42,0,0.81
N00002602,107,105,1,0,1,98.13,0.93,0,0.93
N00002603,443,414,14,0,15,93.45,3.16,0,3.39
N00002604,138,129,4,0,5,93.48,2.90,0,3.62
N00002605,162,137,4,0,21,84.57,2.47,0,12.96
N00002606,195,189,2,0,4,96.92,1.03,0,2.05
N00002607,107,105,0,0,2,98.13,0,0,1.87
N00002608,137,123,5,1,8,89.78,3.65,0.73,5.84
N00002609,123,119,2,0,2,96.75,1.63,0,1.63
N00002610,122,113,3,1,5,92.62,2.46,0.82,4.10
N00002611,64,61,2,0,1,95.31,3.13,0,1.56
N00002612,123,110,6,0,7,89.43,4.88,0,5.69
N00002613,391,373,8,0,10,95.40,2.05,0,2.56
N00002614,153,151,1,0,1,98.69,0.65,0,0.65
N00002615,112,111,1,0,0,99.11,0.89,0,0
N00002616,169,168,0,0,1,99.41,0,0,0.59
N00002617,164,159,4,0,1,96.95,2.44,0,0.61
N00002618,106,106,0,0,0,100.00,0,0,0
N00002619,311,283,4,0,24,91.00,1.29,0,7.72
N00002620,241,217,8,2,14,90.04,3.32,0.83,5.81
N00002621,119,116,2,0,1,97.48,1.68,0,0.84
N00002622,145,141,1,0,3,97.24,0.69,0,2.07
N00002623,115,115,0,0,0,100.00,0,0,0
N00002624,127,123,3,0,1,96.85,2.36,0,0.79
N00002625,138,132,4,0,2,95.65,2.90,0,1.45
N00002626,294,287,5,0,2,97.62,1.70,0,0.68
N00002627,150,148,0,0,2,98.67,0,0,1.33
N00002628,398,385,10,1,2,96.73,2.51,0.25,0.50
N00002629,122,120,1,0,1,98.36,0.82,0,0.82
N00002630,108,106,2,0,0,98.15,1.85,0,0
N00002631,125,123,1,0,1,98.40,0.80,0,0.80
N00002632,148,145,2,0,1,97.97,1.35,0,0.68
N00002633,177,170,3,1,3,96.05,1.69,0.56,1.69
N00002634,122,122,0,0,0,100.00,0,0,0
N00002635,137,134,1,0,2,97.81,0.73,0,1.46
N00002636,138,138,0,0,0,100.00,0,0,0
N00002637,170,169,1,0,0,99.41,0.59,0,0
N00002638,165,162,3,0,0,98.18,1.82,0,0
N00002639,144,143,0,0,1,99.31,0,0,0.69
N00002640,133,131,2,0,0,98.50,1.50,0,0
N00002641,132,129,2,0,1,97.73,1.52,0,0.76
N00002642,172,172,0,0,0,100.00,0,0,0
N00002643,131,130,1,0,0,99.24,0.76,0,0
N00002644,134,132,2,0,0,98.51,1.49,0,0
N00002645,134,132,1,0,1,98.51,0.75,0,0.75
N00002646,173,162,0,1,10,93.64,0,0.58,5.78
N00002647,299,289,4,0,6,96.66,1.34,0,2.01
N00002648,94,90,0,1,3,95.74,0,1.06,3.19
N00002649,145,142,2,0,1,97.93,1.38,0,0.69
N00002650,124,123,1,0,0,99.19,0.81,0,0
N00002651,167,164,0,0,3,98.20,0,0,1.80
N00002652,131,129,0,0,2,98.47,0,0,1.53
N00002653,184,181,2,1,0,98.37,1.09,0.54,0
N00002654,109,106,1,1,1,97.25,0.92,0.92,0.92
N00002655,155,151,2,0,2,97.42,1.29,0,1.29
N00002656,261,254,3,2,2,97.32,1.15,0.77,0.77
N00002657,146,143,1,0,2,97.95,0.68,0,1.37
N00002658,169,166,1,1,1,98.22,0.59,0.59,0.59
N00002659,151,147,2,1,1,97.35,1.32,0.66,0.66
N00002660,164,158,0,2,4,96.34,0,1.22,2.44
N00002661,232,224,1,0,7,96.55,0.43,0,3.02
N00002662,185,180,2,0,3,97.30,1.08,0,1.62
N00002663,127,122,2,1,2,96.06,1.57,0.79,1.57
N00002664,144,137,0,0,7,95.14,0,0,4.86
N00002665,114,113,0,0,1,99.12,0,0,0.88
N00002666,109,107,1,0,1,98.17,0.92,0,0.92
N00002667,334,325,4,0,5,97.31,1.20,0,1.50
N00002668,116,112,1,0,3,96.55,0.86,0,2.59
N00002669,187,182,5,0,0,97.33,2.67,0,0
N00002670,600,576,7,1,16,96.00,1.17,0.17,2.67
N00002671,466,458,6,0,2,98.28,1.29,0,0.43
N00002672,129,125,1,1,2,96.90,0.78,0.78,1.55
N00002673,536,523,3,2,8,97.57,0.56,0.37,1.49
N00002674,115,114,0,0,1,99.13,0,0,0.87
N00002675,131,130,1,0,0,99.24,0.76,0,0
N00002676,283,271,4,0,8,95.76,1.41,0,2.83
N00002677,152,148,2,0,2,97.37,1.32,0,1.32
N00002678,139,131,1,1,6,94.24,0.72,0.72,4.32
N00002679,199,189,3,0,7,94.97,1.51,0,3.52
N00002680,138,135,2,0,1,97.83,1.45,0,0.72
N00002681,154,150,3,0,1,97.40,1.95,0,0.65
N00002682,160,157,2,1,0,98.13,1.25,0.63,0
N00002683,136,135,1,0,0,99.26,0.74,0,0
N00002684,165,163,1,0,1,98.79,0.61,0,0.61
N00002685,126,126,0,0,0,100.00,0,0,0
N00002686,130,130,0,0,0,100.00,0,0,0
N00002687,120,118,1,1,0,98.33,0.83,0.83,0
N00002688,129,127,0,0,2,98.45,0,0,1.55
N00002689,126,125,0,0,1,99.21,0,0,0.79
N00002690,97,93,1,0,3,95.88,1.03,0,3.09
N00002691,125,122,3,0,0,97.60,2.40,0,0
N00002692,133,130,1,0,2,97.74,0.75,0,1.50
N00002693,190,186,1,0,3,97.89,0.53,0,1.58
N00002694,124,122,1,0,1,98.39,0.81,0,0.81
N00002695,145,142,1,0,2,97.93,0.69,0,1.38
N00002696,129,129,0,0,0,100.00,0,0,0
N00002697,139,136,2,0,1,97.84,1.44,0,0.72
N00002698,208,200,2,0,6,96.15,0.96,0,2.88
N00002699,136,133,1,1,1,97.79,0.74,0.74,0.74
N00002700,191,189,1,0,1,98.95,0.52,0,0.52
N00002701,174,170,1,0,3,97.70,0.57,0,1.72
N00002702,136,135,1,0,0,99.26,0.74,0,0
N00002703,189,187,1,0,1,98.94,0.53,0,0.53
N00002704,173,173,0,0,0,100.00,0,0,0
N00002705,150,149,1,0,0,99.33,0.67,0,0
N00002706,148,142,5,0,1,95.95,3.38,0,0.68
N00002707,192,186,2,1,3,96.88,1.04,0.52,1.56
N00002708,118,117,0,0,1,99.15,0,0,0.85
N00002709,185,182,2,0,1,98.38,1.08,0,0.54
N00002710,177,175,1,0,1,98.87,0.56,0,0.56
N00002711,327,321,4,0,2,98.17,1.22,0,0.61
N00002712,129,126,1,0,2,97.67,0.78,0,1.55
N00002713,143,140,2,0,1,97.90,1.40,0,0.70
N00002714,155,155,0,0,0,100.00,0,0,0
N00002715,150,149,1,0,0,99.33,0.67,0,0
N00002716,136,135,0,0,1,99.26,0,0,0.74
N00002717,181,178,1,0,2,98.34,0.55,0,1.10
N00002718,173,168,0,0,5,97.11,0,0,2.89
N00002719,126,121,5,0,0,96.03,3.97,0,0
N00002720,128,125,1,0,2,97.66,0.78,0,1.56
N00002721,126,126,0,0,0,100.00,0,0,0
N00002722,137,135,1,0,1,98.54,0.73,0,0.73
N00002723,154,152,2,0,0,98.70,1.30,0,0
N00002724,107,104,2,0,1,97.20,1.87,0,0.93
N00002725,139,135,2,1,1,97.12,1.44,0.72,0.72
N00002726,414,404,5,1,4,97.58,1.21,0.24,0.97
N00002727,129,125,2,1,1,96.90,1.55,0.78,0.78
N00002728,411,403,5,0,3,98.05,1.22,0,0.73
N00002729,122,122,0,0,0,100.00,0,0,0
N00002730,125,124,0,0,1,99.20,0,0,0.80
N00002731,126,122,3,0,1,96.83,2.38,0,0.79
N00002732,121,119,0,0,2,98.35,0,0,1.65
N00002733,196,186,5,1,4,94.90,2.55,0.51,2.04
N00002734,156,154,1,0,1,98.72,0.64,0,0.64
N00002735,137,136,1,0,0,99.27,0.73,0,0
N00002736,126,124,2,0,0,98.41,1.59,0,0
N00002737,128,127,0,0,1,99.22,0,0,0.78
N00002738,148,148,0,0,0,100.00,0,0,0
N00002739,138,136,1,0,1,98.55,0.72,0,0.72
N00002740,136,134,1,0,1,98.53,0.74,0,0.74
N00002741,159,155,3,0,1,97.48,1.89,0,0.63
N00002742,148,143,1,0,4,96.62,0.68,0,2.70
