GeographyCode,KS604NI0001,KS604NI0002,KS604NI0003,KS604NI0004,KS604NI0005,KS604NI0006,KS604NI0007,KS604NI0008,KS604NI0009,KS604NI0010,KS604NI0011,KS604NI0012,KS604NI0013,KS604NI0014,KS604NI0015,KS604NI0016,KS604NI0017,KS604NI0018,KS604NI0019,KS604NI0020,KS604NI0021,KS604NI0022,KS604NI0023,KS604NI0024,KS604NI0025,KS604NI0026,KS604NI0027
N00000633,159,15,30,80,34,89,4,9,47,29,70,11,21,33,5,9.43,18.87,50.31,21.38,4.49,10.11,52.81,32.58,15.71,30.00,47.14,7.14
N00000634,259,20,54,136,49,148,8,10,87,43,111,12,44,49,6,7.72,20.85,52.51,18.92,5.41,6.76,58.78,29.05,10.81,39.64,44.14,5.41
N00000635,228,14,47,137,30,126,2,10,88,26,102,12,37,49,4,6.14,20.61,60.09,13.16,1.59,7.94,69.84,20.63,11.76,36.27,48.04,3.92
N00000636,224,23,32,126,43,125,7,10,75,33,99,16,22,51,10,10.27,14.29,56.25,19.20,5.60,8.00,60.00,26.40,16.16,22.22,51.52,10.10
N00000637,395,31,83,262,19,196,10,19,151,16,199,21,64,111,3,7.85,21.01,66.33,4.81,5.10,9.69,77.04,8.16,10.55,32.16,55.78,1.51
N00000638,192,17,39,129,7,104,6,7,84,7,88,11,32,45,0,8.85,20.31,67.19,3.65,5.77,6.73,80.77,6.73,12.50,36.36,51.14,0
N00000639,190,14,37,124,15,104,6,10,77,11,86,8,27,47,4,7.37,19.47,65.26,7.89,5.77,9.62,74.04,10.58,9.30,31.40,54.65,4.65
N00000640,167,14,27,113,13,96,2,9,74,11,71,12,18,39,2,8.38,16.17,67.66,7.78,2.08,9.38,77.08,11.46,16.90,25.35,54.93,2.82
N00000641,160,15,18,117,10,88,2,2,76,8,72,13,16,41,2,9.38,11.25,73.13,6.25,2.27,2.27,86.36,9.09,18.06,22.22,56.94,2.78
N00000642,210,22,42,132,14,101,5,4,84,8,109,17,38,48,6,10.48,20.00,62.86,6.67,4.95,3.96,83.17,7.92,15.60,34.86,44.04,5.50
N00000643,190,10,38,118,24,103,4,8,73,18,87,6,30,45,6,5.26,20.00,62.11,12.63,3.88,7.77,70.87,17.48,6.90,34.48,51.72,6.90
N00000644,228,14,38,153,23,123,2,9,93,19,105,12,29,60,4,6.14,16.67,67.11,10.09,1.63,7.32,75.61,15.45,11.43,27.62,57.14,3.81
N00000645,203,12,38,125,28,115,0,14,76,25,88,12,24,49,3,5.91,18.72,61.58,13.79,0,12.17,66.09,21.74,13.64,27.27,55.68,3.41
N00000646,164,7,28,107,22,85,1,5,59,20,79,6,23,48,2,4.27,17.07,65.24,13.41,1.18,5.88,69.41,23.53,7.59,29.11,60.76,2.53
N00000647,275,15,52,179,29,149,5,16,102,26,126,10,36,77,3,5.45,18.91,65.09,10.55,3.36,10.74,68.46,17.45,7.94,28.57,61.11,2.38
N00000648,164,10,37,96,21,91,4,6,60,21,73,6,31,36,0,6.10,22.56,58.54,12.80,4.40,6.59,65.93,23.08,8.22,42.47,49.32,0
N00000649,203,27,29,112,35,110,11,8,63,28,93,16,21,49,7,13.30,14.29,55.17,17.24,10.00,7.27,57.27,25.45,17.20,22.58,52.69,7.53
N00000650,294,29,59,183,23,158,6,13,122,17,136,23,46,61,6,9.86,20.07,62.24,7.82,3.80,8.23,77.22,10.76,16.91,33.82,44.85,4.41
N00000651,73,4,20,45,4,37,1,5,27,4,36,3,15,18,0,5.48,27.40,61.64,5.48,2.70,13.51,72.97,10.81,8.33,41.67,50.00,0
N00000652,253,13,44,172,24,136,2,15,99,20,117,11,29,73,4,5.14,17.39,67.98,9.49,1.47,11.03,72.79,14.71,9.40,24.79,62.39,3.42
N00000653,157,11,37,98,11,79,3,9,58,9,78,8,28,40,2,7.01,23.57,62.42,7.01,3.80,11.39,73.42,11.39,10.26,35.90,51.28,2.56
N00000654,101,9,28,57,7,48,0,6,36,6,53,9,22,21,1,8.91,27.72,56.44,6.93,0,12.50,75.00,12.50,16.98,41.51,39.62,1.89
N00000655,157,9,29,106,13,77,3,7,57,10,80,6,22,49,3,5.73,18.47,67.52,8.28,3.90,9.09,74.03,12.99,7.50,27.50,61.25,3.75
N00000656,74,5,18,46,5,44,1,8,30,5,30,4,10,16,0,6.76,24.32,62.16,6.76,2.27,18.18,68.18,11.36,13.33,33.33,53.33,0
N00000657,385,27,65,250,43,186,4,11,134,37,199,23,54,116,6,7.01,16.88,64.94,11.17,2.15,5.91,72.04,19.89,11.56,27.14,58.29,3.02
N00000658,174,10,32,104,28,99,4,5,65,25,75,6,27,39,3,5.75,18.39,59.77,16.09,4.04,5.05,65.66,25.25,8.00,36.00,52.00,4.00
N00000659,183,8,34,121,20,95,2,6,69,18,88,6,28,52,2,4.37,18.58,66.12,10.93,2.11,6.32,72.63,18.95,6.82,31.82,59.09,2.27
N00000660,162,10,29,106,17,80,2,7,57,14,82,8,22,49,3,6.17,17.90,65.43,10.49,2.50,8.75,71.25,17.50,9.76,26.83,59.76,3.66
N00000661,179,14,32,101,32,101,1,8,64,28,78,13,24,37,4,7.82,17.88,56.42,17.88,0.99,7.92,63.37,27.72,16.67,30.77,47.44,5.13
N00000662,152,11,39,87,15,78,4,8,54,12,74,7,31,33,3,7.24,25.66,57.24,9.87,5.13,10.26,69.23,15.38,9.46,41.89,44.59,4.05
N00000663,203,12,46,121,24,114,2,11,78,23,89,10,35,43,1,5.91,22.66,59.61,11.82,1.75,9.65,68.42,20.18,11.24,39.33,48.31,1.12
N00000664,165,10,38,88,29,90,0,13,53,24,75,10,25,35,5,6.06,23.03,53.33,17.58,0,14.44,58.89,26.67,13.33,33.33,46.67,6.67
N00000665,213,18,40,139,16,98,3,8,72,15,115,15,32,67,1,8.45,18.78,65.26,7.51,3.06,8.16,73.47,15.31,13.04,27.83,58.26,0.87
N00000666,203,10,49,129,15,113,1,10,89,13,90,9,39,40,2,4.93,24.14,63.55,7.39,0.88,8.85,78.76,11.50,10.00,43.33,44.44,2.22
N00000667,234,11,38,170,15,129,6,10,98,15,105,5,28,72,0,4.70,16.24,72.65,6.41,4.65,7.75,75.97,11.63,4.76,26.67,68.57,0
N00000668,115,8,20,77,10,63,4,3,48,8,52,4,17,29,2,6.96,17.39,66.96,8.70,6.35,4.76,76.19,12.70,7.69,32.69,55.77,3.85
N00000669,209,11,34,148,16,110,1,10,86,13,99,10,24,62,3,5.26,16.27,70.81,7.66,0.91,9.09,78.18,11.82,10.10,24.24,62.63,3.03
N00000670,105,9,23,64,9,52,1,4,39,8,53,8,19,25,1,8.57,21.90,60.95,8.57,1.92,7.69,75.00,15.38,15.09,35.85,47.17,1.89
N00000671,83,5,25,49,4,44,3,11,26,4,39,2,14,23,0,6.02,30.12,59.04,4.82,6.82,25.00,59.09,9.09,5.13,35.90,58.97,0
N00000672,116,7,21,81,7,57,1,2,47,7,59,6,19,34,0,6.03,18.10,69.83,6.03,1.75,3.51,82.46,12.28,10.17,32.20,57.63,0
N00000673,398,21,108,239,30,197,4,29,135,29,201,17,79,104,1,5.28,27.14,60.05,7.54,2.03,14.72,68.53,14.72,8.46,39.30,51.74,0.50
N00000674,132,11,18,94,9,67,3,1,56,7,65,8,17,38,2,8.33,13.64,71.21,6.82,4.48,1.49,83.58,10.45,12.31,26.15,58.46,3.08
N00000675,175,10,39,107,19,87,2,1,66,18,88,8,38,41,1,5.71,22.29,61.14,10.86,2.30,1.15,75.86,20.69,9.09,43.18,46.59,1.14
N00000676,305,20,54,194,37,157,7,9,109,32,148,13,45,85,5,6.56,17.70,63.61,12.13,4.46,5.73,69.43,20.38,8.78,30.41,57.43,3.38
N00000677,108,4,22,70,12,59,2,8,40,9,49,2,14,30,3,3.70,20.37,64.81,11.11,3.39,13.56,67.80,15.25,4.08,28.57,61.22,6.12
N00000678,242,17,49,133,43,133,4,15,81,33,109,13,34,52,10,7.02,20.25,54.96,17.77,3.01,11.28,60.90,24.81,11.93,31.19,47.71,9.17
N00000679,265,22,71,134,38,148,10,16,90,32,117,12,55,44,6,8.30,26.79,50.57,14.34,6.76,10.81,60.81,21.62,10.26,47.01,37.61,5.13
N00000680,186,13,24,127,22,109,4,6,80,19,77,9,18,47,3,6.99,12.90,68.28,11.83,3.67,5.50,73.39,17.43,11.69,23.38,61.04,3.90
N00000681,162,12,33,94,23,95,2,13,59,21,67,10,20,35,2,7.41,20.37,58.02,14.20,2.11,13.68,62.11,22.11,14.93,29.85,52.24,2.99
N00000682,230,12,33,156,29,140,3,6,103,28,90,9,27,53,1,5.22,14.35,67.83,12.61,2.14,4.29,73.57,20.00,10.00,30.00,58.89,1.11
N00000683,175,7,34,109,25,102,4,10,64,24,73,3,24,45,1,4.00,19.43,62.29,14.29,3.92,9.80,62.75,23.53,4.11,32.88,61.64,1.37
N00000684,276,16,45,185,30,147,1,10,107,29,129,15,35,78,1,5.80,16.30,67.03,10.87,0.68,6.80,72.79,19.73,11.63,27.13,60.47,0.78
N00000685,122,8,28,78,8,63,1,9,45,8,59,7,19,33,0,6.56,22.95,63.93,6.56,1.59,14.29,71.43,12.70,11.86,32.20,55.93,0
N00000686,237,18,45,133,41,130,6,10,80,34,107,12,35,53,7,7.59,18.99,56.12,17.30,4.62,7.69,61.54,26.15,11.21,32.71,49.53,6.54
N00000687,152,8,27,102,15,91,2,10,66,13,61,6,17,36,2,5.26,17.76,67.11,9.87,2.20,10.99,72.53,14.29,9.84,27.87,59.02,3.28
N00000688,194,7,31,127,29,112,3,8,76,25,82,4,23,51,4,3.61,15.98,65.46,14.95,2.68,7.14,67.86,22.32,4.88,28.05,62.20,4.88
N00000689,193,12,29,118,34,110,0,4,76,30,83,12,25,42,4,6.22,15.03,61.14,17.62,0,3.64,69.09,27.27,14.46,30.12,50.60,4.82
N00000690,99,6,21,62,10,57,3,7,40,7,42,3,14,22,3,6.06,21.21,62.63,10.10,5.26,12.28,70.18,12.28,7.14,33.33,52.38,7.14
N00000691,117,10,29,70,8,54,1,6,39,8,63,9,23,31,0,8.55,24.79,59.83,6.84,1.85,11.11,72.22,14.81,14.29,36.51,49.21,0
N00000692,80,7,26,38,9,37,1,8,21,7,43,6,18,17,2,8.75,32.50,47.50,11.25,2.70,21.62,56.76,18.92,13.95,41.86,39.53,4.65
N00000693,111,9,24,70,8,55,3,4,40,8,56,6,20,30,0,8.11,21.62,63.06,7.21,5.45,7.27,72.73,14.55,10.71,35.71,53.57,0
N00000694,381,28,70,256,27,178,6,11,138,23,203,22,59,118,4,7.35,18.37,67.19,7.09,3.37,6.18,77.53,12.92,10.84,29.06,58.13,1.97
N00000695,236,16,57,158,5,121,5,12,99,5,115,11,45,59,0,6.78,24.15,66.95,2.12,4.13,9.92,81.82,4.13,9.57,39.13,51.30,0
N00000696,53,10,6,34,3,29,2,1,23,3,24,8,5,11,0,18.87,11.32,64.15,5.66,6.90,3.45,79.31,10.34,33.33,20.83,45.83,0
N00000697,144,17,28,80,19,80,7,7,50,16,64,10,21,30,3,11.81,19.44,55.56,13.19,8.75,8.75,62.50,20.00,15.63,32.81,46.88,4.69
N00000698,177,13,38,109,17,91,3,11,62,15,86,10,27,47,2,7.34,21.47,61.58,9.60,3.30,12.09,68.13,16.48,11.63,31.40,54.65,2.33
N00000699,66,6,17,39,4,40,3,6,27,4,26,3,11,12,0,9.09,25.76,59.09,6.06,7.50,15.00,67.50,10.00,11.54,42.31,46.15,0
N00000700,99,7,18,68,6,60,3,9,42,6,39,4,9,26,0,7.07,18.18,68.69,6.06,5.00,15.00,70.00,10.00,10.26,23.08,66.67,0
N00000701,65,10,16,37,2,35,4,3,27,1,30,6,13,10,1,15.38,24.62,56.92,3.08,11.43,8.57,77.14,2.86,20.00,43.33,33.33,3.33
N00000702,356,21,58,237,40,190,8,14,133,35,166,13,44,104,5,5.90,16.29,66.57,11.24,4.21,7.37,70.00,18.42,7.83,26.51,62.65,3.01
N00000703,129,15,26,69,19,75,7,10,42,16,54,8,16,27,3,11.63,20.16,53.49,14.73,9.33,13.33,56.00,21.33,14.81,29.63,50.00,5.56
N00000704,288,24,62,162,40,154,4,14,102,34,134,20,48,60,6,8.33,21.53,56.25,13.89,2.60,9.09,66.23,22.08,14.93,35.82,44.78,4.48
N00000705,329,29,76,200,24,162,7,13,123,19,167,22,63,77,5,8.81,23.10,60.79,7.29,4.32,8.02,75.93,11.73,13.17,37.72,46.11,2.99
N00000706,163,15,35,93,20,94,3,9,62,20,69,12,26,31,0,9.20,21.47,57.06,12.27,3.19,9.57,65.96,21.28,17.39,37.68,44.93,0
N00000707,156,16,28,90,22,83,0,7,57,19,73,16,21,33,3,10.26,17.95,57.69,14.10,0,8.43,68.67,22.89,21.92,28.77,45.21,4.11
N00000708,240,11,43,143,43,137,3,9,86,39,103,8,34,57,4,4.58,17.92,59.58,17.92,2.19,6.57,62.77,28.47,7.77,33.01,55.34,3.88
N00000709,223,14,48,117,44,124,4,10,74,36,99,10,38,43,8,6.28,21.52,52.47,19.73,3.23,8.06,59.68,29.03,10.10,38.38,43.43,8.08
N00000710,159,15,33,86,25,82,5,7,49,21,77,10,26,37,4,9.43,20.75,54.09,15.72,6.10,8.54,59.76,25.61,12.99,33.77,48.05,5.19
N00000711,243,22,38,167,16,126,6,6,101,13,117,16,32,66,3,9.05,15.64,68.72,6.58,4.76,4.76,80.16,10.32,13.68,27.35,56.41,2.56
N00000712,152,12,37,74,29,85,1,7,49,28,67,11,30,25,1,7.89,24.34,48.68,19.08,1.18,8.24,57.65,32.94,16.42,44.78,37.31,1.49
N00000713,203,14,39,121,29,111,5,7,73,26,92,9,32,48,3,6.90,19.21,59.61,14.29,4.50,6.31,65.77,23.42,9.78,34.78,52.17,3.26
N00000714,188,25,35,101,27,100,7,8,63,22,88,18,27,38,5,13.30,18.62,53.72,14.36,7.00,8.00,63.00,22.00,20.45,30.68,43.18,5.68
N00000715,353,23,73,217,40,181,8,21,118,34,172,15,52,99,6,6.52,20.68,61.47,11.33,4.42,11.60,65.19,18.78,8.72,30.23,57.56,3.49
N00000716,474,33,101,290,50,236,8,20,168,40,238,25,81,122,10,6.96,21.31,61.18,10.55,3.39,8.47,71.19,16.95,10.50,34.03,51.26,4.20
N00000717,257,15,50,164,28,134,1,6,102,25,123,14,44,62,3,5.84,19.46,63.81,10.89,0.75,4.48,76.12,18.66,11.38,35.77,50.41,2.44
N00000718,958,62,173,577,146,496,22,33,320,121,462,40,140,257,25,6.47,18.06,60.23,15.24,4.44,6.65,64.52,24.40,8.66,30.30,55.63,5.41
N00000719,128,8,27,78,15,73,1,7,51,14,55,7,20,27,1,6.25,21.09,60.94,11.72,1.37,9.59,69.86,19.18,12.73,36.36,49.09,1.82
N00000720,260,17,47,169,27,142,6,12,102,22,118,11,35,67,5,6.54,18.08,65.00,10.38,4.23,8.45,71.83,15.49,9.32,29.66,56.78,4.24
N00000721,219,16,50,110,43,131,7,12,72,40,88,9,38,38,3,7.31,22.83,50.23,19.63,5.34,9.16,54.96,30.53,10.23,43.18,43.18,3.41
N00000722,224,13,40,141,30,122,2,11,83,26,102,11,29,58,4,5.80,17.86,62.95,13.39,1.64,9.02,68.03,21.31,10.78,28.43,56.86,3.92
N00000723,209,17,45,126,21,107,4,9,75,19,102,13,36,51,2,8.13,21.53,60.29,10.05,3.74,8.41,70.09,17.76,12.75,35.29,50.00,1.96
N00000724,232,20,46,140,26,126,4,8,91,23,106,16,38,49,3,8.62,19.83,60.34,11.21,3.17,6.35,72.22,18.25,15.09,35.85,46.23,2.83
N00000725,219,16,41,135,27,115,3,8,79,25,104,13,33,56,2,7.31,18.72,61.64,12.33,2.61,6.96,68.70,21.74,12.50,31.73,53.85,1.92
N00000726,206,10,33,131,32,129,4,11,88,26,77,6,22,43,6,4.85,16.02,63.59,15.53,3.10,8.53,68.22,20.16,7.79,28.57,55.84,7.79
N00000727,97,12,20,58,7,53,3,5,39,6,44,9,15,19,1,12.37,20.62,59.79,7.22,5.66,9.43,73.58,11.32,20.45,34.09,43.18,2.27
N00000728,258,8,59,154,37,133,2,15,86,30,125,6,44,68,7,3.10,22.87,59.69,14.34,1.50,11.28,64.66,22.56,4.80,35.20,54.40,5.60
N00000729,188,19,39,115,15,102,10,12,69,11,86,9,27,46,4,10.11,20.74,61.17,7.98,9.80,11.76,67.65,10.78,10.47,31.40,53.49,4.65
N00000730,168,17,40,103,8,91,8,9,68,6,77,9,31,35,2,10.12,23.81,61.31,4.76,8.79,9.89,74.73,6.59,11.69,40.26,45.45,2.60
N00000731,88,7,19,58,4,42,1,4,34,3,46,6,15,24,1,7.95,21.59,65.91,4.55,2.38,9.52,80.95,7.14,13.04,32.61,52.17,2.17
N00000732,315,9,66,229,11,148,3,17,118,10,167,6,49,111,1,2.86,20.95,72.70,3.49,2.03,11.49,79.73,6.76,3.59,29.34,66.47,0.60
N00000733,150,13,40,89,8,79,6,8,60,5,71,7,32,29,3,8.67,26.67,59.33,5.33,7.59,10.13,75.95,6.33,9.86,45.07,40.85,4.23
N00000734,194,18,39,126,11,101,5,7,81,8,93,13,32,45,3,9.28,20.10,64.95,5.67,4.95,6.93,80.20,7.92,13.98,34.41,48.39,3.23
N00000735,203,16,47,102,38,112,1,13,66,32,91,15,34,36,6,7.88,23.15,50.25,18.72,0.89,11.61,58.93,28.57,16.48,37.36,39.56,6.59
N00000736,152,10,32,89,21,78,2,9,49,18,74,8,23,40,3,6.58,21.05,58.55,13.82,2.56,11.54,62.82,23.08,10.81,31.08,54.05,4.05
N00000737,220,17,44,119,40,114,6,8,71,29,106,11,36,48,11,7.73,20.00,54.09,18.18,5.26,7.02,62.28,25.44,10.38,33.96,45.28,10.38
N00000738,191,16,38,110,27,106,2,8,71,25,85,14,30,39,2,8.38,19.90,57.59,14.14,1.89,7.55,66.98,23.58,16.47,35.29,45.88,2.35
N00000739,251,16,50,132,53,132,2,13,69,48,119,14,37,63,5,6.37,19.92,52.59,21.12,1.52,9.85,52.27,36.36,11.76,31.09,52.94,4.20
N00000740,273,16,57,148,52,144,5,16,82,41,129,11,41,66,11,5.86,20.88,54.21,19.05,3.47,11.11,56.94,28.47,8.53,31.78,51.16,8.53
N00000741,161,12,33,97,19,86,4,5,61,16,75,8,28,36,3,7.45,20.50,60.25,11.80,4.65,5.81,70.93,18.60,10.67,37.33,48.00,4.00
N00000742,138,9,27,93,9,66,3,7,50,6,72,6,20,43,3,6.52,19.57,67.39,6.52,4.55,10.61,75.76,9.09,8.33,27.78,59.72,4.17
N00000743,97,14,13,59,11,47,2,2,34,9,50,12,11,25,2,14.43,13.40,60.82,11.34,4.26,4.26,72.34,19.15,24.00,22.00,50.00,4.00
N00000744,123,10,21,76,16,65,1,4,48,12,58,9,17,28,4,8.13,17.07,61.79,13.01,1.54,6.15,73.85,18.46,15.52,29.31,48.28,6.90
N00000745,247,21,40,166,20,128,8,6,96,18,119,13,34,70,2,8.50,16.19,67.21,8.10,6.25,4.69,75.00,14.06,10.92,28.57,58.82,1.68
N00000746,161,8,26,108,19,87,5,8,58,16,74,3,18,50,3,4.97,16.15,67.08,11.80,5.75,9.20,66.67,18.39,4.05,24.32,67.57,4.05
N00000747,212,6,41,142,23,99,1,7,75,16,113,5,34,67,7,2.83,19.34,66.98,10.85,1.01,7.07,75.76,16.16,4.42,30.09,59.29,6.19
N00000748,243,16,46,157,24,120,4,7,92,17,123,12,39,65,7,6.58,18.93,64.61,9.88,3.33,5.83,76.67,14.17,9.76,31.71,52.85,5.69
N00000749,157,10,35,100,12,85,3,7,66,9,72,7,28,34,3,6.37,22.29,63.69,7.64,3.53,8.24,77.65,10.59,9.72,38.89,47.22,4.17
N00000750,154,13,23,107,11,77,4,6,56,11,77,9,17,51,0,8.44,14.94,69.48,7.14,5.19,7.79,72.73,14.29,11.69,22.08,66.23,0
N00000751,236,12,37,167,20,118,4,7,93,14,118,8,30,74,6,5.08,15.68,70.76,8.47,3.39,5.93,78.81,11.86,6.78,25.42,62.71,5.08
N00000752,214,15,43,136,20,109,3,5,88,13,105,12,38,48,7,7.01,20.09,63.55,9.35,2.75,4.59,80.73,11.93,11.43,36.19,45.71,6.67
N00000753,216,19,42,125,30,126,4,13,81,28,90,15,29,44,2,8.80,19.44,57.87,13.89,3.17,10.32,64.29,22.22,16.67,32.22,48.89,2.22
N00000754,256,16,44,171,25,131,4,8,100,19,125,12,36,71,6,6.25,17.19,66.80,9.77,3.05,6.11,76.34,14.50,9.60,28.80,56.80,4.80
N00000755,191,23,40,109,19,91,9,7,59,16,100,14,33,50,3,12.04,20.94,57.07,9.95,9.89,7.69,64.84,17.58,14.00,33.00,50.00,3.00
N00000756,163,12,29,100,22,87,2,6,59,20,76,10,23,41,2,7.36,17.79,61.35,13.50,2.30,6.90,67.82,22.99,13.16,30.26,53.95,2.63
N00000757,228,9,49,144,26,119,1,6,94,18,109,8,43,50,8,3.95,21.49,63.16,11.40,0.84,5.04,78.99,15.13,7.34,39.45,45.87,7.34
N00000758,152,13,43,88,8,72,3,6,55,8,80,10,37,33,0,8.55,28.29,57.89,5.26,4.17,8.33,76.39,11.11,12.50,46.25,41.25,0
N00000759,151,12,32,91,16,73,3,4,52,14,78,9,28,39,2,7.95,21.19,60.26,10.60,4.11,5.48,71.23,19.18,11.54,35.90,50.00,2.56
N00000760,86,11,16,51,8,43,1,5,31,6,43,10,11,20,2,12.79,18.60,59.30,9.30,2.33,11.63,72.09,13.95,23.26,25.58,46.51,4.65
N00000761,184,12,39,117,16,94,1,8,71,14,90,11,31,46,2,6.52,21.20,63.59,8.70,1.06,8.51,75.53,14.89,12.22,34.44,51.11,2.22
N00000762,69,0,20,46,3,32,0,3,26,3,37,0,17,20,0,0,28.99,66.67,4.35,0,9.38,81.25,9.38,0,45.95,54.05,0
N00000763,172,16,41,104,11,79,3,10,57,9,93,13,31,47,2,9.30,23.84,60.47,6.40,3.80,12.66,72.15,11.39,13.98,33.33,50.54,2.15
N00000764,134,14,27,80,13,65,2,5,47,11,69,12,22,33,2,10.45,20.15,59.70,9.70,3.08,7.69,72.31,16.92,17.39,31.88,47.83,2.90
N00000765,138,15,42,77,4,71,4,11,53,3,67,11,31,24,1,10.87,30.43,55.80,2.90,5.63,15.49,74.65,4.23,16.42,46.27,35.82,1.49
N00000766,260,28,48,169,15,135,4,13,106,12,125,24,35,63,3,10.77,18.46,65.00,5.77,2.96,9.63,78.52,8.89,19.20,28.00,50.40,2.40
N00000767,143,10,28,90,15,75,2,4,57,12,68,8,24,33,3,6.99,19.58,62.94,10.49,2.67,5.33,76.00,16.00,11.76,35.29,48.53,4.41
N00000768,105,9,20,73,3,52,2,6,42,2,53,7,14,31,1,8.57,19.05,69.52,2.86,3.85,11.54,80.77,3.85,13.21,26.42,58.49,1.89
N00000769,200,22,43,112,23,100,11,9,63,17,100,11,34,49,6,11.00,21.50,56.00,11.50,11.00,9.00,63.00,17.00,11.00,34.00,49.00,6.00
N00000770,181,13,37,105,26,100,7,6,66,21,81,6,31,39,5,7.18,20.44,58.01,14.36,7.00,6.00,66.00,21.00,7.41,38.27,48.15,6.17
N00000771,89,10,21,53,5,45,3,8,29,5,44,7,13,24,0,11.24,23.60,59.55,5.62,6.67,17.78,64.44,11.11,15.91,29.55,54.55,0
N00000772,197,7,40,124,26,107,2,7,77,21,90,5,33,47,5,3.55,20.30,62.94,13.20,1.87,6.54,71.96,19.63,5.56,36.67,52.22,5.56
N00000773,190,11,43,117,19,98,2,11,70,15,92,9,32,47,4,5.79,22.63,61.58,10.00,2.04,11.22,71.43,15.31,9.78,34.78,51.09,4.35
N00000774,431,32,76,279,44,226,11,19,161,35,205,21,57,118,9,7.42,17.63,64.73,10.21,4.87,8.41,71.24,15.49,10.24,27.80,57.56,4.39
N00000775,137,5,20,95,17,85,1,2,67,15,52,4,18,28,2,3.65,14.60,69.34,12.41,1.18,2.35,78.82,17.65,7.69,34.62,53.85,3.85
N00000776,94,7,17,66,4,55,2,6,43,4,39,5,11,23,0,7.45,18.09,70.21,4.26,3.64,10.91,78.18,7.27,12.82,28.21,58.97,0
N00000777,448,29,92,266,61,238,7,20,160,51,210,22,72,106,10,6.47,20.54,59.38,13.62,2.94,8.40,67.23,21.43,10.48,34.29,50.48,4.76
N00000778,209,12,28,134,35,107,1,3,78,25,102,11,25,56,10,5.74,13.40,64.11,16.75,0.93,2.80,72.90,23.36,10.78,24.51,54.90,9.80
N00000779,264,15,48,162,39,150,7,9,102,32,114,8,39,60,7,5.68,18.18,61.36,14.77,4.67,6.00,68.00,21.33,7.02,34.21,52.63,6.14
N00000780,264,16,54,159,35,142,3,4,105,30,122,13,50,54,5,6.06,20.45,60.23,13.26,2.11,2.82,73.94,21.13,10.66,40.98,44.26,4.10
N00000781,304,14,53,203,34,153,5,10,110,28,151,9,43,93,6,4.61,17.43,66.78,11.18,3.27,6.54,71.90,18.30,5.96,28.48,61.59,3.97
N00000782,255,14,52,139,50,131,3,10,79,39,124,11,42,60,11,5.49,20.39,54.51,19.61,2.29,7.63,60.31,29.77,8.87,33.87,48.39,8.87
N00000783,261,20,43,163,35,160,8,13,108,31,101,12,30,55,4,7.66,16.48,62.45,13.41,5.00,8.13,67.50,19.38,11.88,29.70,54.46,3.96
N00000784,224,12,39,135,38,121,1,6,81,33,103,11,33,54,5,5.36,17.41,60.27,16.96,0.83,4.96,66.94,27.27,10.68,32.04,52.43,4.85
N00000785,177,18,26,109,24,96,4,5,68,19,81,14,21,41,5,10.17,14.69,61.58,13.56,4.17,5.21,70.83,19.79,17.28,25.93,50.62,6.17
N00000786,185,17,39,97,32,92,3,5,56,28,93,14,34,41,4,9.19,21.08,52.43,17.30,3.26,5.43,60.87,30.43,15.05,36.56,44.09,4.30
N00000787,229,20,44,123,42,121,8,9,71,33,108,12,35,52,9,8.73,19.21,53.71,18.34,6.61,7.44,58.68,27.27,11.11,32.41,48.15,8.33
N00000788,216,10,39,142,25,121,5,8,85,23,95,5,31,57,2,4.63,18.06,65.74,11.57,4.13,6.61,70.25,19.01,5.26,32.63,60.00,2.11
N00000789,507,33,95,339,40,265,9,17,207,32,242,24,78,132,8,6.51,18.74,66.86,7.89,3.40,6.42,78.11,12.08,9.92,32.23,54.55,3.31
N00000790,253,19,39,169,26,138,6,13,97,22,115,13,26,72,4,7.51,15.42,66.80,10.28,4.35,9.42,70.29,15.94,11.30,22.61,62.61,3.48
N00000791,152,17,22,105,8,80,5,2,66,7,72,12,20,39,1,11.18,14.47,69.08,5.26,6.25,2.50,82.50,8.75,16.67,27.78,54.17,1.39
N00000792,188,24,31,117,16,93,8,7,64,14,95,16,24,53,2,12.77,16.49,62.23,8.51,8.60,7.53,68.82,15.05,16.84,25.26,55.79,2.11
N00000793,245,23,42,146,34,139,6,9,95,29,106,17,33,51,5,9.39,17.14,59.59,13.88,4.32,6.47,68.35,20.86,16.04,31.13,48.11,4.72
N00000794,204,13,39,115,37,115,6,8,69,32,89,7,31,46,5,6.37,19.12,56.37,18.14,5.22,6.96,60.00,27.83,7.87,34.83,51.69,5.62
N00000795,266,24,53,148,41,151,5,13,104,29,115,19,40,44,12,9.02,19.92,55.64,15.41,3.31,8.61,68.87,19.21,16.52,34.78,38.26,10.43
N00000796,149,11,30,88,20,75,3,6,49,17,74,8,24,39,3,7.38,20.13,59.06,13.42,4.00,8.00,65.33,22.67,10.81,32.43,52.70,4.05
N00000797,164,14,24,112,14,88,4,3,69,12,76,10,21,43,2,8.54,14.63,68.29,8.54,4.55,3.41,78.41,13.64,13.16,27.63,56.58,2.63
N00000798,254,21,53,127,53,140,5,14,75,46,114,16,39,52,7,8.27,20.87,50.00,20.87,3.57,10.00,53.57,32.86,14.04,34.21,45.61,6.14
