GeographyCode,KS612NI0001,KS612NI0002,KS612NI0003,KS612NI0004,KS612NI0005,KS612NI0006,KS612NI0007,KS612NI0008,KS612NI0009,KS612NI0010,KS612NI0011,KS612NI0012,KS612NI0013,KS612NI0014,KS612NI0015,KS612NI0016,KS612NI0017,KS612NI0018,KS612NI0019,KS612NI0020,KS612NI0021,KS612NI0022,KS612NI0023
N00001329,106,3,28,22,13,5,3,8,2,2,1,19,2.83,26.42,20.75,12.26,4.72,2.83,7.55,1.89,1.89,0.94,17.92
N00001330,120,5,43,23,7,16,4,2,3,0,1,16,4.17,35.83,19.17,5.83,13.33,3.33,1.67,2.50,0,0.83,13.33
N00001331,101,3,33,18,7,14,5,3,2,0,3,13,2.97,32.67,17.82,6.93,13.86,4.95,2.97,1.98,0,2.97,12.87
N00001332,84,0,7,22,9,5,8,10,10,3,4,6,0,8.33,26.19,10.71,5.95,9.52,11.90,11.90,3.57,4.76,7.14
N00001333,122,5,41,28,7,9,2,2,1,0,1,26,4.10,33.61,22.95,5.74,7.38,1.64,1.64,0.82,0,0.82,21.31
N00001334,122,3,33,36,13,7,2,6,3,1,2,16,2.46,27.05,29.51,10.66,5.74,1.64,4.92,2.46,0.82,1.64,13.11
N00001335,81,4,16,22,13,2,7,7,5,0,2,3,4.94,19.75,27.16,16.05,2.47,8.64,8.64,6.17,0,2.47,3.70
N00001336,97,2,42,24,5,7,1,1,1,1,1,12,2.06,43.30,24.74,5.15,7.22,1.03,1.03,1.03,1.03,1.03,12.37
N00001337,94,2,31,21,6,12,4,2,1,0,1,14,2.13,32.98,22.34,6.38,12.77,4.26,2.13,1.06,0,1.06,14.89
N00001338,90,4,8,10,10,8,6,7,18,6,0,13,4.44,8.89,11.11,11.11,8.89,6.67,7.78,20.00,6.67,0,14.44
N00001339,109,0,5,14,12,4,12,24,16,9,3,10,0,4.59,12.84,11.01,3.67,11.01,22.02,14.68,8.26,2.75,9.17
N00001340,251,5,22,35,30,18,27,25,42,12,9,26,1.99,8.76,13.94,11.95,7.17,10.76,9.96,16.73,4.78,3.59,10.36
N00001341,134,4,12,17,10,22,14,17,12,1,4,21,2.99,8.96,12.69,7.46,16.42,10.45,12.69,8.96,0.75,2.99,15.67
N00001342,138,7,10,32,15,12,13,11,14,6,2,16,5.07,7.25,23.19,10.87,8.70,9.42,7.97,10.14,4.35,1.45,11.59
N00001343,109,1,9,35,7,15,8,8,13,3,1,9,0.92,8.26,32.11,6.42,13.76,7.34,7.34,11.93,2.75,0.92,8.26
N00001344,126,2,12,37,9,7,11,13,12,1,5,17,1.59,9.52,29.37,7.14,5.56,8.73,10.32,9.52,0.79,3.97,13.49
N00001345,94,3,14,22,12,9,5,6,9,0,5,9,3.19,14.89,23.40,12.77,9.57,5.32,6.38,9.57,0,5.32,9.57
N00001346,293,4,65,83,29,21,19,19,14,1,4,34,1.37,22.18,28.33,9.90,7.17,6.48,6.48,4.78,0.34,1.37,11.60
N00001347,206,4,42,39,25,21,19,21,11,7,5,12,1.94,20.39,18.93,12.14,10.19,9.22,10.19,5.34,3.40,2.43,5.83
N00001348,104,2,13,25,15,16,9,6,5,5,1,7,1.92,12.50,24.04,14.42,15.38,8.65,5.77,4.81,4.81,0.96,6.73
N00001349,102,3,18,31,9,10,5,11,6,1,1,7,2.94,17.65,30.39,8.82,9.80,4.90,10.78,5.88,0.98,0.98,6.86
N00001350,318,1,6,23,21,14,18,54,72,71,17,21,0.31,1.89,7.23,6.60,4.40,5.66,16.98,22.64,22.33,5.35,6.60
N00001351,135,0,3,9,6,7,16,18,31,20,12,13,0,2.22,6.67,4.44,5.19,11.85,13.33,22.96,14.81,8.89,9.63
N00001352,125,1,17,15,16,6,7,18,23,14,5,3,0.80,13.60,12.00,12.80,4.80,5.60,14.40,18.40,11.20,4.00,2.40
N00001353,130,1,5,10,9,5,9,21,27,25,8,10,0.77,3.85,7.69,6.92,3.85,6.92,16.15,20.77,19.23,6.15,7.69
N00001354,313,1,7,20,11,13,18,50,81,74,15,23,0.32,2.24,6.39,3.51,4.15,5.75,15.97,25.88,23.64,4.79,7.35
N00001355,98,2,7,5,8,2,9,18,18,14,9,6,2.04,7.14,5.10,8.16,2.04,9.18,18.37,18.37,14.29,9.18,6.12
N00001356,94,1,4,8,3,4,6,18,22,16,5,7,1.06,4.26,8.51,3.19,4.26,6.38,19.15,23.40,17.02,5.32,7.45
N00001357,68,0,0,7,4,3,3,13,13,13,7,5,0,0,10.29,5.88,4.41,4.41,19.12,19.12,19.12,10.29,7.35
N00001358,116,1,2,9,5,6,16,18,24,20,8,7,0.86,1.72,7.76,4.31,5.17,13.79,15.52,20.69,17.24,6.90,6.03
N00001359,76,0,4,6,9,6,6,13,15,8,3,6,0,5.26,7.89,11.84,7.89,7.89,17.11,19.74,10.53,3.95,7.89
N00001360,79,0,5,9,7,4,3,19,21,6,1,4,0,6.33,11.39,8.86,5.06,3.80,24.05,26.58,7.59,1.27,5.06
N00001361,105,0,2,5,5,5,11,22,20,10,6,19,0,1.90,4.76,4.76,4.76,10.48,20.95,19.05,9.52,5.71,18.10
N00001362,117,1,1,4,6,6,9,24,29,22,2,13,0.85,0.85,3.42,5.13,5.13,7.69,20.51,24.79,18.80,1.71,11.11
N00001363,96,2,5,28,10,11,13,6,8,5,2,6,2.08,5.21,29.17,10.42,11.46,13.54,6.25,8.33,5.21,2.08,6.25
N00001364,207,2,18,42,26,25,30,20,27,3,4,10,0.97,8.70,20.29,12.56,12.08,14.49,9.66,13.04,1.45,1.93,4.83
N00001365,139,4,23,32,11,16,13,12,17,3,0,8,2.88,16.55,23.02,7.91,11.51,9.35,8.63,12.23,2.16,0,5.76
N00001366,82,4,11,16,7,13,11,5,6,0,2,7,4.88,13.41,19.51,8.54,15.85,13.41,6.10,7.32,0,2.44,8.54
N00001367,135,4,8,12,12,9,18,26,26,8,3,9,2.96,5.93,8.89,8.89,6.67,13.33,19.26,19.26,5.93,2.22,6.67
N00001368,108,4,17,28,10,14,10,8,9,0,3,5,3.70,15.74,25.93,9.26,12.96,9.26,7.41,8.33,0,2.78,4.63
N00001369,134,1,18,23,16,15,20,19,15,0,1,6,0.75,13.43,17.16,11.94,11.19,14.93,14.18,11.19,0,0.75,4.48
N00001370,121,1,18,25,10,10,16,13,11,0,0,17,0.83,14.88,20.66,8.26,8.26,13.22,10.74,9.09,0,0,14.05
N00001371,104,8,11,25,9,7,16,8,7,1,2,10,7.69,10.58,24.04,8.65,6.73,15.38,7.69,6.73,0.96,1.92,9.62
N00001372,195,2,26,39,26,24,19,14,22,5,3,15,1.03,13.33,20.00,13.33,12.31,9.74,7.18,11.28,2.56,1.54,7.69
N00001373,100,1,9,22,9,17,10,10,13,1,2,6,1.00,9.00,22.00,9.00,17.00,10.00,10.00,13.00,1.00,2.00,6.00
N00001374,108,2,9,25,13,8,9,12,14,1,1,14,1.85,8.33,23.15,12.04,7.41,8.33,11.11,12.96,0.93,0.93,12.96
N00001375,108,1,9,22,14,8,9,19,15,1,1,9,0.93,8.33,20.37,12.96,7.41,8.33,17.59,13.89,0.93,0.93,8.33
N00001376,67,0,5,13,4,2,11,10,13,2,0,7,0,7.46,19.40,5.97,2.99,16.42,14.93,19.40,2.99,0,10.45
N00001377,96,4,8,18,12,9,11,7,15,2,0,10,4.17,8.33,18.75,12.50,9.38,11.46,7.29,15.63,2.08,0,10.42
N00001378,92,1,14,21,8,14,7,14,8,2,1,2,1.09,15.22,22.83,8.70,15.22,7.61,15.22,8.70,2.17,1.09,2.17
N00001379,89,3,4,19,7,6,8,22,13,2,1,4,3.37,4.49,21.35,7.87,6.74,8.99,24.72,14.61,2.25,1.12,4.49
N00001380,146,4,43,30,16,11,0,3,8,11,5,15,2.74,29.45,20.55,10.96,7.53,0,2.05,5.48,7.53,3.42,10.27
N00001381,168,5,47,50,10,8,6,12,12,2,3,13,2.98,27.98,29.76,5.95,4.76,3.57,7.14,7.14,1.19,1.79,7.74
N00001382,117,4,33,28,7,11,5,9,2,2,0,16,3.42,28.21,23.93,5.98,9.40,4.27,7.69,1.71,1.71,0,13.68
N00001383,88,8,26,23,3,8,2,3,2,1,3,9,9.09,29.55,26.14,3.41,9.09,2.27,3.41,2.27,1.14,3.41,10.23
N00001384,101,1,16,30,4,9,13,14,4,0,1,9,0.99,15.84,29.70,3.96,8.91,12.87,13.86,3.96,0,0.99,8.91
N00001385,130,4,39,35,7,8,7,10,4,2,4,10,3.08,30.00,26.92,5.38,6.15,5.38,7.69,3.08,1.54,3.08,7.69
N00001386,204,2,25,48,14,14,22,23,29,8,9,10,0.98,12.25,23.53,6.86,6.86,10.78,11.27,14.22,3.92,4.41,4.90
N00001387,106,3,15,26,14,1,7,18,14,1,2,5,2.83,14.15,24.53,13.21,0.94,6.60,16.98,13.21,0.94,1.89,4.72
N00001388,74,1,9,18,5,4,13,7,9,1,3,4,1.35,12.16,24.32,6.76,5.41,17.57,9.46,12.16,1.35,4.05,5.41
N00001389,67,3,9,16,11,4,4,7,8,1,0,4,4.48,13.43,23.88,16.42,5.97,5.97,10.45,11.94,1.49,0,5.97
N00001390,110,3,24,22,12,12,10,9,3,0,3,12,2.73,21.82,20.00,10.91,10.91,9.09,8.18,2.73,0,2.73,10.91
N00001391,107,6,15,25,13,12,10,8,6,1,3,8,5.61,14.02,23.36,12.15,11.21,9.35,7.48,5.61,0.93,2.80,7.48
N00001392,108,0,19,20,15,6,13,11,14,3,0,7,0,17.59,18.52,13.89,5.56,12.04,10.19,12.96,2.78,0,6.48
N00001393,108,0,30,25,14,5,7,12,6,3,0,6,0,27.78,23.15,12.96,4.63,6.48,11.11,5.56,2.78,0,5.56
N00001394,94,0,19,25,12,7,4,8,12,1,1,5,0,20.21,26.60,12.77,7.45,4.26,8.51,12.77,1.06,1.06,5.32
N00001395,92,5,17,25,8,12,7,5,11,0,0,2,5.43,18.48,27.17,8.70,13.04,7.61,5.43,11.96,0,0,2.17
N00001396,315,7,82,80,50,11,18,26,20,5,5,11,2.22,26.03,25.40,15.87,3.49,5.71,8.25,6.35,1.59,1.59,3.49
N00001397,62,2,10,16,10,4,4,4,10,0,1,1,3.23,16.13,25.81,16.13,6.45,6.45,6.45,16.13,0,1.61,1.61
N00001398,98,1,11,22,20,2,16,11,7,2,0,6,1.02,11.22,22.45,20.41,2.04,16.33,11.22,7.14,2.04,0,6.12
N00001399,318,12,117,75,29,27,3,11,16,3,3,22,3.77,36.79,23.58,9.12,8.49,0.94,3.46,5.03,0.94,0.94,6.92
N00001400,115,8,38,39,2,6,3,1,6,1,0,11,6.96,33.04,33.91,1.74,5.22,2.61,0.87,5.22,0.87,0,9.57
N00001401,327,2,98,66,33,22,22,36,15,4,8,21,0.61,29.97,20.18,10.09,6.73,6.73,11.01,4.59,1.22,2.45,6.42
N00001402,250,6,71,70,19,21,21,12,4,3,3,20,2.40,28.40,28.00,7.60,8.40,8.40,4.80,1.60,1.20,1.20,8.00
N00001403,147,3,30,31,15,15,9,14,7,1,0,22,2.04,20.41,21.09,10.20,10.20,6.12,9.52,4.76,0.68,0,14.97
N00001404,248,6,61,47,22,18,12,15,17,17,9,24,2.42,24.60,18.95,8.87,7.26,4.84,6.05,6.85,6.85,3.63,9.68
N00001405,76,2,12,17,6,3,4,11,9,3,3,6,2.63,15.79,22.37,7.89,3.95,5.26,14.47,11.84,3.95,3.95,7.89
N00001406,68,0,14,12,5,5,5,9,12,1,2,3,0,20.59,17.65,7.35,7.35,7.35,13.24,17.65,1.47,2.94,4.41
N00001407,84,1,20,19,7,9,3,4,9,4,0,8,1.19,23.81,22.62,8.33,10.71,3.57,4.76,10.71,4.76,0,9.52
N00001408,165,4,47,45,16,11,7,4,11,2,3,15,2.42,28.48,27.27,9.70,6.67,4.24,2.42,6.67,1.21,1.82,9.09
N00001409,100,3,23,23,11,12,5,7,5,1,0,10,3.00,23.00,23.00,11.00,12.00,5.00,7.00,5.00,1.00,0,10.00
N00001410,83,5,17,26,6,5,7,1,7,3,2,4,6.02,20.48,31.33,7.23,6.02,8.43,1.20,8.43,3.61,2.41,4.82
N00001411,95,3,26,22,6,12,5,5,4,1,1,10,3.16,27.37,23.16,6.32,12.63,5.26,5.26,4.21,1.05,1.05,10.53
N00001412,56,1,9,10,4,6,4,5,3,3,1,10,1.79,16.07,17.86,7.14,10.71,7.14,8.93,5.36,5.36,1.79,17.86
N00001413,93,5,19,31,6,7,7,4,4,3,0,7,5.38,20.43,33.33,6.45,7.53,7.53,4.30,4.30,3.23,0,7.53
N00001414,81,0,17,25,6,8,4,6,4,0,4,7,0,20.99,30.86,7.41,9.88,4.94,7.41,4.94,0,4.94,8.64
N00001415,90,1,4,8,5,8,7,11,13,20,3,10,1.11,4.44,8.89,5.56,8.89,7.78,12.22,14.44,22.22,3.33,11.11
N00001416,466,7,160,84,35,14,36,48,27,26,6,23,1.50,34.33,18.03,7.51,3.00,7.73,10.30,5.79,5.58,1.29,4.94
N00001417,106,2,4,7,5,2,13,20,28,16,5,4,1.89,3.77,6.60,4.72,1.89,12.26,18.87,26.42,15.09,4.72,3.77
N00001418,318,2,54,57,24,14,18,25,47,37,10,30,0.63,16.98,17.92,7.55,4.40,5.66,7.86,14.78,11.64,3.14,9.43
N00001419,109,1,19,23,10,7,9,7,9,15,4,5,0.92,17.43,21.10,9.17,6.42,8.26,6.42,8.26,13.76,3.67,4.59
N00001420,87,0,3,9,7,3,11,18,23,3,4,6,0,3.45,10.34,8.05,3.45,12.64,20.69,26.44,3.45,4.60,6.90
N00001421,650,5,103,125,68,24,53,59,84,26,16,87,0.77,15.85,19.23,10.46,3.69,8.15,9.08,12.92,4.00,2.46,13.38
N00001422,79,0,0,9,4,5,11,13,18,10,4,5,0,0,11.39,5.06,6.33,13.92,16.46,22.78,12.66,5.06,6.33
N00001423,158,1,8,13,5,13,17,21,29,30,8,13,0.63,5.06,8.23,3.16,8.23,10.76,13.29,18.35,18.99,5.06,8.23
N00001424,75,1,4,7,4,7,8,16,16,6,2,4,1.33,5.33,9.33,5.33,9.33,10.67,21.33,21.33,8.00,2.67,5.33
N00001425,92,0,1,7,4,6,11,22,25,7,3,6,0,1.09,7.61,4.35,6.52,11.96,23.91,27.17,7.61,3.26,6.52
N00001426,61,1,1,6,1,3,9,10,18,6,2,4,1.64,1.64,9.84,1.64,4.92,14.75,16.39,29.51,9.84,3.28,6.56
N00001427,88,0,5,4,2,4,6,15,25,12,9,6,0,5.68,4.55,2.27,4.55,6.82,17.05,28.41,13.64,10.23,6.82
N00001428,98,0,9,11,5,4,11,7,23,7,3,18,0,9.18,11.22,5.10,4.08,11.22,7.14,23.47,7.14,3.06,18.37
N00001429,483,2,45,71,31,10,45,45,65,26,21,122,0.41,9.32,14.70,6.42,2.07,9.32,9.32,13.46,5.38,4.35,25.26
N00001430,83,0,3,7,7,2,4,14,19,14,7,6,0,3.61,8.43,8.43,2.41,4.82,16.87,22.89,16.87,8.43,7.23
N00001431,114,3,5,9,3,10,12,15,25,13,5,14,2.63,4.39,7.89,2.63,8.77,10.53,13.16,21.93,11.40,4.39,12.28
N00001432,86,0,0,9,6,4,7,13,26,12,3,6,0,0,10.47,6.98,4.65,8.14,15.12,30.23,13.95,3.49,6.98
N00001433,79,0,2,9,7,7,11,14,18,8,1,2,0,2.53,11.39,8.86,8.86,13.92,17.72,22.78,10.13,1.27,2.53
N00001434,96,0,2,12,4,9,8,17,26,4,3,11,0,2.08,12.50,4.17,9.38,8.33,17.71,27.08,4.17,3.13,11.46
N00001435,82,0,2,5,2,6,5,15,21,16,5,5,0,2.44,6.10,2.44,7.32,6.10,18.29,25.61,19.51,6.10,6.10
N00001436,85,0,1,5,4,4,6,13,23,14,4,11,0,1.18,5.88,4.71,4.71,7.06,15.29,27.06,16.47,4.71,12.94
N00001437,53,0,3,2,8,0,4,8,15,8,5,0,0,5.66,3.77,15.09,0,7.55,15.09,28.30,15.09,9.43,0
N00001438,81,2,3,7,4,2,12,18,19,5,3,6,2.47,3.70,8.64,4.94,2.47,14.81,22.22,23.46,6.17,3.70,7.41
N00001439,107,1,4,16,9,4,17,25,20,4,5,2,0.93,3.74,14.95,8.41,3.74,15.89,23.36,18.69,3.74,4.67,1.87
N00001440,95,1,2,11,5,3,12,19,21,8,4,9,1.05,2.11,11.58,5.26,3.16,12.63,20.00,22.11,8.42,4.21,9.47
N00001441,93,1,6,6,3,1,6,14,24,15,13,4,1.08,6.45,6.45,3.23,1.08,6.45,15.05,25.81,16.13,13.98,4.30
N00001442,87,0,3,7,2,13,4,11,23,10,7,7,0,3.45,8.05,2.30,14.94,4.60,12.64,26.44,11.49,8.05,8.05
N00001443,87,0,5,6,3,4,8,16,23,12,8,2,0,5.75,6.90,3.45,4.60,9.20,18.39,26.44,13.79,9.20,2.30
N00001444,98,0,5,5,4,6,5,14,24,20,4,11,0,5.10,5.10,4.08,6.12,5.10,14.29,24.49,20.41,4.08,11.22
N00001445,133,10,36,37,9,16,5,2,2,1,0,15,7.52,27.07,27.82,6.77,12.03,3.76,1.50,1.50,0.75,0,11.28
N00001446,112,5,22,35,10,13,6,3,1,2,2,13,4.46,19.64,31.25,8.93,11.61,5.36,2.68,0.89,1.79,1.79,11.61
N00001447,100,7,13,32,15,8,2,6,4,0,1,12,7.00,13.00,32.00,15.00,8.00,2.00,6.00,4.00,0,1.00,12.00
N00001448,116,13,29,38,5,6,1,3,5,2,0,14,11.21,25.00,32.76,4.31,5.17,0.86,2.59,4.31,1.72,0,12.07
N00001449,108,5,34,35,11,7,1,3,7,0,0,5,4.63,31.48,32.41,10.19,6.48,0.93,2.78,6.48,0,0,4.63
N00001450,93,7,25,24,9,8,3,7,6,0,0,4,7.53,26.88,25.81,9.68,8.60,3.23,7.53,6.45,0,0,4.30
N00001451,82,3,22,13,11,11,3,4,4,2,1,8,3.66,26.83,15.85,13.41,13.41,3.66,4.88,4.88,2.44,1.22,9.76
N00001452,108,7,28,33,5,7,6,2,5,2,2,11,6.48,25.93,30.56,4.63,6.48,5.56,1.85,4.63,1.85,1.85,10.19
N00001453,121,8,36,35,7,5,6,6,4,0,0,14,6.61,29.75,28.93,5.79,4.13,4.96,4.96,3.31,0,0,11.57
N00001454,132,5,30,36,16,11,2,2,8,2,0,20,3.79,22.73,27.27,12.12,8.33,1.52,1.52,6.06,1.52,0,15.15
N00001455,88,2,26,17,6,17,3,6,7,0,2,2,2.27,29.55,19.32,6.82,19.32,3.41,6.82,7.95,0,2.27,2.27
N00001456,124,6,39,26,17,10,6,7,3,1,2,7,4.84,31.45,20.97,13.71,8.06,4.84,5.65,2.42,0.81,1.61,5.65
N00001457,103,1,21,33,8,15,5,3,3,3,0,11,0.97,20.39,32.04,7.77,14.56,4.85,2.91,2.91,2.91,0,10.68
N00001458,111,7,23,30,14,10,4,6,10,2,2,3,6.31,20.72,27.03,12.61,9.01,3.60,5.41,9.01,1.80,1.80,2.70
N00001459,175,8,25,39,7,12,3,7,5,1,1,67,4.57,14.29,22.29,4.00,6.86,1.71,4.00,2.86,0.57,0.57,38.29
N00001460,189,2,36,41,17,28,11,24,12,2,5,11,1.06,19.05,21.69,8.99,14.81,5.82,12.70,6.35,1.06,2.65,5.82
N00001461,92,1,31,17,5,9,7,3,3,1,1,14,1.09,33.70,18.48,5.43,9.78,7.61,3.26,3.26,1.09,1.09,15.22
N00001462,125,2,47,30,9,9,8,5,2,0,0,13,1.60,37.60,24.00,7.20,7.20,6.40,4.00,1.60,0,0,10.40
N00001463,123,3,46,30,3,13,3,1,3,4,0,17,2.44,37.40,24.39,2.44,10.57,2.44,0.81,2.44,3.25,0,13.82
N00001464,131,3,45,30,9,10,8,7,2,0,2,15,2.29,34.35,22.90,6.87,7.63,6.11,5.34,1.53,0,1.53,11.45
N00001465,146,9,55,28,8,18,2,4,2,0,0,20,6.16,37.67,19.18,5.48,12.33,1.37,2.74,1.37,0,0,13.70
N00001466,107,3,23,11,4,8,2,3,4,3,1,45,2.80,21.50,10.28,3.74,7.48,1.87,2.80,3.74,2.80,0.93,42.06
N00001467,616,8,30,16,12,9,4,5,2,7,1,522,1.30,4.87,2.60,1.95,1.46,0.65,0.81,0.32,1.14,0.16,84.74
N00001468,153,0,9,22,13,2,3,10,5,0,1,88,0,5.88,14.38,8.50,1.31,1.96,6.54,3.27,0,0.65,57.52
N00001469,123,0,29,17,10,3,2,3,2,2,1,54,0,23.58,13.82,8.13,2.44,1.63,2.44,1.63,1.63,0.81,43.90
N00001470,141,0,19,13,10,2,2,6,4,1,6,78,0,13.48,9.22,7.09,1.42,1.42,4.26,2.84,0.71,4.26,55.32
N00001471,234,2,15,15,14,3,4,7,0,1,2,171,0.85,6.41,6.41,5.98,1.28,1.71,2.99,0,0.43,0.85,73.08
N00001472,309,14,85,49,6,21,5,9,10,3,1,106,4.53,27.51,15.86,1.94,6.80,1.62,2.91,3.24,0.97,0.32,34.30
N00001473,203,3,64,41,26,16,8,12,7,3,1,22,1.48,31.53,20.20,12.81,7.88,3.94,5.91,3.45,1.48,0.49,10.84
N00001474,110,4,44,24,6,17,1,2,1,1,0,10,3.64,40.00,21.82,5.45,15.45,0.91,1.82,0.91,0.91,0,9.09
N00001475,131,3,39,30,14,5,4,5,5,1,1,24,2.29,29.77,22.90,10.69,3.82,3.05,3.82,3.82,0.76,0.76,18.32
N00001476,102,2,28,25,11,8,5,3,4,0,1,15,1.96,27.45,24.51,10.78,7.84,4.90,2.94,3.92,0,0.98,14.71
N00001477,99,2,30,25,7,7,4,4,3,0,1,16,2.02,30.30,25.25,7.07,7.07,4.04,4.04,3.03,0,1.01,16.16
N00001478,117,5,39,26,5,5,3,3,3,1,2,25,4.27,33.33,22.22,4.27,4.27,2.56,2.56,2.56,0.85,1.71,21.37
N00001479,125,3,36,33,7,8,3,6,6,1,3,19,2.40,28.80,26.40,5.60,6.40,2.40,4.80,4.80,0.80,2.40,15.20
N00001480,186,1,2,29,20,10,17,33,43,12,9,10,0.54,1.08,15.59,10.75,5.38,9.14,17.74,23.12,6.45,4.84,5.38
N00001481,83,0,1,11,5,10,8,8,20,3,4,13,0,1.20,13.25,6.02,12.05,9.64,9.64,24.10,3.61,4.82,15.66
N00001482,119,2,10,16,12,7,14,25,22,2,1,8,1.68,8.40,13.45,10.08,5.88,11.76,21.01,18.49,1.68,0.84,6.72
N00001483,88,0,13,20,9,7,7,15,11,1,2,3,0,14.77,22.73,10.23,7.95,7.95,17.05,12.50,1.14,2.27,3.41
N00001484,84,2,2,17,11,4,8,12,15,4,6,3,2.38,2.38,20.24,13.10,4.76,9.52,14.29,17.86,4.76,7.14,3.57
N00001485,102,2,9,12,11,5,12,19,27,1,1,3,1.96,8.82,11.76,10.78,4.90,11.76,18.63,26.47,0.98,0.98,2.94
N00001486,125,6,14,29,12,14,14,14,6,1,1,14,4.80,11.20,23.20,9.60,11.20,11.20,11.20,4.80,0.80,0.80,11.20
N00001487,111,3,10,11,15,10,17,18,19,0,2,6,2.70,9.01,9.91,13.51,9.01,15.32,16.22,17.12,0,1.80,5.41
N00001488,108,1,8,15,12,9,14,13,18,7,1,10,0.93,7.41,13.89,11.11,8.33,12.96,12.04,16.67,6.48,0.93,9.26
N00001489,102,1,8,11,11,7,18,18,18,1,1,8,0.98,7.84,10.78,10.78,6.86,17.65,17.65,17.65,0.98,0.98,7.84
N00001490,61,1,7,8,8,1,14,10,6,4,0,2,1.64,11.48,13.11,13.11,1.64,22.95,16.39,9.84,6.56,0,3.28
N00001491,78,3,6,11,7,7,8,12,12,3,2,7,3.85,7.69,14.10,8.97,8.97,10.26,15.38,15.38,3.85,2.56,8.97
N00001492,82,0,4,13,12,6,7,10,19,6,3,2,0,4.88,15.85,14.63,7.32,8.54,12.20,23.17,7.32,3.66,2.44
N00001493,99,1,11,15,12,12,11,16,15,0,1,5,1.01,11.11,15.15,12.12,12.12,11.11,16.16,15.15,0,1.01,5.05
N00001494,82,2,7,18,8,6,13,12,7,1,3,5,2.44,8.54,21.95,9.76,7.32,15.85,14.63,8.54,1.22,3.66,6.10
N00001495,110,0,9,15,15,10,12,14,20,1,4,10,0,8.18,13.64,13.64,9.09,10.91,12.73,18.18,0.91,3.64,9.09
N00001496,103,0,13,24,11,4,11,16,16,1,4,3,0,12.62,23.30,10.68,3.88,10.68,15.53,15.53,0.97,3.88,2.91
N00001497,86,2,3,17,11,9,11,15,12,3,1,2,2.33,3.49,19.77,12.79,10.47,12.79,17.44,13.95,3.49,1.16,2.33
N00001498,179,3,7,20,11,8,15,32,45,20,8,10,1.68,3.91,11.17,6.15,4.47,8.38,17.88,25.14,11.17,4.47,5.59
N00001499,135,0,5,14,14,3,16,27,26,9,6,15,0,3.70,10.37,10.37,2.22,11.85,20.00,19.26,6.67,4.44,11.11
N00001500,132,1,8,24,18,12,13,18,15,12,8,3,0.76,6.06,18.18,13.64,9.09,9.85,13.64,11.36,9.09,6.06,2.27
N00001501,190,1,6,11,13,6,27,34,52,17,9,14,0.53,3.16,5.79,6.84,3.16,14.21,17.89,27.37,8.95,4.74,7.37
N00001502,151,2,10,20,16,11,15,34,22,4,4,13,1.32,6.62,13.25,10.60,7.28,9.93,22.52,14.57,2.65,2.65,8.61
N00001503,80,1,2,4,5,4,7,16,22,9,5,5,1.25,2.50,5.00,6.25,5.00,8.75,20.00,27.50,11.25,6.25,6.25
N00001504,91,3,5,6,4,1,4,24,22,11,4,7,3.30,5.49,6.59,4.40,1.10,4.40,26.37,24.18,12.09,4.40,7.69
N00001505,188,1,18,32,19,13,21,32,28,8,4,12,0.53,9.57,17.02,10.11,6.91,11.17,17.02,14.89,4.26,2.13,6.38
N00001506,95,1,5,12,5,3,17,11,24,12,2,3,1.05,5.26,12.63,5.26,3.16,17.89,11.58,25.26,12.63,2.11,3.16
N00001507,88,0,5,6,6,4,8,15,27,8,5,4,0,5.68,6.82,6.82,4.55,9.09,17.05,30.68,9.09,5.68,4.55
N00001508,181,2,10,26,19,4,21,37,28,19,4,11,1.10,5.52,14.36,10.50,2.21,11.60,20.44,15.47,10.50,2.21,6.08
N00001509,135,0,9,20,7,5,19,23,30,9,5,8,0,6.67,14.81,5.19,3.70,14.07,17.04,22.22,6.67,3.70,5.93
N00001510,81,0,4,10,12,7,11,10,18,1,3,5,0,4.94,12.35,14.81,8.64,13.58,12.35,22.22,1.23,3.70,6.17
N00001511,220,2,10,17,14,8,20,40,49,15,7,38,0.91,4.55,7.73,6.36,3.64,9.09,18.18,22.27,6.82,3.18,17.27
N00001512,124,1,13,22,10,2,12,19,22,3,5,15,0.81,10.48,17.74,8.06,1.61,9.68,15.32,17.74,2.42,4.03,12.10
N00001513,97,0,6,13,8,6,11,19,23,7,1,3,0,6.19,13.40,8.25,6.19,11.34,19.59,23.71,7.22,1.03,3.09
N00001514,78,5,15,20,1,6,2,11,6,0,2,10,6.41,19.23,25.64,1.28,7.69,2.56,14.10,7.69,0,2.56,12.82
N00001515,113,4,33,23,2,19,5,3,5,2,1,16,3.54,29.20,20.35,1.77,16.81,4.42,2.65,4.42,1.77,0.88,14.16
N00001516,65,5,25,16,8,4,0,1,0,1,1,4,7.69,38.46,24.62,12.31,6.15,0,1.54,0,1.54,1.54,6.15
N00001517,113,2,42,32,5,15,1,2,3,0,1,10,1.77,37.17,28.32,4.42,13.27,0.88,1.77,2.65,0,0.88,8.85
N00001518,168,13,46,40,11,29,3,6,3,2,0,15,7.74,27.38,23.81,6.55,17.26,1.79,3.57,1.79,1.19,0,8.93
N00001519,96,0,6,13,12,4,10,17,16,2,1,15,0,6.25,13.54,12.50,4.17,10.42,17.71,16.67,2.08,1.04,15.63
N00001520,92,1,0,8,4,3,10,18,28,5,4,11,1.09,0,8.70,4.35,3.26,10.87,19.57,30.43,5.43,4.35,11.96
