GeographyCode,KS207NI0001,KS207NI0002,KS207NI0003,KS207NI0004,KS207NI0005,KS207NI0006,KS207NI0007,KS207NI0008,KS207NI0009,KS207NI0010,KS207NI0011,KS207NI0012,KS207NI0013,KS207NI0014,KS207NI0015,KS207NI0016,KS207NI0017,KS207NI0018,KS207NI0019,KS207NI0020,KS207NI0021,KS207NI0022,KS207NI0023,KS207NI0024,KS207NI0025,KS207NI0026,KS207NI0027
N00002124,336,328,2,0,0,0,0,0,0,0,6,0,0,0,97.62,0.60,0,0,0,0,0,0,0,1.79,0,0,0
N00002125,1282,1244,19,6,1,0,0,5,0,0,0,0,3,4,97.04,1.48,0.47,0.08,0,0,0.39,0,0,0,0,0.23,0.31
N00002126,455,451,0,0,0,0,0,0,2,0,0,0,0,2,99.12,0,0,0,0,0,0,0.44,0,0,0,0,0.44
N00002127,757,738,6,0,0,0,0,0,0,0,3,0,0,10,97.49,0.79,0,0,0,0,0,0,0,0.40,0,0,1.32
N00002128,728,640,19,8,0,31,12,1,0,0,2,0,0,15,87.91,2.61,1.10,0,4.26,1.65,0.14,0,0,0.27,0,0,2.06
N00002129,976,851,9,11,0,27,43,5,0,0,5,2,4,19,87.19,0.92,1.13,0,2.77,4.41,0.51,0,0,0.51,0.20,0.41,1.95
N00002130,384,296,9,8,0,17,33,0,0,7,5,0,1,8,77.08,2.34,2.08,0,4.43,8.59,0,0,1.82,1.30,0,0.26,2.08
N00002131,407,406,0,1,0,0,0,0,0,0,0,0,0,0,99.75,0,0.25,0,0,0,0,0,0,0,0,0,0
N00002132,365,365,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00002133,488,486,0,0,1,0,0,0,0,0,0,0,0,1,99.59,0,0,0.20,0,0,0,0,0,0,0,0,0.20
N00002134,333,333,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00002135,493,492,0,0,1,0,0,0,0,0,0,0,0,0,99.80,0,0,0.20,0,0,0,0,0,0,0,0,0
N00002136,297,272,8,2,0,3,10,0,0,0,0,0,0,2,91.58,2.69,0.67,0,1.01,3.37,0,0,0,0,0,0,0.67
N00002137,273,273,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00002138,299,287,0,3,0,0,5,0,0,4,0,0,0,0,95.99,0,1.00,0,0,1.67,0,0,1.34,0,0,0,0
N00002139,705,630,21,10,1,27,7,0,0,0,2,0,7,0,89.36,2.98,1.42,0.14,3.83,0.99,0,0,0,0.28,0,0.99,0
N00002140,275,266,2,0,0,2,0,0,0,0,0,0,0,5,96.73,0.73,0,0,0.73,0,0,0,0,0,0,0,1.82
N00002141,217,217,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00002142,206,204,1,0,0,1,0,0,0,0,0,0,0,0,99.03,0.49,0,0,0.49,0,0,0,0,0,0,0,0
N00002143,432,425,4,0,1,0,2,0,0,0,0,0,0,0,98.38,0.93,0,0.23,0,0.46,0,0,0,0,0,0,0
N00002144,542,518,9,2,1,9,0,0,0,0,1,0,0,2,95.57,1.66,0.37,0.18,1.66,0,0,0,0,0.18,0,0,0.37
N00002145,471,461,5,0,2,3,0,0,0,0,0,0,0,0,97.88,1.06,0,0.42,0.64,0,0,0,0,0,0,0,0
N00002146,371,355,2,3,3,7,0,0,0,0,0,0,0,1,95.69,0.54,0.81,0.81,1.89,0,0,0,0,0,0,0,0.27
N00002147,383,352,14,9,1,1,0,0,0,6,0,0,0,0,91.91,3.66,2.35,0.26,0.26,0,0,0,1.57,0,0,0,0
N00002148,395,395,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00002149,420,419,0,0,0,1,0,0,0,0,0,0,0,0,99.76,0,0,0,0.24,0,0,0,0,0,0,0,0
N00002150,327,327,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00002151,287,284,0,0,1,0,0,0,0,0,2,0,0,0,98.95,0,0,0.35,0,0,0,0,0,0.70,0,0,0
N00002152,327,326,0,0,0,0,0,0,0,0,0,0,0,1,99.69,0,0,0,0,0,0,0,0,0,0,0,0.31
N00002153,440,440,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00002154,385,384,0,0,0,0,0,0,0,0,0,0,0,1,99.74,0,0,0,0,0,0,0,0,0,0,0,0.26
N00002155,507,506,0,0,0,0,0,0,0,0,0,0,0,1,99.80,0,0,0,0,0,0,0,0,0,0,0,0.20
N00002156,361,357,3,0,0,0,0,0,0,0,1,0,0,0,98.89,0.83,0,0,0,0,0,0,0,0.28,0,0,0
N00002157,284,283,0,0,0,0,0,0,0,0,0,0,0,1,99.65,0,0,0,0,0,0,0,0,0,0,0,0.35
N00002158,431,431,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00002159,514,511,0,0,0,0,0,2,0,0,0,0,0,1,99.42,0,0,0,0,0,0.39,0,0,0,0,0,0.19
N00002160,368,364,0,0,4,0,0,0,0,0,0,0,0,0,98.91,0,0,1.09,0,0,0,0,0,0,0,0,0
N00002161,500,497,1,0,0,0,2,0,0,0,0,0,0,0,99.40,0.20,0,0,0,0.40,0,0,0,0,0,0,0
N00002162,448,447,0,0,0,0,0,0,0,0,0,0,0,1,99.78,0,0,0,0,0,0,0,0,0,0,0,0.22
N00002163,506,502,0,0,1,0,1,0,0,0,0,0,1,1,99.21,0,0,0.20,0,0.20,0,0,0,0,0,0.20,0.20
N00002164,292,283,4,0,0,0,3,0,0,1,1,0,0,0,96.92,1.37,0,0,0,1.03,0,0,0.34,0.34,0,0,0
N00002165,363,347,6,0,4,0,1,3,0,0,2,0,0,0,95.59,1.65,0,1.10,0,0.28,0.83,0,0,0.55,0,0,0
N00002166,363,343,0,0,0,3,11,2,0,4,0,0,0,0,94.49,0,0,0,0.83,3.03,0.55,0,1.10,0,0,0,0
N00002167,340,284,5,3,0,17,17,1,0,2,3,0,4,4,83.53,1.47,0.88,0,5.00,5.00,0.29,0,0.59,0.88,0,1.18,1.18
N00002168,353,334,3,1,0,8,5,2,0,0,0,0,0,0,94.62,0.85,0.28,0,2.27,1.42,0.57,0,0,0,0,0,0
N00002169,440,389,6,4,0,13,21,0,0,0,5,0,0,2,88.41,1.36,0.91,0,2.95,4.77,0,0,0,1.14,0,0,0.45
N00002170,307,305,0,2,0,0,0,0,0,0,0,0,0,0,99.35,0,0.65,0,0,0,0,0,0,0,0,0,0
N00002171,516,511,0,5,0,0,0,0,0,0,0,0,0,0,99.03,0,0.97,0,0,0,0,0,0,0,0,0,0
N00002172,593,585,0,1,0,0,0,0,0,0,0,0,0,7,98.65,0,0.17,0,0,0,0,0,0,0,0,0,1.18
N00002173,461,459,0,0,0,0,0,0,0,0,0,0,0,2,99.57,0,0,0,0,0,0,0,0,0,0,0,0.43
N00002174,514,509,0,5,0,0,0,0,0,0,0,0,0,0,99.03,0,0.97,0,0,0,0,0,0,0,0,0,0
N00002175,686,684,2,0,0,0,0,0,0,0,0,0,0,0,99.71,0.29,0,0,0,0,0,0,0,0,0,0,0
N00002176,543,515,15,1,3,0,7,0,0,0,0,0,0,2,94.84,2.76,0.18,0.55,0,1.29,0,0,0,0,0,0,0.37
N00002177,579,573,1,0,0,0,3,0,0,0,0,0,0,2,98.96,0.17,0,0,0,0.52,0,0,0,0,0,0,0.35
N00002178,489,485,4,0,0,0,0,0,0,0,0,0,0,0,99.18,0.82,0,0,0,0,0,0,0,0,0,0,0
N00002179,320,280,15,9,0,1,3,4,0,0,1,0,4,3,87.50,4.69,2.81,0,0.31,0.94,1.25,0,0,0.31,0,1.25,0.94
N00002180,190,151,21,12,0,2,0,0,0,2,1,0,0,1,79.47,11.05,6.32,0,1.05,0,0,0,1.05,0.53,0,0,0.53
N00002181,667,650,8,2,0,4,0,2,0,0,0,0,0,1,97.45,1.20,0.30,0,0.60,0,0.30,0,0,0,0,0,0.15
N00002182,349,346,3,0,0,0,0,0,0,0,0,0,0,0,99.14,0.86,0,0,0,0,0,0,0,0,0,0,0
N00002183,267,176,19,18,0,17,2,5,12,2,3,2,0,11,65.92,7.12,6.74,0,6.37,0.75,1.87,4.49,0.75,1.12,0.75,0,4.12
N00002184,213,177,11,8,0,12,0,0,0,0,0,0,0,5,83.10,5.16,3.76,0,5.63,0,0,0,0,0,0,0,2.35
N00002185,391,276,37,23,0,26,1,6,3,2,2,1,3,11,70.59,9.46,5.88,0,6.65,0.26,1.53,0.77,0.51,0.51,0.26,0.77,2.81
N00002186,218,152,27,13,0,9,4,0,1,7,0,0,0,5,69.72,12.39,5.96,0,4.13,1.83,0,0.46,3.21,0,0,0,2.29
N00002187,263,175,76,3,0,3,0,0,0,0,2,0,1,3,66.54,28.90,1.14,0,1.14,0,0,0,0,0.76,0,0.38,1.14
N00002188,185,173,2,4,0,0,0,0,0,4,0,0,0,2,93.51,1.08,2.16,0,0,0,0,0,2.16,0,0,0,1.08
N00002189,230,221,1,1,0,3,0,0,0,0,0,0,0,4,96.09,0.43,0.43,0,1.30,0,0,0,0,0,0,0,1.74
N00002190,474,421,12,22,2,11,0,0,0,1,0,0,0,5,88.82,2.53,4.64,0.42,2.32,0,0,0,0.21,0,0,0,1.05
N00002191,202,177,2,14,0,4,0,0,0,5,0,0,0,0,87.62,0.99,6.93,0,1.98,0,0,0,2.48,0,0,0,0
N00002192,461,449,7,4,0,1,0,0,0,0,0,0,0,0,97.40,1.52,0.87,0,0.22,0,0,0,0,0,0,0,0
N00002193,230,205,4,3,0,0,0,0,5,2,9,0,0,2,89.13,1.74,1.30,0,0,0,0,2.17,0.87,3.91,0,0,0.87
N00002194,209,200,0,9,0,0,0,0,0,0,0,0,0,0,95.69,0,4.31,0,0,0,0,0,0,0,0,0,0
N00002195,294,283,1,0,1,9,0,0,0,0,0,0,0,0,96.26,0.34,0,0.34,3.06,0,0,0,0,0,0,0,0
N00002196,562,548,3,0,1,8,0,0,2,0,0,0,0,0,97.51,0.53,0,0.18,1.42,0,0,0.36,0,0,0,0,0
N00002197,607,574,5,0,2,18,2,0,4,0,0,0,0,2,94.56,0.82,0,0.33,2.97,0.33,0,0.66,0,0,0,0,0.33
N00002198,275,249,13,1,0,10,0,0,0,0,0,0,0,2,90.55,4.73,0.36,0,3.64,0,0,0,0,0,0,0,0.73
N00002199,305,277,9,3,1,13,0,0,0,0,0,0,0,2,90.82,2.95,0.98,0.33,4.26,0,0,0,0,0,0,0,0.66
N00002200,390,356,8,5,1,17,0,0,0,0,0,0,0,3,91.28,2.05,1.28,0.26,4.36,0,0,0,0,0,0,0,0.77
N00002201,235,226,2,4,0,3,0,0,0,0,0,0,0,0,96.17,0.85,1.70,0,1.28,0,0,0,0,0,0,0,0
N00002202,463,445,13,2,0,2,0,0,0,0,0,0,0,1,96.11,2.81,0.43,0,0.43,0,0,0,0,0,0,0,0.22
N00002203,1117,1101,0,0,0,0,0,4,5,0,0,0,0,7,98.57,0,0,0,0,0,0.36,0.45,0,0,0,0,0.63
N00002204,421,417,0,0,0,1,0,0,0,0,0,0,0,3,99.05,0,0,0,0.24,0,0,0,0,0,0,0,0.71
N00002205,755,727,4,6,1,4,0,4,0,0,1,0,0,8,96.29,0.53,0.79,0.13,0.53,0,0.53,0,0,0.13,0,0,1.06
N00002206,311,301,5,0,0,0,0,0,0,4,0,0,0,1,96.78,1.61,0,0,0,0,0,0,1.29,0,0,0,0.32
N00002207,288,284,0,0,0,0,0,0,0,0,0,0,0,4,98.61,0,0,0,0,0,0,0,0,0,0,0,1.39
N00002208,323,305,0,0,1,4,0,0,0,0,0,0,0,13,94.43,0,0,0.31,1.24,0,0,0,0,0,0,0,4.02
N00002209,352,342,0,0,0,1,1,0,0,0,0,0,0,8,97.16,0,0,0,0.28,0.28,0,0,0,0,0,0,2.27
N00002210,403,401,0,0,0,0,0,0,0,0,0,0,0,2,99.50,0,0,0,0,0,0,0,0,0,0,0,0.50
N00002211,238,233,2,3,0,0,0,0,0,0,0,0,0,0,97.90,0.84,1.26,0,0,0,0,0,0,0,0,0,0
N00002212,246,230,10,0,1,2,0,3,0,0,0,0,0,0,93.50,4.07,0,0.41,0.81,0,1.22,0,0,0,0,0,0
N00002213,740,658,17,46,0,8,0,0,2,3,1,0,0,5,88.92,2.30,6.22,0,1.08,0,0,0.27,0.41,0.14,0,0,0.68
N00002214,349,338,9,2,0,0,0,0,0,0,0,0,0,0,96.85,2.58,0.57,0,0,0,0,0,0,0,0,0,0
N00002215,263,229,28,4,0,2,0,0,0,0,0,0,0,0,87.07,10.65,1.52,0,0.76,0,0,0,0,0,0,0,0
N00002216,258,247,3,6,0,0,1,0,0,0,0,0,0,1,95.74,1.16,2.33,0,0,0.39,0,0,0,0,0,0,0.39
N00002217,229,222,1,1,0,0,1,0,2,1,0,0,1,0,96.94,0.44,0.44,0,0,0.44,0,0.87,0.44,0,0,0.44,0
N00002218,221,210,4,2,0,0,0,0,0,0,0,0,4,1,95.02,1.81,0.90,0,0,0,0,0,0,0,0,1.81,0.45
N00002219,214,208,2,2,0,0,0,0,0,1,0,0,0,1,97.20,0.93,0.93,0,0,0,0,0,0.47,0,0,0,0.47
N00002220,456,408,21,13,0,9,0,0,0,0,2,0,0,3,89.47,4.61,2.85,0,1.97,0,0,0,0,0.44,0,0,0.66
N00002221,429,402,22,0,0,1,0,0,0,0,0,0,0,4,93.71,5.13,0,0,0.23,0,0,0,0,0,0,0,0.93
N00002222,269,211,42,6,0,0,1,0,3,0,0,0,0,6,78.44,15.61,2.23,0,0,0.37,0,1.12,0,0,0,0,2.23
N00002223,131,115,11,0,0,1,0,2,0,0,0,0,0,2,87.79,8.40,0,0,0.76,0,1.53,0,0,0,0,0,1.53
N00002224,191,131,42,2,0,6,0,0,0,1,1,0,0,8,68.59,21.99,1.05,0,3.14,0,0,0,0.52,0.52,0,0,4.19
N00002225,317,305,9,0,0,1,0,1,0,0,0,0,0,1,96.21,2.84,0,0,0.32,0,0.32,0,0,0,0,0,0.32
N00002226,208,184,9,7,0,1,0,0,0,0,2,0,0,5,88.46,4.33,3.37,0,0.48,0,0,0,0,0.96,0,0,2.40
N00002227,242,228,6,0,0,0,0,0,0,0,0,0,0,8,94.21,2.48,0,0,0,0,0,0,0,0,0,0,3.31
N00002228,247,230,8,4,0,0,0,0,0,0,4,0,0,1,93.12,3.24,1.62,0,0,0,0,0,0,1.62,0,0,0.40
N00002229,964,810,59,27,0,49,3,0,2,4,1,0,0,9,84.02,6.12,2.80,0,5.08,0.31,0,0.21,0.41,0.10,0,0,0.93
N00002230,277,223,12,10,0,31,0,0,0,1,0,0,0,0,80.51,4.33,3.61,0,11.19,0,0,0,0.36,0,0,0,0
N00002231,326,274,18,6,1,19,0,0,0,0,0,3,0,5,84.05,5.52,1.84,0.31,5.83,0,0,0,0,0,0.92,0,1.53
N00002232,757,572,33,18,1,105,0,0,4,4,2,4,0,14,75.56,4.36,2.38,0.13,13.87,0,0,0.53,0.53,0.26,0.53,0,1.85
N00002233,305,225,9,13,1,40,0,0,0,7,2,0,0,8,73.77,2.95,4.26,0.33,13.11,0,0,0,2.30,0.66,0,0,2.62
N00002234,241,187,5,8,1,32,4,0,0,2,1,0,0,1,77.59,2.07,3.32,0.41,13.28,1.66,0,0,0.83,0.41,0,0,0.41
N00002235,306,272,10,1,2,21,0,0,0,0,0,0,0,0,88.89,3.27,0.33,0.65,6.86,0,0,0,0,0,0,0,0
N00002236,593,570,12,2,1,2,0,0,0,2,0,0,0,4,96.12,2.02,0.34,0.17,0.34,0,0,0,0.34,0,0,0,0.67
N00002237,322,289,18,0,1,0,0,0,0,11,1,0,0,2,89.75,5.59,0,0.31,0,0,0,0,3.42,0.31,0,0,0.62
N00002238,257,226,16,4,2,4,0,0,0,1,1,3,0,0,87.94,6.23,1.56,0.78,1.56,0,0,0,0.39,0.39,1.17,0,0
N00002239,236,214,10,0,2,1,0,0,0,3,0,0,0,6,90.68,4.24,0,0.85,0.42,0,0,0,1.27,0,0,0,2.54
N00002240,315,296,12,1,1,5,0,0,0,0,0,0,0,0,93.97,3.81,0.32,0.32,1.59,0,0,0,0,0,0,0,0
N00002241,306,272,26,6,0,0,1,0,0,0,0,0,0,1,88.89,8.50,1.96,0,0,0.33,0,0,0,0,0,0,0.33
N00002242,270,250,7,1,0,0,0,0,1,0,0,0,0,11,92.59,2.59,0.37,0,0,0,0,0.37,0,0,0,0,4.07
N00002243,232,218,11,1,0,0,0,0,0,0,0,0,0,2,93.97,4.74,0.43,0,0,0,0,0,0,0,0,0,0.86
N00002244,286,284,0,0,2,0,0,0,0,0,0,0,0,0,99.30,0,0,0.70,0,0,0,0,0,0,0,0,0
N00002245,214,210,0,0,0,2,0,0,0,0,0,0,0,2,98.13,0,0,0,0.93,0,0,0,0,0,0,0,0.93
N00002246,447,443,2,0,1,0,0,0,0,0,0,0,0,1,99.11,0.45,0,0.22,0,0,0,0,0,0,0,0,0.22
N00002247,453,443,4,3,0,1,1,0,0,0,0,0,0,1,97.79,0.88,0.66,0,0.22,0.22,0,0,0,0,0,0,0.22
N00002248,729,706,18,0,1,1,0,1,0,0,0,0,0,2,96.84,2.47,0,0.14,0.14,0,0.14,0,0,0,0,0,0.27
N00002249,585,570,12,0,1,1,0,0,0,0,0,0,0,1,97.44,2.05,0,0.17,0.17,0,0,0,0,0,0,0,0.17
N00002250,335,332,0,0,2,0,0,0,0,0,0,0,0,1,99.10,0,0,0.60,0,0,0,0,0,0,0,0,0.30
N00002251,383,376,2,0,0,1,1,0,0,0,0,0,2,1,98.17,0.52,0,0,0.26,0.26,0,0,0,0,0,0.52,0.26
N00002252,871,864,0,0,0,6,0,0,0,0,0,0,0,1,99.20,0,0,0,0.69,0,0,0,0,0,0,0,0.11
N00002253,411,409,0,0,0,0,0,0,0,0,0,0,0,2,99.51,0,0,0,0,0,0,0,0,0,0,0,0.49
N00002254,524,477,37,3,1,0,2,0,0,0,0,0,0,4,91.03,7.06,0.57,0.19,0,0.38,0,0,0,0,0,0,0.76
N00002255,504,503,1,0,0,0,0,0,0,0,0,0,0,0,99.80,0.20,0,0,0,0,0,0,0,0,0,0,0
N00002256,473,466,1,0,0,2,0,2,0,0,0,0,0,2,98.52,0.21,0,0,0.42,0,0.42,0,0,0,0,0,0.42
N00002257,333,332,0,0,0,1,0,0,0,0,0,0,0,0,99.70,0,0,0,0.30,0,0,0,0,0,0,0,0
N00002258,333,329,0,0,0,0,0,0,0,0,0,0,0,4,98.80,0,0,0,0,0,0,0,0,0,0,0,1.20
N00002259,330,326,0,0,0,1,0,1,2,0,0,0,0,0,98.79,0,0,0,0.30,0,0.30,0.61,0,0,0,0,0
N00002260,738,732,0,0,1,0,0,0,0,0,0,0,0,5,99.19,0,0,0.14,0,0,0,0,0,0,0,0,0.68
N00002261,670,668,0,0,0,0,0,0,0,0,0,2,0,0,99.70,0,0,0,0,0,0,0,0,0,0.30,0,0
N00002262,434,424,5,0,1,0,0,0,0,0,0,0,0,4,97.70,1.15,0,0.23,0,0,0,0,0,0,0,0,0.92
N00002263,464,458,0,0,0,0,0,0,0,3,0,2,0,1,98.71,0,0,0,0,0,0,0,0.65,0,0.43,0,0.22
N00002264,687,656,5,14,1,2,0,0,0,4,0,0,0,5,95.49,0.73,2.04,0.15,0.29,0,0,0,0.58,0,0,0,0.73
N00002265,556,507,12,15,0,7,4,1,0,4,0,0,0,6,91.19,2.16,2.70,0,1.26,0.72,0.18,0,0.72,0,0,0,1.08
N00002266,278,263,15,0,0,0,0,0,0,0,0,0,0,0,94.60,5.40,0,0,0,0,0,0,0,0,0,0,0
N00002267,448,390,29,5,0,5,3,5,0,0,0,0,0,11,87.05,6.47,1.12,0,1.12,0.67,1.12,0,0,0,0,0,2.46
N00002268,745,706,6,5,3,3,3,0,2,0,0,0,4,13,94.77,0.81,0.67,0.40,0.40,0.40,0,0.27,0,0,0,0.54,1.74
N00002269,307,297,6,2,1,0,0,0,0,0,0,0,0,1,96.74,1.95,0.65,0.33,0,0,0,0,0,0,0,0,0.33
N00002270,332,314,10,1,4,2,0,0,0,0,0,0,1,0,94.58,3.01,0.30,1.20,0.60,0,0,0,0,0,0,0.30,0
N00002271,310,297,8,1,1,0,0,0,0,0,3,0,0,0,95.81,2.58,0.32,0.32,0,0,0,0,0,0.97,0,0,0
N00002272,257,232,13,5,1,0,0,0,0,0,0,0,0,6,90.27,5.06,1.95,0.39,0,0,0,0,0,0,0,0,2.33
N00002273,557,463,25,19,1,5,6,3,3,2,6,0,2,22,83.12,4.49,3.41,0.18,0.90,1.08,0.54,0.54,0.36,1.08,0,0.36,3.95
N00002274,237,185,23,13,1,3,0,0,4,0,0,0,1,7,78.06,9.70,5.49,0.42,1.27,0,0,1.69,0,0,0,0.42,2.95
N00002275,244,215,10,8,0,8,0,0,0,3,0,0,0,0,88.11,4.10,3.28,0,3.28,0,0,0,1.23,0,0,0,0
N00002276,287,249,0,27,1,7,0,1,0,0,0,0,0,2,86.76,0,9.41,0.35,2.44,0,0.35,0,0,0,0,0,0.70
N00002277,479,423,27,23,0,2,2,0,0,2,0,0,0,0,88.31,5.64,4.80,0,0.42,0.42,0,0,0.42,0,0,0,0
N00002278,326,307,14,1,0,0,0,0,0,0,0,3,0,1,94.17,4.29,0.31,0,0,0,0,0,0,0,0.92,0,0.31
N00002279,199,191,1,4,2,1,0,0,0,0,0,0,0,0,95.98,0.50,2.01,1.01,0.50,0,0,0,0,0,0,0,0
N00002280,272,251,2,11,0,8,0,0,0,0,0,0,0,0,92.28,0.74,4.04,0,2.94,0,0,0,0,0,0,0,0
N00002281,396,384,5,2,1,0,0,0,0,0,0,0,0,4,96.97,1.26,0.51,0.25,0,0,0,0,0,0,0,0,1.01
N00002282,263,253,5,0,0,4,0,0,0,0,0,0,0,1,96.20,1.90,0,0,1.52,0,0,0,0,0,0,0,0.38
N00002283,271,252,6,6,3,3,0,0,0,0,0,0,0,1,92.99,2.21,2.21,1.11,1.11,0,0,0,0,0,0,0,0.37
N00002284,288,288,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00002285,408,408,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00002286,356,356,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0
N00002287,300,297,3,0,0,0,0,0,0,0,0,0,0,0,99.00,1.00,0,0,0,0,0,0,0,0,0,0,0
N00002288,284,272,6,0,6,0,0,0,0,0,0,0,0,0,95.77,2.11,0,2.11,0,0,0,0,0,0,0,0,0
N00002289,234,213,1,9,0,0,1,0,4,0,4,0,0,2,91.03,0.43,3.85,0,0,0.43,0,1.71,0,1.71,0,0,0.85
N00002290,447,425,2,4,0,0,1,2,0,0,0,0,0,13,95.08,0.45,0.89,0,0,0.22,0.45,0,0,0,0,0,2.91
N00002291,425,374,16,11,0,9,1,0,0,5,2,2,0,5,88.00,3.76,2.59,0,2.12,0.24,0,0,1.18,0.47,0.47,0,1.18
N00002292,303,290,1,3,0,5,0,0,0,0,4,0,0,0,95.71,0.33,0.99,0,1.65,0,0,0,0,1.32,0,0,0
N00002293,226,204,9,12,0,0,0,0,0,0,0,0,0,1,90.27,3.98,5.31,0,0,0,0,0,0,0,0,0,0.44
N00002294,279,272,3,2,0,0,0,0,0,0,0,0,0,2,97.49,1.08,0.72,0,0,0,0,0,0,0,0,0,0.72
N00002295,320,297,3,9,0,0,0,0,0,0,0,3,0,8,92.81,0.94,2.81,0,0,0,0,0,0,0,0.94,0,2.50
N00002296,385,353,12,4,0,3,0,0,3,2,0,2,0,6,91.69,3.12,1.04,0,0.78,0,0,0.78,0.52,0,0.52,0,1.56
N00002297,330,318,0,5,0,0,0,0,1,0,0,0,0,6,96.36,0,1.52,0,0,0,0,0.30,0,0,0,0,1.82
N00002298,268,256,2,0,0,2,0,0,2,0,0,0,0,6,95.52,0.75,0,0,0.75,0,0,0.75,0,0,0,0,2.24
N00002299,355,346,1,0,0,0,0,0,0,0,0,0,0,8,97.46,0.28,0,0,0,0,0,0,0,0,0,0,2.25
N00002300,752,693,26,11,0,0,0,0,6,4,0,0,0,12,92.15,3.46,1.46,0,0,0,0,0.80,0.53,0,0,0,1.60
N00002301,640,589,12,11,0,1,0,0,12,0,1,2,0,12,92.03,1.88,1.72,0,0.16,0,0,1.88,0,0.16,0.31,0,1.88
N00002302,625,612,2,0,0,1,4,2,0,0,0,0,0,4,97.92,0.32,0,0,0.16,0.64,0.32,0,0,0,0,0,0.64
N00002303,424,352,21,20,0,14,8,0,8,0,0,0,0,1,83.02,4.95,4.72,0,3.30,1.89,0,1.89,0,0,0,0,0.24
N00002304,204,160,12,28,0,0,0,0,0,0,0,0,0,4,78.43,5.88,13.73,0,0,0,0,0,0,0,0,0,1.96
N00002305,740,674,17,16,3,5,0,8,6,1,0,0,0,10,91.08,2.30,2.16,0.41,0.68,0,1.08,0.81,0.14,0,0,0,1.35
N00002306,1375,1069,81,110,0,49,11,1,9,7,1,3,12,22,77.75,5.89,8.00,0,3.56,0.80,0.07,0.65,0.51,0.07,0.22,0.87,1.60
N00002307,372,363,1,4,0,1,0,2,0,0,0,0,0,1,97.58,0.27,1.08,0,0.27,0,0.54,0,0,0,0,0,0.27
N00002308,324,303,0,0,0,0,4,0,0,4,0,2,0,11,93.52,0,0,0,0,1.23,0,0,1.23,0,0.62,0,3.40
N00002309,212,191,5,11,0,1,2,0,0,0,0,2,0,0,90.09,2.36,5.19,0,0.47,0.94,0,0,0,0,0.94,0,0
N00002310,213,192,11,8,0,0,0,0,1,0,0,0,0,1,90.14,5.16,3.76,0,0,0,0,0.47,0,0,0,0,0.47
N00002311,276,244,12,1,0,0,0,1,4,6,0,4,0,4,88.41,4.35,0.36,0,0,0,0.36,1.45,2.17,0,1.45,0,1.45
N00002312,293,276,3,2,0,0,0,0,2,2,0,4,0,4,94.20,1.02,0.68,0,0,0,0,0.68,0.68,0,1.37,0,1.37
N00002313,300,291,1,0,0,0,0,0,0,4,0,0,0,4,97.00,0.33,0,0,0,0,0,0,1.33,0,0,0,1.33
N00002314,260,238,7,0,0,3,3,0,0,0,3,0,0,6,91.54,2.69,0,0,1.15,1.15,0,0,0,1.15,0,0,2.31
N00002315,327,307,10,0,0,4,0,0,4,0,0,0,0,2,93.88,3.06,0,0,1.22,0,0,1.22,0,0,0,0,0.61
N00002316,245,224,7,5,0,0,0,0,0,6,0,0,0,3,91.43,2.86,2.04,0,0,0,0,0,2.45,0,0,0,1.22
N00002317,295,282,4,4,0,0,0,0,0,0,5,0,0,0,95.59,1.36,1.36,0,0,0,0,0,0,1.69,0,0,0
N00002318,369,356,4,0,1,0,2,0,0,0,0,4,0,2,96.48,1.08,0,0.27,0,0.54,0,0,0,0,1.08,0,0.54
N00002319,653,644,2,1,0,0,0,0,0,0,0,0,0,6,98.62,0.31,0.15,0,0,0,0,0,0,0,0,0,0.92
N00002320,284,269,8,0,0,0,0,0,0,2,0,0,0,5,94.72,2.82,0,0,0,0,0,0,0.70,0,0,0,1.76
N00002321,276,271,2,2,0,0,0,0,0,0,0,0,0,1,98.19,0.72,0.72,0,0,0,0,0,0,0,0,0,0.36
N00002322,291,279,11,1,0,0,0,0,0,0,0,0,0,0,95.88,3.78,0.34,0,0,0,0,0,0,0,0,0,0
N00002323,322,318,0,0,0,4,0,0,0,0,0,0,0,0,98.76,0,0,0,1.24,0,0,0,0,0,0,0,0
