GeographyCode,KS702NI0001,KS702NI0002,KS702NI0003,KS702NI0004,KS702NI0005,KS702NI0006,KS702NI0007,KS702NI0008,KS702NI0009,KS702NI0010,KS702NI0011,KS702NI0012,KS702NI0013,KS702NI0014,KS702NI0015,KS702NI0016,KS702NI0017,KS702NI0018,KS702NI0019,KS702NI0020,KS702NI0021,KS702NI0022,KS702NI0023,KS702NI0024,KS702NI0025,KS702NI0026,KS702NI0027,KS702NI0028,KS702NI0029
N00002013,163,19,2,16,0,68,27,13,2,0,15,1,143,13,20,5,11.66,1.23,9.82,0,41.72,16.56,7.98,1.23,0,9.20,0.61,9.09,25.00
N00002014,636,68,14,100,4,261,102,38,7,5,31,6,580,94,56,20,10.69,2.20,15.72,0.63,41.04,16.04,5.97,1.10,0.79,4.87,0.94,16.21,35.71
N00002015,182,19,2,35,1,87,25,5,0,0,8,0,178,36,4,1,10.44,1.10,19.23,0.55,47.80,13.74,2.75,0,0,4.40,0,20.22,25.00
N00002016,132,15,6,33,1,38,18,2,2,2,14,1,83,15,49,24,11.36,4.55,25.00,0.76,28.79,13.64,1.52,1.52,1.52,10.61,0.76,18.07,48.98
N00002017,166,15,2,31,2,76,16,12,0,1,11,0,155,31,11,2,9.04,1.20,18.67,1.20,45.78,9.64,7.23,0,0.60,6.63,0,20.00,18.18
N00002018,921,90,18,124,3,404,147,53,7,8,56,11,852,123,63,17,9.77,1.95,13.46,0.33,43.87,15.96,5.75,0.76,0.87,6.08,1.19,14.44,26.98
N00002019,140,11,10,12,0,66,14,4,1,3,18,1,128,18,12,4,7.86,7.14,8.57,0,47.14,10.00,2.86,0.71,2.14,12.86,0.71,14.06,33.33
N00002020,178,21,2,30,0,81,23,9,2,0,9,1,166,25,12,7,11.80,1.12,16.85,0,45.51,12.92,5.06,1.12,0,5.06,0.56,15.06,58.33
N00002021,331,40,1,81,0,121,35,24,9,0,15,5,329,82,2,0,12.08,0.30,24.47,0,36.56,10.57,7.25,2.72,0,4.53,1.51,24.92,0
N00002022,236,36,0,30,0,105,22,18,0,1,20,4,225,29,11,1,15.25,0,12.71,0,44.49,9.32,7.63,0,0.42,8.47,1.69,12.89,9.09
N00002023,320,39,2,54,0,144,42,30,1,1,6,1,315,54,5,2,12.19,0.63,16.88,0,45.00,13.13,9.38,0.31,0.31,1.88,0.31,17.14,40.00
N00002024,332,38,0,48,0,142,44,23,5,0,30,2,322,44,10,4,11.45,0,14.46,0,42.77,13.25,6.93,1.51,0,9.04,0.60,13.66,40.00
N00002025,94,19,1,8,0,32,10,10,0,0,14,0,78,9,16,0,20.21,1.06,8.51,0,34.04,10.64,10.64,0,0,14.89,0,11.54,0
N00002026,233,29,1,30,0,92,36,8,4,2,30,1,207,27,26,4,12.45,0.43,12.88,0,39.48,15.45,3.43,1.72,0.86,12.88,0.43,13.04,15.38
N00002027,124,16,2,19,0,47,5,17,0,0,18,0,105,15,19,6,12.90,1.61,15.32,0,37.90,4.03,13.71,0,0,14.52,0,14.29,31.58
N00002028,927,84,11,79,2,413,222,60,7,11,35,3,894,80,33,10,9.06,1.19,8.52,0.22,44.55,23.95,6.47,0.76,1.19,3.78,0.32,8.95,30.30
N00002029,420,36,7,35,4,203,92,26,4,4,6,3,411,40,9,2,8.57,1.67,8.33,0.95,48.33,21.90,6.19,0.95,0.95,1.43,0.71,9.73,22.22
N00002030,179,15,1,32,0,57,42,13,1,5,12,1,149,21,30,12,8.38,0.56,17.88,0,31.84,23.46,7.26,0.56,2.79,6.70,0.56,14.09,40.00
N00002031,243,20,5,17,0,108,44,24,5,2,18,0,230,19,13,3,8.23,2.06,7.00,0,44.44,18.11,9.88,2.06,0.82,7.41,0,8.26,23.08
N00002032,329,33,5,15,2,130,76,39,3,6,17,3,322,20,7,0,10.03,1.52,4.56,0.61,39.51,23.10,11.85,0.91,1.82,5.17,0.91,6.21,0
N00002033,159,11,1,10,2,76,26,16,2,1,13,1,155,11,4,0,6.92,0.63,6.29,1.26,47.80,16.35,10.06,1.26,0.63,8.18,0.63,7.10,0
N00002034,224,25,4,15,1,105,35,22,4,2,10,1,221,17,3,2,11.16,1.79,6.70,0.45,46.88,15.63,9.82,1.79,0.89,4.46,0.45,7.69,66.67
N00002035,224,19,6,18,0,100,36,14,1,3,23,4,199,23,25,1,8.48,2.68,8.04,0,44.64,16.07,6.25,0.45,1.34,10.27,1.79,11.56,4.00
N00002036,196,31,3,21,2,90,27,16,0,1,4,1,186,22,10,2,15.82,1.53,10.71,1.02,45.92,13.78,8.16,0,0.51,2.04,0.51,11.83,20.00
N00002037,395,78,1,41,2,165,66,21,5,0,5,11,392,42,3,0,19.75,0.25,10.38,0.51,41.77,16.71,5.32,1.27,0,1.27,2.78,10.71,0
N00002038,256,38,2,29,0,124,35,16,2,0,7,3,242,27,14,4,14.84,0.78,11.33,0,48.44,13.67,6.25,0.78,0,2.73,1.17,11.16,28.57
N00002039,167,7,1,26,0,61,21,10,4,1,36,0,133,18,34,9,4.19,0.60,15.57,0,36.53,12.57,5.99,2.40,0.60,21.56,0,13.53,26.47
N00002040,225,41,1,32,0,96,28,18,2,0,7,0,218,31,7,2,18.22,0.44,14.22,0,42.67,12.44,8.00,0.89,0,3.11,0,14.22,28.57
N00002041,235,51,2,39,0,98,29,11,2,0,1,2,234,41,1,0,21.70,0.85,16.60,0,41.70,12.34,4.68,0.85,0,0.43,0.85,17.52,0
N00002042,126,18,3,4,0,52,10,8,3,0,28,0,119,7,6,0,14.29,2.38,3.17,0,41.27,7.94,6.35,2.38,0,22.22,0,5.88,0
N00002043,212,20,3,16,1,62,22,15,2,5,66,0,164,13,43,5,9.43,1.42,7.55,0.47,29.25,10.38,7.08,0.94,2.36,31.13,0,7.93,11.63
N00002044,310,38,2,19,1,121,26,31,1,2,67,2,255,17,55,4,12.26,0.65,6.13,0.32,39.03,8.39,10.00,0.32,0.65,21.61,0.65,6.67,7.27
N00002045,205,25,0,8,0,94,36,15,5,3,19,0,195,8,9,0,12.20,0,3.90,0,45.85,17.56,7.32,2.44,1.46,9.27,0,4.10,0
N00002046,151,9,0,13,0,73,27,9,0,3,16,1,143,11,8,2,5.96,0,8.61,0,48.34,17.88,5.96,0,1.99,10.60,0.66,7.69,25.00
N00002047,104,12,1,16,1,40,6,10,1,0,17,0,89,13,15,4,11.54,0.96,15.38,0.96,38.46,5.77,9.62,0.96,0,16.35,0,14.61,26.67
N00002048,86,11,2,6,2,41,7,4,2,0,10,1,79,8,7,0,12.79,2.33,6.98,2.33,47.67,8.14,4.65,2.33,0,11.63,1.16,10.13,0
N00002049,124,21,1,12,0,53,9,14,2,0,11,1,110,9,14,4,16.94,0.81,9.68,0,42.74,7.26,11.29,1.61,0,8.87,0.81,8.18,28.57
N00002050,80,12,0,9,0,30,7,4,0,2,16,0,65,7,15,2,15.00,0,11.25,0,37.50,8.75,5.00,0,2.50,20.00,0,10.77,13.33
N00002051,261,42,1,24,0,102,23,22,1,2,43,1,195,11,63,14,16.09,0.38,9.20,0,39.08,8.81,8.43,0.38,0.77,16.48,0.38,5.64,22.22
N00002052,164,20,0,18,0,67,13,9,0,6,31,0,137,15,24,3,12.20,0,10.98,0,40.85,7.93,5.49,0,3.66,18.90,0,10.95,12.50
N00002053,104,15,3,16,0,35,9,4,0,1,21,0,74,6,30,13,14.42,2.88,15.38,0,33.65,8.65,3.85,0,0.96,20.19,0,8.11,43.33
N00002054,277,54,1,56,0,110,27,22,0,0,4,3,276,57,1,0,19.49,0.36,20.22,0,39.71,9.75,7.94,0,0,1.44,1.08,20.65,0
N00002055,309,27,0,64,0,131,47,19,0,1,16,4,301,62,8,2,8.74,0,20.71,0,42.39,15.21,6.15,0,0.32,5.18,1.29,20.60,25.00
N00002056,324,64,3,47,0,138,41,20,1,0,9,1,321,49,2,1,19.75,0.93,14.51,0,42.59,12.65,6.17,0.31,0,2.78,0.31,15.26,50.00
N00002057,267,35,2,49,0,116,24,20,5,2,11,3,260,51,4,0,13.11,0.75,18.35,0,43.45,8.99,7.49,1.87,0.75,4.12,1.12,19.62,0
N00002058,408,59,0,107,1,163,32,32,2,2,6,4,393,104,15,3,14.46,0,26.23,0.25,39.95,7.84,7.84,0.49,0.49,1.47,0.98,26.46,20.00
N00002059,121,11,2,22,1,38,7,11,1,0,27,1,94,18,27,6,9.09,1.65,18.18,0.83,31.40,5.79,9.09,0.83,0,22.31,0.83,19.15,22.22
N00002060,435,62,20,53,2,146,36,32,7,2,72,3,312,47,108,26,14.25,4.60,12.18,0.46,33.56,8.28,7.36,1.61,0.46,16.55,0.69,15.06,24.07
N00002061,413,43,11,60,2,181,42,37,1,1,30,5,372,57,41,14,10.41,2.66,14.53,0.48,43.83,10.17,8.96,0.24,0.24,7.26,1.21,15.32,34.15
N00002062,121,12,0,20,2,42,14,5,1,1,23,1,99,14,22,6,9.92,0,16.53,1.65,34.71,11.57,4.13,0.83,0.83,19.01,0.83,14.14,27.27
N00002063,215,45,6,34,0,67,21,17,13,1,9,2,184,31,31,9,20.93,2.79,15.81,0,31.16,9.77,7.91,6.05,0.47,4.19,0.93,16.85,29.03
N00002064,510,78,10,74,0,206,66,40,11,6,15,4,466,64,44,20,15.29,1.96,14.51,0,40.39,12.94,7.84,2.16,1.18,2.94,0.78,13.73,45.45
N00002065,154,22,7,26,0,77,10,4,1,1,5,1,146,33,7,0,14.29,4.55,16.88,0,50.00,6.49,2.60,0.65,0.65,3.25,0.65,22.60,0
N00002066,189,17,7,18,0,90,24,16,0,3,14,0,164,19,19,6,8.99,3.70,9.52,0,47.62,12.70,8.47,0,1.59,7.41,0,11.59,31.58
N00002067,770,143,23,90,2,300,82,80,4,4,40,2,703,82,66,31,18.57,2.99,11.69,0.26,38.96,10.65,10.39,0.52,0.52,5.19,0.26,11.66,46.97
N00002068,141,8,5,19,0,58,16,17,1,3,13,1,135,21,6,3,5.67,3.55,13.48,0,41.13,11.35,12.06,0.71,2.13,9.22,0.71,15.56,50.00
N00002069,281,18,3,21,1,121,67,25,2,1,21,1,260,19,21,5,6.41,1.07,7.47,0.36,43.06,23.84,8.90,0.71,0.36,7.47,0.36,7.31,23.81
N00002070,858,72,10,33,0,379,246,70,3,6,34,5,831,40,27,3,8.39,1.17,3.85,0,44.17,28.67,8.16,0.35,0.70,3.96,0.58,4.81,11.11
N00002071,188,19,0,8,0,90,40,14,0,2,12,3,187,8,1,0,10.11,0,4.26,0,47.87,21.28,7.45,0,1.06,6.38,1.60,4.28,0
N00002072,189,12,2,14,2,93,33,18,2,1,11,1,177,11,12,5,6.35,1.06,7.41,1.06,49.21,17.46,9.52,1.06,0.53,5.82,0.53,6.21,41.67
N00002073,145,7,4,13,1,41,25,9,1,2,42,0,106,10,39,7,4.83,2.76,8.97,0.69,28.28,17.24,6.21,0.69,1.38,28.97,0,9.43,17.95
N00002074,561,49,8,29,1,241,117,44,10,7,55,0,520,30,41,7,8.73,1.43,5.17,0.18,42.96,20.86,7.84,1.78,1.25,9.80,0,5.77,17.07
N00002075,258,28,6,16,2,120,50,18,3,1,13,1,256,22,2,0,10.85,2.33,6.20,0.78,46.51,19.38,6.98,1.16,0.39,5.04,0.39,8.59,0
N00002076,114,13,0,10,1,49,22,8,0,0,11,0,102,7,12,3,11.40,0,8.77,0.88,42.98,19.30,7.02,0,0,9.65,0,6.86,25.00
N00002077,131,12,2,12,0,58,22,17,1,0,7,0,127,11,4,3,9.16,1.53,9.16,0,44.27,16.79,12.98,0.76,0,5.34,0,8.66,75.00
N00002078,123,7,7,7,0,43,16,8,2,2,31,0,93,9,30,5,5.69,5.69,5.69,0,34.96,13.01,6.50,1.63,1.63,25.20,0,9.68,16.67
N00002079,356,38,6,25,1,130,45,27,8,5,69,2,290,23,66,8,10.67,1.69,7.02,0.28,36.52,12.64,7.58,2.25,1.40,19.38,0.56,7.93,12.12
N00002080,176,16,0,18,2,48,19,6,5,1,61,0,134,14,42,4,9.09,0,10.23,1.14,27.27,10.80,3.41,2.84,0.57,34.66,0,10.45,9.52
N00002081,128,12,4,10,1,33,18,6,2,2,40,0,83,9,45,5,9.38,3.13,7.81,0.78,25.78,14.06,4.69,1.56,1.56,31.25,0,10.84,11.11
N00002082,1101,382,58,75,1,254,98,61,3,7,157,5,473,57,49,3,34.70,5.27,6.81,0.09,23.07,8.90,5.54,0.27,0.64,14.26,0.45,12.05,6.12
N00002083,198,13,4,4,0,78,31,17,0,2,49,0,198,8,0,0,6.57,2.02,2.02,0,39.39,15.66,8.59,0,1.01,24.75,0,4.04,0
N00002084,280,34,2,19,1,108,30,34,0,0,51,1,268,20,12,1,12.14,0.71,6.79,0.36,38.57,10.71,12.14,0,0,18.21,0.36,7.46,8.33
N00002085,427,46,2,17,1,185,85,35,2,1,48,5,407,17,20,2,10.77,0.47,3.98,0.23,43.33,19.91,8.20,0.47,0.23,11.24,1.17,4.18,10.00
N00002086,312,32,3,11,0,148,55,23,0,2,37,1,310,14,2,0,10.26,0.96,3.53,0,47.44,17.63,7.37,0,0.64,11.86,0.32,4.52,0
N00002087,118,11,3,6,1,42,12,11,2,2,28,0,87,7,29,1,9.32,2.54,5.08,0.85,35.59,10.17,9.32,1.69,1.69,23.73,0,8.05,3.45
N00002088,192,18,2,10,0,71,28,10,0,2,50,1,182,12,10,0,9.38,1.04,5.21,0,36.98,14.58,5.21,0,1.04,26.04,0.52,6.59,0
N00002089,252,14,2,9,0,102,41,32,0,1,50,1,247,11,5,0,5.56,0.79,3.57,0,40.48,16.27,12.70,0,0.40,19.84,0.40,4.45,0
N00002090,311,54,1,54,0,121,46,23,0,0,9,3,307,54,4,1,17.36,0.32,17.36,0,38.91,14.79,7.40,0,0,2.89,0.96,17.59,25.00
N00002091,573,78,2,100,0,232,92,32,6,2,19,10,557,96,16,6,13.61,0.35,17.45,0,40.49,16.06,5.58,1.05,0.35,3.32,1.75,17.24,37.50
N00002092,279,71,0,39,0,113,29,17,2,0,8,0,266,37,13,2,25.45,0,13.98,0,40.50,10.39,6.09,0.72,0,2.87,0,13.91,15.38
N00002093,333,36,1,52,0,153,35,29,1,0,24,2,328,49,5,4,10.81,0.30,15.62,0,45.95,10.51,8.71,0.30,0,7.21,0.60,14.94,80.00
N00002094,418,55,2,35,0,214,59,29,1,1,16,6,403,35,15,2,13.16,0.48,8.37,0,51.20,14.11,6.94,0.24,0.24,3.83,1.44,8.68,13.33
N00002095,300,36,0,42,0,124,51,26,2,0,15,4,300,42,0,0,12.00,0,14.00,0,41.33,17.00,8.67,0.67,0,5.00,1.33,14.00,0
N00002096,291,43,2,32,0,146,38,13,0,0,11,6,278,29,13,5,14.78,0.69,11.00,0,50.17,13.06,4.47,0,0,3.78,2.06,10.43,38.46
N00002097,236,37,0,14,0,107,43,16,3,2,11,3,229,11,6,3,15.68,0,5.93,0,45.34,18.22,6.78,1.27,0.85,4.66,1.27,4.80,50.00
N00002098,228,42,0,56,0,83,12,25,1,0,3,6,227,56,1,0,18.42,0,24.56,0,36.40,5.26,10.96,0.44,0,1.32,2.63,24.67,0
N00002099,289,59,0,47,0,122,20,27,2,1,9,2,284,45,5,2,20.42,0,16.26,0,42.21,6.92,9.34,0.69,0.35,3.11,0.69,15.85,40.00
N00002100,326,47,0,99,0,116,34,22,0,0,5,3,325,99,1,0,14.42,0,30.37,0,35.58,10.43,6.75,0,0,1.53,0.92,30.46,0
N00002101,374,48,0,86,0,153,33,42,1,1,8,2,364,86,10,0,12.83,0,22.99,0,40.91,8.82,11.23,0.27,0.27,2.14,0.53,23.63,0
N00002102,274,60,0,63,0,105,22,16,2,2,3,1,263,63,11,0,21.90,0,22.99,0,38.32,8.03,5.84,0.73,0.73,1.09,0.36,23.95,0
N00002103,521,50,1,61,1,200,92,33,6,4,73,0,468,54,53,8,9.60,0.19,11.71,0.19,38.39,17.66,6.33,1.15,0.77,14.01,0,11.54,15.09
N00002104,149,11,0,21,0,40,28,15,0,0,33,1,130,18,19,3,7.38,0,14.09,0,26.85,18.79,10.07,0,0,22.15,0.67,13.85,15.79
N00002105,256,41,0,19,0,88,45,15,3,1,43,1,223,15,33,4,16.02,0,7.42,0,34.38,17.58,5.86,1.17,0.39,16.80,0.39,6.73,12.12
N00002106,219,15,1,13,0,108,47,18,3,2,11,1,211,13,8,1,6.85,0.46,5.94,0,49.32,21.46,8.22,1.37,0.91,5.02,0.46,6.16,12.50
N00002107,376,39,2,39,2,142,57,31,1,1,59,3,354,37,22,4,10.37,0.53,10.37,0.53,37.77,15.16,8.24,0.27,0.27,15.69,0.80,10.45,18.18
N00002108,236,44,0,28,0,69,25,9,3,0,57,1,176,18,60,10,18.64,0,11.86,0,29.24,10.59,3.81,1.27,0,24.15,0.42,10.23,16.67
N00002109,325,52,0,61,0,138,34,28,3,2,4,3,320,61,5,0,16.00,0,18.77,0,42.46,10.46,8.62,0.92,0.62,1.23,0.92,19.06,0
N00002110,314,41,1,51,0,115,60,23,1,0,20,2,306,49,8,3,13.06,0.32,16.24,0,36.62,19.11,7.32,0.32,0,6.37,0.64,16.01,37.50
N00002111,350,51,1,69,0,140,40,30,2,2,12,3,337,69,13,1,14.57,0.29,19.71,0,40.00,11.43,8.57,0.57,0.57,3.43,0.86,20.47,7.69
N00002112,308,45,1,66,1,145,16,23,0,0,6,5,308,67,0,0,14.61,0.32,21.43,0.32,47.08,5.19,7.47,0,0,1.95,1.62,21.75,0
N00002113,358,70,2,64,0,149,38,26,0,0,8,1,354,65,4,1,19.55,0.56,17.88,0,41.62,10.61,7.26,0,0,2.23,0.28,18.36,25.00
N00002114,190,22,0,13,1,74,28,20,2,4,23,3,177,13,13,0,11.58,0,6.84,0.53,38.95,14.74,10.53,1.05,2.11,12.11,1.58,7.34,0
N00002115,137,8,0,13,0,52,25,17,0,0,22,0,115,11,22,2,5.84,0,9.49,0,37.96,18.25,12.41,0,0,16.06,0,9.57,9.09
N00002116,139,9,0,7,0,58,24,8,1,0,32,0,110,5,29,2,6.47,0,5.04,0,41.73,17.27,5.76,0.72,0,23.02,0,4.55,6.90
N00002117,203,30,0,18,0,82,32,23,2,0,16,0,201,18,2,0,14.78,0,8.87,0,40.39,15.76,11.33,0.99,0,7.88,0,8.96,0
N00002118,280,31,0,24,1,105,48,26,7,2,34,2,273,24,7,0,11.07,0,8.57,0.36,37.50,17.14,9.29,2.50,0.71,12.14,0.71,8.79,0
N00002119,158,18,0,12,0,54,28,15,2,1,28,0,131,10,27,2,11.39,0,7.59,0,34.18,17.72,9.49,1.27,0.63,17.72,0,7.63,7.41
N00002120,142,21,1,6,1,74,21,10,0,0,7,1,141,7,1,0,14.79,0.70,4.23,0.70,52.11,14.79,7.04,0,0,4.93,0.70,4.96,0
N00002121,318,47,0,69,0,139,33,19,1,1,6,3,317,69,1,0,14.78,0,21.70,0,43.71,10.38,5.97,0.31,0.31,1.89,0.94,21.77,0
N00002122,370,61,0,67,0,152,56,18,0,1,8,7,364,64,6,3,16.49,0,18.11,0,41.08,15.14,4.86,0,0.27,2.16,1.89,17.58,50.00
N00002123,314,61,0,52,0,120,35,30,0,0,8,8,311,52,3,0,19.43,0,16.56,0,38.22,11.15,9.55,0,0,2.55,2.55,16.72,0
N00002124,225,30,2,16,0,106,46,19,0,0,5,1,223,18,2,0,13.33,0.89,7.11,0,47.11,20.44,8.44,0,0,2.22,0.44,8.07,0
N00002125,845,108,1,97,1,373,146,74,4,1,33,7,803,94,42,4,12.78,0.12,11.48,0.12,44.14,17.28,8.76,0.47,0.12,3.91,0.83,11.71,9.52
N00002126,303,35,1,24,0,146,64,21,0,0,11,1,298,24,5,1,11.55,0.33,7.92,0,48.18,21.12,6.93,0,0,3.63,0.33,8.05,20.00
N00002127,498,48,0,67,0,227,60,47,4,3,39,3,469,61,29,6,9.64,0,13.45,0,45.58,12.05,9.44,0.80,0.60,7.83,0.60,13.01,20.69
N00002128,482,51,1,24,1,209,87,40,8,5,55,1,425,22,57,3,10.58,0.21,4.98,0.21,43.36,18.05,8.30,1.66,1.04,11.41,0.21,5.18,5.26
N00002129,565,68,2,35,0,197,92,34,5,4,126,2,447,27,112,10,12.04,0.35,6.19,0,34.87,16.28,6.02,0.88,0.71,22.30,0.35,6.04,8.93
N00002130,231,33,1,10,0,85,23,12,0,9,57,1,186,10,45,1,14.29,0.43,4.33,0,36.80,9.96,5.19,0,3.90,24.68,0.43,5.38,2.22
N00002131,285,48,0,43,0,122,39,21,1,0,7,4,277,43,8,0,16.84,0,15.09,0,42.81,13.68,7.37,0.35,0,2.46,1.40,15.52,0
N00002132,258,39,1,62,0,110,19,19,3,0,3,2,255,63,3,0,15.12,0.39,24.03,0,42.64,7.36,7.36,1.16,0,1.16,0.78,24.71,0
N00002133,359,55,1,42,1,167,49,25,5,0,12,2,356,43,3,0,15.32,0.28,11.70,0.28,46.52,13.65,6.96,1.39,0,3.34,0.56,12.08,0
N00002134,230,37,0,33,0,102,25,23,1,0,5,4,225,33,5,0,16.09,0,14.35,0,44.35,10.87,10.00,0.43,0,2.17,1.74,14.67,0
N00002135,360,57,0,88,0,147,33,21,1,2,7,4,357,88,3,0,15.83,0,24.44,0,40.83,9.17,5.83,0.28,0.56,1.94,1.11,24.65,0
N00002136,188,24,0,12,1,60,37,15,1,0,36,2,138,11,50,1,12.77,0,6.38,0.53,31.91,19.68,7.98,0.53,0,19.15,1.06,7.97,2.00
N00002137,169,13,1,10,0,74,25,12,0,0,34,0,152,10,17,1,7.69,0.59,5.92,0,43.79,14.79,7.10,0,0,20.12,0,6.58,5.88
N00002138,158,17,1,10,0,53,22,9,0,3,43,0,137,9,21,2,10.76,0.63,6.33,0,33.54,13.92,5.70,0,1.90,27.22,0,6.57,9.52
N00002139,522,47,0,45,0,210,101,43,5,2,64,5,472,38,50,7,9.00,0,8.62,0,40.23,19.35,8.24,0.96,0.38,12.26,0.96,8.05,14.00
N00002140,167,12,0,4,0,87,46,13,0,1,4,0,165,3,2,1,7.19,0,2.40,0,52.10,27.54,7.78,0,0.60,2.40,0,1.82,50.00
N00002141,106,6,0,4,0,47,24,11,0,0,12,2,94,3,12,1,5.66,0,3.77,0,44.34,22.64,10.38,0,0,11.32,1.89,3.19,8.33
N00002142,96,8,0,6,0,33,19,5,0,3,21,1,76,3,20,3,8.33,0,6.25,0,34.38,19.79,5.21,0,3.13,21.88,1.04,3.95,15.00
N00002143,287,29,2,66,0,133,31,18,1,0,4,3,279,64,8,4,10.10,0.70,23.00,0,46.34,10.80,6.27,0.35,0,1.39,1.05,22.94,50.00
N00002144,372,40,1,85,0,168,31,20,5,0,21,1,359,82,13,4,10.75,0.27,22.85,0,45.16,8.33,5.38,1.34,0,5.65,0.27,22.84,30.77
N00002145,332,66,1,64,0,150,26,13,0,2,8,2,325,63,7,2,19.88,0.30,19.28,0,45.18,7.83,3.92,0,0.60,2.41,0.60,19.38,28.57
N00002146,235,46,0,35,0,109,16,20,0,0,9,0,230,35,5,0,19.57,0,14.89,0,46.38,6.81,8.51,0,0,3.83,0,15.22,0
N00002147,228,20,0,48,0,88,26,24,2,0,20,0,197,41,31,7,8.77,0,21.05,0,38.60,11.40,10.53,0.88,0,8.77,0,20.81,22.58
N00002148,273,57,2,45,0,116,24,13,3,0,9,4,269,46,4,1,20.88,0.73,16.48,0,42.49,8.79,4.76,1.10,0,3.30,1.47,17.10,25.00
N00002149,300,49,0,40,1,120,56,21,3,1,3,6,290,38,10,2,16.33,0,13.33,0.33,40.00,18.67,7.00,1.00,0.33,1.00,2.00,13.10,20.00
N00002150,204,31,0,21,1,91,39,17,0,0,3,1,199,20,5,1,15.20,0,10.29,0.49,44.61,19.12,8.33,0,0,1.47,0.49,10.05,20.00
N00002151,173,26,1,27,1,69,19,28,0,1,1,0,167,26,6,2,15.03,0.58,15.61,0.58,39.88,10.98,16.18,0,0.58,0.58,0,15.57,33.33
N00002152,192,54,1,23,0,76,16,12,2,0,7,1,141,19,5,3,28.13,0.52,11.98,0,39.58,8.33,6.25,1.04,0,3.65,0.52,13.48,60.00
N00002153,327,69,0,40,1,137,36,27,4,1,10,2,326,40,1,0,21.10,0,12.23,0.31,41.90,11.01,8.26,1.22,0.31,3.06,0.61,12.27,0
N00002154,267,42,0,47,0,107,40,22,1,0,1,7,261,47,6,0,15.73,0,17.60,0,40.07,14.98,8.24,0.37,0,0.37,2.62,18.01,0
N00002155,358,49,2,73,0,149,49,18,5,0,11,2,356,75,2,0,13.69,0.56,20.39,0,41.62,13.69,5.03,1.40,0,3.07,0.56,21.07,0
N00002156,201,24,1,30,0,90,22,12,2,1,17,2,187,26,14,5,11.94,0.50,14.93,0,44.78,10.95,5.97,1.00,0.50,8.46,1.00,13.90,35.71
N00002157,145,12,0,37,0,44,20,8,0,0,24,0,106,22,39,15,8.28,0,25.52,0,30.34,13.79,5.52,0,0,16.55,0,20.75,38.46
N00002158,295,54,0,52,0,129,29,22,1,0,7,1,294,52,1,0,18.31,0,17.63,0,43.73,9.83,7.46,0.34,0,2.37,0.34,17.69,0
N00002159,382,62,0,62,0,161,54,30,1,0,8,4,378,62,4,0,16.23,0,16.23,0,42.15,14.14,7.85,0.26,0,2.09,1.05,16.40,0
N00002160,256,34,0,58,2,106,23,27,0,0,5,1,254,58,2,0,13.28,0,22.66,0.78,41.41,8.98,10.55,0,0,1.95,0.39,22.83,0
N00002161,336,65,0,57,0,134,40,22,3,0,9,6,324,52,11,5,19.35,0,16.96,0,39.88,11.90,6.55,0.89,0,2.68,1.79,16.05,45.45
N00002162,307,47,1,56,0,119,28,42,3,0,8,3,295,57,12,0,15.31,0.33,18.24,0,38.76,9.12,13.68,0.98,0,2.61,0.98,19.32,0
N00002163,379,38,0,49,1,192,42,36,1,0,15,5,373,48,6,1,10.03,0,12.93,0.26,50.66,11.08,9.50,0.26,0,3.96,1.32,12.87,16.67
N00002164,171,28,0,12,0,60,13,15,1,0,42,0,150,12,21,0,16.37,0,7.02,0,35.09,7.60,8.77,0.58,0,24.56,0,8.00,0
N00002165,266,23,2,35,0,104,57,25,1,1,18,0,257,36,9,1,8.65,0.75,13.16,0,39.10,21.43,9.40,0.38,0.38,6.77,0,14.01,11.11
N00002166,211,25,0,25,0,72,42,17,3,3,21,3,197,19,14,6,11.85,0,11.85,0,34.12,19.91,8.06,1.42,1.42,9.95,1.42,9.64,42.86
N00002167,186,26,1,15,1,66,16,11,0,6,44,0,156,14,30,2,13.98,0.54,8.06,0.54,35.48,8.60,5.91,0,3.23,23.66,0,8.97,6.67
N00002168,204,29,0,17,0,86,28,22,1,0,20,1,186,17,18,0,14.22,0,8.33,0,42.16,13.73,10.78,0.49,0,9.80,0.49,9.14,0
N00002169,289,31,1,18,0,123,35,20,2,0,58,1,251,16,38,3,10.73,0.35,6.23,0,42.56,12.11,6.92,0.69,0,20.07,0.35,6.37,7.89
N00002170,178,18,11,33,1,70,16,10,1,2,14,2,167,42,11,2,10.11,6.18,18.54,0.56,39.33,8.99,5.62,0.56,1.12,7.87,1.12,25.15,18.18
N00002171,388,43,17,39,2,168,69,36,1,1,10,2,380,55,8,1,11.08,4.38,10.05,0.52,43.30,17.78,9.28,0.26,0.26,2.58,0.52,14.47,12.50
N00002172,448,40,14,56,2,180,89,45,3,1,14,4,448,70,0,0,8.93,3.13,12.50,0.45,40.18,19.87,10.04,0.67,0.22,3.13,0.89,15.63,0
N00002173,338,49,9,42,0,145,55,27,0,1,8,2,336,51,2,0,14.50,2.66,12.43,0,42.90,16.27,7.99,0,0.30,2.37,0.59,15.18,0
N00002174,347,51,6,44,0,147,56,27,1,0,11,4,341,47,6,3,14.70,1.73,12.68,0,42.36,16.14,7.78,0.29,0,3.17,1.15,13.78,50.00
