GeographyCode,KS404NI0001,KS404NI0002,KS404NI0003,KS404NI0004,KS404NI0005,KS404NI0006,KS404NI0007,KS404NI0008,KS404NI0009,KS404NI0010,KS404NI0011,KS404NI0012,KS404NI0013,KS404NI0014,KS404NI0015
N00001272,118,2,42,2,67,0,0,5,1.69,35.59,1.69,56.78,0,0,4.24
N00001273,108,0,37,2,66,1,0,2,0,34.26,1.85,61.11,0.93,0,1.85
N00001274,122,1,60,6,50,1,1,3,0.82,49.18,4.92,40.98,0.82,0.82,2.46
N00001275,107,1,49,4,51,1,0,1,0.93,45.79,3.74,47.66,0.93,0,0.93
N00001276,91,0,44,6,40,0,0,1,0,48.35,6.59,43.96,0,0,1.10
N00001277,108,0,25,2,78,0,0,3,0,23.15,1.85,72.22,0,0,2.78
N00001278,120,1,37,0,75,1,0,6,0.83,30.83,0,62.50,0.83,0,5.00
N00001279,98,2,12,61,15,2,5,1,2.04,12.24,62.24,15.31,2.04,5.10,1.02
N00001280,117,1,62,12,33,1,2,6,0.85,52.99,10.26,28.21,0.85,1.71,5.13
N00001281,132,0,78,1,47,2,0,4,0,59.09,0.76,35.61,1.52,0,3.03
N00001282,148,1,83,16,42,0,0,6,0.68,56.08,10.81,28.38,0,0,4.05
N00001283,129,1,45,2,73,0,0,8,0.78,34.88,1.55,56.59,0,0,6.20
N00001284,147,0,65,1,74,1,0,6,0,44.22,0.68,50.34,0.68,0,4.08
N00001285,139,1,44,1,89,0,0,4,0.72,31.65,0.72,64.03,0,0,2.88
N00001286,141,0,38,2,97,1,1,2,0,26.95,1.42,68.79,0.71,0.71,1.42
N00001287,124,0,41,2,77,0,0,4,0,33.06,1.61,62.10,0,0,3.23
N00001288,117,0,23,5,85,0,0,4,0,19.66,4.27,72.65,0,0,3.42
N00001289,120,0,26,4,89,0,0,1,0,21.67,3.33,74.17,0,0,0.83
N00001290,123,0,20,3,97,2,0,1,0,16.26,2.44,78.86,1.63,0,0.81
N00001291,118,0,28,0,84,1,0,5,0,23.73,0,71.19,0.85,0,4.24
N00001292,300,0,184,1,102,0,1,12,0,61.33,0.33,34.00,0,0.33,4.00
N00001293,128,0,38,1,85,1,0,3,0,29.69,0.78,66.41,0.78,0,2.34
N00001294,128,0,36,2,83,0,0,7,0,28.13,1.56,64.84,0,0,5.47
N00001295,119,0,22,1,91,1,0,4,0,18.49,0.84,76.47,0.84,0,3.36
N00001296,122,0,54,1,58,3,0,6,0,44.26,0.82,47.54,2.46,0,4.92
N00001297,130,1,31,0,94,1,0,3,0.77,23.85,0,72.31,0.77,0,2.31
N00001298,162,0,110,7,36,4,0,5,0,67.90,4.32,22.22,2.47,0,3.09
N00001299,135,0,52,21,54,3,1,4,0,38.52,15.56,40.00,2.22,0.74,2.96
N00001300,119,0,34,1,82,1,0,1,0,28.57,0.84,68.91,0.84,0,0.84
N00001301,132,0,27,0,103,0,0,2,0,20.45,0,78.03,0,0,1.52
N00001302,257,1,169,1,79,2,0,5,0.39,65.76,0.39,30.74,0.78,0,1.95
N00001303,133,0,76,0,52,2,0,3,0,57.14,0,39.10,1.50,0,2.26
N00001304,125,0,31,1,87,0,0,6,0,24.80,0.80,69.60,0,0,4.80
N00001305,119,0,30,0,84,0,0,5,0,25.21,0,70.59,0,0,4.20
N00001306,106,0,77,5,19,2,0,3,0,72.64,4.72,17.92,1.89,0,2.83
N00001307,130,0,47,14,59,2,3,5,0,36.15,10.77,45.38,1.54,2.31,3.85
N00001308,210,1,108,6,87,2,2,4,0.48,51.43,2.86,41.43,0.95,0.95,1.90
N00001309,153,1,117,0,28,2,0,5,0.65,76.47,0,18.30,1.31,0,3.27
N00001310,335,2,225,2,91,3,0,12,0.60,67.16,0.60,27.16,0.90,0,3.58
N00001311,120,0,87,0,28,3,0,2,0,72.50,0,23.33,2.50,0,1.67
N00001312,244,0,193,1,39,3,2,6,0,79.10,0.41,15.98,1.23,0.82,2.46
N00001313,195,0,148,0,42,0,0,5,0,75.90,0,21.54,0,0,2.56
N00001314,142,0,79,1,52,4,0,6,0,55.63,0.70,36.62,2.82,0,4.23
N00001315,114,1,57,0,50,2,0,4,0.88,50.00,0,43.86,1.75,0,3.51
N00001316,194,1,125,0,62,1,1,4,0.52,64.43,0,31.96,0.52,0.52,2.06
N00001317,115,2,40,3,65,2,0,3,1.74,34.78,2.61,56.52,1.74,0,2.61
N00001318,133,2,54,1,68,3,0,5,1.50,40.60,0.75,51.13,2.26,0,3.76
N00001319,118,0,36,3,75,1,1,2,0,30.51,2.54,63.56,0.85,0.85,1.69
N00001320,101,1,33,0,58,2,0,7,0.99,32.67,0,57.43,1.98,0,6.93
N00001321,108,1,36,2,64,2,0,3,0.93,33.33,1.85,59.26,1.85,0,2.78
N00001322,133,1,80,3,41,1,1,6,0.75,60.15,2.26,30.83,0.75,0.75,4.51
N00001323,121,3,47,7,59,2,0,3,2.48,38.84,5.79,48.76,1.65,0,2.48
N00001324,113,0,32,1,74,1,0,5,0,28.32,0.88,65.49,0.88,0,4.42
N00001325,491,0,252,37,170,0,1,31,0,51.32,7.54,34.62,0,0.20,6.31
N00001326,125,0,44,0,77,0,0,4,0,35.20,0,61.60,0,0,3.20
N00001327,121,1,40,1,74,0,1,4,0.83,33.06,0.83,61.16,0,0.83,3.31
N00001328,378,4,172,47,125,3,1,26,1.06,45.50,12.43,33.07,0.79,0.26,6.88
N00001329,116,0,53,14,43,1,0,5,0,45.69,12.07,37.07,0.86,0,4.31
N00001330,124,2,45,2,69,0,0,6,1.61,36.29,1.61,55.65,0,0,4.84
N00001331,116,2,43,9,55,0,0,7,1.72,37.07,7.76,47.41,0,0,6.03
N00001332,103,1,61,1,34,2,1,3,0.97,59.22,0.97,33.01,1.94,0.97,2.91
N00001333,131,0,74,1,48,0,0,8,0,56.49,0.76,36.64,0,0,6.11
N00001334,140,0,78,27,30,0,1,4,0,55.71,19.29,21.43,0,0.71,2.86
N00001335,121,3,50,24,41,0,0,3,2.48,41.32,19.83,33.88,0,0,2.48
N00001336,108,0,51,1,48,1,0,7,0,47.22,0.93,44.44,0.93,0,6.48
N00001337,121,0,64,12,36,1,0,8,0,52.89,9.92,29.75,0.83,0,6.61
N00001338,125,0,33,0,85,1,0,6,0,26.40,0,68.00,0.80,0,4.80
N00001339,147,0,42,4,96,2,0,3,0,28.57,2.72,65.31,1.36,0,2.04
N00001340,378,2,103,97,154,1,7,14,0.53,27.25,25.66,40.74,0.26,1.85,3.70
N00001341,110,0,34,2,74,0,0,0,0,30.91,1.82,67.27,0,0,0
N00001342,126,0,41,1,75,0,0,9,0,32.54,0.79,59.52,0,0,7.14
N00001343,104,0,29,1,65,2,0,7,0,27.88,0.96,62.50,1.92,0,6.73
N00001344,117,0,25,1,82,0,2,7,0,21.37,0.85,70.09,0,1.71,5.98
N00001345,96,0,28,0,64,0,0,4,0,29.17,0,66.67,0,0,4.17
N00001346,341,0,118,15,193,1,1,13,0,34.60,4.40,56.60,0.29,0.29,3.81
N00001347,208,1,117,4,78,0,0,8,0.48,56.25,1.92,37.50,0,0,3.85
N00001348,128,0,46,1,73,2,0,6,0,35.94,0.78,57.03,1.56,0,4.69
N00001349,119,3,32,10,71,0,0,3,2.52,26.89,8.40,59.66,0,0,2.52
N00001350,413,7,216,61,98,10,9,12,1.69,52.30,14.77,23.73,2.42,2.18,2.91
N00001351,173,0,122,1,40,5,0,5,0,70.52,0.58,23.12,2.89,0,2.89
N00001352,137,1,68,8,54,3,1,2,0.73,49.64,5.84,39.42,2.19,0.73,1.46
N00001353,144,2,56,4,76,3,0,3,1.39,38.89,2.78,52.78,2.08,0,2.08
N00001354,397,1,170,128,68,2,21,7,0.25,42.82,32.24,17.13,0.50,5.29,1.76
N00001355,124,0,83,2,31,2,1,5,0,66.94,1.61,25.00,1.61,0.81,4.03
N00001356,112,0,77,5,21,3,0,6,0,68.75,4.46,18.75,2.68,0,5.36
N00001357,98,0,22,60,4,1,7,4,0,22.45,61.22,4.08,1.02,7.14,4.08
N00001358,163,0,109,1,37,9,0,7,0,66.87,0.61,22.70,5.52,0,4.29
N00001359,120,0,87,1,23,5,2,2,0,72.50,0.83,19.17,4.17,1.67,1.67
N00001360,116,0,91,0,22,1,2,0,0,78.45,0,18.97,0.86,1.72,0
N00001361,113,1,72,0,31,6,0,3,0.88,63.72,0,27.43,5.31,0,2.65
N00001362,134,0,103,3,22,2,0,4,0,76.87,2.24,16.42,1.49,0,2.99
N00001363,119,0,26,1,83,2,0,7,0,21.85,0.84,69.75,1.68,0,5.88
N00001364,251,2,94,9,133,1,2,10,0.80,37.45,3.59,52.99,0.40,0.80,3.98
N00001365,174,0,86,2,77,0,0,9,0,49.43,1.15,44.25,0,0,5.17
N00001366,119,0,32,1,75,1,0,10,0,26.89,0.84,63.03,0.84,0,8.40
N00001367,164,1,92,2,63,3,0,3,0.61,56.10,1.22,38.41,1.83,0,1.83
N00001368,126,1,36,4,78,0,0,7,0.79,28.57,3.17,61.90,0,0,5.56
N00001369,165,2,67,3,86,4,0,3,1.21,40.61,1.82,52.12,2.42,0,1.82
N00001370,187,3,78,3,97,0,0,6,1.60,41.71,1.60,51.87,0,0,3.21
N00001371,111,1,37,0,63,1,0,9,0.90,33.33,0,56.76,0.90,0,8.11
N00001372,247,3,91,4,136,2,0,11,1.21,36.84,1.62,55.06,0.81,0,4.45
N00001373,114,0,25,4,79,2,0,4,0,21.93,3.51,69.30,1.75,0,3.51
N00001374,112,0,29,3,76,1,0,3,0,25.89,2.68,67.86,0.89,0,2.68
N00001375,165,2,80,12,66,2,0,3,1.21,48.48,7.27,40.00,1.21,0,1.82
N00001376,96,0,28,4,59,0,0,5,0,29.17,4.17,61.46,0,0,5.21
N00001377,115,0,20,0,85,3,0,7,0,17.39,0,73.91,2.61,0,6.09
N00001378,106,1,39,4,61,0,0,1,0.94,36.79,3.77,57.55,0,0,0.94
N00001379,110,1,29,1,76,0,0,3,0.91,26.36,0.91,69.09,0,0,2.73
N00001380,133,0,73,8,47,0,1,4,0,54.89,6.02,35.34,0,0.75,3.01
N00001381,182,2,91,29,53,1,2,4,1.10,50.00,15.93,29.12,0.55,1.10,2.20
N00001382,115,2,52,2,51,1,0,7,1.74,45.22,1.74,44.35,0.87,0,6.09
N00001383,100,1,51,2,41,0,0,5,1.00,51.00,2.00,41.00,0,0,5.00
N00001384,117,1,31,4,76,1,0,4,0.85,26.50,3.42,64.96,0.85,0,3.42
N00001385,132,1,60,3,59,1,0,8,0.76,45.45,2.27,44.70,0.76,0,6.06
N00001386,262,2,89,5,154,3,0,9,0.76,33.97,1.91,58.78,1.15,0,3.44
N00001387,130,1,45,0,81,1,0,2,0.77,34.62,0,62.31,0.77,0,1.54
N00001388,115,0,40,45,22,2,2,4,0,34.78,39.13,19.13,1.74,1.74,3.48
N00001389,98,3,29,2,59,1,0,4,3.06,29.59,2.04,60.20,1.02,0,4.08
N00001390,107,1,30,1,65,0,0,10,0.93,28.04,0.93,60.75,0,0,9.35
N00001391,107,0,40,1,58,1,0,7,0,37.38,0.93,54.21,0.93,0,6.54
N00001392,132,0,41,38,50,0,1,2,0,31.06,28.79,37.88,0,0.76,1.52
N00001393,142,0,26,26,85,2,1,2,0,18.31,18.31,59.86,1.41,0.70,1.41
N00001394,122,0,41,0,76,0,0,5,0,33.61,0,62.30,0,0,4.10
N00001395,123,2,39,1,74,1,0,6,1.63,31.71,0.81,60.16,0.81,0,4.88
N00001396,320,1,223,14,77,1,1,3,0.31,69.69,4.38,24.06,0.31,0.31,0.94
N00001397,119,3,51,9,49,2,0,5,2.52,42.86,7.56,41.18,1.68,0,4.20
N00001398,131,3,34,2,86,1,0,5,2.29,25.95,1.53,65.65,0.76,0,3.82
N00001399,363,0,239,14,95,0,0,15,0,65.84,3.86,26.17,0,0,4.13
N00001400,137,0,50,3,77,1,0,6,0,36.50,2.19,56.20,0.73,0,4.38
N00001401,442,2,351,29,49,0,0,11,0.45,79.41,6.56,11.09,0,0,2.49
N00001402,292,0,196,10,71,3,0,12,0,67.12,3.42,24.32,1.03,0,4.11
N00001403,135,0,58,1,66,0,1,9,0,42.96,0.74,48.89,0,0.74,6.67
N00001404,295,1,200,18,62,1,0,13,0.34,67.80,6.10,21.02,0.34,0,4.41
N00001405,114,0,39,20,50,1,2,2,0,34.21,17.54,43.86,0.88,1.75,1.75
N00001406,112,0,46,2,60,0,0,4,0,41.07,1.79,53.57,0,0,3.57
N00001407,121,0,76,31,10,0,0,4,0,62.81,25.62,8.26,0,0,3.31
N00001408,211,2,130,2,69,0,0,8,0.95,61.61,0.95,32.70,0,0,3.79
N00001409,111,1,45,1,58,0,0,6,0.90,40.54,0.90,52.25,0,0,5.41
N00001410,125,1,40,1,76,0,0,7,0.80,32.00,0.80,60.80,0,0,5.60
N00001411,123,0,35,0,81,0,0,7,0,28.46,0,65.85,0,0,5.69
N00001412,102,1,64,15,19,0,0,3,0.98,62.75,14.71,18.63,0,0,2.94
N00001413,120,1,49,3,59,1,0,7,0.83,40.83,2.50,49.17,0.83,0,5.83
N00001414,112,0,35,3,71,0,0,3,0,31.25,2.68,63.39,0,0,2.68
N00001415,115,0,89,0,19,1,2,4,0,77.39,0,16.52,0.87,1.74,3.48
N00001416,472,3,391,12,44,2,3,17,0.64,82.84,2.54,9.32,0.42,0.64,3.60
N00001417,148,0,109,26,6,0,5,2,0,73.65,17.57,4.05,0,3.38,1.35
N00001418,321,3,200,61,43,0,5,9,0.93,62.31,19.00,13.40,0,1.56,2.80
N00001419,116,0,111,2,2,0,0,1,0,95.69,1.72,1.72,0,0,0.86
N00001420,132,2,103,5,14,2,1,5,1.52,78.03,3.79,10.61,1.52,0.76,3.79
N00001421,708,4,539,73,69,4,1,18,0.56,76.13,10.31,9.75,0.56,0.14,2.54
N00001422,115,0,93,4,12,1,3,2,0,80.87,3.48,10.43,0.87,2.61,1.74
N00001423,209,0,190,4,10,0,3,2,0,90.91,1.91,4.78,0,1.44,0.96
N00001424,114,0,88,0,17,4,0,5,0,77.19,0,14.91,3.51,0,4.39
N00001425,124,0,99,5,12,2,0,6,0,79.84,4.03,9.68,1.61,0,4.84
N00001426,118,0,104,4,5,2,0,3,0,88.14,3.39,4.24,1.69,0,2.54
N00001427,123,0,71,0,45,4,0,3,0,57.72,0,36.59,3.25,0,2.44
N00001428,128,0,52,0,70,1,0,5,0,40.63,0,54.69,0.78,0,3.91
N00001429,544,5,349,54,108,4,4,20,0.92,64.15,9.93,19.85,0.74,0.74,3.68
N00001430,129,0,117,2,7,0,1,2,0,90.70,1.55,5.43,0,0.78,1.55
N00001431,136,0,49,0,87,0,0,0,0,36.03,0,63.97,0,0,0
N00001432,138,1,87,5,33,6,1,5,0.72,63.04,3.62,23.91,4.35,0.72,3.62
N00001433,136,1,106,6,17,4,0,2,0.74,77.94,4.41,12.50,2.94,0,1.47
N00001434,134,0,91,3,31,3,0,6,0,67.91,2.24,23.13,2.24,0,4.48
N00001435,128,0,92,22,10,2,1,1,0,71.88,17.19,7.81,1.56,0.78,0.78
N00001436,130,0,106,1,22,0,0,1,0,81.54,0.77,16.92,0,0,0.77
N00001437,96,0,69,9,15,0,1,2,0,71.88,9.38,15.63,0,1.04,2.08
N00001438,139,0,99,14,23,3,0,0,0,71.22,10.07,16.55,2.16,0,0
N00001439,163,1,130,7,15,4,1,5,0.61,79.75,4.29,9.20,2.45,0.61,3.07
N00001440,141,0,65,24,40,2,3,7,0,46.10,17.02,28.37,1.42,2.13,4.96
N00001441,135,0,91,5,32,4,0,3,0,67.41,3.70,23.70,2.96,0,2.22
N00001442,115,0,89,3,15,4,1,3,0,77.39,2.61,13.04,3.48,0.87,2.61
N00001443,115,0,87,4,19,4,0,1,0,75.65,3.48,16.52,3.48,0,0.87
N00001444,155,0,88,34,21,9,1,2,0,56.77,21.94,13.55,5.81,0.65,1.29
N00001445,152,1,57,2,83,1,0,8,0.66,37.50,1.32,54.61,0.66,0,5.26
N00001446,132,0,38,2,85,2,0,5,0,28.79,1.52,64.39,1.52,0,3.79
N00001447,124,0,49,1,67,0,0,7,0,39.52,0.81,54.03,0,0,5.65
N00001448,133,0,45,1,76,0,0,11,0,33.83,0.75,57.14,0,0,8.27
N00001449,130,0,48,9,66,1,0,6,0,36.92,6.92,50.77,0.77,0,4.62
N00001450,118,0,45,1,64,0,0,8,0,38.14,0.85,54.24,0,0,6.78
N00001451,114,1,29,32,45,0,1,6,0.88,25.44,28.07,39.47,0,0.88,5.26
N00001452,124,0,46,2,69,0,0,7,0,37.10,1.61,55.65,0,0,5.65
N00001453,134,0,48,1,73,0,0,12,0,35.82,0.75,54.48,0,0,8.96
N00001454,117,0,37,2,69,0,0,9,0,31.62,1.71,58.97,0,0,7.69
N00001455,107,2,40,17,47,0,0,1,1.87,37.38,15.89,43.93,0,0,0.93
N00001456,141,0,71,0,61,2,0,7,0,50.35,0,43.26,1.42,0,4.96
N00001457,125,1,43,0,68,0,1,12,0.80,34.40,0,54.40,0,0.80,9.60
N00001458,130,2,55,20,47,2,1,3,1.54,42.31,15.38,36.15,1.54,0.77,2.31
N00001459,129,0,53,11,59,0,0,6,0,41.09,8.53,45.74,0,0,4.65
N00001460,263,0,107,22,121,1,0,12,0,40.68,8.37,46.01,0.38,0,4.56
N00001461,127,2,28,1,89,0,1,6,1.57,22.05,0.79,70.08,0,0.79,4.72
N00001462,137,2,61,3,68,0,0,3,1.46,44.53,2.19,49.64,0,0,2.19
N00001463,138,0,57,7,63,0,2,9,0,41.30,5.07,45.65,0,1.45,6.52
N00001464,128,0,49,1,72,0,1,5,0,38.28,0.78,56.25,0,0.78,3.91
N00001465,159,0,72,7,75,2,0,3,0,45.28,4.40,47.17,1.26,0,1.89
N00001466,105,0,54,28,20,0,0,3,0,51.43,26.67,19.05,0,0,2.86
N00001467,104,1,55,11,32,0,0,5,0.96,52.88,10.58,30.77,0,0,4.81
N00001468,111,0,42,7,55,1,1,5,0,37.84,6.31,49.55,0.90,0.90,4.50
N00001469,114,1,55,34,20,0,1,3,0.88,48.25,29.82,17.54,0,0.88,2.63
N00001470,134,1,81,6,41,0,1,4,0.75,60.45,4.48,30.60,0,0.75,2.99
N00001471,143,1,79,2,55,1,0,5,0.70,55.24,1.40,38.46,0.70,0,3.50
N00001472,238,1,169,6,53,0,0,9,0.42,71.01,2.52,22.27,0,0,3.78
N00001473,209,4,111,8,75,3,0,8,1.91,53.11,3.83,35.89,1.44,0,3.83
N00001474,113,0,60,1,47,0,0,5,0,53.10,0.88,41.59,0,0,4.42
N00001475,141,0,62,20,56,0,1,2,0,43.97,14.18,39.72,0,0.71,1.42
N00001476,128,1,53,1,69,1,0,3,0.78,41.41,0.78,53.91,0.78,0,2.34
N00001477,113,1,37,2,65,0,0,8,0.88,32.74,1.77,57.52,0,0,7.08
N00001478,132,0,79,7,43,0,0,3,0,59.85,5.30,32.58,0,0,2.27
N00001479,132,0,48,2,73,2,0,7,0,36.36,1.52,55.30,1.52,0,5.30
N00001480,240,1,138,23,66,2,0,10,0.42,57.50,9.58,27.50,0.83,0,4.17
N00001481,105,0,41,1,59,2,0,2,0,39.05,0.95,56.19,1.90,0,1.90
N00001482,139,0,65,0,73,0,0,1,0,46.76,0,52.52,0,0,0.72
N00001483,124,1,61,15,44,0,0,3,0.81,49.19,12.10,35.48,0,0,2.42
N00001484,112,1,55,4,47,0,0,5,0.89,49.11,3.57,41.96,0,0,4.46
N00001485,130,2,47,3,73,2,0,3,1.54,36.15,2.31,56.15,1.54,0,2.31
N00001486,127,1,52,2,64,0,0,8,0.79,40.94,1.57,50.39,0,0,6.30
N00001487,138,1,41,8,84,2,0,2,0.72,29.71,5.80,60.87,1.45,0,1.45
N00001488,117,1,43,1,66,1,0,5,0.85,36.75,0.85,56.41,0.85,0,4.27
N00001489,121,0,32,0,84,2,0,3,0,26.45,0,69.42,1.65,0,2.48
N00001490,101,1,35,3,58,1,0,3,0.99,34.65,2.97,57.43,0.99,0,2.97
N00001491,140,4,69,19,41,1,5,1,2.86,49.29,13.57,29.29,0.71,3.57,0.71
N00001492,115,0,76,3,33,0,1,2,0,66.09,2.61,28.70,0,0.87,1.74
N00001493,121,1,43,4,66,2,0,5,0.83,35.54,3.31,54.55,1.65,0,4.13
N00001494,96,1,28,4,56,2,1,4,1.04,29.17,4.17,58.33,2.08,1.04,4.17
N00001495,134,0,77,0,53,2,0,2,0,57.46,0,39.55,1.49,0,1.49
N00001496,150,6,61,6,71,3,1,2,4.00,40.67,4.00,47.33,2.00,0.67,1.33
N00001497,106,0,42,3,58,1,0,2,0,39.62,2.83,54.72,0.94,0,1.89
N00001498,198,0,140,21,27,2,0,8,0,70.71,10.61,13.64,1.01,0,4.04
N00001499,144,1,57,28,49,3,0,6,0.69,39.58,19.44,34.03,2.08,0,4.17
N00001500,147,2,48,64,21,1,7,4,1.36,32.65,43.54,14.29,0.68,4.76,2.72
N00001501,274,0,172,8,83,6,0,5,0,62.77,2.92,30.29,2.19,0,1.82
N00001502,196,0,138,4,44,6,0,4,0,70.41,2.04,22.45,3.06,0,2.04
N00001503,113,0,63,3,33,5,1,8,0,55.75,2.65,29.20,4.42,0.88,7.08
N00001504,106,2,52,6,36,0,3,7,1.89,49.06,5.66,33.96,0,2.83,6.60
N00001505,212,1,157,3,42,1,0,8,0.47,74.06,1.42,19.81,0.47,0,3.77
N00001506,128,1,73,7,42,2,0,3,0.78,57.03,5.47,32.81,1.56,0,2.34
N00001507,115,0,64,33,15,2,0,1,0,55.65,28.70,13.04,1.74,0,0.87
N00001508,207,0,143,9,45,4,0,6,0,69.08,4.35,21.74,1.93,0,2.90
N00001509,201,0,142,2,47,3,1,6,0,70.65,1.00,23.38,1.49,0.50,2.99
N00001510,122,0,42,9,68,2,0,1,0,34.43,7.38,55.74,1.64,0,0.82
N00001511,281,1,189,6,74,3,0,8,0.36,67.26,2.14,26.33,1.07,0,2.85
N00001512,137,1,65,3,61,0,0,7,0.73,47.45,2.19,44.53,0,0,5.11
N00001513,124,2,82,7,28,2,0,3,1.61,66.13,5.65,22.58,1.61,0,2.42
N00001514,109,1,61,1,41,0,0,5,0.92,55.96,0.92,37.61,0,0,4.59
N00001515,131,1,30,0,91,0,0,9,0.76,22.90,0,69.47,0,0,6.87
N00001516,127,1,41,1,80,0,0,4,0.79,32.28,0.79,62.99,0,0,3.15
N00001517,153,0,79,4,63,1,0,6,0,51.63,2.61,41.18,0.65,0,3.92
N00001518,174,1,102,1,69,0,0,1,0.57,58.62,0.57,39.66,0,0,0.57
N00001519,134,0,60,5,63,2,0,4,0,44.78,3.73,47.01,1.49,0,2.99
N00001520,114,0,73,2,38,0,0,1,0,64.04,1.75,33.33,0,0,0.88
N00001521,106,0,58,3,43,0,0,2,0,54.72,2.83,40.57,0,0,1.89
N00001522,115,1,34,4,69,0,0,7,0.87,29.57,3.48,60.00,0,0,6.09
N00001523,106,0,63,2,36,1,0,4,0,59.43,1.89,33.96,0.94,0,3.77
N00001524,111,0,72,2,34,1,0,2,0,64.86,1.80,30.63,0.90,0,1.80
N00001525,100,0,33,1,63,2,0,1,0,33.00,1.00,63.00,2.00,0,1.00
N00001526,112,0,20,49,37,0,3,3,0,17.86,43.75,33.04,0,2.68,2.68
N00001527,115,1,38,10,57,0,0,9,0.87,33.04,8.70,49.57,0,0,7.83
N00001528,123,0,43,12,57,1,0,10,0,34.96,9.76,46.34,0.81,0,8.13
N00001529,134,0,47,17,67,1,0,2,0,35.07,12.69,50.00,0.75,0,1.49
N00001530,165,0,68,2,85,0,0,10,0,41.21,1.21,51.52,0,0,6.06
N00001531,112,0,65,0,43,2,0,2,0,58.04,0,38.39,1.79,0,1.79
N00001532,148,0,24,0,119,0,1,4,0,16.22,0,80.41,0,0.68,2.70
N00001533,271,1,157,2,102,2,0,7,0.37,57.93,0.74,37.64,0.74,0,2.58
N00001534,132,0,81,0,42,1,2,6,0,61.36,0,31.82,0.76,1.52,4.55
N00001535,148,0,96,8,34,2,5,3,0,64.86,5.41,22.97,1.35,3.38,2.03
N00001536,126,0,57,1,57,3,0,8,0,45.24,0.79,45.24,2.38,0,6.35
N00001537,128,0,84,1,41,0,0,2,0,65.63,0.78,32.03,0,0,1.56
N00001538,128,0,19,1,105,1,0,2,0,14.84,0.78,82.03,0.78,0,1.56
N00001539,116,0,51,0,59,2,1,3,0,43.97,0,50.86,1.72,0.86,2.59
N00001540,136,0,71,1,58,1,0,5,0,52.21,0.74,42.65,0.74,0,3.68
N00001541,118,0,63,30,24,0,1,0,0,53.39,25.42,20.34,0,0.85,0
N00001542,121,0,68,3,49,0,0,1,0,56.20,2.48,40.50,0,0,0.83
N00001543,133,0,75,3,54,1,0,0,0,56.39,2.26,40.60,0.75,0,0
N00001544,115,0,64,2,47,1,0,1,0,55.65,1.74,40.87,0.87,0,0.87
N00001545,139,0,89,4,40,0,0,6,0,64.03,2.88,28.78,0,0,4.32
N00001546,125,0,65,1,56,1,0,2,0,52.00,0.80,44.80,0.80,0,1.60
N00001547,156,0,104,7,35,2,1,7,0,66.67,4.49,22.44,1.28,0.64,4.49
N00001548,179,2,147,5,19,1,0,5,1.12,82.12,2.79,10.61,0.56,0,2.79
N00001549,167,0,78,14,71,0,0,4,0,46.71,8.38,42.51,0,0,2.40
N00001550,108,0,62,14,25,2,0,5,0,57.41,12.96,23.15,1.85,0,4.63
N00001551,151,1,112,2,29,2,0,5,0.66,74.17,1.32,19.21,1.32,0,3.31
N00001552,156,1,74,3,66,2,3,7,0.64,47.44,1.92,42.31,1.28,1.92,4.49
N00001553,162,2,133,16,8,0,1,2,1.23,82.10,9.88,4.94,0,0.62,1.23
N00001554,151,2,98,6,31,0,0,14,1.32,64.90,3.97,20.53,0,0,9.27
N00001555,112,0,90,1,18,0,0,3,0,80.36,0.89,16.07,0,0,2.68
N00001556,96,1,34,0,59,1,0,1,1.04,35.42,0,61.46,1.04,0,1.04
N00001557,124,1,77,0,41,2,0,3,0.81,62.10,0,33.06,1.61,0,2.42
N00001558,106,2,76,4,20,0,0,4,1.89,71.70,3.77,18.87,0,0,3.77
N00001559,149,4,87,6,40,2,0,10,2.68,58.39,4.03,26.85,1.34,0,6.71
N00001560,101,1,48,1,45,1,0,5,0.99,47.52,0.99,44.55,0.99,0,4.95
N00001561,100,1,48,2,44,1,0,4,1.00,48.00,2.00,44.00,1.00,0,4.00
N00001562,110,0,85,1,19,1,0,4,0,77.27,0.91,17.27,0.91,0,3.64
N00001563,109,2,89,0,11,1,0,6,1.83,81.65,0,10.09,0.92,0,5.50
N00001564,140,1,81,0,54,2,0,2,0.71,57.86,0,38.57,1.43,0,1.43
N00001565,143,0,78,0,63,0,0,2,0,54.55,0,44.06,0,0,1.40
N00001566,141,0,74,0,62,3,0,2,0,52.48,0,43.97,2.13,0,1.42
N00001567,105,1,56,0,45,0,0,3,0.95,53.33,0,42.86,0,0,2.86
N00001568,107,0,36,4,64,1,0,2,0,33.64,3.74,59.81,0.93,0,1.87
N00001569,124,0,67,1,51,2,0,3,0,54.03,0.81,41.13,1.61,0,2.42
N00001570,418,0,311,25,69,3,0,10,0,74.40,5.98,16.51,0.72,0,2.39
N00001571,144,2,103,2,34,0,0,3,1.39,71.53,1.39,23.61,0,0,2.08
N00001572,126,0,74,1,49,1,0,1,0,58.73,0.79,38.89,0.79,0,0.79
N00001573,154,1,89,1,50,7,1,5,0.65,57.79,0.65,32.47,4.55,0.65,3.25
N00001574,118,0,77,3,35,1,0,2,0,65.25,2.54,29.66,0.85,0,1.69
N00001575,110,0,70,0,38,1,1,0,0,63.64,0,34.55,0.91,0.91,0
N00001576,124,0,50,1,72,1,0,0,0,40.32,0.81,58.06,0.81,0,0
N00001577,123,0,76,4,41,1,0,1,0,61.79,3.25,33.33,0.81,0,0.81
