GeographyCode,KS605NI0001,KS605NI0002,KS605NI0003,KS605NI0004,KS605NI0005,KS605NI0006,KS605NI0007,KS605NI0008,KS605NI0009,KS605NI0010,KS605NI0011,KS605NI0012,KS605NI0013,KS605NI0014,KS605NI0015,KS605NI0016,KS605NI0017,KS605NI0018,KS605NI0019,KS605NI0020,KS605NI0021,KS605NI0022,KS605NI0023,KS605NI0024,KS605NI0025,KS605NI0026,KS605NI0027,KS605NI0028,KS605NI0029,KS605NI0030,KS605NI0031,KS605NI0032,KS605NI0033,KS605NI0034,KS605NI0035,KS605NI0036,KS605NI0037
N00001270,127,0,0,8,2,2,1,19,4,11,2,9,2,3,8,23,11,17,5,0,0,6.30,1.57,1.57,0.79,14.96,3.15,8.66,1.57,7.09,1.57,2.36,6.30,18.11,8.66,13.39,3.94
N00001271,767,2,1,54,2,5,22,128,33,54,31,46,17,43,45,82,65,104,33,0.26,0.13,7.04,0.26,0.65,2.87,16.69,4.30,7.04,4.04,6.00,2.22,5.61,5.87,10.69,8.47,13.56,4.30
N00001272,105,0,0,6,1,0,1,11,5,11,3,6,1,4,8,13,7,18,10,0,0,5.71,0.95,0,0.95,10.48,4.76,10.48,2.86,5.71,0.95,3.81,7.62,12.38,6.67,17.14,9.52
N00001273,124,0,0,6,0,0,3,26,7,8,7,6,1,6,11,9,4,21,9,0,0,4.84,0,0,2.42,20.97,5.65,6.45,5.65,4.84,0.81,4.84,8.87,7.26,3.23,16.94,7.26
N00001274,88,1,0,7,1,0,8,24,2,9,1,5,0,5,9,5,6,3,2,1.14,0,7.95,1.14,0,9.09,27.27,2.27,10.23,1.14,5.68,0,5.68,10.23,5.68,6.82,3.41,2.27
N00001275,89,0,0,7,0,0,7,19,7,6,1,1,1,2,9,7,4,12,6,0,0,7.87,0,0,7.87,21.35,7.87,6.74,1.12,1.12,1.12,2.25,10.11,7.87,4.49,13.48,6.74
N00001276,78,0,0,4,0,0,1,18,3,6,1,4,0,2,8,11,3,10,7,0,0,5.13,0,0,1.28,23.08,3.85,7.69,1.28,5.13,0,2.56,10.26,14.10,3.85,12.82,8.97
N00001277,138,0,0,8,0,0,7,11,2,7,4,10,2,18,6,20,21,15,7,0,0,5.80,0,0,5.07,7.97,1.45,5.07,2.90,7.25,1.45,13.04,4.35,14.49,15.22,10.87,5.07
N00001278,148,0,0,10,0,0,7,25,4,10,9,3,0,12,6,22,8,21,11,0,0,6.76,0,0,4.73,16.89,2.70,6.76,6.08,2.03,0,8.11,4.05,14.86,5.41,14.19,7.43
N00001279,71,0,0,4,2,2,5,16,6,4,0,0,0,2,8,4,2,10,6,0,0,5.63,2.82,2.82,7.04,22.54,8.45,5.63,0,0,0,2.82,11.27,5.63,2.82,14.08,8.45
N00001280,74,0,0,4,0,0,9,13,1,7,0,4,1,1,7,7,5,12,3,0,0,5.41,0,0,12.16,17.57,1.35,9.46,0,5.41,1.35,1.35,9.46,9.46,6.76,16.22,4.05
N00001281,153,0,0,10,1,0,8,18,2,6,7,5,5,15,5,19,10,33,9,0,0,6.54,0.65,0,5.23,11.76,1.31,3.92,4.58,3.27,3.27,9.80,3.27,12.42,6.54,21.57,5.88
N00001282,153,0,1,13,0,0,4,22,4,3,4,8,3,18,4,22,20,18,9,0,0.65,8.50,0,0,2.61,14.38,2.61,1.96,2.61,5.23,1.96,11.76,2.61,14.38,13.07,11.76,5.88
N00001283,171,0,0,8,1,2,3,20,4,11,9,6,3,15,5,21,21,36,6,0,0,4.68,0.58,1.17,1.75,11.70,2.34,6.43,5.26,3.51,1.75,8.77,2.92,12.28,12.28,21.05,3.51
N00001284,197,0,0,10,1,5,8,32,6,7,11,9,2,18,9,24,21,24,10,0,0,5.08,0.51,2.54,4.06,16.24,3.05,3.55,5.58,4.57,1.02,9.14,4.57,12.18,10.66,12.18,5.08
N00001285,172,0,0,11,2,3,7,23,7,3,11,8,1,11,4,31,12,29,9,0,0,6.40,1.16,1.74,4.07,13.37,4.07,1.74,6.40,4.65,0.58,6.40,2.33,18.02,6.98,16.86,5.23
N00001286,170,0,0,19,2,1,10,34,6,10,5,8,0,4,7,19,13,27,5,0,0,11.18,1.18,0.59,5.88,20.00,3.53,5.88,2.94,4.71,0,2.35,4.12,11.18,7.65,15.88,2.94
N00001287,136,0,0,14,0,1,8,31,2,6,3,5,1,7,6,14,9,20,9,0,0,10.29,0,0.74,5.88,22.79,1.47,4.41,2.21,3.68,0.74,5.15,4.41,10.29,6.62,14.71,6.62
N00001288,148,0,0,17,2,1,8,22,6,7,3,6,0,11,6,18,9,25,7,0,0,11.49,1.35,0.68,5.41,14.86,4.05,4.73,2.03,4.05,0,7.43,4.05,12.16,6.08,16.89,4.73
N00001289,159,0,0,12,0,1,10,41,6,5,3,9,2,6,5,15,14,25,5,0,0,7.55,0,0.63,6.29,25.79,3.77,3.14,1.89,5.66,1.26,3.77,3.14,9.43,8.81,15.72,3.14
N00001290,156,0,0,22,0,1,10,23,8,9,3,11,1,4,4,17,13,24,6,0,0,14.10,0,0.64,6.41,14.74,5.13,5.77,1.92,7.05,0.64,2.56,2.56,10.90,8.33,15.38,3.85
N00001291,161,0,1,10,0,2,8,33,7,6,2,5,3,11,3,17,14,27,12,0,0.62,6.21,0,1.24,4.97,20.50,4.35,3.73,1.24,3.11,1.86,6.83,1.86,10.56,8.70,16.77,7.45
N00001292,457,0,0,15,2,2,25,78,25,28,24,21,7,17,10,55,51,77,20,0,0,3.28,0.44,0.44,5.47,17.07,5.47,6.13,5.25,4.60,1.53,3.72,2.19,12.04,11.16,16.85,4.38
N00001293,190,0,0,10,1,3,6,44,9,9,8,7,5,11,3,26,16,26,6,0,0,5.26,0.53,1.58,3.16,23.16,4.74,4.74,4.21,3.68,2.63,5.79,1.58,13.68,8.42,13.68,3.16
N00001294,125,0,0,5,0,0,6,23,6,4,5,2,4,3,1,20,10,24,12,0,0,4.00,0,0,4.80,18.40,4.80,3.20,4.00,1.60,3.20,2.40,0.80,16.00,8.00,19.20,9.60
N00001295,154,0,0,10,2,1,5,26,7,8,6,9,3,6,4,12,20,25,10,0,0,6.49,1.30,0.65,3.25,16.88,4.55,5.19,3.90,5.84,1.95,3.90,2.60,7.79,12.99,16.23,6.49
N00001296,93,0,0,9,0,1,4,26,1,6,1,0,2,1,5,8,7,19,3,0,0,9.68,0,1.08,4.30,27.96,1.08,6.45,1.08,0,2.15,1.08,5.38,8.60,7.53,20.43,3.23
N00001297,172,0,0,14,0,0,7,44,8,10,4,5,3,3,7,14,20,25,8,0,0,8.14,0,0,4.07,25.58,4.65,5.81,2.33,2.91,1.74,1.74,4.07,8.14,11.63,14.53,4.65
N00001298,130,0,0,5,1,2,7,25,6,6,2,5,1,9,6,7,5,32,11,0,0,3.85,0.77,1.54,5.38,19.23,4.62,4.62,1.54,3.85,0.77,6.92,4.62,5.38,3.85,24.62,8.46
N00001299,118,0,0,8,0,1,10,15,13,9,2,0,2,4,5,10,11,24,4,0,0,6.78,0,0.85,8.47,12.71,11.02,7.63,1.69,0,1.69,3.39,4.24,8.47,9.32,20.34,3.39
N00001300,126,0,0,2,0,1,12,26,9,5,2,3,2,7,3,11,24,11,8,0,0,1.59,0,0.79,9.52,20.63,7.14,3.97,1.59,2.38,1.59,5.56,2.38,8.73,19.05,8.73,6.35
N00001301,158,0,0,11,1,1,3,21,14,6,7,7,2,5,7,21,13,29,10,0,0,6.96,0.63,0.63,1.90,13.29,8.86,3.80,4.43,4.43,1.27,3.16,4.43,13.29,8.23,18.35,6.33
N00001302,181,0,0,7,0,1,7,43,9,19,5,7,2,6,13,7,12,37,6,0,0,3.87,0,0.55,3.87,23.76,4.97,10.50,2.76,3.87,1.10,3.31,7.18,3.87,6.63,20.44,3.31
N00001303,100,0,0,6,0,0,5,21,5,7,1,2,2,4,2,12,10,18,5,0,0,6.00,0,0,5.00,21.00,5.00,7.00,1.00,2.00,2.00,4.00,2.00,12.00,10.00,18.00,5.00
N00001304,114,0,0,4,0,0,7,21,13,6,2,4,0,6,2,13,13,18,5,0,0,3.51,0,0,6.14,18.42,11.40,5.26,1.75,3.51,0,5.26,1.75,11.40,11.40,15.79,4.39
N00001305,126,0,0,6,0,5,6,25,5,4,1,7,0,6,0,17,14,25,5,0,0,4.76,0,3.97,4.76,19.84,3.97,3.17,0.79,5.56,0,4.76,0,13.49,11.11,19.84,3.97
N00001306,69,1,0,5,1,0,3,16,1,3,2,2,0,4,4,6,3,14,4,1.45,0,7.25,1.45,0,4.35,23.19,1.45,4.35,2.90,2.90,0,5.80,5.80,8.70,4.35,20.29,5.80
N00001307,102,0,0,1,1,0,13,22,3,7,6,4,0,3,4,9,6,16,7,0,0,0.98,0.98,0,12.75,21.57,2.94,6.86,5.88,3.92,0,2.94,3.92,8.82,5.88,15.69,6.86
N00001308,197,1,0,9,1,2,7,28,13,7,4,11,3,12,12,14,19,42,12,0.51,0,4.57,0.51,1.02,3.55,14.21,6.60,3.55,2.03,5.58,1.52,6.09,6.09,7.11,9.64,21.32,6.09
N00001309,124,0,0,4,0,3,3,27,10,8,5,8,0,4,3,14,7,25,3,0,0,3.23,0,2.42,2.42,21.77,8.06,6.45,4.03,6.45,0,3.23,2.42,11.29,5.65,20.16,2.42
N00001310,408,1,0,15,0,4,23,77,34,26,20,14,6,16,11,25,37,84,15,0.25,0,3.68,0,0.98,5.64,18.87,8.33,6.37,4.90,3.43,1.47,3.92,2.70,6.13,9.07,20.59,3.68
N00001311,69,0,0,3,1,0,4,14,6,7,0,2,4,0,8,1,6,12,1,0,0,4.35,1.45,0,5.80,20.29,8.70,10.14,0,2.90,5.80,0,11.59,1.45,8.70,17.39,1.45
N00001312,208,0,0,15,0,2,8,40,12,14,6,8,3,10,15,14,16,38,7,0,0,7.21,0,0.96,3.85,19.23,5.77,6.73,2.88,3.85,1.44,4.81,7.21,6.73,7.69,18.27,3.37
N00001313,201,0,0,18,0,2,6,30,8,9,8,12,1,8,11,13,20,47,8,0,0,8.96,0,1.00,2.99,14.93,3.98,4.48,3.98,5.97,0.50,3.98,5.47,6.47,9.95,23.38,3.98
N00001314,145,0,0,6,0,2,3,26,16,9,2,9,1,5,2,2,17,36,9,0,0,4.14,0,1.38,2.07,17.93,11.03,6.21,1.38,6.21,0.69,3.45,1.38,1.38,11.72,24.83,6.21
N00001315,101,0,0,9,0,3,3,20,5,2,6,8,1,4,3,9,6,17,5,0,0,8.91,0,2.97,2.97,19.80,4.95,1.98,5.94,7.92,0.99,3.96,2.97,8.91,5.94,16.83,4.95
N00001316,79,0,0,7,0,0,4,15,4,6,1,3,1,8,5,6,2,14,3,0,0,8.86,0,0,5.06,18.99,5.06,7.59,1.27,3.80,1.27,10.13,6.33,7.59,2.53,17.72,3.80
N00001317,128,0,0,16,1,2,8,25,14,1,1,4,4,3,4,9,12,15,9,0,0,12.50,0.78,1.56,6.25,19.53,10.94,0.78,0.78,3.13,3.13,2.34,3.13,7.03,9.38,11.72,7.03
N00001318,137,0,0,13,0,3,11,22,7,6,5,2,2,7,10,12,10,20,7,0,0,9.49,0,2.19,8.03,16.06,5.11,4.38,3.65,1.46,1.46,5.11,7.30,8.76,7.30,14.60,5.11
N00001319,132,0,0,8,0,2,4,21,6,5,0,6,4,5,7,13,13,28,10,0,0,6.06,0,1.52,3.03,15.91,4.55,3.79,0,4.55,3.03,3.79,5.30,9.85,9.85,21.21,7.58
N00001320,122,0,0,6,0,1,10,27,5,4,7,3,1,7,5,12,9,17,8,0,0,4.92,0,0.82,8.20,22.13,4.10,3.28,5.74,2.46,0.82,5.74,4.10,9.84,7.38,13.93,6.56
N00001321,106,0,0,3,0,1,7,30,3,7,9,1,4,6,8,9,4,8,6,0,0,2.83,0,0.94,6.60,28.30,2.83,6.60,8.49,0.94,3.77,5.66,7.55,8.49,3.77,7.55,5.66
N00001322,95,0,0,6,1,0,2,14,2,5,1,4,1,5,9,9,7,20,9,0,0,6.32,1.05,0,2.11,14.74,2.11,5.26,1.05,4.21,1.05,5.26,9.47,9.47,7.37,21.05,9.47
N00001323,122,0,0,11,1,0,4,23,8,8,2,4,3,6,9,14,5,18,6,0,0,9.02,0.82,0,3.28,18.85,6.56,6.56,1.64,3.28,2.46,4.92,7.38,11.48,4.10,14.75,4.92
N00001324,100,0,0,4,1,0,6,19,5,7,2,1,1,3,9,7,15,16,4,0,0,4.00,1.00,0,6.00,19.00,5.00,7.00,2.00,1.00,1.00,3.00,9.00,7.00,15.00,16.00,4.00
N00001325,657,0,0,16,1,4,25,66,6,30,49,46,15,93,18,45,82,135,26,0,0,2.44,0.15,0.61,3.81,10.05,0.91,4.57,7.46,7.00,2.28,14.16,2.74,6.85,12.48,20.55,3.96
N00001326,160,0,0,3,1,1,10,21,5,4,3,6,4,30,2,7,16,41,6,0,0,1.88,0.63,0.63,6.25,13.13,3.13,2.50,1.88,3.75,2.50,18.75,1.25,4.38,10.00,25.62,3.75
N00001327,123,0,1,5,0,1,6,11,1,9,8,8,3,23,2,4,15,23,3,0,0.81,4.07,0,0.81,4.88,8.94,0.81,7.32,6.50,6.50,2.44,18.70,1.63,3.25,12.20,18.70,2.44
N00001328,457,0,0,19,2,1,18,49,11,20,23,24,16,74,11,35,54,82,18,0,0,4.16,0.44,0.22,3.94,10.72,2.41,4.38,5.03,5.25,3.50,16.19,2.41,7.66,11.82,17.94,3.94
N00001329,134,0,0,4,1,0,6,16,4,8,5,7,1,13,4,11,19,26,9,0,0,2.99,0.75,0,4.48,11.94,2.99,5.97,3.73,5.22,0.75,9.70,2.99,8.21,14.18,19.40,6.72
N00001330,153,1,0,5,2,0,4,18,3,5,13,5,4,22,7,13,17,27,7,0.65,0,3.27,1.31,0,2.61,11.76,1.96,3.27,8.50,3.27,2.61,14.38,4.58,8.50,11.11,17.65,4.58
N00001331,138,0,0,3,0,1,1,11,4,5,3,5,9,18,3,7,19,44,5,0,0,2.17,0,0.72,0.72,7.97,2.90,3.62,2.17,3.62,6.52,13.04,2.17,5.07,13.77,31.88,3.62
N00001332,129,0,0,8,0,1,6,23,1,9,6,8,2,7,11,8,14,20,5,0,0,6.20,0,0.78,4.65,17.83,0.78,6.98,4.65,6.20,1.55,5.43,8.53,6.20,10.85,15.50,3.88
N00001333,178,0,1,5,1,2,5,19,1,8,9,12,4,20,1,16,27,39,8,0,0.56,2.81,0.56,1.12,2.81,10.67,0.56,4.49,5.06,6.74,2.25,11.24,0.56,8.99,15.17,21.91,4.49
N00001334,156,0,0,4,0,0,3,15,2,13,11,10,3,24,3,15,18,23,12,0,0,2.56,0,0,1.92,9.62,1.28,8.33,7.05,6.41,1.92,15.38,1.92,9.62,11.54,14.74,7.69
N00001335,146,1,0,10,1,0,2,16,2,16,14,4,1,14,5,14,16,20,10,0.68,0,6.85,0.68,0,1.37,10.96,1.37,10.96,9.59,2.74,0.68,9.59,3.42,9.59,10.96,13.70,6.85
N00001336,143,0,0,1,3,0,2,10,4,2,3,8,0,24,8,11,21,45,1,0,0,0.70,2.10,0,1.40,6.99,2.80,1.40,2.10,5.59,0,16.78,5.59,7.69,14.69,31.47,0.70
N00001337,159,0,1,10,0,0,4,14,1,12,6,10,4,26,0,13,25,29,4,0,0.63,6.29,0,0,2.52,8.81,0.63,7.55,3.77,6.29,2.52,16.35,0,8.18,15.72,18.24,2.52
N00001338,127,0,0,7,0,1,6,20,5,9,6,6,2,6,4,13,9,25,8,0,0,5.51,0,0.79,4.72,15.75,3.94,7.09,4.72,4.72,1.57,4.72,3.15,10.24,7.09,19.69,6.30
N00001339,143,0,0,7,1,0,12,21,8,5,3,4,0,5,8,9,20,33,7,0,0,4.90,0.70,0,8.39,14.69,5.59,3.50,2.10,2.80,0,3.50,5.59,6.29,13.99,23.08,4.90
N00001340,315,1,0,22,2,2,9,43,12,21,11,11,6,15,16,16,31,81,16,0.32,0,6.98,0.63,0.63,2.86,13.65,3.81,6.67,3.49,3.49,1.90,4.76,5.08,5.08,9.84,25.71,5.08
N00001341,152,0,0,13,2,1,10,28,6,4,6,6,0,9,3,12,21,26,5,0,0,8.55,1.32,0.66,6.58,18.42,3.95,2.63,3.95,3.95,0,5.92,1.97,7.89,13.82,17.11,3.29
N00001342,176,0,0,4,1,2,4,31,7,8,7,9,2,13,5,25,30,25,3,0,0,2.27,0.57,1.14,2.27,17.61,3.98,4.55,3.98,5.11,1.14,7.39,2.84,14.20,17.05,14.20,1.70
N00001343,162,0,1,9,2,0,12,28,8,5,10,5,3,7,2,11,33,21,5,0,0.62,5.56,1.23,0,7.41,17.28,4.94,3.09,6.17,3.09,1.85,4.32,1.23,6.79,20.37,12.96,3.09
N00001344,178,0,0,8,1,0,9,29,11,6,5,8,2,13,5,16,23,35,7,0,0,4.49,0.56,0,5.06,16.29,6.18,3.37,2.81,4.49,1.12,7.30,2.81,8.99,12.92,19.66,3.93
N00001345,111,0,0,8,0,0,5,15,7,0,5,4,1,12,4,14,18,18,0,0,0,7.21,0,0,4.50,13.51,6.31,0,4.50,3.60,0.90,10.81,3.60,12.61,16.22,16.22,0
N00001346,447,0,0,24,3,1,15,54,12,18,25,24,12,41,14,39,60,84,21,0,0,5.37,0.67,0.22,3.36,12.08,2.68,4.03,5.59,5.37,2.68,9.17,3.13,8.72,13.42,18.79,4.70
N00001347,292,0,1,13,2,0,7,44,11,8,21,23,2,20,9,28,25,58,20,0,0.34,4.45,0.68,0,2.40,15.07,3.77,2.74,7.19,7.88,0.68,6.85,3.08,9.59,8.56,19.86,6.85
N00001348,157,0,0,2,0,0,6,28,5,7,7,5,3,13,5,13,22,32,9,0,0,1.27,0,0,3.82,17.83,3.18,4.46,4.46,3.18,1.91,8.28,3.18,8.28,14.01,20.38,5.73
N00001349,134,0,0,7,3,0,4,16,3,8,11,4,1,11,4,12,18,27,5,0,0,5.22,2.24,0,2.99,11.94,2.24,5.97,8.21,2.99,0.75,8.21,2.99,8.96,13.43,20.15,3.73
N00001350,224,0,1,8,1,1,14,54,19,15,9,7,2,8,11,9,16,40,9,0,0.45,3.57,0.45,0.45,6.25,24.11,8.48,6.70,4.02,3.13,0.89,3.57,4.91,4.02,7.14,17.86,4.02
N00001351,116,0,0,4,0,1,4,25,4,9,4,5,0,5,8,11,10,19,7,0,0,3.45,0,0.86,3.45,21.55,3.45,7.76,3.45,4.31,0,4.31,6.90,9.48,8.62,16.38,6.03
N00001352,137,1,0,2,0,1,5,19,10,20,9,11,1,2,4,12,11,16,13,0.73,0,1.46,0,0.73,3.65,13.87,7.30,14.60,6.57,8.03,0.73,1.46,2.92,8.76,8.03,11.68,9.49
N00001353,71,0,0,0,0,1,6,10,5,5,1,1,0,3,3,8,8,13,7,0,0,0,0,1.41,8.45,14.08,7.04,7.04,1.41,1.41,0,4.23,4.23,11.27,11.27,18.31,9.86
N00001354,183,0,0,6,1,0,7,39,11,9,3,8,2,7,16,15,18,22,19,0,0,3.28,0.55,0,3.83,21.31,6.01,4.92,1.64,4.37,1.09,3.83,8.74,8.20,9.84,12.02,10.38
N00001355,101,0,0,6,0,1,6,18,3,7,4,3,1,3,5,10,13,18,3,0,0,5.94,0,0.99,5.94,17.82,2.97,6.93,3.96,2.97,0.99,2.97,4.95,9.90,12.87,17.82,2.97
N00001356,81,0,0,9,0,1,2,17,6,7,0,3,1,3,5,5,10,6,6,0,0,11.11,0,1.23,2.47,20.99,7.41,8.64,0,3.70,1.23,3.70,6.17,6.17,12.35,7.41,7.41
N00001357,37,0,0,3,0,0,5,5,1,4,1,1,1,1,4,1,1,9,0,0,0,8.11,0,0,13.51,13.51,2.70,10.81,2.70,2.70,2.70,2.70,10.81,2.70,2.70,24.32,0
N00001358,106,0,0,4,0,1,3,22,4,15,1,6,0,2,5,7,15,16,5,0,0,3.77,0,0.94,2.83,20.75,3.77,14.15,0.94,5.66,0,1.89,4.72,6.60,14.15,15.09,4.72
N00001359,112,0,0,6,0,0,11,25,7,8,5,4,1,5,8,7,5,14,6,0,0,5.36,0,0,9.82,22.32,6.25,7.14,4.46,3.57,0.89,4.46,7.14,6.25,4.46,12.50,5.36
N00001360,89,0,0,5,1,1,4,16,5,11,2,4,0,3,7,5,7,13,5,0,0,5.62,1.12,1.12,4.49,17.98,5.62,12.36,2.25,4.49,0,3.37,7.87,5.62,7.87,14.61,5.62
N00001361,95,0,0,6,0,2,4,21,5,8,0,2,2,4,8,2,13,14,4,0,0,6.32,0,2.11,4.21,22.11,5.26,8.42,0,2.11,2.11,4.21,8.42,2.11,13.68,14.74,4.21
N00001362,88,0,0,4,0,0,0,21,13,7,1,1,2,3,7,6,5,17,1,0,0,4.55,0,0,0,23.86,14.77,7.95,1.14,1.14,2.27,3.41,7.95,6.82,5.68,19.32,1.14
N00001363,133,0,0,15,0,0,9,24,6,4,7,2,2,11,4,15,20,8,6,0,0,11.28,0,0,6.77,18.05,4.51,3.01,5.26,1.50,1.50,8.27,3.01,11.28,15.04,6.02,4.51
N00001364,308,0,0,30,1,3,13,53,16,20,24,10,1,17,12,31,20,40,17,0,0,9.74,0.32,0.97,4.22,17.21,5.19,6.49,7.79,3.25,0.32,5.52,3.90,10.06,6.49,12.99,5.52
N00001365,224,0,1,21,0,1,9,29,16,17,13,11,0,17,8,25,13,22,21,0,0.45,9.38,0,0.45,4.02,12.95,7.14,7.59,5.80,4.91,0,7.59,3.57,11.16,5.80,9.82,9.38
N00001366,140,0,0,11,0,1,11,16,4,8,9,10,0,12,7,13,20,13,5,0,0,7.86,0,0.71,7.86,11.43,2.86,5.71,6.43,7.14,0,8.57,5.00,9.29,14.29,9.29,3.57
N00001367,161,0,0,14,0,1,10,29,8,7,8,5,3,7,10,16,12,25,6,0,0,8.70,0,0.62,6.21,18.01,4.97,4.35,4.97,3.11,1.86,4.35,6.21,9.94,7.45,15.53,3.73
N00001368,139,0,0,7,0,2,6,9,7,8,6,10,3,8,1,19,19,23,11,0,0,5.04,0,1.44,4.32,6.47,5.04,5.76,4.32,7.19,2.16,5.76,0.72,13.67,13.67,16.55,7.91
N00001369,201,0,0,14,0,3,10,32,13,7,15,10,0,8,7,21,14,28,19,0,0,6.97,0,1.49,4.98,15.92,6.47,3.48,7.46,4.98,0,3.98,3.48,10.45,6.97,13.93,9.45
N00001370,166,0,0,12,1,1,11,25,4,5,5,6,2,16,3,23,17,20,15,0,0,7.23,0.60,0.60,6.63,15.06,2.41,3.01,3.01,3.61,1.20,9.64,1.81,13.86,10.24,12.05,9.04
N00001371,166,2,0,15,2,1,5,21,3,6,7,15,4,8,4,20,20,21,12,1.20,0,9.04,1.20,0.60,3.01,12.65,1.81,3.61,4.22,9.04,2.41,4.82,2.41,12.05,12.05,12.65,7.23
N00001372,296,0,0,22,2,2,14,47,15,13,12,15,4,12,15,32,29,43,19,0,0,7.43,0.68,0.68,4.73,15.88,5.07,4.39,4.05,5.07,1.35,4.05,5.07,10.81,9.80,14.53,6.42
N00001373,160,0,0,13,1,0,12,29,3,6,5,6,2,10,13,16,18,17,9,0,0,8.13,0.63,0,7.50,18.13,1.88,3.75,3.13,3.75,1.25,6.25,8.13,10.00,11.25,10.63,5.63
N00001374,151,0,0,9,1,0,17,27,2,5,3,6,3,5,8,21,22,13,9,0,0,5.96,0.66,0,11.26,17.88,1.32,3.31,1.99,3.97,1.99,3.31,5.30,13.91,14.57,8.61,5.96
N00001375,141,0,1,14,0,0,9,31,4,7,4,7,1,11,3,13,9,21,6,0,0.71,9.93,0,0,6.38,21.99,2.84,4.96,2.84,4.96,0.71,7.80,2.13,9.22,6.38,14.89,4.26
N00001376,107,0,0,9,2,2,6,18,8,10,4,6,0,4,4,12,5,11,6,0,0,8.41,1.87,1.87,5.61,16.82,7.48,9.35,3.74,5.61,0,3.74,3.74,11.21,4.67,10.28,5.61
N00001377,140,0,0,6,4,0,8,21,6,6,2,8,0,8,11,16,15,17,12,0,0,4.29,2.86,0,5.71,15.00,4.29,4.29,1.43,5.71,0,5.71,7.86,11.43,10.71,12.14,8.57
N00001378,146,2,0,15,0,0,5,25,9,7,3,6,3,10,8,16,11,16,10,1.37,0,10.27,0,0,3.42,17.12,6.16,4.79,2.05,4.11,2.05,6.85,5.48,10.96,7.53,10.96,6.85
N00001379,128,0,0,13,1,0,6,24,4,7,3,6,0,3,4,14,17,18,8,0,0,10.16,0.78,0,4.69,18.75,3.13,5.47,2.34,4.69,0,2.34,3.13,10.94,13.28,14.06,6.25
N00001380,202,0,0,3,3,0,2,14,1,13,15,7,4,27,3,23,35,41,11,0,0,1.49,1.49,0,0.99,6.93,0.50,6.44,7.43,3.47,1.98,13.37,1.49,11.39,17.33,20.30,5.45
N00001381,258,0,0,17,3,2,3,24,2,22,27,18,3,28,5,21,31,44,8,0,0,6.59,1.16,0.78,1.16,9.30,0.78,8.53,10.47,6.98,1.16,10.85,1.94,8.14,12.02,17.05,3.10
N00001382,166,1,0,10,3,0,3,15,1,7,10,5,2,19,2,16,32,33,7,0.60,0,6.02,1.81,0,1.81,9.04,0.60,4.22,6.02,3.01,1.20,11.45,1.20,9.64,19.28,19.88,4.22
N00001383,136,1,0,9,2,0,5,11,3,3,9,2,1,14,2,11,25,31,7,0.74,0,6.62,1.47,0,3.68,8.09,2.21,2.21,6.62,1.47,0.74,10.29,1.47,8.09,18.38,22.79,5.15
N00001384,154,0,0,13,1,1,5,13,1,6,14,10,3,11,4,14,13,31,14,0,0,8.44,0.65,0.65,3.25,8.44,0.65,3.90,9.09,6.49,1.95,7.14,2.60,9.09,8.44,20.13,9.09
N00001385,183,0,0,7,1,0,9,15,2,6,15,6,4,26,6,17,30,27,12,0,0,3.83,0.55,0,4.92,8.20,1.09,3.28,8.20,3.28,2.19,14.21,3.28,9.29,16.39,14.75,6.56
N00001386,306,0,0,13,1,1,3,46,14,26,19,25,2,27,13,30,34,38,14,0,0,4.25,0.33,0.33,0.98,15.03,4.58,8.50,6.21,8.17,0.65,8.82,4.25,9.80,11.11,12.42,4.58
N00001387,161,0,0,13,2,2,4,31,7,13,11,4,0,6,8,13,19,18,10,0,0,8.07,1.24,1.24,2.48,19.25,4.35,8.07,6.83,2.48,0,3.73,4.97,8.07,11.80,11.18,6.21
N00001388,103,0,0,8,3,1,3,17,4,4,3,2,1,7,3,8,16,16,7,0,0,7.77,2.91,0.97,2.91,16.50,3.88,3.88,2.91,1.94,0.97,6.80,2.91,7.77,15.53,15.53,6.80
N00001389,110,0,0,8,1,0,7,12,5,4,17,9,1,2,2,10,15,11,6,0,0,7.27,0.91,0,6.36,10.91,4.55,3.64,15.45,8.18,0.91,1.82,1.82,9.09,13.64,10.00,5.45
N00001390,155,0,0,11,0,1,6,11,4,11,3,10,1,12,3,15,31,26,10,0,0,7.10,0,0.65,3.87,7.10,2.58,7.10,1.94,6.45,0.65,7.74,1.94,9.68,20.00,16.77,6.45
N00001391,171,0,0,11,0,2,7,24,6,3,7,13,6,12,3,22,28,20,7,0,0,6.43,0,1.17,4.09,14.04,3.51,1.75,4.09,7.60,3.51,7.02,1.75,12.87,16.37,11.70,4.09
N00001392,152,0,0,14,2,1,6,18,4,15,11,13,3,8,9,12,17,15,4,0,0,9.21,1.32,0.66,3.95,11.84,2.63,9.87,7.24,8.55,1.97,5.26,5.92,7.89,11.18,9.87,2.63
N00001393,199,0,0,5,2,2,6,21,4,10,24,13,1,16,8,18,28,32,9,0,0,2.51,1.01,1.01,3.02,10.55,2.01,5.03,12.06,6.53,0.50,8.04,4.02,9.05,14.07,16.08,4.52
N00001394,155,0,0,7,0,1,8,16,1,7,12,6,4,17,8,18,21,24,5,0,0,4.52,0,0.65,5.16,10.32,0.65,4.52,7.74,3.87,2.58,10.97,5.16,11.61,13.55,15.48,3.23
