GeographyCode,KS210NI0001,KS210NI0002,KS210NI0003,KS210NI0004,KS210NI0005,KS210NI0006,KS210NI0007,KS210NI0008,KS210NI0009,KS210NI0010,KS210NI0011,KS210NI0012,KS210NI0013,KS210NI0014,KS210NI0015
N00001069,309,17,0,1,0,8,26,283,5.50,0,0.32,0,2.59,8.41,91.59
N00001070,497,28,5,3,1,8,45,452,5.63,1.01,0.60,0.20,1.61,9.05,90.95
N00001071,298,26,1,1,4,4,36,262,8.72,0.34,0.34,1.34,1.34,12.08,87.92
N00001072,311,13,2,1,1,0,17,294,4.18,0.64,0.32,0.32,0,5.47,94.53
N00001073,275,11,2,0,1,1,15,260,4.00,0.73,0,0.36,0.36,5.45,94.55
N00001074,237,12,1,3,0,9,25,212,5.06,0.42,1.27,0,3.80,10.55,89.45
N00001075,296,19,3,0,0,3,25,271,6.42,1.01,0,0,1.01,8.45,91.55
N00001076,263,17,0,2,4,1,24,239,6.46,0,0.76,1.52,0.38,9.13,90.87
N00001077,222,7,1,1,2,8,19,203,3.15,0.45,0.45,0.90,3.60,8.56,91.44
N00001078,248,7,0,1,2,3,13,235,2.82,0,0.40,0.81,1.21,5.24,94.76
N00001079,787,25,0,2,3,2,32,755,3.18,0,0.25,0.38,0.25,4.07,95.93
N00001080,309,12,1,0,4,2,19,290,3.88,0.32,0,1.29,0.65,6.15,93.85
N00001081,391,11,0,0,4,1,16,375,2.81,0,0,1.02,0.26,4.09,95.91
N00001082,412,15,0,0,0,1,16,396,3.64,0,0,0,0.24,3.88,96.12
N00001083,418,14,1,0,5,3,23,395,3.35,0.24,0,1.20,0.72,5.50,94.50
N00001084,429,7,2,0,2,3,14,415,1.63,0.47,0,0.47,0.70,3.26,96.74
N00001085,1045,29,2,4,2,8,45,1000,2.78,0.19,0.38,0.19,0.77,4.31,95.69
N00001086,322,12,0,1,1,2,16,306,3.73,0,0.31,0.31,0.62,4.97,95.03
N00001087,295,5,2,0,2,1,10,285,1.69,0.68,0,0.68,0.34,3.39,96.61
N00001088,290,6,1,0,3,1,11,279,2.07,0.34,0,1.03,0.34,3.79,96.21
N00001089,300,23,0,1,8,2,34,266,7.67,0,0.33,2.67,0.67,11.33,88.67
N00001090,212,9,0,0,1,1,11,201,4.25,0,0,0.47,0.47,5.19,94.81
N00001091,374,6,0,0,1,2,9,365,1.60,0,0,0.27,0.53,2.41,97.59
N00001092,383,6,0,0,2,0,8,375,1.57,0,0,0.52,0,2.09,97.91
N00001093,583,9,1,1,2,0,13,570,1.54,0.17,0.17,0.34,0,2.23,97.77
N00001094,222,0,0,0,1,0,1,221,0,0,0,0.45,0,0.45,99.55
N00001095,351,6,0,0,2,2,10,341,1.71,0,0,0.57,0.57,2.85,97.15
N00001096,389,11,1,1,1,0,14,375,2.83,0.26,0.26,0.26,0,3.60,96.40
N00001097,310,2,0,0,6,0,8,302,0.65,0,0,1.94,0,2.58,97.42
N00001098,299,5,1,0,1,1,8,291,1.67,0.33,0,0.33,0.33,2.68,97.32
N00001099,270,17,2,0,0,4,23,247,6.30,0.74,0,0,1.48,8.52,91.48
N00001100,285,7,0,0,0,1,8,277,2.46,0,0,0,0.35,2.81,97.19
N00001101,292,4,1,0,3,5,13,279,1.37,0.34,0,1.03,1.71,4.45,95.55
N00001102,542,23,2,0,6,7,38,504,4.24,0.37,0,1.11,1.29,7.01,92.99
N00001103,203,2,0,1,2,0,5,198,0.99,0,0.49,0.99,0,2.46,97.54
N00001104,291,10,1,0,1,1,13,278,3.44,0.34,0,0.34,0.34,4.47,95.53
N00001105,291,4,2,1,2,0,9,282,1.37,0.69,0.34,0.69,0,3.09,96.91
N00001106,266,1,0,0,0,2,3,263,0.38,0,0,0,0.75,1.13,98.87
N00001107,293,4,1,0,0,0,5,288,1.37,0.34,0,0,0,1.71,98.29
N00001108,196,2,0,0,0,0,2,194,1.02,0,0,0,0,1.02,98.98
N00001109,378,6,0,0,0,1,7,371,1.59,0,0,0,0.26,1.85,98.15
N00001110,326,5,0,0,4,0,9,317,1.53,0,0,1.23,0,2.76,97.24
N00001111,661,12,0,1,5,0,18,643,1.82,0,0.15,0.76,0,2.72,97.28
N00001112,299,2,0,0,0,4,6,293,0.67,0,0,0,1.34,2.01,97.99
N00001113,1304,18,1,0,7,11,37,1267,1.38,0.08,0,0.54,0.84,2.84,97.16
N00001114,300,3,1,1,1,0,6,294,1.00,0.33,0.33,0.33,0,2.00,98.00
N00001115,216,1,0,0,0,0,1,215,0.46,0,0,0,0,0.46,99.54
N00001116,481,13,0,0,8,2,23,458,2.70,0,0,1.66,0.42,4.78,95.22
N00001117,703,36,0,0,12,3,51,652,5.12,0,0,1.71,0.43,7.25,92.75
N00001118,291,4,6,0,3,0,13,278,1.37,2.06,0,1.03,0,4.47,95.53
N00001119,168,6,0,0,0,1,7,161,3.57,0,0,0,0.60,4.17,95.83
N00001120,206,10,0,0,5,1,16,190,4.85,0,0,2.43,0.49,7.77,92.23
N00001121,227,8,1,0,3,1,13,214,3.52,0.44,0,1.32,0.44,5.73,94.27
N00001122,175,4,1,0,5,2,12,163,2.29,0.57,0,2.86,1.14,6.86,93.14
N00001123,182,9,1,0,2,1,13,169,4.95,0.55,0,1.10,0.55,7.14,92.86
N00001124,535,21,0,0,5,0,26,509,3.93,0,0,0.93,0,4.86,95.14
N00001125,386,5,0,1,1,1,8,378,1.30,0,0.26,0.26,0.26,2.07,97.93
N00001126,228,11,1,0,0,2,14,214,4.82,0.44,0,0,0.88,6.14,93.86
N00001127,614,9,0,0,8,4,21,593,1.47,0,0,1.30,0.65,3.42,96.58
N00001128,243,11,0,0,6,1,18,225,4.53,0,0,2.47,0.41,7.41,92.59
N00001129,428,18,0,0,1,3,22,406,4.21,0,0,0.23,0.70,5.14,94.86
N00001130,171,8,0,1,3,1,13,158,4.68,0,0.58,1.75,0.58,7.60,92.40
N00001131,1036,42,1,6,19,5,73,963,4.05,0.10,0.58,1.83,0.48,7.05,92.95
N00001132,239,8,0,0,2,3,13,226,3.35,0,0,0.84,1.26,5.44,94.56
N00001133,598,13,1,0,6,5,25,573,2.17,0.17,0,1.00,0.84,4.18,95.82
N00001134,201,4,0,0,8,1,13,188,1.99,0,0,3.98,0.50,6.47,93.53
N00001135,183,12,1,1,4,1,19,164,6.56,0.55,0.55,2.19,0.55,10.38,89.62
N00001136,250,11,1,0,7,0,19,231,4.40,0.40,0,2.80,0,7.60,92.40
N00001137,279,4,3,0,4,0,11,268,1.43,1.08,0,1.43,0,3.94,96.06
N00001138,184,9,0,0,5,1,15,169,4.89,0,0,2.72,0.54,8.15,91.85
N00001139,509,18,1,0,3,1,23,486,3.54,0.20,0,0.59,0.20,4.52,95.48
N00001140,296,13,0,0,11,5,29,267,4.39,0,0,3.72,1.69,9.80,90.20
N00001141,175,17,1,0,2,0,20,155,9.71,0.57,0,1.14,0,11.43,88.57
N00001142,181,4,0,3,6,0,13,168,2.21,0,1.66,3.31,0,7.18,92.82
N00001143,138,5,0,0,3,2,10,128,3.62,0,0,2.17,1.45,7.25,92.75
N00001144,219,9,3,0,2,0,14,205,4.11,1.37,0,0.91,0,6.39,93.61
N00001145,307,7,0,0,1,0,8,299,2.28,0,0,0.33,0,2.61,97.39
N00001146,280,2,0,0,0,0,2,278,0.71,0,0,0,0,0.71,99.29
N00001147,250,7,0,0,5,0,12,238,2.80,0,0,2.00,0,4.80,95.20
N00001148,251,3,0,0,0,0,3,248,1.20,0,0,0,0,1.20,98.80
N00001149,363,9,0,0,1,1,11,352,2.48,0,0,0.28,0.28,3.03,96.97
N00001150,312,4,0,0,4,0,8,304,1.28,0,0,1.28,0,2.56,97.44
N00001151,370,4,0,1,0,2,7,363,1.08,0,0.27,0,0.54,1.89,98.11
N00001152,386,1,0,0,0,1,2,384,0.26,0,0,0,0.26,0.52,99.48
N00001153,302,1,0,0,2,0,3,299,0.33,0,0,0.66,0,0.99,99.01
N00001154,283,0,0,0,4,0,4,279,0,0,0,1.41,0,1.41,98.59
N00001155,602,17,1,0,2,4,24,578,2.82,0.17,0,0.33,0.66,3.99,96.01
N00001156,1247,25,0,1,6,0,32,1215,2.00,0,0.08,0.48,0,2.57,97.43
N00001157,265,5,0,0,0,2,7,258,1.89,0,0,0,0.75,2.64,97.36
N00001158,259,3,4,0,1,0,8,251,1.16,1.54,0,0.39,0,3.09,96.91
N00001159,348,1,0,1,0,1,3,345,0.29,0,0.29,0,0.29,0.86,99.14
N00001160,340,7,0,0,0,0,7,333,2.06,0,0,0,0,2.06,97.94
N00001161,233,1,1,0,2,0,4,229,0.43,0.43,0,0.86,0,1.72,98.28
N00001162,169,5,0,0,0,0,5,164,2.96,0,0,0,0,2.96,97.04
N00001163,333,1,2,0,0,1,4,329,0.30,0.60,0,0,0.30,1.20,98.80
N00001164,323,3,3,0,0,0,6,317,0.93,0.93,0,0,0,1.86,98.14
N00001165,311,5,1,0,0,0,6,305,1.61,0.32,0,0,0,1.93,98.07
N00001166,573,3,0,1,2,1,7,566,0.52,0,0.17,0.35,0.17,1.22,98.78
N00001167,334,4,1,0,0,0,5,329,1.20,0.30,0,0,0,1.50,98.50
N00001168,339,7,0,0,0,0,7,332,2.06,0,0,0,0,2.06,97.94
N00001169,309,3,0,0,0,0,3,306,0.97,0,0,0,0,0.97,99.03
N00001170,318,2,0,0,0,1,3,315,0.63,0,0,0,0.31,0.94,99.06
N00001171,394,4,0,0,2,1,7,387,1.02,0,0,0.51,0.25,1.78,98.22
N00001172,299,1,1,1,1,0,4,295,0.33,0.33,0.33,0.33,0,1.34,98.66
N00001173,254,17,2,0,2,1,22,232,6.69,0.79,0,0.79,0.39,8.66,91.34
N00001174,326,11,1,0,3,2,17,309,3.37,0.31,0,0.92,0.61,5.21,94.79
N00001175,297,10,1,0,0,1,12,285,3.37,0.34,0,0,0.34,4.04,95.96
N00001176,236,8,4,1,3,0,16,220,3.39,1.69,0.42,1.27,0,6.78,93.22
N00001177,253,15,1,2,2,4,24,229,5.93,0.40,0.79,0.79,1.58,9.49,90.51
N00001178,398,10,0,0,3,5,18,380,2.51,0,0,0.75,1.26,4.52,95.48
N00001179,338,11,1,0,2,3,17,321,3.25,0.30,0,0.59,0.89,5.03,94.97
N00001180,153,8,0,2,0,0,10,143,5.23,0,1.31,0,0,6.54,93.46
N00001181,288,11,2,3,2,1,19,269,3.82,0.69,1.04,0.69,0.35,6.60,93.40
N00001182,346,13,0,2,2,5,22,324,3.76,0,0.58,0.58,1.45,6.36,93.64
N00001183,434,23,1,0,3,3,30,404,5.30,0.23,0,0.69,0.69,6.91,93.09
N00001184,272,7,0,2,1,2,12,260,2.57,0,0.74,0.37,0.74,4.41,95.59
N00001185,262,11,0,0,4,2,17,245,4.20,0,0,1.53,0.76,6.49,93.51
N00001186,252,15,0,0,6,0,21,231,5.95,0,0,2.38,0,8.33,91.67
N00001187,304,8,0,0,2,0,10,294,2.63,0,0,0.66,0,3.29,96.71
N00001188,791,25,0,2,6,4,37,754,3.16,0,0.25,0.76,0.51,4.68,95.32
N00001189,297,11,0,1,5,0,17,280,3.70,0,0.34,1.68,0,5.72,94.28
N00001190,261,12,0,0,0,2,14,247,4.60,0,0,0,0.77,5.36,94.64
N00001191,237,14,1,0,3,1,19,218,5.91,0.42,0,1.27,0.42,8.02,91.98
N00001192,248,17,2,0,6,1,26,222,6.85,0.81,0,2.42,0.40,10.48,89.52
N00001193,228,11,2,0,1,0,14,214,4.82,0.88,0,0.44,0,6.14,93.86
N00001194,260,16,3,0,6,5,30,230,6.15,1.15,0,2.31,1.92,11.54,88.46
N00001195,175,6,0,2,6,2,16,159,3.43,0,1.14,3.43,1.14,9.14,90.86
N00001196,341,25,5,0,1,2,33,308,7.33,1.47,0,0.29,0.59,9.68,90.32
N00001197,245,7,0,0,0,4,11,234,2.86,0,0,0,1.63,4.49,95.51
N00001198,441,23,0,0,2,10,35,406,5.22,0,0,0.45,2.27,7.94,92.06
N00001199,184,13,0,1,2,1,17,167,7.07,0,0.54,1.09,0.54,9.24,90.76
N00001200,377,10,0,0,3,7,20,357,2.65,0,0,0.80,1.86,5.31,94.69
N00001201,298,16,0,0,0,2,18,280,5.37,0,0,0,0.67,6.04,93.96
N00001202,297,5,1,0,1,0,7,290,1.68,0.34,0,0.34,0,2.36,97.64
N00001203,301,2,0,0,4,0,6,295,0.66,0,0,1.33,0,1.99,98.01
N00001204,931,5,0,0,0,0,5,926,0.54,0,0,0,0,0.54,99.46
N00001205,541,9,1,1,0,1,12,529,1.66,0.18,0.18,0,0.18,2.22,97.78
N00001206,220,3,0,0,0,1,4,216,1.36,0,0,0,0.45,1.82,98.18
N00001207,391,1,0,1,2,1,5,386,0.26,0,0.26,0.51,0.26,1.28,98.72
N00001208,326,5,1,0,1,1,8,318,1.53,0.31,0,0.31,0.31,2.45,97.55
N00001209,248,0,0,0,3,2,5,243,0,0,0,1.21,0.81,2.02,97.98
N00001210,326,10,0,0,0,0,10,316,3.07,0,0,0,0,3.07,96.93
N00001211,272,1,0,0,1,0,2,270,0.37,0,0,0.37,0,0.74,99.26
N00001212,292,1,0,0,0,1,2,290,0.34,0,0,0,0.34,0.68,99.32
N00001213,289,2,2,1,1,1,7,282,0.69,0.69,0.35,0.35,0.35,2.42,97.58
N00001214,275,3,1,0,1,0,5,270,1.09,0.36,0,0.36,0,1.82,98.18
N00001215,269,9,0,0,1,1,11,258,3.35,0,0,0.37,0.37,4.09,95.91
N00001216,388,0,0,0,0,0,0,388,0,0,0,0,0,0,100.00
N00001217,385,6,4,0,0,0,10,375,1.56,1.04,0,0,0,2.60,97.40
N00001218,266,7,0,0,5,3,15,251,2.63,0,0,1.88,1.13,5.64,94.36
N00001219,290,9,0,2,1,3,15,275,3.10,0,0.69,0.34,1.03,5.17,94.83
N00001220,215,6,8,0,4,2,20,195,2.79,3.72,0,1.86,0.93,9.30,90.70
N00001221,249,14,1,0,4,2,21,228,5.62,0.40,0,1.61,0.80,8.43,91.57
N00001222,206,13,0,0,0,1,14,192,6.31,0,0,0,0.49,6.80,93.20
N00001223,289,9,2,0,1,1,13,276,3.11,0.69,0,0.35,0.35,4.50,95.50
N00001224,255,19,1,0,4,0,24,231,7.45,0.39,0,1.57,0,9.41,90.59
N00001225,229,4,2,0,1,2,9,220,1.75,0.87,0,0.44,0.87,3.93,96.07
N00001226,227,12,0,2,1,0,15,212,5.29,0,0.88,0.44,0,6.61,93.39
N00001227,239,14,0,0,4,0,18,221,5.86,0,0,1.67,0,7.53,92.47
N00001228,202,10,2,0,0,4,16,186,4.95,0.99,0,0,1.98,7.92,92.08
N00001229,246,3,0,0,5,2,10,236,1.22,0,0,2.03,0.81,4.07,95.93
N00001230,289,7,0,1,3,2,13,276,2.42,0,0.35,1.04,0.69,4.50,95.50
N00001231,388,3,0,0,0,0,3,385,0.77,0,0,0,0,0.77,99.23
N00001232,363,1,0,0,0,0,1,362,0.28,0,0,0,0,0.28,99.72
N00001233,401,14,2,0,0,0,16,385,3.49,0.50,0,0,0,3.99,96.01
N00001234,332,1,0,0,9,0,10,322,0.30,0,0,2.71,0,3.01,96.99
N00001235,911,5,2,0,0,1,8,903,0.55,0.22,0,0,0.11,0.88,99.12
N00001236,349,4,2,0,0,0,6,343,1.15,0.57,0,0,0,1.72,98.28
N00001237,283,2,0,1,3,0,6,277,0.71,0,0.35,1.06,0,2.12,97.88
N00001238,285,3,0,0,0,0,3,282,1.05,0,0,0,0,1.05,98.95
N00001239,307,6,0,0,0,0,6,301,1.95,0,0,0,0,1.95,98.05
N00001240,1047,2,1,1,9,2,15,1032,0.19,0.10,0.10,0.86,0.19,1.43,98.57
N00001241,339,4,0,0,0,0,4,335,1.18,0,0,0,0,1.18,98.82
N00001242,319,5,0,0,0,1,6,313,1.57,0,0,0,0.31,1.88,98.12
N00001243,271,3,1,0,3,0,7,264,1.11,0.37,0,1.11,0,2.58,97.42
N00001244,323,1,0,0,10,0,11,312,0.31,0,0,3.10,0,3.41,96.59
N00001245,312,2,0,0,2,1,5,307,0.64,0,0,0.64,0.32,1.60,98.40
N00001246,573,22,0,0,3,4,29,544,3.84,0,0,0.52,0.70,5.06,94.94
N00001247,235,11,0,0,7,0,18,217,4.68,0,0,2.98,0,7.66,92.34
N00001248,403,23,0,0,1,4,28,375,5.71,0,0,0.25,0.99,6.95,93.05
N00001249,395,16,0,0,5,1,22,373,4.05,0,0,1.27,0.25,5.57,94.43
N00001250,436,24,2,0,1,0,27,409,5.50,0.46,0,0.23,0,6.19,93.81
N00001251,315,12,1,0,9,1,23,292,3.81,0.32,0,2.86,0.32,7.30,92.70
N00001252,308,2,0,0,0,1,3,305,0.65,0,0,0,0.32,0.97,99.03
N00001253,227,4,0,0,3,0,7,220,1.76,0,0,1.32,0,3.08,96.92
N00001254,304,14,0,0,0,0,14,290,4.61,0,0,0,0,4.61,95.39
N00001255,268,12,1,0,3,1,17,251,4.48,0.37,0,1.12,0.37,6.34,93.66
N00001256,255,9,0,0,4,0,13,242,3.53,0,0,1.57,0,5.10,94.90
N00001257,226,18,0,0,1,0,19,207,7.96,0,0,0.44,0,8.41,91.59
N00001258,233,2,0,0,0,1,3,230,0.86,0,0,0,0.43,1.29,98.71
N00001259,272,7,1,1,1,3,13,259,2.57,0.37,0.37,0.37,1.10,4.78,95.22
N00001260,337,8,0,0,3,0,11,326,2.37,0,0,0.89,0,3.26,96.74
N00001261,240,14,2,0,5,3,24,216,5.83,0.83,0,2.08,1.25,10.00,90.00
N00001262,368,14,2,1,7,2,26,342,3.80,0.54,0.27,1.90,0.54,7.07,92.93
N00001263,278,15,0,0,4,0,19,259,5.40,0,0,1.44,0,6.83,93.17
N00001264,178,5,0,0,0,1,6,172,2.81,0,0,0,0.56,3.37,96.63
N00001265,916,22,4,3,6,3,38,878,2.40,0.44,0.33,0.66,0.33,4.15,95.85
N00001266,178,10,1,0,2,1,14,164,5.62,0.56,0,1.12,0.56,7.87,92.13
N00001267,314,8,0,0,2,0,10,304,2.55,0,0,0.64,0,3.18,96.82
N00001268,276,15,0,0,7,2,24,252,5.43,0,0,2.54,0.72,8.70,91.30
N00001269,495,24,5,0,1,5,35,460,4.85,1.01,0,0.20,1.01,7.07,92.93
N00001270,262,13,1,1,5,6,26,236,4.96,0.38,0.38,1.91,2.29,9.92,90.08
N00001271,1418,48,5,3,21,9,86,1332,3.39,0.35,0.21,1.48,0.63,6.06,93.94
N00001272,213,8,0,0,1,1,10,203,3.76,0,0,0.47,0.47,4.69,95.31
N00001273,211,3,1,0,0,1,5,206,1.42,0.47,0,0,0.47,2.37,97.63
N00001274,228,6,1,1,2,0,10,218,2.63,0.44,0.44,0.88,0,4.39,95.61
N00001275,204,12,1,0,3,6,22,182,5.88,0.49,0,1.47,2.94,10.78,89.22
N00001276,208,12,2,1,0,2,17,191,5.77,0.96,0.48,0,0.96,8.17,91.83
N00001277,252,22,1,0,0,2,25,227,8.73,0.40,0,0,0.79,9.92,90.08
N00001278,275,12,2,1,1,1,17,258,4.36,0.73,0.36,0.36,0.36,6.18,93.82
N00001279,163,4,0,0,2,1,7,156,2.45,0,0,1.23,0.61,4.29,95.71
N00001280,205,9,0,0,4,0,13,192,4.39,0,0,1.95,0,6.34,93.66
N00001281,325,30,1,0,0,3,34,291,9.23,0.31,0,0,0.92,10.46,89.54
N00001282,320,22,1,0,3,3,29,291,6.88,0.31,0,0.94,0.94,9.06,90.94
N00001283,326,8,0,0,2,2,12,314,2.45,0,0,0.61,0.61,3.68,96.32
N00001284,341,27,1,0,2,1,31,310,7.92,0.29,0,0.59,0.29,9.09,90.91
N00001285,310,15,0,1,2,3,21,289,4.84,0,0.32,0.65,0.97,6.77,93.23
N00001286,332,19,1,1,0,1,22,310,5.72,0.30,0.30,0,0.30,6.63,93.37
N00001287,289,12,0,0,1,0,13,276,4.15,0,0,0.35,0,4.50,95.50
N00001288,282,9,0,1,3,0,13,269,3.19,0,0.35,1.06,0,4.61,95.39
N00001289,282,20,0,0,3,6,29,253,7.09,0,0,1.06,2.13,10.28,89.72
N00001290,312,15,0,0,5,2,22,290,4.81,0,0,1.60,0.64,7.05,92.95
N00001291,328,3,0,0,1,0,4,324,0.91,0,0,0.30,0,1.22,98.78
N00001292,832,7,0,0,3,0,10,822,0.84,0,0,0.36,0,1.20,98.80
N00001293,349,8,0,0,0,1,9,340,2.29,0,0,0,0.29,2.58,97.42
N00001294,326,6,1,0,0,0,7,319,1.84,0.31,0,0,0,2.15,97.85
N00001295,303,3,2,0,3,0,8,295,0.99,0.66,0,0.99,0,2.64,97.36
N00001296,264,4,0,0,0,0,4,260,1.52,0,0,0,0,1.52,98.48
N00001297,377,6,1,0,4,0,11,366,1.59,0.27,0,1.06,0,2.92,97.08
N00001298,374,15,1,2,7,2,27,347,4.01,0.27,0.53,1.87,0.53,7.22,92.78
N00001299,305,5,2,0,0,2,9,296,1.64,0.66,0,0,0.66,2.95,97.05
N00001300,285,3,0,0,0,0,3,282,1.05,0,0,0,0,1.05,98.95
N00001301,365,0,0,0,0,0,0,365,0,0,0,0,0,0,100.00
N00001302,720,3,0,0,1,0,4,716,0.42,0,0,0.14,0,0.56,99.44
N00001303,325,5,0,0,0,3,8,317,1.54,0,0,0,0.92,2.46,97.54
N00001304,316,10,0,0,1,0,11,305,3.16,0,0,0.32,0,3.48,96.52
N00001305,322,5,1,0,0,0,6,316,1.55,0.31,0,0,0,1.86,98.14
N00001306,205,12,0,0,0,1,13,192,5.85,0,0,0,0.49,6.34,93.66
N00001307,301,4,0,0,0,0,4,297,1.33,0,0,0,0,1.33,98.67
N00001308,469,18,2,1,8,4,33,436,3.84,0.43,0.21,1.71,0.85,7.04,92.96
N00001309,342,6,0,0,1,1,8,334,1.75,0,0,0.29,0.29,2.34,97.66
N00001310,911,18,0,0,2,4,24,887,1.98,0,0,0.22,0.44,2.63,97.37
N00001311,295,4,0,0,4,0,8,287,1.36,0,0,1.36,0,2.71,97.29
N00001312,609,6,0,1,4,2,13,596,0.99,0,0.16,0.66,0.33,2.13,97.87
N00001313,391,8,2,0,5,2,17,374,2.05,0.51,0,1.28,0.51,4.35,95.65
N00001314,385,12,1,0,0,5,18,367,3.12,0.26,0,0,1.30,4.68,95.32
N00001315,242,1,2,0,3,0,6,236,0.41,0.83,0,1.24,0,2.48,97.52
N00001316,336,23,0,0,2,5,30,306,6.85,0,0,0.60,1.49,8.93,91.07
N00001317,260,9,1,0,5,2,17,243,3.46,0.38,0,1.92,0.77,6.54,93.46
N00001318,265,3,2,0,2,3,10,255,1.13,0.75,0,0.75,1.13,3.77,96.23
N00001319,278,10,1,0,0,2,13,265,3.60,0.36,0,0,0.72,4.68,95.32
N00001320,241,15,1,1,1,0,18,223,6.22,0.41,0.41,0.41,0,7.47,92.53
N00001321,270,6,0,0,0,0,6,264,2.22,0,0,0,0,2.22,97.78
N00001322,255,14,1,0,2,2,19,236,5.49,0.39,0,0.78,0.78,7.45,92.55
N00001323,288,9,2,0,0,3,14,274,3.13,0.69,0,0,1.04,4.86,95.14
N00001324,235,4,3,0,3,0,10,225,1.70,1.28,0,1.28,0,4.26,95.74
N00001325,1238,53,0,0,1,6,60,1178,4.28,0,0,0.08,0.48,4.85,95.15
N00001326,351,23,3,2,3,4,35,316,6.55,0.85,0.57,0.85,1.14,9.97,90.03
N00001327,324,20,4,1,6,3,34,290,6.17,1.23,0.31,1.85,0.93,10.49,89.51
N00001328,1013,43,2,0,7,9,61,952,4.24,0.20,0,0.69,0.89,6.02,93.98
N00001329,275,12,0,1,0,0,13,262,4.36,0,0.36,0,0,4.73,95.27
N00001330,314,8,0,4,0,4,16,298,2.55,0,1.27,0,1.27,5.10,94.90
N00001331,268,11,1,0,1,0,13,255,4.10,0.37,0,0.37,0,4.85,95.15
N00001332,180,10,1,0,2,1,14,166,5.56,0.56,0,1.11,0.56,7.78,92.22
N00001333,324,25,1,1,0,3,30,294,7.72,0.31,0.31,0,0.93,9.26,90.74
N00001334,344,15,0,0,2,2,19,325,4.36,0,0,0.58,0.58,5.52,94.48
N00001335,189,11,0,1,4,0,16,173,5.82,0,0.53,2.12,0,8.47,91.53
N00001336,309,10,0,1,1,0,12,297,3.24,0,0.32,0.32,0,3.88,96.12
N00001337,288,20,0,2,0,5,27,261,6.94,0,0.69,0,1.74,9.38,90.63
N00001338,288,14,0,0,6,9,29,259,4.86,0,0,2.08,3.13,10.07,89.93
N00001339,351,5,0,0,3,2,10,341,1.42,0,0,0.85,0.57,2.85,97.15
N00001340,751,38,1,1,12,4,56,695,5.06,0.13,0.13,1.60,0.53,7.46,92.54
N00001341,317,3,1,1,0,0,5,312,0.95,0.32,0.32,0,0,1.58,98.42
N00001342,381,2,0,2,4,2,10,371,0.52,0,0.52,1.05,0.52,2.62,97.38
N00001343,287,0,0,0,1,0,1,286,0,0,0,0.35,0,0.35,99.65
N00001344,323,6,0,1,5,4,16,307,1.86,0,0.31,1.55,1.24,4.95,95.05
N00001345,246,17,0,0,0,0,17,229,6.91,0,0,0,0,6.91,93.09
N00001346,781,39,4,4,2,20,69,712,4.99,0.51,0.51,0.26,2.56,8.83,91.17
N00001347,494,16,0,0,1,2,19,475,3.24,0,0,0.20,0.40,3.85,96.15
N00001348,284,3,2,0,2,2,9,275,1.06,0.70,0,0.70,0.70,3.17,96.83
N00001349,238,10,0,0,2,1,13,225,4.20,0,0,0.84,0.42,5.46,94.54
N00001350,891,21,0,2,7,11,41,850,2.36,0,0.22,0.79,1.23,4.60,95.40
N00001351,371,9,1,1,9,1,21,350,2.43,0.27,0.27,2.43,0.27,5.66,94.34
N00001352,295,10,0,0,4,2,16,279,3.39,0,0,1.36,0.68,5.42,94.58
N00001353,337,5,0,0,0,0,5,332,1.48,0,0,0,0,1.48,98.52
N00001354,730,8,0,0,2,3,13,717,1.10,0,0,0.27,0.41,1.78,98.22
N00001355,275,8,0,1,2,0,11,264,2.91,0,0.36,0.73,0,4.00,96.00
N00001356,273,2,0,0,2,1,5,268,0.73,0,0,0.73,0.37,1.83,98.17
N00001357,145,0,0,0,1,0,1,144,0,0,0,0.69,0,0.69,99.31
N00001358,321,5,1,0,1,0,7,314,1.56,0.31,0,0.31,0,2.18,97.82
N00001359,273,5,0,0,1,0,6,267,1.83,0,0,0.37,0,2.20,97.80
N00001360,257,7,0,2,0,1,10,247,2.72,0,0.78,0,0.39,3.89,96.11
N00001361,280,3,0,0,0,0,3,277,1.07,0,0,0,0,1.07,98.93
N00001362,281,6,0,1,2,1,10,271,2.14,0,0.36,0.71,0.36,3.56,96.44
N00001363,252,12,0,4,2,0,18,234,4.76,0,1.59,0.79,0,7.14,92.86
N00001364,519,26,0,1,4,4,35,484,5.01,0,0.19,0.77,0.77,6.74,93.26
N00001365,362,20,2,1,3,2,28,334,5.52,0.55,0.28,0.83,0.55,7.73,92.27
N00001366,238,10,2,1,0,4,17,221,4.20,0.84,0.42,0,1.68,7.14,92.86
N00001367,341,18,3,2,3,2,28,313,5.28,0.88,0.59,0.88,0.59,8.21,91.79
N00001368,284,27,1,2,1,3,34,250,9.51,0.35,0.70,0.35,1.06,11.97,88.03
N00001369,355,19,0,0,7,2,28,327,5.35,0,0,1.97,0.56,7.89,92.11
N00001370,357,28,3,0,2,4,37,320,7.84,0.84,0,0.56,1.12,10.36,89.64
N00001371,287,19,0,0,1,2,22,265,6.62,0,0,0.35,0.70,7.67,92.33
N00001372,551,21,2,3,2,5,33,518,3.81,0.36,0.54,0.36,0.91,5.99,94.01
N00001373,279,7,1,2,1,1,12,267,2.51,0.36,0.72,0.36,0.36,4.30,95.70
N00001374,288,19,0,0,4,0,23,265,6.60,0,0,1.39,0,7.99,92.01
N00001375,332,13,0,0,1,1,15,317,3.92,0,0,0.30,0.30,4.52,95.48
