GeographyCode,KS212NI0001,KS212NI0002,KS212NI0003,KS212NI0004,KS212NI0005,KS212NI0006,KS212NI0007,KS212NI0008,KS212NI0009
95KK05W1,2616,2223,361,8,24,84.98,13.80,0.31,0.92
95KK06W1,1885,1025,780,11,69,54.38,41.38,0.58,3.66
95KK07W1,2045,875,1138,10,22,42.79,55.65,0.49,1.08
95KK08W1,2646,1076,1482,23,65,40.67,56.01,0.87,2.46
95KK09W1,2187,902,1161,11,113,41.24,53.09,0.50,5.17
95KK10W1,2181,924,1210,13,34,42.37,55.48,0.60,1.56
95KK11W1,2373,748,1487,11,127,31.52,62.66,0.46,5.35
95KK12W1,2309,1858,421,2,28,80.47,18.23,0.09,1.21
95KK13W1,1817,315,1435,17,50,17.34,78.98,0.94,2.75
95KK14W1,2041,931,1089,2,19,45.61,53.36,0.10,0.93
95KK15W1,2946,1962,928,9,47,66.60,31.50,0.31,1.60
95KK16W1,2216,1624,481,8,103,73.29,21.71,0.36,4.65
95LL01S1,2488,2013,367,23,85,80.91,14.75,0.92,3.42
95LL01S2,2443,2130,228,6,79,87.19,9.33,0.25,3.23
95LL02S1,1612,279,1235,11,87,17.31,76.61,0.68,5.40
95LL02S2,1430,509,738,38,145,35.59,51.61,2.66,10.14
95LL03W1,2436,251,1986,21,178,10.30,81.53,0.86,7.31
95LL04W1,2985,2382,526,7,70,79.80,17.62,0.23,2.35
95LL05S1,2383,195,2042,21,125,8.18,85.69,0.88,5.25
95LL05S2,1736,626,969,64,77,36.06,55.82,3.69,4.44
95LL06S1,1654,222,1288,19,125,13.42,77.87,1.15,7.56
95LL06S2,1718,205,1414,11,88,11.93,82.31,0.64,5.12
95LL07W1,2131,300,1620,25,186,14.08,76.02,1.17,8.73
95LL08S1,1649,1445,97,17,90,87.63,5.88,1.03,5.46
95LL08S2,1671,1199,350,4,118,71.75,20.95,0.24,7.06
95LL09S1,1467,1240,153,13,61,84.53,10.43,0.89,4.16
95LL09S2,1683,1403,232,9,39,83.36,13.78,0.53,2.32
95LL10S1,3074,2905,126,2,41,94.50,4.10,0.07,1.33
95LL10S2,2401,1928,430,11,32,80.30,17.91,0.46,1.33
95LL11S1,1538,180,1218,9,131,11.70,79.19,0.59,8.52
95LL11S2,2451,190,2104,29,128,7.75,85.84,1.18,5.22
95LL12S1,2929,2417,309,40,163,82.52,10.55,1.37,5.57
95LL12S2,1283,1191,46,9,37,92.83,3.59,0.70,2.88
95LL13S1,1401,827,428,35,111,59.03,30.55,2.50,7.92
95LL13S2,1344,847,370,12,115,63.02,27.53,0.89,8.56
95LL14S1,1270,1176,64,15,15,92.60,5.04,1.18,1.18
95LL14S2,1381,1331,40,0,10,96.38,2.90,0,0.72
95LL15S1,1449,141,1164,27,117,9.73,80.33,1.86,8.07
95LL15S2,1599,127,1374,18,80,7.94,85.93,1.13,5.00
95LL16S1,2791,400,2174,38,179,14.33,77.89,1.36,6.41
95LL16S2,3316,1057,1893,35,331,31.88,57.09,1.06,9.98
95LL17W1,2539,238,2101,24,176,9.37,82.75,0.95,6.93
95LL18S1,1974,100,1707,28,139,5.07,86.47,1.42,7.04
95LL18S2,1377,108,1189,5,75,7.84,86.35,0.36,5.45
95LL19S1,2283,148,1971,34,130,6.48,86.33,1.49,5.69
95LL19S2,2865,1091,1610,17,147,38.08,56.20,0.59,5.13
95LL20W1,2401,998,1282,18,103,41.57,53.39,0.75,4.29
95LL21W1,3983,2156,1579,30,218,54.13,39.64,0.75,5.47
95LL22W1,3728,3382,221,20,105,90.72,5.93,0.54,2.82
95LL23W1,2157,302,1684,11,160,14.00,78.07,0.51,7.42
95LL24S1,2027,585,1348,9,85,28.86,66.50,0.44,4.19
95LL24S2,1742,702,986,3,51,40.30,56.60,0.17,2.93
95LL25S1,2583,254,2136,30,163,9.83,82.69,1.16,6.31
95LL25S2,1953,143,1687,26,97,7.32,86.38,1.33,4.97
95LL26S1,1519,1340,124,16,39,88.22,8.16,1.05,2.57
95LL26S2,2179,2072,76,11,20,95.09,3.49,0.50,0.92
95MM01S1,1471,647,778,15,31,43.98,52.89,1.02,2.11
95MM01S2,1777,1139,544,34,60,64.10,30.61,1.91,3.38
95MM01S3,1614,183,1356,20,55,11.34,84.01,1.24,3.41
95MM02S1,1559,1425,108,10,16,91.40,6.93,0.64,1.03
95MM02S2,1685,1584,71,14,16,94.01,4.21,0.83,0.95
95MM03W1,3508,2416,1003,17,72,68.87,28.59,0.48,2.05
95MM04W1,2151,2062,55,3,31,95.86,2.56,0.14,1.44
95MM05W1,2495,2359,111,2,23,94.55,4.45,0.08,0.92
95MM06S1,1376,1296,58,6,16,94.19,4.22,0.44,1.16
95MM06S2,1227,1147,70,6,4,93.48,5.70,0.49,0.33
95MM07W1,2601,473,2012,22,94,18.19,77.35,0.85,3.61
95MM08S1,1291,1097,175,2,17,84.97,13.56,0.15,1.32
95MM08S2,1656,846,772,8,30,51.09,46.62,0.48,1.81
95MM09S1,1588,1163,388,3,34,73.24,24.43,0.19,2.14
95MM09S2,1974,1419,521,10,24,71.88,26.39,0.51,1.22
95MM10S1,1456,1409,43,0,4,96.77,2.95,0,0.27
95MM10S2,1294,1229,47,2,16,94.98,3.63,0.15,1.24
95MM11W1,2277,2215,50,1,11,97.28,2.20,0.04,0.48
95MM12S1,2022,1733,263,3,23,85.71,13.01,0.15,1.14
95MM12S2,1298,1249,35,2,12,96.22,2.70,0.15,0.92
95MM12S3,2538,2411,85,12,30,95.00,3.35,0.47,1.18
95MM13S1,1205,1070,121,2,12,88.80,10.04,0.17,1.00
95MM13S2,1236,1179,46,1,10,95.39,3.72,0.08,0.81
95MM13S3,1569,1498,57,5,9,95.47,3.63,0.32,0.57
95MM13S4,2553,2421,98,9,25,94.83,3.84,0.35,0.98
95MM13S5,2309,2117,142,15,35,91.68,6.15,0.65,1.52
95MM14S1,833,330,468,18,17,39.62,56.18,2.16,2.04
95MM14S2,1736,864,787,36,49,49.77,45.33,2.07,2.82
95MM15S1,1753,838,860,6,49,47.80,49.06,0.34,2.80
95MM15S2,2648,1460,1079,14,95,55.14,40.75,0.53,3.59
95MM16S1,2407,1969,356,23,59,81.80,14.79,0.96,2.45
95MM16S2,3338,1860,1226,83,169,55.72,36.73,2.49,5.06
95MM17S1,1962,1883,60,4,15,95.97,3.06,0.20,0.76
95MM17S2,1787,1573,174,10,30,88.02,9.74,0.56,1.68
95MM18S1,2241,1364,810,7,60,60.87,36.14,0.31,2.68
95MM18S2,2939,2039,790,27,83,69.38,26.88,0.92,2.82
95MM19S1,1558,481,1003,29,45,30.87,64.38,1.86,2.89
95MM19S2,1486,631,761,28,66,42.46,51.21,1.88,4.44
95MM20S1,1614,350,1176,12,76,21.69,72.86,0.74,4.71
95MM20S2,1752,381,1290,19,62,21.75,73.63,1.08,3.54
95MM21S1,1644,164,1446,2,32,9.98,87.96,0.12,1.95
95MM21S2,1762,1127,554,23,58,63.96,31.44,1.31,3.29
95MM22S1,1239,1167,53,9,10,94.19,4.28,0.73,0.81
95MM22S2,1253,1173,49,3,28,93.62,3.91,0.24,2.23
95MM23W1,2521,2202,206,35,78,87.35,8.17,1.39,3.09
95MM24W1,2503,2448,38,4,13,97.80,1.52,0.16,0.52
95MM25S1,1289,1239,44,1,5,96.12,3.41,0.08,0.39
95MM25S2,1458,1400,47,4,7,96.02,3.22,0.27,0.48
95MM25S3,1559,1489,53,3,14,95.51,3.40,0.19,0.90
95MM25S4,2057,1961,54,25,17,95.33,2.63,1.22,0.83
95MM26S1,1745,1691,37,2,15,96.91,2.12,0.11,0.86
95MM26S2,1386,1343,25,5,13,96.90,1.80,0.36,0.94
95MM27S1,2002,1713,173,61,55,85.56,8.64,3.05,2.75
95MM27S2,1831,1426,261,42,102,77.88,14.25,2.29,5.57
95MM28W1,2351,1908,364,15,64,81.16,15.48,0.64,2.72
95MM29W1,3410,2502,781,36,91,73.37,22.90,1.06,2.67
95MM30W1,2083,1966,71,13,33,94.38,3.41,0.62,1.58
95NN01S1,1492,1296,148,6,42,86.86,9.92,0.40,2.82
95NN01S2,1686,1443,203,5,35,85.59,12.04,0.30,2.08
95NN02W1,2211,1952,190,9,60,88.29,8.59,0.41,2.71
95NN03S1,1319,368,820,14,117,27.90,62.17,1.06,8.87
95NN03S2,1577,176,1296,4,101,11.16,82.18,0.25,6.40
95NN04W1,2934,2557,269,19,89,87.15,9.17,0.65,3.03
95NN05W1,2497,1329,1005,15,148,53.22,40.25,0.60,5.93
95NN06S1,1095,1007,59,11,18,91.96,5.39,1.00,1.64
95NN06S2,2447,2078,299,11,59,84.92,12.22,0.45,2.41
95NN07S1,1687,1570,72,10,35,93.06,4.27,0.59,2.07
95NN07S2,1571,1375,145,16,35,87.52,9.23,1.02,2.23
95NN08S1,1501,761,638,18,84,50.70,42.50,1.20,5.60
95NN08S2,1768,1051,618,16,83,59.45,34.95,0.90,4.69
95NN09S1,1695,655,939,10,91,38.64,55.40,0.59,5.37
95NN09S2,1326,329,890,8,99,24.81,67.12,0.60,7.47
95NN10S1,1507,925,487,6,89,61.38,32.32,0.40,5.91
95NN10S2,1686,1176,405,15,90,69.75,24.02,0.89,5.34
95NN11S1,1784,1528,191,8,57,85.65,10.71,0.45,3.20
95NN11S2,2092,1616,372,6,98,77.25,17.78,0.29,4.68
95NN12W1,2851,1738,972,14,127,60.96,34.09,0.49,4.45
95NN13W1,3058,1198,1639,31,190,39.18,53.60,1.01,6.21
95NN14S1,1781,1429,279,10,63,80.24,15.67,0.56,3.54
95NN14S2,1778,1034,545,13,186,58.16,30.65,0.73,10.46
95NN15W1,2994,1084,1680,13,217,36.21,56.11,0.43,7.25
95NN16S1,1601,251,1223,8,119,15.68,76.39,0.50,7.43
95NN16S2,1693,591,985,9,108,34.91,58.18,0.53,6.38
95NN17W1,2256,1650,492,4,110,73.14,21.81,0.18,4.88
95NN18S1,1179,805,318,6,50,68.28,26.97,0.51,4.24
95NN18S2,1523,1187,259,11,66,77.94,17.01,0.72,4.33
95NN19S1,1695,519,1042,12,122,30.62,61.47,0.71,7.20
95NN19S2,1686,371,1172,6,137,22.00,69.51,0.36,8.13
95NN20W1,3001,1673,1175,23,130,55.75,39.15,0.77,4.33
95NN21W1,2687,1912,650,14,111,71.16,24.19,0.52,4.13
95NN22W1,2686,2198,374,17,97,81.83,13.92,0.63,3.61
95NN23S1,1566,1349,184,6,27,86.14,11.75,0.38,1.72
95NN23S2,1821,1410,337,5,69,77.43,18.51,0.27,3.79
95OO01W1,2592,2087,467,11,27,80.52,18.02,0.42,1.04
95OO02W1,2166,1271,856,11,28,58.68,39.52,0.51,1.29
95OO03W1,2651,1029,1560,21,41,38.82,58.85,0.79,1.55
95OO04W1,2515,1818,660,5,32,72.29,26.24,0.20,1.27
95OO05W1,2730,2216,391,26,97,81.17,14.32,0.95,3.55
95OO06W1,2860,1687,1082,30,61,58.99,37.83,1.05,2.13
95OO07W1,2510,1303,1123,15,69,51.91,44.74,0.60,2.75
95OO08W1,2713,1544,1091,13,65,56.91,40.21,0.48,2.40
95OO09W1,2252,1429,791,9,23,63.45,35.12,0.40,1.02
95OO10W1,3530,3289,201,7,33,93.17,5.69,0.20,0.93
95OO11W1,2485,2299,144,8,34,92.52,5.79,0.32,1.37
95OO12W1,2803,2037,713,6,47,72.67,25.44,0.21,1.68
95OO13W1,2716,1121,1405,27,163,41.27,51.73,0.99,6.00
95OO14W1,2588,1821,704,15,48,70.36,27.20,0.58,1.85
95OO15W1,2357,1999,275,10,73,84.81,11.67,0.42,3.10
95OO16W1,2114,498,1539,11,66,23.56,72.80,0.52,3.12
95OO17W1,2724,568,2058,38,60,20.85,75.55,1.40,2.20
95OO18W1,2891,1581,1179,16,115,54.69,40.78,0.55,3.98
95OO19W1,3009,1875,1036,19,79,62.31,34.43,0.63,2.63
95OO20W1,2189,632,1463,10,84,28.87,66.83,0.46,3.84
95OO21W1,2351,2025,241,14,71,86.13,10.25,0.60,3.02
95OO22W1,3106,2958,132,2,14,95.24,4.25,0.06,0.45
95PP01W1,2586,561,1944,21,60,21.69,75.17,0.81,2.32
95PP02W1,2541,2161,315,15,50,85.05,12.40,0.59,1.97
95PP03W1,2540,1836,636,8,60,72.28,25.04,0.31,2.36
95PP04W1,3185,1759,1313,17,96,55.23,41.22,0.53,3.01
95PP05W1,2367,1006,1309,8,44,42.50,55.30,0.34,1.86
95PP06S1,1992,1116,747,12,117,56.02,37.50,0.60,5.87
95PP06S2,1884,903,910,11,60,47.93,48.30,0.58,3.18
95PP07W1,2812,1723,968,26,95,61.27,34.42,0.92,3.38
95PP08W1,2678,2202,426,18,32,82.23,15.91,0.67,1.19
95PP09W1,1707,1376,282,18,31,80.61,16.52,1.05,1.82
95PP10W1,2387,1872,478,9,28,78.42,20.03,0.38,1.17
95PP11W1,2627,1888,645,18,76,71.87,24.55,0.69,2.89
95PP12W1,2630,1783,810,3,34,67.79,30.80,0.11,1.29
95PP13W1,2588,1927,596,17,48,74.46,23.03,0.66,1.85
95PP14S1,1555,792,725,16,22,50.93,46.62,1.03,1.41
95PP14S2,2097,582,1447,10,58,27.75,69.00,0.48,2.77
95PP15W1,3190,1004,2071,12,103,31.47,64.92,0.38,3.23
95PP16W1,1908,604,1238,14,52,31.66,64.88,0.73,2.73
95PP17W1,2580,1949,586,7,38,75.54,22.71,0.27,1.47
95PP18W1,3131,1324,1717,10,80,42.29,54.84,0.32,2.56
95PP19W1,2502,1939,527,5,31,77.50,21.06,0.20,1.24
95PP20W1,3117,1796,1139,39,143,57.62,36.54,1.25,4.59
95PP21W1,2167,1805,332,4,26,83.29,15.32,0.18,1.20
95PP22W1,2444,1375,930,21,118,56.26,38.05,0.86,4.83
95PP23W1,2590,1280,1259,14,37,49.42,48.61,0.54,1.43
95QQ01W1,1483,357,1028,4,94,24.07,69.32,0.27,6.34
95QQ02W1,2582,120,2235,24,203,4.65,86.56,0.93,7.86
95QQ03W1,1096,243,767,5,81,22.17,69.98,0.46,7.39
95QQ04W1,1635,440,1092,12,91,26.91,66.79,0.73,5.57
95QQ05W1,2875,805,1905,15,150,28.00,66.26,0.52,5.22
95QQ06W1,2041,1578,425,2,36,77.32,20.82,0.10,1.76
95QQ07W1,1817,541,1153,24,99,29.77,63.46,1.32,5.45
95QQ08W1,1455,384,984,7,80,26.39,67.63,0.48,5.50
95QQ09W1,1916,659,1135,5,117,34.39,59.24,0.26,6.11
95QQ10W1,1851,765,1015,10,61,41.33,54.84,0.54,3.30
95QQ11W1,2027,151,1716,8,152,7.45,84.66,0.39,7.50
95QQ12W1,1811,368,1323,7,113,20.32,73.05,0.39,6.24
95QQ13W1,2568,125,2142,22,279,4.87,83.41,0.86,10.86
95QQ14S1,3660,812,2535,20,293,22.19,69.26,0.55,8.01
95QQ14S2,1770,141,1512,10,107,7.97,85.42,0.56,6.05
95QQ15W1,1593,514,967,9,103,32.27,60.70,0.56,6.47
95RR01S1,2491,1029,1371,11,80,41.31,55.04,0.44,3.21
95RR01S2,1876,790,1020,5,61,42.11,54.37,0.27,3.25
95RR02W1,1753,873,833,8,39,49.80,47.52,0.46,2.22
95RR03W1,1422,913,471,4,34,64.21,33.12,0.28,2.39
95RR04W1,2022,1914,83,1,24,94.66,4.10,0.05,1.19
95RR05S1,1275,533,697,3,42,41.80,54.67,0.24,3.29
95RR05S2,1212,453,667,11,81,37.38,55.03,0.91,6.68
95RR06W1,2206,1924,264,2,16,87.22,11.97,0.09,0.73
95RR07W1,2449,1285,1092,6,66,52.47,44.59,0.24,2.69
95RR08W1,2106,1321,727,6,52,62.73,34.52,0.28,2.47
95RR09S1,2146,1914,206,0,26,89.19,9.60,0,1.21
95RR09S2,1525,877,570,11,67,57.51,37.38,0.72,4.39
95RR10W1,1338,672,620,3,43,50.22,46.34,0.22,3.21
95RR11W1,2407,1328,1010,11,58,55.17,41.96,0.46,2.41
95RR12W1,1452,546,875,3,28,37.60,60.26,0.21,1.93
95RR13W1,1429,558,822,7,42,39.05,57.52,0.49,2.94
95RR14W1,1969,967,965,8,29,49.11,49.01,0.41,1.47
95RR15W1,2458,2117,332,3,6,86.13,13.51,0.12,0.24
95SS01S1,2263,513,1631,13,106,22.67,72.07,0.57,4.68
95SS01S2,2865,600,1997,20,248,20.94,69.70,0.70,8.66
95SS02S1,2233,282,1722,18,211,12.63,77.12,0.81,9.45
95SS02S2,2054,671,1286,26,71,32.67,62.61,1.27,3.46
95SS03S1,1580,114,1365,13,88,7.22,86.39,0.82,5.57
95SS03S2,1792,212,1479,11,90,11.83,82.53,0.61,5.02
95SS04S1,2325,370,1668,12,275,15.91,71.74,0.52,11.83
95SS04S2,1885,308,1378,9,190,16.34,73.10,0.48,10.08
95SS04S3,3362,769,2265,25,303,22.87,67.37,0.74,9.01
95SS05S1,1572,224,1167,29,152,14.25,74.24,1.84,9.67
95SS05S2,1803,326,1342,15,120,18.08,74.43,0.83,6.66
95SS06S1,1565,1439,107,1,18,91.95,6.84,0.06,1.15
95SS06S2,2365,2203,112,8,42,93.15,4.74,0.34,1.78
95SS06S3,1969,1827,111,10,21,92.79,5.64,0.51,1.07
95SS07S1,3775,3482,199,10,84,92.24,5.27,0.26,2.23
95SS07S2,1697,1603,68,3,23,94.46,4.01,0.18,1.36
95SS07S3,3992,1694,1942,51,305,42.43,48.65,1.28,7.64
95SS08S1,1974,196,1633,11,134,9.93,82.73,0.56,6.79
95SS08S2,2724,397,2133,28,166,14.57,78.30,1.03,6.09
95SS09S1,1697,422,1126,21,128,24.87,66.35,1.24,7.54
95SS09S2,1667,234,1275,15,143,14.04,76.48,0.90,8.58
95SS10S1,2199,1523,516,28,132,69.26,23.47,1.27,6.00
95SS10S2,2180,2003,140,8,29,91.88,6.42,0.37,1.33
95SS11S1,2946,2223,621,9,93,75.46,21.08,0.31,3.16
95SS11S2,2751,1193,1395,21,142,43.37,50.71,0.76,5.16
95SS12W1,3054,871,1943,30,210,28.52,63.62,0.98,6.88
95SS13S1,1528,422,936,16,154,27.62,61.26,1.05,10.08
95SS13S2,1376,299,934,23,120,21.73,67.88,1.67,8.72
95SS14S1,1420,150,1106,15,149,10.56,77.89,1.06,10.49
95SS14S2,1485,189,1160,18,118,12.73,78.11,1.21,7.95
95SS15S1,1793,170,1516,18,89,9.48,84.55,1.00,4.96
95SS15S2,1965,233,1618,17,97,11.86,82.34,0.87,4.94
95SS16S1,1476,1374,60,7,35,93.09,4.07,0.47,2.37
95SS16S2,1688,1557,103,4,24,92.24,6.10,0.24,1.42
95SS17S1,2749,768,1721,14,246,27.94,62.60,0.51,8.95
95SS17S2,1549,238,1134,15,162,15.36,73.21,0.97,10.46
95SS18S1,1415,251,977,7,180,17.74,69.05,0.49,12.72
95SS18S2,1638,373,1119,37,109,22.77,68.32,2.26,6.65
95SS19S1,1305,172,982,20,131,13.18,75.25,1.53,10.04
95SS19S2,1432,98,1176,23,135,6.84,82.12,1.61,9.43
95SS20W1,2605,399,1977,24,205,15.32,75.89,0.92,7.87
95SS21S1,2332,163,1943,23,203,6.99,83.32,0.99,8.70
95SS21S2,2384,358,1875,11,140,15.02,78.65,0.46,5.87
95SS22S1,1603,288,996,21,298,17.97,62.13,1.31,18.59
95SS22S2,1687,619,943,18,107,36.69,55.90,1.07,6.34
95SS23S1,2158,223,1710,29,196,10.33,79.24,1.34,9.08
95SS23S2,1658,110,1418,14,116,6.63,85.52,0.84,7.00
95SS24S1,2822,548,2034,37,203,19.42,72.08,1.31,7.19
95SS24S2,2317,454,1649,17,197,19.59,71.17,0.73,8.50
95SS25W1,2589,701,1556,27,305,27.08,60.10,1.04,11.78
95SS26S1,1986,1855,99,1,31,93.40,4.98,0.05,1.56
95SS26S2,1795,1700,71,1,23,94.71,3.96,0.06,1.28
95SS27W1,2502,289,1951,52,210,11.55,77.98,2.08,8.39
95SS28W1,2594,1048,1318,17,211,40.40,50.81,0.66,8.13
95SS29S1,1261,1098,127,0,36,87.07,10.07,0,2.85
95SS29S2,1386,1278,80,3,25,92.21,5.77,0.22,1.80
95SS30S1,1095,222,727,4,142,20.27,66.39,0.37,12.97
95SS30S2,2283,469,1560,31,223,20.54,68.33,1.36,9.77
95TT01W1,2748,2097,589,10,52,76.31,21.43,0.36,1.89
95TT02W1,2685,2214,441,0,30,82.46,16.42,0,1.12
95TT03S1,1586,739,790,15,42,46.60,49.81,0.95,2.65
95TT03S2,1743,1040,657,9,37,59.67,37.69,0.52,2.12
95TT04W1,2984,2755,192,8,29,92.33,6.43,0.27,0.97
95TT05S1,1799,1212,514,27,46,67.37,28.57,1.50,2.56
95TT05S2,1280,850,401,1,28,66.41,31.33,0.08,2.19
95TT06W1,2723,1861,813,4,45,68.34,29.86,0.15,1.65
95TT07W1,2747,1369,1295,15,68,49.84,47.14,0.55,2.48
95TT08W1,2724,1293,1353,16,62,47.47,49.67,0.59,2.28
95TT09S1,1438,1354,76,2,6,94.16,5.29,0.14,0.42
95TT09S2,1479,1355,114,2,8,91.62,7.71,0.14,0.54
95TT10W1,2852,2231,544,6,71,78.23,19.07,0.21,2.49
95TT11S1,1699,1462,224,5,8,86.05,13.18,0.29,0.47
95TT11S2,1592,1427,154,4,7,89.64,9.67,0.25,0.44
95TT12W1,2641,970,1603,22,46,36.73,60.70,0.83,1.74
95TT13S1,1520,753,678,17,72,49.54,44.61,1.12,4.74
95TT13S2,1398,828,499,12,59,59.23,35.69,0.86,4.22
95TT14W1,2211,1207,889,27,88,54.59,40.21,1.22,3.98
95TT15W1,2498,814,1596,9,79,32.59,63.89,0.36,3.16
95TT16W1,2691,1897,757,1,36,70.49,28.13,0.04,1.34
95UU06W1,1452,1186,209,7,50,81.68,14.39,0.48,3.44
95UU09W1,1690,1551,113,7,19,91.78,6.69,0.41,1.12
95UU14W1,1732,1316,359,8,49,75.98,20.73,0.46,2.83
95UU99C1,2045,650,1275,3,117,31.78,62.35,0.15,5.72
95UU99C2,1781,93,1622,8,58,5.22,91.07,0.45,3.26
95UU99C3,1872,1470,344,14,44,78.53,18.38,0.75,2.35
95UU99C4,1806,160,1558,17,71,8.86,86.27,0.94,3.93
95UU99C5,2421,2249,138,7,27,92.90,5.70,0.29,1.12
95UU99C6,2251,1480,692,7,72,65.75,30.74,0.31,3.20
95VV01S1,1656,887,715,10,44,53.56,43.18,0.60,2.66
95VV01S2,1555,495,977,12,71,31.83,62.83,0.77,4.57
95VV02W1,2192,1969,125,34,64,89.83,5.70,1.55,2.92
95VV03W1,2579,1705,792,11,71,66.11,30.71,0.43,2.75
95VV04W1,3138,1415,1616,16,91,45.09,51.50,0.51,2.90
95VV05S1,1964,1780,147,5,32,90.63,7.48,0.25,1.63
95VV05S2,2542,2365,131,10,36,93.04,5.15,0.39,1.42
95VV06W1,3482,3325,111,6,40,95.49,3.19,0.17,1.15
95VV07S1,2052,1773,204,7,68,86.40,9.94,0.34,3.31
95VV07S2,2341,2068,236,4,33,88.34,10.08,0.17,1.41
95VV08W1,3088,2886,172,1,29,93.46,5.57,0.03,0.94
95VV09W1,2665,2543,97,1,24,95.42,3.64,0.04,0.90
95VV10S1,1580,1488,50,7,35,94.18,3.16,0.44,2.22
95VV10S2,1575,1437,78,20,40,91.24,4.95,1.27,2.54
95VV11S1,2046,1865,150,2,29,91.15,7.33,0.10,1.42
95VV11S2,2412,2034,317,21,40,84.33,13.14,0.87,1.66
95VV12S1,1652,1513,97,9,33,91.59,5.87,0.54,2.00
95VV12S2,1543,1352,159,3,29,87.62,10.30,0.19,1.88
95VV13S1,2057,1178,834,14,31,57.27,40.54,0.68,1.51
95VV13S2,1416,1070,330,1,15,75.56,23.31,0.07,1.06
95VV14S1,1966,1782,122,9,53,90.64,6.21,0.46,2.70
95VV14S2,1386,1299,40,14,33,93.72,2.89,1.01,2.38
95VV15S1,1419,1256,108,4,51,88.51,7.61,0.28,3.59
95VV15S2,1679,1471,165,18,25,87.61,9.83,1.07,1.49
95VV16W1,3110,2955,124,4,27,95.02,3.99,0.13,0.87
95VV17S1,2205,2084,87,1,33,94.51,3.95,0.05,1.50
95VV17S2,2151,2037,87,8,19,94.70,4.04,0.37,0.88
95VV18S1,1862,248,1507,15,92,13.32,80.93,0.81,4.94
95VV18S2,1825,695,1007,10,113,38.08,55.18,0.55,6.19
95VV19S1,1302,406,864,5,27,31.18,66.36,0.38,2.07
95VV19S2,1681,1297,317,5,62,77.16,18.86,0.30,3.69
95VV20W1,2990,1927,969,11,83,64.45,32.41,0.37,2.78
95VV21S1,2302,1944,308,4,46,84.45,13.38,0.17,2.00
95VV21S2,1735,1451,256,4,24,83.63,14.76,0.23,1.38
95VV22W1,2836,1770,986,16,64,62.41,34.77,0.56,2.26
95VV23W1,2893,2507,275,19,92,86.66,9.51,0.66,3.18
95VV24S1,1532,1269,207,3,53,82.83,13.51,0.20,3.46
95VV24S2,1535,1340,144,5,46,87.30,9.38,0.33,3.00
95VV25S1,1845,1735,61,9,40,94.04,3.31,0.49,2.17
95VV25S2,1925,1828,70,5,22,94.96,3.64,0.26,1.14
95VV26W1,3583,3046,496,9,32,85.01,13.84,0.25,0.89
95VV27W1,2284,2085,136,10,53,91.29,5.95,0.44,2.32
95VV28S1,2210,1937,198,12,63,87.65,8.96,0.54,2.85
95VV28S2,1320,1210,84,3,23,91.67,6.36,0.23,1.74
95VV29W1,3366,2008,1308,10,40,59.66,38.86,0.30,1.19
95VV30S1,1614,1392,179,10,33,86.25,11.09,0.62,2.04
95VV30S2,1389,826,458,35,70,59.47,32.97,2.52,5.04
95WW01S1,1441,385,893,27,136,26.72,61.97,1.87,9.44
95WW01S2,1373,230,947,31,165,16.75,68.97,2.26,12.02
95WW02S1,1786,99,1531,14,142,5.54,85.72,0.78,7.95
95WW02S2,2065,88,1806,8,163,4.26,87.46,0.39,7.89
95WW03S1,1627,114,1339,6,168,7.01,82.30,0.37,10.33
95WW03S2,2011,122,1680,14,195,6.07,83.54,0.70,9.70
95WW04S1,1611,133,1283,8,187,8.26,79.64,0.50,11.61
95WW04S2,1255,187,946,9,113,14.90,75.38,0.72,9.00
95WW05S1,1517,487,866,38,126,32.10,57.09,2.50,8.31
95WW05S2,1255,335,817,15,88,26.69,65.10,1.20,7.01
95WW06S1,1525,74,1333,4,114,4.85,87.41,0.26,7.48
95WW06S2,1622,60,1449,22,91,3.70,89.33,1.36,5.61
95WW07S1,1809,101,1571,9,128,5.58,86.84,0.50,7.08
95WW07S2,2446,115,2150,15,166,4.70,87.90,0.61,6.79
95WW08S1,1219,263,838,16,102,21.58,68.74,1.31,8.37
95WW08S2,1340,223,997,8,112,16.64,74.40,0.60,8.36
95WW09S1,1276,86,1045,16,129,6.74,81.90,1.25,10.11
95WW09S2,1258,256,928,14,60,20.35,73.77,1.11,4.77
95WW10S1,1718,204,1311,20,183,11.87,76.31,1.16,10.65
95WW10S2,1228,46,1059,8,115,3.75,86.24,0.65,9.36
95WW11S1,1697,1296,308,19,74,76.37,18.15,1.12,4.36
95WW11S2,1381,1046,282,6,47,75.74,20.42,0.43,3.40
95WW12W1,2409,102,2028,19,260,4.23,84.18,0.79,10.79
95WW13S1,1840,49,1624,10,157,2.66,88.26,0.54,8.53
95WW13S2,1834,62,1621,8,143,3.38,88.39,0.44,7.80
95WW14W1,2262,64,1919,14,265,2.83,84.84,0.62,11.72
95WW15S1,1661,1263,301,20,77,76.04,18.12,1.20,4.64
95WW15S2,1655,830,685,27,113,50.15,41.39,1.63,6.83
95WW16S1,1668,1091,479,6,92,65.41,28.72,0.36,5.52
95WW16S2,1297,207,941,12,137,15.96,72.55,0.93,10.56
95WW17W1,2266,201,1865,13,187,8.87,82.30,0.57,8.25
95WW18W1,2237,721,1326,35,155,32.23,59.28,1.56,6.93
95WW19S1,1872,69,1653,11,139,3.69,88.30,0.59,7.43
