GeographyCode,KS702NI0001,KS702NI0002,KS702NI0003,KS702NI0004,KS702NI0005,KS702NI0006,KS702NI0007,KS702NI0008,KS702NI0009,KS702NI0010,KS702NI0011,KS702NI0012,KS702NI0013,KS702NI0014,KS702NI0015,KS702NI0016,KS702NI0017,KS702NI0018,KS702NI0019,KS702NI0020,KS702NI0021,KS702NI0022,KS702NI0023,KS702NI0024,KS702NI0025,KS702NI0026,KS702NI0027,KS702NI0028,KS702NI0029
95GG47S3,975,115,5,202,4,197,78,46,44,21,259,4,614,111,361,96,11.79,0.51,20.72,0.41,20.21,8.00,4.72,4.51,2.15,26.56,0.41,18.08,26.59
95GG48S1,846,132,2,127,0,121,73,24,70,7,285,5,471,52,375,77,15.60,0.24,15.01,0,14.30,8.63,2.84,8.27,0.83,33.69,0.59,11.04,20.53
95GG48S2,1199,179,1,159,2,131,132,37,125,9,418,6,564,71,635,89,14.93,0.08,13.26,0.17,10.93,11.01,3.09,10.43,0.75,34.86,0.50,12.59,14.02
95GG48S3,881,121,0,98,1,124,79,36,108,8,300,6,457,44,424,54,13.73,0,11.12,0.11,14.07,8.97,4.09,12.26,0.91,34.05,0.68,9.63,12.74
95GG49S1,1224,92,32,154,4,340,94,72,5,24,399,8,995,115,223,70,7.52,2.61,12.58,0.33,27.78,7.68,5.88,0.41,1.96,32.60,0.65,11.56,31.39
95GG49S2,1884,197,34,190,2,359,43,83,22,40,908,6,1178,107,650,106,10.46,1.80,10.08,0.11,19.06,2.28,4.41,1.17,2.12,48.20,0.32,9.08,16.31
95GG49S3,1754,213,32,178,2,304,31,56,19,31,883,5,983,102,768,107,12.14,1.82,10.15,0.11,17.33,1.77,3.19,1.08,1.77,50.34,0.29,10.38,13.93
95GG49S4,1664,274,25,152,3,263,41,60,27,41,773,5,1017,88,647,89,16.47,1.50,9.13,0.18,15.81,2.46,3.61,1.62,2.46,46.45,0.30,8.65,13.76
95GG50S1,905,55,11,142,12,279,76,48,21,45,214,2,606,76,299,77,6.08,1.22,15.69,1.33,30.83,8.40,5.30,2.32,4.97,23.65,0.22,12.54,25.75
95GG50S2,1132,113,15,208,4,268,79,58,14,41,325,7,694,103,438,120,9.98,1.33,18.37,0.35,23.67,6.98,5.12,1.24,3.62,28.71,0.62,14.84,27.40
95GG50S3,1136,111,18,162,6,295,87,57,21,38,340,1,736,99,400,81,9.77,1.58,14.26,0.53,25.97,7.66,5.02,1.85,3.35,29.93,0.09,13.45,20.25
95GG51S1,618,67,0,144,4,175,79,26,11,3,106,3,395,69,223,75,10.84,0,23.30,0.65,28.32,12.78,4.21,1.78,0.49,17.15,0.49,17.47,33.63
95GG51S2,635,69,5,170,4,143,86,20,12,5,120,1,404,93,231,82,10.87,0.79,26.77,0.63,22.52,13.54,3.15,1.89,0.79,18.90,0.16,23.02,35.50
95GG51S3,584,58,2,153,2,141,65,24,10,6,119,4,321,67,263,88,9.93,0.34,26.20,0.34,24.14,11.13,4.11,1.71,1.03,20.38,0.68,20.87,33.46
95HH01W1,1137,80,154,80,20,456,109,91,4,7,121,15,1049,206,88,28,7.04,13.54,7.04,1.76,40.11,9.59,8.00,0.35,0.62,10.64,1.32,19.64,31.82
95HH02S1,915,56,69,41,6,390,139,86,6,4,111,7,879,96,36,14,6.12,7.54,4.48,0.66,42.62,15.19,9.40,0.66,0.44,12.13,0.77,10.92,38.89
95HH02S2,1245,90,88,39,7,578,283,71,7,2,70,10,1229,124,16,3,7.23,7.07,3.13,0.56,46.43,22.73,5.70,0.56,0.16,5.62,0.80,10.09,18.75
95HH03W1,911,87,71,35,11,412,145,65,6,7,70,2,868,96,43,10,9.55,7.79,3.84,1.21,45.23,15.92,7.14,0.66,0.77,7.68,0.22,11.06,23.26
95HH04S1,1207,75,79,55,11,581,207,95,10,6,83,5,1185,129,22,5,6.21,6.55,4.56,0.91,48.14,17.15,7.87,0.83,0.50,6.88,0.41,10.89,22.73
95HH04S2,921,55,58,34,3,451,143,86,7,3,73,8,896,83,25,9,5.97,6.30,3.69,0.33,48.97,15.53,9.34,0.76,0.33,7.93,0.87,9.26,36.00
95HH05W1,1326,99,118,65,8,414,228,83,36,22,250,3,1066,123,260,60,7.47,8.90,4.90,0.60,31.22,17.19,6.26,2.71,1.66,18.85,0.23,11.54,23.08
95HH06S1,1743,124,84,62,13,813,415,137,8,5,67,15,1700,138,43,8,7.11,4.82,3.56,0.75,46.64,23.81,7.86,0.46,0.29,3.84,0.86,8.12,18.60
95HH06S2,1827,130,119,82,19,758,395,135,18,6,155,10,1737,183,90,18,7.12,6.51,4.49,1.04,41.49,21.62,7.39,0.99,0.33,8.48,0.55,10.54,20.00
95HH07W1,847,51,90,91,10,320,88,56,11,6,120,4,690,126,157,55,6.02,10.63,10.74,1.18,37.78,10.39,6.61,1.30,0.71,14.17,0.47,18.26,35.03
95HH08W1,1698,118,111,109,16,816,235,137,20,7,122,7,1616,190,82,30,6.95,6.54,6.42,0.94,48.06,13.84,8.07,1.18,0.41,7.18,0.41,11.76,36.59
95HH09W1,1331,117,136,80,11,518,134,84,15,9,215,12,1046,134,285,82,8.79,10.22,6.01,0.83,38.92,10.07,6.31,1.13,0.68,16.15,0.90,12.81,28.77
95HH10W1,1712,123,163,68,12,792,195,111,13,10,213,12,1667,214,44,17,7.18,9.52,3.97,0.70,46.26,11.39,6.48,0.76,0.58,12.44,0.70,12.84,38.64
95HH11W1,745,75,51,20,9,227,121,49,30,6,155,2,553,40,192,31,10.07,6.85,2.68,1.21,30.47,16.24,6.58,4.03,0.81,20.81,0.27,7.23,16.15
95HH12W1,946,70,49,43,8,379,133,85,15,3,155,6,830,70,116,22,7.40,5.18,4.55,0.85,40.06,14.06,8.99,1.59,0.32,16.38,0.63,8.43,18.97
95HH13W1,815,68,63,49,9,249,95,49,26,4,198,5,600,75,215,37,8.34,7.73,6.01,1.10,30.55,11.66,6.01,3.19,0.49,24.29,0.61,12.50,17.21
95HH14W1,771,55,70,33,8,263,109,61,19,5,146,2,600,66,171,37,7.13,9.08,4.28,1.04,34.11,14.14,7.91,2.46,0.65,18.94,0.26,11.00,21.64
95HH15W1,1734,109,127,77,4,723,248,126,30,11,266,13,1564,165,166,38,6.29,7.32,4.44,0.23,41.70,14.30,7.27,1.73,0.63,15.34,0.75,10.55,22.89
95HH16W1,1321,133,195,106,11,518,136,79,3,3,123,14,1237,268,84,33,10.07,14.76,8.02,0.83,39.21,10.30,5.98,0.23,0.23,9.31,1.06,21.67,39.29
95HH17W1,1739,142,111,109,14,799,334,124,13,4,77,12,1697,205,41,15,8.17,6.38,6.27,0.81,45.95,19.21,7.13,0.75,0.23,4.43,0.69,12.08,36.59
95II01S1,1001,94,0,117,6,473,163,70,6,9,60,3,969,106,32,11,9.39,0,11.69,0.60,47.25,16.28,6.99,0.60,0.90,5.99,0.30,10.94,34.38
95II01S2,988,93,3,93,7,489,166,70,6,8,50,3,969,93,19,3,9.41,0.30,9.41,0.71,49.49,16.80,7.09,0.61,0.81,5.06,0.30,9.60,15.79
95II02S1,1161,92,3,144,3,539,226,69,2,13,65,5,1147,143,8,3,7.92,0.26,12.40,0.26,46.43,19.47,5.94,0.17,1.12,5.60,0.43,12.47,37.50
95II02S2,1146,103,6,152,3,490,202,91,7,16,72,4,1093,142,53,16,8.99,0.52,13.26,0.26,42.76,17.63,7.94,0.61,1.40,6.28,0.35,12.99,30.19
95II02S3,820,49,1,103,5,391,126,69,6,7,59,4,748,76,72,28,5.98,0.12,12.56,0.61,47.68,15.37,8.41,0.73,0.85,7.20,0.49,10.16,38.89
95II03S1,1389,87,3,233,7,635,257,100,6,10,48,3,1373,229,16,7,6.26,0.22,16.77,0.50,45.72,18.50,7.20,0.43,0.72,3.46,0.22,16.68,43.75
95II03S2,1241,93,4,193,1,617,147,108,8,7,61,2,1197,180,44,17,7.49,0.32,15.55,0.08,49.72,11.85,8.70,0.64,0.56,4.92,0.16,15.04,38.64
95II04S1,1710,131,1,199,10,795,335,136,16,4,76,7,1651,183,58,17,7.66,0.06,11.64,0.58,46.49,19.59,7.95,0.94,0.23,4.44,0.41,11.08,29.31
95II04S2,1242,93,1,203,8,509,159,63,14,8,181,3,1043,136,195,66,7.49,0.08,16.34,0.64,40.98,12.80,5.07,1.13,0.64,14.57,0.24,13.04,33.85
95II05S1,1139,96,4,222,2,494,172,90,5,5,43,6,1126,221,13,5,8.43,0.35,19.49,0.18,43.37,15.10,7.90,0.44,0.44,3.78,0.53,19.63,38.46
95II05S2,1199,77,1,214,4,540,165,97,5,7,83,6,1150,194,49,21,6.42,0.08,17.85,0.33,45.04,13.76,8.09,0.42,0.58,6.92,0.50,16.87,42.86
95II06S1,1105,95,1,208,4,500,170,89,2,1,28,7,1088,203,17,6,8.60,0.09,18.82,0.36,45.25,15.38,8.05,0.18,0.09,2.53,0.63,18.66,35.29
95II06S2,1274,85,2,229,3,611,173,103,7,10,39,12,1213,218,61,13,6.67,0.16,17.97,0.24,47.96,13.58,8.08,0.55,0.78,3.06,0.94,17.97,21.31
95II07W1,1141,92,5,164,3,368,144,76,22,26,238,3,888,105,253,64,8.06,0.44,14.37,0.26,32.25,12.62,6.66,1.93,2.28,20.86,0.26,11.82,25.30
95II08W1,1539,115,8,194,10,629,246,100,10,36,185,6,1407,162,132,40,7.47,0.52,12.61,0.65,40.87,15.98,6.50,0.65,2.34,12.02,0.39,11.51,30.30
95II09S1,1275,84,2,179,8,574,181,97,3,9,132,6,1199,158,63,21,6.59,0.16,14.04,0.63,45.02,14.20,7.61,0.24,0.71,10.35,0.47,13.18,33.33
95II09S2,996,74,5,138,9,441,150,77,8,7,85,2,958,136,38,7,7.43,0.50,13.86,0.90,44.28,15.06,7.73,0.80,0.70,8.53,0.20,14.20,18.42
95II10W1,1531,111,3,306,10,565,216,89,14,14,197,6,1331,229,200,80,7.25,0.20,19.99,0.65,36.90,14.11,5.81,0.91,0.91,12.87,0.39,17.21,40.00
95II11W1,1719,148,3,258,6,779,283,129,7,19,81,6,1618,223,101,38,8.61,0.17,15.01,0.35,45.32,16.46,7.50,0.41,1.11,4.71,0.35,13.78,37.62
95II12W1,1586,110,8,181,8,735,257,121,8,18,129,11,1553,177,33,12,6.94,0.50,11.41,0.50,46.34,16.20,7.63,0.50,1.13,8.13,0.69,11.40,36.36
95II13W1,1581,145,4,244,16,596,167,87,36,16,265,5,1363,189,218,59,9.17,0.25,15.43,1.01,37.70,10.56,5.50,2.28,1.01,16.76,0.32,13.87,27.06
95II14W1,1614,120,6,171,4,778,265,120,5,16,122,7,1588,173,26,4,7.43,0.37,10.59,0.25,48.20,16.42,7.43,0.31,0.99,7.56,0.43,10.89,15.38
95II15S1,1360,97,6,208,3,670,232,91,9,11,29,4,1331,207,29,7,7.13,0.44,15.29,0.22,49.26,17.06,6.69,0.66,0.81,2.13,0.29,15.55,24.14
95II15S2,901,58,5,143,2,416,138,62,5,7,60,5,876,138,25,10,6.44,0.55,15.87,0.22,46.17,15.32,6.88,0.55,0.78,6.66,0.55,15.75,40.00
95II16W1,1258,80,6,170,9,498,172,86,16,15,204,2,1111,137,147,39,6.36,0.48,13.51,0.72,39.59,13.67,6.84,1.27,1.19,16.22,0.16,12.33,26.53
95II17W1,1495,130,2,200,6,679,228,94,6,11,134,5,1374,154,121,48,8.70,0.13,13.38,0.40,45.42,15.25,6.29,0.40,0.74,8.96,0.33,11.21,39.67
95II18W1,1253,97,3,194,13,528,143,75,22,28,147,3,1089,158,164,39,7.74,0.24,15.48,1.04,42.14,11.41,5.99,1.76,2.23,11.73,0.24,14.51,23.78
95II19S1,1343,178,1,226,3,561,217,101,0,6,41,9,1301,222,42,5,13.25,0.07,16.83,0.22,41.77,16.16,7.52,0,0.45,3.05,0.67,17.06,11.90
95II19S2,1278,111,1,139,6,636,195,95,4,4,81,6,1248,136,26,4,8.69,0.08,10.88,0.47,49.77,15.26,7.43,0.31,0.31,6.34,0.47,10.90,15.38
95II20W1,1791,150,10,277,11,809,227,114,18,33,129,13,1662,240,127,46,8.38,0.56,15.47,0.61,45.17,12.67,6.37,1.01,1.84,7.20,0.73,14.44,36.22
95II21W1,1420,122,3,289,9,497,184,83,24,22,181,6,1166,204,254,88,8.59,0.21,20.35,0.63,35.00,12.96,5.85,1.69,1.55,12.75,0.42,17.50,34.65
95II22W1,1358,94,1,220,8,594,187,99,14,14,110,17,1249,177,109,44,6.92,0.07,16.20,0.59,43.74,13.77,7.29,1.03,1.03,8.10,1.25,14.17,40.37
95II23W1,1403,119,4,195,11,521,158,105,17,46,222,5,1279,170,124,29,8.48,0.29,13.90,0.78,37.13,11.26,7.48,1.21,3.28,15.82,0.36,13.29,23.39
95JJ01W1,1660,263,20,221,1,774,186,119,19,3,43,11,1636,238,20,3,15.84,1.20,13.31,0.06,46.63,11.20,7.17,1.14,0.18,2.59,0.66,14.55,15.00
95JJ02W1,1348,149,24,167,2,580,160,103,20,8,126,9,1180,138,162,52,11.05,1.78,12.39,0.15,43.03,11.87,7.64,1.48,0.59,9.35,0.67,11.69,32.10
95JJ03S1,757,99,8,89,5,219,104,50,20,9,152,2,539,47,218,50,13.08,1.06,11.76,0.66,28.93,13.74,6.61,2.64,1.19,20.08,0.26,8.72,22.94
95JJ03S2,691,56,10,56,2,228,124,50,18,4,139,4,561,49,130,17,8.10,1.45,8.10,0.29,33.00,17.95,7.24,2.60,0.58,20.12,0.58,8.73,13.08
95JJ04S1,903,104,18,124,1,394,122,77,6,6,36,15,843,121,60,21,11.52,1.99,13.73,0.11,43.63,13.51,8.53,0.66,0.66,3.99,1.66,14.35,35.00
95JJ04S2,922,86,37,123,1,428,107,62,6,11,56,5,846,144,76,16,9.33,4.01,13.34,0.11,46.42,11.61,6.72,0.65,1.19,6.07,0.54,17.02,21.05
95JJ05W1,887,79,23,57,5,268,103,49,12,15,271,5,598,35,288,45,8.91,2.59,6.43,0.56,30.21,11.61,5.52,1.35,1.69,30.55,0.56,5.85,15.63
95JJ06W1,1357,128,14,93,9,414,202,102,28,20,340,7,1069,67,288,40,9.43,1.03,6.85,0.66,30.51,14.89,7.52,2.06,1.47,25.06,0.52,6.27,13.89
95JJ07W1,1520,165,27,147,8,428,245,106,29,10,353,2,1124,96,396,78,10.86,1.78,9.67,0.53,28.16,16.12,6.97,1.91,0.66,23.22,0.13,8.54,19.70
95JJ08S1,825,110,6,93,5,368,144,59,6,4,22,8,772,81,53,18,13.33,0.73,11.27,0.61,44.61,17.45,7.15,0.73,0.48,2.67,0.97,10.49,33.96
95JJ08S2,1385,278,23,154,1,527,211,124,11,3,48,5,1143,132,92,17,20.07,1.66,11.12,0.07,38.05,15.23,8.95,0.79,0.22,3.47,0.36,11.55,18.48
95JJ09W1,1149,204,16,90,0,508,183,84,5,3,51,5,1114,103,32,3,17.75,1.39,7.83,0,44.21,15.93,7.31,0.44,0.26,4.44,0.44,9.25,9.38
95JJ10W1,1699,232,10,281,1,682,228,119,14,5,116,11,1605,268,94,23,13.66,0.59,16.54,0.06,40.14,13.42,7.00,0.82,0.29,6.83,0.65,16.70,24.47
95JJ11S1,1116,117,24,199,8,462,161,57,9,8,64,7,996,176,120,47,10.48,2.15,17.83,0.72,41.40,14.43,5.11,0.81,0.72,5.73,0.63,17.67,39.17
95JJ11S2,1239,122,30,166,3,551,184,66,10,11,83,13,1146,166,87,28,9.85,2.42,13.40,0.24,44.47,14.85,5.33,0.81,0.89,6.70,1.05,14.49,32.18
95JJ12W1,1670,217,7,270,0,683,194,130,19,4,133,13,1581,260,89,17,12.99,0.42,16.17,0,40.90,11.62,7.78,1.14,0.24,7.96,0.78,16.45,19.10
95JJ13S1,1526,135,19,146,6,673,356,99,12,20,53,7,1454,141,72,24,8.85,1.25,9.57,0.39,44.10,23.33,6.49,0.79,1.31,3.47,0.46,9.70,33.33
95JJ13S2,1179,108,21,75,5,519,217,115,15,14,81,9,1127,90,52,6,9.16,1.78,6.36,0.42,44.02,18.41,9.75,1.27,1.19,6.87,0.76,7.99,11.54
95JJ14W1,1474,246,10,188,4,634,206,92,15,2,60,17,1405,181,69,17,16.69,0.68,12.75,0.27,43.01,13.98,6.24,1.02,0.14,4.07,1.15,12.88,24.64
95JJ15W1,1004,110,8,60,2,402,121,78,11,13,196,3,876,56,121,11,10.96,0.80,5.98,0.20,40.04,12.05,7.77,1.10,1.29,19.52,0.30,6.39,9.09
95JJ16W1,923,133,8,101,3,368,74,67,6,11,149,3,749,69,168,40,14.41,0.87,10.94,0.33,39.87,8.02,7.26,0.65,1.19,16.14,0.33,9.21,23.81
95JJ17W1,1585,239,6,323,1,658,171,113,8,5,46,15,1551,323,30,6,15.08,0.38,20.38,0.06,41.51,10.79,7.13,0.50,0.32,2.90,0.95,20.83,20.00
95JJ18W1,1090,128,33,155,7,407,99,85,10,4,152,10,877,136,198,52,11.74,3.03,14.22,0.64,37.34,9.08,7.80,0.92,0.37,13.94,0.92,15.51,26.26
95JJ19S1,1068,162,30,152,0,440,121,77,25,11,43,7,960,147,101,35,15.17,2.81,14.23,0,41.20,11.33,7.21,2.34,1.03,4.03,0.66,15.31,34.65
95JJ19S2,911,151,28,109,2,358,98,97,5,7,53,3,838,103,72,34,16.58,3.07,11.96,0.22,39.30,10.76,10.65,0.55,0.77,5.82,0.33,12.29,47.22
95JJ20S1,1516,121,15,76,3,683,386,127,7,10,78,10,1455,78,61,13,7.98,0.99,5.01,0.20,45.05,25.46,8.38,0.46,0.66,5.15,0.66,5.36,21.31
95JJ20S2,1209,109,20,80,5,509,236,96,15,10,128,1,1111,80,98,20,9.02,1.65,6.62,0.41,42.10,19.52,7.94,1.24,0.83,10.59,0.08,7.20,20.41
95JJ21W1,1884,455,75,135,5,508,196,108,20,17,358,7,1073,112,232,25,24.15,3.98,7.17,0.27,26.96,10.40,5.73,1.06,0.90,19.00,0.37,10.44,10.78
95JJ22W1,1779,168,18,76,3,734,282,162,4,10,313,9,1699,89,78,4,9.44,1.01,4.27,0.17,41.26,15.85,9.11,0.22,0.56,17.59,0.51,5.24,5.13
95KK01W1,1496,239,4,245,0,619,202,101,9,2,60,15,1458,236,38,13,15.98,0.27,16.38,0,41.38,13.50,6.75,0.60,0.13,4.01,1.00,16.19,34.21
95KK02W1,1245,171,4,123,0,591,191,84,6,3,53,19,1210,117,34,10,13.73,0.32,9.88,0,47.47,15.34,6.75,0.48,0.24,4.26,1.53,9.67,29.41
95KK03W1,1491,256,0,351,0,579,121,132,6,4,28,14,1463,349,28,2,17.17,0,23.54,0,38.83,8.12,8.85,0.40,0.27,1.88,0.94,23.86,7.14
95KK04W1,1757,200,4,181,3,647,294,121,16,8,276,7,1562,155,195,30,11.38,0.23,10.30,0.17,36.82,16.73,6.89,0.91,0.46,15.71,0.40,9.92,15.38
95KK05W1,1655,259,5,311,1,687,188,130,6,4,50,14,1625,311,30,5,15.65,0.30,18.79,0.06,41.51,11.36,7.85,0.36,0.24,3.02,0.85,19.14,16.67
95KK06W1,1107,118,0,87,2,425,185,109,14,7,155,5,1007,81,100,6,10.66,0,7.86,0.18,38.39,16.71,9.85,1.26,0.63,14.00,0.45,8.04,6.00
95KK07W1,1369,220,3,210,1,591,191,96,1,2,34,20,1356,210,13,3,16.07,0.22,15.34,0.07,43.17,13.95,7.01,0.07,0.15,2.48,1.46,15.49,23.08
95KK08W1,1646,191,2,188,1,746,270,142,8,4,83,11,1570,179,76,11,11.60,0.12,11.42,0.06,45.32,16.40,8.63,0.49,0.24,5.04,0.67,11.40,14.47
95KK09W1,1278,152,4,69,1,491,202,86,13,18,238,4,1058,59,214,14,11.89,0.31,5.40,0.08,38.42,15.81,6.73,1.02,1.41,18.62,0.31,5.58,6.54
95KK10W1,1492,236,2,268,1,648,165,109,11,2,34,16,1470,270,22,0,15.82,0.13,17.96,0.07,43.43,11.06,7.31,0.74,0.13,2.28,1.07,18.37,0
95KK11W1,1406,127,2,91,1,564,274,108,6,9,214,10,1234,77,172,16,9.03,0.14,6.47,0.07,40.11,19.49,7.68,0.43,0.64,15.22,0.71,6.24,9.30
95KK12W1,1454,201,4,298,0,648,130,95,8,2,62,6,1390,285,64,17,13.82,0.28,20.50,0,44.57,8.94,6.53,0.55,0.14,4.26,0.41,20.50,26.56
95KK13W1,1142,217,4,156,3,472,154,91,8,2,23,12,1066,149,30,9,19.00,0.35,13.66,0.26,41.33,13.49,7.97,0.70,0.18,2.01,1.05,13.98,30.00
95KK14W1,1298,196,3,227,1,527,167,87,12,2,63,13,1236,210,62,20,15.10,0.23,17.49,0.08,40.60,12.87,6.70,0.92,0.15,4.85,1.00,16.99,32.26
95KK15W1,1955,300,1,334,3,841,216,179,9,0,52,20,1918,329,36,6,15.35,0.05,17.08,0.15,43.02,11.05,9.16,0.46,0,2.66,1.02,17.15,16.67
95KK16W1,1327,162,4,122,1,511,191,110,8,10,203,5,1197,114,130,12,12.21,0.30,9.19,0.08,38.51,14.39,8.29,0.60,0.75,15.30,0.38,9.52,9.23
95LL01S1,1699,201,57,214,5,710,285,145,6,5,57,14,1672,265,27,6,11.83,3.35,12.60,0.29,41.79,16.77,8.53,0.35,0.29,3.35,0.82,15.85,22.22
95LL01S2,1706,174,54,147,3,726,297,135,15,14,131,10,1678,200,28,1,10.20,3.17,8.62,0.18,42.56,17.41,7.91,0.88,0.82,7.68,0.59,11.92,3.57
95LL02S1,1085,101,38,86,8,504,199,80,15,4,44,6,1030,115,55,9,9.31,3.50,7.93,0.74,46.45,18.34,7.37,1.38,0.37,4.06,0.55,11.17,16.36
95LL02S2,726,70,15,66,7,232,123,61,23,8,116,5,473,36,252,45,9.64,2.07,9.09,0.96,31.96,16.94,8.40,3.17,1.10,15.98,0.69,7.61,17.86
95LL03W1,1367,167,24,100,10,510,224,95,27,14,190,6,1149,94,218,30,12.22,1.76,7.32,0.73,37.31,16.39,6.95,1.98,1.02,13.90,0.44,8.18,13.76
95LL04W1,1765,184,64,230,5,622,267,135,26,6,213,13,1545,249,220,45,10.42,3.63,13.03,0.28,35.24,15.13,7.65,1.47,0.34,12.07,0.74,16.12,20.45
95LL05S1,1719,157,43,60,0,823,417,152,16,5,40,6,1700,103,19,0,9.13,2.50,3.49,0,47.88,24.26,8.84,0.93,0.29,2.33,0.35,6.06,0
95LL05S2,1147,158,21,107,3,534,197,67,18,3,31,8,1104,119,43,9,13.78,1.83,9.33,0.26,46.56,17.18,5.84,1.57,0.26,2.70,0.70,10.78,20.93
95LL06S1,1029,96,20,83,1,445,207,79,20,2,66,10,959,86,70,17,9.33,1.94,8.07,0.10,43.25,20.12,7.68,1.94,0.19,6.41,0.97,8.97,24.29
95LL06S2,928,77,23,58,2,390,144,91,16,10,114,3,830,70,98,11,8.30,2.48,6.25,0.22,42.03,15.52,9.81,1.72,1.08,12.28,0.32,8.43,11.22
95LL07W1,1049,90,22,77,6,360,144,73,30,14,228,5,814,65,235,34,8.58,2.10,7.34,0.57,34.32,13.73,6.96,2.86,1.33,21.73,0.48,7.99,14.47
95LL08S1,996,106,32,152,3,291,154,63,22,12,157,4,753,137,243,47,10.64,3.21,15.26,0.30,29.22,15.46,6.33,2.21,1.20,15.76,0.40,18.19,19.34
95LL08S2,974,110,34,138,3,269,158,73,28,3,155,3,666,84,308,88,11.29,3.49,14.17,0.31,27.62,16.22,7.49,2.87,0.31,15.91,0.31,12.61,28.57
95LL09S1,762,97,26,85,2,191,101,51,17,11,179,2,555,69,198,38,12.73,3.41,11.15,0.26,25.07,13.25,6.69,2.23,1.44,23.49,0.26,12.43,19.19
95LL09S2,782,111,30,69,3,218,113,51,27,15,142,3,604,64,173,34,14.19,3.84,8.82,0.38,27.88,14.45,6.52,3.45,1.92,18.16,0.38,10.60,19.65
95LL10S1,2191,196,93,237,10,908,425,143,27,17,128,7,2104,309,87,21,8.95,4.24,10.82,0.46,41.44,19.40,6.53,1.23,0.78,5.84,0.32,14.69,24.14
95LL10S2,1660,171,46,224,3,740,258,127,14,7,61,9,1617,266,43,4,10.30,2.77,13.49,0.18,44.58,15.54,7.65,0.84,0.42,3.67,0.54,16.45,9.30
95LL11S1,1016,146,11,103,4,493,112,66,7,1,68,5,982,110,34,4,14.37,1.08,10.14,0.39,48.52,11.02,6.50,0.69,0.10,6.69,0.49,11.20,11.76
95LL11S2,1739,161,20,176,7,898,306,94,5,5,54,13,1715,193,24,3,9.26,1.15,10.12,0.40,51.64,17.60,5.41,0.29,0.29,3.11,0.75,11.25,12.50
95LL12S1,1788,175,53,112,7,630,308,127,38,14,317,7,1544,117,244,48,9.79,2.96,6.26,0.39,35.23,17.23,7.10,2.13,0.78,17.73,0.39,7.58,19.67
95LL12S2,657,111,11,57,1,137,98,42,44,4,150,2,465,45,192,23,16.89,1.67,8.68,0.15,20.85,14.92,6.39,6.70,0.61,22.83,0.30,9.68,11.98
95LL13S1,865,95,23,73,8,316,131,68,20,16,111,4,744,77,121,19,10.98,2.66,8.44,0.92,36.53,15.14,7.86,2.31,1.85,12.83,0.46,10.35,15.70
95LL13S2,729,77,12,49,4,228,128,47,21,24,136,3,573,39,156,22,10.56,1.65,6.72,0.55,31.28,17.56,6.45,2.88,3.29,18.66,0.41,6.81,14.10
95LL14S1,603,72,29,74,3,135,72,38,17,10,148,5,445,64,158,39,11.94,4.81,12.27,0.50,22.39,11.94,6.30,2.82,1.66,24.54,0.83,14.38,24.68
95LL14S2,814,79,43,63,2,275,107,57,12,8,164,4,697,85,117,21,9.71,5.28,7.74,0.25,33.78,13.14,7.00,1.47,0.98,20.15,0.49,12.20,17.95
95LL15S1,792,69,20,47,7,313,134,49,7,6,134,6,694,54,98,13,8.71,2.53,5.93,0.88,39.52,16.92,6.19,0.88,0.76,16.92,0.76,7.78,13.27
95LL15S2,958,89,17,40,3,423,170,81,15,11,98,11,867,46,91,11,9.29,1.77,4.18,0.31,44.15,17.75,8.46,1.57,1.15,10.23,1.15,5.31,12.09
95LL16S1,1831,170,61,64,6,826,316,114,9,21,236,8,1768,114,61,11,9.28,3.33,3.50,0.33,45.11,17.26,6.23,0.49,1.15,12.89,0.44,6.45,18.03
95LL16S2,2312,218,50,137,14,1029,434,191,21,32,179,7,2155,159,157,28,9.43,2.16,5.93,0.61,44.51,18.77,8.26,0.91,1.38,7.74,0.30,7.38,17.83
95LL17W1,1455,151,29,64,9,628,186,101,23,17,244,3,1326,78,127,15,10.38,1.99,4.40,0.62,43.16,12.78,6.94,1.58,1.17,16.77,0.21,5.88,11.81
95LL18S1,1179,94,40,75,6,549,177,93,10,11,121,3,1126,107,53,8,7.97,3.39,6.36,0.51,46.56,15.01,7.89,0.85,0.93,10.26,0.25,9.50,15.09
95LL18S2,851,60,26,48,5,423,117,73,12,7,78,2,830,69,21,5,7.05,3.06,5.64,0.59,49.71,13.75,8.58,1.41,0.82,9.17,0.24,8.31,23.81
95LL19S1,1530,116,32,142,9,746,296,123,6,9,43,8,1490,158,40,16,7.58,2.09,9.28,0.59,48.76,19.35,8.04,0.39,0.59,2.81,0.52,10.60,40.00
95LL19S2,1957,181,55,218,5,894,306,148,9,9,119,13,1899,255,58,18,9.25,2.81,11.14,0.26,45.68,15.64,7.56,0.46,0.46,6.08,0.66,13.43,31.03
95LL20W1,1386,131,36,96,5,513,238,98,29,21,211,8,1238,107,148,25,9.45,2.60,6.93,0.36,37.01,17.17,7.07,2.09,1.52,15.22,0.58,8.64,16.89
95LL21W1,2354,210,79,171,20,928,385,172,28,25,329,7,2065,195,289,55,8.92,3.36,7.26,0.85,39.42,16.36,7.31,1.19,1.06,13.98,0.30,9.44,19.03
95LL22W1,2290,239,71,177,7,767,405,183,49,38,338,16,1978,187,312,61,10.44,3.10,7.73,0.31,33.49,17.69,7.99,2.14,1.66,14.76,0.70,9.45,19.55
