GeographyCode,KS106NI0001,KS106NI0002,KS106NI0003,KS106NI0004,KS106NI0005,KS106NI0006,KS106NI0007,KS106NI0008,KS106NI0009,KS106NI0010,KS106NI0011,KS106NI0012,KS106NI0013
95GG50S2,972,111,339,298,127,102,308,11.42,34.88,30.66,13.07,10.49,31.69
95GG50S3,917,81,296,220,82,65,307,8.83,32.28,23.99,8.94,7.09,33.48
95GG51S1,683,84,308,185,93,75,284,12.30,45.10,27.09,13.62,10.98,41.58
95GG51S2,710,72,347,187,89,82,330,10.14,48.87,26.34,12.54,11.55,46.48
95GG51S3,688,78,331,180,82,64,321,11.34,48.11,26.16,11.92,9.30,46.66
95HH01W1,890,36,335,244,104,60,294,4.04,37.64,27.42,11.69,6.74,33.03
95HH02S1,522,14,144,188,60,42,141,2.68,27.59,36.02,11.49,8.05,27.01
95HH02S2,541,10,61,276,82,61,97,1.85,11.28,51.02,15.16,11.28,17.93
95HH03W1,726,17,312,162,57,60,260,2.34,42.98,22.31,7.85,8.26,35.81
95HH04S1,645,16,144,234,73,66,192,2.48,22.33,36.28,11.32,10.23,29.77
95HH04S2,515,11,137,174,40,41,164,2.14,26.60,33.79,7.77,7.96,31.84
95HH05W1,908,87,264,354,154,89,276,9.58,29.07,38.99,16.96,9.80,30.40
95HH06S1,762,15,106,358,124,70,136,1.97,13.91,46.98,16.27,9.19,17.85
95HH06S2,920,35,173,406,152,103,210,3.80,18.80,44.13,16.52,11.20,22.83
95HH07W1,733,36,271,183,77,52,279,4.91,36.97,24.97,10.50,7.09,38.06
95HH08W1,1083,32,304,314,118,74,287,2.95,28.07,28.99,10.90,6.83,26.50
95HH09W1,1423,43,618,254,108,77,536,3.02,43.43,17.85,7.59,5.41,37.67
95HH10W1,945,20,233,361,128,80,199,2.12,24.66,38.20,13.54,8.47,21.06
95HH11W1,655,55,247,187,87,47,248,8.40,37.71,28.55,13.28,7.18,37.86
95HH12W1,626,39,175,192,65,64,191,6.23,27.96,30.67,10.38,10.22,30.51
95HH13W1,614,76,177,230,97,73,176,12.38,28.83,37.46,15.80,11.89,28.66
95HH14W1,764,60,338,171,61,68,327,7.85,44.24,22.38,7.98,8.90,42.80
95HH15W1,1083,39,337,338,109,92,382,3.60,31.12,31.21,10.06,8.49,35.27
95HH16W1,917,32,326,271,88,77,270,3.49,35.55,29.55,9.60,8.40,29.44
95HH17W1,928,35,197,371,117,73,229,3.77,21.23,39.98,12.61,7.87,24.68
95II01S1,626,16,188,193,67,46,166,2.56,30.03,30.83,10.70,7.35,26.52
95II01S2,634,3,197,147,41,26,182,0.47,31.07,23.19,6.47,4.10,28.71
95II02S1,507,2,75,231,81,42,84,0.39,14.79,45.56,15.98,8.28,16.57
95II02S2,678,30,178,248,91,59,175,4.42,26.25,36.58,13.42,8.70,25.81
95II02S3,726,22,298,144,52,37,277,3.03,41.05,19.83,7.16,5.10,38.15
95II03S1,575,9,69,293,83,52,82,1.57,12.00,50.96,14.43,9.04,14.26
95II03S2,729,6,164,219,88,31,155,0.82,22.50,30.04,12.07,4.25,21.26
95II04S1,864,19,152,337,113,72,183,2.20,17.59,39.00,13.08,8.33,21.18
95II04S2,808,52,219,277,110,83,246,6.44,27.10,34.28,13.61,10.27,30.45
95II05S1,527,9,133,210,47,53,135,1.71,25.24,39.85,8.92,10.06,25.62
95II05S2,774,17,246,235,104,58,241,2.20,31.78,30.36,13.44,7.49,31.14
95II06S1,533,8,113,222,73,51,116,1.50,21.20,41.65,13.70,9.57,21.76
95II06S2,752,19,169,256,127,48,148,2.53,22.47,34.04,16.89,6.38,19.68
95II07W1,991,53,405,257,100,74,418,5.35,40.87,25.93,10.09,7.47,42.18
95II08W1,1073,22,363,275,114,66,366,2.05,33.83,25.63,10.62,6.15,34.11
95II09S1,865,11,264,232,87,52,248,1.27,30.52,26.82,10.06,6.01,28.67
95II09S2,552,12,133,208,79,40,150,2.17,24.09,37.68,14.31,7.25,27.17
95II10W1,1144,60,413,340,131,103,453,5.24,36.10,29.72,11.45,9.00,39.60
95II11W1,1055,15,299,306,121,59,262,1.42,28.34,29.00,11.47,5.59,24.83
95II12W1,1007,10,355,306,108,63,280,0.99,35.25,30.39,10.72,6.26,27.81
95II13W1,1253,56,458,345,154,91,462,4.47,36.55,27.53,12.29,7.26,36.87
95II14W1,1026,10,339,286,109,58,282,0.97,33.04,27.88,10.62,5.65,27.49
95II15S1,660,11,90,277,118,46,97,1.67,13.64,41.97,17.88,6.97,14.70
95II15S2,659,9,267,167,61,31,206,1.37,40.52,25.34,9.26,4.70,31.26
95II16W1,890,35,338,252,93,73,342,3.93,37.98,28.31,10.45,8.20,38.43
95II17W1,1190,33,446,295,89,72,417,2.77,37.48,24.79,7.48,6.05,35.04
95II18W1,1090,53,427,256,94,83,429,4.86,39.17,23.49,8.62,7.61,39.36
95II19S1,633,6,137,241,50,46,155,0.95,21.64,38.07,7.90,7.27,24.49
95II19S2,756,16,215,236,73,62,244,2.12,28.44,31.22,9.66,8.20,32.28
95II20W1,1211,38,327,334,150,77,300,3.14,27.00,27.58,12.39,6.36,24.77
95II21W1,1045,98,316,348,158,116,345,9.38,30.24,33.30,15.12,11.10,33.01
95II22W1,990,26,347,266,109,61,346,2.63,35.05,26.87,11.01,6.16,34.95
95II23W1,910,22,278,258,98,66,276,2.42,30.55,28.35,10.77,7.25,30.33
95JJ01W1,892,27,197,301,108,78,272,3.03,22.09,33.74,12.11,8.74,30.49
95JJ02W1,1074,59,422,259,89,68,321,5.49,39.29,24.12,8.29,6.33,29.89
95JJ03S1,596,106,182,235,103,86,177,17.79,30.54,39.43,17.28,14.43,29.70
95JJ03S2,427,45,113,174,60,54,129,10.54,26.46,40.75,14.05,12.65,30.21
95JJ04S1,610,39,191,200,87,39,196,6.39,31.31,32.79,14.26,6.39,32.13
95JJ04S2,669,31,242,198,66,45,184,4.63,36.17,29.60,9.87,6.73,27.50
95JJ05W1,892,59,412,182,75,57,375,6.61,46.19,20.40,8.41,6.39,42.04
95JJ06W1,1063,104,379,366,156,97,359,9.78,35.65,34.43,14.68,9.13,33.77
95JJ07W1,1092,113,349,418,180,105,361,10.35,31.96,38.28,16.48,9.62,33.06
95JJ08S1,540,21,168,153,50,40,181,3.89,31.11,28.33,9.26,7.41,33.52
95JJ08S2,647,30,152,225,86,47,120,4.64,23.49,34.78,13.29,7.26,18.55
95JJ09W1,839,16,307,189,57,42,282,1.91,36.59,22.53,6.79,5.01,33.61
95JJ10W1,1027,66,310,371,152,110,317,6.43,30.19,36.12,14.80,10.71,30.87
95JJ11S1,724,41,239,248,82,64,207,5.66,33.01,34.25,11.33,8.84,28.59
95JJ11S2,818,35,253,259,94,46,241,4.28,30.93,31.66,11.49,5.62,29.46
95JJ12W1,1002,65,300,366,151,99,310,6.49,29.94,36.53,15.07,9.88,30.94
95JJ13S1,779,45,126,344,135,68,135,5.78,16.17,44.16,17.33,8.73,17.33
95JJ13S2,678,17,165,231,81,45,169,2.51,24.34,34.07,11.95,6.64,24.93
95JJ14W1,849,32,214,287,104,74,248,3.77,25.21,33.80,12.25,8.72,29.21
95JJ15W1,779,26,280,185,81,48,224,3.34,35.94,23.75,10.40,6.16,28.75
95JJ16W1,916,42,399,162,67,49,342,4.59,43.56,17.69,7.31,5.35,37.34
95JJ17W1,824,24,212,308,108,83,243,2.91,25.73,37.38,13.11,10.07,29.49
95JJ18W1,975,35,414,191,64,48,338,3.59,42.46,19.59,6.56,4.92,34.67
95JJ19S1,652,14,235,139,39,32,178,2.15,36.04,21.32,5.98,4.91,27.30
95JJ19S2,476,4,159,88,33,11,127,0.84,33.40,18.49,6.93,2.31,26.68
95JJ20S1,833,32,178,320,107,62,177,3.84,21.37,38.42,12.85,7.44,21.25
95JJ20S2,785,36,255,245,75,53,239,4.59,32.48,31.21,9.55,6.75,30.45
95JJ21W1,962,60,340,262,92,78,359,6.24,35.34,27.23,9.56,8.11,37.32
95JJ22W1,1088,30,358,354,99,77,298,2.76,32.90,32.54,9.10,7.08,27.39
95KK01W1,836,53,245,353,161,132,307,6.34,29.31,42.22,19.26,15.79,36.72
95KK02W1,722,33,197,256,120,81,275,4.57,27.29,35.46,16.62,11.22,38.09
95KK03W1,704,27,168,306,147,89,239,3.84,23.86,43.47,20.88,12.64,33.95
95KK04W1,974,81,228,441,178,135,268,8.32,23.41,45.28,18.28,13.86,27.52
95KK05W1,803,52,196,352,134,107,274,6.48,24.41,43.84,16.69,13.33,34.12
95KK06W1,737,42,234,239,98,70,271,5.70,31.75,32.43,13.30,9.50,36.77
95KK07W1,682,23,162,235,78,69,219,3.37,23.75,34.46,11.44,10.12,32.11
95KK08W1,967,64,230,371,201,113,270,6.62,23.78,38.37,20.79,11.69,27.92
95KK09W1,947,60,334,269,113,76,342,6.34,35.27,28.41,11.93,8.03,36.11
95KK10W1,699,25,160,300,115,90,204,3.58,22.89,42.92,16.45,12.88,29.18
95KK11W1,982,69,307,337,138,99,350,7.03,31.26,34.32,14.05,10.08,35.64
95KK12W1,776,49,210,313,127,88,248,6.31,27.06,40.34,16.37,11.34,31.96
95KK13W1,642,19,185,216,83,59,214,2.96,28.82,33.64,12.93,9.19,33.33
95KK14W1,703,46,206,255,88,85,269,6.54,29.30,36.27,12.52,12.09,38.26
95KK15W1,921,36,176,418,197,121,237,3.91,19.11,45.39,21.39,13.14,25.73
95KK16W1,809,43,255,249,88,76,304,5.32,31.52,30.78,10.88,9.39,37.58
95LL01S1,802,26,172,352,124,100,234,3.24,21.45,43.89,15.46,12.47,29.18
95LL01S2,777,26,137,361,162,96,178,3.35,17.63,46.46,20.85,12.36,22.91
95LL02S1,623,15,145,228,111,44,172,2.41,23.27,36.60,17.82,7.06,27.61
95LL02S2,744,31,313,173,98,41,275,4.17,42.07,23.25,13.17,5.51,36.96
95LL03W1,1092,90,387,355,182,113,374,8.24,35.44,32.51,16.67,10.35,34.25
95LL04W1,1090,79,330,420,184,131,364,7.25,30.28,38.53,16.88,12.02,33.39
95LL05S1,826,21,154,348,124,73,155,2.54,18.64,42.13,15.01,8.84,18.77
95LL05S2,628,25,154,229,81,61,188,3.98,24.52,36.46,12.90,9.71,29.94
95LL06S1,654,49,163,239,103,52,182,7.49,24.92,36.54,15.75,7.95,27.83
95LL06S2,754,37,268,209,103,71,264,4.91,35.54,27.72,13.66,9.42,35.01
95LL07W1,1001,81,420,277,127,102,405,8.09,41.96,27.67,12.69,10.19,40.46
95LL08S1,605,70,186,275,114,84,192,11.57,30.74,45.45,18.84,13.88,31.74
95LL08S2,721,58,250,228,88,63,249,8.04,34.67,31.62,12.21,8.74,34.54
95LL09S1,657,53,265,204,90,62,273,8.07,40.33,31.05,13.70,9.44,41.55
95LL09S2,738,54,356,189,74,60,348,7.32,48.24,25.61,10.03,8.13,47.15
95LL10S1,974,41,158,463,170,128,246,4.21,16.22,47.54,17.45,13.14,25.26
95LL10S2,767,28,149,318,129,92,210,3.65,19.43,41.46,16.82,11.99,27.38
95LL11S1,585,22,131,201,85,63,159,3.76,22.39,34.36,14.53,10.77,27.18
95LL11S2,839,28,143,387,167,83,157,3.34,17.04,46.13,19.90,9.89,18.71
95LL12S1,1043,134,220,519,275,151,272,12.85,21.09,49.76,26.37,14.48,26.08
95LL12S2,449,94,142,206,103,91,171,20.94,31.63,45.88,22.94,20.27,38.08
95LL13S1,539,47,134,221,98,56,166,8.72,24.86,41.00,18.18,10.39,30.80
95LL13S2,558,63,192,199,89,72,216,11.29,34.41,35.66,15.95,12.90,38.71
95LL14S1,475,54,207,157,63,68,244,11.37,43.58,33.05,13.26,14.32,51.37
95LL14S2,495,42,150,181,53,72,194,8.48,30.30,36.57,10.71,14.55,39.19
95LL15S1,690,29,317,164,61,47,275,4.20,45.94,23.77,8.84,6.81,39.86
95LL15S2,640,20,187,177,72,50,237,3.13,29.22,27.66,11.25,7.81,37.03
95LL16S1,1067,33,276,410,175,92,276,3.09,25.87,38.43,16.40,8.62,25.87
95LL16S2,1215,45,190,508,272,114,228,3.70,15.64,41.81,22.39,9.38,18.77
95LL17W1,1106,49,398,307,122,69,409,4.43,35.99,27.76,11.03,6.24,36.98
95LL18S1,795,37,249,253,112,63,241,4.65,31.32,31.82,14.09,7.92,30.31
95LL18S2,536,15,162,157,61,42,161,2.80,30.22,29.29,11.38,7.84,30.04
95LL19S1,855,26,212,333,129,70,217,3.04,24.80,38.95,15.09,8.19,25.38
95LL19S2,1049,39,235,414,163,81,265,3.72,22.40,39.47,15.54,7.72,25.26
95LL20W1,942,62,287,332,148,123,298,6.58,30.47,35.24,15.71,13.06,31.63
95LL21W1,1662,91,556,553,292,127,522,5.48,33.45,33.27,17.57,7.64,31.41
95LL22W1,1424,126,381,572,291,162,412,8.85,26.76,40.17,20.44,11.38,28.93
95LL23W1,973,60,367,280,130,88,374,6.17,37.72,28.78,13.36,9.04,38.44
95LL24S1,704,21,117,286,129,63,176,2.98,16.62,40.63,18.32,8.95,25.00
95LL24S2,608,32,138,224,113,49,188,5.26,22.70,36.84,18.59,8.06,30.92
95LL25S1,1007,37,220,360,185,66,217,3.67,21.85,35.75,18.37,6.55,21.55
95LL25S2,732,11,169,276,85,54,191,1.50,23.09,37.70,11.61,7.38,26.09
95LL26S1,761,42,302,170,71,52,314,5.52,39.68,22.34,9.33,6.83,41.26
95LL26S2,729,30,146,311,107,78,185,4.12,20.03,42.66,14.68,10.70,25.38
95MM01S1,603,88,226,200,80,67,204,14.59,37.48,33.17,13.27,11.11,33.83
95MM01S2,651,57,103,292,138,59,121,8.76,15.82,44.85,21.20,9.06,18.59
95MM01S3,643,37,176,208,84,53,173,5.75,27.37,32.35,13.06,8.24,26.91
95MM02S1,598,21,214,140,46,37,225,3.51,35.79,23.41,7.69,6.19,37.63
95MM02S2,546,16,108,218,46,54,122,2.93,19.78,39.93,8.42,9.89,22.34
95MM03W1,1155,74,267,482,208,131,338,6.41,23.12,41.73,18.01,11.34,29.26
95MM04W1,890,65,395,235,78,101,410,7.30,44.38,26.40,8.76,11.35,46.07
95MM05W1,1062,167,499,353,137,159,488,15.73,46.99,33.24,12.90,14.97,45.95
95MM06S1,489,58,158,202,72,84,171,11.86,32.31,41.31,14.72,17.18,34.97
95MM06S2,460,83,152,196,74,81,165,18.04,33.04,42.61,16.09,17.61,35.87
95MM07W1,1201,109,472,345,149,93,474,9.08,39.30,28.73,12.41,7.74,39.47
95MM08S1,562,71,232,189,62,66,237,12.63,41.28,33.63,11.03,11.74,42.17
95MM08S2,676,24,238,187,60,39,267,3.55,35.21,27.66,8.88,5.77,39.50
95MM09S1,584,52,172,237,90,65,180,8.90,29.45,40.58,15.41,11.13,30.82
95MM09S2,636,39,163,265,99,61,224,6.13,25.63,41.67,15.57,9.59,35.22
95MM10S1,495,152,156,272,98,107,152,30.71,31.52,54.95,19.80,21.62,30.71
95MM10S2,492,68,172,183,77,74,197,13.82,34.96,37.20,15.65,15.04,40.04
95MM11W1,855,170,322,358,125,136,352,19.88,37.66,41.87,14.62,15.91,41.17
95MM12S1,662,92,135,342,115,120,188,13.90,20.39,51.66,17.37,18.13,28.40
95MM12S2,499,119,174,231,107,92,158,23.85,34.87,46.29,21.44,18.44,31.66
95MM12S3,815,148,161,481,183,184,180,18.16,19.75,59.02,22.45,22.58,22.09
95MM13S1,401,27,79,175,46,56,104,6.73,19.70,43.64,11.47,13.97,25.94
95MM13S2,493,103,191,214,87,86,206,20.89,38.74,43.41,17.65,17.44,41.78
95MM13S3,551,114,129,275,105,96,155,20.69,23.41,49.91,19.06,17.42,28.13
95MM13S4,849,129,211,495,175,172,210,15.19,24.85,58.30,20.61,20.26,24.73
95MM13S5,696,43,72,426,168,94,95,6.18,10.34,61.21,24.14,13.51,13.65
95MM14S1,371,19,177,81,33,20,154,5.12,47.71,21.83,8.89,5.39,41.51
95MM14S2,805,87,341,230,106,61,287,10.81,42.36,28.57,13.17,7.58,35.65
95MM15S1,656,25,220,216,64,52,219,3.81,33.54,32.93,9.76,7.93,33.38
95MM15S2,914,57,189,436,163,107,225,6.24,20.68,47.70,17.83,11.71,24.62
95MM16S1,913,110,226,417,188,125,244,12.05,24.75,45.67,20.59,13.69,26.73
95MM16S2,1166,72,214,529,236,132,223,6.17,18.35,45.37,20.24,11.32,19.13
95MM17S1,610,30,86,289,67,84,136,4.92,14.10,47.38,10.98,13.77,22.30
95MM17S2,737,74,261,234,97,89,272,10.04,35.41,31.75,13.16,12.08,36.91
95MM18S1,784,54,189,316,117,100,234,6.89,24.11,40.31,14.92,12.76,29.85
95MM18S2,982,62,160,483,210,125,207,6.31,16.29,49.19,21.38,12.73,21.08
95MM19S1,634,33,176,158,57,56,210,5.21,27.76,24.92,8.99,8.83,33.12
95MM19S2,635,29,138,220,108,57,142,4.57,21.73,34.65,17.01,8.98,22.36
95MM20S1,716,46,305,200,76,59,320,6.42,42.60,27.93,10.61,8.24,44.69
95MM20S2,753,44,282,206,83,55,279,5.84,37.45,27.36,11.02,7.30,37.05
95MM21S1,611,48,161,240,98,73,174,7.86,26.35,39.28,16.04,11.95,28.48
95MM21S2,643,25,156,221,72,57,181,3.89,24.26,34.37,11.20,8.86,28.15
95MM22S1,477,34,169,144,50,35,165,7.13,35.43,30.19,10.48,7.34,34.59
95MM22S2,496,15,208,118,41,36,202,3.02,41.94,23.79,8.27,7.26,40.73
95MM23W1,1074,95,417,260,104,76,426,8.85,38.83,24.21,9.68,7.08,39.66
95MM24W1,892,173,327,375,137,179,337,19.39,36.66,42.04,15.36,20.07,37.78
95MM25S1,474,114,143,227,99,86,173,24.05,30.17,47.89,20.89,18.14,36.50
95MM25S2,504,139,125,273,125,106,147,27.58,24.80,54.17,24.80,21.03,29.17
95MM25S3,528,125,111,311,131,110,116,23.67,21.02,58.90,24.81,20.83,21.97
95MM25S4,682,98,131,373,127,114,159,14.37,19.21,54.69,18.62,16.72,23.31
95MM26S1,597,102,160,269,110,124,198,17.09,26.80,45.06,18.43,20.77,33.17
95MM26S2,459,20,114,172,44,62,151,4.36,24.84,37.47,9.59,13.51,32.90
95MM27S1,1045,58,587,154,68,51,432,5.55,56.17,14.74,6.51,4.88,41.34
95MM27S2,569,33,208,116,51,40,181,5.80,36.56,20.39,8.96,7.03,31.81
95MM28W1,1095,95,511,275,104,91,454,8.68,46.67,25.11,9.50,8.31,41.46
95MM29W1,1490,143,499,493,234,135,431,9.60,33.49,33.09,15.70,9.06,28.93
95MM30W1,903,110,428,258,97,108,400,12.18,47.40,28.57,10.74,11.96,44.30
95NN01S1,584,43,200,184,66,63,206,7.36,34.25,31.51,11.30,10.79,35.27
95NN01S2,617,36,171,221,94,74,217,5.83,27.71,35.82,15.24,11.99,35.17
95NN02W1,836,36,241,274,91,82,276,4.31,28.83,32.78,10.89,9.81,33.01
95NN03S1,566,16,192,158,76,35,200,2.83,33.92,27.92,13.43,6.18,35.34
95NN03S2,567,28,153,214,86,49,166,4.94,26.98,37.74,15.17,8.64,29.28
95NN04W1,1175,151,375,460,246,163,397,12.85,31.91,39.15,20.94,13.87,33.79
95NN05W1,1075,67,325,353,151,99,312,6.23,30.23,32.84,14.05,9.21,29.02
95NN06S1,450,32,171,144,61,52,177,7.11,38.00,32.00,13.56,11.56,39.33
95NN06S2,787,59,168,364,175,97,187,7.50,21.35,46.25,22.24,12.33,23.76
95NN07S1,595,61,124,283,116,67,161,10.25,20.84,47.56,19.50,11.26,27.06
95NN07S2,651,35,254,213,98,68,261,5.38,39.02,32.72,15.05,10.45,40.09
95NN08S1,566,15,147,188,60,43,184,2.65,25.97,33.22,10.60,7.60,32.51
95NN08S2,630,19,144,240,92,45,191,3.02,22.86,38.10,14.60,7.14,30.32
95NN09S1,587,17,105,242,82,47,150,2.90,17.89,41.23,13.97,8.01,25.55
95NN09S2,505,19,145,147,56,33,169,3.76,28.71,29.11,11.09,6.53,33.47
95NN10S1,669,24,304,143,45,39,254,3.59,45.44,21.38,6.73,5.83,37.97
95NN10S2,621,34,163,236,81,60,158,5.48,26.25,38.00,13.04,9.66,25.44
95NN11S1,637,40,155,253,112,83,195,6.28,24.33,39.72,17.58,13.03,30.61
95NN11S2,660,19,137,299,95,79,170,2.88,20.76,45.30,14.39,11.97,25.76
95NN12W1,1128,62,333,377,165,93,350,5.50,29.52,33.42,14.63,8.24,31.03
95NN13W1,1064,37,246,391,143,127,288,3.48,23.12,36.75,13.44,11.94,27.07
95NN14S1,652,31,199,234,97,70,226,4.75,30.52,35.89,14.88,10.74,34.66
95NN14S2,553,40,131,245,124,53,128,7.23,23.69,44.30,22.42,9.58,23.15
95NN15W1,1230,68,401,401,151,100,366,5.53,32.60,32.60,12.28,8.13,29.76
95NN16S1,547,6,129,200,63,37,142,1.10,23.58,36.56,11.52,6.76,25.96
95NN16S2,581,20,134,229,82,54,140,3.44,23.06,39.41,14.11,9.29,24.10
95NN17W1,928,88,331,292,115,103,348,9.48,35.67,31.47,12.39,11.10,37.50
95NN18S1,534,35,217,125,45,36,206,6.55,40.64,23.41,8.43,6.74,38.58
95NN18S2,489,22,114,199,71,58,123,4.50,23.31,40.70,14.52,11.86,25.15
95NN19S1,686,22,209,230,78,48,189,3.21,30.47,33.53,11.37,7.00,27.55
95NN19S2,650,9,158,221,56,39,157,1.38,24.31,34.00,8.62,6.00,24.15
95NN20W1,1073,32,300,382,146,98,346,2.98,27.96,35.60,13.61,9.13,32.25
95NN21W1,1151,60,473,328,122,107,427,5.21,41.09,28.50,10.60,9.30,37.10
95NN22W1,1003,23,290,338,133,90,333,2.29,28.91,33.70,13.26,8.97,33.20
95NN23S1,513,41,123,212,79,68,150,7.99,23.98,41.33,15.40,13.26,29.24
95NN23S2,646,34,188,237,96,71,201,5.26,29.10,36.69,14.86,10.99,31.11
95OO01W1,809,45,187,337,147,94,264,5.56,23.11,41.66,18.17,11.62,32.63
95OO02W1,703,13,159,254,96,57,219,1.85,22.62,36.13,13.66,8.11,31.15
95OO03W1,914,53,224,368,168,84,286,5.80,24.51,40.26,18.38,9.19,31.29
95OO04W1,877,55,252,352,136,94,288,6.27,28.73,40.14,15.51,10.72,32.84
95OO05W1,1021,99,290,392,198,98,306,9.70,28.40,38.39,19.39,9.60,29.97
95OO06W1,941,38,202,381,163,87,259,4.04,21.47,40.49,17.32,9.25,27.52
95OO07W1,854,27,199,312,130,93,254,3.16,23.30,36.53,15.22,10.89,29.74
95OO08W1,887,31,210,352,136,93,271,3.49,23.68,39.68,15.33,10.48,30.55
95OO09W1,744,28,196,281,112,75,240,3.76,26.34,37.77,15.05,10.08,32.26
95OO10W1,1163,121,296,521,250,178,387,10.40,25.45,44.80,21.50,15.31,33.28
95OO11W1,956,119,310,380,155,127,365,12.45,32.43,39.75,16.21,13.28,38.18
95OO12W1,999,99,241,416,186,124,271,9.91,24.12,41.64,18.62,12.41,27.13
95OO13W1,976,42,226,371,166,72,235,4.30,23.16,38.01,17.01,7.38,24.08
95OO14W1,866,39,219,346,156,79,249,4.50,25.29,39.95,18.01,9.12,28.75
95OO15W1,870,81,271,357,163,102,293,9.31,31.15,41.03,18.74,11.72,33.68
95OO16W1,853,26,294,249,108,57,295,3.05,34.47,29.19,12.66,6.68,34.58
95OO17W1,978,26,251,367,168,85,294,2.66,25.66,37.53,17.18,8.69,30.06
95OO18W1,1099,40,321,393,186,80,295,3.64,29.21,35.76,16.92,7.28,26.84
95OO19W1,1046,38,218,453,202,128,256,3.63,20.84,43.31,19.31,12.24,24.47
95OO20W1,854,32,263,281,121,64,286,3.75,30.80,32.90,14.17,7.49,33.49
95OO21W1,904,35,301,306,116,76,308,3.87,33.30,33.85,12.83,8.41,34.07
95OO22W1,956,60,205,422,159,132,286,6.28,21.44,44.14,16.63,13.81,29.92
95PP01W1,950,17,248,348,136,91,284,1.79,26.11,36.63,14.32,9.58,29.89
95PP02W1,933,28,308,285,103,92,312,3.00,33.01,30.55,11.04,9.86,33.44
95PP03W1,971,54,305,314,117,93,314,5.56,31.41,32.34,12.05,9.58,32.34
95PP04W1,1081,37,238,414,174,94,319,3.42,22.02,38.30,16.10,8.70,29.51
95PP05W1,822,24,200,273,108,76,263,2.92,24.33,33.21,13.14,9.25,32.00
95PP06S1,780,64,182,324,153,93,172,8.21,23.33,41.54,19.62,11.92,22.05
95PP06S2,774,15,233,224,63,39,241,1.94,30.10,28.94,8.14,5.04,31.14
95PP07W1,987,34,256,346,150,85,281,3.44,25.94,35.06,15.20,8.61,28.47
95PP08W1,960,24,255,322,145,73,272,2.50,26.56,33.54,15.10,7.60,28.33
95PP09W1,757,59,313,190,79,59,323,7.79,41.35,25.10,10.44,7.79,42.67
95PP10W1,798,25,216,290,111,75,258,3.13,27.07,36.34,13.91,9.40,32.33
95PP11W1,1040,81,333,334,125,105,334,7.79,32.02,32.12,12.02,10.10,32.12
95PP12W1,891,28,234,321,132,86,259,3.14,26.26,36.03,14.81,9.65,29.07
95PP13W1,1060,74,370,345,159,96,378,6.98,34.91,32.55,15.00,9.06,35.66
95PP14S1,556,20,179,193,77,50,207,3.60,32.19,34.71,13.85,8.99,37.23
95PP14S2,791,23,257,265,105,73,231,2.91,32.49,33.50,13.27,9.23,29.20
95PP15W1,1089,32,238,448,182,96,272,2.94,21.85,41.14,16.71,8.82,24.98
95PP16W1,705,16,198,214,72,65,222,2.27,28.09,30.35,10.21,9.22,31.49
95PP17W1,1028,78,346,317,148,76,334,7.59,33.66,30.84,14.40,7.39,32.49
95PP18W1,1093,40,246,405,148,106,315,3.66,22.51,37.05,13.54,9.70,28.82
95PP19W1,933,69,301,343,143,101,320,7.40,32.26,36.76,15.33,10.83,34.30
95PP20W1,1379,71,427,374,162,101,427,5.15,30.96,27.12,11.75,7.32,30.96
95PP21W1,783,43,217,260,108,60,270,5.49,27.71,33.21,13.79,7.66,34.48
95PP22W1,1010,44,321,285,110,68,340,4.36,31.78,28.22,10.89,6.73,33.66
95PP23W1,898,48,220,321,118,96,271,5.35,24.50,35.75,13.14,10.69,30.18
95QQ01W1,707,47,305,170,75,65,282,6.65,43.14,24.05,10.61,9.19,39.89
95QQ02W1,996,24,233,341,125,89,238,2.41,23.39,34.24,12.55,8.94,23.90
95QQ03W1,507,40,194,157,64,44,174,7.89,38.26,30.97,12.62,8.68,34.32
95QQ04W1,692,54,216,225,86,72,230,7.80,31.21,32.51,12.43,10.40,33.24
95QQ05W1,1127,19,337,361,104,76,310,1.69,29.90,32.03,9.23,6.74,27.51
95QQ06W1,754,52,227,274,93,84,255,6.90,30.11,36.34,12.33,11.14,33.82
95QQ07W1,919,43,423,172,58,44,376,4.68,46.03,18.72,6.31,4.79,40.91
95QQ08W1,698,27,305,154,45,56,306,3.87,43.70,22.06,6.45,8.02,43.84
95QQ09W1,838,23,387,186,50,43,333,2.74,46.18,22.20,5.97,5.13,39.74
95QQ10W1,688,20,180,240,73,59,191,2.91,26.16,34.88,10.61,8.58,27.76
95QQ11W1,776,19,203,257,84,63,235,2.45,26.16,33.12,10.82,8.12,30.28
95QQ12W1,758,36,258,208,67,55,222,4.75,34.04,27.44,8.84,7.26,29.29
95QQ13W1,1031,28,271,329,95,77,289,2.72,26.29,31.91,9.21,7.47,28.03
95QQ14S1,1366,68,153,652,323,115,221,4.98,11.20,47.73,23.65,8.42,16.18
95QQ14S2,679,12,167,212,66,49,191,1.77,24.59,31.22,9.72,7.22,28.13
95QQ15W1,761,44,289,178,73,48,270,5.78,37.98,23.39,9.59,6.31,35.48
95RR01S1,853,87,132,465,163,116,153,10.20,15.47,54.51,19.11,13.60,17.94
95RR01S2,649,33,142,259,103,59,190,5.08,21.88,39.91,15.87,9.09,29.28
95RR02W1,647,45,186,237,85,79,206,6.96,28.75,36.63,13.14,12.21,31.84
95RR03W1,617,82,262,187,65,65,252,13.29,42.46,30.31,10.53,10.53,40.84
