GeographyCode,KS207NI0001,KS207NI0002,KS207NI0003,KS207NI0004,KS207NI0005,KS207NI0006,KS207NI0007,KS207NI0008,KS207NI0009,KS207NI0010,KS207NI0011,KS207NI0012,KS207NI0013,KS207NI0014,KS207NI0015,KS207NI0016,KS207NI0017,KS207NI0018,KS207NI0019,KS207NI0020,KS207NI0021,KS207NI0022,KS207NI0023,KS207NI0024,KS207NI0025,KS207NI0026,KS207NI0027
95GG07S1,1776,1637,10,0,24,0,1,6,83,2,1,2,0,10,92.17,0.56,0,1.35,0,0.06,0.34,4.67,0.11,0.06,0.11,0,0.56
95GG07S2,1805,1708,9,0,35,0,0,3,26,0,0,1,0,23,94.63,0.50,0,1.94,0,0,0.17,1.44,0,0,0.06,0,1.27
95GG07S3,1642,1576,5,1,40,3,2,3,1,0,0,0,3,8,95.98,0.30,0.06,2.44,0.18,0.12,0.18,0.06,0,0,0,0.18,0.49
95GG08S1,1332,1303,1,2,13,0,0,0,5,0,0,0,0,8,97.82,0.08,0.15,0.98,0,0,0,0.38,0,0,0,0,0.60
95GG08S2,1641,1568,43,8,2,1,4,1,3,0,0,0,2,9,95.55,2.62,0.49,0.12,0.06,0.24,0.06,0.18,0,0,0,0.12,0.55
95GG08S3,1682,1604,46,3,4,0,5,0,8,0,0,0,0,12,95.36,2.73,0.18,0.24,0,0.30,0,0.48,0,0,0,0,0.71
95GG09S1,2064,2048,2,0,1,0,0,2,0,0,0,0,0,11,99.22,0.10,0,0.05,0,0,0.10,0,0,0,0,0,0.53
95GG09S2,1833,1790,15,0,1,0,0,6,4,0,0,0,0,17,97.65,0.82,0,0.05,0,0,0.33,0.22,0,0,0,0,0.93
95GG09S3,2007,1940,34,0,2,1,0,0,0,0,0,3,2,25,96.66,1.69,0,0.10,0.05,0,0,0,0,0,0.15,0.10,1.25
95GG10S1,1773,1591,78,1,0,1,35,8,0,6,6,0,2,45,89.73,4.40,0.06,0,0.06,1.97,0.45,0,0.34,0.34,0,0.11,2.54
95GG10S2,2084,1903,75,11,0,1,15,14,1,4,4,0,0,56,91.31,3.60,0.53,0,0.05,0.72,0.67,0.05,0.19,0.19,0,0,2.69
95GG11S1,1808,1644,93,0,0,3,7,8,0,0,3,0,2,48,90.93,5.14,0,0,0.17,0.39,0.44,0,0,0.17,0,0.11,2.65
95GG11S2,1630,1571,20,0,3,0,3,2,0,0,2,0,0,29,96.38,1.23,0,0.18,0,0.18,0.12,0,0,0.12,0,0,1.78
95GG11S3,1786,1608,100,3,1,1,17,5,6,0,3,0,6,36,90.03,5.60,0.17,0.06,0.06,0.95,0.28,0.34,0,0.17,0,0.34,2.02
95GG12S1,1536,1356,23,0,1,6,6,44,9,1,2,0,0,88,88.28,1.50,0,0.07,0.39,0.39,2.86,0.59,0.07,0.13,0,0,5.73
95GG12S2,1927,1806,21,0,10,5,0,24,0,0,3,0,0,58,93.72,1.09,0,0.52,0.26,0,1.25,0,0,0.16,0,0,3.01
95GG12S3,1459,1296,33,3,10,1,3,25,5,2,1,0,0,80,88.83,2.26,0.21,0.69,0.07,0.21,1.71,0.34,0.14,0.07,0,0,5.48
95GG12S4,1680,1429,40,0,9,0,4,59,0,3,4,0,2,130,85.06,2.38,0,0.54,0,0.24,3.51,0,0.18,0.24,0,0.12,7.74
95GG12S5,2133,1954,40,4,17,0,9,4,9,0,2,0,19,75,91.61,1.88,0.19,0.80,0,0.42,0.19,0.42,0,0.09,0,0.89,3.52
95GG13S1,1276,1217,21,0,0,2,0,0,9,1,0,10,0,16,95.38,1.65,0,0,0.16,0,0,0.71,0.08,0,0.78,0,1.25
95GG13S2,1682,1656,4,0,10,0,0,0,2,0,0,4,0,6,98.45,0.24,0,0.59,0,0,0,0.12,0,0,0.24,0,0.36
95GG13S3,1569,1527,20,0,0,0,3,6,1,0,1,0,0,11,97.32,1.27,0,0,0,0.19,0.38,0.06,0,0.06,0,0,0.70
95GG14S1,1564,1546,0,0,8,0,1,0,0,0,0,0,0,9,98.85,0,0,0.51,0,0.06,0,0,0,0,0,0,0.58
95GG14S2,1543,1513,5,0,18,0,1,0,1,0,0,0,0,5,98.06,0.32,0,1.17,0,0.06,0,0.06,0,0,0,0,0.32
95GG14S3,1546,1519,3,0,4,0,7,0,0,0,0,0,0,13,98.25,0.19,0,0.26,0,0.45,0,0,0,0,0,0,0.84
95GG15S1,1898,1885,3,0,1,1,1,2,0,0,0,0,0,5,99.32,0.16,0,0.05,0.05,0.05,0.11,0,0,0,0,0,0.26
95GG15S2,1965,1908,18,1,0,0,8,5,8,0,1,2,0,14,97.10,0.92,0.05,0,0,0.41,0.25,0.41,0,0.05,0.10,0,0.71
95GG15S3,1852,1789,11,12,0,3,8,0,9,0,4,2,0,14,96.60,0.59,0.65,0,0.16,0.43,0,0.49,0,0.22,0.11,0,0.76
95GG16S1,1899,1812,34,4,10,3,2,0,5,0,4,6,1,18,95.42,1.79,0.21,0.53,0.16,0.11,0,0.26,0,0.21,0.32,0.05,0.95
95GG16S2,1892,1853,19,0,4,2,0,0,0,0,0,0,0,14,97.94,1.00,0,0.21,0.11,0,0,0,0,0,0,0,0.74
95GG16S3,1419,1360,16,0,9,6,0,0,0,1,0,3,0,24,95.84,1.13,0,0.63,0.42,0,0,0,0.07,0,0.21,0,1.69
95GG17S1,1913,1861,10,0,20,6,3,0,0,0,0,3,2,8,97.28,0.52,0,1.05,0.31,0.16,0,0,0,0,0.16,0.10,0.42
95GG17S2,1553,1523,2,2,17,0,0,0,0,0,0,0,0,9,98.07,0.13,0.13,1.09,0,0,0,0,0,0,0,0,0.58
95GG17S3,1619,1577,16,1,4,0,7,2,0,0,2,0,0,10,97.41,0.99,0.06,0.25,0,0.43,0.12,0,0,0.12,0,0,0.62
95GG18S1,2419,2353,8,2,25,0,1,4,5,1,1,9,0,10,97.27,0.33,0.08,1.03,0,0.04,0.17,0.21,0.04,0.04,0.37,0,0.41
95GG18S2,2301,2163,41,3,27,0,5,3,21,4,0,1,2,31,94.00,1.78,0.13,1.17,0,0.22,0.13,0.91,0.17,0,0.04,0.09,1.35
95GG19S1,1952,1937,3,0,1,0,0,0,0,0,0,0,2,9,99.23,0.15,0,0.05,0,0,0,0,0,0,0,0.10,0.46
95GG19S2,2434,2373,22,2,12,4,1,4,0,0,0,0,0,16,97.49,0.90,0.08,0.49,0.16,0.04,0.16,0,0,0,0,0,0.66
95GG20S1,2678,2449,90,6,5,6,17,3,6,4,2,0,3,87,91.45,3.36,0.22,0.19,0.22,0.63,0.11,0.22,0.15,0.07,0,0.11,3.25
95GG20S2,1981,1882,51,2,2,2,2,10,0,0,2,6,3,19,95.00,2.57,0.10,0.10,0.10,0.10,0.50,0,0,0.10,0.30,0.15,0.96
95GG21S1,1451,1415,2,0,9,0,6,0,9,0,0,0,0,10,97.52,0.14,0,0.62,0,0.41,0,0.62,0,0,0,0,0.69
95GG21S2,1653,1628,0,0,11,0,0,0,7,0,0,3,1,3,98.49,0,0,0.67,0,0,0,0.42,0,0,0.18,0.06,0.18
95GG21S3,1849,1694,20,6,14,3,4,2,10,0,1,1,6,88,91.62,1.08,0.32,0.76,0.16,0.22,0.11,0.54,0,0.05,0.05,0.32,4.76
95GG22S1,1614,1516,4,5,66,0,0,4,0,0,0,0,0,19,93.93,0.25,0.31,4.09,0,0,0.25,0,0,0,0,0,1.18
95GG22S2,1874,1841,2,0,16,0,1,2,4,0,0,0,0,8,98.24,0.11,0,0.85,0,0.05,0.11,0.21,0,0,0,0,0.43
95GG22S3,1659,1605,8,0,27,0,1,0,0,0,0,8,0,10,96.75,0.48,0,1.63,0,0.06,0,0,0,0,0.48,0,0.60
95GG23S1,1366,1319,1,0,4,0,1,10,5,0,1,9,0,16,96.56,0.07,0,0.29,0,0.07,0.73,0.37,0,0.07,0.66,0,1.17
95GG23S2,1523,1496,1,0,10,1,0,1,0,0,0,0,1,13,98.23,0.07,0,0.66,0.07,0,0.07,0,0,0,0,0.07,0.85
95GG23S3,1524,1452,3,0,5,0,7,16,7,0,0,3,0,31,95.28,0.20,0,0.33,0,0.46,1.05,0.46,0,0,0.20,0,2.03
95GG24S1,1349,1310,6,0,1,0,0,0,17,0,0,2,4,9,97.11,0.44,0,0.07,0,0,0,1.26,0,0,0.15,0.30,0.67
95GG24S2,1489,1415,25,11,0,0,2,2,21,0,0,0,0,13,95.03,1.68,0.74,0,0,0.13,0.13,1.41,0,0,0,0,0.87
95GG24S3,1545,1481,29,0,9,0,4,0,8,0,0,2,0,12,95.86,1.88,0,0.58,0,0.26,0,0.52,0,0,0.13,0,0.78
95GG25S1,2070,1999,3,0,47,0,0,0,7,0,0,7,2,5,96.57,0.14,0,2.27,0,0,0,0.34,0,0,0.34,0.10,0.24
95GG25S2,1783,1744,3,0,33,0,0,0,0,0,0,0,0,3,97.81,0.17,0,1.85,0,0,0,0,0,0,0,0,0.17
95GG25S3,1513,1423,4,2,79,0,0,0,0,0,0,0,0,5,94.05,0.26,0.13,5.22,0,0,0,0,0,0,0,0,0.33
95GG26S1,1900,1866,11,2,6,0,2,0,0,0,0,0,0,13,98.21,0.58,0.11,0.32,0,0.11,0,0,0,0,0,0,0.68
95GG26S2,1687,1671,5,0,0,0,0,1,0,2,0,0,1,7,99.05,0.30,0,0,0,0,0.06,0,0.12,0,0,0.06,0.41
95GG27S1,1484,1439,4,0,32,0,2,0,0,0,0,3,0,4,96.97,0.27,0,2.16,0,0.13,0,0,0,0,0.20,0,0.27
95GG27S2,1543,1512,3,0,23,1,0,0,0,0,0,0,0,4,97.99,0.19,0,1.49,0.06,0,0,0,0,0,0,0,0.26
95GG27S3,1639,1597,7,0,34,0,0,0,0,0,0,0,0,1,97.44,0.43,0,2.07,0,0,0,0,0,0,0,0,0.06
95GG27S4,1564,1523,1,0,30,0,0,0,0,0,0,0,0,10,97.38,0.06,0,1.92,0,0,0,0,0,0,0,0,0.64
95GG28S1,2042,1993,27,1,2,2,0,0,0,5,0,0,1,11,97.60,1.32,0.05,0.10,0.10,0,0,0,0.24,0,0,0.05,0.54
95GG28S2,1677,1645,9,0,2,2,0,0,12,0,0,0,0,7,98.09,0.54,0,0.12,0.12,0,0,0.72,0,0,0,0,0.42
95GG28S3,1676,1654,2,1,0,1,0,0,9,1,2,0,0,6,98.69,0.12,0.06,0,0.06,0,0,0.54,0.06,0.12,0,0,0.36
95GG29S1,2140,1992,48,0,0,1,8,1,2,0,0,0,0,88,93.08,2.24,0,0,0.05,0.37,0.05,0.09,0,0,0,0,4.11
95GG29S2,2599,2329,142,1,4,4,18,5,6,2,0,16,0,72,89.61,5.46,0.04,0.15,0.15,0.69,0.19,0.23,0.08,0,0.62,0,2.77
95GG30S1,1535,1510,7,0,1,0,1,4,0,0,1,0,0,11,98.37,0.46,0,0.07,0,0.07,0.26,0,0,0.07,0,0,0.72
95GG30S2,1622,1594,7,0,1,0,0,6,0,0,1,0,0,13,98.27,0.43,0,0.06,0,0,0.37,0,0,0.06,0,0,0.80
95GG30S3,1497,1480,5,2,0,0,3,0,1,0,0,0,0,6,98.86,0.33,0.13,0,0,0.20,0,0.07,0,0,0,0,0.40
95GG31S1,2138,2108,3,0,22,0,0,0,0,0,0,0,0,5,98.60,0.14,0,1.03,0,0,0,0,0,0,0,0,0.23
95GG31S2,1970,1910,29,0,12,0,3,0,0,0,0,0,1,15,96.95,1.47,0,0.61,0,0.15,0,0,0,0,0,0.05,0.76
95GG31S3,2189,2150,4,0,24,1,0,0,2,0,3,0,0,5,98.22,0.18,0,1.10,0.05,0,0,0.09,0,0.14,0,0,0.23
95GG32S1,3017,2834,45,1,18,1,14,9,37,1,1,17,9,30,93.93,1.49,0.03,0.60,0.03,0.46,0.30,1.23,0.03,0.03,0.56,0.30,0.99
95GG32S2,1488,1438,7,0,0,1,2,0,23,0,0,0,0,17,96.64,0.47,0,0,0.07,0.13,0,1.55,0,0,0,0,1.14
95GG32S3,1567,1530,20,2,3,0,0,0,5,0,0,0,2,5,97.64,1.28,0.13,0.19,0,0,0,0.32,0,0,0,0.13,0.32
95GG33S1,1913,1877,14,0,2,0,0,2,2,0,0,0,0,16,98.12,0.73,0,0.10,0,0,0.10,0.10,0,0,0,0,0.84
95GG33S2,1602,1558,8,2,7,0,0,3,0,0,0,3,0,21,97.25,0.50,0.12,0.44,0,0,0.19,0,0,0,0.19,0,1.31
95GG33S3,1902,1823,10,0,1,0,1,18,4,0,0,0,1,44,95.85,0.53,0,0.05,0,0.05,0.95,0.21,0,0,0,0.05,2.31
95GG34S1,1390,1314,6,0,0,2,2,0,26,0,0,9,0,31,94.53,0.43,0,0,0.14,0.14,0,1.87,0,0,0.65,0,2.23
95GG34S2,1554,1508,4,0,29,1,2,0,0,2,0,0,0,8,97.04,0.26,0,1.87,0.06,0.13,0,0,0.13,0,0,0,0.51
95GG34S3,1797,1721,7,2,5,4,8,8,5,1,0,19,1,16,95.77,0.39,0.11,0.28,0.22,0.45,0.45,0.28,0.06,0,1.06,0.06,0.89
95GG35S1,1894,1829,10,2,19,0,3,2,0,0,0,3,11,15,96.57,0.53,0.11,1.00,0,0.16,0.11,0,0,0,0.16,0.58,0.79
95GG35S2,1423,1376,13,1,17,0,0,0,2,0,0,2,1,11,96.70,0.91,0.07,1.19,0,0,0,0.14,0,0,0.14,0.07,0.77
95GG35S3,1412,1351,31,0,7,5,0,4,0,0,0,0,0,14,95.68,2.20,0,0.50,0.35,0,0.28,0,0,0,0,0,0.99
95GG36S1,1712,1611,54,1,0,4,14,6,0,0,0,0,0,22,94.10,3.15,0.06,0,0.23,0.82,0.35,0,0,0,0,0,1.29
95GG36S2,1834,1807,13,4,1,1,0,1,0,0,0,0,0,7,98.53,0.71,0.22,0.05,0.05,0,0.05,0,0,0,0,0,0.38
95GG36S3,1824,1793,9,0,0,0,12,0,1,0,0,3,0,6,98.30,0.49,0,0,0,0.66,0,0.05,0,0,0.16,0,0.33
95GG37S1,2019,1915,40,0,5,0,1,0,8,3,0,2,1,44,94.85,1.98,0,0.25,0,0.05,0,0.40,0.15,0,0.10,0.05,2.18
95GG37S2,1753,1620,79,0,3,2,5,0,1,3,0,0,5,35,92.41,4.51,0,0.17,0.11,0.29,0,0.06,0.17,0,0,0.29,2.00
95GG37S3,2052,1898,85,3,7,2,3,1,1,0,0,0,6,46,92.50,4.14,0.15,0.34,0.10,0.15,0.05,0.05,0,0,0,0.29,2.24
95GG38S1,2976,2844,23,0,15,1,1,26,0,0,6,0,1,59,95.56,0.77,0,0.50,0.03,0.03,0.87,0,0,0.20,0,0.03,1.98
95GG38S2,1808,1733,36,0,3,0,6,3,1,0,1,1,0,24,95.85,1.99,0,0.17,0,0.33,0.17,0.06,0,0.06,0.06,0,1.33
95GG38S3,1517,1466,15,0,7,0,3,5,0,0,2,0,0,19,96.64,0.99,0,0.46,0,0.20,0.33,0,0,0.13,0,0,1.25
95GG39S1,2300,2049,34,2,9,5,1,17,0,0,0,17,3,163,89.09,1.48,0.09,0.39,0.22,0.04,0.74,0,0,0,0.74,0.13,7.09
95GG39S2,2631,2296,54,3,13,7,2,87,28,8,5,1,4,123,87.27,2.05,0.11,0.49,0.27,0.08,3.31,1.06,0.30,0.19,0.04,0.15,4.68
95GG39S3,2021,1850,27,6,5,0,3,23,5,3,3,0,3,93,91.54,1.34,0.30,0.25,0,0.15,1.14,0.25,0.15,0.15,0,0.15,4.60
95GG40S1,1625,1613,8,0,0,0,0,0,0,0,0,0,0,4,99.26,0.49,0,0,0,0,0,0,0,0,0,0,0.25
95GG40S2,2029,1971,22,1,0,1,0,2,4,0,2,0,0,26,97.14,1.08,0.05,0,0.05,0,0.10,0.20,0,0.10,0,0,1.28
95GG41S1,1878,1867,0,1,0,0,1,2,2,0,0,0,0,5,99.41,0,0.05,0,0,0.05,0.11,0.11,0,0,0,0,0.27
95GG41S2,1482,1474,2,0,0,0,0,0,0,0,1,1,0,4,99.46,0.13,0,0,0,0,0,0,0,0.07,0.07,0,0.27
95GG41S3,2022,1956,2,0,0,0,0,33,0,0,0,0,0,31,96.74,0.10,0,0,0,0,1.63,0,0,0,0,0,1.53
95GG42S1,1782,1714,7,0,5,0,0,9,7,0,0,2,1,37,96.18,0.39,0,0.28,0,0,0.51,0.39,0,0,0.11,0.06,2.08
95GG42S2,1765,1637,1,5,4,1,0,54,0,0,2,0,0,61,92.75,0.06,0.28,0.23,0.06,0,3.06,0,0,0.11,0,0,3.46
95GG42S3,2209,2111,12,0,11,1,3,25,0,0,0,1,2,43,95.56,0.54,0,0.50,0.05,0.14,1.13,0,0,0,0.05,0.09,1.95
95GG42S4,2175,2061,15,0,5,0,4,12,2,0,0,4,0,72,94.76,0.69,0,0.23,0,0.18,0.55,0.09,0,0,0.18,0,3.31
95GG43S1,1418,1356,24,4,0,2,0,3,0,0,0,2,2,25,95.63,1.69,0.28,0,0.14,0,0.21,0,0,0,0.14,0.14,1.76
95GG43S2,1606,1535,28,2,0,0,0,2,0,0,1,4,2,32,95.58,1.74,0.12,0,0,0,0.12,0,0,0.06,0.25,0.12,1.99
95GG43S3,1635,1543,54,6,0,1,4,2,11,2,0,1,2,9,94.37,3.30,0.37,0,0.06,0.24,0.12,0.67,0.12,0,0.06,0.12,0.55
95GG44S1,2740,2442,189,8,0,0,28,14,4,1,2,1,11,40,89.12,6.90,0.29,0,0,1.02,0.51,0.15,0.04,0.07,0.04,0.40,1.46
95GG44S2,2598,2368,116,7,2,1,39,0,14,1,9,1,5,35,91.15,4.46,0.27,0.08,0.04,1.50,0,0.54,0.04,0.35,0.04,0.19,1.35
95GG45S1,1625,1580,2,2,1,1,2,6,0,0,0,0,0,31,97.23,0.12,0.12,0.06,0.06,0.12,0.37,0,0,0,0,0,1.91
95GG45S2,1484,1458,7,0,1,0,3,0,4,0,3,0,0,8,98.25,0.47,0,0.07,0,0.20,0,0.27,0,0.20,0,0,0.54
95GG45S3,1549,1475,20,0,1,1,0,5,7,0,1,4,0,35,95.22,1.29,0,0.06,0.06,0,0.32,0.45,0,0.06,0.26,0,2.26
95GG46S1,1657,1609,1,0,38,0,0,0,8,0,0,0,0,1,97.10,0.06,0,2.29,0,0,0,0.48,0,0,0,0,0.06
95GG46S2,1777,1722,0,0,40,0,0,0,0,0,0,2,0,13,96.90,0,0,2.25,0,0,0,0,0,0,0.11,0,0.73
95GG46S3,1615,1567,9,0,27,0,0,0,0,0,0,2,0,10,97.03,0.56,0,1.67,0,0,0,0,0,0,0.12,0,0.62
95GG47S1,2222,2092,38,1,32,6,3,7,6,2,0,6,2,27,94.15,1.71,0.05,1.44,0.27,0.14,0.32,0.27,0.09,0,0.27,0.09,1.22
95GG47S2,1647,1557,43,0,14,0,5,0,1,0,0,6,0,21,94.54,2.61,0,0.85,0,0.30,0,0.06,0,0,0.36,0,1.28
95GG47S3,1719,1650,26,3,12,0,1,0,4,1,0,3,1,18,95.99,1.51,0.17,0.70,0,0.06,0,0.23,0.06,0,0.17,0.06,1.05
95GG48S1,1535,1497,4,0,17,0,0,0,0,0,1,0,0,16,97.52,0.26,0,1.11,0,0,0,0,0,0.07,0,0,1.04
95GG48S2,2297,2207,1,0,76,0,0,0,5,0,0,0,0,8,96.08,0.04,0,3.31,0,0,0,0.22,0,0,0,0,0.35
95GG48S3,1600,1546,0,0,47,0,0,0,1,0,0,0,0,6,96.63,0,0,2.94,0,0,0,0.06,0,0,0,0,0.38
95GG49S1,1633,1531,14,10,0,2,7,12,0,0,2,0,1,54,93.75,0.86,0.61,0,0.12,0.43,0.73,0,0,0.12,0,0.06,3.31
95GG49S2,2227,1929,50,5,8,7,12,32,3,0,13,6,1,161,86.62,2.25,0.22,0.36,0.31,0.54,1.44,0.13,0,0.58,0.27,0.04,7.23
95GG49S3,2087,1741,55,1,7,3,10,41,16,0,2,11,24,176,83.42,2.64,0.05,0.34,0.14,0.48,1.96,0.77,0,0.10,0.53,1.15,8.43
95GG49S4,2027,1802,37,7,5,5,7,36,6,5,1,3,7,106,88.90,1.83,0.35,0.25,0.25,0.35,1.78,0.30,0.25,0.05,0.15,0.35,5.23
95GG50S1,1433,1258,90,11,2,0,5,8,11,1,2,0,0,45,87.79,6.28,0.77,0.14,0,0.35,0.56,0.77,0.07,0.14,0,0,3.14
95GG50S2,1964,1714,129,4,3,5,13,9,2,0,1,1,18,65,87.27,6.57,0.20,0.15,0.25,0.66,0.46,0.10,0,0.05,0.05,0.92,3.31
95GG50S3,1822,1619,80,3,3,2,14,1,0,2,2,0,9,87,88.86,4.39,0.16,0.16,0.11,0.77,0.05,0,0.11,0.11,0,0.49,4.77
95GG51S1,1288,1271,7,0,1,1,0,0,0,2,0,0,0,6,98.68,0.54,0,0.08,0.08,0,0,0,0.16,0,0,0,0.47
95GG51S2,1335,1317,9,2,0,0,0,0,0,2,0,0,0,5,98.65,0.67,0.15,0,0,0,0,0,0.15,0,0,0,0.37
95GG51S3,1275,1263,8,0,1,0,0,0,0,0,0,0,0,3,99.06,0.63,0,0.08,0,0,0,0,0,0,0,0,0.24
95HH01W1,1983,1963,11,0,0,1,0,0,0,0,1,0,0,7,98.99,0.55,0,0,0.05,0,0,0,0,0.05,0,0,0.35
95HH02S1,1314,1293,0,0,0,0,0,5,0,0,0,2,0,14,98.40,0,0,0,0,0,0.38,0,0,0,0.15,0,1.07
95HH02S2,1547,1532,4,0,0,0,0,5,0,0,0,0,0,6,99.03,0.26,0,0,0,0,0.32,0,0,0,0,0,0.39
95HH03W1,1625,1604,0,0,0,1,0,0,0,0,0,0,0,20,98.71,0,0,0,0.06,0,0,0,0,0,0,0,1.23
95HH04S1,1661,1647,5,0,0,0,0,0,0,0,1,0,0,8,99.16,0.30,0,0,0,0,0,0,0,0.06,0,0,0.48
95HH04S2,1328,1323,3,0,0,0,0,1,0,0,0,0,0,1,99.62,0.23,0,0,0,0,0.08,0,0,0,0,0,0.08
95HH05W1,2051,2010,26,5,1,1,0,1,1,0,0,2,0,4,98.00,1.27,0.24,0.05,0.05,0,0.05,0.05,0,0,0.10,0,0.20
95HH06S1,2149,2128,4,0,0,1,1,4,0,0,0,0,1,10,99.02,0.19,0,0,0.05,0.05,0.19,0,0,0,0,0.05,0.47
95HH06S2,2453,2437,0,0,0,1,3,0,0,0,0,0,0,12,99.35,0,0,0,0.04,0.12,0,0,0,0,0,0,0.49
95HH07W1,1438,1413,9,0,0,0,3,0,0,0,1,0,0,12,98.26,0.63,0,0,0,0.21,0,0,0,0.07,0,0,0.83
95HH08W1,2530,2474,17,7,2,0,3,7,0,1,3,0,0,16,97.79,0.67,0.28,0.08,0,0.12,0.28,0,0.04,0.12,0,0,0.63
95HH09W1,2541,2432,39,3,3,3,6,10,3,0,3,4,1,34,95.71,1.53,0.12,0.12,0.12,0.24,0.39,0.12,0,0.12,0.16,0.04,1.34
95HH10W1,2407,2388,2,0,0,0,1,0,0,0,0,0,0,16,99.21,0.08,0,0,0,0.04,0,0,0,0,0,0,0.66
95HH11W1,1358,1351,1,0,0,0,0,0,0,0,0,0,0,6,99.48,0.07,0,0,0,0,0,0,0,0,0,0,0.44
95HH12W1,1503,1485,5,0,0,0,0,1,0,0,0,4,0,8,98.80,0.33,0,0,0,0,0.07,0,0,0,0.27,0,0.53
95HH13W1,1340,1335,1,0,0,1,0,0,0,3,0,0,0,0,99.63,0.07,0,0,0.07,0,0,0,0.22,0,0,0,0
95HH14W1,1481,1458,10,0,0,2,3,0,3,0,0,0,0,5,98.45,0.68,0,0,0.14,0.20,0,0.20,0,0,0,0,0.34
95HH15W1,2551,2528,0,0,0,1,1,0,0,0,0,5,2,14,99.10,0,0,0,0.04,0.04,0,0,0,0,0.20,0.08,0.55
95HH16W1,2093,2062,9,0,0,2,0,2,2,0,0,9,0,7,98.52,0.43,0,0,0.10,0,0.10,0.10,0,0,0.43,0,0.33
95HH17W1,2386,2363,7,5,0,0,0,0,0,0,1,0,0,10,99.04,0.29,0.21,0,0,0,0,0,0,0.04,0,0,0.42
95II01S1,1502,1476,8,0,0,0,0,1,5,0,0,0,0,12,98.27,0.53,0,0,0,0,0.07,0.33,0,0,0,0,0.80
95II01S2,1505,1490,0,0,0,0,0,0,12,0,0,0,0,3,99.00,0,0,0,0,0,0,0.80,0,0,0,0,0.20
95II02S1,1720,1674,4,1,2,1,1,8,0,0,1,5,0,23,97.33,0.23,0.06,0.12,0.06,0.06,0.47,0,0,0.06,0.29,0,1.34
95II02S2,1642,1601,14,0,0,0,0,2,6,0,2,0,0,17,97.50,0.85,0,0,0,0,0.12,0.37,0,0.12,0,0,1.04
95II02S3,1438,1399,12,0,1,0,0,6,1,0,0,0,0,19,97.29,0.83,0,0.07,0,0,0.42,0.07,0,0,0,0,1.32
95II03S1,1676,1613,10,3,1,0,0,23,0,0,0,4,0,22,96.24,0.60,0.18,0.06,0,0,1.37,0,0,0,0.24,0,1.31
95II03S2,1704,1672,4,2,4,0,0,1,0,0,0,0,0,21,98.12,0.23,0.12,0.23,0,0,0.06,0,0,0,0,0,1.23
95II04S1,2264,2212,3,0,2,2,0,8,14,0,0,2,0,21,97.70,0.13,0,0.09,0.09,0,0.35,0.62,0,0,0.09,0,0.93
95II04S2,1879,1856,5,2,0,0,0,1,12,0,0,0,0,3,98.78,0.27,0.11,0,0,0,0.05,0.64,0,0,0,0,0.16
95II05S1,1598,1564,1,0,12,0,0,7,0,0,1,0,0,13,97.87,0.06,0,0.75,0,0,0.44,0,0,0.06,0,0,0.81
95II05S2,1831,1781,9,2,0,0,0,4,14,1,4,0,0,16,97.27,0.49,0.11,0,0,0,0.22,0.76,0.05,0.22,0,0,0.87
95II06S1,1459,1441,0,0,3,0,0,0,0,0,0,0,0,15,98.77,0,0,0.21,0,0,0,0,0,0,0,0,1.03
95II06S2,1766,1724,11,3,0,1,2,4,0,0,2,3,0,16,97.62,0.62,0.17,0,0.06,0.11,0.23,0,0,0.11,0.17,0,0.91
95II07W1,1999,1964,17,0,0,0,1,0,2,1,0,0,0,14,98.25,0.85,0,0,0,0.05,0,0.10,0.05,0,0,0,0.70
95II08W1,2322,2264,40,0,0,4,0,0,0,0,0,0,0,14,97.50,1.72,0,0,0.17,0,0,0,0,0,0,0,0.60
95II09S1,1885,1800,10,0,1,0,3,1,31,0,0,15,2,22,95.49,0.53,0,0.05,0,0.16,0.05,1.64,0,0,0.80,0.11,1.17
95II09S2,1353,1306,4,1,0,0,0,1,23,0,3,2,0,13,96.53,0.30,0.07,0,0,0,0.07,1.70,0,0.22,0.15,0,0.96
95II10W1,2501,2461,10,0,7,1,0,0,3,0,0,0,0,19,98.40,0.40,0,0.28,0.04,0,0,0.12,0,0,0,0,0.76
95II11W1,2470,2397,14,0,2,0,5,3,7,0,0,5,2,35,97.04,0.57,0,0.08,0,0.20,0.12,0.28,0,0,0.20,0.08,1.42
95II12W1,2435,2395,10,4,2,0,8,1,0,0,2,0,0,13,98.36,0.41,0.16,0.08,0,0.33,0.04,0,0,0.08,0,0,0.53
95II13W1,2578,2473,7,6,0,0,3,2,60,0,0,9,0,18,95.93,0.27,0.23,0,0,0.12,0.08,2.33,0,0,0.35,0,0.70
95II14W1,2473,2428,21,0,0,0,0,2,0,1,0,0,3,18,98.18,0.85,0,0,0,0,0.08,0,0.04,0,0,0.12,0.73
95II15S1,1686,1598,17,1,1,1,0,32,0,1,4,3,0,28,94.78,1.01,0.06,0.06,0.06,0,1.90,0,0.06,0.24,0.18,0,1.66
95II15S2,1513,1486,10,0,0,0,0,0,1,0,0,0,0,16,98.22,0.66,0,0,0,0,0,0.07,0,0,0,0,1.06
95II16W1,2060,2038,10,0,0,0,3,2,0,0,0,0,0,7,98.93,0.49,0,0,0,0.15,0.10,0,0,0,0,0,0.34
