GeographyCode,KS405NI0001,KS405NI0002,KS405NI0003,KS405NI0004,KS405NI0005,KS405NI0006,KS405NI0007,KS405NI0008,KS405NI0009,KS405NI0010,KS405NI0011,KS405NI0012
95SS19S2,617,186,295,113,16,7,598,30.15,47.81,18.31,2.59,1.13
95SS20W1,1096,138,559,319,68,12,1452,12.59,51.00,29.11,6.20,1.09
95SS21S1,828,29,290,384,90,35,1478,3.50,35.02,46.38,10.87,4.23
95SS21S2,828,39,236,387,114,52,1600,4.71,28.50,46.74,13.77,6.28
95SS22S1,600,86,320,162,26,6,749,14.33,53.33,27.00,4.33,1.00
95SS22S2,654,56,303,237,43,15,973,8.56,46.33,36.24,6.57,2.29
95SS23S1,894,58,347,381,82,26,1467,6.49,38.81,42.62,9.17,2.91
95SS23S2,638,65,239,245,63,26,1033,10.19,37.46,38.40,9.87,4.08
95SS24S1,1025,72,371,444,98,40,1733,7.02,36.20,43.32,9.56,3.90
95SS24S2,889,85,375,340,68,21,1349,9.56,42.18,38.25,7.65,2.36
95SS25W1,1117,500,487,120,5,5,763,44.76,43.60,10.74,0.45,0.45
95SS26S1,708,319,327,47,10,5,473,45.06,46.19,6.64,1.41,0.71
95SS26S2,606,111,292,162,38,3,742,18.32,48.18,26.73,6.27,0.50
95SS27W1,1194,388,591,183,22,10,1065,32.50,49.50,15.33,1.84,0.84
95SS28W1,1071,405,471,156,33,6,914,37.82,43.98,14.57,3.08,0.56
95SS29S1,459,219,179,52,8,1,311,47.71,39.00,11.33,1.74,0.22
95SS29S2,572,287,242,38,3,2,341,50.17,42.31,6.64,0.52,0.35
95SS30S1,266,38,127,80,15,6,357,14.29,47.74,30.08,5.64,2.26
95SS30S2,859,55,406,319,68,11,1293,6.40,47.26,37.14,7.92,1.28
95TT01W1,838,61,269,313,132,63,1565,7.28,32.10,37.35,15.75,7.52
95TT02W1,857,123,310,264,110,50,1394,14.35,36.17,30.81,12.84,5.83
95TT03S1,601,111,251,194,31,14,799,18.47,41.76,32.28,5.16,2.33
95TT03S2,574,44,241,209,51,29,948,7.67,41.99,36.41,8.89,5.05
95TT04W1,1018,140,411,324,83,60,1572,13.75,40.37,31.83,8.15,5.89
95TT05S1,611,72,239,221,53,26,954,11.78,39.12,36.17,8.67,4.26
95TT05S2,518,200,225,77,14,2,435,38.61,43.44,14.86,2.70,0.39
95TT06W1,886,110,285,340,93,58,1503,12.42,32.17,38.37,10.50,6.55
95TT07W1,874,72,288,335,119,60,1592,8.24,32.95,38.33,13.62,6.86
95TT08W1,851,73,260,316,113,89,1624,8.58,30.55,37.13,13.28,10.46
95TT09S1,439,35,133,184,41,46,839,7.97,30.30,41.91,9.34,10.48
95TT09S2,435,35,134,163,57,46,849,8.05,30.80,37.47,13.10,10.57
95TT10W1,1056,271,439,273,50,23,1238,25.66,41.57,25.85,4.73,2.18
95TT11S1,488,35,154,199,60,40,911,7.17,31.56,40.78,12.30,8.20
95TT11S2,457,40,145,170,58,44,865,8.75,31.73,37.20,12.69,9.63
95TT12W1,898,87,333,335,96,47,1493,9.69,37.08,37.31,10.69,5.23
95TT13S1,552,88,221,183,43,17,791,15.94,40.04,33.15,7.79,3.08
95TT13S2,555,174,254,99,22,6,542,31.35,45.77,17.84,3.96,1.08
95TT14W1,830,166,338,237,67,22,1108,20.00,40.72,28.55,8.07,2.65
95TT15W1,833,107,296,300,78,52,1349,12.85,35.53,36.01,9.36,6.24
95TT16W1,866,108,285,319,87,67,1474,12.47,32.91,36.84,10.05,7.74
95UU06W1,569,98,263,156,32,20,759,17.22,46.22,27.42,5.62,3.51
95UU09W1,594,71,259,194,43,27,891,11.95,43.60,32.66,7.24,4.55
95UU14W1,718,175,358,149,26,10,775,24.37,49.86,20.75,3.62,1.39
95UU99C1,744,125,295,236,59,29,1068,16.80,39.65,31.72,7.93,3.90
95UU99C2,789,206,362,172,41,8,864,26.11,45.88,21.80,5.20,1.01
95UU99C3,736,125,306,205,67,33,1066,16.98,41.58,27.85,9.10,4.48
95UU99C4,680,75,271,239,62,33,1094,11.03,39.85,35.15,9.12,4.85
95UU99C5,881,136,359,257,84,45,1321,15.44,40.75,29.17,9.53,5.11
95UU99C6,897,251,359,226,44,17,1016,27.98,40.02,25.20,4.91,1.90
95VV01S1,563,74,195,190,55,49,979,13.14,34.64,33.75,9.77,8.70
95VV01S2,608,130,258,162,34,24,788,21.38,42.43,26.64,5.59,3.95
95VV02W1,985,460,390,99,27,9,705,46.70,39.59,10.05,2.74,0.91
95VV03W1,996,296,442,193,51,14,1045,29.72,44.38,19.38,5.12,1.41
95VV04W1,1052,115,381,356,123,77,1810,10.93,36.22,33.84,11.69,7.32
95VV05S1,611,62,203,237,79,30,1050,10.15,33.22,38.79,12.93,4.91
95VV05S2,753,33,253,352,74,41,1360,4.38,33.60,46.75,9.83,5.44
95VV06W1,1153,144,476,382,98,53,1777,12.49,41.28,33.13,8.50,4.60
95VV07S1,877,258,413,161,33,12,887,29.42,47.09,18.36,3.76,1.37
95VV07S2,780,81,320,283,67,29,1208,10.38,41.03,36.28,8.59,3.72
95VV08W1,1006,132,421,321,78,54,1541,13.12,41.85,31.91,7.75,5.37
95VV09W1,967,224,429,206,58,50,1231,23.16,44.36,21.30,6.00,5.17
95VV10S1,560,202,255,85,17,1,480,36.07,45.54,15.18,3.04,0.18
95VV10S2,626,229,309,69,12,7,511,36.58,49.36,11.02,1.92,1.12
95VV11S1,678,63,290,232,66,27,1067,9.29,42.77,34.22,9.73,3.98
95VV11S2,806,48,349,325,52,32,1292,5.96,43.30,40.32,6.45,3.97
95VV12S1,584,140,233,158,37,16,736,23.97,39.90,27.05,6.34,2.74
95VV12S2,580,125,281,141,23,10,676,21.55,48.45,24.31,3.97,1.72
95VV13S1,630,38,169,306,79,38,1188,6.03,26.83,48.57,12.54,6.03
95VV13S2,424,26,124,172,65,37,819,6.13,29.25,40.57,15.33,8.73
95VV14S1,718,138,357,175,35,13,870,19.22,49.72,24.37,4.87,1.81
95VV14S2,569,147,224,150,29,19,690,25.83,39.37,26.36,5.10,3.34
95VV15S1,555,235,250,57,12,1,404,42.34,45.05,10.27,2.16,0.18
95VV15S2,585,119,267,154,31,14,732,20.34,45.64,26.32,5.30,2.39
95VV16W1,1043,124,437,335,103,44,1611,11.89,41.90,32.12,9.88,4.22
95VV17S1,719,110,277,239,57,36,1087,15.30,38.53,33.24,7.93,5.01
95VV17S2,691,80,272,241,64,34,1098,11.58,39.36,34.88,9.26,4.92
95VV18S1,705,116,313,183,59,34,1009,16.45,44.40,25.96,8.37,4.82
95VV18S2,697,207,280,149,40,21,784,29.70,40.17,21.38,5.74,3.01
95VV19S1,524,111,263,102,35,13,630,21.18,50.19,19.47,6.68,2.48
95VV19S2,648,130,322,159,23,14,770,20.06,49.69,24.54,3.55,2.16
95VV20W1,925,85,320,340,104,76,1686,9.19,34.59,36.76,11.24,8.22
95VV21S1,741,66,268,299,70,38,1242,8.91,36.17,40.35,9.45,5.13
95VV21S2,512,33,148,227,60,44,974,6.45,28.91,44.34,11.72,8.59
95VV22W1,956,139,339,343,89,46,1502,14.54,35.46,35.88,9.31,4.81
95VV23W1,1123,197,473,332,90,31,1544,17.54,42.12,29.56,8.01,2.76
95VV24S1,591,92,234,206,45,14,843,15.57,39.59,34.86,7.61,2.37
95VV24S2,667,222,299,119,20,7,629,33.28,44.83,17.84,3.00,1.05
95VV25S1,614,92,243,199,51,29,924,14.98,39.58,32.41,8.31,4.72
95VV25S2,613,42,231,239,64,37,1065,6.85,37.68,38.99,10.44,6.04
95VV26W1,1172,137,428,438,115,54,1883,11.69,36.52,37.37,9.81,4.61
95VV27W1,912,330,410,130,29,13,810,36.18,44.96,14.25,3.18,1.43
95VV28S1,801,197,330,220,36,18,957,24.59,41.20,27.47,4.49,2.25
95VV28S2,542,208,240,73,14,7,456,38.38,44.28,13.47,2.58,1.29
95VV29W1,1071,94,354,434,108,81,1900,8.78,33.05,40.52,10.08,7.56
95VV30S1,573,39,251,218,46,19,908,6.81,43.80,38.05,8.03,3.32
95VV30S2,525,96,295,102,29,3,600,18.29,56.19,19.43,5.52,0.57
95WW01S1,636,185,284,120,31,16,692,29.09,44.65,18.87,4.87,2.52
95WW01S2,621,175,327,108,8,3,580,28.18,52.66,17.39,1.29,0.48
95WW02S1,742,236,237,220,43,6,834,31.81,31.94,29.65,5.80,0.81
95WW02S2,791,140,316,267,51,17,1075,17.70,39.95,33.75,6.45,2.15
95WW03S1,767,251,354,135,21,6,713,32.72,46.15,17.60,2.74,0.78
95WW03S2,816,106,344,309,42,15,1151,12.99,42.16,37.87,5.15,1.84
95WW04S1,614,109,324,156,20,5,716,17.75,52.77,25.41,3.26,0.81
95WW04S2,484,36,252,170,20,6,676,7.44,52.07,35.12,4.13,1.24
95WW05S1,580,56,282,175,53,14,848,9.66,48.62,30.17,9.14,2.41
95WW05S2,577,152,276,120,25,4,608,26.34,47.83,20.80,4.33,0.69
95WW06S1,580,32,184,251,68,45,1090,5.52,31.72,43.28,11.72,7.76
95WW06S2,618,40,203,296,63,16,1053,6.47,32.85,47.90,10.19,2.59
95WW07S1,677,37,235,275,93,37,1224,5.47,34.71,40.62,13.74,5.47
95WW07S2,925,80,386,365,71,23,1432,8.65,41.73,39.46,7.68,2.49
95WW08S1,465,57,229,149,23,7,625,12.26,49.25,32.04,4.95,1.51
95WW08S2,572,88,291,156,30,7,729,15.38,50.87,27.27,5.24,1.22
95WW09S1,596,194,291,84,20,7,552,32.55,48.83,14.09,3.36,1.17
95WW09S2,515,54,241,172,41,7,736,10.49,46.80,33.40,7.96,1.36
95WW10S1,653,126,298,170,44,15,831,19.30,45.64,26.03,6.74,2.30
95WW10S2,523,127,275,101,18,2,540,24.28,52.58,19.31,3.44,0.38
95WW11S1,578,33,254,223,52,16,926,5.71,43.94,38.58,9.00,2.77
95WW11S2,528,65,243,173,38,9,741,12.31,46.02,32.77,7.20,1.70
95WW12W1,1100,499,463,118,18,2,762,45.36,42.09,10.73,1.64,0.18
95WW13S1,752,97,278,298,66,13,1125,12.90,36.97,39.63,8.78,1.73
95WW13S2,681,58,229,306,53,35,1153,8.52,33.63,44.93,7.78,5.14
95WW14W1,1043,483,434,112,9,5,705,46.31,41.61,10.74,0.86,0.48
95WW15S1,599,79,320,172,19,9,757,13.19,53.42,28.71,3.17,1.50
95WW15S2,630,66,315,195,39,15,884,10.48,50.00,30.95,6.19,2.38
95WW16S1,621,117,304,162,32,6,748,18.84,48.95,26.09,5.15,0.97
95WW16S2,639,247,302,78,12,0,494,38.65,47.26,12.21,1.88,0
95WW17W1,991,209,505,227,41,9,1122,21.09,50.96,22.91,4.14,0.91
95WW18W1,1000,222,527,211,33,7,1077,22.20,52.70,21.10,3.30,0.70
95WW19S1,754,108,352,237,43,14,1014,14.32,46.68,31.43,5.70,1.86
95WW19S2,661,15,162,400,60,24,1243,2.27,24.51,60.51,9.08,3.63
95WW19S3,789,34,230,402,92,31,1442,4.31,29.15,50.95,11.66,3.93
95WW20S1,680,59,253,257,78,33,1152,8.68,37.21,37.79,11.47,4.85
95WW20S2,1645,86,693,759,77,30,2576,5.23,42.13,46.14,4.68,1.82
95WW20S3,649,23,199,313,91,23,1194,3.54,30.66,48.23,14.02,3.54
95WW21S1,711,308,309,81,13,0,510,43.32,43.46,11.39,1.83,0
95WW21S2,770,165,379,198,23,5,864,21.43,49.22,25.71,2.99,0.65
95WW22S1,538,86,256,149,36,11,708,15.99,47.58,27.70,6.69,2.04
95WW22S2,690,206,353,98,29,4,652,29.86,51.16,14.20,4.20,0.58
95WW23S1,889,213,412,210,43,11,1008,23.96,46.34,23.62,4.84,1.24
95WW23S2,566,51,223,234,41,17,890,9.01,39.40,41.34,7.24,3.00
95WW24S1,694,221,351,104,18,0,613,31.84,50.58,14.99,2.59,0
95WW24S2,884,384,377,109,13,1,638,43.44,42.65,12.33,1.47,0.11
95WW25W1,1137,518,487,118,12,2,767,45.56,42.83,10.38,1.06,0.18
95XX01S1,633,21,195,307,88,22,1169,3.32,30.81,48.50,13.90,3.48
95XX01S2,608,19,166,323,79,21,1140,3.13,27.30,53.13,12.99,3.45
95XX01S3,608,52,251,249,44,12,938,8.55,41.28,40.95,7.24,1.97
95XX02W1,1066,110,421,438,78,19,1612,10.32,39.49,41.09,7.32,1.78
95XX03S1,498,38,204,191,56,9,790,7.63,40.96,38.35,11.24,1.81
95XX03S2,559,28,188,249,77,17,992,5.01,33.63,44.54,13.77,3.04
95XX04S1,663,36,267,265,73,22,1116,5.43,40.27,39.97,11.01,3.32
95XX04S2,739,63,337,274,46,19,1105,8.53,45.60,37.08,6.22,2.57
95XX05W1,1238,313,586,275,50,14,1347,25.28,47.33,22.21,4.04,1.13
95XX06S1,755,197,347,160,43,8,831,26.09,45.96,21.19,5.70,1.06
95XX06S2,843,177,362,242,53,9,1042,21.00,42.94,28.71,6.29,1.07
95XX07S1,633,72,295,211,43,12,898,11.37,46.60,33.33,6.79,1.90
95XX07S2,645,166,239,193,37,10,776,25.74,37.05,29.92,5.74,1.55
95XX08S1,591,104,268,181,31,7,756,17.60,45.35,30.63,5.25,1.18
95XX08S2,582,99,276,178,20,9,729,17.01,47.42,30.58,3.44,1.55
95XX09S1,629,133,293,167,26,10,750,21.14,46.58,26.55,4.13,1.59
95XX09S2,626,101,279,201,35,10,830,16.13,44.57,32.11,5.59,1.60
95XX10S1,676,183,248,200,34,11,796,27.07,36.69,29.59,5.03,1.63
95XX10S2,678,49,266,312,37,14,1066,7.23,39.23,46.02,5.46,2.06
95XX10S3,488,119,243,104,17,5,522,24.39,49.80,21.31,3.48,1.02
95XX11S1,998,126,433,366,60,13,1397,12.63,43.39,36.67,6.01,1.30
95XX11S2,905,85,395,377,34,14,1318,9.39,43.65,41.66,3.76,1.55
95XX11S3,718,227,355,110,24,2,657,31.62,49.44,15.32,3.34,0.28
95XX12W1,1002,55,347,415,139,46,1812,5.49,34.63,41.42,13.87,4.59
95XX13W1,1176,78,466,496,101,35,1909,6.63,39.63,42.18,8.59,2.98
95XX14W1,955,43,343,404,117,48,1708,4.50,35.92,42.30,12.25,5.03
95XX15W1,1192,373,551,229,30,9,1137,31.29,46.22,19.21,2.52,0.76
95XX16W1,1392,133,651,476,100,32,2040,9.55,46.77,34.20,7.18,2.30
95XX17S1,763,359,294,99,9,2,527,47.05,38.53,12.98,1.18,0.26
95XX17S2,662,135,311,184,27,5,780,20.39,46.98,27.79,4.08,0.76
95XX18W1,1348,364,603,310,57,14,1456,27.00,44.73,23.00,4.23,1.04
95XX19W1,1106,150,411,420,90,35,1676,13.56,37.16,37.97,8.14,3.16
95XX20S1,909,290,428,162,26,3,843,31.90,47.08,17.82,2.86,0.33
95XX20S2,454,105,254,87,7,1,453,23.13,55.95,19.16,1.54,0.22
95XX21W1,1176,119,503,437,90,27,1766,10.12,42.77,37.16,7.65,2.30
95XX22W1,1010,216,493,250,43,8,1159,21.39,48.81,24.75,4.26,0.79
95XX23W1,1451,354,755,303,31,8,1489,24.40,52.03,20.88,2.14,0.55
95XX24S1,540,54,235,196,44,11,805,10.00,43.52,36.30,8.15,2.04
95XX24S2,644,88,348,166,32,10,818,13.66,54.04,25.78,4.97,1.55
95XX25W1,1096,381,514,171,28,2,948,34.76,46.90,15.60,2.55,0.18
95YY01W1,861,89,292,335,100,45,1459,10.34,33.91,38.91,11.61,5.23
95YY02W1,883,198,398,228,37,22,1057,22.42,45.07,25.82,4.19,2.49
95YY03W1,991,58,291,439,136,67,1869,5.85,29.36,44.30,13.72,6.76
95YY04W1,1270,228,606,364,50,22,1573,17.95,47.72,28.66,3.94,1.73
95YY05W1,745,208,326,149,44,18,833,27.92,43.76,20.00,5.91,2.42
95YY06W1,858,168,348,234,76,32,1178,19.58,40.56,27.27,8.86,3.73
95YY07W1,912,62,326,353,104,67,1636,6.80,35.75,38.71,11.40,7.35
95YY08W1,789,124,273,267,86,39,1239,15.72,34.60,33.84,10.90,4.94
95YY09W1,1014,234,465,228,71,16,1203,23.08,45.86,22.49,7.00,1.58
95YY10W1,705,35,224,282,108,56,1369,4.96,31.77,40.00,15.32,7.94
95YY11W1,820,241,285,215,48,31,1000,29.39,34.76,26.22,5.85,3.78
95YY12W1,932,96,316,379,94,47,1562,10.30,33.91,40.67,10.09,5.04
95YY13S1,542,99,275,139,22,7,648,18.27,50.74,25.65,4.06,1.29
95YY13S2,576,181,269,94,20,12,572,31.42,46.70,16.32,3.47,2.08
95YY14S1,559,102,252,147,43,15,744,18.25,45.08,26.30,7.69,2.68
95YY14S2,588,88,268,181,35,16,800,14.97,45.58,30.78,5.95,2.72
95YY15S1,200,68,82,47,3,0,185,34.00,41.00,23.50,1.50,0
95YY15S2,689,287,287,102,12,1,531,41.65,41.65,14.80,1.74,0.15
95YY16W1,798,50,279,306,106,57,1463,6.27,34.96,38.35,13.28,7.14
95YY17W1,746,62,258,279,101,46,1329,8.31,34.58,37.40,13.54,6.17
95YY18W1,746,71,259,282,85,49,1292,9.52,34.72,37.80,11.39,6.57
95YY19W1,707,246,311,125,17,8,645,34.79,43.99,17.68,2.40,1.13
95YY20W1,721,74,239,230,115,63,1324,10.26,33.15,31.90,15.95,8.74
95YY21W1,791,80,261,308,78,64,1390,10.11,33.00,38.94,9.86,8.09
95ZZ01W1,994,119,419,308,102,46,1544,11.97,42.15,30.99,10.26,4.63
95ZZ02W1,751,297,371,66,15,2,556,39.55,49.40,8.79,2.00,0.27
95ZZ03W1,884,281,395,139,50,19,905,31.79,44.68,15.72,5.66,2.15
95ZZ04W1,911,117,331,312,95,56,1488,12.84,36.33,34.25,10.43,6.15
95ZZ05W1,769,142,282,227,66,52,1167,18.47,36.67,29.52,8.58,6.76
95ZZ06W1,786,410,295,61,15,5,484,52.16,37.53,7.76,1.91,0.64
95ZZ07W1,1010,184,450,272,76,28,1340,18.22,44.55,26.93,7.52,2.77
95ZZ08W1,934,162,384,259,98,31,1333,17.34,41.11,27.73,10.49,3.32
95ZZ09W1,881,249,339,209,62,22,1039,28.26,38.48,23.72,7.04,2.50
95ZZ10W1,1262,323,572,290,51,26,1423,25.59,45.32,22.98,4.04,2.06
95ZZ11W1,745,103,239,251,100,52,1267,13.83,32.08,33.69,13.42,6.98
95ZZ12W1,868,240,396,171,43,18,947,27.65,45.62,19.70,4.95,2.07
95ZZ13W1,879,93,311,332,83,60,1498,10.58,35.38,37.77,9.44,6.83
95ZZ14S1,617,120,319,151,23,4,707,19.45,51.70,24.47,3.73,0.65
95ZZ14S2,494,77,251,125,30,11,636,15.59,50.81,25.30,6.07,2.23
95ZZ15W1,804,104,318,261,81,40,1262,12.94,39.55,32.46,10.07,4.98
95ZZ16S1,664,134,319,180,23,8,783,20.18,48.04,27.11,3.46,1.20
95ZZ16S2,564,202,243,86,22,11,526,35.82,43.09,15.25,3.90,1.95
