GeographyCode,KS613NI0001,KS613NI0002,KS613NI0003,KS613NI0004,KS613NI0005,KS613NI0006,KS613NI0007,KS613NI0008,KS613NI0009,KS613NI0010,KS613NI0011,KS613NI0012,KS613NI0013,KS613NI0014,KS613NI0015,KS613NI0016,KS613NI0017,KS613NI0018,KS613NI0019,KS613NI0020,KS613NI0021,KS613NI0022,KS613NI0023
95BB16S1,560,11,36,151,142,35,17,77,30,9,1,51,1.96,6.43,26.96,25.36,6.25,3.04,13.75,5.36,1.61,0.18,9.11
95BB16S2,569,11,38,185,113,43,25,72,32,10,1,39,1.93,6.68,32.51,19.86,7.56,4.39,12.65,5.62,1.76,0.18,6.85
95BB17S1,683,6,13,158,142,31,34,166,71,13,8,41,0.88,1.90,23.13,20.79,4.54,4.98,24.30,10.40,1.90,1.17,6.00
95BB17S2,653,6,17,153,127,47,24,137,58,24,10,50,0.92,2.60,23.43,19.45,7.20,3.68,20.98,8.88,3.68,1.53,7.66
95BB18S1,648,7,13,111,123,35,32,181,68,28,13,37,1.08,2.01,17.13,18.98,5.40,4.94,27.93,10.49,4.32,2.01,5.71
95BB18S2,916,9,47,247,210,84,25,158,41,21,4,70,0.98,5.13,26.97,22.93,9.17,2.73,17.25,4.48,2.29,0.44,7.64
95BB19S1,592,3,15,120,139,28,28,140,57,22,4,36,0.51,2.53,20.27,23.48,4.73,4.73,23.65,9.63,3.72,0.68,6.08
95BB19S2,649,7,28,171,172,31,30,119,24,7,6,54,1.08,4.31,26.35,26.50,4.78,4.62,18.34,3.70,1.08,0.92,8.32
95BB19S3,529,4,18,122,130,24,18,103,41,8,7,54,0.76,3.40,23.06,24.57,4.54,3.40,19.47,7.75,1.51,1.32,10.21
95BB20S1,668,4,36,167,141,48,23,106,57,30,9,47,0.60,5.39,25.00,21.11,7.19,3.44,15.87,8.53,4.49,1.35,7.04
95BB20S2,548,8,11,87,109,22,20,119,93,30,8,41,1.46,2.01,15.88,19.89,4.01,3.65,21.72,16.97,5.47,1.46,7.48
95BB21S1,876,5,14,151,186,45,34,233,83,49,13,63,0.57,1.60,17.24,21.23,5.14,3.88,26.60,9.47,5.59,1.48,7.19
95BB21S2,864,10,42,208,174,47,38,163,86,22,7,67,1.16,4.86,24.07,20.14,5.44,4.40,18.87,9.95,2.55,0.81,7.75
95BB22S1,597,7,25,115,111,19,28,130,79,26,14,43,1.17,4.19,19.26,18.59,3.18,4.69,21.78,13.23,4.36,2.35,7.20
95BB22S2,567,2,10,77,89,15,22,166,85,34,25,42,0.35,1.76,13.58,15.70,2.65,3.88,29.28,14.99,6.00,4.41,7.41
95BB23S1,605,6,24,161,137,28,28,127,38,8,3,45,0.99,3.97,26.61,22.64,4.63,4.63,20.99,6.28,1.32,0.50,7.44
95BB23S2,567,4,25,146,136,32,16,107,35,12,3,51,0.71,4.41,25.75,23.99,5.64,2.82,18.87,6.17,2.12,0.53,8.99
95CC01W1,935,7,20,166,129,40,36,180,139,108,22,88,0.75,2.14,17.75,13.80,4.28,3.85,19.25,14.87,11.55,2.35,9.41
95CC02W1,936,8,43,220,190,60,33,145,80,39,8,110,0.85,4.59,23.50,20.30,6.41,3.53,15.49,8.55,4.17,0.85,11.75
95CC03W1,1026,4,14,127,153,25,49,207,199,113,35,100,0.39,1.36,12.38,14.91,2.44,4.78,20.18,19.40,11.01,3.41,9.75
95CC04W1,811,4,22,165,134,54,39,160,90,30,12,101,0.49,2.71,20.35,16.52,6.66,4.81,19.73,11.10,3.70,1.48,12.45
95CC05W1,956,11,37,197,150,62,44,172,114,53,8,108,1.15,3.87,20.61,15.69,6.49,4.60,17.99,11.92,5.54,0.84,11.30
95CC06S1,565,14,32,177,109,33,22,86,37,13,7,35,2.48,5.66,31.33,19.29,5.84,3.89,15.22,6.55,2.30,1.24,6.19
95CC06S2,507,6,15,124,86,20,23,88,62,28,13,42,1.18,2.96,24.46,16.96,3.94,4.54,17.36,12.23,5.52,2.56,8.28
95CC07W1,1188,9,34,254,231,52,47,201,115,103,21,121,0.76,2.86,21.38,19.44,4.38,3.96,16.92,9.68,8.67,1.77,10.19
95CC08W1,938,4,35,193,145,34,35,163,126,88,28,87,0.43,3.73,20.58,15.46,3.62,3.73,17.38,13.43,9.38,2.99,9.28
95CC09S1,534,8,29,138,99,56,21,74,32,13,5,59,1.50,5.43,25.84,18.54,10.49,3.93,13.86,5.99,2.43,0.94,11.05
95CC09S2,691,6,30,162,152,45,27,134,55,25,3,52,0.87,4.34,23.44,22.00,6.51,3.91,19.39,7.96,3.62,0.43,7.53
95CC10W1,889,11,46,258,166,68,31,143,58,25,6,77,1.24,5.17,29.02,18.67,7.65,3.49,16.09,6.52,2.81,0.67,8.66
95CC11W1,672,3,16,109,94,29,29,143,117,69,18,45,0.45,2.38,16.22,13.99,4.32,4.32,21.28,17.41,10.27,2.68,6.70
95CC12W1,944,6,36,206,194,68,36,163,95,40,10,90,0.64,3.81,21.82,20.55,7.20,3.81,17.27,10.06,4.24,1.06,9.53
95CC13W1,859,5,28,199,151,49,33,163,80,46,12,93,0.58,3.26,23.17,17.58,5.70,3.84,18.98,9.31,5.36,1.40,10.83
95CC14W1,1082,5,45,264,236,53,45,217,102,27,11,77,0.46,4.16,24.40,21.81,4.90,4.16,20.06,9.43,2.50,1.02,7.12
95CC15W1,1012,13,37,236,183,62,51,173,112,45,7,93,1.28,3.66,23.32,18.08,6.13,5.04,17.09,11.07,4.45,0.69,9.19
95CC16W1,1002,9,30,170,174,43,51,242,119,53,15,96,0.90,2.99,16.97,17.37,4.29,5.09,24.15,11.88,5.29,1.50,9.58
95CC17W1,944,12,45,232,187,65,40,135,87,30,11,100,1.27,4.77,24.58,19.81,6.89,4.24,14.30,9.22,3.18,1.17,10.59
95CC18W1,901,16,49,254,172,46,37,113,83,35,13,83,1.78,5.44,28.19,19.09,5.11,4.11,12.54,9.21,3.88,1.44,9.21
95CC19W1,939,12,32,249,162,57,35,168,83,40,8,93,1.28,3.41,26.52,17.25,6.07,3.73,17.89,8.84,4.26,0.85,9.90
95CC20S1,477,10,14,150,86,28,18,89,25,6,6,45,2.10,2.94,31.45,18.03,5.87,3.77,18.66,5.24,1.26,1.26,9.43
95CC20S2,641,7,19,130,136,24,25,146,62,33,9,50,1.09,2.96,20.28,21.22,3.74,3.90,22.78,9.67,5.15,1.40,7.80
95CC21W1,1058,8,43,229,171,60,40,257,123,42,16,69,0.76,4.06,21.64,16.16,5.67,3.78,24.29,11.63,3.97,1.51,6.52
95CC22W1,646,4,17,125,103,12,28,161,106,25,10,55,0.62,2.63,19.35,15.94,1.86,4.33,24.92,16.41,3.87,1.55,8.51
95DD01W1,783,7,39,221,155,35,21,149,70,33,8,45,0.89,4.98,28.22,19.80,4.47,2.68,19.03,8.94,4.21,1.02,5.75
95DD02S1,554,1,14,89,104,15,37,166,64,15,9,40,0.18,2.53,16.06,18.77,2.71,6.68,29.96,11.55,2.71,1.62,7.22
95DD02S2,897,16,33,222,168,45,48,197,71,24,14,59,1.78,3.68,24.75,18.73,5.02,5.35,21.96,7.92,2.68,1.56,6.58
95DD03W1,1347,21,76,399,256,74,52,238,102,25,10,94,1.56,5.64,29.62,19.01,5.49,3.86,17.67,7.57,1.86,0.74,6.98
95DD04W1,742,3,5,72,91,16,49,212,164,61,16,53,0.40,0.67,9.70,12.26,2.16,6.60,28.57,22.10,8.22,2.16,7.14
95DD05W1,686,3,7,68,73,22,38,217,123,67,18,50,0.44,1.02,9.91,10.64,3.21,5.54,31.63,17.93,9.77,2.62,7.29
95DD06W1,947,9,42,269,184,52,36,182,73,26,4,70,0.95,4.44,28.41,19.43,5.49,3.80,19.22,7.71,2.75,0.42,7.39
95DD07S1,574,12,22,134,98,20,22,134,71,23,5,33,2.09,3.83,23.34,17.07,3.48,3.83,23.34,12.37,4.01,0.87,5.75
95DD07S2,651,8,29,143,131,38,29,129,67,15,8,54,1.23,4.45,21.97,20.12,5.84,4.45,19.82,10.29,2.30,1.23,8.29
95DD08W1,766,4,13,125,94,22,35,209,150,59,8,47,0.52,1.70,16.32,12.27,2.87,4.57,27.28,19.58,7.70,1.04,6.14
95DD09W1,902,5,45,228,190,70,23,177,55,28,7,74,0.55,4.99,25.28,21.06,7.76,2.55,19.62,6.10,3.10,0.78,8.20
95DD10W1,1067,7,19,188,166,42,51,310,146,46,18,74,0.66,1.78,17.62,15.56,3.94,4.78,29.05,13.68,4.31,1.69,6.94
95DD11W1,866,8,16,128,116,28,45,219,145,74,17,70,0.92,1.85,14.78,13.39,3.23,5.20,25.29,16.74,8.55,1.96,8.08
95DD12W1,874,10,33,186,190,53,33,178,82,23,5,81,1.14,3.78,21.28,21.74,6.06,3.78,20.37,9.38,2.63,0.57,9.27
95DD13W1,607,2,9,115,92,14,34,153,101,44,11,32,0.33,1.48,18.95,15.16,2.31,5.60,25.21,16.64,7.25,1.81,5.27
95DD14S1,591,3,25,128,114,31,31,141,53,10,8,47,0.51,4.23,21.66,19.29,5.25,5.25,23.86,8.97,1.69,1.35,7.95
95DD14S2,628,7,49,214,104,37,17,107,22,11,4,56,1.11,7.80,34.08,16.56,5.89,2.71,17.04,3.50,1.75,0.64,8.92
95DD15W1,1227,12,64,323,207,63,51,229,85,50,23,120,0.98,5.22,26.32,16.87,5.13,4.16,18.66,6.93,4.07,1.87,9.78
95DD16W1,1034,16,51,260,216,77,34,191,64,21,7,97,1.55,4.93,25.15,20.89,7.45,3.29,18.47,6.19,2.03,0.68,9.38
95DD17W1,1215,15,70,320,235,74,29,220,85,27,14,126,1.23,5.76,26.34,19.34,6.09,2.39,18.11,7.00,2.22,1.15,10.37
95DD18W1,714,6,17,108,96,31,44,217,100,48,16,31,0.84,2.38,15.13,13.45,4.34,6.16,30.39,14.01,6.72,2.24,4.34
95DD19S1,699,11,26,135,130,30,28,179,84,22,6,48,1.57,3.72,19.31,18.60,4.29,4.01,25.61,12.02,3.15,0.86,6.87
95DD19S2,537,7,17,129,121,35,24,94,59,13,9,29,1.30,3.17,24.02,22.53,6.52,4.47,17.50,10.99,2.42,1.68,5.40
95DD20W1,648,3,6,74,81,11,31,225,124,38,14,41,0.46,0.93,11.42,12.50,1.70,4.78,34.72,19.14,5.86,2.16,6.33
95DD21W1,813,7,17,158,158,30,37,200,102,31,18,55,0.86,2.09,19.43,19.43,3.69,4.55,24.60,12.55,3.81,2.21,6.77
95DD22S1,566,4,30,138,94,38,25,113,36,19,5,64,0.71,5.30,24.38,16.61,6.71,4.42,19.96,6.36,3.36,0.88,11.31
95DD22S2,557,5,21,115,100,30,25,139,52,24,5,41,0.90,3.77,20.65,17.95,5.39,4.49,24.96,9.34,4.31,0.90,7.36
95DD23W1,855,8,42,223,175,64,30,158,53,24,2,76,0.94,4.91,26.08,20.47,7.49,3.51,18.48,6.20,2.81,0.23,8.89
95DD24W1,999,8,35,256,162,54,31,217,102,37,18,79,0.80,3.50,25.63,16.22,5.41,3.10,21.72,10.21,3.70,1.80,7.91
95EE01W1,660,7,22,128,124,43,17,121,78,28,11,81,1.06,3.33,19.39,18.79,6.52,2.58,18.33,11.82,4.24,1.67,12.27
95EE02W1,755,4,19,166,112,53,34,178,76,36,16,61,0.53,2.52,21.99,14.83,7.02,4.50,23.58,10.07,4.77,2.12,8.08
95EE03W1,776,15,14,131,131,39,27,170,120,56,16,57,1.93,1.80,16.88,16.88,5.03,3.48,21.91,15.46,7.22,2.06,7.35
95EE04W1,738,4,17,141,126,31,41,159,106,34,9,70,0.54,2.30,19.11,17.07,4.20,5.56,21.54,14.36,4.61,1.22,9.49
95EE05W1,549,5,29,95,95,34,26,127,60,21,7,50,0.91,5.28,17.30,17.30,6.19,4.74,23.13,10.93,3.83,1.28,9.11
95EE06W1,794,4,22,158,137,33,28,171,89,31,17,104,0.50,2.77,19.90,17.25,4.16,3.53,21.54,11.21,3.90,2.14,13.10
95EE07W1,676,5,9,92,116,22,43,185,109,30,16,49,0.74,1.33,13.61,17.16,3.25,6.36,27.37,16.12,4.44,2.37,7.25
95EE08W1,636,8,18,149,118,44,22,124,66,33,9,45,1.26,2.83,23.43,18.55,6.92,3.46,19.50,10.38,5.19,1.42,7.08
95EE09W1,650,9,12,125,104,41,27,152,63,36,9,72,1.38,1.85,19.23,16.00,6.31,4.15,23.38,9.69,5.54,1.38,11.08
95EE10W1,626,7,21,129,100,29,33,142,58,47,8,52,1.12,3.35,20.61,15.97,4.63,5.27,22.68,9.27,7.51,1.28,8.31
95EE11W1,589,3,29,129,96,44,30,120,52,25,7,54,0.51,4.92,21.90,16.30,7.47,5.09,20.37,8.83,4.24,1.19,9.17
95EE12W1,988,7,20,141,138,35,37,300,138,63,25,84,0.71,2.02,14.27,13.97,3.54,3.74,30.36,13.97,6.38,2.53,8.50
95EE13W1,533,1,11,104,88,33,24,112,81,39,4,36,0.19,2.06,19.51,16.51,6.19,4.50,21.01,15.20,7.32,0.75,6.75
95EE14W1,966,8,28,214,165,61,36,228,88,41,15,82,0.83,2.90,22.15,17.08,6.31,3.73,23.60,9.11,4.24,1.55,8.49
95EE15W1,602,2,16,123,99,46,21,144,62,26,12,51,0.33,2.66,20.43,16.45,7.64,3.49,23.92,10.30,4.32,1.99,8.47
95EE16W1,722,7,23,152,137,59,31,160,58,29,10,56,0.97,3.19,21.05,18.98,8.17,4.29,22.16,8.03,4.02,1.39,7.76
95FF01S1,786,7,27,228,172,33,33,148,50,15,6,67,0.89,3.44,29.01,21.88,4.20,4.20,18.83,6.36,1.91,0.76,8.52
95FF01S2,951,13,61,279,209,44,29,146,59,27,16,68,1.37,6.41,29.34,21.98,4.63,3.05,15.35,6.20,2.84,1.68,7.15
95FF02W1,925,11,39,211,191,69,29,160,84,43,4,84,1.19,4.22,22.81,20.65,7.46,3.14,17.30,9.08,4.65,0.43,9.08
95FF03W1,1133,9,27,232,209,39,47,300,134,37,19,80,0.79,2.38,20.48,18.45,3.44,4.15,26.48,11.83,3.27,1.68,7.06
95FF04W1,922,13,54,238,153,76,29,175,52,25,9,98,1.41,5.86,25.81,16.59,8.24,3.15,18.98,5.64,2.71,0.98,10.63
95FF05W1,940,11,34,234,197,37,37,163,121,27,12,67,1.17,3.62,24.89,20.96,3.94,3.94,17.34,12.87,2.87,1.28,7.13
95FF06S1,722,11,38,167,161,42,22,147,71,17,4,42,1.52,5.26,23.13,22.30,5.82,3.05,20.36,9.83,2.35,0.55,5.82
95FF06S2,714,17,36,219,157,36,34,98,46,7,7,57,2.38,5.04,30.67,21.99,5.04,4.76,13.73,6.44,0.98,0.98,7.98
95FF07W1,1045,10,20,150,163,27,63,295,156,55,27,79,0.96,1.91,14.35,15.60,2.58,6.03,28.23,14.93,5.26,2.58,7.56
95FF08W1,859,8,24,190,162,40,35,190,95,33,10,72,0.93,2.79,22.12,18.86,4.66,4.07,22.12,11.06,3.84,1.16,8.38
95FF09W1,892,13,28,146,141,49,54,225,122,38,13,63,1.46,3.14,16.37,15.81,5.49,6.05,25.22,13.68,4.26,1.46,7.06
95FF10W1,1228,12,56,327,272,85,36,218,82,29,16,95,0.98,4.56,26.63,22.15,6.92,2.93,17.75,6.68,2.36,1.30,7.74
95FF11W1,890,9,47,229,173,59,36,160,79,32,7,59,1.01,5.28,25.73,19.44,6.63,4.04,17.98,8.88,3.60,0.79,6.63
95FF12W1,1022,9,49,242,173,54,49,193,119,38,8,88,0.88,4.79,23.68,16.93,5.28,4.79,18.88,11.64,3.72,0.78,8.61
95FF13W1,971,10,51,247,175,74,36,179,82,40,6,71,1.03,5.25,25.44,18.02,7.62,3.71,18.43,8.44,4.12,0.62,7.31
95FF14W1,847,18,48,241,158,78,29,125,67,20,6,57,2.13,5.67,28.45,18.65,9.21,3.42,14.76,7.91,2.36,0.71,6.73
95FF15W1,938,7,24,165,151,43,53,234,123,61,8,69,0.75,2.56,17.59,16.10,4.58,5.65,24.95,13.11,6.50,0.85,7.36
95FF16W1,818,11,52,218,167,34,28,153,75,24,6,50,1.34,6.36,26.65,20.42,4.16,3.42,18.70,9.17,2.93,0.73,6.11
95FF17W1,672,5,16,120,112,23,39,148,106,50,11,42,0.74,2.38,17.86,16.67,3.42,5.80,22.02,15.77,7.44,1.64,6.25
95GG01S1,688,4,22,137,155,12,20,133,101,53,3,48,0.58,3.20,19.91,22.53,1.74,2.91,19.33,14.68,7.70,0.44,6.98
95GG01S2,579,3,17,92,126,7,24,121,78,50,10,51,0.52,2.94,15.89,21.76,1.21,4.15,20.90,13.47,8.64,1.73,8.81
95GG01S3,611,1,23,110,115,17,25,119,76,47,15,63,0.16,3.76,18.00,18.82,2.78,4.09,19.48,12.44,7.69,2.45,10.31
95GG02S1,662,2,8,68,83,8,22,142,123,117,25,64,0.30,1.21,10.27,12.54,1.21,3.32,21.45,18.58,17.67,3.78,9.67
95GG02S2,736,1,3,45,100,6,37,186,144,120,15,79,0.14,0.41,6.11,13.59,0.82,5.03,25.27,19.57,16.30,2.04,10.73
95GG02S3,869,5,7,47,93,16,39,194,168,180,16,104,0.58,0.81,5.41,10.70,1.84,4.49,22.32,19.33,20.71,1.84,11.97
95GG03S1,736,18,93,256,146,28,20,71,38,19,5,42,2.45,12.64,34.78,19.84,3.80,2.72,9.65,5.16,2.58,0.68,5.71
95GG03S2,692,13,69,253,122,32,15,75,33,13,3,64,1.88,9.97,36.56,17.63,4.62,2.17,10.84,4.77,1.88,0.43,9.25
95GG03S3,854,25,59,246,153,30,23,142,69,40,11,56,2.93,6.91,28.81,17.92,3.51,2.69,16.63,8.08,4.68,1.29,6.56
95GG04S1,652,3,17,69,88,6,30,138,124,93,17,67,0.46,2.61,10.58,13.50,0.92,4.60,21.17,19.02,14.26,2.61,10.28
95GG04S2,601,0,7,53,74,11,22,129,131,93,12,69,0,1.16,8.82,12.31,1.83,3.66,21.46,21.80,15.47,2.00,11.48
95GG04S3,602,5,9,67,92,9,35,143,122,72,17,31,0.83,1.50,11.13,15.28,1.50,5.81,23.75,20.27,11.96,2.82,5.15
95GG05S1,693,7,103,203,118,20,30,90,47,24,6,45,1.01,14.86,29.29,17.03,2.89,4.33,12.99,6.78,3.46,0.87,6.49
95GG05S2,856,7,110,262,147,21,26,116,54,23,9,81,0.82,12.85,30.61,17.17,2.45,3.04,13.55,6.31,2.69,1.05,9.46
95GG05S3,783,6,61,154,128,24,23,145,80,53,24,85,0.77,7.79,19.67,16.35,3.07,2.94,18.52,10.22,6.77,3.07,10.86
95GG06S1,759,4,17,78,124,15,37,167,157,83,20,57,0.53,2.24,10.28,16.34,1.98,4.87,22.00,20.69,10.94,2.64,7.51
95GG06S2,678,7,16,102,126,13,37,156,114,38,9,60,1.03,2.36,15.04,18.58,1.92,5.46,23.01,16.81,5.60,1.33,8.85
95GG06S3,727,11,25,121,164,18,27,163,93,23,9,73,1.51,3.44,16.64,22.56,2.48,3.71,22.42,12.79,3.16,1.24,10.04
95GG07S1,738,5,17,168,130,8,30,125,100,66,9,80,0.68,2.30,22.76,17.62,1.08,4.07,16.94,13.55,8.94,1.22,10.84
95GG07S2,731,3,12,102,116,9,15,145,123,120,15,71,0.41,1.64,13.95,15.87,1.23,2.05,19.84,16.83,16.42,2.05,9.71
95GG07S3,680,3,6,65,116,9,27,138,149,63,10,94,0.44,0.88,9.56,17.06,1.32,3.97,20.29,21.91,9.26,1.47,13.82
