GeographyCode,KS604NI0001,KS604NI0002,KS604NI0003,KS604NI0004,KS604NI0005,KS604NI0006,KS604NI0007,KS604NI0008,KS604NI0009,KS604NI0010,KS604NI0011,KS604NI0012,KS604NI0013,KS604NI0014,KS604NI0015,KS604NI0016,KS604NI0017,KS604NI0018,KS604NI0019,KS604NI0020,KS604NI0021,KS604NI0022,KS604NI0023,KS604NI0024,KS604NI0025,KS604NI0026,KS604NI0027
95FF16W1,1089,72,214,686,117,588,21,39,428,100,501,51,175,258,17,6.61,19.65,62.99,10.74,3.57,6.63,72.79,17.01,10.18,34.93,51.50,3.39
95FF17W1,727,52,134,482,59,368,11,25,280,52,359,41,109,202,7,7.15,18.43,66.30,8.12,2.99,6.79,76.09,14.13,11.42,30.36,56.27,1.95
95GG01S1,641,55,154,392,40,312,23,33,225,31,329,32,121,167,9,8.58,24.02,61.15,6.24,7.37,10.58,72.12,9.94,9.73,36.78,50.76,2.74
95GG01S2,548,51,139,332,26,241,16,31,172,22,307,35,108,160,4,9.31,25.36,60.58,4.74,6.64,12.86,71.37,9.13,11.40,35.18,52.12,1.30
95GG01S3,616,54,160,368,34,282,22,44,192,24,334,32,116,176,10,8.77,25.97,59.74,5.52,7.80,15.60,68.09,8.51,9.58,34.73,52.69,2.99
95GG02S1,493,42,167,260,24,229,14,48,149,18,264,28,119,111,6,8.52,33.87,52.74,4.87,6.11,20.96,65.07,7.86,10.61,45.08,42.05,2.27
95GG02S2,536,51,215,249,21,243,15,60,153,15,293,36,155,96,6,9.51,40.11,46.46,3.92,6.17,24.69,62.96,6.17,12.29,52.90,32.76,2.05
95GG02S3,546,52,211,261,22,236,28,43,146,19,310,24,168,115,3,9.52,38.64,47.80,4.03,11.86,18.22,61.86,8.05,7.74,54.19,37.10,0.97
95GG03S1,1011,44,174,677,116,502,13,36,369,84,509,31,138,308,32,4.35,17.21,66.96,11.47,2.59,7.17,73.51,16.73,6.09,27.11,60.51,6.29
95GG03S2,950,75,210,566,99,484,28,63,323,70,466,47,147,243,29,7.89,22.11,59.58,10.42,5.79,13.02,66.74,14.46,10.09,31.55,52.15,6.22
95GG03S3,1116,68,208,744,96,553,20,61,406,66,563,48,147,338,30,6.09,18.64,66.67,8.60,3.62,11.03,73.42,11.93,8.53,26.11,60.04,5.33
95GG04S1,568,56,152,330,30,272,13,36,200,23,296,43,116,130,7,9.86,26.76,58.10,5.28,4.78,13.24,73.53,8.46,14.53,39.19,43.92,2.36
95GG04S2,454,46,146,240,22,207,14,25,151,17,247,32,121,89,5,10.13,32.16,52.86,4.85,6.76,12.08,72.95,8.21,12.96,48.99,36.03,2.02
95GG04S3,607,43,125,407,32,325,13,39,249,24,282,30,86,158,8,7.08,20.59,67.05,5.27,4.00,12.00,76.62,7.38,10.64,30.50,56.03,2.84
95GG05S1,1055,75,154,746,80,525,31,47,392,55,530,44,107,354,25,7.11,14.60,70.71,7.58,5.90,8.95,74.67,10.48,8.30,20.19,66.79,4.72
95GG05S2,1269,81,188,897,103,615,30,62,459,64,654,51,126,438,39,6.38,14.81,70.69,8.12,4.88,10.08,74.63,10.41,7.80,19.27,66.97,5.96
95GG05S3,1157,76,225,755,101,641,34,94,448,65,516,42,131,307,36,6.57,19.45,65.25,8.73,5.30,14.66,69.89,10.14,8.14,25.39,59.50,6.98
95GG06S1,731,63,196,436,36,331,18,36,252,25,400,45,160,184,11,8.62,26.81,59.64,4.92,5.44,10.88,76.13,7.55,11.25,40.00,46.00,2.75
95GG06S2,802,68,171,516,47,403,21,47,302,33,399,47,124,214,14,8.48,21.32,64.34,5.86,5.21,11.66,74.94,8.19,11.78,31.08,53.63,3.51
95GG06S3,904,70,201,577,56,439,24,45,325,45,465,46,156,252,11,7.74,22.23,63.83,6.19,5.47,10.25,74.03,10.25,9.89,33.55,54.19,2.37
95GG07S1,748,55,185,482,26,337,21,61,233,22,411,34,124,249,4,7.35,24.73,64.44,3.48,6.23,18.10,69.14,6.53,8.27,30.17,60.58,0.97
95GG07S2,578,40,187,329,22,266,13,38,199,16,312,27,149,130,6,6.92,32.35,56.92,3.81,4.89,14.29,74.81,6.02,8.65,47.76,41.67,1.92
95GG07S3,648,58,229,349,12,297,17,45,226,9,351,41,184,123,3,8.95,35.34,53.86,1.85,5.72,15.15,76.09,3.03,11.68,52.42,35.04,0.85
95GG08S1,600,52,134,369,45,322,23,47,217,35,278,29,87,152,10,8.67,22.33,61.50,7.50,7.14,14.60,67.39,10.87,10.43,31.29,54.68,3.60
95GG08S2,668,58,178,392,40,320,14,43,234,29,348,44,135,158,11,8.68,26.65,58.68,5.99,4.38,13.44,73.13,9.06,12.64,38.79,45.40,3.16
95GG08S3,817,66,183,516,52,392,18,39,296,39,425,48,144,220,13,8.08,22.40,63.16,6.36,4.59,9.95,75.51,9.95,11.29,33.88,51.76,3.06
95GG09S1,973,85,181,567,140,505,25,37,338,105,468,60,144,229,35,8.74,18.60,58.27,14.39,4.95,7.33,66.93,20.79,12.82,30.77,48.93,7.48
95GG09S2,948,69,190,629,60,470,27,48,352,43,478,42,142,277,17,7.28,20.04,66.35,6.33,5.74,10.21,74.89,9.15,8.79,29.71,57.95,3.56
95GG09S3,971,62,209,626,74,458,20,37,354,47,513,42,172,272,27,6.39,21.52,64.47,7.62,4.37,8.08,77.29,10.26,8.19,33.53,53.02,5.26
95GG10S1,874,62,205,579,28,454,27,63,347,17,420,35,142,232,11,7.09,23.46,66.25,3.20,5.95,13.88,76.43,3.74,8.33,33.81,55.24,2.62
95GG10S2,970,90,203,620,57,513,22,74,370,47,457,68,129,250,10,9.28,20.93,63.92,5.88,4.29,14.42,72.12,9.16,14.88,28.23,54.70,2.19
95GG11S1,858,47,161,606,44,425,18,38,332,37,433,29,123,274,7,5.48,18.76,70.63,5.13,4.24,8.94,78.12,8.71,6.70,28.41,63.28,1.62
95GG11S2,819,52,151,525,91,426,14,40,309,63,393,38,111,216,28,6.35,18.44,64.10,11.11,3.29,9.39,72.54,14.79,9.67,28.24,54.96,7.12
95GG11S3,977,55,172,701,49,501,14,51,403,33,476,41,121,298,16,5.63,17.60,71.75,5.02,2.79,10.18,80.44,6.59,8.61,25.42,62.61,3.36
95GG12S1,850,297,150,342,61,431,105,59,223,44,419,192,91,119,17,34.94,17.65,40.24,7.18,24.36,13.69,51.74,10.21,45.82,21.72,28.40,4.06
95GG12S2,1030,466,159,371,34,543,222,66,234,21,487,244,93,137,13,45.24,15.44,36.02,3.30,40.88,12.15,43.09,3.87,50.10,19.10,28.13,2.67
95GG12S3,864,332,131,339,62,385,94,50,195,46,479,238,81,144,16,38.43,15.16,39.24,7.18,24.42,12.99,50.65,11.95,49.69,16.91,30.06,3.34
95GG12S4,960,316,146,450,48,482,111,79,255,37,478,205,67,195,11,32.92,15.21,46.88,5.00,23.03,16.39,52.90,7.68,42.89,14.02,40.79,2.30
95GG12S5,857,112,209,497,39,426,48,62,288,28,431,64,147,209,11,13.07,24.39,57.99,4.55,11.27,14.55,67.61,6.57,14.85,34.11,48.49,2.55
95GG13S1,529,36,126,333,34,268,14,31,196,27,261,22,95,137,7,6.81,23.82,62.95,6.43,5.22,11.57,73.13,10.07,8.43,36.40,52.49,2.68
95GG13S2,802,69,160,473,100,384,20,38,253,73,418,49,122,220,27,8.60,19.95,58.98,12.47,5.21,9.90,65.89,19.01,11.72,29.19,52.63,6.46
95GG13S3,692,44,154,422,72,318,7,27,233,51,374,37,127,189,21,6.36,22.25,60.98,10.40,2.20,8.49,73.27,16.04,9.89,33.96,50.53,5.61
95GG14S1,783,56,189,487,51,396,21,48,285,42,387,35,141,202,9,7.15,24.14,62.20,6.51,5.30,12.12,71.97,10.61,9.04,36.43,52.20,2.33
95GG14S2,773,64,162,464,83,391,23,32,274,62,382,41,130,190,21,8.28,20.96,60.03,10.74,5.88,8.18,70.08,15.86,10.73,34.03,49.74,5.50
95GG14S3,812,74,161,525,52,405,24,34,308,39,407,50,127,217,13,9.11,19.83,64.66,6.40,5.93,8.40,76.05,9.63,12.29,31.20,53.32,3.19
95GG15S1,851,79,140,529,103,427,30,23,296,78,424,49,117,233,25,9.28,16.45,62.16,12.10,7.03,5.39,69.32,18.27,11.56,27.59,54.95,5.90
95GG15S2,1076,70,184,720,102,516,27,35,378,76,560,43,149,342,26,6.51,17.10,66.91,9.48,5.23,6.78,73.26,14.73,7.68,26.61,61.07,4.64
95GG15S3,827,56,161,539,71,403,10,40,306,47,424,46,121,233,24,6.77,19.47,65.18,8.59,2.48,9.93,75.93,11.66,10.85,28.54,54.95,5.66
95GG16S1,844,68,185,541,50,415,26,38,314,37,429,42,147,227,13,8.06,21.92,64.10,5.92,6.27,9.16,75.66,8.92,9.79,34.27,52.91,3.03
95GG16S2,860,72,194,522,72,441,32,52,305,52,419,40,142,217,20,8.37,22.56,60.70,8.37,7.26,11.79,69.16,11.79,9.55,33.89,51.79,4.77
95GG16S3,700,58,137,462,43,360,25,34,266,35,340,33,103,196,8,8.29,19.57,66.00,6.14,6.94,9.44,73.89,9.72,9.71,30.29,57.65,2.35
95GG17S1,683,61,190,404,28,324,25,40,237,22,359,36,150,167,6,8.93,27.82,59.15,4.10,7.72,12.35,73.15,6.79,10.03,41.78,46.52,1.67
95GG17S2,726,68,169,449,40,365,38,44,251,32,361,30,125,198,8,9.37,23.28,61.85,5.51,10.41,12.05,68.77,8.77,8.31,34.63,54.85,2.22
95GG17S3,572,46,147,341,38,284,13,33,205,33,288,33,114,136,5,8.04,25.70,59.62,6.64,4.58,11.62,72.18,11.62,11.46,39.58,47.22,1.74
95GG18S1,754,65,231,431,27,347,24,50,255,18,407,41,181,176,9,8.62,30.64,57.16,3.58,6.92,14.41,73.49,5.19,10.07,44.47,43.24,2.21
95GG18S2,857,49,234,534,40,418,20,63,307,28,439,29,171,227,12,5.72,27.30,62.31,4.67,4.78,15.07,73.44,6.70,6.61,38.95,51.71,2.73
95GG19S1,468,32,142,269,25,239,12,35,173,19,229,20,107,96,6,6.84,30.34,57.48,5.34,5.02,14.64,72.38,7.95,8.73,46.72,41.92,2.62
95GG19S2,729,64,221,417,27,347,13,56,253,25,382,51,165,164,2,8.78,30.32,57.20,3.70,3.75,16.14,72.91,7.20,13.35,43.19,42.93,0.52
95GG20S1,1171,84,248,729,110,660,33,81,466,80,511,51,167,263,30,7.17,21.18,62.25,9.39,5.00,12.27,70.61,12.12,9.98,32.68,51.47,5.87
95GG20S2,664,52,203,378,31,320,14,51,231,24,344,38,152,147,7,7.83,30.57,56.93,4.67,4.38,15.94,72.19,7.50,11.05,44.19,42.73,2.03
95GG21S1,382,42,132,194,14,184,17,39,116,12,198,25,93,78,2,10.99,34.55,50.79,3.66,9.24,21.20,63.04,6.52,12.63,46.97,39.39,1.01
95GG21S2,428,53,152,214,9,177,11,36,121,9,251,42,116,93,0,12.38,35.51,50.00,2.10,6.21,20.34,68.36,5.08,16.73,46.22,37.05,0
95GG21S3,661,45,143,445,28,345,11,34,275,25,316,34,109,170,3,6.81,21.63,67.32,4.24,3.19,9.86,79.71,7.25,10.76,34.49,53.80,0.95
95GG22S1,721,54,191,435,41,353,23,55,244,31,368,31,136,191,10,7.49,26.49,60.33,5.69,6.52,15.58,69.12,8.78,8.42,36.96,51.90,2.72
95GG22S2,732,70,188,431,43,360,32,44,250,34,372,38,144,181,9,9.56,25.68,58.88,5.87,8.89,12.22,69.44,9.44,10.22,38.71,48.66,2.42
95GG22S3,645,46,199,370,30,301,17,52,211,21,344,29,147,159,9,7.13,30.85,57.36,4.65,5.65,17.28,70.10,6.98,8.43,42.73,46.22,2.62
95GG23S1,693,67,139,421,66,337,19,33,233,52,356,48,106,188,14,9.67,20.06,60.75,9.52,5.64,9.79,69.14,15.43,13.48,29.78,52.81,3.93
95GG23S2,688,63,152,407,66,341,23,34,236,48,347,40,118,171,18,9.16,22.09,59.16,9.59,6.74,9.97,69.21,14.08,11.53,34.01,49.28,5.19
95GG23S3,801,53,156,517,75,402,15,42,286,59,399,38,114,231,16,6.62,19.48,64.54,9.36,3.73,10.45,71.14,14.68,9.52,28.57,57.89,4.01
95GG24S1,566,49,114,364,39,257,21,28,181,27,309,28,86,183,12,8.66,20.14,64.31,6.89,8.17,10.89,70.43,10.51,9.06,27.83,59.22,3.88
95GG24S2,701,59,183,417,42,346,22,49,237,38,355,37,134,180,4,8.42,26.11,59.49,5.99,6.36,14.16,68.50,10.98,10.42,37.75,50.70,1.13
95GG24S3,761,49,164,467,81,389,13,39,272,65,372,36,125,195,16,6.44,21.55,61.37,10.64,3.34,10.03,69.92,16.71,9.68,33.60,52.42,4.30
95GG25S1,790,60,212,478,40,395,27,44,289,35,395,33,168,189,5,7.59,26.84,60.51,5.06,6.84,11.14,73.16,8.86,8.35,42.53,47.85,1.27
95GG25S2,779,74,229,443,33,374,24,70,256,24,405,50,159,187,9,9.50,29.40,56.87,4.24,6.42,18.72,68.45,6.42,12.35,39.26,46.17,2.22
95GG25S3,633,60,198,343,32,301,27,50,200,24,332,33,148,143,8,9.48,31.28,54.19,5.06,8.97,16.61,66.45,7.97,9.94,44.58,43.07,2.41
95GG26S1,671,53,188,396,34,324,19,43,237,25,347,34,145,159,9,7.90,28.02,59.02,5.07,5.86,13.27,73.15,7.72,9.80,41.79,45.82,2.59
95GG26S2,621,47,156,391,27,306,13,30,239,24,315,34,126,152,3,7.57,25.12,62.96,4.35,4.25,9.80,78.10,7.84,10.79,40.00,48.25,0.95
95GG27S1,689,65,202,382,40,341,31,41,235,34,348,34,161,147,6,9.43,29.32,55.44,5.81,9.09,12.02,68.91,9.97,9.77,46.26,42.24,1.72
95GG27S2,575,48,171,321,35,260,16,28,188,28,315,32,143,133,7,8.35,29.74,55.83,6.09,6.15,10.77,72.31,10.77,10.16,45.40,42.22,2.22
95GG27S3,655,47,187,390,31,341,13,57,245,26,314,34,130,145,5,7.18,28.55,59.54,4.73,3.81,16.72,71.85,7.62,10.83,41.40,46.18,1.59
95GG27S4,497,47,150,280,20,241,22,33,171,15,256,25,117,109,5,9.46,30.18,56.34,4.02,9.13,13.69,70.95,6.22,9.77,45.70,42.58,1.95
95GG28S1,1036,60,255,662,59,535,16,42,429,48,501,44,213,233,11,5.79,24.61,63.90,5.69,2.99,7.85,80.19,8.97,8.78,42.51,46.51,2.20
95GG28S2,698,43,166,449,40,347,15,34,266,32,351,28,132,183,8,6.16,23.78,64.33,5.73,4.32,9.80,76.66,9.22,7.98,37.61,52.14,2.28
95GG28S3,635,39,198,360,38,288,13,34,212,29,347,26,164,148,9,6.14,31.18,56.69,5.98,4.51,11.81,73.61,10.07,7.49,47.26,42.65,2.59
95GG29S1,854,47,172,567,68,445,17,34,342,52,409,30,138,225,16,5.50,20.14,66.39,7.96,3.82,7.64,76.85,11.69,7.33,33.74,55.01,3.91
95GG29S2,1408,77,226,998,107,692,24,45,555,68,716,53,181,443,39,5.47,16.05,70.88,7.60,3.47,6.50,80.20,9.83,7.40,25.28,61.87,5.45
95GG30S1,686,61,148,416,61,362,20,27,266,49,324,41,121,150,12,8.89,21.57,60.64,8.89,5.52,7.46,73.48,13.54,12.65,37.35,46.30,3.70
95GG30S2,846,69,171,513,93,420,14,32,301,73,426,55,139,212,20,8.16,20.21,60.64,10.99,3.33,7.62,71.67,17.38,12.91,32.63,49.77,4.69
95GG30S3,769,63,170,504,32,384,19,37,301,27,385,44,133,203,5,8.19,22.11,65.54,4.16,4.95,9.64,78.39,7.03,11.43,34.55,52.73,1.30
95GG31S1,1087,93,257,672,65,508,30,53,372,53,579,63,204,300,12,8.56,23.64,61.82,5.98,5.91,10.43,73.23,10.43,10.88,35.23,51.81,2.07
95GG31S2,797,75,191,491,40,405,22,55,293,35,392,53,136,198,5,9.41,23.96,61.61,5.02,5.43,13.58,72.35,8.64,13.52,34.69,50.51,1.28
95GG31S3,692,60,228,386,18,323,20,62,225,16,369,40,166,161,2,8.67,32.95,55.78,2.60,6.19,19.20,69.66,4.95,10.84,44.99,43.63,0.54
95GG32S1,1207,76,311,764,56,581,21,71,444,45,626,55,240,320,11,6.30,25.77,63.30,4.64,3.61,12.22,76.42,7.75,8.79,38.34,51.12,1.76
95GG32S2,590,56,140,370,24,294,13,31,229,21,296,43,109,141,3,9.49,23.73,62.71,4.07,4.42,10.54,77.89,7.14,14.53,36.82,47.64,1.01
95GG32S3,677,65,142,425,45,355,24,37,253,41,322,41,105,172,4,9.60,20.97,62.78,6.65,6.76,10.42,71.27,11.55,12.73,32.61,53.42,1.24
95GG33S1,940,98,114,545,183,506,30,30,301,145,434,68,84,244,38,10.43,12.13,57.98,19.47,5.93,5.93,59.49,28.66,15.67,19.35,56.22,8.76
95GG33S2,744,68,126,410,140,401,13,39,234,115,343,55,87,176,25,9.14,16.94,55.11,18.82,3.24,9.73,58.35,28.68,16.03,25.36,51.31,7.29
95GG33S3,1049,79,171,639,160,525,32,53,328,112,524,47,118,311,48,7.53,16.30,60.92,15.25,6.10,10.10,62.48,21.33,8.97,22.52,59.35,9.16
95GG34S1,585,46,130,371,38,277,17,28,201,31,308,29,102,170,7,7.86,22.22,63.42,6.50,6.14,10.11,72.56,11.19,9.42,33.12,55.19,2.27
95GG34S2,779,78,172,482,47,383,33,46,268,36,396,45,126,214,11,10.01,22.08,61.87,6.03,8.62,12.01,69.97,9.40,11.36,31.82,54.04,2.78
95GG34S3,1030,68,172,694,96,532,27,45,393,67,498,41,127,301,29,6.60,16.70,67.38,9.32,5.08,8.46,73.87,12.59,8.23,25.50,60.44,5.82
95GG35S1,548,63,146,309,30,273,25,35,188,25,275,38,111,121,5,11.50,26.64,56.39,5.47,9.16,12.82,68.86,9.16,13.82,40.36,44.00,1.82
95GG35S2,402,46,106,236,14,188,16,27,133,12,214,30,79,103,2,11.44,26.37,58.71,3.48,8.51,14.36,70.74,6.38,14.02,36.92,48.13,0.93
95GG35S3,490,59,160,254,17,229,26,41,148,14,261,33,119,106,3,12.04,32.65,51.84,3.47,11.35,17.90,64.63,6.11,12.64,45.59,40.61,1.15
95GG36S1,966,60,182,635,89,508,17,48,377,66,458,43,134,258,23,6.21,18.84,65.73,9.21,3.35,9.45,74.21,12.99,9.39,29.26,56.33,5.02
95GG36S2,968,81,188,620,79,489,23,42,360,64,479,58,146,260,15,8.37,19.42,64.05,8.16,4.70,8.59,73.62,13.09,12.11,30.48,54.28,3.13
95GG36S3,973,63,219,642,49,495,30,57,370,38,478,33,162,272,11,6.47,22.51,65.98,5.04,6.06,11.52,74.75,7.68,6.90,33.89,56.90,2.30
95GG37S1,1099,63,191,706,139,557,15,50,395,97,542,48,141,311,42,5.73,17.38,64.24,12.65,2.69,8.98,70.92,17.41,8.86,26.01,57.38,7.75
95GG37S2,1006,57,157,715,77,496,21,46,376,53,510,36,111,339,24,5.67,15.61,71.07,7.65,4.23,9.27,75.81,10.69,7.06,21.76,66.47,4.71
95GG37S3,1353,55,153,1052,93,717,21,55,578,63,636,34,98,474,30,4.07,11.31,77.75,6.87,2.93,7.67,80.61,8.79,5.35,15.41,74.53,4.72
95GG38S1,1801,100,247,1199,255,882,25,62,638,157,919,75,185,561,98,5.55,13.71,66.57,14.16,2.83,7.03,72.34,17.80,8.16,20.13,61.04,10.66
95GG38S2,977,69,144,635,129,460,28,39,314,79,517,41,105,321,50,7.06,14.74,64.99,13.20,6.09,8.48,68.26,17.17,7.93,20.31,62.09,9.67
95GG38S3,807,50,136,531,90,381,15,28,271,67,426,35,108,260,23,6.20,16.85,65.80,11.15,3.94,7.35,71.13,17.59,8.22,25.35,61.03,5.40
95GG39S1,1118,58,153,815,92,675,25,42,540,68,443,33,111,275,24,5.19,13.69,72.90,8.23,3.70,6.22,80.00,10.07,7.45,25.06,62.08,5.42
95GG39S2,1181,101,206,768,106,661,42,71,478,70,520,59,135,290,36,8.55,17.44,65.03,8.98,6.35,10.74,72.31,10.59,11.35,25.96,55.77,6.92
95GG39S3,778,100,156,491,31,394,29,44,301,20,384,71,112,190,11,12.85,20.05,63.11,3.98,7.36,11.17,76.40,5.08,18.49,29.17,49.48,2.86
95GG40S1,492,40,158,276,18,230,7,32,174,17,262,33,126,102,1,8.13,32.11,56.10,3.66,3.04,13.91,75.65,7.39,12.60,48.09,38.93,0.38
95GG40S2,565,42,166,327,30,276,13,30,209,24,289,29,136,118,6,7.43,29.38,57.88,5.31,4.71,10.87,75.72,8.70,10.03,47.06,40.83,2.08
95GG41S1,885,88,166,539,92,454,26,31,323,74,431,62,135,216,18,9.94,18.76,60.90,10.40,5.73,6.83,71.15,16.30,14.39,31.32,50.12,4.18
95GG41S2,650,65,119,350,116,347,18,29,210,90,303,47,90,140,26,10.00,18.31,53.85,17.85,5.19,8.36,60.52,25.94,15.51,29.70,46.20,8.58
95GG41S3,936,67,159,582,128,483,25,37,329,92,453,42,122,253,36,7.16,16.99,62.18,13.68,5.18,7.66,68.12,19.05,9.27,26.93,55.85,7.95
95GG42S1,886,72,167,507,140,448,25,41,278,104,438,47,126,229,36,8.13,18.85,57.22,15.80,5.58,9.15,62.05,23.21,10.73,28.77,52.28,8.22
95GG42S2,710,455,82,126,47,311,170,34,70,37,399,285,48,56,10,64.08,11.55,17.75,6.62,54.66,10.93,22.51,11.90,71.43,12.03,14.04,2.51
95GG42S3,1230,410,193,507,120,607,150,87,280,90,623,260,106,227,30,33.33,15.69,41.22,9.76,24.71,14.33,46.13,14.83,41.73,17.01,36.44,4.82
95GG42S4,1291,98,181,821,191,698,39,63,460,136,593,59,118,361,55,7.59,14.02,63.59,14.79,5.59,9.03,65.90,19.48,9.95,19.90,60.88,9.27
95GG43S1,629,37,122,426,44,311,7,27,242,35,318,30,95,184,9,5.88,19.40,67.73,7.00,2.25,8.68,77.81,11.25,9.43,29.87,57.86,2.83
95GG43S2,847,66,173,551,57,435,23,45,319,48,412,43,128,232,9,7.79,20.43,65.05,6.73,5.29,10.34,73.33,11.03,10.44,31.07,56.31,2.18
95GG43S3,907,54,180,598,75,461,19,38,342,62,446,35,142,256,13,5.95,19.85,65.93,8.27,4.12,8.24,74.19,13.45,7.85,31.84,57.40,2.91
95GG44S1,1186,74,238,798,76,617,31,66,463,57,569,43,172,335,19,6.24,20.07,67.28,6.41,5.02,10.70,75.04,9.24,7.56,30.23,58.88,3.34
95GG44S2,1119,103,227,723,66,567,30,62,422,53,552,73,165,301,13,9.20,20.29,64.61,5.90,5.29,10.93,74.43,9.35,13.22,29.89,54.53,2.36
95GG45S1,713,65,100,389,159,379,13,23,225,118,334,52,77,164,41,9.12,14.03,54.56,22.30,3.43,6.07,59.37,31.13,15.57,23.05,49.10,12.28
95GG45S2,548,47,147,319,35,250,19,22,189,20,298,28,125,130,15,8.58,26.82,58.21,6.39,7.60,8.80,75.60,8.00,9.40,41.95,43.62,5.03
95GG45S3,739,51,109,509,70,367,13,20,286,48,372,38,89,223,22,6.90,14.75,68.88,9.47,3.54,5.45,77.93,13.08,10.22,23.92,59.95,5.91
95GG46S1,544,51,198,266,29,255,24,50,155,26,289,27,148,111,3,9.38,36.40,48.90,5.33,9.41,19.61,60.78,10.20,9.34,51.21,38.41,1.04
95GG46S2,535,62,179,278,16,245,25,41,165,14,290,37,138,113,2,11.59,33.46,51.96,2.99,10.20,16.73,67.35,5.71,12.76,47.59,38.97,0.69
95GG46S3,453,46,159,232,16,201,17,38,132,14,252,29,121,100,2,10.15,35.10,51.21,3.53,8.46,18.91,65.67,6.97,11.51,48.02,39.68,0.79
95GG47S1,748,69,170,473,36,401,26,55,292,28,347,43,115,181,8,9.22,22.73,63.24,4.81,6.48,13.72,72.82,6.98,12.39,33.14,52.16,2.31
95GG47S2,534,47,147,315,25,259,24,30,188,17,275,23,117,127,8,8.80,27.53,58.99,4.68,9.27,11.58,72.59,6.56,8.36,42.55,46.18,2.91
95GG47S3,655,51,146,425,33,353,23,51,258,21,302,28,95,167,12,7.79,22.29,64.89,5.04,6.52,14.45,73.09,5.95,9.27,31.46,55.30,3.97
95GG48S1,493,45,179,254,15,215,15,42,147,11,278,30,137,107,4,9.13,36.31,51.52,3.04,6.98,19.53,68.37,5.12,10.79,49.28,38.49,1.44
95GG48S2,504,48,191,249,16,214,17,38,145,14,290,31,153,104,2,9.52,37.90,49.40,3.17,7.94,17.76,67.76,6.54,10.69,52.76,35.86,0.69
95GG48S3,481,42,189,237,13,222,16,45,152,9,259,26,144,85,4,8.73,39.29,49.27,2.70,7.21,20.27,68.47,4.05,10.04,55.60,32.82,1.54
95GG49S1,899,108,115,561,115,448,31,34,305,78,451,77,81,256,37,12.01,12.79,62.40,12.79,6.92,7.59,68.08,17.41,17.07,17.96,56.76,8.20
95GG49S2,1301,297,170,742,92,682,118,71,438,55,619,179,99,304,37,22.83,13.07,57.03,7.07,17.30,10.41,64.22,8.06,28.92,15.99,49.11,5.98
95GG49S3,1046,262,159,544,81,516,93,69,308,46,530,169,90,236,35,25.05,15.20,52.01,7.74,18.02,13.37,59.69,8.91,31.89,16.98,44.53,6.60
95GG49S4,1075,314,169,530,62,505,107,75,283,40,570,207,94,247,22,29.21,15.72,49.30,5.77,21.19,14.85,56.04,7.92,36.32,16.49,43.33,3.86
95GG50S1,750,38,115,551,46,362,12,35,280,35,388,26,80,271,11,5.07,15.33,73.47,6.13,3.31,9.67,77.35,9.67,6.70,20.62,69.85,2.84
95GG50S2,803,46,154,543,60,420,15,32,330,43,383,31,122,213,17,5.73,19.18,67.62,7.47,3.57,7.62,78.57,10.24,8.09,31.85,55.61,4.44
95GG50S3,862,60,172,565,65,435,25,43,319,48,427,35,129,246,17,6.96,19.95,65.55,7.54,5.75,9.89,73.33,11.03,8.20,30.21,57.61,3.98
95GG51S1,429,32,122,249,26,212,9,24,158,21,217,23,98,91,5,7.46,28.44,58.04,6.06,4.25,11.32,74.53,9.91,10.60,45.16,41.94,2.30
95GG51S2,449,44,138,240,27,229,19,32,155,23,220,25,106,85,4,9.80,30.73,53.45,6.01,8.30,13.97,67.69,10.04,11.36,48.18,38.64,1.82
95GG51S3,408,31,128,232,17,218,17,32,153,16,190,14,96,79,1,7.60,31.37,56.86,4.17,7.80,14.68,70.18,7.34,7.37,50.53,41.58,0.53
95HH01W1,848,62,177,530,79,442,18,40,314,70,406,44,137,216,9,7.31,20.87,62.50,9.32,4.07,9.05,71.04,15.84,10.84,33.74,53.20,2.22
95HH02S1,668,57,144,410,57,332,14,28,239,51,336,43,116,171,6,8.53,21.56,61.38,8.53,4.22,8.43,71.99,15.36,12.80,34.52,50.89,1.79
95HH02S2,855,73,182,538,62,441,30,30,328,53,414,43,152,210,9,8.54,21.29,62.92,7.25,6.80,6.80,74.38,12.02,10.39,36.71,50.72,2.17
95HH03W1,676,46,141,440,49,354,14,27,270,43,322,32,114,170,6,6.80,20.86,65.09,7.25,3.95,7.63,76.27,12.15,9.94,35.40,52.80,1.86
95HH04S1,897,69,183,591,54,454,17,34,355,48,443,52,149,236,6,7.69,20.40,65.89,6.02,3.74,7.49,78.19,10.57,11.74,33.63,53.27,1.35
95HH04S2,696,68,141,437,50,362,22,30,270,40,334,46,111,167,10,9.77,20.26,62.79,7.18,6.08,8.29,74.59,11.05,13.77,33.23,50.00,2.99
95HH05W1,882,67,201,567,47,434,19,40,339,36,448,48,161,228,11,7.60,22.79,64.29,5.33,4.38,9.22,78.11,8.29,10.71,35.94,50.89,2.46
95HH06S1,1232,111,237,783,101,635,28,36,482,89,597,83,201,301,12,9.01,19.24,63.56,8.20,4.41,5.67,75.91,14.02,13.90,33.67,50.42,2.01
95HH06S2,1262,113,247,810,92,654,38,35,503,78,608,75,212,307,14,8.95,19.57,64.18,7.29,5.81,5.35,76.91,11.93,12.34,34.87,50.49,2.30
