GeographyCode,KS402NI0001,KS402NI0002,KS402NI0003,KS402NI0004,KS402NI0005,KS402NI0006,KS402NI0007,KS402NI0008,KS402NI0009,KS402NI0010,KS402NI0011,KS402NI0012,KS402NI0013,KS402NI0014,KS402NI0015,KS402NI0016,KS402NI0017
95GG29S1,1083,73,149,7,228,335,238,17,36,6.74,13.76,0.65,21.05,30.93,21.98,1.57,3.32
95GG29S2,1347,214,381,10,72,186,422,29,33,15.89,28.29,0.74,5.35,13.81,31.33,2.15,2.45
95GG30S1,763,211,235,5,237,1,37,2,35,27.65,30.80,0.66,31.06,0.13,4.85,0.26,4.59
95GG30S2,695,266,294,0,3,35,80,6,11,38.27,42.30,0,0.43,5.04,11.51,0.86,1.58
95GG30S3,625,303,271,1,4,2,30,7,7,48.48,43.36,0.16,0.64,0.32,4.80,1.12,1.12
95GG31S1,793,248,431,3,24,3,66,13,5,31.27,54.35,0.38,3.03,0.38,8.32,1.64,0.63
95GG31S2,800,269,275,7,156,25,45,4,19,33.63,34.38,0.88,19.50,3.13,5.63,0.50,2.38
95GG31S3,870,167,249,4,225,143,42,15,25,19.20,28.62,0.46,25.86,16.44,4.83,1.72,2.87
95GG32S1,1257,206,401,27,291,114,178,12,28,16.39,31.90,2.15,23.15,9.07,14.16,0.95,2.23
95GG32S2,698,162,193,8,154,35,112,5,29,23.21,27.65,1.15,22.06,5.01,16.05,0.72,4.15
95GG32S3,694,247,243,0,67,33,79,11,14,35.59,35.01,0,9.65,4.76,11.38,1.59,2.02
95GG33S1,737,358,263,1,5,5,88,8,9,48.58,35.69,0.14,0.68,0.68,11.94,1.09,1.22
95GG33S2,618,263,209,1,6,29,94,8,8,42.56,33.82,0.16,0.97,4.69,15.21,1.29,1.29
95GG33S3,840,289,266,1,10,3,240,23,8,34.40,31.67,0.12,1.19,0.36,28.57,2.74,0.95
95GG34S1,650,166,202,2,174,25,60,5,16,25.54,31.08,0.31,26.77,3.85,9.23,0.77,2.46
95GG34S2,553,241,267,1,6,2,29,2,5,43.58,48.28,0.18,1.08,0.36,5.24,0.36,0.90
95GG34S3,796,257,310,7,8,3,189,11,11,32.29,38.94,0.88,1.01,0.38,23.74,1.38,1.38
95GG35S1,867,119,118,3,345,176,64,10,32,13.73,13.61,0.35,39.79,20.30,7.38,1.15,3.69
95GG35S2,731,83,112,5,438,19,35,4,35,11.35,15.32,0.68,59.92,2.60,4.79,0.55,4.79
95GG35S3,646,95,112,3,250,64,87,5,30,14.71,17.34,0.46,38.70,9.91,13.47,0.77,4.64
95GG36S1,827,239,349,6,24,60,124,18,7,28.90,42.20,0.73,2.90,7.26,14.99,2.18,0.85
95GG36S2,836,314,386,4,14,53,50,8,7,37.56,46.17,0.48,1.67,6.34,5.98,0.96,0.84
95GG36S3,818,302,341,8,11,60,79,8,9,36.92,41.69,0.98,1.34,7.33,9.66,0.98,1.10
95GG37S1,779,236,338,3,12,10,167,7,6,30.30,43.39,0.39,1.54,1.28,21.44,0.90,0.77
95GG37S2,819,233,321,9,24,10,195,19,8,28.45,39.19,1.10,2.93,1.22,23.81,2.32,0.98
95GG37S3,1089,232,336,11,24,58,392,24,12,21.30,30.85,1.01,2.20,5.33,36.00,2.20,1.10
95GG38S1,1369,378,534,5,52,81,265,28,26,27.61,39.01,0.37,3.80,5.92,19.36,2.05,1.90
95GG38S2,853,193,271,6,73,57,210,23,20,22.63,31.77,0.70,8.56,6.68,24.62,2.70,2.34
95GG38S3,693,245,279,0,24,39,91,2,13,35.35,40.26,0,3.46,5.63,13.13,0.29,1.88
95GG39S1,1172,103,241,2,306,110,336,21,53,8.79,20.56,0.17,26.11,9.39,28.67,1.79,4.52
95GG39S2,1402,121,183,6,479,189,318,28,78,8.63,13.05,0.43,34.17,13.48,22.68,2.00,5.56
95GG39S3,1042,100,118,1,416,61,259,20,67,9.60,11.32,0.10,39.92,5.85,24.86,1.92,6.43
95GG40S1,802,40,159,3,331,117,88,9,55,4.99,19.83,0.37,41.27,14.59,10.97,1.12,6.86
95GG40S2,1059,79,111,3,606,111,61,8,80,7.46,10.48,0.28,57.22,10.48,5.76,0.76,7.55
95GG41S1,789,434,288,3,4,2,43,5,10,55.01,36.50,0.38,0.51,0.25,5.45,0.63,1.27
95GG41S2,596,308,204,0,9,30,27,6,12,51.68,34.23,0,1.51,5.03,4.53,1.01,2.01
95GG41S3,788,311,306,2,49,4,95,8,13,39.47,38.83,0.25,6.22,0.51,12.06,1.02,1.65
95GG42S1,689,337,255,0,6,2,78,2,9,48.91,37.01,0,0.87,0.29,11.32,0.29,1.31
95GG42S2,209,96,45,0,7,2,54,2,3,45.93,21.53,0,3.35,0.96,25.84,0.96,1.44
95GG42S3,740,160,143,6,8,5,378,32,8,21.62,19.32,0.81,1.08,0.68,51.08,4.32,1.08
95GG42S4,968,349,285,3,11,11,286,12,11,36.05,29.44,0.31,1.14,1.14,29.55,1.24,1.14
95GG43S1,720,131,211,8,155,68,123,3,21,18.19,29.31,1.11,21.53,9.44,17.08,0.42,2.92
95GG43S2,734,243,304,6,27,3,132,13,6,33.11,41.42,0.82,3.68,0.41,17.98,1.77,0.82
95GG43S3,862,159,297,7,76,109,177,19,18,18.45,34.45,0.81,8.82,12.65,20.53,2.20,2.09
95GG44S1,1390,128,206,14,447,159,363,18,55,9.21,14.82,1.01,32.16,11.44,26.12,1.29,3.96
95GG44S2,1315,153,249,5,242,230,367,27,42,11.63,18.94,0.38,18.40,17.49,27.91,2.05,3.19
95GG45S1,694,381,222,1,28,2,51,4,5,54.90,31.99,0.14,4.03,0.29,7.35,0.58,0.72
95GG45S2,686,113,164,2,313,22,52,5,15,16.47,23.91,0.29,45.63,3.21,7.58,0.73,2.19
95GG45S3,749,231,255,4,113,11,103,10,22,30.84,34.05,0.53,15.09,1.47,13.75,1.34,2.94
95GG46S1,663,140,235,3,201,31,31,6,16,21.12,35.44,0.45,30.32,4.68,4.68,0.90,2.41
95GG46S2,646,122,192,8,246,38,21,2,17,18.89,29.72,1.24,38.08,5.88,3.25,0.31,2.63
95GG46S3,623,98,180,3,218,75,25,5,19,15.73,28.89,0.48,34.99,12.04,4.01,0.80,3.05
95GG47S1,1025,154,170,6,129,319,202,22,23,15.02,16.59,0.59,12.59,31.12,19.71,2.15,2.24
95GG47S2,801,124,174,6,157,179,122,10,29,15.48,21.72,0.75,19.60,22.35,15.23,1.25,3.62
95GG47S3,815,134,187,3,35,230,197,10,19,16.44,22.94,0.37,4.29,28.22,24.17,1.23,2.33
95GG48S1,620,119,231,5,130,15,96,4,20,19.19,37.26,0.81,20.97,2.42,15.48,0.65,3.23
95GG48S2,842,49,150,2,300,243,49,10,39,5.82,17.81,0.24,35.63,28.86,5.82,1.19,4.63
95GG48S3,589,81,165,2,285,8,20,3,25,13.75,28.01,0.34,48.39,1.36,3.40,0.51,4.24
95GG49S1,748,189,153,2,42,5,327,12,18,25.27,20.45,0.27,5.61,0.67,43.72,1.60,2.41
95GG49S2,948,122,95,5,11,40,620,36,19,12.87,10.02,0.53,1.16,4.22,65.40,3.80,2.00
95GG49S3,821,74,84,9,52,39,519,33,11,9.01,10.23,1.10,6.33,4.75,63.22,4.02,1.34
95GG49S4,834,92,81,5,32,82,489,31,22,11.03,9.71,0.60,3.84,9.83,58.63,3.72,2.64
95GG50S1,764,117,229,4,119,27,237,17,14,15.31,29.97,0.52,15.58,3.53,31.02,2.23,1.83
95GG50S2,972,99,155,6,333,111,226,8,34,10.19,15.95,0.62,34.26,11.42,23.25,0.82,3.50
95GG50S3,917,136,155,3,101,230,246,18,28,14.83,16.90,0.33,11.01,25.08,26.83,1.96,3.05
95GG51S1,683,181,112,4,69,90,194,16,17,26.50,16.40,0.59,10.10,13.18,28.40,2.34,2.49
95GG51S2,710,142,100,0,120,157,152,7,32,20.00,14.08,0,16.90,22.11,21.41,0.99,4.51
95GG51S3,688,84,76,2,215,212,57,5,37,12.21,11.05,0.29,31.25,30.81,8.28,0.73,5.38
95HH01W1,890,294,319,9,124,4,110,17,13,33.03,35.84,1.01,13.93,0.45,12.36,1.91,1.46
95HH02S1,522,222,251,3,2,0,28,3,13,42.53,48.08,0.57,0.38,0,5.36,0.57,2.49
95HH02S2,541,126,378,2,3,2,21,4,5,23.29,69.87,0.37,0.55,0.37,3.88,0.74,0.92
95HH03W1,726,369,246,2,2,44,52,2,9,50.83,33.88,0.28,0.28,6.06,7.16,0.28,1.24
95HH04S1,645,191,391,13,0,0,35,5,10,29.61,60.62,2.02,0,0,5.43,0.78,1.55
95HH04S2,515,182,280,1,6,26,13,1,6,35.34,54.37,0.19,1.17,5.05,2.52,0.19,1.17
95HH05W1,908,157,333,17,219,5,150,5,22,17.29,36.67,1.87,24.12,0.55,16.52,0.55,2.42
95HH06S1,762,180,489,4,15,0,54,7,13,23.62,64.17,0.52,1.97,0,7.09,0.92,1.71
95HH06S2,920,222,533,5,14,58,71,9,8,24.13,57.93,0.54,1.52,6.30,7.72,0.98,0.87
95HH07W1,733,157,205,2,226,30,77,9,27,21.42,27.97,0.27,30.83,4.09,10.50,1.23,3.68
95HH08W1,1083,353,462,5,96,1,136,13,17,32.59,42.66,0.46,8.86,0.09,12.56,1.20,1.57
95HH09W1,1423,331,359,9,149,149,357,26,43,23.26,25.23,0.63,10.47,10.47,25.09,1.83,3.02
95HH10W1,945,363,470,0,33,0,60,7,12,38.41,49.74,0,3.49,0,6.35,0.74,1.27
95HH11W1,655,130,169,7,226,42,51,15,15,19.85,25.80,1.07,34.50,6.41,7.79,2.29,2.29
95HH12W1,626,212,271,8,68,3,45,8,11,33.87,43.29,1.28,10.86,0.48,7.19,1.28,1.76
95HH13W1,614,106,223,7,156,10,90,10,12,17.26,36.32,1.14,25.41,1.63,14.66,1.63,1.95
95HH14W1,764,188,208,6,228,4,95,8,27,24.61,27.23,0.79,29.84,0.52,12.43,1.05,3.53
95HH15W1,1083,287,466,7,108,57,125,14,19,26.50,43.03,0.65,9.97,5.26,11.54,1.29,1.75
95HH16W1,917,374,332,2,53,21,100,15,20,40.79,36.21,0.22,5.78,2.29,10.91,1.64,2.18
95HH17W1,928,360,439,10,30,0,66,9,14,38.79,47.31,1.08,3.23,0,7.11,0.97,1.51
95II01S1,626,241,276,0,51,1,42,8,7,38.50,44.09,0,8.15,0.16,6.71,1.28,1.12
95II01S2,634,329,257,2,3,1,30,3,9,51.89,40.54,0.32,0.47,0.16,4.73,0.47,1.42
95II02S1,507,145,297,1,5,18,27,4,10,28.60,58.58,0.20,0.99,3.55,5.33,0.79,1.97
95II02S2,678,202,277,2,67,61,49,6,14,29.79,40.86,0.29,9.88,9.00,7.23,0.88,2.06
95II02S3,726,180,188,3,280,13,36,8,18,24.79,25.90,0.41,38.57,1.79,4.96,1.10,2.48
95II03S1,575,137,387,3,4,0,36,5,3,23.83,67.30,0.52,0.70,0,6.26,0.87,0.52
95II03S2,729,265,370,8,6,1,65,9,5,36.35,50.75,1.10,0.82,0.14,8.92,1.23,0.69
95II04S1,864,229,503,8,38,2,64,6,14,26.50,58.22,0.93,4.40,0.23,7.41,0.69,1.62
95II04S2,808,182,348,5,185,1,63,6,18,22.52,43.07,0.62,22.90,0.12,7.80,0.74,2.23
95II05S1,527,223,268,3,0,1,25,3,4,42.31,50.85,0.57,0,0.19,4.74,0.57,0.76
95II05S2,774,238,330,12,60,34,72,12,16,30.75,42.64,1.55,7.75,4.39,9.30,1.55,2.07
95II06S1,533,199,301,2,3,2,19,3,4,37.34,56.47,0.38,0.56,0.38,3.56,0.56,0.75
95II06S2,752,221,386,14,5,1,117,6,2,29.39,51.33,1.86,0.66,0.13,15.56,0.80,0.27
95II07W1,991,190,257,11,330,73,69,21,40,19.17,25.93,1.11,33.30,7.37,6.96,2.12,4.04
95II08W1,1073,382,398,12,146,20,89,12,14,35.60,37.09,1.12,13.61,1.86,8.29,1.12,1.30
95II09S1,865,275,363,1,6,69,103,35,13,31.79,41.97,0.12,0.69,7.98,11.91,4.05,1.50
95II09S2,552,167,290,5,4,16,62,3,5,30.25,52.54,0.91,0.72,2.90,11.23,0.54,0.91
95II10W1,1144,247,400,18,363,14,62,7,33,21.59,34.97,1.57,31.73,1.22,5.42,0.61,2.88
95II11W1,1055,439,442,3,8,23,120,8,12,41.61,41.90,0.28,0.76,2.18,11.37,0.76,1.14
95II12W1,1007,472,452,4,9,2,54,3,11,46.87,44.89,0.40,0.89,0.20,5.36,0.30,1.09
95II13W1,1253,319,355,11,330,50,139,13,36,25.46,28.33,0.88,26.34,3.99,11.09,1.04,2.87
95II14W1,1026,517,420,2,2,0,71,7,7,50.39,40.94,0.19,0.19,0,6.92,0.68,0.68
95II15S1,660,161,391,4,9,19,69,2,5,24.39,59.24,0.61,1.36,2.88,10.45,0.30,0.76
95II15S2,659,358,246,2,3,2,39,3,6,54.32,37.33,0.30,0.46,0.30,5.92,0.46,0.91
95II16W1,890,346,307,7,124,34,43,15,14,38.88,34.49,0.79,13.93,3.82,4.83,1.69,1.57
95II17W1,1190,378,395,6,251,39,70,15,36,31.76,33.19,0.50,21.09,3.28,5.88,1.26,3.03
95II18W1,1090,266,329,8,331,30,78,13,35,24.40,30.18,0.73,30.37,2.75,7.16,1.19,3.21
95II19S1,633,306,253,2,19,2,26,9,16,48.34,39.97,0.32,3.00,0.32,4.11,1.42,2.53
95II19S2,756,312,330,2,52,0,38,1,21,41.27,43.65,0.26,6.88,0,5.03,0.13,2.78
95II20W1,1211,432,485,7,49,40,166,17,15,35.67,40.05,0.58,4.05,3.30,13.71,1.40,1.24
95II21W1,1045,237,307,15,372,2,68,7,37,22.68,29.38,1.44,35.60,0.19,6.51,0.67,3.54
95II22W1,990,401,368,13,124,0,56,8,20,40.51,37.17,1.31,12.53,0,5.66,0.81,2.02
95II23W1,910,360,363,5,69,3,78,13,19,39.56,39.89,0.55,7.58,0.33,8.57,1.43,2.09
95JJ01W1,892,437,315,3,44,1,56,14,22,48.99,35.31,0.34,4.93,0.11,6.28,1.57,2.47
95JJ02W1,1074,434,258,3,169,20,151,15,24,40.41,24.02,0.28,15.74,1.86,14.06,1.40,2.23
95JJ03S1,596,72,92,4,377,2,25,1,23,12.08,15.44,0.67,63.26,0.34,4.19,0.17,3.86
95JJ03S2,427,71,150,9,129,8,47,5,8,16.63,35.13,2.11,30.21,1.87,11.01,1.17,1.87
95JJ04S1,610,232,199,4,75,2,69,11,18,38.03,32.62,0.66,12.30,0.33,11.31,1.80,2.95
95JJ04S2,669,291,197,5,39,0,98,15,24,43.50,29.45,0.75,5.83,0,14.65,2.24,3.59
95JJ05W1,892,212,156,12,96,76,277,28,35,23.77,17.49,1.35,10.76,8.52,31.05,3.14,3.92
95JJ06W1,1063,184,264,18,316,71,138,24,48,17.31,24.84,1.69,29.73,6.68,12.98,2.26,4.52
95JJ07W1,1092,162,297,9,374,34,155,19,42,14.84,27.20,0.82,34.25,3.11,14.19,1.74,3.85
95JJ08S1,540,263,158,0,52,2,36,4,25,48.70,29.26,0,9.63,0.37,6.67,0.74,4.63
95JJ08S2,647,209,213,7,3,9,187,10,9,32.30,32.92,1.08,0.46,1.39,28.90,1.55,1.39
95JJ09W1,839,502,210,0,42,5,51,10,19,59.83,25.03,0,5.01,0.60,6.08,1.19,2.26
95JJ10W1,1027,405,273,2,140,21,114,21,51,39.44,26.58,0.19,13.63,2.04,11.10,2.04,4.97
95JJ11S1,724,266,234,5,80,13,111,6,9,36.74,32.32,0.69,11.05,1.80,15.33,0.83,1.24
95JJ11S2,818,363,282,10,2,2,130,15,14,44.38,34.47,1.22,0.24,0.24,15.89,1.83,1.71
95JJ12W1,1002,324,318,1,134,13,166,21,25,32.34,31.74,0.10,13.37,1.30,16.57,2.10,2.50
95JJ13S1,779,194,355,3,58,0,144,12,13,24.90,45.57,0.39,7.45,0,18.49,1.54,1.67
95JJ13S2,678,297,266,9,1,0,84,7,14,43.81,39.23,1.33,0.15,0,12.39,1.03,2.06
95JJ14W1,849,406,265,1,102,2,42,9,22,47.82,31.21,0.12,12.01,0.24,4.95,1.06,2.59
95JJ15W1,779,341,198,5,6,3,193,17,16,43.77,25.42,0.64,0.77,0.39,24.78,2.18,2.05
95JJ16W1,916,277,166,9,132,38,230,33,31,30.24,18.12,0.98,14.41,4.15,25.11,3.60,3.38
95JJ17W1,824,437,272,1,24,5,52,9,24,53.03,33.01,0.12,2.91,0.61,6.31,1.09,2.91
95JJ18W1,975,319,201,5,73,63,253,20,41,32.72,20.62,0.51,7.49,6.46,25.95,2.05,4.21
95JJ19S1,652,314,154,5,3,0,147,8,21,48.16,23.62,0.77,0.46,0,22.55,1.23,3.22
95JJ19S2,476,140,104,1,7,37,171,7,9,29.41,21.85,0.21,1.47,7.77,35.92,1.47,1.89
95JJ20S1,833,256,410,8,34,1,107,9,8,30.73,49.22,0.96,4.08,0.12,12.85,1.08,0.96
95JJ20S2,785,284,312,5,82,8,71,7,16,36.18,39.75,0.64,10.45,1.02,9.04,0.89,2.04
95JJ21W1,962,285,247,7,166,0,183,35,39,29.63,25.68,0.73,17.26,0,19.02,3.64,4.05
95JJ22W1,1088,500,383,8,9,30,134,13,11,45.96,35.20,0.74,0.83,2.76,12.32,1.19,1.01
95KK01W1,836,375,336,0,26,10,59,11,19,44.86,40.19,0,3.11,1.20,7.06,1.32,2.27
95KK02W1,722,325,250,0,51,9,54,15,18,45.01,34.63,0,7.06,1.25,7.48,2.08,2.49
95KK03W1,704,363,263,1,6,0,46,3,22,51.56,37.36,0.14,0.85,0,6.53,0.43,3.13
95KK04W1,974,212,375,6,140,4,198,10,29,21.77,38.50,0.62,14.37,0.41,20.33,1.03,2.98
95KK05W1,803,350,320,3,29,0,75,12,14,43.59,39.85,0.37,3.61,0,9.34,1.49,1.74
95KK06W1,737,231,216,14,132,0,121,8,15,31.34,29.31,1.90,17.91,0,16.42,1.09,2.04
95KK07W1,682,364,223,1,8,11,50,7,18,53.37,32.70,0.15,1.17,1.61,7.33,1.03,2.64
95KK08W1,967,302,351,7,50,1,210,20,26,31.23,36.30,0.72,5.17,0.10,21.72,2.07,2.69
95KK09W1,947,283,230,4,90,43,247,26,24,29.88,24.29,0.42,9.50,4.54,26.08,2.75,2.53
95KK10W1,699,371,240,2,11,0,42,9,24,53.08,34.33,0.29,1.57,0,6.01,1.29,3.43
95KK11W1,982,296,275,10,169,9,192,11,20,30.14,28.00,1.02,17.21,0.92,19.55,1.12,2.04
95KK12W1,776,297,276,2,50,0,107,20,24,38.27,35.57,0.26,6.44,0,13.79,2.58,3.09
95KK13W1,642,321,194,2,39,1,50,10,25,50.00,30.22,0.31,6.07,0.16,7.79,1.56,3.89
95KK14W1,703,310,193,3,82,2,78,8,27,44.10,27.45,0.43,11.66,0.28,11.10,1.14,3.84
95KK15W1,921,403,335,6,20,1,121,13,22,43.76,36.37,0.65,2.17,0.11,13.14,1.41,2.39
95KK16W1,809,278,248,9,27,31,175,24,17,34.36,30.66,1.11,3.34,3.83,21.63,2.97,2.10
95LL01S1,802,310,352,3,35,7,68,11,16,38.65,43.89,0.37,4.36,0.87,8.48,1.37,2.00
95LL01S2,777,250,416,8,10,4,71,10,8,32.18,53.54,1.03,1.29,0.51,9.14,1.29,1.03
95LL02S1,623,213,259,3,5,17,107,8,11,34.19,41.57,0.48,0.80,2.73,17.17,1.28,1.77
95LL02S2,744,132,74,4,27,131,352,9,15,17.74,9.95,0.54,3.63,17.61,47.31,1.21,2.02
95LL03W1,1092,257,253,10,258,42,219,11,42,23.53,23.17,0.92,23.63,3.85,20.05,1.01,3.85
95LL04W1,1090,327,367,12,103,0,236,12,33,30.00,33.67,1.10,9.45,0,21.65,1.10,3.03
95LL05S1,826,329,395,4,5,0,74,6,13,39.83,47.82,0.48,0.61,0,8.96,0.73,1.57
95LL05S2,628,227,298,6,23,1,51,9,13,36.15,47.45,0.96,3.66,0.16,8.12,1.43,2.07
95LL06S1,654,225,206,13,32,34,129,6,9,34.40,31.50,1.99,4.89,5.20,19.72,0.92,1.38
95LL06S2,754,228,224,8,84,29,128,28,25,30.24,29.71,1.06,11.14,3.85,16.98,3.71,3.32
95LL07W1,1001,281,186,2,295,16,176,9,36,28.07,18.58,0.20,29.47,1.60,17.58,0.90,3.60
95LL08S1,605,83,151,2,195,32,119,3,20,13.72,24.96,0.33,32.23,5.29,19.67,0.50,3.31
95LL08S2,721,109,119,7,167,56,223,8,32,15.12,16.50,0.97,23.16,7.77,30.93,1.11,4.44
95LL09S1,657,130,160,3,113,64,154,17,16,19.79,24.35,0.46,17.20,9.74,23.44,2.59,2.44
95LL09S2,738,151,155,6,150,95,118,17,46,20.46,21.00,0.81,20.33,12.87,15.99,2.30,6.23
95LL10S1,974,286,528,15,15,1,106,12,11,29.36,54.21,1.54,1.54,0.10,10.88,1.23,1.13
95LL10S2,767,295,340,1,3,0,101,17,10,38.46,44.33,0.13,0.39,0,13.17,2.22,1.30
95LL11S1,585,201,224,3,50,38,50,5,14,34.36,38.29,0.51,8.55,6.50,8.55,0.85,2.39
95LL11S2,839,248,466,7,24,0,73,6,15,29.56,55.54,0.83,2.86,0,8.70,0.72,1.79
95LL12S1,1043,142,440,8,170,6,251,11,15,13.61,42.19,0.77,16.30,0.58,24.07,1.05,1.44
95LL12S2,449,63,95,1,220,8,54,1,7,14.03,21.16,0.22,49.00,1.78,12.03,0.22,1.56
95LL13S1,539,103,189,10,91,1,133,6,6,19.11,35.06,1.86,16.88,0.19,24.68,1.11,1.11
95LL13S2,558,126,147,5,132,2,124,11,11,22.58,26.34,0.90,23.66,0.36,22.22,1.97,1.97
95LL14S1,475,86,122,3,168,6,63,1,26,18.11,25.68,0.63,35.37,1.26,13.26,0.21,5.47
95LL14S2,495,212,192,2,28,0,50,4,7,42.83,38.79,0.40,5.66,0,10.10,0.81,1.41
95LL15S1,690,223,151,2,44,99,145,13,13,32.32,21.88,0.29,6.38,14.35,21.01,1.88,1.88
95LL15S2,640,251,212,4,74,2,80,8,9,39.22,33.13,0.63,11.56,0.31,12.50,1.25,1.41
95LL16S1,1067,388,468,14,35,1,135,11,15,36.36,43.86,1.31,3.28,0.09,12.65,1.03,1.41
95LL16S2,1215,217,605,19,98,5,246,9,16,17.86,49.79,1.56,8.07,0.41,20.25,0.74,1.32
95LL17W1,1106,427,329,5,122,22,154,13,34,38.61,29.75,0.45,11.03,1.99,13.92,1.18,3.07
95LL18S1,795,356,289,1,6,3,99,16,25,44.78,36.35,0.13,0.75,0.38,12.45,2.01,3.14
95LL18S2,536,244,227,4,2,4,36,10,9,45.52,42.35,0.75,0.37,0.75,6.72,1.87,1.68
95LL19S1,855,274,424,2,51,3,72,10,19,32.05,49.59,0.23,5.96,0.35,8.42,1.17,2.22
95LL19S2,1049,335,500,8,45,5,118,10,28,31.94,47.66,0.76,4.29,0.48,11.25,0.95,2.67
95LL20W1,942,239,373,5,145,17,130,8,25,25.37,39.60,0.53,15.39,1.80,13.80,0.85,2.65
95LL21W1,1662,427,577,11,146,82,341,41,37,25.69,34.72,0.66,8.78,4.93,20.52,2.47,2.23
95LL22W1,1424,307,556,13,155,27,332,15,19,21.56,39.04,0.91,10.88,1.90,23.31,1.05,1.33
95LL23W1,973,248,232,4,281,15,155,8,30,25.49,23.84,0.41,28.88,1.54,15.93,0.82,3.08
95LL24S1,704,248,305,2,8,0,101,19,21,35.23,43.32,0.28,1.14,0,14.35,2.70,2.98
95LL24S2,608,271,190,0,30,6,77,14,20,44.57,31.25,0,4.93,0.99,12.66,2.30,3.29
95LL25S1,1007,350,436,14,65,2,119,6,15,34.76,43.30,1.39,6.45,0.20,11.82,0.60,1.49
95LL25S2,732,288,348,4,4,1,66,10,11,39.34,47.54,0.55,0.55,0.14,9.02,1.37,1.50
95LL26S1,761,181,190,9,31,73,245,20,12,23.78,24.97,1.18,4.07,9.59,32.19,2.63,1.58
95LL26S2,729,235,364,5,5,3,96,12,9,32.24,49.93,0.69,0.69,0.41,13.17,1.65,1.23
95MM01S1,603,113,117,3,275,3,70,6,16,18.74,19.40,0.50,45.61,0.50,11.61,1.00,2.65
95MM01S2,651,120,322,6,3,9,171,12,8,18.43,49.46,0.92,0.46,1.38,26.27,1.84,1.23
95MM01S3,643,210,256,4,55,1,103,5,9,32.66,39.81,0.62,8.55,0.16,16.02,0.78,1.40
95MM02S1,598,294,192,0,44,4,39,16,9,49.16,32.11,0,7.36,0.67,6.52,2.68,1.51
95MM02S2,546,236,258,2,4,0,31,7,8,43.22,47.25,0.37,0.73,0,5.68,1.28,1.47
95MM03W1,1155,479,435,4,75,6,101,28,27,41.47,37.66,0.35,6.49,0.52,8.74,2.42,2.34
95MM04W1,890,253,292,5,149,57,94,18,22,28.43,32.81,0.56,16.74,6.40,10.56,2.02,2.47
95MM05W1,1062,162,195,1,379,175,97,12,41,15.25,18.36,0.09,35.69,16.48,9.13,1.13,3.86
95MM06S1,489,109,183,2,103,15,63,2,12,22.29,37.42,0.41,21.06,3.07,12.88,0.41,2.45
95MM06S2,460,67,144,1,147,15,60,9,17,14.57,31.30,0.22,31.96,3.26,13.04,1.96,3.70
95MM07W1,1201,308,280,6,379,59,121,12,36,25.65,23.31,0.50,31.56,4.91,10.07,1.00,3.00
95MM08S1,562,123,110,0,152,63,85,11,18,21.89,19.57,0,27.05,11.21,15.12,1.96,3.20
95MM08S2,676,225,253,5,9,101,61,9,13,33.28,37.43,0.74,1.33,14.94,9.02,1.33,1.92
95MM09S1,584,162,219,2,58,31,90,3,19,27.74,37.50,0.34,9.93,5.31,15.41,0.51,3.25
95MM09S2,636,280,268,0,17,1,42,8,20,44.03,42.14,0,2.67,0.16,6.60,1.26,3.14
95MM10S1,495,32,88,0,253,71,20,5,26,6.46,17.78,0,51.11,14.34,4.04,1.01,5.25
95MM10S2,492,84,170,3,94,61,62,11,7,17.07,34.55,0.61,19.11,12.40,12.60,2.24,1.42
95MM11W1,855,123,224,1,369,50,49,6,33,14.39,26.20,0.12,43.16,5.85,5.73,0.70,3.86
95MM12S1,662,149,242,1,98,85,54,14,19,22.51,36.56,0.15,14.80,12.84,8.16,2.11,2.87
95MM12S2,499,26,112,3,266,20,45,6,21,5.21,22.44,0.60,53.31,4.01,9.02,1.20,4.21
95MM12S3,815,57,323,5,97,173,115,31,14,6.99,39.63,0.61,11.90,21.23,14.11,3.80,1.72
95MM13S1,401,126,202,5,10,5,41,6,6,31.42,50.37,1.25,2.49,1.25,10.22,1.50,1.50
95MM13S2,493,39,102,2,263,31,33,7,16,7.91,20.69,0.41,53.35,6.29,6.69,1.42,3.25
95MM13S3,551,47,166,5,137,114,57,10,15,8.53,30.13,0.91,24.86,20.69,10.34,1.81,2.72
95MM13S4,849,59,345,5,117,92,215,10,6,6.95,40.64,0.59,13.78,10.84,25.32,1.18,0.71
95MM13S5,696,143,425,2,12,3,94,12,5,20.55,61.06,0.29,1.72,0.43,13.51,1.72,0.72
95MM14S1,371,108,78,0,71,40,54,11,9,29.11,21.02,0,19.14,10.78,14.56,2.96,2.43
95MM14S2,805,152,144,5,151,37,277,18,21,18.88,17.89,0.62,18.76,4.60,34.41,2.24,2.61
95MM15S1,656,246,225,1,54,38,73,8,11,37.50,34.30,0.15,8.23,5.79,11.13,1.22,1.68
95MM15S2,914,268,420,4,21,29,147,12,13,29.32,45.95,0.44,2.30,3.17,16.08,1.31,1.42
95MM16S1,913,127,330,9,241,4,176,11,15,13.91,36.14,0.99,26.40,0.44,19.28,1.20,1.64
95MM16S2,1166,329,514,6,22,5,259,16,15,28.22,44.08,0.51,1.89,0.43,22.21,1.37,1.29
95MM17S1,610,159,358,6,0,4,73,5,5,26.07,58.69,0.98,0,0.66,11.97,0.82,0.82
95MM17S2,737,199,207,2,144,35,116,11,23,27.00,28.09,0.27,19.54,4.75,15.74,1.49,3.12
