GeographyCode,KS107NI0001,KS107NI0002,KS107NI0003,KS107NI0004,KS107NI0005,KS107NI0006,KS107NI0007,KS107NI0008,KS107NI0009,KS107NI0010,KS107NI0011,KS107NI0012,KS107NI0013,KS107NI0014,KS107NI0015,KS107NI0016,KS107NI0017,KS107NI0018,KS107NI0019,KS107NI0020,KS107NI0021
95LL08S2,109,34,27,48,7,1,3,3,102,33,24,45,31.19,24.77,44.04,14.29,42.86,42.86,32.35,23.53,44.12
95LL09S1,99,42,19,38,8,1,4,3,91,41,15,35,42.42,19.19,38.38,12.50,50.00,37.50,45.05,16.48,38.46
95LL09S2,77,19,16,42,7,0,4,3,70,19,12,39,24.68,20.78,54.55,0,57.14,42.86,27.14,17.14,55.71
95LL10S1,83,35,24,24,8,1,3,4,75,34,21,20,42.17,28.92,28.92,12.50,37.50,50.00,45.33,28.00,26.67
95LL10S2,42,12,9,21,6,1,1,4,36,11,8,17,28.57,21.43,50.00,16.67,16.67,66.67,30.56,22.22,47.22
95LL11S1,36,9,14,13,3,1,1,1,33,8,13,12,25.00,38.89,36.11,33.33,33.33,33.33,24.24,39.39,36.36
95LL11S2,58,13,25,20,9,0,5,4,49,13,20,16,22.41,43.10,34.48,0,55.56,44.44,26.53,40.82,32.65
95LL12S1,195,61,33,101,16,1,5,10,179,60,28,91,31.28,16.92,51.79,6.25,31.25,62.50,33.52,15.64,50.84
95LL12S2,87,20,10,57,6,0,1,5,81,20,9,52,22.99,11.49,65.52,0,16.67,83.33,24.69,11.11,64.20
95LL13S1,69,23,17,29,6,1,0,5,63,22,17,24,33.33,24.64,42.03,16.67,0,83.33,34.92,26.98,38.10
95LL13S2,70,17,9,44,10,2,1,7,60,15,8,37,24.29,12.86,62.86,20.00,10.00,70.00,25.00,13.33,61.67
95LL14S1,70,18,8,44,5,0,1,4,65,18,7,40,25.71,11.43,62.86,0,20.00,80.00,27.69,10.77,61.54
95LL14S2,60,15,8,37,7,1,2,4,53,14,6,33,25.00,13.33,61.67,14.29,28.57,57.14,26.42,11.32,62.26
95LL15S1,48,14,14,20,5,1,2,2,43,13,12,18,29.17,29.17,41.67,20.00,40.00,40.00,30.23,27.91,41.86
95LL15S2,39,13,13,13,2,0,2,0,37,13,11,13,33.33,33.33,33.33,0,100.00,0,35.14,29.73,35.14
95LL16S1,75,23,30,22,7,0,7,0,68,23,23,22,30.67,40.00,29.33,0,100.00,0,33.82,33.82,32.35
95LL16S2,90,26,33,31,11,0,8,3,79,26,25,28,28.89,36.67,34.44,0,72.73,27.27,32.91,31.65,35.44
95LL17W1,80,28,21,31,6,1,2,3,74,27,19,28,35.00,26.25,38.75,16.67,33.33,50.00,36.49,25.68,37.84
95LL18S1,66,17,17,32,3,0,2,1,63,17,15,31,25.76,25.76,48.48,0,66.67,33.33,26.98,23.81,49.21
95LL18S2,25,4,8,13,5,1,1,3,20,3,7,10,16.00,32.00,52.00,20.00,20.00,60.00,15.00,35.00,50.00
95LL19S1,47,16,15,16,1,0,1,0,46,16,14,16,34.04,31.91,34.04,0,100.00,0,34.78,30.43,34.78
95LL19S2,72,20,19,33,10,0,5,5,62,20,14,28,27.78,26.39,45.83,0,50.00,50.00,32.26,22.58,45.16
95LL20W1,91,29,14,48,7,0,2,5,84,29,12,43,31.87,15.38,52.75,0,28.57,71.43,34.52,14.29,51.19
95LL21W1,157,42,45,70,20,4,11,5,137,38,34,65,26.75,28.66,44.59,20.00,55.00,25.00,27.74,24.82,47.45
95LL22W1,203,70,34,99,10,0,5,5,193,70,29,94,34.48,16.75,48.77,0,50.00,50.00,36.27,15.03,48.70
95LL23W1,95,29,21,45,7,1,4,2,88,28,17,43,30.53,22.11,47.37,14.29,57.14,28.57,31.82,19.32,48.86
95LL24S1,37,13,13,11,4,0,1,3,33,13,12,8,35.14,35.14,29.73,0,25.00,75.00,39.39,36.36,24.24
95LL24S2,49,14,14,21,7,0,4,3,42,14,10,18,28.57,28.57,42.86,0,57.14,42.86,33.33,23.81,42.86
95LL25S1,60,18,16,26,12,0,5,7,48,18,11,19,30.00,26.67,43.33,0,41.67,58.33,37.50,22.92,39.58
95LL25S2,40,15,18,7,3,0,2,1,37,15,16,6,37.50,45.00,17.50,0,66.67,33.33,40.54,43.24,16.22
95LL26S1,68,18,16,34,12,1,4,7,56,17,12,27,26.47,23.53,50.00,8.33,33.33,58.33,30.36,21.43,48.21
95LL26S2,64,25,18,21,4,1,3,0,60,24,15,21,39.06,28.13,32.81,25.00,75.00,0,40.00,25.00,35.00
95MM01S1,106,29,8,69,6,0,1,5,100,29,7,64,27.36,7.55,65.09,0,16.67,83.33,29.00,7.00,64.00
95MM01S2,95,27,22,46,9,2,5,2,86,25,17,44,28.42,23.16,48.42,22.22,55.56,22.22,29.07,19.77,51.16
95MM01S3,49,15,10,24,6,1,2,3,43,14,8,21,30.61,20.41,48.98,16.67,33.33,50.00,32.56,18.60,48.84
95MM02S1,29,9,4,16,1,0,1,0,28,9,3,16,31.03,13.79,55.17,0,100.00,0,32.14,10.71,57.14
95MM02S2,18,7,2,9,2,0,1,1,16,7,1,8,38.89,11.11,50.00,0,50.00,50.00,43.75,6.25,50.00
95MM03W1,62,18,10,34,4,0,1,3,58,18,9,31,29.03,16.13,54.84,0,25.00,75.00,31.03,15.52,53.45
95MM04W1,84,23,15,46,7,1,3,3,77,22,12,43,27.38,17.86,54.76,14.29,42.86,42.86,28.57,15.58,55.84
95MM05W1,195,46,13,136,20,4,3,13,175,42,10,123,23.59,6.67,69.74,20.00,15.00,65.00,24.00,5.71,70.29
95MM06S1,80,24,11,45,5,0,3,2,75,24,8,43,30.00,13.75,56.25,0,60.00,40.00,32.00,10.67,57.33
95MM06S2,107,27,9,71,4,1,0,3,103,26,9,68,25.23,8.41,66.36,25.00,0,75.00,25.24,8.74,66.02
95MM07W1,171,55,27,89,12,4,2,6,159,51,25,83,32.16,15.79,52.05,33.33,16.67,50.00,32.08,15.72,52.20
95MM08S1,92,32,7,53,3,1,1,1,89,31,6,52,34.78,7.61,57.61,33.33,33.33,33.33,34.83,6.74,58.43
95MM08S2,44,12,14,18,6,2,2,2,38,10,12,16,27.27,31.82,40.91,33.33,33.33,33.33,26.32,31.58,42.11
95MM09S1,73,17,18,38,4,1,0,3,69,16,18,35,23.29,24.66,52.05,25.00,0,75.00,23.19,26.09,50.72
95MM09S2,36,12,8,16,3,1,0,2,33,11,8,14,33.33,22.22,44.44,33.33,0,66.67,33.33,24.24,42.42
95MM10S1,171,37,14,120,12,0,3,9,159,37,11,111,21.64,8.19,70.18,0,25.00,75.00,23.27,6.92,69.81
95MM10S2,95,28,14,53,6,0,3,3,89,28,11,50,29.47,14.74,55.79,0,50.00,50.00,31.46,12.36,56.18
95MM11W1,198,50,16,132,19,0,2,17,179,50,14,115,25.25,8.08,66.67,0,10.53,89.47,27.93,7.82,64.25
95MM12S1,140,47,22,71,17,3,3,11,123,44,19,60,33.57,15.71,50.71,17.65,17.65,64.71,35.77,15.45,48.78
95MM12S2,145,29,22,94,12,0,1,11,133,29,21,83,20.00,15.17,64.83,0,8.33,91.67,21.80,15.79,62.41
95MM12S3,205,56,32,117,11,1,6,4,194,55,26,113,27.32,15.61,57.07,9.09,54.55,36.36,28.35,13.40,58.25
95MM13S1,39,7,10,22,4,0,2,2,35,7,8,20,17.95,25.64,56.41,0,50.00,50.00,20.00,22.86,57.14
95MM13S2,134,45,4,85,7,0,1,6,127,45,3,79,33.58,2.99,63.43,0,14.29,85.71,35.43,2.36,62.20
95MM13S3,150,40,16,94,14,1,2,11,136,39,14,83,26.67,10.67,62.67,7.14,14.29,78.57,28.68,10.29,61.03
95MM13S4,186,53,30,103,21,5,5,11,165,48,25,92,28.49,16.13,55.38,23.81,23.81,52.38,29.09,15.15,55.76
95MM13S5,82,25,22,35,6,1,4,1,76,24,18,34,30.49,26.83,42.68,16.67,66.67,16.67,31.58,23.68,44.74
95MM14S1,24,7,3,14,1,1,0,0,23,6,3,14,29.17,12.50,58.33,100.00,0,0,26.09,13.04,60.87
95MM14S2,109,25,13,71,8,0,2,6,101,25,11,65,22.94,11.93,65.14,0,25.00,75.00,24.75,10.89,64.36
95MM15S1,27,7,5,15,2,1,1,0,25,6,4,15,25.93,18.52,55.56,50.00,50.00,0,24.00,16.00,60.00
95MM15S2,110,36,33,41,6,1,2,3,104,35,31,38,32.73,30.00,37.27,16.67,33.33,50.00,33.65,29.81,36.54
95MM16S1,157,45,33,79,17,1,6,10,140,44,27,69,28.66,21.02,50.32,5.88,35.29,58.82,31.43,19.29,49.29
95MM16S2,107,28,34,45,10,3,7,0,97,25,27,45,26.17,31.78,42.06,30.00,70.00,0,25.77,27.84,46.39
95MM17S1,65,23,21,21,10,1,7,2,55,22,14,19,35.38,32.31,32.31,10.00,70.00,20.00,40.00,25.45,34.55
95MM17S2,97,20,18,59,17,4,10,3,80,16,8,56,20.62,18.56,60.82,23.53,58.82,17.65,20.00,10.00,70.00
95MM18S1,63,23,9,31,7,2,2,3,56,21,7,28,36.51,14.29,49.21,28.57,28.57,42.86,37.50,12.50,50.00
95MM18S2,126,40,33,53,11,0,7,4,115,40,26,49,31.75,26.19,42.06,0,63.64,36.36,34.78,22.61,42.61
95MM19S1,45,11,9,25,2,1,0,1,43,10,9,24,24.44,20.00,55.56,50.00,0,50.00,23.26,20.93,55.81
95MM19S2,60,20,23,17,3,0,2,1,57,20,21,16,33.33,38.33,28.33,0,66.67,33.33,35.09,36.84,28.07
95MM20S1,66,15,16,35,8,1,4,3,58,14,12,32,22.73,24.24,53.03,12.50,50.00,37.50,24.14,20.69,55.17
95MM20S2,70,23,14,33,5,0,3,2,65,23,11,31,32.86,20.00,47.14,0,60.00,40.00,35.38,16.92,47.69
95MM21S1,78,24,13,41,6,0,2,4,72,24,11,37,30.77,16.67,52.56,0,33.33,66.67,33.33,15.28,51.39
95MM21S2,47,14,15,18,3,2,1,0,44,12,14,18,29.79,31.91,38.30,66.67,33.33,0,27.27,31.82,40.91
95MM22S1,47,9,13,25,4,0,3,1,43,9,10,24,19.15,27.66,53.19,0,75.00,25.00,20.93,23.26,55.81
95MM22S2,21,6,6,9,4,2,2,0,17,4,4,9,28.57,28.57,42.86,50.00,50.00,0,23.53,23.53,52.94
95MM23W1,105,26,13,66,6,2,0,4,99,24,13,62,24.76,12.38,62.86,33.33,0,66.67,24.24,13.13,62.63
95MM24W1,190,42,15,133,11,4,1,6,179,38,14,127,22.11,7.89,70.00,36.36,9.09,54.55,21.23,7.82,70.95
95MM25S1,139,36,9,94,11,2,0,9,128,34,9,85,25.90,6.47,67.63,18.18,0,81.82,26.56,7.03,66.41
95MM25S2,170,38,14,118,9,1,1,7,161,37,13,111,22.35,8.24,69.41,11.11,11.11,77.78,22.98,8.07,68.94
95MM25S3,173,46,21,106,14,1,3,10,159,45,18,96,26.59,12.14,61.27,7.14,21.43,71.43,28.30,11.32,60.38
95MM25S4,146,38,26,82,8,0,2,6,138,38,24,76,26.03,17.81,56.16,0,25.00,75.00,27.54,17.39,55.07
95MM26S1,116,22,10,84,7,1,1,5,109,21,9,79,18.97,8.62,72.41,14.29,14.29,71.43,19.27,8.26,72.48
95MM26S2,35,14,11,10,0,0,0,0,35,14,11,10,40.00,31.43,28.57,0,0,0,40.00,31.43,28.57
95MM27S1,75,20,12,43,15,2,5,8,60,18,7,35,26.67,16.00,57.33,13.33,33.33,53.33,30.00,11.67,58.33
95MM27S2,39,10,5,24,6,4,0,2,33,6,5,22,25.64,12.82,61.54,66.67,0,33.33,18.18,15.15,66.67
95MM28W1,123,38,13,72,11,3,2,6,112,35,11,66,30.89,10.57,58.54,27.27,18.18,54.55,31.25,9.82,58.93
95MM29W1,197,55,33,109,9,0,5,4,188,55,28,105,27.92,16.75,55.33,0,55.56,44.44,29.26,14.89,55.85
95MM30W1,116,31,11,74,8,1,0,7,108,30,11,67,26.72,9.48,63.79,12.50,0,87.50,27.78,10.19,62.04
95NN01S1,67,18,18,31,3,0,1,2,64,18,17,29,26.87,26.87,46.27,0,33.33,66.67,28.13,26.56,45.31
95NN01S2,49,12,12,25,10,1,3,6,39,11,9,19,24.49,24.49,51.02,10.00,30.00,60.00,28.21,23.08,48.72
95NN02W1,77,20,29,28,8,0,5,3,69,20,24,25,25.97,37.66,36.36,0,62.50,37.50,28.99,34.78,36.23
95NN03S1,29,10,7,12,0,0,0,0,29,10,7,12,34.48,24.14,41.38,0,0,0,34.48,24.14,41.38
95NN03S2,50,17,16,17,6,0,4,2,44,17,12,15,34.00,32.00,34.00,0,66.67,33.33,38.64,27.27,34.09
95NN04W1,222,61,36,125,18,1,4,13,204,60,32,112,27.48,16.22,56.31,5.56,22.22,72.22,29.41,15.69,54.90
95NN05W1,116,31,31,54,8,0,5,3,108,31,26,51,26.72,26.72,46.55,0,62.50,37.50,28.70,24.07,47.22
95NN06S1,52,18,7,27,3,0,1,2,49,18,6,25,34.62,13.46,51.92,0,33.33,66.67,36.73,12.24,51.02
95NN06S2,88,37,14,37,6,1,3,2,82,36,11,35,42.05,15.91,42.05,16.67,50.00,33.33,43.90,13.41,42.68
95NN07S1,104,30,29,45,8,1,4,3,96,29,25,42,28.85,27.88,43.27,12.50,50.00,37.50,30.21,26.04,43.75
95NN07S2,77,27,19,31,8,2,2,4,69,25,17,27,35.06,24.68,40.26,25.00,25.00,50.00,36.23,24.64,39.13
95NN08S1,31,12,9,10,2,1,0,1,29,11,9,9,38.71,29.03,32.26,50.00,0,50.00,37.93,31.03,31.03
95NN08S2,44,16,10,18,4,1,3,0,40,15,7,18,36.36,22.73,40.91,25.00,75.00,0,37.50,17.50,45.00
95NN09S1,29,14,7,8,3,0,2,1,26,14,5,7,48.28,24.14,27.59,0,66.67,33.33,53.85,19.23,26.92
95NN09S2,24,6,6,12,2,0,1,1,22,6,5,11,25.00,25.00,50.00,0,50.00,50.00,27.27,22.73,50.00
95NN10S1,44,13,12,19,10,1,3,6,34,12,9,13,29.55,27.27,43.18,10.00,30.00,60.00,35.29,26.47,38.24
95NN10S2,53,13,17,23,8,1,4,3,45,12,13,20,24.53,32.08,43.40,12.50,50.00,37.50,26.67,28.89,44.44
95NN11S1,62,21,15,26,3,0,2,1,59,21,13,25,33.87,24.19,41.94,0,66.67,33.33,35.59,22.03,42.37
95NN11S2,38,13,15,10,5,0,4,1,33,13,11,9,34.21,39.47,26.32,0,80.00,20.00,39.39,33.33,27.27
95NN12W1,104,27,36,41,16,3,8,5,88,24,28,36,25.96,34.62,39.42,18.75,50.00,31.25,27.27,31.82,40.91
95NN13W1,36,13,6,17,7,1,3,3,29,12,3,14,36.11,16.67,47.22,14.29,42.86,42.86,41.38,10.34,48.28
95NN14S1,59,16,15,28,6,2,2,2,53,14,13,26,27.12,25.42,47.46,33.33,33.33,33.33,26.42,24.53,49.06
95NN14S2,54,13,15,26,4,0,2,2,50,13,13,24,24.07,27.78,48.15,0,50.00,50.00,26.00,26.00,48.00
95NN15W1,113,35,33,45,10,0,6,4,103,35,27,41,30.97,29.20,39.82,0,60.00,40.00,33.98,26.21,39.81
95NN16S1,19,3,11,5,5,0,5,0,14,3,6,5,15.79,57.89,26.32,0,100.00,0,21.43,42.86,35.71
95NN16S2,35,9,14,12,5,0,4,1,30,9,10,11,25.71,40.00,34.29,0,80.00,20.00,30.00,33.33,36.67
95NN17W1,119,28,20,71,7,1,2,4,112,27,18,67,23.53,16.81,59.66,14.29,28.57,57.14,24.11,16.07,59.82
95NN18S1,46,11,13,22,3,0,1,2,43,11,12,20,23.91,28.26,47.83,0,33.33,66.67,25.58,27.91,46.51
95NN18S2,37,11,10,16,2,1,1,0,35,10,9,16,29.73,27.03,43.24,50.00,50.00,0,28.57,25.71,45.71
95NN19S1,41,9,20,12,7,1,5,1,34,8,15,11,21.95,48.78,29.27,14.29,71.43,14.29,23.53,44.12,32.35
95NN19S2,38,17,15,6,5,0,3,2,33,17,12,4,44.74,39.47,15.79,0,60.00,40.00,51.52,36.36,12.12
95NN20W1,60,18,21,21,6,0,3,3,54,18,18,18,30.00,35.00,35.00,0,50.00,50.00,33.33,33.33,33.33
95NN21W1,80,25,20,35,9,3,4,2,71,22,16,33,31.25,25.00,43.75,33.33,44.44,22.22,30.99,22.54,46.48
95NN22W1,54,21,17,16,9,1,5,3,45,20,12,13,38.89,31.48,29.63,11.11,55.56,33.33,44.44,26.67,28.89
95NN23S1,32,10,7,15,4,0,1,3,28,10,6,12,31.25,21.88,46.88,0,25.00,75.00,35.71,21.43,42.86
95NN23S2,50,8,19,23,6,0,6,0,44,8,13,23,16.00,38.00,46.00,0,100.00,0,18.18,29.55,52.27
95OO01W1,39,4,10,25,6,0,3,3,33,4,7,22,10.26,25.64,64.10,0,50.00,50.00,12.12,21.21,66.67
95OO02W1,24,4,14,6,3,0,3,0,21,4,11,6,16.67,58.33,25.00,0,100.00,0,19.05,52.38,28.57
95OO03W1,62,17,12,33,5,1,2,2,57,16,10,31,27.42,19.35,53.23,20.00,40.00,40.00,28.07,17.54,54.39
95OO04W1,66,18,11,37,8,1,2,5,58,17,9,32,27.27,16.67,56.06,12.50,25.00,62.50,29.31,15.52,55.17
95OO05W1,135,30,26,79,9,1,3,5,126,29,23,74,22.22,19.26,58.52,11.11,33.33,55.56,23.02,18.25,58.73
95OO06W1,57,14,15,28,12,0,7,5,45,14,8,23,24.56,26.32,49.12,0,58.33,41.67,31.11,17.78,51.11
95OO07W1,43,11,14,18,2,0,2,0,41,11,12,18,25.58,32.56,41.86,0,100.00,0,26.83,29.27,43.90
95OO08W1,43,13,13,17,5,0,4,1,38,13,9,16,30.23,30.23,39.53,0,80.00,20.00,34.21,23.68,42.11
95OO09W1,42,10,12,20,3,0,2,1,39,10,10,19,23.81,28.57,47.62,0,66.67,33.33,25.64,25.64,48.72
95OO10W1,144,39,21,84,11,1,4,6,133,38,17,78,27.08,14.58,58.33,9.09,36.36,54.55,28.57,12.78,58.65
95OO11W1,140,37,23,80,8,4,3,1,132,33,20,79,26.43,16.43,57.14,50.00,37.50,12.50,25.00,15.15,59.85
95OO12W1,128,34,18,76,17,5,4,8,111,29,14,68,26.56,14.06,59.38,29.41,23.53,47.06,26.13,12.61,61.26
95OO13W1,81,21,28,32,7,1,3,3,74,20,25,29,25.93,34.57,39.51,14.29,42.86,42.86,27.03,33.78,39.19
95OO14W1,44,13,9,22,3,0,0,3,41,13,9,19,29.55,20.45,50.00,0,0,100.00,31.71,21.95,46.34
95OO15W1,114,31,28,55,11,2,3,6,103,29,25,49,27.19,24.56,48.25,18.18,27.27,54.55,28.16,24.27,47.57
95OO16W1,50,13,19,18,4,0,2,2,46,13,17,16,26.00,38.00,36.00,0,50.00,50.00,28.26,36.96,34.78
95OO17W1,54,24,13,17,7,1,2,4,47,23,11,13,44.44,24.07,31.48,14.29,28.57,57.14,48.94,23.40,27.66
95OO18W1,80,28,22,30,4,1,1,2,76,27,21,28,35.00,27.50,37.50,25.00,25.00,50.00,35.53,27.63,36.84
95OO19W1,67,19,26,22,8,0,6,2,59,19,20,20,28.36,38.81,32.84,0,75.00,25.00,32.20,33.90,33.90
95OO20W1,50,14,15,21,5,0,4,1,45,14,11,20,28.00,30.00,42.00,0,80.00,20.00,31.11,24.44,44.44
95OO21W1,71,28,21,22,11,1,6,4,60,27,15,18,39.44,29.58,30.99,9.09,54.55,36.36,45.00,25.00,30.00
95OO22W1,70,20,14,36,10,2,3,5,60,18,11,31,28.57,20.00,51.43,20.00,30.00,50.00,30.00,18.33,51.67
95PP01W1,42,12,20,10,8,0,4,4,34,12,16,6,28.57,47.62,23.81,0,50.00,50.00,35.29,47.06,17.65
95PP02W1,32,11,5,16,5,3,2,0,27,8,3,16,34.38,15.63,50.00,60.00,40.00,0,29.63,11.11,59.26
95PP03W1,58,9,12,37,8,1,5,2,50,8,7,35,15.52,20.69,63.79,12.50,62.50,25.00,16.00,14.00,70.00
95PP04W1,46,10,19,17,3,1,2,0,43,9,17,17,21.74,41.30,36.96,33.33,66.67,0,20.93,39.53,39.53
95PP05W1,32,7,6,19,3,0,1,2,29,7,5,17,21.88,18.75,59.38,0,33.33,66.67,24.14,17.24,58.62
95PP06S1,123,37,33,53,2,0,1,1,121,37,32,52,30.08,26.83,43.09,0,50.00,50.00,30.58,26.45,42.98
95PP06S2,39,11,16,12,9,2,3,4,30,9,13,8,28.21,41.03,30.77,22.22,33.33,44.44,30.00,43.33,26.67
95PP07W1,48,15,11,22,5,0,1,4,43,15,10,18,31.25,22.92,45.83,0,20.00,80.00,34.88,23.26,41.86
95PP08W1,36,10,14,12,4,0,4,0,32,10,10,12,27.78,38.89,33.33,0,100.00,0,31.25,31.25,37.50
95PP09W1,81,21,13,47,6,2,2,2,75,19,11,45,25.93,16.05,58.02,33.33,33.33,33.33,25.33,14.67,60.00
95PP10W1,25,7,5,13,1,0,0,1,24,7,5,12,28.00,20.00,52.00,0,0,100.00,29.17,20.83,50.00
95PP11W1,125,35,26,64,8,1,3,4,117,34,23,60,28.00,20.80,51.20,12.50,37.50,50.00,29.06,19.66,51.28
95PP12W1,30,12,4,14,4,1,2,1,26,11,2,13,40.00,13.33,46.67,25.00,50.00,25.00,42.31,7.69,50.00
95PP13W1,91,24,20,47,6,0,2,4,85,24,18,43,26.37,21.98,51.65,0,33.33,66.67,28.24,21.18,50.59
95PP14S1,31,13,5,13,3,0,1,2,28,13,4,11,41.94,16.13,41.94,0,33.33,66.67,46.43,14.29,39.29
95PP14S2,41,13,12,16,6,1,1,4,35,12,11,12,31.71,29.27,39.02,16.67,16.67,66.67,34.29,31.43,34.29
95PP15W1,68,28,26,14,10,2,5,3,58,26,21,11,41.18,38.24,20.59,20.00,50.00,30.00,44.83,36.21,18.97
95PP16W1,24,9,7,8,3,0,1,2,21,9,6,6,37.50,29.17,33.33,0,33.33,66.67,42.86,28.57,28.57
95PP17W1,92,23,19,50,6,0,5,1,86,23,14,49,25.00,20.65,54.35,0,83.33,16.67,26.74,16.28,56.98
95PP18W1,52,12,12,28,7,1,3,3,45,11,9,25,23.08,23.08,53.85,14.29,42.86,42.86,24.44,20.00,55.56
95PP19W1,73,22,10,41,8,1,3,4,65,21,7,37,30.14,13.70,56.16,12.50,37.50,50.00,32.31,10.77,56.92
95PP20W1,123,40,31,52,11,3,4,4,112,37,27,48,32.52,25.20,42.28,27.27,36.36,36.36,33.04,24.11,42.86
95PP21W1,48,10,10,28,6,0,4,2,42,10,6,26,20.83,20.83,58.33,0,66.67,33.33,23.81,14.29,61.90
95PP22W1,73,20,15,38,7,1,3,3,66,19,12,35,27.40,20.55,52.05,14.29,42.86,42.86,28.79,18.18,53.03
95PP23W1,48,7,11,30,7,2,3,2,41,5,8,28,14.58,22.92,62.50,28.57,42.86,28.57,12.20,19.51,68.29
95QQ01W1,73,18,17,38,5,0,3,2,68,18,14,36,24.66,23.29,52.05,0,60.00,40.00,26.47,20.59,52.94
95QQ02W1,61,23,24,14,9,0,6,3,52,23,18,11,37.70,39.34,22.95,0,66.67,33.33,44.23,34.62,21.15
95QQ03W1,86,30,20,36,2,1,0,1,84,29,20,35,34.88,23.26,41.86,50.00,0,50.00,34.52,23.81,41.67
95QQ04W1,99,40,13,46,9,2,1,6,90,38,12,40,40.40,13.13,46.46,22.22,11.11,66.67,42.22,13.33,44.44
95QQ05W1,48,18,21,9,4,0,3,1,44,18,18,8,37.50,43.75,18.75,0,75.00,25.00,40.91,40.91,18.18
95QQ06W1,83,24,15,44,9,1,3,5,74,23,12,39,28.92,18.07,53.01,11.11,33.33,55.56,31.08,16.22,52.70
95QQ07W1,68,18,19,31,9,1,6,2,59,17,13,29,26.47,27.94,45.59,11.11,66.67,22.22,28.81,22.03,49.15
95QQ08W1,66,27,21,18,3,0,2,1,63,27,19,17,40.91,31.82,27.27,0,66.67,33.33,42.86,30.16,26.98
95QQ09W1,50,17,14,19,7,2,3,2,43,15,11,17,34.00,28.00,38.00,28.57,42.86,28.57,34.88,25.58,39.53
95QQ10W1,38,10,13,15,2,1,1,0,36,9,12,15,26.32,34.21,39.47,50.00,50.00,0,25.00,33.33,41.67
95QQ11W1,40,12,12,16,4,0,1,3,36,12,11,13,30.00,30.00,40.00,0,25.00,75.00,33.33,30.56,36.11
95QQ12W1,65,21,13,31,4,1,2,1,61,20,11,30,32.31,20.00,47.69,25.00,50.00,25.00,32.79,18.03,49.18
95QQ13W1,80,31,27,22,9,2,5,2,71,29,22,20,38.75,33.75,27.50,22.22,55.56,22.22,40.85,30.99,28.17
95QQ14S1,182,70,60,52,14,2,8,4,168,68,52,48,38.46,32.97,28.57,14.29,57.14,28.57,40.48,30.95,28.57
95QQ14S2,36,10,18,8,11,1,9,1,25,9,9,7,27.78,50.00,22.22,9.09,81.82,9.09,36.00,36.00,28.00
95QQ15W1,73,18,15,40,6,2,1,3,67,16,14,37,24.66,20.55,54.79,33.33,16.67,50.00,23.88,20.90,55.22
95RR01S1,120,35,27,58,11,1,4,6,109,34,23,52,29.17,22.50,48.33,9.09,36.36,54.55,31.19,21.10,47.71
95RR01S2,45,11,17,17,6,0,4,2,39,11,13,15,24.44,37.78,37.78,0,66.67,33.33,28.21,33.33,38.46
95RR02W1,56,11,13,32,3,0,0,3,53,11,13,29,19.64,23.21,57.14,0,0,100.00,20.75,24.53,54.72
95RR03W1,80,17,9,54,4,0,0,4,76,17,9,50,21.25,11.25,67.50,0,0,100.00,22.37,11.84,65.79
95RR04W1,92,13,18,61,9,0,3,6,83,13,15,55,14.13,19.57,66.30,0,33.33,66.67,15.66,18.07,66.27
95RR05S1,37,11,9,17,4,1,1,2,33,10,8,15,29.73,24.32,45.95,25.00,25.00,50.00,30.30,24.24,45.45
95RR05S2,92,17,17,58,3,0,0,3,89,17,17,55,18.48,18.48,63.04,0,0,100.00,19.10,19.10,61.80
95RR06W1,41,9,5,27,3,0,2,1,38,9,3,26,21.95,12.20,65.85,0,66.67,33.33,23.68,7.89,68.42
95RR07W1,60,17,20,23,7,2,4,1,53,15,16,22,28.33,33.33,38.33,28.57,57.14,14.29,28.30,30.19,41.51
95RR08W1,36,11,8,17,4,2,2,0,32,9,6,17,30.56,22.22,47.22,50.00,50.00,0,28.13,18.75,53.13
95RR09S1,87,19,23,45,11,0,3,8,76,19,20,37,21.84,26.44,51.72,0,27.27,72.73,25.00,26.32,48.68
95RR09S2,76,20,21,35,4,0,3,1,72,20,18,34,26.32,27.63,46.05,0,75.00,25.00,27.78,25.00,47.22
95RR10W1,92,18,11,63,5,1,1,3,87,17,10,60,19.57,11.96,68.48,20.00,20.00,60.00,19.54,11.49,68.97
95RR11W1,32,8,7,17,1,0,0,1,31,8,7,16,25.00,21.88,53.13,0,0,100.00,25.81,22.58,51.61
95RR12W1,35,8,10,17,5,0,3,2,30,8,7,15,22.86,28.57,48.57,0,60.00,40.00,26.67,23.33,50.00
95RR13W1,29,2,5,22,0,0,0,0,29,2,5,22,6.90,17.24,75.86,0,0,0,6.90,17.24,75.86
95RR14W1,45,6,12,27,4,0,2,2,41,6,10,25,13.33,26.67,60.00,0,50.00,50.00,14.63,24.39,60.98
95RR15W1,80,25,10,45,7,1,2,4,73,24,8,41,31.25,12.50,56.25,14.29,28.57,57.14,32.88,10.96,56.16
95SS01S1,14,4,4,6,5,2,2,1,9,2,2,5,28.57,28.57,42.86,40.00,40.00,20.00,22.22,22.22,55.56
95SS01S2,63,26,22,15,7,1,3,3,56,25,19,12,41.27,34.92,23.81,14.29,42.86,42.86,44.64,33.93,21.43
95SS02S1,100,42,19,39,5,0,4,1,95,42,15,38,42.00,19.00,39.00,0,80.00,20.00,44.21,15.79,40.00
95SS02S2,26,14,10,2,5,1,4,0,21,13,6,2,53.85,38.46,7.69,20.00,80.00,0,61.90,28.57,9.52
