GeographyCode,KS401NI0001,KS401NI0002,KS401NI0003,KS401NI0004,KS401NI0005,KS401NI0006,KS401NI0007,KS401NI0008,KS401NI0009,KS401NI0010,KS401NI0011,KS401NI0012,KS401NI0013,KS401NI0014,KS401NI0015,KS401NI0016,KS401NI0017,KS401NI0018,KS401NI0019,KS401NI0020
95MM08S2,701,701,0,701,676,25,251,335,49,64,2,0,0,35.81,47.79,6.99,9.13,0.29,0,0
95MM09S1,604,604,0,604,584,20,285,165,121,27,0,6,0,47.19,27.32,20.03,4.47,0,0.99,0
95MM09S2,646,646,0,646,636,10,504,113,28,1,0,0,0,78.02,17.49,4.33,0.15,0,0,0
95MM10S1,503,503,0,503,495,8,61,199,239,3,1,0,0,12.13,39.56,47.51,0.60,0.20,0,0
95MM10S2,507,507,0,507,492,15,35,134,284,50,4,0,0,6.90,26.43,56.02,9.86,0.79,0,0
95MM11W1,860,860,0,860,855,5,68,276,414,99,2,0,1,7.91,32.09,48.14,11.51,0.23,0,0.12
95MM12S1,688,688,0,688,662,26,283,214,164,22,2,2,1,41.13,31.10,23.84,3.20,0.29,0.29,0.15
95MM12S2,512,512,0,512,499,13,54,173,217,67,1,0,0,10.55,33.79,42.38,13.09,0.20,0,0
95MM12S3,836,836,0,836,815,21,135,480,141,78,2,0,0,16.15,57.42,16.87,9.33,0.24,0,0
95MM13S1,409,409,0,409,401,8,254,134,18,2,1,0,0,62.10,32.76,4.40,0.49,0.24,0,0
95MM13S2,495,495,0,495,493,2,42,136,268,49,0,0,0,8.48,27.47,54.14,9.90,0,0,0
95MM13S3,556,556,0,556,551,5,81,224,213,36,2,0,0,14.57,40.29,38.31,6.47,0.36,0,0
95MM13S4,853,853,0,853,849,4,286,461,84,20,0,0,2,33.53,54.04,9.85,2.34,0,0,0.23
95MM13S5,702,702,0,702,696,6,357,251,93,1,0,0,0,50.85,35.75,13.25,0.14,0,0,0
95MM14S1,389,389,0,389,371,18,95,64,155,70,3,0,2,24.42,16.45,39.85,17.99,0.77,0,0.51
95MM14S2,903,902,1,908,805,103,37,98,543,192,32,6,0,4.07,10.79,59.80,21.15,3.52,0.66,0
95MM15S1,672,672,0,672,656,16,417,88,113,47,5,1,1,62.05,13.10,16.82,6.99,0.74,0.15,0.15
95MM15S2,939,939,0,939,914,25,546,259,121,9,4,0,0,58.15,27.58,12.89,0.96,0.43,0,0
95MM16S1,929,929,0,929,913,16,162,351,356,58,2,0,0,17.44,37.78,38.32,6.24,0.22,0,0
95MM16S2,1209,1209,0,1209,1166,43,615,406,119,58,10,0,1,50.87,33.58,9.84,4.80,0.83,0,0.08
95MM17S1,615,615,0,615,610,5,191,407,17,0,0,0,0,31.06,66.18,2.76,0,0,0,0
95MM17S2,761,761,0,761,737,24,127,324,239,66,5,0,0,16.69,42.58,31.41,8.67,0.66,0,0
95MM18S1,799,799,0,799,784,15,423,203,156,16,1,0,0,52.94,25.41,19.52,2.00,0.13,0,0
95MM18S2,996,996,0,996,982,14,462,351,165,18,0,0,0,46.39,35.24,16.57,1.81,0,0,0
95MM19S1,649,649,0,649,634,15,169,457,21,2,0,0,0,26.04,70.42,3.24,0.31,0,0,0
95MM19S2,665,665,0,665,635,30,74,368,112,97,14,0,0,11.13,55.34,16.84,14.59,2.11,0,0
95MM20S1,739,739,0,739,716,23,137,467,100,35,0,0,0,18.54,63.19,13.53,4.74,0,0,0
95MM20S2,777,777,0,777,753,24,155,380,235,6,1,0,0,19.95,48.91,30.24,0.77,0.13,0,0
95MM21S1,626,626,0,626,611,15,139,212,273,2,0,0,0,22.20,33.87,43.61,0.32,0,0,0
95MM21S2,651,651,0,651,643,8,269,339,34,9,0,0,0,41.32,52.07,5.22,1.38,0,0,0
95MM22S1,492,492,0,492,477,15,103,237,143,1,7,1,0,20.93,48.17,29.07,0.20,1.42,0.20,0
95MM22S2,507,507,0,507,496,11,209,232,30,33,3,0,0,41.22,45.76,5.92,6.51,0.59,0,0
95MM23W1,1212,1210,2,1229,1074,155,39,200,695,232,58,5,0,3.17,16.27,56.55,18.88,4.72,0.41,0
95MM24W1,906,906,0,906,892,14,97,267,511,30,1,0,0,10.71,29.47,56.40,3.31,0.11,0,0
95MM25S1,489,489,0,489,474,15,32,113,278,60,5,1,0,6.54,23.11,56.85,12.27,1.02,0.20,0
95MM25S2,505,505,0,505,504,1,33,110,295,60,7,0,0,6.53,21.78,58.42,11.88,1.39,0,0
95MM25S3,537,537,0,537,528,9,64,258,164,49,2,0,0,11.92,48.04,30.54,9.12,0.37,0,0
95MM25S4,688,688,0,688,682,6,238,352,13,81,3,1,0,34.59,51.16,1.89,11.77,0.44,0.15,0
95MM26S1,606,606,0,606,597,9,70,284,214,37,1,0,0,11.55,46.86,35.31,6.11,0.17,0,0
95MM26S2,462,462,0,462,459,3,154,296,11,0,1,0,0,33.33,64.07,2.38,0,0.22,0,0
95MM27S1,1268,1267,1,1272,1045,227,32,62,348,694,115,21,0,2.52,4.87,27.36,54.56,9.04,1.65,0
95MM27S2,616,615,1,619,569,50,67,97,289,140,23,3,0,10.82,15.67,46.69,22.62,3.72,0.48,0
95MM28W1,1234,1229,5,1248,1095,153,34,57,670,355,109,23,0,2.72,4.57,53.69,28.45,8.73,1.84,0
95MM29W1,1631,1631,0,1631,1490,141,167,385,878,135,28,37,1,10.24,23.61,53.83,8.28,1.72,2.27,0.06
95MM30W1,938,938,0,938,903,35,40,103,579,192,21,3,0,4.26,10.98,61.73,20.47,2.24,0.32,0
95NN01S1,656,656,0,656,584,72,209,202,182,40,13,9,1,31.86,30.79,27.74,6.10,1.98,1.37,0.15
95NN01S2,691,691,0,691,617,74,398,182,103,5,1,0,2,57.60,26.34,14.91,0.72,0.14,0,0.29
95NN02W1,849,849,0,849,836,13,515,157,152,23,2,0,0,60.66,18.49,17.90,2.71,0.24,0,0
95NN03S1,627,627,0,627,566,61,222,160,127,85,14,19,0,35.41,25.52,20.26,13.56,2.23,3.03,0
95NN03S2,583,583,0,583,567,16,237,139,205,0,1,1,0,40.65,23.84,35.16,0,0.17,0.17,0
95NN04W1,1233,1233,0,1233,1175,58,234,325,576,85,8,5,0,18.98,26.36,46.72,6.89,0.65,0.41,0
95NN05W1,1123,1123,0,1123,1075,48,275,395,313,130,1,8,1,24.49,35.17,27.87,11.58,0.09,0.71,0.09
95NN06S1,468,468,0,468,450,18,93,157,171,30,5,12,0,19.87,33.55,36.54,6.41,1.07,2.56,0
95NN06S2,831,831,0,831,787,44,389,321,87,14,7,11,2,46.81,38.63,10.47,1.68,0.84,1.32,0.24
95NN07S1,612,612,0,612,595,17,142,311,115,39,3,1,1,23.20,50.82,18.79,6.37,0.49,0.16,0.16
95NN07S2,697,697,0,697,651,46,132,195,226,105,19,20,0,18.94,27.98,32.42,15.06,2.73,2.87,0
95NN08S1,589,589,0,589,566,23,324,151,107,1,2,4,0,55.01,25.64,18.17,0.17,0.34,0.68,0
95NN08S2,663,663,0,663,630,33,416,117,101,15,3,10,1,62.75,17.65,15.23,2.26,0.45,1.51,0.15
95NN09S1,604,603,1,605,587,18,473,100,17,9,2,0,4,78.18,16.53,2.81,1.49,0.33,0,0.66
95NN09S2,529,529,0,529,505,24,331,71,122,2,1,1,1,62.57,13.42,23.06,0.38,0.19,0.19,0.19
95NN10S1,849,849,0,849,669,180,365,67,129,240,41,7,0,42.99,7.89,15.19,28.27,4.83,0.82,0
95NN10S2,664,664,0,664,621,43,403,135,69,53,3,1,0,60.69,20.33,10.39,7.98,0.45,0.15,0
95NN11S1,655,655,0,655,637,18,245,205,202,0,1,0,2,37.40,31.30,30.84,0,0.15,0,0.31
95NN11S2,697,697,0,697,660,37,590,81,21,1,2,0,2,84.65,11.62,3.01,0.14,0.29,0,0.29
95NN12W1,1309,1309,0,1309,1128,181,488,297,363,143,9,7,2,37.28,22.69,27.73,10.92,0.69,0.53,0.15
95NN13W1,1116,1116,0,1116,1064,52,929,137,30,5,5,0,10,83.24,12.28,2.69,0.45,0.45,0,0.90
95NN14S1,736,736,0,736,652,84,405,142,187,0,2,0,0,55.03,19.29,25.41,0,0.27,0,0
95NN14S2,658,658,0,658,553,105,332,194,114,7,6,0,5,50.46,29.48,17.33,1.06,0.91,0,0.76
95NN15W1,1311,1311,0,1311,1230,81,297,282,566,149,8,9,0,22.65,21.51,43.17,11.37,0.61,0.69,0
95NN16S1,569,569,0,569,547,22,492,51,11,7,3,0,5,86.47,8.96,1.93,1.23,0.53,0,0.88
95NN16S2,603,603,0,603,581,22,451,95,51,2,1,0,3,74.79,15.75,8.46,0.33,0.17,0,0.50
95NN17W1,1011,1011,0,1011,928,83,329,304,223,142,6,2,5,32.54,30.07,22.06,14.05,0.59,0.20,0.49
95NN18S1,598,598,0,598,534,64,173,71,274,54,23,3,0,28.93,11.87,45.82,9.03,3.85,0.50,0
95NN18S2,509,509,0,509,489,20,450,44,7,8,0,0,0,88.41,8.64,1.38,1.57,0,0,0
95NN19S1,713,713,0,713,686,27,292,219,146,55,1,0,0,40.95,30.72,20.48,7.71,0.14,0,0
95NN19S2,700,700,0,700,650,50,456,93,99,42,1,9,0,65.14,13.29,14.14,6.00,0.14,1.29,0
95NN20W1,1143,1143,0,1143,1073,70,861,182,66,21,4,2,7,75.33,15.92,5.77,1.84,0.35,0.17,0.61
95NN21W1,1339,1338,1,1342,1151,191,590,231,278,201,33,9,0,43.96,17.21,20.72,14.98,2.46,0.67,0
95NN22W1,1146,1145,1,1147,1003,144,686,257,169,18,4,6,7,59.81,22.41,14.73,1.57,0.35,0.52,0.61
95NN23S1,588,588,0,588,513,75,417,137,26,5,1,1,1,70.92,23.30,4.42,0.85,0.17,0.17,0.17
95NN23S2,699,699,0,699,646,53,392,150,141,14,1,0,1,56.08,21.46,20.17,2.00,0.14,0,0.14
95OO01W1,860,860,0,860,809,51,736,92,27,1,0,0,4,85.58,10.70,3.14,0.12,0,0,0.47
95OO02W1,800,800,0,800,703,97,656,52,76,10,2,2,2,82.00,6.50,9.50,1.25,0.25,0.25,0.25
95OO03W1,1022,1022,0,1022,914,108,625,200,130,37,3,18,9,61.15,19.57,12.72,3.62,0.29,1.76,0.88
95OO04W1,932,932,0,932,877,55,599,199,106,10,5,7,6,64.27,21.35,11.37,1.07,0.54,0.75,0.64
95OO05W1,1068,1068,0,1068,1021,47,177,319,459,105,6,1,1,16.57,29.87,42.98,9.83,0.56,0.09,0.09
95OO06W1,992,992,0,992,941,51,655,189,129,15,3,1,0,66.03,19.05,13.00,1.51,0.30,0.10,0
95OO07W1,902,902,0,902,854,48,643,170,84,4,0,0,1,71.29,18.85,9.31,0.44,0,0,0.11
95OO08W1,926,926,0,926,887,39,660,215,39,3,2,3,4,71.27,23.22,4.21,0.32,0.22,0.32,0.43
95OO09W1,805,805,0,805,744,61,563,146,62,17,2,3,12,69.94,18.14,7.70,2.11,0.25,0.37,1.49
95OO10W1,1210,1210,0,1210,1163,47,459,627,90,15,3,1,15,37.93,51.82,7.44,1.24,0.25,0.08,1.24
95OO11W1,1024,1024,0,1024,956,68,201,351,377,73,8,7,7,19.63,34.28,36.82,7.13,0.78,0.68,0.68
95OO12W1,1049,1049,0,1049,999,50,467,444,125,9,2,0,2,44.52,42.33,11.92,0.86,0.19,0,0.19
95OO13W1,1017,1017,0,1017,976,41,337,495,136,39,9,1,0,33.14,48.67,13.37,3.83,0.88,0.10,0
95OO14W1,909,909,0,909,866,43,601,177,122,2,2,0,5,66.12,19.47,13.42,0.22,0.22,0,0.55
95OO15W1,892,892,0,892,870,22,220,311,297,54,10,0,0,24.66,34.87,33.30,6.05,1.12,0,0
95OO16W1,911,911,0,911,853,58,462,221,169,37,7,14,1,50.71,24.26,18.55,4.06,0.77,1.54,0.11
95OO17W1,1026,1026,0,1026,978,48,694,235,80,10,0,1,6,67.64,22.90,7.80,0.97,0,0.10,0.58
95OO18W1,1163,1163,0,1163,1099,64,382,407,228,121,18,6,1,32.85,35.00,19.60,10.40,1.55,0.52,0.09
95OO19W1,1128,1128,0,1128,1046,82,603,349,111,22,24,13,6,53.46,30.94,9.84,1.95,2.13,1.15,0.53
95OO20W1,887,887,0,887,854,33,289,355,217,21,5,0,0,32.58,40.02,24.46,2.37,0.56,0,0
95OO21W1,948,948,0,948,904,44,305,330,148,139,8,18,0,32.17,34.81,15.61,14.66,0.84,1.90,0
95OO22W1,1003,1003,0,1003,956,47,781,194,17,3,1,0,7,77.87,19.34,1.69,0.30,0.10,0,0.70
95PP01W1,995,995,0,995,950,45,742,191,56,2,0,2,2,74.57,19.20,5.63,0.20,0,0.20,0.20
95PP02W1,1040,1040,0,1040,933,107,833,130,57,5,5,8,2,80.10,12.50,5.48,0.48,0.48,0.77,0.19
95PP03W1,1190,1190,0,1190,971,219,871,213,82,4,0,13,7,73.19,17.90,6.89,0.34,0,1.09,0.59
95PP04W1,1174,1174,0,1174,1081,93,915,167,65,23,3,1,0,77.94,14.22,5.54,1.96,0.26,0.09,0
95PP05W1,914,914,0,914,822,92,731,96,75,4,1,1,6,79.98,10.50,8.21,0.44,0.11,0.11,0.66
95PP06S1,816,816,0,816,780,36,137,423,222,31,3,0,0,16.79,51.84,27.21,3.80,0.37,0,0
95PP06S2,849,849,0,849,774,75,414,255,64,106,7,3,0,48.76,30.04,7.54,12.49,0.82,0.35,0
95PP07W1,1092,1092,0,1092,987,105,785,143,145,4,8,4,3,71.89,13.10,13.28,0.37,0.73,0.37,0.27
95PP08W1,1073,1073,0,1073,960,113,846,155,52,5,3,5,7,78.84,14.45,4.85,0.47,0.28,0.47,0.65
95PP09W1,820,820,0,820,757,63,62,204,398,128,12,15,1,7.56,24.88,48.54,15.61,1.46,1.83,0.12
95PP10W1,847,847,0,847,798,49,720,81,38,1,1,1,5,85.01,9.56,4.49,0.12,0.12,0.12,0.59
95PP11W1,1098,1098,0,1098,1040,58,388,306,314,82,7,0,1,35.34,27.87,28.60,7.47,0.64,0,0.09
95PP12W1,964,964,0,964,891,73,838,98,21,2,4,0,1,86.93,10.17,2.18,0.21,0.41,0,0.10
95PP13W1,1122,1122,0,1122,1060,62,420,353,271,63,4,10,1,37.43,31.46,24.15,5.61,0.36,0.89,0.09
95PP14S1,595,595,0,595,556,39,394,104,87,2,5,3,0,66.22,17.48,14.62,0.34,0.84,0.50,0
95PP14S2,911,911,0,911,791,120,581,236,75,9,1,6,3,63.78,25.91,8.23,0.99,0.11,0.66,0.33
95PP15W1,1151,1151,0,1151,1089,62,777,264,101,5,2,2,0,67.51,22.94,8.77,0.43,0.17,0.17,0
95PP16W1,766,766,0,766,705,61,647,77,26,13,0,0,3,84.46,10.05,3.39,1.70,0,0,0.39
95PP17W1,1105,1105,0,1105,1028,77,416,346,290,19,22,12,0,37.65,31.31,26.24,1.72,1.99,1.09,0
95PP18W1,1168,1168,0,1168,1093,75,779,290,82,3,4,6,4,66.70,24.83,7.02,0.26,0.34,0.51,0.34
95PP19W1,1030,1030,0,1030,933,97,641,205,162,11,5,1,5,62.23,19.90,15.73,1.07,0.49,0.10,0.49
95PP20W1,1582,1582,0,1582,1379,203,446,392,438,245,26,34,1,28.19,24.78,27.69,15.49,1.64,2.15,0.06
95PP21W1,833,833,0,833,783,50,616,91,104,5,5,2,10,73.95,10.92,12.48,0.60,0.60,0.24,1.20
95PP22W1,1085,1084,1,1086,1010,76,568,311,156,49,0,1,1,52.30,28.64,14.36,4.51,0,0.09,0.09
95PP23W1,945,945,0,945,898,47,714,132,74,11,2,12,0,75.56,13.97,7.83,1.16,0.21,1.27,0
95QQ01W1,765,765,0,765,707,58,153,92,462,56,2,0,0,20.00,12.03,60.39,7.32,0.26,0,0
95QQ02W1,1095,1095,0,1095,996,99,572,319,172,28,1,1,2,52.24,29.13,15.71,2.56,0.09,0.09,0.18
95QQ03W1,532,532,0,532,507,25,23,96,320,91,2,0,0,4.32,18.05,60.15,17.11,0.38,0,0
95QQ04W1,706,706,0,706,692,14,138,135,413,20,0,0,0,19.55,19.12,58.50,2.83,0,0,0
95QQ05W1,1176,1175,1,1177,1127,50,774,302,44,53,4,0,0,65.76,25.66,3.74,4.50,0.34,0,0
95QQ06W1,874,874,0,874,754,120,342,274,216,21,8,6,7,39.13,31.35,24.71,2.40,0.92,0.69,0.80
95QQ07W1,1031,1031,0,1031,919,112,158,114,423,275,36,24,1,15.32,11.06,41.03,26.67,3.49,2.33,0.10
95QQ08W1,719,719,0,719,698,21,26,192,340,159,1,1,0,3.62,26.70,47.29,22.11,0.14,0.14,0
95QQ09W1,877,876,1,879,838,41,353,227,231,63,5,0,0,40.16,25.82,26.28,7.17,0.57,0,0
95QQ10W1,807,807,0,807,688,119,488,106,171,21,11,4,6,60.47,13.14,21.19,2.60,1.36,0.50,0.74
95QQ11W1,818,818,0,818,776,42,462,187,136,29,2,1,1,56.48,22.86,16.63,3.55,0.24,0.12,0.12
95QQ12W1,847,847,0,847,758,89,154,140,418,122,12,0,1,18.18,16.53,49.35,14.40,1.42,0,0.12
95QQ13W1,1141,1141,0,1141,1031,110,637,329,156,9,3,2,5,55.83,28.83,13.67,0.79,0.26,0.18,0.44
95QQ14S1,1416,1416,0,1416,1366,50,490,698,136,89,2,1,0,34.60,49.29,9.60,6.29,0.14,0.07,0
95QQ14S2,727,727,0,727,679,48,499,123,99,0,1,1,4,68.64,16.92,13.62,0,0.14,0.14,0.55
95QQ15W1,816,816,0,816,761,55,63,243,437,64,8,1,0,7.72,29.78,53.55,7.84,0.98,0.12,0
95RR01S1,863,863,0,863,853,10,604,219,28,11,1,0,0,69.99,25.38,3.24,1.27,0.12,0,0
95RR01S2,668,668,0,668,649,19,481,140,40,2,3,1,1,72.01,20.96,5.99,0.30,0.45,0.15,0.15
95RR02W1,666,666,0,666,647,19,266,293,94,11,1,1,0,39.94,43.99,14.11,1.65,0.15,0.15,0
95RR03W1,655,655,0,655,617,38,79,153,335,81,5,2,0,12.06,23.36,51.15,12.37,0.76,0.31,0
95RR04W1,816,816,0,816,752,64,277,235,225,49,13,17,0,33.95,28.80,27.57,6.00,1.59,2.08,0
95RR05S1,482,482,0,482,475,7,246,227,6,3,0,0,0,51.04,47.10,1.24,0.62,0,0,0
95RR05S2,506,506,0,506,491,15,93,209,173,31,0,0,0,18.38,41.30,34.19,6.13,0,0,0
95RR06W1,739,739,0,739,708,31,484,161,84,4,0,3,3,65.49,21.79,11.37,0.54,0,0.41,0.41
95RR07W1,878,878,0,878,859,19,443,387,44,1,1,0,2,50.46,44.08,5.01,0.11,0.11,0,0.23
95RR08W1,741,741,0,741,713,28,568,129,39,0,0,1,4,76.65,17.41,5.26,0,0,0.13,0.54
95RR09S1,777,777,0,777,764,13,399,265,109,3,1,0,0,51.35,34.11,14.03,0.39,0.13,0,0
95RR09S2,788,788,0,788,617,171,168,250,365,2,2,1,0,21.32,31.73,46.32,0.25,0.25,0.13,0
95RR10W1,646,646,0,646,582,64,72,215,325,31,1,2,0,11.15,33.28,50.31,4.80,0.15,0.31,0
95RR11W1,682,682,0,682,652,30,430,161,88,1,0,0,2,63.05,23.61,12.90,0.15,0,0,0.29
95RR12W1,628,628,0,628,606,22,290,196,107,32,1,0,2,46.18,31.21,17.04,5.10,0.16,0,0.32
95RR13W1,699,699,0,699,657,42,212,108,245,110,12,12,0,30.33,15.45,35.05,15.74,1.72,1.72,0
95RR14W1,670,670,0,670,654,16,470,148,51,1,0,0,0,70.15,22.09,7.61,0.15,0,0,0
95RR15W1,825,825,0,825,802,23,592,149,76,5,0,0,3,71.76,18.06,9.21,0.61,0,0,0.36
95SS01S1,694,694,0,694,666,28,611,55,17,1,2,0,8,88.04,7.93,2.45,0.14,0.29,0,1.15
95SS01S2,1041,1041,0,1041,1015,26,599,342,81,14,0,3,2,57.54,32.85,7.78,1.34,0,0.29,0.19
95SS02S1,889,889,0,889,866,23,348,383,148,9,1,0,0,39.15,43.08,16.65,1.01,0.11,0,0
95SS02S2,682,682,0,682,664,18,588,67,13,14,0,0,0,86.22,9.82,1.91,2.05,0,0,0
95SS03S1,570,570,0,570,547,23,518,25,20,1,1,2,3,90.88,4.39,3.51,0.18,0.18,0.35,0.53
95SS03S2,661,661,0,661,642,19,604,39,7,2,2,3,4,91.38,5.90,1.06,0.30,0.30,0.45,0.61
95SS04S1,871,871,0,871,845,26,192,462,141,69,7,0,0,22.04,53.04,16.19,7.92,0.80,0,0
95SS04S2,836,836,0,836,799,37,149,335,288,63,0,0,1,17.82,40.07,34.45,7.54,0,0,0.12
95SS04S3,1342,1342,0,1342,1291,51,413,586,174,165,3,0,1,30.77,43.67,12.97,12.30,0.22,0,0.07
95SS05S1,780,780,0,780,736,44,79,257,360,81,1,2,0,10.13,32.95,46.15,10.38,0.13,0.26,0
95SS05S2,724,724,0,724,705,19,435,167,104,17,0,1,0,60.08,23.07,14.36,2.35,0,0.14,0
95SS06S1,527,527,0,527,498,29,143,280,80,24,0,0,0,27.13,53.13,15.18,4.55,0,0,0
95SS06S2,796,796,0,796,773,23,62,445,210,77,2,0,0,7.79,55.90,26.38,9.67,0.25,0,0
95SS06S3,692,692,0,692,664,28,65,177,430,16,2,2,0,9.39,25.58,62.14,2.31,0.29,0.29,0
95SS07S1,1233,1233,0,1233,1181,52,367,648,149,66,0,2,1,29.76,52.55,12.08,5.35,0,0.16,0.08
95SS07S2,534,534,0,534,527,7,64,458,11,1,0,0,0,11.99,85.77,2.06,0.19,0,0,0
95SS07S3,1812,1812,0,1812,1698,114,321,556,423,507,5,0,0,17.72,30.68,23.34,27.98,0.28,0,0
95SS08S1,698,698,0,698,680,18,551,109,32,1,1,1,3,78.94,15.62,4.58,0.14,0.14,0.14,0.43
95SS08S2,1068,1068,0,1068,990,78,726,170,155,4,2,5,6,67.98,15.92,14.51,0.37,0.19,0.47,0.56
95SS09S1,750,750,0,750,714,36,449,114,171,14,2,0,0,59.87,15.20,22.80,1.87,0.27,0,0
95SS09S2,652,652,0,652,620,32,484,91,51,21,2,0,3,74.23,13.96,7.82,3.22,0.31,0,0.46
95SS10S1,1034,1034,0,1034,945,89,112,337,326,245,4,10,0,10.83,32.59,31.53,23.69,0.39,0.97,0
95SS10S2,672,672,0,672,662,10,388,173,59,51,1,0,0,57.74,25.74,8.78,7.59,0.15,0,0
95SS11S1,991,991,0,991,947,44,591,291,93,6,3,2,5,59.64,29.36,9.38,0.61,0.30,0.20,0.50
95SS11S2,974,974,0,974,916,58,726,166,70,6,0,1,5,74.54,17.04,7.19,0.62,0,0.10,0.51
95SS12W1,1287,1286,1,1288,1251,37,503,339,300,138,8,0,0,39.05,26.32,23.29,10.71,0.62,0,0
95SS13S1,787,787,0,787,711,76,44,91,456,151,28,17,0,5.59,11.56,57.94,19.19,3.56,2.16,0
95SS13S2,660,660,0,660,625,35,36,168,315,133,2,6,0,5.45,25.45,47.73,20.15,0.30,0.91,0
95SS14S1,697,697,0,697,658,39,62,181,387,65,0,2,0,8.90,25.97,55.52,9.33,0,0.29,0
95SS14S2,613,613,0,613,588,25,270,121,205,17,0,0,0,44.05,19.74,33.44,2.77,0,0,0
95SS15S1,778,778,0,778,759,19,396,158,164,56,4,0,0,50.90,20.31,21.08,7.20,0.51,0,0
95SS15S2,837,837,0,837,757,80,578,92,117,39,3,7,1,69.06,10.99,13.98,4.66,0.36,0.84,0.12
95SS16S1,509,509,0,509,496,13,106,272,54,74,1,2,0,20.83,53.44,10.61,14.54,0.20,0.39,0
95SS16S2,675,675,0,675,656,19,83,131,350,102,8,1,0,12.30,19.41,51.85,15.11,1.19,0.15,0
95SS17S1,1163,1163,0,1163,1104,59,189,489,340,143,2,0,0,16.25,42.05,29.23,12.30,0.17,0,0
95SS17S2,668,668,0,668,645,23,71,210,345,41,1,0,0,10.63,31.44,51.65,6.14,0.15,0,0
95SS18S1,629,629,0,629,613,16,70,190,265,104,0,0,0,11.13,30.21,42.13,16.53,0,0,0
95SS18S2,766,766,0,766,729,37,102,199,264,195,4,2,0,13.32,25.98,34.46,25.46,0.52,0.26,0
95SS19S1,655,655,0,655,619,36,78,103,349,108,17,0,0,11.91,15.73,53.28,16.49,2.60,0,0
95SS19S2,635,635,0,635,617,18,45,94,417,77,1,0,1,7.09,14.80,65.67,12.13,0.16,0,0.16
95SS20W1,1133,1133,0,1133,1096,37,472,537,106,15,3,0,0,41.66,47.40,9.36,1.32,0.26,0,0
95SS21S1,850,850,0,850,828,22,475,314,52,1,4,0,4,55.88,36.94,6.12,0.12,0.47,0,0.47
95SS21S2,865,865,0,865,828,37,677,114,68,3,0,1,2,78.27,13.18,7.86,0.35,0,0.12,0.23
95SS22S1,627,627,0,627,600,27,237,290,93,2,0,5,0,37.80,46.25,14.83,0.32,0,0.80,0
95SS22S2,670,670,0,670,654,16,317,307,24,22,0,0,0,47.31,45.82,3.58,3.28,0,0,0
95SS23S1,930,930,0,930,894,36,452,278,134,64,0,0,2,48.60,29.89,14.41,6.88,0,0,0.22
95SS23S2,661,661,0,661,638,23,310,213,122,11,3,1,1,46.90,32.22,18.46,1.66,0.45,0.15,0.15
95SS24S1,1114,1114,0,1114,1025,89,663,304,73,70,1,2,1,59.52,27.29,6.55,6.28,0.09,0.18,0.09
95SS24S2,918,918,0,918,889,29,461,216,187,51,3,0,0,50.22,23.53,20.37,5.56,0.33,0,0
95SS25W1,1163,1163,0,1163,1117,46,61,204,699,193,3,1,2,5.25,17.54,60.10,16.60,0.26,0.09,0.17
95SS26S1,738,738,0,738,708,30,37,151,482,64,1,3,0,5.01,20.46,65.31,8.67,0.14,0.41,0
95SS26S2,625,625,0,625,606,19,257,315,33,19,1,0,0,41.12,50.40,5.28,3.04,0.16,0,0
95SS27W1,1249,1249,0,1249,1194,55,81,347,480,324,12,5,0,6.49,27.78,38.43,25.94,0.96,0.40,0
95SS28W1,1133,1133,0,1133,1071,62,75,372,570,105,4,7,0,6.62,32.83,50.31,9.27,0.35,0.62,0
95SS29S1,495,495,0,495,459,36,10,63,318,103,1,0,0,2.02,12.73,64.24,20.81,0.20,0,0
95SS29S2,598,598,0,598,572,26,27,55,385,126,4,1,0,4.52,9.20,64.38,21.07,0.67,0.17,0
95SS30S1,278,278,0,278,266,12,90,129,14,45,0,0,0,32.37,46.40,5.04,16.19,0,0,0
95SS30S2,891,890,1,894,859,35,515,322,27,22,8,0,0,57.61,36.02,3.02,2.46,0.89,0,0
95TT01W1,868,868,0,868,838,30,727,99,34,1,2,1,4,83.76,11.41,3.92,0.12,0.23,0.12,0.46
95TT02W1,909,909,0,909,857,52,530,206,159,4,3,4,3,58.31,22.66,17.49,0.44,0.33,0.44,0.33
95TT03S1,628,628,0,628,601,27,191,280,148,7,1,1,0,30.41,44.59,23.57,1.11,0.16,0.16,0
95TT03S2,600,600,0,600,574,26,323,171,89,4,4,7,2,53.83,28.50,14.83,0.67,0.67,1.17,0.33
95TT04W1,1074,1074,0,1074,1018,56,512,276,199,76,5,4,2,47.67,25.70,18.53,7.08,0.47,0.37,0.19
95TT05S1,635,635,0,635,611,24,349,160,98,19,1,8,0,54.96,25.20,15.43,2.99,0.16,1.26,0
95TT05S2,533,533,0,533,518,15,71,202,195,52,5,8,0,13.32,37.90,36.59,9.76,0.94,1.50,0
95TT06W1,920,920,0,920,886,34,616,185,105,10,1,1,2,66.96,20.11,11.41,1.09,0.11,0.11,0.22
95TT07W1,901,901,0,901,874,27,723,117,54,1,0,0,6,80.24,12.99,5.99,0.11,0,0,0.67
95TT08W1,880,880,0,880,851,29,709,107,42,7,0,3,12,80.57,12.16,4.77,0.80,0,0.34,1.36
95TT09S1,457,457,0,457,439,18,363,60,27,0,2,0,5,79.43,13.13,5.91,0,0.44,0,1.09
95TT09S2,445,445,0,445,435,10,381,53,10,1,0,0,0,85.62,11.91,2.25,0.22,0,0,0
