GeographyCode,KS605NI0001,KS605NI0002,KS605NI0003,KS605NI0004,KS605NI0005,KS605NI0006,KS605NI0007,KS605NI0008,KS605NI0009,KS605NI0010,KS605NI0011,KS605NI0012,KS605NI0013,KS605NI0014,KS605NI0015,KS605NI0016,KS605NI0017,KS605NI0018,KS605NI0019,KS605NI0020,KS605NI0021,KS605NI0022,KS605NI0023,KS605NI0024,KS605NI0025,KS605NI0026,KS605NI0027,KS605NI0028,KS605NI0029,KS605NI0030,KS605NI0031,KS605NI0032,KS605NI0033,KS605NI0034,KS605NI0035,KS605NI0036,KS605NI0037
95DD16W1,1548,100,8,186,10,10,179,288,90,45,23,27,9,67,40,91,136,180,59,6.46,0.52,12.02,0.65,0.65,11.56,18.60,5.81,2.91,1.49,1.74,0.58,4.33,2.58,5.88,8.79,11.63,3.81
95DD17W1,1720,96,3,187,5,15,223,298,50,52,27,43,11,67,60,106,142,276,59,5.58,0.17,10.87,0.29,0.87,12.97,17.33,2.91,3.02,1.57,2.50,0.64,3.90,3.49,6.16,8.26,16.05,3.43
95DD18W1,820,6,1,139,2,8,58,176,36,39,13,16,7,22,45,52,57,103,40,0.73,0.12,16.95,0.24,0.98,7.07,21.46,4.39,4.76,1.59,1.95,0.85,2.68,5.49,6.34,6.95,12.56,4.88
95DD19S1,887,17,0,104,4,16,67,181,49,39,14,20,4,23,41,67,61,146,34,1.92,0,11.72,0.45,1.80,7.55,20.41,5.52,4.40,1.58,2.25,0.45,2.59,4.62,7.55,6.88,16.46,3.83
95DD19S2,732,31,5,89,3,7,44,134,45,23,12,12,10,24,27,59,66,114,27,4.23,0.68,12.16,0.41,0.96,6.01,18.31,6.15,3.14,1.64,1.64,1.37,3.28,3.69,8.06,9.02,15.57,3.69
95DD20W1,666,15,3,112,2,9,42,154,31,34,3,12,3,11,43,32,40,90,30,2.25,0.45,16.82,0.30,1.35,6.31,23.12,4.65,5.11,0.45,1.80,0.45,1.65,6.46,4.80,6.01,13.51,4.50
95DD21W1,1050,18,1,173,6,19,66,222,30,73,16,27,6,26,50,78,62,132,45,1.71,0.10,16.48,0.57,1.81,6.29,21.14,2.86,6.95,1.52,2.57,0.57,2.48,4.76,7.43,5.90,12.57,4.29
95DD22S1,763,33,2,100,3,5,100,136,25,30,11,12,6,31,22,46,59,117,25,4.33,0.26,13.11,0.39,0.66,13.11,17.82,3.28,3.93,1.44,1.57,0.79,4.06,2.88,6.03,7.73,15.33,3.28
95DD22S2,703,22,5,82,6,9,112,117,30,27,12,19,3,20,12,54,51,96,26,3.13,0.71,11.66,0.85,1.28,15.93,16.64,4.27,3.84,1.71,2.70,0.43,2.84,1.71,7.68,7.25,13.66,3.70
95DD23W1,1311,126,13,163,7,12,141,233,58,41,18,28,7,51,38,72,116,144,43,9.61,0.99,12.43,0.53,0.92,10.76,17.77,4.42,3.13,1.37,2.14,0.53,3.89,2.90,5.49,8.85,10.98,3.28
95DD24W1,1314,20,2,179,10,9,108,251,51,62,22,28,8,55,38,101,128,193,49,1.52,0.15,13.62,0.76,0.68,8.22,19.10,3.88,4.72,1.67,2.13,0.61,4.19,2.89,7.69,9.74,14.69,3.73
95EE01W1,785,52,2,69,4,12,169,94,33,30,4,16,12,29,12,63,61,86,37,6.62,0.25,8.79,0.51,1.53,21.53,11.97,4.20,3.82,0.51,2.04,1.53,3.69,1.53,8.03,7.77,10.96,4.71
95EE02W1,936,66,2,91,1,5,90,154,41,53,7,23,13,32,35,64,86,130,43,7.05,0.21,9.72,0.11,0.53,9.62,16.45,4.38,5.66,0.75,2.46,1.39,3.42,3.74,6.84,9.19,13.89,4.59
95EE03W1,815,6,2,104,0,3,59,154,37,39,10,15,8,30,35,65,76,128,44,0.74,0.25,12.76,0,0.37,7.24,18.90,4.54,4.79,1.23,1.84,0.98,3.68,4.29,7.98,9.33,15.71,5.40
95EE04W1,904,37,4,128,7,10,115,156,32,61,3,20,15,35,28,54,56,113,30,4.09,0.44,14.16,0.77,1.11,12.72,17.26,3.54,6.75,0.33,2.21,1.66,3.87,3.10,5.97,6.19,12.50,3.32
95EE05W1,699,48,1,94,1,3,64,122,21,30,4,15,6,39,20,42,62,100,27,6.87,0.14,13.45,0.14,0.43,9.16,17.45,3.00,4.29,0.57,2.15,0.86,5.58,2.86,6.01,8.87,14.31,3.86
95EE06W1,974,22,1,130,11,8,211,135,44,31,10,18,12,23,16,56,82,129,35,2.26,0.10,13.35,1.13,0.82,21.66,13.86,4.52,3.18,1.03,1.85,1.23,2.36,1.64,5.75,8.42,13.24,3.59
95EE07W1,702,10,1,97,2,3,59,136,27,45,7,10,4,24,27,42,63,103,42,1.42,0.14,13.82,0.28,0.43,8.40,19.37,3.85,6.41,1.00,1.42,0.57,3.42,3.85,5.98,8.97,14.67,5.98
95EE08W1,720,7,1,80,2,6,43,135,19,31,6,20,8,47,34,45,72,112,52,0.97,0.14,11.11,0.28,0.83,5.97,18.75,2.64,4.31,0.83,2.78,1.11,6.53,4.72,6.25,10.00,15.56,7.22
95EE09W1,855,62,4,98,3,2,111,146,28,33,9,15,7,24,31,37,71,128,46,7.25,0.47,11.46,0.35,0.23,12.98,17.08,3.27,3.86,1.05,1.75,0.82,2.81,3.63,4.33,8.30,14.97,5.38
95EE10W1,803,35,0,135,0,9,138,134,31,27,9,15,5,29,19,42,52,105,18,4.36,0,16.81,0,1.12,17.19,16.69,3.86,3.36,1.12,1.87,0.62,3.61,2.37,5.23,6.48,13.08,2.24
95EE11W1,776,57,6,71,4,10,125,130,30,25,11,10,9,35,19,60,54,87,33,7.35,0.77,9.15,0.52,1.29,16.11,16.75,3.87,3.22,1.42,1.29,1.16,4.51,2.45,7.73,6.96,11.21,4.25
95EE12W1,1024,10,2,137,1,6,76,229,35,56,17,20,9,40,47,67,83,152,37,0.98,0.20,13.38,0.10,0.59,7.42,22.36,3.42,5.47,1.66,1.95,0.88,3.91,4.59,6.54,8.11,14.84,3.61
95EE13W1,539,4,3,74,3,0,40,119,17,22,10,21,7,20,15,31,51,69,33,0.74,0.56,13.73,0.56,0,7.42,22.08,3.15,4.08,1.86,3.90,1.30,3.71,2.78,5.75,9.46,12.80,6.12
95EE14W1,1167,31,3,136,3,7,83,232,39,57,17,29,16,51,45,78,105,177,58,2.66,0.26,11.65,0.26,0.60,7.11,19.88,3.34,4.88,1.46,2.49,1.37,4.37,3.86,6.68,9.00,15.17,4.97
95EE15W1,782,60,4,81,2,3,114,110,33,28,10,16,8,17,28,40,84,117,27,7.67,0.51,10.36,0.26,0.38,14.58,14.07,4.22,3.58,1.28,2.05,1.02,2.17,3.58,5.12,10.74,14.96,3.45
95EE16W1,945,73,1,120,1,7,110,181,37,33,12,23,8,27,31,54,81,120,26,7.72,0.11,12.70,0.11,0.74,11.64,19.15,3.92,3.49,1.27,2.43,0.85,2.86,3.28,5.71,8.57,12.70,2.75
95FF01S1,1084,13,2,90,3,10,65,246,33,53,28,28,6,63,55,119,108,111,51,1.20,0.18,8.30,0.28,0.92,6.00,22.69,3.04,4.89,2.58,2.58,0.55,5.81,5.07,10.98,9.96,10.24,4.70
95FF01S2,1346,23,1,114,5,4,95,225,40,49,40,57,10,99,52,164,132,170,66,1.71,0.07,8.47,0.37,0.30,7.06,16.72,2.97,3.64,2.97,4.23,0.74,7.36,3.86,12.18,9.81,12.63,4.90
95FF02W1,1309,95,2,124,2,10,238,185,55,38,14,24,8,64,22,91,125,154,58,7.26,0.15,9.47,0.15,0.76,18.18,14.13,4.20,2.90,1.07,1.83,0.61,4.89,1.68,6.95,9.55,11.76,4.43
95FF03W1,1458,12,5,160,6,13,114,317,67,78,30,37,5,53,61,143,116,172,69,0.82,0.34,10.97,0.41,0.89,7.82,21.74,4.60,5.35,2.06,2.54,0.34,3.64,4.18,9.81,7.96,11.80,4.73
95FF04W1,1290,111,8,105,5,2,151,215,50,56,21,27,11,61,49,75,118,181,44,8.60,0.62,8.14,0.39,0.16,11.71,16.67,3.88,4.34,1.63,2.09,0.85,4.73,3.80,5.81,9.15,14.03,3.41
95FF05W1,1139,12,1,107,1,5,108,199,53,57,18,39,11,51,59,96,86,181,55,1.05,0.09,9.39,0.09,0.44,9.48,17.47,4.65,5.00,1.58,3.42,0.97,4.48,5.18,8.43,7.55,15.89,4.83
95FF06S1,1004,10,1,96,8,5,80,158,54,35,24,34,13,43,49,112,92,141,49,1.00,0.10,9.56,0.80,0.50,7.97,15.74,5.38,3.49,2.39,3.39,1.29,4.28,4.88,11.16,9.16,14.04,4.88
95FF06S2,1054,26,1,102,6,7,95,185,48,46,14,35,8,48,44,106,85,149,49,2.47,0.09,9.68,0.57,0.66,9.01,17.55,4.55,4.36,1.33,3.32,0.76,4.55,4.17,10.06,8.06,14.14,4.65
95FF07W1,1086,6,2,120,3,6,112,239,46,76,19,15,5,32,54,87,75,145,44,0.55,0.18,11.05,0.28,0.55,10.31,22.01,4.24,7.00,1.75,1.38,0.46,2.95,4.97,8.01,6.91,13.35,4.05
95FF08W1,978,7,1,105,5,8,63,183,31,45,21,32,18,52,56,111,96,110,34,0.72,0.10,10.74,0.51,0.82,6.44,18.71,3.17,4.60,2.15,3.27,1.84,5.32,5.73,11.35,9.82,11.25,3.48
95FF09W1,1049,29,5,180,1,12,87,163,55,45,15,22,10,46,51,64,71,149,44,2.76,0.48,17.16,0.10,1.14,8.29,15.54,5.24,4.29,1.43,2.10,0.95,4.39,4.86,6.10,6.77,14.20,4.19
95FF10W1,1744,76,6,165,11,5,233,291,67,45,28,52,11,89,66,162,145,224,68,4.36,0.34,9.46,0.63,0.29,13.36,16.69,3.84,2.58,1.61,2.98,0.63,5.10,3.78,9.29,8.31,12.84,3.90
95FF11W1,1292,109,8,118,2,9,201,189,44,33,15,27,8,51,55,80,127,168,48,8.44,0.62,9.13,0.15,0.70,15.56,14.63,3.41,2.55,1.16,2.09,0.62,3.95,4.26,6.19,9.83,13.00,3.72
95FF12W1,1345,34,4,177,6,10,136,230,51,68,30,37,8,59,59,116,108,175,37,2.53,0.30,13.16,0.45,0.74,10.11,17.10,3.79,5.06,2.23,2.75,0.59,4.39,4.39,8.62,8.03,13.01,2.75
95FF13W1,1288,68,7,119,4,11,121,229,78,53,31,17,10,67,37,93,114,195,34,5.28,0.54,9.24,0.31,0.85,9.39,17.78,6.06,4.11,2.41,1.32,0.78,5.20,2.87,7.22,8.85,15.14,2.64
95FF14W1,1194,75,3,98,4,11,110,212,36,40,28,30,6,69,48,99,127,150,48,6.28,0.25,8.21,0.34,0.92,9.21,17.76,3.02,3.35,2.35,2.51,0.50,5.78,4.02,8.29,10.64,12.56,4.02
95FF15W1,1145,28,3,115,4,13,140,244,73,44,13,20,8,42,44,70,85,148,51,2.45,0.26,10.04,0.35,1.14,12.23,21.31,6.38,3.84,1.14,1.75,0.70,3.67,3.84,6.11,7.42,12.93,4.45
95FF16W1,1089,10,4,119,7,11,83,208,26,46,21,34,8,51,60,117,114,132,38,0.92,0.37,10.93,0.64,1.01,7.62,19.10,2.39,4.22,1.93,3.12,0.73,4.68,5.51,10.74,10.47,12.12,3.49
95FF17W1,727,8,0,84,2,8,59,166,25,48,14,10,4,24,46,54,42,95,38,1.10,0,11.55,0.28,1.10,8.12,22.83,3.44,6.60,1.93,1.38,0.55,3.30,6.33,7.43,5.78,13.07,5.23
95GG01S1,641,0,1,20,3,2,42,119,33,32,17,28,3,21,25,77,69,106,43,0,0.16,3.12,0.47,0.31,6.55,18.56,5.15,4.99,2.65,4.37,0.47,3.28,3.90,12.01,10.76,16.54,6.71
95GG01S2,548,0,0,30,1,3,28,97,37,29,12,22,6,25,30,49,64,82,33,0,0,5.47,0.18,0.55,5.11,17.70,6.75,5.29,2.19,4.01,1.09,4.56,5.47,8.94,11.68,14.96,6.02
95GG01S3,616,0,0,21,2,4,35,111,24,48,13,22,6,22,24,41,80,127,36,0,0,3.41,0.32,0.65,5.68,18.02,3.90,7.79,2.11,3.57,0.97,3.57,3.90,6.66,12.99,20.62,5.84
95GG02S1,493,1,0,17,1,7,25,118,44,36,15,28,1,28,18,28,34,61,31,0.20,0,3.45,0.20,1.42,5.07,23.94,8.92,7.30,3.04,5.68,0.20,5.68,3.65,5.68,6.90,12.37,6.29
95GG02S2,536,2,0,24,2,5,17,105,45,63,14,19,4,10,28,48,52,60,38,0.37,0,4.48,0.37,0.93,3.17,19.59,8.40,11.75,2.61,3.54,0.75,1.87,5.22,8.96,9.70,11.19,7.09
95GG02S3,546,0,0,18,1,6,34,121,39,46,17,23,6,20,23,31,48,83,30,0,0,3.30,0.18,1.10,6.23,22.16,7.14,8.42,3.11,4.21,1.10,3.66,4.21,5.68,8.79,15.20,5.49
95GG03S1,1011,2,0,49,10,7,43,109,15,45,61,60,21,90,24,133,114,174,54,0.20,0,4.85,0.99,0.69,4.25,10.78,1.48,4.45,6.03,5.93,2.08,8.90,2.37,13.16,11.28,17.21,5.34
95GG03S2,950,1,1,56,4,6,24,128,28,58,43,33,12,86,28,99,129,155,59,0.11,0.11,5.89,0.42,0.63,2.53,13.47,2.95,6.11,4.53,3.47,1.26,9.05,2.95,10.42,13.58,16.32,6.21
95GG03S3,1116,3,2,66,5,8,37,169,37,75,64,57,13,97,37,112,95,163,76,0.27,0.18,5.91,0.45,0.72,3.32,15.14,3.32,6.72,5.73,5.11,1.16,8.69,3.32,10.04,8.51,14.61,6.81
95GG04S1,568,0,0,34,2,3,30,80,25,68,40,27,3,20,32,46,32,89,37,0,0,5.99,0.35,0.53,5.28,14.08,4.40,11.97,7.04,4.75,0.53,3.52,5.63,8.10,5.63,15.67,6.51
95GG04S2,454,0,0,28,2,4,22,78,37,69,5,19,6,13,26,25,36,49,35,0,0,6.17,0.44,0.88,4.85,17.18,8.15,15.20,1.10,4.19,1.32,2.86,5.73,5.51,7.93,10.79,7.71
95GG04S3,607,0,0,47,6,7,29,110,32,65,20,20,2,13,46,57,28,90,35,0,0,7.74,0.99,1.15,4.78,18.12,5.27,10.71,3.29,3.29,0.33,2.14,7.58,9.39,4.61,14.83,5.77
95GG05S1,1055,1,1,51,3,3,21,119,21,98,67,38,8,99,42,125,126,172,60,0.09,0.09,4.83,0.28,0.28,1.99,11.28,1.99,9.29,6.35,3.60,0.76,9.38,3.98,11.85,11.94,16.30,5.69
95GG05S2,1269,0,2,68,3,9,32,134,34,103,64,62,13,99,51,137,158,189,111,0,0.16,5.36,0.24,0.71,2.52,10.56,2.68,8.12,5.04,4.89,1.02,7.80,4.02,10.80,12.45,14.89,8.75
95GG05S3,1157,0,1,41,4,5,41,163,27,115,84,58,8,99,51,111,120,157,72,0,0.09,3.54,0.35,0.43,3.54,14.09,2.33,9.94,7.26,5.01,0.69,8.56,4.41,9.59,10.37,13.57,6.22
95GG06S1,731,0,0,67,4,18,33,138,31,37,9,24,4,20,66,58,56,120,46,0,0,9.17,0.55,2.46,4.51,18.88,4.24,5.06,1.23,3.28,0.55,2.74,9.03,7.93,7.66,16.42,6.29
95GG06S2,802,0,0,71,6,8,44,159,44,48,23,27,7,27,51,75,69,103,40,0,0,8.85,0.75,1.00,5.49,19.83,5.49,5.99,2.87,3.37,0.87,3.37,6.36,9.35,8.60,12.84,4.99
95GG06S3,904,0,0,80,6,9,50,156,51,49,19,33,5,42,49,96,92,110,57,0,0,8.85,0.66,1.00,5.53,17.26,5.64,5.42,2.10,3.65,0.55,4.65,5.42,10.62,10.18,12.17,6.31
95GG07S1,748,0,0,36,3,6,24,107,26,43,13,30,13,27,31,60,63,233,33,0,0,4.81,0.40,0.80,3.21,14.30,3.48,5.75,1.74,4.01,1.74,3.61,4.14,8.02,8.42,31.15,4.41
95GG07S2,578,1,0,26,3,5,20,88,14,42,14,26,4,16,39,57,37,153,33,0.17,0,4.50,0.52,0.87,3.46,15.22,2.42,7.27,2.42,4.50,0.69,2.77,6.75,9.86,6.40,26.47,5.71
95GG07S3,648,0,1,33,3,5,27,120,34,39,21,22,9,19,31,53,54,154,23,0,0.15,5.09,0.46,0.77,4.17,18.52,5.25,6.02,3.24,3.40,1.39,2.93,4.78,8.18,8.33,23.77,3.55
95GG08S1,600,1,1,28,4,4,36,109,36,25,23,25,9,30,17,58,68,85,41,0.17,0.17,4.67,0.67,0.67,6.00,18.17,6.00,4.17,3.83,4.17,1.50,5.00,2.83,9.67,11.33,14.17,6.83
95GG08S2,668,0,0,47,1,9,35,119,45,61,15,21,7,26,55,50,62,72,43,0,0,7.04,0.15,1.35,5.24,17.81,6.74,9.13,2.25,3.14,1.05,3.89,8.23,7.49,9.28,10.78,6.44
95GG08S3,817,0,0,46,3,7,27,140,46,69,35,31,13,51,41,77,48,132,51,0,0,5.63,0.37,0.86,3.30,17.14,5.63,8.45,4.28,3.79,1.59,6.24,5.02,9.42,5.88,16.16,6.24
95GG09S1,973,1,1,53,5,0,27,143,27,33,57,51,17,104,27,116,107,141,63,0.10,0.10,5.45,0.51,0,2.77,14.70,2.77,3.39,5.86,5.24,1.75,10.69,2.77,11.92,11.00,14.49,6.47
95GG09S2,948,2,0,78,4,6,38,170,37,33,44,46,8,61,41,128,86,121,45,0.21,0,8.23,0.42,0.63,4.01,17.93,3.90,3.48,4.64,4.85,0.84,6.43,4.32,13.50,9.07,12.76,4.75
95GG09S3,971,1,1,56,1,7,34,181,55,60,37,44,7,37,59,105,88,159,39,0.10,0.10,5.77,0.10,0.72,3.50,18.64,5.66,6.18,3.81,4.53,0.72,3.81,6.08,10.81,9.06,16.37,4.02
95GG10S1,874,2,3,70,3,11,31,177,29,99,30,33,5,37,56,48,55,145,40,0.23,0.34,8.01,0.34,1.26,3.55,20.25,3.32,11.33,3.43,3.78,0.57,4.23,6.41,5.49,6.29,16.59,4.58
95GG10S2,970,2,0,61,6,14,42,165,29,90,34,46,4,42,80,60,82,164,49,0.21,0,6.29,0.62,1.44,4.33,17.01,2.99,9.28,3.51,4.74,0.41,4.33,8.25,6.19,8.45,16.91,5.05
95GG11S1,858,2,2,71,2,3,26,149,39,71,37,35,8,48,55,87,69,109,45,0.23,0.23,8.28,0.23,0.35,3.03,17.37,4.55,8.28,4.31,4.08,0.93,5.59,6.41,10.14,8.04,12.70,5.24
95GG11S2,819,2,0,52,4,3,36,115,24,44,44,48,10,81,25,94,87,110,40,0.24,0,6.35,0.49,0.37,4.40,14.04,2.93,5.37,5.37,5.86,1.22,9.89,3.05,11.48,10.62,13.43,4.88
95GG11S3,977,0,0,67,3,9,37,173,39,92,42,53,20,63,59,101,73,113,33,0,0,6.86,0.31,0.92,3.79,17.71,3.99,9.42,4.30,5.42,2.05,6.45,6.04,10.34,7.47,11.57,3.38
95GG12S1,850,0,0,25,6,1,23,245,11,120,25,23,5,59,30,40,108,82,47,0,0,2.94,0.71,0.12,2.71,28.82,1.29,14.12,2.94,2.71,0.59,6.94,3.53,4.71,12.71,9.65,5.53
95GG12S2,1030,2,0,26,0,1,13,347,14,213,41,35,7,51,25,36,83,79,57,0.19,0,2.52,0,0.10,1.26,33.69,1.36,20.68,3.98,3.40,0.68,4.95,2.43,3.50,8.06,7.67,5.53
95GG12S3,864,1,1,25,1,2,15,276,13,143,40,22,5,53,23,38,99,72,35,0.12,0.12,2.89,0.12,0.23,1.74,31.94,1.50,16.55,4.63,2.55,0.58,6.13,2.66,4.40,11.46,8.33,4.05
95GG12S4,960,0,0,33,2,2,17,272,14,163,62,47,14,45,40,59,72,73,45,0,0,3.44,0.21,0.21,1.77,28.33,1.46,16.98,6.46,4.90,1.46,4.69,4.17,6.15,7.50,7.60,4.69
95GG12S5,857,0,0,30,2,6,20,151,23,119,41,68,12,48,56,53,72,94,62,0,0,3.50,0.23,0.70,2.33,17.62,2.68,13.89,4.78,7.93,1.40,5.60,6.53,6.18,8.40,10.97,7.23
95GG13S1,529,0,0,52,1,9,25,90,41,31,17,13,7,14,36,46,47,66,34,0,0,9.83,0.19,1.70,4.73,17.01,7.75,5.86,3.21,2.46,1.32,2.65,6.81,8.70,8.88,12.48,6.43
95GG13S2,802,2,1,40,3,3,41,92,35,43,49,33,13,74,19,73,131,110,40,0.25,0.12,4.99,0.37,0.37,5.11,11.47,4.36,5.36,6.11,4.11,1.62,9.23,2.37,9.10,16.33,13.72,4.99
95GG13S3,692,0,0,58,0,3,33,135,42,35,23,33,7,39,40,51,62,102,29,0,0,8.38,0,0.43,4.77,19.51,6.07,5.06,3.32,4.77,1.01,5.64,5.78,7.37,8.96,14.74,4.19
95GG14S1,783,1,0,65,2,6,40,102,32,40,25,28,17,43,20,76,111,132,43,0.13,0,8.30,0.26,0.77,5.11,13.03,4.09,5.11,3.19,3.58,2.17,5.49,2.55,9.71,14.18,16.86,5.49
95GG14S2,773,1,0,34,2,1,35,100,17,23,28,46,17,64,21,80,139,132,33,0.13,0,4.40,0.26,0.13,4.53,12.94,2.20,2.98,3.62,5.95,2.20,8.28,2.72,10.35,17.98,17.08,4.27
95GG14S3,812,0,0,59,3,7,29,130,41,34,33,33,11,49,42,88,87,126,40,0,0,7.27,0.37,0.86,3.57,16.01,5.05,4.19,4.06,4.06,1.35,6.03,5.17,10.84,10.71,15.52,4.93
95GG15S1,851,3,0,49,7,4,49,94,12,22,48,51,14,84,23,107,112,124,48,0.35,0,5.76,0.82,0.47,5.76,11.05,1.41,2.59,5.64,5.99,1.65,9.87,2.70,12.57,13.16,14.57,5.64
95GG15S2,1076,0,0,63,8,4,35,124,34,45,51,54,17,81,27,163,143,173,54,0,0,5.86,0.74,0.37,3.25,11.52,3.16,4.18,4.74,5.02,1.58,7.53,2.51,15.15,13.29,16.08,5.02
95GG15S3,827,0,0,58,3,3,36,103,27,46,31,42,4,49,30,112,89,133,61,0,0,7.01,0.36,0.36,4.35,12.45,3.26,5.56,3.75,5.08,0.48,5.93,3.63,13.54,10.76,16.08,7.38
95GG16S1,844,0,1,34,5,6,20,135,54,54,48,29,12,49,26,61,101,170,39,0,0.12,4.03,0.59,0.71,2.37,16.00,6.40,6.40,5.69,3.44,1.42,5.81,3.08,7.23,11.97,20.14,4.62
95GG16S2,860,0,0,42,3,2,47,125,36,59,45,35,16,51,36,86,121,111,45,0,0,4.88,0.35,0.23,5.47,14.53,4.19,6.86,5.23,4.07,1.86,5.93,4.19,10.00,14.07,12.91,5.23
95GG16S3,700,1,0,36,1,13,39,88,33,36,23,31,8,46,32,79,74,119,41,0.14,0,5.14,0.14,1.86,5.57,12.57,4.71,5.14,3.29,4.43,1.14,6.57,4.57,11.29,10.57,17.00,5.86
95GG17S1,683,1,0,27,0,6,41,135,42,52,18,30,8,26,22,54,70,105,46,0.15,0,3.95,0,0.88,6.00,19.77,6.15,7.61,2.64,4.39,1.17,3.81,3.22,7.91,10.25,15.37,6.73
95GG17S2,726,1,1,44,3,3,42,138,51,35,26,24,8,32,18,78,70,115,37,0.14,0.14,6.06,0.41,0.41,5.79,19.01,7.02,4.82,3.58,3.31,1.10,4.41,2.48,10.74,9.64,15.84,5.10
95GG17S3,572,0,0,41,0,6,33,88,38,33,15,29,15,19,37,40,41,83,54,0,0,7.17,0,1.05,5.77,15.38,6.64,5.77,2.62,5.07,2.62,3.32,6.47,6.99,7.17,14.51,9.44
95GG18S1,754,0,0,51,3,9,37,113,39,57,12,27,4,23,31,72,61,175,40,0,0,6.76,0.40,1.19,4.91,14.99,5.17,7.56,1.59,3.58,0.53,3.05,4.11,9.55,8.09,23.21,5.31
95GG18S2,857,2,0,40,4,6,46,141,44,63,18,30,10,40,42,65,50,192,64,0.23,0,4.67,0.47,0.70,5.37,16.45,5.13,7.35,2.10,3.50,1.17,4.67,4.90,7.58,5.83,22.40,7.47
95GG19S1,468,0,0,35,1,8,34,93,27,19,8,9,7,16,36,30,35,90,20,0,0,7.48,0.21,1.71,7.26,19.87,5.77,4.06,1.71,1.92,1.50,3.42,7.69,6.41,7.48,19.23,4.27
95GG19S2,729,0,0,55,5,6,35,159,39,51,23,10,6,31,55,47,52,112,43,0,0,7.54,0.69,0.82,4.80,21.81,5.35,7.00,3.16,1.37,0.82,4.25,7.54,6.45,7.13,15.36,5.90
95GG20S1,1171,0,3,72,6,10,49,229,55,91,80,73,13,67,80,80,69,131,63,0,0.26,6.15,0.51,0.85,4.18,19.56,4.70,7.77,6.83,6.23,1.11,5.72,6.83,6.83,5.89,11.19,5.38
95GG20S2,664,1,0,44,3,5,34,109,39,54,19,26,8,21,53,36,44,117,51,0.15,0,6.63,0.45,0.75,5.12,16.42,5.87,8.13,2.86,3.92,1.20,3.16,7.98,5.42,6.63,17.62,7.68
95GG21S1,382,0,1,14,0,2,12,72,14,39,10,6,4,12,26,27,19,103,21,0,0.26,3.66,0,0.52,3.14,18.85,3.66,10.21,2.62,1.57,1.05,3.14,6.81,7.07,4.97,26.96,5.50
95GG21S2,428,0,0,13,0,1,23,83,24,39,6,12,1,14,24,39,36,86,27,0,0,3.04,0,0.23,5.37,19.39,5.61,9.11,1.40,2.80,0.23,3.27,5.61,9.11,8.41,20.09,6.31
95GG21S3,661,1,0,27,3,7,32,106,24,68,56,34,10,19,40,48,38,120,28,0.15,0,4.08,0.45,1.06,4.84,16.04,3.63,10.29,8.47,5.14,1.51,2.87,6.05,7.26,5.75,18.15,4.24
95GG22S1,721,0,0,40,0,4,37,121,31,34,26,32,5,34,21,77,95,125,39,0,0,5.55,0,0.55,5.13,16.78,4.30,4.72,3.61,4.44,0.69,4.72,2.91,10.68,13.18,17.34,5.41
95GG22S2,732,0,0,40,1,7,40,136,40,35,12,19,6,31,22,78,86,136,43,0,0,5.46,0.14,0.96,5.46,18.58,5.46,4.78,1.64,2.60,0.82,4.23,3.01,10.66,11.75,18.58,5.87
95GG22S3,645,0,0,32,2,3,51,96,40,45,28,29,14,12,24,51,68,120,30,0,0,4.96,0.31,0.47,7.91,14.88,6.20,6.98,4.34,4.50,2.17,1.86,3.72,7.91,10.54,18.60,4.65
95GG23S1,693,0,0,42,4,4,26,144,17,31,28,34,8,52,21,50,79,127,26,0,0,6.06,0.58,0.58,3.75,20.78,2.45,4.47,4.04,4.91,1.15,7.50,3.03,7.22,11.40,18.33,3.75
95GG23S2,688,0,0,28,5,5,25,92,22,28,28,35,12,49,7,80,117,123,32,0,0,4.07,0.73,0.73,3.63,13.37,3.20,4.07,4.07,5.09,1.74,7.12,1.02,11.63,17.01,17.88,4.65
95GG23S3,801,0,1,47,5,8,14,148,29,43,25,37,8,50,29,73,103,151,30,0,0.12,5.87,0.62,1.00,1.75,18.48,3.62,5.37,3.12,4.62,1.00,6.24,3.62,9.11,12.86,18.85,3.75
95GG24S1,566,2,1,31,2,4,28,99,21,24,26,29,3,32,19,63,65,78,39,0.35,0.18,5.48,0.35,0.71,4.95,17.49,3.71,4.24,4.59,5.12,0.53,5.65,3.36,11.13,11.48,13.78,6.89
95GG24S2,701,0,2,62,4,8,50,151,37,39,19,26,6,25,34,49,50,99,40,0,0.29,8.84,0.57,1.14,7.13,21.54,5.28,5.56,2.71,3.71,0.86,3.57,4.85,6.99,7.13,14.12,5.71
95GG24S3,761,2,0,37,2,3,37,115,27,35,25,34,8,87,34,62,106,110,37,0.26,0,4.86,0.26,0.39,4.86,15.11,3.55,4.60,3.29,4.47,1.05,11.43,4.47,8.15,13.93,14.45,4.86
95GG25S1,790,0,0,46,1,3,47,133,27,44,25,47,18,31,37,61,95,127,48,0,0,5.82,0.13,0.38,5.95,16.84,3.42,5.57,3.16,5.95,2.28,3.92,4.68,7.72,12.03,16.08,6.08
95GG25S2,779,0,1,34,3,4,51,127,46,72,16,20,5,26,26,83,73,150,42,0,0.13,4.36,0.39,0.51,6.55,16.30,5.91,9.24,2.05,2.57,0.64,3.34,3.34,10.65,9.37,19.26,5.39
