GeographyCode,KS302NI0001,KS302NI0002,KS302NI0003,KS302NI0004,KS302NI0005,KS302NI0006,KS302NI0007,KS302NI0008,KS302NI0009,KS302NI0010,KS302NI0011,KS302NI0012,KS302NI0013,KS302NI0014,KS302NI0015,KS302NI0016,KS302NI0017,KS302NI0018,KS302NI0019,KS302NI0020,KS302NI0021,KS302NI0022,KS302NI0023,KS302NI0024,KS302NI0025
95MM22S2,1253,77,27,20,196,18,80,146,113,21,112,93,799,6.15,2.15,1.60,15.64,1.44,6.38,11.65,9.02,1.68,8.94,7.42,63.77
95MM23W1,2521,105,61,48,396,62,251,336,271,71,172,170,1608,4.17,2.42,1.90,15.71,2.46,9.96,13.33,10.75,2.82,6.82,6.74,63.78
95MM24W1,2503,121,42,48,377,68,230,327,326,49,174,181,1521,4.83,1.68,1.92,15.06,2.72,9.19,13.06,13.02,1.96,6.95,7.23,60.77
95MM25S1,1289,42,15,16,190,44,167,169,187,30,98,91,790,3.26,1.16,1.24,14.74,3.41,12.96,13.11,14.51,2.33,7.60,7.06,61.29
95MM25S2,1458,45,20,28,184,44,135,168,175,47,73,66,988,3.09,1.37,1.92,12.62,3.02,9.26,11.52,12.00,3.22,5.01,4.53,67.76
95MM25S3,1559,37,17,18,137,44,133,124,155,29,74,75,1113,2.37,1.09,1.15,8.79,2.82,8.53,7.95,9.94,1.86,4.75,4.81,71.39
95MM25S4,2057,60,24,30,179,44,136,169,190,27,99,95,1495,2.92,1.17,1.46,8.70,2.14,6.61,8.22,9.24,1.31,4.81,4.62,72.68
95MM26S1,1745,66,24,33,227,62,148,212,190,39,104,112,1138,3.78,1.38,1.89,13.01,3.55,8.48,12.15,10.89,2.23,5.96,6.42,65.21
95MM26S2,1386,80,16,22,171,27,77,142,115,22,104,70,939,5.77,1.15,1.59,12.34,1.95,5.56,10.25,8.30,1.59,7.50,5.05,67.75
95MM27S1,2002,127,77,58,354,82,270,263,280,93,177,136,1174,6.34,3.85,2.90,17.68,4.10,13.49,13.14,13.99,4.65,8.84,6.79,58.64
95MM27S2,1831,96,43,36,176,45,160,148,147,37,105,78,1242,5.24,2.35,1.97,9.61,2.46,8.74,8.08,8.03,2.02,5.73,4.26,67.83
95MM28W1,2351,140,60,49,401,68,286,328,314,125,202,174,1364,5.95,2.55,2.08,17.06,2.89,12.17,13.95,13.36,5.32,8.59,7.40,58.02
95MM29W1,3410,140,45,48,353,80,304,312,302,61,197,160,2365,4.11,1.32,1.41,10.35,2.35,8.91,9.15,8.86,1.79,5.78,4.69,69.35
95MM30W1,2083,146,53,35,379,59,225,333,276,58,176,153,1228,7.01,2.54,1.68,18.19,2.83,10.80,15.99,13.25,2.78,8.45,7.35,58.95
95NN01S1,1492,75,37,40,229,51,126,180,170,48,124,94,915,5.03,2.48,2.68,15.35,3.42,8.45,12.06,11.39,3.22,8.31,6.30,61.33
95NN01S2,1686,79,25,30,207,55,80,187,164,25,127,94,1093,4.69,1.48,1.78,12.28,3.26,4.74,11.09,9.73,1.48,7.53,5.58,64.83
95NN02W1,2211,110,32,30,244,48,89,213,201,33,171,131,1476,4.98,1.45,1.36,11.04,2.17,4.03,9.63,9.09,1.49,7.73,5.92,66.76
95NN03S1,1319,76,21,12,150,26,75,133,123,14,100,72,871,5.76,1.59,0.91,11.37,1.97,5.69,10.08,9.33,1.06,7.58,5.46,66.03
95NN03S2,1577,113,66,74,205,102,141,187,151,86,150,95,1007,7.17,4.19,4.69,13.00,6.47,8.94,11.86,9.58,5.45,9.51,6.02,63.86
95NN04W1,2934,169,52,113,384,123,319,324,342,70,194,184,1828,5.76,1.77,3.85,13.09,4.19,10.87,11.04,11.66,2.39,6.61,6.27,62.30
95NN05W1,2497,126,57,56,298,73,178,266,236,55,168,126,1654,5.05,2.28,2.24,11.93,2.92,7.13,10.65,9.45,2.20,6.73,5.05,66.24
95NN06S1,1095,66,28,17,158,30,77,130,105,38,71,65,708,6.03,2.56,1.55,14.43,2.74,7.03,11.87,9.59,3.47,6.48,5.94,64.66
95NN06S2,2447,73,35,53,254,66,141,214,182,72,129,133,1747,2.98,1.43,2.17,10.38,2.70,5.76,8.75,7.44,2.94,5.27,5.44,71.39
95NN07S1,1687,57,19,28,175,56,113,154,163,22,91,81,1185,3.38,1.13,1.66,10.37,3.32,6.70,9.13,9.66,1.30,5.39,4.80,70.24
95NN07S2,1571,80,40,37,237,66,99,179,171,34,120,77,986,5.09,2.55,2.36,15.09,4.20,6.30,11.39,10.88,2.16,7.64,4.90,62.76
95NN08S1,1501,75,21,10,163,29,67,146,127,16,86,87,1037,5.00,1.40,0.67,10.86,1.93,4.46,9.73,8.46,1.07,5.73,5.80,69.09
95NN08S2,1768,82,20,20,173,47,52,149,178,16,113,85,1260,4.64,1.13,1.13,9.79,2.66,2.94,8.43,10.07,0.90,6.39,4.81,71.27
95NN09S1,1695,80,11,13,117,31,42,110,122,16,87,73,1261,4.72,0.65,0.77,6.90,1.83,2.48,6.49,7.20,0.94,5.13,4.31,74.40
95NN09S2,1326,89,26,11,161,19,60,144,120,24,104,76,889,6.71,1.96,0.83,12.14,1.43,4.52,10.86,9.05,1.81,7.84,5.73,67.04
95NN10S1,1507,117,49,42,263,55,114,165,161,57,139,89,895,7.76,3.25,2.79,17.45,3.65,7.56,10.95,10.68,3.78,9.22,5.91,59.39
95NN10S2,1686,77,23,23,138,40,55,125,134,16,102,86,1213,4.57,1.36,1.36,8.19,2.37,3.26,7.41,7.95,0.95,6.05,5.10,71.95
95NN11S1,1784,74,29,30,207,71,107,168,175,22,109,92,1200,4.15,1.63,1.68,11.60,3.98,6.00,9.42,9.81,1.23,6.11,5.16,67.26
95NN11S2,2092,73,22,16,172,38,73,151,132,14,99,111,1548,3.49,1.05,0.76,8.22,1.82,3.49,7.22,6.31,0.67,4.73,5.31,74.00
95NN12W1,2851,125,41,38,317,72,140,264,222,42,172,148,1988,4.38,1.44,1.33,11.12,2.53,4.91,9.26,7.79,1.47,6.03,5.19,69.73
95NN13W1,3058,157,37,60,331,73,133,270,218,67,193,156,2163,5.13,1.21,1.96,10.82,2.39,4.35,8.83,7.13,2.19,6.31,5.10,70.73
95NN14S1,1781,68,18,32,202,50,110,182,154,25,112,91,1220,3.82,1.01,1.80,11.34,2.81,6.18,10.22,8.65,1.40,6.29,5.11,68.50
95NN14S2,1778,82,21,28,133,46,65,125,110,17,73,65,1343,4.61,1.18,1.57,7.48,2.59,3.66,7.03,6.19,0.96,4.11,3.66,75.53
95NN15W1,2994,188,56,74,355,75,169,311,305,80,216,152,1981,6.28,1.87,2.47,11.86,2.51,5.64,10.39,10.19,2.67,7.21,5.08,66.17
95NN16S1,1601,101,36,24,178,16,61,118,116,29,101,64,1123,6.31,2.25,1.50,11.12,1.00,3.81,7.37,7.25,1.81,6.31,4.00,70.14
95NN16S2,1693,104,23,19,133,37,43,130,114,10,83,78,1238,6.14,1.36,1.12,7.86,2.19,2.54,7.68,6.73,0.59,4.90,4.61,73.12
95NN17W1,2256,107,35,44,293,74,203,281,207,44,146,158,1431,4.74,1.55,1.95,12.99,3.28,9.00,12.46,9.18,1.95,6.47,7.00,63.43
95NN18S1,1179,76,27,30,169,56,102,145,146,29,88,104,717,6.45,2.29,2.54,14.33,4.75,8.65,12.30,12.38,2.46,7.46,8.82,60.81
95NN18S2,1523,90,31,47,161,73,82,132,97,48,114,82,1048,5.91,2.04,3.09,10.57,4.79,5.38,8.67,6.37,3.15,7.49,5.38,68.81
95NN19S1,1695,67,19,15,155,35,73,129,114,24,92,88,1203,3.95,1.12,0.88,9.14,2.06,4.31,7.61,6.73,1.42,5.43,5.19,70.97
95NN19S2,1686,101,23,24,137,35,60,126,116,15,95,74,1197,5.99,1.36,1.42,8.13,2.08,3.56,7.47,6.88,0.89,5.63,4.39,71.00
95NN20W1,3001,142,31,55,327,100,133,257,204,39,198,151,2088,4.73,1.03,1.83,10.90,3.33,4.43,8.56,6.80,1.30,6.60,5.03,69.58
95NN21W1,2687,141,55,37,336,73,175,291,262,63,196,160,1741,5.25,2.05,1.38,12.50,2.72,6.51,10.83,9.75,2.34,7.29,5.95,64.79
95NN22W1,2686,152,49,33,294,49,107,248,235,31,181,148,1837,5.66,1.82,1.23,10.95,1.82,3.98,9.23,8.75,1.15,6.74,5.51,68.39
95NN23S1,1566,54,25,28,151,38,58,134,112,20,88,69,1149,3.45,1.60,1.79,9.64,2.43,3.70,8.56,7.15,1.28,5.62,4.41,73.37
95NN23S2,1821,85,33,52,202,63,106,183,148,45,125,78,1272,4.67,1.81,2.86,11.09,3.46,5.82,10.05,8.13,2.47,6.86,4.28,69.85
95OO01W1,2592,130,52,78,295,70,121,219,163,67,135,116,1888,5.02,2.01,3.01,11.38,2.70,4.67,8.45,6.29,2.58,5.21,4.48,72.84
95OO02W1,2166,106,36,23,190,28,69,171,136,25,101,90,1633,4.89,1.66,1.06,8.77,1.29,3.19,7.89,6.28,1.15,4.66,4.16,75.39
95OO03W1,2651,141,38,53,278,47,135,238,176,45,169,92,1911,5.32,1.43,2.00,10.49,1.77,5.09,8.98,6.64,1.70,6.37,3.47,72.09
95OO04W1,2515,108,43,55,283,63,139,254,174,40,166,104,1805,4.29,1.71,2.19,11.25,2.50,5.53,10.10,6.92,1.59,6.60,4.14,71.77
95OO05W1,2730,97,39,74,291,67,226,262,239,87,160,139,1927,3.55,1.43,2.71,10.66,2.45,8.28,9.60,8.75,3.19,5.86,5.09,70.59
95OO06W1,2860,104,38,27,220,49,119,197,176,31,142,113,2162,3.64,1.33,0.94,7.69,1.71,4.16,6.89,6.15,1.08,4.97,3.95,75.59
95OO07W1,2510,122,33,37,236,40,106,220,172,28,135,127,1827,4.86,1.31,1.47,9.40,1.59,4.22,8.76,6.85,1.12,5.38,5.06,72.79
95OO08W1,2713,114,40,54,282,56,130,209,200,52,139,148,1948,4.20,1.47,1.99,10.39,2.06,4.79,7.70,7.37,1.92,5.12,5.46,71.80
95OO09W1,2252,106,46,45,231,36,84,208,151,55,142,100,1650,4.71,2.04,2.00,10.26,1.60,3.73,9.24,6.71,2.44,6.31,4.44,73.27
95OO10W1,3530,129,69,73,480,63,269,397,334,89,206,200,2404,3.65,1.95,2.07,13.60,1.78,7.62,11.25,9.46,2.52,5.84,5.67,68.10
95OO11W1,2485,89,50,41,342,45,219,305,240,55,135,135,1683,3.58,2.01,1.65,13.76,1.81,8.81,12.27,9.66,2.21,5.43,5.43,67.73
95OO12W1,2803,115,32,36,282,54,151,240,219,44,150,137,2018,4.10,1.14,1.28,10.06,1.93,5.39,8.56,7.81,1.57,5.35,4.89,71.99
95OO13W1,2716,99,32,24,192,33,130,190,171,23,102,113,2100,3.65,1.18,0.88,7.07,1.22,4.79,7.00,6.30,0.85,3.76,4.16,77.32
95OO14W1,2588,98,31,36,243,43,115,200,172,32,141,104,1914,3.79,1.20,1.39,9.39,1.66,4.44,7.73,6.65,1.24,5.45,4.02,73.96
95OO15W1,2357,84,48,42,294,59,181,247,200,43,147,128,1640,3.56,2.04,1.78,12.47,2.50,7.68,10.48,8.49,1.82,6.24,5.43,69.58
95OO16W1,2114,106,41,29,222,58,110,221,189,31,148,84,1469,5.01,1.94,1.37,10.50,2.74,5.20,10.45,8.94,1.47,7.00,3.97,69.49
95OO17W1,2724,119,43,33,256,41,118,258,175,32,189,122,1967,4.37,1.58,1.21,9.40,1.51,4.33,9.47,6.42,1.17,6.94,4.48,72.21
95OO18W1,2891,119,33,27,247,41,137,208,167,42,157,137,2165,4.12,1.14,0.93,8.54,1.42,4.74,7.19,5.78,1.45,5.43,4.74,74.89
95OO19W1,3009,138,57,43,275,62,117,235,196,47,154,127,2258,4.59,1.89,1.43,9.14,2.06,3.89,7.81,6.51,1.56,5.12,4.22,75.04
95OO20W1,2189,117,41,38,290,30,126,231,189,39,149,131,1488,5.34,1.87,1.74,13.25,1.37,5.76,10.55,8.63,1.78,6.81,5.98,67.98
95OO21W1,2351,101,42,38,264,44,160,232,206,45,151,123,1647,4.30,1.79,1.62,11.23,1.87,6.81,9.87,8.76,1.91,6.42,5.23,70.06
95OO22W1,3106,100,43,46,298,69,164,271,233,39,156,158,2284,3.22,1.38,1.48,9.59,2.22,5.28,8.73,7.50,1.26,5.02,5.09,73.54
95PP01W1,2586,188,45,23,231,52,108,235,161,21,163,132,1804,7.27,1.74,0.89,8.93,2.01,4.18,9.09,6.23,0.81,6.30,5.10,69.76
95PP02W1,2541,143,43,41,269,50,103,208,213,51,127,126,1786,5.63,1.69,1.61,10.59,1.97,4.05,8.19,8.38,2.01,5.00,4.96,70.29
95PP03W1,2540,119,45,57,291,63,119,270,171,57,132,139,1781,4.69,1.77,2.24,11.46,2.48,4.69,10.63,6.73,2.24,5.20,5.47,70.12
95PP04W1,3185,161,56,35,283,58,104,265,229,40,192,141,2330,5.05,1.76,1.10,8.89,1.82,3.27,8.32,7.19,1.26,6.03,4.43,73.16
95PP05W1,2367,104,34,44,247,49,66,208,175,33,164,99,1680,4.39,1.44,1.86,10.44,2.07,2.79,8.79,7.39,1.39,6.93,4.18,70.98
95PP06S1,1992,75,22,57,187,60,172,166,145,54,114,85,1419,3.77,1.10,2.86,9.39,3.01,8.63,8.33,7.28,2.71,5.72,4.27,71.23
95PP06S2,1884,114,44,54,223,57,114,177,132,56,123,129,1301,6.05,2.34,2.87,11.84,3.03,6.05,9.39,7.01,2.97,6.53,6.85,69.06
95PP07W1,2812,135,56,55,281,70,128,210,193,67,173,136,2012,4.80,1.99,1.96,9.99,2.49,4.55,7.47,6.86,2.38,6.15,4.84,71.55
95PP08W1,2678,97,43,38,228,60,84,193,166,34,146,102,2017,3.62,1.61,1.42,8.51,2.24,3.14,7.21,6.20,1.27,5.45,3.81,75.32
95PP09W1,1707,117,56,50,300,58,164,248,226,86,145,128,947,6.85,3.28,2.93,17.57,3.40,9.61,14.53,13.24,5.04,8.49,7.50,55.48
95PP10W1,2387,98,38,19,217,42,90,205,178,24,142,85,1741,4.11,1.59,0.80,9.09,1.76,3.77,8.59,7.46,1.01,5.95,3.56,72.94
95PP11W1,2627,135,59,74,348,108,200,271,260,59,185,163,1705,5.14,2.25,2.82,13.25,4.11,7.61,10.32,9.90,2.25,7.04,6.20,64.90
95PP12W1,2630,133,45,52,249,77,93,210,178,52,130,115,1893,5.06,1.71,1.98,9.47,2.93,3.54,7.98,6.77,1.98,4.94,4.37,71.98
95PP13W1,2588,126,55,59,324,57,166,279,247,59,161,143,1761,4.87,2.13,2.28,12.52,2.20,6.41,10.78,9.54,2.28,6.22,5.53,68.04
95PP14S1,1555,78,26,20,169,31,87,159,121,16,91,74,1071,5.02,1.67,1.29,10.87,1.99,5.59,10.23,7.78,1.03,5.85,4.76,68.87
95PP14S2,2097,121,41,49,222,64,107,177,144,37,126,122,1449,5.77,1.96,2.34,10.59,3.05,5.10,8.44,6.87,1.76,6.01,5.82,69.10
95PP15W1,3190,185,46,36,261,58,96,261,224,29,165,131,2337,5.80,1.44,1.13,8.18,1.82,3.01,8.18,7.02,0.91,5.17,4.11,73.26
95PP16W1,1908,156,38,37,222,43,88,185,143,32,139,109,1272,8.18,1.99,1.94,11.64,2.25,4.61,9.70,7.49,1.68,7.29,5.71,66.67
95PP17W1,2580,115,51,67,336,79,166,315,241,69,191,144,1710,4.46,1.98,2.60,13.02,3.06,6.43,12.21,9.34,2.67,7.40,5.58,66.28
95PP18W1,3131,156,49,46,288,70,117,290,210,35,173,127,2274,4.98,1.56,1.47,9.20,2.24,3.74,9.26,6.71,1.12,5.53,4.06,72.63
95PP19W1,2502,98,53,37,277,63,155,266,205,45,156,109,1721,3.92,2.12,1.48,11.07,2.52,6.20,10.63,8.19,1.80,6.24,4.36,68.78
95PP20W1,3117,183,53,48,336,69,193,303,259,49,220,155,2095,5.87,1.70,1.54,10.78,2.21,6.19,9.72,8.31,1.57,7.06,4.97,67.21
95PP21W1,2167,93,32,21,183,33,103,173,133,23,121,89,1590,4.29,1.48,0.97,8.44,1.52,4.75,7.98,6.14,1.06,5.58,4.11,73.37
95PP22W1,2444,140,40,43,278,72,140,226,210,37,180,107,1655,5.73,1.64,1.76,11.37,2.95,5.73,9.25,8.59,1.51,7.36,4.38,67.72
95PP23W1,2590,142,41,50,238,72,108,232,199,44,162,104,1823,5.48,1.58,1.93,9.19,2.78,4.17,8.96,7.68,1.70,6.25,4.02,70.39
95QQ01W1,1483,121,37,29,219,40,101,194,180,32,137,97,872,8.16,2.49,1.96,14.77,2.70,6.81,13.08,12.14,2.16,9.24,6.54,58.80
95QQ02W1,2582,137,38,22,221,39,82,229,199,30,172,126,1842,5.31,1.47,0.85,8.56,1.51,3.18,8.87,7.71,1.16,6.66,4.88,71.34
95QQ03W1,1096,63,22,34,146,43,68,150,128,24,103,69,663,5.75,2.01,3.10,13.32,3.92,6.20,13.69,11.68,2.19,9.40,6.30,60.49
95QQ04W1,1635,101,30,32,201,54,97,208,197,31,122,113,1013,6.18,1.83,1.96,12.29,3.30,5.93,12.72,12.05,1.90,7.46,6.91,61.96
95QQ05W1,2875,182,38,28,286,37,93,259,213,23,209,145,1988,6.33,1.32,0.97,9.95,1.29,3.23,9.01,7.41,0.80,7.27,5.04,69.15
95QQ06W1,2041,101,38,35,237,46,118,204,172,44,124,117,1390,4.95,1.86,1.71,11.61,2.25,5.78,10.00,8.43,2.16,6.08,5.73,68.10
95QQ07W1,1817,167,74,37,283,36,147,281,231,54,186,142,1036,9.19,4.07,2.04,15.58,1.98,8.09,15.47,12.71,2.97,10.24,7.82,57.02
95QQ08W1,1455,106,37,39,275,55,109,239,194,39,160,109,806,7.29,2.54,2.68,18.90,3.78,7.49,16.43,13.33,2.68,11.00,7.49,55.40
95QQ09W1,1916,158,63,47,319,38,119,252,204,83,204,125,1120,8.25,3.29,2.45,16.65,1.98,6.21,13.15,10.65,4.33,10.65,6.52,58.46
95QQ10W1,1851,87,31,17,150,39,68,157,123,19,104,94,1354,4.70,1.67,0.92,8.10,2.11,3.67,8.48,6.65,1.03,5.62,5.08,73.15
95QQ11W1,2027,102,23,22,209,33,78,198,155,30,154,107,1392,5.03,1.13,1.09,10.31,1.63,3.85,9.77,7.65,1.48,7.60,5.28,68.67
95QQ12W1,1811,105,36,27,234,56,118,184,171,42,126,83,1181,5.80,1.99,1.49,12.92,3.09,6.52,10.16,9.44,2.32,6.96,4.58,65.21
95QQ13W1,2568,152,35,32,250,41,112,238,200,23,192,146,1782,5.92,1.36,1.25,9.74,1.60,4.36,9.27,7.79,0.90,7.48,5.69,69.39
95QQ14S1,3660,108,23,31,224,51,117,234,272,31,144,144,2840,2.95,0.63,0.85,6.12,1.39,3.20,6.39,7.43,0.85,3.93,3.93,77.60
95QQ14S2,1770,92,20,16,162,27,58,174,130,14,110,72,1265,5.20,1.13,0.90,9.15,1.53,3.28,9.83,7.34,0.79,6.21,4.07,71.47
95QQ15W1,1593,105,43,17,195,21,90,186,182,31,147,83,1004,6.59,2.70,1.07,12.24,1.32,5.65,11.68,11.42,1.95,9.23,5.21,63.03
95RR01S1,2491,98,33,28,183,41,110,174,166,18,127,118,1873,3.93,1.32,1.12,7.35,1.65,4.42,6.99,6.66,0.72,5.10,4.74,75.19
95RR01S2,1876,93,23,20,163,31,67,164,131,16,102,81,1365,4.96,1.23,1.07,8.69,1.65,3.57,8.74,6.98,0.85,5.44,4.32,72.76
95RR02W1,1753,104,21,41,216,43,94,196,178,20,134,87,1151,5.93,1.20,2.34,12.32,2.45,5.36,11.18,10.15,1.14,7.64,4.96,65.66
95RR03W1,1422,85,24,24,224,36,146,196,180,46,121,79,852,5.98,1.69,1.69,15.75,2.53,10.27,13.78,12.66,3.23,8.51,5.56,59.92
95RR04W1,2022,75,27,32,233,41,125,216,172,46,119,102,1395,3.71,1.34,1.58,11.52,2.03,6.18,10.68,8.51,2.27,5.89,5.04,68.99
95RR05S1,1275,75,12,11,140,19,71,131,92,19,112,72,877,5.88,0.94,0.86,10.98,1.49,5.57,10.27,7.22,1.49,8.78,5.65,68.78
95RR05S2,1212,61,17,42,165,45,108,132,117,38,92,86,778,5.03,1.40,3.47,13.61,3.71,8.91,10.89,9.65,3.14,7.59,7.10,64.19
95RR06W1,2206,85,22,35,205,57,109,210,131,26,130,111,1585,3.85,1.00,1.59,9.29,2.58,4.94,9.52,5.94,1.18,5.89,5.03,71.85
95RR07W1,2449,132,36,37,226,46,120,233,171,25,153,105,1734,5.39,1.47,1.51,9.23,1.88,4.90,9.51,6.98,1.02,6.25,4.29,70.80
95RR08W1,2106,75,25,19,217,36,81,195,174,26,128,90,1521,3.56,1.19,0.90,10.30,1.71,3.85,9.26,8.26,1.23,6.08,4.27,72.22
95RR09S1,2146,81,25,30,253,33,130,219,178,40,154,89,1493,3.77,1.16,1.40,11.79,1.54,6.06,10.21,8.29,1.86,7.18,4.15,69.57
95RR09S2,1525,43,12,14,69,29,84,79,79,14,47,73,1198,2.82,0.79,0.92,4.52,1.90,5.51,5.18,5.18,0.92,3.08,4.79,78.56
95RR10W1,1338,67,25,16,193,21,133,174,154,29,103,77,844,5.01,1.87,1.20,14.42,1.57,9.94,13.00,11.51,2.17,7.70,5.75,63.08
95RR11W1,2407,137,57,123,399,87,235,336,238,166,218,184,1460,5.69,2.37,5.11,16.58,3.61,9.76,13.96,9.89,6.90,9.06,7.64,60.66
95RR12W1,1452,116,32,17,201,28,87,178,123,15,123,102,932,7.99,2.20,1.17,13.84,1.93,5.99,12.26,8.47,1.03,8.47,7.02,64.19
95RR13W1,1429,115,45,42,267,52,101,205,152,45,130,77,831,8.05,3.15,2.94,18.68,3.64,7.07,14.35,10.64,3.15,9.10,5.39,58.15
95RR14W1,1969,80,20,20,175,40,72,158,118,25,108,97,1438,4.06,1.02,1.02,8.89,2.03,3.66,8.02,5.99,1.27,5.49,4.93,73.03
95RR15W1,2458,77,36,30,200,41,110,182,202,28,126,108,1797,3.13,1.46,1.22,8.14,1.67,4.48,7.40,8.22,1.14,5.13,4.39,73.11
95SS01S1,2263,130,41,37,249,75,158,283,161,54,146,128,1506,5.74,1.81,1.63,11.00,3.31,6.98,12.51,7.11,2.39,6.45,5.66,66.55
95SS01S2,2865,95,22,61,231,74,99,193,194,29,128,131,2161,3.32,0.77,2.13,8.06,2.58,3.46,6.74,6.77,1.01,4.47,4.57,75.43
95SS02S1,2233,138,23,40,205,46,93,192,162,44,156,116,1546,6.18,1.03,1.79,9.18,2.06,4.16,8.60,7.25,1.97,6.99,5.19,69.23
95SS02S2,2054,104,21,20,131,21,43,149,129,23,102,88,1557,5.06,1.02,0.97,6.38,1.02,2.09,7.25,6.28,1.12,4.97,4.28,75.80
95SS03S1,1580,90,27,18,146,29,50,125,97,13,87,84,1131,5.70,1.71,1.14,9.24,1.84,3.16,7.91,6.14,0.82,5.51,5.32,71.58
95SS03S2,1792,99,17,16,158,21,51,142,124,18,142,86,1282,5.52,0.95,0.89,8.82,1.17,2.85,7.92,6.92,1.00,7.92,4.80,71.54
95SS04S1,2325,97,33,61,282,102,164,267,231,47,155,152,1542,4.17,1.42,2.62,12.13,4.39,7.05,11.48,9.94,2.02,6.67,6.54,66.32
95SS04S2,1885,55,13,18,147,37,91,151,150,16,90,85,1395,2.92,0.69,0.95,7.80,1.96,4.83,8.01,7.96,0.85,4.77,4.51,74.01
95SS04S3,3362,108,35,32,229,42,141,246,229,26,136,155,2540,3.21,1.04,0.95,6.81,1.25,4.19,7.32,6.81,0.77,4.05,4.61,75.55
95SS05S1,1572,92,31,20,183,34,99,183,163,32,123,80,999,5.85,1.97,1.27,11.64,2.16,6.30,11.64,10.37,2.04,7.82,5.09,63.55
95SS05S2,1803,99,15,24,159,39,73,150,125,18,111,85,1285,5.49,0.83,1.33,8.82,2.16,4.05,8.32,6.93,1.00,6.16,4.71,71.27
95SS06S1,1565,48,19,45,192,75,149,166,160,30,68,100,1024,3.07,1.21,2.88,12.27,4.79,9.52,10.61,10.22,1.92,4.35,6.39,65.43
95SS06S2,2365,62,34,83,290,125,297,273,335,64,130,156,1513,2.62,1.44,3.51,12.26,5.29,12.56,11.54,14.16,2.71,5.50,6.60,63.97
95SS06S3,1969,73,30,52,264,85,236,213,242,51,131,119,1270,3.71,1.52,2.64,13.41,4.32,11.99,10.82,12.29,2.59,6.65,6.04,64.50
95SS07S1,3775,66,20,66,235,100,192,231,306,39,109,154,2902,1.75,0.53,1.75,6.23,2.65,5.09,6.12,8.11,1.03,2.89,4.08,76.87
95SS07S2,1697,39,12,20,108,32,78,111,129,15,63,95,1301,2.30,0.71,1.18,6.36,1.89,4.60,6.54,7.60,0.88,3.71,5.60,76.66
95SS07S3,3992,203,74,58,505,78,215,415,347,85,275,207,2721,5.09,1.85,1.45,12.65,1.95,5.39,10.40,8.69,2.13,6.89,5.19,68.16
95SS08S1,1974,117,20,20,182,22,63,171,150,24,135,108,1399,5.93,1.01,1.01,9.22,1.11,3.19,8.66,7.60,1.22,6.84,5.47,70.87
95SS08S2,2724,133,32,34,234,64,104,226,184,31,163,117,1985,4.88,1.17,1.25,8.59,2.35,3.82,8.30,6.75,1.14,5.98,4.30,72.87
95SS09S1,1697,83,22,13,92,10,41,95,98,13,109,82,1282,4.89,1.30,0.77,5.42,0.59,2.42,5.60,5.77,0.77,6.42,4.83,75.55
95SS09S2,1667,90,14,17,151,20,42,125,95,20,122,75,1220,5.40,0.84,1.02,9.06,1.20,2.52,7.50,5.70,1.20,7.32,4.50,73.19
95SS10S1,2199,101,29,26,219,35,109,181,181,23,114,109,1546,4.59,1.32,1.18,9.96,1.59,4.96,8.23,8.23,1.05,5.18,4.96,70.30
95SS10S2,2180,87,19,30,197,52,85,148,140,33,118,93,1632,3.99,0.87,1.38,9.04,2.39,3.90,6.79,6.42,1.51,5.41,4.27,74.86
95SS11S1,2946,112,17,28,251,66,115,217,217,26,140,129,2206,3.80,0.58,0.95,8.52,2.24,3.90,7.37,7.37,0.88,4.75,4.38,74.88
95SS11S2,2751,127,30,35,228,59,83,231,169,23,135,142,2004,4.62,1.09,1.27,8.29,2.14,3.02,8.40,6.14,0.84,4.91,5.16,72.85
95SS12W1,3054,191,61,38,319,46,108,291,242,48,214,162,2119,6.25,2.00,1.24,10.45,1.51,3.54,9.53,7.92,1.57,7.01,5.30,69.38
95SS13S1,1528,67,30,25,178,40,88,166,147,32,115,88,997,4.38,1.96,1.64,11.65,2.62,5.76,10.86,9.62,2.09,7.53,5.76,65.25
95SS13S2,1376,72,32,22,191,31,102,164,147,21,109,75,888,5.23,2.33,1.60,13.88,2.25,7.41,11.92,10.68,1.53,7.92,5.45,64.53
95SS14S1,1420,78,30,32,229,41,79,209,185,35,132,99,864,5.49,2.11,2.25,16.13,2.89,5.56,14.72,13.03,2.46,9.30,6.97,60.85
95SS14S2,1485,63,18,13,143,31,53,137,112,13,89,61,1062,4.24,1.21,0.88,9.63,2.09,3.57,9.23,7.54,0.88,5.99,4.11,71.52
95SS15S1,1793,113,32,18,170,22,48,157,139,34,139,85,1268,6.30,1.78,1.00,9.48,1.23,2.68,8.76,7.75,1.90,7.75,4.74,70.72
95SS15S2,1965,117,35,23,198,19,55,166,125,31,139,86,1422,5.95,1.78,1.17,10.08,0.97,2.80,8.45,6.36,1.58,7.07,4.38,72.37
95SS16S1,1476,61,27,36,205,43,140,152,131,65,85,89,981,4.13,1.83,2.44,13.89,2.91,9.49,10.30,8.88,4.40,5.76,6.03,66.46
95SS16S2,1688,101,33,41,300,58,204,264,230,60,129,119,1031,5.98,1.95,2.43,17.77,3.44,12.09,15.64,13.63,3.55,7.64,7.05,61.08
95SS17S1,2749,139,66,53,248,54,131,221,195,80,152,138,1955,5.06,2.40,1.93,9.02,1.96,4.77,8.04,7.09,2.91,5.53,5.02,71.12
