GeographyCode,KS101NI0001,KS101NI0002,KS101NI0003,KS101NI0004,KS101NI0005,KS101NI0006,KS101NI0007,KS101NI0008,KS101NI0009
95WW19S3,2306,1153,1153,2306,0,50.00,50.00,100.00,0
95WW20S1,1827,892,935,1827,0,48.82,51.18,100.00,0
95WW20S2,4574,2266,2308,4574,0,49.54,50.46,100.00,0
95WW20S3,1937,938,999,1937,0,48.43,51.57,100.00,0
95WW21S1,1517,693,824,1481,36,45.68,54.32,97.63,2.37
95WW21S2,2026,973,1053,2026,0,48.03,51.97,100.00,0
95WW22S1,1414,696,718,1414,0,49.22,50.78,100.00,0
95WW22S2,1571,740,831,1571,0,47.10,52.90,100.00,0
95WW23S1,2250,1087,1163,2042,208,48.31,51.69,90.76,9.24
95WW23S2,2644,1316,1328,1398,1246,49.77,50.23,52.87,47.13
95WW24S1,1568,719,849,1498,70,45.85,54.15,95.54,4.46
95WW24S2,1926,906,1020,1926,0,47.04,52.96,100.00,0
95WW25W1,2071,987,1084,2071,0,47.66,52.34,100.00,0
95XX01S1,1730,871,859,1730,0,50.35,49.65,100.00,0
95XX01S2,1930,969,961,1930,0,50.21,49.79,100.00,0
95XX01S3,1634,775,859,1599,35,47.43,52.57,97.86,2.14
95XX02W1,2652,1270,1382,2573,79,47.89,52.11,97.02,2.98
95XX03S1,1246,598,648,1246,0,47.99,52.01,100.00,0
95XX03S2,1475,700,775,1475,0,47.46,52.54,100.00,0
95XX04S1,1748,851,897,1687,61,48.68,51.32,96.51,3.49
95XX04S2,1934,925,1009,1934,0,47.83,52.17,100.00,0
95XX05W1,2627,1257,1370,2591,36,47.85,52.15,98.63,1.37
95XX06S1,1724,793,931,1724,0,46.00,54.00,100.00,0
95XX06S2,2054,966,1088,2054,0,47.03,52.97,100.00,0
95XX07S1,1420,683,737,1420,0,48.10,51.90,100.00,0
95XX07S2,1425,670,755,1425,0,47.02,52.98,100.00,0
95XX08S1,1323,659,664,1323,0,49.81,50.19,100.00,0
95XX08S2,1267,577,690,1267,0,45.54,54.46,100.00,0
95XX09S1,1369,605,764,1280,89,44.19,55.81,93.50,6.50
95XX09S2,1448,684,764,1429,19,47.24,52.76,98.69,1.31
95XX10S1,1777,868,909,1777,0,48.85,51.15,100.00,0
95XX10S2,1862,910,952,1840,22,48.87,51.13,98.82,1.18
95XX10S3,1255,602,653,1204,51,47.97,52.03,95.94,4.06
95XX11S1,2449,1177,1272,2443,6,48.06,51.94,99.76,0.24
95XX11S2,2269,1111,1158,2269,0,48.96,51.04,100.00,0
95XX11S3,1545,697,848,1535,10,45.11,54.89,99.35,0.65
95XX12W1,2540,1281,1259,2430,110,50.43,49.57,95.67,4.33
95XX13W1,2770,1306,1464,2735,35,47.15,52.85,98.74,1.26
95XX14W1,2477,1172,1305,2403,74,47.32,52.68,97.01,2.99
95XX15W1,2449,1135,1314,2433,16,46.35,53.65,99.35,0.65
95XX16W1,3005,1442,1563,2995,10,47.99,52.01,99.67,0.33
95XX17S1,1495,801,694,1469,26,53.58,46.42,98.26,1.74
95XX17S2,1527,759,768,1527,0,49.71,50.29,100.00,0
95XX18W1,3012,1468,1544,2847,165,48.74,51.26,94.52,5.48
95XX19W1,2675,1300,1375,2633,42,48.60,51.40,98.43,1.57
95XX20S1,1981,918,1063,1945,36,46.34,53.66,98.18,1.82
95XX20S2,1453,819,634,1160,293,56.37,43.63,79.83,20.17
95XX21W1,2846,1347,1499,2713,133,47.33,52.67,95.33,4.67
95XX22W1,2215,1093,1122,2215,0,49.35,50.65,100.00,0
95XX23W1,3155,1497,1658,3065,90,47.45,52.55,97.15,2.85
95XX24S1,1336,628,708,1336,0,47.01,52.99,100.00,0
95XX24S2,1369,642,727,1369,0,46.90,53.10,100.00,0
95XX25W1,2469,1168,1301,2445,24,47.31,52.69,99.03,0.97
95YY01W1,2508,1272,1236,2503,5,50.72,49.28,99.80,0.20
95YY02W1,2283,1092,1191,2151,132,47.83,52.17,94.22,5.78
95YY03W1,3177,1594,1583,3115,62,50.17,49.83,98.05,1.95
95YY04W1,3489,1725,1764,3433,56,49.44,50.56,98.39,1.61
95YY05W1,1675,830,845,1630,45,49.55,50.45,97.31,2.69
95YY06W1,2394,1188,1206,2389,5,49.62,50.38,99.79,0.21
95YY07W1,2916,1465,1451,2916,0,50.24,49.76,100.00,0
95YY08W1,2231,1162,1069,2231,0,52.08,47.92,100.00,0
95YY09W1,2315,1183,1132,2250,65,51.10,48.90,97.19,2.81
95YY10W1,2142,1097,1045,2140,2,51.21,48.79,99.91,0.09
95YY11W1,2046,1027,1019,2046,0,50.20,49.80,100.00,0
95YY12W1,2836,1377,1459,2748,88,48.55,51.45,96.90,3.10
95YY13S1,1488,690,798,1488,0,46.37,53.63,100.00,0
95YY13S2,1345,654,691,1345,0,48.62,51.38,100.00,0
95YY14S1,1532,723,809,1530,2,47.19,52.81,99.87,0.13
95YY14S2,1564,740,824,1564,0,47.31,52.69,100.00,0
95YY15S1,364,172,192,364,0,47.25,52.75,100.00,0
95YY15S2,1669,795,874,1669,0,47.63,52.37,100.00,0
95YY16W1,2392,1235,1157,2390,2,51.63,48.37,99.92,0.08
95YY17W1,2350,1199,1151,2350,0,51.02,48.98,100.00,0
95YY18W1,2374,1227,1147,2374,0,51.68,48.32,100.00,0
95YY19W1,1496,759,737,1479,17,50.74,49.26,98.86,1.14
95YY20W1,2330,1192,1138,2330,0,51.16,48.84,100.00,0
95YY21W1,2440,1274,1166,2437,3,52.21,47.79,99.88,0.12
95ZZ01W1,2760,1363,1397,2760,0,49.38,50.62,100.00,0
95ZZ02W1,1827,797,1030,1827,0,43.62,56.38,100.00,0
95ZZ03W1,2109,1033,1076,2073,36,48.98,51.02,98.29,1.71
95ZZ04W1,2670,1406,1264,2628,42,52.66,47.34,98.43,1.57
95ZZ05W1,2187,1111,1076,2187,0,50.80,49.20,100.00,0
95ZZ06W1,1714,860,854,1714,0,50.18,49.82,100.00,0
95ZZ07W1,2807,1362,1445,2807,0,48.52,51.48,100.00,0
95ZZ08W1,2593,1319,1274,2587,6,50.87,49.13,99.77,0.23
95ZZ09W1,2269,1150,1119,2243,26,50.68,49.32,98.85,1.15
95ZZ10W1,3179,1536,1643,3169,10,48.32,51.68,99.69,0.31
95ZZ11W1,2223,1175,1048,2223,0,52.86,47.14,100.00,0
95ZZ12W1,2190,1099,1091,2190,0,50.18,49.82,100.00,0
95ZZ13W1,2533,1317,1216,2533,0,51.99,48.01,100.00,0
95ZZ14S1,1876,899,977,1779,97,47.92,52.08,94.83,5.17
95ZZ14S2,1356,651,705,1356,0,48.01,51.99,100.00,0
95ZZ15W1,2288,1194,1094,2288,0,52.19,47.81,100.00,0
95ZZ16S1,1911,900,1011,1908,3,47.10,52.90,99.84,0.16
95ZZ16S2,1351,655,696,1323,28,48.48,51.52,97.93,2.07
