GeographyCode,KS103NI0001,KS103NI0002,KS103NI0003,KS103NI0004,KS103NI0005,KS103NI0006,KS103NI0007,KS103NI0008,KS103NI0009,KS103NI0010,KS103NI0011,KS103NI0012,KS103NI0013
95GG49S4,1935,1572,234,6,26,41,56,81.24,12.09,0.31,1.34,2.12,2.89
95GG50S1,1275,673,351,2,64,101,84,52.78,27.53,0.16,5.02,7.92,6.59
95GG50S2,1637,886,373,1,78,155,144,54.12,22.79,0.06,4.76,9.47,8.80
95GG50S3,1565,830,411,4,88,124,108,53.04,26.26,0.26,5.62,7.92,6.90
95GG51S1,1081,445,365,0,85,88,98,41.17,33.77,0,7.86,8.14,9.07
95GG51S2,1143,465,354,3,88,110,123,40.68,30.97,0.26,7.70,9.62,10.76
95GG51S3,1095,489,275,2,83,121,125,44.66,25.11,0.18,7.58,11.05,11.42
95HH01W1,1711,485,858,2,54,128,184,28.35,50.15,0.12,3.16,7.48,10.75
95HH02S1,1088,292,652,1,38,42,63,26.84,59.93,0.09,3.49,3.86,5.79
95HH02S2,1205,296,795,0,34,52,28,24.56,65.98,0,2.82,4.32,2.32
95HH03W1,1404,298,869,0,44,55,138,21.23,61.89,0,3.13,3.92,9.83
95HH04S1,1378,375,821,4,52,69,57,27.21,59.58,0.29,3.77,5.01,4.14
95HH04S2,1153,298,721,0,28,40,66,25.85,62.53,0,2.43,3.47,5.72
95HH05W1,1630,615,659,0,114,133,109,37.73,40.43,0,6.99,8.16,6.69
95HH06S1,1655,447,1038,0,54,60,56,27.01,62.72,0,3.26,3.63,3.38
95HH06S2,1956,588,1112,0,73,104,79,30.06,56.85,0,3.73,5.32,4.04
95HH07W1,1234,479,453,0,87,98,117,38.82,36.71,0,7.05,7.94,9.48
95HH08W1,2169,684,1137,4,68,121,155,31.54,52.42,0.18,3.14,5.58,7.15
95HH09W1,2301,864,776,6,137,233,285,37.55,33.72,0.26,5.95,10.13,12.39
95HH10W1,1923,464,1182,2,62,110,103,24.13,61.47,0.10,3.22,5.72,5.36
95HH11W1,1143,384,425,5,76,114,139,33.60,37.18,0.44,6.65,9.97,12.16
95HH12W1,1252,364,678,3,59,68,80,29.07,54.15,0.24,4.71,5.43,6.39
95HH13W1,1052,430,380,0,73,102,67,40.87,36.12,0,6.94,9.70,6.37
95HH14W1,1281,427,483,0,78,136,157,33.33,37.70,0,6.09,10.62,12.26
95HH15W1,2154,707,996,2,93,149,207,32.82,46.24,0.09,4.32,6.92,9.61
95HH16W1,1767,494,940,4,61,114,154,27.96,53.20,0.23,3.45,6.45,8.72
95HH17W1,1953,538,1157,0,57,110,91,27.55,59.24,0,2.92,5.63,4.66
95II01S1,1282,349,728,0,28,80,97,27.22,56.79,0,2.18,6.24,7.57
95II01S2,1313,325,834,0,19,41,94,24.75,63.52,0,1.45,3.12,7.16
95II02S1,1385,486,712,0,27,56,104,35.09,51.41,0,1.95,4.04,7.51
95II02S2,1309,417,680,2,42,90,78,31.86,51.95,0.15,3.21,6.88,5.96
95II02S3,1283,477,505,1,53,96,151,37.18,39.36,0.08,4.13,7.48,11.77
95II03S1,1290,390,793,0,22,48,37,30.23,61.47,0,1.71,3.72,2.87
95II03S2,1462,471,842,2,35,65,47,32.22,57.59,0.14,2.39,4.45,3.21
95II04S1,1838,491,1123,8,61,66,89,26.71,61.10,0.44,3.32,3.59,4.84
95II04S2,1528,516,702,2,94,114,100,33.77,45.94,0.13,6.15,7.46,6.54
95II05S1,1324,449,734,2,28,44,67,33.91,55.44,0.15,2.11,3.32,5.06
95II05S2,1530,459,731,0,53,89,198,30.00,47.78,0,3.46,5.82,12.94
95II06S1,1169,327,717,1,29,44,51,27.97,61.33,0.09,2.48,3.76,4.36
95II06S2,1479,497,779,0,52,77,74,33.60,52.67,0,3.52,5.21,5.00
95II07W1,1687,632,595,0,94,145,221,37.46,35.27,0,5.57,8.60,13.10
95II08W1,1983,668,920,0,70,143,182,33.69,46.39,0,3.53,7.21,9.18
95II09S1,1605,477,839,2,40,97,150,29.72,52.27,0.12,2.49,6.04,9.35
95II09S2,1107,304,640,0,34,66,63,27.46,57.81,0,3.07,5.96,5.69
95II10W1,2118,729,875,2,124,189,199,34.42,41.31,0.09,5.85,8.92,9.40
95II11W1,2105,642,1178,2,51,92,140,30.50,55.96,0.10,2.42,4.37,6.65
95II12W1,2036,519,1199,3,49,87,179,25.49,58.89,0.15,2.41,4.27,8.79
95II13W1,2198,697,1014,2,104,182,199,31.71,46.13,0.09,4.73,8.28,9.05
95II14W1,2123,567,1254,2,39,72,189,26.71,59.07,0.09,1.84,3.39,8.90
95II15S1,1373,446,788,0,38,50,51,32.48,57.39,0,2.77,3.64,3.71
95II15S2,1296,320,792,4,24,49,107,24.69,61.11,0.31,1.85,3.78,8.26
95II16W1,1748,529,904,0,55,97,163,30.26,51.72,0,3.15,5.55,9.32
95II17W1,2085,641,991,0,91,162,200,30.74,47.53,0,4.36,7.77,9.59
95II18W1,1861,671,746,0,88,153,203,36.06,40.09,0,4.73,8.22,10.91
95II19S1,1450,385,923,0,28,44,70,26.55,63.66,0,1.93,3.03,4.83
95II19S2,1615,446,962,0,33,79,95,27.62,59.57,0,2.04,4.89,5.88
95II20W1,2284,832,1072,0,81,130,169,36.43,46.94,0,3.55,5.69,7.40
95II21W1,1879,704,748,0,106,179,142,37.47,39.81,0,5.64,9.53,7.56
95II22W1,1854,510,987,1,61,121,174,27.51,53.24,0.05,3.29,6.53,9.39
95II23W1,1801,631,880,4,48,96,142,35.04,48.86,0.22,2.67,5.33,7.88
95JJ01W1,1993,583,1165,2,37,92,114,29.25,58.45,0.10,1.86,4.62,5.72
95JJ02W1,1960,675,933,2,74,148,128,34.44,47.60,0.10,3.78,7.55,6.53
95JJ03S1,1027,436,366,2,58,127,38,42.45,35.64,0.19,5.65,12.37,3.70
95JJ03S2,785,301,346,0,37,60,41,38.34,44.08,0,4.71,7.64,5.22
95JJ04S1,1226,356,684,0,47,63,76,29.04,55.79,0,3.83,5.14,6.20
95JJ04S2,1275,333,721,0,47,84,90,26.12,56.55,0,3.69,6.59,7.06
95JJ05W1,1597,629,549,0,71,134,214,39.39,34.38,0,4.45,8.39,13.40
95JJ06W1,1914,745,722,1,96,184,166,38.92,37.72,0.05,5.02,9.61,8.67
95JJ07W1,2035,803,717,1,97,233,184,39.46,35.23,0.05,4.77,11.45,9.04
95JJ08S1,1154,351,658,0,23,42,80,30.42,57.02,0,1.99,3.64,6.93
95JJ08S2,1524,734,620,2,55,46,67,48.16,40.68,0.13,3.61,3.02,4.40
95JJ09W1,1700,424,1004,0,40,85,147,24.94,59.06,0,2.35,5.00,8.65
95JJ10W1,2122,703,1095,1,59,85,179,33.13,51.60,0.05,2.78,4.01,8.44
95JJ11S1,1424,419,788,0,38,90,89,29.42,55.34,0,2.67,6.32,6.25
95JJ11S2,1535,464,831,4,35,99,102,30.23,54.14,0.26,2.28,6.45,6.64
95JJ12W1,2090,708,1103,0,57,86,136,33.88,52.78,0,2.73,4.11,6.51
95JJ13S1,1597,535,856,1,64,92,49,33.50,53.60,0.06,4.01,5.76,3.07
95JJ13S2,1427,384,867,0,41,73,62,26.91,60.76,0,2.87,5.12,4.34
95JJ14W1,1837,519,1085,0,43,68,122,28.25,59.06,0,2.34,3.70,6.64
95JJ15W1,1604,481,823,2,50,78,170,29.99,51.31,0.12,3.12,4.86,10.60
95JJ16W1,1560,597,590,4,66,134,169,38.27,37.82,0.26,4.23,8.59,10.83
95JJ17W1,1885,565,1112,0,38,64,106,29.97,58.99,0,2.02,3.40,5.62
95JJ18W1,1762,660,698,2,60,169,173,37.46,39.61,0.11,3.41,9.59,9.82
95JJ19S1,1459,595,670,2,29,59,104,40.78,45.92,0.14,1.99,4.04,7.13
95JJ19S2,1121,643,372,1,15,36,54,57.36,33.18,0.09,1.34,3.21,4.82
95JJ20S1,1669,504,924,0,55,116,70,30.20,55.36,0,3.30,6.95,4.19
95JJ20S2,1588,466,850,0,57,115,100,29.35,53.53,0,3.59,7.24,6.30
95JJ21W1,2479,1357,768,2,59,150,143,54.74,30.98,0.08,2.38,6.05,5.77
95JJ22W1,2268,589,1356,0,53,108,162,25.97,59.79,0,2.34,4.76,7.14
95KK01W1,1968,676,1046,1,84,52,109,34.35,53.15,0.05,4.27,2.64,5.54
95KK02W1,1595,491,872,1,59,60,112,30.78,54.67,0.06,3.70,3.76,7.02
95KK03W1,1754,648,945,0,25,33,103,36.94,53.88,0,1.43,1.88,5.87
95KK04W1,2126,858,980,7,84,112,85,40.36,46.10,0.33,3.95,5.27,4.00
95KK05W1,2020,750,1044,2,58,45,121,37.13,51.68,0.10,2.87,2.23,5.99
95KK06W1,1527,569,722,0,55,90,91,37.26,47.28,0,3.60,5.89,5.96
95KK07W1,1583,485,922,0,38,41,97,30.64,58.24,0,2.40,2.59,6.13
95KK08W1,1985,607,1073,2,84,84,135,30.58,54.06,0.10,4.23,4.23,6.80
95KK09W1,1776,685,733,4,90,126,138,38.57,41.27,0.23,5.07,7.09,7.77
95KK10W1,1654,558,927,0,33,45,91,33.74,56.05,0,2.00,2.72,5.50
95KK11W1,1864,669,841,2,98,129,125,35.89,45.12,0.11,5.26,6.92,6.71
95KK12W1,1781,690,868,1,54,69,99,38.74,48.74,0.06,3.03,3.87,5.56
95KK13W1,1468,482,809,0,28,58,91,32.83,55.11,0,1.91,3.95,6.20
95KK14W1,1612,616,793,0,53,61,89,38.21,49.19,0,3.29,3.78,5.52
95KK15W1,2189,767,1195,1,50,65,111,35.04,54.59,0.05,2.28,2.97,5.07
95KK16W1,1817,689,796,1,58,104,169,37.92,43.81,0.06,3.19,5.72,9.30
95LL01S1,1887,613,1092,0,40,57,85,32.49,57.87,0,2.12,3.02,4.50
95LL01S2,1802,616,1027,2,35,53,69,34.18,56.99,0.11,1.94,2.94,3.83
95LL02S1,1244,379,684,3,40,61,77,30.47,54.98,0.24,3.22,4.90,6.19
95LL02S2,1205,540,357,3,64,133,108,44.81,29.63,0.25,5.31,11.04,8.96
95LL03W1,1884,677,790,2,99,169,147,35.93,41.93,0.11,5.25,8.97,7.80
95LL04W1,2335,894,1030,1,104,93,213,38.29,44.11,0.04,4.45,3.98,9.12
95LL05S1,1820,474,1137,2,36,77,94,26.04,62.47,0.11,1.98,4.23,5.16
95LL05S2,1362,415,782,0,41,58,66,30.47,57.42,0,3.01,4.26,4.85
95LL06S1,1286,416,662,0,38,94,76,32.35,51.48,0,2.95,7.31,5.91
95LL06S2,1448,441,704,0,49,114,140,30.46,48.62,0,3.38,7.87,9.67
95LL07W1,1727,660,609,1,93,174,190,38.22,35.26,0.06,5.39,10.08,11.00
95LL08S1,1219,545,432,0,74,93,75,44.71,35.44,0,6.07,7.63,6.15
95LL08S2,1334,642,357,2,108,123,102,48.13,26.76,0.15,8.10,9.22,7.65
95LL09S1,1178,540,358,0,83,98,99,45.84,30.39,0,7.05,8.32,8.40
95LL09S2,1379,513,483,0,85,106,192,37.20,35.03,0,6.16,7.69,13.92
95LL10S1,2306,801,1269,0,85,66,85,34.74,55.03,0,3.69,2.86,3.69
95LL10S2,1835,649,1011,1,52,46,76,35.37,55.10,0.05,2.83,2.51,4.14
95LL11S1,1226,346,706,0,43,62,69,28.22,57.59,0,3.51,5.06,5.63
95LL11S2,1822,468,1184,0,41,56,73,25.69,64.98,0,2.25,3.07,4.01
95LL12S1,2080,872,864,2,122,140,80,41.92,41.54,0.10,5.87,6.73,3.85
95LL12S2,915,406,324,1,57,66,61,44.37,35.41,0.11,6.23,7.21,6.67
95LL13S1,1066,394,486,8,53,74,51,36.96,45.59,0.75,4.97,6.94,4.78
95LL13S2,1030,390,417,2,62,102,57,37.86,40.49,0.19,6.02,9.90,5.53
95LL14S1,1017,429,385,1,53,76,73,42.18,37.86,0.10,5.21,7.47,7.18
95LL14S2,1123,405,548,0,45,50,75,36.06,48.80,0,4.01,4.45,6.68
95LL15S1,1201,386,549,0,41,89,136,32.14,45.71,0,3.41,7.41,11.32
95LL15S2,1330,370,693,2,42,95,128,27.82,52.11,0.15,3.16,7.14,9.62
95LL16S1,2158,588,1278,2,71,103,116,27.25,59.22,0.09,3.29,4.77,5.38
95LL16S2,2551,893,1274,2,92,182,108,35.01,49.94,0.08,3.61,7.13,4.23
95LL17W1,2106,626,1081,0,75,159,165,29.72,51.33,0,3.56,7.55,7.83
95LL18S1,1574,406,897,2,54,83,132,25.79,56.99,0.13,3.43,5.27,8.39
95LL18S2,1142,320,690,0,26,38,68,28.02,60.42,0,2.28,3.33,5.95
95LL19S1,1767,460,1070,2,56,78,101,26.03,60.55,0.11,3.17,4.41,5.72
95LL19S2,2208,659,1250,6,75,118,100,29.85,56.61,0.27,3.40,5.34,4.53
95LL20W1,1897,669,891,0,108,114,115,35.27,46.97,0,5.69,6.01,6.06
95LL21W1,3060,1080,1396,4,137,186,257,35.29,45.62,0.13,4.48,6.08,8.40
95LL22W1,2827,1168,1211,1,141,174,132,41.32,42.84,0.04,4.99,6.15,4.67
95LL23W1,1733,619,728,2,69,142,173,35.72,42.01,0.12,3.98,8.19,9.98
95LL24S1,1561,495,896,4,50,52,64,31.71,57.40,0.26,3.20,3.33,4.10
95LL24S2,1332,462,697,1,37,28,107,34.68,52.33,0.08,2.78,2.10,8.03
95LL25S1,1995,597,1125,3,50,101,119,29.92,56.39,0.15,2.51,5.06,5.96
95LL25S2,1556,407,973,2,35,69,70,26.16,62.53,0.13,2.25,4.43,4.50
95LL26S1,1294,604,427,1,92,108,62,46.68,33.00,0.08,7.11,8.35,4.79
95LL26S2,1681,593,886,2,64,60,76,35.28,52.71,0.12,3.81,3.57,4.52
95MM01S1,1182,496,425,3,83,92,83,41.96,35.96,0.25,7.02,7.78,7.02
95MM01S2,1313,497,624,10,63,61,58,37.85,47.52,0.76,4.80,4.65,4.42
95MM01S3,1302,414,723,1,47,64,53,31.80,55.53,0.08,3.61,4.92,4.07
95MM02S1,1365,489,639,0,48,52,137,35.82,46.81,0,3.52,3.81,10.04
95MM02S2,1373,460,791,0,33,32,57,33.50,57.61,0,2.40,2.33,4.15
95MM03W1,2617,914,1423,2,86,48,144,34.93,54.38,0.08,3.29,1.83,5.50
95MM04W1,1822,768,668,5,110,112,159,42.15,36.66,0.27,6.04,6.15,8.73
95MM05W1,1955,982,500,1,189,124,159,50.23,25.58,0.05,9.67,6.34,8.13
95MM06S1,1071,451,412,0,79,58,71,42.11,38.47,0,7.38,5.42,6.63
95MM06S2,944,428,313,0,77,60,66,45.34,33.16,0,8.16,6.36,6.99
95MM07W1,2105,779,846,4,86,191,199,37.01,40.19,0.19,4.09,9.07,9.45
95MM08S1,1033,448,354,0,70,84,77,43.37,34.27,0,6.78,8.13,7.45
95MM08S2,1375,445,718,0,36,75,101,32.36,52.22,0,2.62,5.45,7.35
95MM09S1,1176,400,586,0,59,53,78,34.01,49.83,0,5.02,4.51,6.63
95MM09S2,1487,513,800,0,40,47,87,34.50,53.80,0,2.69,3.16,5.85
95MM10S1,1021,565,244,0,112,53,47,55.34,23.90,0,10.97,5.19,4.60
95MM10S2,1005,471,336,4,84,55,55,46.87,33.43,0.40,8.36,5.47,5.47
95MM11W1,1736,846,489,0,161,107,133,48.73,28.17,0,9.27,6.16,7.66
95MM12S1,1487,622,665,1,75,71,53,41.83,44.72,0.07,5.04,4.77,3.56
95MM12S2,917,483,214,0,87,86,47,52.67,23.34,0,9.49,9.38,5.13
95MM12S3,1769,852,661,0,113,92,51,48.16,37.37,0,6.39,5.20,2.88
95MM13S1,925,303,534,0,26,33,29,32.76,57.73,0,2.81,3.57,3.14
95MM13S2,906,438,264,0,93,67,44,48.34,29.14,0,10.26,7.40,4.86
95MM13S3,1105,512,381,0,95,75,42,46.33,34.48,0,8.60,6.79,3.80
95MM13S4,1728,650,808,0,106,89,75,37.62,46.76,0,6.13,5.15,4.34
95MM13S5,1556,494,917,0,53,51,41,31.75,58.93,0,3.41,3.28,2.63
95MM14S1,710,249,275,0,34,44,108,35.07,38.73,0,4.79,6.20,15.21
95MM14S2,1387,693,372,2,70,123,127,49.96,26.82,0.14,5.05,8.87,9.16
95MM15S1,1441,441,785,0,38,66,111,30.60,54.48,0,2.64,4.58,7.70
95MM15S2,1917,623,1031,1,88,94,80,32.50,53.78,0.05,4.59,4.90,4.17
95MM16S1,1748,731,706,0,105,116,90,41.82,40.39,0,6.01,6.64,5.15
95MM16S2,2461,792,1355,3,92,141,78,32.18,55.06,0.12,3.74,5.73,3.17
95MM17S1,1563,587,806,2,68,54,46,37.56,51.57,0.13,4.35,3.45,2.94
95MM17S2,1466,622,556,2,89,108,89,42.43,37.93,0.14,6.07,7.37,6.07
95MM18S1,1711,639,878,0,55,55,84,37.35,51.32,0,3.21,3.21,4.91
95MM18S2,2139,804,1095,2,93,95,50,37.59,51.19,0.09,4.35,4.44,2.34
95MM19S1,1337,441,701,0,38,69,88,32.98,52.43,0,2.84,5.16,6.58
95MM19S2,1141,502,465,4,54,77,39,44.00,40.75,0.35,4.73,6.75,3.42
95MM20S1,1313,422,622,0,53,107,109,32.14,47.37,0,4.04,8.15,8.30
95MM20S2,1441,464,686,0,53,109,129,32.20,47.61,0,3.68,7.56,8.95
95MM21S1,1275,437,627,0,43,77,91,34.27,49.18,0,3.37,6.04,7.14
95MM21S2,1437,465,798,2,46,46,80,32.36,55.53,0.14,3.20,3.20,5.57
95MM22S1,1020,386,461,2,44,38,89,37.84,45.20,0.20,4.31,3.73,8.73
95MM22S2,1097,355,563,1,34,41,103,32.36,51.32,0.09,3.10,3.74,9.39
95MM23W1,2143,1143,598,5,128,135,134,53.34,27.90,0.23,5.97,6.30,6.25
95MM24W1,1928,853,692,3,125,119,136,44.24,35.89,0.16,6.48,6.17,7.05
95MM25S1,925,470,264,0,89,56,46,50.81,28.54,0,9.62,6.05,4.97
95MM25S2,990,498,294,0,96,62,40,50.30,29.70,0,9.70,6.26,4.04
95MM25S3,1043,540,313,0,92,74,24,51.77,30.01,0,8.82,7.09,2.30
95MM25S4,1447,602,627,0,80,85,53,41.60,43.33,0,5.53,5.87,3.66
95MM26S1,1341,599,489,4,101,94,54,44.67,36.47,0.30,7.53,7.01,4.03
95MM26S2,1162,437,608,2,38,30,47,37.61,52.32,0.17,3.27,2.58,4.04
95MM27S1,1777,1090,309,0,132,142,104,61.34,17.39,0,7.43,7.99,5.85
95MM27S2,1678,1086,377,2,69,66,78,64.72,22.47,0.12,4.11,3.93,4.65
95MM28W1,1977,998,492,5,151,168,163,50.48,24.89,0.25,7.64,8.50,8.24
95MM29W1,2654,1280,838,5,169,210,152,48.23,31.57,0.19,6.37,7.91,5.73
95MM30W1,1719,825,503,4,141,101,145,47.99,29.26,0.23,8.20,5.88,8.44
95NN01S1,1197,462,507,1,50,81,96,38.60,42.36,0.08,4.18,6.77,8.02
95NN01S2,1308,469,659,2,51,59,68,35.86,50.38,0.15,3.90,4.51,5.20
95NN02W1,1784,600,913,0,68,76,127,33.63,51.18,0,3.81,4.26,7.12
95NN03S1,1064,339,514,0,31,81,99,31.86,48.31,0,2.91,7.61,9.30
95NN03S2,1246,398,641,0,38,70,99,31.94,51.44,0,3.05,5.62,7.95
95NN04W1,2184,1063,691,2,130,153,145,48.67,31.64,0.09,5.95,7.01,6.64
95NN05W1,1959,722,859,0,62,177,139,36.86,43.85,0,3.16,9.04,7.10
95NN06S1,870,356,363,0,34,44,73,40.92,41.72,0,3.91,5.06,8.39
95NN06S2,1783,645,905,2,59,69,103,36.17,50.76,0.11,3.31,3.87,5.78
95NN07S1,1254,503,558,2,69,80,42,40.11,44.50,0.16,5.50,6.38,3.35
95NN07S2,1244,538,453,0,60,78,115,43.25,36.41,0,4.82,6.27,9.24
95NN08S1,1237,418,661,2,38,54,64,33.79,53.44,0.16,3.07,4.37,5.17
95NN08S2,1375,454,741,3,54,48,75,33.02,53.89,0.22,3.93,3.49,5.45
95NN09S1,1321,397,792,0,34,40,58,30.05,59.95,0,2.57,3.03,4.39
95NN09S2,1083,330,580,2,28,52,91,30.47,53.55,0.18,2.59,4.80,8.40
95NN10S1,1294,402,605,2,49,74,162,31.07,46.75,0.15,3.79,5.72,12.52
95NN10S2,1280,408,700,3,48,67,54,31.87,54.69,0.23,3.75,5.23,4.22
95NN11S1,1377,517,675,0,53,64,68,37.55,49.02,0,3.85,4.65,4.94
95NN11S2,1574,526,895,0,40,40,73,33.42,56.86,0,2.54,2.54,4.64
95NN12W1,2204,771,1093,1,87,124,128,34.98,49.59,0.05,3.95,5.63,5.81
95NN13W1,2390,647,1443,0,49,85,166,27.07,60.38,0,2.05,3.56,6.95
95NN14S1,1370,510,649,2,77,56,76,37.23,47.37,0.15,5.62,4.09,5.55
95NN14S2,1342,559,626,1,47,61,48,41.65,46.65,0.07,3.50,4.55,3.58
95NN15W1,2381,860,1039,10,104,183,185,36.12,43.64,0.42,4.37,7.69,7.77
95NN16S1,1260,307,762,2,31,46,112,24.37,60.48,0.16,2.46,3.65,8.89
95NN16S2,1339,425,758,1,31,53,71,31.74,56.61,0.07,2.32,3.96,5.30
95NN17W1,1782,684,782,0,82,108,126,38.38,43.88,0,4.60,6.06,7.07
95NN18S1,994,416,371,0,58,56,93,41.85,37.32,0,5.84,5.63,9.36
95NN18S2,1187,395,642,0,45,32,73,33.28,54.09,0,3.79,2.70,6.15
95NN19S1,1345,432,685,0,46,81,101,32.12,50.93,0,3.42,6.02,7.51
95NN19S2,1378,396,819,0,46,47,70,28.74,59.43,0,3.34,3.41,5.08
95NN20W1,2367,767,1304,1,58,93,144,32.40,55.09,0.04,2.45,3.93,6.08
95NN21W1,2181,717,1039,6,71,136,212,32.87,47.64,0.28,3.26,6.24,9.72
95NN22W1,2145,721,1128,2,66,88,140,33.61,52.59,0.09,3.08,4.10,6.53
95NN23S1,1192,447,623,2,33,34,53,37.50,52.27,0.17,2.77,2.85,4.45
95NN23S2,1455,507,765,1,30,71,81,34.85,52.58,0.07,2.06,4.88,5.57
95OO01W1,1936,685,1035,0,46,33,137,35.38,53.46,0,2.38,1.70,7.08
95OO02W1,1731,650,918,0,25,34,104,37.55,53.03,0,1.44,1.96,6.01
95OO03W1,2028,684,1089,0,56,64,135,33.73,53.70,0,2.76,3.16,6.66
95OO04W1,1905,662,997,0,55,63,128,34.75,52.34,0,2.89,3.31,6.72
95OO05W1,2100,916,786,4,106,136,152,43.62,37.43,0.19,5.05,6.48,7.24
95OO06W1,2190,760,1196,0,59,73,102,34.70,54.61,0,2.69,3.33,4.66
95OO07W1,1950,694,1053,0,36,58,109,35.59,54.00,0,1.85,2.97,5.59
95OO08W1,2111,726,1169,0,36,55,125,34.39,55.38,0,1.71,2.61,5.92
95OO09W1,1739,659,867,1,44,50,118,37.90,49.86,0.06,2.53,2.88,6.79
95OO10W1,2649,1010,1259,0,135,87,158,38.13,47.53,0,5.10,3.28,5.96
95OO11W1,1889,776,755,0,111,126,121,41.08,39.97,0,5.88,6.67,6.41
95OO12W1,2081,729,1033,0,89,115,115,35.03,49.64,0,4.28,5.53,5.53
95OO13W1,2137,784,1022,3,65,148,115,36.69,47.82,0.14,3.04,6.93,5.38
95OO14W1,1961,661,1078,0,47,67,108,33.71,54.97,0,2.40,3.42,5.51
95OO15W1,1774,750,713,1,77,108,125,42.28,40.19,0.06,4.34,6.09,7.05
95OO16W1,1695,582,832,0,71,79,131,34.34,49.09,0,4.19,4.66,7.73
95OO17W1,2105,636,1230,1,52,66,120,30.21,58.43,0.05,2.47,3.14,5.70
95OO18W1,2291,881,1060,3,89,127,131,38.45,46.27,0.13,3.88,5.54,5.72
95OO19W1,2239,760,1194,1,53,81,150,33.94,53.33,0.04,2.37,3.62,6.70
95OO20W1,1708,509,899,1,55,94,150,29.80,52.63,0.06,3.22,5.50,8.78
95OO21W1,1870,769,797,0,62,100,142,41.12,42.62,0,3.32,5.35,7.59
95OO22W1,2378,929,1177,0,74,62,136,39.07,49.50,0,3.11,2.61,5.72
95PP01W1,1998,627,1101,0,54,71,145,31.38,55.11,0,2.70,3.55,7.26
95PP02W1,2029,702,1068,0,58,58,143,34.60,52.64,0,2.86,2.86,7.05
95PP03W1,2026,732,1008,0,61,74,151,36.13,49.75,0,3.01,3.65,7.45
95PP04W1,2460,853,1317,1,60,76,153,34.67,53.54,0.04,2.44,3.09,6.22
95PP05W1,1865,635,1013,1,26,49,141,34.05,54.32,0.05,1.39,2.63,7.56
95PP06S1,1500,615,602,1,71,128,83,41.00,40.13,0.07,4.73,8.53,5.53
95PP06S2,1559,500,766,0,60,85,148,32.07,49.13,0,3.85,5.45,9.49
95PP07W1,2205,747,1158,0,66,78,156,33.88,52.52,0,2.99,3.54,7.07
95PP08W1,2108,765,1113,1,50,44,135,36.29,52.80,0.05,2.37,2.09,6.40
95PP09W1,1437,662,424,0,64,95,192,46.07,29.51,0,4.45,6.61,13.36
95PP10W1,1884,648,1039,1,38,47,111,34.39,55.15,0.05,2.02,2.49,5.89
95PP11W1,2072,830,873,2,83,122,162,40.06,42.13,0.10,4.01,5.89,7.82
95PP12W1,2046,711,1106,5,50,43,131,34.75,54.06,0.24,2.44,2.10,6.40
95PP13W1,1980,724,912,0,76,109,159,36.57,46.06,0,3.84,5.51,8.03
95PP14S1,1177,394,598,1,36,57,91,33.47,50.81,0.08,3.06,4.84,7.73
95PP14S2,1673,550,893,0,52,63,115,32.88,53.38,0,3.11,3.77,6.87
95PP15W1,2385,759,1336,1,65,88,136,31.82,56.02,0.04,2.73,3.69,5.70
95PP16W1,1555,457,897,0,44,46,111,29.39,57.68,0,2.83,2.96,7.14
95PP17W1,2071,791,867,2,107,101,203,38.19,41.86,0.10,5.17,4.88,9.80
95PP18W1,2452,836,1317,4,70,77,148,34.09,53.71,0.16,2.85,3.14,6.04
95PP19W1,1927,713,951,2,83,67,111,37.00,49.35,0.10,4.31,3.48,5.76
95PP20W1,2529,1013,1061,1,101,179,174,40.06,41.95,0.04,3.99,7.08,6.88
95PP21W1,1722,656,849,0,65,45,107,38.10,49.30,0,3.77,2.61,6.21
95PP22W1,1977,668,959,1,77,125,147,33.79,48.51,0.05,3.89,6.32,7.44
95PP23W1,2027,667,1103,2,51,73,131,32.91,54.42,0.10,2.52,3.60,6.46
95QQ01W1,1227,465,483,0,70,101,108,37.90,39.36,0,5.70,8.23,8.80
95QQ02W1,2044,592,1165,6,67,116,98,28.96,57.00,0.29,3.28,5.68,4.79
95QQ03W1,870,346,314,0,40,85,85,39.77,36.09,0,4.60,9.77,9.77
95QQ04W1,1302,459,578,2,73,103,87,35.25,44.39,0.15,5.61,7.91,6.68
95QQ05W1,2345,555,1470,4,57,114,145,23.67,62.69,0.17,2.43,4.86,6.18
95QQ06W1,1603,592,744,0,80,57,130,36.93,46.41,0,4.99,3.56,8.11
95QQ07W1,1594,563,607,5,75,169,175,35.32,38.08,0.31,4.71,10.60,10.98
95QQ08W1,1238,451,474,3,64,105,141,36.43,38.29,0.24,5.17,8.48,11.39
95QQ09W1,1669,485,828,0,49,95,212,29.06,49.61,0,2.94,5.69,12.70
95QQ10W1,1449,450,821,0,38,56,84,31.06,56.66,0,2.62,3.86,5.80
95QQ11W1,1621,458,941,1,44,77,100,28.25,58.05,0.06,2.71,4.75,6.17
95QQ12W1,1524,553,648,0,65,98,160,36.29,42.52,0,4.27,6.43,10.50
95QQ13W1,2093,604,1166,0,71,125,127,28.86,55.71,0,3.39,5.97,6.07
95QQ14S1,2646,936,1403,0,124,125,58,35.37,53.02,0,4.69,4.72,2.19
95QQ14S2,1435,409,820,1,49,63,93,28.50,57.14,0.07,3.41,4.39,6.48
95QQ15W1,1339,478,575,2,59,100,125,35.70,42.94,0.15,4.41,7.47,9.34
95RR01S1,1762,581,984,2,53,92,50,32.97,55.85,0.11,3.01,5.22,2.84
