GeographyCode,KS701NI0001,KS701NI0002,KS701NI0003,KS701NI0004,KS701NI0005,KS701NI0006,KS701NI0007,KS701NI0008,KS701NI0009,KS701NI0010,KS701NI0011,KS701NI0012,KS701NI0013,KS701NI0014,KS701NI0015,KS701NI0016,KS701NI0017,KS701NI0018,KS701NI0019,KS701NI0020,KS701NI0021,KS701NI0022,KS701NI0023,KS701NI0024,KS701NI0025,KS701NI0026,KS701NI0027,KS701NI0028,KS701NI0029
95GG48S3,432,34,0,34,1,113,18,32,68,3,125,4,248,16,184,18,7.87,0,7.87,0.23,26.16,4.17,7.41,15.74,0.69,28.94,0.93,6.45,9.78
95GG49S1,778,52,26,92,4,306,25,62,3,19,182,7,626,66,152,52,6.68,3.34,11.83,0.51,39.33,3.21,7.97,0.39,2.44,23.39,0.90,10.54,34.21
95GG49S2,916,55,20,122,1,272,21,62,16,29,315,3,625,69,289,73,6.00,2.18,13.32,0.11,29.69,2.29,6.77,1.75,3.17,34.39,0.33,11.04,25.26
95GG49S3,715,68,21,81,2,208,11,33,12,13,265,1,465,48,250,54,9.51,2.94,11.33,0.28,29.09,1.54,4.62,1.68,1.82,37.06,0.14,10.32,21.60
95GG49S4,685,53,15,88,3,159,9,41,21,31,260,5,444,49,241,54,7.74,2.19,12.85,0.44,23.21,1.31,5.99,3.07,4.53,37.96,0.73,11.04,22.41
95GG50S1,713,24,9,92,12,271,45,46,15,42,155,2,498,41,215,60,3.37,1.26,12.90,1.68,38.01,6.31,6.45,2.10,5.89,21.74,0.28,8.23,27.91
95GG50S2,753,54,11,89,4,253,32,55,8,38,203,6,507,44,246,56,7.17,1.46,11.82,0.53,33.60,4.25,7.30,1.06,5.05,26.96,0.80,8.68,22.76
95GG50S3,805,55,15,82,6,282,34,55,18,31,226,1,545,50,260,47,6.83,1.86,10.19,0.75,35.03,4.22,6.83,2.24,3.85,28.07,0.12,9.17,18.08
95GG51S1,398,23,0,83,3,172,28,23,6,3,55,2,278,45,120,38,5.78,0,20.85,0.75,43.22,7.04,5.78,1.51,0.75,13.82,0.50,16.19,31.67
95GG51S2,403,33,2,99,3,138,34,20,9,3,61,1,272,49,131,52,8.19,0.50,24.57,0.74,34.24,8.44,4.96,2.23,0.74,15.14,0.25,18.01,39.69
95GG51S3,381,28,2,84,2,134,30,24,3,4,66,4,227,32,154,54,7.35,0.52,22.05,0.52,35.17,7.87,6.30,0.79,1.05,17.32,1.05,14.10,35.06
95HH01W1,799,51,94,9,20,433,27,90,4,7,51,13,754,90,45,13,6.38,11.76,1.13,2.50,54.19,3.38,11.26,0.50,0.88,6.38,1.63,11.94,28.89
95HH02S1,630,38,38,19,5,376,34,79,2,4,29,6,614,52,16,5,6.03,6.03,3.02,0.79,59.68,5.40,12.54,0.32,0.63,4.60,0.95,8.47,31.25
95HH02S2,794,66,45,9,7,549,30,63,4,2,10,9,785,53,9,1,8.31,5.67,1.13,0.88,69.14,3.78,7.93,0.50,0.25,1.26,1.13,6.75,11.11
95HH03W1,647,57,50,11,10,399,29,62,3,5,19,2,626,57,21,4,8.81,7.73,1.70,1.55,61.67,4.48,9.58,0.46,0.77,2.94,0.31,9.11,19.05
95HH04S1,842,44,49,16,11,566,31,91,6,5,19,4,827,63,15,2,5.23,5.82,1.90,1.31,67.22,3.68,10.81,0.71,0.59,2.26,0.48,7.62,13.33
95HH04S2,642,34,28,12,3,425,36,79,5,3,11,6,629,36,13,4,5.30,4.36,1.87,0.47,66.20,5.61,12.31,0.78,0.47,1.71,0.93,5.72,30.77
95HH05W1,834,52,72,17,8,399,69,81,22,17,95,2,693,64,141,25,6.24,8.63,2.04,0.96,47.84,8.27,9.71,2.64,2.04,11.39,0.24,9.24,17.73
95HH06S1,1159,95,46,14,13,781,46,128,5,4,15,12,1136,56,23,4,8.20,3.97,1.21,1.12,67.39,3.97,11.04,0.43,0.35,1.29,1.04,4.93,17.39
95HH06S2,1186,81,68,34,18,733,63,124,12,3,42,8,1143,95,43,7,6.83,5.73,2.87,1.52,61.80,5.31,10.46,1.01,0.25,3.54,0.67,8.31,16.28
95HH07W1,597,27,48,45,9,308,45,55,9,5,42,4,497,59,100,34,4.52,8.04,7.54,1.51,51.59,7.54,9.21,1.51,0.84,7.04,0.67,11.87,34.00
95HH08W1,1203,80,54,44,13,771,51,119,14,7,43,7,1154,78,49,20,6.65,4.49,3.66,1.08,64.09,4.24,9.89,1.16,0.58,3.57,0.58,6.76,40.82
95HH09W1,1034,88,104,30,11,503,53,79,11,9,135,11,834,78,200,56,8.51,10.06,2.90,1.06,48.65,5.13,7.64,1.06,0.87,13.06,1.06,9.35,28.00
95HH10W1,1143,86,99,8,10,751,30,104,9,9,27,10,1113,93,29,14,7.52,8.66,0.70,0.87,65.70,2.62,9.10,0.79,0.79,2.36,0.87,8.36,48.28
95HH11W1,514,39,34,12,9,223,56,49,25,5,61,1,396,23,118,23,7.59,6.61,2.33,1.75,43.39,10.89,9.53,4.86,0.97,11.87,0.19,5.81,19.49
95HH12W1,678,44,40,27,7,371,40,84,11,3,46,5,619,52,59,15,6.49,5.90,3.98,1.03,54.72,5.90,12.39,1.62,0.44,6.78,0.74,8.40,25.42
95HH13W1,510,26,45,10,9,244,39,48,13,4,67,5,405,40,105,15,5.10,8.82,1.96,1.76,47.84,7.65,9.41,2.55,0.78,13.14,0.98,9.88,14.29
95HH14W1,523,27,40,12,8,251,35,55,15,5,73,2,429,29,94,23,5.16,7.65,2.29,1.53,47.99,6.69,10.52,2.87,0.96,13.96,0.38,6.76,24.47
95HH15W1,1168,66,72,31,2,673,70,117,19,9,98,11,1059,80,109,23,5.65,6.16,2.65,0.17,57.62,5.99,10.02,1.63,0.77,8.39,0.94,7.55,21.10
95HH16W1,903,95,116,10,10,499,38,73,3,3,45,11,847,106,56,20,10.52,12.85,1.11,1.11,55.26,4.21,8.08,0.33,0.33,4.98,1.22,12.51,35.71
95HH17W1,1166,90,58,20,10,768,61,111,12,4,22,10,1140,70,25,8,7.72,4.97,1.72,0.86,65.87,5.23,9.52,1.03,0.34,1.89,0.86,6.14,32.00
95II01S1,708,70,0,45,6,449,28,64,4,7,32,3,687,41,21,4,9.89,0,6.36,0.85,63.42,3.95,9.04,0.56,0.99,4.52,0.42,5.97,19.05
95II01S2,718,75,1,40,7,463,27,64,4,7,27,3,702,39,16,2,10.45,0.14,5.57,0.97,64.48,3.76,8.91,0.56,0.97,3.76,0.42,5.56,12.50
95II02S1,736,62,3,42,3,515,16,61,0,13,18,3,724,41,7,3,8.42,0.41,5.71,0.41,69.97,2.17,8.29,0,1.77,2.45,0.41,5.66,42.86
95II02S2,746,52,3,59,2,472,23,86,7,13,27,2,713,53,33,9,6.97,0.40,7.91,0.27,63.27,3.08,11.53,0.94,1.74,3.62,0.27,7.43,27.27
95II02S3,606,38,1,53,4,375,23,63,4,7,34,4,553,34,53,20,6.27,0.17,8.75,0.66,61.88,3.80,10.40,0.66,1.16,5.61,0.66,6.15,37.74
95II03S1,888,45,3,83,6,607,28,91,4,9,9,3,875,79,13,7,5.07,0.34,9.35,0.68,68.36,3.15,10.25,0.45,1.01,1.01,0.34,9.03,53.85
95II03S2,923,57,3,103,1,590,29,103,6,5,24,2,888,92,35,14,6.18,0.33,11.16,0.11,63.92,3.14,11.16,0.65,0.54,2.60,0.22,10.36,40.00
95II04S1,1186,86,1,85,9,752,58,127,12,4,47,5,1146,74,40,12,7.25,0.08,7.17,0.76,63.41,4.89,10.71,1.01,0.34,3.96,0.42,6.46,30.00
95II04S2,839,51,0,99,6,493,41,56,10,6,76,1,730,62,105,35,6.08,0,11.80,0.72,58.76,4.89,6.67,1.19,0.72,9.06,0.12,8.49,33.33
95II05S1,706,64,4,39,2,462,31,76,3,3,17,5,700,41,6,2,9.07,0.57,5.52,0.28,65.44,4.39,10.76,0.42,0.42,2.41,0.71,5.86,33.33
95II05S2,833,51,0,87,3,515,29,89,2,6,47,4,795,74,38,13,6.12,0,10.44,0.36,61.82,3.48,10.68,0.24,0.72,5.64,0.48,9.31,34.21
95II06S1,724,65,1,50,4,484,24,78,1,1,10,6,712,46,12,5,8.98,0.14,6.91,0.55,66.85,3.31,10.77,0.14,0.14,1.38,0.83,6.46,41.67
95II06S2,925,64,2,96,2,588,33,97,5,9,17,12,892,90,33,8,6.92,0.22,10.38,0.22,63.57,3.57,10.49,0.54,0.97,1.84,1.30,10.09,24.24
95II07W1,766,51,2,93,2,357,43,74,20,19,102,3,625,56,141,39,6.66,0.26,12.14,0.26,46.61,5.61,9.66,2.61,2.48,13.32,0.39,8.96,27.66
95II08W1,1107,76,5,112,9,613,62,95,9,30,90,6,1013,86,94,31,6.87,0.45,10.12,0.81,55.37,5.60,8.58,0.81,2.71,8.13,0.54,8.49,32.98
95II09S1,942,61,0,84,7,556,32,94,2,9,93,4,881,70,48,12,6.48,0,8.92,0.74,59.02,3.40,9.98,0.21,0.96,9.87,0.42,7.95,25.00
95II09S2,690,50,3,54,9,419,21,76,6,6,44,2,663,52,27,5,7.25,0.43,7.83,1.30,60.72,3.04,11.01,0.87,0.87,6.38,0.29,7.84,18.52
95II10W1,1040,59,1,153,9,540,61,85,10,14,102,6,917,100,123,54,5.67,0.10,14.71,0.87,51.92,5.87,8.17,0.96,1.35,9.81,0.58,10.91,43.90
95II11W1,1248,100,2,146,6,760,41,123,4,19,41,6,1186,127,62,21,8.01,0.16,11.70,0.48,60.90,3.29,9.86,0.32,1.52,3.29,0.48,10.71,33.87
95II12W1,1077,76,3,81,8,701,33,112,4,15,35,9,1057,76,20,8,7.06,0.28,7.52,0.74,65.09,3.06,10.40,0.37,1.39,3.25,0.84,7.19,40.00
95II13W1,1133,91,2,128,15,572,56,76,29,13,146,5,988,93,145,37,8.03,0.18,11.30,1.32,50.49,4.94,6.71,2.56,1.15,12.89,0.44,9.41,25.52
95II14W1,1162,91,4,92,4,750,40,108,5,15,46,7,1143,92,19,4,7.83,0.34,7.92,0.34,64.54,3.44,9.29,0.43,1.29,3.96,0.60,8.05,21.05
95II15S1,964,69,3,89,3,650,37,83,3,9,14,4,948,88,16,4,7.16,0.31,9.23,0.31,67.43,3.84,8.61,0.31,0.93,1.45,0.41,9.28,25.00
95II15S2,632,40,4,63,2,406,26,58,4,7,17,5,617,60,15,7,6.33,0.63,9.97,0.32,64.24,4.11,9.18,0.63,1.11,2.69,0.79,9.72,46.67
95II16W1,874,56,3,76,8,479,53,84,11,11,91,2,799,63,75,16,6.41,0.34,8.70,0.92,54.81,6.06,9.61,1.26,1.26,10.41,0.23,7.88,21.33
95II17W1,1069,79,1,125,6,656,43,84,5,10,56,4,991,97,78,29,7.39,0.09,11.69,0.56,61.37,4.02,7.86,0.47,0.94,5.24,0.37,9.79,37.18
95II18W1,888,47,3,99,13,509,41,73,19,20,61,3,793,79,95,23,5.29,0.34,11.15,1.46,57.32,4.62,8.22,2.14,2.25,6.87,0.34,9.96,24.21
95II19S1,852,150,0,40,3,526,24,86,0,5,9,9,830,36,22,4,17.61,0,4.69,0.35,61.74,2.82,10.09,0,0.59,1.06,1.06,4.34,18.18
95II19S2,916,91,1,53,4,603,36,88,3,4,27,6,895,50,18,4,9.93,0.11,5.79,0.44,65.83,3.93,9.61,0.33,0.44,2.95,0.66,5.59,22.22
95II20W1,1322,92,5,157,9,778,50,110,10,32,70,9,1250,133,70,28,6.96,0.38,11.88,0.68,58.85,3.78,8.32,0.76,2.42,5.30,0.68,10.64,40.00
95II21W1,951,66,2,140,9,479,61,77,14,12,86,5,822,101,129,41,6.94,0.21,14.72,0.95,50.37,6.41,8.10,1.47,1.26,9.04,0.53,12.29,31.78
95II22W1,984,69,1,127,8,568,47,91,10,14,36,13,912,95,72,33,7.01,0.10,12.91,0.81,57.72,4.78,9.25,1.02,1.42,3.66,1.32,10.42,45.83
95II23W1,978,77,2,121,11,498,40,99,12,41,74,3,893,100,85,23,7.87,0.20,12.37,1.12,50.92,4.09,10.12,1.23,4.19,7.57,0.31,11.20,27.06
95JJ01W1,1150,210,10,12,1,747,26,112,2,3,18,9,1131,22,15,0,18.26,0.87,1.04,0.09,64.96,2.26,9.74,0.17,0.26,1.57,0.78,1.95,0
95JJ02W1,890,92,15,26,2,545,35,97,9,5,57,7,817,30,72,11,10.34,1.69,2.92,0.22,61.24,3.93,10.90,1.01,0.56,6.40,0.79,3.67,15.28
95JJ03S1,429,31,6,26,5,210,24,47,18,9,51,2,349,19,80,13,7.23,1.40,6.06,1.17,48.95,5.59,10.96,4.20,2.10,11.89,0.47,5.44,16.25
95JJ03S2,416,29,9,5,1,225,28,42,10,3,62,2,358,7,58,7,6.97,2.16,1.20,0.24,54.09,6.73,10.10,2.40,0.72,14.90,0.48,1.96,12.07
95JJ04S1,616,71,14,6,1,382,34,70,4,1,18,15,587,14,29,6,11.53,2.27,0.97,0.16,62.01,5.52,11.36,0.65,0.16,2.92,2.44,2.39,20.69
95JJ04S2,620,59,28,5,1,414,20,62,1,1,24,5,588,29,32,4,9.52,4.52,0.81,0.16,66.77,3.23,10.00,0.16,0.16,3.87,0.81,4.93,12.50
95JJ05W1,635,48,18,13,5,249,35,49,11,15,187,5,439,13,195,18,7.56,2.83,2.05,0.79,39.21,5.51,7.72,1.73,2.36,29.45,0.79,2.96,9.23
95JJ06W1,856,62,11,17,9,395,56,99,22,12,170,3,708,18,148,10,7.24,1.29,1.99,1.05,46.14,6.54,11.57,2.57,1.40,19.86,0.35,2.54,6.76
95JJ07W1,950,88,19,29,7,412,78,92,19,7,197,2,747,22,203,26,9.26,2.00,3.05,0.74,43.37,8.21,9.68,2.00,0.74,20.74,0.21,2.95,12.81
95JJ08S1,581,101,4,9,4,349,28,55,5,3,17,6,551,9,30,4,17.38,0.69,1.55,0.69,60.07,4.82,9.47,0.86,0.52,2.93,1.03,1.63,13.33
95JJ08S2,660,94,10,15,0,406,20,87,7,1,17,3,622,23,34,2,14.24,1.52,2.27,0,61.52,3.03,13.18,1.06,0.15,2.58,0.45,3.70,5.88
95JJ09W1,826,168,9,9,0,490,36,76,4,2,28,4,795,16,28,2,20.34,1.09,1.09,0,59.32,4.36,9.20,0.48,0.24,3.39,0.48,2.01,7.14
95JJ10W1,1079,159,7,20,1,658,48,115,3,4,53,11,1032,24,47,3,14.74,0.65,1.85,0.09,60.98,4.45,10.66,0.28,0.37,4.91,1.02,2.33,6.38
95JJ11S1,696,74,18,19,8,444,23,53,6,7,37,7,643,23,53,14,10.63,2.59,2.73,1.15,63.79,3.30,7.61,0.86,1.01,5.32,1.01,3.58,26.42
95JJ11S2,796,74,17,15,2,526,38,61,4,11,38,10,751,23,41,9,9.30,2.14,1.88,0.25,66.08,4.77,7.66,0.50,1.38,4.77,1.26,3.06,21.95
95JJ12W1,1081,144,6,14,0,670,46,121,3,2,62,13,1038,20,43,0,13.32,0.56,1.30,0,61.98,4.26,11.19,0.28,0.19,5.74,1.20,1.93,0
95JJ13S1,997,90,11,15,5,652,57,89,10,19,42,7,957,18,40,8,9.03,1.10,1.50,0.50,65.40,5.72,8.93,1.00,1.91,4.21,0.70,1.88,20.00
95JJ13S2,820,69,14,9,4,501,56,104,6,10,42,5,791,21,29,2,8.41,1.71,1.10,0.49,61.10,6.83,12.68,0.73,1.22,5.12,0.61,2.65,6.90
95JJ14W1,993,174,4,24,4,611,44,82,12,1,21,16,956,23,37,5,17.52,0.40,2.42,0.40,61.53,4.43,8.26,1.21,0.10,2.11,1.61,2.41,13.51
95JJ15W1,745,78,6,13,2,391,22,74,7,10,140,2,656,14,83,5,10.47,0.81,1.74,0.27,52.48,2.95,9.93,0.94,1.34,18.79,0.27,2.13,6.02
95JJ16W1,643,78,5,32,3,330,25,63,4,8,93,2,541,22,96,15,12.13,0.78,4.98,0.47,51.32,3.89,9.80,0.62,1.24,14.46,0.31,4.07,15.63
95JJ17W1,1011,194,2,4,1,631,34,105,3,3,20,14,992,6,15,0,19.19,0.20,0.40,0.10,62.41,3.36,10.39,0.30,0.30,1.98,1.38,0.60,0
95JJ18W1,786,91,18,24,6,398,35,79,9,3,114,9,634,19,139,23,11.58,2.29,3.05,0.76,50.64,4.45,10.05,1.15,0.38,14.50,1.15,3.00,16.55
95JJ19S1,571,73,14,18,0,367,16,50,2,3,25,3,543,29,21,3,12.78,2.45,3.15,0,64.27,2.80,8.76,0.35,0.53,4.38,0.53,5.34,14.29
95JJ19S2,354,32,7,13,2,210,11,47,1,6,22,3,335,13,19,7,9.04,1.98,3.67,0.56,59.32,3.11,13.28,0.28,1.69,6.21,0.85,3.88,36.84
95JJ20S1,998,84,13,7,2,656,48,118,6,9,46,9,965,17,33,3,8.42,1.30,0.70,0.20,65.73,4.81,11.82,0.60,0.90,4.61,0.90,1.76,9.09
95JJ20S2,825,67,16,17,4,480,49,90,8,8,85,1,775,26,50,7,8.12,1.94,2.06,0.48,58.18,5.94,10.91,0.97,0.97,10.30,0.12,3.35,14.00
95JJ21W1,792,62,20,19,5,404,38,72,14,10,142,6,669,22,120,17,7.83,2.53,2.40,0.63,51.01,4.80,9.09,1.77,1.26,17.93,0.76,3.29,14.17
95JJ22W1,1161,109,11,11,3,702,38,154,4,9,111,9,1117,18,42,3,9.39,0.95,0.95,0.26,60.47,3.27,13.26,0.34,0.78,9.56,0.78,1.61,7.14
95KK01W1,910,138,0,13,0,586,47,91,2,2,20,11,892,11,18,2,15.16,0,1.43,0,64.40,5.16,10.00,0.22,0.22,2.20,1.21,1.23,11.11
95KK02W1,856,133,1,6,0,563,32,80,0,1,24,16,835,6,21,1,15.54,0.12,0.70,0,65.77,3.74,9.35,0,0.12,2.80,1.87,0.72,4.76
95KK03W1,922,173,0,10,0,549,34,125,1,4,12,14,903,10,19,0,18.76,0,1.08,0,59.54,3.69,13.56,0.11,0.43,1.30,1.52,1.11,0
95KK04W1,1098,107,2,14,3,620,80,114,7,6,139,6,1002,10,96,6,9.74,0.18,1.28,0.27,56.47,7.29,10.38,0.64,0.55,12.66,0.55,1.00,6.25
95KK05W1,1015,179,2,6,1,641,34,111,1,3,24,13,1000,8,15,0,17.64,0.20,0.59,0.10,63.15,3.35,10.94,0.10,0.30,2.36,1.28,0.80,0
95KK06W1,743,71,0,5,2,399,67,99,3,6,88,3,684,4,59,1,9.56,0,0.67,0.27,53.70,9.02,13.32,0.40,0.81,11.84,0.40,0.58,1.69
95KK07W1,889,164,3,4,1,568,34,83,0,2,11,19,882,7,7,0,18.45,0.34,0.45,0.11,63.89,3.82,9.34,0,0.22,1.24,2.14,0.79,0
95KK08W1,1095,111,2,17,1,721,51,135,0,2,44,11,1051,15,44,4,10.14,0.18,1.55,0.09,65.84,4.66,12.33,0,0.18,4.02,1.00,1.43,9.09
95KK09W1,905,103,4,4,1,473,56,81,5,16,159,3,750,4,153,4,11.38,0.44,0.44,0.11,52.27,6.19,8.95,0.55,1.77,17.57,0.33,0.53,2.61
95KK10W1,945,161,1,3,1,620,25,97,1,1,19,16,929,4,16,0,17.04,0.11,0.32,0.11,65.61,2.65,10.26,0.11,0.11,2.01,1.69,0.43,0
95KK11W1,928,70,2,1,1,529,64,104,2,7,142,6,817,2,111,1,7.54,0.22,0.11,0.11,57.00,6.90,11.21,0.22,0.75,15.30,0.65,0.24,0.90
95KK12W1,908,129,2,17,0,611,29,85,1,2,26,6,872,15,36,4,14.21,0.22,1.87,0,67.29,3.19,9.36,0.11,0.22,2.86,0.66,1.72,11.11
95KK13W1,716,141,0,4,3,437,22,80,2,2,15,10,703,3,13,1,19.69,0,0.56,0.42,61.03,3.07,11.17,0.28,0.28,2.09,1.40,0.43,7.69
95KK14W1,791,142,1,8,1,494,32,71,5,1,26,10,763,3,28,6,17.95,0.13,1.01,0.13,62.45,4.05,8.98,0.63,0.13,3.29,1.26,0.39,21.43
95KK15W1,1258,203,1,14,1,801,37,154,3,0,26,18,1239,15,19,0,16.14,0.08,1.11,0.08,63.67,2.94,12.24,0.24,0,2.07,1.43,1.21,0
95KK16W1,883,82,3,9,0,489,51,103,2,8,132,4,806,11,77,1,9.29,0.34,1.02,0,55.38,5.78,11.66,0.23,0.91,14.95,0.45,1.36,1.30
95LL01S1,1071,133,28,14,5,691,37,129,3,3,15,13,1062,41,9,1,12.42,2.61,1.31,0.47,64.52,3.45,12.04,0.28,0.28,1.40,1.21,3.86,11.11
95LL01S2,1095,95,39,20,3,692,49,125,12,12,39,9,1080,58,15,1,8.68,3.56,1.83,0.27,63.20,4.47,11.42,1.10,1.10,3.56,0.82,5.37,6.67
95LL02S1,765,74,32,10,7,490,31,71,7,4,33,6,725,40,40,2,9.67,4.18,1.31,0.92,64.05,4.05,9.28,0.92,0.52,4.31,0.78,5.52,5.00
95LL02S2,569,50,13,33,6,230,81,56,21,8,66,5,384,20,184,26,8.79,2.28,5.80,1.05,40.42,14.24,9.84,3.69,1.41,11.60,0.88,5.21,14.13
95LL03W1,911,87,18,23,10,496,76,88,20,13,74,6,781,26,130,15,9.55,1.98,2.52,1.10,54.45,8.34,9.66,2.20,1.43,8.12,0.66,3.33,11.54
95LL04W1,1143,100,39,38,4,606,106,127,19,5,87,12,1029,59,114,18,8.75,3.41,3.32,0.35,53.02,9.27,11.11,1.66,0.44,7.61,1.05,5.73,15.79
95LL05S1,1146,108,26,6,0,788,49,135,8,5,15,6,1136,32,10,0,9.42,2.27,0.52,0,68.76,4.28,11.78,0.70,0.44,1.31,0.52,2.82,0
95LL05S2,747,87,14,8,3,511,41,56,12,3,7,5,719,20,28,2,11.65,1.87,1.07,0.40,68.41,5.49,7.50,1.61,0.40,0.94,0.67,2.78,7.14
95LL06S1,683,61,15,11,1,424,50,74,10,1,30,6,653,23,30,3,8.93,2.20,1.61,0.15,62.08,7.32,10.83,1.46,0.15,4.39,0.88,3.52,10.00
95LL06S2,704,56,15,16,1,378,67,85,15,8,60,3,630,25,74,6,7.95,2.13,2.27,0.14,53.69,9.52,12.07,2.13,1.14,8.52,0.43,3.97,8.11
95LL07W1,710,43,15,27,6,352,79,67,20,12,85,4,583,24,127,18,6.06,2.11,3.80,0.85,49.58,11.13,9.44,2.82,1.69,11.97,0.56,4.12,14.17
95LL08S1,590,51,21,22,3,279,62,61,19,10,58,4,457,29,133,14,8.64,3.56,3.73,0.51,47.29,10.51,10.34,3.22,1.69,9.83,0.68,6.35,10.53
95LL08S2,649,52,26,60,2,255,73,69,22,2,85,3,453,38,196,48,8.01,4.01,9.24,0.31,39.29,11.25,10.63,3.39,0.31,13.10,0.46,8.39,24.49
95LL09S1,477,44,15,20,2,184,52,48,13,11,86,2,357,18,117,17,9.22,3.14,4.19,0.42,38.57,10.90,10.06,2.73,2.31,18.03,0.42,5.04,14.53
95LL09S2,480,41,22,22,3,204,62,46,12,12,54,2,387,26,93,18,8.54,4.58,4.58,0.63,42.50,12.92,9.58,2.50,2.50,11.25,0.42,6.72,19.35
95LL10S1,1358,92,61,21,10,868,95,123,15,13,54,6,1315,77,43,5,6.77,4.49,1.55,0.74,63.92,7.00,9.06,1.10,0.96,3.98,0.44,5.86,11.63
95LL10S2,1058,115,26,19,3,695,42,123,4,6,19,6,1035,43,23,2,10.87,2.46,1.80,0.28,65.69,3.97,11.63,0.38,0.57,1.80,0.57,4.15,8.70
95LL11S1,710,98,8,14,4,468,32,58,2,1,20,5,688,20,22,2,13.80,1.13,1.97,0.56,65.92,4.51,8.17,0.28,0.14,2.82,0.70,2.91,9.09
95LL11S2,1160,122,9,5,7,853,40,89,0,4,19,12,1147,13,13,1,10.52,0.78,0.43,0.60,73.53,3.45,7.67,0,0.34,1.64,1.03,1.13,7.69
95LL12S1,1086,77,36,52,7,600,95,119,29,11,56,4,968,61,118,27,7.09,3.31,4.79,0.64,55.25,8.75,10.96,2.67,1.01,5.16,0.37,6.30,22.88
95LL12S2,320,26,5,21,1,129,45,39,27,4,22,1,244,16,76,10,8.13,1.56,6.56,0.31,40.31,14.06,12.19,8.44,1.25,6.88,0.31,6.56,13.16
95LL13S1,555,42,10,17,6,306,42,65,12,14,38,3,487,19,68,8,7.57,1.80,3.06,1.08,55.14,7.57,11.71,2.16,2.52,6.85,0.54,3.90,11.76
95LL13S2,441,32,8,20,4,214,40,46,18,21,35,3,368,14,73,14,7.26,1.81,4.54,0.91,48.53,9.07,10.43,4.08,4.76,7.94,0.68,3.80,19.18
95LL14S1,338,28,21,14,3,126,37,32,12,4,58,3,263,20,75,15,8.28,6.21,4.14,0.89,37.28,10.95,9.47,3.55,1.18,17.16,0.89,7.60,20.00
95LL14S2,495,31,23,18,2,264,37,55,9,7,46,3,457,32,38,9,6.26,4.65,3.64,0.40,53.33,7.47,11.11,1.82,1.41,9.29,0.61,7.00,23.68
95LL15S1,528,49,14,10,6,302,30,48,4,5,57,3,466,19,62,5,9.28,2.65,1.89,1.14,57.20,5.68,9.09,0.76,0.95,10.80,0.57,4.08,8.06
95LL15S2,693,50,8,14,2,414,62,73,13,11,39,7,624,14,69,8,7.22,1.15,2.02,0.29,59.74,8.95,10.53,1.88,1.59,5.63,1.01,2.24,11.59
95LL16S1,1253,112,42,19,6,809,57,106,6,16,74,6,1219,56,33,5,8.94,3.35,1.52,0.48,64.57,4.55,8.46,0.48,1.28,5.91,0.48,4.59,15.15
95LL16S2,1674,148,35,44,14,992,111,178,15,32,99,6,1566,63,108,16,8.84,2.09,2.63,0.84,59.26,6.63,10.63,0.90,1.91,5.91,0.36,4.02,14.81
95LL17W1,1031,85,17,21,9,596,68,97,18,16,102,2,948,29,81,9,8.24,1.65,2.04,0.87,57.81,6.60,9.41,1.75,1.55,9.89,0.19,3.06,11.11
95LL18S1,827,56,31,20,5,531,34,89,5,10,43,3,800,47,27,4,6.77,3.75,2.42,0.60,64.21,4.11,10.76,0.60,1.21,5.20,0.36,5.88,14.81
95LL18S2,611,39,12,9,5,403,32,68,5,5,31,2,601,19,10,2,6.38,1.96,1.47,0.82,65.96,5.24,11.13,0.82,0.82,5.07,0.33,3.16,20.00
95LL19S1,1040,86,20,19,9,727,29,118,1,7,18,6,1024,33,16,6,8.27,1.92,1.83,0.87,69.90,2.79,11.35,0.10,0.67,1.73,0.58,3.22,37.50
95LL19S2,1325,112,45,35,5,863,63,136,6,5,42,13,1298,73,27,7,8.45,3.40,2.64,0.38,65.13,4.75,10.26,0.45,0.38,3.17,0.98,5.62,25.93
95LL20W1,905,63,27,26,5,494,88,92,22,17,64,7,821,42,84,11,6.96,2.98,2.87,0.55,54.59,9.72,10.17,2.43,1.88,7.07,0.77,5.12,13.10
95LL21W1,1610,123,60,40,18,901,114,166,21,20,144,3,1410,66,200,34,7.64,3.73,2.48,1.12,55.96,7.08,10.31,1.30,1.24,8.94,0.19,4.68,17.00
95LL22W1,1484,129,42,62,7,739,145,167,40,29,117,7,1316,76,168,28,8.69,2.83,4.18,0.47,49.80,9.77,11.25,2.70,1.95,7.88,0.47,5.78,16.67
95LL23W1,792,55,16,30,7,388,68,78,16,14,110,10,651,32,141,14,6.94,2.02,3.79,0.88,48.99,8.59,9.85,2.02,1.77,13.89,1.26,4.92,9.93
95LL24S1,1016,173,26,10,4,637,30,98,7,2,19,10,996,32,20,4,17.03,2.56,0.98,0.39,62.70,2.95,9.65,0.69,0.20,1.87,0.98,3.21,20.00
95LL24S2,775,104,7,18,3,494,34,85,1,2,20,7,752,21,22,4,13.42,0.90,2.32,0.39,63.74,4.39,10.97,0.13,0.26,2.58,0.90,2.79,18.18
95LL25S1,1244,128,36,14,4,879,41,113,3,5,14,7,1225,47,19,3,10.29,2.89,1.13,0.32,70.66,3.30,9.08,0.24,0.40,1.13,0.56,3.84,15.79
95LL25S2,968,62,27,16,0,704,26,103,5,4,17,4,960,41,8,2,6.40,2.79,1.65,0,72.73,2.69,10.64,0.52,0.41,1.76,0.41,4.27,25.00
