GeographyCode,QS102NI0001,QS102NI0002,QS102NI0003
95YY08W1,2231,13315,0.17
95YY09W1,2315,404,5.72
95YY10W1,2142,9429,0.23
95YY11W1,2046,3876,0.53
95YY12W1,2836,9046,0.31
95YY13S1,1488,53,27.97
95YY13S2,1345,188,7.14
95YY14S1,1532,90,17.11
95YY14S2,1564,127,12.28
95YY15S1,364,81,4.50
95YY15S2,1669,103,16.15
95YY16W1,2392,7144,0.33
95YY17W1,2350,17480,0.13
95YY18W1,2374,7862,0.30
95YY19W1,1496,171,8.77
95YY20W1,2330,8435,0.28
95YY21W1,2440,8400,0.29
95ZZ01W1,2760,4659,0.59
95ZZ02W1,1827,57,32.20
95ZZ03W1,2109,540,3.91
95ZZ04W1,2670,8958,0.30
95ZZ05W1,2187,9413,0.23
95ZZ06W1,1714,89,19.29
95ZZ07W1,2807,3809,0.74
95ZZ08W1,2593,17085,0.15
95ZZ09W1,2269,4719,0.48
95ZZ10W1,3179,463,6.86
95ZZ11W1,2223,20511,0.11
95ZZ12W1,2190,697,3.14
95ZZ13W1,2533,6357,0.40
95ZZ14S1,1876,75,24.95
95ZZ14S2,1356,95,14.25
95ZZ15W1,2288,8147,0.28
95ZZ16S1,1911,57,33.38
95ZZ16S2,1351,68,19.99
