GeographyCode,QS109NI0001,QS109NI0002,QS109NI0003,QS109NI0004,QS109NI0005,QS109NI0006,QS109NI0007,QS109NI0008,QS109NI0009,QS109NI0010,QS109NI0011,QS109NI0012,QS109NI0013,QS109NI0014,QS109NI0015,QS109NI0016,QS109NI0017
95II02S2,678,88,26,28,34,342,73,70,199,100,29,60,11,148,63,81,4
95II02S3,726,124,42,41,41,265,109,61,95,117,51,58,8,220,138,82,0
95II03S1,575,59,10,24,25,380,46,80,254,78,11,53,14,58,31,27,0
95II03S2,729,118,29,41,48,323,85,76,162,109,23,77,9,179,50,129,0
95II04S1,864,147,31,57,59,458,62,127,269,133,25,101,7,126,53,71,2
95II04S2,808,165,49,41,75,348,73,81,194,116,41,68,7,179,67,111,1
95II05S1,527,18,5,6,7,254,21,49,184,106,19,71,16,149,45,101,3
95II05S2,774,105,19,36,50,318,54,85,179,108,38,64,6,243,154,89,0
95II06S1,533,40,6,10,24,287,36,69,182,95,20,62,13,111,45,63,3
95II06S2,752,161,24,68,69,318,56,89,173,105,26,66,13,168,71,96,1
95II07W1,991,174,57,35,82,359,119,78,162,152,58,82,12,306,202,103,1
95II08W1,1073,170,49,59,62,423,107,109,207,154,58,91,5,326,179,146,1
95II09S1,865,116,44,40,32,365,83,95,187,126,37,78,11,258,141,115,2
95II09S2,552,67,11,17,39,278,40,78,160,68,11,48,9,139,68,71,0
95II10W1,1144,198,57,39,102,457,106,126,225,164,63,91,10,325,169,154,2
95II11W1,1055,116,21,46,49,469,79,150,240,160,41,102,17,310,118,192,0
95II12W1,1007,90,20,28,42,405,64,95,246,158,30,110,18,354,153,201,0
95II13W1,1253,212,50,52,110,471,131,122,218,173,60,97,16,397,204,192,1
95II14W1,1026,100,19,43,38,385,53,96,236,170,44,115,11,371,135,235,1
95II15S1,660,118,18,46,54,360,57,93,210,92,20,60,12,90,43,46,1
95II15S2,659,50,9,19,22,225,44,51,130,117,14,89,14,267,111,155,1
95II16W1,890,113,21,32,60,325,54,88,183,142,31,102,9,310,151,159,0
95II17W1,1190,178,52,52,74,443,131,105,207,178,70,96,12,391,197,192,2
95II18W1,1090,184,59,47,78,385,125,100,160,134,63,55,16,387,206,179,2
95II19S1,633,28,5,7,16,302,23,73,206,137,15,103,19,166,63,103,0
95II19S2,756,66,11,17,38,317,42,97,178,149,35,96,18,224,75,147,2
95II20W1,1211,229,41,96,92,479,142,118,219,167,53,93,21,336,156,178,2
95II21W1,1045,237,58,37,142,421,117,109,195,145,45,92,8,242,111,128,3
95II22W1,990,132,33,38,61,364,86,89,189,171,44,112,15,323,152,170,1
95II23W1,910,107,26,46,35,390,83,101,206,128,27,86,15,285,137,146,2
95JJ01W1,892,79,13,19,47,399,52,118,229,166,25,119,22,248,77,168,3
95JJ02W1,1074,150,49,41,60,416,124,114,178,193,57,117,19,315,139,174,2
95JJ03S1,596,167,40,15,112,237,70,60,107,121,39,68,14,71,32,37,2
95JJ03S2,427,86,15,10,61,213,57,48,108,66,16,45,5,62,30,32,0
95JJ04S1,610,91,15,15,61,242,37,80,125,105,23,71,11,172,70,99,3
95JJ04S2,669,80,20,13,47,260,57,64,139,125,37,79,9,204,81,120,3
95JJ05W1,892,168,44,50,74,280,96,86,98,139,58,74,7,305,199,103,3
95JJ06W1,1063,225,53,39,133,456,144,96,216,159,69,76,14,223,120,100,3
95JJ07W1,1092,252,37,43,172,429,90,118,221,189,72,98,19,222,117,99,6
95JJ08S1,540,41,8,8,25,199,35,56,108,110,19,75,16,190,73,113,4
95JJ08S2,647,135,18,85,32,307,61,66,180,77,20,45,12,128,51,76,1
95JJ09W1,839,50,10,13,27,268,51,83,134,185,41,123,21,336,138,191,7
95JJ10W1,1027,139,25,20,94,401,51,99,251,158,55,86,17,329,153,167,9
95JJ11S1,724,76,12,19,45,317,50,77,190,128,34,84,10,203,80,120,3
95JJ11S2,818,119,32,26,61,334,69,82,183,133,48,73,12,232,93,136,3
95JJ12W1,1002,188,35,44,109,395,63,102,230,165,33,109,23,254,106,145,3
95JJ13S1,779,144,30,40,74,432,70,108,254,98,26,58,14,105,33,70,2
95JJ13S2,678,73,16,15,42,282,34,75,173,159,29,116,14,164,59,103,2
95JJ14W1,849,79,10,14,55,349,49,95,205,184,30,130,24,237,82,152,3
95JJ15W1,779,130,39,33,58,257,66,71,120,126,20,100,6,266,102,163,1
95JJ16W1,916,175,59,66,50,278,114,64,100,150,66,74,10,313,197,114,2
95JJ17W1,824,79,14,21,44,353,35,78,240,155,24,110,21,237,88,146,3
95JJ18W1,975,142,56,40,46,362,146,84,132,170,80,79,11,301,182,117,2
95JJ19S1,652,122,10,92,20,179,44,36,99,127,31,78,18,224,84,138,2
95JJ19S2,476,160,18,128,14,119,25,27,67,55,15,33,7,142,73,69,0
95JJ20S1,833,125,28,39,58,427,86,88,253,117,25,85,7,164,50,113,1
95JJ20S2,785,79,11,18,50,351,63,105,183,144,34,100,10,211,91,118,2
95JJ21W1,962,169,33,67,69,352,77,97,178,158,53,93,12,283,126,154,3
95JJ22W1,1088,99,21,32,46,431,50,97,284,219,41,156,22,339,132,205,2
95KK01W1,836,124,16,27,81,374,46,73,255,134,38,84,12,204,72,127,5
95KK02W1,722,98,13,24,61,289,42,73,174,140,24,98,18,195,85,107,3
95KK03W1,704,98,5,31,62,321,31,65,225,111,27,67,17,174,67,105,2
95KK04W1,974,222,35,41,146,462,67,121,274,138,25,93,20,152,61,90,1
95KK05W1,803,128,14,32,82,354,39,68,247,135,23,94,18,186,77,104,5
95KK06W1,737,139,25,31,83,286,63,78,145,139,37,91,11,173,74,99,0
95KK07W1,682,59,7,19,33,296,44,68,184,117,20,86,11,210,68,135,7
95KK08W1,967,227,37,64,126,390,63,103,224,130,38,77,15,220,77,137,6
95KK09W1,947,213,61,60,92,345,80,98,167,132,43,82,7,257,146,108,3
95KK10W1,699,85,20,22,43,314,27,59,228,110,17,67,26,190,83,104,3
95KK11W1,982,207,53,39,115,395,78,111,206,142,45,85,12,238,127,107,4
95KK12W1,776,139,26,37,76,331,58,59,214,132,33,82,17,174,72,96,6
95KK13W1,642,67,12,15,40,248,41,47,160,127,24,89,14,200,66,132,2
95KK14W1,703,97,23,19,55,285,40,66,179,142,29,98,15,179,69,104,6
95KK15W1,921,176,20,38,118,419,51,95,273,140,31,86,23,186,64,118,4
95KK16W1,809,119,24,36,59,330,55,95,180,143,41,92,10,217,104,113,0
95LL01S1,802,95,13,23,59,381,36,80,265,144,36,84,24,182,56,122,4
95LL01S2,777,128,15,38,75,395,32,95,268,101,16,69,16,153,49,102,2
95LL02S1,623,127,23,35,69,253,38,71,144,113,33,67,13,130,58,70,2
95LL02S2,744,192,50,61,81,260,118,56,86,114,74,36,4,178,122,54,2
95LL03W1,1092,285,76,54,155,393,122,81,190,139,38,91,10,275,167,108,0
95LL04W1,1090,215,25,51,139,417,49,109,259,176,48,110,18,282,121,157,4
95LL05S1,826,84,12,20,52,420,46,94,280,156,36,106,14,166,67,97,2
95LL05S2,628,71,9,17,45,280,42,70,168,130,34,84,12,147,51,92,4
95LL06S1,654,144,31,29,84,261,45,72,144,91,23,61,7,158,60,94,4
95LL06S2,754,134,19,29,86,264,70,80,114,114,40,67,7,242,113,127,2
95LL07W1,1001,194,46,40,108,341,118,66,157,110,52,52,6,356,184,166,6
95LL08S1,605,131,18,18,95,289,58,61,170,78,31,40,7,107,61,43,3
95LL08S2,721,166,31,43,92,314,107,79,128,124,61,57,6,117,63,52,2
95LL09S1,657,137,36,20,81,251,82,59,110,109,50,51,8,160,105,50,5
95LL09S2,738,110,27,27,56,267,95,49,123,116,62,48,6,245,148,93,4
95LL10S1,974,127,9,32,86,519,49,117,353,167,29,115,23,161,51,109,1
95LL10S2,767,110,13,37,60,389,41,100,248,118,22,88,8,150,50,98,2
95LL11S1,585,97,15,31,51,245,42,63,140,97,18,70,9,146,50,95,1
95LL11S2,839,162,20,56,86,423,49,92,282,118,19,83,16,136,40,93,3
95LL12S1,1043,329,44,61,224,462,69,108,285,135,44,82,9,117,47,69,1
95LL12S2,449,107,14,11,82,189,35,47,107,78,21,47,10,75,28,40,7
95LL13S1,539,113,21,22,70,250,49,64,137,85,20,54,11,91,32,56,3
95LL13S2,558,107,31,12,64,234,58,49,127,100,46,49,5,117,52,62,3
95LL14S1,475,67,7,9,51,175,39,43,93,106,28,69,9,127,58,65,4
95LL14S2,495,57,7,6,44,192,23,57,112,102,17,66,19,144,50,88,6
95LL15S1,690,103,31,25,47,227,59,56,112,111,47,60,4,249,151,97,1
95LL15S2,640,82,15,27,40,238,55,57,126,149,34,106,9,171,65,104,2
95LL16S1,1067,211,45,54,112,423,50,93,280,157,39,102,16,276,102,172,2
95LL16S2,1215,366,57,117,192,544,96,154,294,169,48,101,20,136,56,78,2
95LL17W1,1106,169,40,36,93,375,77,104,194,186,52,115,19,376,169,206,1
95LL18S1,795,124,12,35,77,292,53,76,163,109,24,76,9,270,100,166,4
95LL18S2,536,77,16,22,39,190,19,62,109,113,20,85,8,156,46,109,1
95LL19S1,855,118,15,30,73,402,52,108,242,124,30,80,14,211,79,128,4
95LL19S2,1049,160,20,56,84,501,73,115,313,172,41,115,16,216,81,134,1
95LL20W1,942,177,29,43,105,383,85,86,212,148,45,90,13,234,97,135,2
95LL21W1,1662,359,71,97,191,609,140,125,344,224,75,132,17,470,264,205,1
95LL22W1,1424,406,69,100,237,597,156,127,314,174,48,110,16,247,100,142,5
95LL23W1,973,196,37,34,125,320,96,82,142,163,63,91,9,294,159,131,4
95LL24S1,704,150,25,40,85,276,35,67,174,145,16,105,24,133,51,79,3
95LL24S2,608,110,14,30,66,230,41,51,138,109,19,74,16,159,50,105,4
95LL25S1,1007,249,53,84,112,390,69,89,232,133,27,92,14,235,95,138,2
95LL25S2,732,93,20,23,50,353,44,98,211,132,24,94,14,154,53,100,1
95LL26S1,761,195,75,54,66,312,139,76,97,128,68,54,6,126,66,59,1
95LL26S2,729,88,14,22,52,383,47,91,245,122,19,90,13,136,56,79,1
95MM01S1,603,132,27,19,86,238,66,71,101,106,37,58,11,127,58,67,2
95MM01S2,651,168,19,54,95,330,70,80,180,79,15,50,14,74,24,47,3
95MM01S3,643,119,31,33,55,284,63,79,142,116,24,85,7,124,42,78,4
95MM02S1,598,43,9,10,24,184,31,51,102,144,31,104,9,227,89,133,5
95MM02S2,546,32,5,9,18,256,27,53,176,144,16,106,22,114,37,75,2
95MM03W1,1155,169,30,40,99,541,72,111,358,171,40,110,21,274,96,174,4
95MM04W1,890,115,33,18,64,308,82,78,148,182,61,101,20,285,126,156,3
95MM05W1,1062,178,46,18,114,434,136,91,207,201,98,80,23,249,146,94,9
95MM06S1,489,83,17,9,57,200,34,45,121,80,28,35,17,126,43,76,7
95MM06S2,460,108,19,10,79,192,46,41,105,66,22,33,11,94,37,56,1
95MM07W1,1201,204,49,29,126,437,131,109,197,209,86,104,19,351,194,154,3
95MM08S1,562,99,26,8,65,230,82,41,107,83,34,37,12,150,81,64,5
95MM08S2,676,76,13,26,37,248,42,68,138,127,36,81,10,225,115,108,2
95MM09S1,584,90,17,21,52,260,32,56,172,101,40,52,9,133,52,77,4
95MM09S2,636,69,7,16,46,289,40,51,198,132,32,84,16,146,47,94,5
95MM10S1,495,110,13,4,93,247,41,36,170,72,21,44,7,66,32,32,2
95MM10S2,492,83,16,13,54,232,55,58,119,105,39,58,8,72,23,47,2
95MM11W1,855,152,20,16,116,398,93,87,218,126,43,63,20,179,61,114,4
95MM12S1,662,109,18,11,80,333,32,64,237,124,21,80,23,96,28,66,2
95MM12S2,499,146,36,8,102,251,70,66,115,61,22,28,11,41,14,24,3
95MM12S3,815,221,41,29,151,439,47,84,308,98,30,48,20,57,22,33,2
95MM13S1,401,37,2,9,26,195,17,41,137,95,16,67,12,74,24,50,0
95MM13S2,493,119,23,7,89,207,54,37,116,103,44,51,8,64,29,34,1
95MM13S3,551,154,20,24,110,245,43,48,154,89,25,56,8,63,17,43,3
95MM13S4,849,158,18,21,119,452,43,52,357,94,32,46,16,145,60,82,3
95MM13S5,696,106,17,13,76,429,44,59,326,90,13,59,18,71,26,39,6
95MM14S1,371,50,24,8,18,114,34,22,58,59,23,31,5,148,88,60,0
95MM14S2,805,199,51,45,103,305,123,61,121,111,59,46,6,190,115,75,0
95MM15S1,656,45,12,6,27,289,50,66,173,141,37,89,15,181,75,105,1
95MM15S2,914,134,20,27,87,490,62,95,333,137,32,89,16,153,65,88,0
95MM16S1,913,265,50,62,153,426,95,80,251,85,36,41,8,137,60,72,5
95MM16S2,1166,227,46,61,120,571,87,111,373,200,40,128,32,168,54,110,4
95MM17S1,610,60,11,13,36,339,31,83,225,122,16,82,24,89,19,66,4
95MM17S2,737,130,36,18,76,277,76,58,143,155,55,89,11,175,70,101,4
95MM18S1,784,138,34,28,76,362,62,81,219,129,21,91,17,155,51,100,4
95MM18S2,982,218,49,46,123,526,75,109,342,121,25,81,15,117,42,72,3
95MM19S1,634,80,15,21,44,216,50,70,96,166,34,114,18,172,66,106,0
95MM19S2,635,183,61,44,78,296,100,58,138,91,33,54,4,65,30,35,0
95MM20S1,716,92,24,13,55,262,67,60,135,118,36,73,9,244,115,128,1
95MM20S2,753,109,18,28,63,284,62,86,136,106,33,68,5,254,125,127,2
95MM21S1,611,119,30,23,66,284,45,77,162,89,20,58,11,119,48,70,1
95MM21S2,643,61,11,14,36,277,37,69,171,143,23,106,14,162,53,109,0
95MM22S1,477,61,13,13,35,158,33,30,95,90,27,50,13,168,62,105,1
95MM22S2,496,29,7,4,18,139,19,40,80,116,23,77,16,212,91,117,4
95MM23W1,1074,283,71,123,89,396,150,96,150,165,60,89,16,230,98,127,5
95MM24W1,892,141,14,21,106,382,67,73,242,138,33,88,17,231,73,149,9
95MM25S1,474,130,20,8,102,202,53,39,110,91,27,51,13,51,20,29,2
95MM25S2,504,162,22,9,131,200,39,36,125,85,18,51,16,57,18,38,1
95MM25S3,528,159,25,25,109,281,52,40,189,51,13,27,11,37,12,23,2
95MM25S4,682,136,22,20,94,385,54,74,257,83,18,46,19,78,41,34,3
95MM26S1,597,118,12,22,84,287,49,77,161,121,31,67,23,71,30,40,1
95MM26S2,459,35,7,6,22,219,20,68,131,111,21,74,16,94,26,65,3
95MM27S1,1045,328,162,102,64,388,226,83,79,145,95,40,10,184,118,65,1
95MM27S2,569,143,47,61,35,196,78,48,70,101,32,60,9,129,50,77,2
95MM28W1,1095,223,107,48,68,485,195,101,189,171,91,65,15,216,132,81,3
95MM29W1,1490,422,137,100,185,637,212,135,290,187,80,92,15,244,121,121,2
95MM30W1,903,118,29,24,65,380,129,78,173,142,45,81,16,263,148,111,4
95NN01S1,584,108,31,14,63,215,48,57,110,107,32,65,10,154,63,90,1
95NN01S2,617,96,20,16,60,235,45,50,140,135,46,72,17,151,54,93,4
95NN02W1,836,86,20,16,50,336,50,79,207,175,36,124,15,239,88,149,2
95NN03S1,566,94,24,30,40,217,45,59,113,91,25,62,4,164,99,64,1
95NN03S2,567,83,16,13,54,263,49,62,152,79,18,53,8,142,49,93,0
95NN04W1,1175,367,76,65,226,439,117,104,218,137,55,68,14,232,115,115,2
95NN05W1,1075,233,65,48,120,415,109,92,214,171,71,84,16,256,126,127,3
95NN06S1,450,84,23,11,50,165,36,45,84,79,25,45,9,122,69,52,1
95NN06S2,787,161,28,26,107,379,56,80,243,114,34,70,10,133,54,75,4
95NN07S1,595,149,29,19,101,269,35,61,173,107,21,79,7,70,27,41,2
95NN07S2,651,131,36,23,72,246,59,55,132,90,33,48,9,184,114,70,0
95NN08S1,566,55,10,16,29,247,27,73,147,118,27,79,12,146,55,91,0
95NN08S2,630,86,12,23,51,269,39,60,170,118,22,77,19,157,61,96,0
95NN09S1,587,69,13,22,34,277,24,66,187,114,19,77,18,127,43,81,3
95NN09S2,505,47,9,7,31,193,30,57,106,108,19,79,10,157,65,92,0
95NN10S1,669,64,17,23,24,214,56,51,107,127,44,72,11,264,150,113,1
95NN10S2,621,71,11,21,39,290,41,64,185,113,29,74,10,147,58,87,2
95NN11S1,637,130,16,40,74,288,39,80,169,84,12,64,8,135,52,81,2
95NN11S2,660,64,10,20,34,333,25,70,238,111,14,73,24,152,59,90,3
95NN12W1,1128,215,50,61,104,452,108,90,254,180,58,107,15,281,114,163,4
95NN13W1,1064,102,15,30,57,457,36,115,306,211,29,157,25,294,117,174,3
95NN14S1,652,82,15,16,51,275,49,61,165,127,43,69,15,168,68,97,3
95NN14S2,553,137,20,33,84,234,33,48,153,74,15,51,8,108,48,60,0
95NN15W1,1230,221,59,37,125,485,104,131,250,188,61,104,23,336,169,164,3
95NN16S1,547,29,2,10,17,242,28,49,165,107,15,75,17,169,56,112,1
95NN16S2,581,60,6,13,41,239,17,57,165,128,21,86,21,154,56,96,2
95NN17W1,928,146,39,25,82,351,85,80,186,187,56,113,18,244,119,119,6
95NN18S1,534,108,41,22,45,184,67,50,67,104,30,62,12,138,66,71,1
95NN18S2,489,51,12,6,33,219,19,51,149,98,16,67,15,121,44,75,2
95NN19S1,686,94,21,28,45,292,39,75,178,105,32,67,6,195,104,90,1
95NN19S2,650,83,31,27,25,269,26,67,176,120,24,77,19,178,54,123,1
95NN20W1,1073,119,22,20,77,467,65,124,278,196,34,139,23,291,127,160,4
95NN21W1,1151,133,23,29,81,399,105,82,212,232,74,126,32,387,202,182,3
95NN22W1,1003,119,24,35,60,381,61,70,250,208,44,138,26,295,120,173,2
95NN23S1,513,77,17,18,42,221,32,37,152,105,32,55,18,110,41,69,0
95NN23S2,646,102,28,16,58,267,46,59,162,114,24,75,15,163,51,110,2
95OO01W1,809,117,14,31,72,346,48,59,239,144,21,100,23,202,84,116,2
95OO02W1,703,92,14,30,48,294,37,83,174,131,23,82,26,186,75,105,6
95OO03W1,914,166,24,36,106,368,46,86,236,141,31,89,21,239,105,130,4
95OO04W1,877,128,15,30,83,381,59,69,253,138,31,92,15,230,111,118,1
95OO05W1,1021,292,51,64,177,399,101,105,193,156,62,73,21,174,71,102,1
95OO06W1,941,152,24,38,90,415,51,99,265,157,32,104,21,217,71,141,5
95OO07W1,854,129,19,37,73,351,55,74,222,148,31,102,15,226,97,127,2
95OO08W1,887,99,16,30,53,413,38,94,281,142,31,95,16,233,94,137,2
95OO09W1,744,109,20,25,64,279,39,51,189,146,33,87,26,210,89,119,2
95OO10W1,1163,257,31,50,176,518,85,112,321,159,37,106,16,229,85,136,8
95OO11W1,956,226,61,31,134,399,94,82,223,149,52,78,19,182,81,97,4
95OO12W1,999,186,28,37,121,449,71,97,281,151,38,102,11,213,79,131,3
95OO13W1,976,208,29,64,115,433,66,125,242,139,36,91,12,196,100,94,2
95OO14W1,866,111,15,35,61,390,51,74,265,150,26,107,17,215,90,122,3
95OO15W1,870,202,26,31,145,342,75,75,192,131,40,75,16,195,90,101,4
95OO16W1,853,124,24,37,63,329,60,96,173,139,39,89,11,261,126,133,2
95OO17W1,978,164,29,44,91,408,61,87,260,155,31,110,14,251,83,166,2
95OO18W1,1099,231,44,56,131,449,97,115,237,159,50,87,22,260,115,142,3
95OO19W1,1046,192,34,51,107,478,77,87,314,154,36,93,25,222,99,116,7
95OO20W1,854,136,21,33,82,338,65,86,187,134,53,71,10,246,115,129,2
95OO21W1,904,145,30,36,79,362,84,72,206,162,53,90,19,235,112,121,2
95OO22W1,956,135,25,29,81,452,58,83,311,164,30,105,29,205,56,148,1
95PP01W1,950,109,21,30,58,414,65,90,259,189,55,105,29,238,102,134,2
95PP02W1,933,90,20,25,45,348,58,76,214,196,57,119,20,299,139,154,6
95PP03W1,971,139,34,39,66,372,83,75,214,188,56,100,32,272,130,140,2
95PP04W1,1081,118,21,31,66,477,55,100,322,202,44,139,19,284,110,167,7
95PP05W1,822,92,18,26,48,315,38,76,201,170,36,111,23,245,100,144,1
95PP06S1,780,199,26,45,128,374,99,89,186,113,35,69,9,94,47,46,1
95PP06S2,774,98,32,31,35,331,81,82,168,143,38,86,19,202,105,95,2
95PP07W1,987,111,17,29,65,440,82,103,255,186,40,126,20,250,111,133,6
95PP08W1,960,144,26,45,73,356,50,85,221,203,45,136,22,257,123,128,6
95PP09W1,757,135,29,31,75,274,100,69,105,115,56,50,9,233,118,114,1
95PP10W1,798,96,17,26,53,328,32,84,212,148,27,101,20,226,74,147,5
95PP11W1,1040,163,37,41,85,421,90,102,229,184,63,106,15,272,115,152,5
95PP12W1,891,104,22,25,57,357,46,77,234,193,38,128,27,237,93,141,3
95PP13W1,1060,199,46,42,111,397,80,103,214,182,75,94,13,282,163,112,7
95PP14S1,556,58,15,12,31,245,36,64,145,101,32,55,14,152,80,69,3
95PP14S2,791,138,32,39,67,290,54,54,182,149,36,97,16,214,88,126,0
95PP15W1,1089,144,27,35,82,514,71,106,337,196,41,129,26,235,97,135,3
95PP16W1,705,62,11,24,27,273,42,64,167,152,34,104,14,218,80,132,6
95PP17W1,1028,182,38,41,103,400,100,106,194,184,58,108,18,262,142,118,2
95PP18W1,1093,156,20,65,71,475,65,108,302,185,39,117,29,277,108,166,3
95PP19W1,933,151,38,32,81,360,67,66,227,194,65,99,30,228,86,137,5
95PP20W1,1379,269,86,79,104,538,160,130,248,240,92,131,17,332,188,139,5
95PP21W1,783,95,17,23,55,310,51,77,182,140,37,82,21,238,95,141,2
95PP22W1,1010,126,33,34,59,388,78,105,205,209,66,124,19,287,132,153,2
95PP23W1,898,121,29,28,64,380,52,93,235,163,28,117,18,234,90,140,4
95QQ01W1,707,126,39,25,62,232,71,60,101,120,47,68,5,229,106,121,2
95QQ02W1,996,149,36,51,62,429,69,105,255,207,41,144,22,211,77,132,2
95QQ03W1,507,111,26,15,70,186,52,53,81,67,25,38,4,143,65,76,2
95QQ04W1,692,114,18,18,78,289,70,82,137,121,34,80,7,168,68,97,3
95QQ05W1,1127,65,9,12,44,497,69,138,290,234,51,160,23,331,121,206,4
95QQ06W1,754,98,14,14,70,318,61,71,186,136,34,87,15,202,86,113,3
95QQ07W1,919,114,38,30,46,332,136,81,115,157,71,76,10,316,188,127,1
95QQ08W1,698,92,35,12,45,244,76,67,101,102,46,50,6,260,123,135,2
95QQ09W1,838,68,12,16,40,261,57,67,137,156,46,102,8,353,170,182,1
95QQ10W1,688,72,19,9,44,300,43,78,179,131,29,86,16,185,80,104,1
95QQ11W1,776,71,16,21,34,343,47,89,207,145,31,102,12,217,92,121,4
95QQ12W1,758,108,36,20,52,288,75,70,143,144,50,83,11,218,97,119,2
95QQ13W1,1031,112,20,29,63,444,62,139,243,212,42,153,17,263,110,147,6
95QQ14S1,1366,414,85,115,214,697,108,171,418,144,34,90,20,111,32,79,0
95QQ14S2,679,56,14,10,32,270,45,63,162,161,34,112,15,192,60,129,3
95QQ15W1,761,121,38,19,64,269,82,80,107,137,46,84,7,234,128,106,0
95RR01S1,853,183,20,39,124,477,53,94,330,86,23,52,11,107,34,73,0
95RR01S2,649,77,8,22,47,313,40,75,198,112,15,87,10,147,49,94,4
95RR02W1,647,85,10,17,58,271,54,58,159,124,23,85,16,167,54,109,4
95RR03W1,617,121,41,19,61,253,87,50,116,114,37,67,10,129,62,67,0
95RR04W1,752,137,31,22,84,300,63,64,173,127,20,87,20,188,78,106,4
95RR05S1,475,52,7,11,34,213,19,69,125,102,21,70,11,108,41,67,0
95RR05S2,491,113,17,17,79,213,45,56,112,72,25,43,4,93,50,42,1
95RR06W1,708,113,18,24,71,303,35,72,196,125,19,89,17,167,66,95,6
95RR07W1,859,120,25,20,75,400,46,110,244,149,25,106,18,190,54,135,1
95RR08W1,713,72,13,16,43,338,38,86,214,128,20,95,13,175,48,124,3
95RR09S1,764,123,18,19,86,350,56,89,205,133,37,81,15,158,64,88,6
95RR09S2,617,291,86,104,101,244,52,54,138,52,16,33,3,30,15,13,2
95RR10W1,582,109,18,17,74,223,59,57,107,99,40,53,6,151,71,79,1
95RR11W1,652,51,5,9,37,286,40,74,172,137,34,94,9,178,62,109,7
95RR12W1,606,51,13,10,28,214,32,81,101,143,32,103,8,198,76,118,4
95RR13W1,657,84,29,19,36,208,69,55,84,113,46,64,3,252,137,115,0
95RR14W1,654,94,18,19,57,314,33,86,195,96,15,66,15,150,53,93,4
95RR15W1,802,151,15,25,111,348,41,76,231,131,23,90,18,172,72,92,8
95SS01S1,666,29,1,14,14,278,24,75,179,163,19,120,24,196,56,139,1
95SS01S2,1015,157,24,50,83,542,74,122,346,152,31,106,15,164,64,98,2
95SS02S1,866,131,17,16,98,314,39,63,212,158,24,119,15,263,114,149,0
95SS02S2,664,46,11,15,20,353,18,84,251,139,17,105,17,126,36,90,0
95SS03S1,547,27,4,8,15,234,13,48,173,111,15,85,11,175,43,130,2
95SS03S2,642,35,8,10,17,261,29,65,167,141,22,100,19,205,48,156,1
95SS04S1,845,172,28,23,121,429,55,101,273,107,20,71,16,137,71,65,1
95SS04S2,799,250,76,86,88,328,74,87,167,116,40,69,7,105,54,51,0
95SS04S3,1291,358,96,134,128,585,126,117,342,181,39,122,20,167,72,94,1
95SS05S1,736,146,41,46,59,242,75,63,104,130,47,78,5,218,101,115,2
95SS05S2,705,79,13,36,30,285,31,94,160,131,23,86,22,210,63,146,1
95SS06S1,498,111,8,7,96,255,35,52,168,69,10,41,18,63,23,35,5
95SS06S2,773,248,16,18,214,390,65,54,271,94,26,53,15,41,15,22,4
95SS06S3,664,191,8,14,169,285,42,73,170,120,31,62,27,68,20,46,2
95SS07S1,1181,482,54,96,332,577,47,84,446,84,19,51,14,38,13,20,5
95SS07S2,527,126,27,19,80,327,36,52,239,50,8,33,9,24,4,20,0
95SS07S3,1698,361,111,110,140,717,188,178,351,203,83,105,15,417,222,190,5
95SS08S1,680,34,4,11,19,347,26,87,234,143,18,112,13,156,51,102,3
95SS08S2,990,129,14,39,76,432,58,107,267,171,29,122,20,258,82,174,2
95SS09S1,714,86,25,40,21,296,81,62,153,140,31,91,18,192,69,122,1
95SS09S2,620,48,13,13,22,256,37,64,155,122,16,95,11,194,64,128,2
95SS10S1,945,242,72,77,93,386,102,81,203,114,39,58,17,203,109,93,1
95SS10S2,662,50,8,19,23,385,40,92,253,127,22,88,17,100,32,66,2
95SS11S1,947,152,20,39,93,496,45,95,356,122,26,76,20,177,67,109,1
95SS11S2,916,106,14,31,61,443,48,102,293,178,29,128,21,189,66,116,7
95SS12W1,1251,110,29,25,56,476,82,115,279,249,50,179,20,416,191,223,2
95SS13S1,711,186,54,59,73,251,73,74,104,102,48,52,2,172,96,76,0
95SS13S2,625,125,32,31,62,240,78,59,103,85,39,44,2,175,100,70,5
95SS14S1,658,117,33,12,72,239,74,64,101,112,52,56,4,190,102,84,4
95SS14S2,588,95,14,27,54,227,42,56,129,87,12,64,11,179,76,102,1
95SS15S1,759,61,10,23,28,306,63,63,180,149,37,98,14,243,100,142,1
95SS15S2,757,38,11,16,11,302,48,77,177,143,23,104,16,274,108,166,0
95SS16S1,496,70,18,15,37,245,50,52,143,120,23,83,14,61,24,36,1
95SS16S2,656,123,23,14,86,255,62,59,134,139,41,89,9,139,59,72,8
95SS17S1,1104,303,79,96,128,451,101,115,235,136,35,93,8,214,84,124,6
95SS17S2,645,133,27,34,72,245,52,70,123,114,40,66,8,153,77,74,2
95SS18S1,613,141,43,18,80,221,56,53,112,93,35,48,10,158,77,80,1
95SS18S2,729,120,40,25,55,236,59,59,118,98,37,54,7,275,170,101,4
95SS19S1,619,111,32,40,39,263,86,77,100,107,37,64,6,138,76,59,3
95SS19S2,617,134,31,25,78,243,68,59,116,82,29,46,7,158,77,77,4
95SS20W1,1096,70,16,18,36,350,58,107,185,234,34,186,14,442,176,263,3
95SS21S1,828,143,17,58,68,432,51,107,274,130,27,85,18,123,47,75,1
95SS21S2,828,108,11,45,52,364,33,98,233,148,25,108,15,208,42,162,4
