GeographyCode,QS221NI0001,QS221NI0002,QS221NI0003,QS221NI0004,QS221NI0005,QS221NI0006,QS221NI0007,QS221NI0008,QS221NI0009,QS221NI0010,QS221NI0011,QS221NI0012,QS221NI0013,QS221NI0014,QS221NI0015,QS221NI0016,QS221NI0017
95II02S2,678,191,29,148,2,12,367,100,243,7,17,120,13,39,51,16,1
95II02S3,726,340,27,294,3,16,302,51,231,3,17,84,8,36,28,10,2
95II03S1,575,98,48,48,1,1,360,185,156,4,15,117,17,23,65,10,2
95II03S2,729,187,77,101,3,6,415,168,226,6,15,127,20,30,56,20,1
95II04S1,864,171,8,155,1,7,586,14,541,5,26,107,2,65,30,10,0
95II04S2,808,230,7,207,2,14,483,12,441,6,24,95,1,70,17,7,0
95II05S1,527,90,48,40,1,1,349,226,117,2,4,88,8,12,57,11,0
95II05S2,774,265,69,185,2,9,394,147,226,9,12,115,13,33,57,12,0
95II06S1,533,107,41,60,2,4,312,144,158,3,7,114,16,21,62,15,0
95II06S2,752,177,74,97,1,5,433,221,195,1,16,142,18,33,72,19,0
95II07W1,991,436,26,380,4,26,445,36,383,2,24,110,7,67,27,6,3
95II08W1,1073,393,24,350,1,18,538,45,470,2,21,142,15,75,34,17,1
95II09S1,865,305,23,256,4,22,458,35,394,6,23,102,7,46,39,9,1
95II09S2,552,130,4,121,1,4,356,10,325,2,19,66,7,38,9,9,3
95II10W1,1144,395,5,361,3,26,632,11,579,3,39,117,5,84,21,6,1
95II11W1,1055,259,91,158,2,8,598,278,297,6,17,198,42,33,93,29,1
95II12W1,1007,267,13,242,3,9,591,33,535,3,20,149,6,67,54,20,2
95II13W1,1253,445,15,396,5,29,669,33,591,8,37,139,7,96,21,13,2
95II14W1,1026,251,52,188,1,10,612,145,452,4,11,163,17,40,76,29,1
95II15S1,660,138,64,65,2,7,381,215,141,7,18,141,23,20,74,22,2
95II15S2,659,178,53,121,1,3,363,137,221,1,4,118,18,28,55,16,1
95II16W1,890,257,10,229,5,13,528,13,501,1,13,105,12,59,22,11,1
95II17W1,1190,450,20,392,8,30,616,14,571,8,23,124,13,76,28,6,1
95II18W1,1090,453,34,389,4,26,544,30,485,9,20,93,5,55,31,2,0
95II19S1,633,106,9,88,3,6,446,73,360,3,10,81,7,30,33,11,0
95II19S2,756,163,4,152,1,6,518,6,494,4,14,75,4,48,16,7,0
95II20W1,1211,392,122,249,4,17,610,238,337,6,29,209,38,47,101,23,0
95II21W1,1045,331,7,305,2,17,617,15,568,2,32,97,3,72,18,3,1
95II22W1,990,315,18,276,3,18,555,20,510,1,24,120,12,72,27,9,0
95II23W1,910,273,105,159,0,9,493,235,232,4,22,144,27,49,49,18,1
95JJ01W1,892,167,41,115,3,8,626,133,488,0,5,99,3,40,49,7,0
95JJ02W1,1074,369,95,240,2,32,537,145,376,3,13,168,24,36,90,17,1
95JJ03S1,596,181,22,143,3,13,323,25,280,3,15,92,5,49,33,3,2
95JJ03S2,427,118,17,93,1,7,234,27,197,0,10,75,9,21,39,5,1
95JJ04S1,610,145,23,119,0,3,380,48,321,4,7,85,4,25,53,2,1
95JJ04S2,669,195,20,171,0,4,378,44,326,3,5,96,7,30,51,8,0
95JJ05W1,892,397,89,292,1,15,383,101,261,1,20,112,13,33,58,8,0
95JJ06W1,1063,386,137,236,6,7,508,216,279,2,11,169,23,36,93,16,1
95JJ07W1,1092,316,49,258,3,6,612,117,478,1,16,164,12,53,83,16,0
95JJ08S1,540,135,11,119,0,5,337,27,307,1,2,68,6,20,33,8,1
95JJ08S2,647,150,40,101,3,6,328,90,225,1,12,169,18,31,101,18,1
95JJ09W1,839,240,15,217,2,6,523,13,503,3,4,76,4,32,34,6,0
95JJ10W1,1027,284,94,183,3,4,653,288,357,2,6,90,9,13,55,13,0
95JJ11S1,724,176,32,132,5,7,436,71,350,1,14,112,11,31,62,8,0
95JJ11S2,818,242,50,177,5,10,448,82,349,2,15,128,11,34,68,15,0
95JJ12W1,1002,237,141,91,4,1,669,454,206,0,9,96,14,9,67,4,2
95JJ13S1,779,159,27,125,2,5,483,55,406,6,16,137,14,42,64,17,0
95JJ13S2,678,138,21,110,2,5,436,64,359,3,10,104,7,34,58,5,0
95JJ14W1,849,171,16,150,1,4,558,42,510,1,5,120,9,46,58,6,1
95JJ15W1,779,227,63,146,0,18,442,125,300,4,13,110,12,13,70,15,0
95JJ16W1,916,436,135,275,6,20,347,109,221,2,15,133,17,33,69,14,0
95JJ17W1,824,161,72,86,0,3,577,278,290,3,6,86,6,20,51,9,0
95JJ18W1,975,464,102,329,8,25,385,99,263,1,22,126,12,30,59,24,1
95JJ19S1,652,169,42,120,2,5,346,125,215,2,4,137,10,20,82,24,1
95JJ19S2,476,131,46,80,1,4,212,88,119,2,3,133,9,13,96,15,0
95JJ20S1,833,189,33,150,1,5,497,68,415,1,13,147,11,37,79,19,1
95JJ20S2,785,199,57,135,1,6,478,101,371,3,3,108,7,26,68,7,0
95JJ21W1,962,289,61,220,2,6,522,89,412,5,16,151,6,50,81,14,0
95JJ22W1,1088,244,49,188,2,5,680,156,502,10,12,164,18,52,77,15,2
95KK01W1,836,172,154,17,0,1,619,602,15,1,1,45,4,2,39,0,0
95KK02W1,722,164,60,101,3,0,471,163,300,3,5,87,6,21,46,13,1
95KK03W1,704,130,118,11,0,1,536,498,35,1,2,38,7,0,30,1,0
95KK04W1,974,188,137,47,1,3,677,544,110,3,20,109,27,10,63,8,1
95KK05W1,803,153,123,28,1,1,613,535,76,0,2,37,4,5,24,3,1
95KK06W1,737,199,84,111,1,3,463,239,210,2,12,75,14,7,49,5,0
95KK07W1,682,139,56,82,1,0,485,196,289,0,0,58,7,10,39,2,0
95KK08W1,967,215,92,116,1,6,640,246,382,3,9,112,5,19,77,11,0
95KK09W1,947,330,138,183,3,6,512,191,302,1,18,105,15,17,66,7,0
95KK10W1,699,147,55,91,1,0,500,194,302,1,3,52,3,12,32,5,0
95KK11W1,982,303,75,220,1,7,579,165,392,3,19,100,12,23,51,14,0
95KK12W1,776,189,143,42,1,3,552,457,92,0,3,35,6,3,22,4,0
95KK13W1,642,143,19,123,0,1,425,54,367,1,3,74,5,18,41,10,0
95KK14W1,703,161,96,64,0,1,483,203,276,1,3,59,3,5,48,3,0
95KK15W1,921,166,100,64,1,1,685,455,227,1,2,70,11,8,41,10,0
95KK16W1,809,224,148,72,1,3,491,380,97,2,12,94,23,11,52,8,0
95LL01S1,802,141,105,28,1,7,564,482,74,3,5,97,28,19,47,3,0
95LL01S2,777,112,90,15,2,5,590,542,42,0,6,75,9,9,44,13,0
95LL02S1,623,152,25,123,1,3,409,64,328,2,15,62,10,21,25,6,0
95LL02S2,744,364,83,249,7,25,316,125,156,8,27,64,15,19,21,8,1
95LL03W1,1092,403,23,361,7,12,622,61,523,3,35,67,7,35,18,7,0
95LL04W1,1090,243,194,46,2,1,767,641,115,2,9,80,14,3,56,7,0
95LL05S1,826,161,13,142,2,4,591,38,536,4,13,74,3,36,28,7,0
95LL05S2,628,136,34,97,2,3,426,150,258,10,8,66,10,13,32,11,0
95LL06S1,654,159,26,127,0,6,431,48,362,3,18,64,5,34,16,8,1
95LL06S2,754,242,17,216,4,5,453,46,392,1,14,59,5,30,22,1,1
95LL07W1,1001,400,25,346,11,18,521,67,429,2,23,80,7,42,21,9,1
95LL08S1,605,168,156,7,0,5,396,364,18,3,11,41,18,1,14,6,2
95LL08S2,721,262,195,50,0,17,406,299,83,1,23,53,16,7,25,5,0
95LL09S1,657,273,197,67,5,4,338,310,16,0,12,46,12,6,24,4,0
95LL09S2,738,332,257,68,3,4,366,336,26,1,3,40,11,5,19,4,1
95LL10S1,974,138,129,9,0,0,771,749,18,0,4,65,21,2,38,4,0
95LL10S2,767,126,90,33,1,2,573,470,100,1,2,68,15,6,46,1,0
95LL11S1,585,125,11,103,2,9,378,29,334,1,14,82,7,29,31,14,1
95LL11S2,839,128,13,112,2,1,607,30,561,5,11,104,5,43,37,18,1
95LL12S1,1043,204,167,27,3,7,707,637,41,7,22,132,31,8,69,22,2
95LL12S2,449,98,89,5,0,4,314,304,6,0,4,37,15,3,16,2,1
95LL13S1,539,122,64,48,0,10,316,210,89,6,11,101,18,22,49,10,2
95LL13S2,558,187,120,60,2,5,287,205,70,0,12,84,19,11,43,10,1
95LL14S1,475,132,129,3,0,0,324,310,12,1,1,19,4,2,12,1,0
95LL14S2,495,97,93,4,0,0,382,375,6,0,1,16,6,1,8,1,0
95LL15S1,690,288,12,260,5,11,350,33,294,2,21,52,8,25,17,2,0
95LL15S2,640,169,5,158,3,3,415,26,380,3,6,56,4,27,16,9,0
95LL16S1,1067,236,25,204,4,3,711,85,598,7,21,120,12,35,51,19,3
95LL16S2,1215,257,57,186,5,9,756,239,464,5,48,202,32,60,79,29,2
95LL17W1,1106,338,11,311,2,14,683,53,599,4,27,85,5,46,23,9,2
95LL18S1,795,189,6,174,3,6,517,11,486,5,15,89,6,44,29,10,0
95LL18S2,536,101,13,87,0,1,389,22,355,1,11,46,2,25,15,4,0
95LL19S1,855,176,3,168,0,5,581,27,539,6,9,98,6,51,32,8,1
95LL19S2,1049,215,64,144,1,6,688,250,423,4,11,146,21,38,72,14,1
95LL20W1,942,256,88,157,8,3,597,254,331,1,11,89,6,35,41,7,0
95LL21W1,1662,550,210,326,4,10,959,531,403,3,22,153,31,44,62,16,0
95LL22W1,1424,373,330,33,0,10,938,900,29,2,7,113,36,12,53,11,1
95LL23W1,973,355,28,308,1,18,535,66,449,1,19,83,8,45,23,6,1
95LL24S1,704,127,34,89,0,4,523,136,375,1,11,54,2,19,23,8,2
95LL24S2,608,124,54,62,0,8,437,164,265,1,7,47,3,12,31,1,0
95LL25S1,1007,244,22,212,1,9,622,48,561,4,9,141,8,62,53,17,1
95LL25S2,732,141,14,122,2,3,495,22,465,4,4,96,2,44,35,11,4
95LL26S1,761,348,305,29,5,9,366,345,18,2,1,47,17,2,23,5,0
95LL26S2,729,136,116,15,2,3,550,538,8,2,2,43,13,1,27,2,0
95MM01S1,603,188,96,88,0,4,357,155,199,2,1,58,5,12,37,4,0
95MM01S2,651,128,78,48,1,1,411,281,115,8,7,112,21,9,73,9,0
95MM01S3,643,160,33,121,0,6,409,30,373,2,4,74,7,24,38,3,2
95MM02S1,598,160,151,8,0,1,416,395,17,3,1,22,7,1,14,0,0
95MM02S2,546,85,79,5,0,1,428,418,7,2,1,33,9,0,23,1,0
95MM03W1,1155,238,159,73,0,6,821,571,245,3,2,96,12,10,63,10,1
95MM04W1,890,302,282,13,2,5,556,544,8,0,4,32,12,0,20,0,0
95MM05W1,1062,426,399,22,2,3,596,582,14,0,0,40,13,1,23,3,0
95MM06S1,489,122,116,4,0,2,347,337,8,1,1,20,8,0,11,1,0
95MM06S2,460,124,118,6,0,0,313,305,7,1,0,23,5,1,16,1,0
95MM07W1,1201,460,74,371,5,10,640,97,523,4,16,101,7,24,63,7,0
95MM08S1,562,223,168,52,1,2,310,273,36,0,1,29,2,3,18,6,0
95MM08S2,676,206,102,102,1,1,410,214,194,1,1,60,8,13,37,2,0
95MM09S1,584,141,103,36,1,1,396,298,97,0,1,47,7,7,29,4,0
95MM09S2,636,126,89,35,0,2,443,326,116,1,0,67,6,7,49,5,0
95MM10S1,495,107,106,1,0,0,375,370,4,0,1,13,2,0,11,0,0
95MM10S2,492,133,126,3,0,4,342,334,7,0,1,17,7,1,8,1,0
95MM11W1,855,217,208,8,0,1,616,608,8,0,0,22,7,1,12,2,0
95MM12S1,662,99,76,21,0,2,513,445,66,0,2,50,12,2,35,1,0
95MM12S2,499,142,138,4,0,0,339,334,5,0,0,18,8,3,7,0,0
95MM12S3,815,140,136,2,0,2,626,614,10,1,1,49,10,3,33,1,2
95MM13S1,401,59,42,14,2,1,309,284,25,0,0,33,9,1,23,0,0
95MM13S2,493,150,145,4,1,0,325,316,8,0,1,18,5,0,13,0,0
95MM13S3,551,105,99,3,1,2,423,414,8,0,1,23,4,1,16,1,1
95MM13S4,849,153,145,7,0,1,653,640,10,1,2,43,10,3,26,4,0
95MM13S5,696,100,79,20,0,1,541,517,21,1,2,55,19,2,32,2,0
95MM14S1,371,169,51,111,1,6,165,61,99,4,1,37,2,4,27,4,0
95MM14S2,805,348,173,161,5,9,362,185,167,7,3,95,9,15,63,7,1
95MM15S1,656,174,102,71,0,1,410,190,216,0,4,72,6,15,44,5,2
95MM15S2,914,179,81,89,1,8,577,330,243,2,2,158,22,23,104,9,0
95MM16S1,913,241,188,48,1,4,574,502,62,4,6,98,22,7,64,5,0
95MM16S2,1166,227,112,101,4,10,747,430,285,17,15,192,32,26,114,18,2
95MM17S1,610,77,73,4,0,0,505,492,11,1,1,28,9,0,18,1,0
95MM17S2,737,237,185,43,2,7,445,420,22,1,2,55,12,2,39,1,1
95MM18S1,784,168,100,64,2,2,549,350,195,1,3,67,5,15,37,10,0
95MM18S2,982,191,125,62,1,3,677,483,180,4,10,114,15,10,76,11,2
95MM19S1,634,165,47,113,3,2,396,117,271,3,5,73,6,15,45,5,2
95MM19S2,635,224,84,124,1,15,313,136,171,3,3,98,15,9,66,8,0
95MM20S1,716,242,53,180,3,6,390,67,313,2,8,84,8,21,50,5,0
95MM20S2,753,238,47,186,0,5,436,75,351,4,6,79,8,17,46,8,0
95MM21S1,611,143,18,123,0,2,419,25,392,0,2,49,1,15,30,3,0
95MM21S2,643,124,76,46,0,2,439,287,144,4,4,80,14,10,49,7,0
95MM22S1,477,135,124,7,2,2,322,314,7,1,0,20,9,0,11,0,0
95MM22S2,496,140,133,7,0,0,323,316,6,0,1,33,12,2,14,5,0
95MM23W1,1074,379,334,35,3,7,602,561,28,7,6,93,38,3,47,4,1
95MM24W1,892,187,179,5,2,1,678,675,3,0,0,27,9,1,16,1,0
95MM25S1,474,120,114,4,1,1,344,335,9,0,0,10,4,0,6,0,0
95MM25S2,504,97,93,2,0,2,391,384,5,1,1,16,3,0,11,2,0
95MM25S3,528,102,96,2,2,2,405,396,9,0,0,21,9,0,11,1,0
95MM25S4,682,135,130,5,0,0,518,505,7,5,1,29,12,1,13,3,0
95MM26S1,597,122,121,0,0,1,452,445,7,0,0,23,10,1,11,1,0
95MM26S2,459,74,71,2,0,1,369,363,4,1,1,16,8,0,7,1,0
95MM27S1,1045,601,543,33,8,17,359,335,10,11,3,85,19,5,50,9,2
95MM27S2,569,207,174,19,1,13,304,286,12,3,3,58,13,1,33,11,0
95MM28W1,1095,525,419,87,1,18,504,424,76,1,3,66,28,0,34,4,0
95MM29W1,1490,550,342,191,3,14,821,638,171,6,6,119,29,9,64,17,0
95MM30W1,903,351,337,11,0,3,520,505,12,2,1,32,12,2,13,5,0
95NN01S1,584,174,147,21,2,4,352,323,26,0,3,58,14,5,34,5,0
95NN01S2,617,165,129,32,1,3,391,356,34,0,1,61,14,5,37,5,0
95NN02W1,836,194,172,19,1,2,569,529,36,0,4,73,16,4,41,10,2
95NN03S1,566,193,43,144,2,4,288,76,198,0,14,85,9,28,35,11,2
95NN03S2,567,132,6,125,0,1,369,34,324,0,11,66,4,31,26,5,0
95NN04W1,1175,363,327,30,2,4,714,667,35,2,10,98,28,2,54,12,2
95NN05W1,1075,371,177,178,3,13,560,309,235,3,13,144,33,25,71,15,0
95NN06S1,450,153,135,12,3,3,262,255,7,0,0,35,11,2,20,1,1
95NN06S2,787,172,148,21,1,2,548,489,53,0,6,67,22,3,31,11,0
95NN07S1,595,112,98,12,0,2,419,410,5,2,2,64,20,2,40,2,0
95NN07S2,651,242,193,46,0,3,368,344,18,2,4,41,7,1,26,6,1
95NN08S1,566,119,48,67,1,3,346,175,163,3,5,101,16,18,55,12,0
95NN08S2,630,134,75,51,4,4,382,238,140,1,3,114,15,23,64,12,0
95NN09S1,587,99,40,55,0,4,399,148,242,2,7,89,4,19,49,16,1
95NN09S2,505,123,33,84,2,4,309,64,235,2,8,73,8,21,36,8,0
95NN10S1,669,267,158,98,3,8,313,206,102,0,5,89,20,12,47,10,0
95NN10S2,621,139,80,54,1,4,368,277,84,2,5,114,18,8,71,17,0
95NN11S1,637,119,107,12,0,0,433,399,29,1,4,85,15,11,52,7,0
95NN11S2,660,108,82,22,1,3,460,382,73,1,4,92,15,14,44,19,0
95NN12W1,1128,330,200,117,3,10,667,421,236,3,7,131,25,26,68,12,0
95NN13W1,1064,197,62,122,2,11,715,285,411,7,12,152,20,45,60,27,0
95NN14S1,652,175,128,32,7,8,396,335,55,0,6,81,17,8,51,4,1
95NN14S2,553,116,74,40,0,2,344,236,90,2,16,93,13,18,53,9,0
95NN15W1,1230,393,121,256,1,15,595,191,382,1,21,242,19,48,147,26,2
95NN16S1,547,101,14,80,2,5,354,43,306,0,5,92,7,33,39,10,3
95NN16S2,581,100,24,69,0,7,382,136,235,0,11,99,7,32,50,10,0
95NN17W1,928,299,216,72,1,10,516,407,99,0,10,113,25,12,61,15,0
95NN18S1,534,204,129,71,2,2,286,202,77,0,7,44,11,8,19,6,0
95NN18S2,489,91,55,32,0,4,339,285,48,2,4,59,12,7,26,13,1
95NN19S1,686,196,47,140,4,5,373,108,254,2,9,117,12,30,60,15,0
95NN19S2,650,135,33,97,2,3,410,72,323,0,15,105,14,31,43,17,0
95NN20W1,1073,248,117,123,1,7,678,396,272,1,9,147,25,22,81,18,1
95NN21W1,1151,404,251,145,2,6,612,468,134,2,8,135,20,15,82,16,2
95NN22W1,1003,249,188,57,1,3,629,543,77,2,7,125,32,19,63,10,1
95NN23S1,513,122,104,12,2,4,361,321,40,0,0,30,10,1,14,5,0
95NN23S2,646,149,110,37,0,2,430,354,71,1,4,67,8,9,41,8,1
95OO01W1,809,167,125,38,0,4,604,498,104,1,1,38,5,5,25,2,1
95OO02W1,703,149,87,59,2,1,520,296,218,2,4,34,4,3,22,5,0
95OO03W1,914,206,69,131,0,6,630,244,381,3,2,78,6,11,55,5,1
95OO04W1,877,216,144,69,0,3,617,454,159,0,4,44,6,5,29,4,0
95OO05W1,1021,285,210,65,6,4,665,563,84,3,15,71,23,9,34,5,0
95OO06W1,941,178,98,77,1,2,676,401,269,3,3,87,17,11,44,15,0
95OO07W1,854,202,86,112,2,2,582,287,286,2,7,70,4,16,38,11,1
95OO08W1,887,179,84,90,1,4,641,368,261,4,8,67,7,7,47,6,0
95OO09W1,744,181,103,75,1,2,515,320,194,1,0,48,7,8,30,3,0
95OO10W1,1163,238,221,14,1,2,876,835,40,0,1,49,12,1,29,7,0
95OO11W1,956,288,263,22,1,2,626,593,26,1,6,42,11,3,27,0,1
95OO12W1,999,216,128,87,0,1,717,526,187,2,2,66,8,11,36,11,0
95OO13W1,976,231,48,180,0,3,636,255,360,3,18,109,19,22,53,12,3
95OO14W1,866,182,125,56,1,0,617,440,170,0,7,67,11,13,39,4,0
95OO15W1,870,231,191,37,1,2,568,499,59,1,9,71,16,6,39,9,1
95OO16W1,853,249,69,176,2,2,508,99,398,0,11,96,9,15,69,2,1
95OO17W1,978,204,25,169,5,5,708,132,562,8,6,66,4,21,37,4,0
95OO18W1,1099,306,131,162,2,11,686,376,292,2,16,107,19,19,62,7,0
95OO19W1,1046,246,147,96,0,3,698,443,247,2,6,102,11,17,61,13,0
95OO20W1,854,254,37,206,1,10,536,140,385,0,11,64,11,14,30,8,1
95OO21W1,904,279,209,65,0,5,552,508,33,1,10,73,20,4,40,8,1
95OO22W1,956,169,154,11,2,2,757,732,25,0,0,30,6,0,22,2,0
95PP01W1,950,243,50,187,3,3,612,106,494,5,7,95,5,18,67,5,0
95PP02W1,933,274,231,32,3,8,579,507,66,2,4,80,18,5,48,9,0
95PP03W1,971,303,220,71,2,10,593,434,155,0,4,75,20,6,46,3,0
95PP04W1,1081,230,124,97,3,6,697,394,298,0,5,154,12,21,102,19,0
95PP05W1,822,192,89,98,2,3,546,207,332,0,7,84,3,13,67,1,0
95PP06S1,780,207,90,112,2,3,454,275,164,1,14,119,20,20,65,13,1
95PP06S2,774,256,119,132,2,3,422,199,213,2,8,96,6,17,68,5,0
95PP07W1,987,250,144,101,2,3,613,391,210,4,8,124,13,19,77,15,0
95PP08W1,960,244,206,34,1,3,670,561,102,4,3,46,11,1,28,6,0
95PP09W1,757,303,253,47,0,3,400,348,44,4,4,54,15,2,36,1,0
95PP10W1,798,150,110,38,0,2,603,474,124,2,3,45,9,3,31,1,1
95PP11W1,1040,305,210,86,4,5,610,471,129,0,10,125,19,12,93,0,1
95PP12W1,891,199,121,73,0,5,615,425,189,0,1,77,12,5,57,3,0
95PP13W1,1060,364,226,131,3,4,572,454,112,1,5,124,18,6,93,7,0
95PP14S1,556,163,88,74,1,0,352,175,172,3,2,41,5,3,27,6,0
95PP14S2,791,210,46,158,0,6,493,124,363,2,4,88,6,17,57,8,0
95PP15W1,1089,236,57,170,2,7,691,193,491,0,7,162,13,26,110,13,0
95PP16W1,705,167,45,115,1,6,447,118,323,3,3,91,8,13,67,3,0
95PP17W1,1028,338,222,111,0,5,607,480,123,1,3,83,7,10,59,7,0
95PP18W1,1093,232,99,126,2,5,729,289,428,1,11,132,17,11,98,6,0
95PP19W1,933,256,190,58,1,7,617,494,119,0,4,60,11,3,44,2,0
95PP20W1,1379,526,287,222,5,12,688,413,249,5,21,165,17,32,106,10,0
95PP21W1,783,200,163,36,0,1,555,469,83,0,3,28,7,5,15,1,0
95PP22W1,1010,309,154,148,2,5,581,334,231,4,12,120,18,19,72,11,0
95PP23W1,898,199,111,84,1,3,627,299,320,2,6,72,7,10,55,0,0
95QQ01W1,707,263,69,182,4,8,346,66,273,0,7,98,5,32,52,9,0
95QQ02W1,996,223,6,201,3,13,625,8,600,2,15,148,5,86,47,9,1
95QQ03W1,507,168,38,125,2,3,267,52,202,1,12,72,3,21,42,6,0
95QQ04W1,692,190,62,123,0,5,389,91,286,2,10,113,7,33,61,12,0
95QQ05W1,1127,250,61,181,1,7,670,156,501,1,12,207,19,45,126,17,0
95QQ06W1,754,195,144,43,1,7,473,387,84,0,2,86,12,5,67,2,0
95QQ07W1,919,433,107,303,5,18,385,113,259,4,9,101,8,30,57,6,0
95QQ08W1,698,280,69,202,1,8,338,83,246,1,8,80,9,26,41,4,0
95QQ09W1,838,285,92,185,0,8,442,144,288,0,10,111,10,26,57,17,1
95QQ10W1,688,171,63,99,5,4,419,170,243,1,5,98,8,18,67,5,0
95QQ11W1,776,186,11,166,1,8,498,23,456,2,17,92,6,47,33,6,0
95QQ12W1,758,258,48,197,1,12,398,67,321,1,9,102,6,29,54,13,0
95QQ13W1,1031,234,11,207,3,13,636,7,589,2,38,161,8,88,52,12,1
95QQ14S1,1366,259,65,175,1,18,793,133,634,2,24,314,26,95,166,26,1
95QQ14S2,679,153,10,136,0,7,454,23,418,3,10,72,5,32,30,5,0
95QQ15W1,761,294,96,183,2,13,365,112,243,0,10,102,11,19,64,6,2
95RR01S1,853,130,47,77,0,6,562,217,337,2,6,161,16,17,119,9,0
95RR01S2,649,112,45,64,0,3,430,168,261,0,1,107,11,20,67,9,0
95RR02W1,647,141,66,71,0,4,390,193,196,0,1,116,5,11,90,9,1
95RR03W1,617,227,141,75,3,8,307,206,100,0,1,83,8,4,64,7,0
95RR04W1,752,192,174,15,1,2,520,507,11,0,2,40,11,1,25,3,0
95RR05S1,475,88,33,54,0,1,317,127,188,0,2,70,11,10,44,4,1
95RR05S2,491,137,35,97,0,5,268,101,157,1,9,86,11,12,57,5,1
95RR06W1,708,138,111,27,0,0,531,475,55,0,1,39,7,2,30,0,0
95RR07W1,859,150,80,67,0,3,581,300,276,0,5,128,16,18,88,6,0
95RR08W1,713,119,77,40,0,2,502,318,180,1,3,92,12,9,67,4,0
95RR09S1,764,175,152,20,0,3,536,496,39,0,1,53,8,3,39,3,0
95RR09S2,617,169,88,76,0,5,321,188,122,1,10,127,24,7,89,7,0
95RR10W1,582,188,100,87,0,1,324,160,157,1,6,70,9,7,48,6,0
95RR11W1,652,141,76,62,2,1,420,253,165,1,1,91,6,9,69,6,1
95RR12W1,606,153,52,99,0,2,371,127,244,0,0,82,8,10,61,3,0
95RR13W1,657,281,105,166,4,6,286,96,185,1,4,90,10,7,71,2,0
95RR14W1,654,119,51,66,1,1,467,225,238,1,3,68,6,6,51,5,0
95RR15W1,802,151,126,23,2,0,613,532,81,0,0,38,2,2,32,2,0
95SS01S1,666,100,18,78,0,4,474,74,398,0,2,92,10,36,39,7,0
95SS01S2,1015,193,41,149,0,3,619,99,494,3,23,203,25,63,88,27,0
95SS02S1,866,194,17,167,3,7,537,49,472,2,14,135,12,67,38,16,2
95SS02S2,664,82,14,66,1,1,489,148,334,3,4,93,13,19,51,10,0
95SS03S1,547,75,0,75,0,0,404,17,377,3,7,68,5,32,23,7,1
95SS03S2,642,107,5,98,2,2,453,29,418,2,4,82,4,33,36,8,1
95SS04S1,845,174,12,152,2,8,508,68,408,0,32,163,18,76,57,11,1
95SS04S2,799,244,39,190,1,14,448,73,349,1,25,107,11,56,36,3,1
95SS04S3,1291,333,64,253,5,11,737,156,551,1,29,221,29,78,91,20,3
95SS05S1,736,264,32,215,8,9,358,40,296,2,20,114,11,48,44,8,3
95SS05S2,705,130,13,109,1,7,468,71,384,2,11,107,10,38,50,8,1
95SS06S1,498,76,64,9,0,3,391,374,17,0,0,31,8,2,19,2,0
95SS06S2,773,122,107,11,2,2,610,592,16,0,2,41,10,8,20,3,0
95SS06S3,664,101,94,5,2,0,529,513,13,2,1,34,9,3,20,2,0
95SS07S1,1181,133,114,13,2,4,963,933,26,0,4,85,29,9,34,12,1
95SS07S2,527,75,70,3,0,2,423,413,10,0,0,29,9,5,12,3,0
95SS07S3,1698,604,175,391,9,29,853,393,425,6,29,241,37,61,114,26,3
95SS08S1,680,99,5,91,0,3,463,25,430,0,8,118,6,51,46,15,0
95SS08S2,990,183,33,147,1,2,677,70,583,4,20,130,19,48,56,7,0
95SS09S1,714,206,33,154,5,14,392,81,297,2,12,116,6,41,55,14,0
95SS09S2,620,130,11,115,0,4,389,40,339,1,9,101,1,46,32,20,2
95SS10S1,945,322,160,141,4,17,492,380,99,4,9,131,31,21,65,14,0
95SS10S2,662,102,83,15,1,3,520,491,25,1,3,40,7,5,27,1,0
95SS11S1,947,158,107,49,0,2,677,536,133,2,6,112,25,10,64,13,0
95SS11S2,916,157,65,85,2,5,633,262,357,5,9,126,16,31,63,12,4
95SS12W1,1251,352,65,270,2,15,702,188,494,2,18,197,22,64,102,9,0
95SS13S1,711,271,69,188,0,14,326,81,220,3,22,114,18,31,49,14,2
95SS13S2,625,249,54,176,5,14,295,58,218,3,16,81,8,25,39,9,0
95SS14S1,658,261,14,234,3,10,324,25,281,1,17,73,10,35,21,7,0
95SS14S2,588,144,8,129,0,7,362,30,314,4,14,82,11,21,39,11,0
95SS15S1,759,210,11,188,1,10,464,26,426,3,9,85,7,29,41,7,1
95SS15S2,757,190,13,168,4,5,472,41,423,2,6,95,10,29,48,8,0
95SS16S1,496,115,101,10,0,4,349,341,4,1,3,32,9,4,14,4,1
95SS16S2,656,185,167,16,0,2,431,413,16,0,2,40,15,1,22,2,0
95SS17S1,1104,299,67,223,1,8,627,170,416,1,40,178,21,47,98,12,0
95SS17S2,645,196,26,161,2,7,358,48,285,2,23,91,7,46,26,10,2
95SS18S1,613,211,24,174,1,12,313,51,243,1,18,89,4,42,29,12,2
95SS18S2,729,306,44,245,3,14,339,66,255,6,12,84,13,23,30,17,1
95SS19S1,619,231,19,195,7,10,299,31,246,3,19,89,9,38,40,2,0
95SS19S2,617,205,11,183,5,6,339,15,305,3,16,73,7,45,18,2,1
95SS20W1,1096,284,25,248,4,7,673,77,573,4,19,139,17,51,61,9,1
95SS21S1,828,142,3,126,3,10,551,21,508,3,19,135,6,68,43,18,0
95SS21S2,828,111,24,82,3,2,609,78,518,0,13,108,3,49,46,10,0
