GeographyCode,QS111NI0001,QS111NI0002,QS111NI0003,QS111NI0004,QS111NI0005,QS111NI0006,QS111NI0007,QS111NI0008,QS111NI0009,QS111NI0010,QS111NI0011,QS111NI0012,QS111NI0013,QS111NI0014,QS111NI0015,QS111NI0016,QS111NI0017,QS111NI0018,QS111NI0019,QS111NI0020,QS111NI0021,QS111NI0022,QS111NI0023,QS111NI0024,QS111NI0025,QS111NI0026,QS111NI0027
95LL24S1,704,127,51,76,519,39,376,91,76,130,79,0,43,23,10,8,2,61,20,18,23,58,14,10,0,4,30
95LL24S2,608,124,50,74,438,41,281,59,43,107,72,0,28,16,5,5,2,88,24,27,37,46,10,3,0,8,25
95LL25S1,1007,244,95,149,727,75,462,132,81,168,81,0,89,49,18,20,2,101,33,27,41,36,6,7,0,1,22
95LL25S2,732,141,53,88,561,71,393,117,74,132,70,1,39,19,13,5,2,57,23,17,17,30,9,3,0,0,18
95LL26S1,761,348,66,282,358,34,160,53,28,39,40,0,64,33,19,5,7,100,53,15,32,55,6,5,0,2,42
95LL26S2,729,136,56,80,556,43,381,70,67,144,100,1,31,15,6,8,2,100,30,34,36,37,12,10,0,1,14
95MM01S1,603,188,58,130,365,32,158,54,30,34,40,1,21,9,5,6,1,153,64,42,47,50,12,7,0,0,31
95MM01S2,651,128,24,104,464,34,255,71,52,96,36,5,60,36,11,13,0,110,44,51,15,59,13,12,0,0,34
95MM01S3,643,160,42,118,447,40,309,97,53,89,70,0,24,17,4,1,2,74,34,15,25,36,7,5,1,0,23
95MM02S1,598,160,89,71,377,60,227,62,28,50,87,0,14,6,3,2,3,76,17,13,46,61,19,8,0,3,31
95MM02S2,546,85,37,48,403,29,311,53,64,100,94,0,14,7,3,4,0,49,10,8,31,58,15,14,1,6,22
95MM03W1,1155,238,96,142,848,58,601,89,117,241,154,0,59,26,12,20,1,130,27,35,68,69,11,19,0,6,33
95MM04W1,890,302,126,176,498,48,242,56,36,55,95,2,32,16,6,5,5,174,43,42,89,90,29,19,0,8,34
95MM05W1,1062,426,146,280,528,28,191,45,43,52,51,0,27,14,4,8,1,282,87,108,87,108,23,28,1,3,53
95MM06S1,489,122,43,79,304,21,145,24,25,43,53,0,11,1,7,1,2,127,42,38,47,63,22,24,0,3,14
95MM06S2,460,124,37,87,288,18,109,24,19,28,38,0,19,7,4,8,0,142,66,41,35,48,16,14,0,0,18
95MM07W1,1201,460,194,266,678,77,318,104,57,83,74,0,43,24,8,9,2,240,97,74,69,63,12,5,0,12,34
95MM08S1,562,223,81,142,294,31,128,22,29,33,44,0,18,8,4,6,0,117,56,37,24,45,13,11,0,2,19
95MM08S2,676,206,115,91,435,61,271,72,43,78,78,0,28,18,7,2,1,75,25,19,31,35,7,6,0,2,20
95MM09S1,584,141,52,89,399,26,243,61,41,96,45,0,19,13,4,2,0,111,38,36,37,44,6,14,0,3,21
95MM09S2,636,126,47,79,437,31,319,57,46,141,75,0,20,4,5,7,4,67,15,22,30,73,16,13,0,4,40
95MM10S1,495,107,32,75,328,6,101,11,20,41,29,0,16,4,5,5,2,205,73,98,34,60,12,18,0,3,27
95MM10S2,492,133,23,110,312,10,145,41,18,42,44,0,21,13,3,5,0,136,49,46,41,47,9,11,0,3,24
95MM11W1,855,217,61,156,517,37,170,27,34,41,68,0,21,9,4,7,1,289,104,95,90,121,28,45,1,2,45
95MM12S1,662,99,28,71,503,26,272,45,50,108,69,0,23,12,6,4,1,182,69,71,42,60,12,22,0,5,21
95MM12S2,499,142,14,128,303,8,86,21,16,27,22,0,15,4,2,8,1,194,64,81,49,54,17,16,0,2,19
95MM12S3,815,140,22,118,581,7,284,35,65,128,56,0,39,11,14,12,2,251,98,107,46,94,28,29,1,0,36
95MM13S1,401,59,24,35,312,27,215,48,34,77,56,0,15,10,3,2,0,55,19,20,16,30,9,11,0,0,10
95MM13S2,493,150,29,121,300,9,114,36,16,32,30,0,9,3,2,4,0,168,67,67,34,43,15,11,0,2,15
95MM13S3,551,105,17,88,392,14,152,25,24,62,41,0,26,12,5,8,1,200,70,81,49,54,10,15,0,2,27
95MM13S4,849,153,60,93,613,50,317,56,72,162,27,0,37,8,9,19,1,209,101,86,22,83,18,28,0,6,31
95MM13S5,696,100,26,74,554,13,412,55,80,217,60,0,30,14,9,5,2,99,41,42,16,42,12,20,0,0,10
95MM14S1,371,169,88,81,176,31,95,32,14,31,18,0,9,3,2,4,0,41,16,8,17,26,2,4,0,6,14
95MM14S2,805,348,115,233,384,36,130,30,18,56,26,1,51,23,14,12,2,166,69,40,57,73,10,11,0,6,46
95MM15S1,656,174,75,99,449,54,304,78,53,104,69,0,24,7,3,12,2,67,19,8,40,33,11,6,0,3,13
95MM15S2,914,179,65,114,681,42,447,94,79,200,74,0,44,21,11,12,0,148,54,56,38,54,15,9,0,4,26
95MM16S1,913,241,60,181,605,27,300,63,72,118,47,0,70,34,14,21,1,208,95,62,51,67,15,20,0,3,29
95MM16S2,1166,227,54,173,853,63,566,147,109,232,78,1,85,51,17,16,1,138,57,50,31,86,22,26,0,4,34
95MM17S1,610,77,19,58,488,20,345,64,75,112,94,1,25,10,7,5,3,97,38,27,32,45,13,12,0,1,19
95MM17S2,737,237,70,167,425,41,202,44,42,49,67,1,27,16,7,2,2,154,60,37,57,75,21,16,1,1,36
95MM18S1,784,168,51,117,551,36,359,75,63,135,86,0,42,17,10,13,2,114,35,28,51,65,17,15,0,1,32
95MM18S2,982,191,42,149,724,33,486,88,89,222,87,1,44,29,2,12,1,160,60,66,34,67,16,15,1,1,34
95MM19S1,634,165,66,99,424,48,266,86,34,53,93,0,31,19,9,1,2,79,27,18,34,45,8,8,0,2,27
95MM19S2,635,224,30,194,366,18,198,44,38,83,33,2,66,42,11,13,0,82,39,21,22,45,9,5,0,0,31
95MM20S1,716,242,115,127,443,67,234,73,44,68,49,0,35,17,12,3,3,107,31,35,41,31,3,4,0,5,19
95MM20S2,753,238,125,113,471,72,248,67,40,64,77,0,46,25,9,5,7,105,45,25,35,44,11,7,0,8,18
95MM21S1,611,143,48,95,435,32,269,70,48,86,65,0,24,10,7,6,1,110,45,33,32,33,7,8,0,0,18
95MM21S2,643,124,53,71,482,57,317,89,57,91,80,1,23,11,6,5,1,84,21,26,37,37,7,8,0,2,20
95MM22S1,477,135,62,73,308,51,155,31,26,45,53,0,20,12,2,5,1,82,21,26,35,34,12,7,0,3,12
95MM22S2,496,140,91,49,310,62,187,42,38,29,78,0,15,8,2,3,2,46,17,4,25,46,12,13,0,3,18
95MM23W1,1074,379,98,281,492,36,206,55,34,49,68,2,68,49,10,8,1,180,60,46,74,203,30,21,11,9,132
95MM24W1,892,187,73,114,590,52,230,38,34,67,91,1,25,10,8,6,1,282,92,98,92,115,26,42,0,2,45
95MM25S1,474,120,20,100,305,10,99,19,19,25,36,0,20,4,3,10,3,176,58,81,37,49,17,14,0,0,18
95MM25S2,504,97,18,79,352,10,120,21,13,45,41,0,15,4,3,8,0,207,83,87,37,55,13,21,0,1,20
95MM25S3,528,102,12,90,361,6,131,18,25,61,27,0,26,11,6,9,0,198,84,89,25,65,13,24,0,3,25
95MM25S4,682,135,41,94,495,10,274,43,60,116,55,0,27,11,9,7,0,184,74,72,38,52,16,19,1,1,15
95MM26S1,597,122,30,92,395,13,202,36,41,59,66,2,21,9,6,6,0,157,61,55,41,80,23,17,1,2,37
95MM26S2,459,74,26,48,347,28,246,63,54,59,70,0,12,7,2,1,2,61,19,16,26,38,10,11,0,2,15
95MM27S1,1045,601,118,483,278,21,100,18,17,35,30,0,35,30,2,2,1,122,51,24,47,166,15,8,16,6,121
95MM27S2,569,207,50,157,266,37,133,43,19,31,40,1,29,21,7,1,0,66,22,17,27,96,10,8,15,4,59
95MM28W1,1095,525,132,393,442,27,185,35,42,55,53,1,41,19,13,7,2,188,75,49,64,128,16,18,2,5,87
95MM29W1,1490,550,121,429,766,47,329,78,55,145,51,2,96,43,26,23,4,292,114,83,95,174,30,16,0,6,122
95MM30W1,903,351,148,203,424,39,181,40,32,49,60,1,26,11,6,8,1,177,67,49,61,128,26,21,2,11,68
95NN01S1,584,174,63,111,380,51,181,49,31,51,50,0,41,16,8,14,3,107,35,33,39,30,7,5,0,2,16
95NN01S2,617,165,54,111,406,32,265,56,45,95,69,1,26,13,5,8,0,82,28,21,33,46,6,13,0,5,22
95NN02W1,836,194,88,106,602,77,350,81,56,105,108,0,39,21,11,5,2,136,39,38,59,40,10,10,0,4,16
95NN03S1,566,193,99,94,335,36,209,59,30,71,49,0,37,21,8,6,2,53,16,13,24,38,10,4,0,1,23
95NN03S2,567,132,49,83,405,49,252,70,45,88,49,0,27,10,10,6,1,77,24,26,27,30,10,5,0,1,14
95NN04W1,1175,363,115,248,705,39,275,57,61,99,58,1,79,41,20,15,3,311,116,107,88,107,19,23,1,11,53
95NN05W1,1075,371,126,245,645,70,332,98,58,110,66,0,81,38,24,16,3,162,69,48,45,59,16,12,0,5,26
95NN06S1,450,153,69,84,264,21,145,32,25,48,40,0,15,10,2,2,1,83,23,29,31,33,10,5,0,3,15
95NN06S2,787,172,54,118,561,36,378,63,62,174,79,0,29,13,10,5,1,118,33,55,30,54,9,16,0,6,23
95NN07S1,595,112,27,85,453,13,254,65,45,82,62,1,47,11,19,15,2,138,50,54,34,30,9,9,0,0,12
95NN07S2,651,242,114,128,354,28,187,39,35,67,46,0,29,15,7,6,1,110,46,31,33,55,6,15,0,3,31
95NN08S1,566,119,55,64,414,42,273,70,57,82,64,1,32,16,7,7,2,66,19,12,35,33,2,2,0,2,27
95NN08S2,630,134,61,73,446,47,291,70,53,104,64,1,36,19,11,6,0,71,19,25,27,50,9,13,0,5,23
95NN09S1,587,99,43,56,458,40,337,86,63,125,63,0,30,11,8,9,2,51,15,14,22,30,4,4,0,5,17
95NN09S2,505,123,65,58,347,44,223,62,32,66,63,1,21,13,2,5,1,58,10,14,34,35,7,11,1,6,10
95NN10S1,669,267,150,117,367,66,209,79,29,59,42,0,15,11,0,3,1,77,27,17,33,35,5,3,0,4,23
95NN10S2,621,139,58,81,445,53,280,75,39,112,54,0,35,17,8,10,0,77,24,29,24,37,6,8,0,2,21
95NN11S1,637,119,52,67,477,29,291,74,49,103,65,0,56,30,15,10,1,101,39,23,39,41,4,10,0,4,23
95NN11S2,660,108,59,49,508,33,378,72,63,157,86,0,31,12,9,7,3,66,20,18,28,44,12,13,0,6,13
95NN12W1,1128,330,114,216,732,78,432,126,64,157,85,0,65,36,9,19,1,157,57,47,53,66,18,6,0,4,38
95NN13W1,1064,197,117,80,804,84,585,158,84,220,123,0,43,21,10,7,5,92,18,18,56,63,15,19,0,5,24
95NN14S1,652,175,68,107,435,46,250,58,39,95,58,0,39,15,11,11,2,100,25,34,41,42,11,8,0,4,19
95NN14S2,553,116,48,68,399,26,262,73,48,106,35,0,33,9,11,10,3,78,22,32,24,38,8,8,0,0,22
95NN15W1,1230,393,169,224,768,83,392,122,82,112,76,3,116,50,25,32,9,174,59,55,60,69,18,18,0,4,29
95NN16S1,547,101,56,45,410,54,289,78,45,109,57,1,19,13,2,4,0,47,6,13,28,36,5,16,0,4,11
95NN16S2,581,100,56,44,445,51,303,75,61,105,62,0,24,14,4,4,2,67,15,20,32,36,10,10,0,3,13
95NN17W1,928,299,119,180,564,67,286,81,37,83,85,0,52,23,8,17,4,159,64,56,39,65,17,10,0,5,33
95NN18S1,534,204,66,138,287,35,137,45,18,36,38,0,26,15,6,5,0,89,20,26,43,43,8,6,0,2,27
95NN18S2,489,91,44,47,371,45,251,52,49,91,59,0,13,5,2,6,0,62,16,22,24,27,9,4,0,3,11
95NN19S1,686,196,104,92,464,41,290,76,60,102,52,0,48,30,7,10,1,85,21,20,44,26,2,8,0,3,13
95NN19S2,650,135,54,81,489,76,313,97,71,91,54,0,36,20,9,3,4,64,24,14,26,26,5,4,0,3,14
95NN20W1,1073,248,127,121,744,71,525,132,84,194,115,0,35,18,8,6,3,113,37,23,53,81,17,13,0,6,45
95NN21W1,1151,404,202,202,667,106,372,110,63,125,74,1,51,24,11,11,5,137,45,36,56,80,24,13,0,9,34
95NN22W1,1003,249,120,129,681,83,439,96,72,161,110,1,49,29,12,8,0,109,26,28,55,73,16,15,0,8,34
95NN23S1,513,122,41,81,360,21,270,42,45,116,67,1,9,4,1,3,1,59,19,13,27,31,3,12,0,1,15
95NN23S2,646,149,51,98,455,51,303,76,52,99,76,0,24,13,9,1,1,77,32,19,26,42,18,7,0,5,12
95OO01W1,809,167,84,83,584,45,437,86,64,195,92,0,23,10,4,8,1,79,19,20,40,58,14,12,0,3,29
95OO02W1,703,149,75,74,502,35,380,81,63,141,95,0,20,15,3,2,0,67,18,6,43,52,10,11,1,1,29
95OO03W1,914,206,105,101,648,56,437,85,76,178,98,0,44,23,13,7,1,111,34,28,49,60,16,15,0,3,26
95OO04W1,877,216,111,105,601,52,413,75,88,168,82,0,28,13,5,7,3,108,30,36,42,60,4,14,0,3,39
95OO05W1,1021,285,71,214,586,35,273,70,60,90,53,0,76,32,23,18,3,202,67,68,67,150,40,26,0,4,80
95OO06W1,941,178,71,107,687,56,496,96,99,181,120,0,34,15,11,7,1,101,29,28,44,76,12,14,0,7,43
95OO07W1,854,202,97,105,598,48,438,85,79,153,121,0,30,14,8,6,2,82,26,17,39,54,7,16,0,9,22
95OO08W1,887,179,94,85,646,56,486,84,75,196,131,0,28,14,5,5,4,76,24,19,33,62,13,15,0,7,27
95OO09W1,744,181,89,92,501,38,351,64,59,142,86,0,23,9,6,6,2,89,23,20,46,62,8,17,1,8,28
95OO10W1,1163,238,85,153,834,49,524,94,100,201,129,0,49,20,12,17,0,212,74,71,67,91,25,21,0,7,38
95OO11W1,956,288,81,207,569,27,309,74,55,113,67,0,38,17,11,7,3,195,82,58,55,99,28,26,0,4,41
95OO12W1,999,216,79,137,700,41,441,100,76,162,103,0,44,23,11,9,1,174,58,71,45,83,17,12,0,12,42
95OO13W1,976,231,100,131,594,55,365,101,70,123,71,0,59,20,26,11,2,115,47,35,33,151,35,24,0,6,86
95OO14W1,866,182,90,92,613,60,437,95,66,189,87,0,33,17,5,10,1,83,23,21,39,71,7,25,0,4,35
95OO15W1,870,231,90,141,523,43,269,49,53,107,60,0,42,17,10,11,4,169,60,54,55,116,28,34,1,6,47
95OO16W1,853,249,126,123,559,56,343,89,55,116,83,0,56,34,8,10,4,104,34,16,54,45,4,6,0,1,34
95OO17W1,978,204,83,121,719,71,507,137,90,178,102,0,41,20,10,10,1,100,28,26,46,55,7,18,0,6,24
95OO18W1,1099,306,115,191,643,68,375,82,74,139,80,0,67,32,22,13,0,133,47,33,53,150,47,18,1,7,77
95OO19W1,1046,246,99,147,717,50,495,87,94,234,80,0,53,32,12,6,3,119,40,29,50,83,20,18,0,4,41
95OO20W1,854,254,115,139,547,72,338,93,56,125,64,0,48,25,10,12,1,89,28,22,39,53,20,8,0,4,21
95OO21W1,904,279,112,167,513,60,286,69,58,105,54,0,52,21,15,13,3,115,35,36,44,112,19,25,0,3,65
95OO22W1,956,169,56,113,718,36,509,79,87,219,124,0,29,14,4,9,2,144,31,39,74,69,14,19,0,9,27
95PP01W1,950,243,102,141,646,63,451,113,80,178,80,0,39,18,6,13,2,93,18,24,51,61,16,13,1,5,26
95PP02W1,933,274,139,135,581,69,418,99,58,152,109,0,27,15,7,5,0,67,17,16,34,78,12,18,0,13,35
95PP03W1,971,303,130,173,600,54,402,89,84,131,98,0,35,19,10,6,0,109,36,22,51,68,13,12,0,3,40
95PP04W1,1081,230,110,120,767,59,541,115,81,222,123,0,62,25,14,21,2,105,27,19,59,84,15,15,0,4,50
95PP05W1,822,192,100,92,567,55,402,89,60,153,100,0,26,14,3,7,2,84,17,15,52,63,8,10,0,7,38
95PP06S1,780,207,47,160,510,17,260,69,51,93,47,0,69,35,19,12,3,164,67,56,41,63,17,9,1,2,34
95PP06S2,774,256,105,151,472,50,312,92,51,102,67,0,42,24,9,8,1,68,23,16,29,46,10,5,0,5,26
95PP07W1,987,250,111,139,675,48,494,120,74,187,113,0,41,25,7,9,0,92,25,23,44,62,13,8,0,7,34
95PP08W1,960,244,123,121,619,39,447,94,74,163,116,0,46,27,11,7,1,87,18,18,51,97,9,22,0,9,57
95PP09W1,757,303,118,185,383,36,149,42,27,36,44,0,47,22,12,12,1,151,47,34,70,71,12,10,1,1,47
95PP10W1,798,150,74,76,576,64,408,88,77,147,96,0,30,12,7,10,1,74,11,14,49,72,7,17,0,6,42
95PP11W1,1040,305,115,190,643,73,314,107,41,98,68,0,70,31,12,22,5,186,65,61,60,92,16,19,3,4,50
95PP12W1,891,199,93,106,619,46,468,113,67,176,112,0,31,10,13,7,1,74,14,16,44,73,12,16,0,14,31
95PP13W1,1060,364,163,201,644,58,368,83,59,141,85,0,74,39,15,18,2,144,56,36,52,52,10,10,0,7,25
95PP14S1,556,163,80,83,362,23,255,62,38,99,56,0,20,9,6,3,2,64,11,21,32,31,6,9,0,3,13
95PP14S2,791,210,88,122,527,62,350,102,61,124,63,0,45,29,9,6,1,70,26,15,29,54,15,9,0,8,22
95PP15W1,1089,236,97,139,772,66,540,127,84,237,92,0,54,24,9,18,3,112,36,32,44,81,14,18,1,6,42
95PP16W1,705,167,80,87,489,71,338,109,53,104,72,0,28,19,3,6,0,52,12,13,27,49,7,16,3,3,20
95PP17W1,1028,338,142,196,620,59,340,97,72,98,73,0,66,35,21,7,3,155,41,51,63,70,14,13,0,3,40
95PP18W1,1093,232,108,124,777,61,528,126,94,192,116,1,69,39,13,11,6,118,25,27,66,84,17,26,0,11,30
95PP19W1,933,256,86,170,610,53,383,73,67,154,89,0,42,18,15,7,2,132,41,32,59,67,17,10,0,4,36
95PP20W1,1379,526,188,338,755,54,411,123,70,125,93,0,107,73,15,16,3,183,75,48,60,98,15,10,1,7,65
95PP21W1,783,200,95,105,518,36,357,69,59,130,99,0,29,19,3,6,1,96,25,24,47,65,5,8,0,8,44
95PP22W1,1010,309,132,177,639,77,378,117,56,120,85,0,56,31,10,10,5,128,36,37,55,62,10,6,1,8,37
95PP23W1,898,199,90,109,627,49,444,108,75,161,100,0,30,16,6,6,2,104,22,27,55,72,15,9,1,7,40
95QQ01W1,707,263,106,157,401,60,165,67,33,28,37,0,47,24,12,9,2,129,38,36,55,43,7,7,0,3,26
95QQ02W1,996,223,77,146,715,76,461,166,78,138,79,3,78,43,18,17,0,97,29,32,36,58,10,19,1,1,27
95QQ03W1,507,168,65,103,316,41,111,45,14,27,25,0,39,16,15,5,3,125,51,35,39,23,8,2,0,3,10
95QQ04W1,692,190,68,122,457,53,221,89,38,49,45,1,39,17,7,9,6,143,55,44,44,45,14,9,0,1,21
95QQ05W1,1127,250,121,129,838,133,578,181,106,169,122,1,44,20,8,13,3,82,25,23,34,39,9,8,0,2,20
95QQ06W1,754,195,86,109,506,48,288,71,50,100,67,0,32,15,7,8,2,138,43,40,55,53,12,14,0,3,24
95QQ07W1,919,433,188,245,435,67,215,86,33,41,55,1,44,28,10,5,1,108,46,22,40,51,8,7,0,6,30
95QQ08W1,698,280,123,157,391,61,165,49,25,39,52,0,43,25,7,9,2,122,37,29,56,27,4,4,0,1,18
95QQ09W1,838,285,170,115,508,103,286,93,50,60,83,0,27,16,6,4,1,92,29,22,41,45,9,6,0,8,22
95QQ10W1,688,171,80,91,466,43,330,100,59,112,59,0,23,11,5,6,1,70,26,13,31,51,5,14,0,6,26
95QQ11W1,776,186,92,94,548,59,375,107,52,129,87,0,33,18,7,8,0,81,26,14,41,42,10,11,0,5,16
95QQ12W1,758,258,97,161,467,63,245,83,55,53,54,0,50,25,10,9,6,109,42,24,43,33,7,8,0,3,15
95QQ13W1,1031,234,110,124,736,90,464,170,84,112,98,0,64,38,14,11,1,118,41,39,38,61,13,15,0,2,31
95QQ14S1,1366,259,32,227,1062,48,634,158,151,234,91,0,157,85,38,27,7,223,100,82,41,45,10,10,0,2,23
95QQ14S2,679,153,60,93,489,55,327,107,59,87,74,0,31,18,4,8,1,76,23,13,40,37,6,12,0,4,15
95QQ15W1,761,294,128,166,434,55,221,74,29,54,64,0,41,23,11,5,2,117,58,15,44,33,4,2,0,3,24
95RR01S1,853,130,34,96,682,43,435,93,91,195,56,1,63,22,14,23,4,140,69,51,20,41,11,11,0,1,18
95RR01S2,649,112,49,63,499,44,341,84,52,127,78,1,34,16,11,6,1,79,22,24,33,38,10,7,0,2,19
95RR02W1,647,141,54,87,454,50,273,66,60,76,71,0,41,14,13,10,4,90,29,27,34,52,12,10,0,1,29
95RR03W1,617,227,62,165,340,25,145,40,29,32,44,0,35,12,8,13,2,135,45,35,55,50,14,11,0,1,24
95RR04W1,752,192,78,114,519,36,305,54,59,99,93,0,35,17,6,11,1,143,61,31,51,41,4,10,0,2,25
95RR05S1,475,88,41,47,370,30,252,78,45,70,59,0,27,14,5,6,2,61,21,16,24,17,6,1,0,1,9
95RR05S2,491,137,50,87,324,21,124,31,30,35,28,2,51,18,10,20,3,126,50,42,34,30,7,2,0,0,21
95RR06W1,708,138,66,72,510,40,361,60,57,151,93,0,18,7,5,5,1,91,18,24,49,60,15,15,0,2,28
95RR07W1,859,150,54,96,652,60,446,114,75,149,108,0,48,23,13,10,2,98,35,25,38,57,15,16,0,4,22
95RR08W1,713,119,48,71,537,49,382,77,69,141,95,0,28,16,3,8,1,78,18,18,42,57,10,6,0,4,37
95RR09S1,764,175,64,111,529,30,333,64,64,116,89,0,29,15,5,7,2,137,51,38,48,60,17,14,0,3,26
95RR09S2,617,169,15,154,396,4,186,49,46,66,25,0,116,84,21,11,0,90,44,32,14,52,10,14,0,0,28
95RR10W1,582,188,71,117,359,36,155,47,24,43,41,0,35,17,7,10,1,133,54,38,41,35,8,4,0,4,19
95RR11W1,652,141,62,79,457,36,329,68,57,107,97,0,22,8,4,7,3,70,17,16,37,54,9,8,0,8,29
95RR12W1,606,153,76,77,416,68,259,110,36,42,71,0,26,15,6,4,1,63,19,16,28,37,9,9,0,2,17
95RR13W1,657,281,137,144,337,62,177,58,21,50,48,0,28,12,5,9,2,70,20,9,41,39,7,2,0,5,25
95RR14W1,654,119,53,66,468,31,331,77,56,119,79,0,30,11,8,10,1,76,21,24,31,67,16,17,0,7,27
95RR15W1,802,151,72,79,594,28,402,67,71,174,90,0,37,17,8,10,2,127,41,40,46,57,13,11,0,3,30
95SS01S1,666,100,56,44,517,65,385,111,72,100,102,0,22,13,5,4,0,45,8,6,31,49,9,14,0,3,23
95SS01S2,1015,193,64,129,777,56,547,139,124,205,79,1,77,46,18,10,3,96,33,30,33,45,14,12,0,1,18
95SS02S1,866,194,114,80,637,98,369,124,62,114,69,0,44,16,13,13,2,126,55,45,26,35,11,12,0,4,8
95SS02S2,664,82,36,46,561,57,428,91,78,160,99,0,33,16,7,6,4,43,15,11,17,21,5,6,0,1,9
95SS03S1,547,75,43,32,441,84,324,84,60,112,68,0,14,10,1,3,0,19,1,6,12,31,7,11,0,2,11
95SS03S2,642,107,48,59,496,82,357,102,48,116,91,0,19,11,4,3,1,38,13,4,21,39,8,8,0,4,19
95SS04S1,845,174,71,103,621,29,358,72,83,145,58,0,70,30,20,15,5,164,59,68,37,50,10,11,0,0,29
95SS04S2,799,244,54,190,519,30,300,99,63,85,53,1,76,52,14,9,1,112,41,32,39,36,12,6,2,0,16
95SS04S3,1291,333,72,261,872,51,587,166,123,214,84,2,128,74,29,21,4,104,39,34,31,86,11,20,5,2,48
95SS05S1,736,264,101,163,428,56,217,82,38,46,51,2,61,34,13,12,2,92,30,18,44,44,8,5,0,2,29
95SS05S2,705,130,63,67,544,93,356,131,66,91,68,2,33,26,2,4,1,60,19,17,24,31,8,6,0,5,12
95SS06S1,498,76,23,53,355,9,130,25,20,47,38,0,25,5,11,9,0,191,66,86,39,67,22,26,0,0,19
95SS06S2,773,122,15,107,594,4,156,22,36,56,42,0,44,15,6,18,5,390,144,203,43,57,22,19,0,1,15
95SS06S3,664,101,20,81,483,7,147,33,34,33,47,0,50,12,13,21,4,279,111,108,60,80,19,29,0,4,28
95SS07S1,1181,133,13,120,943,8,445,72,112,216,45,0,115,54,29,31,1,375,131,208,36,105,28,42,1,0,34
95SS07S2,527,75,4,71,408,13,243,40,49,123,31,0,30,14,10,6,0,122,31,78,13,44,17,14,0,0,13
95SS07S3,1698,604,222,382,977,96,521,148,110,184,79,1,146,85,23,30,8,213,69,58,86,117,18,19,0,8,72
95SS08S1,680,99,51,48,560,63,408,119,63,148,78,0,32,13,8,7,4,57,17,16,24,21,3,7,0,3,8
95SS08S2,990,183,82,101,759,98,496,133,87,177,99,1,61,31,18,7,5,103,27,32,44,48,7,10,0,5,26
95SS09S1,714,206,69,137,475,76,313,111,46,102,54,0,41,29,6,6,0,45,13,8,24,33,8,4,0,3,18
95SS09S2,620,130,64,66,448,69,312,100,43,98,71,0,22,12,7,2,1,45,13,11,21,42,6,10,0,4,22
95SS10S1,945,322,109,213,570,50,307,84,71,103,49,2,69,45,17,6,1,142,54,43,45,53,9,11,0,2,31
95SS10S2,662,102,32,70,522,34,403,61,84,146,112,0,23,17,1,4,1,62,19,21,22,38,11,9,2,2,14
95SS11S1,947,158,67,91,720,45,477,92,77,228,80,0,58,33,11,14,0,140,41,60,39,69,22,17,0,2,28
95SS11S2,916,157,66,91,683,58,507,124,84,192,107,1,39,16,8,12,3,78,27,21,30,76,14,24,0,4,34
95SS12W1,1251,352,191,161,837,155,513,147,91,154,121,2,60,38,11,9,2,107,37,35,35,62,10,10,0,5,37
95SS13S1,711,271,96,175,393,46,180,57,39,44,40,1,72,43,11,12,6,94,29,32,33,47,6,6,0,1,34
95SS13S2,625,249,100,149,341,33,187,55,45,46,41,0,41,25,7,7,2,80,27,27,26,35,7,6,0,3,19
95SS14S1,658,261,102,159,364,47,162,58,34,36,34,1,50,22,8,18,2,104,45,23,36,33,6,11,0,1,15
95SS14S2,588,144,76,68,413,62,250,83,37,86,44,0,48,23,11,12,2,53,22,13,18,31,6,8,1,2,14
95SS15S1,759,210,100,110,522,93,348,113,82,98,55,0,29,21,5,2,1,52,13,15,24,27,7,1,0,3,16
95SS15S2,757,190,108,82,537,89,380,112,59,111,98,0,30,21,4,2,3,38,8,8,22,30,4,8,0,7,11
95SS16S1,496,115,24,91,350,16,238,43,39,79,77,0,24,12,10,2,0,72,27,18,27,31,10,10,0,0,11
95SS16S2,656,185,59,126,407,20,182,43,29,41,69,0,28,13,6,7,2,177,59,59,59,64,18,18,0,2,26
95SS17S1,1104,299,84,215,739,66,447,133,100,140,74,0,92,68,9,13,2,134,54,35,45,66,14,12,0,4,36
95SS17S2,645,196,77,119,413,31,226,82,51,47,46,1,45,19,10,15,1,110,35,30,45,36,12,4,0,2,18
95SS18S1,613,211,77,134,370,43,158,46,29,51,32,0,47,22,11,11,3,122,52,36,34,32,8,5,0,3,16
95SS18S2,729,306,170,136,380,54,194,59,39,56,40,0,35,19,5,9,2,97,41,20,36,43,5,9,0,6,23
95SS19S1,619,231,76,155,352,37,199,79,33,53,34,0,46,30,3,8,5,70,28,12,30,36,5,6,0,1,24
95SS19S2,617,205,77,128,381,47,175,49,38,51,37,0,35,15,10,10,0,124,39,43,42,31,8,6,2,0,15
95SS20W1,1096,284,176,108,768,169,454,159,63,107,125,0,37,22,0,9,6,108,21,23,64,44,6,9,0,10,19
95SS21S1,828,142,47,95,646,48,483,131,98,193,61,1,58,33,16,8,1,56,15,16,25,40,12,3,0,1,24
95SS21S2,828,111,42,69,669,84,460,127,83,167,83,0,55,40,8,4,3,70,11,14,45,48,8,9,1,4,26
95SS22S1,600,104,56,48,470,55,330,95,83,115,37,0,22,8,8,6,0,63,22,12,29,26,7,5,0,2,12
