GeographyCode,QS301NI0001,QS301NI0002,QS301NI0003,QS301NI0004,QS301NI0005
95VV12S2,1543,1406,59,29,49
95VV13S1,2057,1826,121,48,62
95VV13S2,1416,1251,93,24,48
95VV14S1,1966,1743,120,33,70
95VV14S2,1386,1230,69,28,59
95VV15S1,1419,1267,69,30,53
95VV15S2,1679,1466,118,37,58
95VV16W1,3110,2706,213,78,113
95VV17S1,2205,1937,127,52,89
95VV17S2,2151,1915,119,29,88
95VV18S1,1862,1654,121,31,56
95VV18S2,1825,1620,108,37,60
95VV19S1,1302,1122,102,31,47
95VV19S2,1681,1507,72,27,75
95VV20W1,2990,2608,199,69,114
95VV21S1,2302,2070,111,48,73
95VV21S2,1735,1556,104,34,41
95VV22W1,2836,2529,177,51,79
95VV23W1,2893,2533,220,59,81
95VV24S1,1532,1349,116,26,41
95VV24S2,1535,1367,81,34,53
95VV25S1,1845,1619,128,41,57
95VV25S2,1925,1702,131,32,60
95VV26W1,3583,3167,245,59,112
95VV27W1,2284,2046,94,65,79
95VV28S1,2210,1989,121,42,58
95VV28S2,1320,1176,70,21,53
95VV29W1,3366,2944,290,53,79
95VV30S1,1614,1432,125,25,32
95VV30S2,1389,1228,69,32,60
95WW01S1,1441,1241,122,32,46
95WW01S2,1373,1213,95,20,45
95WW02S1,1786,1575,117,33,61
95WW02S2,2065,1835,143,38,49
95WW03S1,1627,1456,91,23,57
95WW03S2,2011,1796,126,34,55
95WW04S1,1611,1398,108,45,60
95WW04S2,1255,1094,103,23,35
95WW05S1,1517,1321,125,25,46
95WW05S2,1255,1104,94,28,29
95WW06S1,1525,1356,130,18,21
95WW06S2,1622,1399,163,24,36
95WW07S1,1809,1544,174,38,53
95WW07S2,2446,2156,191,40,59
95WW08S1,1219,1082,83,15,39
95WW08S2,1340,1160,105,24,51
95WW09S1,1276,1089,95,33,59
95WW09S2,1258,1061,131,26,40
95WW10S1,1718,1466,148,37,67
95WW10S2,1228,1058,96,29,45
95WW11S1,1697,1459,153,29,56
95WW11S2,1381,1168,134,33,46
95WW12W1,2409,2108,134,56,111
95WW13S1,1840,1597,166,22,55
95WW13S2,1834,1590,145,48,51
95WW14W1,2262,1993,91,67,111
95WW15S1,1661,1449,128,25,59
95WW15S2,1655,1421,132,38,64
95WW16S1,1668,1469,116,35,48
95WW16S2,1297,1144,87,21,45
95WW17W1,2266,1936,194,51,85
95WW18W1,2237,1935,174,51,77
95WW19S1,1872,1598,166,41,67
95WW19S2,2047,1792,188,31,36
95WW19S3,2306,1987,249,29,41
95WW20S1,1827,1597,164,34,32
95WW20S2,4574,4105,337,50,82
95WW20S3,1937,1652,218,27,40
95WW21S1,1517,1352,77,25,63
95WW21S2,2026,1811,129,34,52
95WW22S1,1414,1202,134,30,48
95WW22S2,1571,1377,82,37,75
95WW23S1,2250,1973,175,33,69
95WW23S2,2644,2337,240,25,42
95WW24S1,1568,1394,85,30,59
95WW24S2,1926,1710,107,32,77
95WW25W1,2071,1809,125,41,96
95XX01S1,1730,1478,165,43,44
95XX01S2,1930,1673,176,34,47
95XX01S3,1634,1416,158,27,33
95XX02W1,2652,2293,275,28,56
95XX03S1,1246,1047,136,30,33
95XX03S2,1475,1259,145,27,44
95XX04S1,1748,1509,165,27,47
95XX04S2,1934,1658,181,45,50
95XX05W1,2627,2271,226,51,79
95XX06S1,1724,1516,129,29,50
95XX06S2,2054,1805,151,31,67
95XX07S1,1420,1191,148,31,50
95XX07S2,1425,1206,153,25,41
95XX08S1,1323,1121,151,18,33
95XX08S2,1267,1083,116,27,41
95XX09S1,1369,1188,123,24,34
95XX09S2,1448,1246,134,21,47
95XX10S1,1777,1601,100,27,49
95XX10S2,1862,1677,120,23,42
95XX10S3,1255,1121,71,24,39
95XX11S1,2449,2168,175,38,68
95XX11S2,2269,2040,149,27,53
95XX11S3,1545,1374,92,25,54
95XX12W1,2540,2192,231,46,71
95XX13W1,2770,2339,308,40,83
95XX14W1,2477,2130,255,42,50
95XX15W1,2449,2136,164,53,96
95XX16W1,3005,2522,294,70,119
95XX17S1,1495,1330,107,28,30
95XX17S2,1527,1318,147,22,40
95XX18W1,3012,2675,210,49,78
95XX19W1,2675,2311,275,28,61
95XX20S1,1981,1685,149,49,98
95XX20S2,1453,1376,42,15,20
95XX21W1,2846,2447,299,38,62
95XX22W1,2215,1913,193,40,69
95XX23W1,3155,2786,225,57,87
95XX24S1,1336,1162,118,22,34
95XX24S2,1369,1158,132,31,48
95XX25W1,2469,2154,170,47,98
95YY01W1,2508,2193,192,43,80
95YY02W1,2283,2032,144,36,71
95YY03W1,3177,2830,218,39,90
95YY04W1,3489,3099,204,80,106
95YY05W1,1675,1485,120,28,42
95YY06W1,2394,2173,122,35,64
95YY07W1,2916,2586,164,76,90
95YY08W1,2231,2020,119,35,57
95YY09W1,2315,2049,171,47,48
95YY10W1,2142,1879,167,42,54
95YY11W1,2046,1824,125,35,62
95YY12W1,2836,2504,216,51,65
95YY13S1,1488,1338,86,30,34
95YY13S2,1345,1196,64,23,62
95YY14S1,1532,1341,102,37,52
95YY14S2,1564,1396,91,29,48
95YY15S1,364,340,10,2,12
95YY15S2,1669,1508,71,45,45
95YY16W1,2392,2102,177,57,56
95YY17W1,2350,2082,140,52,76
95YY18W1,2374,2102,163,45,64
95YY19W1,1496,1357,69,25,45
95YY20W1,2330,2025,185,50,70
95YY21W1,2440,2176,161,42,61
95ZZ01W1,2760,2452,175,58,75
95ZZ02W1,1827,1615,93,52,67
95ZZ03W1,2109,1882,106,52,69
95ZZ04W1,2670,2347,180,64,79
95ZZ05W1,2187,1920,147,43,77
95ZZ06W1,1714,1533,62,60,59
95ZZ07W1,2807,2517,148,56,86
95ZZ08W1,2593,2280,152,66,95
95ZZ09W1,2269,2016,120,57,76
95ZZ10W1,3179,2860,170,60,89
95ZZ11W1,2223,1962,141,57,63
95ZZ12W1,2190,1956,95,47,92
95ZZ13W1,2533,2234,172,49,78
95ZZ14S1,1876,1680,97,38,61
95ZZ14S2,1356,1202,78,30,46
95ZZ15W1,2288,2037,135,43,73
95ZZ16S1,1911,1737,90,26,58
95ZZ16S2,1351,1198,58,33,62
