GeographyCode,QS408NI0001,QS408NI0002,QS408NI0003,QS408NI0004,QS408NI0005
95XX01S1,633,509,122,1,1
95XX01S2,608,434,171,1,2
95XX01S3,608,434,171,3,0
95XX02W1,1066,888,174,4,0
95XX03S1,498,401,94,3,0
95XX03S2,559,435,120,3,1
95XX04S1,663,518,142,0,3
95XX04S2,739,488,245,5,1
95XX05W1,1238,1006,224,4,4
95XX06S1,755,543,205,5,2
95XX06S2,843,579,250,9,5
95XX07S1,633,525,108,0,0
95XX07S2,645,524,119,1,1
95XX08S1,591,477,112,2,0
95XX08S2,582,469,110,3,0
95XX09S1,629,515,109,5,0
95XX09S2,626,499,124,1,2
95XX10S1,676,459,207,7,3
95XX10S2,678,470,202,5,1
95XX10S3,488,314,167,6,1
95XX11S1,998,726,258,10,4
95XX11S2,905,633,265,4,3
95XX11S3,718,501,211,4,2
95XX12W1,1002,860,141,1,0
95XX13W1,1176,1028,145,1,2
95XX14W1,955,799,151,4,1
95XX15W1,1192,920,262,7,3
95XX16W1,1392,1169,220,3,0
95XX17S1,763,592,158,9,4
95XX17S2,662,530,128,4,0
95XX18W1,1348,1042,291,10,5
95XX19W1,1106,886,216,2,2
95XX20S1,909,681,217,9,2
95XX20S2,454,277,166,9,2
95XX21W1,1176,1010,160,5,1
95XX22W1,1010,778,225,4,3
95XX23W1,1451,1063,368,10,10
95XX24S1,540,420,116,3,1
95XX24S2,644,527,115,1,1
95XX25W1,1096,789,293,11,3
95YY01W1,861,616,228,17,0
95YY02W1,883,663,206,11,3
95YY03W1,991,677,301,8,5
95YY04W1,1270,854,393,17,6
95YY05W1,745,583,156,6,0
95YY06W1,858,567,270,18,3
95YY07W1,912,593,293,23,3
95YY08W1,789,530,241,13,5
95YY09W1,1014,793,206,8,7
95YY10W1,705,502,197,6,0
95YY11W1,820,587,216,14,3
95YY12W1,932,633,279,15,5
95YY13S1,542,339,191,9,3
95YY13S2,576,410,148,15,3
95YY14S1,559,387,163,7,2
95YY14S2,588,403,179,5,1
95YY15S1,200,178,19,2,1
95YY15S2,689,434,228,24,3
95YY16W1,798,520,266,10,2
95YY17W1,746,446,279,16,5
95YY18W1,746,442,280,17,7
95YY19W1,707,515,173,13,6
95YY20W1,721,438,260,18,5
95YY21W1,791,506,264,16,5
95ZZ01W1,994,672,307,14,1
95ZZ02W1,751,479,258,12,2
95ZZ03W1,884,613,251,10,10
95ZZ04W1,911,637,255,17,2
95ZZ05W1,769,507,241,17,4
95ZZ06W1,786,551,207,22,6
95ZZ07W1,1010,650,335,17,8
95ZZ08W1,934,620,295,17,2
95ZZ09W1,881,595,267,13,6
95ZZ10W1,1262,896,349,12,5
95ZZ11W1,745,477,248,18,2
95ZZ12W1,868,591,251,23,3
95ZZ13W1,879,591,262,20,6
95ZZ14S1,617,359,234,20,4
95ZZ14S2,494,306,179,8,1
95ZZ15W1,804,552,238,12,2
95ZZ16S1,664,399,256,8,1
95ZZ16S2,564,393,162,6,3
