GeographyCode,QS602NI0001,QS602NI0002,QS602NI0003,QS602NI0004,QS602NI0005,QS602NI0006,QS602NI0007,QS602NI0008,QS602NI0009,QS602NI0010,QS602NI0011,QS602NI0012,QS602NI0013,QS602NI0014,QS602NI0015,QS602NI0016
95TT11S1,429,339,34,185,2,33,9,63,13,0,90,58,0,7,20,5
95TT11S2,403,326,36,156,0,38,7,83,6,0,77,44,0,4,23,6
95TT12W1,769,586,57,361,1,46,15,96,8,2,183,116,1,11,36,19
95TT13S1,517,398,60,248,1,19,6,42,19,3,119,53,4,11,37,14
95TT13S2,485,318,59,199,0,10,1,11,34,4,167,67,1,27,51,21
95TT14W1,726,501,72,320,2,21,6,46,26,8,225,118,1,20,63,23
95TT15W1,722,530,49,311,1,38,12,96,20,3,192,106,3,24,44,15
95TT16W1,773,576,44,313,4,47,14,123,28,3,197,117,5,19,40,16
95UU06W1,497,343,50,204,3,25,10,30,20,1,154,94,3,15,34,8
95UU09W1,526,382,54,195,0,32,10,66,23,2,144,83,4,11,33,13
95UU14W1,664,423,70,218,2,13,11,57,51,1,241,115,5,29,77,15
95UU99C1,662,472,54,225,4,32,11,109,37,0,190,102,2,24,37,25
95UU99C2,674,434,74,219,1,25,16,48,49,2,240,132,1,26,54,27
95UU99C3,596,417,41,185,2,34,14,112,26,3,179,124,2,11,27,15
95UU99C4,578,429,34,214,3,33,17,104,22,2,149,93,2,12,35,7
95UU99C5,747,510,66,268,4,35,21,82,33,1,237,138,2,23,50,24
95UU99C6,777,521,86,248,1,30,19,93,40,4,256,131,3,22,68,32
95VV01S1,487,366,44,176,0,33,14,78,16,5,121,86,0,7,15,13
95VV01S2,522,358,38,210,0,20,4,59,26,1,164,83,1,17,45,18
95VV02W1,832,438,82,256,0,9,8,28,52,3,394,148,6,42,153,45
95VV03W1,864,526,85,292,2,29,10,51,52,5,338,144,5,53,100,36
95VV04W1,912,710,60,346,2,78,12,171,37,4,202,110,2,16,59,15
95VV05S1,539,428,49,239,1,42,18,50,28,1,111,65,2,14,23,7
95VV05S2,719,594,51,360,1,58,15,87,19,3,125,68,1,18,25,13
95VV06W1,1038,723,100,379,3,64,28,88,55,6,315,133,2,44,95,41
95VV07S1,776,498,100,272,1,15,10,48,49,3,278,110,3,30,99,36
95VV07S2,723,564,59,335,2,57,19,62,26,4,159,77,3,18,43,18
95VV08W1,890,590,106,238,4,46,23,96,77,0,300,108,9,55,94,34
95VV09W1,860,504,93,212,1,32,12,64,84,6,356,118,2,41,143,52
95VV10S1,526,325,67,187,2,5,4,10,48,2,201,57,2,34,79,29
95VV10S2,559,356,64,220,1,12,8,16,30,5,203,80,2,26,75,20
95VV11S1,601,460,70,276,1,29,11,48,23,2,141,82,3,17,26,13
95VV11S2,750,600,59,394,1,33,19,67,20,7,150,69,2,21,47,11
95VV12S1,529,344,57,208,4,21,5,28,21,0,185,65,8,37,58,17
95VV12S2,522,354,59,211,0,11,10,28,32,3,168,80,2,24,47,15
95VV13S1,576,459,39,234,2,43,19,105,14,3,117,74,0,8,32,3
95VV13S2,368,299,36,152,1,25,16,59,10,0,69,37,1,7,16,8
95VV14S1,661,476,51,294,2,33,9,44,37,6,185,69,4,28,66,18
95VV14S2,477,326,45,207,0,17,10,26,19,2,151,92,1,9,36,13
95VV15S1,487,276,54,155,1,3,5,17,37,4,211,76,3,33,79,20
95VV15S2,540,407,59,259,2,14,11,37,21,4,133,57,5,18,43,10
95VV16W1,926,658,96,350,2,59,30,79,37,5,268,137,3,32,70,26
95VV17S1,641,469,79,250,3,31,18,54,28,6,172,79,3,24,52,14
95VV17S2,631,461,77,228,7,41,11,64,28,5,170,73,4,22,52,19
95VV18S1,599,458,65,261,1,46,6,64,14,1,141,87,3,13,30,8
95VV18S2,609,395,48,213,3,31,6,55,35,4,214,93,2,23,72,24
95VV19S1,412,266,38,142,1,24,3,46,10,2,146,81,0,14,31,20
95VV19S2,602,412,69,217,1,16,7,56,41,5,190,73,4,31,64,18
95VV20W1,802,620,67,260,4,76,20,166,25,2,182,88,1,20,48,25
95VV21S1,676,542,62,291,2,47,19,92,26,3,134,52,4,19,42,17
95VV21S2,462,387,34,195,5,42,16,84,11,0,75,53,0,1,14,7
95VV22W1,837,602,97,274,4,42,31,121,32,1,235,96,4,30,78,27
95VV23W1,962,681,91,355,11,59,25,94,43,3,281,141,4,33,66,37
95VV24S1,500,365,36,196,1,52,14,49,15,2,135,82,1,10,34,8
95VV24S2,561,331,59,181,2,13,6,30,40,0,230,111,4,24,72,19
95VV25S1,541,358,67,167,0,27,9,50,35,3,183,71,1,25,62,24
95VV25S2,545,402,51,224,3,37,16,46,23,2,143,55,4,18,49,17
95VV26W1,1060,790,92,385,5,85,22,149,50,2,270,116,5,56,66,27
95VV27W1,804,506,82,305,3,13,13,24,61,5,298,140,3,33,96,26
95VV28S1,735,537,61,364,1,34,5,37,33,2,198,101,4,28,51,14
95VV28S2,465,295,54,161,2,18,7,20,31,2,170,75,0,23,59,13
95VV29W1,951,765,82,389,6,63,22,163,34,6,186,106,1,19,42,18
95VV30S1,506,405,53,268,1,28,13,32,6,4,101,77,0,5,10,9
95VV30S2,468,313,53,190,0,16,10,22,17,5,155,68,3,14,52,18
95WW01S1,511,358,50,237,1,13,7,22,24,4,153,97,2,12,31,11
95WW01S2,504,382,49,276,0,1,5,18,27,6,122,55,2,21,38,6
95WW02S1,619,431,67,298,0,10,2,21,29,4,188,109,2,29,33,15
95WW02S2,718,555,91,387,1,17,5,34,17,3,163,99,1,18,32,13
95WW03S1,612,435,58,307,2,9,8,23,25,3,177,104,3,12,48,10
95WW03S2,735,617,66,475,1,19,7,35,13,1,118,77,1,18,16,6
95WW04S1,570,413,56,314,1,8,3,14,16,1,157,97,2,21,30,7
95WW04S2,444,337,42,259,1,0,9,19,5,2,107,91,1,4,10,1
95WW05S1,532,433,57,313,0,18,8,29,8,0,99,71,1,9,10,8
95WW05S2,439,292,53,198,0,8,7,18,6,2,147,99,2,8,27,11
95WW06S1,518,426,37,264,1,41,14,64,3,2,92,68,1,5,13,5
95WW06S2,547,447,20,321,4,34,10,50,8,0,100,85,1,5,5,4
95WW07S1,577,456,39,301,3,49,12,47,4,1,121,104,0,6,7,4
95WW07S2,821,683,71,520,2,26,13,38,11,2,138,100,2,11,18,7
95WW08S1,416,318,47,228,2,9,4,18,9,1,98,71,0,4,18,5
95WW08S2,461,317,47,226,0,8,4,28,4,0,144,116,0,8,11,9
95WW09S1,502,288,46,188,2,2,5,15,28,2,214,103,1,29,58,23
95WW09S2,426,292,34,205,2,11,11,20,7,2,134,122,0,3,5,4
95WW10S1,591,445,49,332,2,8,5,30,12,7,146,74,3,17,40,12
95WW10S2,421,275,41,206,0,0,4,17,6,1,146,96,4,12,27,7
95WW11S1,528,445,49,319,0,20,10,36,8,3,83,62,0,8,10,3
95WW11S2,441,329,46,213,1,21,10,31,5,2,112,86,5,6,12,3
95WW12W1,932,579,128,356,2,8,3,29,48,5,353,152,3,45,125,28
95WW13S1,670,545,72,376,4,22,8,51,10,2,125,94,2,7,17,5
95WW13S2,617,523,39,365,0,32,11,64,10,2,94,67,0,5,15,7
95WW14W1,885,538,111,335,2,5,10,21,50,4,347,119,5,62,128,33
95WW15S1,537,435,80,292,0,11,9,30,10,3,102,70,0,13,16,3
95WW15S2,567,448,66,315,0,13,5,32,17,0,119,93,3,4,14,5
95WW16S1,528,419,58,315,0,6,5,22,11,2,109,80,1,9,18,1
95WW16S2,528,373,79,239,2,3,5,16,26,3,155,71,1,18,55,10
95WW17W1,848,575,99,385,2,17,9,37,22,4,273,186,0,23,47,17
95WW18W1,788,570,81,404,3,14,9,40,18,1,218,162,0,14,31,11
95WW19S1,626,467,64,329,1,17,9,32,12,3,159,124,1,7,21,6
95WW19S2,637,565,40,428,5,28,10,40,10,4,72,58,1,1,9,3
95WW19S3,708,604,46,450,2,43,13,40,4,6,104,88,0,4,10,2
95WW20S1,610,499,54,331,4,34,15,50,7,4,111,90,1,3,14,3
95WW20S2,1607,1478,136,1123,3,64,27,101,19,5,129,60,3,12,37,17
95WW20S3,618,537,58,401,2,29,8,30,8,1,81,57,1,5,13,5
95WW21S1,633,389,92,224,1,1,4,12,50,5,244,116,0,29,74,25
95WW21S2,730,601,88,426,1,13,7,38,24,4,129,59,4,22,30,14
95WW22S1,487,395,57,291,0,9,7,22,7,2,92,64,0,9,13,6
95WW22S2,635,400,86,242,1,6,9,17,34,5,235,114,3,34,69,15
95WW23S1,776,576,77,416,0,17,7,22,25,12,200,106,9,21,49,15
95WW23S2,457,370,36,261,2,26,9,27,6,3,87,74,2,6,3,2
95WW24S1,585,398,68,269,1,8,8,14,25,5,187,95,4,25,50,13
95WW24S2,785,515,104,310,0,8,6,18,64,5,270,103,2,42,90,33
95WW25W1,929,564,87,373,2,11,14,16,58,3,365,181,5,46,111,22
95XX01S1,595,466,43,337,2,22,13,45,4,0,129,115,1,6,6,1
95XX01S2,598,535,48,396,4,25,10,43,7,2,63,37,3,12,10,1
95XX01S3,568,475,71,345,0,8,12,33,6,0,93,76,1,5,11,0
95XX02W1,887,705,74,415,4,66,31,97,16,2,182,155,0,6,15,6
95XX03S1,424,306,41,200,0,11,14,33,5,2,118,104,1,4,9,0
95XX03S2,516,407,62,275,1,21,11,27,9,1,109,97,2,5,3,2
95XX04S1,607,484,56,355,0,16,12,34,11,0,123,105,1,8,4,5
95XX04S2,682,555,73,409,2,6,8,39,14,4,127,90,1,10,17,9
95XX05W1,986,676,107,429,1,24,27,47,39,2,310,236,2,15,46,11
95XX06S1,670,457,110,262,0,13,12,22,34,4,213,135,6,17,42,13
95XX06S2,779,614,88,427,1,12,14,38,31,3,165,95,7,18,33,12
95XX07S1,510,373,50,253,0,12,11,34,13,0,137,121,0,3,10,3
95XX07S2,445,312,36,208,1,14,22,23,6,2,133,111,3,5,10,4
95XX08S1,462,333,51,221,0,21,7,24,8,1,129,110,1,3,13,2
95XX08S2,431,310,48,215,1,9,10,21,6,0,121,106,2,2,5,6
95XX09S1,448,296,38,212,2,6,6,24,5,3,152,122,2,3,20,5
95XX09S2,503,375,44,247,2,22,11,35,13,1,128,101,2,5,9,11
95XX10S1,645,482,74,312,3,15,13,34,29,2,163,70,3,26,52,12
95XX10S2,647,548,58,411,3,20,9,38,7,2,99,64,2,12,12,9
95XX10S3,456,368,71,230,1,6,7,29,23,1,88,44,2,13,23,6
95XX11S1,939,777,82,561,0,31,12,58,30,3,162,79,2,19,49,13
95XX11S2,868,737,72,524,1,27,22,63,25,3,131,66,2,10,39,14
95XX11S3,654,453,105,279,0,10,7,18,30,4,201,80,6,31,71,13
95XX12W1,840,601,52,338,2,91,18,81,13,6,239,206,2,4,16,11
95XX13W1,946,665,66,411,5,63,30,81,8,1,281,250,1,10,13,7
95XX14W1,804,597,51,356,7,91,25,58,7,2,207,186,1,6,5,9
95XX15W1,1053,678,118,417,1,10,15,45,66,6,375,202,2,30,113,28
95XX16W1,1133,744,95,468,3,45,27,83,20,3,389,333,1,5,36,14
95XX17S1,704,506,37,352,2,12,12,22,62,7,198,103,5,14,58,18
95XX17S2,590,455,45,294,0,20,16,53,20,7,135,88,4,8,25,10
95XX18W1,1096,838,90,570,6,43,16,74,30,9,258,165,1,23,60,9
95XX19W1,936,693,65,420,3,64,30,83,25,3,243,181,4,15,35,8
95XX20S1,749,534,80,357,2,11,21,30,32,1,215,106,0,23,69,17
95XX20S2,422,354,36,290,0,3,6,11,7,1,68,28,2,9,16,13
95XX21W1,927,631,76,380,5,71,22,57,17,3,296,247,2,5,31,11
95XX22W1,875,649,86,469,0,9,14,34,32,5,226,177,1,9,29,10
95XX23W1,1307,1033,138,738,1,12,16,65,57,6,274,140,9,22,74,29
95XX24S1,472,348,37,250,1,9,15,31,5,0,124,106,0,5,11,2
95XX24S2,509,342,59,226,2,9,4,34,7,1,167,142,0,8,14,3
95XX25W1,926,644,109,399,2,13,7,48,61,5,282,160,3,28,77,14
95YY01W1,746,557,59,291,3,61,10,106,26,1,189,92,0,14,70,13
95YY02W1,756,481,71,313,0,16,7,38,31,5,275,118,4,30,100,23
95YY03W1,893,716,53,376,4,84,25,150,21,3,177,98,2,15,51,11
95YY04W1,1167,837,112,547,4,38,15,68,48,5,330,161,7,36,102,24
95YY05W1,608,399,61,242,1,38,7,23,25,2,209,123,1,14,57,14
95YY06W1,742,489,57,247,3,37,16,86,40,3,253,94,3,24,102,30
95YY07W1,817,565,57,309,2,48,16,111,22,0,252,123,1,23,74,31
95YY08W1,700,496,52,252,1,43,21,89,37,1,204,94,3,19,69,19
95YY09W1,873,588,95,374,0,24,17,43,33,2,285,145,1,12,102,25
95YY10W1,607,474,38,247,5,61,13,97,13,0,133,92,1,7,25,8
95YY11W1,705,453,65,232,1,46,7,59,41,2,252,100,5,30,86,31
95YY12W1,841,664,64,382,2,68,16,105,26,1,177,96,2,22,36,21
95YY13S1,524,358,52,236,0,12,11,31,14,2,166,68,3,29,50,16
95YY13S2,518,286,49,173,0,6,7,21,28,2,232,96,3,20,87,26
95YY14S1,526,373,54,228,3,22,3,33,27,3,153,61,1,27,48,16
95YY14S2,548,406,47,248,0,29,9,43,28,2,142,52,1,27,47,15
95YY15S1,150,81,15,45,0,2,3,7,8,1,69,50,0,3,13,3
95YY15S2,656,375,89,191,1,10,10,17,53,4,281,76,4,54,116,31
95YY16W1,701,533,51,266,3,60,24,113,14,2,168,93,1,16,47,11
95YY17W1,650,489,47,224,4,48,13,126,26,1,161,69,3,14,51,24
95YY18W1,656,480,37,228,1,50,18,114,26,6,176,78,0,27,47,24
95YY19W1,573,365,51,221,2,13,14,36,25,3,208,94,1,15,78,20
95YY20W1,623,457,47,206,3,49,20,102,29,1,166,82,1,20,46,17
95YY21W1,681,546,45,303,3,48,17,111,18,1,135,70,1,16,32,16
95ZZ01W1,881,641,73,364,4,45,18,83,47,7,240,134,1,30,53,22
95ZZ02W1,656,341,89,166,1,4,7,13,57,4,315,98,8,65,113,31
95ZZ03W1,745,390,66,187,3,28,5,38,60,3,355,141,7,41,134,32
95ZZ04W1,797,579,90,268,4,58,19,111,27,2,218,120,4,22,51,21
95ZZ05W1,661,462,60,225,2,36,12,91,32,4,199,86,1,33,57,22
95ZZ06W1,673,293,86,105,1,5,3,16,75,2,380,137,3,50,129,61
95ZZ07W1,917,613,78,337,2,41,17,70,63,5,304,133,2,46,95,28
95ZZ08W1,822,525,79,215,1,40,17,110,61,2,297,118,5,47,101,26
95ZZ09W1,759,472,81,228,2,36,5,60,53,7,287,126,2,45,85,29
95ZZ10W1,1146,744,121,412,2,42,19,53,88,7,402,166,8,43,135,50
95ZZ11W1,620,461,51,200,1,30,28,116,32,3,159,91,1,11,43,13
95ZZ12W1,762,478,80,244,1,25,14,53,60,1,284,120,7,36,91,30
95ZZ13W1,767,560,59,311,2,46,17,97,26,2,207,92,2,29,62,22
95ZZ14S1,587,403,63,231,2,18,13,22,46,8,184,56,1,40,72,15
95ZZ14S2,457,315,55,199,3,8,12,17,18,3,142,81,2,10,39,10
95ZZ15W1,707,474,55,216,4,48,12,102,35,2,233,126,1,26,63,17
95ZZ16S1,639,444,80,257,1,15,18,36,35,2,195,65,3,49,54,24
95ZZ16S2,474,273,59,142,2,10,4,17,39,0,201,107,2,18,57,17
