GeographyCode,QS208NI0001,QS208NI0002,QS208NI0003,QS208NI0004,QS208NI0005,QS208NI0006,QS208NI0007,QS208NI0008,QS208NI0009,QS208NI0010,QS208NI0011,QS208NI0012,QS208NI0013,QS208NI0014,QS208NI0015,QS208NI0016,QS208NI0017,QS208NI0018,QS208NI0019,QS208NI0020,QS208NI0021,QS208NI0022,QS208NI0023,QS208NI0024,QS208NI0025,QS208NI0026,QS208NI0027,QS208NI0028,QS208NI0029,QS208NI0030,QS208NI0031,QS208NI0032,QS208NI0033,QS208NI0034,QS208NI0035,QS208NI0036,QS208NI0037,QS208NI0038,QS208NI0039,QS208NI0040,QS208NI0041,QS208NI0042,QS208NI0043,QS208NI0044,QS208NI0045,QS208NI0046,QS208NI0047,QS208NI0048,QS208NI0049,QS208NI0050,QS208NI0051,QS208NI0052,QS208NI0053,QS208NI0054,QS208NI0055,QS208NI0056,QS208NI0057,QS208NI0058,QS208NI0059,QS208NI0060,QS208NI0061,QS208NI0062,QS208NI0063,QS208NI0064,QS208NI0065,QS208NI0066,QS208NI0067,QS208NI0068,QS208NI0069,QS208NI0070,QS208NI0071
95GG34S3,1885,1807,1705,49,16,1640,0,0,63,0,1,38,36,4,1,1,8,0,0,6,16,2,1,0,1,9,2,2,2,0,5,0,5,0,0,0,0,49,4,0,4,0,10,9,1,0,23,1,18,1,3,12,9,0,2,1,0,0,0,5,2,3,0,0,0,7,8,5,3,0,0
95GG35S1,1970,1943,1876,31,3,1841,1,0,26,0,0,41,38,2,0,2,12,0,0,3,19,3,0,2,1,6,5,0,0,0,1,0,1,0,0,0,0,18,2,1,0,1,2,2,0,0,14,0,12,0,2,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
95GG35S2,1478,1457,1408,24,5,1379,0,0,16,0,0,33,31,2,0,1,7,2,0,16,3,2,0,2,0,7,4,3,0,3,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,8,0,7,1,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
95GG35S3,1502,1471,1390,20,4,1366,0,0,25,0,0,56,55,5,0,0,31,7,0,7,5,1,0,1,0,19,3,0,0,0,16,0,8,0,2,6,0,9,1,0,0,1,4,0,4,0,3,0,2,1,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,1,0,0,0
95GG36S1,1794,1747,1630,59,25,1542,4,0,22,0,0,95,94,2,0,1,64,0,4,14,9,1,0,1,0,5,2,0,0,0,3,2,1,0,0,0,0,20,2,0,0,2,16,10,5,1,2,0,1,0,1,0,0,0,0,0,0,0,0,12,10,1,1,0,0,6,4,3,1,0,0
95GG36S2,1926,1905,1847,53,17,1772,5,0,34,0,0,24,22,6,0,4,10,0,0,0,2,2,0,1,1,3,1,0,0,0,2,0,0,0,1,1,0,7,1,0,0,1,1,1,0,0,2,0,1,1,0,3,2,0,0,1,0,0,0,6,5,0,0,1,0,1,4,3,1,0,0
95GG36S3,1899,1871,1814,59,9,1735,11,0,23,0,1,33,33,7,0,0,10,0,0,12,4,0,0,0,0,7,1,2,2,0,4,0,3,1,0,0,0,8,1,0,0,1,3,0,3,0,2,0,2,0,0,2,1,0,0,0,1,0,0,11,4,7,0,0,1,0,1,1,0,0,0
95GG37S1,2082,2000,1812,98,20,1689,5,0,103,0,0,85,84,13,0,0,44,2,1,1,23,1,0,0,1,19,6,1,0,1,12,0,3,1,1,7,0,30,3,0,1,2,2,1,0,1,12,3,7,0,2,13,9,0,0,4,0,0,0,22,4,17,1,0,0,4,7,5,2,0,0
95GG37S2,1826,1780,1579,71,18,1488,1,1,52,0,2,147,143,11,3,1,102,0,0,4,22,4,0,2,2,9,1,6,2,4,2,0,2,0,0,0,0,15,0,0,0,0,2,0,1,1,8,0,7,1,0,5,2,0,1,2,0,0,0,12,5,7,0,0,0,4,6,4,2,0,0
95GG37S3,2133,2087,1843,112,21,1707,3,0,72,0,0,172,166,5,0,3,112,0,2,3,41,6,0,5,1,16,4,6,1,5,6,1,3,0,1,1,0,15,2,0,2,0,6,5,0,1,5,0,5,0,0,2,1,0,1,0,0,0,0,8,6,2,0,0,0,1,6,6,0,0,0
95GG38S1,3099,2938,2692,127,31,2529,5,0,159,0,0,87,70,8,2,0,26,0,0,1,33,17,8,2,7,23,6,2,2,0,15,0,7,4,1,3,0,91,13,2,2,9,46,30,16,0,20,0,16,0,4,12,3,0,8,0,1,0,0,34,6,27,1,0,0,3,10,10,0,0,0
95GG38S2,1880,1826,1662,79,33,1547,3,0,95,0,0,69,67,6,0,0,38,0,2,5,16,2,0,0,2,20,2,5,3,2,13,0,7,0,1,5,0,15,1,0,0,1,5,4,1,0,7,0,6,0,1,2,1,0,1,0,0,0,0,14,3,11,0,0,1,1,3,2,1,0,0
95GG38S3,1585,1548,1473,57,24,1391,1,0,44,0,0,31,29,3,0,0,14,0,2,3,7,2,1,0,1,3,0,0,0,0,3,1,0,0,1,1,0,15,1,0,0,1,6,3,1,2,6,1,4,1,0,2,0,0,2,0,0,0,0,12,4,8,0,0,0,1,6,4,2,0,0
95GG39S1,2409,2034,1874,77,14,1780,1,2,72,0,0,88,85,3,0,2,41,4,3,2,30,3,0,1,2,15,4,7,7,0,4,0,1,1,0,2,0,343,8,3,1,4,23,16,6,1,304,0,303,1,0,8,1,0,5,1,0,1,0,10,6,4,0,0,0,4,3,2,1,0,0
95GG39S2,2711,2409,2211,104,24,2077,6,0,63,1,2,132,121,8,8,3,64,2,2,4,30,11,4,1,6,28,2,11,8,3,15,0,2,1,4,8,0,250,6,3,0,3,151,87,58,6,38,2,36,0,0,55,44,0,7,1,1,2,0,16,6,10,0,0,1,3,4,1,2,1,0
95GG39S3,2094,1942,1798,52,24,1715,7,0,29,0,1,114,105,18,5,7,37,1,2,5,30,9,1,2,6,27,9,6,4,2,12,0,5,0,4,3,0,98,30,1,3,26,32,30,2,0,21,3,16,0,2,15,9,0,2,2,0,2,0,15,7,7,0,1,1,2,9,4,5,0,0
95GG40S1,1697,1687,1667,33,22,1611,1,0,3,0,0,17,15,5,0,0,10,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,2,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,4,3,0,1,0,0,0,1,1,0,0,0
95GG40S2,2119,2079,2030,59,47,1922,2,0,9,0,0,40,38,6,0,4,22,0,1,0,5,2,0,0,2,5,0,1,0,1,4,1,3,0,0,0,0,28,1,0,0,1,13,11,2,0,3,0,1,1,1,11,3,0,2,0,0,6,0,4,3,1,0,0,0,1,2,2,0,0,0
95GG41S1,1926,1879,1828,71,8,1748,1,0,40,0,0,11,8,2,0,1,0,0,0,1,4,3,0,3,0,11,1,7,7,0,3,0,3,0,0,0,0,14,2,0,0,2,4,1,2,1,3,0,2,1,0,5,3,0,0,2,0,0,0,13,4,6,3,0,0,1,8,5,3,0,0
95GG41S2,1524,1496,1460,60,16,1379,5,0,30,0,0,6,5,1,0,0,2,0,0,0,2,1,0,0,1,12,0,3,1,2,9,1,3,0,2,3,0,3,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,9,5,4,0,0,0,0,4,3,1,0,0
95GG41S3,2098,2002,1933,105,24,1799,5,0,41,0,0,28,25,9,0,0,4,0,0,0,12,3,1,1,1,10,3,0,0,0,7,0,5,1,0,1,0,64,4,0,0,4,49,8,41,0,7,2,5,0,0,4,0,0,3,0,0,1,0,15,5,10,0,0,2,0,5,5,0,0,0
95GG42S1,1826,1741,1631,83,19,1523,6,0,74,0,1,35,32,5,0,0,8,0,2,0,17,3,1,0,2,5,0,1,1,0,4,1,1,0,1,1,0,55,1,0,0,1,23,8,15,0,22,2,11,6,3,9,7,0,1,0,0,1,0,17,8,9,0,0,0,3,5,4,1,0,0
95GG42S2,1784,1615,1473,212,13,1243,5,0,94,2,1,45,35,4,0,6,3,0,2,0,20,10,0,6,4,13,0,3,3,0,10,0,10,0,0,0,0,127,5,1,3,1,63,48,7,8,11,1,4,5,1,47,0,0,29,4,2,12,1,14,6,7,1,0,1,3,11,10,1,0,0
95GG42S3,2261,2135,1973,169,26,1772,6,0,99,0,1,62,57,11,0,1,12,1,0,5,27,5,0,1,4,26,2,10,7,3,14,2,2,3,2,5,0,65,2,1,0,1,42,35,6,1,16,2,14,0,0,5,0,0,2,2,0,1,0,27,10,17,0,0,0,1,7,7,0,0,0
95GG42S4,2268,2120,1944,127,22,1792,3,0,112,0,1,63,58,10,0,0,22,0,0,4,22,5,0,2,3,21,2,6,5,1,13,2,4,0,4,3,0,77,9,2,0,7,23,7,13,3,41,8,23,2,8,4,2,0,1,0,0,1,0,38,7,30,1,0,5,1,6,5,1,0,0
95GG43S1,1480,1442,1361,53,14,1290,4,0,22,0,1,58,50,7,0,4,25,2,0,1,11,8,0,4,4,12,3,6,6,0,3,0,2,0,1,0,0,18,0,0,0,0,6,3,3,0,11,2,6,3,0,1,0,0,1,0,0,0,0,6,5,0,1,0,0,0,2,1,1,0,0
95GG43S2,1670,1620,1544,61,16,1464,3,0,13,0,0,63,57,4,0,3,29,0,1,1,19,6,0,2,4,3,0,0,0,0,3,0,1,1,1,0,0,33,1,0,1,0,14,5,7,2,16,1,13,2,0,2,0,0,1,0,1,0,0,9,3,4,2,0,0,0,5,3,2,0,0
95GG43S3,1724,1671,1565,62,23,1477,3,0,14,0,2,90,89,2,2,9,65,0,0,4,7,1,0,0,1,13,4,1,0,1,8,0,7,0,0,1,0,33,4,1,0,3,7,3,2,2,6,0,6,0,0,16,15,0,0,1,0,0,0,5,3,2,0,0,0,1,1,0,1,0,0
95GG44S1,2864,2778,2474,94,37,2336,7,0,7,0,0,297,290,10,2,11,211,0,1,34,21,7,0,2,5,18,2,5,4,1,11,0,0,0,8,3,0,54,2,1,0,1,27,18,5,4,15,1,13,0,1,10,6,0,1,2,1,0,0,12,4,8,0,0,0,1,1,0,1,0,0
95GG44S2,2727,2633,2387,80,32,2273,2,0,19,0,0,227,217,13,3,6,128,2,0,35,30,10,3,3,4,29,3,12,8,4,14,0,5,0,9,0,0,43,8,3,0,5,4,2,1,1,9,0,8,1,0,22,18,0,2,2,0,0,0,16,7,9,0,0,1,0,5,4,1,0,0
95GG45S1,1670,1592,1513,69,19,1422,3,0,51,0,0,28,28,5,0,2,5,0,3,2,11,0,0,0,0,13,6,0,0,0,7,1,3,1,1,1,0,55,3,3,0,0,11,6,5,0,32,1,21,8,2,9,2,0,3,2,2,0,0,3,3,0,0,0,0,2,5,1,4,0,0
95GG45S2,1554,1516,1487,58,29,1394,6,0,9,0,0,20,19,6,2,0,5,0,0,3,3,1,1,0,0,8,1,2,1,1,5,0,0,0,5,0,0,15,0,0,0,0,2,2,0,0,4,0,4,0,0,9,7,0,0,0,2,0,0,13,8,1,4,0,0,0,2,2,0,0,0
95GG45S3,1617,1530,1453,47,18,1387,1,0,36,0,1,40,36,2,0,0,18,2,5,0,9,4,2,0,2,11,2,3,2,1,6,0,3,0,2,1,0,58,5,1,0,4,10,2,4,4,31,1,30,0,0,11,10,0,0,0,0,1,1,7,6,1,0,0,0,2,9,8,1,0,0
95GG46S1,1712,1694,1667,25,6,1636,0,0,25,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,15,1,0,0,1,1,0,1,0,0,0,0,0,0,13,13,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
95GG46S2,1874,1862,1837,22,2,1812,1,0,14,0,0,11,11,4,0,0,1,0,0,0,6,0,0,0,0,7,0,1,1,0,6,0,0,0,0,6,0,3,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
95GG46S3,1664,1652,1615,25,4,1586,0,0,23,0,0,14,14,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,7,0,7,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0
95GG47S1,2314,2235,2091,51,10,2029,1,0,57,0,0,87,85,2,3,2,43,4,0,17,14,2,0,0,2,13,3,3,3,0,7,1,1,0,3,2,0,48,1,0,1,0,8,7,1,0,27,0,25,0,2,12,7,0,4,0,1,0,0,15,2,11,1,1,1,0,2,2,0,0,0
95GG47S2,1717,1683,1577,59,5,1513,0,0,39,0,0,67,64,4,0,0,38,0,7,5,10,3,0,0,3,9,0,0,0,0,8,0,4,0,2,2,1,16,5,4,1,0,0,0,0,0,8,0,7,0,1,3,2,0,0,1,0,0,0,5,2,3,0,0,0,1,3,2,1,0,0
95GG47S3,1798,1758,1664,67,20,1576,1,0,40,0,0,54,53,2,1,3,30,0,0,3,14,1,0,0,1,4,1,0,0,0,3,0,1,0,2,0,0,11,0,0,0,0,0,0,0,0,7,1,5,1,0,4,4,0,0,0,0,0,0,18,7,11,0,0,0,0,7,2,5,0,0
95GG48S1,1615,1602,1563,31,6,1525,1,0,18,0,0,21,21,1,1,0,4,0,10,0,5,0,0,0,0,4,0,2,2,0,2,0,2,0,0,0,0,3,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,2,1,0,0
95GG48S2,2411,2399,2356,42,5,2309,0,0,33,0,0,10,7,5,0,0,1,0,0,0,1,3,0,2,1,3,2,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,1,1,1,0,0,1,0,1,0,0
95GG48S3,1668,1663,1642,27,3,1611,1,0,19,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
95GG49S1,1662,1547,1390,79,22,1287,2,0,90,0,0,67,62,4,1,12,17,0,0,9,19,5,0,1,4,20,4,7,5,2,9,1,1,0,2,5,0,49,12,3,7,2,18,10,2,6,9,3,5,1,0,8,0,0,7,1,0,0,2,16,6,9,1,0,0,9,21,4,17,0,0
95GG49S2,2270,2018,1730,144,14,1567,5,0,110,0,2,176,150,23,3,5,57,4,4,11,43,26,6,1,19,19,8,2,2,0,9,1,1,1,3,3,0,183,14,8,0,6,39,29,6,4,69,0,60,8,1,61,4,0,41,0,1,15,0,33,8,25,0,0,1,9,7,6,1,0,0
95GG49S3,2142,1828,1593,114,20,1457,2,0,62,0,0,173,161,6,0,3,68,2,13,18,51,12,7,0,5,35,12,8,6,2,15,0,4,1,2,8,0,236,12,4,2,6,64,48,10,6,63,15,41,5,2,97,25,0,63,0,0,9,0,27,5,22,0,0,1,7,8,3,5,0,0
95GG49S4,2067,1872,1689,121,16,1547,4,1,51,0,0,132,122,11,5,10,55,5,0,7,29,10,1,2,7,24,3,5,4,1,16,1,11,0,0,4,0,149,6,3,0,3,59,41,4,14,35,11,22,2,0,48,6,0,35,1,0,6,1,15,3,11,1,0,0,1,6,5,1,0,0
95GG50S1,1499,1424,1269,64,9,1193,3,0,21,0,0,134,133,2,2,11,99,0,2,5,12,1,1,0,0,19,2,11,5,6,6,2,1,0,3,0,0,45,1,0,0,1,5,4,0,1,18,2,13,0,3,21,12,0,7,2,0,0,0,7,4,2,1,0,0,0,4,4,0,0,0
95GG50S2,2061,1945,1728,59,20,1645,4,0,19,0,1,197,191,12,0,4,119,3,7,20,26,6,1,0,5,35,0,10,7,3,25,1,5,0,19,0,0,56,1,0,0,1,22,17,4,1,27,0,26,0,1,6,3,0,1,0,0,2,0,14,8,6,0,0,1,3,7,6,1,0,0
95GG50S3,1885,1778,1579,58,16,1504,0,1,31,0,0,168,157,10,2,4,88,2,8,15,28,11,4,0,7,55,3,23,14,9,29,0,4,1,20,4,0,31,1,0,0,1,9,4,3,2,14,8,1,4,1,7,0,0,2,2,0,3,0,10,2,8,0,0,2,2,7,2,1,4,0
95GG51S1,1353,1334,1311,46,20,1244,1,0,3,1,0,19,16,4,2,1,8,0,0,0,1,3,0,1,2,2,0,2,1,1,0,0,0,0,0,0,0,12,0,0,0,0,2,1,1,0,6,0,5,0,1,4,1,0,0,2,0,1,0,3,2,1,0,0,0,0,2,2,0,0,0
95GG51S2,1399,1390,1363,36,14,1312,1,0,3,0,0,24,24,4,1,3,9,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,2,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
95GG51S3,1336,1324,1301,41,18,1242,0,0,3,0,0,20,18,6,0,0,7,0,0,0,5,2,0,2,0,8,5,0,0,0,2,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
95HH01W1,2059,2024,1979,134,35,1806,4,0,16,0,0,29,27,7,0,0,13,1,0,0,6,2,0,0,2,12,1,1,0,1,10,0,6,3,1,0,0,8,1,1,0,0,5,1,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,11,5,4,2,0,0,3,1,1,0,0,0
95HH02S1,1358,1328,1318,54,16,1245,3,0,5,0,0,5,2,2,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,6,0,4,0,2,0,1,16,2,0,2,0,12,2,5,5,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,1,2,1,1,0,0
95HH02S2,1604,1578,1561,69,18,1472,2,0,4,0,0,13,10,3,0,0,4,0,0,0,3,3,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,16,3,1,2,0,6,4,1,1,6,0,2,0,4,1,0,0,0,0,1,0,0,5,2,3,0,0,0,0,3,3,0,0,1
95HH03W1,1663,1631,1587,78,20,1484,5,0,29,0,1,14,12,4,0,0,0,0,0,0,8,2,0,0,2,8,0,2,0,2,6,0,4,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,12,10,0,2,0,0,3,4,3,1,0,0
95HH04S1,1709,1691,1662,73,17,1571,1,0,10,0,1,18,18,7,0,0,0,0,0,0,11,0,0,0,0,4,2,0,0,0,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,0,1,0,1,4,2,2,0,0,0,1,4,1,3,0,0
95HH04S2,1358,1344,1328,45,20,1261,2,0,10,0,0,6,6,1,0,0,4,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,3,1,0,0,0,6,2,0,1,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,1,1,0,0,0
95HH05W1,2171,2143,2084,70,24,1988,2,0,8,0,2,49,46,7,0,4,31,1,2,1,0,3,0,0,3,8,0,0,0,0,8,0,7,0,1,0,0,10,1,0,0,1,5,0,2,3,3,0,3,0,0,1,1,0,0,0,0,0,0,7,7,0,0,0,0,0,3,1,1,1,0
95HH06S1,2231,2203,2172,67,25,2078,2,0,9,0,0,22,20,8,0,0,4,1,1,1,5,2,0,1,1,9,1,2,2,0,6,0,6,0,0,0,0,11,3,2,0,1,6,0,4,2,0,0,0,0,0,2,1,0,1,0,0,0,0,3,1,2,0,0,0,1,4,3,1,0,0
95HH06S2,2566,2520,2488,125,34,2326,3,0,14,0,1,17,17,6,0,1,0,3,0,3,4,0,0,0,0,6,1,1,0,1,4,0,3,0,1,0,0,19,0,0,0,0,2,0,1,1,7,0,3,3,1,10,7,0,0,3,0,0,0,13,11,2,0,0,0,1,7,5,2,0,0
95HH07W1,1493,1467,1434,57,19,1356,2,0,9,0,1,23,21,6,0,0,9,0,0,3,3,2,1,0,1,8,0,2,2,0,6,0,4,0,1,1,0,7,1,0,0,1,1,0,1,0,5,0,4,0,1,0,0,0,0,0,0,0,0,8,4,4,0,0,1,0,2,2,0,0,0
95HH08W1,2619,2569,2473,114,37,2318,4,0,38,0,1,57,51,9,2,7,18,2,2,3,8,6,0,1,5,6,2,0,0,0,4,0,1,0,0,3,0,28,5,4,0,1,16,7,6,3,3,0,2,1,0,4,1,0,2,0,0,1,0,12,7,5,0,0,0,0,4,3,1,0,0
95HH09W1,2620,2546,2429,115,43,2260,11,0,36,0,0,81,77,7,0,2,41,4,9,6,8,4,3,0,1,18,0,5,5,0,13,0,5,1,5,2,0,36,0,0,0,0,18,6,11,1,12,3,8,1,0,6,4,0,1,0,0,1,0,14,8,5,1,0,1,3,2,2,0,0,0
95HH10W1,2489,2459,2392,98,39,2251,4,0,40,0,1,26,22,8,0,0,3,0,0,1,10,4,1,1,2,9,2,2,2,0,5,1,3,0,0,1,0,9,3,2,1,0,3,0,0,3,0,0,0,0,0,3,1,0,0,2,0,0,0,8,6,1,1,0,0,0,4,3,1,0,0
95HH11W1,1417,1403,1390,52,29,1307,2,0,5,0,0,8,8,2,1,0,2,0,0,2,1,0,0,0,0,5,0,0,0,0,5,0,2,0,2,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,2,0,0,0,0,4,3,1,0,0
95HH12W1,1552,1535,1508,75,13,1413,7,0,7,0,2,18,18,8,0,0,6,1,0,0,3,0,0,0,0,3,0,0,0,0,3,0,2,0,0,1,0,11,0,0,0,0,3,2,1,0,6,0,6,0,0,2,0,0,1,1,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0
95HH13W1,1407,1398,1385,51,17,1316,1,0,2,0,0,11,11,4,2,0,2,1,0,0,2,0,0,0,0,6,0,1,1,0,5,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
95HH14W1,1530,1516,1473,52,17,1403,1,0,9,0,2,32,30,12,0,0,10,2,0,3,3,2,1,0,1,6,1,0,0,0,4,1,3,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,3,3,0,0,0,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0
95HH15W1,2630,2579,2525,111,24,2382,8,0,20,0,3,31,23,10,0,0,4,1,1,1,6,8,0,2,6,20,2,2,2,0,16,0,8,6,2,0,0,18,0,0,0,0,5,1,0,4,10,0,10,0,0,1,0,0,0,0,1,0,2,6,5,1,0,0,0,2,5,2,3,0,0
95HH16W1,2159,2101,2025,136,43,1839,5,2,46,0,1,29,26,6,0,0,9,2,0,0,9,3,0,2,1,13,1,3,1,2,9,1,2,1,3,2,0,31,3,0,2,1,3,2,1,0,18,0,18,0,0,7,4,0,0,2,0,1,0,11,3,7,1,0,0,0,3,1,2,0,0
95HH17W1,2479,2454,2409,89,29,2287,4,0,15,0,3,27,25,3,0,8,7,0,3,0,4,2,0,1,1,7,0,1,0,1,6,1,5,0,0,0,0,6,0,0,0,0,2,1,1,0,3,0,1,2,0,1,0,0,0,0,1,0,0,8,4,2,0,2,1,0,3,1,2,0,0
95II01S1,1550,1509,1464,51,17,1390,6,0,22,0,1,22,20,4,0,2,9,0,0,0,5,2,0,1,1,3,0,0,0,0,3,0,0,1,2,0,0,26,0,0,0,0,1,1,0,0,6,1,5,0,0,19,12,0,1,6,0,0,0,10,3,4,2,1,0,0,2,2,0,0,0
95II01S2,1534,1503,1469,49,15,1405,0,0,26,0,0,8,6,1,0,0,0,0,0,0,5,2,0,1,1,5,1,1,1,0,3,0,1,0,0,2,0,16,1,1,0,0,2,0,0,2,0,0,0,0,0,13,13,0,0,0,0,0,0,7,3,3,1,0,0,0,3,2,1,0,0
95II02S1,1781,1705,1653,48,13,1586,6,0,38,1,0,13,13,2,0,1,4,1,0,1,4,0,0,0,0,7,0,0,0,0,7,0,3,2,1,1,0,50,3,3,0,0,18,1,16,1,19,5,10,4,0,10,1,0,8,1,0,0,0,14,1,11,2,0,0,1,4,4,0,0,0
95II02S2,1700,1635,1587,47,11,1526,3,0,17,0,0,31,25,3,0,1,14,0,0,0,7,6,1,2,3,12,3,8,8,0,1,1,0,0,0,0,0,44,6,1,1,4,7,1,4,2,18,0,15,2,1,13,11,0,0,1,0,1,0,5,2,3,0,0,0,0,4,4,0,0,0
95II02S3,1480,1436,1396,53,21,1318,3,1,21,0,0,19,18,1,0,0,13,0,0,0,4,1,0,0,1,16,3,3,1,2,10,0,5,2,2,1,0,17,1,0,0,1,8,4,4,0,3,1,2,0,0,5,0,0,2,3,0,0,0,5,0,3,1,1,1,2,3,3,0,0,0
95II03S1,1739,1663,1603,44,9,1547,3,0,25,0,1,34,29,6,0,6,8,0,0,0,9,5,0,1,4,8,1,1,1,0,6,0,6,0,0,0,0,62,4,1,2,1,33,15,12,6,15,0,9,6,0,10,0,0,6,2,0,2,0,3,0,1,1,1,0,1,2,0,2,0,0
95II03S2,1784,1725,1659,34,9,1613,2,1,45,0,0,21,18,0,0,2,10,0,0,0,6,3,0,2,1,10,3,0,0,0,7,3,1,0,1,2,0,38,3,0,1,2,18,5,13,0,10,1,9,0,0,6,0,0,0,1,5,0,1,8,3,5,0,0,1,0,2,2,0,0,0
95II04S1,2352,2275,2237,62,20,2152,3,0,21,0,0,17,16,4,0,0,3,2,0,0,7,1,0,0,1,13,2,3,1,2,8,2,4,2,0,0,0,58,5,0,2,3,21,4,17,0,10,0,10,0,0,22,16,0,5,0,1,0,0,3,1,2,0,0,0,0,3,2,1,0,0
95II04S2,1965,1931,1899,55,21,1816,7,0,9,0,0,23,22,10,0,2,7,0,0,0,3,1,0,0,1,6,0,0,0,0,4,0,2,0,1,1,2,20,0,0,0,0,3,0,3,0,3,0,3,0,0,14,13,0,1,0,0,0,0,5,4,1,0,0,0,0,3,3,0,0,0
95II05S1,1634,1596,1561,45,13,1502,1,0,29,0,0,6,5,3,0,0,1,0,0,0,1,1,1,0,0,4,0,1,0,1,3,0,0,1,0,2,0,23,0,0,0,0,7,4,3,0,10,0,4,4,2,6,0,0,5,0,1,0,0,8,5,3,0,0,0,0,3,1,2,0,0
95II05S2,1912,1851,1786,47,22,1713,3,1,35,0,1,29,24,4,4,3,9,0,0,0,4,5,1,2,2,4,1,0,0,0,2,0,1,0,1,0,1,50,0,0,0,0,7,4,3,0,21,0,16,5,0,22,21,0,1,0,0,0,0,4,2,2,0,0,0,0,3,3,0,0,0
95II06S1,1519,1481,1451,51,16,1383,1,0,20,0,0,10,9,5,0,0,0,0,0,0,4,1,0,1,0,9,0,5,0,5,4,0,0,3,1,0,0,16,0,0,0,0,4,0,4,0,6,3,1,2,0,6,0,0,3,3,0,0,0,11,2,9,0,0,0,0,2,2,0,0,0
95II06S2,1879,1836,1774,53,22,1699,0,0,33,0,0,29,26,1,0,3,11,0,1,2,8,3,1,1,1,7,1,2,2,0,4,0,3,0,1,0,0,18,0,0,0,0,4,0,4,0,9,0,8,0,1,5,0,0,3,0,2,0,0,9,3,5,0,1,1,5,3,2,1,0,0
95II07W1,2090,2056,1999,83,23,1886,7,0,14,0,0,43,39,14,1,0,18,0,0,1,5,4,0,1,3,12,3,1,1,0,8,0,2,0,2,4,0,11,0,0,0,0,1,1,0,0,6,1,4,1,0,4,2,0,2,0,0,0,0,10,6,4,0,0,0,0,1,1,0,0,0
95II08W1,2417,2378,2286,84,26,2170,6,0,30,0,1,61,58,8,0,0,41,2,0,1,6,3,0,0,3,14,3,2,0,2,9,1,4,1,2,1,0,7,0,0,0,0,1,1,0,0,3,0,3,0,0,3,3,0,0,0,0,0,0,10,6,4,0,0,0,3,5,2,3,0,0
