GeographyCode,QS203NI0001,QS203NI0002,QS203NI0003,QS203NI0004,QS203NI0005,QS203NI0006,QS203NI0007,QS203NI0008,QS203NI0009,QS203NI0010,QS203NI0011,QS203NI0012,QS203NI0013
95XX11S2,905,892,6,0,2,0,0,0,0,3,0,1,1
95XX11S3,718,711,2,1,0,0,0,0,0,0,1,3,0
95XX12W1,1002,990,3,0,1,0,0,0,1,0,0,4,3
95XX13W1,1176,1163,3,0,1,3,0,2,0,1,2,1,0
95XX14W1,955,941,1,0,1,2,1,4,0,1,0,2,2
95XX15W1,1192,1180,2,0,1,1,0,1,0,1,3,2,1
95XX16W1,1392,1386,1,1,0,1,0,2,1,0,0,0,0
95XX17S1,763,736,3,0,8,0,2,2,1,2,0,5,4
95XX17S2,662,651,1,0,1,0,0,1,2,1,1,0,4
95XX18W1,1348,1325,3,0,5,1,3,4,0,1,0,1,5
95XX19W1,1106,1096,1,0,0,1,0,0,0,2,2,1,3
95XX20S1,909,897,0,0,3,0,1,3,2,1,0,0,2
95XX20S2,454,422,0,0,0,2,0,3,3,17,3,0,4
95XX21W1,1176,1167,0,1,1,1,0,0,2,0,0,2,2
95XX22W1,1010,991,1,0,10,0,0,4,0,0,1,3,0
95XX23W1,1451,1403,3,2,22,0,1,14,2,1,0,3,0
95XX24S1,540,533,0,0,1,1,0,1,1,0,1,2,0
95XX24S2,644,635,1,1,2,2,0,2,1,0,0,0,0
95XX25W1,1096,1088,2,0,0,0,0,1,1,0,0,3,1
95YY01W1,861,854,0,0,5,0,0,2,0,0,0,0,0
95YY02W1,883,868,0,0,6,0,0,4,0,0,0,1,4
95YY03W1,991,987,0,0,0,0,0,1,0,0,1,1,1
95YY04W1,1270,1258,4,0,3,0,0,1,0,2,0,1,1
95YY05W1,745,733,4,2,0,1,0,1,0,0,0,3,1
95YY06W1,858,852,4,1,0,0,0,1,0,0,0,0,0
95YY07W1,912,909,0,1,0,0,0,0,0,0,0,0,2
95YY08W1,789,787,1,0,0,0,0,1,0,0,0,0,0
95YY09W1,1014,996,5,0,4,0,0,7,0,1,0,1,0
95YY10W1,705,704,0,1,0,0,0,0,0,0,0,0,0
95YY11W1,820,819,0,1,0,0,0,0,0,0,0,0,0
95YY12W1,932,928,2,2,0,0,0,0,0,0,0,0,0
95YY13S1,542,536,1,0,0,0,0,4,0,0,0,0,1
95YY13S2,576,574,0,0,0,1,0,0,0,0,0,1,0
95YY14S1,559,554,0,1,1,0,0,1,0,1,0,0,1
95YY14S2,588,578,0,6,1,0,0,1,1,0,0,0,1
95YY15S1,200,196,0,0,0,0,0,1,0,0,0,1,2
95YY15S2,689,677,1,3,2,0,0,6,0,0,0,0,0
95YY16W1,798,797,0,0,0,0,0,0,0,0,0,0,1
95YY17W1,746,744,0,1,0,0,0,0,0,1,0,0,0
95YY18W1,746,743,1,0,0,0,0,0,0,1,0,1,0
95YY19W1,707,699,4,2,0,0,0,1,0,0,0,1,0
95YY20W1,721,715,0,3,1,0,0,1,0,0,0,1,0
95YY21W1,791,788,0,0,1,0,0,1,0,0,0,1,0
95ZZ01W1,994,987,1,0,3,0,0,1,0,0,0,2,0
95ZZ02W1,751,745,0,4,0,0,0,1,0,1,0,0,0
95ZZ03W1,884,877,1,0,4,0,0,1,0,0,0,0,1
95ZZ04W1,911,893,8,1,3,0,0,1,0,0,0,1,4
95ZZ05W1,769,768,0,0,0,0,0,0,1,0,0,0,0
95ZZ06W1,786,780,0,0,1,0,0,1,0,1,0,0,3
95ZZ07W1,1010,1005,2,0,0,0,0,0,0,0,0,0,3
95ZZ08W1,934,932,1,0,1,0,0,0,0,0,0,0,0
95ZZ09W1,881,877,0,1,0,0,0,0,0,0,0,2,1
95ZZ10W1,1262,1252,0,2,3,0,0,0,0,0,0,5,0
95ZZ11W1,745,743,0,0,1,0,0,0,0,0,0,0,1
95ZZ12W1,868,868,0,0,0,0,0,0,0,0,0,0,0
95ZZ13W1,879,873,3,0,0,0,0,0,0,0,0,1,2
95ZZ14S1,617,611,0,0,0,1,0,0,0,0,0,2,3
95ZZ14S2,494,490,0,1,0,0,0,0,0,0,0,1,2
95ZZ15W1,804,801,0,1,0,0,0,0,0,0,0,1,1
95ZZ16S1,664,659,1,0,4,0,0,0,0,0,0,0,0
95ZZ16S2,564,562,0,0,0,0,0,0,0,0,0,2,0
