GeographyCode,QS604NI0001,QS604NI0002,QS604NI0003,QS604NI0004,QS604NI0005,QS604NI0006,QS604NI0007,QS604NI0008,QS604NI0009,QS604NI0010,QS604NI0011,QS604NI0012,QS604NI0013,QS604NI0014,QS604NI0015,QS604NI0016,QS604NI0017,QS604NI0018,QS604NI0019,QS604NI0020,QS604NI0021,QS604NI0022,QS604NI0023,QS604NI0024,QS604NI0025,QS604NI0026,QS604NI0027,QS604NI0028
95LL13S2,488,5,0,121,31,9,7,26,5,18,25,0,7,24,111,13,20,4,8,1,11,26,18,33,69,17,0,0
95LL14S1,380,3,0,69,30,9,5,9,5,6,5,1,5,25,77,12,35,3,7,3,8,17,16,26,51,22,0,0
95LL14S2,559,3,2,106,39,5,9,17,8,14,14,1,4,44,119,17,32,13,15,2,18,27,44,33,58,21,0,0
95LL15S1,559,5,0,90,28,10,5,20,5,14,8,1,1,32,95,22,26,11,16,10,31,15,32,59,90,23,0,0
95LL15S2,743,5,1,126,28,14,3,23,15,20,23,5,6,38,158,31,24,16,19,8,38,33,49,49,115,21,1,0
95LL16S1,1319,17,3,188,46,15,4,41,13,31,38,4,6,66,207,33,65,30,46,11,70,50,95,165,219,42,0,2
95LL16S2,1749,18,0,359,136,21,10,57,18,48,69,5,4,88,326,82,97,48,29,14,59,66,97,136,273,44,2,2
95LL17W1,1097,9,0,189,47,25,8,40,15,25,29,1,6,66,187,35,52,24,17,10,39,49,67,95,201,49,0,1
95LL18S1,879,5,3,102,18,4,2,21,17,13,27,1,10,67,196,31,25,22,17,7,46,37,61,86,128,33,2,0
95LL18S2,639,2,0,100,19,8,3,18,12,19,21,3,5,40,140,16,20,16,13,7,26,26,68,51,77,28,0,1
95LL19S1,1110,7,0,143,29,6,3,42,16,21,26,5,7,68,209,54,37,31,35,13,51,45,94,86,177,48,0,0
95LL19S2,1425,33,1,166,34,7,4,23,24,35,39,7,8,128,234,44,67,44,44,16,68,49,111,144,201,60,0,0
95LL20W1,998,4,1,209,58,17,13,35,25,23,38,1,6,97,238,35,49,10,19,4,26,41,52,44,123,39,0,0
95LL21W1,1703,16,1,278,84,22,13,43,25,29,62,6,12,121,339,61,95,32,42,16,63,54,103,145,246,73,0,0
95LL22W1,1605,4,1,273,79,19,22,42,29,34,48,0,16,122,337,64,94,22,34,11,60,43,89,132,227,75,0,1
95LL23W1,843,2,1,192,61,18,3,30,11,27,42,1,10,57,190,38,61,12,10,3,19,34,49,43,78,43,0,0
95LL24S1,1061,62,6,119,30,8,2,30,12,15,22,5,13,101,196,48,28,21,24,10,38,34,57,121,137,39,1,1
95LL24S2,817,39,1,109,28,6,1,19,17,15,23,0,6,100,133,36,34,9,11,6,43,31,56,76,96,31,0,0
95LL25S1,1303,22,1,179,34,12,7,38,19,32,37,6,2,99,262,30,30,41,37,7,63,61,101,135,167,59,1,0
95LL25S2,1026,4,2,132,34,9,7,23,15,22,22,4,5,60,196,30,34,17,23,5,56,41,115,112,155,35,0,0
95LL26S1,617,5,0,147,51,15,9,17,18,9,28,5,6,49,110,27,41,8,17,5,28,16,29,33,64,27,0,0
95LL26S2,1074,7,2,135,27,10,20,20,10,26,22,5,4,86,188,44,55,22,38,17,62,23,94,107,126,59,0,0
95MM01S1,468,5,1,38,7,4,0,2,7,13,5,1,4,32,95,23,44,13,8,4,10,31,14,38,75,31,1,0
95MM01S2,835,6,1,73,10,7,1,6,8,30,11,2,10,26,139,23,39,40,35,7,26,35,49,101,195,27,0,1
95MM01S3,756,5,1,73,10,13,1,6,12,22,9,8,7,41,156,25,36,20,19,8,31,35,62,65,125,37,1,1
95MM02S1,636,3,2,42,5,4,4,4,4,12,9,4,2,31,107,24,40,20,25,14,45,24,35,91,99,25,2,1
95MM02S2,800,2,1,48,3,4,3,13,5,15,5,1,2,31,122,19,30,25,37,14,60,16,50,180,130,30,0,2
95MM03W1,1493,68,3,132,21,11,3,19,28,20,30,6,7,271,228,44,48,36,43,10,51,50,93,138,218,46,0,1
95MM04W1,711,4,0,55,2,4,1,6,8,30,4,2,7,25,145,26,40,29,21,12,22,51,29,101,112,30,0,0
95MM05W1,642,4,2,59,11,7,0,3,7,24,7,2,3,43,118,29,51,18,21,13,18,43,37,53,87,40,0,1
95MM06S1,501,2,0,42,3,3,0,6,5,20,5,2,3,40,90,30,33,18,14,9,16,26,24,60,58,34,0,0
95MM06S2,355,6,0,22,3,4,0,3,0,10,2,3,1,18,67,15,33,17,9,3,7,27,16,37,47,26,0,1
95MM07W1,985,5,0,85,22,13,0,9,6,22,13,3,15,45,158,38,70,20,33,11,39,64,76,102,169,50,1,1
95MM08S1,408,2,0,23,5,2,0,3,2,7,4,4,5,20,93,19,31,6,9,3,10,21,17,45,76,24,0,0
95MM08S2,736,4,2,62,8,8,0,14,4,14,14,4,13,27,139,30,32,21,22,7,29,33,49,93,143,25,0,1
95MM09S1,632,8,0,60,8,6,2,5,10,18,11,3,3,82,98,14,30,19,22,9,22,20,51,58,103,27,2,1
95MM09S2,802,33,4,91,9,21,6,7,18,17,13,3,3,105,155,33,37,15,21,11,19,36,34,72,106,22,0,2
95MM10S1,295,0,0,16,4,2,0,4,1,3,2,0,3,17,62,11,23,8,7,2,11,33,18,29,34,21,0,0
95MM10S2,422,2,0,46,5,8,0,7,9,14,3,0,4,25,87,23,37,15,10,4,9,26,32,31,54,17,0,0
95MM11W1,585,0,1,35,5,4,1,1,2,13,9,0,6,35,117,24,54,15,17,3,15,57,32,55,88,30,1,0
95MM12S1,792,22,0,68,13,9,1,8,6,21,10,1,6,40,157,34,47,22,27,3,35,34,33,109,114,39,0,1
95MM12S2,309,0,0,22,2,3,2,1,4,8,2,0,2,18,76,7,28,6,14,1,3,26,12,34,43,17,0,0
95MM12S3,913,6,2,69,7,6,1,6,4,30,15,4,4,55,198,37,71,35,31,13,25,50,44,93,124,50,1,1
95MM13S1,532,6,0,41,8,5,1,4,5,13,5,0,4,33,77,20,21,26,22,6,28,15,39,99,76,18,0,1
95MM13S2,311,0,0,30,6,3,0,7,5,5,4,0,4,16,71,18,24,8,6,3,10,22,13,28,45,13,0,0
95MM13S3,507,1,0,57,10,6,3,8,4,19,7,0,3,32,100,23,40,15,15,5,15,37,19,43,80,21,1,0
95MM13S4,861,2,0,74,7,4,0,7,10,36,10,2,7,55,159,40,44,22,34,12,27,53,58,96,126,47,0,3
95MM13S5,1065,6,0,96,8,7,3,9,9,40,20,4,5,57,174,32,40,43,23,14,53,33,76,187,178,44,0,0
95MM14S1,279,1,1,16,2,4,0,1,0,6,3,2,4,15,46,11,15,5,7,1,16,17,20,34,62,6,0,0
95MM14S2,580,1,0,67,18,7,0,9,5,21,7,0,12,19,102,20,50,29,16,4,9,39,40,29,120,23,0,0
95MM15S1,735,26,2,78,10,9,2,11,9,17,20,3,12,38,116,21,41,15,24,7,33,33,65,78,120,23,0,0
95MM15S2,1141,10,1,106,16,16,2,14,6,33,19,10,3,78,184,38,49,28,36,14,42,70,103,156,181,30,0,2
95MM16S1,952,7,1,129,47,15,1,9,6,43,8,6,17,46,159,41,81,26,24,11,28,43,62,91,139,41,0,0
95MM16S2,1535,20,2,154,29,18,1,15,13,56,22,9,15,68,236,47,98,47,42,18,78,62,117,175,292,52,0,3
95MM17S1,967,4,1,79,8,14,2,5,8,26,16,2,13,60,164,38,47,35,40,11,50,34,73,145,122,48,1,0
95MM17S2,672,1,0,51,5,2,2,6,11,19,6,3,2,35,127,27,35,18,20,6,36,36,44,81,112,38,0,0
95MM18S1,957,35,1,92,17,7,0,9,25,18,16,5,13,113,163,39,48,18,26,5,27,34,52,90,156,40,0,0
95MM18S2,1332,21,0,125,11,10,4,15,17,50,18,8,13,91,237,59,53,60,35,19,50,56,89,140,219,56,0,1
95MM19S1,740,3,1,63,7,5,1,12,7,24,7,4,5,37,139,20,31,23,24,12,20,49,53,74,166,16,0,0
95MM19S2,727,0,2,75,14,9,4,2,4,30,12,1,8,43,126,34,40,24,10,4,21,47,58,53,156,25,0,0
95MM20S1,569,4,1,46,5,7,2,4,2,16,10,6,3,33,107,23,28,20,11,11,15,33,49,41,112,24,2,0
95MM20S2,688,1,1,60,12,12,0,7,3,18,8,1,6,41,147,16,50,19,16,5,15,36,47,56,149,21,0,1
95MM21S1,709,6,0,84,20,9,2,9,8,31,5,0,9,62,151,33,33,9,22,6,17,41,41,41,125,28,1,0
95MM21S2,826,3,1,68,5,6,0,5,13,27,12,1,9,50,129,18,43,31,28,13,45,38,59,125,128,36,1,0
95MM22S1,457,0,0,40,4,3,3,2,5,16,7,1,4,27,70,23,23,20,15,7,16,29,25,78,60,19,0,0
95MM22S2,507,0,1,31,7,5,0,3,1,10,5,3,2,17,84,6,37,27,19,8,27,24,39,73,79,29,1,0
95MM23W1,901,4,0,85,10,6,3,4,18,37,7,0,1,47,162,34,75,53,23,10,36,44,49,115,127,36,0,0
95MM24W1,640,5,2,45,10,4,3,7,6,12,3,3,7,44,147,26,36,27,20,2,15,41,28,66,93,32,1,0
95MM25S1,348,1,4,31,5,4,2,2,0,15,3,0,2,17,79,15,18,14,13,4,9,31,15,24,43,28,0,0
95MM25S2,391,0,0,33,6,4,0,4,1,12,6,1,1,22,91,17,43,15,8,3,5,28,18,33,55,18,0,0
95MM25S3,464,3,0,38,6,3,1,3,3,18,4,2,1,41,89,16,36,22,26,2,13,22,21,44,58,30,0,0
95MM25S4,830,4,1,67,11,3,2,9,8,27,7,6,3,41,138,32,51,40,37,17,32,52,48,96,124,39,1,1
95MM26S1,611,2,1,61,8,3,3,2,4,31,10,2,4,36,114,22,40,24,20,4,17,36,41,83,81,23,0,0
95MM26S2,653,1,0,68,5,12,2,5,7,25,12,5,4,30,126,20,38,23,30,9,24,32,47,84,79,31,0,2
95MM27S1,635,9,3,66,11,3,1,4,9,32,6,2,8,24,123,16,74,21,20,11,16,47,39,64,54,38,0,0
95MM27S2,737,3,0,47,9,3,1,3,6,21,4,0,3,33,176,13,103,26,12,13,27,40,37,82,80,36,5,1
95MM28W1,749,4,0,59,9,8,1,9,9,19,4,8,9,35,138,32,56,38,25,11,20,47,26,70,140,31,0,0
95MM29W1,1321,11,2,105,31,15,3,14,13,23,6,3,15,72,235,31,102,41,48,16,30,77,74,131,249,77,0,2
95MM30W1,607,5,0,39,7,2,0,4,9,12,5,0,6,35,98,37,44,30,14,12,20,39,35,56,73,61,0,3
95NN01S1,558,15,1,48,22,2,0,2,10,5,7,1,7,43,96,16,41,14,10,4,12,18,50,46,105,30,0,1
95NN01S2,726,50,1,43,22,1,1,3,5,5,6,1,5,77,120,25,32,11,19,6,28,23,53,65,127,40,0,0
95NN02W1,1021,7,0,39,6,1,1,3,7,10,11,2,9,83,148,15,54,13,46,10,38,34,109,126,244,44,0,0
95NN03S1,626,4,2,60,10,3,0,3,14,19,11,1,2,60,109,27,31,17,23,7,22,33,50,45,103,28,1,1
95NN03S2,661,3,2,48,5,1,1,7,11,13,10,3,3,74,126,27,36,12,20,5,13,35,50,40,120,42,1,1
95NN04W1,1054,4,2,52,12,2,0,3,6,13,16,1,11,107,168,43,64,21,31,8,37,45,96,85,231,47,1,0
95NN05W1,1102,8,1,77,5,3,2,4,22,22,19,1,13,145,184,35,61,23,31,7,46,50,110,81,171,57,0,1
95NN06S1,428,6,0,37,4,2,0,2,11,11,7,2,2,61,64,18,35,5,13,3,10,15,31,37,67,22,0,0
95NN06S2,1034,7,1,65,15,3,2,3,21,9,12,1,7,183,140,33,78,20,25,5,40,20,97,110,158,44,0,0
95NN07S1,729,5,0,29,11,2,0,3,2,3,8,2,3,74,105,28,41,9,15,5,24,25,82,67,178,37,0,0
95NN07S2,632,7,1,29,3,2,0,9,4,6,5,2,10,63,112,15,42,10,13,6,20,28,58,52,130,33,1,0
95NN08S1,734,22,1,36,10,1,2,3,7,8,5,0,3,90,127,22,32,15,21,6,32,39,77,72,106,32,0,1
95NN08S2,863,16,1,63,14,2,3,6,9,14,15,5,3,108,138,13,48,23,30,7,42,46,66,88,133,33,0,0
95NN09S1,883,36,1,51,5,1,4,10,7,13,11,5,4,96,125,21,39,32,24,7,51,24,100,94,125,47,0,1
95NN09S2,614,34,1,74,9,9,4,17,10,9,16,0,3,79,75,9,18,16,19,5,32,31,45,50,91,32,0,0
95NN10S1,562,7,2,28,3,1,1,3,5,7,8,1,2,45,77,12,53,14,20,8,27,18,37,73,102,36,0,0
95NN10S2,757,0,2,36,6,1,0,5,7,12,5,3,2,71,103,25,72,12,22,10,44,11,64,91,136,53,0,0
95NN11S1,800,7,1,31,1,4,0,3,8,7,8,3,16,124,142,19,53,15,26,2,32,24,62,59,150,33,0,1
95NN11S2,1026,34,3,57,6,4,1,9,13,15,9,7,6,151,169,20,37,16,34,9,48,33,100,103,157,39,2,1
95NN12W1,1259,31,0,69,6,4,0,10,22,13,14,5,10,157,182,31,88,28,34,12,59,50,93,142,195,72,1,0
95NN13W1,1461,44,4,103,5,8,3,17,30,16,24,7,10,224,218,23,75,39,37,9,72,56,123,147,203,67,0,0
95NN14S1,760,36,1,28,2,0,0,4,6,7,9,2,14,80,121,25,39,21,14,4,28,17,61,74,157,36,2,0
95NN14S2,857,39,0,27,3,3,2,0,6,2,11,2,4,66,88,19,37,5,7,4,22,150,190,42,118,37,0,0
95NN15W1,1275,14,3,139,39,7,6,36,12,19,20,8,11,120,183,35,60,25,37,20,56,62,167,100,185,49,1,0
95NN16S1,760,35,4,51,7,0,0,1,19,12,12,5,3,61,126,23,38,22,21,8,48,37,67,82,99,29,1,0
95NN16S2,827,36,2,44,10,1,2,4,10,11,6,5,3,90,120,17,36,19,37,14,58,34,62,89,118,43,0,0
95NN17W1,863,23,1,58,12,0,0,5,4,21,16,1,6,86,151,27,128,13,14,11,25,23,57,69,117,53,0,0
95NN18S1,449,2,0,24,9,0,0,0,2,8,5,2,1,42,82,15,25,8,12,7,20,16,44,40,90,19,0,0
95NN18S2,667,12,0,18,4,2,1,0,1,6,4,1,5,60,110,11,37,17,25,15,40,14,62,89,114,36,0,1
95NN19S1,810,6,6,66,10,2,0,3,12,28,11,3,7,51,139,16,35,21,32,12,45,40,91,81,129,29,1,0
95NN19S2,858,25,3,46,6,2,2,3,7,10,16,4,2,65,130,23,30,31,49,8,62,29,92,94,125,39,1,0
95NN20W1,1434,63,4,84,6,3,9,8,17,17,24,7,10,204,216,37,73,29,38,10,85,50,92,131,231,68,2,0
95NN21W1,1068,13,1,60,7,6,0,7,8,21,11,3,4,112,149,23,141,22,36,7,47,33,102,97,137,80,1,0
95NN22W1,1258,72,2,56,9,6,0,4,9,12,16,7,13,166,164,34,57,28,39,9,66,38,100,148,190,69,0,0
95NN23S1,676,34,2,34,4,0,5,6,7,8,4,2,1,157,85,22,29,6,11,6,43,9,32,74,90,38,1,0
95NN23S2,818,22,0,45,8,3,1,5,10,10,8,1,4,103,130,20,81,22,25,7,42,24,56,96,96,44,0,0
95OO01W1,1058,82,7,148,39,0,6,5,45,32,21,3,4,180,148,46,27,15,16,9,42,17,50,110,123,31,0,0
95OO02W1,1094,93,2,171,41,4,3,5,57,35,26,3,5,109,127,37,50,14,20,7,46,26,52,129,164,38,1,0
95OO03W1,1205,101,6,193,62,5,1,21,43,32,29,5,8,116,230,44,45,13,11,4,55,35,56,109,132,38,2,2
95OO04W1,1070,78,7,156,34,2,2,3,57,30,28,2,5,119,140,52,42,14,24,2,49,22,38,129,153,38,0,0
95OO05W1,1140,28,4,387,268,6,1,15,28,22,47,2,3,61,179,41,53,8,14,4,35,34,43,89,105,49,1,0
95OO06W1,1400,97,2,237,93,4,4,16,54,18,48,6,9,188,229,45,39,17,27,2,69,36,68,134,146,49,0,0
95OO07W1,1226,132,4,187,50,3,1,21,48,20,44,7,5,150,184,44,32,18,8,5,44,27,46,115,173,43,2,0
95OO08W1,1245,66,6,192,59,5,8,21,43,21,35,10,3,130,207,50,44,14,24,2,60,34,62,135,144,57,4,1
95OO09W1,1021,93,14,156,57,7,9,7,26,21,29,3,3,119,143,38,26,16,16,5,28,19,47,96,166,33,0,0
95OO10W1,1328,37,7,228,47,2,8,15,59,65,32,3,11,162,209,43,45,22,19,1,67,29,66,138,181,59,1,0
95OO11W1,868,21,2,164,43,2,7,6,37,46,23,2,7,98,136,29,48,8,15,7,36,23,30,85,120,37,0,0
95OO12W1,1152,25,2,204,61,5,8,15,39,43,33,2,8,132,183,50,50,13,26,5,52,41,49,122,123,65,0,0
95OO13W1,1393,31,2,477,305,4,1,33,37,38,59,2,7,75,190,53,53,15,27,6,33,66,60,92,148,54,1,1
95OO14W1,1157,58,1,151,49,2,3,12,35,25,25,4,5,155,185,35,36,22,23,7,67,32,56,113,152,54,1,0
95OO15W1,901,14,3,256,143,3,0,10,25,39,36,3,4,65,143,27,47,7,21,4,26,38,46,74,94,29,0,0
95OO16W1,972,74,14,200,88,19,23,11,25,13,21,5,4,73,144,39,40,9,23,7,39,30,43,88,108,30,1,1
95OO17W1,1305,73,7,208,82,6,4,28,30,32,26,6,12,101,238,72,43,24,24,9,64,46,53,108,165,49,1,2
95OO18W1,1375,25,3,392,237,9,3,16,38,31,58,5,8,71,208,38,62,19,20,13,65,73,58,124,134,57,0,0
95OO19W1,1409,67,3,242,70,9,5,20,38,36,64,5,12,108,235,80,53,26,28,13,71,39,62,155,155,50,5,0
95OO20W1,973,31,4,202,113,6,1,15,19,20,28,1,12,55,198,48,46,9,24,5,42,37,37,91,107,23,0,1
95OO21W1,1002,17,0,231,154,6,0,5,24,21,21,2,5,77,170,30,57,23,17,5,46,36,53,105,97,31,0,0
95OO22W1,1352,43,10,222,40,5,11,10,64,52,40,4,11,234,193,50,47,17,18,3,56,25,61,135,172,50,0,1
95PP01W1,1239,59,4,145,21,7,15,12,53,15,22,4,10,93,243,38,53,14,50,6,51,46,100,129,156,38,0,0
95PP02W1,1094,81,15,103,10,5,2,8,48,12,18,7,4,164,138,38,51,21,46,2,41,11,60,111,159,36,4,2
95PP03W1,1063,73,7,97,8,3,3,1,54,6,22,4,3,126,187,30,67,7,45,12,40,23,56,93,133,59,1,0
95PP04W1,1502,94,11,120,15,5,8,5,52,15,20,5,11,182,246,39,73,52,69,7,53,44,70,130,221,73,1,1
95PP05W1,1108,119,22,107,28,13,7,7,26,5,21,1,6,139,179,24,38,17,46,13,25,25,56,109,136,45,1,0
95PP06S1,887,5,5,109,22,3,8,5,27,22,22,7,2,43,170,35,78,23,52,1,25,27,35,73,163,33,1,0
95PP06S2,945,14,2,83,22,3,9,6,13,12,18,4,5,61,180,21,70,34,35,8,39,33,53,139,121,43,0,0
95PP07W1,1291,86,11,76,10,9,9,6,19,5,18,2,3,159,202,35,82,17,39,16,49,42,72,139,192,68,1,0
95PP08W1,1295,95,59,212,18,4,9,11,103,5,62,6,9,142,182,33,52,21,50,3,34,33,34,110,170,48,2,0
95PP09W1,602,6,2,74,15,4,8,3,20,8,16,2,5,34,133,23,55,17,19,3,11,30,15,46,90,36,0,1
95PP10W1,1035,92,27,118,32,2,3,10,47,0,24,2,3,141,173,33,42,5,36,1,28,25,32,89,129,57,2,0
95PP11W1,1058,10,6,93,13,4,4,5,35,11,21,2,9,64,220,38,78,25,53,12,44,47,41,113,158,44,1,0
95PP12W1,1191,99,14,149,22,3,11,6,71,5,31,2,10,144,182,35,47,21,50,8,46,26,50,108,154,45,0,1
95PP13W1,1031,20,9,97,21,2,19,3,27,6,19,1,5,99,223,42,93,28,37,11,38,18,39,106,120,45,0,0
95PP14S1,649,52,3,45,11,1,8,3,7,5,10,0,10,87,126,20,40,7,9,5,21,14,29,51,101,29,0,0
95PP14S2,961,39,0,87,16,1,23,2,24,13,8,2,6,81,169,51,60,20,27,10,37,15,82,76,149,49,0,1
95PP15W1,1539,77,8,152,30,4,27,7,46,12,26,4,6,143,279,55,84,37,65,11,48,59,106,153,212,40,0,0
95PP16W1,880,54,4,89,14,5,18,4,18,15,15,1,1,84,163,25,49,24,19,8,33,42,63,74,108,38,1,0
95PP17W1,1000,20,9,165,57,6,4,11,57,9,21,4,2,91,196,43,64,16,38,3,30,37,41,57,137,47,0,0
95PP18W1,1514,107,18,181,42,8,8,3,63,22,35,5,4,155,271,62,82,14,65,10,46,52,79,135,170,55,2,1
95PP19W1,982,81,18,128,45,8,5,10,33,6,21,0,5,105,169,57,46,18,44,1,22,24,30,75,119,39,0,1
95PP20W1,1445,19,6,133,29,9,7,4,30,24,30,4,5,120,277,54,134,35,64,13,53,35,77,137,203,74,0,2
95PP21W1,971,81,5,100,39,3,5,6,20,4,23,1,5,173,142,40,37,13,29,6,34,27,40,87,105,44,0,2
95PP22W1,1105,18,3,90,18,1,13,9,23,4,22,3,6,67,267,32,62,43,42,6,35,55,70,109,166,31,0,0
95PP23W1,1187,73,17,113,27,6,12,4,28,13,23,2,8,160,220,42,59,16,53,5,41,30,56,86,165,39,2,0
95QQ01W1,551,3,2,75,8,1,0,12,16,26,12,6,3,42,98,47,34,9,12,6,24,33,31,27,64,34,1,0
95QQ02W1,1343,27,6,127,19,3,5,9,19,53,19,22,14,126,227,80,54,32,54,14,47,57,100,102,176,78,0,0
95QQ03W1,411,1,1,65,4,2,1,14,8,30,6,3,4,28,78,30,33,4,9,2,8,22,34,15,54,19,0,1
95QQ04W1,700,4,2,112,7,0,1,23,12,51,18,8,4,53,115,53,48,6,16,2,22,39,46,42,98,28,1,1
95QQ05W1,1389,12,9,182,13,3,1,39,23,81,22,22,7,90,191,94,44,42,45,13,61,49,116,154,193,64,1,0
95QQ06W1,851,38,7,91,7,3,0,24,10,27,20,6,2,156,90,48,51,12,16,2,31,34,44,64,120,39,0,0
95QQ07W1,742,3,2,78,3,3,0,9,6,40,17,8,4,63,150,69,51,13,28,6,19,36,50,36,79,47,0,0
95QQ08W1,551,4,5,81,6,2,1,15,10,32,15,9,7,41,99,45,39,12,9,4,13,27,36,33,67,20,0,0
95QQ09W1,758,4,5,101,6,1,0,18,8,51,17,17,3,51,107,82,43,19,11,5,31,25,56,67,89,42,0,0
95QQ10W1,894,77,16,95,12,1,2,15,14,37,14,5,5,103,119,54,50,7,21,7,36,26,67,72,99,34,1,0
95QQ11W1,1005,59,10,85,11,0,4,9,9,37,15,14,9,76,158,86,44,18,31,8,37,42,90,72,123,43,0,0
95QQ12W1,793,8,0,94,7,2,2,18,10,43,12,12,6,59,114,83,47,19,24,8,22,34,53,62,107,40,1,0
95QQ13W1,1268,46,2,139,13,8,4,9,21,63,21,29,8,102,194,73,40,33,56,7,37,56,116,113,151,65,1,0
95QQ14S1,1983,12,4,280,26,3,2,46,36,120,47,35,24,135,332,148,87,41,80,12,69,70,166,141,257,88,0,2
95QQ14S2,919,56,5,108,17,0,0,17,20,48,6,9,7,91,164,69,30,24,20,10,45,40,45,71,94,31,0,0
95QQ15W1,703,2,4,107,5,1,2,13,12,56,18,13,10,69,107,58,41,9,18,2,19,20,64,50,78,31,1,0
95RR01S1,1087,12,0,88,16,10,10,13,7,15,17,9,6,81,175,23,70,20,31,15,45,59,158,93,163,36,1,2
95RR01S2,862,49,5,89,21,6,6,4,8,14,30,4,6,87,115,25,40,10,23,8,38,58,85,92,95,33,0,0
95RR02W1,703,24,5,56,5,5,7,4,9,8,18,3,7,105,110,19,50,4,18,10,18,32,58,56,104,22,0,2
95RR03W1,413,1,3,35,8,3,4,3,4,8,5,1,4,42,73,19,41,5,5,3,10,16,36,43,58,17,0,1
95RR04W1,703,10,2,58,8,5,7,6,14,7,11,1,8,164,95,19,34,14,33,8,33,15,46,66,75,22,0,0
95RR05S1,544,6,1,41,4,5,3,9,2,9,9,4,2,34,79,14,35,4,17,13,16,44,69,56,90,19,0,0
95RR05S2,387,5,0,23,4,4,3,2,3,4,3,5,5,23,88,18,29,4,7,3,5,30,30,35,58,19,0,0
95RR06W1,867,38,1,69,9,5,2,6,23,8,16,4,2,241,117,20,29,15,17,4,28,24,42,66,123,26,0,1
95RR07W1,1065,38,8,102,16,8,13,11,11,19,24,11,10,143,149,33,48,12,32,9,35,60,91,101,143,40,0,0
95RR08W1,921,51,2,71,7,6,8,10,11,14,15,8,6,166,114,27,37,4,25,7,35,28,79,94,132,35,0,0
95RR09S1,894,22,3,53,5,4,5,7,10,10,12,5,6,111,142,39,50,23,25,7,30,41,55,88,155,38,0,1
95RR09S2,754,2,2,69,9,5,5,5,9,21,15,6,5,71,109,36,49,21,18,7,28,41,85,41,117,47,0,0
95RR10W1,353,2,4,34,6,4,1,4,5,6,8,1,1,42,60,13,32,3,1,2,10,18,25,31,50,24,0,0
95RR11W1,833,61,8,88,25,3,5,1,10,13,31,5,5,97,126,24,40,5,18,6,32,39,89,73,81,32,2,2
95RR12W1,576,2,1,50,2,3,5,5,8,13,14,1,4,50,81,26,32,3,17,3,17,36,80,65,82,26,0,0
95RR13W1,461,3,1,39,7,3,3,5,5,9,7,3,3,40,68,18,37,3,16,6,16,19,52,58,60,19,0,0
95RR14W1,797,71,9,61,9,4,4,4,9,13,18,3,9,132,105,13,39,11,24,3,31,26,64,70,98,24,4,0
95RR15W1,997,47,2,93,5,5,8,7,29,15,24,3,6,248,95,26,33,9,25,8,41,26,52,114,140,29,0,0
95SS01S1,1045,51,1,102,20,7,2,13,19,25,16,4,7,95,232,31,39,24,31,8,50,29,73,87,128,51,1,1
95SS01S2,1480,26,1,177,25,14,1,25,26,47,39,3,10,90,270,81,34,36,32,10,76,54,179,124,213,62,0,2
95SS02S1,929,5,0,83,12,3,1,9,13,23,22,8,3,51,205,30,42,19,35,6,40,41,98,84,134,43,0,2
95SS02S2,1111,0,0,85,16,5,1,8,8,30,17,10,2,60,185,31,38,36,86,18,66,27,132,152,142,39,1,1
95SS03S1,765,35,1,69,20,2,0,5,10,15,17,2,2,47,145,18,23,20,21,6,62,24,77,60,111,41,0,1
95SS03S2,922,39,4,71,7,2,1,8,16,18,19,7,8,87,171,23,33,26,32,12,60,32,63,79,128,46,1,0
95SS04S1,1055,6,1,114,25,4,3,16,14,32,20,5,5,50,222,29,57,27,43,10,49,41,114,74,152,54,1,1
95SS04S2,1047,5,2,99,16,7,2,14,14,28,18,5,9,60,206,35,49,18,36,9,61,38,111,80,181,42,1,0
95SS04S3,1847,10,4,187,39,8,0,24,25,43,48,6,5,125,362,91,74,49,106,9,86,76,201,157,227,70,1,1
95SS05S1,737,3,0,77,5,5,0,12,19,16,20,2,6,53,181,24,31,20,14,6,28,30,81,40,88,51,2,0
95SS05S2,953,12,0,75,16,3,1,9,9,11,26,8,6,46,182,18,36,34,34,6,64,34,100,110,148,40,0,0
95SS06S1,462,1,1,16,2,0,0,0,4,8,2,0,4,25,121,31,30,11,10,5,17,24,35,35,75,21,0,0
95SS06S2,523,1,0,28,6,1,0,2,6,9,4,2,2,30,125,33,53,5,19,5,12,32,29,35,89,23,0,0
95SS06S3,558,3,0,35,4,2,0,3,5,12,9,2,7,22,135,31,44,10,19,6,14,36,36,51,81,26,0,0
95SS07S1,1583,4,1,111,7,3,1,12,15,49,24,7,9,95,284,84,81,44,94,16,64,56,142,134,271,85,1,0
95SS07S2,777,0,1,59,11,1,4,3,5,23,12,3,1,47,161,56,28,21,38,5,27,24,56,63,163,23,0,1
95SS07S3,1862,4,3,144,17,7,0,25,20,49,26,12,17,92,344,68,86,62,75,26,87,73,161,185,325,93,4,1
95SS08S1,969,18,1,64,10,3,1,6,13,15,16,6,0,66,161,22,39,32,51,11,65,29,111,120,135,37,1,0
95SS08S2,1304,42,6,109,11,11,2,8,15,27,35,8,10,137,240,37,44,30,41,10,76,51,122,108,182,50,0,1
95SS09S1,853,11,1,44,6,2,0,2,6,12,16,3,5,43,98,9,26,34,39,18,97,29,63,121,161,49,1,1
95SS09S2,822,30,4,63,9,3,2,5,14,19,11,3,4,66,129,19,42,20,37,15,60,30,55,77,132,36,0,0
